energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.84992496,0.84161911,0.00967108,0.05430890,0.00354984,0.32956526,0.14242631,0.04538600,0.37708403,0.14764375
-5.84392196,0.83807994,0.00958375,0.05456606,0.00343956,0.32852967,0.14145357,0.04593772,0.37880589,0.14601103
-5.83791896,0.83121169,0.00954863,0.05448461,0.00332313,0.32638633,0.14021157,0.04639878,0.37871861,0.14374142
-5.83191596,0.82090428,0.00955679,0.05406298,0.00320028,0.32305669,0.13863699,0.04674670,0.37673585,0.14083820
-5.82591296,0.80715711,0.00959959,0.05330767,0.00307123,0.31850309,0.13668620,0.04696344,0.37282223,0.13732566
-5.81990995,0.79007659,0.00966880,0.05223299,0.00293658,0.31272904,0.13433642,0.04703573,0.36699325,0.13324781
-5.81390695,0.76987102,0.00975671,0.05086045,0.00279732,0.30577851,0.13158624,0.04695533,0.35931379,0.12866662
-5.80790395,0.74684289,0.00985632,0.04921804,0.00265471,0.29773400,0.12845551,0.04671915,0.34989536,0.12365995
-5.80190095,0.72137931,0.00996146,0.04733939,0.00251031,0.28871378,0.12498482,0.04632930,0.33889205,0.11831909
-5.79589795,0.69394075,0.01006702,0.04526277,0.00236585,0.27886835,0.12123428,0.04579306,0.32649560,0.11274619
-5.78989495,0.66504879,0.01016905,0.04302999,0.00222319,0.26837633,0.11728207,0.04512273,0.31292962,0.10705153
-5.78389195,0.63527333,0.01026506,0.04068534,0.00208435,0.25743996,0.11322248,0.04433540,0.29844330,0.10135085
-5.77788894,0.60521965,0.01035410,0.03827442,0.00195140,0.24628042,0.10916371,0.04345277,0.28330486,0.09576270
-5.77188594,0.57551588,0.01043707,0.03584310,0.00182649,0.23513312,0.10522554,0.04250072,0.26779502,0.09040600
-5.76588294,0.54680108,0.01051682,0.03343645,0.00171185,0.22424312,0.10153676,0.04150907,0.25220061,0.08539770
-5.75987994,0.51971427,0.01059834,0.03109787,0.00160981,0.21386082,0.09823270,0.04051111,0.23680868,0.08085078
-5.75387694,0.49488448,0.01068893,0.02886820,0.00152277,0.20423796,0.09545259,0.03954322,0.22190110,0.07687236
-5.74787394,0.47292208,0.01079827,0.02678506,0.00145334,0.19562406,0.09333714,0.03864445,0.20774993,0.07356212
-5.74187094,0.45441110,0.01093850,0.02488222,0.00140429,0.18826321,0.09202604,0.03785604,0.19461352,0.07101092
-5.73586793,0.43990270,0.01112424,0.02318921,0.00137866,0.18239136,0.09165573,0.03722100,0.18273336,0.06929952
-5.72986493,0.42990965,0.01137256,0.02173091,0.00137984,0.17823390,0.09235714,0.03678363,0.17233176,0.06849759
-5.72386193,0.42490152,0.01170285,0.02052739,0.00141155,0.17600369,0.09425363,0.03658906,0.16361021,0.06866271
-5.71785893,0.42530063,0.01213670,0.01959375,0.00147800,0.17589927,0.09745906,0.03668280,0.15674835,0.06983960
-5.71185593,0.43147850,0.01269764,0.01894011,0.00158386,0.17810340,0.10207598,0.03711025,0.15190352,0.07205932
-5.70585293,0.44375270,0.01341087,0.01857162,0.00173434,0.18278173,0.10819393,0.03791626,0.14921064,0.07533867
-5.69984992,0.46238408,0.01430287,0.01848861,0.00193520,0.19008152,0.11588793,0.03914465,0.14878249,0.07967966
-5.69384692,0.48757420,0.01540097,0.01868672,0.00219274,0.20013059,0.12521706,0.04083779,0.15071008,0.08506904
-5.68784392,0.51946307,0.01673285,0.01915716,0.00251379,0.21303611,0.13622330,0.04303609,0.15506316,0.09147814
-5.68184092,0.55812717,0.01832597,0.01988694,0.00290562,0.22888351,0.14893039,0.04577754,0.16189068,0.09886277
-5.67583792,0.60357767,0.02020691,0.02085925,0.00337590,0.24773532,0.16334307,0.04909723,0.17122120,0.10716346
-5.66983492,0.65575913,0.02240068,0.02205381,0.00393251,0.26962992,0.17944633,0.05302679,0.18306318,0.11630591
-5.66383192,0.71454842,0.02492996,0.02344732,0.00458342,0.29458024,0.19720500,0.05759388,0.19740503,0.12620186
-5.65782891,0.77975417,0.02781431,0.02501394,0.00533644,0.32257241,0.21656348,0.06282150,0.21421509,0.13675018
-5.65182591,0.85111659,0.03106931,0.02672586,0.00619903,0.35356424,0.23744571,0.06872739,0.23344127,0.14783840
-5.64582291,0.92830767,0.03470574,0.02855386,0.00717797,0.38748371,0.25975526,0.07532324,0.25501062,0.15934449
-5.63981991,1.01093192,0.03872871,0.03046797,0.00827910,0.42422734,0.28337569,0.08261389,0.27882870,0.17113899
-5.63381691,1.09852731,0.04313683,0.03243812,0.00950697,0.46365850,0.30817100,0.09059648,0.30477884,0.18308734
-5.62781391,1.19056674,0.04792151,0.03443477,0.01086454,0.50560582,0.33398624,0.09925949,0.33272125,0.19505239
-5.62181091,1.28645970,0.05306622,0.03642962,0.01235282,0.54986154,0.36064822,0.10858182,0.36249219,0.20689700
-5.61580790,1.38555435,0.05854600,0.03839614,0.01397061,0.59618017,0.38796644,0.11853185,0.39390317,0.21848658
-5.60980490,1.48713996,0.06432705,0.04031018,0.01571420,0.64427733,0.41573398,0.12906655,0.42674023,0.22969162
-5.60380190,1.59044978,0.07036658,0.04215037,0.01757718,0.69382908,0.44372873,0.14013066,0.46076348,0.24038991
-5.59779890,1.69466452,0.07661282,0.04389845,0.01955025,0.74447182,0.47171463,0.15165612,0.49570700,0.25046856
-5.59179590,1.79891649,0.08300540,0.04553953,0.02162118,0.79580294,0.49944327,0.16356165,0.53127910,0.25982563
-5.58579290,1.90229476,0.08947587,0.04706208,0.02377480,0.84738240,0.52665567,0.17575264,0.56716325,0.26837138
-5.57978989,2.00385142,0.09594864,0.04845790,0.02599312,0.89873545,0.55308448,0.18812143,0.60301961,0.27602913
-5.57378689,2.10260923,0.10234213,0.04972185,0.02825554,0.94935654,0.57845654,0.20054795,0.63848735,0.28273562
-5.56778389,2.19757075,0.10857029,0.05085153,0.03053912,0.99871459,0.60249587,0.21290087,0.67318792,0.28844109
-5.56178089,2.28772930,0.11454424,0.05184681,0.03281906,1.04625964,0.62492719,0.22503918,0.70672912,0.29310888
-5.55577789,2.37208150,0.12017425,0.05270930,0.03506909,1.09143088,0.64547990,0.23681428,0.73871028,0.29671486
-5.54977489,2.44964162,0.12537184,0.05344175,0.03726207,1.13366591,0.66389245,0.24807250,0.76872825,0.29924652
-5.54377189,2.51945747,0.13005195,0.05404747,0.03937056,1.17241119,0.67991725,0.25865808,0.79638430,0.30070200
-5.53776888,2.58062755,0.13413515,0.05452982,0.04136744,1.20713326,0.69332569,0.26841646,0.82129179,0.30108902
-5.53176588,2.63231903,0.13754982,0.05489169,0.04322654,1.23733056,0.70391347,0.27719785,0.84308434,0.30042379
-5.52576288,2.67378613,0.14023415,0.05513515,0.04492325,1.26254538,0.71150580,0.28486089,0.86142436,0.29873000
-5.51975988,2.70438824,0.14213793,0.05526115,0.04643505,1.28237561,0.71596242,0.29127641,0.87601162,0.29603795
-5.51375688,2.72360714,0.14322409,0.05526950,0.04774203,1.29648572,0.71718223,0.29633095,0.88659154,0.29238379
-5.50775388,2.73106257,0.14346982,0.05515886,0.04882728,1.30461670,0.71510722,0.29993009,0.89296299,0.28780890
-5.50175088,2.72652554,0.14286732,0.05492697,0.04967728,1.30659438,0.70972560,0.30200137,0.89498509,0.28235947
-5.49574787,2.70992884,0.14142414,0.05457098,0.05028205,1.30233593,0.70107389,0.30249663,0.89258290,0.27608620
-5.48974487,2.68137399,0.13916296,0.05408794,0.05063536,1.29185412,0.68923793,0.30139378,0.88575159,0.26904412
-5.48374187,2.64113451,0.13612109,0.05347536,0.05073471,1.27525923,0.67435253,0.29869783,0.87455900,0.26129247
-5.47773887,2.58965508,0.13234933,0.05273181,0.05058131,1.25275844,0.65659994,0.29444116,0.85914630,0.25289463
-5.47173587,2.52754663,0.12791064,0.05185761,0.05017990,1.22465276,0.63620702,0.28868302,0.83972685,0.24391806
-5.46573287,2.45557730,0.12287836,0.05085546,0.04953860,1.19133159,0.61344122,0.28150825,0.81658307,0.23443415
-5.45972986,2.37465978,0.11733421,0.04973105,0.04866859,1.15326506,0.58860555,0.27302536,0.79006160,0.22451804
-5.45372686,2.28583514,0.11136610,0.04849357,0.04758384,1.11099447,0.56203264,0.26336382,0.76056679,0.21424832
-5.44772386,2.19025387,0.10506585,0.04715613,0.04630076,1.06512123,0.53407814,0.25267100,0.72855278,0.20370660
-5.44172086,2.08915472,0.09852689,0.04573605,0.04483783,1.01629460,0.50511370,0.24110854,0.69451444,0.19297694
-5.43571786,1.98384185,0.09184201,0.04425503,0.04321523,0.96519861,0.47551980,0.22884856,0.65897753,0.18214519
-5.42971486,1.87566123,0.08510131,0.04273908,0.04145450,0.91253876,0.44567851,0.21606957,0.62248830,0.17129815
-5.42371186,1.76597667,0.07839029,0.04121840,0.03957812,0.85902863,0.41596666,0.20295259,0.58560297,0.16052269
-5.41770885,1.65614627,0.07178824,0.03972700,0.03760918,0.80537700,0.38674931,0.18967716,0.54887731,0.14990475
-5.41170585,1.54749984,0.06536689,0.03830222,0.03557103,0.75227558,0.35837390,0.17641775,0.51285662,0.13952827
-5.40570285,1.44131756,0.05918942,0.03698411,0.03348690,0.70038766,0.33116510,0.16334043,0.47806631,0.12947410
-5.39969985,1.33881044,0.05330975,0.03581459,0.03137963,0.65033796,0.30542034,0.15059997,0.44500327,0.11981895
-5.39369685,1.24110269,0.04777220,0.03483663,0.02927129,0.60270357,0.28140623,0.13833740,0.41412810,0.11063426
-5.38769385,1.14921615,0.04261137,0.03409320,0.02718293,0.55800621,0.25935561,0.12667804,0.38585832,0.10198520
-5.38169085,1.06405702,0.03785238,0.03362618,0.02513427,0.51670580,0.23946541,0.11573005,0.36056250,0.09392972
-5.37568784,0.98640465,0.03351127,0.03347525,0.02314347,0.47919519,0.22189510,0.10558349,0.33855535,0.08651767
-5.36968484,0.91690259,0.02959562,0.03367673,0.02122687,0.44579613,0.20676574,0.09630978,0.32009377,0.07979001
-5.36368184,0.85605176,0.02610530,0.03426235,0.01939883,0.41675636,0.19415947,0.08796165,0.30537363,0.07377821
-5.35767884,0.80420568,0.02303333,0.03525817,0.01767155,0.39224776,0.18411947,0.08057345,0.29452756,0.06850371
-5.35167584,0.76156785,0.02036683,0.03668347,0.01605494,0.37236558,0.17665026,0.07416171,0.28762341,0.06397755
-5.34567284,0.72819122,0.01808788,0.03854980,0.01455659,0.35712862,0.17171838,0.06872615,0.28466358,0.06020025
-5.33966983,0.70397981,0.01617450,0.04086021,0.01318168,0.34648051,0.16925340,0.06425072,0.28558531,0.05716169
-5.33366683,0.68869262,0.01460154,0.04360858,0.01193308,0.34029203,0.16914930,0.06070498,0.29026179,0.05484136
-5.32766383,0.68194992,0.01334145,0.04677931,0.01081138,0.33836452,0.17126631,0.05804559,0.29850440,0.05320870
-5.32166083,0.68324203,0.01236508,0.05034722,0.00981500,0.34043455,0.17543321,0.05621790,0.31006612,0.05222367
-5.31565783,0.69194071,0.01164236,0.05427778,0.00894037,0.34617974,0.18145017,0.05515765,0.32464611,0.05183752
-5.30965483,0.70731315,0.01114288,0.05852766,0.00818217,0.35522589,0.18909223,0.05479282,0.34189574,0.05199382
-5.30365183,0.72853863,0.01083646,0.06304571,0.00753350,0.36715540,0.19811341,0.05504543,0.36142590,0.05262960
-5.29764882,0.75472756,0.01069357,0.06777411,0.00698617,0.38151681,0.20825141,0.05583349,0.38281569,0.05367675
-5.29164582,0.78494272,0.01068573,0.07265006,0.00653102,0.39783551,0.21923306,0.05707290,0.40562238,0.05506355
-5.28564282,0.81822221,0.01078589,0.07760751,0.00615812,0.41562521,0.23078014,0.05867940,0.42939233,0.05671632
-5.27963982,0.85360355,0.01096871,0.08257927,0.00585715,0.43440008,0.24261575,0.06057044,0.45367273,0.05856116
-5.27363682,0.89014816,0.01121077,0.08749916,0.00561762,0.45368702,0.25447082,0.06266698,0.47802369,0.06052572
-5.26763382,0.92696544,0.01149083,0.09230421,0.00542916,0.47303777,0.26609065,0.06489518,0.50203020,0.06254096
-5.26163082,0.96323536,0.01178997,0.09693676,0.00528177,0.49204026,0.27724120,0.06718788,0.52531355,0.06454275
-5.25562781,0.99822873,0.01209171,0.10134641,0.00516601,0.51032885,0.28771480,0.06948587,0.54754151,0.06647340
-5.24962481,1.03132410,0.01238211,0.10549160,0.00507322,0.52759279,0.29733514,0.07173889,0.56843692,0.06828290
-5.24362181,1.06202044,0.01264976,0.10934091,0.00499562,0.54358261,0.30596109,0.07390623,0.58778401,0.06992990
-5.23761881,1.08994494,0.01288579,0.11287372,0.00492646,0.55811404,0.31348927,0.07595706,0.60543218,0.07138235
-5.23161581,1.11485524,0.01308379,0.11608046,0.00486004,0.57106904,0.31985514,0.07787025,0.62129682,0.07261781
-5.22561281,1.13663609,0.01323966,0.11896224,0.00479179,0.58239412,0.32503251,0.07963394,0.63535712,0.07362331
-5.21960980,1.15529032,0.01335144,0.12152986,0.00471820,0.59209560,0.32903149,0.08124455,0.64765084,0.07439490
-5.21360680,1.17092454,0.01341906,0.12380239,0.00463682,0.60023236,0.33189485,0.08270563,0.65826624,0.07493677
-5.20760380,1.18373025,0.01344406,0.12580521,0.00454613,0.60690614,0.33369315,0.08402627,0.66733156,0.07526015
-5.20160080,1.19396140,0.01342928,0.12756773,0.00444551,0.61225006,0.33451862,0.08521933,0.67500258,0.07538179
-5.19559780,1.20190947,0.01337852,0.12912086,0.00433503,0.61641589,0.33447834,0.08629962,0.68144890,0.07532247
-5.18959480,1.20787759,0.01329617,0.13049445,0.00421540,0.61956084,0.33368696,0.08728197,0.68683985,0.07510517
-5.18359180,1.21215512,0.01318693,0.13171474,0.00408775,0.62183455,0.33225939,0.08817940,0.69133065,0.07475348
-5.17758879,1.21499410,0.01305539,0.13280210,0.00395355,0.62336709,0.33030388,0.08900146,0.69504979,0.07428987
-5.17158579,1.21658906,0.01290583,0.13376916,0.00381443,0.62425867,0.32791584,0.08975294,0.69808840,0.07373432
-5.16558279,1.21706126,0.01274195,0.13461938,0.00367208,0.62457158,0.32517279,0.09043281,0.70049218,0.07310309
-5.15957979,1.21644833,0.01256667,0.13534628,0.00352815,0.62432498,0.32213065,0.09103368,0.70225642,0.07240783
-5.15357679,1.21469987,0.01238205,0.13593330,0.00338413,0.62349264,0.31882155,0.09154168,0.70332446,0.07165506
-5.14757379,1.21167927,0.01218922,0.13635437,0.00324132,0.62200399,0.31525342,0.09193679,0.70358973,0.07084603
-5.14157079,1.20717149,0.01198839,0.13657505,0.00310075,0.61974810,0.31141099,0.09219369,0.70290111,0.06997694
-5.13556778,1.20089637,0.01177897,0.13655434,0.00296320,0.61658055,0.30725852,0.09228287,0.70107138,0.06903949
-5.12956478,1.19252647,0.01155969,0.13624687,0.00282917,0.61233265,0.30274368,0.09217224,0.69788829,0.06802173
-5.12356178,1.18170842,0.01132878,0.13560555,0.00269888,0.60682238,0.29780253,0.09182882,0.69312739,0.06690921
-5.11755878,1.16808631,0.01108421,0.13458432,0.00257235,0.59986645,0.29236518,0.09122063,0.68656606,0.06568620
-5.11155578,1.15132581,0.01082392,0.13314090,0.00244941,0.59129259,0.28636178,0.09031861,0.67799768,0.06433706
-5.10555278,1.13113738,0.01054606,0.13123952,0.00232977,0.58095158,0.27972843,0.08909842,0.66724522,0.06284754
-5.09954977,1.10729739,0.01024924,0.12885324,0.00221302,0.56872794,0.27241275,0.08754200,0.65417348,0.06120605
-5.09354677,1.07966586,0.00993275,0.12596589,0.00209877,0.55454913,0.26437865,0.08563894,0.63869915,0.05940474
-5.08754377,1.04819988,0.00959674,0.12257348,0.00198661,0.53839228,0.25561018,0.08338740,0.62079830,0.05744038
-5.08154077,1.01296205,0.00924238,0.11868499,0.00187621,0.52028855,0.24611420,0.08079467,0.60051082,0.05531494
-5.07553777,0.97412362,0.00887196,0.11432257,0.00176733,0.50032468,0.23592180,0.07787730,0.57794171,0.05303599
-5.06953477,0.93196236,0.00848901,0.10952105,0.00165983,0.47864181,0.22508840,0.07466082,0.55325922,0.05061668
-5.06353177,0.88685547,0.00809826,0.10432694,0.00155374,0.45543174,0.21369266,0.07117902,0.52668995,0.04807557
-5.05752876,0.83926806,0.00770569,0.09879684,0.00144919,0.43093100,0.20183431,0.06747295,0.49851146,0.04543612
-5.05152576,0.78973812,0.00731846,0.09299553,0.00134647,0.40541302,0.18963103,0.06358961,0.46904270,0.04272603
-5.04552276,0.73885891,0.00694488,0.08699370,0.00124599,0.37917903,0.17721467,0.05958046,0.43863299,0.03997645
-5.03951976,0.68725977,0.00659432,0.08086552,0.00114827,0.35254814,0.16472709,0.05549983,0.40765011,0.03722101
-5.03351676,0.63558656,0.00627708,0.07468624,0.00105395,0.32584721,0.15231573,0.05140325,0.37646817,0.03449487
-5.02751376,0.58448264,0.00600437,0.06852980,0.00096375,0.29940110,0.14012942,0.04734592,0.34545589,0.03183380
-5.02151076,0.53457132,0.00578813,0.06246665,0.00087846,0.27352361,0.12831430,0.04338121,0.31496584,0.02927325
-5.01550775,0.48644050,0.00564099,0.05656191,0.00079895,0.24850961,0.11701040,0.03955943,0.28532501,0.02684754
-5.00950475,0.44063015,0.00557613,0.05087379,0.00072618,0.22462868,0.10634867,0.03592679,0.25682725,0.02458927
-5.00350175,0.39762282,0.00560718,0.04545249,0.00066116,0.20212031,0.09644887,0.03252453,0.22972756,0.02252868
-4.99749875,0.35783741,0.00574811,0.04033944,0.00060501,0.18119087,0.08741808,0.02938844,0.20423843,0.02069333
-4.99149575,0.32162614,0.00601309,0.03556701,0.00055897,0.16201221,0.07934996,0.02654853,0.18052834,0.01910785
-4.98549275,0.28927436,0.00641637,0.03115853,0.00052443,0.14472188,0.07232469,0.02402894,0.15872194,0.01779378
-4.97948974,0.26100305,0.00697206,0.02712869,0.00050295,0.12942461,0.06640948,0.02184808,0.13890213,0.01676963
-4.97348674,0.23697322,0.00769397,0.02348424,0.00049634,0.11619505,0.06165951,0.02001887,0.12111340,0.01605084
-4.96748374,0.21729196,0.00859535,0.02022483,0.00050668,0.10508117,0.05811921,0.01854916,0.10536629,0.01564999
-4.96148074,0.20201941,0.00968864,0.01734410,0.00053637,0.09610837,0.05582371,0.01744216,0.09164262,0.01557691
-4.95547774,0.19117614,0.01098515,0.01483076,0.00058816,0.08928363,0.05480036,0.01669693,0.07990108,0.01583881
-4.94947474,0.18475039,0.01249475,0.01266978,0.00066521,0.08459977,0.05507015,0.01630886,0.07008296,0.01644041
-4.94347174,0.18270485,0.01422550,0.01084346,0.00077110,0.08203931,0.05664895,0.01627016,0.06211759,0.01738403
-4.93746873,0.18498248,0.01618334,0.00933249,0.00090987,0.08157790,0.05954847,0.01657021,0.05592740,0.01866964
-4.93146573,0.19151113,0.01837172,0.00811685,0.00108595,0.08318696,0.06377687,0.01719592,0.05143232,0.02029483
-4.92546273,0.20220687,0.02079125,0.00717657,0.00130420,0.08683568,0.06933899,0.01813200,0.04855333,0.02225475
-4.91945973,0.21697590,0.02343944,0.00649234,0.00156982,0.09249208,0.07623615,0.01936116,0.04721518,0.02454203
-4.91345673,0.23571497,0.02631047,0.00604592,0.00188824,0.10012318,0.08446557,0.02086427,0.04734814,0.02714661
-4.90745373,0.25831052,0.02939497,0.00582044,0.00226507,0.10969436,0.09401935,0.02262047,0.04888882,0.03005562
-4.90145073,0.28463663,0.03267998,0.00580047,0.00270589,0.12116799,0.10488320,0.02460725,0.05178008,0.03325321
-4.89544772,0.31455201,0.03614890,0.00597197,0.00321609,0.13450128,0.11703479,0.02680056,0.05597017,0.03672045
-4.88944472,0.34789619,0.03978159,0.00632216,0.00380069,0.14964367,0.13044194,0.02917492,0.06141112,0.04043518
-4.88344172,0.38448539,0.04355453,0.00683922,0.00446408,0.16653387,0.14506068,0.03170354,0.06805656,0.04437197
-4.87743872,0.42410819,0.04744110,0.00751196,0.00520977,0.18509664,0.16083329,0.03435858,0.07585914,0.04850216
-4.87143572,0.46652146,0.05141188,0.00832945,0.00604018,0.20523970,0.17768645,0.03711136,0.08476768,0.05279390
-4.86543272,0.51144680,0.05543512,0.00928064,0.00695634,0.22685081,0.19552954,0.03993279,0.09472433,0.05721232
-4.85942971,0.55856798,0.05947715,0.01035393,0.00795773,0.24979539,0.21425333,0.04279376,0.10566172,0.06171979
-4.85342671,0.60752944,0.06350290,0.01153690,0.00904202,0.27391480,0.23372909,0.04566567,0.11750053,0.06627627
-4.84742371,0.65793646,0.06747646,0.01281600,0.01020494,0.29902554,0.25380829,0.04852109,0.13014747,0.07083972
-4.84142071,0.70935705,0.07136163,0.01417637,0.01144022,0.32491952,0.27432299,0.05133444,0.14349395,0.07536664
-4.83541771,0.76132582,0.07512241,0.01560178,0.01273956,0.35136563,0.29508695,0.05408273,0.15741541,0.07981270
-4.82941471,0.81335004,0.07872364,0.01707465,0.01409269,0.37811258,0.31589772,0.05674641,0.17177166,0.08413344
-4.82341171,0.86491777,0.08213145,0.01857620,0.01548754,0.40489318,0.33653946,0.05931023,0.18640800,0.08828504
-4.81740870,0.91550824,0.08531382,0.02008669,0.01691054,0.43142995,0.35678683,0.06176411,0.20115737,0.09222518
-4.81140570,0.96460412,0.08824104,0.02158584,0.01834688,0.45744204,0.37640964,0.06410397,0.21584339,0.09591394
-4.80540270,1.01170543,0.09088621,0.02305321,0.01978104,0.48265323,0.39517829,0.06633261,0.23028418,0.09931474
-4.79939970,1.05634483,0.09322567,0.02446878,0.02119726,0.50680077,0.41286996,0.06846042,0.24429692,0.10239527
-4.79339670,1.09810352,0.09523944,0.02581347,0.02258012,0.52964477,0.42927516,0.07050604,0.25770284,0.10512840
-4.78739370,1.13662735,0.09691160,0.02706971,0.02391510,0.55097778,0.44420462,0.07249689,0.27033260,0.10749309
-4.78139070,1.17164234,0.09823066,0.02822201,0.02518925,0.57063402,0.45749614,0.07446953,0.28203156,0.10947516
-4.77538769,1.20296882,0.09918988,0.02925742,0.02639173,0.58849799,0.46902113,0.07646975,0.29266493,0.11106795
-4.76938469,1.23053362,0.09978754,0.03016594,0.02751433,0.60451186,0.47869063,0.07855255,0.30212239,0.11227288
-4.76338169,1.25437932,0.10002714,0.03094082,0.02855194,0.61868131,0.48646041,0.08078173,0.31032191,0.11309974
-4.75737869,1.27467020,0.09991749,0.03157873,0.02950283,0.63107937,0.49233492,0.08322929,0.31721271,0.11356684
-4.75137569,1.29169419,0.09947272,0.03207978,0.03036891,0.64184808,0.49636987,0.08597452,0.32277697,0.11370085
-4.74537269,1.30586046,0.09871218,0.03244738,0.03115568,0.65119755,0.49867321,0.08910272,0.32703036,0.11353644
-4.73936968,1.31769258,0.09766017,0.03268798,0.03187218,0.65940258,0.49940441,0.09270371,0.33002123,0.11311562
-4.73336668,1.32781714,0.09634559,0.03281065,0.03253065,0.66679663,0.49877204,0.09687003,0.33182857,0.11248686
-4.72736368,1.33694819,0.09480137,0.03282662,0.03314607,0.67376339,0.49702947,0.10169491,0.33255872,0.11170395
-4.72136068,1.34586781,0.09306388,0.03274862,0.03373559,0.68072618,0.49446907,0.10726993,0.33234107,0.11082464
-4.71535768,1.35540354,0.09117209,0.03259028,0.03431779,0.68813553,0.49141488,0.11368270,0.33132294,0.10990915
-4.70935468,1.36640344,0.08916676,0.03236544,0.03491187,0.69645536,0.48821398,0.12101429,0.32966389,0.10901853
-4.70335168,1.37970958,0.08708948,0.03208752,0.03553681,0.70614830,0.48522696,0.12933667,0.32752973,0.10821298
-4.69734867,1.39613115,0.08498171,0.03176894,0.03621047,0.71766063,0.48281772,0.13871027,0.32508649,0.10755015
-4.69134567,1.41641796,0.08288378,0.03142060,0.03694877,0.73140745,0.48134292,0.14918155,0.32249470,0.10708350
-4.68534267,1.44123542,0.08083401,0.03105150,0.03776490,0.74775856,0.48114150,0.16078089,0.31990418,0.10686080
-4.67933967,1.47114189,0.07886784,0.03066848,0.03866870,0.76702558,0.48252452,0.17352067,0.31744945,0.10692276
-4.67333667,1.50656918,0.07701704,0.03027604,0.03966613,0.78945068,0.48576569,0.18739372,0.31524617,0.10730186
-4.66733367,1.54780674,0.07530914,0.02987644,0.04075892,0.81519731,0.49109283,0.20237223,0.31338842,0.10802152
-4.66133067,1.59499009,0.07376696,0.02946973,0.04194445,0.84434313,0.49868050,0.21840703,0.31194705,0.10909541
-4.65532766,1.64809381,0.07240826,0.02905410,0.04321577,0.87687542,0.50864404,0.23542741,0.31096899,0.11052710
-4.64932466,1.70692900,0.07124566,0.02862614,0.04456184,0.91268888,0.52103506,0.25334143,0.31047753,0.11231007
-4.64332166,1.77114536,0.07028662,0.02818135,0.04596797,0.95158593,0.53583860,0.27203669,0.31047331,0.11442784
