energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.99849925,4.47490663,0.00300994,0.07438414,0.33291282,3.43853611,0.02339607,0.39196677,0.55245778,0.59386029
-2.99249625,4.52934862,0.00305419,0.07215816,0.33266361,3.47686273,0.02301994,0.40151810,0.55720303,0.60638568
-2.98649325,4.58182304,0.00309714,0.06978709,0.33232780,3.51225449,0.02263226,0.41190837,0.56197637,0.61932206
-2.98049025,4.63225259,0.00313892,0.06730312,0.33194758,3.54480083,0.02223842,0.42308253,0.56678027,0.63249634
-2.97448724,4.68056016,0.00317955,0.06474006,0.33156328,3.57460934,0.02184348,0.43496919,0.57161224,0.64573272
-2.96848424,4.72664449,0.00321897,0.06213215,0.33121025,3.60178206,0.02145197,0.44747948,0.57646133,0.65885499
-2.96248124,4.77035613,0.00325700,0.05951282,0.33091594,3.62639169,0.02106763,0.46050608,0.58130536,0.67168864
-2.95647824,4.81147545,0.00329331,0.05691361,0.33069750,3.64845920,0.02069324,0.47392279,0.58610878,0.68406283
-2.95047524,4.84969437,0.00332747,0.05436313,0.33055978,3.66793443,0.02033050,0.48758451,0.59082146,0.69581212
-2.94447224,4.88460341,0.00335890,0.05188634,0.33049409,3.68468106,0.01997994,0.50132798,0.59537852,0.70677812
-2.93846923,4.91568528,0.00338697,0.04950389,0.33047775,3.69846723,0.01964090,0.51497317,0.59970103,0.71681104
-2.93246623,4.94231599,0.00341095,0.04723177,0.33047438,3.70896259,0.01931160,0.52832551,0.60369765,0.72577112
-2.92646323,4.96377392,0.00343010,0.04508121,0.33043502,3.71574243,0.01898927,0.54117887,0.60726715,0.73353007
-2.92046023,4.97925685,0.00344371,0.04305872,0.33029996,3.71829885,0.01867031,0.55331933,0.61030145,0.73997241
-2.91445723,4.98790628,0.00345113,0.04116640,0.33000132,3.71605872,0.01835057,0.56452962,0.61268920,0.74499686
-2.90845423,4.98883830,0.00345184,0.03940239,0.32946597,3.70840760,0.01802560,0.57459412,0.61431960,0.74851757
-2.90245123,4.98117926,0.00344550,0.03776150,0.32861900,3.69471842,0.01769099,0.58330425,0.61508619,0.75046538
-2.89644822,4.96410473,0.00343199,0.03623590,0.32738725,3.67438354,0.01734263,0.59046412,0.61489055,0.75078889
-2.89044522,4.93687962,0.00341145,0.03481588,0.32570281,3.64684841,0.01697706,0.59589607,0.61364564,0.74945547
-2.88444222,4.89889737,0.00338434,0.03349060,0.32350644,3.61164497,0.01659171,0.59944617,0.61127857,0.74645202
-2.87843922,4.84971620,0.00335145,0.03224887,0.32075049,3.56842307,0.01618510,0.60098906,0.60773291,0.74178552
-2.87243622,4.78909041,0.00331389,0.03107980,0.31740143,3.51697810,0.01575707,0.60043235,0.60297027,0.73548337
-2.86643322,4.71699512,0.00327314,0.02997335,0.31344167,3.45727333,0.01530883,0.59772006,0.59697122,0.72759343
-2.86043022,4.63364315,0.00323104,0.02892087,0.30887073,3.38945576,0.01484299,0.59283511,0.58973562,0.71818375
-2.85442721,4.53949303,0.00318973,0.02791539,0.30370568,3.31386454,0.01436353,0.58580072,0.58128233,0.70734206
-2.84842421,4.43524784,0.00315167,0.02695182,0.29798077,3.23103159,0.01387569,0.57668060,0.57164843,0.69517485
-2.84242121,4.32184481,0.00311960,0.02602704,0.29174647,3.14167428,0.01338577,0.56557804,0.56088802,0.68180628
-2.83641821,4.20043608,0.00309646,0.02513986,0.28506779,3.04668053,0.01290094,0.55263366,0.54907078,0.66737663
-2.83041521,4.07236163,0.00308539,0.02429082,0.27802212,2.94708712,0.01242895,0.53802221,0.53628021,0.65204061
-2.82441221,3.93911540,0.00308964,0.02348202,0.27069659,2.84405213,0.01197785,0.52194828,0.52261184,0.63596521
-2.81840920,3.80230619,0.00311253,0.02271671,0.26318526,2.73882280,0.01155569,0.50464117,0.50817132,0.61932736
-2.81240620,3.66361477,0.00315735,0.02199902,0.25558597,2.63270032,0.01117024,0.48634907,0.49307256,0.60231127
-2.80640320,3.52474913,0.00322733,0.02133353,0.24799737,2.52700299,0.01082867,0.46733275,0.47743586,0.58510546
-2.80040020,3.38739930,0.00332553,0.02072491,0.24051587,2.42302927,0.01053736,0.44785899,0.46138609,0.56789956
-2.79439720,3.25319360,0.00345479,0.02017755,0.23323291,2.32202220,0.01030166,0.42819389,0.44505095,0.55088085
-2.78839420,3.12365774,0.00361764,0.01969521,0.22623247,2.22513649,0.01012568,0.40859643,0.42855926,0.53423065
-2.78239120,3.00017795,0.00381618,0.01928079,0.21958904,2.13340940,0.01001226,0.38931225,0.41203934,0.51812054
-2.77638819,2.88396947,0.00405208,0.01893605,0.21336592,2.04773635,0.00996282,0.37056811,0.39561740,0.50270865
-2.77038519,2.77605115,0.00432644,0.01866145,0.20761411,1.96885197,0.00997737,0.35256696,0.37941606,0.48813592
-2.76438219,2.67722666,0.00463974,0.01845607,0.20237161,1.89731683,0.01005457,0.33548398,0.36355291,0.47452275
-2.75837919,2.58807301,0.00499177,0.01831759,0.19766332,1.83351040,0.01019173,0.31946342,0.34813928,0.46196581
-2.75237619,2.50893607,0.00538163,0.01824224,0.19350134,1.77762977,0.01038499,0.30461670,0.33327907,0.45053562
-2.74637319,2.43993343,0.00580762,0.01822495,0.18988581,1.72969421,0.01062942,0.29102136,0.31906794,0.44027460
-2.74037019,2.38096391,0.00626730,0.01825948,0.18680614,1.68955500,0.01091922,0.27872124,0.30559271,0.43119611
-2.73436718,2.33172347,0.00675747,0.01833853,0.18424264,1.65690991,0.01124788,0.26772763,0.29293109,0.42328433
-2.72836418,2.29172662,0.00727421,0.01845404,0.18216840,1.63132161,0.01160839,0.25802141,0.28115186,0.41649523
-2.72236118,2.26033264,0.00781293,0.01859734,0.18055152,1.61223934,0.01199346,0.24955600,0.27031536,0.41075855
-2.71635818,2.23677544,0.00836849,0.01875944,0.17935736,1.59902271,0.01239569,0.24226109,0.26047443,0.40598090
-2.71035518,2.22019602,0.00893525,0.01893127,0.17855096,1.59096685,0.01280779,0.23604687,0.25167577,0.40204977
-2.70435218,2.20967636,0.00950723,0.01910395,0.17809941,1.58732802,0.01322277,0.23080869,0.24396149,0.39883839
-2.69834917,2.20427342,0.01007825,0.01926897,0.17797402,1.58734857,0.01363405,0.22643190,0.23737101,0.39621128
-2.69234617,2.20305196,0.01064204,0.01941847,0.17815235,1.59028058,0.01403565,0.22279672,0.23194295,0.39403016
-2.68634317,2.20511510,0.01119245,0.01954536,0.17861991,1.59540724,0.01442225,0.21978291,0.22771708,0.39216009
-2.68034017,2.20963133,0.01172350,0.01964352,0.17937138,1.60206131,0.01478930,0.21727410,0.22473596,0.39047532
-2.67433717,2.21585703,0.01222959,0.01970784,0.18041146,1.60964017,0.01513306,0.21516167,0.22304627,0.38886485
-2.66833417,2.22315370,0.01270558,0.01973437,0.18175506,1.61761692,0.01545057,0.21334794,0.22269958,0.38723712
-2.66233117,2.23099927,0.01314686,0.01972027,0.18342702,1.62554734,0.01573969,0.21174868,0.22375239,0.38552379
-2.65632816,2.23899322,0.01354945,0.01966384,0.18546113,1.63307265,0.01599903,0.21029475,0.22626546,0.38368229
-2.65032516,2.24685538,0.01391000,0.01956444,0.18789864,1.63991824,0.01622786,0.20893303,0.23030214,0.38169700
-2.64432216,2.25441884,0.01422583,0.01942241,0.19078621,1.64588852,0.01642608,0.20762639,0.23592588,0.37957910
-2.63831916,2.26161732,0.01449489,0.01923894,0.19417333,1.65085860,0.01659405,0.20635298,0.24319680,0.37736493
-2.63231616,2.26846810,0.01471572,0.01901598,0.19810941,1.65476330,0.01673256,0.20510476,0.25216759,0.37511313
-2.62631316,2.27505140,0.01488743,0.01875602,0.20264063,1.65758427,0.01684268,0.20388548,0.26287868,0.37290055
-2.62031016,2.28148764,0.01500959,0.01846202,0.20780653,1.65933611,0.01692567,0.20270815,0.27535313,0.37081733
-2.61430715,2.28791388,0.01508218,0.01813720,0.21363684,1.66005248,0.01698291,0.20159223,0.28959141,0.36896136
-2.60830415,2.29446092,0.01510554,0.01778497,0.22014831,1.65977285,0.01701585,0.20056069,0.30556631,0.36743240
-2.60230115,2.30123262,0.01508025,0.01740876,0.22734199,1.65853098,0.01702591,0.19963711,0.32321850,0.36632635
-2.59629815,2.30828844,0.01500716,0.01701195,0.23520104,1.65634574,0.01701447,0.19884298,0.34245295,0.36572977
-2.59029515,2.31563059,0.01488726,0.01659782,0.24368907,1.65321480,0.01698288,0.19819537,0.36313651,0.36571528
-2.58429215,2.32319638,0.01472173,0.01616947,0.25274931,1.64911170,0.01693240,0.19770506,0.38509704,0.36633777
-2.57828914,2.33085644,0.01451191,0.01572983,0.26230457,1.64398633,0.01686428,0.19737531,0.40812414,0.36763185
-2.57228614,2.33841876,0.01425929,0.01528167,0.27225806,1.63776883,0.01677971,0.19720131,0.43197178,0.36961056
-2.56628314,2.34563839,0.01396555,0.01482758,0.28249497,1.63037667,0.01667988,0.19717023,0.45636264,0.37226540
-2.56028014,2.35223220,0.01363259,0.01437004,0.29288497,1.62172420,0.01656600,0.19726204,0.48099432,0.37556766
-2.55427714,2.35789757,0.01326253,0.01391145,0.30328532,1.61173422,0.01643926,0.19745088,0.50554695,0.37947087
-2.54827414,2.36233395,0.01285779,0.01345419,0.31354455,1.60035052,0.01630091,0.19770698,0.52969221,0.38391416
-2.54227114,2.36526572,0.01242107,0.01300061,0.32350661,1.58755057,0.01615217,0.19799892,0.55310306,0.38882644
-2.53626813,2.36646473,0.01195539,0.01255311,0.33301524,1.57335728,0.01599427,0.19829618,0.57546395,0.39413077
-2.53026513,2.36577107,0.01146408,0.01211414,0.34191837,1.55784903,0.01582837,0.19857164,0.59648091,0.39974898
-2.52426213,2.36311047,0.01095079,0.01168620,0.35007243,1.54116691,0.01565557,0.19880405,0.61589099,0.40560591
-2.51825913,2.35850695,0.01041946,0.01127182,0.35734634,1.52351861,0.01547684,0.19898006,0.63347062,0.41163315
-2.51225613,2.35208985,0.00987425,0.01087354,0.36362499,1.50517840,0.01529297,0.19909597,0.64904236,0.41777207
-2.50625313,2.34409443,0.00931956,0.01049389,0.36881223,1.48648287,0.01510457,0.19915865,0.66247973,0.42397572
-2.50025013,2.33485578,0.00875989,0.01013528,0.37283310,1.46782247,0.01491203,0.19918597,0.67370986,0.43020982
-2.49424712,2.32479619,0.00819983,0.00979997,0.37563533,1.44962902,0.01471553,0.19920638,0.68271380,0.43645255
-2.48824412,2.31440654,0.00764398,0.00948998,0.37719017,1.43235980,0.01451503,0.19925779,0.68952452,0.44269333
-2.48224112,2.30422272,0.00709685,0.00920704,0.37749241,1.41647885,0.01431033,0.19938572,0.69422277,0.44893067
-2.47623812,2.29479827,0.00656281,0.00895250,0.37655983,1.40243642,0.01410113,0.19964085,0.69693097,0.45516937
-2.47023512,2.28667494,0.00604604,0.00872730,0.37443203,1.39064777,0.01388710,0.20007618,0.69780565,0.46141719
-2.46423212,2.28035283,0.00555048,0.00853186,0.37116885,1.38147225,0.01366799,0.20074374,0.69702885,0.46768149
-2.45822911,2.27626188,0.00507975,0.00836613,0.36684844,1.37519402,0.01344376,0.20169130,0.69479893,0.47396592
-2.45222611,2.27473647,0.00463716,0.00822951,0.36156514,1.37200539,0.01321467,0.20295908,0.69132146,0.48026761
-2.44622311,2.27599475,0.00422572,0.00812089,0.35542725,1.37199389,0.01298144,0.20457680,0.68680070,0.48657502
-2.44022011,2.28012391,0.00384805,0.00803866,0.34855485,1.37513367,0.01274534,0.20656116,0.68143203,0.49286685
-2.43421711,2.28707246,0.00350648,0.00798079,0.34107771,1.38128203,0.01250833,0.20891390,0.67539587,0.49911184
-2.42821411,2.29665001,0.00320302,0.00794485,0.33313330,1.39018130,0.01227308,0.21162068,0.66885330,0.50526980
-2.42221111,2.30853475,0.00293941,0.00792814,0.32486504,1.40146605,0.01204309,0.21465073,0.66194358,0.51129380
-2.41620810,2.32228826,0.00271711,0.00792775,0.31642068,1.41467552,0.01182268,0.21795738,0.65478361,0.51713322
-2.41020510,2.33737692,0.00253738,0.00794072,0.30795084,1.42927054,0.01161696,0.22147949,0.64746916,0.52273779
-2.40420210,2.35319876,0.00240129,0.00796410,0.29960763,1.44465446,0.01143178,0.22514356,0.64007780,0.52806201
-2.39819910,2.36911440,0.00230970,0.00799513,0.29154332,1.46019684,0.01127361,0.22886666,0.63267304,0.53306998
-2.39219610,2.38448019,0.00226335,0.00803129,0.28390899,1.47525901,0.01114944,0.23255978,0.62530940,0.53774008
-2.38619310,2.39868200,0.00226282,0.00807049,0.27685297,1.48922007,0.01106651,0.23613164,0.61803789,0.54206911
-2.38019010,2.41116758,0.00230856,0.00811109,0.27051926,1.50150237,0.01103220,0.23949264,0.61091145,0.54607579
-2.37418709,2.42147576,0.00240083,0.00815203,0.26504560,1.51159501,0.01105368,0.24255873,0.60398986,0.54980308
-2.36818409,2.42926101,0.00253973,0.00819287,0.26056135,1.51907442,0.01113774,0.24525514,0.59734368,0.55331911
-2.36218109,2.43431185,0.00272515,0.00823383,0.25718512,1.52362108,0.01129045,0.24751958,0.59105695,0.55671663
-2.35617809,2.43656226,0.00295675,0.00827582,0.25502217,1.52503154,0.01151696,0.24930495,0.58522822,0.56011085
-2.35017509,2.43609533,0.00323391,0.00832038,0.25416167,1.52322531,0.01182118,0.25058126,0.57996992,0.56363558
-2.34417209,2.43313914,0.00355569,0.00836970,0.25467387,1.51824648,0.01220562,0.25133674,0.57540588,0.56743799
-2.33816908,2.42805500,0.00392083,0.00842649,0.25660736,1.51025985,0.01267117,0.25157814,0.57166724,0.57167192
-2.33216608,2.42131880,0.00432771,0.00849393,0.25998642,1.49954214,0.01321696,0.25133010,0.56888678,0.57649036
-2.32616308,2.41349650,0.00477431,0.00857557,0.26480883,1.48646860,0.01384026,0.25063378,0.56719208,0.58203716
-2.32016008,2.40521510,0.00525826,0.00867516,0.27104404,1.47149590,0.01453651,0.24954471,0.56669789,0.58843867
-2.31415708,2.39713080,0.00577682,0.00879656,0.27863202,1.45514221,0.01529930,0.24813010,0.56749814,0.59579557
-2.30815408,2.38989608,0.00632693,0.00894355,0.28748290,1.43796541,0.01612052,0.24646569,0.56965811,0.60417552
-2.30215108,2.38412741,0.00690520,0.00911975,0.29747736,1.42054062,0.01699049,0.24463240,0.57320725,0.61360700
-2.29614807,2.38037558,0.00750804,0.00932842,0.30846807,1.40343810,0.01789827,0.24271288,0.57813317,0.62407477
-2.29014507,2.37909997,0.00813166,0.00957238,0.32028200,1.38720260,0.01883187,0.24078827,0.58437717,0.63551730
-2.28414207,2.38064841,0.00877216,0.00985391,0.33272378,1.37233503,0.01977865,0.23893517,0.59183176,0.64782641
-2.27813907,2.38524348,0.00942560,0.01017463,0.34557980,1.35927725,0.02072565,0.23722324,0.60034034,0.66084923
-2.27213607,2.39297587,0.01008807,0.01053546,0.35862324,1.34840055,0.02165995,0.23571321,0.60969927,0.67439247
-2.26613307,2.40380526,0.01075574,0.01093660,0.37161963,1.33999810,0.02256914,0.23445566,0.61966224,0.68822900
-2.26013007,2.41756829,0.01142492,0.01137754,0.38433290,1.33428164,0.02344157,0.23349047,0.62994694,0.70210631
-2.25412706,2.43399307,0.01209210,0.01185703,0.39653164,1.33138203,0.02426682,0.23284697,0.64024364,0.71575659
-2.24812406,2.45271934,0.01275397,0.01237322,0.40799533,1.33135353,0.02503590,0.23254461,0.65022551,0.72890791
-2.24212106,2.47332276,0.01340746,0.01292370,0.41852039,1.33418118,0.02574155,0.23259425,0.65956000,0.74129609
-2.23611806,2.49534201,0.01404970,0.01350559,0.42792571,1.33979053,0.02637842,0.23299978,0.66792090,0.75267641
-2.23011506,2.51830672,0.01467806,0.01411570,0.43605750,1.34805898,0.02694317,0.23375991,0.67500053,0.76283477
-2.22411206,2.54176475,0.01529011,0.01475066,0.44279325,1.35882785,0.02743454,0.23487013,0.68052127,0.77159765
-2.21810905,2.56530692,0.01588360,0.01540705,0.44804471,1.37191423,0.02785331,0.23632439,0.68424617,0.77884027
-2.21210605,2.58858782,0.01645649,0.01608154,0.45175972,1.38712194,0.02820218,0.23811661,0.68598780,0.78449251
-2.20610305,2.61134127,0.01700688,0.01677105,0.45392284,1.40425072,0.02848568,0.24024175,0.68561527,0.78854230
-2.20010005,2.63338966,0.01753305,0.01747281,0.45455481,1.42310322,0.02870986,0.24269631,0.68305875,0.79103616
-2.19409705,2.65464650,0.01803342,0.01818451,0.45371083,1.44348926,0.02888212,0.24547836,0.67831156,0.79207692
-2.18809405,2.67511203,0.01850663,0.01890433,0.45147779,1.46522736,0.02901082,0.24858684,0.67142962,0.79181858
-2.18209105,2.69486240,0.01895148,0.01963097,0.44797058,1.48814340,0.02910502,0.25202049,0.66252838,0.79045870
-2.17608804,2.71403276,0.01936700,0.02036365,0.44332750,1.51206669,0.02917409,0.25577610,0.65177740,0.78822845
-2.17008504,2.73279580,0.01975247,0.02110204,0.43770513,1.53682397,0.02922738,0.25984660,0.63939287,0.78538111
-2.16408204,2.75133665,0.02010740,0.02184618,0.43127281,1.56223182,0.02927385,0.26421885,0.62562851,0.78217929
-2.15807904,2.76982623,0.02043159,0.02259634,0.42420677,1.58808833,0.02932178,0.26887139,0.61076530,0.77888177
-2.15207604,2.78839435,0.02072508,0.02335286,0.41668438,1.61416467,0.02937840,0.27377244,0.59510044,0.77573046
-2.14607304,2.80710465,0.02098818,0.02411595,0.40887849,1.64019755,0.02944968,0.27887818,0.57893625,0.77293827
-2.14007004,2.82593289,0.02122139,0.02488546,0.40095220,1.66588331,0.02954007,0.28413160,0.56256931,0.77067836
-2.13406703,2.84475010,0.02142539,0.02566071,0.39305414,1.69087426,0.02965231,0.28946192,0.54628039,0.76907549
-2.12806403,2.86331191,0.02160096,0.02644021,0.38531445,1.71477803,0.02978738,0.29478488,0.53032558,0.76819978
-2.12206103,2.88125471,0.02174890,0.02722152,0.37784159,1.73716017,0.02994438,0.30000379,0.51492890,0.76806316
-2.11605803,2.89809935,0.02186998,0.02800103,0.37072005,1.75755025,0.03012061,0.30501135,0.50027656,0.76861883
-2.11005503,2.91326211,0.02196487,0.02877389,0.36400904,1.77545136,0.03031164,0.30969236,0.48651314,0.76976350
-2.10405203,2.92607284,0.02203404,0.02953392,0.35774219,1.79035288,0.03051150,0.31392698,0.47373961,0.77134246
-2.09804902,2.93579904,0.02207776,0.03027361,0.35192819,1.80174578,0.03071294,0.31759457,0.46201317,0.77315706
-2.09204602,2.94167498,0.02209607,0.03098417,0.34655243,1.80913994,0.03090771,0.32057787,0.45134881,0.77497431
-2.08604302,2.94293415,0.02208877,0.03165574,0.34157946,1.81208251,0.03108696,0.32276729,0.44172236,0.77653790
-2.08004002,2.93884335,0.02205548,0.03227751,0.33695618,1.81017640,0.03124162,0.32406509,0.43307483,0.77758024
-2.07403702,2.92873655,0.02199568,0.03283809,0.33261565,1.80309781,0.03136286,0.32438926,0.42531768,0.77783482
-2.06803402,2.91204672,0.02190882,0.03332579,0.32848123,1.79061185,0.03144250,0.32367686,0.41833884,0.77704824
-2.06203102,2.88833390,0.02179442,0.03372899,0.32447105,1.77258526,0.03147341,0.32188659,0.41200903,0.77499139
-2.05602801,2.85730781,0.02165219,0.03403660,0.32050233,1.74899551,0.03144993,0.31900061,0.40618829,0.77146915
-2.05002501,2.81884411,0.02148216,0.03423841,0.31649561,1.71993561,0.03136814,0.31502528,0.40073216,0.76632834
-2.04402201,2.77299312,0.02128476,0.03432553,0.31237857,1.68561431,0.03122610,0.30999099,0.39549763,0.75946336
-2.03801901,2.71998078,0.02106095,0.03429072,0.30808922,1.64635156,0.03102395,0.30395095,0.39034827,0.75081955
-2.03201601,2.66020180,0.02081227,0.03412875,0.30357841,1.60256935,0.03076399,0.29697910,0.38515876,0.74039403
-2.02601301,2.59420539,0.02054083,0.03383660,0.29881153,1.55477844,0.03045054,0.28916721,0.37981837,0.72823416
-2.02001001,2.52267451,0.02024934,0.03341367,0.29376926,1.50356151,0.03008973,0.28062131,0.37423359,0.71443380
-2.01400700,2.44639960,0.01994097,0.03286184,0.28844750,1.44955356,0.02968922,0.27145772,0.36832972,0.69912759
-2.00800400,2.36624855,0.01961933,0.03218546,0.28285640,1.39342067,0.02925779,0.26179882,0.36205153,0.68248373
-2.00200100,2.28313420,0.01928825,0.03139126,0.27701861,1.33583799,0.02880488,0.25176876,0.35536300,0.66469565
-1.99599800,2.19798126,0.01895161,0.03048814,0.27096691,1.27746813,0.02834005,0.24148938,0.34824635,0.64597300
-1.98999500,2.11169422,0.01861316,0.02948694,0.26474135,1.21894088,0.02787250,0.23107652,0.34070034,0.62653263
-1.98399200,2.02512791,0.01827631,0.02840005,0.25838613,1.16083531,0.02741055,0.22063681,0.33273811,0.60658985
-1.97798899,1.93906193,0.01794389,0.02724108,0.25194640,1.10366489,0.02696116,0.21026512,0.32438469,0.58635050
-1.97198599,1.85418021,0.01761803,0.02602446,0.24546514,1.04786617,0.02652956,0.20004276,0.31567431,0.56600429
-1.96598299,1.77105637,0.01729998,0.02476497,0.23898047,0.99379153,0.02611895,0.19003647,0.30664782,0.54571958
-1.95997999,1.69014536,0.01699001,0.02347739,0.23252334,0.94170597,0.02573034,0.18029808,0.29735020,0.52563997
-1.95397699,1.61178157,0.01668737,0.02217610,0.22611591,0.89178793,0.02536245,0.17086496,0.28782845,0.50588272
-1.94797399,1.53618307,0.01639033,0.02087476,0.21977068,0.84413385,0.02501185,0.16176113,0.27812987,0.48653908
-1.94197099,1.46346148,0.01609620,0.01958599,0.21349032,0.79876591,0.02467310,0.15299879,0.26830093,0.46767654
-1.93596798,1.39363682,0.01580154,0.01832123,0.20726828,0.75564251,0.02433910,0.14458034,0.25838668,0.44934267
-1.92996498,1.32665609,0.01550226,0.01709055,0.20109019,0.71467061,0.02400150,0.13650067,0.24843075,0.43157057
-1.92396198,1.26241480,0.01519390,0.01590259,0.19493577,0.67571931,0.02365117,0.12874947,0.23847597,0.41438545
-1.91795898,1.20078000,0.01487188,0.01476458,0.18878125,0.63863389,0.02327871,0.12131368,0.22856542,0.39781213
-1.91195598,1.14161375,0.01453172,0.01368240,0.18260219,0.60324953,0.02287507,0.11417973,0.21874399,0.38188305
-1.90595298,1.08479595,0.01416938,0.01266069,0.17637632,0.56940420,0.02243199,0.10733554,0.20906025,0.36664649
-1.89994997,1.03024538,0.01378143,0.01170306,0.17008649,0.53695003,0.02194257,0.10077229,0.19956846,0.35217452
-1.89394697,0.97793824,0.01336531,0.01081223,0.16372324,0.50576284,0.02140167,0.09448583,0.19033065,0.33857051
-1.88794397,0.92792337,0.01291953,0.00999028,0.15728719,0.47574957,0.02080623,0.08847761,0.18141865,0.32597565
-1.88194097,0.88033369,0.01244373,0.00923887,0.15079081,0.44685333,0.02015556,0.08275533,0.17291582,0.31457445
-1.87593797,0.83539362,0.01193882,0.00855946,0.14425963,0.41905616,0.01945144,0.07733316,0.16491845,0.30459875
-1.86993497,0.79342214,0.01140695,0.00795346,0.13773281,0.39237957,0.01869813,0.07223155,0.15753669,0.29633018
-1.86393197,0.75483176,0.01085150,0.00742244,0.13126302,0.36688293,0.01790232,0.06747685,0.15089489,0.29010080
-1.85792896,0.72012332,0.01027694,0.00696824,0.12491563,0.34266022,0.01707288,0.06310049,0.14513130,0.28629192
-1.85192596,0.68987710,0.00968871,0.00659304,0.11876729,0.31983508,0.01622063,0.05913805,0.14039704,0.28533079
-1.84592296,0.66474032,0.00909307,0.00629939,0.11290397,0.29855492,0.01535796,0.05562812,0.13685441,0.28768543
-1.83991996,0.64541172,0.00849685,0.00609020,0.10741850,0.27898401,0.01449843,0.05261101,0.13467439,0.29385725
-1.83391696,0.63262347,0.00790726,0.00596868,0.10240781,0.26129625,0.01365634,0.05012740,0.13403346,0.30437170
-1.82791396,0.62712084,0.00733166,0.00593824,0.09796990,0.24566768,0.01284627,0.04821691,0.13510976,0.31976701
-1.82191096,0.62964026,0.00677735,0.00600228,0.09420073,0.23226907,0.01208266,0.04691670,0.13807856,0.34058103
-1.81590795,0.64088614,0.00625138,0.00616410,0.09119113,0.22125890,0.01137935,0.04626004,0.14310732,0.36733649
-1.80990495,0.66150698,0.00576036,0.00642660,0.08902380,0.21277676,0.01074923,0.04627496,0.15035020,0.40052482
-1.80390195,0.69207135,0.00531037,0.00679211,0.08777067,0.20693753,0.01020389,0.04698296,0.15994244,0.44058902
-1.79789895,0.73304426,0.00490680,0.00726214,0.08749039,0.20382622,0.00975334,0.04839778,0.17199449,0.48790579
-1.79189595,0.78476463,0.00455433,0.00783712,0.08822648,0.20349372,0.00940578,0.05052437,0.18658631,0.54276768
-1.78589295,0.84742445,0.00425686,0.00851624,0.09000574,0.20595357,0.00916743,0.05335792,0.20376191,0.60536557
-1.77988994,0.92105041,0.00401755,0.00929721,0.09283740,0.21117957,0.00904243,0.05688316,0.22352440,0.67577236
-1.77388694,1.00548869,0.00383885,0.01017613,0.09671271,0.21910457,0.00903279,0.06107378,0.24583182,0.75392843
-1.76788394,1.10039378,0.00372254,0.01114738,0.10160522,0.22962024,0.00913842,0.06589223,0.27059396,0.83962974
-1.76188094,1.20522192,0.00366987,0.01220362,0.10747173,0.24257800,0.00935715,0.07128967,0.29767039,0.93251906
-1.75587794,1.31922993,0.00368162,0.01333573,0.11425381,0.25779102,0.00968487,0.07720631,0.32686993,1.03208129
-1.74987494,1.44147996,0.00375826,0.01453296,0.12187998,0.27503746,0.01011567,0.08357209,0.35795180,1.13764326
-1.74387194,1.57085052,0.00390004,0.01578308,0.13026848,0.29406463,0.01064206,0.09030765,0.39062848,1.24837855
-1.73786893,1.70605409,0.00410717,0.01707261,0.13933059,0.31459440,0.01125516,0.09732571,0.42457036,1.36331761
-1.73186593,1.84566106,0.00437992,0.01838713,0.14897438,0.33632950,0.01194499,0.10453275,0.45941231,1.48136334
-1.72586293,1.98812992,0.00471878,0.01971162,0.15910886,0.35896067,0.01270079,0.11183101,0.49476185,1.60131185
-1.71985993,2.13184284,0.00512455,0.02103092,0.16964833,0.38217451,0.01351131,0.11912073,0.53020892,1.72187819
-1.71385693,2.27514586,0.00559848,0.02233011,0.18051684,0.40566190,0.01436514,0.12630262,0.56533696,1.84172632
-1.70785393,2.41639247,0.00614235,0.02359506,0.19165261,0.42912651,0.01525113,0.13328044,0.59973482,1.95950249
-1.70185093,2.55398909,0.00675855,0.02481282,0.20301215,0.45229343,0.01615870,0.13996363,0.63300926,2.07387096
-1.69584792,2.68644089,0.00745015,0.02597211,0.21457399,0.47491733,0.01707821,0.14626987,0.66479742,2.18355075
-1.68984492,2.81239605,0.00822093,0.02706370,0.22634177,0.49679005,0.01800133,0.15212746,0.69477883,2.28735216
-1.68384192,2.93068684,0.00907540,0.02808079,0.23834657,0.51774718,0.01892136,0.15747755,0.72268635,2.38421147
-1.67783892,3.04036562,0.01001881,0.02901922,0.25064818,0.53767336,0.01983350,0.16227589,0.74831568,2.47322240
-1.67183592,3.14073406,0.01105711,0.02987771,0.26333534,0.55650615,0.02073511,0.16649423,0.77153275,2.55366307
-1.66583292,3.23136429,0.01219688,0.03065785,0.27652475,0.57423803,0.02162588,0.17012123,0.79227881,2.62501695
-1.65982991,3.31211062,0.01344530,0.03136413,0.29035871,0.59091663,0.02250796,0.17316275,0.81057273,2.68698697
-1.65382691,3.38311117,0.01481001,0.03200368,0.30500150,0.60664289,0.02338597,0.17564163,0.82651036,2.73950189
-1.64782391,3.44477885,0.01629901,0.03258605,0.32063440,0.62156733,0.02426692,0.17759686,0.84026091,2.78271431
-1.64182091,3.49778176,0.01792049,0.03312279,0.33744951,0.63588425,0.02516010,0.17908209,0.85206031,2.81699039
-1.63581791,3.54301343,0.01968267,0.03362695,0.35564241,0.64982429,0.02607681,0.18016371,0.86220176,2.84289126
