energy_ev,total_up,As_p_up,As_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.80790395,3.50195043,0.50814722,0.00000000,1.10266022,2.49483832,0.01213268,0.66120499
-5.80190095,3.63320537,0.52181108,0.00000000,1.12561439,2.59262493,0.01273480,0.68884539
-5.79589795,3.77046585,0.53598651,0.00000000,1.15161031,2.69404248,0.01337529,0.71810827
-5.78989495,3.91220902,0.55048918,0.00000000,1.18017884,2.79803919,0.01404591,0.74869477
-5.78389195,4.05675271,0.56512121,0.00000000,1.21084741,2.90344362,0.01473750,0.78026783
-5.77788894,4.20227134,0.57967346,0.00000000,1.24314491,3.00897507,0.01544011,0.81245505
-5.77188594,4.34681889,0.59392838,0.00000000,1.27660718,3.11325910,0.01614326,0.84485321
-5.76588294,4.48835849,0.60766321,0.00000000,1.31078310,3.21484800,0.01683613,0.87703461
-5.75987994,4.62479827,0.62065379,0.00000000,1.34524075,3.31224593,0.01750787,0.90855481
-5.75387694,4.75403224,0.63267851,0.00000000,1.37957355,3.40393808,0.01814787,0.93896177
-5.74787394,4.87398506,0.64352255,0.00000000,1.41340585,3.48842290,0.01874606,0.96780589
-5.74187094,4.98265893,0.65298218,0.00000000,1.44639771,3.56424642,0.01929316,0.99465057
-5.73586793,5.07818094,0.66086899,0.00000000,1.47824827,3.63003739,0.01978098,1.01908287
-5.72986493,5.15884900,0.66701391,0.00000000,1.50869774,3.68454200,0.02020265,1.04072378
-5.72386193,5.22317460,0.67127092,0.00000000,1.53752748,3.72665688,0.02055278,1.05923765
-5.71785893,5.26992074,0.67352034,0.00000000,1.56455832,3.75545911,0.02082760,1.07434037
-5.71185593,5.29813362,0.67367154,0.00000000,1.58964709,3.77023226,0.02102507,1.08580599
-5.70585293,5.30716694,0.67166510,0.00000000,1.61268149,3.77048740,0.02114489,1.09347142
-5.69984992,5.29669813,0.66747431,0.00000000,1.63357391,3.75597852,0.02118843,1.09723930
-5.69384692,5.26673607,0.66110601,0.00000000,1.65225432,3.72671184,0.02115872,1.09707864
-5.68784392,5.21762034,0.65260072,0.00000000,1.66866300,3.68294865,0.02106025,1.09302364
-5.68184092,5.15001224,0.64203217,0.00000000,1.68274374,3.62520205,0.02089882,1.08517066
-5.67583792,5.06487832,0.62950618,0.00000000,1.69443785,3.55422739,0.02068135,1.07367353
-5.66983492,4.96346722,0.61515895,0.00000000,1.70367983,3.47100720,0.02041568,1.05873776
-5.66383192,4.84728081,0.59915482,0.00000000,1.71039488,3.37673095,0.02011030,1.04061364
-5.65782891,4.71804086,0.58168357,0.00000000,1.71449874,3.27277046,0.01977420,1.01958889
-5.65182591,4.57765223,0.56295718,0.00000000,1.71589989,3.16065153,0.01941659,0.99598102
-5.64582291,4.42816373,0.54320634,0.00000000,1.71450414,3.04202281,0.01904678,0.97012975
-5.63981991,4.27172765,0.52267648,0.00000000,1.71022136,2.91862245,0.01867398,0.94238981
-5.63381691,4.11055879,0.50162353,0.00000000,1.70297389,2.79224339,0.01830719,0.91312422
-5.62781391,3.94689381,0.48030947,0.00000000,1.69270617,2.66469803,0.01795503,0.88269830
-5.62181091,3.78295135,0.45899763,0.00000000,1.67939489,2.53778286,0.01762572,0.85147438
-5.61580790,3.62089361,0.43794782,0.00000000,1.66305892,2.41324379,0.01732693,0.81980729
-5.60980490,3.46278968,0.41741141,0.00000000,1.64376826,2.29274266,0.01706579,0.78804056
-5.60380190,3.31058101,0.39762645,0.00000000,1.62165141,2.17782562,0.01684878,0.75650331
-5.59779890,3.16604941,0.37881281,0.00000000,1.59690042,2.06989386,0.01668176,0.72550759
-5.59179590,3.03078804,0.36116761,0.00000000,1.56977327,1.97017725,0.01656984,0.69534635
-5.58579290,2.90617565,0.34486091,0.00000000,1.54059324,1.87971151,0.01651743,0.66629164
-5.57978989,2.79335471,0.33003197,0.00000000,1.50974519,1.79931929,0.01652816,0.63859318
-5.57378689,2.69321400,0.31678594,0.00000000,1.47766883,1.72959596,0.01660489,0.61247723
-5.56778389,2.60637605,0.30519151,0.00000000,1.44484936,1.67090019,0.01674968,0.58814559
-5.56178089,2.53319025,0.29527915,0.00000000,1.41180585,1.62335020,0.01696380,0.56577498
-5.55577789,2.47373191,0.28704056,0.00000000,1.37907803,1.58682554,0.01724773,0.54551665
-5.54977489,2.42780788,0.28042893,0.00000000,1.34721217,1.56097496,0.01760124,0.52749627
-5.54377189,2.39496872,0.27536047,0.00000000,1.31674671,1.54523018,0.01802341,0.51181427
-5.53776888,2.37452769,0.27171687,0.00000000,1.28819847,1.53882541,0.01851275,0.49854644
-5.53176588,2.36558607,0.26934888,0.00000000,1.26204990,1.54082224,0.01906731,0.48774503
-5.52576288,2.36706424,0.26808087,0.00000000,1.23873798,1.55013941,0.01968479,0.47944007
-5.51975988,2.37773773,0.26771619,0.00000000,1.21864515,1.56558625,0.02036268,0.47364104
-5.51375688,2.39627694,0.26804316,0.00000000,1.20209228,1.58589917,0.02109841,0.47033861
-5.50775388,2.42128897,0.26884159,0.00000000,1.18933395,1.60977955,0.02188947,0.46950645
-5.50175088,2.45136011,0.26988947,0.00000000,1.18055561,1.63593194,0.02273347,0.47110284
-5.49574787,2.48509691,0.27096962,0.00000000,1.17587251,1.66310100,0.02362825,0.47507191
-5.48974487,2.52116428,0.27187606,0.00000000,1.17532999,1.69010577,0.02457184,0.48134442
-5.48374187,2.55831885,0.27241984,0.00000000,1.17890460,1.71586994,0.02556243,0.48983785
-5.47773887,2.59543608,0.27243412,0.00000000,1.18650576,1.73944703,0.02659825,0.50045576
-5.47173587,2.63153017,0.27177823,0.00000000,1.19797753,1.76003946,0.02767738,0.51308644
-5.46573287,2.66576588,0.27034071,0.00000000,1.21310015,1.77701094,0.02879754,0.52760075
-5.45972986,2.69746230,0.26804107,0.00000000,1.23159148,1.78989195,0.02995575,0.54384954
-5.45372686,2.72608873,0.26483043,0.00000000,1.25310806,1.79837847,0.03114811,0.56166068
-5.44772386,2.75125352,0.26069087,0.00000000,1.27724626,1.80232422,0.03236941,0.58083602
-5.44172086,2.77268726,0.25563371,0.00000000,1.30354368,1.80172760,0.03361289,0.60114883
-5.43571786,2.79022185,0.24969683,0.00000000,1.33148142,1.79671404,0.03486998,0.62234183
-5.42971486,2.80376747,0.24294121,0.00000000,1.36048754,1.78751544,0.03613017,0.64412647
-5.42371186,2.81328933,0.23544683,0.00000000,1.38994243,1.77444779,0.03738091,0.66618365
-5.41770885,2.81878628,0.22730833,0.00000000,1.41918644,1.75788874,0.03860769,0.68816627
-5.41170585,2.82027296,0.21863045,0.00000000,1.44753008,1.73825626,0.03979426,0.70970376
-5.40570285,2.81776695,0.20952364,0.00000000,1.47426706,1.71598964,0.04092295,0.73040872
-5.39969985,2.81128185,0.20009998,0.00000000,1.49869003,1.69153381,0.04197515,0.74988552
-5.39369685,2.80082671,0.19046949,0.00000000,1.52010871,1.66532746,0.04293192,0.76774074
-5.38769385,2.78641175,0.18073712,0.00000000,1.53786993,1.63779543,0.04377467,0.78359493
-5.38169085,2.76805952,0.17100032,0.00000000,1.55137878,1.60934495,0.04448594,0.79709540
-5.37568784,2.74582051,0.16134739,0.00000000,1.56011988,1.58036559,0.04505019,0.80792924
-5.36968484,2.71979142,0.15185640,0.00000000,1.56367771,1.55123201,0.04545456,0.81583594
-5.36368184,2.69013437,0.14259484,0.00000000,1.56175497,1.52230874,0.04568961,0.82061899
-5.35767884,2.65709505,0.13361972,0.00000000,1.55418769,1.49395570,0.04574992,0.82215569
-5.35167584,2.62101783,0.12497820,0.00000000,1.54095629,1.46653371,0.04563458,0.82040462
-5.34567284,2.58235629,0.11670848,0.00000000,1.52219160,1.44040870,0.04534748,0.81541025
-5.33966983,2.54167760,0.10884085,0.00000000,1.49817557,1.41595405,0.04489745,0.80730431
-5.33366683,2.49966015,0.10139899,0.00000000,1.46933606,1.39355016,0.04429812,0.79630384
-5.32766383,2.45708379,0.09440104,0.00000000,1.43623611,1.37358128,0.04356767,0.78270588
-5.32166083,2.41481310,0.08786078,0.00000000,1.39955790,1.35642931,0.04272829,0.76687899
-5.31565783,2.37377439,0.08178849,0.00000000,1.36008200,1.34246502,0.04180554,0.74925209
-5.30965483,2.33492765,0.07619175,0.00000000,1.31866310,1.33203715,0.04082752,0.73030093
-5.30365183,2.29923503,0.07107596,0.00000000,1.27620303,1.32546035,0.03982394,0.71053317
-5.29764882,2.26762786,0.06644467,0.00000000,1.23362246,1.32300267,0.03882518,0.69047239
-5.29164582,2.24097394,0.06229974,0.00000000,1.19183248,1.32487378,0.03786124,0.67064210
-5.28564282,2.22004728,0.05864134,0.00000000,1.15170725,1.33121480,0.03696081,0.65155025
-5.27963982,2.20550180,0.05546784,0.00000000,1.11405884,1.34209065,0.03615032,0.63367498
-5.27363682,2.19785052,0.05277564,0.00000000,1.07961517,1.35748551,0.03545316,0.61745210
-5.26763382,2.19745124,0.05055887,0.00000000,1.04900169,1.37730196,0.03488902,0.60326478
-5.26163082,2.20449916,0.04880927,0.00000000,1.02272741,1.40136387,0.03447332,0.59143560
-5.25562781,2.21902665,0.04751590,0.00000000,1.00117539,1.42942282,0.03421691,0.58222127
-5.24962481,2.24090960,0.04666499,0.00000000,0.98459773,1.46116791,0.03412585,0.57580978
-5.24362181,2.26987961,0.04623988,0.00000000,0.97311496,1.49623793,0.03420138,0.57232007
-5.23761881,2.30554089,0.04622095,0.00000000,0.96671932,1.53423538,0.03444011,0.57180371
-5.23161581,2.34739045,0.04658566,0.00000000,0.96528163,1.57474116,0.03483422,0.57424855
-5.22561281,2.39484012,0.04730863,0.00000000,0.96856113,1.61732907,0.03537194,0.57958371
-5.21960980,2.44723904,0.04836183,0.00000000,0.97621769,1.66157910,0.03603799,0.58768577
-5.21360680,2.50389514,0.04971477,0.00000000,0.98782595,1.70708861,0.03681419,0.59838560
-5.20760380,2.56409456,0.05133478,0.00000000,1.00289073,1.75348090,0.03768009,0.61147553
-5.20160080,2.62711827,0.05318732,0.00000000,1.02086324,1.80041061,0.03861361,0.62671670
-5.19559780,2.69225513,0.05523636,0.00000000,1.04115777,1.84756584,0.03959174,0.64384616
-5.18959480,2.75881149,0.05744475,0.00000000,1.06316829,1.89466699,0.04059121,0.66258363
-5.18359180,2.82611714,0.05977473,0.00000000,1.08628467,1.94146279,0.04158910,0.68263785
-5.17758879,2.89352824,0.06218836,0.00000000,1.10990834,1.98772388,0.04256346,0.70371232
-5.17158579,2.96042761,0.06464804,0.00000000,1.13346675,2.03323487,0.04349385,0.72551046
-5.16558279,3.02622320,0.06711706,0.00000000,1.15642667,2.07778535,0.04436182,0.74774016
-5.15957979,3.09034543,0.06956012,0.00000000,1.17830579,2.12116107,0.04515131,0.77011770
-5.15357679,3.15224418,0.07194385,0.00000000,1.19868242,2.16313567,0.04584895,0.79237102
-5.14757379,3.21138599,0.07423730,0.00000000,1.21720298,2.20346408,0.04644433,0.81424242
-5.14157079,3.26725211,0.07641240,0.00000000,1.23358707,2.24187777,0.04693010,0.83549064
-5.13556778,3.31933769,0.07844429,0.00000000,1.24762982,2.27808249,0.04730199,0.85589228
-5.12956478,3.36715231,0.08031160,0.00000000,1.25920160,2.31175864,0.04755881,0.87524264
-5.12356178,3.41022192,0.08199661,0.00000000,1.26824492,2.34256420,0.04770226,0.89335604
-5.11755878,3.44809206,0.08348528,0.00000000,1.27476867,2.37014015,0.04773670,0.91006554
-5.11155578,3.48033228,0.08476717,0.00000000,1.27884002,2.39411799,0.04766887,0.92522223
-5.10555278,3.50654127,0.08583520,0.00000000,1.28057432,2.41412899,0.04750751,0.93869410
-5.09954977,3.52635277,0.08668534,0.00000000,1.28012351,2.42981456,0.04726296,0.95036477
-5.09354677,3.53944165,0.08731617,0.00000000,1.27766371,2.44083742,0.04694677,0.96013203
-5.08754377,3.54553031,0.08772843,0.00000000,1.27338256,2.44689270,0.04657121,0.96790651
-5.08154077,3.54439485,0.08792449,0.00000000,1.26746725,2.44771891,0.04614893,0.97361053
-5.07553777,3.53587124,0.08790784,0.00000000,1.26009376,2.44310795,0.04569254,0.97717748
-5.06953477,3.51986128,0.08768263,0.00000000,1.25141801,2.43291419,0.04521428,0.97855162
-5.06353177,3.49633828,0.08725328,0.00000000,1.24156953,2.41706203,0.04472581,0.97768866
-5.05752876,3.46535247,0.08662421,0.00000000,1.23064791,2.39555205,0.04423795,0.97455696
-5.05152576,3.42703613,0.08579966,0.00000000,1.21872234,2.36846544,0.04376061,0.96913949
-5.04552276,3.38160822,0.08478367,0.00000000,1.20583411,2.33596672,0.04330274,0.96143645
-5.03951976,3.32937836,0.08358021,0.00000000,1.19200198,2.29830472,0.04287232,0.95146824
-5.03351676,3.27074993,0.08219343,0.00000000,1.17722984,2.25581178,0.04247643,0.93927890
-5.02751376,3.20622186,0.08062799,0.00000000,1.16151629,2.20890123,0.04212138,0.92493942
-5.02151076,3.13638885,0.07888953,0.00000000,1.14486514,2.15806302,0.04181279,0.90855084
-5.01550775,3.06193943,0.07698508,0.00000000,1.12729631,2.10385762,0.04155576,0.89024678
-5.00950475,2.98365154,0.07492359,0.00000000,1.10885608,2.04690815,0.04135492,0.87019510
-5.00350175,2.90238527,0.07271632,0.00000000,1.08962600,1.98789071,0.04121454,0.84859840
-4.99749875,2.81907239,0.07037721,0.00000000,1.06972967,1.92752309,0.04113855,0.82569318
-4.99149575,2.73470266,0.06792309,0.00000000,1.04933694,1.86655181,0.04113050,0.80174753
-4.98549275,2.65030681,0.06537380,0.00000000,1.02866486,1.80573778,0.04119351,0.77705726
-4.97948974,2.56693653,0.06275208,0.00000000,1.00797551,1.74584082,0.04133013,0.75194045
-4.97348674,2.48564178,0.06008333,0.00000000,0.98757035,1.68760327,0.04154222,0.72673066
-4.96748374,2.40744616,0.05739521,0.00000000,0.96778153,1.63173316,0.04183068,0.70176900
-4.96148074,2.33332098,0.05471711,0.00000000,0.94896053,1.57888746,0.04219535,0.67739516
-4.95547774,2.26415908,0.05207939,0.00000000,0.93146452,1.52965583,0.04263475,0.65393801
-4.94947474,2.20074933,0.04951268,0.00000000,0.91564138,1.48454552,0.04314593,0.63170603
-4.94347174,2.14375294,0.04704699,0.00000000,0.90181399,1.44396790,0.04372434,0.61097793
-4.93746873,2.09368264,0.04471087,0.00000000,0.89026467,1.40822734,0.04436378,0.59199399
-4.93146573,2.05088556,0.04253058,0.00000000,0.88122062,1.37751272,0.04505638,0.57494847
-4.92546273,2.01553087,0.04052936,0.00000000,0.87484112,1.35189212,0.04579267,0.55998332
-4.91945973,1.98760273,0.03872667,0.00000000,0.87120709,1.33131105,0.04656172,0.54718366
-4.91345673,1.96689902,0.03713775,0.00000000,0.87031381,1.31559421,0.04735135,0.53657515
-4.90745373,1.95303619,0.03577317,0.00000000,0.87206695,1.30445111,0.04814846,0.52812332
-4.90145073,1.94546012,0.03463859,0.00000000,0.87628238,1.29748516,0.04893930,0.52173502
-4.89544772,1.94346269,0.03373473,0.00000000,0.88268977,1.29420627,0.04970987,0.51726193
-4.88944472,1.94620382,0.03305747,0.00000000,0.89093989,1.29404632,0.05044632,0.51450589
-4.88344172,1.95273786,0.03259806,0.00000000,0.90061538,1.29637723,0.05113534,0.51322609
-4.87743872,1.96204386,0.03234360,0.00000000,0.91124467,1.30053086,0.05176457,0.51314758
-4.87143572,1.97305830,0.03227749,0.00000000,0.92231835,1.30582016,0.05232291,0.51397103
-4.86543272,1.98470936,0.03238009,0.00000000,0.93330750,1.31156076,0.05280090,0.51538321
-4.85942971,1.99595147,0.03262940,0.00000000,0.94368319,1.31709236,0.05319091,0.51706790
-4.85342671,2.00579880,0.03300178,0.00000000,0.95293636,1.32179908,0.05348743,0.51871680
-4.84742371,2.01335673,0.03347271,0.00000000,0.96059730,1.32512814,0.05368714,0.52004004
-4.84142071,2.01784997,0.03401755,0.00000000,0.96625395,1.32660626,0.05378901,0.52077596
-4.83541771,2.01864657,0.03461219,0.00000000,0.96956823,1.32585321,0.05379429,0.52069972
-4.82941471,2.01527685,0.03523379,0.00000000,0.97028977,1.32259214,0.05370651,0.51963050
-4.82341171,2.00744679,0.03586127,0.00000000,0.96826649,1.31665636,0.05353128,0.51743710
-4.81740870,1.99504535,0.03647589,0.00000000,0.96345143,1.30799248,0.05327624,0.51404158
-4.81140570,1.97814557,0.03706160,0.00000000,0.95590577,1.29665982,0.05295076,0.50942103
-4.80540270,1.95699956,0.03760538,0.00000000,0.94579764,1.28282613,0.05256578,0.50360725
-4.79939970,1.93202747,0.03809741,0.00000000,0.93339690,1.26676008,0.05213353,0.49668446
-4.79339670,1.90380098,0.03853118,0.00000000,0.91906592,1.24882045,0.05166721,0.48878518
-4.78739370,1.87302186,0.03890347,0.00000000,0.90324678,1.22944279,0.05118076,0.48008425
-4.78139070,1.84049641,0.03921422,0.00000000,0.88644523,1.20912374,0.05068846,0.47079153
-4.77538769,1.80710645,0.03946636,0.00000000,0.86921210,1.18840367,0.05020467,0.46114319
-4.76938469,1.77377810,0.03966546,0.00000000,0.85212270,1.16784808,0.04974341,0.45139227
-4.76338169,1.74144906,0.03981942,0.00000000,0.83575507,1.14802837,0.04931807,0.44179849
-4.75737869,1.71103558,0.03993797,0.00000000,0.82066778,1.12950253,0.04894100,0.43261803
-4.75137569,1.68340010,0.04003222,0.00000000,0.80737816,1.11279625,0.04862315,0.42409331
-4.74537269,1.65932054,0.04011413,0.00000000,0.79634169,1.09838502,0.04837369,0.41644343
-4.73936968,1.63946229,0.04019593,0.00000000,0.78793339,1.08667776,0.04819969,0.40985535
-4.73336668,1.62435368,0.04028959,0.00000000,0.78243192,1.07800229,0.04810572,0.40447631
-4.72736368,1.61436576,0.04040625,0.00000000,0.78000694,1.07259338,0.04809362,0.40040766
-4.72136068,1.60969720,0.04055575,0.00000000,0.78071035,1.07058339,0.04816219,0.39770042
-4.71535768,1.61036471,0.04074613,0.00000000,0.78447169,1.07199615,0.04830707,0.39635257
-4.70935468,1.61619946,0.04098321,0.00000000,0.79109808,1.07674415,0.04852063,0.39630846
-4.70335168,1.62684968,0.04127035,0.00000000,0.80027860,1.08462922,0.04879199,0.39746005
-4.69734867,1.64178957,0.04160815,0.00000000,0.81159325,1.09534678,0.04910715,0.39965022
-4.69134567,1.66033407,0.04199437,0.00000000,0.82452595,1.10849358,0.04944926,0.40267790
-4.68534267,1.68165932,0.04242391,0.00000000,0.83848140,1.12357877,0.04979899,0.40630493
-4.67933967,1.70482797,0.04288891,0.00000000,0.85280504,1.14003786,0.05013505,0.41026424
-4.67333667,1.72881859,0.04337896,0.00000000,0.86680543,1.15724927,0.05043481,0.41426930
-4.66733367,1.75255798,0.04388138,0.00000000,0.87977817,1.17455282,0.05067500,0.41802421
-4.66133067,1.77495537,0.04438163,0.00000000,0.89103044,1.19126946,0.05083246,0.42123425
-4.65532766,1.79493701,0.04486375,0.00000000,0.89990516,1.20672162,0.05088500,0.42361631
-4.64932466,1.81147999,0.04531085,0.00000000,0.90580379,1.22025331,0.05081217,0.42490885
-4.64332166,1.82364390,0.04570563,0.00000000,0.90820690,1.23124933,0.05059607,0.42488107
-4.63731866,1.83059912,0.04603095,0.00000000,0.90669155,1.23915272,0.05022199,0.42334071
-4.63131566,1.83165079,0.04627027,0.00000000,0.90094501,1.24348002,0.04967909,0.42014046
-4.62531266,1.82625753,0.04640819,0.00000000,0.89077402,1.24383366,0.04896080,0.41518249
-4.61930965,1.81404445,0.04643084,0.00000000,0.87610963,1.23991121,0.04806515,0.40842110
-4.61330665,1.79481000,0.04632628,0.00000000,0.85700722,1.23151128,0.04699497,0.39986343
-4.60730365,1.76852696,0.04608475,0.00000000,0.83364201,1.21853597,0.04575776,0.38956820
-4.60130065,1.73533750,0.04569893,0.00000000,0.80630038,1.20099003,0.04436558,0.37764264
-4.59529765,1.69554312,0.04516406,0.00000000,0.77536749,1.17897696,0.04283470,0.36423789
-4.58929465,1.64959004,0.04447804,0.00000000,0.74131191,1.15269244,0.04118506,0.34954294
-4.58329165,1.59805103,0.04364139,0.00000000,0.70466802,1.12241555,0.03943973,0.33377770
-4.57728864,1.54160455,0.04265725,0.00000000,0.66601711,1.08849822,0.03762419,0.31718528
-4.57128564,1.48101228,0.04153125,0.00000000,0.62596792,1.05135352,0.03576563,0.30002400
-4.56528264,1.41709592,0.04027132,0.00000000,0.58513751,1.01144324,0.03389222,0.28255944
-4.55927964,1.35071428,0.03888756,0.00000000,0.54413328,0.96926530,0.03203232,0.26505675
-4.55327664,1.28274127,0.03739197,0.00000000,0.50353670,0.92534123,0.03021378,0.24777365
-4.54727364,1.21404547,0.03579825,0.00000000,0.46388916,0.88020430,0.02846335,0.23095415
-4.54127064,1.14547187,0.03412151,0.00000000,0.42568060,0.83438836,0.02680604,0.21482331
-4.53526763,1.07782594,0.03237798,0.00000000,0.38934078,0.78841767,0.02526464,0.19958303
-4.52926463,1.01186024,0.03058478,0.00000000,0.35523346,0.74279784,0.02385937,0.18540902
-4.52326163,0.94826385,0.02875963,0.00000000,0.32365339,0.69800795,0.02260754,0.17244875
-4.51725863,0.88765431,0.02692055,0.00000000,0.29482580,0.65449390,0.02152340,0.16082068
-4.51125563,0.83057218,0.02508561,0.00000000,0.26890835,0.61266303,0.02061801,0.15061425
-4.50525263,0.77747807,0.02327273,0.00000000,0.24599496,0.57287999,0.01989929,0.14189100
-4.49924962,0.72875204,0.02149941,0.00000000,0.22612135,0.53546384,0.01937212,0.13468627
-4.49324662,0.68469503,0.01978256,0.00000000,0.20927179,0.50068651,0.01903850,0.12901172
-4.48724362,0.64553246,0.01813836,0.00000000,0.19538682,0.46877242,0.01889792,0.12485832
-4.48124062,0.61141958,0.01658216,0.00000000,0.18437144,0.43989952,0.01894763,0.12219982
-4.47523762,0.58244858,0.01512838,0.00000000,0.17610360,0.41420140,0.01918315,0.12099648
-4.46923462,0.55865706,0.01379055,0.00000000,0.17044261,0.39177073,0.01959875,0.12119908
-4.46323162,0.54003785,0.01258127,0.00000000,0.16723727,0.37266371,0.02018798,0.12275288
-4.45722861,0.52654964,0.01151230,0.00000000,0.16633349,0.35690556,0.02094428,0.12560168
-4.45122561,0.51812828,0.01059468,0.00000000,0.16758121,0.34449669,0.02186156,0.12969160
-4.44522261,0.51469810,0.00983878,0.00000000,0.17084047,0.33541955,0.02293475,0.13497457
-4.43921961,0.51618306,0.00925448,0.00000000,0.17598640,0.32964559,0.02416038,0.14141136
-4.43321661,0.52251690,0.00885125,0.00000000,0.18291314,0.32714227,0.02553701,0.14897403
-4.42721361,0.53365206,0.00863828,0.00000000,0.19153645,0.32787966,0.02706558,0.15764761
-4.42121061,0.54956663,0.00862447,0.00000000,0.20179496,0.33183627,0.02874963,0.16743088
-4.41520760,0.57026899,0.00881851,0.00000000,0.21365004,0.33900379,0.03059534,0.17833624
-4.40920460,0.59579966,0.00922880,0.00000000,0.22708422,0.34939061,0.03261136,0.19038843
-4.40320160,0.62623015,0.00986330,0.00000000,0.24209819,0.36302357,0.03480851,0.20362222
-4.39719860,0.66165867,0.01072937,0.00000000,0.25870646,0.37994811,0.03719913,0.21807902
-4.39119560,0.70220266,0.01183349,0.00000000,0.27693187,0.40022657,0.03979633,0.23380249
-4.38519260,0.74798843,0.01318090,0.00000000,0.29679910,0.42393468,0.04261302,0.25083329
-4.37918959,0.79913835,0.01477523,0.00000000,0.31832740,0.45115641,0.04566073,0.26920321
-4.37318659,0.85575598,0.01661804,0.00000000,0.34152300,0.48197739,0.04894842,0.28892895
-4.36718359,0.91791006,0.01870836,0.00000000,0.36637144,0.51647716,0.05248107,0.31000581
-4.36118059,0.98561807,0.02104224,0.00000000,0.39283037,0.55472063,0.05625848,0.33240169
-4.35517759,1.05883022,0.02361234,0.00000000,0.42082300,0.59674914,0.06027400,0.35605175
-4.34917459,1.13741488,0.02640750,0.00000000,0.45023287,0.64257152,0.06451346,0.38085418
-4.34317159,1.22114625,0.02941251,0.00000000,0.48090013,0.69215565,0.06895443,0.40666717
-4.33716858,1.30969499,0.03260792,0.00000000,0.51261968,0.74542069,0.07356563,0.43330775
-4.33116558,1.40262261,0.03596997,0.00000000,0.54514145,0.80223065,0.07830688,0.46055231
-4.32516258,1.49937984,0.03947072,0.00000000,0.57817279,0.86238927,0.08312930,0.48813925
-4.31915958,1.59930943,0.04307832,0.00000000,0.61138323,0.92563659,0.08797608,0.51577357
-4.31315658,1.70165336,0.04675744,0.00000000,0.64441122,0.99164735,0.09278359,0.54313342
-4.30715358,1.80556419,0.05046983,0.00000000,0.67687286,1.06003124,0.09748292,0.56987839
