energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-6.00000000,2.42786221,0.00346347,0.59495241,0.95527171,0.00000000,0.71823643,0.61421606,0.46593795,0.19452116
-5.99399700,2.41610398,0.00326469,0.58083048,0.96416467,0.00000000,0.70333900,0.60649920,0.46924872,0.19613035
-5.98799400,2.39405302,0.00307716,0.56395648,0.96936127,0.00000000,0.68588906,0.59598449,0.47097787,0.19702609
-5.98199100,2.36209988,0.00290026,0.54468718,0.97070320,0.00000000,0.66613496,0.58291195,0.47103714,0.19718236
-5.97598799,2.32082090,0.00273322,0.52341394,0.96811759,0.00000000,0.64435482,0.56756480,0.46937501,0.19659300
-5.96998499,2.27097255,0.00257521,0.50055207,0.96162622,0.00000000,0.62085234,0.55026289,0.46598233,0.19527370
-5.96398199,2.21348121,0.00242536,0.47652990,0.95135182,0.00000000,0.59595263,0.53135542,0.46089675,0.19326335
-5.95797899,2.14942819,0.00228282,0.45177814,0.93752085,0.00000000,0.56999783,0.51121310,0.45420556,0.19062451
-5.95197599,2.08003007,0.00214684,0.42671964,0.92046253,0.00000000,0.54334274,0.49021991,0.44604682,0.18744311
-5.94597299,2.00661465,0.00201678,0.40176003,0.90060387,0.00000000,0.51635025,0.46876471,0.43660844,0.18382711
-5.93996998,1.93059295,0.00189213,0.37727927,0.87846069,0.00000000,0.48938670,0.44723285,0.42612521,0.17990443
-5.93396698,1.85342785,0.00177257,0.35362437,0.85462494,0.00000000,0.46281719,0.42599789,0.41487391,0.17581989
-5.92796398,1.77660034,0.00165796,0.33110344,0.82974877,0.00000000,0.43700071,0.40541375,0.40316639,0.17173157
-5.92196098,1.70157423,0.00154830,0.30998093,0.80452578,0.00000000,0.41228536,0.38580736,0.39134116,0.16780648
-5.91595798,1.62976059,0.00144381,0.29047433,0.77967049,0.00000000,0.38900358,0.36747191,0.37975352,0.16421582
-5.90995498,1.56248297,0.00134484,0.27275216,0.75589660,0.00000000,0.36746755,0.35066106,0.36876482,0.16113004
-5.90395198,1.50094470,0.00125187,0.25693312,0.73389507,0.00000000,0.34796486,0.33558401,0.35873119,0.15871377
-5.89794897,1.44619939,0.00116550,0.24308658,0.71431293,0.00000000,0.33075452,0.32240172,0.34999216,0.15712093
-5.89194597,1.39912571,0.00108642,0.23123407,0.69773360,0.00000000,0.31606354,0.31122429,0.34285975,0.15649015
-5.88594297,1.36040735,0.00101540,0.22135178,0.68465959,0.00000000,0.30408404,0.30210962,0.33760828,0.15694066
-5.87993997,1.33051891,0.00095323,0.21337399,0.67549820,0.00000000,0.29497112,0.29506339,0.33446546,0.15856886
-5.87393697,1.30971820,0.00090075,0.20719723,0.67055066,0.00000000,0.28884139,0.29004036,0.33360503,0.16144558
-5.86793397,1.29804524,0.00085880,0.20268509,0.67000518,0.00000000,0.28577244,0.28694697,0.33514117,0.16561425
-5.86193097,1.29532784,0.00082823,0.19967360,0.67393403,0.00000000,0.28580295,0.28564518,0.33912493,0.17108992
-5.85592796,1.30119367,0.00080988,0.19797692,0.68229460,0.00000000,0.28893362,0.28595745,0.34554281,0.17785920
-5.84992496,1.31508807,0.00080458,0.19739335,0.69493431,0.00000000,0.29512884,0.28767269,0.35431744,0.18588113
-5.84392196,1.33629703,0.00081316,0.19771143,0.71159913,0.00000000,0.30431880,0.29055309,0.36531037,0.19508886
-5.83791896,1.36397435,0.00083643,0.19871594,0.73194500,0.00000000,0.31640218,0.29434149,0.37832678,0.20539207
-5.83191596,1.39717186,0.00087520,0.20019381,0.75555191,0.00000000,0.33124906,0.29876917,0.39312195,0.21668011
-5.82591296,1.43487151,0.00093028,0.20193962,0.78193968,0.00000000,0.34870399,0.30356381,0.40940918,0.22882554
-5.81990995,1.47601812,0.00100245,0.20376071,0.81058494,0.00000000,0.36858906,0.30845728,0.42686886,0.24168813
-5.81390695,1.51955156,0.00109249,0.20548163,0.84093850,0.00000000,0.39070686,0.31319311,0.44515836,0.25511896
-5.80790395,1.56443714,0.00120115,0.20694798,0.87244243,0.00000000,0.41484306,0.31753337,0.46392225,0.26896455
-5.80190095,1.60969313,0.00132913,0.20802942,0.90454613,0.00000000,0.44076880,0.32126476,0.48280261,0.28307084
-5.79589795,1.65441459,0.00147705,0.20862188,0.93672090,0.00000000,0.46824262,0.32420367,0.50144895,0.29728686
-5.78989495,1.69779263,0.00164544,0.20864894,0.96847234,0.00000000,0.49701206,0.32620022,0.51952739,0.31146790
-5.78389195,1.73912877,0.00183470,0.20806234,0.99935046,0.00000000,0.52681500,0.32714104,0.53672880,0.32547809
-5.77788894,1.77784405,0.00204504,0.20684172,1.02895696,0.00000000,0.55738079,0.32695079,0.55277571,0.33919244
-5.77188594,1.81348294,0.00227647,0.20499362,1.05694978,0.00000000,0.58843141,0.32559247,0.56742765,0.35249797
-5.76588294,1.84571218,0.00252870,0.20254979,1.08304496,0.00000000,0.61968273,0.32306656,0.58048496,0.36529435
-5.75987994,1.87431529,0.00280118,0.19956506,1.10701578,0.00000000,0.65084626,0.31940903,0.59179088,0.37749371
-5.75387694,1.89918306,0.00309295,0.19611472,1.12868981,0.00000000,0.68163132,0.31468841,0.60123208,0.38901991
-5.74787394,1.92030119,0.00340270,0.19229166,1.14794394,0.00000000,0.71174798,0.30900215,0.60873774,0.39980731
-5.74187094,1.93773570,0.00372869,0.18820340,1.16469810,0.00000000,0.74091088,0.30247224,0.61427718,0.40979917
-5.73586793,1.95161727,0.00406875,0.18396906,1.17890810,0.00000000,0.76884384,0.29524064,0.61785655,0.41894586
-5.72986493,1.96212538,0.00442024,0.17971639,1.19055809,0.00000000,0.79528543,0.28746431,0.61951460,0.42720297
-5.72386193,1.96947314,0.00478013,0.17557907,1.19965326,0.00000000,0.81999514,0.27931039,0.61931789,0.43452954
-5.71785893,1.97389347,0.00514496,0.17169409,1.20621309,0.00000000,0.84276025,0.27095150,0.61735580,0.44088659
-5.71185593,1.97562744,0.00551090,0.16819954,1.21026561,0.00000000,0.86340275,0.26256134,0.61373548,0.44623592
-5.70585293,1.97491488,0.00587383,0.16523260,1.21184298,0.00000000,0.88178623,0.25431075,0.60857701,0.45053946
-5.69984992,1.97198773,0.00622939,0.16292781,1.21097840,0.00000000,0.89782220,0.24636430,0.60200894,0.45375903
-5.69384692,1.96706589,0.00657307,0.16141555,1.20770453,0.00000000,0.91147531,0.23887743,0.59416441,0.45585672
-5.68784392,1.96035563,0.00690031,0.16082075,1.20205330,0.00000000,0.92276726,0.23199414,0.58517783,0.45679572
-5.68184092,1.95204996,0.00720661,0.16126172,1.19405689,0.00000000,0.93177877,0.22584531,0.57518218,0.45654162
-5.67583792,1.94233065,0.00748762,0.16284902,1.18374972,0.00000000,0.93864947,0.22054748,0.56430688,0.45506401
-5.66983492,1.93137137,0.00773928,0.16568444,1.17117103,0.00000000,0.94357536,0.21620213,0.55267626,0.45233844
-5.66383192,1.91934126,0.00795790,0.16985991,1.15636783,0.00000000,0.94680391,0.21289536,0.54040843,0.44834836
-5.65782891,1.90640852,0.00814023,0.17545640,1.13939781,0.00000000,0.94862676,0.21069781,0.52761446,0.44308711
-5.65182591,1.89274347,0.00828362,0.18254278,1.12033191,0.00000000,0.94937023,0.20966491,0.51439788,0.43655973
-5.64582291,1.87852066,0.00838602,0.19117461,1.09925638,0.00000000,0.94938412,0.20983719,0.50085423,0.42878455
-5.63981991,1.86391978,0.00844607,0.20139300,1.07627401,0.00000000,0.94902908,0.21124076,0.48707079,0.41979428
-5.63381691,1.84912529,0.00846311,0.21322333,1.05150456,0.00000000,0.94866339,0.21388772,0.47312630,0.40963678
-5.62781391,1.83432459,0.00843719,0.22667410,1.02508419,0.00000000,0.94862948,0.21777664,0.45909062,0.39837519
-5.62181091,1.81970498,0.00836911,0.24173587,0.99716421,0.00000000,0.94924114,0.22289293,0.44502461,0.38608768
-5.61580790,1.80544954,0.00826033,0.25838025,0.96790895,0.00000000,0.95077186,0.22920917,0.43097988,0.37286652
-5.60980490,1.79173225,0.00811296,0.27655906,0.93749321,0.00000000,0.95344492,0.23668532,0.41699880,0.35881681
-5.60380190,1.77871259,0.00792971,0.29620368,0.90609927,0.00000000,0.95742578,0.24526891,0.40311464,0.34405475
-5.59779890,1.76653014,0.00771380,0.31722456,0.87391388,0.00000000,0.96281695,0.25489510,0.38935195,0.32870551
-5.59179590,1.75529938,0.00746890,0.33951102,0.84112530,0.00000000,0.96965579,0.26548674,0.37572731,0.31290103
-5.58579290,1.74510519,0.00719903,0.36293118,0.80792075,0.00000000,0.97791501,0.27695442,0.36225033,0.29677750
-5.57978989,1.73599921,0.00690851,0.38733228,0.77448421,0.00000000,0.98750600,0.28919650,0.34892507,0.28047296
-5.57378689,1.72799745,0.00660184,0.41254118,0.74099496,0.00000000,0.99828471,0.30209931,0.33575180,0.26412492
-5.56778389,1.72107922,0.00628369,0.43836530,0.70762669,0.00000000,1.01005962,0.31553742,0.32272900,0.24786817
-5.56178089,1.71518773,0.00595878,0.46459388,0.67454735,0.00000000,1.02260162,0.32937416,0.30985565,0.23183283
-5.55577789,1.71023220,0.00563187,0.49099976,0.64191957,0.00000000,1.03565507,0.34346237,0.29713359,0.21614269
-5.54977489,1.70609173,0.00530770,0.51734162,0.60990161,0.00000000,1.04894982,0.35764563,0.28456995,0.20091395
-5.54377189,1.70262082,0.00499099,0.54336693,0.57864879,0.00000000,1.06221342,0.37175971,0.27217946,0.18625428
-5.53776888,1.69965636,0.00468640,0.56881548,0.54831499,0.00000000,1.07518340,0.38563468,0.25998648,0.17226226
-5.53176588,1.69702617,0.00439857,0.59342368,0.51905434,0.00000000,1.08761889,0.39909743,0.24802674,0.15902717
-5.52576288,1.69455865,0.00413207,0.61692960,0.49102271,0.00000000,1.09931150,0.41197471,0.23634857,0.14662906
-5.51975988,1.69209340,0.00389149,0.63907874,0.46437893,0.00000000,1.11009505,0.42409671,0.22501367,0.13513910
-5.51375688,1.68949249,0.00368138,0.65963041,0.43928553,0.00000000,1.11985390,0.43530107,0.21409716,0.12462005
-5.50775388,1.68665184,0.00350631,0.67836467,0.41590901,0.00000000,1.12852982,0.44543722,0.20368711,0.11512689
-5.50175088,1.68351242,0.00337087,0.69508955,0.39441932,0.00000000,1.13612716,0.45437096,0.19388338,0.10670749
-5.49574787,1.68007057,0.00327964,0.70964836,0.37498879,0.00000000,1.14271635,0.46198908,0.18479585,0.09940310
-5.48974487,1.67638713,0.00323722,0.72192674,0.35779029,0.00000000,1.14843546,0.46820380,0.17654219,0.09324891
-5.48374187,1.67259460,0.00324814,0.73185919,0.34299475,0.00000000,1.15349004,0.47295683,0.16924504,0.08827428
-5.47773887,1.66890196,0.00331683,0.73943458,0.33076808,0.00000000,1.15815100,0.47622288,0.16302897,0.08450280
-5.47173587,1.66559667,0.00344755,0.74470048,0.32126759,0.00000000,1.16275064,0.47801230,0.15801701,0.08195211
-5.46573287,1.66304339,0.00364425,0.74776577,0.31463809,0.00000000,1.16767679,0.47837267,0.15432724,0.08063342
-5.45972986,1.66167928,0.00391047,0.74880152,0.31100765,0.00000000,1.17336527,0.47738928,0.15206918,0.08055080
-5.45372686,1.66200574,0.00424919,0.74803964,0.31048341,0.00000000,1.18029055,0.47518427,0.15134040,0.08170025
-5.44772386,1.66457658,0.00466263,0.74576948,0.31314737,0.00000000,1.18895498,0.47191449,0.15222326,0.08406857
-5.44172086,1.66998308,0.00515210,0.74233219,0.31905245,0.00000000,1.19987673,0.46776795,0.15478198,0.08763218
-5.43571786,1.67883606,0.00571782,0.73811300,0.32821900,0.00000000,1.21357661,0.46295915,0.15906014,0.09235588
-5.42971486,1.69174593,0.00635873,0.73353171,0.34063168,0.00000000,1.23056425,0.45772328,0.16507852,0.09819169
-5.42371186,1.70930102,0.00707231,0.72903152,0.35623717,0.00000000,1.25132383,0.45230960,0.17283356,0.10507792
-5.41770885,1.73204539,0.00785446,0.72506677,0.37494242,0.00000000,1.27629982,0.44697414,0.18229634,0.11293843
-5.41170585,1.76045672,0.00869936,0.72208990,0.39661387,0.00000000,1.30588302,0.44197218,0.19341206,0.12168234
-5.40570285,1.79492525,0.00959946,0.72053813,0.42107738,0.00000000,1.34039733,0.43755062,0.20610019,0.13120408
-5.39969985,1.83573465,0.01054541,0.72082037,0.44811906,0.00000000,1.38008751,0.43394073,0.22025511,0.14138405
-5.39369685,1.88304544,0.01152615,0.72330477,0.47748694,0.00000000,1.42510833,0.43135129,0.23574728,0.15208973
-5.38769385,1.93688161,0.01252900,0.72830733,0.50889338,0.00000000,1.47551515,0.42996268,0.25242497,0.16317734
-5.38169085,1.99712100,0.01353986,0.73608196,0.54201825,0.00000000,1.53125641,0.42992180,0.27011636,0.17449400
-5.37568784,2.06348953,0.01454347,0.74681221,0.57651260,0.00000000,1.59216789,0.43133815,0.28863203,0.18588040
-5.36968484,2.13555962,0.01552370,0.76060497,0.61200304,0.00000000,1.65796911,0.43428111,0.30776782,0.19717375
-5.36368184,2.21275269,0.01646396,0.77748616,0.64809636,0.00000000,1.72826175,0.43877836,0.32730782,0.20821107
-5.35767884,2.29434551,0.01734757,0.79739862,0.68438453,0.00000000,1.80253027,0.44481551,0.34702765,0.21883256
-5.35167584,2.37948034,0.01815825,0.82020204,0.72044995,0.00000000,1.88014483,0.45233688,0.36669776,0.22888508
-5.34567284,2.46717824,0.01888055,0.84567502,0.75587074,0.00000000,1.96036647,0.46124716,0.38608676,0.23822538
-5.33966983,2.55635547,0.01950033,0.87351904,0.79022615,0.00000000,2.04235466,0.47141410,0.40496475,0.24672315
-5.33366683,2.64584235,0.02000515,0.90336437,0.82310199,0.00000000,2.12517737,0.48267187,0.42310658,0.25426371
-5.32766383,2.73440425,0.02038469,0.93477753,0.85409598,0.00000000,2.20782361,0.49482506,0.44029496,0.26075018
-5.32166083,2.82076436,0.02063108,0.96727046,0.88282316,0.00000000,2.28921852,0.50765320,0.45632348,0.26610513
-5.31565783,2.90362778,0.02073913,1.00031086,0.90892113,0.00000000,2.36824105,0.52091562,0.47099945,0.27027175
-5.30965483,2.98170662,0.02070648,1.03333383,0.93205538,0.00000000,2.44374401,0.53435669,0.48414661,0.27321428
-5.30365183,3.05374571,0.02053371,1.06575427,0.95192445,0.00000000,2.51457638,0.54771113,0.49560767,0.27491799
-5.29764882,3.11854861,0.02022428,1.09698017,0.96826505,0.00000000,2.57960764,0.56070958,0.50524665,0.27538863
-5.29164582,3.17500329,0.01978441,1.12642614,0.98085700,0.00000000,2.63775343,0.57308412,0.51295111,0.27465143
-5.28564282,3.22210736,0.01922287,1.15352720,0.98952800,0.00000000,2.68800221,0.58457386,0.51863415,0.27274972
-5.27963982,3.25899201,0.01855066,1.17775240,0.99415804,0.00000000,2.72944204,0.59493034,0.52223625,0.26974331
-5.27363682,3.28494427,0.01778067,1.19861788,0.99468334,0.00000000,2.76128661,0.60392293,0.52372676,0.26570666
-5.26763382,3.29942686,0.01692726,1.21569908,0.99109966,0.00000000,2.78289975,0.61134381,0.52310519,0.26072700
-5.26163082,3.30209510,0.01600580,1.22864180,0.98346481,0.00000000,2.79381715,0.61701272,0.52040207,0.25490239
-5.25562781,3.29281004,0.01503220,1.23717158,0.97190014,0.00000000,2.79376461,0.62078120,0.51567934,0.24833981
-5.24962481,3.27164731,0.01402251,1.24110124,0.95659081,0.00000000,2.78267166,0.62253624,0.50903028,0.24115336
-5.24362181,3.23890101,0.01299242,1.24033615,0.93778474,0.00000000,2.76067982,0.62220326,0.50057874,0.23346254
-5.23761881,3.19508223,0.01195692,1.23487707,0.91579002,0.00000000,2.72814487,0.61974823,0.49047775,0.22539056
-5.23161581,3.14091179,0.01092994,1.22482030,0.89097071,0.00000000,2.68563264,0.61517885,0.47890737,0.21706282
-5.22561281,3.07730718,0.00992407,1.21035517,0.86374106,0.00000000,2.63390816,0.60854476,0.46607179,0.20860536
-5.21960980,3.00536356,0.00895036,1.19175867,0.83455811,0.00000000,2.57391830,0.59993660,0.45219565,0.20014341
-5.21360680,2.92632935,0.00801816,1.16938756,0.80391279,0.00000000,2.50676821,0.58948392,0.43751967,0.19179987
-5.20760380,2.84157670,0.00713509,1.14366799,0.77231981,0.00000000,2.43369233,0.57735208,0.42229560,0.18369377
-5.20160080,2.75256781,0.00630697,1.11508300,0.74030644,0.00000000,2.35602071,0.56373796,0.40678071,0.17593873
-5.19559780,2.66081790,0.00553791,1.08415831,0.70840063,0.00000000,2.27514207,0.54886475,0.39123181,0.16864131
-5.18959480,2.56785608,0.00483039,1.05144686,0.67711871,0.00000000,2.19246462,0.53297595,0.37589921,0.16189939
-5.18359180,2.47518535,0.00418543,1.01751257,0.64695328,0.00000000,2.10937623,0.51632860,0.36102060,0.15580047
-5.17758879,2.38424313,0.00360270,0.98291408,0.61836146,0.00000000,2.02720549,0.49918620,0.34681520,0.15042007
-5.17158579,2.29636371,0.00308077,0.94818877,0.59175408,0.00000000,1.94718494,0.48181132,0.33347845,0.14582017
-5.16558279,2.21274398,0.00261727,0.91383789,0.56748626,0.00000000,1.87041797,0.46445834,0.32117727,0.14204785
-5.15957979,2.13441367,0.00220907,0.88031318,0.54584956,0.00000000,1.79785070,0.44736652,0.31004630,0.13913412
-5.15357679,2.06221135,0.00185253,0.84800560,0.52706614,0.00000000,1.73024960,0.43075361,0.30018514,0.13709304
-5.14757379,1.99676697,0.00154362,0.81723630,0.51128524,0.00000000,1.66818600,0.41481034,0.29165679,0.13592126
-5.14157079,1.93849175,0.00127812,0.78825055,0.49858190,0.00000000,1.61202771,0.39969593,0.28448729,0.13559794
-5.13556778,1.88757570,0.00105174,0.76121433,0.48895832,0.00000000,1.56193810,0.38553487,0.27866678,0.13608516
-5.12956478,1.84399306,0.00086024,0.73621413,0.48234757,0.00000000,1.51788262,0.37241498,0.27415167,0.13732883
-5.12356178,1.80751532,0.00069953,0.71325949,0.47861973,0.00000000,1.47964218,0.36038696,0.27086814,0.13926019
-5.11755878,1.77773137,0.00056573,0.69228845,0.47759008,0.00000000,1.44683299,0.34946534,0.26871663,0.14179773
-5.11155578,1.75407406,0.00045526,0.67317542,0.47902934,0.00000000,1.41893173,0.33963078,0.26757728,0.14484967
-5.10555278,1.73585201,0.00036481,0.65574119,0.48267520,0.00000000,1.39530518,0.33083374,0.26731603,0.14831683
-5.09954977,1.72228553,0.00029143,0.63976460,0.48824507,0.00000000,1.37524276,0.32299913,0.26779129,0.15209586
-5.09354677,1.71254501,0.00023248,0.62499534,0.49544935,0.00000000,1.35799094,0.31603197,0.26886064,0.15608271
-5.08754377,1.70579042,0.00018566,0.61116742,0.50400467,0.00000000,1.34278782,0.30982353,0.27038763,0.16017623
-5.08154077,1.70121011,0.00014896,0.59801260,0.51364670,0.00000000,1.32889662,0.30425797,0.27224817,0.16428171
-5.07553777,1.69805730,0.00012068,0.58527333,0.52414179,0.00000000,1.31563677,0.29921895,0.27433632,0.16831430
-5.06953477,1.69568281,0.00009937,0.57271466,0.53529705,0.00000000,1.30241120,0.29459592,0.27656921,0.17220208
-5.06353177,1.69356242,0.00008381,0.56013468,0.54696824,0.00000000,1.28872907,0.29028998,0.27889098,0.17588864
-5.05752876,1.69131786,0.00007300,0.54737299,0.55906520,0.00000000,1.27422277,0.28621886,0.28127539,0.17933510
-5.05152576,1.68873027,0.00006610,0.53431709,0.57155442,0.00000000,1.25865895,0.28232084,0.28372710,0.18252133
-5.04552276,1.68574577,0.00006246,0.52090633,0.58445848,0.00000000,1.24194293,0.27855753,0.28628147,0.18544647
-5.03951976,1.68247256,0.00006151,0.50713341,0.59785247,0.00000000,1.22411676,0.27491528,0.28900290,0.18812840
-5.03351676,1.67916995,0.00006281,0.49304342,0.61185724,0.00000000,1.20535091,0.27140519,0.29198173,0.19060252
-5.02751376,1.67622961,0.00006600,0.47873060,0.62662995,0.00000000,1.18593031,0.26806186,0.29532975,0.19291953
-5.02151076,1.67415000,0.00007077,0.46433293,0.64235209,0.00000000,1.16623533,0.26494072,0.29917464,0.19514245
-5.01550775,1.67350511,0.00007688,0.45002493,0.65921555,0.00000000,1.14671877,0.26211438,0.30365333,0.19734300
-5.00950475,1.67490903,0.00008410,0.43600906,0.67740749,0.00000000,1.12787992,0.25966790,0.30890475,0.19959746
-5.00350175,1.67897794,0.00009223,0.42250603,0.69709454,0.00000000,1.11023688,0.25769347,0.31506210,0.20198215
-4.99749875,1.68629147,0.00010108,0.40974455,0.71840731,0.00000000,1.09429856,0.25628458,0.32224519,0.20456882
-4.99149575,1.69735516,0.00011049,0.39795094,0.74142587,0.00000000,1.08053748,0.25553012,0.33055289,0.20742015
-4.98549275,1.71256598,0.00012026,0.38733901,0.76616707,0.00000000,1.06936460,0.25550856,0.34005636,0.21058562
-4.97948974,1.73218243,0.00013023,0.37810068,0.79257445,0.00000000,1.06110736,0.25628261,0.35079312,0.21409781
-4.97348674,1.75630085,0.00014020,0.37039758,0.82051124,0.00000000,1.05599180,0.25789456,0.36276240,0.21796964
-4.96748374,1.78483896,0.00015001,0.36435403,0.84975709,0.00000000,1.05412943,0.26036245,0.37592192,0.22219232
-4.96148074,1.81752761,0.00015948,0.36005166,0.88000865,0.00000000,1.05550938,0.26367743,0.39018638,0.22673451
-4.95547774,1.85391101,0.00016842,0.35752560,0.91088433,0.00000000,1.05999617,0.26780215,0.40542767,0.23154244
-4.94947474,1.89335557,0.00017666,0.35676265,0.94193295,0.00000000,1.06733285,0.27267055,0.42147691,0.23654128
-4.94347174,1.93506698,0.00018406,0.35770112,0.97264618,0.00000000,1.07714952,0.27818881,0.43812828,0.24163750
-4.93746873,1.97811465,0.00019047,0.36023243,1.00247416,0.00000000,1.08897654,0.28423749,0.45514444,0.24672226
-4.93146573,2.02146259,0.00019578,0.36420444,1.03084373,0.00000000,1.10226190,0.29067480,0.47226347,0.25167569
-4.92546273,2.06400522,0.00019988,0.36942601,1.05717858,0.00000000,1.11639185,0.29734079,0.48920700,0.25637176
-4.91945973,2.10460667,0.00020273,0.37567297,1.08092029,0.00000000,1.13071380,0.30406230,0.50568930,0.26068371
-4.91345673,2.14214175,0.00020428,0.38269492,1.10154950,0.00000000,1.14456064,0.31065846,0.52142681,0.26448963
-4.90745373,2.17553698,0.00020456,0.39022280,1.11860630,0.00000000,1.15727522,0.31694650,0.53614801,0.26767807
-4.90145073,2.20380994,0.00020358,0.39797686,1.13170883,0.00000000,1.16823419,0.32274770,0.54960304,0.27015333
-4.89544772,2.22610538,0.00020145,0.40567480,1.14056949,0.00000000,1.17687014,0.32789309,0.56157267,0.27184035
-4.88944472,2.24172666,0.00019827,0.41303976,1.14500782,0.00000000,1.18269119,0.33222898,0.57187654,0.27268880
-4.88344172,2.25016144,0.00019418,0.41980805,1.14495982,0.00000000,1.18529745,0.33562177,0.58037991,0.27267634
-4.87743872,2.25110059,0.00018937,0.42573621,1.14048304,0.00000000,1.18439360,0.33796215,0.58699908,0.27181089
-4.87143572,2.24444987,0.00018404,0.43060735,1.13175739,0.00000000,1.17979747,0.33916848,0.59170492,0.27013170
-4.86543272,2.23033388,0.00017842,0.43423660,1.11908156,0.00000000,1.17144409,0.33918913,0.59452451,0.26770935
-4.85942971,2.20909240,0.00017273,0.43647548,1.10286520,0.00000000,1.15938554,0.33800393,0.59554076,0.26464450
-4.85342671,2.18126932,0.00016724,0.43721507,1.08361712,0.00000000,1.14378640,0.33562444,0.59488998,0.26106555
-4.84742371,2.14759465,0.00016219,0.43638803,1.06192998,0.00000000,1.12491533,0.33209336,0.59275742,0.25712518
-4.84142071,2.10896036,0.00015783,0.43396938,1.03846193,0.00000000,1.10313310,0.32748281,0.58937095,0.25299605
-4.83541771,2.06639105,0.00015441,0.42997603,1.01391597,0.00000000,1.07887760,0.32189176,0.58499311,0.24886555
-4.82941471,2.02101039,0.00015214,0.42446514,0.98901756,0.00000000,1.05264656,0.31544267,0.57991165,0.24493014
-4.82341171,1.97400463,0.00015124,0.41753136,0.96449148,0.00000000,1.02497857,0.30827740,0.57442904,0.24138905
-4.81740870,1.92658457,0.00015189,0.40930315,0.94103855,0.00000000,0.99643330,0.30055264,0.56885131,0.23843799
-4.81140570,1.87994711,0.00015424,0.39993820,0.91931317,0.00000000,0.96757145,0.29243499,0.56347651,0.23626276
-4.80540270,1.83523793,0.00015843,0.38961822,0.89990229,0.00000000,0.93893557,0.28409583,0.55858344,0.23503318
-4.79939970,1.79351663,0.00016455,0.37854330,0.88330679,0.00000000,0.91103206,0.27570631,0.55442097,0.23489758
-4.79339670,1.75572541,0.00017269,0.36692598,0.86992573,0.00000000,0.88431536,0.26743245,0.55119845,0.23597790
-4.78739370,1.72266280,0.00018290,0.35498531,0.86004429,0.00000000,0.85917480,0.25943072,0.54907771,0.23836584
-4.78139070,1.69496303,0.00019520,0.34294121,0.85382575,0.00000000,0.83592455,0.25184421,0.54816694,0.24212007
-4.77538769,1.67308237,0.00020961,0.33100914,0.85130792,0.00000000,0.81479720,0.24479943,0.54851688,0.24726474
-4.76938469,1.65729255,0.00022615,0.31939551,0.85240428,0.00000000,0.79594103,0.23840410,0.55011950,0.25378930
-4.76338169,1.64768201,0.00024482,0.30829378,0.85690991,0.00000000,0.77942119,0.23274576,0.55290931,0.26164981
-4.75737869,1.64416469,0.00026566,0.29788162,0.86451197,0.00000000,0.76522462,0.22789140,0.55676738,0.27077162
-4.75137569,1.64649633,0.00028871,0.28831896,0.87480455,0.00000000,0.75326850,0.22388805,0.56152788,0.28105341
-4.74537269,1.65429735,0.00031407,0.27974712,0.88730728,0.00000000,0.74341176,0.22076432,0.56698701,0.29237241
-4.73936968,1.66708165,0.00034188,0.27228894,0.90148715,0.00000000,0.73546915,0.21853272,0.57291378,0.30459063
-4.73336668,1.68428972,0.00037232,0.26604979,0.91678251,0.00000000,0.72922709,0.21719270,0.57906247,0.31756184
-4.72736368,1.70532479,0.00040566,0.26111932,0.93262840,0.00000000,0.72446058,0.21673408,0.58518576,0.33113889
-4.72136068,1.72958996,0.00044227,0.25757379,0.94848207,0.00000000,0.72095014,0.21714091,0.59104839,0.34518112
-4.71535768,1.75652461,0.00048255,0.25547862,0.96384758,0.00000000,0.71849810,0.21839518,0.59644018,0.35956136
-4.70935468,1.78563796,0.00052703,0.25489111,0.97829826,0.00000000,0.71694311,0.22048044,0.60118812,0.37417216
-4.70335168,1.81653807,0.00057629,0.25586282,0.99149601,0.00000000,0.71617220,0.22338495,0.60516661,0.38893090
-4.69734867,1.84895427,0.00063100,0.25844148,1.00320648,0.00000000,0.71612963,0.22710403,0.60830545,0.40378336
-4.69134567,1.88275194,0.00069188,0.26267223,1.01330924,0.00000000,0.71682201,0.23164170,0.61059498,0.41870548
-4.68534267,1.91793818,0.00075966,0.26859787,1.02180248,0.00000000,0.71831919,0.23701121,0.61208813,0.43370322
-4.67933967,1.95465813,0.00083510,0.27625817,1.02880186,0.00000000,0.72075101,0.24323446,0.61289919,0.44881019
-4.67333667,1.99318157,0.00091892,0.28568799,1.03453339,0.00000000,0.72429980,0.25034044,0.61319932,0.46408343
-4.66733367,2.03388050,0.00101176,0.29691445,1.03932083,0.00000000,0.72918909,0.25836243,0.61320891,0.47959712
-4.66133067,2.07719854,0.00111415,0.30995318,1.04356801,0.00000000,0.73566897,0.26733448,0.61318727,0.49543479
-4.65532766,2.12361388,0.00122649,0.32480376,1.04773685,0.00000000,0.74399906,0.27728699,0.61342011,0.51168025
-4.64932466,2.17359763,0.00134892,0.34144487,1.05232240,0.00000000,0.75442986,0.28824190,0.61420538,0.52840786
-4.64332166,2.22756995,0.00148138,0.35982927,1.05782587,0.00000000,0.76718350,0.30020770,0.61583838,0.54567260
-4.63731866,2.28585666,0.00162350,0.37987906,1.06472718,0.00000000,0.78243525,0.31317456,0.61859671,0.56350062
