energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.08854427,0.85761772,0.40563782,0.26741104,0.00757920,0.13471652,0.31534777,0.00000000,0.36567990,0.00019455
-3.08254127,0.86297100,0.41404995,0.26672012,0.00843053,0.13404875,0.32259451,0.00000000,0.37701455,0.00019378
-3.07653827,0.86500978,0.42032562,0.26512986,0.00935623,0.13274534,0.32838586,0.00000000,0.38651261,0.00019247
-3.07053527,0.86379313,0.42434288,0.26270406,0.01035438,0.13083235,0.33263815,0.00000000,0.39401263,0.00019064
-3.06453227,0.85943865,0.42601893,0.25952012,0.01142174,0.12834618,0.33529546,0.00000000,0.39939194,0.00018835
-3.05852926,0.85212195,0.42531444,0.25566717,0.01255391,0.12533306,0.33633262,0.00000000,0.40257237,0.00018563
-3.05252626,0.84207603,0.42223679,0.25124443,0.01374547,0.12184849,0.33575761,0.00000000,0.40352502,0.00018254
-3.04652326,0.82959062,0.41684218,0.24635990,0.01499033,0.11795662,0.33361323,0.00000000,0.40227386,0.00017914
-3.04052026,0.81501143,0.40923627,0.24112956,0.01628210,0.11372945,0.32997784,0.00000000,0.39889787,0.00017548
-3.03451726,0.79873920,0.39957351,0.23567683,0.01761464,0.10924606,0.32496525,0.00000000,0.39353166,0.00017162
-3.02851426,0.78122856,0.38805495,0.23013256,0.01898272,0.10459164,0.31872354,0.00000000,0.38636451,0.00016762
-3.02251126,0.76298632,0.37492461,0.22463525,0.02038266,0.09985646,0.31143295,0.00000000,0.37763785,0.00016353
-3.01650825,0.74456930,0.36046466,0.21933152,0.02181313,0.09513479,0.30330276,0.00000000,0.36764123,0.00015942
-3.01050525,0.72658119,0.34498931,0.21437673,0.02327593,0.09052362,0.29456732,0.00000000,0.35670682,0.00015535
-3.00450225,0.70966846,0.32883783,0.20993551,0.02477668,0.08612135,0.28548118,0.00000000,0.34520275,0.00015136
-2.99849925,0.69451493,0.31236688,0.20618210,0.02632553,0.08202639,0.27631361,0.00000000,0.33352545,0.00014752
-2.99249625,0.68183490,0.29594231,0.20330036,0.02793767,0.07833557,0.26734254,0.00000000,0.32209104,0.00014389
-2.98649325,0.67236446,0.27993085,0.20148319,0.02963370,0.07514257,0.25884804,0.00000000,0.31132629,0.00014053
-2.98049025,0.66685097,0.26469175,0.20093130,0.03143974,0.07253622,0.25110563,0.00000000,0.30165906,0.00013750
-2.97448724,0.66604051,0.25056875,0.20185110,0.03338731,0.07059877,0.24437942,0.00000000,0.29350870,0.00013488
-2.96848424,0.67066321,0.23788258,0.20445169,0.03551286,0.06940412,0.23891544,0.00000000,0.28727634,0.00013272
-2.96248124,0.68141657,0.22692394,0.20894079,0.03785702,0.06901607,0.23493508,0.00000000,0.28333551,0.00013108
-2.95647824,0.69894696,0.21794736,0.21551977,0.04046343,0.06948653,0.23262905,0.00000000,0.28202292,0.00013003
-2.95047524,0.72382942,0.21116589,0.22437753,0.04337734,0.07085391,0.23215175,0.00000000,0.28362994,0.00012963
-2.94447224,0.75654643,0.20674661,0.23568373,0.04664383,0.07314155,0.23361650,0.00000000,0.28839443,0.00012993
-2.93846923,0.79746609,0.20480720,0.24958118,0.05030580,0.07635634,0.23709142,0.00000000,0.29649353,0.00013096
-2.93246623,0.84682047,0.20541335,0.26617795,0.05440175,0.08048760,0.24259646,0.00000000,0.30803719,0.00013277
-2.92646323,0.90468507,0.20857724,0.28553926,0.05896348,0.08550618,0.25010140,0.00000000,0.32306279,0.00013536
-2.92046023,0.97096033,0.21425691,0.30767973,0.06401375,0.09136400,0.25952513,0.00000000,0.34153094,0.00013873
-2.91445723,1.04535619,0.22235671,0.33255627,0.06956406,0.09799391,0.27073617,0.00000000,0.36332267,0.00014287
-2.90845423,1.12738096,0.23272870,0.36006203,0.07561268,0.10531012,0.28355461,0.00000000,0.38823825,0.00014775
-2.90245123,1.21633529,0.24517511,0.39002204,0.08214295,0.11320906,0.29775542,0.00000000,0.41599765,0.00015330
-2.89644822,1.31131238,0.25945192,0.42219058,0.08912212,0.12157084,0.31307317,0.00000000,0.44624316,0.00015944
-2.89044522,1.41120507,0.27527342,0.45625107,0.09650069,0.13026128,0.32920813,0.00000000,0.47854388,0.00016607
-2.88444222,1.51472041,0.29231798,0.49181836,0.10421249,0.13913452,0.34583350,0.00000000,0.51240259,0.00017308
-2.87843922,1.62040187,0.31023481,0.52844392,0.11217534,0.14803609,0.36260388,0.00000000,0.54726472,0.00018033
-2.87243622,1.72665902,0.32865182,0.56562372,0.12029260,0.15680660,0.37916455,0.00000000,0.58252949,0.00018767
-2.86643322,1.83180439,0.34718432,0.60280897,0.12845530,0.16528578,0.39516132,0.00000000,0.61756315,0.00019494
-2.86043022,1.93409629,0.36544455,0.63941920,0.13654507,0.17331677,0.41025085,0.00000000,0.65171380,0.00020196
-2.85442721,2.03178665,0.38305188,0.67485767,0.14443759,0.18075069,0.42411078,0.00000000,0.68432771,0.00020858
-2.84842421,2.12317203,0.39964318,0.70852822,0.15200657,0.18745121,0.43644971,0.00000000,0.71476648,0.00021462
-2.84242121,2.20664607,0.41488339,0.73985325,0.15912798,0.19329897,0.44701629,0.00000000,0.74242458,0.00021993
-2.83641821,2.28075131,0.42847574,0.76829200,0.16568447,0.19819578,0.45560737,0.00000000,0.76674658,0.00022435
-2.83041521,2.34422809,0.44017136,0.79335828,0.17156968,0.20206827,0.46207478,0.00000000,0.78724358,0.00022777
-2.82441221,2.39605863,0.44977784,0.81463705,0.17669228,0.20487108,0.46633047,0.00000000,0.80350798,0.00023008
-2.81840920,2.43550405,0.45716651,0.83179898,0.18097954,0.20658917,0.46834985,0.00000000,0.81522618,0.00023120
-2.81240620,2.46213274,0.46227796,0.84461229,0.18438019,0.20723938,0.46817320,0.00000000,0.82218852,0.00023106
-2.80640320,2.47583866,0.46512569,0.85295144,0.18686651,0.20687099,0.46590501,0.00000000,0.82429612,0.00022965
-2.80040020,2.47684852,0.46579749,0.85680203,0.18843539,0.20556538,0.46171143,0.00000000,0.82156428,0.00022697
-2.79439720,2.46571750,0.46445459,0.85626183,0.18910844,0.20343454,0.45581576,0.00000000,0.81412222,0.00022305
-2.78839420,2.44331345,0.46132837,0.85153778,0.18893098,0.20061879,0.44849227,0.00000000,0.80220931,0.00021794
-2.78239120,2.41079023,0.45671487,0.84293905,0.18797006,0.19728342,0.44005850,0.00000000,0.78616780,0.00021174
-2.77638819,2.36955124,0.45096700,0.83086658,0.18631155,0.19361464,0.43086637,0.00000000,0.76643248,0.00020455
-2.77038519,2.32120475,0.44448489,0.81579944,0.18405642,0.18981474,0.42129243,0.00000000,0.74351768,0.00019649
-2.76438219,2.26751275,0.43770459,0.79827868,0.18131640,0.18609675,0.41172753,0.00000000,0.71800222,0.00018769
-2.75837919,2.21033578,0.43108546,0.77888949,0.17820931,0.18267872,0.40256625,0.00000000,0.69051289,0.00017831
-2.75237619,2.15157570,0.42509680,0.75824228,0.17485416,0.17977782,0.39419652,0.00000000,0.66170727,0.00016849
-2.74637319,2.09311907,0.42020412,0.73695372,0.17136642,0.17760439,0.38698959,0.00000000,0.63225646,0.00015838
-2.74037019,2.03678322,0.41685541,0.71562837,0.16785349,0.17635628,0.38129083,0.00000000,0.60282842,0.00014813
-2.73436718,1.98426705,0.41546815,0.69484178,0.16441088,0.17621341,0.37741135,0.00000000,0.57407248,0.00013789
-2.72836418,1.93710842,0.41641719,0.67512555,0.16111898,0.17733302,0.37562091,0.00000000,0.54660559,0.00012777
-2.72236118,1.89664953,0.42002415,0.65695515,0.15804075,0.17984554,0.37614206,0.00000000,0.52100049,0.00011789
-2.71635818,1.86401108,0.42654846,0.64074047,0.15522041,0.18385126,0.37914571,0.00000000,0.49777614,0.00010835
-2.71035518,1.84007593,0.43618052,0.62681975,0.15268306,0.18941798,0.38474819,0.00000000,0.47739047,0.00009924
-2.70435218,1.82548216,0.44903690,0.61545652,0.15043534,0.19657964,0.39300974,0.00000000,0.46023534,0.00009062
-2.69834917,1.82062510,0.46515794,0.60683974,0.14846697,0.20533592,0.40393439,0.00000000,0.44663361,0.00008254
-2.69234617,1.82566767,0.48450747,0.60108667,0.14675308,0.21565295,0.41747128,0.00000000,0.43683799,0.00007503
-2.68634317,1.84055767,0.50697483,0.59824814,0.14525715,0.22746495,0.43351703,0.00000000,0.43103135,0.00006811
-2.68034017,1.86505071,0.53237879,0.59831575,0.14393444,0.24067680,0.45191932,0.00000000,0.42932818,0.00006178
-2.67433717,1.89873719,0.56047330,0.60123040,0.14273560,0.25516741,0.47248126,0.00000000,0.43177676,0.00005604
-2.66833417,1.94107156,0.59095470,0.60689147,0.14161027,0.27079372,0.49496643,0.00000000,0.43836174,0.00005087
-2.66233117,1.99140219,0.62347006,0.61516627,0.14051058,0.28739524,0.51910449,0.00000000,0.44900689,0.00004623
-2.65632816,2.04900028,0.65762636,0.62589899,0.13939410,0.30479887,0.54459698,0.00000000,0.46357769,0.00004210
-2.65032516,2.11308644,0.69300007,0.63891875,0.13822644,0.32282378,0.57112330,0.00000000,0.48188385,0.00003844
-2.64432216,2.18285373,0.72914688,0.65404639,0.13698302,0.34128622,0.59834659,0.00000000,0.50368154,0.00003521
-2.63831916,2.25748629,0.76561122,0.67109962,0.13565014,0.36000409,0.62591938,0.00000000,0.52867555,0.00003236
-2.63231616,2.33617315,0.80193532,0.68989647,0.13422533,0.37880093,0.65348896,0.00000000,0.55652149,0.00002985
-2.62631316,2.41811703,0.83766764,0.71025698,0.13271682,0.39750937,0.68070235,0.00000000,0.58682822,0.00002765
-2.62031016,2.50253834,0.87237045,0.73200313,0.13114237,0.41597384,0.70721083,0.00000000,0.61916086,0.00002572
-2.61430715,2.58867485,0.90562650,0.75495739,0.12952745,0.43405242,0.73267404,0.00000000,0.65304458,0.00002402
-2.60830415,2.67577794,0.93704484,0.77894008,0.12790299,0.45161797,0.75676375,0.00000000,0.68796932,0.00002253
-2.60230115,2.76310643,0.96626563,0.80376593,0.12630272,0.46855831,0.77916718,0.00000000,0.72339591,0.00002121
-2.59629815,2.84991900,0.99296411,0.82924033,0.12476043,0.48477578,0.79959014,0.00000000,0.75876339,0.00002003
-2.59029515,2.93546656,1.01685380,0.85515566,0.12330721,0.50018607,0.81775994,0.00000000,0.79349772,0.00001899
-2.58429215,3.01898568,1.03768894,0.88128809,0.12196887,0.51471659,0.83342813,0.00000000,0.82702185,0.00001806
-2.57828914,3.09969399,1.05526632,0.90739538,0.12076372,0.52830447,0.84637318,0.00000000,0.85876668,0.00001724
-2.57228614,3.17678861,1.06942653,0.93321578,0.11970085,0.54089438,0.85640313,0.00000000,0.88818298,0.00001650
-2.56628314,3.24944798,1.08005469,0.95846842,0.11877890,0.55243635,0.86335813,0.00000000,0.91475348,0.00001584
-2.56028014,3.31683754,1.08708061,0.98285525,0.11798555,0.56288373,0.86711282,0.00000000,0.93800501,0.00001525
-2.55427714,3.37811915,1.09047844,1.00606448,0.11729760,0.57219144,0.86757865,0.00000000,0.95751986,0.00001473
-2.54827414,3.43246401,1.09026578,1.02777546,0.11668176,0.58031465,0.86470578,0.00000000,0.97294614,0.00001428
-2.54227114,3.47906839,1.08650210,1.04766481,0.11609597,0.58720791,0.85848465,0.00000000,0.98400638,0.00001388
-2.53626813,3.51717148,1.07928660,1.06541343,0.11549127,0.59282478,0.84894700,0.00000000,0.99050414,0.00001354
-2.53026513,3.54607427,1.06875526,1.08071413,0.11481404,0.59711811,0.83616617,0.00000000,0.99232824,0.00001326
-2.52426213,3.56515842,1.05507729,1.09327938,0.11400854,0.60004066,0.82025669,0.00000000,0.98945425,0.00001303
-2.51825913,3.57390411,1.03845086,1.10284884,0.11301954,0.60154625,0.80137294,0.00000000,0.98194340,0.00001285
-2.51225613,3.57190579,1.01909820,1.10919635,0.11179493,0.60159131,0.77970696,0.00000000,0.96993876,0.00001272
-2.50625313,3.55888491,0.99726025,1.11213584,0.11028818,0.60013656,0.75548521,0.00000000,0.95365888,0.00001262
-2.50025013,3.53469917,0.97319098,1.11152619,0.10846052,0.59714895,0.72896460,0.00000000,0.93338936,0.00001257
-2.49424712,3.49934759,0.94715150,1.10727452,0.10628270,0.59260361,0.70042758,0.00000000,0.90947256,0.00001255
-2.48824412,3.45297145,0.91940434,1.09933811,0.10373627,0.58648571,0.67017670,0.00000000,0.88229608,0.00001255
-2.48224112,3.39585098,0.89020796,1.08772471,0.10081440,0.57879219,0.63852855,0.00000000,0.85228049,0.00001257
-2.47623812,3.32839834,0.85981188,1.07249150,0.09752204,0.56953323,0.60580753,0.00000000,0.81986682,0.00001261
-2.47023512,3.25114719,0.82845243,1.05374272,0.09387568,0.55873346,0.57233945,0.00000000,0.78550450,0.00001265
-2.46423212,3.16473961,0.79634952,1.03162620,0.08990254,0.54643279,0.53844534,0.00000000,0.74963997,0.00001269
-2.45822911,3.06991122,0.76370437,1.00632911,0.08563932,0.53268689,0.50443562,0.00000000,0.71270671,0.00001272
-2.45222611,2.96747500,0.73069827,0.97807314,0.08113065,0.51756730,0.47060479,0.00000000,0.67511670,0.00001274
-2.44622311,2.85830492,0.69749251,0.94710924,0.07642729,0.50116117,0.43722682,0.00000000,0.63725369,0.00001273
-2.44022011,2.74331974,0.66422917,0.91371242,0.07158413,0.48357061,0.40455149,0.00000000,0.59946842,0.00001269
-2.43421711,2.62346769,0.63103279,0.87817656,0.06665820,0.46491174,0.37280153,0.00000000,0.56207568,0.00001261
-2.42821411,2.49971241,0.59801279,0.84080943,0.06170670,0.44531337,0.34217077,0.00000000,0.52535320,0.00001250
-2.42221111,2.37302041,0.56526616,0.80192816,0.05678520,0.42491549,0.31282330,0.00000000,0.48954221,0.00001234
-2.41620810,2.24435007,0.53288053,0.76185497,0.05194600,0.40386742,0.28489344,0.00000000,0.45484933,0.00001214
-2.41020510,2.11464226,0.50093710,0.72091338,0.04723680,0.38232582,0.25848667,0.00000000,0.42144972,0.00001189
-2.40420210,1.98481238,0.46951334,0.67942476,0.04269964,0.36045246,0.23368124,0.00000000,0.38949094,0.00001159
-2.39819910,1.85574368,0.43868534,0.63770516,0.03837016,0.33841191,0.21053033,0.00000000,0.35909743,0.00001125
-2.39219610,1.72828146,0.40852947,0.59606241,0.03427720,0.31636914,0.18906485,0.00000000,0.33037517,0.00001088
-2.38619310,1.60322819,0.37912346,0.55479346,0.03044261,0.29448708,0.16929641,0.00000000,0.30341635,0.00001048
-2.38019010,1.48133908,0.35054675,0.51418178,0.02688146,0.27292414,0.15122060,0.00000000,0.27830382,0.00001005
-2.37418709,1.36331808,0.32288014,0.47449495,0.02360236,0.25183191,0.13482029,0.00000000,0.25511505,0.00000961
-2.36818409,1.24981418,0.29620491,0.43598235,0.02060800,0.23135287,0.12006890,0.00000000,0.23392554,0.00000916
-2.36218109,1.14141805,0.27060134,0.39887297,0.01789587,0.21161834,0.10693353,0.00000000,0.21481153,0.00000873
-2.35617809,1.03865888,0.24614692,0.36337340,0.01545901,0.19274664,0.09537780,0.00000000,0.19785198,0.00000831
-2.35017509,0.94200176,0.22291440,0.32966608,0.01328682,0.17484155,0.08536445,0.00000000,0.18312972,0.00000794
-2.34417209,0.85184545,0.20096971,0.29790782,0.01136589,0.15799104,0.07685745,0.00000000,0.17073185,0.00000762
-2.33816908,0.76852085,0.18037011,0.26822865,0.00968079,0.14226640,0.06982385,0.00000000,0.16074927,0.00000738
-2.33216608,0.69229020,0.16116247,0.24073115,0.00821480,0.12772163,0.06423501,0.00000000,0.15327550,0.00000723
-2.32616308,0.62334706,0.14338202,0.21549021,0.00695058,0.11439336,0.06006748,0.00000000,0.14840469,0.00000719
-2.32016008,0.56181723,0.12705146,0.19255325,0.00587071,0.10230097,0.05730333,0.00000000,0.14622899,0.00000729
-2.31415708,0.50776048,0.11218062,0.17194094,0.00495821,0.09144714,0.05593002,0.00000000,0.14683521,0.00000754
-2.30815408,0.46117310,0.09876657,0.15364843,0.00419687,0.08181874,0.05593984,0.00000000,0.15030093,0.00000798
-2.30215108,0.42199117,0.08679418,0.13764691,0.00357156,0.07338789,0.05732879,0.00000000,0.15669015,0.00000862
-2.29614807,0.39009448,0.07623715,0.12388568,0.00306840,0.06611344,0.06009512,0.00000000,0.16604851,0.00000951
-2.29014507,0.36531086,0.06705931,0.11229437,0.00267492,0.05994244,0.06423752,0.00000000,0.17839830,0.00001066
-2.28414207,0.34742088,0.05921624,0.10278556,0.00238004,0.05481199,0.06975288,0.00000000,0.19373339,0.00001211
-2.27813907,0.33616272,0.05265705,0.09525737,0.00217410,0.05065097,0.07663389,0.00000000,0.21201430,0.00001389
-2.27213607,0.33123723,0.04732619,0.08959636,0.00204878,0.04738208,0.08486647,0.00000000,0.23316359,0.00001604
-2.26613307,0.33231297,0.04316534,0.08568025,0.00199698,0.04492372,0.09442705,0.00000000,0.25706181,0.00001858
-2.26013007,0.33903133,0.04011520,0.08338080,0.00201273,0.04319199,0.10528002,0.00000000,0.28354435,0.00002155
-2.25412706,0.35101174,0.03811713,0.08256653,0.00209102,0.04210264,0.11737524,0.00000000,0.31239928,0.00002499
-2.24812406,0.36785699,0.03711476,0.08310541,0.00222763,0.04157301,0.13064591,0.00000000,0.34336656,0.00002894
-2.24212106,0.38915874,0.03705531,0.08486750,0.00241903,0.04152381,0.14500685,0.00000000,0.37613871,0.00003342
-2.23611806,0.41450337,0.03789085,0.08772740,0.00266218,0.04188095,0.16035330,0.00000000,0.41036327,0.00003847
-2.23011506,0.44347824,0.03957940,0.09156670,0.00295444,0.04257718,0.17656045,0.00000000,0.44564685,0.00004414
-2.22411206,0.47567836,0.04208583,0.09627625,0.00329347,0.04355358,0.19348367,0.00000000,0.48156113,0.00005044
-2.21810905,0.51071345,0.04538280,0.10175833,0.00367712,0.04476102,0.21095961,0.00000000,0.51765056,0.00005743
-2.21210605,0.54821557,0.04945147,0.10792868,0.00410343,0.04616129,0.22880817,0.00000000,0.55344160,0.00006512
-2.20610305,0.58784680,0.05428221,0.11471827,0.00457059,0.04772811,0.24683531,0.00000000,0.58845339,0.00007357
-2.20010005,0.62930715,0.05987523,0.12207493,0.00507699,0.04944791,0.26483676,0.00000000,0.62220948,0.00008280
-2.19409705,0.67234213,0.06624110,0.12996451,0.00562128,0.05132026,0.28260243,0.00000000,0.65425012,0.00009285
-2.18809405,0.71674978,0.07340110,0.13837178,0.00620243,0.05335801,0.29992145,0.00000000,0.68414491,0.00010377
-2.18209105,0.76238666,0.08138749,0.14730079,0.00681988,0.05558715,0.31658762,0.00000000,0.71150503,0.00011559
-2.17608804,0.80917234,0.09024336,0.15677466,0.00747365,0.05804622,0.33240520,0.00000000,0.73599478,0.00012837
-2.17008504,0.85709208,0.10002233,0.16683476,0.00816449,0.06078535,0.34719459,0.00000000,0.75734181,0.00014216
-2.16408204,0.90619696,0.11078771,0.17753915,0.00889398,0.06386497,0.36079780,0.00000000,0.77534560,0.00015701
-2.15807904,0.95660144,0.12261122,0.18896032,0.00966465,0.06735398,0.37308342,0.00000000,0.78988377,0.00017297
-2.15207604,1.00847779,0.13557113,0.20118211,0.01048003,0.07132773,0.38395078,0.00000000,0.80091596,0.00019011
-2.14607304,1.06204742,0.14974983,0.21429601,0.01134467,0.07586546,0.39333316,0.00000000,0.80848492,0.00020846
-2.14007004,1.11756897,0.16523073,0.22839663,0.01226407,0.08104759,0.40119981,0.00000000,0.81271486,0.00022809
-2.13406703,1.17532358,0.18209462,0.24357679,0.01324458,0.08695267,0.40755663,0.00000000,0.81380694,0.00024904
-2.12806403,1.23559739,0.20041541,0.25992202,0.01429318,0.09365423,0.41244554,0.00000000,0.81203206,0.00027134
-2.12206103,1.29866223,0.22025550,0.27750494,0.01541717,0.10121752,0.41594236,0.00000000,0.80772129,0.00029501
-2.11605803,1.36475490,0.24166082,0.29637962,0.01662380,0.10969633,0.41815350,0.00000000,0.80125420,0.00032005
-2.11005503,1.43405623,0.26465584,0.31657606,0.01791985,0.11912986,0.41921141,0.00000000,0.79304565,0.00034644
-2.10405203,1.50667071,0.28923860,0.33809534,0.01931109,0.12954001,0.41926913,0.00000000,0.78353149,0.00037415
-2.09804902,1.58260798,0.31537627,0.36090531,0.02080176,0.14092886,0.41849414,0.00000000,0.77315381,0.00040309
-2.09204602,1.66176697,0.34300126,0.38493739,0.02239403,0.15327681,0.41706189,0.00000000,0.76234642,0.00043316
-2.08604302,1.74392405,0.37200824,0.41008453,0.02408742,0.16654117,0.41514920,0.00000000,0.75152096,0.00046424
-2.08004002,1.82872573,0.40225233,0.43620049,0.02587836,0.18065554,0.41292806,0.00000000,0.74105437,0.00049617
-2.07403702,1.91568684,0.43354860,0.46310067,0.02775977,0.19552981,0.41056000,0.00000000,0.73127821,0.00052875
-2.06803402,2.00419442,0.46567303,0.49056436,0.02972075,0.21105105,0.40819126,0.00000000,0.72247007,0.00056180
-2.06203102,2.09351762,0.49836506,0.51833862,0.03174643,0.22708510,0.40594916,0.00000000,0.71484751,0.00059507
-2.05602801,2.18282331,0.53133160,0.54614346,0.03381797,0.24347895,0.40393963,0.00000000,0.70856460,0.00062833
-2.05002501,2.27119699,0.56425252,0.57367829,0.03591275,0.26006386,0.40224595,0.00000000,0.70371119,0.00066134
-2.04402201,2.35766800,0.59678747,0.60062941,0.03800470,0.27665905,0.40092883,0.00000000,0.70031462,0.00069387
-2.03801901,2.44123825,0.62858367,0.62667818,0.04006488,0.29307590,0.40002758,0.00000000,0.69834385,0.00072569
-2.03201601,2.52091283,0.65928444,0.65150954,0.04206209,0.30912257,0.39956216,0.00000000,0.69771552,0.00075661
-2.02601301,2.59573121,0.68853815,0.67482063,0.04396379,0.32460874,0.39953601,0.00000000,0.69830164,0.00078643
-2.02001001,2.66479754,0.71600713,0.69632898,0.04573702,0.33935043,0.39993925,0.00000000,0.69993835,0.00081504
-2.01400700,2.72730835,0.74137613,0.71578005,0.04734936,0.35317464,0.40075200,0.00000000,0.70243526,0.00084231
-2.00800400,2.78257653,0.76436019,0.73295378,0.04877003,0.36592366,0.40194752,0.00000000,0.70558490,0.00086818
-2.00200100,2.83005014,0.78471116,0.74766974,0.04997087,0.37745885,0.40349497,0.00000000,0.70917176,0.00089263
-1.99599800,2.86932533,0.80222312,0.75979093,0.05092729,0.38766378,0.40536147,0.00000000,0.71298059,0.00091566
-1.98999500,2.90015267,0.81673603,0.76922585,0.05161912,0.39644663,0.40751344,0.00000000,0.71680349,0.00093731
-1.98399200,2.92243683,0.82813783,0.77592893,0.05203124,0.40374164,0.40991707,0.00000000,0.72044571,0.00095765
-1.97798899,2.93622958,0.83636485,0.77989937,0.05215413,0.40950975,0.41253805,0.00000000,0.72372997,0.00097673
-1.97198599,2.94171698,0.84140065,0.78117835,0.05198414,0.41373825,0.41534050,0.00000000,0.72649923,0.00099465
-1.96598299,2.93920137,0.84327333,0.77984509,0.05152356,0.41643961,0.41828546,0.00000000,0.72861824,0.00101146
-1.95997999,2.92907958,0.84205182,0.77601170,0.05078051,0.41764949,0.42132908,0.00000000,0.72997375,0.00102721
-1.95397699,2.91181875,0.83784118,0.76981739,0.04976856,0.41742411,0.42442076,0.00000000,0.73047397,0.00104193
-1.94797399,2.88793115,0.83077738,0.76142219,0.04850622,0.41583706,0.42750160,0.00000000,0.73004736,0.00105558
-1.94197099,2.85794975,0.82102189,0.75100064,0.04701627,0.41297587,0.43050343,0.00000000,0.72864123,0.00106810
-1.93596798,2.82240596,0.80875638,0.73873577,0.04532494,0.40893830,0.43334854,0.00000000,0.72622050,0.00107939
-1.92996498,2.78181076,0.79417781,0.72481357,0.04346104,0.40382878,0.43595052,0.00000000,0.72276683,0.00108928
-1.92396198,2.73664041,0.77749426,0.70941836,0.04145506,0.39775511,0.43821609,0.00000000,0.71827838,0.00109758
-1.91795898,2.68732739,0.75892151,0.69272915,0.03933821,0.39082540,0.44004810,0.00000000,0.71277040,0.00110405
-1.91195598,2.63425689,0.73868056,0.67491712,0.03714161,0.38314578,0.44134961,0.00000000,0.70627667,0.00110843
-1.90595298,2.57776890,0.71699609,0.65614425,0.03489544,0.37481852,0.44202873,0.00000000,0.69885168,0.00111045
-1.89994997,2.51816538,0.69409573,0.63656316,0.03262829,0.36594103,0.44200425,0.00000000,0.69057338,0.00110984
-1.89394697,2.45572177,0.67021007,0.61631789,0.03036654,0.35660536,0.44121150,0.00000000,0.68154632,0.00110636
-1.88794397,2.39070169,0.64557304,0.59554549,0.02813396,0.34689852,0.43960812,0.00000000,0.67190469,0.00109980
-1.88194097,2.32337361,0.62042266,0.57437827,0.02595141,0.33690322,0.43717949,0.00000000,0.66181499,0.00109000
-1.87593797,2.25402791,0.59500160,0.55294630,0.02383661,0.32669907,0.43394317,0.00000000,0.65147769,0.00107687
-1.86993497,2.18299297,0.56955748,0.53137994,0.02180418,0.31636407,0.42995224,0.00000000,0.64112775,0.00106040
-1.86393197,2.11064872,0.54434254,0.50981215,0.01986564,0.30597614,0.42529698,0.00000000,0.63103333,0.00104066
-1.85792896,2.03743656,0.51961260,0.48838016,0.01802959,0.29561456,0.42010485,0.00000000,0.62149259,0.00101782
-1.85192596,1.96386439,0.49562497,0.46722652,0.01630196,0.28536108,0.41453847,0.00000000,0.61282822,0.00099215
-1.84592296,1.89050642,0.47263546,0.44649910,0.01468625,0.27530072,0.40879167,0.00000000,0.60537988,0.00096398
-1.83991996,1.81799700,0.45089432,0.42635016,0.01318390,0.26552184,0.40308361,0.00000000,0.59949427,0.00093375
-1.83391696,1.74701886,0.43064130,0.40693433,0.01179462,0.25611570,0.39765118,0.00000000,0.59551350,0.00090194
-1.82791396,1.67828614,0.41210002,0.38840566,0.01051670,0.24717530,0.39274001,0.00000000,0.59376176,0.00086909
-1.82191096,1.61252283,0.39547178,0.37091371,0.00934737,0.23879358,0.38859441,0.00000000,0.59453111,0.00083579
-1.81590795,1.55043806,0.38092934,0.35459916,0.00828310,0.23106105,0.38544685,0.00000000,0.59806693,0.00080261
-1.80990495,1.49269930,0.36861070,0.33958885,0.00731989,0.22406299,0.38350726,0.00000000,0.60455367,0.00077013
-1.80390195,1.43990524,0.35861358,0.32599085,0.00645356,0.21787632,0.38295292,0.00000000,0.61410189,0.00073890
-1.79789895,1.39255977,0.35099071,0.31388966,0.00567996,0.21256645,0.38391939,0.00000000,0.62673727,0.00070941
-1.79189595,1.35104874,0.34574642,0.30334193,0.00499516,0.20818423,0.38649293,0.00000000,0.64239222,0.00068212
-1.78589295,1.31562087,0.34283472,0.29437307,0.00439572,0.20476320,0.39070492,0.00000000,0.66090101,0.00065736
-1.77988994,1.28637406,0.34215920,0.28697481,0.00387877,0.20231743,0.39652863,0.00000000,0.68199868,0.00063541
-1.77388694,1.26324807,0.34357475,0.28110412,0.00344224,0.20084010,0.40387850,0.00000000,0.70532421,0.00061644
-1.76788394,1.24602409,0.34689135,0.27668354,0.00308497,0.20030289,0.41261219,0.00000000,0.73042810,0.00060052
-1.76188094,1.23433154,0.35187969,0.27360286,0.00280682,0.20065637,0.42253520,0.00000000,0.75678416,0.00058764
-1.75587794,1.22766178,0.35827852,0.27172237,0.00260884,0.20183138,0.43340812,0.00000000,0.78380531,0.00057768
-1.74987494,1.22538832,0.36580358,0.27087737,0.00249333,0.20374132,0.44495596,0.00000000,0.81086280,0.00057047
-1.74387194,1.22679246,0.37415760,0.27088385,0.00246395,0.20628541,0.45687943,0.00000000,0.83730809,0.00056575
-1.73786893,1.23109320,0.38304107,0.27154508,0.00252575,0.20935258,0.46886735,0.00000000,0.86249640,0.00056324
-1.73186593,1.23747997,0.39216324,0.27265878,0.00268521,0.21282602,0.48060989,0.00000000,0.88581103,0.00056259
-1.72586293,1.24514641,0.40125287,0.27402464,0.00295022,0.21658788,0.49181174,0.00000000,0.90668705,0.00056346
