energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Zn_p_up,Zn_d_up
-4.30115058,1.47969824,0.01563084,0.46415898,0.43360968,0.00111044,0.92805695,0.04707600
-4.29514757,1.41719681,0.01548933,0.44377844,0.41845999,0.00107903,0.88585012,0.04448467
-4.28914457,1.35875077,0.01541647,0.42565688,0.40367058,0.00104679,0.84765009,0.04207076
-4.28314157,1.30495853,0.01540379,0.41010772,0.38932961,0.00101378,0.81396608,0.03985843
-4.27713857,1.25628492,0.01544428,0.39738233,0.37549576,0.00098011,0.78517017,0.03786703
-4.27113557,1.21306534,0.01553256,0.38766999,0.36220091,0.00094584,0.76149833,0.03611106
-4.26513257,1.17551524,0.01566506,0.38110023,0.34945389,0.00091104,0.74305628,0.03460044
-4.25912956,1.14374392,0.01584027,0.37774746,0.33724485,0.00087581,0.72982979,0.03334081
-4.25312656,1.11777166,0.01605893,0.37763722,0.32554994,0.00084027,0.72169829,0.03233411
-4.24712356,1.09754869,0.01632435,0.38075395,0.31433611,0.00080455,0.71845128,0.03157922
-4.24112056,1.08297491,0.01664265,0.38704942,0.30356549,0.00076884,0.71980626,0.03107255
-4.23511756,1.07391924,0.01702296,0.39645171,0.29319931,0.00073336,0.72542753,0.03080885
-4.22911456,1.07023737,0.01747769,0.40887391,0.28320111,0.00069836,0.73494486,0.03078180
-4.22311156,1.07178728,0.01802262,0.42422230,0.27353917,0.00066413,0.74797114,0.03098467
-4.21710855,1.07844156,0.01867697,0.44240343,0.26418804,0.00063099,0.76411843,0.03141082
-4.21110555,1.09009622,0.01946336,0.46332982,0.25512928,0.00059929,0.78301175,0.03205412
-4.20510255,1.10667554,0.02040759,0.48692388,0.24635148,0.00056938,0.80430012,0.03290925
-4.19909955,1.12813297,0.02153835,0.51312002,0.23784959,0.00054159,0.82766473,0.03397180
-4.19309655,1.15444803,0.02288672,0.54186461,0.22962383,0.00051628,0.85282386,0.03523829
-4.18709355,1.18561958,0.02448544,0.57311404,0.22167820,0.00049376,0.87953480,0.03670599
-4.18109055,1.22165595,0.02636812,0.60683074,0.21401885,0.00047432,0.90759286,0.03837268
-4.17508754,1.26256231,0.02856814,0.64297769,0.20665246,0.00045820,0.93682778,0.04023617
-4.16908454,1.30832629,0.03111747,0.68151140,0.19958468,0.00044558,0.96709805,0.04229388
-4.16308154,1.35890242,0.03404531,0.72237411,0.19281888,0.00043660,0.99828359,0.04454225
-4.15707854,1.41419643,0.03737660,0.76548547,0.18635514,0.00043134,1.03027758,0.04697610
-4.15107554,1.47405030,0.04113053,0.81073437,0.18018963,0.00042981,1.06297777,0.04958810
-4.14507254,1.53822897,0.04531892,0.85797143,0.17431447,0.00043194,1.09627833,0.05236817
-4.13906953,1.60640963,0.04994480,0.90700274,0.16871789,0.00043764,1.13006245,0.05530300
-4.13306653,1.67817427,0.05500103,0.95758528,0.16338476,0.00044672,1.16419654,0.05837567
-4.12706353,1.75300629,0.06046909,1.00942464,0.15829754,0.00045896,1.19852616,0.06156543
-4.12106053,1.83029148,0.06631823,1.06217512,0.15343733,0.00047409,1.23287433,0.06484759
-4.11505753,1.90932384,0.07250491,1.11544263,0.14878518,0.00049180,1.26704200,0.06819367
-4.10905453,1.98931597,0.07897266,1.16879031,0.14432343,0.00051175,1.30081095,0.07157165
-4.10305153,2.06941411,0.08565241,1.22174680,0.14003704,0.00053358,1.33394874,0.07494647
-4.09704852,2.14871704,0.09246325,1.27381688,0.13591479,0.00055693,1.36621553,0.07828070
-4.09104552,2.22629840,0.09931376,1.32449398,0.13195024,0.00058140,1.39737216,0.08153535
-4.08504252,2.30123113,0.10610380,1.37327410,0.12814254,0.00060665,1.42718897,0.08467080
-4.07903952,2.37261318,0.11272670,1.41967022,0.12449673,0.00063231,1.45545473,0.08764785
-4.07303652,2.43959303,0.11907188,1.46322676,0.12102380,0.00065806,1.48198494,0.09042876
-4.06703352,2.50139387,0.12502779,1.50353292,0.11774032,0.00068358,1.50662882,0.09297830
-4.06103052,2.55733496,0.13048496,1.54023447,0.11466764,0.00070861,1.52927448,0.09526477
-4.05502751,2.60684923,0.13533922,1.57304304,0.11183078,0.00073291,1.54985169,0.09726084
-4.04902451,2.64949601,0.13949485,1.60174249,0.10925694,0.00075628,1.56833189,0.09894427
-4.04302151,2.68496811,0.14286749,1.62619187,0.10697379,0.00077856,1.58472538,0.10029844
-4.03701851,2.71309307,0.14538683,1.64632484,0.10500757,0.00079961,1.59907566,0.10131266
-4.03101551,2.73382831,0.14699883,1.66214549,0.10338112,0.00081934,1.61145117,0.10198220
-4.02501251,2.74725069,0.14766742,1.67372090,0.10211191,0.00083766,1.62193496,0.10230814
-4.01900950,2.75354109,0.14737567,1.68117091,0.10121021,0.00085452,1.63061284,0.10229696
-4.01300650,2.75296501,0.14612623,1.68465562,0.10067747,0.00086987,1.63756086,0.10195997
-4.00700350,2.74585061,0.14394118,1.68436181,0.10050511,0.00088368,1.64283306,0.10131253
-4.00100050,2.73256558,0.14086124,1.68048875,0.10067361,0.00089591,1.64645026,0.10037323
-3.99499750,2.71349439,0.13694430,1.67323482,0.10115219,0.00090652,1.64839101,0.09916297
-3.98899450,2.68901750,0.13226351,1.66278558,0.10189897,0.00091544,1.64858533,0.09770403
-3.98299150,2.65949400,0.12690489,1.64930431,0.10286169,0.00092264,1.64691206,0.09601926
-3.97698849,2.62524871,0.12096457,1.63292562,0.10397897,0.00092803,1.64320014,0.09413129
-3.97098549,2.58656476,0.11454586,1.61375267,0.10518210,0.00093154,1.63723418,0.09206198
-3.96498249,2.54368195,0.10775622,1.59185819,0.10639726,0.00093310,1.62876413,0.08983199
-3.95897949,2.49680111,0.10070424,1.56728923,0.10754814,0.00093263,1.61751869,0.08746049
-3.95297649,2.44609387,0.09349676,1.54007543,0.10855871,0.00093007,1.60322205,0.08496523
-3.94697349,2.39171724,0.08623627,1.51023998,0.10935628,0.00092541,1.58561275,0.08236256
-3.94097049,2.33383162,0.07901862,1.47781282,0.10987442,0.00091862,1.56446392,0.07966781
-3.93496748,2.27262106,0.07193106,1.44284484,0.11005583,0.00090977,1.53960356,0.07689568
-3.92896448,2.20831392,0.06505083,1.40542212,0.10985494,0.00089895,1.51093371,0.07406066
-3.92296148,2.14120251,0.05844409,1.36567921,0.10924006,0.00088632,1.47844721,0.07117761
-3.91695848,2.07165992,0.05216531,1.32381032,0.10819516,0.00087212,1.44224116,0.06826216
-3.91095548,2.00015277,0.04625718,1.28007762,0.10672103,0.00085663,1.40252594,0.06533117
-3.90495248,1.92724864,0.04075074,1.23481589,0.10483582,0.00084023,1.35962932,0.06240295
-3.89894947,1.85361743,0.03566601,1.18843308,0.10257501,0.00082335,1.31399523,0.05949743
-3.89294647,1.78002623,0.03101279,1.14140660,0.09999071,0.00080648,1.26617702,0.05663615
-3.88694347,1.70732775,0.02679169,1.09427531,0.09715036,0.00079016,1.21682558,0.05384203
-3.88094047,1.63644269,0.02299535,1.04762771,0.09413498,0.00077494,1.16667284,0.05113904
-3.87493747,1.56833695,0.01960969,1.00208679,0.09103682,0.00076142,1.11651123,0.04855168
-3.86893447,1.50399470,0.01661522,0.95829232,0.08795680,0.00075017,1.06717042,0.04610436
-3.86293147,1.44438877,0.01398829,0.91688156,0.08500156,0.00074174,1.01949212,0.04382070
-3.85692846,1.39044985,0.01170234,0.87846933,0.08228044,0.00073664,0.97430434,0.04172281
-3.85092546,1.34303605,0.00972896,0.84362846,0.07990239,0.00073533,0.93239625,0.03983048
-3.84492246,1.30290427,0.00803890,0.81287167,0.07797292,0.00073815,0.89449468,0.03816055
-3.83891946,1.27068491,0.00660289,0.78663557,0.07659120,0.00074540,0.86124334,0.03672624
-3.83291646,1.24686100,0.00539237,0.76526770,0.07584747,0.00075722,0.83318551,0.03553670
-3.82691346,1.23175261,0.00437999,0.74901699,0.07582067,0.00077366,0.81075086,0.03459661
-3.82091046,1.22550729,0.00354006,0.73802801,0.07657655,0.00079466,0.79424668,0.03390598
-3.81490745,1.22809674,0.00284885,0.73233924,0.07816611,0.00082001,0.78385381,0.03346019
-3.80890445,1.23931974,0.00228471,0.73188502,0.08062464,0.00084942,0.77962709,0.03325003
-3.80290145,1.25881097,0.00182818,0.73650120,0.08397113,0.00088246,0.78150003,0.03326208
-3.79689845,1.28605530,0.00146200,0.74593391,0.08820827,0.00091864,0.78929344,0.03347907
-3.79089545,1.32040663,0.00117100,0.75985088,0.09332296,0.00095738,0.80272721,0.03388052
-3.78489245,1.36111052,0.00094205,0.77785478,0.09928730,0.00099804,0.82143477,0.03444331
-3.77888944,1.40732939,0.00076385,0.79949784,0.10606004,0.00103996,0.84497936,0.03514242
-3.77288644,1.45816955,0.00062682,0.82429718,0.11358850,0.00108245,0.87287152,0.03595168
-3.76688344,1.51270862,0.00052289,0.85175006,0.12181086,0.00112488,0.90458700,0.03684447
-3.76088044,1.57002278,0.00044533,0.88134865,0.13065876,0.00116659,0.93958438,0.03779447
-3.75487744,1.62921255,0.00038863,0.91259369,0.14006009,0.00120705,0.97732195,0.03877632
-3.74887444,1.68942667,0.00034829,0.94500679,0.14994199,0.00124577,1.01727320,0.03976622
-3.74287144,1.74988324,0.00032069,0.97814094,0.16023377,0.00128237,1.05894058,0.04074243
-3.73686843,1.80988765,0.00030299,1.01158920,0.17086989,0.00131659,1.10186721,0.04168573
-3.73086543,1.86884711,0.00029301,1.04499133,0.18179259,0.00134829,1.14564632,0.04257971
-3.72486243,1.92628141,0.00028912,1.07803847,0.19295438,0.00137747,1.18992827,0.04341104
-3.71885943,1.98182988,0.00029021,1.11047592,0.20432003,0.00140426,1.23442520,0.04416957
-3.71285643,2.03525475,0.00029558,1.14210409,0.21586819,0.00142893,1.27891331,0.04484841
-3.70685343,2.08644083,0.00030493,1.17277779,0.22759245,0.00145189,1.32323284,0.04544386
-3.70085043,2.13539189,0.00031828,1.20240406,0.23950189,0.00147366,1.36728600,0.04595528
-3.69484742,2.18222394,0.00033600,1.23093864,0.25162100,0.00149487,1.41103305,0.04638496
-3.68884442,2.22715582,0.00035873,1.25838141,0.26398921,0.00151625,1.45448664,0.04673779
-3.68284142,2.27049736,0.00038740,1.28477075,0.27665980,0.00153863,1.49770489,0.04702103
-3.67683842,2.31263543,0.00042317,1.31017713,0.28969838,0.00156287,1.54078325,0.04724394
-3.67083542,2.35401846,0.00046746,1.33469613,0.30318109,0.00158989,1.58384559,0.04741740
-3.66483242,2.39513953,0.00052189,1.35844083,0.31719231,0.00162064,1.62703464,0.04755353
-3.65882941,2.43651854,0.00058830,1.38153398,0.33182230,0.00165605,1.67050215,0.04766522
-3.65282641,2.47868376,0.00066867,1.40409998,0.34716447,0.00169705,1.71439896,0.04776575
-3.64682341,2.52215312,0.00076513,1.42625687,0.36331260,0.00174453,1.75886518,0.04786831
-3.64082041,2.56741549,0.00087992,1.44810857,0.38035782,0.00179931,1.80402082,0.04798558
-3.63481741,2.61491245,0.00101529,1.46973761,0.39838557,0.00186215,1.84995693,0.04812931
-3.62881441,2.66502074,0.00117355,1.49119859,0.41747227,0.00193369,1.89672760,0.04830989
-3.62281141,2.71803578,0.00135692,1.51251250,0.43768205,0.00201447,1.94434284,0.04853600
-3.61680840,2.77415672,0.00156753,1.53366243,0.45906323,0.00210488,1.99276275,0.04881428
-3.61080540,2.83347331,0.00180734,1.55459052,0.48164479,0.00220517,2.04189297,0.04914906
-3.60480240,2.89595502,0.00207811,1.57519666,0.50543276,0.00231539,2.09158170,0.04954212
-3.59879940,2.96144286,0.00238130,1.59533893,0.53040672,0.00243544,2.14161836,0.04999256
-3.59279640,3.02964418,0.00271806,1.61483582,0.55651647,0.00256496,2.19173412,0.05049674
-3.58679340,3.10013095,0.00308918,1.63347028,0.58367909,0.00270341,2.24160428,0.05104828
-3.58079040,3.17234177,0.00349505,1.65099553,0.61177653,0.00285000,2.29085270,0.05163818
-3.57478739,3.24558780,0.00393568,1.66714232,0.64065400,0.00300371,2.33905804,0.05225502
-3.56878439,3.31906275,0.00441067,1.68162743,0.67011934,0.00316327,2.38576198,0.05288520
-3.56278139,3.39185703,0.00491923,1.69416304,0.69994368,0.00332719,2.43047905,0.05351332
-3.55677839,3.46297567,0.00546021,1.70446653,0.72986342,0.00349375,2.47270791,0.05412260
-3.55077539,3.53135983,0.00603214,1.71227017,0.75958375,0.00366104,2.51194363,0.05469534
-3.54477239,3.59591128,0.00663330,1.71733036,0.78878378,0.00382698,2.54769068,0.05521343
-3.53876938,3.65551913,0.00726173,1.71943581,0.81712315,0.00398937,2.57947595,0.05565890
-3.53276638,3.70908802,0.00791533,1.71841431,0.84424992,0.00414589,2.60686139,0.05601439
-3.52676338,3.75556663,0.00859188,1.71413768,0.86980975,0.00429423,2.62945559,0.05626373
-3.52076038,3.79397553,0.00928910,1.70652475,0.89345560,0.00443206,2.64692383,0.05639236
-3.51475738,3.82343326,0.01000465,1.69554217,0.91485798,0.00455717,2.65899598,0.05638774
-3.50875438,3.84317950,0.01073615,1.68120305,0.93371482,0.00466745,2.66547204,0.05623969
-3.50275138,3.85259452,0.01148116,1.66356368,0.94976088,0.00476103,2.66622477,0.05594067
-3.49674837,3.85121389,0.01223717,1.64271839,0.96277576,0.00483627,2.66119953,0.05548586
-3.49074537,3.83873811,0.01300145,1.61879326,0.97259050,0.00489183,2.65041120,0.05487330
-3.48474237,3.81503671,0.01377108,1.59193870,0.97909200,0.00492671,2.63393847,0.05410380
-3.47873937,3.78014677,0.01454276,1.56232191,0.98222535,0.00494028,2.61191587,0.05318084
-3.47273637,3.73426626,0.01531276,1.53011926,0.98199364,0.00493227,2.58452411,0.05211036
-3.46673337,3.67774253,0.01607678,1.49550954,0.97845548,0.00490282,2.55197925,0.05090047
-3.46073037,3.61105687,0.01682989,1.45866814,0.97172039,0.00485240,2.51452166,0.04956118
-3.45472736,3.53480601,0.01756648,1.41976278,0.96194216,0.00478188,2.47240522,0.04810400
-3.44872436,3.44968161,0.01828014,1.37895086,0.94931087,0.00469239,2.42588770,0.04654160
-3.44272136,3.35644883,0.01896375,1.33637865,0.93404388,0.00458536,2.37522281,0.04488743
-3.43671836,3.25592512,0.01960951,1.29218213,0.91637644,0.00446244,2.32065444,0.04315540
-3.43071536,3.14896008,0.02020902,1.24648940,0.89655239,0.00432543,2.26241340,0.04135955
-3.42471236,3.03641731,0.02075343,1.19942442,0.87481560,0.00417626,2.20071676,0.03951376
-3.41870935,2.91915876,0.02123370,1.15111150,0.85140247,0.00401691,2.13576977,0.03763158
-3.41270635,2.79803201,0.02164079,1.10168030,0.82653599,0.00384937,2.06776996,0.03572597
-3.40670335,2.67386061,0.02196596,1.05127077,0.80042148,0.00367557,1.99691309,0.03380923
-3.40070035,2.54743739,0.02220109,1.00003755,0.77324421,0.00349738,1.92340038,0.03189291
-3.39469735,2.41952041,0.02233898,0.94815347,0.74516880,0.00331653,1.84744618,0.02998772
-3.38869435,2.29083128,0.02237364,0.89581182,0.71634030,0.00313464,1.76928564,0.02810356
-3.38269135,2.16205504,0.02230059,0.84322712,0.68688673,0.00295315,1.68918144,0.02624948
-3.37668834,2.03384134,0.02211708,0.79063428,0.65692257,0.00277335,1.60742918,0.02443376
-3.37068534,1.90680609,0.02182228,0.73828622,0.62655309,0.00259635,1.52436083,0.02266390
-3.36468234,1.78153316,0.02141741,0.68644998,0.59587883,0.00242312,1.44034593,0.02094663
-3.35867934,1.65857574,0.02090576,0.63540158,0.56500007,0.00225446,1.35579030,0.01928798
-3.35267634,1.53845698,0.02029268,0.58541995,0.53402073,0.00209105,1.27113242,0.01769331
-3.34667334,1.42166983,0.01958549,0.53678029,0.50305163,0.00193343,1.18683753,0.01616726
-3.34067034,1.30867588,0.01879325,0.48974726,0.47221268,0.00178206,1.10338973,0.01471383
-3.33466733,1.19990357,0.01792656,0.44456831,0.44163409,0.00163728,1.02128273,0.01333631
-3.32866433,1.09574567,0.01699726,0.40146763,0.41145640,0.00149937,0.94100959,0.01203734
-3.32266133,0.99655647,0.01601809,0.36064095,0.38182953,0.00136856,0.86305209,0.01081890
-3.31665833,0.90264898,0.01500232,0.32225151,0.35291083,0.00124501,0.78787033,0.00968228
-3.31065533,0.81429240,0.01396342,0.28642725,0.32486246,0.00112887,0.71589308,0.00862811
-3.30465233,0.73171013,0.01291467,0.25325944,0.29784825,0.00102021,0.64750932,0.00765640
-3.29864932,0.65507867,0.01186881,0.22280259,0.27203025,0.00091912,0.58306133,0.00676653
-3.29264632,0.58452746,0.01083782,0.19507571,0.24756523,0.00082562,0.52283963,0.00595734
-3.28664332,0.52013970,0.00983255,0.17006468,0.22460133,0.00073975,0.46707978,0.00522714
-3.28064032,0.46195429,0.00886261,0.14772552,0.20327505,0.00066150,0.41596113,0.00457380
-3.27463732,0.40996858,0.00793619,0.12798834,0.18370865,0.00059083,0.36960734,0.00399482
-3.26863432,0.36414188,0.00705995,0.11076178,0.16600806,0.00052769,0.32808837,0.00348739
-3.26263132,0.32439935,0.00623903,0.09593757,0.15026131,0.00047201,0.29142384,0.00304848
-3.25662831,0.29063615,0.00547705,0.08339500,0.13653748,0.00042369,0.25958716,0.00267490
-3.25062531,0.26272129,0.00477616,0.07300517,0.12488603,0.00038260,0.23251021,0.00236339
-3.24462231,0.24050114,0.00413720,0.06463472,0.11533653,0.00034859,0.21008818,0.00211065
-3.23861931,0.22380214,0.00355977,0.05814893,0.10789861,0.00032147,0.19218417,0.00191340
-3.23261631,0.21243262,0.00304244,0.05341417,0.10256197,0.00030104,0.17863335,0.00176842
-3.22661331,0.20618356,0.00258291,0.05029964,0.09929652,0.00028705,0.16924641,0.00167257
-3.22061031,0.20482827,0.00217817,0.04867827,0.09805248,0.00027924,0.16381226,0.00162276
-3.21460730,0.20812106,0.00182471,0.04842704,0.09876036,0.00027730,0.16209984,0.00161597
-3.20860430,0.21579508,0.00151865,0.04942668,0.10133095,0.00028089,0.16385919,0.00164923
-3.20260130,0.22755952,0.00125593,0.05156091,0.10565525,0.00028963,0.16882191,0.00171957
-3.19659830,0.24309664,0.00103243,0.05471531,0.11160456,0.00030311,0.17670117,0.00182396
-3.19059530,0.26205893,0.00084410,0.05877607,0.11903058,0.00032087,0.18719161,0.00195934
-3.18459230,0.28406685,0.00068706,0.06362872,0.12776601,0.00034243,0.19996938,0.00212248
-3.17858929,0.30870766,0.00055767,0.06915696,0.13762548,0.00036724,0.21469270,0.00231003
-3.17258629,0.33553563,0.00045265,0.07524185,0.14840706,0.00039475,0.23100305,0.00251844
-3.16658329,0.36407415,0.00036905,0.08176136,0.15989458,0.00042436,0.24852751,0.00274399
-3.16058029,0.39381990,0.00030436,0.08859043,0.17186055,0.00045545,0.26688225,0.00298275
-3.15457729,0.42424930,0.00025651,0.09560166,0.18407009,0.00048740,0.28567725,0.00323065
-3.14857429,0.45482718,0.00022386,0.10266650,0.19628555,0.00051958,0.30452247,0.00348348
-3.14257129,0.48501765,0.00020525,0.10965711,0.20827193,0.00055138,0.32303518,0.00373699
-3.13656828,0.51429692,0.00020001,0.11644867,0.21980282,0.00058223,0.34084834,0.00398696
-3.13056528,0.54216742,0.00020790,0.12292214,0.23066688,0.00061159,0.35761973,0.00422930
-3.12456228,0.56817301,0.00022919,0.12896738,0.24067441,0.00063901,0.37304155,0.00446015
-3.11855928,0.59191430,0.00026458,0.13448633,0.24966382,0.00066410,0.38684988,0.00467603
-3.11255628,0.61306355,0.00031524,0.13939624,0.25750774,0.00068659,0.39883367,0.00487391
-3.10655328,0.63137826,0.00038276,0.14363263,0.26411835,0.00070630,0.40884274,0.00505139
-3.10055028,0.64671271,0.00046915,0.14715195,0.26945176,0.00072321,0.41679428,0.00520673
-3.09454727,0.65902681,0.00057679,0.14993357,0.27351099,0.00073740,0.42267746,0.00533901
-3.08854427,0.66839148,0.00070841,0.15198114,0.27634757,0.00074912,0.42655575,0.00544813
-3.08254127,0.67499019,0.00086701,0.15332310,0.27806130,0.00075873,0.42856679,0.00553488
-3.07653827,0.67911631,0.00105582,0.15401222,0.27879832,0.00076672,0.42891955,0.00560090
-3.07053527,0.68116614,0.00127818,0.15412429,0.27874741,0.00077372,0.42788877,0.00564871
-3.06453227,0.68162762,0.00153745,0.15375575,0.27813450,0.00078044,0.42580693,0.00568156
-3.05852926,0.68106525,0.00183691,0.15302052,0.27721564,0.00078768,0.42305380,0.00570337
-3.05252626,0.68010136,0.00217958,0.15204596,0.27626875,0.00079629,0.42004408,0.00571857
-3.04652326,0.67939473,0.00256810,0.15096828,0.27558425,0.00080715,0.41721349,0.00573196
-3.04052026,0.67961723,0.00300456,0.14992740,0.27545509,0.00082113,0.41500397,0.00574849
-3.03451726,0.68142944,0.00349033,0.14906164,0.27616652,0.00083907,0.41384844,0.00577307
-3.02851426,0.68545632,0.00402590,0.14850234,0.27798611,0.00086175,0.41415588,0.00581037
-3.02251126,0.69226389,0.00461072,0.14836872,0.28115423,0.00088984,0.41629726,0.00586461
-3.01650825,0.70233808,0.00524305,0.14876318,0.28587560,0.00092391,0.42059297,0.00593940
-3.01050525,0.71606642,0.00591985,0.14976721,0.29231217,0.00096438,0.42730222,0.00603753
-3.00450225,0.73372365,0.00663673,0.15143828,0.30057756,0.00101150,0.43661479,0.00616087
-2.99849925,0.75546169,0.00738784,0.15380755,0.31073340,0.00106537,0.44864557,0.00631024
-2.99249625,0.78130437,0.00816598,0.15687888,0.32278760,0.00112589,0.46343194,0.00648541
-2.98649325,0.81114730,0.00896256,0.16062889,0.33669460,0.00119282,0.48093414,0.00668503
-2.98049025,0.84476257,0.00976780,0.16500823,0.35235755,0.00126573,0.50103841,0.00690669
-2.97448724,0.88180823,0.01057089,0.16994407,0.36963230,0.00134405,0.52356280,0.00714702
-2.96848424,0.92184180,0.01136019,0.17534355,0.38833285,0.00142706,0.54826521,0.00740177
-2.96248124,0.96433732,0.01212356,0.18109825,0.40823805,0.00151395,0.57485324,0.00766601
-2.95647824,1.00870491,0.01284864,0.18708930,0.42909909,0.00160381,0.60299531,0.00793429
-2.95047524,1.05431197,0.01352322,0.19319316,0.45064752,0.00169567,0.63233247,0.00820086
-2.94447224,1.10050488,0.01413562,0.19928766,0.47260316,0.00178853,0.66249034,0.00845988
-2.93846923,1.14663037,0.01467499,0.20525812,0.49468176,0.00188139,0.69309067,0.00870566
-2.93246623,1.19205541,0.01513170,0.21100339,0.51660184,0.00197324,0.72376183,0.00893284
-2.92646323,1.23618504,0.01549766,0.21644151,0.53809063,0.00206311,0.75414814,0.00913661
-2.92046023,1.27847725,0.01576651,0.22151488,0.55888871,0.00215009,0.78391746,0.00931286
-2.91445723,1.31845478,0.01593389,0.22619470,0.57875337,0.00223331,0.81276709,0.00945833
-2.90845423,1.35571343,0.01599755,0.23048460,0.59746069,0.00231198,0.84042778,0.00957071
-2.90245123,1.38992698,0.01595738,0.23442344,0.61480636,0.00238535,0.86666615,0.00964868
-2.89644822,1.42084908,0.01581540,0.23808705,0.63060545,0.00245275,0.89128558,0.00969197
-2.89044522,1.44831237,0.01557567,0.24158912,0.64469148,0.00251356,0.91412600,0.00970131
-2.88444222,1.47222553,0.01524412,0.24508106,0.65691494,0.00256724,0.93506288,0.00967840
-2.87843922,1.49256892,0.01482828,0.24875098,0.66714169,0.00261325,0.95400584,0.00962584
-2.87243622,1.50938929,0.01433707,0.25282173,0.67525162,0.00265115,0.97089723,0.00954701
-2.86643322,1.52279435,0.01378043,0.25754819,0.68113768,0.00268051,0.98571103,0.00944595
-2.86043022,1.53294761,0.01316899,0.26321366,0.68470566,0.00270097,0.99845222,0.00932729
-2.85442721,1.54006376,0.01251378,0.27012552,0.68587475,0.00271220,1.00915675,0.00919601
-2.84842421,1.54440487,0.01182586,0.27861012,0.68457907,0.00271394,1.01789209,0.00905743
-2.84242121,1.54627715,0.01111604,0.28900684,0.68076992,0.00270602,1.02475815,0.00891698
-2.83641821,1.54602832,0.01039459,0.30166150,0.67441871,0.00268834,1.02988831,0.00878014
-2.83041521,1.54404485,0.00967106,0.31691887,0.66552035,0.00266090,1.03345026,0.00865229
-2.82441221,1.54074889,0.00895405,0.33511452,0.65409674,0.00262382,1.03564605,0.00853863
-2.81840920,1.53659411,0.00825117,0.35656585,0.64019998,0.00257736,1.03671111,0.00844407
-2.81240620,1.53205998,0.00756886,0.38156253,0.62391511,0.00252190,1.03691170,0.00837313
-2.80640320,1.52764411,0.00691246,0.41035634,0.60536190,0.00245797,1.03654055,0.00832987
-2.80040020,1.52385221,0.00628616,0.44315073,0.58469548,0.00238626,1.03591042,0.00831782
-2.79439720,1.52118568,0.00569312,0.48009015,0.56210566,0.00230760,1.03534568,0.00833986
-2.78839420,1.52012690,0.00513547,0.52124964,0.53781476,0.00222292,1.03517183,0.00839819
-2.78239120,1.52112252,0.00461447,0.56662492,0.51207400,0.00213329,1.03570345,0.00849424
-2.77638819,1.52456552,0.00413061,0.61612354,0.48515857,0.00203986,1.03723098,0.00862861
-2.77038519,1.53077668,0.00368372,0.66955727,0.45736149,0.00194382,1.04000693,0.00880102
-2.76438219,1.53998651,0.00327310,0.72663661,0.42898671,0.00184642,1.04423231,0.00901023
-2.75837919,1.55231864,0.00289761,0.78696736,0.40034157,0.00174887,1.05004401,0.00925408
-2.75237619,1.56777589,0.00255579,0.85005019,0.37172916,0.00165235,1.05750386,0.00952943
-2.74637319,1.58622984,0.00224597,0.91528308,0.34344091,0.00155797,1.06659032,0.00983216
-2.74037019,1.60741497,0.00196631,0.98196720,0.31574973,0.00146674,1.07719316,0.01015727
-2.73436718,1.63092798,0.00171490,1.04931620,0.28890409,0.00137952,1.08911187,0.01049890
-2.72836418,1.65623274,0.00148976,1.11646891,0.26312316,0.00129706,1.10205787,0.01085045
-2.72236118,1.68267102,0.00128896,1.18250535,0.23859340,0.00121993,1.11566089,0.01120470
-2.71635818,1.70947886,0.00111058,1.24646558,0.21546649,0.00114854,1.12947915,0.01155396
-2.71035518,1.73580806,0.00095277,1.30737112,0.19385871,0.00108314,1.14301314,0.01189026
-2.70435218,1.76075211,0.00081374,1.36424813,0.17385170,0.00102383,1.15572246,0.01220553
-2.69834917,1.78337541,0.00069179,1.41615171,0.15549444,0.00097057,1.16704495,0.01249184
-2.69234617,1.80274476,0.00058531,1.46219054,0.13880628,0.00092321,1.17641737,0.01274159
-2.68634317,1.81796163,0.00049277,1.50155086,0.12378070,0.00088148,1.18329666,0.01294770
-2.68034017,1.82819391,0.00041275,1.53351908,0.11038973,0.00084508,1.18718083,0.01310388
-2.67433717,1.83270576,0.00034391,1.55750198,0.09858849,0.00081363,1.18762857,0.01320474
-2.66833417,1.83088423,0.00028500,1.57304384,0.08831987,0.00078675,1.18427665,0.01324597
-2.66233117,1.82226154,0.00023487,1.57983982,0.07951890,0.00076407,1.17685449,0.01322450
-2.65632816,1.80653212,0.00019246,1.57774496,0.07211676,0.00074526,1.16519506,0.01313853
-2.65032516,1.78356364,0.00015679,1.56677850,0.06604411,0.00073000,1.14924187,0.01298763
-2.64432216,1.75340176,0.00012697,1.54712333,0.06123378,0.00071806,1.12905163,0.01277269
-2.63831916,1.71626830,0.00010220,1.51912060,0.05762264,0.00070927,1.10479261,0.01249593
-2.63231616,1.67255313,0.00008176,1.48325957,0.05515265,0.00070352,1.07673875,0.01216079
-2.62631316,1.62280020,0.00006499,1.44016334,0.05377111,0.00070080,1.04525984,0.01177185
-2.62031016,1.56768823,0.00005134,1.39057069,0.05343014,0.00070111,1.01080832,0.01133464
-2.61430715,1.50800718,0.00004030,1.33531503,0.05408556,0.00070453,0.97390312,0.01085550
-2.60830415,1.44463135,0.00003143,1.27530105,0.05569519,0.00071115,0.93511139,0.01034138
-2.60230115,1.37849027,0.00002436,1.21148007,0.05821668,0.00072109,0.89502896,0.00979964
