energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-6.00000000,0.66960442,0.32529205,0.00000000,0.00381217,0.01686753,0.21779149,0.49375585
-5.99399700,0.70648450,0.34606896,0.00000000,0.00319612,0.01695072,0.23248640,0.52356608
-5.98799400,0.74359798,0.36668903,0.00000000,0.00266172,0.01712058,0.24702659,0.55328981
-5.98199100,0.78004337,0.38671869,0.00000000,0.00220176,0.01735276,0.26111412,0.58227049
-5.97598799,0.81490647,0.40571879,0.00000000,0.00180894,0.01762253,0.27444950,0.60984181
-5.96998499,0.84728660,0.42325725,0.00000000,0.00147608,0.01790540,0.28673976,0.63534703
-5.96398199,0.87632313,0.43892185,0.00000000,0.00119621,0.01817780,0.29770670,0.65815874
-5.95797899,0.90122145,0.45233290,0.00000000,0.00096273,0.01841776,0.30709513,0.67769806
-5.95197599,0.92127713,0.46315508,0.00000000,0.00076947,0.01860542,0.31468059,0.69345273
-5.94597299,0.93589748,0.47110808,0.00000000,0.00061073,0.01872358,0.32027632,0.70499322
-5.93996998,0.94461938,0.47597542,0.00000000,0.00048136,0.01875801,0.32373909,0.71198612
-5.93396698,0.94712275,0.47761122,0.00000000,0.00037675,0.01869782,0.32497361,0.71420431
-5.92796398,0.94323909,0.47594446,0.00000000,0.00029280,0.01853555,0.32393534,0.71153340
-5.92196098,0.93295462,0.47098057,0.00000000,0.00022596,0.01826728,0.32063153,0.70397422
-5.91595798,0.91640800,0.46280047,0.00000000,0.00017315,0.01789253,0.31512045,0.69164120
-5.90995498,0.89388286,0.45155676,0.00000000,0.00013175,0.01741405,0.30750888,0.67475679
-5.90395198,0.86579528,0.43746766,0.00000000,0.00009953,0.01683762,0.29794791,0.65364223
-5.89794897,0.83267720,0.42080868,0.00000000,0.00007467,0.01617159,0.28662732,0.62870508
-5.89194597,0.79515627,0.40190259,0.00000000,0.00005561,0.01542651,0.27376876,0.60042421
-5.88594297,0.75393326,0.38110818,0.00000000,0.00004113,0.01461463,0.25961814,0.56933282
-5.87993997,0.70975801,0.35880823,0.00000000,0.00003020,0.01374940,0.24443742,0.53600045
-5.87393697,0.66340502,0.33539726,0.00000000,0.00002202,0.01284495,0.22849638,0.50101462
-5.86793397,0.61564964,0.31126963,0.00000000,0.00001594,0.01191558,0.21206448,0.46496298
-5.86193097,0.56724583,0.28680842,0.00000000,0.00001145,0.01097535,0.19540334,0.42841659
-5.85592796,0.51890635,0.26237545,0.00000000,0.00000817,0.01003762,0.17875996,0.39191504
-5.84992496,0.47128591,0.23830289,0.00000000,0.00000579,0.00911474,0.16236104,0.35595379
-5.84392196,0.42496779,0.21488651,0.00000000,0.00000407,0.00821772,0.14640838,0.32097413
-5.83791896,0.38045413,0.19238090,0.00000000,0.00000284,0.00735609,0.13107567,0.28735590
-5.83191596,0.33816006,0.17099642,0.00000000,0.00000197,0.00653773,0.11650640,0.25541305
-5.82591296,0.29841126,0.15089813,0.00000000,0.00000136,0.00576884,0.10281316,0.22539189
-5.81990995,0.26144500,0.13220629,0.00000000,0.00000093,0.00505393,0.09007796,0.19747187
-5.81390695,0.22741403,0.11499830,0.00000000,0.00000063,0.00439589,0.07835364,0.17176852
-5.80790395,0.19639279,0.09931197,0.00000000,0.00000042,0.00379612,0.06766598,0.14833818
-5.80190095,0.16838559,0.08514957,0.00000000,0.00000028,0.00325468,0.05801656,0.12718421
-5.79589795,0.14333596,0.07248261,0.00000000,0.00000019,0.00277044,0.04938602,0.10826400
-5.78989495,0.12113680,0.06125698,0.00000000,0.00000012,0.00234134,0.04173750,0.09149671
-5.78389195,0.10164070,0.05139817,0.00000000,0.00000008,0.00196451,0.03502023,0.07677102
-5.77788894,0.08467003,0.04281639,0.00000000,0.00000005,0.00163651,0.02917306,0.06395278
-5.77188594,0.07002649,0.03541135,0.00000000,0.00000004,0.00135352,0.02412767,0.05289223
-5.76588294,0.05749974,0.02907671,0.00000000,0.00000002,0.00111147,0.01981160,0.04343048
-5.75987994,0.04687492,0.02370380,0.00000000,0.00000002,0.00090621,0.01615082,0.03540526
-5.75387694,0.03793913,0.01918496,0.00000000,0.00000001,0.00073365,0.01307200,0.02865572
-5.74787394,0.03048653,0.01541608,0.00000000,0.00000001,0.00058982,0.01050420,0.02302639
-5.74187094,0.02432237,0.01229864,0.00000000,0.00000001,0.00047101,0.00838033,0.01837010
-5.73586793,0.01926581,0.00974115,0.00000000,0.00000002,0.00037376,0.00663809,0.01455024
-5.72986493,0.01515181,0.00766008,0.00000000,0.00000002,0.00029495,0.00522061,0.01144204
-5.72386193,0.01183206,0.00598035,0.00000000,0.00000004,0.00023182,0.00407679,0.00893339
-5.71785893,0.00917527,0.00463542,0.00000000,0.00000005,0.00018197,0.00316140,0.00692496
-5.71185593,0.00706681,0.00356716,0.00000000,0.00000007,0.00014337,0.00243494,0.00532993
-5.70585293,0.00540794,0.00272537,0.00000000,0.00000011,0.00011438,0.00186340,0.00407343
-5.69984992,0.00411474,0.00206728,0.00000000,0.00000016,0.00009375,0.00141785,0.00309166
-5.69384692,0.00311685,0.00155683,0.00000000,0.00000022,0.00008060,0.00107407,0.00233091
-5.68784392,0.00235614,0.00116401,0.00000000,0.00000032,0.00007449,0.00081203,0.00174650
-5.68184092,0.00178531,0.00086405,0.00000000,0.00000045,0.00007536,0.00061543,0.00130171
-5.67583792,0.00136664,0.00063678,0.00000000,0.00000063,0.00008367,0.00047129,0.00096671
-5.66983492,0.00107078,0.00046592,0.00000000,0.00000088,0.00010035,0.00036950,0.00071760
-5.66383192,0.00087570,0.00033846,0.00000000,0.00000122,0.00012695,0.00030248,0.00053549
