energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.98649325,0.31169359,0.04040277,0.25372804,0.00000038,0.00961921,0.00000332,0.06659318,0.01446523,0.03940132
-2.98049025,0.33592409,0.04354425,0.27347927,0.00000036,0.01035845,0.00000272,0.07181275,0.01549187,0.04247329
-2.97448724,0.35974867,0.04664631,0.29288048,0.00000037,0.01109110,0.00000239,0.07696604,0.01652982,0.04547677
-2.96848424,0.38280200,0.04966288,0.31163451,0.00000043,0.01180583,0.00000230,0.08197890,0.01755896,0.04836459
-2.96248124,0.40473144,0.05255011,0.32945372,0.00000053,0.01249190,0.00000246,0.08678054,0.01856117,0.05109042
-2.95647824,0.42520844,0.05526791,0.34606951,0.00000068,0.01313952,0.00000286,0.09130601,0.01952069,0.05361019
-2.95047524,0.44394043,0.05778149,0.36124202,0.00000091,0.01374018,0.00000356,0.09549862,0.02042452,0.05588369
-2.94447224,0.46068223,0.06006285,0.37476962,0.00000122,0.01428695,0.00000461,0.09931238,0.02126278,0.05787593
-2.93846923,0.47524665,0.06209214,0.38649764,0.00000164,0.01477476,0.00000607,0.10271411,0.02202909,0.05955857
-2.93246623,0.48751364,0.06385891,0.39632598,0.00000220,0.01520069,0.00000806,0.10568527,0.02272092,0.06091104
-2.92646323,0.49743731,0.06536299,0.40421506,0.00000295,0.01556404,0.00001071,0.10822325,0.02333982,0.06192150
-2.92046023,0.50505059,0.06661510,0.41018976,0.00000392,0.01586651,0.00001419,0.11034208,0.02389157,0.06258738
-2.91445723,0.51046699,0.06763709,0.41434112,0.00000517,0.01611214,0.00001870,0.11207252,0.02438615,0.06291574
-2.90845423,0.51387924,0.06846171,0.41682556,0.00000679,0.01630720,0.00002450,0.11346137,0.02483766,0.06292306
-2.90245123,0.51555498,0.06913203,0.41786157,0.00000885,0.01645998,0.00003189,0.11457011,0.02526402,0.06263483
-2.89644822,0.51582919,0.06970040,0.41772399,0.00001146,0.01658045,0.00004123,0.11547281,0.02568652,0.06208466
-2.89044522,0.51509402,0.07022704,0.41673601,0.00001472,0.01667990,0.00005293,0.11625340,0.02612927,0.06131312
-2.88444222,0.51378610,0.07077827,0.41525919,0.00001879,0.01677041,0.00006748,0.11700247,0.02661853,0.06036623
-2.87843922,0.51237195,0.07142453,0.41368200,0.00002382,0.01686432,0.00008543,0.11781352,0.02718187,0.05929382
-2.87243622,0.51133217,0.07223811,0.41240721,0.00002998,0.01697368,0.00010740,0.11877915,0.02784735,0.05814765
-2.86643322,0.51114493,0.07329088,0.41183877,0.00003748,0.01710964,0.00013407,0.11998701,0.02864259,0.05697953
-2.86043022,0.51226962,0.07465191,0.41236870,0.00004652,0.01728193,0.00016619,0.12151596,0.02959385,0.05583940
-2.85442721,0.51513117,0.07638524,0.41436448,0.00005735,0.01749832,0.00020456,0.12343249,0.03072518,0.05477361
-2.84842421,0.52010591,0.07854771,0.41815756,0.00007021,0.01776423,0.00025004,0.12578758,0.03205753,0.05382327
-2.84242121,0.52750924,0.08118718,0.42403319,0.00008536,0.01808233,0.00030349,0.12861420,0.03360808,0.05302295
-2.83641821,0.53758587,0.08434086,0.43222224,0.00010307,0.01845239,0.00036581,0.13192554,0.03538954,0.05239956
-2.83041521,0.55050268,0.08803415,0.44289494,0.00012359,0.01887116,0.00043785,0.13571408,0.03740969,0.05197173
-2.82441221,0.56634454,0.09227973,0.45615685,0.00014719,0.01933242,0.00052045,0.13995145,0.03967104,0.05174936
-2.81840920,0.58511306,0.09707712,0.47204711,0.00017410,0.01982716,0.00061435,0.14458926,0.04217056,0.05173371
-2.81240620,0.60672815,0.10241254,0.49053869,0.00020454,0.02034388,0.00072017,0.14956073,0.04489969,0.05191771
-2.80640320,0.63103212,0.10825919,0.51154066,0.00023866,0.02086905,0.00083841,0.15478301,0.04784436,0.05228660
-2.80040020,0.65779607,0.11457782,0.53490208,0.00027659,0.02138760,0.00096934,0.16016025,0.05098526,0.05281890
-2.79439720,0.68672799,0.12131757,0.56041733,0.00031839,0.02188353,0.00111303,0.16558702,0.05429811,0.05348753
-2.78839420,0.71748218,0.12841702,0.58783231,0.00036405,0.02234053,0.00126926,0.17095215,0.05775412,0.05426108
-2.78239120,0.74966947,0.13580548,0.61685138,0.00041347,0.02274264,0.00143756,0.17614264,0.06132049,0.05510519
-2.77638819,0.78286772,0.14340430,0.64714453,0.00046647,0.02307488,0.00161708,0.18104754,0.06496094,0.05598393
-2.77038519,0.81663212,0.15112833,0.67835457,0.00052276,0.02332381,0.00180667,0.18556161,0.06863637,0.05686113
-2.76438219,0.85050502,0.15888739,0.71010401,0.00058196,0.02347807,0.00200483,0.18958855,0.07230544,0.05770159
-2.75837919,0.88402484,0.16658773,0.74200149,0.00064360,0.02352877,0.00220971,0.19304378,0.07592524,0.05847222
-2.75237619,0.91673402,0.17413350,0.77364768,0.00070708,0.02346978,0.00241916,0.19585651,0.07945195,0.05914286
-2.74637319,0.94818575,0.18142815,0.80464054,0.00077174,0.02329792,0.00263070,0.19797124,0.08284151,0.05968706
-2.74037019,0.97794961,0.18837582,0.83457996,0.00083682,0.02301298,0.00284163,0.19934849,0.08605022,0.06008250
-2.73436718,1.00561614,0.19488268,0.86307205,0.00090149,0.02261766,0.00304903,0.19996483,0.08903548,0.06031130
-2.72836418,1.03080053,0.20085826,0.88973296,0.00096487,0.02211736,0.00324988,0.19981238,0.09175634,0.06036008
-2.72236118,1.05314558,0.20621673,0.91419256,0.00102605,0.02151987,0.00344106,0.19889766,0.09417421,0.06021988
-2.71635818,1.07232431,0.21087819,0.93609810,0.00108410,0.02083500,0.00361950,0.19724010,0.09625342,0.05988590
-2.71035518,1.08804214,0.21476985,0.95511797,0.00113811,0.02007414,0.00378222,0.19487014,0.09796190,0.05935717
-2.70435218,1.10003923,0.21782731,0.97094567,0.00118720,0.01924978,0.00392643,0.19182720,0.09927169,0.05863611
-2.69834917,1.10809280,0.21999570,0.98330405,0.00123054,0.01837502,0.00404960,0.18815763,0.10015955,0.05772804
-2.69234617,1.11201970,0.22123076,0.99194983,0.00126739,0.01746311,0.00414957,0.18391266,0.10060743,0.05664073
-2.68634317,1.11167914,0.22149984,0.99667830,0.00129711,0.01652704,0.00422454,0.17914652,0.10060291,0.05538394
-2.68034017,1.10697562,0.22078275,0.99732810,0.00131920,0.01557911,0.00427319,0.17391479,0.10013956,0.05396899
-2.67433717,1.09786185,0.21907247,0.99378581,0.00133325,0.01463065,0.00429471,0.16827311,0.09921718,0.05240835
-2.66833417,1.08434144,0.21637558,0.98599022,0.00133904,0.01369178,0.00428879,0.16227612,0.09784198,0.05071541
-2.66233117,1.06647126,0.21271247,0.97393593,0.00133648,0.01277122,0.00425563,0.15597674,0.09602655,0.04890416
-2.65632816,1.04436307,0.20811729,0.95767605,0.00132563,0.01187626,0.00419597,0.14942578,0.09378976,0.04698903
-2.65032516,1.01818424,0.20263752,0.93732377,0.00130672,0.01101268,0.00411103,0.14267174,0.09115647,0.04498474
-2.64432216,0.98815732,0.19633329,0.91305244,0.00128012,0.01018487,0.00400246,0.13576089,0.08815711,0.04290622
-2.63831916,0.95455825,0.18927634,0.88509421,0.00124631,0.00939586,0.00387232,0.12873741,0.08482711,0.04076849
-2.63231616,0.91771314,0.18154867,0.85373700,0.00120591,0.00864752,0.00372298,0.12164364,0.08120621,0.03858663
-2.62631316,0.87799356,0.17324093,0.81931971,0.00115963,0.00794070,0.00355708,0.11452037,0.07733767,0.03637569
-2.62031016,0.83581030,0.16445054,0.78222602,0.00110826,0.00727540,0.00337744,0.10740702,0.07326732,0.03415061
-2.61430715,0.79160586,0.15527971,0.74287660,0.00105264,0.00665099,0.00318697,0.10034182,0.06904266,0.03192614
-2.60830415,0.74584587,0.14583322,0.70172018,0.00099366,0.00606634,0.00298862,0.09336185,0.06471184,0.02971672
-2.60230115,0.69900954,0.13621629,0.65922377,0.00093221,0.00552000,0.00278530,0.08650294,0.06032266,0.02753631
-2.59629815,0.65157971,0.12653236,0.61586229,0.00086918,0.00501033,0.00257979,0.07979948,0.05592162,0.02539831
-2.59029515,0.60403276,0.11688105,0.57210808,0.00080540,0.00453562,0.00237471,0.07328415,0.05155303,0.02331530
-2.58429215,0.55682868,0.10735624,0.52842057,0.00074170,0.00409414,0.00217248,0.06698749,0.04725818,0.02129894
-2.57828914,0.51040184,0.09804440,0.48523670,0.00067881,0.00368426,0.00197523,0.06093751,0.04307469,0.01935977
-2.57228614,0.46515268,0.08902317,0.44296212,0.00061740,0.00330441,0.00178484,0.05515920,0.03903591,0.01750706
-2.56628314,0.42144056,0.08036029,0.40196381,0.00055806,0.00295314,0.00160287,0.04967416,0.03517050,0.01574870
-2.56028014,0.37957821,0.07211279,0.36256402,0.00050128,0.00262912,0.00143059,0.04450019,0.03150220,0.01409106
-2.55427714,0.33982766,0.06432661,0.32503596,0.00044746,0.00233110,0.00126895,0.03965097,0.02804969,0.01253896
-2.54827414,0.30239792,0.05703648,0.28960109,0.00039692,0.00205791,0.00111864,0.03513595,0.02482662,0.01109565
-2.54227114,0.26744431,0.05026613,0.25642815,0.00034988,0.00180843,0.00098003,0.03096018,0.02184178,0.00976277
-2.53626813,0.23506935,0.04402882,0.22563379,0.00030647,0.00158158,0.00085329,0.02712446,0.01909935,0.00854047
-2.53026513,0.20532520,0.03832807,0.19728467,0.00026674,0.00137626,0.00073834,0.02362544,0.01659930,0.00742748
-2.52426213,0.17821721,0.03315859,0.17140082,0.00023070,0.00119139,0.00063491,0.02045591,0.01433787,0.00642123
-2.51825913,0.15370859,0.02850737,0.14796005,0.00019825,0.00102586,0.00054259,0.01760523,0.01230801,0.00551802
-2.51225613,0.13172579,0.02435487,0.12690312,0.00016927,0.00087854,0.00046082,0.01505975,0.01049998,0.00471317
-2.50625313,0.11216440,0.02067627,0.10813945,0.00014360,0.00074826,0.00038895,0.01280335,0.00890188,0.00400124
-2.50025013,0.09489526,0.01744265,0.09155309,0.00012104,0.00063387,0.00032629,0.01081797,0.00750019,0.00337620
-2.49424712,0.07977059,0.01462225,0.07700874,0.00010137,0.00053420,0.00027207,0.00908420,0.00628033,0.00283162
-2.48824412,0.06662995,0.01218153,0.06435748,0.00008434,0.00044812,0.00022554,0.00758179,0.00522711,0.00236087
-2.48224112,0.05530572,0.01008626,0.05344230,0.00006971,0.00037452,0.00018595,0.00629023,0.00432520,0.00195731
-2.47623812,0.04562820,0.00830236,0.04410303,0.00005724,0.00031236,0.00015255,0.00518920,0.00355950,0.00161440
-2.47023512,0.03743004,0.00679675,0.03618073,0.00004670,0.00026070,0.00012467,0.00425899,0.00291553,0.00132587
-2.46423212,0.03055002,0.00553798,0.02952141,0.00003784,0.00021871,0.00010167,0.00348094,0.00237963,0.00108586
-2.45822911,0.02483619,0.00449674,0.02397916,0.00003046,0.00018568,0.00008296,0.00283766,0.00193926,0.00088898
-2.45222611,0.02014837,0.00364628,0.01941856,0.00002436,0.00016109,0.00006805,0.00231337,0.00158316,0.00073043
-2.44622311,0.01636006,0.00296273,0.01571660,0.00001935,0.00014462,0.00005650,0.00189404,0.00130147,0.00060605
-2.44022011,0.01335975,0.00242527,0.01276390,0.00001527,0.00013614,0.00004798,0.00156756,0.00108586,0.00051239
-2.43421711,0.01105186,0.00201625,0.01046565,0.00001197,0.00013579,0.00004219,0.00132386,0.00092956,0.00044672
-2.42821411,0.00935720,0.00172128,0.00874198,0.00000931,0.00014398,0.00003897,0.00115495,0.00082747,0.00040709
-2.42221111,0.00821315,0.00152919,0.00752811,0.00000720,0.00016143,0.00003821,0.00105495,0.00077609,0.00039234
-2.41620810,0.00757357,0.00143203,0.00677422,0.00000553,0.00018916,0.00003989,0.00102012,0.00077365,0.00040212
-2.41020510,0.00740857,0.00142496,0.00644509,0.00000422,0.00022859,0.00004408,0.00104883,0.00082000,0.00043688
-2.40420210,0.00770399,0.00150616,0.00651964,0.00000320,0.00028148,0.00005094,0.00114153,0.00091669,0.00049790
-2.39819910,0.00846091,0.00167675,0.00699032,0.00000240,0.00035000,0.00006072,0.00130072,0.00106690,0.00058727
-2.39219610,0.00969493,0.00194058,0.00786239,0.00000180,0.00043676,0.00007372,0.00153084,0.00127542,0.00070786
-2.38619310,0.01143536,0.00230410,0.00915310,0.00000133,0.00054475,0.00009036,0.00183820,0.00154864,0.00086331
-2.38019010,0.01372424,0.00277615,0.01089085,0.00000098,0.00067741,0.00011111,0.00223084,0.00189445,0.00105798
-2.37418709,0.01661528,0.00336773,0.01311409,0.00000072,0.00083859,0.00013653,0.00271840,0.00232216,0.00129691
-2.36818409,0.02017244,0.00409171,0.01587019,0.00000052,0.00103253,0.00016722,0.00331188,0.00284242,0.00158571
-2.36218109,0.02446844,0.00496247,0.01921409,0.00000038,0.00126379,0.00020387,0.00402343,0.00346703,0.00193049
-2.35617809,0.02958290,0.00599555,0.02320677,0.00000027,0.00153725,0.00024716,0.00486602,0.00420880,0.00233772
-2.35017509,0.03560021,0.00720715,0.02791349,0.00000020,0.00185797,0.00029784,0.00585310,0.00508132,0.00281406
-2.34417209,0.04260713,0.00861362,0.03340183,0.00000014,0.00223115,0.00035664,0.00699821,0.00609868,0.00336620
-2.33816908,0.05069007,0.01023088,0.03973949,0.00000010,0.00266196,0.00042429,0.00831448,0.00727520,0.00400069
-2.33216608,0.05993212,0.01207379,0.04699192,0.00000008,0.00315545,0.00050147,0.00981412,0.00862509,0.00472364
-2.32616308,0.07040990,0.01415543,0.05521973,0.00000006,0.00371637,0.00058879,0.01150791,0.01016214,0.00554059
-2.32016008,0.08219019,0.01648643,0.06447602,0.00000005,0.00434903,0.00068679,0.01340459,0.01189933,0.00645619
-2.31415708,0.09532665,0.01907423,0.07480367,0.00000005,0.00505711,0.00079587,0.01551029,0.01384851,0.00747402
-2.30815408,0.10985654,0.02192244,0.08623268,0.00000005,0.00584348,0.00091630,0.01782800,0.01602008,0.00859640
-2.30215108,0.12579763,0.02503017,0.09877756,0.00000006,0.00671005,0.00104818,0.02035699,0.01842276,0.00982416
-2.29614807,0.14314558,0.02839151,0.11243512,0.00000008,0.00765760,0.00119141,0.02309243,0.02106334,0.01115659
-2.29014507,0.16187175,0.03199513,0.12718247,0.00000011,0.00868561,0.00134569,0.02602497,0.02394665,0.01259134
-2.28414207,0.18192166,0.03582394,0.14297553,0.00000015,0.00979216,0.00151052,0.02914053,0.02707557,0.01412447
-2.27813907,0.20321422,0.03985509,0.15974816,0.00000020,0.01097381,0.00168515,0.03242021,0.03045117,0.01575052
-2.27213607,0.22564187,0.04405998,0.17741178,0.00000026,0.01222555,0.00186866,0.03584029,0.03407307,0.01746278
-2.26613307,0.24907166,0.04840465,0.19585579,0.00000035,0.01354075,0.00205991,0.03937251,0.03793991,0.01925354
-2.26013007,0.27334725,0.05285025,0.21494869,0.00000047,0.01491120,0.00225756,0.04298441,0.04205000,0.02111455
-2.25412706,0.29829194,0.05735381,0.23453991,0.00000062,0.01632712,0.00246018,0.04663991,0.04640212,0.02303749
-2.24812406,0.32371261,0.06186917,0.25446240,0.00000081,0.01777728,0.00266617,0.05030004,0.05099646,0.02501457
-2.24212106,0.34940451,0.06634807,0.27453580,0.00000105,0.01924912,0.00287392,0.05392377,0.05583572,0.02703919
-2.23611806,0.37515674,0.07074144,0.29457031,0.00000136,0.02072895,0.00308178,0.05746900,0.06092621,0.02910665
-2.23011506,0.40075825,0.07500068,0.31437101,0.00000175,0.02220211,0.00328813,0.06089362,0.06627905,0.03121479
-2.22411206,0.42600428,0.07907915,0.33374259,0.00000224,0.02365321,0.00349147,0.06415660,0.07191133,0.03336475
-2.21810905,0.45070295,0.08293350,0.35249438,0.00000285,0.02506643,0.00369042,0.06721917,0.07784714,0.03556153
-2.21210605,0.47468175,0.08652515,0.37044559,0.00000359,0.02642577,0.00388380,0.07004591,0.08411855,0.03781456
-2.20610305,0.49779390,0.08982152,0.38743064,0.00000449,0.02771533,0.00407069,0.07260585,0.09076628,0.04013804
-2.20010005,0.51992429,0.09279729,0.40330441,0.00000560,0.02891967,0.00425040,0.07487349,0.09784010,0.04255122
-2.19409705,0.54099478,0.09543540,0.41794747,0.00000692,0.03002407,0.00442257,0.07682967,0.10539898,0.04507838
-2.18809405,0.56096892,0.09772799,0.43127113,0.00000851,0.03101487,0.00458714,0.07846242,0.11351072,0.04774862
-2.18209105,0.57985584,0.09967705,0.44322222,0.00001040,0.03187980,0.00474436,0.07976767,0.12225121,0.05059549
-2.17608804,0.59771327,0.10129501,0.45378768,0.00001263,0.03260825,0.00489477,0.08074976,0.13170329,0.05365624
-2.17008504,0.61464971,0.10260502,0.46299872,0.00001525,0.03319156,0.00503920,0.08142190,0.14195505,0.05697095
-2.16408204,0.63082576,0.10364114,0.47093473,0.00001831,0.03362333,0.00517871,0.08180651,0.15309780,0.06058141
-2.15807904,0.64645452,0.10444834,0.47772671,0.00002186,0.03389962,0.00531455,0.08193543,0.16522364,0.06452986
-2.15207604,0.66180125,0.10508234,0.48356023,0.00002596,0.03401918,0.00544813,0.08184999,0.17842274,0.06885750
-2.14607304,0.67718221,0.10560935,0.48867783,0.00003066,0.03398363,0.00558091,0.08160098,0.19278040,0.07360307
-2.14007004,0.69296278,0.10610563,0.49338070,0.00003601,0.03379755,0.00571436,0.08124859,0.20837408,0.07880131
-2.13406703,0.70955489,0.10665698,0.49802964,0.00004210,0.03346857,0.00584990,0.08086211,0.22527045,0.08448155
-2.12806403,0.72741378,0.10735805,0.50304490,0.00004897,0.03300739,0.00598883,0.08051955,0.24352269,0.09066645
-2.12206103,0.74703395,0.10831159,0.50890491,0.00005669,0.03242769,0.00613226,0.08030715,0.26316807,0.09737088
-2.11605803,0.76894450,0.10962743,0.51614360,0.00006533,0.03174601,0.00628107,0.08031864,0.28422609,0.10460115
-2.11005503,0.79370345,0.11142138,0.52534606,0.00007496,0.03098155,0.00643587,0.08065433,0.30669711,0.11235461
-2.10405203,0.82189123,0.11381382,0.53714232,0.00008565,0.03015588,0.00659695,0.08141992,0.33056174,0.12061948
-2.09804902,0.85410295,0.11692813,0.55219906,0.00009747,0.02929258,0.00676432,0.08272509,0.35578089,0.12937529
-2.09204602,0.89093942,0.12088866,0.57120903,0.00011049,0.02841682,0.00693764,0.08468169,0.38229649,0.13859352
-2.08604302,0.93299673,0.12581855,0.59487798,0.00012479,0.02755491,0.00711631,0.08740169,0.41003297,0.14823875
-2.08004002,0.98085427,0.13183709,0.62390922,0.00014045,0.02673370,0.00729943,0.09099471,0.43889924,0.15827008
-2.07403702,1.03506100,0.13905667,0.65898562,0.00015754,0.02598006,0.00748590,0.09556523,0.46879109,0.16864288
-2.06803402,1.09612009,0.14757953,0.70074937,0.00017614,0.02532025,0.00767447,0.10120951,0.49959400,0.17931063
-2.06203102,1.16447202,0.15749405,0.74977976,0.00019634,0.02477930,0.00786374,0.10801220,0.53118592,0.19022698
-2.05602801,1.24047620,0.16887091,0.80656942,0.00021821,0.02438041,0.00805233,0.11604275,0.56344007,0.20134768
-2.05002501,1.32439178,0.18175902,0.87149964,0.00024185,0.02414435,0.00823882,0.12535179,0.59622748,0.21263249
-2.04402201,1.41635787,0.19618152,0.94481563,0.00026734,0.02408887,0.00842195,0.13596742,0.62941923,0.22404687
-2.03801901,1.51637419,0.21213194,1.02660256,0.00029476,0.02422827,0.00860055,0.14789180,0.66288809,0.23556333
-2.03201601,1.62428288,0.22957061,1.11676355,0.00032422,0.02457287,0.00877368,0.16109799,0.69650986,0.24716254
-2.02601301,1.73975239,0.24842184,1.21500067,0.00035578,0.02512874,0.00894062,0.17552737,0.73016400,0.25883393
-2.02001001,1.86226474,0.26857163,1.32080024,0.00038956,0.02589739,0.00910093,0.19108771,0.76373397,0.27057597
-2.01400700,1.99110704,0.28986660,1.43342354,0.00042564,0.02687568,0.00925442,0.20765220,0.79710717,0.28239597
-2.00800400,2.12536847,0.31211395,1.55190390,0.00046413,0.02805577,0.00940121,0.22505941,0.83017468,0.29430952
-2.00200100,2.26394344,0.33508284,1.67505133,0.00050511,0.02942524,0.00954166,0.24311450,0.86283091,0.30633955
-1.99599800,2.40554181,0.35850717,1.80146497,0.00054868,0.03096733,0.00967643,0.26159159,0.89497344,0.31851507
-1.98999500,2.54870645,0.38208992,1.92955398,0.00059495,0.03266132,0.00980637,0.28023749,0.92650289,0.33086966
-1.98399200,2.69183812,0.40550888,2.05756666,0.00064400,0.03448298,0.00993255,0.29877660,0.95732323,0.34343972
-1.97798899,2.83322743,0.42842376,2.18362730,0.00069592,0.03640519,0.01005621,0.31691700,0.98734231,0.35626257
-1.97198599,2.97109301,0.45048455,2.30578000,0.00075078,0.03839862,0.01017871,0.33435751,1.01647264,0.36937440
-1.96598299,3.10362463,0.47134063,2.42203803,0.00080863,0.04043248,0.01030147,0.35079555,1.04463244,0.38280815
-1.95997999,3.22902987,0.49065062,2.53043706,0.00086951,0.04247531,0.01042599,0.36593546,1.07174665,0.39659133
-1.95397699,3.34558227,0.50809227,2.62909032,0.00093340,0.04449578,0.01055372,0.37949706,1.09774783,0.41074383
-1.94797399,3.45166918,0.52337228,2.71624348,0.00100026,0.04646348,0.01068604,0.39122401,1.12257673,0.42527571
-1.94197099,3.54583685,0.53623532,2.79032688,0.00106999,0.04834966,0.01082424,0.40089163,1.14618248,0.44018509
-1.93596798,3.62683115,0.54647207,2.85000301,0.00114242,0.05012785,0.01096938,0.40831396,1.16852202,0.45545620
-1.92996498,3.69363163,0.55392587,2.89420694,0.00121731,0.05177448,0.01112231,0.41334954,1.18955901,0.47105754
-1.92396198,3.74547782,0.55849753,2.92217805,0.00129433,0.05326921,0.01128354,0.41590583,1.20926210,0.48694048
-1.91795898,3.78188633,0.56014830,2.93348165,0.00137307,0.05459531,0.01145322,0.41594197,1.22760261,0.50303826
-1.91195598,3.80265843,0.55890068,2.92801935,0.00145304,0.05573974,0.01163104,0.41346980,1.24455206,0.51926553
-1.90595298,3.80787791,0.55483717,2.90602813,0.00153363,0.05669318,0.01181622,0.40855308,1.26007962,0.53551871
-1.89994997,3.79789977,0.54809704,2.86806802,0.00161419,0.05744989,0.01200744,0.40130492,1.27415001,0.55167708
-1.89394697,3.77333075,0.53887121,2.81499923,0.00169396,0.05800747,0.01220283,0.39188370,1.28672212,0.56760499
-1.88794397,3.73500299,0.52739562,2.74794999,0.00177214,0.05836654,0.01239995,0.38048750,1.29774881,0.58315497
-1.88194097,3.68394266,0.51394342,2.66827673,0.00184792,0.05853032,0.01259585,0.36734741,1.30717814,0.59817205
-1.87593797,3.62133536,0.49881623,2.57751847,0.00192047,0.05850424,0.01278708,0.35272002,1.31495641,0.61249905
-1.86993497,3.54849015,0.48233513,2.47734782,0.00198898,0.05829548,0.01296980,0.33687947,1.32103294,0.62598277
-1.86393197,3.46680418,0.46483147,2.36952054,0.00205272,0.05791261,0.01313990,0.32010928,1.32536667,0.63848103
-1.85792896,3.37772929,0.44663814,2.25582595,0.00211106,0.05736523,0.01329309,0.30269448,1.32793441,0.64987006
-1.85192596,3.28274209,0.42808147,2.13804010,0.00216351,0.05666366,0.01342512,0.28491415,1.32874032,0.66005220
-1.84592296,3.18331816,0.40947404,2.01788346,0.00220973,0.05581880,0.01353192,0.26703479,1.32782614,0.66896328
-1.83991996,3.08091105,0.39110865,1.89698422,0.00224962,0.05484197,0.01360980,0.24930461,1.32528157,0.67657946
-1.83391696,2.97693595,0.37325346,1.77684832,0.00228326,0.05374489,0.01365562,0.23194892,1.32125417,0.68292302
-1.82791396,2.87275783,0.35614845,1.65883659,0.00231098,0.05253967,0.01366698,0.21516675,1.31595786,0.68806674
-1.82191096,2.76968343,0.34000302,1.54414904,0.00233333,0.05123893,0.01364232,0.19912855,1.30967962,0.69213661
-1.81590795,2.66895608,0.32499479,1.43381614,0.00235111,0.04985588,0.01358113,0.18397516,1.30278346,0.69531241
-1.80990495,2.57175259,0.31126935,1.32869624,0.00236531,0.04840444,0.01348393,0.16981767,1.29571135,0.69782617
-1.80390195,2.47918106,0.29894081,1.22947869,0.00237707,0.04689929,0.01335237,0.15673836,1.28898062,0.69995835
-1.79789895,2.39227877,0.28809308,1.13669123,0.00238771,0.04535603,0.01318923,0.14479227,1.28317767,0.70203175
-1.79189595,2.31200928,0.27878153,1.05071100,0.00239856,0.04379109,0.01299829,0.13400939,1.27894794,0.70440331
-1.78589295,2.23925818,0.27103500,0.97177785,0.00241102,0.04222176,0.01278431,0.12439731,1.27698242,0.70745409
-1.77988994,2.17482723,0.26485800,0.90000909,0.00242641,0.04066605,0.01255285,0.11594404,1.27800080,0.71157769
-1.77388694,2.11942663,0.26023286,0.83541479,0.00244594,0.03914249,0.01231007,0.10862100,1.28273199,0.71716756
-1.76788394,2.07366565,0.25712192,0.77791288,0.00247065,0.03766996,0.01206256,0.10238595,1.29189239,0.72460360
-1.76188094,2.03804199,0.25546960,0.72734353,0.00250134,0.03626732,0.01181711,0.09718572,1.30616275,0.73423865
-1.75587794,2.01293026,0.25520428,0.68348234,0.00253851,0.03495314,0.01158047,0.09295886,1.32616430,0.74638514
-1.74987494,1.99857032,0.25624005,0.64605229,0.00258236,0.03374529,0.01135911,0.08963785,1.35243480,0.76130257
-1.74387194,1.99505609,0.25847835,0.61473403,0.00263271,0.03266064,0.01115904,0.08715116,1.38540549,0.77918613
-1.73786893,2.00232550,0.26180940,0.58917486,0.00268904,0.03171461,0.01098557,0.08542484,1.42537944,0.80015678
-1.73186593,2.02015236,0.26611357,0.56899626,0.00275047,0.03092087,0.01084317,0.08438397,1.47251217,0.82425333
-1.72586293,2.04814063,0.27126264,0.55380022,0.00281577,0.03029100,0.01073531,0.08395362,1.52679515,0.85142646
-1.71985993,2.08572166,0.27712101,0.54317450,0.00288343,0.02983420,0.01066438,0.08405972,1.58804267,0.88153515
-1.71385693,2.13215483,0.28354694,0.53669703,0.00295170,0.02955704,0.01063159,0.08462960,1.65588286,0.91434548
-1.70785393,2.18653188,0.29039369,0.53393962,0.00301861,0.02946323,0.01063696,0.08559236,1.72975312,0.94953199
-1.70185093,2.24778505,0.29751080,0.53447116,0.00308213,0.02955350,0.01067932,0.08687912,1.80890044,0.98668146
-1.69584792,2.31469919,0.30474533,0.53786036,0.00314013,0.02982548,0.01075635,0.08842313,1.89238700,1.02529922
-1.68984492,2.38592787,0.31194328,0.54367828,0.00319058,0.03027363,0.01086464,0.09015984,1.97910113,1.06481785
-1.68384192,2.46001306,0.31895102,0.55150062,0.00323152,0.03088925,0.01099981,0.09202690,2.06777375,1.10460802
-1.67783892,2.53540853,0.32561690,0.56090986,0.00326120,0.03166051,0.01115661,0.09396423,2.15700025,1.14399146
-1.67183592,2.61050626,0.33179289,0.57149741,0.00327810,0.03257257,0.01132906,0.09591405,2.24526742,1.18225554
-1.66583292,2.68366555,0.33733645,0.58286568,0.00328101,0.03360773,0.01151063,0.09782097,2.33098509,1.21866941
-1.65982991,2.75324429,0.34211244,0.59463015,0.00326906,0.03474566,0.01169440,0.09963221,2.41252176,1.25250108
-1.65382691,2.81763154,0.34599507,0.60642155,0.00324173,0.03596366,0.01187323,0.10129782,2.48824328,1.28303513
-1.64782391,2.87528077,0.34887001,0.61788813,0.00319887,0.03723700,0.01203995,0.10277101,2.55655356,1.30959049
-1.64182091,2.92474289,0.35063644,0.62869791,0.00314071,0.03853935,0.01218754,0.10400853,2.61593607,1.33153789
-1.63581791,2.96469802,0.35120897,0.63854126,0.00306781,0.03984321,0.01230931,0.10497115,2.66499470,1.34831623
-1.62981491,2.99398521,0.35051959,0.64713341,0.00298104,0.04112045,0.01239907,0.10562417,2.70249253,1.35944756
-1.62381191,3.01162907,0.34851926,0.65421719,0.00288159,0.04234287,0.01245129,0.10593790,2.72738715,1.36454992
