energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.70585293,1.18538935,0.00758027,0.17903361,0.13670172,0.93747993,0.49286397,0.48837971,0.00000000
-5.69984992,1.19145311,0.00698424,0.18904577,0.13129428,0.96567103,0.50443659,0.47118258,0.00000000
-5.69384692,1.19887322,0.00640910,0.19879011,0.12606027,0.99291710,0.51625294,0.45543333,0.00000000
-5.68784392,1.20743700,0.00586114,0.20809488,0.12106310,1.01858693,0.52809904,0.44133594,0.00000000
-5.68184092,1.21685914,0.00534597,0.21678619,0.11635417,1.04202707,0.53973709,0.42904510,0.00000000
-5.67583792,1.22680125,0.00486847,0.22469374,0.11197371,1.06258583,0.55091594,0.41866871,0.00000000
-5.66983492,1.23689399,0.00443273,0.23165668,0.10795219,1.07963863,0.56138243,0.41027196,0.00000000
-5.66383192,1.24676068,0.00404211,0.23752944,0.10431221,1.09261357,0.57089305,0.40388260,0.00000000
-5.65782891,1.25604087,0.00369918,0.24218734,0.10107071,1.10101613,0.57922523,0.39949700,0.00000000
-5.65182591,1.26441272,0.00340584,0.24553141,0.09824136,1.10445159,0.58618779,0.39708664,0.00000000
-5.64582291,1.27161295,0.00316335,0.24749258,0.09583700,1.10264431,0.59162986,0.39660454,0.00000000
-5.63981991,1.27745345,0.00297240,0.24803469,0.09387200,1.09545280,0.59544788,0.39799146,0.00000000
-5.63381691,1.28183363,0.00283325,0.24715644,0.09236435,1.08287989,0.59759047,0.40118137,0.00000000
-5.62781391,1.28474820,0.00274578,0.24489205,0.09133744,1.06507747,0.59806074,0.40610619,0.00000000
-5.62181091,1.28629007,0.00270965,0.24131061,0.09082143,1.04234578,0.59691623,0.41269954,0.00000000
-5.61580790,1.28664850,0.00272440,0.23651429,0.09085408,1.01512710,0.59426646,0.42089956,0.00000000
-5.60980490,1.28610280,0.00278954,0.23063536,0.09148114,0.98399436,0.59026833,0.43065066,0.00000000
-5.60380190,1.28501218,0.00290464,0.22383233,0.09275611,0.94963524,0.58511966,0.44190444,0.00000000
-5.59779890,1.28380254,0.00306949,0.21628520,0.09473959,0.91283250,0.57905138,0.45461979,0.00000000
-5.59179590,1.28295083,0.00328409,0.20819031,0.09749804,0.87444154,0.57231874,0.46876234,0.00000000
-5.58579290,1.28296814,0.00354873,0.19975481,0.10110217,0.83536613,0.56519205,0.48430343,0.00000000
-5.57978989,1.28438219,0.00386406,0.19119098,0.10562493,0.79653339,0.55794740,0.50121870,0.00000000
-5.57378689,1.28772006,0.00423105,0.18271084,0.11113921,0.75886898,0.55085792,0.51948652,0.00000000
-5.56778389,1.29349200,0.00465100,0.17452095,0.11771528,0.72327333,0.54418568,0.53908628,0.00000000
-5.56178089,1.30217662,0.00512546,0.16681773,0.12541813,0.69059976,0.53817485,0.55999673,0.00000000
-5.55577789,1.31420818,0.00565618,0.15978336,0.13430477,0.66163500,0.53304603,0.58219433,0.00000000
-5.54977489,1.32996601,0.00624498,0.15358238,0.14442155,0.63708254,0.52899217,0.60565174,0.00000000
-5.54377189,1.34976632,0.00689363,0.14835893,0.15580159,0.61754909,0.52617576,0.63033653,0.00000000
-5.53776888,1.37385637,0.00760364,0.14423470,0.16846246,0.60353415,0.52472764,0.65620991,0.00000000
-5.53176588,1.40241096,0.00837614,0.14130758,0.18240420,0.59542279,0.52474701,0.68322578,0.00000000
-5.52576288,1.43553106,0.00921161,0.13965092,0.19760764,0.59348140,0.52630269,0.71132993,0.00000000
-5.51975988,1.47324446,0.01010969,0.13931334,0.21403332,0.59785617,0.52943536,0.74045947,0.00000000
-5.51375688,1.51550819,0.01106898,0.14031907,0.23162083,0.60857422,0.53416063,0.77054257,0.00000000
-5.50775388,1.56221263,0.01208683,0.14266876,0.25028890,0.62554697,0.54047274,0.80149845,0.00000000
-5.50175088,1.61318704,0.01315912,0.14634061,0.26993602,0.64857568,0.54834862,0.83323778,0.00000000
-5.49574787,1.66820644,0.01428018,0.15129192,0.29044181,0.67735883,0.55775227,0.86566342,0.00000000
-5.48974487,1.72699959,0.01544266,0.15746101,0.31166912,0.71150134,0.56863913,0.89867162,0.00000000
-5.48374187,1.78925808,0.01663745,0.16476928,0.33346674,0.75052537,0.58096042,0.93215359,0.00000000
-5.47773887,1.85464606,0.01785375,0.17312372,0.35567271,0.79388266,0.59466720,0.96599751,0.00000000
-5.47173587,1.92281071,0.01907915,0.18241960,0.37811824,0.84096838,0.60971404,1.00009080,0.00000000
-5.46573287,1.99339285,0.02029979,0.19254334,0.40063191,0.89113612,0.62606226,1.03432271,0.00000000
-5.45972986,2.06603752,0.02150058,0.20337565,0.42304417,0.94371411,0.64368236,1.06858690,0.00000000
-5.45372686,2.14040400,0.02266558,0.21479472,0.44519189,0.99802219,0.66255583,1.10278399,0.00000000
-5.44772386,2.21617478,0.02377831,0.22667954,0.46692264,1.05338924,0.68267595,1.13682376,0.00000000
-5.44172086,2.29306298,0.02482221,0.23891304,0.48809867,1.10917070,0.70404762,1.17062683,0.00000000
-5.43571786,2.37081760,0.02578108,0.25138521,0.50860019,1.16476551,0.72668600,1.20412557,0.00000000
-5.42971486,2.44922612,0.02663960,0.26399579,0.52832779,1.21963195,0.75061404,1.23726403,0.00000000
-5.42371186,2.52811406,0.02738374,0.27665666,0.54720390,1.27330179,0.77585877,1.26999672,0.00000000
-5.41770885,2.60734106,0.02800125,0.28929362,0.56517293,1.32539191,0.80244640,1.30228615,0.00000000
-5.41170585,2.68679353,0.02848205,0.30184747,0.58220034,1.37561303,0.83039639,1.33409911,0.00000000
-5.40570285,2.76637382,0.02881853,0.31427447,0.59827030,1.42377484,0.85971457,1.36540174,0.00000000
-5.39969985,2.84598637,0.02900583,0.32654589,0.61338224,1.46978729,0.89038573,1.39615357,0.00000000
-5.39369685,2.92552137,0.02904196,0.33864685,0.62754640,1.51365777,0.92236584,1.42630088,0.00000000
-5.38769385,3.00483696,0.02892786,0.35057435,0.64077857,1.55548430,0.95557442,1.45576973,0.00000000
-5.38169085,3.08374092,0.02866731,0.36233472,0.65309435,1.59544484,0.98988761,1.48445914,0.00000000
-5.37568784,3.16197333,0.02826683,0.37394048,0.66450341,1.63378350,1.02513223,1.51223503,0.00000000
-5.36968484,3.23919146,0.02773536,0.38540700,0.67500398,1.67079412,1.06108155,1.53892539,0.00000000
-5.36368184,3.31495845,0.02708395,0.39674897,0.68457812,1.70680232,1.09745320,1.56431736,0.00000000
-5.35767884,3.38873699,0.02632539,0.40797713,0.69318808,1.74214711,1.13390958,1.58815661,0.00000000
-5.35167584,3.45988929,0.02547373,0.41909533,0.70077416,1.77716308,1.17006119,1.61014954,0.00000000
-5.34567284,3.52768409,0.02454387,0.43009830,0.70725426,1.81216450,1.20547300,1.62996840,0.00000000
-5.33966983,3.59131113,0.02355111,0.44097026,0.71252531,1.84743231,1.23967395,1.64725960,0.00000000
-5.33366683,3.64990323,0.02251069,0.45168449,0.71646669,1.88320491,1.27216935,1.66165487,0.00000000
-5.32766383,3.70256530,0.02143747,0.46220406,0.71894536,1.91967345,1.30245598,1.67278519,0.00000000
-5.32166083,3.74840934,0.02034553,0.47248361,0.71982271,1.95698195,1.33003921,1.68029665,0.00000000
-5.31565783,3.78659391,0.01924800,0.48247220,0.71896259,1.99523219,1.35445151,1.68386784,0.00000000
-5.30965483,3.81636619,0.01815679,0.49211703,0.71624019,2.03449318,1.37527158,1.68322760,0.00000000
-5.30365183,3.83710426,0.01708253,0.50136777,0.71155118,2.07481420,1.39214308,1.67817238,0.00000000
-5.29764882,3.84835733,0.01603449,0.51018137,0.70482063,2.11624055,1.40479195,1.66858207,0.00000000
-5.29164582,3.84988128,0.01502061,0.51852676,0.69601099,2.15883047,1.41304149,1.65443330,0.00000000
-5.28564282,3.84166728,0.01404755,0.52638930,0.68512874,2.20267181,1.41682415,1.63580937,0.00000000
-5.27963982,3.82396125,0.01312076,0.53377446,0.67222922,2.24789664,1.41618924,1.61290606,0.00000000
-5.27363682,3.79727257,0.01224466,0.54071052,0.65741913,2.29469229,1.41130606,1.58603260,0.00000000
-5.26763382,3.76237080,0.01142273,0.54724981,0.64085666,2.34330726,1.40246191,1.55560768,0.00000000
-5.26163082,3.72026993,0.01065763,0.55346844,0.62274907,2.39405076,1.39005493,1.52215042,0.00000000
-5.25562781,3.67220027,0.00995136,0.55946434,0.60334770,2.44728510,1.37458181,1.48626634,0.00000000
-5.24962481,3.61956883,0.00930531,0.56535351,0.58294079,2.50341054,1.35662081,1.44862915,0.00000000
-5.24362181,3.56390972,0.00872037,0.57126468,0.56184427,2.56284272,1.33681069,1.40995884,0.00000000
-5.23761881,3.50682666,0.00819696,0.57733245,0.54039117,2.62598339,1.31582650,1.37099720,0.00000000
-5.23161581,3.44993020,0.00773505,0.58368944,0.51891994,2.69318579,1.29435316,1.33248178,0.00000000
-5.22561281,3.39477269,0.00733418,0.59045760,0.49776253,2.76471647,1.27305817,1.29511964,0.00000000
-5.21960980,3.34278417,0.00699339,0.59773934,0.47723266,2.84071559,1.25256464,1.25956194,0.00000000
-5.21360680,3.29521223,0.00671125,0.60560899,0.45761492,2.92115848,1.23342592,1.22638081,0.00000000
-5.20760380,3.25306931,0.00648576,0.61410509,0.43915524,3.00582096,1.21610319,1.19604935,0.00000000
-5.20160080,3.21708972,0.00631436,0.62322398,0.42205317,3.09425113,1.20094694,1.16892603,0.00000000
-5.19559780,3.18769916,0.00619390,0.63291536,0.40645631,3.18575007,1.18818334,1.14524391,0.00000000
-5.18959480,3.16499813,0.00612061,0.64307995,0.39245715,3.27936359,1.17790634,1.12510548,0.00000000
-5.18359180,3.14876043,0.00609015,0.65356980,0.38009233,3.37388660,1.17007565,1.10848315,0.00000000
-5.17758879,3.13844704,0.00609764,0.66419111,0.36934442,3.46788095,1.16452105,1.09522550,0.00000000
-5.17158579,3.13323477,0.00613774,0.67470976,0.36014597,3.55970692,1.16095257,1.08506892,0.00000000
-5.16558279,3.13205854,0.00620478,0.68485934,0.35238559,3.64756767,1.15897632,1.07765411,0.00000000
-5.15957979,3.13366523,0.00629285,0.69435124,0.34591579,3.72956519,1.15811500,1.07254656,0.00000000
-5.15357679,3.13667663,0.00639601,0.70288657,0.34056197,3.80376547,1.15783232,1.06926022,0.00000000
-5.14757379,3.13965828,0.00650845,0.71016909,0.33613233,3.86827000,1.15755992,1.06728299,0.00000000
-5.14157079,3.14119102,0.00662468,0.71591876,0.33242801,3.92129026,1.15672567,1.06610294,0.00000000
-5.13556778,3.13994153,0.00673973,0.71988493,0.32925312,3.96122137,1.15478181,1.06523403,0.00000000
-5.12956478,3.13472845,0.00684932,0.72185875,0.32642404,3.98671127,1.15123174,1.06424005,0.00000000
-5.12356178,3.12458081,0.00695009,0.72168393,0.32377776,3.99672159,1.14565392,1.06275558,0.00000000
-5.11755878,3.10878581,0.00703968,0.71926530,0.32117873,3.99057710,1.13772194,1.06050316,0.00000000
-5.11155578,3.08692373,0.00711688,0.71457473,0.31852412,3.96800077,1.12721975,1.05730564,0.00000000
-5.10555278,3.05888807,0.00718170,0.70765405,0.31574706,3.92913271,1.11405134,1.05309330,0.00000000
-5.09954977,3.02489026,0.00723541,0.69861473,0.31281816,3.87453153,1.09824445,1.04790536,0.00000000
-5.09354677,2.98544861,0.00728051,0.68763441,0.30974482,3.80515823,1.07994832,1.04188583,0.00000000
-5.08754377,2.94136229,0.00732063,0.67495032,0.30656890,3.72234305,1.05942562,1.03527396,0.00000000
-5.08154077,2.89367166,0.00736044,0.66085001,0.30336259,3.62773719,1.03703899,1.02838977,0.00000000
-5.07553777,2.84360723,0.00740549,0.64565984,0.30022297,3.52325156,1.01323321,1.02161547,0.00000000
-5.06953477,2.79252970,0.00746192,0.62973179,0.29726534,3.41098582,0.98851361,1.01537353,0.00000000
-5.06353177,2.74186438,0.00753630,0.61342922,0.29461595,3.29315121,0.96342227,1.01010271,0.00000000
-5.05752876,2.69303300,0.00763530,0.59711242,0.29240427,3.17199083,0.93851281,1.00623316,0.00000000
-5.05152576,2.64738662,0.00776540,0.58112449,0.29075534,3.04970135,0.91432538,1.00416167,0.00000000
-5.04552276,2.60614256,0.00793261,0.56577838,0.28978250,2.92835960,0.89136285,1.00422855,0.00000000
-5.03951976,2.57032853,0.00814218,0.55134552,0.28958088,2.80985739,0.87006938,1.00669697,0.00000000
-5.03351676,2.54073637,0.00839834,0.53804675,0.29022192,2.69584717,0.85081228,1.01173600,0.00000000
-5.02751376,2.51788756,0.00870405,0.52604569,0.29174920,2.58770056,0.83386799,1.01940789,0.00000000
-5.02151076,2.50201158,0.00906085,0.51544497,0.29417568,2.48648095,0.81941264,1.02966042,0.00000000
-5.01550775,2.49303820,0.00946869,0.50628525,0.29748250,2.39293071,0.80751747,1.04232441,0.00000000
-5.00950475,2.49060333,0.00992589,0.49854709,0.30161936,2.30747259,0.79814927,1.05711664,0.00000000
-5.00350175,2.49406809,0.01042908,0.49215533,0.30650639,2.23022447,0.79117538,1.07364792,0.00000000
-4.99749875,2.50254967,0.01097333,0.48698579,0.31203734,2.16102563,0.78637317,1.09143594,0.00000000
-4.99149575,2.51496222,0.01155219,0.48287379,0.31808398,2.09947264,0.78344307,1.10992219,0.00000000
-4.98549275,2.53006569,0.01215792,0.47962395,0.32450143,2.04496236,0.78202465,1.12849221,0.00000000
-4.97948974,2.54652005,0.01278171,0.47702092,0.33113402,1.99673944,0.78171473,1.14649822,0.00000000
-4.97348674,2.56294226,0.01341390,0.47484024,0.33782162,1.95394581,0.78208668,1.16328304,0.00000000
-4.96748374,2.57796335,0.01404433,0.47285905,0.34440578,1.91566950,0.78270995,1.17820431,0.00000000
-4.96148074,2.59028311,0.01466264,0.47086599,0.35073572,1.88099070,0.78316888,1.19065781,0.00000000
-4.95547774,2.59871979,0.01525856,0.46866992,0.35667363,1.84902304,0.78308007,1.20009906,0.00000000
-4.94947474,2.60225308,0.01582221,0.46610718,0.36209912,1.81894867,0.78210745,1.20606217,0.00000000
-4.94347174,2.60005850,0.01634442,0.46304698,0.36691272,1.79004600,0.77997453,1.20817527,0.00000000
-4.93746873,2.59153212,0.01681688,0.45939499,0.37103808,1.76170967,0.77647329,1.20617190,0.00000000
-4.93146573,2.57630484,0.01723242,0.45509487,0.37442310,1.73346251,0.77146958,1.19989806,0.00000000
-4.92546273,2.55424616,0.01758508,0.45012793,0.37703967,1.70495985,0.76490483,1.18931467,0.00000000
-4.91945973,2.52545763,0.01787023,0.44451098,0.37888234,1.67598685,0.75679408,1.17449564,0.00000000
-4.91345673,2.49025684,0.01808457,0.43829260,0.37996596,1.64644974,0.74722076,1.15562161,0.00000000
-4.90745373,2.44915309,0.01822615,0.43154819,0.38032246,1.61636218,0.73632842,1.13297001,0.00000000
-4.90145073,2.40281626,0.01829424,0.42437399,0.37999696,1.58582793,0.72431006,1.10690180,0.00000000
-4.89544772,2.35204062,0.01828928,0.41688047,0.37904360,1.55502121,0.71139555,1.07784585,0.00000000
-4.88944472,2.29770544,0.01821271,0.40918551,0.37752114,1.52416596,0.69783793,1.04628151,0.00000000
-4.88344172,2.24073444,0.01806686,0.40140765,0.37548880,1.49351516,0.68389926,1.01272036,0.00000000
-4.87743872,2.18205587,0.01785475,0.39365971,0.37300236,1.46333118,0.66983665,0.97768784,0.00000000
-4.87143572,2.12256499,0.01757997,0.38604318,0.37011092,1.43386805,0.65588927,0.94170559,0.00000000
-4.86543272,2.06309049,0.01724653,0.37864340,0.36685432,1.40535617,0.64226682,0.90527517,0.00000000
-4.85942971,2.00436611,0.01685874,0.37152597,0.36326139,1.37798976,0.62914008,0.86886368,0.00000000
-4.85342671,1.94700834,0.01642111,0.36473420,0.35934909,1.35191742,0.61663370,0.83289181,0.00000000
-4.84742371,1.89150075,0.01593828,0.35828789,0.35512246,1.32723566,0.60482177,0.79772445,0.00000000
-4.84142071,1.83818517,0.01541496,0.35218328,0.35057545,1.30398519,0.59372603,0.76366429,0.00000000
-4.83541771,1.78725968,0.01485591,0.34639407,0.34569236,1.28214989,0.58331679,0.73094804,0.00000000
-4.82941471,1.73878284,0.01426590,0.34087354,0.34044995,1.26165800,0.57351634,0.69974555,0.00000000
-4.82341171,1.69268349,0.01364971,0.33555743,0.33481983,1.24238516,0.56420467,0.67016125,0.00000000
-4.81740870,1.64877539,0.01301215,0.33036746,0.32877117,1.22415907,0.55522692,0.64223794,0.00000000
-4.81140570,1.60677546,0.01235801,0.32521536,0.32227346,1.20676530,0.54640231,0.61596221,0.00000000
-4.80540270,1.56632474,0.01169211,0.32000710,0.31529911,1.18995412,0.53753390,0.59127143,0.00000000
-4.79939970,1.52701074,0.01101921,0.31464715,0.30782589,1.17344794,0.52841873,0.56806171,0.00000000
-4.79339670,1.48839036,0.01034407,0.30904260,0.29983895,1.15694941,0.51885783,0.54619640,0.00000000
-4.78739370,1.45001227,0.00967132,0.30310707,0.29133243,1.14014978,0.50866561,0.52551497,0.00000000
-4.78139070,1.41143782,0.00900548,0.29676405,0.28231060,1.12273767,0.49767824,0.50584166,0.00000000
-4.77538769,1.37226007,0.00835087,0.28994985,0.27278847,1.10440786,0.48576075,0.48699388,0.00000000
-4.76938469,1.33212007,0.00771155,0.28261586,0.26279188,1.08487026,0.47281243,0.46878990,0.00000000
-4.76338169,1.29072020,0.00709127,0.27473024,0.25235724,1.06385865,0.45877066,0.45105582,0.00000000
-4.75737869,1.24783431,0.00649338,0.26627894,0.24153070,1.04113916,0.44361281,0.43363157,0.00000000
-4.75137569,1.20331455,0.00592082,0.25726607,0.23036717,1.01651825,0.42735655,0.41637584,0.00000000
-4.74537269,1.15709495,0.00537606,0.24771374,0.21892894,0.98984987,0.41005845,0.39917004,0.00000000
-4.73936968,1.10919188,0.00486104,0.23766125,0.20728417,0.96104153,0.39181116,0.38192100,0.00000000
-4.73336668,1.05970175,0.00437722,0.22716394,0.19550528,0.93005907,0.37273939,0.36456270,0.00000000
-4.72736368,1.00879606,0.00392551,0.21629149,0.18366729,0.89692981,0.35299504,0.34705688,0.00000000
-4.72136068,0.95671433,0.00350636,0.20512600,0.17184615,0.86174386,0.33275158,0.32939265,0.00000000
-4.71535768,0.90375532,0.00311971,0.19375973,0.16011721,0.82465343,0.31219817,0.31158524,0.00000000
-4.70935468,0.85026684,0.00276511,0.18229275,0.14855372,0.78587015,0.29153365,0.29367389,0.00000000
-4.70335168,0.79663469,0.00244171,0.17083042,0.13722552,0.74566027,0.27096083,0.27571910,0.00000000
-4.69734867,0.74327112,0.00214836,0.15948087,0.12619791,0.70433810,0.25068109,0.25779934,0.00000000
-4.69134567,0.69060330,0.00188366,0.14835254,0.11553063,0.66225766,0.23088961,0.24000739,0.00000000
-4.68534267,0.63906202,0.00164600,0.13755178,0.10527713,0.61980307,0.21177144,0.22244638,0.00000000
-4.67933967,0.58907125,0.00143365,0.12718064,0.09548395,0.57737798,0.19349829,0.20522592,0.00000000
-4.67333667,0.54103858,0.00124481,0.11733480,0.08619033,0.53539452,0.17622634,0.18845819,0.00000000
-4.66733367,0.49534708,0.00107764,0.10810179,0.07742806,0.49426220,0.16009491,0.17225436,0.00000000
-4.66133067,0.45234858,0.00093035,0.09955943,0.06922145,0.45437729,0.14522607,0.15672140,0.00000000
-4.65532766,0.41235879,0.00080118,0.09177458,0.06158753,0.41611309,0.13172516,0.14195937,0.00000000
-4.64932466,0.37565401,0.00068849,0.08480214,0.05453640,0.37981141,0.11968208,0.12805929,0.00000000
-4.64332166,0.34246984,0.00059072,0.07868442,0.04807172,0.34577573,0.10917328,0.11510174,0.00000000
-4.63731866,0.31300157,0.00050648,0.07345076,0.04219141,0.31426606,0.10026444,0.10315610,0.00000000
-4.63131566,0.28740636,0.00043452,0.06911752,0.03688837,0.28549578,0.09301363,0.09228043,0.00000000
-4.62531266,0.26580690,0.00037374,0.06568829,0.03215133,0.25963035,0.08747479,0.08252205,0.00000000
-4.61930965,0.24829656,0.00032320,0.06315449,0.02796579,0.23678800,0.08370158,0.07391876,0.00000000
-4.61330665,0.23494554,0.00028214,0.06149617,0.02431493,0.21704202,0.08175120,0.06650040,0.00000000
-4.60730365,0.22580790,0.00024997,0.06068310,0.02118056,0.20042457,0.08168833,0.06029093,0.00000000
-4.60130065,0.22092903,0.00022627,0.06067614,0.01854403,0.18693170,0.08358868,0.05531070,0.00000000
-4.59529765,0.22035332,0.00021079,0.06142875,0.01638704,0.17652921,0.08754232,0.05157887,0.00000000
-4.58929465,0.22413142,0.00020343,0.06288870,0.01469237,0.16915902,0.09365637,0.04911569,0.00000000
-4.58329165,0.23232690,0.00020429,0.06499993,0.01344451,0.16474565,0.10205694,0.04794472,0.00000000
-4.57728864,0.24502175,0.00021361,0.06770445,0.01263004,0.16320258,0.11289013,0.04809464,0.00000000
-4.57128564,0.26232029,0.00023178,0.07094427,0.01223795,0.16443794,0.12632191,0.04960052,0.00000000
-4.56528264,0.28435117,0.00025936,0.07466320,0.01225971,0.16835944,0.14253662,0.05250466,0.00000000
-4.55927964,0.31126706,0.00029702,0.07880863,0.01268909,0.17487817,0.16173400,0.05685649,0.00000000
-4.55327664,0.34324170,0.00034554,0.08333297,0.01352186,0.18391106,0.18412461,0.06271189,0.00000000
-4.54727364,0.38046410,0.00040582,0.08819484,0.01475528,0.19538198,0.20992356,0.07013150,0.00000000
-4.54127064,0.42312978,0.00047881,0.09335985,0.01638734,0.20922118,0.23934246,0.07917827,0.00000000
-4.53526763,0.47142915,0.00056550,0.09880095,0.01841590,0.22536340,0.27257976,0.08991416,0.00000000
-4.52926463,0.52553299,0.00066686,0.10449829,0.02083770,0.24374437,0.30980963,0.10239596,0.00000000
-4.52326163,0.58557560,0.00078383,0.11043849,0.02364727,0.26429622,0.35116957,0.11667063,0.00000000
-4.51725863,0.65163605,0.00091726,0.11661352,0.02683577,0.28694174,0.39674713,0.13276997,0.00000000
-4.51125563,0.72371815,0.00106785,0.12301893,0.03038991,0.31158802,0.44656632,0.15070505,0.00000000
-4.50525263,0.80173014,0.00123612,0.12965176,0.03429087,0.33811979,0.50057412,0.17046063,0.00000000
-4.49924962,0.88546502,0.00142236,0.13650811,0.03851341,0.36639278,0.55862788,0.19198975,0.00000000
-4.49324662,0.97458267,0.00162660,0.14358047,0.04302511,0.39622777,0.62048423,0.21520883,0.00000000
