energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.92796398,1.95002794,-1.35080450,0.00807810,-0.00390957,0.02164585,-0.04822969,1.25290592,-0.77673048,0.33169421,-0.16627427,0.65480787,-0.42010955,0.32305367,-0.13472019,0.00848640,-0.02689382,1.15016404,-0.80986627
-5.92196098,1.91585436,-1.40324360,0.00883672,-0.00353832,0.02023926,-0.04961512,1.22641791,-0.82636488,0.32908097,-0.17012989,0.63671567,-0.44691664,0.31589427,-0.14105657,0.00919222,-0.02542090,1.13076810,-0.84506261
-5.91595798,1.88135809,-1.45771605,0.00964642,-0.00327050,0.01896610,-0.05104177,1.19859559,-0.87746789,0.32594244,-0.17435047,0.61801598,-0.47376900,0.30852929,-0.14768204,0.01007395,-0.02397405,1.11093962,-0.88144664
-5.90995498,1.84697852,-1.51345112,0.01050156,-0.00309887,0.01783364,-0.05246609,1.16965732,-0.92936941,0.32236164,-0.17890714,0.59886765,-0.50030832,0.30105667,-0.15448407,0.01112947,-0.02257114,1.09093249,-0.91854494
-5.90395198,1.81318278,-1.56964129,0.01139511,-0.00301653,0.01684672,-0.05384452,1.13984597,-0.98137731,0.31843185,-0.18376872,0.57943747,-0.52617456,0.29358410,-0.16134791,0.01235520,-0.02122745,1.07102068,-0.95586119
-5.89794897,1.78045257,-1.62546833,0.01231871,-0.00301700,0.01600782,-0.05513467,1.10942558,-1.03279606,0.31425273,-0.18890413,0.55989829,-0.55101636,0.28622636,-0.16815989,0.01374579,-0.01995561,1.05149064,-0.99289211
-5.89194597,1.74926825,-1.68013119,0.01326273,-0.00309432,0.01531716,-0.05629651,1.07867626,-1.08294655,0.30992614,-0.19428485,0.54042621,-0.57450174,0.27910196,-0.17481078,0.01529381,-0.01876560,1.03263205,-1.02914464
-5.88594297,1.72009084,-1.73287474,0.01421649,-0.00324304,0.01477277,-0.05729347,1.04788758,-1.13118630,0.30555161,-0.19988741,0.52119728,-0.59632851,0.27232926,-0.18119911,0.01698947,-0.01766493,1.01472730,-1.06415363
-5.87993997,1.69334290,-1.78301785,0.01516835,-0.00345823,0.01437063,-0.05809348,1.01735058,-1.17692941,0.30122204,-0.20569554,0.50238353,-0.61623414,0.26602220,-0.18723431,0.01882034,-0.01665885,0.99804011,-1.09749920
-5.87393697,1.66938912,-1.82997928,0.01610598,-0.00373542,0.01410473,-0.05866987,0.98734911,-1.21966501,0.29701948,-0.21170203,0.48414868,-0.63400433,0.26028590,-0.19283953,0.02077122,-0.01575072,0.98280404,-1.12882285
-5.86793397,1.64851787,-1.87330013,0.01701659,-0.00407051,0.01396725,-0.05900210,0.95815072,-1.25897354,0.29301152,-0.21790995,0.46664376,-0.64948012,0.25521224,-0.19795397,0.02282399,-0.01494240,0.96921135,-1.15784140
-5.86193097,1.63092460,-1.91266129,0.01788719,-0.00445972,0.01394860,-0.05907635,0.92999769,-1.29453980,0.28924826,-0.22433322,0.45000273,-0.66256294,0.25087578,-0.20253464,0.02495761,-0.01423462,0.95740298,-1.18435787
-5.85592796,1.61669818,-1.94789497,0.01870487,-0.00489950,0.01403763,-0.05888579,0.90309880,-1.32616203,0.28576019,-0.23099637,0.43433844,-0.67321735,0.24733007,-0.20655738,0.02714824,-0.01362741,0.94746004,-1.20826876
-5.84992496,1.60581094,-1.97898921,0.01945713,-0.00538642,0.01422176,-0.05843072,0.87762217,-1.35375640,0.28255689,-0.23793342,0.41973919,-0.68147128,0.24460469,-0.21001716,0.02936943,-0.01312047,0.93939751,-1.22956692
-5.84392196,1.59811323,-2.00608507,0.02013213,-0.00591708,0.01448715,-0.05771842,0.85368967,-1.37735644,0.27962680,-0.24518599,0.40626605,-0.68741373,0.24270308,-0.21292747,0.03159247,-0.01271349,0.93316051,-1.24833989
-5.83791896,1.59333278,-2.02946627,0.02071898,-0.00648807,0.01481891,-0.05676276,0.83137327,-1.39710735,0.27693796,-0.25280044,0.39395104,-0.69118979,0.24160134,-0.21531895,0.03378684,-0.01240637,0.92862331,-1.26476348
-5.83191596,1.59107933,-2.04954151,0.02120802,-0.00709587,0.01520134,-0.05558364,0.81069340,-1.41325514,0.27443971,-0.26082443,0.38279648,-0.69299341,0.24124812,-0.21723720,0.03592072,-0.01219944,0.92559145,-1.27909081
-5.82591296,1.59085432,-2.06682033,0.02159107,-0.00773684,0.01561819,-0.05420618,0.79161965,-1.42613117,0.27206518,-0.26930283,0.37277540,-0.69305807,0.24156554,-0.21873990,0.03796171,-0.01209348,0.92380680,-1.29163729
-5.81990995,1.59206547,-2.08188349,0.02186160,-0.00840712,0.01605293,-0.05265978,0.77407364,-1.43613252,0.26973462,-0.27827331,0.36383317,-0.69164574,0.24245122,-0.21989339,0.03987746,-0.01208972,0.92295545,-1.30276211
-5.81390695,1.59404565,-2.09534929,0.02201490,-0.00910265,0.01648912,-0.05097709,0.75793392,-1.44369939,0.26735918,-0.28776176,0.35589013,-0.68903481,0.24378133,-0.22076881,0.04163651,-0.01218973,0.92267823,-1.31284724
-5.80790395,1.59607540,-2.10783770,0.02204821,-0.00981915,0.01691066,-0.04919286,0.74304288,-1.44929033,0.26484513,-0.29777783,0.34884534,-0.68550747,0.24541452,-0.22143805,0.04320900,-0.01239526,0.92258333,-1.32227493
-5.80190095,1.59740808,-2.11993391,0.02196076,-0.01055207,0.01730220,-0.04734276,0.72921499,-1.45335684,0.26209817,-0.30831090,0.34258105,-0.68133707,0.24719664,-0.22196964,0.04456752,-0.01270792,0.92226052,-1.33140493
-5.79589795,1.59729660,-2.13215345,0.02175381,-0.01129663,0.01764944,-0.04546226,0.71624626,-1.45631843,0.25902779,-0.31932668,0.33696790,-0.67677632,0.24896600,-0.22242496,0.04568780,-0.01312894,0.92129635,-1.34055264
-5.78989495,1.59502058,-2.14491064,0.02143056,-0.01204778,0.01793946,-0.04358558,0.70392427,-1.45853960,0.25555132,-0.33076468,0.33187038,-0.67204671,0.25055894,-0.22285473,0.04654938,-0.01365879,0.91928976,-1.34996933
-5.78389195,1.58991276,-2.15849217,0.02099611,-0.01280023,0.01816102,-0.04174464,0.69203823,-1.46030996,0.25159761,-0.34253679,0.32715252,-0.66732969,0.25181561,-0.22329615,0.04713623,-0.01429685,0.91586711,-1.35982566
-5.77788894,1.58138342,-2.17303711,0.02045726,-0.01354843,0.01830480,-0.03996829,0.68038872,-1.46182847,0.24711005,-0.35452714,0.32268338,-0.66276014,0.25258553,-0.22377082,0.04743718,-0.01504109,0.91069634,-1.37019923
-5.77188594,1.56894180,-2.18852466,0.01982240,-0.01428661,0.01836366,-0.03828160,0.66879641,-1.46319283,0.24204902,-0.36659318,0.31834204,-0.65842231,0.25273282,-0.22428344,0.04744625,-0.01588775,0.90349926,-1.38106698
-5.76588294,1.55221349,-2.20477019,0.01910120,-0.01500874,0.01833275,-0.03670534,0.65710948,-1.46439441,0.23639347,-0.37856821,0.31402201,-0.65434844,0.25214081,-0.22482151,0.04716283,-0.01683109,0.89406163,-1.39230291
-5.75987994,1.53095311,-2.22142974,0.01830443,-0.01570861,0.01820961,-0.03525570,0.64520924,-1.46531907,0.23014166,-0.39026514,0.30963470,-0.65052000,0.25071594,-0.22535590,0.04659169,-0.01786322,0.88224049,-1.40368117
-5.75387694,1.50505159,-2.23801292,0.01744368,-0.01637980,0.01799423,-0.03394411,0.63301378,-1.46575385,0.22331111,-0.40148141,0.30511180,-0.64687152,0.24839065,-0.22584239,0.04574286,-0.01897403,0.86796842,-1.41488438
-5.74787394,1.47453799,-2.25390328,0.01653106,-0.01701577,0.01768896,-0.03277729,0.62047937,-1.46539900,0.21593771,-0.41200487,0.30040655,-0.64329661,0.24512524,-0.22622393,0.04463129,-0.02015116,0.85125456,-1.42551686
-5.74187094,1.43957566,-2.26838526,0.01557893,-0.01760988,0.01729846,-0.03175744,0.60759974,-1.46388479,0.20807411,-0.42162038,0.29549377,-0.63965588,0.24090869,-0.22643369,0.04327645,-0.02138011,0.83218244,-1.43512182
-5.73586793,1.40045306,-2.28067606,0.01459965,-0.01815549,0.01682951,-0.03088258,0.59440315,-1.46079206,0.19978745,-0.43011681,0.29036870,-0.63578621,0.23575825,-0.22639849,0.04170173,-0.02264446,0.81090465,-1.44320187
-5.72986493,1.35756985,-2.28996093,0.01360528,-0.01864605,0.01629079,-0.03014694,0.58094755,-1.45567540,0.19115657,-0.43729413,0.28504481,-0.63151090,0.22971811,-0.22604269,0.03993382,-0.02392612,0.78763478,-1.44924152
-5.72386193,1.31141886,-2.29542989,0.01260737,-0.01907516,0.01569269,-0.02954150,0.56731423,-1.44808778,0.18226885,-0.44297028,0.27955067,-0.62665007,0.22285700,-0.22529203,0.03800189,-0.02520576,0.76263702,-1.45273073
-5.71785893,1.26256504,-2.29631422,0.01161676,-0.01943679,0.01504697,-0.02905456,0.55360015,-1.43760514,0.17321689,-0.44698749,0.27392604,-0.62103081,0.21526507,-0.22407753,0.03593687,-0.02646324,0.73621392,-1.45318807
-5.71185593,1.21162238,-2.29192073,0.01064338,-0.01972535,0.01436658,-0.02867230,0.53990970,-1.42384990,0.16409505,-0.44921775,0.26821763,-0.61449655,0.20705010,-0.22233901,0.03377058,-0.02767810,0.70869311,-1.45018264
-5.70585293,1.15922997,-2.28166238,0.00969613,-0.01993584,0.01366530,-0.02837942,0.52634625,-1.40651202,0.15499612,-0.44956726,0.26247457,-0.60691527,0.19833331,-0.22002818,0.03153498,-0.02883013,0.68041347,-1.44335348
-5.69984992,1.10602844,-2.26508388,0.00878276,-0.02006405,0.01295756,-0.02815965,0.51300396,-1.38536680,0.14600830,-0.44797951,0.25674405,-0.59818610,0.18924498,-0.21711115,0.02926133,-0.02989991,0.65171157,-1.43242578
-5.69384692,1.05263780,-2.24188125,0.00790982,-0.02010668,0.01225824,-0.02799631,0.49996056,-1.36028853,0.13721240,-0.44443715,0.25106733,-0.58824423,0.17992008,-0.21357025,0.02697955,-0.03086936,0.62290905,-1.41722320
-5.68784392,0.99963779,-2.21191482,0.00708260,-0.02006146,0.01158246,-0.02787282,0.48727134,-1.33125956,0.12867968,-0.43896227,0.24547631,-0.57706389,0.17049418,-0.20940509,0.02471760,-0.03172227,0.59430141,-1.39767590
-5.68184092,0.94755143,-2.17521527,0.00630519,-0.01992731,0.01094552,-0.02777308,0.47496479,-1.29837447,0.12047010,-0.43161546,0.23999101,-0.56465943,0.16109978,-0.20463286,0.02250089,-0.03244475,0.56614881,-1.37382416
-5.67583792,0.89683260,-2.13198294,0.00558046,-0.01970437,0.01036280,-0.02768185,0.46304009,-1.26183950,0.11263126,-0.42249345,0.23461793,-0.55108471,0.15186315,-0.19928796,0.02035197,-0.03302566,0.53866918,-1.34581762
-5.66983492,0.84785774,-2.08258091,0.00491015,-0.01939411,0.00984981,-0.02758509,0.45146667,-1.22196733,0.10519782,-0.41172570,0.22934951,-0.53643077,0.14290191,-0.19342088,0.01829016,-0.03345689,0.51203391,-1.31391047
-5.66383192,0.80092203,-2.02752235,0.00429498,-0.01899932,0.00942220,-0.02747014,0.44018564,-1.17916780,0.09819164,-0.39947002,0.22416458,-0.52082222,0.13432334,-0.18709654,0.01633142,-0.03373364,0.48636610,-1.27845305
-5.65782891,0.75623980,-1.96745331,0.00373467,-0.01852409,0.00909587,-0.02732599,0.42911322,-1.13393521,0.09162230,-0.38590748,0.21902987,-0.50441261,0.12622341,-0.18039221,0.01448830,-0.03385451,0.46174139,-1.23988039
-5.65182591,0.71394881,-1.90313188,0.00322818,-0.01797374,0.00888705,-0.02714336,0.41814568,-1.08683291,0.08548825,-0.37123689,0.21390225,-0.48737899,0.11868650,-0.17339503,0.01276994,-0.03382152,0.43819102,-1.19869852
-5.64582291,0.67411784,-1.83540470,0.00277371,-0.01735474,0.00881243,-0.02691481,0.40716555,-1.03847592,0.07977817,-0.35566905,0.20873185,-0.46991603,0.11178578,-0.16619932,0.01118227,-0.03364008,0.41570692,-1.15546904
-5.63981991,0.63675689,-1.76518212,0.00236891,-0.01667453,0.00888925,-0.02663483,0.39604874,-0.98951251,0.07447275,-0.33942101,0.20346548,-0.45223003,0.10558404,-0.15890386,0.00972822,-0.03331875,0.39424828,-1.11079281
-5.63381691,0.60182909,-1.69341280,0.00201097,-0.01594136,0.00913534,-0.02629981,0.38467204,-0.94060544,0.06954651,-0.32271062,0.19805035,-0.43453297,0.10013490,-0.15160908,0.00840795,-0.03286902,0.37374916,-1.06529330
-5.62781391,0.56926353,-1.62105862,0.00169674,-0.01516411,0.00956913,-0.02590802,0.37292047,-0.89241351,0.06496977,-0.30575142,0.19243781,-0.41703676,0.09548418,-0.14441445,0.00721929,-0.03230493,0.35412666,-1.01960021
-5.62181091,0.53896806,-1.54907074,0.00142288,-0.01435206,0.01020956,-0.02545959,0.36069425,-0.84557404,0.06071054,-0.28874811,0.18658676,-0.39994798,0.09167133,-0.13741598,0.00615799,-0.03164265,0.33528904,-0.97433374
-5.61580790,0.51084131,-1.47836714,0.00118589,-0.01351470,0.01107583,-0.02495637,0.34791475,-0.80068670,0.05673624,-0.27189268,0.18046667,-0.38346299,0.08873064,-0.13070394,0.00521817,-0.03090000,0.31714345,-0.93008993
-5.60980490,0.48478322,-1.40981216,0.00098227,-0.01266147,0.01218717,-0.02440182,0.33452924,-0.75829914,0.05301532,-0.25536115,0.17405987,-0.36776358,0.08669222,-0.12436092,0.00439265,-0.03009594,0.29960273,-0.88742727
-5.60380190,0.46070349,-1.34419821,0.00080857,-0.01180158,0.01356229,-0.02380082,0.32051416,-0.71889448,0.04951849,-0.23931106,0.16736320,-0.35301313,0.08558256,-0.11846007,0.00367334,-0.02925000,0.28259110,-0.84685473
-5.59779890,0.43852762,-1.28222983,0.00066143,-0.01094383,0.01521890,-0.02315949,0.30587677,-0.68288096,0.04621971,-0.22387967,0.16038862,-0.33935328,0.08542459,-0.11306364,0.00305153,-0.02838168,0.26604836,-0.80882137
-5.59179590,0.41820032,-1.22451010,0.00053767,-0.01009644,0.01717293,-0.02248492,0.29065517,-0.65058365,0.04309686,-0.20918268,0.15316318,-0.32690098,0.08623721,-0.10822183,0.00251824,-0.02750996,0.24993267,-0.77370743
-5.58579290,0.39968630,-1.17152943,0.00043431,-0.00926687,0.01943778,-0.02178492,0.27491676,-0.62223842,0.04013208,-0.19531367,0.14572798,-0.31574609,0.08803432,-0.10397191,0.00206443,-0.02665271,0.23422171,-0.74181717
-5.57978989,0.38296855,-1.12365690,0.00034860,-0.00846179,0.02202339,-0.02106772,0.25875525,-0.59798797,0.03731184,-0.18234393,0.13813649,-0.30594936,0.09082332,-0.10033750,0.00168124,-0.02582618,0.21891248,-0.71337316
-5.57378689,0.36804454,-1.08113394,0.00027802,-0.00768695,0.02493531,-0.02034166,0.24228655,-0.57787996,0.03462671,-0.17032280,0.13045221,-0.29754092,0.09460331,-0.09732828,0.00136018,-0.02504455,0.20401975,-0.68851237
-5.56778389,0.35492062,-1.04407064,0.00022031,-0.00694714,0.02817379,-0.01961489,0.22564370,-0.56186726,0.03207097,-0.15927837,0.12274592,-0.29051925,0.09936293,-0.09493979,0.00109325,-0.02431954,0.18957352,-0.66728392
-5.56178089,0.34360536,-1.01244476,0.00017346,-0.00624622,0.03173282,-0.01889509,0.20897133,-0.54981011,0.02964200,-0.14921848,0.11509258,-0.28485073,0.10507817,-0.09315361,0.00087301,-0.02366012,0.17561563,-0.64964861
-5.55577789,0.33410227,-0.98610345,0.00013569,-0.00558707,0.03559939,-0.01818915,0.19241981,-0.54148044,0.02733965,-0.14013204,0.10756822,-0.28046986,0.11171022,-0.09193778,0.00069271,-0.02307223,0.16219600,-0.63548038
-5.54977489,0.32640255,-0.96476799,0.00010545,-0.00497168,0.03975285,-0.01750297,0.17613949,-0.53656799,0.02516547,-0.13199057,0.10024687,-0.27728018,0.11920362,-0.09124748,0.00054626,-0.02255871,0.14936858,-0.62456975
-5.54377189,0.32047849,-0.94804154,0.00008143,-0.00440118,0.04416448,-0.01684126,0.16027540,-0.53468844,0.02312204,-0.12474992,0.09319773,-0.27515604,0.12748486,-0.09102603,0.00042825,-0.02211926,0.13718748,-0.61662926
-5.53776888,0.31627806,-0.93541999,0.00006247,-0.00387594,0.04879742,-0.01620739,0.14496251,-0.53539339,0.02121231,-0.11835226,0.08648275,-0.27394520,0.13646158,-0.09120626,0.00033398,-0.02175050,0.12570341,-0.61130100
-5.53176588,0.31372107,-0.92630580,0.00004762,-0.00339562,0.05360682,-0.01560332,0.13032180,-0.53818191,0.01943903,-0.11272814,0.08015478,-0.27347233,0.14602267,-0.09171202,0.00025935,-0.02144624,0.11496067,-0.60816620
-5.52576288,0.31269729,-0.92002477,0.00003607,-0.00295927,0.05854044,-0.01502960,0.11645732,-0.54251374,0.01780434,-0.10779882,0.07425618,-0.27354334,0.15603920,-0.09246015,0.00020091,-0.02119767,0.10499490,-0.60675671
-5.51975988,0.31306684,-0.91584528,0.00002716,-0.00256545,0.06353960,-0.01448543,0.10345430,-0.54782364,0.01630945,-0.10347855,0.06881814,-0.27395054,0.16636637,-0.09336257,0.00015575,-0.02099386,0.09583160,-0.60656808
-5.51375688,0.31466280,-0.91299969,0.00002034,-0.00221229,0.06854056,-0.01396875,0.09137817,-0.55353658,0.01495455,-0.09967712,0.06386065,-0.27447839,0.17684660,-0.09432863,0.00012147,-0.02082214,0.08748551,-0.60707416
-5.50775388,0.31729612,-0.91070708,0.00001517,-0.00189760,0.07347624,-0.01347647,0.08027471,-0.55908354,0.01373879,-0.09630227,0.05939301,-0.27490987,0.18731350,-0.09526761,0.00009616,-0.02066865,0.07996085,-0.60774249
-5.50175088,0.32076264,-0.90819682,0.00001129,-0.00161897,0.07827834,-0.01300465,0.07017097,-0.56391710,0.01266049,-0.09326221,0.05541495,-0.27503291,0.19759689,-0.09609120,0.00007831,-0.02051892,0.07325236,-0.60805023
-5.49574787,0.32485198,-0.90473196,0.00000843,-0.00137379,0.08287976,-0.01254880,0.06107709,-0.56752668,0.01171737,-0.09046796,0.05191821,-0.27464702,0.20752859,-0.09671610,0.00006679,-0.02035842,0.06734706,-0.60749987
-5.48974487,0.32935790,-0.89963163,0.00000637,-0.00115940,0.08721718,-0.01210409,0.05298857,-0.56945253,0.01090702,-0.08783563,0.04888851,-0.27356957,0.21694880,-0.09706633,0.00006081,-0.02017317,0.06222655,-0.60563429
-5.48374187,0.33408976,-0.89229148,0.00000495,-0.00097310,0.09123391,-0.01166570,0.04588919,-0.56929823,0.01022736,-0.08528838,0.04630781,-0.27164150,0.22571299,-0.09707545,0.00005989,-0.01995024,0.05786984,-0.60205045
-5.47773887,0.33888443,-0.88220147,0.00000404,-0.00081220,0.09488261,-0.01122903,0.03975409,-0.56674099,0.00967718,-0.08275817,0.04415670,-0.26873230,0.23369877,-0.09668842,0.00006383,-0.01967825,0.05425640,-0.59641113
-5.47173587,0.34361839,-0.86896003,0.00000358,-0.00067412,0.09812811,-0.01078997,0.03455304,-0.56153950,0.00925675,-0.08018716,0.04241690,-0.26474394,0.24081273,-0.09586307,0.00007271,-0.01934778,0.05136943,-0.58845435
-5.46573287,0.34821908,-0.85228423,0.00000351,-0.00055635,0.10094987,-0.01034509,0.03025372,-0.55353889,0.00896838,-0.07752871,0.04107370,-0.25961354,0.24699670,-0.09457113,0.00008683,-0.01895170,0.04919906,-0.57799994
-5.45972986,0.35267533,-0.83201539,0.00000384,-0.00045653,0.10334425,-0.00989180,0.02682478,-0.54267270,0.00881700,-0.07474794,0.04011816,-0.25331482,0.25223333,-0.09279878,0.00010675,-0.01848538,0.04774540,-0.56495305
-5.45372686,0.35704612,-0.80812006,0.00000457,-0.00037245,0.10532625,-0.00942848,0.02423870,-0.52896172,0.00881066,-0.07182192,0.03954919,-0.24585802,0.25655059,-0.09054662,0.00013326,-0.01794676,0.04702130,-0.54930451
-5.44772386,0.36146727,-0.78068635,0.00000578,-0.00030209,0.10693077,-0.00895448,0.02247431,-0.51250991,0.00896099,-0.06873941,0.03937524,-0.23728858,0.26002485,-0.08782922,0.00016737,-0.01733642,0.04705466,-0.53112807
-5.44172086,0.36615560,-0.74991585,0.00000756,-0.00024358,0.10821319,-0.00847015,0.02151874,-0.49349751,0.00928354,-0.06550015,0.03961552,-0.22768450,0.26278256,-0.08467414,0.00021031,-0.01665741,0.04789020,-0.51057461
-5.43571786,0.37141026,-0.71611176,0.00001003,-0.00019523,0.10924934,-0.00797679,0.02136902,-0.47217175,0.00979799,-0.06211393,0.04030087,-0.21715253,0.26500009,-0.08112049,0.00026352,-0.01591508,0.04959057,-0.48786379
-5.42971486,0.37761098,-0.67966369,0.00001337,-0.00015553,0.11013459,-0.00747653,0.02203302,-0.44883563,0.01052827,-0.05859922,0.04147409,-0.20582346,0.26690179,-0.07721716,0.00032864,-0.01511677,0.05223663,-0.46327359
-5.42371186,0.38521295,-0.64103005,0.00001782,-0.00012316,0.11098229,-0.00697222,0.02352979,-0.42383530,0.01150249,-0.05498169,0.04318966,-0.19384679,0.26875606,-0.07302083,0.00040748,-0.01427148,0.05592708,-0.43712809
-5.41770885,0.39473845,-0.60071899,0.00002365,-0.00009692,0.11192136,-0.00646724,0.02588939,-0.39754663,0.01275274,-0.05129249,0.04551304,-0.18138484,0.27086966,-0.06859374,0.00050203,-0.01338946,0.06077700,-0.40978435
-5.41170585,0.40676501,-0.55926850,0.00003122,-0.00007580,0.11309317,-0.00596536,0.02915198,-0.37036155,0.01431465,-0.04756658,0.04851926,-0.16860690,0.27358009,-0.06400139,0.00061438,-0.01248178,0.06691563,-0.38161885
-5.40570285,0.42191059,-0.51722693,0.00004097,-0.00005892,0.11464776,-0.00547053,0.03336640,-0.34267481,0.01622684,-0.04384096,0.05229109,-0.15568333,0.27724634,-0.05931031,0.00074670,-0.01155992,0.07448315,-0.35301406
-5.39969985,0.44081563,-0.47513448,0.00005342,-0.00004550,0.11673943,-0.00498673,0.03858804,-0.31487153,0.01853015,-0.04015301,0.05691665,-0.14278018,0.28223822,-0.05458596,0.00090119,-0.01063537,0.08362655,-0.32434590
-5.39369685,0.46412277,-0.43350650,0.00006919,-0.00003492,0.11952190,-0.00451778,0.04487632,-0.28731623,0.02126669,-0.03653908,0.06248649,-0.13005426,0.28892444,-0.04989076,0.00108000,-0.00971919,0.09449472,-0.29597234
-5.38769385,0.49245437,-0.39281919,0.00008901,-0.00002663,0.12314306,-0.00406722,0.05229152,-0.26034340,0.02447874,-0.03303311,0.06909035,-0.11764908,0.29765995,-0.04528248,0.00128516,-0.00882177,0.10723268,-0.26822363
-5.38169085,0.52638878,-0.35349796,0.00011372,-0.00002017,0.12773962,-0.00363820,0.06089137,-0.23425015,0.02820745,-0.02966564,0.07681353,-0.10569154,0.30877269,-0.04081286,0.00151848,-0.00795246,0.12197530,-0.24139456
-5.37568784,0.56643583,-0.31590895,0.00014429,-0.00001518,0.13343164,-0.00323337,0.07072725,-0.20929082,0.03249154,-0.02646298,0.08573311,-0.09428961,0.32255041,-0.03652667,0.00178149,-0.00711945,0.13884055,-0.21573859
-5.36968484,0.61301253,-0.28035352,0.00018182,-0.00001135,0.14031733,-0.00285484,0.08184027,-0.18567375,0.03736578,-0.02344668,0.09591401,-0.08353086,0.33922789,-0.03246102,0.00207528,-0.00632953,0.15792251,-0.19146427
-5.36368184,0.66641988,-0.24706576,0.00022753,-0.00000843,0.14846814,-0.00250415,0.09425741,-0.16356000,0.04285952,-0.02063327,0.10740513,-0.07348201,0.35897499,-0.02864512,0.00240047,-0.00558810,0.17928456,-0.16873359
-5.35767884,0.72682169,-0.21621286,0.00028277,-0.00000622,0.15792441,-0.00218230,0.10798784,-0.14306398,0.04899522,-0.01803421,0.12023568,-0.06418919,0.38188623,-0.02510025,0.00275705,-0.00489910,0.20295293,-0.14766233
-5.35167584,0.79422649,-0.18789789,0.00034900,-0.00000456,0.16869185,-0.00188973,0.12301963,-0.12425565,0.05578705,-0.01565609,0.13441192,-0.05567895,0.40797205,-0.02184012,0.00314433,-0.00426505,0.22891094,-0.12832198
-5.34567284,0.86847357,-0.16216464,0.00042777,-0.00000332,0.18073878,-0.00162642,0.13931714,-0.10716407,0.06323969,-0.01350101,0.14991437,-0.04795986,0.43715253,-0.01887141,0.00356087,-0.00368716,0.25709443,-0.11074319
