energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.33466733,8.10354366,0.02645147,0.32392097,0.81611215,0.58095536,1.05914864,6.38392419,0.03852412,0.91790494
-3.32866433,8.09042532,0.02614872,0.32854630,0.82145811,0.57764037,1.06711367,6.36959618,0.03890093,0.92373370
-3.32266133,8.07274344,0.02589684,0.33327409,0.82718943,0.57425823,1.07593591,6.34988349,0.03925650,0.92963777
-3.31665833,8.05092849,0.02569638,0.33803056,0.83321257,0.57079380,1.08530719,6.32551786,0.03958919,0.93537569
-3.31065533,8.02563928,0.02554754,0.34275155,0.83945177,0.56725297,1.09494281,6.29741258,0.03989827,0.94074050
-3.30465233,7.99773089,0.02545043,0.34738256,0.84585031,0.56366153,1.10458567,6.26662787,0.04018384,0.94556316
-3.29864932,7.96821294,0.02540516,0.35187831,0.85237048,0.56006300,1.11400896,6.23432947,0.04044659,0.94971410
-3.29264632,7.93820068,0.02541201,0.35620190,0.85899232,0.55651582,1.12301735,6.20174230,0.04068763,0.95310302
-3.28664332,7.90886160,0.02547151,0.36032358,0.86571139,0.55308987,1.13144700,6.17010180,0.04090834,0.95567719
-3.28064032,7.88136065,0.02558442,0.36421945,0.87253562,0.54986275,1.13916446,6.14060523,0.04111014,0.95741838
-3.27463732,7.85680685,0.02575176,0.36786994,0.87948140,0.54691594,1.14606486,6.11436534,0.04129436,0.95833874
-3.26863432,7.83620412,0.02597473,0.37125847,0.88656941,0.54433099,1.15206952,6.09236871,0.04146216,0.95847594
-3.26263132,7.82040860,0.02625462,0.37437016,0.89382009,0.54218610,1.15712335,6.07544044,0.04161443,0.95788788
-3.25662831,7.81009432,0.02659266,0.37719078,0.90124933,0.54055299,1.16119199,6.06421675,0.04175178,0.95664719
-3.25062531,7.80572854,0.02698989,0.37970605,0.90886439,0.53949443,1.16425920,6.05912632,0.04187454,0.95483578
-3.24462231,7.80755721,0.02744697,0.38190116,0.91666039,0.53906224,1.16632430,6.06038073,0.04198288,0.95253978
-3.23861931,7.81560078,0.02796399,0.38376068,0.92461755,0.53929600,1.16739989,6.06797398,0.04207681,0.94984491
-3.23261631,7.82965970,0.02854027,0.38526876,0.93269923,0.54022222,1.16750985,6.08169039,0.04215634,0.94683252
-3.22661331,7.84932855,0.02917425,0.38640960,0.94085096,0.54185421,1.16668750,6.10111998,0.04222159,0.94357631
-3.22061031,7.87401751,0.02986325,0.38716812,0.94900053,0.54419229,1.16497405,6.12567999,0.04227289,0.94013993
-3.21460730,7.90297954,0.03060342,0.38753077,0.95705894,0.54722453,1.16241699,6.15464116,0.04231089,0.93657531
-3.20860430,7.93534141,0.03138960,0.38748640,0.96492243,0.55092774,1.15906865,6.18715718,0.04233664,0.93292177
-3.20260130,7.97013711,0.03221525,0.38702709,0.97247523,0.55526870,1.15498467,6.22229594,0.04235162,0.92920596
-3.19659830,8.00634191,0.03307252,0.38614891,0.97959312,0.56020566,1.15022231,6.25907102,0.04235781,0.92544237
-3.19059530,8.04290566,0.03395222,0.38485252,0.98614739,0.56568984,1.14483876,6.29647245,0.04235761,0.92163455
-3.18459230,8.07878432,0.03484396,0.38314354,0.99200927,0.57166709,1.13888927,6.33349565,0.04235383,0.91777671
-3.17858929,8.11296886,0.03573633,0.38103269,0.99705440,0.57807956,1.13242522,6.36916782,0.04234965,0.91385581
-3.17258629,8.14451076,0.03661704,0.37853570,1.00116727,0.58486729,1.12549219,6.40257133,0.04234848,0.90985390
-3.16658329,8.17254401,0.03747327,0.37567290,1.00424537,0.59196989,1.11812823,6.43286380,0.04235387,0.90575062
-3.16058029,8.19630321,0.03829192,0.37246873,1.00620291,0.59932810,1.11036219,6.45929473,0.04236943,0.90152577
-3.15457729,8.21513796,0.03905997,0.36895087,1.00697394,0.60688525,1.10221249,6.48121873,0.04239869,0.89716188
-3.14857429,8.22852344,0.03976484,0.36514941,1.00651472,0.61458862,1.09368635,6.49810527,0.04244503,0.89264651
-3.14257129,8.23606744,0.04039477,0.36109579,1.00480538,0.62239072,1.08477945,6.50954530,0.04251159,0.88797445
-3.13656828,8.23751396,0.04093920,0.35682187,1.00185059,0.63025025,1.07547635,6.51525466,0.04260120,0.88314951
-3.13056528,8.23274354,0.04138914,0.35235885,0.99767955,0.63813298,1.06575147,6.51507463,0.04271633,0.87818590
-3.12456228,8.22177057,0.04173746,0.34773647,0.99234512,0.64601233,1.05557075,6.50896959,0.04285905,0.87310924
-3.11855928,8.20473774,0.04197919,0.34298222,0.98592227,0.65386967,1.04489401,6.49702211,0.04303106,0.86795706
-3.11255628,8.18190795,0.04211175,0.33812076,0.97850594,0.66169437,1.03367782,6.47942567,0.04323361,0.86277881
-3.10655328,8.15365401,0.04213506,0.33317360,0.97020853,0.66948366,1.02187886,6.45647522,0.04346759,0.85763550
-3.10055028,8.12044659,0.04205165,0.32815896,0.96115704,0.67724211,1.00945768,6.42855605,0.04373347,0.85259890
-3.09454727,8.08284091,0.04186663,0.32309187,0.95149026,0.68498114,0.99638260,6.39613144,0.04403136,0.84775039
-3.08854427,8.04146292,0.04158762,0.31798452,0.94135592,0.69271829,0.98263377,6.35972946,0.04436104,0.84317962
-3.08254127,7.99699557,0.04122452,0.31284682,0.93090817,0.70047650,0.96820704,6.31992983,0.04472195,0.83898303
-3.07653827,7.95016606,0.04078934,0.30768713,0.92030543,0.70828350,0.95311765,6.27735125,0.04511323,0.83526233
-3.07053527,7.90173468,0.04029584,0.30251323,0.90970873,0.71617135,0.93740347,6.23264011,0.04553379,0.83212297
-3.06453227,7.85248602,0.03975917,0.29733331,0.89928058,0.72417613,0.92112770,6.18646093,0.04598232,0.82967292
-3.05852926,7.80322295,0.03919549,0.29215708,0.88918442,0.73233804,0.90438097,6.13948933,0.04645736,0.82802151
-3.05252626,7.75476371,0.03862156,0.28699695,0.87958461,0.74070161,0.88728256,6.09240751,0.04695736,0.82727858
-3.04652326,7.70794204,0.03805425,0.28186911,0.87064679,0.74931638,0.86998084,6.04590272,0.04748078,0.82755386
-3.04052026,7.66361008,0.03751020,0.27679454,0.86253866,0.75823757,0.85265272,6.00066818,0.04802619,0.82895659
-3.03451726,7.62264320,0.03700533,0.27179990,0.85543075,0.76752703,0.83550210,5.95740632,0.04859236,0.83159520
-3.02851426,7.58594605,0.03655455,0.26691813,0.84949721,0.77725397,0.81875730,5.91683341,0.04917834,0.83557707
-3.02251126,7.55445830,0.03617136,0.26218891,0.84491626,0.78749564,0.80266747,5.87968479,0.04978365,0.84100817
-3.01650825,7.52915878,0.03586762,0.25765864,0.84187009,0.79833741,0.78749785,5.84671951,0.05040828,0.84799240
-3.01050525,7.51106655,0.03565328,0.25338016,0.84054407,0.80987245,0.77352421,5.81872329,0.05105283,0.85663057
-3.00450225,7.50123738,0.03553625,0.24941209,0.84112498,0.82220048,0.76102619,5.79650845,0.05171853,0.86701889
-2.99849925,7.50075445,0.03552227,0.24581764,0.84379824,0.83542581,0.75028000,5.78091005,0.05240725,0.87924671
-2.99249625,7.51071238,0.03561485,0.24266314,0.84874397,0.84965426,0.74155038,5.77277702,0.05312148,0.89339372
-2.98649325,7.53219419,0.03581529,0.24001610,0.85613197,0.86498928,0.73508214,5.77295819,0.05386426,0.90952634
-2.98049025,7.56624106,0.03612269,0.23794297,0.86611569,0.88152707,0.73109157,5.78228273,0.05463902,0.92769364
-2.97448724,7.61381590,0.03653409,0.23650665,0.87882527,0.89935105,0.72975788,5.80153559,0.05544947,0.94792258
-2.96848424,7.67576168,0.03704461,0.23576374,0.89436013,0.91852583,0.73121509,5.83142861,0.05629935,0.97021319
-2.96248124,7.75275653,0.03764755,0.23576185,0.91278118,0.93909095,0.73554470,5.87256846,0.05719223,0.99453353
-2.95647824,7.84526782,0.03833470,0.23653682,0.93410326,0.96105481,0.74276946,5.92542309,0.05813124,1.02081501
-2.95047524,7.95350790,0.03909648,0.23811029,0.95828810,0.98438914,0.75284853,5.99028858,0.05911887,1.04894826
-2.94447224,8.07739417,0.03992222,0.24048747,0.98523835,1.00902440,0.76567452,6.06725828,0.06015668,1.07877996
-2.93846923,8.21651644,0.04080043,0.24365542,1.01479301,1.03484638,0.78107247,6.15619650,0.06124510,1.11011081
-2.93246623,8.37011396,0.04171903,0.24758194,1.04672478,1.06169452,0.79880100,6.25671864,0.06238327,1.14269505
-2.92646323,8.53706447,0.04266562,0.25221507,1.08073957,1.08936197,0.81855594,6.36817944,0.06356890,1.17624167
-2.92046023,8.71588681,0.04362775,0.25748339,1.11647838,1.11759763,0.83997606,6.48967085,0.06479818,1.21041737
-2.91445723,8.90475798,0.04459318,0.26329700,1.15352180,1.14611022,0.86265127,6.62003018,0.06606577,1.24485144
-2.90845423,9.10154489,0.04555006,0.26954938,1.19139705,1.17457431,0.88613264,6.75785905,0.06736482,1.27914240
-2.90245123,9.30385016,0.04648716,0.27611987,1.22958737,1.20263805,0.90994424,6.90155276,0.06868703,1.31286615
-2.89644822,9.50907044,0.04739407,0.28287689,1.26754365,1.22993238,0.93359624,7.04933919,0.07002282,1.34558558
-2.89044522,9.71446512,0.04826133,0.28968153,1.30469776,1.25608131,0.95659886,7.19932589,0.07136147,1.37686113
-2.88444222,9.91723271,0.04908053,0.29639170,1.34047727,1.28071288,0.97847653,7.34955344,0.07269132,1.40626187
-2.87843922,10.11459164,0.04984443,0.30286631,1.37432077,1.30347029,0.99878186,7.49805280,0.07399999,1.43337688
-2.87243622,10.30386199,0.05054696,0.30896964,1.40569344,1.32402269,1.01710867,7.64290417,0.07527462,1.45782618
-2.86643322,10.48254469,0.05118328,0.31457536,1.43410203,1.34207527,1.03310373,7.78229476,0.07650210,1.47927101
-2.86043022,10.64839472,0.05174971,0.31957040,1.45910877,1.35737810,1.04647656,7.91457299,0.07766933,1.49742296
-2.85442721,10.79948532,0.05224371,0.32385822,1.48034354,1.36973355,1.05700710,8.03829666,0.07876345,1.51205153
-2.84842421,10.93426057,0.05266379,0.32736143,1.49751396,1.37900185,1.06455078,8.15227313,0.07977210,1.52299008
-2.84242121,11.05157432,0.05300941,0.33002377,1.51041285,1.38510479,1.06904094,8.25558982,0.08068364,1.53013969
-2.83641821,11.15071425,0.05328085,0.33181120,1.51892292,1.38802738,1.07048856,8.34763401,0.08148739,1.53347105
-2.83041521,11.23141037,0.05347912,0.33271220,1.52301849,1.38781756,1.06897935,8.42810109,0.08217385,1.53302432
-2.82441221,11.29382811,0.05360580,0.33273730,1.52276427,1.38458410,1.06466835,8.49699141,0.08273496,1.52890701
-2.81840920,11.33854678,0.05366295,0.33191774,1.51831128,1.37849279,1.05777246,8.55459599,0.08316427,1.52128998
-2.81240620,11.36652477,0.05365298,0.33030354,1.50989022,1.36976128,1.04856122,8.60147207,0.08345719,1.51040189
-2.80640320,11.37905322,0.05357854,0.32796099,1.49780248,1.35865274,1.03734624,8.63840964,0.08361111,1.49652228
-2.80040020,11.37770049,0.05344250,0.32496968,1.48240942,1.34546872,1.02446979,8.66639080,0.08362563,1.47997355
-2.79439720,11.36424970,0.05324781,0.32141921,1.46412014,1.33054140,1.01029305,8.68654344,0.08350263,1.46111209
-2.78839420,11.34063194,0.05299754,0.31740579,1.44337847,1.31422560,0.99518448,8.70009141,0.08324640,1.44031895
-2.78239120,11.30885763,0.05269483,0.31302882,1.42064943,1.29689074,0.97950861,8.70830308,0.08286358,1.41799028
-2.77638819,11.27094838,0.05234293,0.30838756,1.39640592,1.27891296,0.96361587,8.71244020,0.08236319,1.39452773
-2.77038519,11.22887158,0.05194517,0.30357812,1.37111579,1.26066760,0.94783347,8.71370885,0.08175649,1.37032916
-2.76438219,11.18447973,0.05150505,0.29869069,1.34522992,1.24252202,0.93245776,8.71321423,0.08105677,1.34577976
-2.75837919,11.13945604,0.05102627,0.29380726,1.31917155,1.22482914,0.91774812,8.71192056,0.08027909,1.32124385
-2.75237619,11.09526785,0.05051276,0.28899975,1.29332713,1.20792148,0.90392248,8.71061743,0.07943994,1.29705749
-2.74637319,11.05312882,0.04996870,0.28432870,1.26803882,1.19210580,0.89115447,8.70989338,0.07855680,1.27352199
-2.74037019,11.01397062,0.04939857,0.27984236,1.24359893,1.17765856,0.87957208,8.71011755,0.07764771,1.25089855
-2.73436718,10.97842473,0.04880714,0.27557637,1.22024622,1.16482187,0.86925777,8.71142960,0.07673071,1.22940399
-2.72836418,10.94681442,0.04819945,0.27155380,1.19816406,1.15380033,0.86024997,8.71373828,0.07582334,1.20920776
-2.72236118,10.91915695,0.04758075,0.26778561,1.17748049,1.14475834,0.85254549,8.71672834,0.07494209,1.19043026
-2.71635818,10.89517561,0.04695644,0.26427152,1.15826990,1.13781836,0.84610311,8.71987557,0.07410190,1.17314244
-2.71035518,10.87432119,0.04633195,0.26100109,1.14055640,1.13305970,0.84084769,8.72246950,0.07331568,1.15736681
-2.70435218,10.85580196,0.04571267,0.25795505,1.12431848,1.13051818,0.83667495,8.72364279,0.07259390,1.14307972
-2.69834917,10.83862143,0.04510373,0.25510680,1.10949485,1.13018647,0.83345664,8.72240657,0.07194431,1.13021489
-2.69234617,10.82162259,0.04450992,0.25242400,1.09599125,1.13201528,0.83104590,8.71769058,0.07137169,1.11866818
-2.68634317,10.80353726,0.04393552,0.24987016,1.08368787,1.13591525,0.82928267,8.70838670,0.07087776,1.10830331
-2.68034017,10.78303924,0.04338413,0.24740631,1.07244729,1.14175960,0.82799914,8.69339471,0.07046119,1.09895848
-2.67433717,10.75879939,0.04285857,0.24499252,1.06212244,1.14938760,0.82702501,8.67166861,0.07011773,1.09045366
-2.66833417,10.72954101,0.04236079,0.24258940,1.05256456,1.15860853,0.82619250,8.64226207,0.06984050,1.08259828
-2.66233117,10.69409370,0.04189174,0.24015938,1.04363077,1.16920646,0.82534102,8.60437131,0.06962028,1.07519909
-2.65632816,10.65144382,0.04145142,0.23766795,1.03519096,1.18094530,0.82432148,8.55737409,0.06944601,1.06806791
-2.65032516,10.60077984,0.04103882,0.23508466,1.02713397,1.19357442,0.82300005,8.50086315,0.06930529,1.06102896
-2.64432216,10.54153088,0.04065202,0.23238392,1.01937267,1.20683439,0.82126145,8.43467295,0.06918495,1.05392561
-2.63831916,10.47339699,0.04028827,0.22954564,1.01184784,1.22046287,0.81901160,8.35889857,0.06907165,1.04662616
-2.63231616,10.39636991,0.03994416,0.22655563,1.00453078,1.23420039,0.81617963,8.27390586,0.06895247,1.03902852
-2.62631316,10.31074359,0.03961577,0.22340587,0.99742446,1.24779595,0.81271928,8.18033236,0.06881550,1.03106361
-2.62031016,10.21711362,0.03929889,0.22009446,0.99056332,1.26101214,0.80860949,8.07907871,0.06865036,1.02269739
-2.61430715,10.11636581,0.03898924,0.21662547,0.98401155,1.27362980,0.80385443,7.97129070,0.06844867,1.01393137
-2.60830415,10.00965398,0.03868271,0.21300860,0.97786013,1.28545195,0.79848275,7.85833243,0.06820444,1.00480166
-2.60230115,9.89836774,0.03837558,0.20925867,0.97222258,1.29630698,0.79254624,7.74175141,0.06791431,0.99537670
-2.59629815,9.78409157,0.03806476,0.20539496,0.96722971,1.30605095,0.78611788,7.62323680,0.06757779,0.98575368
-2.59029515,9.66855652,0.03774793,0.20144049,0.96302357,1.31456902,0.77928945,7.50457222,0.06719728,0.97605381
-2.58429215,9.55358642,0.03742374,0.19742122,0.95975084,1.32177600,0.77216863,7.38758481,0.06677804,0.96641687
-2.57828914,9.44104083,0.03709192,0.19336514,0.95755601,1.32761601,0.76487587,7.27409242,0.06632803,0.95699507
-2.57228614,9.33275665,0.03675334,0.18930149,0.95657460,1.33206136,0.75754110,7.16585078,0.06585770,0.94794661
-2.56628314,9.23049088,0.03641003,0.18525989,0.95692677,1.33511080,0.75030027,7.06450261,0.06537962,0.93942930
-2.56028014,9.13586660,0.03606516,0.18126959,0.95871163,1.33678718,0.74329203,6.97153056,0.06490809,0.93159439
-2.55427714,9.05032418,0.03572299,0.17735883,0.96200244,1.33713468,0.73665449,6.88821546,0.06445873,0.92458095
-2.54827414,8.97507942,0.03538872,0.17355425,0.96684310,1.33621587,0.73052227,6.81560143,0.06404791,0.91851103
-2.54227114,8.91109013,0.03506836,0.16988053,0.97324585,1.33410863,0.72502373,6.75446893,0.06369231,0.91348579
-2.53626813,8.85903200,0.03476857,0.16636003,0.98119055,1.33090306,0.72027865,6.70531637,0.06340837,0.90958262
-2.53026513,8.81928439,0.03449642,0.16301269,0.99062525,1.32669868,0.71639616,6.66835084,0.06321175,0.90685355
-2.52426213,8.79192603,0.03425923,0.15985600,1.00146835,1.32160174,0.71347305,6.64348780,0.06311688,0.90532462
-2.51825913,8.77674043,0.03406428,0.15690508,1.01361190,1.31572291,0.71159234,6.63035939,0.06313646,0.90499651
-2.51225613,8.77322997,0.03391866,0.15417282,1.02692602,1.30917531,0.71082215,6.62833069,0.06328104,0.90584599
-2.50625313,8.78063789,0.03382902,0.15167015,1.04126411,1.30207275,0.71121480,6.63652298,0.06355863,0.90782824
-2.50025013,8.79797647,0.03380137,0.14940626,1.05646853,1.29452834,0.71280603,6.65384271,0.06397435,0.91087985
-2.49424712,8.82406017,0.03384092,0.14738884,1.07237649,1.28665323,0.71561435,6.67901491,0.06453017,0.91492206
-2.48824412,8.85754185,0.03395188,0.14562430,1.08882572,1.27855548,0.71964056,6.71061964,0.06522467,0.91986431
-2.48224112,8.89695072,0.03413737,0.14411796,1.10565960,1.27033894,0.72486728,6.74713012,0.06605290,0.92560768
-2.47623812,8.94073024,0.03439926,0.14287408,1.12273156,1.26210206,0.73125858,6.78695111,0.06700627,0.93204812
-2.47023512,8.98727503,0.03473811,0.14189590,1.13990839,1.25393665,0.73875976,6.82845650,0.06807262,0.93907926
-2.46423212,9.03496533,0.03515308,0.14118558,1.15707229,1.24592635,0.74729728,6.87002498,0.06923624,0.94659468
-2.45822911,9.08219857,0.03564191,0.14074400,1.17412173,1.23814506,0.75677890,6.91007304,0.07047812,0.95448970
-2.45222611,9.12741729,0.03620090,0.14057061,1.19097083,1.23065514,0.76709411,6.94708477,0.07177623,0.96266238
-2.44622311,9.16913332,0.03682493,0.14066316,1.20754762,1.22350563,0.77811494,6.97963785,0.07310587,0.97101407
-2.44022011,9.20594819,0.03750745,0.14101745,1.22379109,1.21673041,0.78969716,7.00642586,0.07444027,0.97944940
-2.43421711,9.23657000,0.03824061,0.14162711,1.23964746,1.21034662,0.80168196,7.02627663,0.07575112,0.98787579
-2.42821411,9.25982715,0.03901525,0.14248345,1.25506575,1.20435327,0.81389812,7.03816687,0.07700929,0.99620277
-2.42221111,9.27467943,0.03982107,0.14357530,1.26999313,1.19873047,0.82616470,7.04123333,0.07818564,1.00434106
-2.41620810,9.28022686,0.04064673,0.14488910,1.28437032,1.19343914,0.83829417,7.03478060,0.07925184,1.01220175
-2.41020510,9.27571700,0.04147997,0.14640895,1.29812734,1.18842155,0.85009600,7.01828607,0.08018125,1.01969557
-2.40420210,9.26055086,0.04230781,0.14811695,1.31118005,1.18360267,0.86138061,6.99140218,0.08094978,1.02673249
-2.39819910,9.23428798,0.04311670,0.14999350,1.32342767,1.17889246,0.87196347,6.95395621,0.08153681,1.03322168
-2.39219610,9.19665065,0.04389276,0.15201787,1.33475146,1.17418903,0.88166949,6.90594803,0.08192591,1.03907196
-2.38619310,9.14752739,0.04462195,0.15416880,1.34501493,1.16938271,0.89033718,6.84754565,0.08210559,1.04419271
-2.38019010,9.08697554,0.04529039,0.15642514,1.35406541,1.16436082,0.89782282,6.77907902,0.08206986,1.04849537
-2.37418709,9.01522274,0.04588452,0.15876663,1.36173716,1.15901308,0.90400422,6.70103185,0.08181863,1.05189527
-2.36818409,8.93266681,0.04639144,0.16117455,1.36785581,1.15323732,0.90878405,6.61403170,0.08135796,1.05431392
-2.36218109,8.83987380,0.04679913,0.16363248,1.37224407,1.14694535,0.91209263,6.51883824,0.08070005,1.05568156
-2.35617809,8.73757355,0.04709675,0.16612682,1.37472836,1.14006853,0.91388992,6.41632971,0.07986309,1.05593984
-2.35017509,8.62665249,0.04727489,0.16864730,1.37514611,1.13256300,0.91416691,6.30748771,0.07887084,1.05504443
-2.34417209,8.50814322,0.04732581,0.17118726,1.37335335,1.12441396,0.91294599,6.19338027,0.07775200,1.05296753
-2.33816908,8.38321060,0.04724368,0.17374383,1.36923230,1.11563900,0.91028062,6.07514354,0.07653946,1.04970000
-2.33216608,8.25313445,0.04702479,0.17631777,1.36269835,1.10629013,0.90625407,5.95396215,0.07526928,1.04525301
-2.32616308,8.11928868,0.04666766,0.17891328,1.35370639,1.09645430,0.90097741,5.83104868,0.07397961,1.03965909
-2.32016008,7.98311744,0.04617317,0.18153744,1.34225582,1.08625252,0.89458668,5.70762260,0.07270954,1.03297247
-2.31415708,7.84610867,0.04554464,0.18419962,1.32839424,1.07583737,0.88723952,5.58488917,0.07149779,1.02526871
-2.30815408,7.70976583,0.04478779,0.18691066,1.31221945,1.06538916,0.87911131,5.46401885,0.07038152,1.01664356
-2.30215108,7.57557882,0.04391072,0.18968198,1.29387973,1.05511075,0.87039085,5.34612784,0.06939514,1.00721103
-2.29614807,7.44499507,0.04292373,0.19252465,1.27357234,1.04522149,0.86127602,5.23226038,0.06856919,0.99710095
-2.29014507,7.31939196,0.04183921,0.19544850,1.25154032,1.03595040,0.85196929,5.12337330,0.06792938,0.98645589
-2.28414207,7.20005176,0.04067137,0.19846128,1.22806774,1.02752906,0.84267351,5.02032361,0.06749584,0.97542776
-2.27813907,7.08814006,0.03943597,0.20156796,1.20347358,1.02018448,0.83358790,4.92385917,0.06728250,0.96417422
-2.27213607,6.98468864,0.03815001,0.20477022,1.17810464,1.01413238,0.82490456,4.83461317,0.06729679,0.95285502
-2.26613307,6.89058335,0.03683142,0.20806614,1.15232762,1.00957121,0.81680548,4.75310208,0.06753953,0.94162852
-2.26013007,6.80655727,0.03549865,0.21145015,1.12652083,1.00667698,0.80946012,4.67972734,0.06800506,0.93064848
-2.25412706,6.73318920,0.03417036,0.21491322,1.10106578,1.00559933,0.80302354,4.61478012,0.06868161,0.92006133
-2.24812406,6.67090687,0.03286507,0.21844324,1.07633896,1.00645868,0.79763516,4.55844888,0.06955194,0.91000381
-2.24212106,6.61999418,0.03160075,0.22202565,1.05270403,1.00934456,0.79341785,4.51082871,0.07059408,0.90060125
-2.23611806,6.58060123,0.03039458,0.22564411,1.03050460,1.01431505,0.79047742,4.47193175,0.07178226,0.89196629
-2.23011506,6.55275594,0.02926257,0.22928133,1.01005775,1.02139693,0.78890229,4.44169756,0.07308791,0.88419802
-2.22411206,6.53637555,0.02821934,0.23291987,0.99164834,1.03058653,0.78876307,4.42000245,0.07448079,0.87738149
-2.21810905,6.53127672,0.02727788,0.23654283,0.97552401,1.04185092,0.79011212,4.40666685,0.07592999,0.87158736
-2.21210605,6.53718277,0.02644927,0.24013444,0.96189105,1.05512904,0.79298283,4.40145988,0.07740499,0.86687173
-2.20610305,6.55372718,0.02574258,0.24368041,0.95091087,1.07033272,0.79738843,4.40410050,0.07887655,0.86327572
-2.20010005,6.58045251,0.02516464,0.24716808,0.94269715,1.08734726,0.80332061,4.41425517,0.08031751,0.86082509
-2.19409705,6.61680483,0.02471999,0.25058630,0.93731351,1.10603157,0.81074762,4.43153178,0.08170342,0.85952945
-2.18809405,6.66212392,0.02441072,0.25392502,0.93477183,1.12621773,0.81961231,4.45547069,0.08301296,0.85938133
-2.18209105,6.71563030,0.02423646,0.25717473,0.93503103,1.14771027,0.82983000,4.48553339,0.08422820,0.86035497
-2.17608804,6.77641051,0.02419435,0.26032574,0.93799662,1.17028514,0.84128653,4.52109003,0.08533468,0.86240510
-2.17008504,6.84340262,0.02427904,0.26336728,0.94352082,1.19368882,0.85383689,4.56140733,0.08632130,0.86546562
-2.16408204,6.91538389,0.02448279,0.26628676,0.95140375,1.21763787,0.86730443,4.60563814,0.08718012,0.86944861
-2.15807904,6.99096313,0.02479554,0.26906899,0.96139548,1.24181923,0.88148121,4.65281455,0.08790599,0.87424376
-2.15207604,7.06857953,0.02520510,0.27169571,0.97319934,1.26589172,0.89612958,4.70184569,0.08849617,0.87971837
-2.14607304,7.14651011,0.02569739,0.27414530,0.98647652,1.28948892,0.91098524,4.75152174,0.08894986,0.88571826
-2.14007004,7.22288686,0.02625667,0.27639288,1.00085207,1.31222382,0.92576187,4.80052495,0.08926783,0.89206957
-2.13406703,7.29572449,0.02686592,0.27841077,1.01592230,1.33369518,0.94015726,4.84744813,0.08945195,0.89858174
-2.12806403,7.36295871,0.02750717,0.28016929,1.03126355,1.35349577,0.95386100,4.89082063,0.08950491,0.90505140
-2.12206103,7.42249412,0.02816198,0.28163797,1.04644217,1.37122211,0.96656330,4.92914129,0.08942995,0.91126737
-2.11605803,7.47226053,0.02881184,0.28278697,1.06102544,1.38648562,0.97796472,4.96091728,0.08923070,0.91701653
-2.11005503,7.51027503,0.02943870,0.28358874,1.07459322,1.39892464,0.98778642,4.98470728,0.08891105,0.92209023
-2.10405203,7.53470750,0.03002539,0.28401981,1.08674977,1.40821675,0.99578036,4.99916725,0.08847519,0.92629111
-2.09804902,7.54394608,0.03055612,0.28406250,1.09713541,1.41409100,1.00173898,5.00309646,0.08792762,0.92944001
-2.09204602,7.53665953,0.03101690,0.28370654,1.10543757,1.41633920,1.00550390,4.99548175,0.08727325,0.93138245
-2.08604302,7.51185322,0.03139596,0.28295041,1.11140063,1.41482584,1.00697308,4.97553756,0.08651748,0.93199458
-2.08004002,7.46891572,0.03168400,0.28180240,1.11483429,1.40949603,1.00610617,4.94273991,0.08566631,0.93118821
-2.07403702,7.40765362,0.03187453,0.28028116,1.11561991,1.40038107,1.00292756,4.89685242,0.08472642,0.92891457
-2.06803402,7.32831277,0.03196394,0.27841589,1.11371472,1.38760121,0.99752716,4.83794303,0.08370519,0.92516686
-2.06203102,7.23158470,0.03195163,0.27624601,1.10915357,1.37136566,0.99005874,4.76639079,0.08261070,0.91998127
-2.05602801,7.11859813,0.03183999,0.27382041,1.10204815,1.35196952,0.98073587,4.68288208,0.08145172,0.91343664
-2.05002501,6.99089587,0.03163419,0.27119634,1.09258389,1.32978807,0.96982579,4.58839674,0.08023758,0.90565269
-2.04402201,6.85039850,0.03134210,0.26843790,1.08101444,1.30526844,0.95764142,4.48418477,0.07897809,0.89678711
-2.03801901,6.69935650,0.03097386,0.26561447,1.06765421,1.27891914,0.94453189,4.37173459,0.07768344,0.88703158
-2.03201601,6.54029333,0.03054164,0.26279885,1.05286915,1.25129796,0.93087220,4.25273470,0.07636405,0.87660710
-2.02601301,6.37594190,0.03005916,0.26006554,1.03706632,1.22299861,0.91705220,4.12903017,0.07503054,0.86575872
-2.02001001,6.20917732,0.02954124,0.25748905,1.02068248,1.19463677,0.90346570,4.00257594,0.07369366,0.85475008
-2.01400700,6.04294853,0.02900339,0.25514241,1.00417240,1.16683598,0.89049987,3.87538900,0.07236427,0.84385797
-2.00800400,5.88021133,0.02846126,0.25309586,0.98799707,1.14021390,0.87852549,3.74950081,0.07105343,0.83336692
-2.00200100,5.72386505,0.02793026,0.25141588,0.97261244,1.11536927,0.86788832,3.62691201,0.06977253,0.82356423
-1.99599800,5.57669438,0.02742507,0.25016449,0.95845877,1.09287002,0.85890175,3.50955038,0.06853337,0.81473536
-1.98999500,5.44131793,0.02695932,0.24939880,0.94595113,1.07324265,0.85184104,3.39923327,0.06734842,0.80715966
-1.98399200,5.32014399,0.02654520,0.24917078,0.93547113,1.05696309,0.84693907,3.29763505,0.06623100,0.80110666
-1.97798899,5.21533405,0.02619325,0.24952728,0.92735990,1.04444917,0.84438361,3.20626005,0.06519540,0.79683253
-1.97198599,5.12877376,0.02591212,0.25051013,0.92191266,1.03605452,0.84431607,3.12642103,0.06425712,0.79457695
