energy_ev,total_up,B_p_up,B_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.81990995,0.54013061,0.00643624,0.00000000,0.40101416,0.06303608,0.21496938,0.00000000
-5.81390695,0.56590200,0.00690292,0.00000000,0.42178477,0.06511498,0.22860974,0.00000000
-5.80790395,0.58988775,0.00736276,0.00000000,0.44112548,0.06690676,0.24198945,0.00000000
-5.80190095,0.61157943,0.00780681,0.00000000,0.45866429,0.06836826,0.25482448,0.00000000
-5.79589795,0.63050523,0.00822606,0.00000000,0.47405316,0.06946323,0.26683478,0.00000000
-5.78989495,0.64624238,0.00861174,0.00000000,0.48697761,0.07016326,0.27775166,0.00000000
-5.78389195,0.65842869,0.00895557,0.00000000,0.49716579,0.07044845,0.28732505,0.00000000
-5.77788894,0.66677238,0.00924993,0.00000000,0.50439637,0.07030788,0.29533053,0.00000000
-5.77188594,0.67106011,0.00948819,0.00000000,0.50850516,0.06973975,0.30157579,0.00000000
-5.76588294,0.67116277,0.00966485,0.00000000,0.50939014,0.06875129,0.30590625,0.00000000
-5.75987994,0.66703875,0.00977571,0.00000000,0.50701456,0.06735839,0.30820962,0.00000000
-5.75387694,0.65873468,0.00981806,0.00000000,0.50140808,0.06558494,0.30841907,0.00000000
-5.74787394,0.64638347,0.00979069,0.00000000,0.49266595,0.06346208,0.30651508,0.00000000
-5.74187094,0.63019973,0.00969395,0.00000000,0.48094603,0.06102712,0.30252562,0.00000000
-5.73586793,0.61047292,0.00952975,0.00000000,0.46646400,0.05832242,0.29652484,0.00000000
-5.72986493,0.58755826,0.00930143,0.00000000,0.44948684,0.05539418,0.28863020,0.00000000
-5.72386193,0.56186601,0.00901369,0.00000000,0.43032495,0.05229116,0.27899828,0.00000000
-5.71785893,0.53384941,0.00867237,0.00000000,0.40932307,0.04906338,0.26781938,0.00000000
-5.71185593,0.50399185,0.00828428,0.00000000,0.38685058,0.04576097,0.25531116,0.00000000
-5.70585293,0.47279375,0.00785696,0.00000000,0.36329147,0.04243301,0.24171170,0.00000000
-5.69984992,0.44075974,0.00739844,0.00000000,0.33903434,0.03912658,0.22727217,0.00000000
-5.69384692,0.40838641,0.00691699,0.00000000,0.31446291,0.03588585,0.21224951,0.00000000
-5.68784392,0.37615129,0.00642088,0.00000000,0.28994724,0.03275149,0.19689941,0.00000000
-5.68184092,0.34450332,0.00591816,0.00000000,0.26583608,0.02976013,0.18146981,0.00000000
-5.67583792,0.31385493,0.00541650,0.00000000,0.24245041,0.02694405,0.16619527,0.00000000
-5.66983492,0.28457612,0.00492294,0.00000000,0.22007841,0.02433103,0.15129219,0.00000000
-5.66383192,0.25699050,0.00444387,0.00000000,0.19897185,0.02194440,0.13695528,0.00000000
-5.65782891,0.23137322,0.00398486,0.00000000,0.17934401,0.01980314,0.12335507,0.00000000
-5.65182591,0.20795072,0.00355068,0.00000000,0.16136880,0.01792217,0.11063663,0.00000000
-5.64582291,0.18690224,0.00314527,0.00000000,0.14518124,0.01631268,0.09891940,0.00000000
-5.63981991,0.16836259,0.00277175,0.00000000,0.13087893,0.01498258,0.08829803,0.00000000
-5.63381691,0.15242625,0.00243253,0.00000000,0.11852438,0.01393691,0.07884412,0.00000000
-5.62781391,0.13915216,0.00212941,0.00000000,0.10814793,0.01317835,0.07060863,0.00000000
-5.62181091,0.12856919,0.00186362,0.00000000,0.09975116,0.01270764,0.06362490,0.00000000
-5.61580790,0.12068190,0.00163605,0.00000000,0.09331051,0.01252404,0.05791198,0.00000000
-5.60980490,0.11547628,0.00144730,0.00000000,0.08878086,0.01262574,0.05347819,0.00000000
-5.60380190,0.11292533,0.00129790,0.00000000,0.08609922,0.01301020,0.05032463,0.00000000
-5.59779890,0.11299424,0.00118835,0.00000000,0.08518797,0.01367449,0.04844857,0.00000000
-5.59179590,0.11564498,0.00111933,0.00000000,0.08595808,0.01461550,0.04784655,0.00000000
-5.58579290,0.12084025,0.00109173,0.00000000,0.08831181,0.01583020,0.04851703,0.00000000
-5.57978989,0.12854656,0.00110678,0.00000000,0.09214519,0.01731574,0.05046250,0.00000000
-5.57378689,0.13873646,0.00116607,0.00000000,0.09735015,0.01906952,0.05369106,0.00000000
-5.56778389,0.15138977,0.00127163,0.00000000,0.10381628,0.02108926,0.05821715,0.00000000
-5.56178089,0.16649379,0.00142584,0.00000000,0.11143236,0.02337293,0.06406168,0.00000000
-5.55577789,0.18404250,0.00163150,0.00000000,0.12008752,0.02591862,0.07125135,0.00000000
-5.54977489,0.20403459,0.00189165,0.00000000,0.12967221,0.02872438,0.07981709,0.00000000
-5.54377189,0.22647043,0.00220957,0.00000000,0.14007883,0.03178791,0.08979184,0.00000000
-5.53776888,0.25134805,0.00258859,0.00000000,0.15120216,0.03510625,0.10120756,0.00000000
-5.53176588,0.27865798,0.00303195,0.00000000,0.16293945,0.03867532,0.11409148,0.00000000
-5.52576288,0.30837735,0.00354267,0.00000000,0.17519029,0.04248939,0.12846193,0.00000000
-5.51975988,0.34046318,0.00412330,0.00000000,0.18785613,0.04654051,0.14432360,0.00000000
-5.51375688,0.37484528,0.00477581,0.00000000,0.20083964,0.05081784,0.16166268,0.00000000
-5.50775388,0.41141890,0.00550136,0.00000000,0.21404371,0.05530701,0.18044184,0.00000000
-5.50175088,0.45003768,0.00630018,0.00000000,0.22737032,0.05998943,0.20059556,0.00000000
-5.49574787,0.49050708,0.00717142,0.00000000,0.24071927,0.06484169,0.22202580,0.00000000
-5.48974487,0.53257907,0.00811307,0.00000000,0.25398689,0.06983501,0.24459858,0.00000000
-5.48374187,0.57594821,0.00912194,0.00000000,0.26706484,0.07493491,0.26814151,0.00000000
-5.47773887,0.62024981,0.01019364,0.00000000,0.27983911,0.08010095,0.29244270,0.00000000
-5.47173587,0.66506053,0.01132271,0.00000000,0.29218944,0.08528688,0.31725121,0.00000000
-5.46573287,0.70990167,0.01250272,0.00000000,0.30398912,0.09044089,0.34227918,0.00000000
-5.45972986,0.75424547,0.01372651,0.00000000,0.31510553,0.09550632,0.36720584,0.00000000
-5.45372686,0.79752433,0.01498646,0.00000000,0.32540131,0.10042260,0.39168333,0.00000000
-5.44772386,0.83914310,0.01627477,0.00000000,0.33473631,0.10512652,0.41534428,0.00000000
-5.44172086,0.87849382,0.01758384,0.00000000,0.34297025,0.10955380,0.43781092,0.00000000
-5.43571786,0.91497276,0.01890662,0.00000000,0.34996619,0.11364087,0.45870552,0.00000000
-5.42971486,0.94799891,0.02023695,0.00000000,0.35559445,0.11732682,0.47766169,0.00000000
-5.42371186,0.97703327,0.02156989,0.00000000,0.35973715,0.12055546,0.49433617,0.00000000
-5.41770885,1.00159805,0.02290203,0.00000000,0.36229286,0.12327729,0.50842048,0.00000000
-5.41170585,1.02129483,0.02423167,0.00000000,0.36318135,0.12545143,0.51965211,0.00000000
-5.40570285,1.03582082,0.02555897,0.00000000,0.36234804,0.12704729,0.52782448,0.00000000
-5.39969985,1.04498233,0.02688599,0.00000000,0.35976805,0.12804592,0.53279541,0.00000000
-5.39369685,1.04870484,0.02821666,0.00000000,0.35544948,0.12844096,0.53449354,0.00000000
-5.38769385,1.04703895,0.02955659,0.00000000,0.34943582,0.12823916,0.53292242,0.00000000
-5.38169085,1.04016210,0.03091288,0.00000000,0.34180731,0.12746037,0.52816210,0.00000000
-5.37568784,1.02837571,0.03229386,0.00000000,0.33268115,0.12613708,0.52036813,0.00000000
-5.36968484,1.01209817,0.03370872,0.00000000,0.32221055,0.12431344,0.50976794,0.00000000
-5.36368184,0.99185380,0.03516724,0.00000000,0.31058272,0.12204391,0.49665497,0.00000000
-5.35767884,0.96825850,0.03667947,0.00000000,0.29801580,0.11939148,0.48138059,0.00000000
-5.35167584,0.94200279,0.03825546,0.00000000,0.28475500,0.11642576,0.46434443,0.00000000
-5.34567284,0.91383312,0.03990519,0.00000000,0.27106801,0.11322077,0.44598346,0.00000000
-5.33966983,0.88453222,0.04163844,0.00000000,0.25724002,0.10985287,0.42676024,0.00000000
-5.33366683,0.85489949,0.04346490,0.00000000,0.24356857,0.10639860,0.40715098,0.00000000
-5.32766383,0.82573217,0.04539435,0.00000000,0.23035824,0.10293284,0.38763373,0.00000000
-5.32166083,0.79780784,0.04743696,0.00000000,0.21791557,0.09952706,0.36867712,0.00000000
-5.31565783,0.77186892,0.04960367,0.00000000,0.20654426,0.09624805,0.35073010,0.00000000
-5.30965483,0.74860930,0.05190660,0.00000000,0.19654062,0.09315683,0.33421265,0.00000000
-5.30365183,0.72866328,0.05435945,0.00000000,0.18818940,0.09030801,0.31950794,0.00000000
-5.29764882,0.71259668,0.05697784,0.00000000,0.18175994,0.08774941,0.30695567,0.00000000
-5.29164582,0.70089998,0.05977953,0.00000000,0.17750253,0.08552192,0.29684680,0.00000000
-5.28564282,0.69398296,0.06278439,0.00000000,0.17564485,0.08365968,0.28941944,0.00000000
-5.27963982,0.69217061,0.06601422,0.00000000,0.17638842,0.08219023,0.28485582,0.00000000
-5.27363682,0.69569975,0.06949216,0.00000000,0.17990495,0.08113485,0.28328024,0.00000000
-5.26763382,0.70471605,0.07324187,0.00000000,0.18633238,0.08050878,0.28475773,0.00000000
-5.26163082,0.71927120,0.07728634,0.00000000,0.19577071,0.08032143,0.28929340,0.00000000
-5.25562781,0.73932000,0.08164641,0.00000000,0.20827759,0.08057637,0.29683247,0.00000000
-5.24962481,0.76471749,0.08633897,0.00000000,0.22386369,0.08127128,0.30726066,0.00000000
-5.24362181,0.79521623,0.09137510,0.00000000,0.24248809,0.08239762,0.32040537,0.00000000
-5.23761881,0.83046416,0.09675797,0.00000000,0.26405391,0.08394026,0.33603741,0.00000000
-5.23161581,0.87000343,0.10248085,0.00000000,0.28840443,0.08587695,0.35387350,0.00000000
-5.22561281,0.91327079,0.10852525,0.00000000,0.31532011,0.08817786,0.37357972,0.00000000
-5.21960980,0.95960017,0.11485932,0.00000000,0.34451688,0.09080509,0.39477601,0.00000000
-5.21360680,1.00822803,0.12143674,0.00000000,0.37564598,0.09371233,0.41704183,0.00000000
-5.20760380,1.05830190,0.12819605,0.00000000,0.40829583,0.09684486,0.43992304,0.00000000
-5.20160080,1.10889249,0.13506069,0.00000000,0.44199603,0.10013968,0.46294016,0.00000000
-5.19559780,1.15900952,0.14193977,0.00000000,0.47622389,0.10352614,0.48559775,0.00000000
-5.18959480,1.20762125,0.14872949,0.00000000,0.51041328,0.10692689,0.50739493,0.00000000
-5.18359180,1.25367717,0.15531542,0.00000000,0.54396600,0.11025929,0.52783677,0.00000000
-5.17758879,1.29613354,0.16157535,0.00000000,0.57626523,0.11343720,0.54644616,0.00000000
-5.17158579,1.33398068,0.16738282,0.00000000,0.60669082,0.11637308,0.56277589,0.00000000
-5.16558279,1.36627129,0.17261106,0.00000000,0.63463587,0.11898039,0.57642049,0.00000000
-5.15957979,1.39214828,0.17713724,0.00000000,0.65952405,0.12117619,0.58702720,0.00000000
-5.15357679,1.41087134,0.18084686,0.00000000,0.68082680,0.12288378,0.59430588,0.00000000
-5.14757379,1.42184054,0.18363794,0.00000000,0.69807989,0.12403519,0.59803713,0.00000000
-5.14157079,1.42461625,0.18542503,0.00000000,0.71089840,0.12457365,0.59807847,0.00000000
-5.13556778,1.41893406,0.18614267,0.00000000,0.71898958,0.12445556,0.59436813,0.00000000
-5.12956478,1.40471418,0.18574814,0.00000000,0.72216279,0.12365215,0.58692627,0.00000000
-5.12356178,1.38206462,0.18422347,0.00000000,0.72033627,0.12215059,0.57585365,0.00000000
-5.11755878,1.35127808,0.18157656,0.00000000,0.71354008,0.11995454,0.56132762,0.00000000
-5.11155578,1.31282260,0.17784128,0.00000000,0.70191546,0.11708405,0.54359577,0.00000000
-5.10555278,1.26732643,0.17307670,0.00000000,0.68571023,0.11357496,0.52296737,0.00000000
-5.09954977,1.21555779,0.16736534,0.00000000,0.66527073,0.10947762,0.49980307,0.00000000
-5.09354677,1.15840045,0.16081071,0.00000000,0.64103061,0.10485519,0.47450324,0.00000000
-5.08754377,1.09682626,0.15353409,0.00000000,0.61349693,0.09978149,0.44749554,0.00000000
-5.08154077,1.03186587,0.14567083,0.00000000,0.58323431,0.09433853,0.41922216,0.00000000
-5.07553777,0.96457886,0.13736627,0.00000000,0.55084779,0.08861389,0.39012725,0.00000000
-5.06953477,0.89602446,0.12877156,0.00000000,0.51696512,0.08269795,0.36064511,0.00000000
-5.06353177,0.82723409,0.12003944,0.00000000,0.48221932,0.07668126,0.33118937,0.00000000
-5.05752876,0.75918659,0.11132019,0.00000000,0.44723200,0.07065199,0.30214379,0.00000000
-5.05152576,0.69278687,0.10275799,0.00000000,0.41259816,0.06469364,0.27385465,0.00000000
-5.04552276,0.62884867,0.09448761,0.00000000,0.37887288,0.05888313,0.24662503,0.00000000
-5.03951976,0.56808155,0.08663164,0.00000000,0.34656015,0.05328918,0.22071108,0.00000000
-5.03351676,0.51108225,0.07929831,0.00000000,0.31610425,0.04797115,0.19632011,0.00000000
-5.02751376,0.45833040,0.07257987,0.00000000,0.28788342,0.04297827,0.17361054,0.00000000
-5.02151076,0.41018800,0.06655149,0.00000000,0.26220606,0.03834928,0.15269347,0.00000000
-5.01550775,0.36690250,0.06127071,0.00000000,0.23930909,0.03411246,0.13363552,0.00000000
-5.00950475,0.32861276,0.05677735,0.00000000,0.21935835,0.03028590,0.11646301,0.00000000
-5.00350175,0.29535728,0.05309380,0.00000000,0.20245065,0.02687817,0.10116676,0.00000000
-4.99749875,0.26708421,0.05022561,0.00000000,0.18861726,0.02388907,0.08770768,0.00000000
-4.99149575,0.24366255,0.04816242,0.00000000,0.17782848,0.02131065,0.07602252,0.00000000
-4.98549275,0.22489387,0.04687901,0.00000000,0.16999899,0.01912824,0.06602988,0.00000000
-4.97948974,0.21052434,0.04633648,0.00000000,0.16499381,0.01732158,0.05763597,0.00000000
-4.97348674,0.20025663,0.04648364,0.00000000,0.16263457,0.01586595,0.05074018,0.00000000
-4.96748374,0.19376144,0.04725841,0.00000000,0.16270607,0.01473322,0.04524034,0.00000000
-4.96148074,0.19068849,0.04858931,0.00000000,0.16496295,0.01389292,0.04103738,0.00000000
-4.95547774,0.19067696,0.05039704,0.00000000,0.16913647,0.01331316,0.03803957,0.00000000
-4.94947474,0.19336534,0.05259616,0.00000000,0.17494134,0.01296157,0.03616624,0.00000000
-4.94347174,0.19840062,0.05509676,0.00000000,0.18208262,0.01280601,0.03535082,0.00000000
-4.93746873,0.20544689,0.05780637,0.00000000,0.19026263,0.01281534,0.03554348,0.00000000
-4.93146573,0.21419341,0.06063179,0.00000000,0.19918794,0.01296003,0.03671309,0.00000000
-4.92546273,0.22436199,0.06348106,0.00000000,0.20857628,0.01321270,0.03884873,0.00000000
-4.91945973,0.23571371,0.06626549,0.00000000,0.21816331,0.01354861,0.04196051,0.00000000
-4.91345673,0.24805487,0.06890162,0.00000000,0.22770920,0.01394609,0.04607993,0.00000000
-4.90745373,0.26124190,0.07131319,0.00000000,0.23700467,0.01438686,0.05125957,0.00000000
-4.90145073,0.27518515,0.07343293,0.00000000,0.24587658,0.01485628,0.05757208,0.00000000
-4.89544772,0.28985123,0.07520425,0.00000000,0.25419249,0.01534358,0.06510856,0.00000000
-4.88944472,0.30526378,0.07658263,0.00000000,0.26186428,0.01584197,0.07397617,0.00000000
-4.88344172,0.32150227,0.07753671,0.00000000,0.26885049,0.01634859,0.08429494,0.00000000
-4.87743872,0.33869884,0.07804904,0.00000000,0.27515710,0.01686450,0.09619384,0.00000000
-4.87143572,0.35703286,0.07811635,0.00000000,0.28083675,0.01739444,0.10980607,0.00000000
-4.86543272,0.37672329,0.07774946,0.00000000,0.28598628,0.01794654,0.12526358,0.00000000
-4.85942971,0.39801885,0.07697267,0.00000000,0.29074244,0.01853185,0.14269100,0.00000000
-4.85342671,0.42118611,0.07582272,0.00000000,0.29527603,0.01916388,0.16219888,0.00000000
-4.84742371,0.44649583,0.07434730,0.00000000,0.29978441,0.01985789,0.18387677,0.00000000
-4.84142071,0.47420788,0.07260325,0.00000000,0.30448272,0.02063019,0.20778588,0.00000000
-4.83541771,0.50455521,0.07065438,0.00000000,0.30959405,0.02149728,0.23395202,0.00000000
-4.82941471,0.53772760,0.06856906,0.00000000,0.31533890,0.02247507,0.26235871,0.00000000
-4.82341171,0.57385556,0.06641773,0.00000000,0.32192437,0.02357790,0.29294104,0.00000000
-4.81740870,0.61299536,0.06427030,0.00000000,0.32953348,0.02481769,0.32558045,0.00000000
-4.81140570,0.65511566,0.06219362,0.00000000,0.33831499,0.02620311,0.36010072,0.00000000
-4.80540270,0.70008659,0.06024913,0.00000000,0.34837436,0.02773878,0.39626558,0.00000000
-4.79939970,0.74767173,0.05849070,0.00000000,0.35976599,0.02942458,0.43377806,0.00000000
-4.79339670,0.79752375,0.05696282,0.00000000,0.37248736,0.03125518,0.47228182,0.00000000
-4.78739370,0.84918391,0.05569918,0.00000000,0.38647512,0.03321962,0.51136466,0.00000000
-4.78139070,0.90208579,0.05472161,0.00000000,0.40160360,0.03530118,0.55056414,0.00000000
-4.77538769,0.95556341,0.05403962,0.00000000,0.41768564,0.03747741,0.58937541,0.00000000
-4.76938469,1.00886357,0.05365022,0.00000000,0.43447596,0.03972041,0.62726093,0.00000000
-4.76338169,1.06116217,0.05353842,0.00000000,0.45167688,0.04199732,0.66366214,0.00000000
-4.75737869,1.11158412,0.05367798,0.00000000,0.46894629,0.04427103,0.69801243,0.00000000
-4.75137569,1.15922622,0.05403272,0.00000000,0.48590753,0.04650109,0.72975128,0.00000000
-4.74537269,1.20318211,0.05455804,0.00000000,0.50216098,0.04864480,0.75833899,0.00000000
-4.73936968,1.24256863,0.05520281,0.00000000,0.51729667,0.05065842,0.78327143,0.00000000
-4.73336668,1.27655239,0.05591142,0.00000000,0.53090777,0.05249848,0.80409443,0.00000000
-4.72736368,1.30437569,0.05662595,0.00000000,0.54260411,0.05412318,0.82041712,0.00000000
-4.72136068,1.32538067,0.05728839,0.00000000,0.55202539,0.05549367,0.83192368,0.00000000
-4.71535768,1.33903077,0.05784274,0.00000000,0.55885352,0.05657540,0.83838322,0.00000000
-4.70935468,1.34492859,0.05823703,0.00000000,0.56282357,0.05733925,0.83965714,0.00000000
-4.70335168,1.34282945,0.05842512,0.00000000,0.56373283,0.05776253,0.83570383,0.00000000
-4.69734867,1.33265006,0.05836817,0.00000000,0.56144783,0.05782981,0.82658039,0.00000000
-4.69134567,1.31447199,0.05803582,0.00000000,0.55590880,0.05753341,0.81244142,0.00000000
-4.68534267,1.28853976,0.05740702,0.00000000,0.54713164,0.05687373,0.79353484,0.00000000
-4.67933967,1.25525376,0.05647043,0.00000000,0.53520720,0.05585923,0.77019486,0.00000000
-4.67333667,1.21515818,0.05522446,0.00000000,0.52029806,0.05450619,0.74283256,0.00000000
-4.66733367,1.16892476,0.05367695,0.00000000,0.50263302,0.05283816,0.71192434,0.00000000
-4.66133067,1.11733277,0.05184451,0.00000000,0.48249947,0.05088525,0.67799868,0.00000000
-4.65532766,1.06124643,0.04975156,0.00000000,0.46023422,0.04868314,0.64162198,0.00000000
-4.64932466,1.00159050,0.04742913,0.00000000,0.43621302,0.04627204,0.60338371,0.00000000
-4.64332166,0.93932518,0.04491353,0.00000000,0.41083947,0.04369548,0.56388175,0.00000000
-4.63731866,0.87542133,0.04224487,0.00000000,0.38453364,0.04099912,0.52370828,0.00000000
-4.63131566,0.81083686,0.03946561,0.00000000,0.35772099,0.03822950,0.48343677,0.00000000
-4.62531266,0.74649529,0.03661903,0.00000000,0.33082196,0.03543296,0.44361050,0.00000000
-4.61930965,0.68326700,0.03374796,0.00000000,0.30424266,0.03265453,0.40473295,0.00000000
-4.61330665,0.62195380,0.03089349,0.00000000,0.27836685,0.02993711,0.36726019,0.00000000
-4.60730365,0.56327711,0.02809398,0.00000000,0.25354957,0.02732066,0.33159548,0.00000000
-4.60130065,0.50786983,0.02538421,0.00000000,0.23011230,0.02484170,0.29808610,0.00000000
-4.59529765,0.45627184,0.02279477,0.00000000,0.20833993,0.02253289,0.26702208,0.00000000
-4.58929465,0.40892895,0.02035170,0.00000000,0.18847911,0.02042287,0.23863702,0.00000000
-4.58329165,0.36619473,0.01807630,0.00000000,0.17073812,0.01853617,0.21311028,0.00000000
-4.57728864,0.32833489,0.01598518,0.00000000,0.15528783,0.01689332,0.19057061,0.00000000
-4.57128564,0.29553346,0.01409044,0.00000000,0.14226354,0.01551101,0.17110055,0.00000000
-4.56528264,0.26790021,0.01239999,0.00000000,0.13176742,0.01440235,0.15474146,0.00000000
-4.55927964,0.24547871,0.01091802,0.00000000,0.12387109,0.01357711,0.14149859,0.00000000
-4.55327664,0.22825433,0.00964544,0.00000000,0.11861833,0.01304206,0.13134614,0.00000000
-4.54727364,0.21616176,0.00858043,0.00000000,0.11602738,0.01280116,0.12423171,0.00000000
-4.54127064,0.20909170,0.00771894,0.00000000,0.11609279,0.01285578,0.12008021,0.00000000
-4.53526763,0.20689625,0.00705520,0.00000000,0.11878665,0.01320479,0.11879688,0.00000000
-4.52926463,0.20939302,0.00658212,0.00000000,0.12405911,0.01384464,0.12026945,0.00000000
-4.52326163,0.21636792,0.00629168,0.00000000,0.13183826,0.01476930,0.12436944,0.00000000
-4.51725863,0.22757662,0.00617527,0.00000000,0.14202932,0.01597017,0.13095267,0.00000000
-4.51125563,0.24274514,0.00622384,0.00000000,0.15451351,0.01743589,0.13985912,0.00000000
-4.50525263,0.26156962,0.00642816,0.00000000,0.16914653,0.01915220,0.15091236,0.00000000
-4.49924962,0.28371601,0.00677891,0.00000000,0.18575716,0.02110171,0.16391883,0.00000000
-4.49324662,0.30881976,0.00726675,0.00000000,0.20414605,0.02326378,0.17866715,0.00000000
-4.48724362,0.33648633,0.00788243,0.00000000,0.22408515,0.02561441,0.19492784,0.00000000
-4.48124062,0.36629266,0.00861687,0.00000000,0.24531790,0.02812625,0.21245366,0.00000000
-4.47523762,0.39779017,0.00946128,0.00000000,0.26756055,0.03076878,0.23098076,0.00000000
-4.46923462,0.43050953,0.01040732,0.00000000,0.29050473,0.03350857,0.25023091,0.00000000
-4.46323162,0.46396735,0.01144734,0.00000000,0.31382136,0.03630977,0.26991487,0.00000000
-4.45722861,0.49767490,0.01257471,0.00000000,0.33716607,0.03913475,0.28973696,0.00000000
-4.45122561,0.53114874,0.01378420,0.00000000,0.36018598,0.04194494,0.30940079,0.00000000
-4.44522261,0.56392312,0.01507244,0.00000000,0.38252766,0.04470176,0.32861598,0.00000000
-4.43921961,0.59556353,0.01643853,0.00000000,0.40384621,0.04736779,0.34710577,0.00000000
-4.43321661,0.62568123,0.01788459,0.00000000,0.42381496,0.04990797,0.36461507,0.00000000
-4.42721361,0.65394780,0.01941640,0.00000000,0.44213553,0.05229079,0.38091877,0.00000000
-4.42121061,0.68010917,0.02104403,0.00000000,0.45854772,0.05448962,0.39582976,0.00000000
-4.41520760,0.70399841,0.02278242,0.00000000,0.47283883,0.05648378,0.40920630,0.00000000
-4.40920460,0.72554630,0.02465185,0.00000000,0.48485184,0.05825966,0.42095831,0.00000000
-4.40320160,0.74478916,0.02667822,0.00000000,0.49449209,0.05981148,0.43105213,0.00000000
-4.39719860,0.76187308,0.02889328,0.00000000,0.50173189,0.06114193,0.43951334,0.00000000
-4.39119560,0.77705419,0.03133442,0.00000000,0.50661293,0.06226240,0.44642750,0.00000000
-4.38519260,0.79069443,0.03404433,0.00000000,0.50924604,0.06319297,0.45193834,0.00000000
-4.37918959,0.80325265,0.03707029,0.00000000,0.50980823,0.06396193,0.45624360,0.00000000
-4.37318659,0.81527116,0.04046310,0.00000000,0.50853708,0.06460505,0.45958824,0.00000000
-4.36718359,0.82735789,0.04427571,0.00000000,0.50572254,0.06516440,0.46225548,0.00000000
-4.36118059,0.84016457,0.04856150,0.00000000,0.50169634,0.06568693,0.46455566,0.00000000
-4.35517759,0.85436185,0.05337226,0.00000000,0.49681952,0.06622270,0.46681355,0.00000000
-4.34917459,0.87061204,0.05875597,0.00000000,0.49146855,0.06682296,0.46935449,0.00000000
-4.34317159,0.88954067,0.06475432,0.00000000,0.48602046,0.06753809,0.47249002,0.00000000
-4.33716858,0.91170796,0.07140026,0.00000000,0.48083788,0.06841546,0.47650359,0.00000000
-4.33116558,0.93758160,0.07871544,0.00000000,0.47625445,0.06949740,0.48163712,0.00000000
-4.32516258,0.96751198,0.08670787,0.00000000,0.47256133,0.07081928,0.48807894,0.00000000
-4.31915958,1.00171110,0.09536983,0.00000000,0.46999553,0.07240781,0.49595389,0.00000000
-4.31315658,1.04023632,0.10467610,0.00000000,0.46873040,0.07427972,0.50531602,0.00000000
-4.30715358,1.08297986,0.11458268,0.00000000,0.46886900,0.07644079,0.51614432,0.00000000
