energy_ev,total_up,Ge_p_up,Ge_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.33966983,0.24354034,0.09661995,0.00000000,0.06026874,0.08178681,0.00152012,0.01411278
-5.33366683,0.25153631,0.09977395,0.00000000,0.06303912,0.08386877,0.00171553,0.01461602
-5.32766383,0.25881132,0.10257287,0.00000000,0.06559273,0.08574961,0.00194104,0.01510055
-5.32166083,0.26528990,0.10497252,0.00000000,0.06789628,0.08742079,0.00220018,0.01556511
-5.31565783,0.27090797,0.10693246,0.00000000,0.06992159,0.08887710,0.00249645,0.01600987
-5.30965483,0.27561513,0.10841738,0.00000000,0.07164663,0.09011697,0.00283327,0.01643640
-5.30365183,0.27937686,0.10939845,0.00000000,0.07305637,0.09114269,0.00321382,0.01684761
-5.29764882,0.28217633,0.10985455,0.00000000,0.07414350,0.09196059,0.00364095,0.01724764
-5.29164582,0.28401587,0.10977339,0.00000000,0.07490888,0.09258115,0.00411708,0.01764170
-5.28564282,0.28491781,0.10915245,0.00000000,0.07536167,0.09301900,0.00464399,0.01803588
-5.27963982,0.28492486,0.10799965,0.00000000,0.07551927,0.09329276,0.00522280,0.01843696
-5.27363682,0.28409973,0.10633368,0.00000000,0.07540696,0.09342478,0.00585376,0.01885207
-5.26763382,0.28252416,0.10418412,0.00000000,0.07505725,0.09344071,0.00653621,0.01928848
-5.26163082,0.28029723,0.10159113,0.00000000,0.07450904,0.09336894,0.00726846,0.01975327
-5.25562781,0.27753315,0.09860483,0.00000000,0.07380659,0.09323994,0.00804776,0.02025304
-5.24962481,0.27435847,0.09528436,0.00000000,0.07299828,0.09308545,0.00887024,0.02079361
-5.24362181,0.27090899,0.09169667,0.00000000,0.07213537,0.09293771,0.00973095,0.02137981
-5.23761881,0.26732624,0.08791500,0.00000000,0.07127064,0.09282856,0.01062388,0.02201525
-5.23161581,0.26375398,0.08401717,0.00000000,0.07045708,0.09278861,0.01154207,0.02270217
-5.22561281,0.26033458,0.08008376,0.00000000,0.06974656,0.09284646,0.01247774,0.02344136
-5.21960980,0.25720563,0.07619612,0.00000000,0.06918870,0.09302804,0.01342245,0.02423216
-5.21360680,0.25449675,0.07243440,0.00000000,0.06882977,0.09335604,0.01436729,0.02507253
-5.20760380,0.25232684,0.06887561,0.00000000,0.06871170,0.09384952,0.01530316,0.02595919
-5.20160080,0.25080174,0.06559172,0.00000000,0.06887138,0.09452376,0.01622099,0.02688782
-5.19559780,0.25001241,0.06264800,0.00000000,0.06933996,0.09539026,0.01711204,0.02785335
-5.18959480,0.25003380,0.06010142,0.00000000,0.07014243,0.09645694,0.01796817,0.02885032
-5.18359180,0.25092417,0.05799940,0.00000000,0.07129728,0.09772856,0.01878211,0.02987320
-5.17758879,0.25272516,0.05637877,0.00000000,0.07281633,0.09920741,0.01954775,0.03091686
-5.17158579,0.25546235,0.05526503,0.00000000,0.07470475,0.10089407,0.02026036,0.03197692
-5.16558279,0.25914649,0.05467197,0.00000000,0.07696119,0.10278838,0.02091679,0.03305023
-5.15957979,0.26377525,0.05460161,0.00000000,0.07957806,0.10489058,0.02151568,0.03413526
-5.15357679,0.26933551,0.05504445,0.00000000,0.08254194,0.10720252,0.02205752,0.03523247
-5.14757379,0.27580608,0.05598017,0.00000000,0.08583421,0.10972895,0.02254479,0.03634468
-5.14157079,0.28316089,0.05737856,0.00000000,0.08943178,0.11247891,0.02298194,0.03747737
-5.13556778,0.29137259,0.05920086,0.00000000,0.09330798,0.11546706,0.02337536,0.03863897
-5.12956478,0.30041632,0.06140136,0.00000000,0.09743364,0.11871505,0.02373332,0.03984102
-5.12356178,0.31027387,0.06392928,0.00000000,0.10177833,0.12225289,0.02406582,0.04109839
-5.11755878,0.32093777,0.06673088,0.00000000,0.10631164,0.12612008,0.02438446,0.04242931
-5.11155578,0.33241558,0.06975164,0.00000000,0.11100468,0.13036685,0.02470218,0.04385548
-5.10555278,0.34473385,0.07293865,0.00000000,0.11583156,0.13505501,0.02503308,0.04540197
-5.09954977,0.35794194,0.07624284,0.00000000,0.12077090,0.14025878,0.02539215,0.04709720
-5.09354677,0.37211523,0.07962125,0.00000000,0.12580729,0.14606524,0.02579502,0.04897270
-5.08754377,0.38735776,0.08303904,0.00000000,0.13093257,0.15257454,0.02625769,0.05106296
-5.08154077,0.40380399,0.08647123,0.00000000,0.13614701,0.15989971,0.02679626,0.05340502
-5.07553777,0.42161942,0.08990406,0.00000000,0.14146005,0.16816610,0.02742668,0.05603814
-5.06953477,0.44100005,0.09333597,0.00000000,0.14689082,0.17751021,0.02816447,0.05900319
-5.06353177,0.46217041,0.09677798,0.00000000,0.15246814,0.18807813,0.02902448,0.06234207
-5.05752876,0.48537997,0.10025363,0.00000000,0.15823007,0.20002331,0.03002064,0.06609692
-5.05152576,0.51089805,0.10379828,0.00000000,0.16422301,0.21350366,0.03116570,0.07030924
-5.04552276,0.53900700,0.10745790,0.00000000,0.17050015,0.22867814,0.03247098,0.07501882
-5.03951976,0.56999386,0.11128730,0.00000000,0.17711962,0.24570257,0.03394604,0.08026260
-5.03351676,0.60414051,0.11534804,0.00000000,0.18414199,0.26472493,0.03559849,0.08607335
-5.02751376,0.64171264,0.11970579,0.00000000,0.19162758,0.28588008,0.03743357,0.09247826
-5.02151076,0.68294776,0.12442757,0.00000000,0.19963340,0.30928410,0.03945392,0.09949745
-5.01550775,0.72804267,0.12957881,0.00000000,0.20820998,0.33502825,0.04165917,0.10714246
-5.00950475,0.77714084,0.13522045,0.00000000,0.21739821,0.36317295,0.04404562,0.11541472
-5.00350175,0.83032015,0.14140605,0.00000000,0.22722635,0.39374173,0.04660593,0.12430412
-4.99749875,0.88758161,0.14817935,0.00000000,0.23770729,0.42671568,0.04932876,0.13378767
-4.99149575,0.94883958,0.15557200,0.00000000,0.24883632,0.46202839,0.05219856,0.14382848
-4.98549275,1.01391399,0.16360189,0.00000000,0.26058949,0.49956191,0.05519534,0.15437496
-4.97948974,1.08252516,0.17227199,0.00000000,0.27292262,0.53914374,0.05829461,0.16536038
-4.97348674,1.15429150,0.18156971,0.00000000,0.28577116,0.58054535,0.06146743,0.17670293
-4.96748374,1.22873056,0.19146693,0.00000000,0.29905086,0.62348227,0.06468056,0.18830619
-4.96148074,1.30526357,0.20192058,0.00000000,0.31265920,0.66761602,0.06789687,0.20006022
-4.95547774,1.38322352,0.21287374,0.00000000,0.32647776,0.71255789,0.07107583,0.21184314
-4.94947474,1.46186677,0.22425728,0.00000000,0.34037521,0.75787470,0.07417430,0.22352320
-4.94347174,1.54038787,0.23599180,0.00000000,0.35421098,0.80309640,0.07714736,0.23496145
-4.93746873,1.61793730,0.24798994,0.00000000,0.36783932,0.84772545,0.07994941,0.24601478
-4.93146573,1.69364147,0.26015884,0.00000000,0.38111380,0.89124766,0.08253538,0.25653931
-4.92546273,1.76662449,0.27240267,0.00000000,0.39389179,0.93314425,0.08486197,0.26639402
-4.91945973,1.83603079,0.28462518,0.00000000,0.40603891,0.97290477,0.08688898,0.27544456
-4.91345673,1.90104800,0.29673205,0.00000000,0.41743328,1.01004042,0.08858067,0.28356693
-4.90745373,1.96092901,0.30863313,0.00000000,0.42796918,1.04409724,0.08990695,0.29065104
-4.90145073,2.01501264,0.32024429,0.00000000,0.43756027,1.07466889,0.09084456,0.29660405
-4.89544772,2.06274200,0.33148903,0.00000000,0.44614194,1.10140831,0.09137796,0.30135310
-4.88944472,2.10367994,0.34229973,0.00000000,0.45367296,1.12403797,0.09150009,0.30484767
-4.88344172,2.13752097,0.35261846,0.00000000,0.46013622,1.14235826,0.09121279,0.30706122
-4.87743872,2.16409931,0.36239748,0.00000000,0.46553856,1.15625374,0.09052701,0.30799208
-4.87143572,2.18339273,0.37159940,0.00000000,0.46990987,1.16569696,0.08946261,0.30766377
-4.86543272,2.19552222,0.38019696,0.00000000,0.47330132,1.17074968,0.08804799,0.30612441
-4.85942971,2.20074736,0.38817261,0.00000000,0.47578306,1.17156157,0.08631928,0.30344551
-4.85342671,2.19945789,0.39551784,0.00000000,0.47744124,1.16836627,0.08431944,0.29972012
-4.84742371,2.19216163,0.40223234,0.00000000,0.47837486,1.16147514,0.08209700,0.29506033
-4.84142071,2.17946948,0.40832313,0.00000000,0.47869219,1.15126878,0.07970470,0.28959437
-4.83541771,2.16207787,0.41380358,0.00000000,0.47850735,1.13818676,0.07719804,0.28346323
-4.82941471,2.14074962,0.41869251,0.00000000,0.47793680,1.12271587,0.07463371,0.27681714
-4.82341171,2.11629369,0.42301341,0.00000000,0.47709620,1.10537738,0.07206804,0.26981184
-4.81740870,2.08954458,0.42679369,0.00000000,0.47609757,1.08671366,0.06955557,0.26260480
-4.81140570,2.06134221,0.43006421,0.00000000,0.47504684,1.06727465,0.06714765,0.25535161
-4.80540270,2.03251268,0.43285891,0.00000000,0.47404196,1.04760468,0.06489121,0.24820247
-4.79939970,2.00385062,0.43521471,0.00000000,0.47317147,1.02822993,0.06282770,0.24129898
-4.79339670,1.97610346,0.43717152,0.00000000,0.47251361,1.00964688,0.06099231,0.23477126
-4.78739370,1.94995799,0.43877244,0.00000000,0.47213589,0.99231217,0.05941327,0.22873544
-4.78139070,1.92602942,0.44006408,0.00000000,0.47209511,0.97663390,0.05811150,0.22329159
-4.77538769,1.90485297,0.44109690,0.00000000,0.47243766,0.96296470,0.05710038,0.21852210
-4.76938469,1.88687806,0.44192558,0.00000000,0.47320018,0.95159655,0.05638578,0.21449051
-4.76338169,1.87246487,0.44260923,0.00000000,0.47441032,0.94275737,0.05596627,0.21124074
-4.75737869,1.86188329,0.44321161,0.00000000,0.47608763,0.93660939,0.05583343,0.20879692
-4.75137569,1.85531373,0.44380094,0.00000000,0.47824445,0.93324922,0.05597242,0.20716346
-4.74537269,1.85284985,0.44444968,0.00000000,0.48088672,0.93270944,0.05636256,0.20632566
-4.73936968,1.85450272,0.44523382,0.00000000,0.48401475,0.93496160,0.05697805,0.20625068
-4.73336668,1.86020625,0.44623205,0.00000000,0.48762376,0.93992052,0.05778874,0.20688879
-4.72736368,1.86982375,0.44752463,0.00000000,0.49170440,0.94744964,0.05876101,0.20817505
-4.72136068,1.88315523,0.44919194,0.00000000,0.49624301,0.95736730,0.05985857,0.21003115
-4.71535768,1.89994552,0.45131304,0.00000000,0.50122193,0.96945382,0.06104339,0.21236761
-4.70935468,1.91989303,0.45396405,0.00000000,0.50661964,0.98345917,0.06227657,0.21508611
-4.70335168,1.94265902,0.45721658,0.00000000,0.51241100,0.99911115,0.06351916,0.21808200
-4.69734867,1.96787737,0.46113634,0.00000000,0.51856747,1.01612381,0.06473305,0.22124692
-4.69134567,1.99516483,0.46578184,0.00000000,0.52505750,1.03420613,0.06588178,0.22447154
-4.68534267,2.02413149,0.47120355,0.00000000,0.53184704,1.05307062,0.06693124,0.22764818
-4.67933967,2.05439155,0.47744326,0.00000000,0.53890023,1.07244173,0.06785041,0.23067356
-4.67333667,2.08557391,0.48453386,0.00000000,0.54618023,1.09206383,0.06861196,0.23345123
-4.66733367,2.11733262,0.49249949,0.00000000,0.55365023,1.11170858,0.06919280,0.23589402
-4.66133067,2.14935650,0.50135596,0.00000000,0.56127454,1.13118138,0.06957453,0.23792610
-4.65532766,2.18137784,0.51111139,0.00000000,0.56901963,1.15032663,0.06974376,0.23948479
-4.64932466,2.21317957,0.52176696,0.00000000,0.57685521,1.16903161,0.06969233,0.24052199
-4.64332166,2.24460050,0.53331768,0.00000000,0.58475504,1.18722871,0.06941743,0.24100521
-4.63731866,2.27553821,0.54575294,0.00000000,0.59269751,1.20489587,0.06892151,0.24091804
-4.63131566,2.30594925,0.55905685,0.00000000,0.60066589,1.22205494,0.06821213,0.24026023
-4.62531266,2.33584647,0.57320813,0.00000000,0.60864804,1.23876821,0.06730168,0.23904722
-4.61930965,2.36529329,0.58817962,0.00000000,0.61663579,1.25513290,0.06620689,0.23730911
-4.61330665,2.39439511,0.60393728,0.00000000,0.62462374,1.27127389,0.06494833,0.23508925
-4.60730365,2.42328812,0.62043876,0.00000000,0.63260761,1.28733507,0.06354971,0.23244234
-4.60130065,2.45212602,0.63763165,0.00000000,0.64058235,1.30346949,0.06203723,0.22943221
-4.59529765,2.48106529,0.65545148,0.00000000,0.64853987,1.31982907,0.06043872,0.22612938
-4.58929465,2.51025003,0.67381977,0.00000000,0.65646678,1.33655424,0.05878290,0.22260835
-4.58329165,2.53979704,0.69264225,0.00000000,0.66434226,1.35376428,0.05709857,0.21894504
-4.57728864,2.56978254,0.71180761,0.00000000,0.67213615,1.37154883,0.05541385,0.21521415
-4.57128564,2.60023108,0.73118687,0.00000000,0.67980760,1.38996129,0.05375547,0.21148682
-4.56528264,2.63110794,0.75063376,0.00000000,0.68730436,1.40901455,0.05214821,0.20782862
-4.55927964,2.66231539,0.76998610,0.00000000,0.69456295,1.42867932,0.05061435,0.20429783
-4.55327664,2.69369347,0.78906840,0.00000000,0.70150954,1.44888542,0.04917334,0.20094433
-4.54727364,2.72502527,0.80769564,0.00000000,0.70806197,1.46952589,0.04784151,0.19780888
-4.54127064,2.75604674,0.82567811,0.00000000,0.71413240,1.49046370,0.04663201,0.19492296
-4.53526763,2.78646026,0.84282722,0.00000000,0.71963087,1.51154079,0.04555473,0.19230906
-4.52926463,2.81595122,0.85896191,0.00000000,0.72446930,1.53258868,0.04461651,0.18998138
-4.52326163,2.84420658,0.87391535,0.00000000,0.72856587,1.55343988,0.04382123,0.18794689
-4.51725863,2.87093385,0.88754156,0.00000000,0.73184938,1.57393946,0.04317012,0.18620657
-4.51125563,2.89587924,0.89972149,0.00000000,0.73426339,1.59395559,0.04266206,0.18475675
-4.50525263,2.91884350,0.91036810,0.00000000,0.73576974,1.61338835,0.04229380,0.18359047
-4.49924962,2.93969404,0.91943015,0.00000000,0.73635126,1.63217604,0.04206032,0.18269864
-4.49324662,2.95837234,0.92689426,0.00000000,0.73601343,1.65029821,0.04195503,0.18207096
-4.48724362,2.97489580,0.93278517,0.00000000,0.73478480,1.66777525,0.04196994,0.18169657
-4.48124062,2.98935365,0.93716396,0.00000000,0.73271614,1.68466412,0.04209584,0.18156426
-4.47523762,3.00189707,0.94012435,0.00000000,0.72987827,1.70105061,0.04232232,0.18166235
-4.46923462,3.01272381,0.94178722,0.00000000,0.72635877,1.71703834,0.04263781,0.18197818
-4.46323162,3.02205857,0.94229362,0.00000000,0.72225763,1.73273532,0.04302953,0.18249727
-4.45722861,3.03013003,0.94179671,0.00000000,0.71768225,1.74823888,0.04348349,0.18320237
-4.45122561,3.03714657,0.94045306,0.00000000,0.71274196,1.76362005,0.04398439,0.18407223
-4.44522261,3.04327197,0.93841389,0.00000000,0.70754243,1.77890850,0.04451565,0.18508060
-4.43921961,3.04860323,0.93581667,0.00000000,0.70218042,1.79407926,0.04505941,0.18619516
-4.43321661,3.05315195,0.93277774,0.00000000,0.69673902,1.80904214,0.04559665,0.18737691
-4.42721361,3.05683083,0.92938630,0.00000000,0.69128380,1.82363486,0.04610737,0.18857979
-4.42121061,3.05944635,0.92570003,0.00000000,0.68585999,1.83762041,0.04657085,0.18975088
-4.41520760,3.06069838,0.92174276,0.00000000,0.68049085,1.85068923,0.04696609,0.19083096
-4.40920460,3.06018685,0.91750414,0.00000000,0.67517730,1.86246598,0.04727220,0.19175569
-4.40320160,3.05742526,0.91294125,0.00000000,0.66989879,1.87252089,0.04746900,0.19245722
-4.39719860,3.05186034,0.90798213,0.00000000,0.66461519,1.88038509,0.04753756,0.19286619
-4.39119560,3.04289661,0.90253077,0.00000000,0.65926967,1.88556894,0.04746086,0.19291412
-4.38519260,3.02992455,0.89647335,0.00000000,0.65379226,1.88758254,0.04722434,0.19253583
-4.37918959,3.01235053,0.88968521,0.00000000,0.64810386,1.88595729,0.04681648,0.19167211
-4.37318659,2.98962699,0.88203819,0.00000000,0.64212043,1.88026708,0.04622931,0.19027210
-4.36718359,2.96128093,0.87340786,0.00000000,0.63575716,1.87014825,0.04545872,0.18829557
-4.36118059,2.92693938,0.86368026,0.00000000,0.62893236,1.85531712,0.04450475,0.18571473
-4.35517759,2.88635041,0.85275790,0.00000000,0.62157097,1.83558421,0.04337171,0.18251562
-4.34917459,2.83939883,0.84056467,0.00000000,0.61360751,1.81086461,0.04206807,0.17869898
-4.34317159,2.78611581,0.82704956,0.00000000,0.60498846,1.78118401,0.04060629,0.17428046
-4.33716858,2.72668243,0.81218915,0.00000000,0.59567405,1.74668031,0.03900248,0.16929028
-4.33116558,2.66142706,0.79598886,0.00000000,0.58563948,1.70760086,0.03727590,0.16377235
-4.32516258,2.59081716,0.77848303,0.00000000,0.57487562,1.66429575,0.03544836,0.15778281
-4.31915958,2.51544622,0.75973399,0.00000000,0.56338936,1.61720758,0.03354360,0.15138824
-4.31315658,2.43601657,0.73983024,0.00000000,0.55120355,1.56685829,0.03158653,0.14466347
-4.30715358,2.35331929,0.71888404,0.00000000,0.53835666,1.51383400,0.02960256,0.13768922
