energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.94097049,1.76398974,-1.91881087,0.49821102,-0.59579542,1.26279933,-1.26889952,0.75052842,-0.84510377,0.00185201,-0.00183151,0.00726533,-0.00756194,0.11982269,-0.22210616
-3.93496748,1.65469328,-2.01554971,0.46813975,-0.62383623,1.18854505,-1.33446539,0.70134383,-0.88774857,0.00174103,-0.00191424,0.00684524,-0.00798890,0.10938663,-0.23207139
-3.92896448,1.54678732,-2.10915272,0.43848187,-0.65077470,1.11540721,-1.39796081,0.65245508,-0.92952638,0.00162977,-0.00199909,0.00641129,-0.00840565,0.09936989,-0.24107365
-3.92296148,1.44213681,-2.19765392,0.40975408,-0.67599915,1.04477469,-1.45807976,0.60462516,-0.96954897,0.00152012,-0.00208394,0.00597135,-0.00880354,0.08986822,-0.24892432
-3.91695848,1.34250969,-2.27914522,0.38244229,-0.69892394,0.97797449,-1.51355118,0.55857523,-1.00694199,0.00141391,-0.00216665,0.00553298,-0.00917405,0.08096227,-0.25545699
-3.91095548,1.24955239,-2.35182754,0.35699368,-0.71900545,0.91625349,-1.56317367,0.51497430,-1.04086764,0.00131285,-0.00224510,0.00510318,-0.00950898,0.07271787,-0.26053185
-3.90495248,1.16477260,-2.41406019,0.33381097,-0.73575726,0.86076557,-1.60584918,0.47443196,-1.07054678,0.00121848,-0.00231721,0.00468834,-0.00980075,0.06518656,-0.26403930
-3.89894947,1.08952961,-2.46440659,0.31324886,-0.74876381,0.81256410,-1.64061436,0.43749421,-1.09527995,0.00113222,-0.00238107,0.00429404,-0.01004256,0.05840673,-0.26590269
-3.89294647,1.02503194,-2.50167465,0.29561275,-0.75769217,0.77259986,-1.66666848,0.40464233,-1.11446643,0.00105528,-0.00243493,0.00392504,-0.01022865,0.05240484,-0.26608015
-3.88694347,0.97234166,-2.52495029,0.28115948,-0.76230133,0.74172386,-1.68339668,0.37629443,-1.12762057,0.00098870,-0.00247726,0.00358519,-0.01035444,0.04719699,-0.26456525
-3.88094047,0.93238452,-2.53362287,0.27009997,-0.76244874,0.72069435,-1.69038797,0.35280941,-1.13438494,0.00093337,-0.00250681,0.00327747,-0.01041667,0.04279050,-0.26138660
-3.87493747,0.90596451,-2.52740149,0.26260343,-0.75809375,0.71018721,-1.68744696,0.33449273,-1.13453969,0.00088999,-0.00252263,0.00300396,-0.01041351,0.03918560,-0.25660637
-3.86893447,0.89378162,-2.50632161,0.25880274,-0.74929798,0.71080854,-1.67459907,0.32160336,-1.12800780,0.00085910,-0.00252410,0.00276597,-0.01034461,0.03637692,-0.25031782
-3.86293147,0.89645098,-2.47074180,0.25880063,-0.73622250,0.72310818,-1.65208909,0.31436142,-1.11485608,0.00084115,-0.00251094,0.00256406,-0.01021106,0.03435500,-0.24264186
-3.85692846,0.91452171,-2.42133079,0.26267609,-0.71912200,0.74759295,-1.62037292,0.31295561,-1.09529186,0.00083643,-0.00248320,0.00239813,-0.01001542,0.03310749,-0.23372300
-3.85092546,0.94849381,-2.35904534,0.27049070,-0.69833622,0.78473815,-1.58010316,0.31755006,-1.06965550,0.00084516,-0.00244130,0.00226758,-0.00976155,0.03262010,-0.22372461
-3.84492246,0.99883147,-2.28509996,0.28229430,-0.67427897,0.83499613,-1.53210893,0.32828962,-1.03840907,0.00086748,-0.00238595,0.00217134,-0.00945452,0.03287736,-0.21282391
-3.83891946,1.06597124,-2.20092961,0.29812950,-0.64742527,0.89880067,-1.47737083,0.34530342,-1.00212168,0.00090346,-0.00231818,0.00210802,-0.00910041,0.03386294,-0.20120679
-3.83291646,1.15032390,-2.10814696,0.31803489,-0.61829699,0.97656635,-1.41699203,0.36870595,-0.96145202,0.00095310,-0.00223927,0.00207600,-0.00870614,0.03555982,-0.18906269
-3.82691346,1.25226923,-2.00849584,0.34204637,-0.58744764,1.06868205,-1.35216664,0.39859565,-0.91712879,0.00101638,-0.00215073,0.00207350,-0.00827925,0.03795000,-0.17657967
-3.82091046,1.37214306,-1.90380273,0.37019659,-0.55544686,1.17549838,-1.28414655,0.43505055,-0.86992984,0.00109320,-0.00205424,0.00209867,-0.00782764,0.04101409,-0.16393994
-3.81490745,1.51021676,-1.79592797,0.40251227,-0.52286522,1.29730895,-1.21420802,0.47812133,-0.82066086,0.00118343,-0.00195159,0.00214963,-0.00735936,0.04473059,-0.15131592
-3.80890445,1.66666957,-1.68671873,0.43900953,-0.49025966,1.43432590,-1.14361933,0.52782169,-0.77013423,0.00128683,-0.00184466,0.00222451,-0.00688239,0.04907506,-0.13886692
-3.80290145,1.84155490,-1.57796508,0.47968731,-0.45816037,1.58665069,-1.07361049,0.58411666,-0.71914912,0.00140311,-0.00173532,0.00232150,-0.00640442,0.05401915,-0.12673651
-3.79689845,2.03476202,-1.47136100,0.52451926,-0.42705919,1.75424127,-1.00534633,0.64690937,-0.66847320,0.00153183,-0.00162543,0.00243881,-0.00593267,0.05952967,-0.11505073
-3.79089545,2.24597533,-1.36847128,0.57344441,-0.39740015,1.93687750,-0.93990362,0.71602687,-0.61882683,0.00167245,-0.00151677,0.00257472,-0.00547373,0.06556765,-0.10391692
-3.78489245,2.47463356,-1.27070561,0.62635735,-0.36957214,2.13412676,-0.87825319,0.79120614,-0.57087014,0.00182424,-0.00141099,0.00272752,-0.00503342,0.07208761,-0.09342334
-3.77888944,2.71989156,-1.17930035,0.68309835,-0.34390410,2.34531199,-0.82124750,0.87208096,-0.52519332,0.00198631,-0.00130960,0.00289553,-0.00461670,0.07903703,-0.08363943
-3.77288644,2.98058775,-1.09530847,0.74344431,-0.32066265,2.56948468,-0.76961397,0.95817088,-0.48231037,0.00215756,-0.00121394,0.00307702,-0.00422764,0.08635613,-0.07461665
-3.76688344,3.25521986,-1.01959781,0.80710108,-0.30005215,2.80540516,-0.72395431,1.04887316,-0.44265645,0.00233667,-0.00112514,0.00327024,-0.00386935,0.09397795,-0.06638985
-3.76088044,3.54193186,-0.95285737,0.87369807,-0.28221722,3.05153241,-0.68474960,1.14345857,-0.40658863,0.00252211,-0.00104416,0.00347337,-0.00354402,0.10182893,-0.05897895
-3.75487744,3.83851424,-0.89561108,0.94278559,-0.26724736,3.30602525,-0.65237096,1.24107208,-0.37438992,0.00271212,-0.00097176,0.00368449,-0.00325295,0.10982982,-0.05239100
-3.74887444,4.14241950,-0.84823843,1.01383551,-0.25518360,3.56675648,-0.62709517,1.34073868,-0.34627621,0.00290477,-0.00090851,0.00390163,-0.00299662,0.11789701,-0.04662238
-3.74287144,4.45079375,-0.81100074,1.08624560,-0.24602671,3.83134066,-0.60912454,1.44137505,-0.32240574,0.00309791,-0.00085482,0.00412270,-0.00277478,0.12594435,-0.04166113
-3.73686843,4.76052471,-0.78407186,1.15934777,-0.23974679,4.09717561,-0.59861017,1.54180688,-0.30289039,0.00328927,-0.00081096,0.00434556,-0.00258657,0.13388515,-0.03748917
-3.73086543,5.06830521,-0.76757195,1.23242003,-0.23629365,4.36149703,-0.59567750,1.64079177,-0.28780834,0.00347651,-0.00077708,0.00456803,-0.00243059,0.14163456,-0.03408459
-3.72486243,5.37071064,-0.76160257,1.30470190,-0.23560778,4.62144455,-0.60045291,1.73704699,-0.27721740,0.00365723,-0.00075326,0.00478794,-0.00230507,0.14911209,-0.03142359
-3.71885943,5.66428744,-0.76628146,1.37541288,-0.23763113,4.87413699,-0.61309005,1.82928138,-0.27116825,0.00382908,-0.00073951,0.00500315,-0.00220799,0.15624407,-0.02948231
-3.71285643,5.94564935,-0.78177523,1.44377302,-0.24231758,5.11675383,-0.63379461,1.91623007,-0.26971685,0.00398979,-0.00073583,0.00521162,-0.00213717,0.16296615,-0.02823834
-3.70685343,6.21157711,-0.80832812,1.50902487,-0.24964233,5.34661921,-0.66284594,1.99669065,-0.27293556,0.00413729,-0.00074222,0.00541148,-0.00209043,0.16922554,-0.02767184
-3.70085043,6.45911710,-0.84628514,1.57045561,-0.25960993,5.56128468,-0.70061421,2.06955925,-0.28092195,0.00426974,-0.00075873,0.00560107,-0.00206566,0.17498282,-0.02776635
-3.69484742,6.68567403,-0.89610797,1.62741840,-0.27226044,5.75860648,-0.74757176,2.13386491,-0.29380507,0.00438564,-0.00078543,0.00577897,-0.00206088,0.18021340,-0.02850926
-3.68884442,6.88909301,-0.95838225,1.67935169,-0.28767330,5.93681350,-0.80429750,2.18880049,-0.31174846,0.00448383,-0.00082247,0.00594409,-0.00207438,0.18490830,-0.02989176
-3.68284142,7.06772674,-1.03381495,1.72579566,-0.30596874,6.09456227,-0.87147331,2.23374863,-0.33494959,0.00456358,-0.00087007,0.00609564,-0.00210470,0.18907441,-0.03190854
-3.67683842,7.22048405,-1.12322140,1.76640461,-0.32730629,6.23097593,-0.94987179,2.26830157,-0.36363550,0.00462463,-0.00092849,0.00623322,-0.00215069,0.19273392,-0.03455710
-3.67083542,7.34685714,-1.22750116,1.80095499,-0.35188041,6.34566498,-1.04033513,2.29227354,-0.39805456,0.00466717,-0.00099804,0.00635672,-0.00221151,0.19592321,-0.03783669
-3.66483242,7.44692591,-1.34760337,1.82934827,-0.37991322,6.43872854,-1.14374498,2.30570525,-0.43846438,0.00469186,-0.00107907,0.00646641,-0.00228660,0.19869095,-0.04174703
-3.65882941,7.52133874,-1.48448185,1.85160880,-0.41164435,6.51073577,-1.26098412,2.30886001,-0.48511629,0.00469982,-0.00117189,0.00656281,-0.00237566,0.20109573,-0.04628684
-3.65282641,7.57127078,-1.63904155,1.86787658,-0.44731838,6.56268842,-1.39289076,2.30221177,-0.53823677,0.00469259,-0.00127680,0.00664671,-0.00247858,0.20320314,-0.05145216
-3.64682341,7.59836162,-1.81207794,1.87839550,-0.48716997,6.59596608,-1.54020709,2.28642541,-0.59800653,0.00467205,-0.00139399,0.00671906,-0.00259542,0.20508251,-0.05723467
-3.64082041,7.60463536,-2.00421194,1.88349773,-0.53140766,6.61225713,-1.70352413,2.26233039,-0.66453822,0.00464042,-0.00152352,0.00678096,-0.00272628,0.20680348,-0.06362005
-3.63481741,7.59240733,-2.21582308,1.88358503,-0.58019653,6.61347868,-1.88322516,2.23088883,-0.73785358,0.00460011,-0.00166529,0.00683349,-0.00287123,0.20843253,-0.07058642
-3.62881441,7.56418179,-2.44698426,1.87910819,-0.63364090,6.60168953,-2.07943058,2.19315965,-0.81786142,0.00455367,-0.00181898,0.00687774,-0.00303026,0.21002970,-0.07810305
-3.62281141,7.52254590,-2.69740151,1.87054562,-0.69176767,6.57900044,-2.29194714,2.15026025,-0.90433743,0.00450374,-0.00198399,0.00691467,-0.00320317,0.21164554,-0.08612934
-3.61680840,7.47006482,-2.96636228,1.85838227,-0.75451122,6.54748604,-2.52022443,2.10332770,-0.99690728,0.00445286,-0.00215948,0.00694505,-0.00338952,0.21331865,-0.09461424
-3.61080540,7.40918292,-3.25269581,1.84308996,-0.82170074,6.50910234,-2.76332165,2.05348088,-1.09503392,0.00440350,-0.00234426,0.00696947,-0.00358856,0.21507371,-0.10349599
-3.60480240,7.34213542,-3.55474846,1.82510997,-0.89305080,6.46561371,-3.01988731,2.00178530,-1.19801045,0.00435788,-0.00253685,0.00698820,-0.00379919,0.21692029,-0.11270251
-3.59879940,7.27087414,-3.87037678,1.80483885,-0.96815581,6.41853214,-3.28815382,1.94922195,-1.30495921,0.00431797,-0.00273547,0.00700127,-0.00401995,0.21885230,-0.12215217
-3.59279640,7.19701003,-4.19696005,1.78261776,-1.04648882,6.36907112,-3.56594883,1.89666133,-1.41483786,0.00428538,-0.00293804,0.00700841,-0.00424901,0.22084833,-0.13175515
-3.58679340,7.12177443,-4.53143326,1.75872584,-1.12740525,6.31811564,-3.85072379,1.84484334,-1.52645270,0.00426134,-0.00314223,0.00700909,-0.00448418,0.22287258,-0.14141517
-3.58079040,7.04599959,-4.87034060,1.73337753,-1.21015133,6.26620878,-4.13959999,1.79436368,-1.63847925,0.00424667,-0.00334551,0.00700251,-0.00472298,0.22487663,-0.15103177
-3.57478739,6.97011847,-5.20990831,1.70672367,-1.29387747,6.21355459,-4.42943081,1.74566682,-1.74948971,0.00424172,-0.00354522,0.00698770,-0.00496267,0.22680160,-0.16050278
-3.56878439,6.89418243,-5.54613470,1.67885606,-1.37765595,6.16003641,-4.71687850,1.69904540,-1.85798652,0.00424646,-0.00373862,0.00696355,-0.00520034,0.22858086,-0.16972713
-3.56278139,6.81789507,-5.87489431,1.64981485,-1.46050253,6.10524874,-4.99850270,1.65464551,-1.96244091,0.00426037,-0.00392301,0.00692885,-0.00543301,0.23014301,-0.17860768
-3.55677839,6.74065952,-6.19205207,1.61959811,-1.54140103,6.04854060,-5.27085716,1.61247734,-2.06133495,0.00428257,-0.00409576,0.00688241,-0.00565771,0.23141500,-0.18705408
-3.55077539,6.66163644,-6.49358287,1.58817282,-1.61933010,5.98906784,-5.53059066,1.57243016,-2.15320559,0.00431182,-0.00425447,0.00682308,-0.00587157,0.23232517,-0.19498543
-3.54477239,6.57980924,-6.77569129,1.55548650,-1.69329092,5.92585168,-5.77454766,1.53429078,-2.23668867,0.00434656,-0.00439699,0.00674984,-0.00607194,0.23280617,-0.20233270
-3.53876938,6.49405352,-7.03492622,1.52147888,-1.76233480,5.85784060,-5.99986430,1.49776428,-2.31056113,0.00438498,-0.00452153,0.00666185,-0.00625646,0.23279757,-0.20904071
-3.53276638,6.40320744,-7.26828525,1.48609276,-1.82558948,5.78397303,-6.20405508,1.46249616,-2.37377945,0.00442510,-0.00462671,0.00655852,-0.00642315,0.23224801,-0.21506964
-3.52676338,6.30614006,-7.47330400,1.44928376,-1.88228304,5.70323816,-6.38508652,1.42809473,-2.42551264,0.00446481,-0.00471164,0.00643952,-0.00657043,0.23111691,-0.22039593
-3.52076038,6.20181527,-7.64812634,1.41102840,-1.93176448,5.61473272,-6.54143416,1.39415295,-2.46516831,0.00450197,-0.00477593,0.00630485,-0.00669720,0.22937558,-0.22501262
-3.51475738,6.08934881,-7.79155251,1.37133032,-1.97352003,5.51771171,-6.67212052,1.36026893,-2.49241053,0.00453448,-0.00481969,0.00615483,-0.00680284,0.22700783,-0.22892900
-3.50875438,5.96805707,-7.90306287,1.33022452,-2.00718475,5.41163157,-6.77673234,1.32606432,-2.50716872,0.00456033,-0.00484359,0.00599009,-0.00688718,0.22401005,-0.23216971
-3.50275138,5.83749602,-7.98281670,1.28777972,-2.03254892,5.29618461,-6.85541658,1.29120040,-2.50963733,0.00457770,-0.00484876,0.00581164,-0.00695051,0.22039078,-0.23477326
-3.49674837,5.69748978,-8.03162634,1.24409885,-2.04955912,5.17132372,-6.90885570,1.25539119,-2.50026607,0.00458498,-0.00483681,0.00562077,-0.00699350,0.21616993,-0.23679002
-3.49074537,5.54814835,-8.05090820,1.19931792,-2.05831413,5.03727710,-6.93822371,1.21841367,-2.47974152,0.00458086,-0.00480974,0.00541908,-0.00701717,0.21137762,-0.23827992
-3.48474237,5.38987440,-8.04261349,1.15360372,-2.05905602,4.89455282,-6.94512548,1.18011506,-2.44896074,0.00456437,-0.00476988,0.00520844,-0.00702278,0.20605287,-0.23930976
-3.47873937,5.22335979,-8.00914198,1.10715036,-2.05215686,4.74393328,-6.93152243,1.14041704,-2.40899830,0.00453487,-0.00471978,0.00499095,-0.00701180,0.20024213,-0.23995044
-3.47273637,5.04957218,-7.95324305,1.06017531,-2.03810191,4.58646037,-6.89964822,1.09931732,-2.36106807,0.00449215,-0.00466218,0.00476891,-0.00698576,0.19399784,-0.24027411
-3.46673337,4.86973289,-7.87790874,1.01291489,-2.01746998,4.42341183,-6.85191859,1.05688871,-2.30648154,0.00443633,-0.00459982,0.00454478,-0.00694624,0.18737700,-0.24035141
-3.46073037,4.68528696,-7.78626328,0.96561982,-1.99091193,4.25626995,-6.79083918,1.01327600,-2.24660441,0.00436798,-0.00453545,0.00432112,-0.00689475,0.18043986,-0.24024884
-3.45472736,4.49786685,-7.68145391,0.91855071,-1.95912816,4.08668393,-6.71891540,0.96869094,-2.18281308,0.00428799,-0.00447164,0.00410059,-0.00683269,0.17324888,-0.24002647
-3.44872436,4.30925115,-7.56654716,0.87197390,-1.92284607,3.91642708,-6.63856791,0.92340576,-2.11645297,0.00419762,-0.00441078,0.00388586,-0.00676132,0.16586774,-0.23973590
-3.44272136,4.12131973,-7.44443440,0.82615756,-1.88279817,3.74735067,-6.55205664,0.87774550,-2.04879980,0.00409843,-0.00435492,0.00367962,-0.00668168,0.15836069,-0.23941866
-3.43671836,3.93600698,-7.31774972,0.78136820,-1.83970172,3.58133584,-6.46141602,0.83207941,-1.98102544,0.00399223,-0.00430578,0.00348450,-0.00659461,0.15079196,-0.23910497
-3.43071536,3.75525459,-7.18880250,0.73786753,-1.79424042,3.42024533,-6.36840304,0.78681181,-1.91416916,0.00388103,-0.00426466,0.00330308,-0.00650074,0.14322539,-0.23881299
-3.42471236,3.58096530,-7.05952639,0.69590962,-1.74704874,3.26587676,-6.27445947,0.74237263,-1.84911506,0.00376698,-0.00423243,0.00313784,-0.00640050,0.13572417,-0.23854843
-3.41870935,3.41495923,-6.93144530,0.65573832,-1.69869905,3.11991878,-6.18068855,0.69920770,-1.78657614,0.00365233,-0.00420947,0.00299110,-0.00629415,0.12835057,-0.23830462
-3.41270635,3.25893365,-6.80565684,0.61758481,-1.64969206,2.98391174,-6.08784615,0.65776918,-1.72708520,0.00353933,-0.00419574,0.00286506,-0.00618181,0.12116574,-0.23806293
-3.40670335,3.11442765,-6.68283245,0.58166532,-1.60045037,2.85921401,-5.99634575,0.61850611,-1.67099236,0.00343017,-0.00419072,0.00276172,-0.00606349,0.11422942,-0.23779361
-3.40070035,2.98279225,-6.56323341,0.54817874,-1.55131535,2.74697476,-5.90627613,0.58185515,-1.61846906,0.00332697,-0.00419350,0.00268291,-0.00593914,0.10759957,-0.23745690
-3.39469735,2.86516674,-6.44674107,0.51730427,-1.50254709,2.64811413,-5.81743051,0.54823181,-1.56951787,0.00323167,-0.00420276,0.00263022,-0.00580870,0.10133192,-0.23700447
-3.38869435,2.76246145,-6.33289970,0.48919905,-1.45432728,2.56331088,-5.72934536,0.51802190,-1.52398743,0.00314601,-0.00421692,0.00260501,-0.00567211,0.09547930,-0.23638112
-3.38269135,2.67534716,-6.22096958,0.46399563,-1.40676466,2.49299765,-5.64134707,0.49157363,-1.48159185,0.00307153,-0.00423409,0.00260843,-0.00552941,0.09009095,-0.23552666
-3.37668834,2.60425094,-6.10998840,0.44179951,-1.35990283,2.43736352,-5.55260468,0.46919005,-1.44193350,0.00300945,-0.00425226,0.00264132,-0.00538068,0.08521162,-0.23437804
-3.37068534,2.54935795,-5.99883824,0.42268669,-1.31372981,2.39636328,-5.46218646,0.45112227,-1.40452835,0.00296076,-0.00426929,0.00270431,-0.00522615,0.08088058,-0.23287155
-3.36468234,2.51061874,-5.88631582,0.40670132,-1.26818918,2.36973248,-5.36911835,0.43756325,-1.36883288,0.00292611,-0.00428304,0.00279773,-0.00506616,0.07713067,-0.23094513
-3.35867934,2.48776136,-5.77120352,0.39385362,-1.22319206,2.35700736,-5.27244236,0.42864247,-1.33427153,0.00290589,-0.00429143,0.00292162,-0.00490119,0.07398725,-0.22854068
-3.35267634,2.48030728,-5.65233849,0.38411815,-1.17862964,2.35754847,-5.17127258,0.42442153,-1.30026380,0.00290017,-0.00429254,0.00307578,-0.00473184,0.07146725,-0.22560637
-3.34667334,2.48759056,-5.52867764,0.37743258,-1.13438563,2.37056675,-5.06484722,0.42489087,-1.26625008,0.00290877,-0.00428466,0.00325970,-0.00455889,0.06957835,-0.22209881
-3.34067034,2.50877922,-5.39935611,0.37369700,-1.09034833,2.39515099,-4.95257455,0.42996773,-1.23171545,0.00293123,-0.00426637,0.00347261,-0.00438322,0.06831833,-0.21798501
-3.33466733,2.54289825,-5.26373717,0.37277409,-1.04642164,2.43029552,-4.83407128,0.43949568,-1.19621061,0.00296684,-0.00423660,0.00371351,-0.00420582,0.06767465,-0.21324417
-3.32866433,2.58885353,-5.12145184,0.37449007,-1.00253478,2.47492724,-4.70919188,0.45324560,-1.15936951,0.00301470,-0.00419464,0.00398112,-0.00402781,0.06762433,-0.20786907
-3.32266133,2.64545608,-4.97242675,0.37863661,-0.95865031,2.52793127,-4.57804773,0.47091856,-1.12092307,0.00307370,-0.00414021,0.00427397,-0.00385040,0.06813415,-0.20186708
-3.31665833,2.71144637,-4.81689932,0.38497378,-0.91477017,2.58817461,-4.44101548,0.49215053,-1.08070873,0.00314260,-0.00407343,0.00459041,-0.00367485,0.06916116,-0.19526078
-3.31065533,2.78551831,-4.65541993,0.39323397,-0.87093959,2.65452749,-4.29873418,0.51651897,-1.03867578,0.00322001,-0.00399485,0.00492864,-0.00350250,0.07065359,-0.18808804
-3.30465233,2.86634283,-4.48884098,0.40312688,-0.82724870,2.72588227,-4.15209145,0.54355132,-0.99488624,0.00330445,-0.00390541,0.00528676,-0.00333472,0.07255212,-0.18040168
-3.29864932,2.95259077,-4.31829375,0.41434538,-0.78383201,2.80116993,-4.00219940,0.57273530,-0.94951175,0.00339438,-0.00380640,0.00566281,-0.00317293,0.07479134,-0.17226856
-3.29264632,3.04295519,-4.14515416,0.42657227,-0.74086573,2.87937417,-3.85036138,0.60353069,-0.90282654,0.00348823,-0.00369944,0.00605484,-0.00301854,0.07730164,-0.16376825
-3.28664332,3.13617282,-3.97099925,0.43948755,-0.69856320,2.95954345,-3.69803119,0.63538252,-0.85519715,0.00358442,-0.00358640,0.00646092,-0.00287297,0.08001118,-0.15499132
-3.28064032,3.23104469,-3.79755648,0.45277624,-0.65716873,3.04080120,-3.54676667,0.66773502,-0.80706926,0.00368141,-0.00346935,0.00687926,-0.00273761,0.08284805,-0.14603717
-3.27463732,3.32645549,-3.62664830,0.46613624,-0.61695022,3.12235432,-3.39817998,0.70004615,-0.75895246,0.00377771,-0.00335049,0.00730818,-0.00261384,0.08574247,-0.13701172
-3.26863432,3.42139154,-3.46013467,0.47928606,-0.57819089,3.20350026,-3.25388676,0.73180189,-0.71140347,0.00387196,-0.00323207,0.00774617,-0.00250299,0.08862890,-0.12802478
-3.26263132,3.51495693,-3.29985606,0.49197207,-0.54118052,3.28363273,-3.11545665,0.76253001,-0.66500863,0.00396287,-0.00311631,0.00819195,-0.00240635,0.09144802,-0.11918745
-3.25662831,3.60638729,-3.14757934,0.50397494,-0.50620672,3.36224610,-2.98436728,0.79181256,-0.62036619,0.00404932,-0.00300539,0.00864442,-0.00232514,0.09414850,-0.11060947
-3.25062531,3.69506064,-3.00494898,0.51511492,-0.47354644,3.43893828,-2.86196369,0.81929658,-0.57806915,0.00413037,-0.00290132,0.00910273,-0.00226052,0.09668840,-0.10239665
-3.24462231,3.78050498,-2.87344495,0.52525576,-0.44345807,3.51341212,-2.74942472,0.84470257,-0.53868900,0.00420525,-0.00280594,0.00956616,-0.00221355,0.09903620,-0.09464853
-3.23861931,3.86240175,-2.75434902,0.53430694,-0.41617452,3.58547487,-2.64773741,0.86783020,-0.50276087,0.00427340,-0.00272087,0.01003419,-0.00218521,0.10117135,-0.08745626
-3.23261631,3.94058500,-2.64871979,0.54222405,-0.39189719,3.65503567,-2.55768001,0.88856110,-0.47077047,0.00433446,-0.00264747,0.01050635,-0.00217641,0.10308435,-0.08090073
-3.22661331,4.01503583,-2.55737699,0.54900744,-0.37079115,3.72210070,-2.47981368,0.90685834,-0.44314278,0.00438831,-0.00258683,0.01098222,-0.00218791,0.10477635,-0.07505113
-3.22061031,4.08587190,-2.48089456,0.55469876,-0.35298152,3.78676579,-2.41448233,0.92276275,-0.42023289,0.00443500,-0.00253976,0.01146128,-0.00222040,0.10625826,-0.06996375
-3.21460730,4.15333215,-2.41960172,0.55937593,-0.33855091,3.84920638,-2.36181994,0.93638614,-0.40231879,0.00447480,-0.00250679,0.01194288,-0.00227442,0.10754937,-0.06568119
-3.20860430,4.21775687,-2.37359114,0.56314641,-0.32753798,3.90966489,-2.32176396,0.94790157,-0.38959613,0.00450816,-0.00248816,0.01242613,-0.00235041,0.10867571,-0.06223184
-3.20260130,4.27956372,-2.34273273,0.56613923,-0.31993694,3.96843536,-2.29407359,0.95753133,-0.38217495,0.00453566,-0.00248389,0.01290976,-0.00244866,0.10966801,-0.05962980
-3.19659830,4.33922036,-2.32669169,0.56849619,-0.31569789,4.02584597,-2.27835141,0.96553285,-0.38007809,0.00455803,-0.00249371,0.01339212,-0.00256935,0.11055954,-0.05787495
-3.19059530,4.39721461,-2.32494957,0.57036243,-0.31472793,4.08223939,-2.27406680,0.97218353,-0.38324137,0.00457606,-0.00251717,0.01387105,-0.00271252,0.11138390,-0.05695339
-3.18459230,4.45402323,-2.33682687,0.57187717,-0.31689286,4.13795186,-2.28058007,0.97776481,-0.39151531,0.00459058,-0.00255360,0.01434384,-0.00287809,0.11217274,-0.05683808
-3.17858929,4.51008051,-2.36150639,0.57316476,-0.32201952,4.19329142,-2.29716589,0.98254657,-0.40466834,0.00460245,-0.00260215,0.01480724,-0.00306585,0.11295383,-0.05748974
-3.17258629,4.56574798,-2.39805637,0.57432675,-0.32989857,4.24851611,-2.32303548,0.98677230,-0.42239151,0.00461245,-0.00266182,0.01525742,-0.00327547,0.11374916,-0.05885788
-3.16658329,4.62128648,-2.44545296,0.57543524,-0.34028781,4.30381293,-2.35735680,0.99064595,-0.44430456,0.00462130,-0.00273149,0.01569002,-0.00350655,0.11457366,-0.06088209
-3.16058029,4.67683181,-2.50260183,0.57652793,-0.35291606,4.35927849,-2.39927248,0.99432088,-0.46996348,0.00462958,-0.00280991,0.01610023,-0.00375858,0.11543409,-0.06349342
-3.15457729,4.73237505,-2.56835875,0.57760513,-0.36748744,4.41490204,-2.44791567,0.99789155,-0.49886926,0.00463775,-0.00289575,0.01648285,-0.00403103,0.11632860,-0.06661598
-3.14857429,4.78774860,-2.64154931,0.57862874,-0.38368624,4.47055188,-2.50242365,1.00138824,-0.53047810,0.00464603,-0.00298760,0.01683241,-0.00432330,0.11724666,-0.07016859
-3.14257129,4.84261846,-2.72098800,0.57952353,-0.40118230,4.52596578,-2.56194977,1.00477506,-0.56421263,0.00465448,-0.00308401,0.01714337,-0.00463481,0.11816955,-0.07406662
-3.13656828,4.89648348,-2.80549669,0.58018027,-0.41963682,4.58074596,-2.62567394,1.00795129,-0.59947425,0.00466294,-0.00318349,0.01741017,-0.00496497,0.11907119,-0.07822377
-3.13056528,4.94868150,-2.89392266,0.58046087,-0.43870853,4.63435929,-2.69281190,1.01075590,-0.63565619,0.00467102,-0.00328455,0.01762752,-0.00531325,0.11991951,-0.08255404
-3.12456228,4.99840257,-2.98515618,0.58020500,-0.45806019,4.68614272,-2.76262366,1.01297516,-0.67215698,0.00467814,-0.00338574,0.01779048,-0.00567915,0.12067792,-0.08697352
-3.11855928,5.04470862,-3.07814733,0.57923792,-0.47736510,4.73531432,-2.83442112,1.01435272,-0.70839408,0.00468354,-0.00348561,0.01789468,-0.00606224,0.12130721,-0.09140227
-3.11255628,5.08655921,-3.17192181,0.57737917,-0.49631358,4.78098952,-2.90757484,1.01460185,-0.74381711,0.00468628,-0.00358283,0.01793648,-0.00646211,0.12176737,-0.09576590
-3.10655328,5.12284224,-3.26559517,0.57445148,-0.51461900,4.82220242,-2.98151984,1.01341910,-0.77792030,0.00468531,-0.00367615,0.01791308,-0.00687840,0.12201950,-0.09999711
-3.10055028,5.15240872,-3.35838488,0.57028962,-0.53202331,4.85793157,-3.05576025,1.01049887,-0.81025361,0.00467950,-0.00376444,0.01782270,-0.00731072,0.12202761,-0.10403692
