energy_ev,total_up,Cd_p_up,Cd_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.08754377,1.35314067,0.78198304,0.19632643,0.09845617,0.36071512,0.10310208,0.30752883
-5.08154077,1.35874818,0.77162638,0.19970480,0.09937691,0.35548294,0.10748308,0.31100631
-5.07553777,1.36098476,0.75843282,0.20279378,0.10013700,0.34876512,0.11181193,0.31395504
-5.06953477,1.35992428,0.74270282,0.20553976,0.10070656,0.34070786,0.11603237,0.31638204
-5.06353177,1.35572875,0.72481676,0.20789945,0.10106148,0.33149455,0.12008710,0.31830595
-5.05752876,1.34863357,0.70521995,0.20983914,0.10118298,0.32133833,0.12391836,0.31975475
-5.05152576,1.33893297,0.68440672,0.21133409,0.10105736,0.31047425,0.12746871,0.32076374
-5.04552276,1.32696635,0.66290428,0.21236813,0.10067576,0.29915138,0.13068204,0.32137401
-5.03951976,1.31310614,0.64125685,0.21293343,0.10003402,0.28762501,0.13350497,0.32163131
-5.03351676,1.29774723,0.62001052,0.21303050,0.09913265,0.27614939,0.13588818,0.32158533
-5.02751376,1.28129817,0.59969923,0.21266827,0.09797681,0.26497107,0.13778805,0.32128930
-5.02151076,1.26417394,0.58083197,0.21186426,0.09657636,0.25432311,0.13916819,0.32079987
-5.01550775,1.24678997,0.56388155,0.21064464,0.09494586,0.24442014,0.14000088,0.32017690
-5.00950475,1.22955705,0.54927467,0.20904423,0.09310447,0.23545439,0.14026829,0.31948330
-5.00350175,1.21287662,0.53738367,0.20710620,0.09107581,0.22759267,0.13996346,0.31878443
-4.99749875,1.19713604,0.52851945,0.20488146,0.08888762,0.22097412,0.13909083,0.31814729
-4.99149575,1.18270353,0.52292589,0.20242776,0.08657129,0.21570891,0.13766634,0.31763911
-4.98549275,1.16992254,0.52077551,0.19980833,0.08416123,0.21187760,0.13571711,0.31732545
-4.97948974,1.15910551,0.52216635,0.19709021,0.08169406,0.20953119,0.13328056,0.31726787
-4.97348674,1.15052709,0.52712025,0.19434229,0.07920772,0.20869176,0.13040314,0.31752117
-4.96748374,1.14441735,0.53558243,0.19163316,0.07674043,0.20935369,0.12713868,0.31813041
-4.96148074,1.14095508,0.54742262,0.18902878,0.07432965,0.21148533,0.12354637,0.31912788
-4.95547774,1.14026205,0.56243780,0.18659031,0.07201103,0.21503129,0.11968862,0.32053030
-4.94947474,1.14239870,0.58035671,0.18437207,0.06981745,0.21991503,0.11562880,0.32233636
-4.94347174,1.14736173,0.60084626,0.18241976,0.06777819,0.22604209,0.11142900,0.32452504
-4.93746873,1.15508427,0.62351977,0.18076923,0.06591819,0.23330360,0.10714803,0.32705471
-4.93146573,1.16543879,0.64794714,0.17944569,0.06425763,0.24158022,0.10283960,0.32986328
-4.92546273,1.17824296,0.67366665,0.17846345,0.06281162,0.25074634,0.09855089,0.33286943
-4.91945973,1.19326825,0.70019816,0.17782637,0.06159017,0.26067446,0.09432156,0.33597498
-4.91345673,1.21025098,0.72705731,0.17752870,0.06059837,0.27123949,0.09018320,0.33906828
-4.90745373,1.22890520,0.75377006,0.17755649,0.05983674,0.28232301,0.08615921,0.34202849
-4.90145073,1.24893653,0.77988719,0.17788928,0.05930166,0.29381696,0.08226515,0.34473053
-4.89544772,1.27005606,0.80499773,0.17850206,0.05898604,0.30562685,0.07850949,0.34705039
-4.88944472,1.29199331,0.82874099,0.17936721,0.05887983,0.31767404,0.07489462,0.34887054
-4.88344172,1.31450714,0.85081621,0.18045638,0.05897073,0.32989707,0.07141815,0.35008505
-4.87743872,1.33739385,0.87098951,0.18174208,0.05924461,0.34225178,0.06807430,0.35060415
-4.87143572,1.36049163,0.88909747,0.18319889,0.05968603,0.35471018,0.06485535,0.35035797
-4.86543272,1.38368096,0.90504736,0.18480420,0.06027850,0.36725806,0.06175301,0.34929915
-4.85942971,1.40688078,0.91881366,0.18653837,0.06100463,0.37989140,0.05875969,0.34740429
-4.85342671,1.43004066,0.93043133,0.18838442,0.06184617,0.39261175,0.05586950,0.34467409
-4.84742371,1.45312941,0.93998604,0.19032717,0.06278394,0.40542080,0.05307904,0.34113229
-4.84142071,1.47612111,0.94760209,0.19235197,0.06379759,0.41831449,0.05038790,0.33682349
-4.83541771,1.49897943,0.95342865,0.19444318,0.06486544,0.43127702,0.04779887,0.33181004
-4.82941471,1.52164174,0.95762541,0.19658251,0.06596425,0.44427511,0.04531782,0.32616827
-4.82341171,1.54400426,0.96034836,0.19874738,0.06706911,0.45725307,0.04295348,0.31998443
-4.81740870,1.56590954,0.96173688,0.20090948,0.06815339,0.47012885,0.04071682,0.31335057
-4.81140570,1.58713762,0.96190285,0.20303375,0.06918885,0.48279163,0.03862048,0.30636068
-4.80540270,1.60740176,0.96092256,0.20507784,0.07014605,0.49510110,0.03667801,0.29910753
-4.79939970,1.62634951,0.95883205,0.20699210,0.07099477,0.50688856,0.03490313,0.29168014
-4.79339670,1.64356942,0.95562606,0.20872036,0.07170479,0.51795999,0.03330904,0.28416245
-4.78739370,1.65860338,0.95126085,0.21020124,0.07224681,0.52810101,0.03190778,0.27663283
-4.78139070,1.67096410,0.94566046,0.21137017,0.07259346,0.53708341,0.03070984,0.26916481
-4.77538769,1.68015694,0.93872626,0.21216190,0.07272045,0.54467318,0.02972380,0.26182871
-4.76938469,1.68570486,0.93034891,0.21251338,0.07260782,0.55063939,0.02895624,0.25469409
-4.76338169,1.68717517,0.92042205,0.21236694,0.07224100,0.55476373,0.02841178,0.24783276
-4.75737869,1.68420652,0.90885677,0.21167345,0.07161194,0.55684997,0.02809333,0.24132212
-4.75137569,1.67653440,0.89559581,0.21039538,0.07071994,0.55673297,0.02800245,0.23524844
-4.74537269,1.66401372,0.88062667,0.20850947,0.06957234,0.55428676,0.02813976,0.22970985
-4.73936968,1.64663698,0.86399257,0.20600901,0.06818492,0.54943118,0.02850548,0.22481872
-4.73336668,1.62454674,0.84580071,0.20290533,0.06658193,0.54213675,0.02909991,0.22070309
-4.72736368,1.59804178,0.82622704,0.19922864,0.06479587,0.53242757,0.02992386,0.21750700
-4.72136068,1.56757610,0.80551731,0.19502806,0.06286696,0.52038205,0.03097900,0.21538965
-4.71535768,1.53375092,0.78398424,0.19037072,0.06084225,0.50613142,0.03226802,0.21452307
-4.70935468,1.49729968,0.76200089,0.18534014,0.05877446,0.48985622,0.03379464,0.21508862
-4.70335168,1.45906682,0.73999043,0.18003390,0.05672072,0.47178082,0.03556340,0.21727213
-4.69734867,1.41998124,0.71841306,0.17456055,0.05474095,0.45216636,0.03757925,0.22125797
-4.69134567,1.38102565,0.69775045,0.16903619,0.05289634,0.43130244,0.03984694,0.22722237
-4.68534267,1.34320313,0.67848868,0.16358061,0.05124763,0.40949799,0.04237024,0.23532602
-4.67933967,1.30750263,0.66110043,0.15831336,0.04985353,0.38707167,0.04515102,0.24570657
-4.67333667,1.27486472,0.64602736,0.15334980,0.04876913,0.36434241,0.04818829,0.25847118
-4.66733367,1.24614933,0.63366344,0.14879735,0.04804452,0.34162026,0.05147719,0.27368965
-4.66133067,1.22210673,0.62434011,0.14475217,0.04772352,0.31919814,0.05500809,0.29138829
-4.65532766,1.20335304,0.61831388,0.14129625,0.04784262,0.29734466,0.05876582,0.31154510
-4.64932466,1.19035124,0.61575691,0.13849514,0.04843016,0.27629834,0.06272909,0.33408639
-4.64332166,1.18339833,0.61675107,0.13639642,0.04950570,0.25626325,0.06687020,0.35888504
-4.63731866,1.18261915,0.62128544,0.13502878,0.05107963,0.23740637,0.07115511,0.38576070
-4.63131566,1.18796675,0.62925764,0.13440194,0.05315297,0.21985638,0.07554379,0.41448185
-4.62531266,1.19922929,0.64047852,0.13450718,0.05571743,0.20370411,0.07999101,0.44476976
-4.61930965,1.21604281,0.65468017,0.13531860,0.05875552,0.18900427,0.08444741,0.47630417
-4.61330665,1.23790912,0.67152664,0.13679485,0.06224093,0.17577842,0.08886089,0.50873059
-4.60730365,1.26421788,0.69062696,0.13888133,0.06613900,0.16401887,0.09317829,0.54166883
-4.60130065,1.29427174,0.71154976,0.14151273,0.07040732,0.15369331,0.09734715,0.57472242
-4.59529765,1.32731318,0.73383892,0.14461569,0.07499636,0.14474994,0.10131758,0.60748863
-4.58929465,1.36255203,0.75702939,0.14811159,0.07985031,0.13712274,0.10504405,0.63956850
-4.58329165,1.39919229,0.78066278,0.15191914,0.08490788,0.13073676,0.10848707,0.67057665
-4.57728864,1.43645731,0.80430195,0.15595691,0.09010321,0.12551316,0.11161453,0.70015033
-4.57128564,1.47361228,0.82754423,0.16014546,0.09536688,0.12137385,0.11440275,0.72795748
-4.56528264,1.50998341,0.85003276,0.16440916,0.10062689,0.11824561,0.11683711,0.75370343
-4.55927964,1.54497332,0.87146586,0.16867761,0.10580982,0.11606353,0.11891214,0.77713617
-4.55327664,1.57807241,0.89160418,0.17288664,0.11084191,0.11477387,0.12063124,0.79804995
-4.54727364,1.60886623,0.91027575,0.17697891,0.11565032,0.11433621,0.12200584,0.81628739
-4.54127064,1.63703914,0.92737886,0.18090421,0.12016432,0.11472494,0.12305419,0.83174000
-4.53526763,1.66237474,0.94288327,0.18461938,0.12431657,0.11593019,0.12379984,0.84434741
-4.52926463,1.68475363,0.95682977,0.18808812,0.12804440,0.11795835,0.12426985,0.85409549
-4.52326163,1.70414914,0.96932845,0.19128061,0.13129105,0.12083200,0.12449292,0.86101367
-4.51725863,1.72062186,0.98055604,0.19417314,0.13400688,0.12458969,0.12449746,0.86517161
-4.51125563,1.73431347,0.99075248,0.19674775,0.13615055,0.12928534,0.12430993,0.86667565
-4.50525263,1.74544049,1.00021692,0.19899202,0.13769002,0.13498749,0.12395330,0.86566515
-4.49924962,1.75428829,1.00930317,0.20089894,0.13860348,0.14177832,0.12344595,0.86230897
-4.49324662,1.76120560,1.01841464,0.20246707,0.13888004,0.14975253,0.12280100,0.85680212
-4.48724362,1.76659944,1.02799851,0.20370073,0.13852031,0.15901588,0.12202606,0.84936263
-4.48124062,1.77093026,1.03853905,0.20461040,0.13753665,0.16968356,0.12112351,0.84022866
-4.47523762,1.77470697,1.05054960,0.20521320,0.13595323,0.18187805,0.12009124,0.82965558
-4.46923462,1.77848126,1.06456304,0.20553325,0.13380580,0.19572654,0.11892380,0.81791308
-4.46323162,1.78284064,1.08112036,0.20560212,0.13114120,0.21135777,0.11761385,0.80528186
-4.45722861,1.78839962,1.10075706,0.20545888,0.12801655,0.22889815,0.11615389,0.79204990
-4.45122561,1.79578847,1.12398744,0.20515001,0.12449821,0.24846721,0.11453803,0.77850810
-4.44522261,1.80563930,1.15128655,0.20472890,0.12066051,0.27017235,0.11276378,0.76494509
-4.43921961,1.81856912,1.18307034,0.20425490,0.11658414,0.29410278,0.11083369,0.75164127
-4.43321661,1.83516012,1.21967434,0.20379199,0.11235452,0.32032311,0.10875673,0.73886208
-4.42721361,1.85593755,1.26133163,0.20340694,0.10805981,0.34886638,0.10654929,0.72685064
-4.42121061,1.88134571,1.30815102,0.20316711,0.10378897,0.37972712,0.10423578,0.71582005
-4.41520760,1.91172333,1.36009662,0.20313787,0.09962965,0.41285450,0.10184873,0.70594561
-4.40920460,1.94727914,1.41697003,0.20337983,0.09566609,0.44814613,0.09942837,0.69735748
-4.40320160,1.98806929,1.47839630,0.20394591,0.09197706,0.48544271,0.09702175,0.69013411
-4.39719860,2.03397786,1.54381517,0.20487853,0.08863385,0.52452413,0.09468136,0.68429697
-4.39119560,2.08470197,1.61247850,0.20620691,0.08569846,0.56510718,0.09246336,0.67980706
-4.38519260,2.13974270,1.68345486,0.20794476,0.08322191,0.60684533,0.09042550,0.67656347
-4.37918959,2.19840287,1.75564187,0.21008847,0.08124283,0.64933084,0.08862480,0.67440436
-4.37318659,2.25979255,1.82778652,0.21261589,0.07978634,0.69209919,0.08711510,0.67311052
-4.36718359,2.32284249,1.89851311,0.21548586,0.07886323,0.73463610,0.08594465,0.67241154
-4.36118059,2.38632562,1.96635837,0.21863843,0.07846954,0.77638689,0.08515372,0.67199432
-4.35517759,2.44888593,2.02981240,0.22199592,0.07858649,0.81676796,0.08477253,0.67151393
-4.34917459,2.50907403,2.08736404,0.22546479,0.07918082,0.85518018,0.08481944,0.67060610
-4.34317159,2.56538784,2.13754884,0.22893811,0.08020563,0.89102362,0.08529952,0.66890094
-4.33716858,2.61631711,2.17899755,0.23229873,0.08160148,0.92371310,0.08620363,0.66603725
-4.33116558,2.66038963,2.21048283,0.23542288,0.08329801,0.95269407,0.08750805,0.66167677
-4.32516258,2.69621739,2.23096223,0.23818412,0.08521583,0.97745807,0.08917455,0.65551754
-4.31915958,2.72254065,2.23961528,0.24045753,0.08726876,0.99755713,0.09115116,0.64730595
-4.31315658,2.73826805,2.23587290,0.24212374,0.08936628,1.01261673,0.09337338,0.63684668
-4.30715358,2.74251114,2.21943792,0.24307298,0.09141619,1.02234658,0.09576598,0.62401016
