energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.04652326,3.44838200,0.02572927,0.69617643,0.34615440,1.14157357,1.16625595,0.00000000,1.21984839,0.70236053
-3.04052026,3.54455859,0.02467590,0.73945604,0.35021774,1.15627138,1.16992210,0.00000000,1.31007396,0.74532859
-3.03451726,3.65138916,0.02364120,0.78531630,0.35508025,1.17585661,1.17525394,0.00000000,1.40432049,0.79027080
-3.02851426,3.76758051,0.02264312,0.83324950,0.36071612,1.19988552,1.18207535,0.00000000,1.50180149,0.83669572
-3.02251126,3.89167588,0.02169706,0.88269316,0.36706945,1.22788857,1.19017832,0.00000000,1.60164849,0.88405701
-3.01650825,4.02207445,0.02081552,0.93304420,0.37405454,1.25937184,1.19932220,0.00000000,1.70292993,0.93176512
-3.01050525,4.15705683,0.02000789,0.98367495,0.38155737,1.29381934,1.20923449,0.00000000,1.80467378,0.97920104
-3.00450225,4.29481668,0.01928029,1.03395063,0.38943815,1.33069634,1.21961330,0.00000000,1.90589316,1.02573180
-2.99849925,4.43349776,0.01863564,1.08324782,0.39753495,1.36945413,1.23013145,0.00000000,2.00561436,1.07072723
-2.99249625,4.57123590,0.01807379,1.13097307,0.40566825,1.40953623,1.24044235,0.00000000,2.10290610,1.11357758
-2.98649325,4.70620462,0.01759181,1.17658127,0.41364636,1.45038616,1.25018734,0.00000000,2.19690895,1.15371134
-2.98049025,4.83666313,0.01718426,1.21959289,0.42127144,1.49145669,1.25900454,0.00000000,2.28686370,1.19061272
-2.97448724,4.96100479,0.01684372,1.25960936,0.42834591,1.53222047,1.26653864,0.00000000,2.37213738,1.22383800
-2.96848424,5.07780423,0.01656119,1.29632604,0.43467904,1.57218154,1.27245148,0.00000000,2.45224557,1.25303020
-2.96248124,5.18586087,0.01632664,1.32954198,0.44009345,1.61088738,1.27643283,0.00000000,2.52686975,1.27793126
-2.95647824,5.28423660,0.01612953,1.35916591,0.44443116,1.64794095,1.27821096,0.00000000,2.59586864,1.29839125
-2.95047524,5.37228563,0.01595929,1.38521816,0.44755906,1.68301190,1.27756252,0.00000000,2.65928254,1.31437402
-2.94447224,5.44967439,0.01580583,1.40782809,0.44937352,1.71584650,1.27432114,0.00000000,2.71733004,1.32595878
-2.93846923,5.51639010,0.01565996,1.42722697,0.44980383,1.74627537,1.26838452,0.00000000,2.77039677,1.33333754
-2.93246623,5.57273674,0.01551368,1.44373644,0.44881460,1.77421850,1.25971938,0.00000000,2.81901634,1.33680819
-2.92646323,5.61931805,0.01536052,1.45775296,0.44640668,1.79968697,1.24836427,0.00000000,2.86384381,1.33676334
-2.92046023,5.65700764,0.01519566,1.46972863,0.44261691,1.82278099,1.23442979,0.00000000,2.90562272,1.33367537
-2.91445723,5.68690698,0.01501603,1.48014941,0.43751650,1.84368395,1.21809645,0.00000000,2.94514702,1.32807803
-2.90845423,5.71029300,0.01482030,1.48951149,0.43120826,1.86265255,1.19960995,0.00000000,2.98321936,1.32054554
-2.90245123,5.72855729,0.01460877,1.49829698,0.42382279,1.88000315,1.17927435,0.00000000,3.02060804,1.31166988
-2.89644822,5.74313967,0.01438317,1.50695020,0.41551382,1.89609483,1.15744312,0.00000000,3.05800450,1.30203742
-2.89044522,5.75545938,0.01414646,1.51585561,0.40645300,1.91130967,1.13450873,0.00000000,3.09598375,1.29220594
-2.88444222,5.76684704,0.01390249,1.52531877,0.39682429,1.92603126,1.11089097,0.00000000,3.13496998,1.28268307
-2.87843922,5.77848106,0.01365567,1.53555113,0.38681822,1.94062231,1.08702463,0.00000000,3.17520925,1.27390738
-2.87243622,5.79133162,0.01341064,1.54665981,0.37662631,1.95540252,1.06334696,0.00000000,3.21675109,1.26623284
-2.86643322,5.80611514,0.01317194,1.55864277,0.36643581,1.97062779,1.04028545,0.00000000,3.25944023,1.25991761
-2.86043022,5.82326187,0.01294367,1.57138978,0.35642495,1.98647206,1.01824621,0.00000000,3.30291928,1.25511765
-2.85442721,5.84289797,0.01272921,1.58468935,0.34675883,2.00301262,0.99760354,0.00000000,3.34664241,1.25188539
-2.84842421,5.86484334,0.01253106,1.59824104,0.33758603,2.02021996,0.97869085,0.00000000,3.38989961,1.25017360
-2.84242121,5.88862511,0.01235059,1.61167274,0.32903600,2.03795278,0.96179312,0.00000000,3.43185038,1.24984405
-2.83641821,5.91350592,0.01218805,1.62456183,0.32121720,2.05595868,0.94714122,0.00000000,3.47156511,1.25068049
-2.83041521,5.93852544,0.01204249,1.63645915,0.31421597,2.07388059,0.93490782,0.00000000,3.50807200,1.25240514
-2.82441221,5.96255270,0.01191186,1.64691429,0.30809605,2.09126879,0.92520521,0.00000000,3.54040685,1.25469765
-2.81840920,5.98434616,0.01179312,1.65550083,0.30289861,2.10759823,0.91808457,0.00000000,3.56766291,1.25721545
-2.81240620,6.00261815,0.01168241,1.66184000,0.29864278,2.12229006,0.91353680,0.00000000,3.58903795,1.25961421
-2.80640320,6.01610003,0.01157534,1.66562140,0.29532651,2.13473668,0.91149450,0.00000000,3.60387572,1.26156727
-2.80040020,6.02360442,0.01146719,1.66661954,0.29292771,2.14432887,0.91183510,0.00000000,3.61169945,1.26278283
-2.79439720,6.02408114,0.01135321,1.66470522,0.29140551,2.15048369,0.91438471,0.00000000,3.61223521,1.26301806
-2.78839420,6.01666379,0.01122890,1.65985109,0.29070171,2.15267176,0.91892268,0.00000000,3.60542390,1.26208926
-2.78239120,6.00070488,0.01109030,1.65213109,0.29074230,2.15044249,0.92518658,0.00000000,3.59142103,1.25987755
-2.77638819,5.97579759,0.01093416,1.64171391,0.29143904,2.14344591,0.93287766,0.00000000,3.57058434,1.25633005
-2.77038519,5.94178369,0.01075820,1.62885070,0.29269122,2.13145006,0.94166644,0.00000000,3.54345004,1.25145649
-2.76438219,5.89874766,0.01056122,1.61385815,0.29438740,2.11435299,0.95119871,0.00000000,3.51069911,1.24532167
-2.75837919,5.84699787,0.01034318,1.59709769,0.29640744,2.09218889,0.96110171,0.00000000,3.47311584,1.23803446
-2.75237619,5.78703674,0.01010523,1.57895238,0.29862462,2.06512789,0.97099060,0.00000000,3.43154100,1.22973421
-2.74637319,5.71952202,0.00984968,1.55980279,0.30090801,2.03346989,0.98047526,0.00000000,3.38682273,1.22057550
-2.74037019,5.64522224,0.00957987,1.54000343,0.30312506,1.99763260,0.98916744,0.00000000,3.33976799,1.21071245
-2.73436718,5.56496924,0.00930007,1.51986118,0.30514441,1.95813467,0.99668820,0.00000000,3.29109776,1.20028365
-2.72836418,5.47961100,0.00901523,1.49961701,0.30683887,1.91557476,1.00267576,0.00000000,3.24140843,1.18939873
-2.72236118,5.38996781,0.00873079,1.47943217,0.30808858,1.87060787,1.00679348,0.00000000,3.19114197,1.17812754
-2.71635818,5.29679451,0.00845242,1.45937947,0.30878424,1.82392007,1.00873813,0.00000000,3.14056646,1.16649268
-2.71035518,5.20075087,0.00818576,1.43944038,0.30883036,1.77620308,1.00824800,0.00000000,3.08976808,1.15446576
-2.70435218,5.10238191,0.00793613,1.41950782,0.30814838,1.72812993,1.00511095,0.00000000,3.03865504,1.14196785
-2.69834917,5.00210901,0.00770837,1.39939468,0.30667965,1.68033305,0.99917193,0.00000000,2.98697303,1.12887378
-2.69234617,4.90023199,0.00750656,1.37884721,0.30438808,1.63338558,0.99033990,0.00000000,2.93433103,1.11502030
-2.68634317,4.79694183,0.00733384,1.35756267,0.30126243,1.58778703,0.97859382,0.00000000,2.88023609,1.10021735
-2.68034017,4.69234276,0.00719233,1.33521006,0.29731811,1.54395358,0.96398752,0.00000000,2.82413465,1.08426187
-2.67433717,4.58648226,0.00708301,1.31145269,0.29259846,1.50221341,0.94665314,0.00000000,2.76545803,1.06695318
-2.66833417,4.47938669,0.00700571,1.28597131,0.28717541,1.46280704,0.92680316,0.00000000,2.70366940,1.04810904
-2.66233117,4.37110037,0.00695913,1.25848654,0.28114958,1.42589245,0.90473056,0.00000000,2.63830949,1.02758145
-2.65632816,4.26172545,0.00694092,1.22877929,0.27464965,1.39155419,0.88080737,0.00000000,2.56903847,1.00527122
-2.65032516,4.15146014,0.00694779,1.19670817,0.26783118,1.35981601,0.85548127,0.00000000,2.49567179,0.98114050
-2.64432216,4.04063276,0.00697570,1.16222308,0.26087470,1.33065586,0.82927035,0.00000000,2.41820798,0.95522252
-2.63831916,3.92972971,0.00702004,1.12537427,0.25398325,1.30402224,0.80275602,0.00000000,2.33684728,0.92762813
-2.63231616,3.81941511,0.00707585,1.08631655,0.24737930,1.27985083,0.77657418,0.00000000,2.25199997,0.89854864
-2.62631316,3.71054115,0.00713807,1.04530867,0.24130106,1.25808020,0.75140466,0.00000000,2.16428445,0.86825495
-2.62031016,3.60414783,0.00720172,1.00270787,0.23599829,1.23866563,0.72795904,0.00000000,2.07451519,0.83709298
-2.61430715,3.50145173,0.00726216,0.95896015,0.23172752,1.22159007,0.70696701,0.00000000,1.98368135,0.80547556
-2.60830415,3.40382398,0.00731529,0.91458684,0.22874686,1.20687154,0.68916145,0.00000000,1.89291731,0.77387127
-2.60230115,3.31275769,0.00735766,0.87016807,0.22731026,1.19456636,0.67526233,0.00000000,1.80346664,0.74279070
-2.59629815,3.22982606,0.00738665,0.82632413,0.22766145,1.18476807,0.66595965,0.00000000,1.71664130,0.71277074
-2.59029515,3.15663253,0.00740050,0.78369554,0.23002747,1.17760197,0.66189582,0.00000000,1.63377775,0.68435748
-2.58429215,3.09475479,0.00739839,0.74292259,0.23461212,1.17321560,0.66364761,0.00000000,1.55619222,0.65808859
-2.57828914,3.04568490,0.00738039,0.70462535,0.24158913,1.17176575,0.67170816,0.00000000,1.48513662,0.63447571
-2.57228614,3.01076784,0.00734738,0.66938480,0.25109564,1.17340277,0.68646954,0.00000000,1.42175703,0.61398758
-2.56628314,2.99114131,0.00730100,0.63772573,0.26322577,1.17825329,0.70820632,0.00000000,1.36705617,0.59703450
-2.56028014,2.98767936,0.00724346,0.61010195,0.27802487,1.18640239,0.73706079,0.00000000,1.32186120,0.58395470
-2.55427714,3.00094260,0.00717740,0.58688429,0.29548454,1.19787668,0.77303041,0.00000000,1.28679781,0.57500308
-2.54827414,3.03113769,0.00710569,0.56835161,0.31553867,1.21262936,0.81595834,0.00000000,1.26227141,0.57034261
-2.54227114,3.07808831,0.00703125,0.55468500,0.33806093,1.23052862,0.86552745,0.00000000,1.24845584,0.57003889
-2.53626813,3.14121974,0.00695686,0.54596527,0.36286387,1.25135037,0.92125867,0.00000000,1.24528999,0.57405778
-2.53026513,3.21955852,0.00688500,0.54217367,0.38969985,1.27477617,0.98251407,0.00000000,1.25248209,0.58226643
-2.52426213,3.31174797,0.00681770,0.54319564,0.41826403,1.30039697,1.04850514,0.00000000,1.26952157,0.59443756
-2.51825913,3.41608011,0.00675641,0.54882749,0.44819944,1.32772282,1.11830632,0.00000000,1.29569802,0.61025681
-2.51225613,3.53054309,0.00670195,0.55878565,0.47910421,1.35619850,1.19087400,0.00000000,1.33012640,0.62933318
-2.50625313,3.65288324,0.00665447,0.57271800,0.51054075,1.38522463,1.26507045,0.00000000,1.37177778,0.65121181
-2.50025013,3.78067943,0.00661342,0.59021718,0.54204674,1.41418336,1.33969235,0.00000000,1.41951457,0.67538912
-2.49424712,3.91142724,0.00657766,0.61083502,0.57314756,1.44246759,1.41350293,0.00000000,1.47212880,0.70132945
-2.48824412,4.04262951,0.00654552,0.63409786,0.60336973,1.46951236,1.48526678,0.00000000,1.52838246,0.72848274
-2.48224112,4.17188958,0.00651490,0.65952213,0.63225487,1.49482684,1.55378608,0.00000000,1.58704823,0.75630260
-2.47623812,4.29700328,0.00648344,0.68662965,0.65937356,1.51802524,1.61793662,0.00000000,1.64694927,0.78426416
-2.47023512,4.41604539,0.00644868,0.71496206,0.68433858,1.53885521,1.67670245,0.00000000,1.70699656,0.81188082
-2.46423212,4.52744691,0.00640822,0.74409393,0.70681685,1.55722196,1.72920733,0.00000000,1.76622249,0.83871952
-2.45822911,4.63005929,0.00635992,0.77364413,0.72653957,1.57320695,1.77474185,0.00000000,1.82380932,0.86441370
-2.45222611,4.72320276,0.00630201,0.80328486,0.74331020,1.58707998,1.81278483,0.00000000,1.87911147,0.88867365
-2.44622311,4.80669633,0.00623330,0.83274821,0.75700962,1.59930386,1.84301807,0.00000000,1.93167077,0.91129366
-2.44022011,4.88086808,0.00615325,0.86183000,0.76759871,1.61053140,1.86533389,0.00000000,1.98122407,0.93215594
-2.43421711,4.94654514,0.00606213,0.89039061,0.77511779,1.62159435,1.87983508,0.00000000,2.02770287,0.95123093
-2.42821411,5.00502365,0.00596103,0.91835312,0.77968345,1.63348491,1.88682734,0.00000000,2.07122504,0.96857428
-2.42221111,5.05802016,0.00585192,0.94569852,0.78148266,1.64733008,1.88680487,0.00000000,2.11207899,0.98432062
-2.41620810,5.10760646,0.00573770,0.97245859,0.78076479,1.66435995,1.88042975,0.00000000,2.15070097,0.99867429
-2.41020510,5.15613066,0.00562213,0.99870657,0.77783193,1.68587089,1.86850639,0.00000000,2.18764646,1.01189778
-2.40420210,5.20612795,0.00550983,1.02454612,0.77302799,1.71318502,1.85195226,0.00000000,2.22355694,1.02429815
-2.39819910,5.26022461,0.00540620,1.05009914,0.76672742,1.74760710,1.83176664,0.00000000,2.25912341,1.03621218
-2.39219610,5.32103925,0.00531741,1.07549298,0.75932385,1.79038051,1.80899862,0.00000000,2.29504826,1.04799087
-2.38619310,5.39108500,0.00525024,1.10084762,0.75121948,1.84264348,1.78471614,0.00000000,2.33200718,1.05998397
-2.38019010,5.47267628,0.00521208,1.12626348,0.74281552,1.90538693,1.75997709,0.00000000,2.37061270,1.07252504
-2.37418709,5.56784355,0.00521085,1.15181027,0.73450415,1.97941523,1.73580391,0.00000000,2.41138092,1.08591777
-2.36818409,5.67825860,0.00525488,1.17751760,0.72666208,2.06531092,1.71316224,0.00000000,2.45470286,1.10042384
-2.36218109,5.80517285,0.00535291,1.20336767,0.71964608,2.16340436,1.69294425,0.00000000,2.50082175,1.11625290
-2.35617809,5.94937013,0.00551402,1.22929031,0.71379005,2.27374927,1.67595683,0.00000000,2.54981701,1.13355480
-2.35017509,6.11113517,0.00574754,1.25516084,0.70940381,2.39610479,1.66291445,0.00000000,2.60159576,1.15241428
-2.34417209,6.29023796,0.00606305,1.28080059,0.70677305,2.52992471,1.65443619,0.00000000,2.65589217,1.17284816
-2.33816908,6.48593423,0.00647029,1.30598036,0.70616012,2.67435437,1.65104643,0.00000000,2.71227448,1.19480496
-2.33216608,6.69698101,0.00697908,1.33042636,0.70780534,2.82823547,1.65317804,0.00000000,2.77015953,1.21816688
-2.32616308,6.92166661,0.00759925,1.35382873,0.71192814,2.99011910,1.66117748,0.00000000,2.82883389,1.24275376
-2.32016008,7.15785322,0.00834050,1.37585193,0.71872786,3.15828696,1.67531038,0.00000000,2.88748077,1.26832886
-2.31415708,7.40303069,0.00921223,1.39614680,0.72838354,3.33078048,1.69576707,0.00000000,2.94521124,1.29460608
-2.30815408,7.65437933,0.01022338,1.41436359,0.74105267,3.50543780,1.72266692,0.00000000,3.00109844,1.32125827
-2.30215108,7.90883974,0.01138212,1.43016533,0.75686852,3.67993764,1.75606101,0.00000000,3.05421307,1.34792625
-2.29614807,8.16318741,0.01269564,1.44324112,0.77593612,3.85184947,1.79593261,0.00000000,3.10365858,1.37422814
-2.29014507,8.41410992,0.01416973,1.45331846,0.79832675,4.01868891,1.84219528,0.00000000,3.14860429,1.39976889
-2.28414207,8.65828444,0.01580852,1.46017428,0.82407145,4.17797683,1.89468866,0.00000000,3.18831515,1.42414937
-2.27813907,8.89245367,0.01761397,1.46364394,0.85315352,4.32730087,1.95317228,0.00000000,3.22217661,1.44697513
-2.27213607,9.11349795,0.01958558,1.46362811,0.88550068,4.46437748,2.01731780,0.00000000,3.24971384,1.46786440
-2.26613307,9.31850220,0.02171993,1.46009687,0.92097730,4.58711269,2.08670052,0.00000000,3.27060431,1.48645535
-2.26013007,9.50481574,0.02401035,1.45309126,0.95937727,4.69365953,2.16079097,0.00000000,3.28468367,1.50241247
-2.25412706,9.67010419,0.02644658,1.44272204,1.00041800,4.78247040,2.23894749,0.00000000,3.29194491,1.51543205
-2.24812406,9.81239220,0.02901458,1.42916590,1.04373636,4.85234218,2.32041091,0.00000000,3.29253118,1.52524681
-2.24212106,9.93009654,0.03169635,1.41265941,1.08888678,4.90245268,2.40430206,0.00000000,3.28672307,1.53162973
-2.23611806,10.02204913,0.03446994,1.39349106,1.13534217,4.93238667,2.48962325,0.00000000,3.27492140,1.53439714
-2.23011506,10.08751011,0.03730956,1.37199193,1.18249798,4.94215057,2.57526428,0.00000000,3.25762674,1.53341113
-2.22411206,10.12617102,0.04018585,1.34852533,1.22967954,4.93217484,2.66001345,0.00000000,3.23541688,1.52858139
-2.21810905,10.13814867,0.04306630,1.32347615,1.27615275,4.90330384,2.74257401,0.00000000,3.20892369,1.51986657
-2.21210605,10.12397035,0.04591584,1.29724025,1.32113813,4.85677315,2.82158602,0.00000000,3.17881048,1.50727508
-2.20610305,10.08455108,0.04869753,1.27021445,1.36382784,4.79417513,2.89565316,0.00000000,3.14575104,1.49086552
-2.20010005,10.02116402,0.05137343,1.24278736,1.40340527,4.71741351,2.96337417,0.00000000,3.11041095,1.47074651
-2.19409705,9.93540479,0.05390554,1.21533149,1.43906667,4.62864866,3.02337792,0.00000000,3.07343198,1.44707614
-2.18809405,9.82915100,0.05625681,1.18819655,1.47004402,4.53023532,3.07436094,0.00000000,3.03541958,1.42006076
-2.18209105,9.70451788,0.05839221,1.16170436,1.49562836,4.42465491,3.11512623,0.00000000,2.99693363,1.38995317
-2.17608804,9.56381107,0.06027975,1.13614499,1.51519264,4.31444477,3.14462168,0.00000000,2.95848202,1.35705018
-2.17008504,9.40947781,0.06189151,1.11177428,1.52821329,4.20212684,3.16197670,0.00000000,2.92051682,1.32168937
-2.16408204,9.24405744,0.06320451,1.08881249,1.53428933,4.09013826,3.16653529,0.00000000,2.88343232,1.28424525
-2.15807904,9.07013226,0.06420155,1.06744391,1.53315855,3.98076629,3.15788416,0.00000000,2.84756444,1.24512457
-2.15207604,8.89027993,0.06487178,1.04781730,1.52470959,3.87608975,3.13587441,0.00000000,2.81319108,1.20476107
-2.14607304,8.70702823,0.06521116,1.03004696,1.50898969,3.77792900,3.10063576,0.00000000,2.78053276,1.16360965
-2.14007004,8.52281333,0.06522269,1.01421431,1.48620742,3.68780601,3.05258231,0.00000000,2.74975352,1.12213998
-2.13406703,8.33994221,0.06491640,1.00036993,1.45673024,3.60691566,2.99240934,0.00000000,2.72096182,1.08082995
-2.12806403,8.16056031,0.06430912,0.98853598,1.42107701,3.53610907,2.92108110,0.00000000,2.69421157,1.04015882
-2.12206103,7.98662477,0.06342410,0.97870895,1.37990533,3.47588901,2.83980966,0.00000000,2.66950354,1.00060045
-2.11605803,7.81988383,0.06229032,0.97086281,1.33399454,3.42641732,2.75002562,0.00000000,2.64678745,0.96261664
-2.11005503,7.66186263,0.06094172,0.96495261,1.28422456,3.38753331,2.65334137,0.00000000,2.62596518,0.92665071
-2.10405203,7.51385525,0.05941625,0.96091833,1.23155170,3.35878219,2.55150848,0.00000000,2.60689531,0.89312154
-2.09804902,7.37692281,0.05775477,0.95868921,1.17698203,3.33945177,2.44637050,0.00000000,2.58939956,0.86241793
-2.09204602,7.25189701,0.05599998,0.95818823,1.12154344,3.32861567,2.33981295,0.00000000,2.57327097,0.83489349
-2.08604302,7.13938831,0.05419516,0.95933680,1.06625737,3.32518096,2.23371225,0.00000000,2.55828393,0.81086195
-2.08004002,7.03979773,0.05238308,0.96205932,1.01211110,3.32793804,2.12988536,0.00000000,2.54420578,0.79059290
-2.07403702,6.95333120,0.05060485,0.96628745,0.96003165,3.33561075,2.03004192,0.00000000,2.53080947,0.77430790
-2.06803402,6.88001523,0.04889883,0.97196384,0.91086205,3.34690455,1.93574035,0.00000000,2.51788666,0.76217692
-2.06203102,6.81971294,0.04729976,0.97904494,0.86534078,3.36055121,1.84834942,0.00000000,2.50526043,0.75431510
-2.05602801,6.77213919,0.04583784,0.98750275,0.82408480,3.37534832,1.76901627,0.00000000,2.49279680,0.75077970
-2.05002501,6.73687453,0.04453815,0.99732514,0.78757685,3.39019275,1.69864191,0.00000000,2.48041410,0.75156755
-2.04402201,6.71337706,0.04342011,1.00851481,0.75615701,3.40410718,1.63786463,0.00000000,2.46808960,0.75661275
-2.03801901,6.70099255,0.04249712,1.02108661,0.73001879,3.41625958,1.58705165,0.00000000,2.45586266,0.76578504
-2.03201601,6.69896281,0.04177646,1.03506350,0.70920961,3.42597572,1.54629900,0.00000000,2.44383417,0.77888880
-2.02601301,6.70643313,0.04125926,1.05047115,0.69363550,3.43274521,1.51543919,0.00000000,2.43216217,0.79566314
-2.02001001,6.72245960,0.04094075,1.06733169,0.68306970,3.43622181,1.49405639,0.00000000,2.42105395,0.81578309
-2.01400700,6.74601735,0.04081058,1.08565691,0.67716468,3.43621915,1.48150812,0.00000000,2.41075513,0.83886228
-2.00800400,6.77601099,0.04085330,1.10544142,0.67546717,3.43270279,1.47695272,0.00000000,2.40153653,0.86445733
-2.00200100,6.81128823,0.04104909,1.12665638,0.67743558,3.42577982,1.47938139,0.00000000,2.39367987,0.89207406
-1.99599800,6.85065748,0.04137441,1.14924429,0.68245907,3.41568708,1.48765383,0.00000000,2.38746333,0.92117563
-1.98999500,6.89291001,0.04180291,1.17311539,0.68987790,3.40277868,1.50053611,0.00000000,2.38314818,0.95119266
-1.98399200,6.93684672,0.04230630,1.19814606,0.69900419,3.38751354,1.51673967,0.00000000,2.38096740,0.98153513
-1.97798899,6.98130891,0.04285529,1.22417950,0.70914255,3.37044332,1.53496020,0.00000000,2.38111720,1.01160591
-1.97198599,7.02521211,0.04342059,1.25102885,0.71960997,3.35220058,1.55391517,0.00000000,2.38375200,1.04081537
-1.96598299,7.06758126,0.04397374,1.27848267,0.72975442,3.33348706,1.57237905,0.00000000,2.38898304,1.06859682
-1.95997999,7.10758527,0.04448809,1.30631246,0.73897166,3.31506153,1.58921514,0.00000000,2.39688065,1.09442193
-1.95397699,7.14456851,0.04493952,1.33428193,0.74671974,3.29772656,1.60340320,0.00000000,2.40747955,1.11781566
-1.94797399,7.17807661,0.04530716,1.36215722,0.75253099,3.28231342,1.61406209,0.00000000,2.42078647,1.13836987
-1.94197099,7.20787413,0.04557396,1.38971751,0.75602110,3.26966452,1.62046709,0.00000000,2.43678906,1.15575502
-1.93596798,7.23395168,0.04572709,1.41676507,0.75689513,3.26061272,1.62206130,0.00000000,2.45546479,1.16972927
-1.92996498,7.25652074,0.04575817,1.44313409,0.75495049,3.25595723,1.61846119,0.00000000,2.47678860,1.18014438
-1.92396198,7.27599502,0.04566338,1.46869729,0.75007675,3.25643614,1.60945621,0.00000000,2.50073816,1.18694814
-1.91795898,7.29295792,0.04544337,1.49336990,0.74225260,3.26269591,1.59500287,0.00000000,2.52729551,1.19018301
-1.91195598,7.30811672,0.04510294,1.51711025,0.73154008,3.27525862,1.57521352,0.00000000,2.55644452,1.18998092
-1.90595298,7.32224511,0.04465068,1.53991692,0.71807643,3.29448832,1.55034073,0.00000000,2.58816363,1.18655442
-1.89994997,7.33611646,0.04409841,1.56182224,0.70206401,3.32055789,1.52075785,0.00000000,2.62241403,1.18018450
-1.89394697,7.35043131,0.04346046,1.58288248,0.68375870,3.35341846,1.48693664,0.00000000,2.65912365,1.17120579
-1.88794397,7.36574308,0.04275296,1.60316518,0.66345737,3.39277336,1.44942317,0.00000000,2.69816797,1.15998958
-1.88194097,7.38238648,0.04199302,1.62273439,0.64148481,3.43805872,1.40881274,0.00000000,2.73934909,1.14692582
-1.87593797,7.40041345,0.04119790,1.64163478,0.61818087,3.48843280,1.36572503,0.00000000,2.78237447,1.13240478
-1.86993497,7.41954107,0.04038423,1.65987573,0.59388805,3.54277563,1.32078042,0.00000000,2.82683742,1.11679947
-1.86393197,7.43911565,0.03956724,1.67741650,0.56894024,3.59970042,1.27457837,0.00000000,2.87220116,1.10044969
-1.85792896,7.45809643,0.03876014,1.69415382,0.54365283,3.65757742,1.22767860,0.00000000,2.91778832,1.08364852
-1.85192596,7.47506118,0.03797357,1.70991278,0.51831457,3.71457032,1.18058576,0.00000000,2.96277744,1.06663213
-1.84592296,7.48823508,0.03721520,1.72444210,0.49318141,3.76868471,1.13373799,0.00000000,3.00620782,1.04957316
-1.83991996,7.49554253,0.03648950,1.73741436,0.46847234,3.81782704,1.08749958,0.00000000,3.04699341,1.03257835
-1.83391696,7.49468047,0.03579770,1.74843161,0.44436738,3.85987221,1.04215780,0.00000000,3.08394598,1.01569022
-1.82791396,7.48321027,0.03513783,1.75703636,0.42100743,3.89273716,0.99792370,0.00000000,3.11580707,0.99889296
-1.82191096,7.45866419,0.03450503,1.76272771,0.39849606,3.91445718,0.95493661,0.00000000,3.14128791,0.98212186
-1.81590795,7.41866110,0.03389191,1.76498177,0.37690272,3.92326158,0.91327172,0.00000000,3.15911543,0.96527611
-1.80990495,7.36102594,0.03328909,1.76327566,0.35626719,3.91764528,0.87295014,0.00000000,3.16808249,0.94823392
-1.80390195,7.28390645,0.03268577,1.75711355,0.33660496,3.89643262,0.83395077,0.00000000,3.16709971,0.93086925
-1.79789895,7.18588129,0.03207045,1.74605359,0.31791298,3.85883039,0.79622314,0.00000000,3.15524632,0.91306930
-1.79189595,7.06605357,0.03143158,1.72973400,0.30017568,3.80446747,0.75970046,0.00000000,3.13181721,0.89475157
-1.78589295,6.92412472,0.03075825,1.70789685,0.28337059,3.73341876,0.72431208,0.00000000,3.09636360,0.87587984
-1.77988994,6.76044474,0.03004085,1.68040823,0.26747357,3.64621254,0.68999487,0.00000000,3.04872496,0.85647796
-1.77388694,6.57603595,0.02927160,1.64727336,0.25246312,3.54382055,0.65670267,0.00000000,2.98905033,0.83664092
-1.76788394,6.37258886,0.02844505,1.60864580,0.23832379,3.42763139,0.62441367,0.00000000,2.91780770,0.81654253
-1.76188094,6.15243016,0.02755844,1.56483020,0.22504843,3.29940847,0.59313524,0.00000000,2.83578070,0.79643928
-1.75587794,5.91846449,0.02661187,1.51627808,0.21263934,3.16123456,0.56290615,0.00000000,2.74405266,0.77667036
-1.74987494,5.67409266,0.02560846,1.46357705,0.20110824,3.01544555,0.53379626,0.00000000,2.64397872,0.75765369
-1.74387194,5.42311031,0.02455425,1.40743375,0.19047524,2.86455646,0.50590374,0.00000000,2.53714726,0.73987822
-1.73786893,5.16959193,0.02345808,1.34865145,0.18076690,2.71118301,0.47935020,0.00000000,2.42533244,0.72389293
-1.73186593,4.91776548,0.02233125,1.28810347,0.17201362,2.55796228,0.45427408,0.00000000,2.31044025,0.71029294
-1.72586293,4.67188339,0.02118721,1.22670370,0.16424647,2.40747554,0.43082286,0.00000000,2.19445053,0.69970350
-1.71985993,4.43609545,0.02004108,1.16537574,0.15749387,2.26217638,0.40914444,0.00000000,2.07935757,0.69276237
-1.71385693,4.21432885,0.01890919,1.10502223,0.15177820,2.12432669,0.38937844,0.00000000,1.96711203,0.69010144
-1.70785393,4.01018001,0.01780853,1.04649574,0.14711268,1.99594251,0.37164769,0.00000000,1.85956654,0.69232824
-1.70185093,3.82682189,0.01675625,0.99057271,0.14349862,1.87875114,0.35605060,0.00000000,1.75842720,0.70000801
-1.69584792,3.66692981,0.01576919,0.93793150,0.14092333,1.77416044,0.34265465,0.00000000,1.66521260,0.71364689
-1.68984492,3.53262725,0.01486338,0.88913551,0.13935877,1.68324042,0.33149147,0.00000000,1.58122170,0.73367671
-1.68384192,3.42545271,0.01405364,0.84462190,0.13876100,1.60671675,0.32255352,0.00000000,1.50751126,0.76044187
