energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-6.00000000,1.39016662,0.09677464,0.04315857,0.23970111,0.12762198,0.00772637,0.59009167,0.38801770,0.21373927
-5.99399700,1.51287603,0.10482607,0.04740284,0.26107466,0.13836960,0.00831414,0.64219197,0.42520030,0.23208412
-5.98799400,1.63713448,0.11285651,0.05176910,0.28284014,0.14914428,0.00891422,0.69488624,0.46319355,0.25070859
-5.98199100,1.76116172,0.12074126,0.05620410,0.30468549,0.15978362,0.00951711,0.74741218,0.50150826,0.26934049
-5.97598799,1.88308832,0.12835208,0.06064977,0.32628173,0.17011941,0.01011325,0.79896951,0.53961640,0.28769629
-5.96998499,2.00099616,0.13556062,0.06504416,0.34728991,0.17998173,0.01069320,0.84873786,0.57696097,0.30548679
-5.96398199,2.11296401,0.14224196,0.06932269,0.36736894,0.18920335,0.01124787,0.89589681,0.61296783,0.32242354
-5.95797899,2.21711672,0.14827841,0.07341948,0.38618420,0.19762432,0.01176876,0.93964742,0.64705908,0.33822573
-5.95197599,2.31167621,0.15356312,0.07726892,0.40341658,0.20509668,0.01224811,0.97923449,0.67866774,0.35262734
-5.94597299,2.39501202,0.15800367,0.08080738,0.41877146,0.21148888,0.01267918,1.01396857,0.70725289,0.36538429
-5.93996998,2.46568954,0.16152507,0.08397486,0.43198750,0.21668995,0.01305636,1.04324682,0.73231493,0.37628114
-5.93396698,2.52251357,0.16407245,0.08671668,0.44284461,0.22061295,0.01337537,1.06657181,0.75341027,0.38513729
-5.92796398,2.56456535,0.16561298,0.08898510,0.45117077,0.22319790,0.01363334,1.08356725,0.77016467,0.39181218
-5.92196098,2.59123107,0.16613703,0.09074073,0.45684757,0.22441364,0.01382891,1.09399003,0.78228485,0.39620933
-5.91595798,2.60222070,0.16565856,0.09195372,0.45981383,0.22425883,0.01396222,1.09773790,0.78956769,0.39827908
-5.90995498,2.59757597,0.16421457,0.09260472,0.46006743,0.22276190,0.01403489,1.09485229,0.79190667,0.39801981
-5.90395198,2.57766700,0.16186373,0.09268545,0.45766507,0.21997991,0.01404993,1.08551619,0.78929522,0.39547749
-5.89794897,2.54317770,0.15868422,0.09219897,0.45271989,0.21599645,0.01401161,1.07004714,0.78182674,0.39074385
-5.89194597,2.49508054,0.15477081,0.09115959,0.44539721,0.21091863,0.01392529,1.04888549,0.76969144,0.38395283
-5.88594297,2.43460164,0.15023135,0.08959236,0.43590845,0.20487319,0.01379714,1.02257853,0.75317001,0.37527583
-5.87993997,2.36317787,0.14518289,0.08753232,0.42450347,0.19800216,0.01363396,0.99176129,0.73262442,0.36491574
-5.87393697,2.28240780,0.13974747,0.08502332,0.41146179,0.19045792,0.01344287,0.95713465,0.70848631,0.35310004
-5.86793397,2.19399872,0.13404787,0.08211676,0.39708306,0.18239819,0.01323102,0.91944196,0.68124356,0.34007336
-5.86193097,2.09971201,0.12820353,0.07886997,0.38167707,0.17398098,0.01300532,0.87944508,0.65142543,0.32608970
-5.85592796,2.00130935,0.12232664,0.07534456,0.36555401,0.16535978,0.01277217,0.83790098,0.61958724,0.31140473
-5.84992496,1.90050182,0.11651882,0.07160477,0.34901515,0.15667917,0.01253724,0.79553978,0.58629496,0.29626842
-5.84392196,1.79890415,0.11086835,0.06771573,0.33234452,0.14807103,0.01230525,0.75304526,0.55211053,0.28091830
-5.83791896,1.69799570,0.10544799,0.06374193,0.31580182,0.13965148,0.01207986,0.71103839,0.51757847,0.26557366
-5.83191596,1.59908957,0.10031373,0.05974583,0.29961686,0.13151867,0.01186350,0.67006461,0.48321423,0.25043082
-5.82591296,1.50331072,0.09550415,0.05578666,0.28398570,0.12375141,0.01165741,0.63058518,0.44949469,0.23565962
-5.81990995,1.41158352,0.09104061,0.05191954,0.26906859,0.11640872,0.01146162,0.59297260,0.41685108,0.22140128
-5.81390695,1.32462863,0.08692818,0.04819482,0.25498968,0.10953020,0.01127504,0.55751025,0.38566448,0.20776748
-5.80790395,1.24296880,0.08315713,0.04465782,0.24183838,0.10313721,0.01109558,0.52439578,0.35626385,0.19484083
-5.80190095,1.16694252,0.07970495,0.04134882,0.22967224,0.09723470,0.01092033,0.49374794,0.32892654,0.18267643
-5.79589795,1.09672449,0.07653880,0.03830331,0.21852104,0.09181355,0.01074578,0.46561623,0.30388094,0.17130445
-5.78989495,1.03235130,0.07361817,0.03555256,0.20839190,0.08685337,0.01056804,0.43999264,0.28131102,0.16073351
-5.78389195,0.97375071,0.07089766,0.03312441,0.19927492,0.08232549,0.01038312,0.41682489,0.26136242,0.15095474
-5.77788894,0.92077288,0.06832972,0.03104414,0.19114919,0.07819601,0.01018709,0.39603015,0.24414949,0.14194605
-5.77188594,0.87322187,0.06586729,0.02933561,0.18398868,0.07442885,0.00997642,0.37750883,0.22976295,0.13367665
-5.76588294,0.83088581,0.06346609,0.02802228,0.17776776,0.07098851,0.00974810,0.36115750,0.21827766,0.12611144
-5.75987994,0.79356451,0.06108663,0.02712837,0.17246619,0.06784258,0.00949983,0.34688048,0.20976009,0.11921508
-5.75387694,0.76109311,0.05869575,0.02667987,0.16807313,0.06496381,0.00923016,0.33459962,0.20427504,0.11295563
-5.74787394,0.73336121,0.05626779,0.02670544,0.16459015,0.06233173,0.00893856,0.32426184,0.20189133,0.10730758
-5.74187094,0.71032657,0.05378518,0.02723716,0.16203320,0.05993376,0.00862542,0.31584436,0.20268619,0.10225417
-5.73586793,0.69202327,0.05123867,0.02831100,0.16043330,0.05776579,0.00829207,0.30935732,0.20674801,0.09778896
-5.72986493,0.67856414,0.04862711,0.02996700,0.15983610,0.05583224,0.00794069,0.30484400,0.21417750,0.09391665
-5.72386193,0.67013774,0.04595686,0.03224921,0.16030043,0.05414571,0.00757420,0.30237871,0.22508704,0.09065307
-5.71785893,0.66700019,0.04324085,0.03520514,0.16189570,0.05272611,0.00719612,0.30206253,0.23959825,0.08802456
-5.71185593,0.66946237,0.04049752,0.03888499,0.16469863,0.05159951,0.00681043,0.30401719,0.25783782,0.08606656
-5.70585293,0.67787325,0.03774950,0.04334033,0.16878918,0.05079664,0.00642136,0.30837754,0.27993171,0.08482175
-5.69984992,0.69259998,0.03502224,0.04862250,0.17424600,0.05035114,0.00603323,0.31528278,0.30599788,0.08433764
-5.69384692,0.71400557,0.03234269,0.05478058,0.18114160,0.05029775,0.00565030,0.32486701,0.33613766,0.08466385
-5.68784392,0.74242500,0.02973794,0.06185906,0.18953730,0.05067030,0.00527655,0.33724931,0.37042612,0.08584908
-5.68184092,0.77814055,0.02723405,0.06989513,0.19947833,0.05149974,0.00491561,0.35252381,0.40890164,0.08793797
-5.67583792,0.82135710,0.02485501,0.07891582,0.21098899,0.05281223,0.00457060,0.37075005,0.45155506,0.09096789
-5.66983492,0.87217832,0.02262187,0.08893498,0.22406829,0.05462731,0.00424408,0.39194392,0.49831875,0.09496580
-5.66383192,0.93058451,0.02055208,0.09995020,0.23868603,0.05695619,0.00393798,0.41606955,0.54905607,0.09994529
-5.65782891,0.99641275,0.01865903,0.11193990,0.25477955,0.05980033,0.00365361,0.44303235,0.60355167,0.10590386
-5.65182591,1.06934032,0.01695179,0.12486057,0.27225118,0.06315021,0.00339162,0.47267347,0.66150312,0.11282056
-5.64582291,1.14887200,0.01543505,0.13864456,0.29096663,0.06698439,0.00315210,0.50476596,0.72251440,0.12065409
-5.63981991,1.23433198,0.01410922,0.15319827,0.31075439,0.07126896,0.00293458,0.53901279,0.78609181,0.12934143
-5.63381691,1.32486105,0.01297064,0.16840120,0.33140610,0.07595726,0.00273813,0.57504700,0.85164265,0.13879709
-5.62781391,1.41941963,0.01201196,0.18410579,0.35267815,0.08099012,0.00256145,0.61243404,0.91847733,0.14891305
-5.62181091,1.51679701,0.01122261,0.20013828,0.37429445,0.08629637,0.00240295,0.65067642,0.98581505,0.15955940
-5.61580790,1.61562705,0.01058924,0.21630058,0.39595043,0.09179389,0.00226084,0.68922082,1.05279343,0.17058585
-5.60980490,1.71441046,0.01009634,0.23237333,0.41731824,0.09739099,0.00213321,0.72746746,1.11848199,0.18182391
-5.60380190,1.81154328,0.00972679,0.24811998,0.43805302,0.10298828,0.00201813,0.76478181,1.18189964,0.19308997
-5.59779890,1.90535119,0.00946238,0.26329190,0.45780029,0.10848079,0.00191372,0.80050820,1.24203557,0.20418894
-5.59179590,1.99412874,0.00928443,0.27763444,0.47620409,0.11376050,0.00181821,0.83398522,1.29787325,0.21491870
-5.58579290,2.07618241,0.00917425,0.29089363,0.49291585,0.11871909,0.00172997,0.86456236,1.34841673,0.22507499
-5.57978989,2.14987620,0.00911364,0.30282339,0.50760351,0.12325079,0.00164759,0.89161735,1.39271835,0.23445663
-5.57378689,2.21367803,0.00908532,0.31319292,0.51996076,0.12725539,0.00156985,0.91457377,1.42990685,0.24287100
-5.56778389,2.26620521,0.00907327,0.32179399,0.52971599,0.13064111,0.00149582,0.93291801,1.45921467,0.25013954
-5.56178089,2.30626724,0.00906304,0.32844782,0.53664054,0.13332737,0.00142478,0.94621519,1.48000334,0.25610291
-5.55577789,2.33290397,0.00904202,0.33301115,0.54055595,0.13524722,0.00135631,0.95412313,1.49178567,0.26062586
-5.54977489,2.34541751,0.00899956,0.33538132,0.54134000,0.13634946,0.00129022,0.95640385,1.49424385,0.26360136
-5.54377189,2.34339635,0.00892713,0.33550011,0.53893095,0.13660022,0.00122657,0.95293209,1.48724229,0.26495399
-5.53776888,2.32673060,0.00881832,0.33335604,0.53333011,0.13598404,0.00116570,0.94370036,1.47083478,0.26464230
-5.53176588,2.29561753,0.00866881,0.32898509,0.52460241,0.13450435,0.00110816,0.92882030,1.44526531,0.26266015
-5.52576288,2.25055705,0.00847635,0.32246979,0.51287486,0.13218327,0.00105475,0.90852017,1.41096259,0.25903685
-5.51975988,2.19233729,0.00824055,0.31393675,0.49833311,0.12906088,0.00100650,0.88313866,1.36852828,0.25383620
-5.51375688,2.12201100,0.00796276,0.30355259,0.48121615,0.12519387,0.00096468,0.85311517,1.31871953,0.24715444
-5.50775388,2.04086357,0.00764583,0.29151872,0.46180933,0.12065365,0.00093077,0.81897696,1.26242661,0.23911713
-5.50175088,1.95037428,0.00729387,0.27806490,0.44043604,0.11552403,0.00090647,0.78132382,1.20064643,0.22987520
-5.49574787,1.85217241,0.00691200,0.26344214,0.41744844,0.10989867,0.00089372,0.74081079,1.13445331,0.21960029
-5.48974487,1.74799006,0.00650608,0.24791517,0.39321750,0.10387812,0.00089466,0.69812975,1.06496819,0.20847962
-5.48374187,1.63961361,0.00608244,0.23175465,0.36812295,0.09756696,0.00091163,0.65399055,0.99332752,0.19671057
-5.47773887,1.52883590,0.00564764,0.21522976,0.34254330,0.09107083,0.00094716,0.60910252,0.92065309,0.18449515
-5.47173587,1.41741064,0.00520826,0.19860112,0.31684649,0.08449368,0.00100394,0.56415687,0.84802406,0.17203467
-5.46573287,1.30701090,0.00477065,0.18211450,0.29138142,0.07793516,0.00108477,0.51981073,0.77645197,0.15952479
-5.45972986,1.19919266,0.00434082,0.16599549,0.26647061,0.07148845,0.00119254,0.47667324,0.70685956,0.14715090
-5.45372686,1.09536462,0.00392426,0.15044515,0.24240417,0.06523833,0.00133015,0.43529401,0.64006400,0.13508434
-5.44772386,0.99676455,0.00352590,0.13563689,0.21943530,0.05925978,0.00150044,0.39615416,0.57676470,0.12347914
-5.44172086,0.90444259,0.00315001,0.12171437,0.19777717,0.05361691,0.00170609,0.35966006,0.51753569,0.11246959
-5.43571786,0.81925127,0.00280022,0.10879068,0.17760136,0.04836239,0.00194954,0.32613963,0.46282254,0.10216864
-5.42971486,0.74184193,0.00247953,0.09694836,0.15903760,0.04353725,0.00223285,0.29584109,0.41294334,0.09266692
-5.42371186,0.67266677,0.00219035,0.08624045,0.14217479,0.03917102,0.00255757,0.26893393,0.36809320,0.08403253
-5.41770885,0.61198591,0.00193460,0.07669222,0.12706305,0.03528222,0.00292464,0.24551168,0.32835179,0.07631144
-5.41170585,0.55987848,0.00171376,0.06830349,0.11371660,0.03187907,0.00333424,0.22559633,0.29369308,0.06952840
-5.40570285,0.51625691,0.00152904,0.06105139,0.10211733,0.02896045,0.00378566,0.20914388,0.26399684,0.06368831
-5.39969985,0.48088349,0.00138140,0.05489341,0.09221880,0.02651695,0.00427721,0.19605080,0.23906110,0.05877793
-5.39369685,0.45338851,0.00127175,0.04977049,0.08395043,0.02453200,0.00480612,0.18616107,0.21861507,0.05476780
-5.38769385,0.43328923,0.00120100,0.04561018,0.07722189,0.02298309,0.00536846,0.17927361,0.20233211,0.05161441
-5.38169085,0.42000922,0.00117014,0.04232972,0.07192736,0.02184295,0.00595913,0.17514976,0.18984228,0.04926234
-5.37568784,0.41289749,0.00118036,0.03983888,0.06794959,0.02108067,0.00657188,0.17352083,0.18074423,0.04764655
-5.36968484,0.41124726,0.00123307,0.03804265,0.06516381,0.02066280,0.00719936,0.17409548,0.17461633,0.04669460
-5.36368184,0.41431413,0.00132992,0.03684367,0.06344122,0.02055434,0.00783321,0.17656695,0.17102677,0.04632878
-5.35767884,0.42133337,0.00147284,0.03614440,0.06265221,0.02071965,0.00846425,0.18061997,0.16954281,0.04646818
-5.35167584,0.43153645,0.00166398,0.03584902,0.06266916,0.02112323,0.00908266,0.18593744,0.16973896,0.04703073
-5.34567284,0.44416652,0.00190569,0.03586512,0.06336891,0.02173045,0.00967822,0.19220681,0.17120436,0.04793493
-5.33966983,0.45849289,0.00220042,0.03610517,0.06463482,0.02250814,0.01024062,0.19912599,0.17354923,0.04910165
-5.33366683,0.47382437,0.00255065,0.03648770,0.06635853,0.02342507,0.01075975,0.20640896,0.17641053,0.05045558
-5.32766383,0.48952136,0.00295877,0.03693842,0.06844125,0.02445237,0.01122604,0.21379085,0.17945683,0.05192668
-5.32166083,0.50500641,0.00342694,0.03739096,0.07079486,0.02556380,0.01163076,0.22103239,0.18239239,0.05345129
-5.31565783,0.51977326,0.00395695,0.03778765,0.07334257,0.02673600,0.01196638,0.22792383,0.18496055,0.05497316
-5.30965483,0.53339402,0.00455007,0.03807987,0.07601927,0.02794858,0.01222684,0.23428797,0.18694616,0.05644417
-5.30365183,0.54552442,0.00520696,0.03822847,0.07877159,0.02918417,0.01240779,0.23998248,0.18817736,0.05782490
-5.29764882,0.55590681,0.00592743,0.03820378,0.08155764,0.03042839,0.01250682,0.24490118,0.18852635,0.05908491
-5.29164582,0.56437108,0.00671045,0.03798557,0.08434646,0.03166971,0.01252360,0.24897449,0.18790929,0.06020281
-5.28564282,0.57083315,0.00755392,0.03756276,0.08711722,0.03289934,0.01245996,0.25216874,0.18628535,0.06116606
-5.27963982,0.57529130,0.00845470,0.03693300,0.08985814,0.03411094,0.01231988,0.25448468,0.18365475,0.06197058
-5.27363682,0.57782040,0.00940852,0.03610197,0.09256528,0.03530041,0.01210947,0.25595493,0.18005599,0.06262011
-5.26763382,0.57856413,0.01040996,0.03508267,0.09524108,0.03646555,0.01183678,0.25664067,0.17556224,0.06312544
-5.26163082,0.57772561,0.01145253,0.03389444,0.09789284,0.03760579,0.01151163,0.25662760,0.17027703,0.06350342
-5.25562781,0.57555673,0.01252866,0.03256194,0.10053114,0.03872184,0.01114538,0.25602135,0.16432931,0.06377585
-5.24962481,0.57234648,0.01362985,0.03111399,0.10316824,0.03981537,0.01075054,0.25494249,0.15786815,0.06396836
-5.24362181,0.56840878,0.01474678,0.02958248,0.10581654,0.04088873,0.01034052,0.25352134,0.15105701,0.06410914
-5.23761881,0.56407018,0.01586948,0.02800112,0.10848709,0.04194465,0.00992920,0.25189275,0.14406807,0.06422776
-5.23161581,0.55965779,0.01698749,0.02640428,0.11118838,0.04298595,0.00953056,0.25019098,0.13707647,0.06435390
-5.22561281,0.55548782,0.01809004,0.02482597,0.11392515,0.04401530,0.00915830,0.24854498,0.13025479,0.06451628
-5.21960980,0.55185504,0.01916629,0.02329871,0.11669755,0.04503503,0.00882545,0.24707396,0.12376800,0.06474153
-5.21360680,0.54902338,0.02020550,0.02185271,0.11950048,0.04604688,0.00854401,0.24588363,0.11776872,0.06505330
-5.20760380,0.54721791,0.02119724,0.02051507,0.12232322,0.04705186,0.00832465,0.24506297,0.11239320,0.06547138
-5.20160080,0.54661830,0.02213155,0.01930913,0.12514930,0.04805005,0.00817636,0.24468176,0.10775790,0.06601107
-5.19559780,0.54735385,0.02299913,0.01825399,0.12795662,0.04904046,0.00810625,0.24478868,0.10395682,0.06668256
-5.18959480,0.54950017,0.02379147,0.01736421,0.13071781,0.05002090,0.00811930,0.24541029,0.10105959,0.06749062
-5.18359180,0.55307749,0.02450097,0.01664965,0.13340084,0.05098789,0.00821825,0.24655059,0.09911028,0.06843432
-5.17758879,0.55805058,0.02512102,0.01611540,0.13596978,0.05193653,0.00840348,0.24819129,0.09812707,0.06950698
-5.17158579,0.56433027,0.02564611,0.01576197,0.13838576,0.05286049,0.00867297,0.25029279,0.09810254,0.07069626
-5.16558279,0.57177655,0.02607183,0.01558550,0.14060806,0.05375197,0.00902234,0.25279569,0.09900481,0.07198440
-5.15957979,0.58020313,0.02639491,0.01557818,0.14259529,0.05460180,0.00944494,0.25562298,0.10077931,0.07334867
-5.15357679,0.58938341,0.02661325,0.01572872,0.14430670,0.05539952,0.00993201,0.25868266,0.10335118,0.07476195
-5.14757379,0.59905787,0.02672588,0.01602294,0.14570348,0.05613359,0.01047286,0.26187095,0.10662829,0.07619348
-5.14157079,0.60894254,0.02673297,0.01644445,0.14675012,0.05679167,0.01105518,0.26507586,0.11050479,0.07760976
-5.13556778,0.61873866,0.02663581,0.01697536,0.14741572,0.05736099,0.01166537,0.26818116,0.11486506,0.07897559
-5.12956478,0.62814311,0.02643674,0.01759709,0.14767531,0.05782879,0.01228889,0.27107058,0.11958807,0.08025525
-5.12356178,0.63685945,0.02613917,0.01829115,0.14751104,0.05818285,0.01291070,0.27363226,0.12455193,0.08141373
-5.11755878,0.64460933,0.02574752,0.01903994,0.14691330,0.05841208,0.01351570,0.27576316,0.12963860,0.08241803
-5.11155578,0.65114376,0.02526718,0.01982757,0.14588166,0.05850711,0.01408917,0.27737351,0.13473856,0.08323853
-5.10555278,0.65625400,0.02470446,0.02064058,0.14442571,0.05846093,0.01461726,0.27839095,0.13975527,0.08385019
-5.09954977,0.65978149,0.02406657,0.02146863,0.14256557,0.05826948,0.01508739,0.27876431,0.14460935,0.08423380
-5.09354677,0.66162655,0.02336150,0.02230505,0.14033228,0.05793217,0.01548868,0.27846683,0.14924219,0.08437700
-5.08754377,0.66175524,0.02259799,0.02314732,0.13776781,0.05745233,0.01581230,0.27749873,0.15361890,0.08427512
-5.08154077,0.66020412,0.02178544,0.02399737,0.13492486,0.05683750,0.01605176,0.27588878,0.15773046,0.08393173
-5.07553777,0.65708242,0.02093375,0.02486167,0.13186626,0.05609956,0.01620308,0.27369506,0.16159485,0.08335895
-5.06953477,0.65257157,0.02005323,0.02575125,0.12866405,0.05525470,0.01626498,0.27100450,0.16525717,0.08257742
-5.06353177,0.64692169,0.01915443,0.02668137,0.12539829,0.05432314,0.01623882,0.26793132,0.16878862,0.08161583
-5.05752876,0.64044521,0.01824797,0.02767115,0.12215548,0.05332870,0.01612858,0.26461436,0.17228428,0.08051024
-5.05152576,0.63350761,0.01734435,0.02874284,0.11902663,0.05229812,0.01594068,0.26121321,0.17585985,0.07930294
-5.04552276,0.62651551,0.01645375,0.02992105,0.11610518,0.05126024,0.01568370,0.25790337,0.17964727,0.07804103
-5.03951976,0.61990258,0.01558580,0.03123173,0.11348459,0.05024500,0.01536804,0.25487055,0.18378943,0.07677482
-5.03351676,0.61411362,0.01474941,0.03270104,0.11125582,0.04928233,0.01500554,0.25230416,0.18843420,0.07555587
-5.02751376,0.60958756,0.01395252,0.03435415,0.10950465,0.04840098,0.01460899,0.25039046,0.19372777,0.07443508
-5.02151076,0.60673986,0.01320194,0.03621395,0.10830905,0.04762733,0.01419167,0.24930539,0.19980788,0.07346059
-5.01550775,0.60594517,0.01250321,0.03829975,0.10773659,0.04698428,0.01376687,0.24920746,0.20679690,0.07267584
-5.00950475,0.60752093,0.01186040,0.04062608,0.10784196,0.04649016,0.01334739,0.25023106,0.21479519,0.07211770
-5.00350175,0.61171260,0.01127609,0.04320153,0.10866480,0.04615787,0.01294510,0.25248025,0.22387502,0.07181480
-4.99749875,0.61868109,0.01075130,0.04602778,0.11022777,0.04599417,0.01257055,0.25602355,0.23407529,0.07178623
-4.99149575,0.62849312,0.01028545,0.04909878,0.11253513,0.04599923,0.01223262,0.26088967,0.24539721,0.07204055
-4.98549275,0.64111479,0.00987649,0.05240021,0.11557166,0.04616644,0.01193829,0.26706469,0.25780133,0.07257517
-4.97948974,0.65640877,0.00952095,0.05590916,0.11930219,0.04648246,0.01169241,0.27449050,0.27120587,0.07337620
-4.97348674,0.67413514,0.00921409,0.05959416,0.12367171,0.04692760,0.01149765,0.28306485,0.28548660,0.07441877
-4.96748374,0.69395615,0.00895013,0.06341545,0.12860594,0.04747643,0.01135446,0.29264291,0.30047824,0.07566769
-4.96148074,0.71544437,0.00872244,0.06732561,0.13401265,0.04809866,0.01126117,0.30304025,0.31597738,0.07707859
-4.95547774,0.73809434,0.00852381,0.07127045,0.13978344,0.04876017,0.01121412,0.31403737,0.33174694,0.07859936
-4.94947474,0.76133699,0.00834671,0.07519022,0.14579611,0.04942422,0.01120788,0.32538534,0.34752182,0.08017195
-4.94347174,0.78455645,0.00818356,0.07902095,0.15191747,0.05005282,0.01123549,0.33681260,0.36301580,0.08173425
-4.93746873,0.80710862,0.00802704,0.08269617,0.15800658,0.05060801,0.01128882,0.34803264,0.37792934,0.08322228
-4.93146573,0.82834066,0.00787025,0.08614859,0.16391834,0.05105327,0.01135889,0.35875214,0.39195795,0.08457230
-4.92546273,0.84761100,0.00770702,0.08931198,0.16950718,0.05135477,0.01143617,0.36867952,0.40480105,0.08572290
-4.91945973,0.86430874,0.00753205,0.09212306,0.17463099,0.05148251,0.01151103,0.37753341,0.41617071,0.08661705
-4.91345673,0.87787219,0.00734105,0.09452331,0.17915492,0.05141132,0.01157400,0.38505092,0.42580031,0.08720388
-4.90745373,0.88780545,0.00713085,0.09646069,0.18295502,0.05112162,0.01161613,0.39099526,0.43345247,0.08744020
-4.90145073,0.89369298,0.00689943,0.09789124,0.18592170,0.05060000,0.01162926,0.39516261,0.43892628,0.08729178
-4.89544772,0.89521119,0.00664594,0.09878040,0.18796268,0.04983950,0.01160626,0.39738788,0.44206334,0.08673425
-4.88944472,0.89213715,0.00637064,0.09910405,0.18900555,0.04883970,0.01154127,0.39754929,0.44275260,0.08575361
-4.88344172,0.88435389,0.00607481,0.09884936,0.18899966,0.04760657,0.01142977,0.39557158,0.44093368,0.08434641
-4.87743872,0.87185242,0.00576065,0.09801516,0.18791745,0.04615210,0.01126874,0.39142775,0.43659874,0.08251959
-4.87143572,0.85473037,0.00543109,0.09661208,0.18575501,0.04449372,0.01105669,0.38513942,0.42979272,0.08028993
-4.86543272,0.83318757,0.00508968,0.09466231,0.18253202,0.04265367,0.01079358,0.37677564,0.42061210,0.07768325
-4.85942971,0.80751869,0.00474040,0.09219904,0.17829095,0.04065813,0.01048084,0.36645045,0.40920222,0.07473337
-4.85342671,0.77810352,0.00438747,0.08926564,0.17309564,0.03853646,0.01012125,0.35431922,0.39575320,0.07148083
-4.84742371,0.74539528,0.00403521,0.08591454,0.16702931,0.03632024,0.00971873,0.34057393,0.38049495,0.06797153
-4.84142071,0.70990746,0.00368793,0.08220593,0.16019210,0.03404248,0.00927825,0.32543773,0.36369112,0.06425525
-4.83541771,0.67219982,0.00334975,0.07820635,0.15269821,0.03173682,0.00880560,0.30915887,0.34563251,0.06038417
-4.82941471,0.63286416,0.00302456,0.07398712,0.14467285,0.02943687,0.00830719,0.29200440,0.32663020,0.05641146
-4.82341171,0.59251032,0.00271595,0.06962279,0.13624906,0.02717561,0.00778984,0.27425379,0.30700845,0.05238992
-4.81740870,0.55175301,0.00242718,0.06518963,0.12756453,0.02498497,0.00726056,0.25619285,0.28709795,0.04837078
-4.81140570,0.51119994,0.00216121,0.06076412,0.11875867,0.02289561,0.00672640,0.23810799,0.26722930,0.04440268
-4.80540270,0.47144149,0.00192072,0.05642167,0.10996985,0.02093675,0.00619424,0.22028122,0.24772725,0.04053081
-4.79939970,0.43304239,0.00170822,0.05223537,0.10133311,0.01913623,0.00567065,0.20298592,0.22890548,0.03679633
-4.79339670,0.39653543,0.00152613,0.04827503,0.09297829,0.01752071,0.00516176,0.18648348,0.21106237,0.03323595
-4.78739370,0.36241722,0.00137689,0.04460627,0.08502868,0.01611595,0.00467321,0.17102095,0.19447747,0.02988175
-4.78139070,0.33114615,0.00126318,0.04128986,0.07760016,0.01494723,0.00421004,0.15682958,0.17940885,0.02676126
-4.77538769,0.30314209,0.00118798,0.03838121,0.07080097,0.01403985,0.00377673,0.14412431,0.16609118,0.02389761
-4.76938469,0.27878782,0.00115485,0.03592993,0.06473185,0.01341965,0.00337713,0.13310402,0.15473438,0.02130999
-4.76338169,0.25843171,0.00116802,0.03397951,0.05948666,0.01311358,0.00301458,0.12395238,0.14552276,0.01901412
-4.75737869,0.24239131,0.00123258,0.03256706,0.05515336,0.01315017,0.00269190,0.11683928,0.13861450,0.01702286
-4.75137569,0.23095736,0.00135466,0.03172306,0.05181514,0.01356007,0.00241151,0.11192238,0.13414118,0.01534693
-4.74537269,0.22439784,0.00154154,0.03147108,0.04955177,0.01437636,0.00217551,0.10934878,0.13220731,0.01399555
-4.73936968,0.22296160,0.00180177,0.03182747,0.04844078,0.01563483,0.00198575,0.10925652,0.13288971,0.01297711
-4.73336668,0.22688107,0.00214522,0.03280100,0.04855863,0.01737400,0.00184397,0.11177566,0.13623660,0.01229983
-4.72736368,0.23637388,0.00258313,0.03439245,0.04998149,0.01963509,0.00175186,0.11702888,0.14226642,0.01197222
-4.72136068,0.25164296,0.00312806,0.03659411,0.05278566,0.02246159,0.00171111,0.12513133,0.15096635,0.01200352
-4.71535768,0.27287494,0.00379380,0.03938928,0.05704753,0.02589875,0.00172355,0.13618973,0.16229056,0.01240388
-4.70935468,0.30023692,0.00459521,0.04275184,0.06284289,0.02999276,0.00179110,0.15030059,0.17615846,0.01318453
-4.70335168,0.33387138,0.00554797,0.04664579,0.07024567,0.03478970,0.00191581,0.16754766,0.19245293,0.01435758
-4.69734867,0.37388967,0.00666826,0.05102499,0.07932611,0.04033422,0.00209986,0.18799856,0.21101892,0.01593576
-4.69134567,0.42036401,0.00797241,0.05583306,0.09014823,0.04666808,0.00234547,0.21170082,0.23166252,0.01793195
-4.68534267,0.47331869,0.00947635,0.06100352,0.10276689,0.05382846,0.00265487,0.23867738,0.25415084,0.02035851
-4.67933967,0.53272058,0.01119516,0.06646024,0.11722434,0.06184616,0.00303015,0.26892195,0.27821284,0.02322650
-4.67333667,0.59846976,0.01314245,0.07211821,0.13354655,0.07074376,0.00347317,0.30239427,0.30354142,0.02654475
-4.66733367,0.67039061,0.01532974,0.07788474,0.15173944,0.08053372,0.00398540,0.33901573,0.32979681,0.03031887
-4.66133067,0.74822414,0.01776583,0.08366098,0.17178520,0.09121667,0.00456776,0.37866561,0.35661137,0.03455024
-4.65532766,0.83162197,0.02045618,0.08934383,0.19363894,0.10277975,0.00522046,0.42117815,0.38359582,0.03923498
-4.64932466,0.92014263,0.02340234,0.09482816,0.21722590,0.11519533,0.00594287,0.46634082,0.41034680,0.04436305
-4.64332166,1.01325055,0.02660139,0.10000932,0.24243939,0.12841996,0.00673338,0.51389395,0.43645556,0.04991742
-4.63731866,1.11031817,0.03004558,0.10478579,0.26913973,0.14239385,0.00758926,0.56353196,0.46151754,0.05587348
