energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.80190095,3.38468374,0.79616330,0.00000000,0.03698895,1.19158275,1.58389827,1.06029705
-5.79589795,3.40437941,0.78641938,0.00000000,0.03522277,1.21186856,1.59056234,1.06689582
-5.78989495,3.42382948,0.77963878,0.00000000,0.03361702,1.23001259,1.59795601,1.07466654
-5.78389195,3.44204637,0.77540214,0.00000000,0.03215863,1.24576634,1.60560970,1.08312618
-5.77788894,3.45799846,0.77327036,0.00000000,0.03083318,1.25887573,1.61300256,1.09178965
-5.77188594,3.47064346,0.77280114,0.00000000,0.02962532,1.26908749,1.61957883,1.10018639
-5.76588294,3.47896398,0.77356560,0.00000000,0.02851924,1.27615653,1.62476666,1.10787676
-5.75987994,3.48200412,0.77516423,0.00000000,0.02749900,1.27985434,1.62799863,1.11446798
-5.75387694,3.47890603,0.77724186,0.00000000,0.02654889,1.27997806,1.62873344,1.11962896
-5.74787394,3.46894510,0.77950100,0.00000000,0.02565376,1.27635976,1.62647772,1.12310344
-5.74187094,3.45156231,0.78171319,0.00000000,0.02479925,1.26887571,1.62080707,1.12472111
-5.73586793,3.42639245,0.78372788,0.00000000,0.02397207,1.25745496,1.61138546,1.12440601
-5.72986493,3.39328659,0.78547848,0.00000000,0.02316020,1.24208681,1.59798191,1.12218191
-5.72386193,3.35232766,0.78698536,0.00000000,0.02235308,1.22282671,1.58048363,1.11817424
-5.71785893,3.30383791,0.78835543,0.00000000,0.02154178,1.19979998,1.55890486,1.11260845
-5.71185593,3.24837753,0.78977841,0.00000000,0.02071909,1.17320314,1.53339087,1.10580447
-5.70585293,3.18673384,0.79151974,0.00000000,0.01987963,1.14330247,1.50421662,1.09816749
-5.69984992,3.11990112,0.79391015,0.00000000,0.01901985,1.11042972,1.47178012,1.09017510
-5.69384692,3.04905137,0.79733241,0.00000000,0.01813806,1.07497490,1.43659051,1.08236115
-5.68784392,2.97549698,0.80220547,0.00000000,0.01723435,1.03737653,1.39925134,1.07529686
-5.68184092,2.90064649,0.80896653,0.00000000,0.01631046,0.99810946,1.36043962,1.06956972
-5.67583792,2.82595530,0.81805181,0.00000000,0.01536963,0.95767097,1.32088160,1.06576098
-5.66983492,2.75287326,0.82987649,0.00000000,0.01441641,0.91656564,1.28132622,1.06442257
-5.66383192,2.68279132,0.84481473,0.00000000,0.01345641,0.87528972,1.24251749,1.06605429
-5.65782891,2.61698983,0.86318046,0.00000000,0.01249603,0.83431578,1.20516692,1.07108224
-5.65182591,2.55659046,0.88520972,0.00000000,0.01154220,0.79407836,1.16992736,1.07983931
-5.64582291,2.50251424,0.91104523,0.00000000,0.01060207,0.75496129,1.13736921,1.09254858
-5.63981991,2.45544730,0.94072389,0.00000000,0.00968277,0.71728738,1.10796018,1.10931036
-5.63381691,2.41581612,0.97416760,0.00000000,0.00879112,0.68131080,1.08204936,1.13009331
-5.62781391,2.38377308,1.01117800,0.00000000,0.00793343,0.64721269,1.05985618,1.15473015
-5.62181091,2.35919300,1.05143519,0.00000000,0.00711531,0.61509989,1.04146478,1.18291817
-5.61580790,2.34168070,1.09450067,0.00000000,0.00634151,0.58500703,1.02682371,1.21422440
-5.60980490,2.33058897,1.13982434,0.00000000,0.00561582,0.55690160,1.01575095,1.24809544
-5.60380190,2.32504609,1.18675542,0.00000000,0.00494103,0.53069166,1.00794383,1.28387142
-5.59779890,2.32399138,1.23455691,0.00000000,0.00431889,0.50623585,1.00299330,1.32080371
-5.59179590,2.32621720,1.28242301,0.00000000,0.00375018,0.48335490,1.00040175,1.35807554
-5.58579290,2.33041535,1.32949902,0.00000000,0.00323474,0.46184420,0.99960347,1.39482490
-5.57978989,2.33522585,1.37490303,0.00000000,0.00277156,0.44148669,0.99998694,1.43016884
-5.57378689,2.33928603,1.41774852,0.00000000,0.00235893,0.42206541,1.00091788,1.46322826
-5.56778389,2.34127801,1.45716730,0.00000000,0.00199452,0.40337518,1.00176206,1.49315242
-5.56178089,2.33997273,1.49233190,0.00000000,0.00167558,0.38523294,1.00190717,1.51914224
-5.55577789,2.33426909,1.52247678,0.00000000,0.00139901,0.36748628,1.00078278,1.54047181
-5.54977489,2.32322691,1.54691767,0.00000000,0.00116155,0.35002001,0.99787796,1.55650732
-5.54377189,2.30609296,1.56506846,0.00000000,0.00095988,0.33276053,0.99275587,1.56672298
-5.53776888,2.28231957,1.57645516,0.00000000,0.00079076,0.31567805,0.98506522,1.57071351
-5.53176588,2.25157553,1.58072669,0.00000000,0.00065112,0.29878674,0.97454821,1.56820295
-5.52576288,2.21374968,1.57766211,0.00000000,0.00053819,0.28214298,0.96104515,1.55904973
-5.51975988,2.16894745,1.56717427,0.00000000,0.00044954,0.26584203,0.94449575,1.54324787
-5.51375688,2.11748113,1.54930991,0.00000000,0.00038320,0.25001335,0.92493737,1.52092462
-5.50775388,2.05985468,1.52424635,0.00000000,0.00033771,0.23481494,0.90250064,1.49233466
-5.50175088,1.99674404,1.49228492,0.00000000,0.00031218,0.22042711,0.87740265,1.45785122
-5.49574787,1.92897388,1.45384157,0.00000000,0.00030634,0.20704587,0.84993843,1.41795447
-5.48974487,1.85749187,1.40943496,0.00000000,0.00032060,0.19487630,0.82047089,1.37321776
-5.48374187,1.78334133,1.35967263,0.00000000,0.00035609,0.18412618,0.78941986,1.32429196
-5.47773887,1.70763326,1.30523547,0.00000000,0.00041471,0.17499991,0.75725060,1.27188858
-5.47173587,1.63151834,1.24686129,0.00000000,0.00049916,0.16769310,0.72446204,1.21676210
-5.46573287,1.55615973,1.18532779,0.00000000,0.00061294,0.16238765,0.69157527,1.15969191
-5.45972986,1.48270713,1.12143543,0.00000000,0.00076041,0.15924752,0.65912236,1.10146446
-5.45372686,1.41227258,1.05599072,0.00000000,0.00094679,0.15841516,0.62763581,1.04285592
-5.44772386,1.34590828,0.98979027,0.00000000,0.00117808,0.16000856,0.59763873,0.98461578
-5.44172086,1.28458684,0.92360592,0.00000000,0.00146112,0.16411886,0.56963591,0.92745182
-5.43571786,1.22918386,0.85817133,0.00000000,0.00180342,0.17080850,0.54410567,0.87201657
-5.42971486,1.18046333,0.79417014,0.00000000,0.00221311,0.18010986,0.52149269,0.81889577
-5.42371186,1.13906557,0.73222600,0.00000000,0.00269877,0.19202438,0.50220162,0.76859880
-5.41770885,1.10549806,0.67289441,0.00000000,0.00326928,0.20652203,0.48659148,0.72155135
-5.41170585,1.08012891,0.61665656,0.00000000,0.00393351,0.22354123,0.47497087,0.67809050
-5.40570285,1.06318318,0.56391508,0.00000000,0.00470011,0.24298919,0.46759368,0.63846207
-5.39969985,1.05474175,0.51499165,0.00000000,0.00557718,0.26474261,0.46465558,0.60282035
-5.39369685,1.05474295,0.47012641,0.00000000,0.00657186,0.28864879,0.46629088,0.57123017
-5.38769385,1.06298655,0.42947893,0.00000000,0.00769005,0.31452721,0.47257002,0.54367099
-5.38169085,1.07914012,0.39313078,0.00000000,0.00893592,0.34217140,0.48349743,0.52004299
-5.37568784,1.10274761,0.36108927,0.00000000,0.01031156,0.37135133,0.49901000,0.50017490
-5.36968484,1.13323972,0.33329238,0.00000000,0.01181664,0.40181610,0.51897604,0.48383312
-5.36368184,1.16994601,0.30961456,0.00000000,0.01344800,0.43329698,0.54319483,0.47073198
-5.35767884,1.21210841,0.28987331,0.00000000,0.01519947,0.46551072,0.57139695,0.46054476
-5.35167584,1.25889578,0.27383625,0.00000000,0.01706160,0.49816305,0.60324542,0.45291496
-5.34567284,1.30941923,0.26122862,0.00000000,0.01902161,0.53095242,0.63833775,0.44746766
-5.33966983,1.36274791,0.25174096,0.00000000,0.02106337,0.56357366,0.67620921,0.44382050
-5.33366683,1.41792497,0.24503691,0.00000000,0.02316758,0.59572177,0.71633721,0.44159394
-5.32766383,1.47398340,0.24076091,0.00000000,0.02531202,0.62709552,0.75814708,0.44042065
-5.32166083,1.52996138,0.23854585,0.00000000,0.02747191,0.65740097,0.80101931,0.43995365
-5.31565783,1.58491707,0.23802038,0.00000000,0.02962051,0.68635476,0.84429807,0.43987312
-5.30965483,1.63794248,0.23881587,0.00000000,0.03172963,0.71368717,0.88730134,0.43989170
-5.30365183,1.68817629,0.24057302,0.00000000,0.03377044,0.73914493,0.92933214,0.43975832
-5.29764882,1.73481543,0.24294788,0.00000000,0.03571415,0.76249367,0.96969097,0.43926046
-5.29164582,1.77712534,0.24561734,0.00000000,0.03753286,0.78352019,1.00768914,0.43822494
-5.28564282,1.81444877,0.24828397,0.00000000,0.03920029,0.80203431,1.04266256,0.43651746
-5.27963982,1.84621297,0.25068015,0.00000000,0.04069255,0.81787060,1.07398580,0.43404090
-5.27363682,1.87193544,0.25257137,0.00000000,0.04198881,0.83088968,1.10108580,0.43073263
-5.26763382,1.89122799,0.25375884,0.00000000,0.04307182,0.84097937,1.12345493,0.42656108
-5.26163082,1.90379922,0.25408116,0.00000000,0.04392840,0.84805561,1.14066298,0.42152186
-5.25562781,1.90945560,0.25341517,0.00000000,0.04454969,0.85206311,1.15236742,0.41563341
-5.24962481,1.90810098,0.25167598,0.00000000,0.04493127,0.85297583,1.15832194,0.40893280
-5.24362181,1.89973490,0.24881612,0.00000000,0.04507321,0.85079727,1.15838255,0.40147149
-5.23761881,1.88444964,0.24482404,0.00000000,0.04497983,0.84556053,1.15251132,0.39331157
-5.23161581,1.86242638,0.23972180,0.00000000,0.04465942,0.83732824,1.14077754,0.38452246
-5.22561281,1.83393047,0.23356223,0.00000000,0.04412387,0.82619225,1.12335621,0.37517814
-5.21960980,1.79930613,0.22642569,0.00000000,0.04338812,0.81227316,1.10052408,0.36535521
-5.21360680,1.75897068,0.21841637,0.00000000,0.04246966,0.79571963,1.07265333,0.35513162
-5.20760380,1.71340853,0.20965851,0.00000000,0.04138792,0.77670745,1.04020331,0.34458609
-5.20160080,1.66316502,0.20029248,0.00000000,0.04016372,0.75543843,1.00371049,0.33379824
-5.19559780,1.60884022,0.19047101,0.00000000,0.03881872,0.73213892,0.96377729,0.32284935
-5.18959480,1.55108273,0.18035556,0.00000000,0.03737493,0.70705811,0.92106002,0.31182348
-5.18359180,1.49058351,0.17011307,0.00000000,0.03585427,0.68046602,0.87625647,0.30080899
-5.17758879,1.42806963,0.15991303,0.00000000,0.03427819,0.65265100,0.83009362,0.28990016
-5.17158579,1.36429791,0.14992502,0.00000000,0.03266743,0.62391699,0.78331567,0.27919877
-5.16558279,1.30004832,0.14031674,0.00000000,0.03104176,0.59458027,0.73667289,0.26881545
-5.15957979,1.23611688,0.13125239,0.00000000,0.02941980,0.56496583,0.69091142,0.25887064
-5.15357679,1.17330810,0.12289160,0.00000000,0.02781897,0.53540330,0.64676408,0.24949500
-5.14757379,1.11242672,0.11538857,0.00000000,0.02625537,0.50622245,0.60494242,0.24082914
-5.14157079,1.05426856,0.10889155,0.00000000,0.02474374,0.47774843,0.56612977,0.23302252
-5.13556778,0.99961059,0.10354241,0.00000000,0.02329741,0.45029662,0.53097524,0.22623163
-5.12956478,0.94920019,0.09947624,0.00000000,0.02192824,0.42416736,0.50008850,0.22061719
-5.12356178,0.90374353,0.09682090,0.00000000,0.02064662,0.39964057,0.47403506,0.21634070
-5.11755878,0.86389345,0.09569630,0.00000000,0.01946130,0.37697049,0.45333175,0.21356018
-5.11155578,0.83023698,0.09621342,0.00000000,0.01837939,0.35638065,0.43844227,0.21242536
-5.10555278,0.80328279,0.09847290,0.00000000,0.01740624,0.33805924,0.42977246,0.21307251
-5.09954977,0.78344907,0.10256328,0.00000000,0.01654532,0.32215512,0.42766525,0.21561900
-5.09354677,0.77105227,0.10855869,0.00000000,0.01579816,0.30877465,0.43239512,0.22015798
-5.08754377,0.76629716,0.11651626,0.00000000,0.01516425,0.29797945,0.44416216,0.22675333
-5.08154077,0.76926876,0.12647309,0.00000000,0.01464103,0.28978533,0.46308587,0.23543509
-5.07553777,0.77992672,0.13844308,0.00000000,0.01422387,0.28416249,0.48919887,0.24619584
-5.06953477,0.79810248,0.15241366,0.00000000,0.01390613,0.28103699,0.52244100,0.25898795
-5.06353177,0.82349975,0.16834270,0.00000000,0.01367929,0.28029365,0.56265418,0.27372222
-5.05752876,0.85569865,0.18615574,0.00000000,0.01353310,0.28178032,0.60957853,0.29026785
-5.05152576,0.89416353,0.20574384,0.00000000,0.01345585,0.28531336,0.66285038,0.30845398
-5.04552276,0.93825473,0.22696230,0.00000000,0.01343464,0.29068426,0.72200260,0.32807278
-5.03951976,0.98724411,0.24963032,0.00000000,0.01345579,0.29766722,0.78646779,0.34888418
-5.03351676,1.04033402,0.27353203,0.00000000,0.01350517,0.30602739,0.85558485,0.37062207
-5.02751376,1.09667932,0.29841888,0.00000000,0.01356867,0.31552941,0.92860887,0.39300187
-5.02151076,1.15541190,0.32401348,0.00000000,0.01363264,0.32594608,1.00472480,0.41572929
-5.01550775,1.21566685,0.35001498,0.00000000,0.01368430,0.33706665,1.08306454,0.43850989
-5.00950475,1.27660938,0.37610586,0.00000000,0.01371218,0.34870455,1.16272721,0.46105931
-5.00350175,1.33746172,0.40196002,0.00000000,0.01370645,0.36070403,1.24280202,0.48311356
-4.99749875,1.39752873,0.42725190,0.00000000,0.01365930,0.37294563,1.32239304,0.50443917
-4.99149575,1.45622138,0.45166633,0.00000000,0.01356516,0.38535011,1.40064494,0.52484267
-4.98549275,1.51307710,0.47490871,0.00000000,0.01342089,0.39788073,1.47676853,0.54417912
-4.97948974,1.56777613,0.49671514,0.00000000,0.01322587,0.41054385,1.55006520,0.56235916
-4.97348674,1.62015308,0.51686199,0.00000000,0.01298204,0.42338767,1.61994882,0.57935435
-4.96748374,1.67020333,0.53517447,0.00000000,0.01269383,0.43649942,1.68596432,0.59520059
-4.96148074,1.71808375,0.55153375,0.00000000,0.01236800,0.45000102,1.74780171,0.60999927
-4.95547774,1.76410778,0.56588237,0.00000000,0.01201349,0.46404347,1.80530494,0.62391614
-4.94947474,1.80873501,0.57822740,0.00000000,0.01164114,0.47880030,1.85847503,0.63717792
-4.94347174,1.85255546,0.58864141,0.00000000,0.01126335,0.49446033,1.90746715,0.65006665
-4.93746873,1.89626948,0.59726095,0.00000000,0.01089381,0.51122016,1.95258176,0.66291191
-4.93146573,1.94066366,0.60428271,0.00000000,0.01054712,0.52927664,1.99425020,0.67608136
-4.92546273,1.98658392,0.60995739,0.00000000,0.01023845,0.54881973,2.03301525,0.68996970
-4.91945973,2.03490676,0.61458161,0.00000000,0.00998315,0.57002590,2.06950771,0.70498654
-4.91345673,2.08650950,0.61848822,0.00000000,0.00979645,0.59305236,2.10441997,0.72154369
-4.90745373,2.14224091,0.62203537,0.00000000,0.00969312,0.61803220,2.13847794,0.74004205
-4.90145073,2.20289285,0.62559492,0.00000000,0.00968716,0.64507055,2.17241251,0.76085895
-4.89544772,2.26917404,0.62954066,0.00000000,0.00979151,0.67424177,2.20693191,0.78433597
-4.88944472,2.34168665,0.63423678,0.00000000,0.01001782,0.70558746,2.24269615,0.81076788
-4.88344172,2.42090621,0.64002717,0.00000000,0.01037616,0.73911543,2.28029458,0.84039305
-4.87743872,2.50716545,0.64722587,0.00000000,0.01087481,0.77479916,2.32022732,0.87338541
-4.87143572,2.60064200,0.65610902,0.00000000,0.01152007,0.81257782,2.36289121,0.90984838
-4.86543272,2.70135036,0.66690854,0.00000000,0.01231601,0.85235660,2.40857056,0.94981087
-4.85942971,2.80913781,0.67980767,0.00000000,0.01326429,0.89400702,2.45743260,0.99322519
-4.85342671,2.92368410,0.69493832,0.00000000,0.01436401,0.93736739,2.50952743,1.03996719
-4.84742371,3.04450468,0.71238027,0.00000000,0.01561152,0.98224307,2.56479203,1.08983823
-4.84142071,3.17095705,0.73216195,0.00000000,0.01700027,1.02840661,2.62305754,1.14256902
-4.83541771,3.30224991,0.75426266,0.00000000,0.01852073,1.07559783,2.68405902,1.19782503
-4.82941471,3.43745457,0.77861586,0.00000000,0.02016032,1.12352387,2.74744703,1.25521337
-4.82341171,3.57551858,0.80511339,0.00000000,0.02190338,1.17185936,2.81279993,1.31429077
-4.81740870,3.71528102,0.83361018,0.00000000,0.02373125,1.22024695,2.87963634,1.37457251
-4.81140570,3.85548942,0.86392933,0.00000000,0.02562241,1.26829839,2.94742718,1.43554200
-4.80540270,3.99481810,0.89586726,0.00000000,0.02755266,1.31559637,3.01560666,1.49666087
-4.79939970,4.13188789,0.92919880,0.00000000,0.02949547,1.36169741,3.08358217,1.55737929
-4.79339670,4.26528712,0.96368210,0.00000000,0.03142240,1.40613590,3.15074296,1.61714637
-4.78739370,4.39359385,0.99906333,0.00000000,0.03330358,1.44842952,3.21646769,1.67542045
-4.78139070,4.51539925,1.03508111,0.00000000,0.03510833,1.48808598,3.28013120,1.73167916
-4.77538769,4.62933187,1.07147076,0.00000000,0.03680580,1.52461124,3.34111081,1.78542911
-4.76938469,4.73408274,1.10796831,0.00000000,0.03836574,1.55751886,3.39879256,1.83621493
-4.76338169,4.82843058,1.14431448,0.00000000,0.03975924,1.58634048,3.45257780,1.88362766
-4.75737869,4.91126684,1.18025848,0.00000000,0.04095951,1.61063695,3.50189038,1.92731226
-4.75137569,4.98161973,1.21556176,0.00000000,0.04194265,1.63000973,3.54618465,1.96697393
-4.74537269,5.03867651,1.25000157,0.00000000,0.04268831,1.64411224,3.58495422,2.00238327
-4.73936968,5.08180312,1.28337440,0.00000000,0.04318037,1.65266039,3.61774142,2.03337988
-4.73336668,5.11056024,1.31549902,0.00000000,0.04340739,1.65544203,3.64414700,2.05987432
-4.72736368,5.12471495,1.34621910,0.00000000,0.04336302,1.65232466,3.66383974,2.08184822
-4.72136068,5.12424713,1.37540518,0.00000000,0.04304624,1.64326107,3.67656528,2.09935248
-4.71535768,5.10935016,1.40295582,0.00000000,0.04246137,1.62829252,3.68215360,2.11250347
-4.70935468,5.08042542,1.42879788,0.00000000,0.04161800,1.60754919,3.68052463,2.12147727
-4.70335168,5.03807067,1.45288570,0.00000000,0.04053067,1.58124794,3.67169136,2.12650204
-4.69734867,4.98306241,1.47519920,0.00000000,0.03921847,1.54968733,3.65576017,2.12784882
-4.69134567,4.91633302,1.49574095,0.00000000,0.03770446,1.51324009,3.63292813,2.12582100
-4.68534267,4.83894339,1.51453226,0.00000000,0.03601495,1.47234351,3.60347743,2.12074289
-4.67933967,4.75205234,1.53160851,0.00000000,0.03417874,1.42748793,3.56776696,2.11294791
-4.67333667,4.65688409,1.54701396,0.00000000,0.03222633,1.37920420,3.52622176,2.10276684
-4.66733367,4.55469543,1.56079638,0.00000000,0.03018900,1.32805038,3.47932078,2.09051682
-4.66133067,4.44674383,1.57300188,0.00000000,0.02809806,1.27459837,3.42758372,2.07649151
-4.65532766,4.33425821,1.58367025,0.00000000,0.02598398,1.21942116,3.37155782,2.06095301
-4.64932466,4.21841338,1.59283117,0.00000000,0.02387578,1.16308092,3.31180532,2.04412584
-4.64332166,4.10030928,1.60050173,0.00000000,0.02180031,1.10611860,3.24889233,2.02619339
-4.63731866,3.98095566,1.60668529,0.00000000,0.01978183,1.04904518,3.18337969,2.00729697
-4.63131566,3.86126248,1.61137198,0.00000000,0.01784159,0.99233473,3.11581614,1.98753738
-4.62531266,3.74203611,1.61454082,0.00000000,0.01599758,0.93641951,3.04673411,1.96697906
-4.61930965,3.62398079,1.61616332,0.00000000,0.01426446,0.88168677,2.97664796,1.94565633
-4.61330665,3.50770481,1.61620852,0.00000000,0.01265348,0.82847736,2.90605460,1.92358149
-4.60730365,3.39373044,1.61464895,0.00000000,0.01117265,0.77708578,2.83543587,1.90075414
-4.60130065,3.28250650,1.61146735,0.00000000,0.00982691,0.72776136,2.76526241,1.87717123
-4.59529765,3.17442259,1.60666361,0.00000000,0.00861841,0.68071037,2.69599823,1.85283727
-4.58929465,3.06982366,1.60026148,0.00000000,0.00754685,0.63609877,2.62810554,1.82777402
-4.58329165,2.96902417,1.59231470,0.00000000,0.00660985,0.59405522,2.56204910,1.80202920
-4.57728864,2.87232081,1.58291215,0.00000000,0.00580332,0.55467426,2.49829993,1.77568388
-4.57128564,2.78000324,1.57218167,0.00000000,0.00512189,0.51801944,2.43733768,1.74885801
-4.56528264,2.69236253,1.56029235,0.00000000,0.00455927,0.48412635,2.37965187,1.72171416
-4.55927964,2.60969707,1.54745534,0.00000000,0.00410860,0.45300544,2.32574162,1.69445910
-4.55327664,2.53231598,1.53392290,0.00000000,0.00376282,0.42464470,2.27611425,1.66734365
-4.54727364,2.46054044,1.51998606,0.00000000,0.00351491,0.39901221,2.23128271,1.64066056
-4.54127064,2.39470304,1.50597084,0.00000000,0.00335819,0.37605860,2.19176222,1.61474096
-4.53526763,2.33514580,1.49223341,0.00000000,0.00328647,0.35571958,2.15806635,1.58994952
-4.52926463,2.28221696,1.47915429,0.00000000,0.00329420,0.33791840,2.13070265,1.56667861
-4.52326163,2.23626726,1.46713192,0.00000000,0.00337660,0.32256855,2.11016813,1.54534174
-4.51725863,2.19764553,1.45657573,0.00000000,0.00352971,0.30957634,2.09694448,1.52636651
-4.51125563,2.16669397,1.44789884,0.00000000,0.00375039,0.29884371,2.09149307,1.51018721
-4.50525263,2.14374309,1.44151058,0.00000000,0.00403628,0.29027086,2.09424942,1.49723715
-4.49924962,2.12910600,1.43780869,0.00000000,0.00438574,0.28375881,2.10561705,1.48794070
-4.49324662,2.12307204,1.43717136,0.00000000,0.00479778,0.27921173,2.12596025,1.48270510
-4.48724362,2.12589939,1.43994888,0.00000000,0.00527191,0.27653883,2.15559563,1.48191181
-4.48124062,2.13780657,1.44645506,0.00000000,0.00580799,0.27565583,2.19478212,1.48590750
-4.47523762,2.15896259,1.45695818,0.00000000,0.00640608,0.27648583,2.24370944,1.49499459
-4.46923462,2.18947582,1.47167174,0.00000000,0.00706628,0.27895956,2.30248511,1.50942135
-4.46323162,2.22938184,1.49074500,0.00000000,0.00778854,0.28301491,2.37112030,1.52937177
-4.45722861,2.27863051,1.51425361,0.00000000,0.00857255,0.28859589,2.44951503,1.55495545
-4.45122561,2.33707309,1.54219072,0.00000000,0.00941751,0.29565102,2.53744365,1.58619782
-4.44522261,2.40444994,1.57445898,0.00000000,0.01032211,0.30413117,2.63454132,1.62303130
-4.43921961,2.48037990,1.61086393,0.00000000,0.01128434,0.31398720,2.74029278,1.66528784
-4.43321661,2.56435224,1.65110956,0.00000000,0.01230150,0.32516739,2.85402445,1.71269361
-4.42721361,2.65572217,1.69479634,0.00000000,0.01337009,0.33761488,2.97490106,1.76486632
-4.42121061,2.75371073,1.74142256,0.00000000,0.01448590,0.35126536,3.10192761,1.82131583
-4.41520760,2.85740985,1.79038911,0.00000000,0.01564398,0.36604511,3.23395763,1.88144839
-4.40920460,2.96579286,1.84100829,0.00000000,0.01683874,0.38186949,3.36970799,1.94457498
-4.40320160,3.07773052,1.89251634,0.00000000,0.01806406,0.39864211,3.50778033,2.00992358
-4.39719860,3.19201244,1.94408994,0.00000000,0.01931336,0.41625454,3.64668870,2.07665535
-4.39119560,3.30737294,1.99486585,0.00000000,0.02057975,0.43458668,3.78489256,2.14388422
-4.38519260,3.42252054,2.04396345,0.00000000,0.02185615,0.45350780,3.92083387,2.21069924
-4.37918959,3.53616963,2.09050887,0.00000000,0.02313540,0.47287795,4.05297665,2.27618867
-4.37318659,3.64707268,2.13366015,0.00000000,0.02441034,0.49254993,4.17984704,2.33946494
-4.36718359,3.75405142,2.17263181,0.00000000,0.02567389,0.51237134,4.30007206,2.39968901
-4.36118059,3.85602520,2.20671803,0.00000000,0.02691910,0.53218689,4.41241470,2.45609313
-4.35517759,3.95203498,2.23531310,0.00000000,0.02813910,0.55184061,4.51580382,2.50800078
-4.34917459,4.04126156,2.25792814,0.00000000,0.02932714,0.57117791,4.60935694,2.55484264
-4.34317159,4.12303719,2.27420331,0.00000000,0.03047648,0.59004737,4.69239499,2.59616791
-4.33716858,4.19684989,2.28391493,0.00000000,0.03158034,0.60830229,4.76444808,2.63165039
-4.33116558,4.26234046,2.28697719,0.00000000,0.03263179,0.62580179,4.82525235,2.66108908
-4.32516258,4.31929263,2.28343858,0.00000000,0.03362365,0.64241166,4.87473830,2.68440345
-4.31915958,4.36761724,2.27347322,0.00000000,0.03454845,0.65800488,4.91301153,2.70162380
-4.31315658,4.40733183,2.25736798,0.00000000,0.03539835,0.67246197,4.94032752,2.71287753
-4.30715358,4.43853721,2.23550600,0.00000000,0.03616513,0.68567124,4.95706228,2.71837230
