energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.89194597,3.35299577,0.02132299,0.00000000,0.01810087,0.68603597,0.00792479,1.72964308,1.19151121,0.66008153
-5.88594297,3.42822911,0.02176306,0.00000000,0.01884141,0.68280793,0.00817785,1.78787740,1.21367879,0.67686045
-5.87993997,3.50136039,0.02217402,0.00000000,0.01956217,0.67857888,0.00843688,1.84563583,1.23343698,0.69377546
-5.87393697,3.57212105,0.02255352,0.00000000,0.02024378,0.67349770,0.00870216,1.90255063,1.25062468,0.71082626
-5.86793397,3.64014710,0.02289884,0.00000000,0.02086807,0.66769549,0.00897370,1.95820204,1.26508541,0.72797965
-5.86193097,3.70497131,0.02320686,0.00000000,0.02141839,0.66127998,0.00925129,2.01211921,1.27666997,0.74516580
-5.85592796,3.76602321,0.02347412,0.00000000,0.02187997,0.65433154,0.00953448,2.06378508,1.28524032,0.76227658
-5.84992496,3.82263725,0.02369683,0.00000000,0.02224021,0.64690108,0.00982258,2.11264516,1.29067484,0.77916609
-5.84392196,3.87406920,0.02387101,0.00000000,0.02248890,0.63900997,0.01011474,2.15812040,1.29287465,0.79565329
-5.83791896,3.91952016,0.02399266,0.00000000,0.02261844,0.63065177,0.01040995,2.19962338,1.29177068,0.81152702
-5.83191596,3.95816728,0.02405788,0.00000000,0.02262387,0.62179596,0.01070715,2.23657752,1.28733113,0.82655288
-5.82591296,3.98919958,0.02406310,0.00000000,0.02250299,0.61239304,0.01100523,2.26843820,1.27956892,0.84048194
-5.81990995,4.01185702,0.02400532,0.00000000,0.02225630,0.60238098,0.01130311,2.29471493,1.26854864,0.85306071
-5.81390695,4.02547080,0.02388225,0.00000000,0.02188687,0.59169240,0.01159978,2.31499337,1.25439257,0.86404192
-5.80790395,4.02950244,0.02369256,0.00000000,0.02140022,0.58026212,0.01189431,2.32895600,1.23728527,0.87319560
-5.80190095,4.02357960,0.02343606,0.00000000,0.02080410,0.56803468,0.01218585,2.33640034,1.21747649,0.88031973
-5.79589795,4.00752638,0.02311377,0.00000000,0.02010816,0.55497119,0.01247361,2.33725352,1.19528195,0.88525010
-5.78989495,3.98138626,0.02272811,0.00000000,0.01932371,0.54105537,0.01275680,2.33158246,1.17108183,0.88786865
-5.78389195,3.94543634,0.02228287,0.00000000,0.01846331,0.52629822,0.01303458,2.31959872,1.14531681,0.88810995
-5.77788894,3.90019169,0.02178325,0.00000000,0.01754048,0.51074131,0.01330598,2.30165783,1.11848167,0.88596541
-5.77188594,3.84639959,0.02123575,0.00000000,0.01656925,0.49445826,0.01356981,2.27825276,1.09111655,0.88148503
-5.76588294,3.78502360,0.02064810,0.00000000,0.01556387,0.47755467,0.01382458,2.25000171,1.06379596,0.87477656
-5.75987994,3.71721813,0.02002907,0.00000000,0.01453843,0.46016626,0.01406841,2.21763075,1.03711594,0.86600216
-5.75387694,3.64429467,0.01938825,0.00000000,0.01350655,0.44245559,0.01429898,2.18195197,1.01167975,0.85537265
-5.74787394,3.56768139,0.01873582,0.00000000,0.01248112,0.42460742,0.01451353,2.14383803,0.98808240,0.84313982
-5.74187094,3.48887773,0.01808226,0.00000000,0.01147403,0.40682311,0.01470880,2.10419444,0.96689474,0.82958701
-5.73586793,3.40940645,0.01743810,0.00000000,0.01049599,0.38931417,0.01488115,2.06393058,0.94864742,0.81501867
-5.72986493,3.33076514,0.01681361,0.00000000,0.00955642,0.37229555,0.01502656,2.02393092,0.93381548,0.79974924
-5.72386193,3.25437952,0.01621854,0.00000000,0.00866332,0.35597882,0.01514083,1.98502772,0.92280404,0.78409202
-5.71785893,3.18156051,0.01566185,0.00000000,0.00782328,0.34056559,0.01521965,1.94797630,0.91593555,0.76834852
-5.71185593,3.11346697,0.01515151,0.00000000,0.00704141,0.32624148,0.01525888,1.91343400,0.91343930,0.75279882
-5.70585293,3.05107556,0.01469433,0.00000000,0.00632147,0.31317085,0.01525464,1.88194360,0.91544342,0.73769333
-5.69984992,2.99515880,0.01429581,0.00000000,0.00566593,0.30149257,0.01520361,1.85392192,0.92196993,0.72324625
-5.69384692,2.94627203,0.01396004,0.00000000,0.00507604,0.29131674,0.01510318,1.82965378,0.93293298,0.70963102
-5.68784392,2.90474942,0.01368971,0.00000000,0.00455205,0.28272273,0.01495166,1.80929157,0.94814057,0.69697781
-5.68184092,2.87070896,0.01348608,0.00000000,0.00409327,0.27575833,0.01474840,1.79286009,0.96729980,0.68537309
-5.67583792,2.84406568,0.01334911,0.00000000,0.00369834,0.27044006,0.01449395,1.78026636,0.99002556,0.67486114
-5.66983492,2.82455226,0.01327753,0.00000000,0.00336529,0.26675465,0.01419009,1.77131374,1.01585260,0.66544731
-5.66383192,2.81174573,0.01326898,0.00000000,0.00309177,0.26466136,0.01383989,1.76571951,1.04425051,0.65710282
-5.65782891,2.80509890,0.01332024,0.00000000,0.00287518,0.26409530,0.01344763,1.76313509,1.07464138,0.64977064
-5.65182591,2.80397490,0.01342742,0.00000000,0.00271278,0.26497124,0.01301874,1.76316784,1.10641936,0.64337221
-5.64582291,2.80768321,0.01358615,0.00000000,0.00260184,0.26718809,0.01255964,1.76540344,1.13897167,0.63781458
-5.63981991,2.81551555,0.01379185,0.00000000,0.00253972,0.27063348,0.01207760,1.76942791,1.17170010,0.63299758
-5.63381691,2.82678019,0.01403991,0.00000000,0.00252394,0.27518857,0.01158051,1.77484817,1.20404228,0.62882068
-5.62781391,2.84083311,0.01432594,0.00000000,0.00255219,0.28073270,0.01107662,1.78131051,1.23549185,0.62518930
-5.62181091,2.85710498,0.01464588,0.00000000,0.00262241,0.28714775,0.01057437,1.78851610,1.26561656,0.62202021
-5.61580790,2.87512283,0.01499624,0.00000000,0.00273270,0.29432203,0.01008209,1.79623302,1.29407366,0.61924587
-5.60980490,2.89452571,0.01537412,0.00000000,0.00288135,0.30215354,0.00960779,1.80430441,1.32062156,0.61681765
-5.60380190,2.91507388,0.01577737,0.00000000,0.00306677,0.31055256,0.00915896,1.81265252,1.34512745,0.61470768
-5.59779890,2.93665122,0.01620454,0.00000000,0.00328740,0.31944324,0.00874238,1.82127850,1.36757015,0.61290948
-5.59179590,2.95926099,0.01665489,0.00000000,0.00354163,0.32876446,0.00836400,1.83025820,1.38803810,0.61143733
-5.58579290,2.98301527,0.01712833,0.00000000,0.00382771,0.33846959,0.00802877,1.83973409,1.40672232,0.61032446
-5.57978989,3.00811847,0.01762526,0.00000000,0.00414369,0.34852537,0.00774059,1.84990376,1.42390464,0.60962017
-5.57378689,3.03484589,0.01814647,0.00000000,0.00448726,0.35890998,0.00750230,1.86100555,1.43994145,0.60938614
-5.56778389,3.06351810,0.01869292,0.00000000,0.00485574,0.36961021,0.00731558,1.87330190,1.45524376,0.60969194
-5.56178089,3.09447237,0.01926551,0.00000000,0.00524597,0.38061804,0.00718105,1.88706115,1.47025427,0.61061009
-5.55577789,3.12803233,0.01986489,0.00000000,0.00565427,0.39192672,0.00709824,1.90253857,1.48542251,0.61221083
-5.54977489,3.16447718,0.02049118,0.00000000,0.00607646,0.40352657,0.00706567,1.91995735,1.50117910,0.61455671
-5.54377189,3.20401182,0.02114376,0.00000000,0.00650781,0.41540069,0.00708089,1.93949045,1.51791033,0.61769742
-5.53776888,3.24673915,0.02182105,0.00000000,0.00694314,0.42752086,0.00714060,1.96124397,1.53593425,0.62166491
-5.53176588,3.29263597,0.02252033,0.00000000,0.00737683,0.43984379,0.00724068,1.98524287,1.55547937,0.62646905
-5.52576288,3.34153347,0.02323759,0.00000000,0.00780297,0.45230805,0.00737629,2.01141961,1.57666700,0.63209402
-5.51975988,3.39310349,0.02396743,0.00000000,0.00821545,0.46483177,0.00754199,2.03960630,1.59949814,0.63849559
-5.51375688,3.44685124,0.02470307,0.00000000,0.00860812,0.47731136,0.00773179,2.06953077,1.62384564,0.64559949
-5.50775388,3.50211518,0.02543632,0.00000000,0.00897495,0.48962138,0.00793931,2.10081686,1.64945192,0.65330088
-5.50175088,3.55807423,0.02615771,0.00000000,0.00931018,0.50161559,0.00815782,2.13298913,1.67593266,0.66146506
-5.49574787,3.61376247,0.02685668,0.00000000,0.00960852,0.51312918,0.00838041,2.16548181,1.70278623,0.66992949
-5.48974487,3.66809094,0.02752176,0.00000000,0.00986527,0.52398231,0.00860008,2.19765189,1.72940854,0.67850700
-5.48374187,3.71987587,0.02814090,0.00000000,0.01007649,0.53398456,0.00880991,2.22879599,1.75511280,0.68699025
-5.47773887,3.76787248,0.02870178,0.00000000,0.01023913,0.54294046,0.00900315,2.25817033,1.77915321,0.69515722
-5.47173587,3.81081317,0.02919222,0.00000000,0.01035110,0.55065555,0.00917338,2.28501326,1.80075174,0.70277758
-5.46573287,3.84744845,0.02960052,0.00000000,0.01041133,0.55694305,0.00931468,2.30856935,1.81912668,0.70961979
-5.45972986,3.87658918,0.02991591,0.00000000,0.01041981,0.56163048,0.00942173,2.32811423,1.83352180,0.71545860
-5.45372686,3.89714825,0.03012887,0.00000000,0.01037756,0.56456625,0.00948995,2.34297907,1.84323479,0.72008257
-5.44772386,3.90817988,0.03023156,0.00000000,0.01028658,0.56562573,0.00951563,2.35257384,1.84764378,0.72330154
-5.44172086,3.90891493,0.03021806,0.00000000,0.01014978,0.56471644,0.00949604,2.35640811,1.84623073,0.72495343
-5.43571786,3.89879045,0.03008463,0.00000000,0.00997084,0.56178241,0.00942945,2.35410879,1.83860075,0.72491028
-5.42971486,3.87747235,0.02982990,0.00000000,0.00975409,0.55680707,0.00931527,2.34543377,1.82449652,0.72308310
-5.42371186,3.84486990,0.02945496,0.00000000,0.00950431,0.54981491,0.00915397,2.33028099,1.80380725,0.71942540
-5.41770885,3.80114156,0.02896332,0.00000000,0.00922661,0.54087158,0.00894714,2.30869243,1.77657197,0.71393510
-5.41170585,3.74669174,0.02836087,0.00000000,0.00892626,0.53008255,0.00869742,2.28085300,1.74297702,0.70665479
-5.40570285,3.68215877,0.02765572,0.00000000,0.00860845,0.51759036,0.00840839,2.24708421,1.70334820,0.69767028
-5.39969985,3.60839454,0.02685791,0.00000000,0.00827824,0.50357062,0.00808450,2.20783303,1.65813790,0.68710747
-5.39369685,3.52643685,0.02597919,0.00000000,0.00794031,0.48822686,0.00773094,2.16365642,1.60790820,0.67512768
-5.38769385,3.43747572,0.02503258,0.00000000,0.00759896,0.47178469,0.00735345,2.11520231,1.55331065,0.66192163
-5.38169085,3.34281520,0.02403205,0.00000000,0.00725794,0.45448528,0.00695818,2.06318782,1.49506387,0.64770240
-5.37568784,3.24383246,0.02299212,0.00000000,0.00692040,0.43657869,0.00655148,2.00837578,1.43393016,0.63269759
-5.36968484,3.14193589,0.02192743,0.00000000,0.00658892,0.41831715,0.00613979,1.95155051,1.37069197,0.61714109
-5.36368184,3.03852391,0.02085238,0.00000000,0.00626542,0.39994865,0.00572939,1.89349399,1.30612948,0.60126488
-5.35767884,2.93494624,0.01978079,0.00000000,0.00595128,0.38171104,0.00532628,1.83496324,1.24100000,0.58529114
-5.35167584,2.83246895,0.01872555,0.00000000,0.00564730,0.36382688,0.00493604,1.77666993,1.17602002,0.56942502
-5.34567284,2.73224453,0.01769842,0.00000000,0.00535383,0.34649900,0.00456367,1.71926279,1.11185040,0.55384842
-5.33966983,2.63528765,0.01670979,0.00000000,0.00507081,0.32990710,0.00421353,1.66331345,1.04908495,0.53871504
-5.33366683,2.54245737,0.01576852,0.00000000,0.00479788,0.31420517,0.00388923,1.60930597,0.98824261,0.52414668
-5.32766383,2.45444574,0.01488191,0.00000000,0.00453447,0.29951991,0.00359359,1.55763030,0.92976310,0.51023122
-5.32166083,2.37177276,0.01405560,0.00000000,0.00427988,0.28594991,0.00332861,1.50857950,0.87400572,0.49702194
-5.31565783,2.29478727,0.01329363,0.00000000,0.00403336,0.27356565,0.00309549,1.46235060,0.82125104,0.48453842
-5.30965483,2.22367320,0.01259847,0.00000000,0.00379421,0.26241009,0.00289460,1.41904868,0.77170485,0.47276870
-5.30365183,2.15846026,0.01197112,0.00000000,0.00356179,0.25249990,0.00272558,1.37869379,0.72550403,0.46167262
-5.29764882,2.09903838,0.01141122,0.00000000,0.00333563,0.24382701,0.00258733,1.34123009,0.68272358,0.45118609
-5.29164582,2.04517489,0.01091717,0.00000000,0.00311539,0.23636056,0.00247817,1.30653663,0.64338449,0.44122608
-5.28564282,1.99653355,0.01048634,0.00000000,0.00290094,0.23004911,0.00239581,1.27443936,0.60746193,0.43169592
-5.27963982,1.95269470,0.01011511,0.00000000,0.00269230,0.22482302,0.00233756,1.24472360,0.57489333,0.42249086
-5.27363682,1.91317573,0.00979915,0.00000000,0.00248968,0.22059701,0.00230033,1.21714667,0.54558613,0.41350347
-5.26763382,1.87745129,0.00953350,0.00000000,0.00229342,0.21727283,0.00228078,1.19145012,0.51942494,0.40462872
-5.26163082,1.84497272,0.00931271,0.00000000,0.00210396,0.21474200,0.00227541,1.16737129,0.49627796,0.39576856
-5.25562781,1.81518636,0.00913106,0.00000000,0.00192183,0.21288867,0.00228067,1.14465386,0.47600267,0.38683584
-5.24962481,1.78755030,0.00898264,0.00000000,0.00174759,0.21159252,0.00229304,1.12305711,0.45845071,0.37775746
-5.24362181,1.76154950,0.00886151,0.00000000,0.00158178,0.21073169,0.00230911,1.10236388,0.44347190,0.36847674
-5.23761881,1.73670900,0.00876181,0.00000000,0.00142491,0.21018566,0.00232570,1.08238698,0.43091766,0.35895487
-5.23161581,1.71260508,0.00867791,0.00000000,0.00127743,0.20983813,0.00233988,1.06297403,0.42064362,0.34917168
-5.22561281,1.68887430,0.00860450,0.00000000,0.00113968,0.20957965,0.00234909,1.04401072,0.41251161,0.33912550
-5.21960980,1.66522023,0.00853669,0.00000000,0.00101188,0.20931014,0.00235113,1.02542245,0.40639103,0.32883246
-5.21360680,1.64141795,0.00847012,0.00000000,0.00089413,0.20894103,0.00234426,1.00717441,0.40215972,0.31832510
-5.20760380,1.61731607,0.00840100,0.00000000,0.00078641,0.20839708,0.00232715,0.98927020,0.39970410,0.30765054
-5.20160080,1.59283645,0.00832617,0.00000000,0.00068855,0.20761768,0.00229896,0.97174899,0.39891899,0.29686830
-5.19559780,1.56797154,0.00824318,0.00000000,0.00060028,0.20655765,0.00225928,0.95468148,0.39970683,0.28604774
-5.18959480,1.54277955,0.00815024,0.00000000,0.00052121,0.20518758,0.00220815,0.93816477,0.40197651,0.27526549
-5.18359180,1.51737761,0.00804626,0.00000000,0.00045086,0.20349347,0.00214601,0.92231640,0.40564194,0.26460273
-5.17758879,1.49193323,0.00793081,0.00000000,0.00038870,0.20147593,0.00207367,0.90726773,0.41062034,0.25414256
-5.17158579,1.46665441,0.00780407,0.00000000,0.00033413,0.19914889,0.00199226,0.89315714,0.41683047,0.24396749
-5.16558279,1.44177894,0.00766678,0.00000000,0.00028652,0.19653784,0.00190318,0.88012317,0.42419091,0.23415715
-5.15957979,1.41756328,0.00752015,0.00000000,0.00024522,0.19367780,0.00180802,0.86829804,0.43261859,0.22478638
-5.15357679,1.39427160,0.00736576,0.00000000,0.00020960,0.19061106,0.00170854,0.85780187,0.44202769,0.21592349
-5.14757379,1.37216560,0.00720549,0.00000000,0.00017905,0.18738486,0.00160658,0.84873770,0.45232893,0.20762912
-5.14157079,1.35149533,0.00704141,0.00000000,0.00015296,0.18404910,0.00150403,0.84118788,0.46342959,0.19995539
-5.13556778,1.33249168,0.00687566,0.00000000,0.00013080,0.18065421,0.00140273,0.83521155,0.47523402,0.19294554
-5.12956478,1.31536063,0.00671041,0.00000000,0.00011206,0.17724919,0.00130449,0.83084362,0.48764484,0.18663397
-5.12356178,1.30027941,0.00654773,0.00000000,0.00009628,0.17388011,0.00121099,0.82809508,0.50056459,0.18104671
-5.11755878,1.28739469,0.00638953,0.00000000,0.00008308,0.17058881,0.00112377,0.82695441,0.51389784,0.17620221
-5.11155578,1.27682237,0.00623755,0.00000000,0.00007211,0.16741205,0.00104421,0.82739013,0.52755349,0.17211240
-5.10555278,1.26864895,0.00609326,0.00000000,0.00006306,0.16438106,0.00097351,0.82935389,0.54144699,0.16878397
-5.09954977,1.26293383,0.00595786,0.00000000,0.00005568,0.16152129,0.00091265,0.83278398,0.55550234,0.16621973
-5.09354677,1.25971223,0.00583228,0.00000000,0.00004978,0.15885256,0.00086242,0.83760878,0.56965361,0.16441994
-5.08754377,1.25899802,0.00571717,0.00000000,0.00004518,0.15638928,0.00082338,0.84374984,0.58384561,0.16338355
-5.08154077,1.26078619,0.00561292,0.00000000,0.00004173,0.15414089,0.00079588,0.85112425,0.59803385,0.16310921
-5.07553777,1.26505436,0.00551963,0.00000000,0.00003935,0.15211230,0.00078006,0.85964608,0.61218330,0.16359601
-5.06953477,1.27176316,0.00543720,0.00000000,0.00003793,0.15030428,0.00077584,0.86922667,0.62626635,0.16484376
-5.06353177,1.28085523,0.00536531,0.00000000,0.00003740,0.14871389,0.00078295,0.87977392,0.64025966,0.16685300
-5.05752876,1.29225301,0.00530344,0.00000000,0.00003771,0.14733466,0.00080092,0.89119047,0.65414046,0.16962449
-5.05152576,1.30585531,0.00525092,0.00000000,0.00003882,0.14615683,0.00082907,0.90337111,0.66788219,0.17315837
-5.04552276,1.32153326,0.00520692,0.00000000,0.00004066,0.14516739,0.00086658,0.91619974,0.68145009,0.17745295
-5.03951976,1.33912599,0.00517048,0.00000000,0.00004320,0.14435009,0.00091244,0.92954622,0.69479702,0.18250331
-5.03351676,1.35843661,0.00514052,0.00000000,0.00004639,0.14368549,0.00096547,0.94326357,0.70785979,0.18829969
-5.02751376,1.37922925,0.00511589,0.00000000,0.00005019,0.14315099,0.00102438,0.95718600,0.72055655,0.19482589
-5.02151076,1.40122763,0.00509533,0.00000000,0.00005452,0.14272099,0.00108776,0.97112807,0.73278542,0.20205786
-5.01550775,1.42411573,0.00507753,0.00000000,0.00005933,0.14236719,0.00115407,0.98488548,0.74442466,0.20996240
-5.00950475,1.44754096,0.00506115,0.00000000,0.00006455,0.14205909,0.00122175,0.99823753,0.75533452,0.21849636
-5.00350175,1.47111997,0.00504484,0.00000000,0.00007009,0.14176471,0.00128916,1.01095137,0.76536071,0.22760619
-4.99749875,1.49444721,0.00502728,0.00000000,0.00007586,0.14145153,0.00135468,1.02278805,0.77433946,0.23722813
-4.99149575,1.51710584,0.00500719,0.00000000,0.00008176,0.14108756,0.00141670,1.03351004,0.78210390,0.24728879
-4.98549275,1.53868069,0.00498343,0.00000000,0.00008770,0.14064269,0.00147370,1.04288989,0.78849138,0.25770647
-4.97948974,1.55877261,0.00495499,0.00000000,0.00009357,0.14009002,0.00152425,1.05071951,0.79335133,0.26839277
-4.97348674,1.57701329,0.00492105,0.00000000,0.00009927,0.13940723,0.00156707,1.05681954,0.79655317,0.27925478
-4.96748374,1.59307987,0.00488102,0.00000000,0.00010469,0.13857795,0.00160105,1.06104815,0.79799373,0.29019741
-4.96148074,1.60670823,0.00483457,0.00000000,0.00010974,0.13759286,0.00162529,1.06330870,0.79760369,0.30112595
-4.95547774,1.61770418,0.00478168,0.00000000,0.00011432,0.13645064,0.00163910,1.06355563,0.79535260,0.31194856
-4.94947474,1.62595172,0.00472263,0.00000000,0.00011836,0.13515850,0.00164207,1.06179816,0.79125211,0.32257861
-4.94347174,1.63141778,0.00465799,0.00000000,0.00012179,0.13373242,0.00163403,1.05810146,0.78535714,0.33293667
-4.93746873,1.63415289,0.00458868,0.00000000,0.00012456,0.13219684,0.00161506,1.05258502,0.77776491,0.34295201
-4.93146573,1.63428772,0.00451586,0.00000000,0.00012664,0.13058403,0.00158549,1.04541833,0.76861177,0.35256362
-4.92546273,1.63202546,0.00444094,0.00000000,0.00012802,0.12893293,0.00154592,1.03681383,0.75806810,0.36172047
-4.91945973,1.62763036,0.00436553,0.00000000,0.00012870,0.12728761,0.00149711,1.02701764,0.74633132,0.37038120
-4.91345673,1.62141295,0.00429137,0.00000000,0.00012870,0.12569539,0.00144004,1.01629839,0.73361773,0.37851315
-4.90745373,1.61371274,0.00422023,0.00000000,0.00012806,0.12420471,0.00137582,1.00493469,0.72015323,0.38609087
-4.90145073,1.60487917,0.00415389,0.00000000,0.00012684,0.12286282,0.00130569,0.99320201,0.70616377,0.39309404
-4.89544772,1.59525194,0.00409400,0.00000000,0.00012510,0.12171336,0.00123095,0.98135952,0.69186581,0.39950525
-4.88944472,1.58514166,0.00404203,0.00000000,0.00012293,0.12079409,0.00115291,0.96963758,0.67745742,0.40530750
-4.88344172,1.57481189,0.00399920,0.00000000,0.00012041,0.12013474,0.00107289,0.95822665,0.66311040,0.41048183
-4.87743872,1.56446351,0.00396639,0.00000000,0.00011764,0.11975506,0.00099216,0.94726788,0.64896384,0.41500507
-4.87143572,1.55422223,0.00394411,0.00000000,0.00011470,0.11966341,0.00091190,0.93684626,0.63511940,0.41884815
-4.86543272,1.54412996,0.00393246,0.00000000,0.00011167,0.11985562,0.00083320,0.92698621,0.62163853,0.42197478
-4.85942971,1.53414046,0.00393105,0.00000000,0.00010865,0.12031448,0.00075701,0.91765017,0.60854166,0.42434101
-4.85342671,1.52411957,0.00393909,0.00000000,0.00010570,0.12100974,0.00068414,0.90874004,0.59580939,0.42589545
-4.84742371,1.51384994,0.00395533,0.00000000,0.00010289,0.12189865,0.00061524,0.90010145,0.58338557,0.42658033
-4.84142071,1.50304029,0.00397811,0.00000000,0.00010026,0.12292709,0.00055083,0.89153071,0.57118194,0.42633339
-4.83541771,1.49133849,0.00400542,0.00000000,0.00009787,0.12403115,0.00049125,0.88278392,0.55908432,0.42509054
-4.82941471,1.47834810,0.00403499,0.00000000,0.00009573,0.12513922,0.00043673,0.87358802,0.54695961,0.42278914
-4.82341171,1.46364747,0.00406430,0.00000000,0.00009387,0.12617440,0.00038735,0.86365319,0.53466369,0.41937176
-4.81740870,1.44681063,0.00409074,0.00000000,0.00009230,0.12705720,0.00034309,0.85268598,0.52204943,0.41479035
-4.81140570,1.42742885,0.00411166,0.00000000,0.00009103,0.12770837,0.00030383,0.84040264,0.50897471,0.40901041
-4.80540270,1.40513208,0.00412452,0.00000000,0.00009008,0.12805179,0.00026940,0.82654214,0.49530989,0.40201509
-4.79939970,1.37960908,0.00412692,0.00000000,0.00008944,0.12801728,0.00023955,0.81087813,0.48094464,0.39380904
-4.79339670,1.35062552,0.00411676,0.00000000,0.00008914,0.12754314,0.00021400,0.79322956,0.46579353,0.38442157
-4.78739370,1.31803902,0.00409225,0.00000000,0.00008920,0.12657843,0.00019248,0.77346933,0.44980053,0.37390918
-4.78139070,1.28181074,0.00405206,0.00000000,0.00008968,0.12508486,0.00017470,0.75153078,0.43294197,0.36235718
-4.77538769,1.24201265,0.00399531,0.00000000,0.00009062,0.12303807,0.00016040,0.72741159,0.41522807,0.34988027
-4.76938469,1.19883055,0.00392162,0.00000000,0.00009212,0.12042853,0.00014935,0.70117525,0.39670300,0.33662208
-4.76338169,1.15256239,0.00383115,0.00000000,0.00009427,0.11726175,0.00014135,0.67294977,0.37744340,0.32275360
-4.75737869,1.10361226,0.00372456,0.00000000,0.00009720,0.11355795,0.00013626,0.64292397,0.35755573,0.30847046
-4.75137569,1.05248010,0.00360302,0.00000000,0.00010107,0.10935125,0.00013397,0.61134151,0.33717237,0.29398931
-4.74537269,0.99974782,0.00346811,0.00000000,0.00010604,0.10468825,0.00013444,0.57849285,0.31644684,0.27954319
-4.73936968,0.94606219,0.00332185,0.00000000,0.00011231,0.09962630,0.00013767,0.54470575,0.29554838,0.26537617
-4.73336668,0.89211543,0.00316655,0.00000000,0.00012007,0.09423139,0.00014370,0.51033456,0.27465610,0.25173744
-4.72736368,0.83862420,0.00300476,0.00000000,0.00012956,0.08857580,0.00015261,0.47574889,0.25395298,0.23887486
-4.72136068,0.78630779,0.00283918,0.00000000,0.00014097,0.08273568,0.00016449,0.44132207,0.23361998,0.22702842
-4.71535768,0.73586642,0.00267257,0.00000000,0.00015452,0.07678858,0.00017948,0.40741997,0.21383055,0.21642359
-4.70935468,0.68796037,0.00250765,0.00000000,0.00017041,0.07081107,0.00019768,0.37439049,0.19474567,0.20726492
-4.70335168,0.64319065,0.00234705,0.00000000,0.00018880,0.06487657,0.00021920,0.34255421,0.17650957,0.19972993
-4.69734867,0.60208194,0.00219316,0.00000000,0.00020984,0.05905345,0.00024414,0.31219640,0.15924634,0.19396359
-4.69134567,0.56506815,0.00204815,0.00000000,0.00023361,0.05340339,0.00027253,0.28356069,0.14305743,0.19007352
-4.68534267,0.53248113,0.00191385,0.00000000,0.00026014,0.04798019,0.00030438,0.25684448,0.12802011,0.18812601
-4.67933967,0.50454279,0.00179173,0.00000000,0.00028941,0.04282890,0.00033962,0.23219618,0.11418677,0.18814313
-4.67333667,0.48136065,0.00168288,0.00000000,0.00032132,0.03798534,0.00037810,0.20971424,0.10158519,0.19010085
-4.66733367,0.46292702,0.00158797,0.00000000,0.00035569,0.03347599,0.00041961,0.18944781,0.09021952,0.19392845
-4.66133067,0.44912167,0.00150730,0.00000000,0.00039227,0.02931823,0.00046383,0.17139900,0.08007195,0.19950920
-4.65532766,0.43971778,0.00144077,0.00000000,0.00043073,0.02552083,0.00051039,0.15552641,0.07110489,0.20668239
-4.64932466,0.43439095,0.00138793,0.00000000,0.00047066,0.02208471,0.00055882,0.14174974,0.06326362,0.21524662
-4.64332166,0.43273100,0.00134800,0.00000000,0.00051157,0.01900379,0.00060857,0.12995526,0.05647914,0.22496454
