energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.62781391,0.58046129,0.15913670,0.00000000,0.00461461,0.04319623,0.01604424,0.23577516,0.27897490,0.09162197
-5.62181091,0.57298291,0.16477333,0.00000000,0.00454543,0.04492237,0.01428843,0.23129342,0.28376351,0.08934673
-5.61580790,0.56945305,0.17094673,0.00000000,0.00458755,0.04672705,0.01276213,0.22818032,0.28887163,0.08793559
-5.60980490,0.56991661,0.17768456,0.00000000,0.00475023,0.04861427,0.01146467,0.22642813,0.29426411,0.08740301
-5.60380190,0.57440857,0.18502316,0.00000000,0.00504277,0.05059101,0.01039244,0.22602704,0.29992163,0.08775813
-5.59779890,0.58296029,0.19300694,0.00000000,0.00547456,0.05266692,0.00953949,0.22696889,0.30584261,0.08900568
-5.59179590,0.59560260,0.20168683,0.00000000,0.00605510,0.05485392,0.00889804,0.22924970,0.31204345,0.09114643
-5.58579290,0.61236552,0.21111754,0.00000000,0.00679396,0.05716539,0.00845899,0.23287096,0.31855706,0.09417713
-5.57978989,0.63327474,0.22135402,0.00000000,0.00770077,0.05961509,0.00821234,0.23783943,0.32542975,0.09808990
-5.57378689,0.65834498,0.23244704,0.00000000,0.00878503,0.06221598,0.00814750,0.24416580,0.33271659,0.10287123
-5.56778389,0.68757105,0.24443822,0.00000000,0.01005604,0.06497876,0.00825357,0.25186220,0.34047562,0.10850057
-5.56178089,0.72091706,0.25735483,0.00000000,0.01152266,0.06791039,0.00851952,0.26093882,0.34876121,0.11494872
-5.55577789,0.75830501,0.27120461,0.00000000,0.01319311,0.07101269,0.00893434,0.27140003,0.35761701,0.12217613
-5.54977489,0.79960343,0.28597107,0.00000000,0.01507476,0.07428093,0.00948712,0.28324030,0.36706906,0.13013132
-5.54377189,0.84461743,0.30160942,0.00000000,0.01717383,0.07770281,0.01016710,0.29644015,0.37711945,0.13874953
-5.53776888,0.89308080,0.31804373,0.00000000,0.01949512,0.08125757,0.01096374,0.31096276,0.38774111,0.14795186
-5.53176588,0.94465125,0.33516531,0.00000000,0.02204180,0.08491569,0.01186679,0.32675122,0.39887403,0.15764488
-5.52576288,0.99890933,0.35283272,0.00000000,0.02481508,0.08863885,0.01286630,0.34372689,0.41042344,0.16772099
-5.51975988,1.05536152,0.37087350,0.00000000,0.02781399,0.09238054,0.01395280,0.36178896,0.42225990,0.17805954
-5.51375688,1.11344760,0.38908751,0.00000000,0.03103517,0.09608707,0.01511735,0.38081534,0.43422175,0.18852858
-5.50775388,1.17255226,0.40725200,0.00000000,0.03447263,0.09969910,0.01635172,0.40066476,0.44611961,0.19898753
-5.50175088,1.23202053,0.42512817,0.00000000,0.03811760,0.10315362,0.01764856,0.42118021,0.45774288,0.20929032
-5.49574787,1.29117630,0.44246887,0.00000000,0.04195836,0.10638625,0.01900159,0.44219326,0.46886802,0.21928920
-5.48974487,1.34934315,0.45902726,0.00000000,0.04598017,0.10933382,0.02040576,0.46352923,0.47926807,0.22883886
-5.48374187,1.40586643,0.47456593,0.00000000,0.05016515,0.11193712,0.02185744,0.48501283,0.48872306,0.23780074
-5.47773887,1.46013531,0.48886609,0.00000000,0.05449231,0.11414357,0.02335449,0.50647386,0.49703069,0.24604733
-5.47173587,1.51160387,0.50173633,0.00000000,0.05893748,0.11590991,0.02489639,0.52775274,0.50401676,0.25346622
-5.46573287,1.55980979,0.51302065,0.00000000,0.06347345,0.11720450,0.02648416,0.54870546,0.50954471,0.25996371
-5.45972986,1.60438986,0.52260523,0.00000000,0.06807002,0.11800933,0.02812030,0.56920764,0.51352396,0.26546785
-5.45372686,1.64509144,0.53042374,0.00000000,0.07269422,0.11832152,0.02980854,0.58915757,0.51591635,0.26993060
-5.44772386,1.68177905,0.53646078,0.00000000,0.07731048,0.11815431,0.03155352,0.60847788,0.51674048,0.27332923
-5.44172086,1.71443603,0.54075353,0.00000000,0.08188099,0.11753735,0.03336037,0.62711596,0.51607376,0.27566668
-5.43571786,1.74316106,0.54339124,0.00000000,0.08636600,0.11651640,0.03523415,0.64504293,0.51405188,0.27697100
-5.42971486,1.76815968,0.54451288,0.00000000,0.09072434,0.11515244,0.03717924,0.66225143,0.51086591,0.27729384
-5.42371186,1.78973143,0.54430281,0.00000000,0.09491386,0.11352009,0.03919864,0.67875221,0.50675694,0.27670812
-5.41770885,1.80825316,0.54298487,0.00000000,0.09889210,0.11170551,0.04129327,0.69456990,0.50200869,0.27530494
-5.41170585,1.82415950,0.54081492,0.00000000,0.10261690,0.10980383,0.04346125,0.70973811,0.49693825,0.27318990
-5.40570285,1.83792126,0.53807233,0.00000000,0.10604713,0.10791622,0.04569723,0.72429423,0.49188540,0.27047909
-5.39969985,1.85002302,0.53505063,0.00000000,0.10914348,0.10614664,0.04799185,0.73827417,0.48720092,0.26729474
-5.39369685,1.86094068,0.53204758,0.00000000,0.11186925,0.10459850,0.05033129,0.75170742,0.48323427,0.26376090
-5.38769385,1.87112019,0.52935520,0.00000000,0.11419112,0.10337118,0.05269700,0.76461250,0.48032124,0.25999930
-5.38169085,1.88095802,0.52724990,0.00000000,0.11607998,0.10255668,0.05506566,0.77699330,0.47877176,0.25612540
-5.37568784,1.89078429,0.52598300,0.00000000,0.11751159,0.10223645,0.05740935,0.78883617,0.47885850,0.25224495
-5.36968484,1.90084905,0.52577209,0.00000000,0.11846728,0.10247848,0.05969594,0.80010807,0.48080651,0.24845105
-5.36368184,1.91131194,0.52679325,0.00000000,0.11893448,0.10333470,0.06188976,0.81075571,0.48478413,0.24482180
-5.35767884,1.92223569,0.52917451,0.00000000,0.11890707,0.10483891,0.06395249,0.82070571,0.49089562,0.24141868
-5.35167584,1.93358319,0.53299057,0.00000000,0.11838569,0.10700517,0.06584421,0.82986568,0.49917562,0.23828545
-5.34567284,1.94521833,0.53825912,0.00000000,0.11737777,0.10982670,0.06752463,0.83812621,0.50958558,0.23544786
-5.33966983,1.95691012,0.54493874,0.00000000,0.11589740,0.11327550,0.06895446,0.84536346,0.52201234,0.23291386
-5.33366683,1.96834003,0.55292849,0.00000000,0.11396505,0.11730244,0.07009679,0.85144243,0.53626897,0.23067438
-5.32766383,1.97911205,0.56206932,0.00000000,0.11160708,0.12183816,0.07091843,0.85622056,0.55209777,0.22870467
-5.32166083,1.98876510,0.57214729,0.00000000,0.10885510,0.12679439,0.07139126,0.85955169,0.56917549,0.22696595
-5.31565783,1.99678740,0.58289847,0.00000000,0.10574518,0.13206611,0.07149332,0.86129016,0.58712079,0.22540747
-5.30965483,2.00263239,0.59401570,0.00000000,0.10231695,0.13753406,0.07120976,0.86129488,0.60550352,0.22396881
-5.30365183,2.00573568,0.60515678,0.00000000,0.09861268,0.14306792,0.07053357,0.85943348,0.62385591,0.22258230
-5.29764882,2.00553269,0.61595414,0.00000000,0.09467624,0.14852982,0.06946594,0.85558624,0.64168522,0.22117556
-5.29164582,2.00147655,0.62602558,0.00000000,0.09055214,0.15377823,0.06801639,0.84964987,0.65848758,0.21967412
-5.28564282,1.99305574,0.63498593,0.00000000,0.08628460,0.15867202,0.06620254,0.84154104,0.67376255,0.21800386
-5.27963982,1.97981107,0.64245905,0.00000000,0.08191668,0.16307464,0.06404964,0.83119960,0.68702809,0.21609351
-5.27363682,1.96135164,0.64808999,0.00000000,0.07748952,0.16685822,0.06158980,0.81859145,0.69783522,0.21387681
-5.26763382,1.93736920,0.65155672,0.00000000,0.07304174,0.16990745,0.05886096,0.80371099,0.70578211,0.21129463
-5.26163082,1.90765057,0.65258102,0.00000000,0.06860896,0.17212319,0.05590575,0.78658311,0.71052679,0.20829667
-5.25562781,1.87208772,0.65093818,0.00000000,0.06422345,0.17342545,0.05277021,0.76726459,0.71179831,0.20484303
-5.24962481,1.83068512,0.64646503,0.00000000,0.05991397,0.17375595,0.04950242,0.74584491,0.70940560,0.20090531
-5.24362181,1.78356415,0.63906599,0.00000000,0.05570571,0.17307983,0.04615118,0.72244640,0.70324388,0.19646748
-5.23761881,1.73096425,0.62871689,0.00000000,0.05162033,0.17138663,0.04276473,0.69722362,0.69329823,0.19152630
-5.23161581,1.67324081,0.61546648,0.00000000,0.04767615,0.16869056,0.03938960,0.67036206,0.67964420,0.18609151
-5.22561281,1.61085985,0.59943539,0.00000000,0.04388837,0.16502979,0.03606962,0.64207595,0.66244552,0.18018548
-5.21960980,1.54438945,0.58081283,0.00000000,0.04026934,0.16046513,0.03284507,0.61260544,0.64194884,0.17384273
-5.21360680,1.47448844,0.55985097,0.00000000,0.03682888,0.15507788,0.02975217,0.58221304,0.61847590,0.16710897
-5.20760380,1.40189249,0.53685740,0.00000000,0.03357458,0.14896713,0.02682257,0.55117942,0.59241337,0.16003998
-5.20160080,1.32739822,0.51218597,0.00000000,0.03051208,0.14224651,0.02408331,0.51979873,0.56420085,0.15270016
-5.19559780,1.25184578,0.48622634,0.00000000,0.02764537,0.13504067,0.02155673,0.48837357,0.53431754,0.14516098
-5.18959480,1.17610060,0.45939278,0.00000000,0.02497701,0.12748147,0.01926077,0.45720966,0.50326806,0.13749921
-5.18359180,1.10103473,0.43211256,0.00000000,0.02250830,0.11970414,0.01720924,0.42661056,0.47156814,0.12979515
-5.17758879,1.02750849,0.40481441,0.00000000,0.02023948,0.11184350,0.01541229,0.39687238,0.43973044,0.12213073
-5.17158579,0.95635297,0.37791746,0.00000000,0.01816978,0.10403044,0.01387698,0.36827878,0.40825136,0.11458770
-5.16558279,0.88835374,0.35182096,0.00000000,0.01629757,0.09638868,0.01260778,0.34109634,0.37759888,0.10724585
-5.15957979,0.82423625,0.32689509,0.00000000,0.01462035,0.08903194,0.01160720,0.31557041,0.34820209,0.10018131
-5.15357679,0.76465321,0.30347308,0.00000000,0.01313484,0.08206164,0.01087627,0.29192152,0.32044241,0.09346506
-5.14757379,0.71017399,0.28184477,0.00000000,0.01183694,0.07556500,0.01041507,0.27034244,0.29464680,0.08716148
-5.14157079,0.66127643,0.26225165,0.00000000,0.01072177,0.06961380,0.01022307,0.25099579,0.27108296,0.08132722
-5.13556778,0.61834070,0.24488346,0.00000000,0.00978369,0.06426356,0.01029951,0.23401240,0.24995639,0.07601013
-5.12956478,0.58164547,0.22987619,0.00000000,0.00901628,0.05955322,0.01064352,0.21949019,0.23140948,0.07124856
-5.12356178,0.55136610,0.21731152,0.00000000,0.00841239,0.05550532,0.01125425,0.20749370,0.21552207,0.06707071
-5.11755878,0.52757472,0.20721755,0.00000000,0.00796411,0.05212654,0.01213080,0.19805403,0.20231369,0.06349433
-5.11155578,0.51024210,0.19957061,0.00000000,0.00766287,0.04940857,0.01327208,0.19116934,0.19174699,0.06052656
-5.10555278,0.49924114,0.19429815,0.00000000,0.00749943,0.04732928,0.01467659,0.18680571,0.18373222,0.05816404
-5.09954977,0.49435173,0.19128244,0.00000000,0.00746393,0.04585417,0.01634204,0.18489835,0.17813266,0.05639322
-5.09354677,0.49526698,0.19036514,0.00000000,0.00754601,0.04493790,0.01826495,0.18535314,0.17477056,0.05519083
-5.08754377,0.50160054,0.19135239,0.00000000,0.00773481,0.04452602,0.02044019,0.18804844,0.17343369,0.05452461
-5.08154077,0.51289512,0.19402050,0.00000000,0.00801910,0.04455680,0.02286050,0.19283717,0.17388212,0.05435421
-5.07553777,0.52863189,0.19812207,0.00000000,0.00838738,0.04496308,0.02551595,0.19954914,0.17585522,0.05463224
-5.06953477,0.54824078,0.20339237,0.00000000,0.00882796,0.04567416,0.02839350,0.20799365,0.17907871,0.05530546
-5.06353177,0.57111165,0.20955602,0.00000000,0.00932913,0.04661764,0.03147653,0.21796235,0.18327166,0.05631618
-5.05752876,0.59660608,0.21633366,0.00000000,0.00987925,0.04772132,0.03474456,0.22923234,0.18815334,0.05760366
-5.05152576,0.62406978,0.22344870,0.00000000,0.01046696,0.04891491,0.03817291,0.24156960,0.19344982,0.05910565
-5.04552276,0.65284536,0.23063381,0.00000000,0.01108129,0.05013175,0.04173266,0.25473266,0.19890023,0.06075996
-5.03951976,0.68228538,0.23763717,0.00000000,0.01171191,0.05131032,0.04539071,0.26847650,0.20426252,0.06250601
-5.03351676,0.71176542,0.24422823,0.00000000,0.01234926,0.05239563,0.04910991,0.28255676,0.20931872,0.06428638
-5.02751376,0.74069684,0.25020284,0.00000000,0.01298480,0.05334045,0.05284959,0.29673408,0.21387943,0.06604829
-5.02151076,0.76853917,0.25538772,0.00000000,0.01361118,0.05410630,0.05656607,0.31077860,0.21778768,0.06774494
-5.01550775,0.79481157,0.25964394,0.00000000,0.01422247,0.05466414,0.06021352,0.32447446,0.22092177,0.06933670
-5.00950475,0.81910333,0.26286945,0.00000000,0.01481433,0.05499492,0.06374492,0.33762428,0.22319727,0.07079217
-5.00350175,0.84108289,0.26500058,0.00000000,0.01538422,0.05508977,0.06711318,0.35005342,0.22456799,0.07208900
-4.99749875,0.86050513,0.26601236,0.00000000,0.01593151,0.05494991,0.07027244,0.36161391,0.22502585,0.07321440
-4.99149575,0.87721673,0.26591767,0.00000000,0.01645764,0.05458633,0.07317939,0.37218787,0.22459980,0.07416552
-4.98549275,0.89115924,0.26476538,0.00000000,0.01696619,0.05401912,0.07579463,0.38169033,0.22335365,0.07494946
-4.97948974,0.90236962,0.26263729,0.00000000,0.01746290,0.05327664,0.07808402,0.39007113,0.22138289,0.07558298
-4.97348674,0.91097818,0.25964420,0.00000000,0.01795564,0.05239437,0.08001995,0.39731597,0.21881069,0.07609197
-4.96748374,0.91720369,0.25592117,0.00000000,0.01845429,0.05141359,0.08158240,0.40344622,0.21578307,0.07651061
-4.96148074,0.92134568,0.25162197,0.00000000,0.01897063,0.05037995,0.08275983,0.40851770,0.21246341,0.07688024
-4.95547774,0.92377402,0.24691323,0.00000000,0.01951798,0.04934183,0.08354976,0.41261802,0.20902646,0.07724796
-4.94947474,0.92491581,0.24196813,0.00000000,0.02011096,0.04834868,0.08395909,0.41586279,0.20565206,0.07766503
-4.94347174,0.92523996,0.23696009,0.00000000,0.02076499,0.04744937,0.08400395,0.41839059,0.20251863,0.07818502
-4.93746873,0.92523978,0.23205657,0.00000000,0.02149583,0.04669045,0.08370937,0.42035681,0.19979681,0.07886183
-4.93146573,0.92541398,0.22741317,0.00000000,0.02231902,0.04611460,0.08310835,0.42192659,0.19764318,0.07974763
-4.92546273,0.92624685,0.22316821,0.00000000,0.02324922,0.04575909,0.08224079,0.42326720,0.19619457,0.08089066
-4.91945973,0.92818807,0.21943813,0.00000000,0.02429957,0.04565448,0.08115202,0.42453991,0.19556278,0.08233318
-4.91345673,0.93163309,0.21631352,0.00000000,0.02548101,0.04582347,0.07989105,0.42589195,0.19583025,0.08410938
-4.90745373,0.93690472,0.21385633,0.00000000,0.02680156,0.04627996,0.07850873,0.42744882,0.19704653,0.08624353
-4.90145073,0.94423687,0.21209799,0.00000000,0.02826573,0.04702841,0.07705575,0.42930731,0.19922581,0.08874836
-4.89544772,0.95376111,0.21103868,0.00000000,0.02987391,0.04806350,0.07558067,0.43152969,0.20234568,0.09162377
-4.88944472,0.96549675,0.21064785,0.00000000,0.03162191,0.04936999,0.07412803,0.43413927,0.20634705,0.09485587
-4.88344172,0.97934521,0.21086569,0.00000000,0.03350054,0.05092304,0.07273665,0.43711781,0.21113538,0.09841656
-4.87743872,0.99508890,0.21160586,0.00000000,0.03549549,0.05268871,0.07143817,0.44040475,0.21658312,0.10226354
-4.87143572,1.01239501,0.21275905,0.00000000,0.03758723,0.05462486,0.07025598,0.44389855,0.22253347,0.10634084
-4.86543272,1.03082432,0.21419755,0.00000000,0.03975120,0.05668224,0.06920448,0.44746009,0.22880511,0.11057999
-4.85942971,1.04984469,0.21578036,0.00000000,0.04195817,0.05880595,0.06828878,0.45091801,0.23519807,0.11490157
-4.85342671,1.06884899,0.21735890,0.00000000,0.04417483,0.06093705,0.06750486,0.45407579,0.24150024,0.11921742
-4.84742371,1.08717681,0.21878301,0.00000000,0.04636452,0.06301431,0.06684012,0.45672036,0.24749456,0.12343316
-4.84142071,1.10413904,0.21990693,0.00000000,0.04848824,0.06497614,0.06627434,0.45863167,0.25296648,0.12745113
-4.83541771,1.11904451,0.22059525,0.00000000,0.05050571,0.06676252,0.06578099,0.45959302,0.25771143,0.13117357
-4.82941471,1.13122739,0.22072827,0.00000000,0.05237658,0.06831693,0.06532882,0.45940139,0.26154207,0.13450596
-4.82341171,1.14007432,0.22020695,0.00000000,0.05406180,0.06958816,0.06488356,0.45787756,0.26429502,0.13736034
-4.81740870,1.14505005,0.21895693,0.00000000,0.05552483,0.07053198,0.06440990,0.45487529,0.26583671,0.13965855
-4.81140570,1.14572037,0.21693163,0.00000000,0.05673300,0.07111256,0.06387329,0.45028925,0.26606831,0.14133513
-4.80540270,1.14177147,0.21411431,0.00000000,0.05765864,0.07130362,0.06324178,0.44406137,0.26492930,0.14233988
-4.79939970,1.13302476,0.21051893,0.00000000,0.05828018,0.07108928,0.06248766,0.43618512,0.26239979,0.14263997
-4.79339670,1.11944645,0.20618989,0.00000000,0.05858296,0.07046449,0.06158886,0.42670779,0.25850131,0.14222132
-4.78739370,1.10115161,0.20120060,0.00000000,0.05855984,0.06943512,0.06053006,0.41573049,0.25329612,0.14108942
-4.78139070,1.07840245,0.19565099,0.00000000,0.05821161,0.06801770,0.05930344,0.40340592,0.24688519,0.13926943
-4.77538769,1.05160086,0.18966399,0.00000000,0.05754697,0.06623878,0.05790907,0.38993407,0.23940471,0.13680546
-4.76938469,1.02127567,0.18338127,0.00000000,0.05658235,0.06413393,0.05635492,0.37555613,0.23102156,0.13375930
-4.76338169,0.98806509,0.17695823,0.00000000,0.05534141,0.06174650,0.05465651,0.36054663,0.22192775,0.13020840
-4.75737869,0.95269516,0.17055863,0.00000000,0.05385417,0.05912618,0.05283620,0.34520453,0.21233411,0.12624330
-4.75137569,0.91595496,0.16434885,0.00000000,0.05215608,0.05632730,0.05092224,0.32984329,0.20246353,0.12196461
-4.74537269,0.87866987,0.15849213,0.00000000,0.05028676,0.05340712,0.04894749,0.31478053,0.19254392,0.11747963
-4.73936968,0.84167362,0.15314301,0.00000000,0.04828865,0.05042401,0.04694805,0.30032766,0.18280120,0.11289876
-4.73336668,0.80578043,0.14844200,0.00000000,0.04620561,0.04743575,0.04496174,0.28677976,0.17345255,0.10833187
-4.72736368,0.77175817,0.14451081,0.00000000,0.04408140,0.04449786,0.04302650,0.27440613,0.16470011,0.10388465
-4.72136068,0.74030353,0.14144822,0.00000000,0.04195835,0.04166204,0.04117892,0.26344185,0.15672528,0.09965525
-4.71535768,0.71202003,0.13932673,0.00000000,0.03987597,0.03897488,0.03945276,0.25408055,0.14968385,0.09573119
-4.70935468,0.68739957,0.13819002,0.00000000,0.03786981,0.03647677,0.03787770,0.24646859,0.14370201,0.09218674
-4.70335168,0.66680810,0.13805147,0.00000000,0.03597049,0.03420096,0.03647817,0.24070083,0.13887328,0.08908073
-4.69734867,0.65047573,0.13889348,0.00000000,0.03420290,0.03217303,0.03527258,0.23681807,0.13525653,0.08645506
-4.69134567,0.63849163,0.14066798,0.00000000,0.03258570,0.03041045,0.03427265,0.23480622,0.13287497,0.08433372
-4.68534267,0.63080366,0.14329770,0.00000000,0.03113106,0.02892257,0.03348310,0.23459706,0.13171614,0.08272250
-4.67933967,0.62722256,0.14667853,0.00000000,0.02984466,0.02771070,0.03290155,0.23607078,0.13173299,0.08160933
-4.67333667,0.62743075,0.15068261,0.00000000,0.02872590,0.02676848,0.03251880,0.23905992,0.13284575,0.08096521
-4.66733367,0.63099495,0.15516224,0.00000000,0.02776834,0.02608248,0.03231919,0.24335478,0.13494473,0.08074568
-4.66133067,0.63738243,0.15995437,0.00000000,0.02696037,0.02563291,0.03228135,0.24870998,0.13789396,0.08089278
-4.65532766,0.64598014,0.16488563,0.00000000,0.02628598,0.02539453,0.03237904,0.25485210,0.14153537,0.08133746
-4.64932466,0.65611611,0.16977762,0.00000000,0.02572570,0.02533766,0.03258214,0.26148801,0.14569367,0.08200221
-4.64332166,0.66708226,0.17445247,0.00000000,0.02525752,0.02542924,0.03285783,0.26831384,0.15018154,0.08280396
