energy_ev,total_up,Ag_p_up,Ag_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.76588294,1.08948179,0.08530302,0.09582322,0.58818080,0.22540168,0.01551411,0.09142064,0.02458611,0.49127300
-5.75987994,1.05352115,0.08068258,0.10096497,0.54544322,0.21282458,0.01544973,0.08768361,0.02312009,0.46749621
-5.75387694,1.03139853,0.07689081,0.10795118,0.50921826,0.20342972,0.01554902,0.08518563,0.02191024,0.44923455
-5.74787394,1.02378099,0.07395711,0.11691602,0.47984033,0.19730489,0.01581723,0.08398320,0.02095940,0.43679982
-5.74187094,1.03116686,0.07189556,0.12798024,0.45754853,0.19451733,0.01625582,0.08411683,0.02026629,0.43043154
-5.73586793,1.05387314,0.07070486,0.14124723,0.44248848,0.19511174,0.01686226,0.08561065,0.01982548,0.43029234
-5.72986493,1.09202516,0.07036859,0.15679900,0.43471517,0.19910819,0.01762994,0.08847219,0.01962754,0.43646460
-5.72386193,1.14554890,0.07085585,0.17469237,0.43419690,0.20649986,0.01854826,0.09269233,0.01965919,0.44894823
-5.71785893,1.21416614,0.07212223,0.19495525,0.44081985,0.21725090,0.01960271,0.09824538,0.01990361,0.46765973
-5.71185593,1.29739311,0.07411110,0.21758346,0.45439318,0.23129436,0.02077517,0.10508933,0.02034081,0.49243250
-5.70585293,1.39454272,0.07675521,0.24253806,0.47465454,0.24853057,0.02204427,0.11316627,0.02094814,0.52301861
-5.69984992,1.50473104,0.07997856,0.26974345,0.50127597,0.26882588,0.02338587,0.12240307,0.02170078,0.55909199
-5.69384692,1.62688806,0.08369850,0.29908634,0.53387006,0.29201208,0.02477367,0.13271217,0.02257239,0.60025314
-5.68784392,1.75977307,0.08782802,0.33041580,0.57199663,0.31788657,0.02617989,0.14399273,0.02353575,0.64603538
-5.68184092,1.90199449,0.09227811,0.36354440,0.61516971,0.34621345,0.02757598,0.15613200,0.02456344,0.69591268
-5.67583792,2.05203406,0.09696021,0.39825053,0.66286502,0.37672550,0.02893343,0.16900695,0.02562853,0.74930887
-5.66983492,2.20827496,0.10178862,0.43428188,0.71452797,0.40912719,0.03022457,0.18248610,0.02670528,0.80560829
-5.66383192,2.36903307,0.10668276,0.47136002,0.76958194,0.44309865,0.03142337,0.19643169,0.02776974,0.86416747
-5.65782891,2.53259062,0.11156926,0.50918600,0.82743706,0.47830060,0.03250614,0.21070181,0.02880034,0.92432765
-5.65182591,2.69723106,0.11638382,0.54744668,0.88749900,0.51437993,0.03345225,0.22515288,0.02977839,0.98542783
-5.64582291,2.86127393,0.12107265,0.58582164,0.94917791,0.55097602,0.03424462,0.23964188,0.03068841,1.04681779
-5.63981991,3.02310855,0.12559356,0.62399047,1.01189691,0.58772734,0.03487019,0.25402877,0.03151846,1.10787073
-5.63381691,3.18122504,0.12991661,0.66163995,1.07510019,0.62427821,0.03532019,0.26817856,0.03226016,1.16799515
-5.62781391,3.33424156,0.13402425,0.69847104,1.13826024,0.66028540,0.03559024,0.28196332,0.03290878,1.22664526
-5.62181091,3.48092679,0.13791104,0.73420526,1.20088398,0.69542436,0.03568029,0.29526377,0.03346297,1.28332984
-5.61580790,3.62021668,0.14158292,0.76859028,1.26251770,0.72939475,0.03559445,0.30797063,0.03392457,1.33761898
-5.60980490,3.75122499,0.14505601,0.80140442,1.32275052,0.76192512,0.03534057,0.31998554,0.03429813,1.38914867
-5.60380190,3.87324756,0.14835514,0.83246007,1.38121631,0.79277659,0.03492980,0.33122162,0.03459047,1.43762295
-5.59779890,3.98576020,0.15151207,0.86160569,1.43759421,0.82174532,0.03437601,0.34160371,0.03481009,1.48281376
-5.59179590,4.08841095,0.15456350,0.88872664,1.49160763,0.84866386,0.03369509,0.35106826,0.03496659,1.52455856
-5.58579290,4.18100722,0.15754899,0.91374466,1.54302206,0.87340133,0.03290430,0.35956298,0.03507008,1.56275601
-5.57978989,4.26349895,0.16050890,0.93661620,1.59164186,0.89586249,0.03202159,0.36704628,0.03513055,1.59735992
-5.57378689,4.33595887,0.16348239,0.95732976,1.63730618,0.91598584,0.03106493,0.37348665,0.03515740,1.62837208
-5.56778389,4.39856103,0.16650549,0.97590237,1.67988456,0.93374099,0.03005172,0.37886194,0.03515900,1.65583414
-5.56178089,4.45155887,0.16960954,0.99237546,1.71927220,0.94912538,0.02899832,0.38315876,0.03514228,1.67981918
-5.55577789,4.49526388,0.17281969,1.00681032,1.75538534,0.96216064,0.02791965,0.38637187,0.03511254,1.70042335
-5.54977489,4.53002579,0.17615387,1.01928340,1.78815698,0.97288867,0.02682893,0.38850376,0.03507328,1.71775789
-5.54377189,4.55621512,0.17962192,1.02988163,1.81753308,0.98136784,0.02573750,0.38956437,0.03502622,1.73194191
-5.53776888,4.57420866,0.18322508,1.03869800,1.84346932,0.98766925,0.02465485,0.38957091,0.03497134,1.74309622
-5.53176588,4.58437824,0.18695581,1.04582757,1.86592874,0.99187335,0.02358867,0.38854788,0.03490709,1.75133834
-5.52576288,4.58708294,0.19079784,1.05136403,1.88488012,0.99406695,0.02254505,0.38652706,0.03483061,1.75677879
-5.51975988,4.58266488,0.19472651,1.05539709,1.90029722,0.99434080,0.02152870,0.38354771,0.03473805,1.75951888
-5.51375688,4.57144851,0.19870940,1.05801063,1.91215896,0.99278775,0.02054331,0.37965665,0.03462491,1.75964985
-5.50775388,4.55374329,0.20270722,1.05928194,1.92045056,0.98950161,0.01959187,0.37490842,0.03448638,1.75725344
-5.50175088,4.52984962,0.20667488,1.05928198,1.92516562,0.98457673,0.01867701,0.36936529,0.03431769,1.75240394
-5.49574787,4.50006781,0.21056287,1.05807678,1.92630930,0.97810837,0.01780136,0.36309729,0.03411446,1.74517155
-5.48974487,4.46471006,0.21431890,1.05573005,1.92390252,0.97019384,0.01696789,0.35618213,0.03387299,1.73562711
-5.48374187,4.42411500,0.21788968,1.05230694,1.91798726,0.96093447,0.01618014,0.34870504,0.03359054,1.72384802
-5.47773887,4.37866477,0.22122300,1.04787888,1.90863285,0.95043837,0.01544246,0.34075860,0.03326556,1.70992535
-5.47173587,4.32880400,0.22426994,1.04252943,1.89594331,0.93882395,0.01476022,0.33244248,0.03289783,1.69397179
-5.46573287,4.27506015,0.22698724,1.03636078,1.88006532,0.92622394,0.01413984,0.32386323,0.03248867,1.67613041
-5.45972986,4.21806459,0.22933969,1.02950079,1.86119665,0.91279006,0.01358891,0.31513402,0.03204095,1.65658366
-5.45372686,4.15857308,0.23130257,1.02211007,1.83959466,0.89869775,0.01311608,0.30637439,0.03155921,1.63556237
-5.44772386,4.09748466,0.23286385,1.01438864,1.81558418,0.88415096,0.01273104,0.29770998,0.03104963,1.61335405
-5.44172086,4.03585727,0.23402622,1.00658168,1.78956430,0.86938643,0.01244434,0.28927215,0.03051999,1.59031004
-5.43571786,3.97491852,0.23480864,0.99898387,1.76201321,0.85467733,0.01226715,0.28119758,0.02997959,1.56685065
-5.42971486,3.91606991,0.23524742,0.99194169,1.73349040,0.84033548,0.01221107,0.27362753,0.02943913,1.54346781
-5.42371186,3.86088285,0.23539663,0.98585318,1.70463554,0.82671212,0.01228773,0.26670698,0.02891050,1.52072442
-5.41770885,3.81108497,0.23532772,0.98116483,1.67616331,0.81419653,0.01250850,0.26058330,0.02840659,1.49924979
-5.41170585,3.76853578,0.23512832,0.97836511,1.64885379,0.80321241,0.01288404,0.25540457,0.02794095,1.47973096
-5.40570285,3.73519098,0.23490023,0.97797475,1.62353809,0.79421156,0.01342389,0.25131739,0.02752747,1.46289940
-5.39969985,3.71305546,0.23475645,0.98053359,1.60107919,0.78766504,0.01413601,0.24846422,0.02717998,1.44951325
-5.39369685,3.70412591,0.23481759,0.98658437,1.58234843,0.78405160,0.01502631,0.24698017,0.02691182,1.44033540
-5.38769385,3.71032445,0.23520749,0.99665408,1.56819804,0.78384386,0.01609822,0.24698944,0.02673535,1.43610804
-5.38169085,3.73342564,0.23604853,1.01123331,1.55943094,0.78749242,0.01735221,0.24860137,0.02666148,1.43752446
-5.37568784,3.77497997,0.23745654,1.03075477,1.55676880,0.79540873,0.01878546,0.25190633,0.02669919,1.44519947
-5.36968484,3.83623743,0.23953592,1.05557183,1.56082004,0.80794720,0.02039150,0.25697155,0.02685504,1.45963973
-5.36368184,3.91807507,0.24237490,1.08593836,1.57204921,0.82538766,0.02216002,0.26383725,0.02713281,1.48121568
-5.35767884,4.02093294,0.24604153,1.12199091,1.59074977,0.84791892,0.02407670,0.27251305,0.02753311,1.51013659
-5.35167584,4.14476239,0.25058039,1.16373441,1.61702156,0.87562452,0.02612330,0.28297520,0.02805319,1.54643048
-5.34567284,4.28899053,0.25601051,1.21103233,1.65075491,0.90847157,0.02827775,0.29516452,0.02868678,1.58993035
-5.33966983,4.45250400,0.26232446,1.26360214,1.69162245,0.94630342,0.03051451,0.30898555,0.02942415,1.64026786
-5.33366683,4.63365430,0.26948886,1.32101650,1.73907960,0.98883709,0.03280502,0.32430677,0.03025220,1.69687560
-5.32766383,4.83028594,0.27744627,1.38271053,1.79237437,1.03566563,0.03511832,0.34096224,0.03115486,1.75899813
-5.32166083,5.03978722,0.28611850,1.44799492,1.85056645,1.08626592,0.03742182,0.35875446,0.03211343,1.82571206
-5.31565783,5.25916259,0.29541098,1.51607451,1.91255514,1.14001167,0.03968212,0.37745858,0.03310722,1.89595445
-5.30965483,5.48512378,0.30521833,1.58607159,1.97711514,1.19619130,0.04186600,0.39682770,0.03411422,1.96855864
-5.30365183,5.71419621,0.31543045,1.65705283,2.04293882,1.25403017,0.04394138,0.41659919,0.03511179,2.04229596
-5.29764882,5.94283572,0.32593906,1.72805856,2.10868305,1.31271605,0.04587829,0.43650177,0.03607754,2.11592146
-5.29164582,6.16755041,0.33664417,1.79813311,2.17301855,1.37142682,0.04764982,0.45626296,0.03699005,2.18822146
-5.28564282,6.38502162,0.34746017,1.86635458,2.23467934,1.42935910,0.04923299,0.47561680,0.03782968,2.25806051
-5.27963982,6.59221814,0.35832100,1.93186282,2.29250991,1.48575625,0.05060941,0.49431128,0.03857922,2.32442537
-5.27363682,6.78649798,0.36918429,1.99388418,2.34550784,1.53993450,0.05176588,0.51211535,0.03922453,2.38646373
-5.26763382,6.96569276,0.38003395,2.05175200,2.39285982,1.59130578,0.05269472,0.52882512,0.03975494,2.44351554
-5.26163082,7.12817058,0.39088113,2.10492209,2.43396907,1.63939596,0.05339397,0.54426906,0.04016358,2.49513523
-5.25562781,7.27287457,0.40176342,2.15298267,2.46847322,1.68385777,0.05386728,0.55831199,0.04044745,2.54110374
-5.24962481,7.39933549,0.41274222,2.19565863,2.49625152,1.72447756,0.05412366,0.57085763,0.04060746,2.58142961
-5.24362181,7.50765849,0.42389856,2.23281044,2.51742130,1.76117566,0.05417704,0.58184986,0.04064814,2.61633905
-5.23761881,7.59848534,0.43532727,2.26442803,2.53232399,1.79400041,0.05404565,0.59127245,0.04057732,2.64625582
-5.23161581,7.67293490,0.44713016,2.29062065,2.54150158,1.82311632,0.05375127,0.59914755,0.04040561,2.67177177
-5.22561281,7.73252573,0.45940834,2.31160361,2.54566489,1.84878712,0.05331837,0.60553281,0.04014582,2.69361003
-5.21960980,7.77908565,0.47225422,2.32768292,2.54565538,1.87135477,0.05277329,0.61051762,0.03981231,2.71258275
-5.21360680,7.81465367,0.48574364,2.33923920,2.54240269,1.89121577,0.05214332,0.61421836,0.03942025,2.72954583
-5.20760380,7.84137985,0.49992862,2.34671178,2.53687998,1.90879621,0.05145586,0.61677310,0.03898501,2.74535325
-5.20160080,7.86142857,0.51483118,2.35058399,2.53005953,1.92452710,0.05073767,0.61833592,0.03852145,2.76081330
-5.19559780,7.87689033,0.53043853,2.35137048,2.52287073,1.93882131,0.05001419,0.61907110,0.03804334,2.77664923
-5.18959480,7.88970635,0.54670012,2.34960715,2.51616235,1.95205360,0.04930897,0.61914734,0.03756295,2.79346628
-5.18359180,7.90160924,0.56352656,2.34584383,2.51067107,1.96454464,0.04864328,0.61873238,0.03709057,2.81172658
-5.17758879,7.91408197,0.58079070,2.34063989,2.50699722,1.97654993,0.04803576,0.61798798,0.03663436,2.83173325
-5.17158579,7.92833606,0.59833070,2.33456253,2.50558895,1.98825394,0.04750229,0.61706562,0.03620017,2.85362393
-5.16558279,7.94530874,0.61595502,2.32818718,2.50673494,1.99976961,0.04705591,0.61610284,0.03579160,2.87737407
-5.15957979,7.96567760,0.63344919,2.32209952,2.51056581,2.01114293,0.04670681,0.61522051,0.03541008,2.90280904
-5.15357679,7.98989044,0.65058377,2.31689844,2.51706364,2.02236192,0.04646243,0.61452080,0.03505514,2.92962421
-5.14757379,8.01820691,0.66712340,2.31319886,2.52607855,2.03336918,0.04632763,0.61408620,0.03472471,2.95741144
-5.14157079,8.05074829,0.68283617,2.31163397,2.53735144,2.04407686,0.04630480,0.61397923,0.03441552,2.98569012
-5.13556778,8.08755132,0.69750310,2.31285592,2.55054104,2.05438291,0.04639403,0.61424308,0.03412351,3.01394086
-5.12956478,8.12862184,0.71092704,2.31753439,2.56525381,2.06418727,0.04659334,0.61490293,0.03384428,3.04163959
-5.12356178,8.17398448,0.72294059,2.32635255,2.58107488,2.07340691,0.04689877,0.61596792,0.03357354,3.06829029
-5.11755878,8.22372490,0.73341280,2.34000014,2.59759837,2.08198854,0.04730453,0.61743365,0.03330748,3.09345426
-5.11155578,8.27802165,0.74225402,2.35916350,2.61445536,2.08991831,0.04780319,0.61928514,0.03304318,3.11677455
-5.10555278,8.33716576,0.74941899,2.38451255,2.63133809,2.09722778,0.04838572,0.62149999,0.03277891,3.13799420
-5.09954977,8.40156675,0.75490784,2.41668519,2.64801924,2.10399590,0.04904167,0.62405168,0.03251433,3.15696751
-5.09354677,8.47174486,0.75876504,2.45626929,2.66436531,2.11034715,0.04975927,0.62691285,0.03225067,3.17366399
-5.08754377,8.54831000,0.76107647,2.50378318,2.68034348,2.11644594,0.05052559,0.63005836,0.03199078,3.18816495
-5.08154077,8.63192908,0.76196465,2.55965507,2.69602185,2.12248797,0.05132671,0.63346804,0.03173913,3.20065330
-5.07553777,8.72328372,0.76158251,2.62420259,2.71156309,2.12868941,0.05214791,0.63712893,0.03150168,3.21139737
-5.06953477,8.82302124,0.76010605,2.69761313,2.72721200,2.13527459,0.05297392,0.64103706,0.03128570,3.22072995
-5.06353177,8.93170221,0.75772619,2.77992610,2.74327788,2.14246353,0.05378916,0.64519845,0.03109957,3.22902394
-5.05752876,9.04974796,0.75464035,2.87101819,2.76011280,2.15046009,0.05457807,0.64962951,0.03095244,3.23666620
-5.05152576,9.17739179,0.75104406,2.97059236,2.77808697,2.15944177,0.05532537,0.65435672,0.03085389,3.24403129
-5.04552276,9.31463709,0.74712311,3.07817175,2.79756295,2.16955212,0.05601643,0.65941561,0.03081365,3.25145669
-5.03951976,9.46122581,0.74304654,3.19309898,2.81887009,2.18089610,0.05663755,0.66484923,0.03084114,3.25922104
-5.03351676,9.61661945,0.73896084,3.31454168,2.84228088,2.19353915,0.05717628,0.67070600,0.03094522,3.26752662
-5.02751376,9.77999499,0.73498549,3.44150446,2.86799065,2.20750976,0.05762169,0.67703733,0.03113380,3.27648728
-5.02151076,9.95025641,0.73121010,3.57284741,2.89610198,2.22280571,0.05796463,0.68389493,0.03141360,3.28612243
-5.01550775,10.12606241,0.72769322,3.70731106,2.92661482,2.23940335,0.05819787,0.69132807,0.03178993,3.29635746
-5.00950475,10.30586940,0.72446274,3.84354711,2.95942312,2.25726948,0.05831634,0.69938106,0.03226653,3.30703062
-5.00350175,10.48798818,0.72151775,3.98015423,2.99431827,2.27637493,0.05831710,0.70809078,0.03284546,3.31790594
-4.99749875,10.67065177,0.71883186,4.11571761,3.03099933,2.29670878,0.05819945,0.71748475,0.03352706,3.32869136
-4.99149575,10.85209104,0.71635746,4.24885093,3.06908948,2.31829236,0.05796486,0.72757958,0.03431004,3.33906114
-4.98549275,11.03061417,0.71403094,4.37823894,3.10815795,2.34119182,0.05761690,0.73837988,0.03519151,3.34868099
-4.97948974,11.20468566,0.71177827,4.50267888,3.14774610,2.36552825,0.05716109,0.74987776,0.03616712,3.35723465
-4.97348674,11.37300027,0.70952076,4.62111884,3.18739613,2.39148447,0.05660473,0.76205277,0.03723125,3.36445003
-4.96748374,11.53454742,0.70718071,4.73269101,3.22668060,2.41930773,0.05595666,0.77487221,0.03837716,3.37012344
-4.96148074,11.68866202,0.70468647,4.83673837,3.26523109,2.44930776,0.05522701,0.78829186,0.03959719,3.37414035
-4.95547774,11.83505830,0.70197686,4.93283308,3.30276396,2.48184997,0.05442693,0.80225682,0.04088290,3.37649123
-4.94947474,11.97384388,0.69900461,5.02078566,3.33910169,2.51734365,0.05356828,0.81670248,0.04222522,3.37728143
-4.94347174,12.10551283,0.69573871,5.10064425,3.37418813,2.55622566,0.05266330,0.83155553,0.04361457,3.37673438
-4.93746873,12.23091721,0.69216571,5.17268380,3.40809684,2.59894006,0.05172435,0.84673480,0.04504087,3.37518766
-4.93146573,12.35121812,0.68828978,5.23738563,3.44103147,2.64591455,0.05076350,0.86215201,0.04649365,3.37308203
-4.92546273,12.46781855,0.68413184,5.29540837,3.47331838,2.69753481,0.04979232,0.87771235,0.04796195,3.37094391
-4.91945973,12.58228147,0.67972771,5.34755158,3.50539142,2.75411802,0.04882154,0.89331493,0.04943433,3.36936211
-4.91345673,12.69623734,0.67512563,5.39471415,3.53776997,2.81588680,0.04786082,0.90885310,0.05089881,3.36896022
-4.90745373,12.81128652,0.67038322,5.43784942,3.57103135,2.88294523,0.04691850,0.92421491,0.05234279,3.37036584
-4.90145073,12.92890195,0.66556425,5.47791968,3.60577923,2.95525810,0.04600146,0.93928360,0.05375303,3.37417881
-4.89544772,13.05033780,0.66073543,5.51585220,3.64260998,3.03263481,0.04511500,0.95393845,0.05511566,3.38093979
-4.88944472,13.17654965,0.65596344,5.55249931,3.68207904,3.11471911,0.04426273,0.96805602,0.05641621,3.39110136
-4.88344172,13.30813092,0.65131236,5.58860448,3.72466928,3.20098536,0.04344665,0.98151186,0.05763968,3.40500309
-4.87743872,13.44526958,0.64684174,5.62477610,3.77076346,3.29074214,0.04266714,0.99418286,0.05877081,3.42285210
-4.87143572,13.58772765,0.64260532,5.66147016,3.82062230,3.38314325,0.04192318,1.00595027,0.05979425,3.44471023
-4.86543272,13.73484518,0.63865052,5.69898245,3.87436968,3.47720601,0.04121247,1.01670315,0.06069492,3.47048865
-4.85942971,13.88556824,0.63501853,5.73745025,3.93198568,3.57183641,0.04053173,1.02634246,0.06145840,3.49995004
-4.85342671,14.03849966,0.63174517,5.77686318,3.99330795,3.66586012,0.03987694,1.03478545,0.06207137,3.53271848
-4.84742371,14.19196938,0.62886211,5.81708185,4.05804116,3.75805811,0.03924374,1.04197008,0.06252206,3.56829617
-4.84142071,14.34412025,0.62639849,5.85786301,4.12577373,3.84720548,0.03862768,1.04785940,0.06280074,3.60608637
-4.83541771,14.49300432,0.62438267,5.89888922,4.19600091,3.93211161,0.03802459,1.05244544,0.06290019,3.64542085
-4.82941471,14.63668379,0.62284394,5.93980100,4.26815222,4.01165987,0.03743090,1.05575232,0.06281606,3.68559064
-4.82341171,14.77333073,0.62181397,5.98022926,4.34162173,4.08484497,0.03684388,1.05783841,0.06254729,3.72587810
-4.81740870,14.90131966,0.62132790,6.01982598,4.41579884,4.15080614,0.03626192,1.05879704,0.06209630,3.76558860
-4.81140570,15.01930770,0.62142484,6.05829119,4.49009763,4.20885452,0.03568465,1.05875587,0.06146916,3.80408011
-4.80540270,15.12629763,0.62214787,6.09539471,4.56398272,4.25849340,0.03511305,1.05787442,0.06067560,3.84078904
-4.79939970,15.22168044,0.62354325,6.13099144,4.63699001,4.29943028,0.03454952,1.05634008,0.05972891,3.87525100
-4.79339670,15.30525508,0.62565907,6.16502951,4.70874079,4.33158026,0.03399778,1.05436237,0.05864565,3.90711551
-4.78739370,15.37722460,0.62854331,6.19755098,4.77894853,4.35506047,0.03346280,1.05216576,0.05744536,3.93615389
-4.78139070,15.43816919,0.63224139,6.22868542,4.84741770,4.37017598,0.03295063,1.04998128,0.05614998,3.96226027
-4.77538769,15.48899806,0.63679340,6.25863690,4.91403505,4.37739793,0.03246814,1.04803721,0.05478335,3.98544564
-4.76938469,15.53088313,0.64223105,6.28766560,4.97875383,4.37733502,0.03202282,1.04654932,0.05337049,4.00582563
-4.76338169,15.56517874,0.64857475,6.31606521,5.04157218,4.37069991,0.03162242,1.04571113,0.05193695,4.02360295
-4.75737869,15.59333197,0.65583063,6.34413774,5.10250729,4.35827222,0.03127471,1.04568456,0.05050802,4.03904540
-4.75137569,15.61678886,0.66398805,6.37216736,5.16156721,4.34086006,0.03098709,1.04659166,0.04910805,4.05246111
-4.74537269,15.63690173,0.67301738,6.40039483,5.21872222,4.31926208,0.03076637,1.04850758,0.04775974,4.06417229
-4.73936968,15.65484257,0.68286844,6.42899402,5.27387797,4.29423175,0.03061838,1.05145546,0.04648348,4.07448904
-4.73336668,15.67152732,0.69346951,6.45805198,5.32685230,4.26644582,0.03054781,1.05540331,0.04529679,4.08368473
-4.72736368,15.68755454,0.70472705,6.48755348,5.37735739,4.23647811,0.03055785,1.06026316,0.04421390,4.09197415
-4.72136068,15.70316171,0.71652613,6.51737085,5.42498879,4.20477994,0.03065010,1.06589269,0.04324534,4.09949570
-4.71535768,15.71820089,0.72873155,6.54725976,5.46922205,4.17166791,0.03082432,1.07209903,0.04239772,4.10629819
-4.70935468,15.73213477,0.74118962,6.57686092,5.50941768,4.13731926,0.03107832,1.07864485,0.04167364,4.11233323
-4.70335168,15.74405279,0.75373057,6.60570777,5.54483409,4.10177474,0.03140792,1.08525638,0.04107173,4.11745300
-4.69734867,15.75270633,0.76617160,6.63323965,5.57464819,4.06494865,0.03180686,1.09163303,0.04058674,4.12141379
-4.69134567,15.75656080,0.77832031,6.65881998,5.59798251,4.02664499,0.03226684,1.09745813,0.04020988,4.12388465
-4.68534267,15.75386209,0.78997866,6.68175858,5.61393749,3.98657886,0.03277759,1.10241050,0.03992915,4.12446087
-4.67933967,15.74271401,0.80094722,6.70133740,5.62162718,3.94440161,0.03332700,1.10617617,0.03972984,4.12268132
-4.67333667,15.72116328,0.81102974,6.71683844,5.62021661,3.89972841,0.03390126,1.10845995,0.03959504,4.11804885
-4.66733367,15.68728830,0.82003788,6.72757316,5.60895878,3.85216672,0.03448515,1.10899622,0.03950631,4.11005281
-4.66133067,15.63928813,0.82779602,6.73291213,5.58722947,3.80134416,0.03506235,1.10755865,0.03944426,4.09819245
-4.65532766,15.57556806,0.83414613,6.73231405,5.55455821,3.74693462,0.03561572,1.10396848,0.03938922,4.08200047
-4.64932466,15.49481874,0.83895246,6.72535320,5.51065378,3.68868119,0.03612781,1.09810104,0.03932193,4.06106547
-4.64332166,15.39608592,0.84210603,6.71174440,5.45542341,3.62641524,0.03658124,1.08989034,0.03922410,4.03505264
