energy_ev,total_up,As_p_up,As_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.53176588,0.99193708,0.34012114,0.00000000,0.19976950,0.21641287,0.00534173,0.28205299
-5.52576288,1.05475141,0.36404073,0.00000000,0.21528824,0.23198917,0.00578268,0.29759348
-5.51975988,1.11497764,0.38738213,0.00000000,0.23059366,0.24723112,0.00622325,0.31209264
-5.51375688,1.17167010,0.40979251,0.00000000,0.24544493,0.26191226,0.00665579,0.32531266
-5.50775388,1.22392684,0.43092634,0.00000000,0.25959846,0.27580977,0.00707238,0.33703595
-5.50175088,1.27091566,0.45045527,0.00000000,0.27281457,0.28871088,0.00746507,0.34707163
-5.49574787,1.31189919,0.46807804,0.00000000,0.28486444,0.30041931,0.00782608,0.35526125
-5.48974487,1.34625775,0.48352985,0.00000000,0.29553700,0.31076149,0.00814801,0.36148379
-5.48374187,1.37350895,0.49659087,0.00000000,0.30464565,0.31959211,0.00842411,0.36565939
-5.47773887,1.39332311,0.50709337,0.00000000,0.31203417,0.32679893,0.00864841,0.36775181
-5.47173587,1.40553358,0.51492710,0.00000000,0.31758195,0.33230640,0.00881600,0.36776946
-5.46573287,1.41014141,0.52004270,0.00000000,0.32120786,0.33607802,0.00892311,0.36576486
-5.45972986,1.40731402,0.52245279,0.00000000,0.32287287,0.33811722,0.00896729,0.36183259
-5.45372686,1.39737777,0.52223074,0.00000000,0.32258112,0.33846670,0.00894746,0.35610578
-5.44772386,1.38080464,0.51950706,0.00000000,0.32037938,0.33720624,0.00886394,0.34875123
-5.44172086,1.35819368,0.51446359,0.00000000,0.31635501,0.33444900,0.00871845,0.33996347
-5.43571786,1.33024783,0.50732575,0.00000000,0.31063234,0.33033656,0.00851406,0.32995793
-5.42971486,1.29774734,0.49835312,0.00000000,0.30336787,0.32503292,0.00825503,0.31896354
-5.42371186,1.26152093,0.48782892,0.00000000,0.29474428,0.31871765,0.00794671,0.30721505
-5.41770885,1.22241612,0.47604892,0.00000000,0.28496380,0.31157869,0.00759532,0.29494554
-5.41170585,1.18127000,0.46331022,0.00000000,0.27424103,0.30380503,0.00720779,0.28237923
-5.40570285,1.13888197,0.44990050,0.00000000,0.26279576,0.29557973,0.00679152,0.26972513
-5.39969985,1.09598961,0.43608843,0.00000000,0.25084605,0.28707362,0.00635415,0.25717159
-5.39369685,1.05324879,0.42211543,0.00000000,0.23860183,0.27843990,0.00590337,0.24488211
-5.38769385,1.01121887,0.40818947,0.00000000,0.22625950,0.26981005,0.00544672,0.23299250
-5.38169085,0.97035367,0.39448086,0.00000000,0.21399755,0.26129110,0.00499141,0.22160941
-5.37568784,0.93099828,0.38112059,0.00000000,0.20197346,0.25296450,0.00454419,0.21081047
-5.36968484,0.89339190,0.36820081,0.00000000,0.19032206,0.24488645,0.00411123,0.20064562
-5.36368184,0.85767620,0.35577769,0.00000000,0.17915512,0.23708973,0.00369807,0.19113995
-5.35767884,0.82390870,0.34387629,0.00000000,0.16856243,0.22958694,0.00330958,0.18229747
-5.35167584,0.79208030,0.33249711,0.00000000,0.15861393,0.22237476,0.00294999,0.17410585
-5.34567284,0.76213591,0.32162399,0.00000000,0.14936302,0.21543914,0.00262289,0.16654185
-5.33966983,0.73399705,0.31123280,0.00000000,0.14085054,0.20876102,0.00233137,0.15957704
-5.33366683,0.70758532,0.30130057,0.00000000,0.13310942,0.20232228,0.00207806,0.15318370
-5.32766383,0.68284542,0.29181442,0.00000000,0.12616955,0.19611163,0.00186528,0.14734056
-5.32166083,0.65976669,0.28277995,0.00000000,0.12006273,0.19013002,0.00169515,0.14203812
-5.31565783,0.63840217,0.27422854,0.00000000,0.11482738,0.18439549,0.00156976,0.13728338
-5.30965483,0.61888430,0.26622335,0.00000000,0.11051280,0.17894701,0.00149124,0.13310379
-5.30365183,0.60143659,0.25886358,0.00000000,0.10718273,0.17384729,0.00146195,0.12955026
-5.29764882,0.58638076,0.25228692,0.00000000,0.10491813,0.16918433,0.00148452,0.12669910
-5.29164582,0.57413912,0.24667000,0.00000000,0.10381891,0.16507167,0.00156198,0.12465291
-5.28564282,0.56523198,0.24222680,0.00000000,0.10400467,0.16164739,0.00169778,0.12354025
-5.27963982,0.56027022,0.23920507,0.00000000,0.10561417,0.15907175,0.00189579,0.12351425
-5.27363682,0.55994319,0.23788094,0.00000000,0.10880375,0.15752369,0.00216033,0.12475005
-5.26763382,0.56500229,0.23855175,0.00000000,0.11374447,0.15719626,0.00249608,0.12744118
-5.26163082,0.57624066,0.24152745,0.00000000,0.12061818,0.15829104,0.00290795,0.13179495
-5.25562781,0.59446947,0.24712072,0.00000000,0.12961248,0.16101188,0.00340100,0.13802691
-5.24962481,0.62049151,0.25563619,0.00000000,0.14091477,0.16555805,0.00398018,0.14635450
-5.24362181,0.65507267,0.26735899,0.00000000,0.15470536,0.17211697,0.00465018,0.15699003
-5.23761881,0.69891206,0.28254307,0.00000000,0.17115008,0.18085686,0.00541512,0.17013307
-5.23161581,0.75261164,0.30139951,0.00000000,0.19039226,0.19191941,0.00627830,0.18596249
-5.22561281,0.81664607,0.32408532,0.00000000,0.21254458,0.20541274,0.00724192,0.20462825
-5.21960980,0.89133385,0.35069298,0.00000000,0.23768097,0.22140492,0.00830678,0.22624328
-5.21360680,0.97681066,0.38124119,0.00000000,0.26582879,0.23991818,0.00947196,0.25087557
-5.20760380,1.07300579,0.41566721,0.00000000,0.29696169,0.26092411,0.01073460,0.27854078
-5.20160080,1.17962284,0.45382099,0.00000000,0.33099350,0.28434007,0.01208965,0.30919569
-5.19559780,1.29612552,0.49546163,0.00000000,0.36777328,0.31002689,0.01352971,0.34273280
-5.18959480,1.42172960,0.54025630,0.00000000,0.40708222,0.33778818,0.01504489,0.37897634
-5.18359180,1.55540174,0.58778191,0.00000000,0.44863220,0.36737130,0.01662281,0.41767998
-5.17758879,1.69586587,0.63752969,0.00000000,0.49206671,0.39847001,0.01824862,0.45852662
-5.17158579,1.84161772,0.68891268,0.00000000,0.53696394,0.43072904,0.01990517,0.50113040
-5.16558279,1.99094740,0.74127613,0.00000000,0.58284233,0.46375027,0.02157325,0.54504104
-5.15957979,2.14197030,0.79391063,0.00000000,0.62916857,0.49710069,0.02323195,0.58975077
-5.15357679,2.29266552,0.84606774,0.00000000,0.67536781,0.53032180,0.02485910,0.63470366
-5.14757379,2.44092128,0.89697758,0.00000000,0.72083605,0.56294021,0.02643176,0.67930739
-5.14157079,2.58458600,0.94586805,0.00000000,0.76495421,0.59447934,0.02792691,0.72294702
-5.13556778,2.72152378,0.99198491,0.00000000,0.80710363,0.62447146,0.02932203,0.76500072
-5.12956478,2.84967225,1.03461215,0.00000000,0.84668238,0.65247014,0.03059581,0.80485667
-5.12356178,2.96710110,1.07309188,0.00000000,0.88312178,0.67806227,0.03172890,0.84193081
-5.11755878,3.07206895,1.10684300,0.00000000,0.91590269,0.70087940,0.03270451,0.87568483
-5.11155578,3.16307656,1.13537791,0.00000000,0.94457076,0.72060799,0.03350913,0.90564345
-5.10555278,3.23891412,1.15831665,0.00000000,0.96875006,0.73699808,0.03413303,0.93141069
-5.09954977,3.29870075,1.17539790,0.00000000,0.98815469,0.74987003,0.03457075,0.95268413
-5.09354677,3.34191449,1.18648628,0.00000000,1.00259760,0.75911920,0.03482144,0.96926667
-5.08754377,3.36841134,1.19157578,0.00000000,1.01199651,0.76471818,0.03488907,0.98107518
-5.08154077,3.37843250,1.19078909,0.00000000,1.01637645,0.76671665,0.03478246,0.98814560
-5.07553777,3.37259916,1.18437284,0.00000000,1.01586895,0.76523884,0.03451516,0.99063423
-5.06953477,3.35189499,1.17268896,0.00000000,1.01070773,0.76047853,0.03410518,0.98881486
-5.06353177,3.31763667,1.15620246,0.00000000,1.00122118,0.75269213,0.03357451,0.98307192
-5.05752876,3.27143353,1.13546613,0.00000000,0.98782182,0.74218977,0.03294858,0.97388968
-5.05152576,3.21513754,1.11110277,0.00000000,0.97099316,0.72932497,0.03225548,0.96183792
-5.04552276,3.15078558,1.08378547,0.00000000,0.95127448,0.71448323,0.03152512,0.94755434
-5.03951976,3.08053586,1.05421694,0.00000000,0.92924405,0.69806994,0.03078834,0.93172452
-5.03351676,3.00660085,1.02310834,0.00000000,0.90550142,0.68049809,0.03007589,0.91505994
-5.02751376,2.93117899,0.99115860,0.00000000,0.88064951,0.66217620,0.02941747,0.89827496
-5.02151076,2.85638762,0.95903472,0.00000000,0.85527689,0.64349692,0.02884074,0.88206348
-5.01550775,2.78419945,0.92735392,0.00000000,0.82994116,0.62482653,0.02837039,0.86707616
-5.00950475,2.71638458,0.89666800,0.00000000,0.80515373,0.60649590,0.02802732,0.85389903
-5.00350175,2.65446029,0.86745046,0.00000000,0.78136660,0.58879289,0.02782794,0.84303418
-4.99749875,2.59964991,0.84008678,0.00000000,0.75896152,0.57195669,0.02778358,0.83488337
-4.99149575,2.55285239,0.81486797,0.00000000,0.73824178,0.55617390,0.02790016,0.82973503
-4.98549275,2.51462341,0.79198768,0.00000000,0.71942691,0.54157677,0.02817795,0.82775518
-4.97948974,2.48516843,0.77154268,0.00000000,0.70265041,0.52824321,0.02861165,0.82898267
-4.97348674,2.46434816,0.75353677,0.00000000,0.68796038,0.51619888,0.02919055,0.83332884
-4.96748374,2.45169581,0.73788778,0.00000000,0.67532311,0.50542098,0.02989902,0.84058165
-4.96148074,2.44644558,0.72443740,0.00000000,0.66462933,0.49584360,0.03071709,0.85041427
-4.95547774,2.44757131,0.71296341,0.00000000,0.65570295,0.48736449,0.03162128,0.86239762
-4.94947474,2.45383365,0.70319375,0.00000000,0.64831177,0.47985285,0.03258551,0.87601657
-4.94347174,2.46383409,0.69482197,0.00000000,0.64217994,0.47315796,0.03358211,0.89068909
-4.93746873,2.47607362,0.68752339,0.00000000,0.63700145,0.46711812,0.03458297,0.90578771
-4.93146573,2.48901376,0.68097129,0.00000000,0.63245435,0.46156969,0.03556058,0.92066239
-4.92546273,2.50113766,0.67485252,0.00000000,0.62821497,0.45635582,0.03648915,0.93466390
-4.91945973,2.51100852,0.66888190,0.00000000,0.62397168,0.45133442,0.03734558,0.94716683
-4.91345673,2.51732337,0.66281476,0.00000000,0.61943767,0.44638516,0.03811030,0.95759129
-4.90745373,2.51895972,0.65645713,0.00000000,0.61436209,0.44141506,0.03876798,0.96542240
-4.90145073,2.51501331,0.64967313,0.00000000,0.60853943,0.43636250,0.03930798,0.97022690
-4.89544772,2.50482560,0.64238926,0.00000000,0.60181642,0.43119940,0.03972465,0.97166608
-4.88944472,2.48799974,0.63459541,0.00000000,0.59409648,0.42593155,0.04001728,0.96950475
-4.88344172,2.46440474,0.62634252,0.00000000,0.58534146,0.42059696,0.04018994,0.96361585
-4.87743872,2.43416791,0.61773709,0.00000000,0.57557071,0.41526238,0.04025095,0.95398059
-4.87143572,2.39765601,0.60893283,0.00000000,0.56485751,0.41001812,0.04021228,0.94068437
-4.86543272,2.35544656,0.60011983,0.00000000,0.55332323,0.40497151,0.04008868,0.92390874
-4.85942971,2.30829079,0.59151189,0.00000000,0.54112939,0.40023921,0.03989673,0.90391992
-4.85342671,2.25707028,0.58333259,0.00000000,0.52846825,0.39593892,0.03965380,0.88105444
-4.84742371,2.20274964,0.57580093,0.00000000,0.51555221,0.39218079,0.03937701,0.85570296
-4.84142071,2.14632768,0.56911722,0.00000000,0.50260275,0.38905915,0.03908222,0.82829270
-4.83541771,2.08878945,0.56345002,0.00000000,0.48983934,0.38664491,0.03878310,0.79926971
-4.82941471,2.03106164,0.55892472,0.00000000,0.47746888,0.38497910,0.03849039,0.76908157
-4.82341171,1.97397322,0.55561449,0.00000000,0.46567614,0.38406790,0.03821125,0.73816143
-4.81740870,1.91822319,0.55353391,0.00000000,0.45461570,0.38387947,0.03794894,0.70691391
-4.81140570,1.86435671,0.55263571,0.00000000,0.44440555,0.38434280,0.03770267,0.67570356
-4.80540270,1.81275032,0.55281068,0.00000000,0.43512278,0.38534857,0.03746767,0.64484602
-4.79939970,1.76360654,0.55389080,0.00000000,0.42680120,0.38675205,0.03723552,0.61460225
-4.79339670,1.71695766,0.55565523,0.00000000,0.41943128,0.38837795,0.03699467,0.58517582
-4.78739370,1.67267793,0.55783903,0.00000000,0.41296186,0.39002688,0.03673117,0.55671298
-4.78139070,1.63050304,0.56014394,0.00000000,0.40730383,0.39148308,0.03642945,0.52930542
-4.77538769,1.59005551,0.56225071,0.00000000,0.40233535,0.39252319,0.03607325,0.50299530
-4.76938469,1.55087423,0.56383239,0.00000000,0.39790822,0.39292536,0.03564655,0.47778196
-4.76338169,1.51244648,0.56456783,0.00000000,0.39385524,0.39247844,0.03513450,0.45362991
-4.75737869,1.47424063,0.56415478,0.00000000,0.38999811,0.39099081,0.03452426,0.43047758
-4.75137569,1.43573783,0.56232209,0.00000000,0.38615543,0.38829825,0.03380571,0.40824618
-4.74537269,1.39646132,0.55884030,0.00000000,0.38215072,0.38427071,0.03297208,0.38684843
-4.73936968,1.35600201,0.55353049,0.00000000,0.37781985,0.37881764,0.03202029,0.36619647
-4.73336668,1.31403953,0.54627087,0.00000000,0.37301799,0.37189161,0.03095124,0.34620893
-4.72736368,1.27035820,0.53700109,0.00000000,0.36762560,0.36349031,0.02976984,0.32681666
-4.72136068,1.22485750,0.52572427,0.00000000,0.36155356,0.35365672,0.02848483,0.30796728
-4.71535768,1.17755737,0.51250678,0.00000000,0.35474717,0.34247779,0.02710850,0.28962819
-4.70935468,1.12859841,0.49747592,0.00000000,0.34718921,0.33008155,0.02565625,0.27178837
-4.70335168,1.07823778,0.48081600,0.00000000,0.33890188,0.31663310,0.02414604,0.25445894
-4.69734867,1.02684130,0.46276282,0.00000000,0.32994774,0.30232957,0.02259776,0.23767267
-4.69134567,0.97487271,0.44359719,0.00000000,0.32042974,0.28739454,0.02103260,0.22148269
-4.68534267,0.92288088,0.42363769,0.00000000,0.31049039,0.27207196,0.01947238,0.20596054
-4.67933967,0.87148568,0.40323299,0.00000000,0.30031005,0.25662009,0.01793893,0.19119386
-4.67333667,0.82136335,0.38275409,0.00000000,0.29010455,0.24130551,0.01645355,0.17728395
-4.66733367,0.77323182,0.36258663,0.00000000,0.28012204,0.22639750,0.01503647,0.16434320
-4.66133067,0.72783652,0.34312347,0.00000000,0.27063923,0.21216290,0.01370651,0.15249270
-4.65532766,0.68593687,0.32475767,0.00000000,0.26195692,0.19886143,0.01248075,0.14186015
-4.64932466,0.64829348,0.30787570,0.00000000,0.25439484,0.18674165,0.01137430,0.13257783
-4.64332166,0.61565625,0.29285115,0.00000000,0.24828589,0.17603741,0.01040024,0.12478102
-4.63731866,0.58875295,0.28003864,0.00000000,0.24396957,0.16696473,0.00956954,0.11860647
-4.63131566,0.56827816,0.26976791,0.00000000,0.24178486,0.15971906,0.00889108,0.11419114
-4.62531266,0.55488230,0.26233800,0.00000000,0.24206226,0.15447276,0.00837173,0.11167082
-4.61930965,0.54916043,0.25801148,0.00000000,0.24511534,0.15137277,0.00801642,0.11117881
-4.61330665,0.55164062,0.25700857,0.00000000,0.25123164,0.15053821,0.00782830,0.11284429
-4.60730365,0.56277177,0.25950129,0.00000000,0.26066322,0.15205805,0.00780875,0.11679044
-4.60130065,0.58291074,0.26560762,0.00000000,0.27361695,0.15598870,0.00795754,0.12313212
-4.59529765,0.61230916,0.27538577,0.00000000,0.29024487,0.16235160,0.00827285,0.13197314
-4.58929465,0.65109990,0.28882892,0.00000000,0.31063487,0.17113081,0.00875130,0.14340295
-4.58329165,0.69928387,0.30586046,0.00000000,0.33480212,0.18227080,0.00938797,0.15749299
-4.57728864,0.75671765,0.32633027,0.00000000,0.36268159,0.19567463,0.01017635,0.17429250
-4.57128564,0.82310253,0.35001222,0.00000000,0.39412213,0.21120252,0.01110831,0.19382409
-4.56528264,0.89797593,0.37660334,0.00000000,0.42888256,0.22867128,0.01217404,0.21607911
-4.55927964,0.98070578,0.40572489,0.00000000,0.46663013,0.24785458,0.01336201,0.24101313
-4.55327664,1.07048884,0.43692578,0.00000000,0.50694176,0.26848443,0.01465896,0.26854153
-4.54727364,1.16635347,0.46968835,0.00000000,0.54930828,0.29025386,0.01604985,0.29853571
-4.54127064,1.26716747,0.50343682,0.00000000,0.59314197,0.31282104,0.01751793,0.33081999
-4.53526763,1.37165145,0.53754821,0.00000000,0.63778724,0.33581484,0.01904484,0.36516948
-4.52926463,1.47839769,0.57136568,0.00000000,0.68253457,0.35884170,0.02061072,0.40130933
-4.52326163,1.58589452,0.60421407,0.00000000,0.72663719,0.38149385,0.02219443,0.43891525
-4.51725863,1.69255577,0.63541697,0.00000000,0.76933030,0.40335856,0.02377383,0.47761586
-4.51125563,1.79675455,0.66431497,0.00000000,0.80985206,0.42402815,0.02532608,0.51699670
-4.50525263,1.89686050,0.69028439,0.00000000,0.84746579,0.44311050,0.02682802,0.55660600
-4.49924962,1.99127930,0.71275558,0.00000000,0.88148235,0.46023955,0.02825661,0.59596233
-4.49324662,2.07849310,0.73123030,0.00000000,0.91128200,0.47508547,0.02958936,0.63456385
-4.48724362,2.15710033,0.74529712,0.00000000,0.93633475,0.48736404,0.03080480,0.67189897
-4.48124062,2.22585351,0.75464437,0.00000000,0.95621827,0.49684472,0.03188293,0.70745821
-4.47523762,2.28369338,0.75906990,0.00000000,0.97063263,0.50335734,0.03280571,0.74074690
-4.46923462,2.32977815,0.75848719,0.00000000,0.97941111,0.50679669,0.03355746,0.77129809
-4.46323162,2.36350644,0.75292753,0.00000000,0.98252659,0.50712517,0.03412521,0.79868543
-4.45722861,2.38453309,0.74253817,0.00000000,0.98009316,0.50437319,0.03449905,0.82253535
-4.45122561,2.39277709,0.72757641,0.00000000,0.97236285,0.49863726,0.03467237,0.84253805
-4.44522261,2.38842114,0.70839996,0.00000000,0.95971748,0.49007602,0.03464200,0.85845677
-4.43921961,2.37190303,0.68545404,0.00000000,0.94265607,0.47890422,0.03440829,0.87013495
-4.43321661,2.34389889,0.65925576,0.00000000,0.92177813,0.46538498,0.03397508,0.87750087
-4.42721361,2.30529913,0.63037637,0.00000000,0.89776369,0.44982076,0.03334961,0.88056940
-4.42121061,2.25717797,0.59942242,0.00000000,0.87135063,0.43254327,0.03254232,0.87944096
-4.41520760,2.20075765,0.56701633,0.00000000,0.84331048,0.41390284,0.03156652,0.87429731
-4.40920460,2.13736881,0.53377741,0.00000000,0.81442331,0.39425769,0.03043810,0.86539463
-4.40320160,2.06840856,0.50030384,0.00000000,0.78545297,0.37396342,0.02917507,0.85305394
-4.39719860,1.99529772,0.46715648,0.00000000,0.75712329,0.35336327,0.02779711,0.83764935
-4.39119560,1.91943890,0.43484485,0.00000000,0.73009630,0.33277928,0.02632507,0.81959455
-4.38519260,1.84217697,0.40381580,0.00000000,0.70495303,0.31250477,0.02478047,0.79932830
-4.37918959,1.76476313,0.37444506,0.00000000,0.68217764,0.29279830,0.02318498,0.77729930
-4.37318659,1.68832399,0.34703181,0.00000000,0.66214516,0.27387918,0.02155994,0.75395144
-4.36718359,1.61383638,0.32179619,0.00000000,0.64511332,0.25592469,0.01992591,0.72970974
-4.36118059,1.54210885,0.29887971,0.00000000,0.63121852,0.23906884,0.01830221,0.70496789
-4.35517759,1.47377006,0.27834818,0.00000000,0.62047597,0.22340276,0.01670665,0.68007765
-4.34917459,1.40926432,0.26019689,0.00000000,0.61278389,0.20897641,0.01515516,0.65534071
-4.34317159,1.34885403,0.24435772,0.00000000,0.60793151,0.19580158,0.01366162,0.63100319
-4.33716858,1.29262874,0.23070757,0.00000000,0.60561047,0.18385591,0.01223771,0.60725298
-4.33116558,1.24052003,0.21907799,0.00000000,0.60542919,0.17308762,0.01089284,0.58421986
-4.32516258,1.19232145,0.20926522,0.00000000,0.60692970,0.16342092,0.00963416,0.56197832
-4.31915958,1.14771248,0.20104063,0.00000000,0.60960622,0.15476163,0.00846659,0.54055277
-4.31315658,1.10628549,0.19416089,0.00000000,0.61292503,0.14700303,0.00739302,0.51992483
-4.30715358,1.06757440,0.18837785,0.00000000,0.61634480,0.14003152,0.00641439,0.50004216
