energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.85592796,7.70390296,1.22363258,6.01538740,0.03451927,0.09215177,1.13819703,0.00000000,0.74012690,0.29654315
-5.84992496,7.73977076,1.22007555,6.05517357,0.03489067,0.09126878,1.13377213,0.00000000,0.73487620,0.29885410
-5.84392196,7.78770147,1.21716902,6.10598581,0.03523030,0.09057324,1.12988092,0.00000000,0.72991962,0.30153012
-5.83791896,7.84680179,1.21489564,6.16683152,0.03554073,0.09005188,1.12660027,0.00000000,0.72536749,0.30459249
-5.83191596,7.91600409,1.21325181,6.23654823,0.03582499,0.08969263,1.12400347,0.00000000,0.72133245,0.30805439
-5.82591296,7.99406742,1.21224135,6.31381486,0.03608628,0.08948437,1.12215355,0.00000000,0.71792270,0.31191915
-5.81990995,8.07958306,1.21186902,6.39716692,0.03632770,0.08941671,1.12109695,0.00000000,0.71523535,0.31617892
-5.81390695,8.17098564,1.21213416,6.48501632,0.03655195,0.08947975,1.12085788,0.00000000,0.71335024,0.32081368
-5.80790395,8.26657046,1.21302485,6.57567580,0.03676108,0.08966386,1.12143383,0.00000000,0.71232437,0.32579072
-5.80190095,8.36451730,1.21451296,6.66738798,0.03695629,0.08995942,1.12279234,0.00000000,0.71218746,0.33106462
-5.79589795,8.46292076,1.21655036,6.75835864,0.03713783,0.09035665,1.12486931,0.00000000,0.71293863,0.33657780
-5.78989495,8.55982664,1.21906648,6.84679351,0.03730485,0.09084548,1.12756887,0.00000000,0.71454452,0.34226160
-5.78389195,8.65327333,1.22196730,6.93093782,0.03745552,0.09141547,1.13076485,0.00000000,0.71693881,0.34803782
-5.77788894,8.74133708,1.22513586,7.00911716,0.03758702,0.09205579,1.13430384,0.00000000,0.72002324,0.35382072
-5.77188594,8.82217932,1.22843410,7.07977843,0.03769576,0.09275528,1.13800944,0.00000000,0.72366993,0.35951940
-5.76588294,8.89409437,1.23170608,7.14152924,0.03777757,0.09350253,1.14168777,0.00000000,0.72772501,0.36504041
-5.75987994,8.95555529,1.23478213,7.19317425,0.03782801,0.09428602,1.14513374,0.00000000,0.73201322,0.37029057
-5.75387694,9.00525597,1.23748387,7.23374670,0.03784263,0.09509435,1.14813786,0.00000000,0.73634335,0.37517971
-5.74787394,9.04214743,1.23962974,7.26253389,0.03781736,0.09591640,1.15049319,0.00000000,0.74051421,0.37962344
-5.74187094,9.06546668,1.24104070,7.27909527,0.03774875,0.09674153,1.15200224,0.00000000,0.74432091,0.38354568
-5.73586793,9.07475664,1.24154593,7.28327217,0.03763435,0.09755986,1.15248339,0.00000000,0.74756105,0.38688088
-5.72986493,9.06987615,1.24098820,7.27518874,0.03747293,0.09836237,1.15177666,0.00000000,0.75004088,0.38957585
-5.72386193,9.05099968,1.23922859,7.25524367,0.03726469,0.09914113,1.14974859,0.00000000,0.75158088,0.39159122
-5.71785893,9.01860649,1.23615070,7.22409322,0.03701137,0.09988941,1.14629612,0.00000000,0.75202081,0.39290231
-5.71185593,8.97345993,1.23166388,7.18262591,0.03671636,0.10060175,1.14134933,0.00000000,0.75122406,0.39349957
-5.70585293,8.91657769,1.22570561,7.13193010,0.03638464,0.10127400,1.13487298,0.00000000,0.74908118,0.39338850
-5.69984992,8.84919439,1.21824302,7.07325565,0.03602268,0.10190336,1.12686703,0.00000000,0.74551257,0.39258903
-5.69384692,8.77271814,1.20927346,7.00797139,0.03563829,0.10248828,1.11736599,0.00000000,0.74047028,0.39113456
-5.68784392,8.68868305,1.19882427,6.93751993,0.03524037,0.10302838,1.10643725,0.00000000,0.73393895,0.38907047
-5.68184092,8.59869947,1.18695183,6.86337188,0.03483860,0.10352436,1.09417857,0.00000000,0.72593596,0.38645247
-5.67583792,8.50440419,1.17373980,6.78698107,0.03444315,0.10397777,1.08071481,0.00000000,0.71651067,0.38334453
-5.66983492,8.40741228,1.15929697,6.70974256,0.03406433,0.10439091,1.06619400,0.00000000,0.70574304,0.37981672
-5.66383192,8.30927247,1.14375440,6.63295488,0.03371221,0.10476652,1.05078289,0.00000000,0.69374143,0.37594296
-5.65782891,8.21142738,1.12726235,6.55778778,0.03339630,0.10510762,1.03466215,0.00000000,0.68063980,0.37179863
-5.65182591,8.11517982,1.10998670,6.48525636,0.03312522,0.10541721,1.01802137,0.00000000,0.66659437,0.36745840
-5.64582291,8.02166609,1.09210522,6.41620237,0.03290645,0.10569806,1.00105388,0.00000000,0.65177970,0.36299397
-5.63981991,7.93183661,1.07380360,6.35128272,0.03274605,0.10595242,0.98395165,0.00000000,0.63638440,0.35847219
-5.63381691,7.84644428,1.05527136,6.29096549,0.03264851,0.10618178,0.96690029,0.00000000,0.62060656,0.35395325
-5.62781391,7.76604028,1.03669778,6.23553281,0.03261661,0.10638664,0.95007443,0.00000000,0.60464887,0.34948925
-5.62181091,7.69097712,1.01826781,6.18509030,0.03265139,0.10656631,0.93363343,0.00000000,0.58871381,0.34512308
-5.61580790,7.62141823,1.00015827,6.13958217,0.03275209,0.10671872,0.91771774,0.00000000,0.57299885,0.34088768
-5.60980490,7.55735345,0.98253421,6.09881103,0.03291626,0.10684035,0.90244585,0.00000000,0.55769187,0.33680566
-5.60380190,7.49861946,0.96554573,6.06246138,0.03313983,0.10692613,0.88791218,0.00000000,0.54296704,0.33288933
-5.59779890,7.44492415,0.94932537,6.03012570,0.03341730,0.10696949,0.87418578,0.00000000,0.52898120,0.32914119
-5.59179590,7.39587402,0.93398604,6.00133194,0.03374193,0.10696246,0.86131003,0.00000000,0.51587092,0.32555475
-5.58579290,7.35100334,0.91961978,5.97557132,0.03410597,0.10689585,0.84930343,0.00000000,0.50375034,0.32211576
-5.57978989,7.30980424,0.90629731,5.95232547,0.03450097,0.10675958,0.83816130,0.00000000,0.49270988,0.31880371
-5.57378689,7.27175647,0.89406840,5.93109184,0.03491806,0.10654300,0.82785855,0.00000000,0.48281585,0.31559373
-5.56778389,7.23635603,0.88296321,5.91140674,0.03534828,0.10623535,0.81835326,0.00000000,0.47411090,0.31245850
-5.56178089,7.20314161,0.87299439,5.89286518,0.03578290,0.10582632,0.80959100,0.00000000,0.46661536,0.30937046
-5.55577789,7.17171826,0.86415995,5.87513712,0.03621376,0.10530660,0.80150970,0.00000000,0.46032921,0.30630395
-5.54977489,7.14177733,0.85644681,5.85797977,0.03663361,0.10466847,0.79404481,0.00000000,0.45523477,0.30323729
-5.54377189,7.11311245,0.84983478,5.84124580,0.03703640,0.10390643,0.78713456,0.00000000,0.45129976,0.30015478
-5.53776888,7.08563089,0.84430085,5.82488742,0.03741757,0.10301775,0.78072500,0.00000000,0.44848055,0.29704833
-5.53176588,7.05936035,0.83982349,5.80895664,0.03777425,0.10200300,0.77477455,0.00000000,0.44672565,0.29391888
-5.52576288,7.03445089,0.83638681,5.79360184,0.03810553,0.10086650,0.76925796,0.00000000,0.44597888,0.29077735
-5.51975988,7.01117234,0.83398429,5.77906120,0.03841252,0.09961664,0.76416927,0.00000000,0.44618245,0.28764512
-5.51375688,6.98990726,0.83262184,5.76565354,0.03869844,0.09826608,0.75952369,0.00000000,0.44727947,0.28455408
-5.50775388,6.97114000,0.83232003,5.75376685,0.03896861,0.09683177,0.75535838,0.00000000,0.44921605,0.28154616
-5.50175088,6.95544214,0.83311530,5.74384543,0.03923034,0.09533485,0.75173188,0.00000000,0.45194274,0.27867234
-5.49574787,6.94345518,0.83506003,5.73637583,0.03949280,0.09380032,0.74872237,0.00000000,0.45541535,0.27599124
-5.48974487,6.93587063,0.83822134,5.73187231,0.03976669,0.09225660,0.74642472,0.00000000,0.45959521,0.27356731
-5.48374187,6.93340856,0.84267869,5.73086201,0.04006400,0.09073487,0.74494651,0.00000000,0.46444878,0.27146864
-5.47773887,6.93679479,0.84852032,5.73387025,0.04039754,0.08926827,0.74440319,0.00000000,0.46994676,0.26976460
-5.47173587,6.94673745,0.85583851,5.74140609,0.04078054,0.08789104,0.74491253,0.00000000,0.47606288,0.26852328
-5.46573287,6.96390330,0.86472397,5.75394830,0.04122613,0.08663741,0.74658874,0.00000000,0.48277224,0.26780890
-5.45972986,6.98889432,0.87525952,5.77193161,0.04174682,0.08554059,0.74953635,0.00000000,0.49004950,0.26767923
-5.45372686,7.02222481,0.88751324,5.79573346,0.04235402,0.08463163,0.75384429,0.00000000,0.49786704,0.26818328
-5.44772386,7.06429945,0.90153153,5.82566097,0.04305750,0.08393826,0.75958024,0.00000000,0.50619300,0.26935908
-5.44172086,7.11539269,0.91733231,5.86193830,0.04386494,0.08348391,0.76678570,0.00000000,0.51498955,0.27123189
-5.43571786,7.17562978,0.93489867,5.90469431,0.04478155,0.08328666,0.77547177,0.00000000,0.52421127,0.27381276
-5.42971486,7.24496998,0.95417337,5.95395082,0.04580970,0.08335845,0.78561599,0.00000000,0.53380386,0.27709753
-5.42371186,7.32319239,0.97505450,6.00961165,0.04694867,0.08370436,0.79716030,0.00000000,0.54370312,0.28106631
-5.41770885,7.40988499,0.99739253,6.07145289,0.04819458,0.08432217,0.81001029,0.00000000,0.55383443,0.28568345
-5.41170585,7.50443771,1.02098901,6.13911500,0.04954028,0.08520208,0.82403561,0.00000000,0.56411255,0.29089801
-5.40570285,7.60603998,1.04559719,6.21209734,0.05097548,0.08632673,0.83907189,0.00000000,0.57444199,0.29664474
-5.39969985,7.71368385,1.07092457,6.28975591,0.05248694,0.08767144,0.85492378,0.00000000,0.58471787,0.30284547
-5.39369685,7.82617301,1.09663747,6.37130512,0.05405876,0.08920472,0.87136930,0.00000000,0.59482727,0.30941103
-5.38769385,7.94213859,1.12236760,6.45582422,0.05567282,0.09088904,0.88816530,0.00000000,0.60465118,0.31624347
-5.38169085,8.06006196,1.14772037,6.54226905,0.05730920,0.09268183,0.90505389,0.00000000,0.61406692,0.32323864
-5.37568784,8.17830472,1.17228495,6.62948961,0.05894682,0.09453669,0.92176963,0.00000000,0.62295101,0.33028905
-5.36968484,8.29514563,1.19564548,6.71625336,0.06056396,0.09640477,0.93804730,0.00000000,0.63118251,0.33728686
-5.36368184,8.40882399,1.21739327,6.80127434,0.06213894,0.09823624,0.95363007,0.00000000,0.63864664,0.34412704
-5.35767884,8.51758826,1.23713937,6.88324737,0.06365072,0.09998190,0.96827757,0.00000000,0.64523858,0.35071051
-5.35167584,8.61974858,1.25452712,6.96088640,0.06507948,0.10159473,0.98177382,0.00000000,0.65086730,0.35694710
-5.34567284,8.71373124,1.26924407,7.03296574,0.06640723,0.10303141,0.99393457,0.00000000,0.65545927,0.36275844
-5.33966983,8.79813283,1.28103277,7.09836247,0.06761823,0.10425376,1.00461373,0.00000000,0.65896179,0.36808043
-5.33366683,8.87177171,1.28969988,7.15609803,0.06869942,0.10522994,1.01370861,0.00000000,0.66134578,0.37286535
-5.32766383,8.93373397,1.29512320,7.20537691,0.06964071,0.10593548,1.02116381,0.00000000,0.66260788,0.37708338
-5.32166083,8.98341140,1.29725622,7.24562030,0.07043511,0.10635401,1.02697328,0.00000000,0.66277151,0.38072359
-5.31565783,9.02052906,1.29612983,7.27649262,0.07107886,0.10647769,1.03118067,0.00000000,0.66188700,0.38379420
-5.30965483,9.04516037,1.29185124,7.29791892,0.07157128,0.10630732,1.03387758,0.00000000,0.66003053,0.38632210
-5.30365183,9.05772820,1.28459986,7.31009197,0.07191462,0.10585211,1.03520001,0.00000000,0.65730182,0.38835169
-5.29764882,9.05899106,1.27462042,7.31346774,0.07211375,0.10512912,1.03532274,0.00000000,0.65382076,0.38994287
-5.29164582,9.05001444,1.26221364,7.30874908,0.07217577,0.10416243,1.03445218,0.00000000,0.64972297,0.39116851
-5.28564282,9.03212780,1.24772468,7.29685780,0.07210955,0.10298205,1.03281762,0.00000000,0.64515453,0.39211114
-5.27963982,9.00686898,1.23153007,7.27889596,0.07192522,0.10162264,1.03066151,0.00000000,0.64026602,0.39285930
-5.27363682,8.97591822,1.21402368,7.25609810,0.07163361,0.10012204,1.02822906,0.00000000,0.63520633,0.39350351
-5.26763382,8.94102479,1.19560229,7.22977641,0.07124580,0.09851982,1.02575765,0.00000000,0.63011642,0.39413209
-5.26163082,8.90392977,1.17665167,7.20126154,0.07077254,0.09685573,1.02346661,0.00000000,0.62512343,0.39482700
-5.25562781,8.86628869,1.15753351,7.17184181,0.07022393,0.09516835,1.02154776,0.00000000,0.62033549,0.39566000
-5.24962481,8.82959797,1.13857415,7.14270401,0.06960897,0.09349374,1.02015739,0.00000000,0.61583743,0.39668911
-5.24362181,8.79512880,1.12005529,7.11487873,0.06893542,0.09186439,1.01940978,0.00000000,0.61168780,0.39795580
-5.23761881,8.76387180,1.10220730,7.08919291,0.06820962,0.09030833,1.01937290,0.00000000,0.60791719,0.39948283
-5.23161581,8.73649523,1.08520519,7.06623215,0.06743647,0.08884855,1.02006623,0.00000000,0.60452812,0.40127303
-5.22561281,8.71331862,1.06916741,7.04631445,0.06661957,0.08750267,1.02146097,0.00000000,0.60149626,0.40330896
-5.21960980,8.69430304,1.05415736,7.02947664,0.06576137,0.08628287,1.02348245,0.00000000,0.59877322,0.40555350
-5.21360680,8.67905814,1.04018735,7.01547402,0.06486350,0.08519608,1.02601478,0.00000000,0.59629038,0.40795144
-5.20760380,8.66686515,1.02722472,7.00379288,0.06392705,0.08424443,1.02890716,0.00000000,0.59396375,0.41043173
-5.20160080,8.65671442,1.01519949,6.99367511,0.06295301,0.08342576,1.03198176,0.00000000,0.59169949,0.41291064
-5.19559780,8.64735512,1.00401321,6.98415319,0.06194259,0.08273444,1.03504259,0.00000000,0.58939970,0.41529526
-5.18959480,8.63735420,0.99354831,6.97409381,0.06089763,0.08216206,1.03788481,0.00000000,0.58696821,0.41748752
-5.18359180,8.62516158,0.98367740,6.96224757,0.05982084,0.08169834,1.04030416,0.00000000,0.58431600,0.41938822
-5.17758879,8.60917801,0.97427202,6.94730222,0.05871613,0.08133185,1.04210590,0.00000000,0.58136590,0.42090118
-5.17158579,8.58782258,0.96521044,6.92793706,0.05758869,0.08105079,1.04311286,0.00000000,0.57805656,0.42193698
-5.16558279,8.55959664,0.95638410,6.90287579,0.05644508,0.08084359,1.04317238,0.00000000,0.57434517,0.42241646
-5.15957979,8.52314162,0.94770245,6.87093579,0.05529319,0.08069944,1.04216165,0.00000000,0.57020914,0.42227357
-5.15357679,8.47728872,0.93909621,6.83107195,0.05414213,0.08060865,1.03999160,0.00000000,0.56564665,0.42145764
-5.14757379,8.42109889,0.93051887,6.78241356,0.05300198,0.08056285,1.03660901,0.00000000,0.56067600,0.41993498
-5.14157079,8.35389234,0.92194669,6.72429339,0.05188356,0.08055515,1.03199710,0.00000000,0.55533413,0.41768967
-5.13556778,8.27526735,0.91337737,6.65626836,0.05079809,0.08058009,1.02617462,0.00000000,0.54967424,0.41472377
-5.12956478,8.18510858,0.90482761,6.57813191,0.04975684,0.08063353,1.01919375,0.00000000,0.54376298,0.41105681
-5.12356178,8.08358580,0.89632998,6.48991812,0.04877083,0.08071248,1.01113694,0.00000000,0.53767715,0.40672478
-5.11755878,7.97114402,0.88792932,6.39189853,0.04785051,0.08081490,1.00211303,0.00000000,0.53150046,0.40177862
-5.11155578,7.84848642,0.87967905,6.28457218,0.04700545,0.08093941,0.99225302,0.00000000,0.52532025,0.39628240
-5.10555278,7.71655149,0.87163763,6.16865009,0.04624422,0.08108510,0.98170561,0.00000000,0.51922456,0.39031124
-5.09954977,7.57648583,0.86386549,6.04503521,0.04557419,0.08125131,0.97063277,0.00000000,0.51329956,0.38394917
-5.09354677,7.42961399,0.85642243,5.91479871,0.04500147,0.08143745,0.95920569,0.00000000,0.50762745,0.37728691
-5.08754377,7.27740648,0.84936584,5.77915379,0.04453098,0.08164287,0.94760098,0.00000000,0.50228490,0.37041979
-5.08154077,7.12144706,0.84274943,5.63942787,0.04416646,0.08186680,0.93599751,0.00000000,0.49734191,0.36344577
-5.07553777,6.96340003,0.83662284,5.49703377,0.04391062,0.08210828,0.92457361,0.00000000,0.49286117,0.35646368
-5.06953477,6.80497819,0.83103167,5.35344075,0.04376536,0.08236622,0.91350492,0.00000000,0.48889771,0.34957168
-5.06353177,6.64791192,0.82601811,5.21014578,0.04373190,0.08263939,0.90296265,0.00000000,0.48549887,0.34286598
-5.05752876,6.49391968,0.82162181,5.06864561,0.04381100,0.08292655,0.89311224,0.00000000,0.48270436,0.33643974
-5.05152576,6.34468010,0.81788096,4.93040987,0.04400316,0.08322644,0.88411241,0.00000000,0.48054643,0.33038226
-5.04552276,6.20180598,0.81483339,4.79685571,0.04430879,0.08353794,0.87611441,0.00000000,0.47905000,0.32477833
-5.03951976,6.06682020,0.81251756,4.66932413,0.04472828,0.08386009,0.86926146,0.00000000,0.47823272,0.31970779
-5.03351676,5.94113385,0.81097334,4.54905835,0.04526211,0.08419220,0.86368834,0.00000000,0.47810493,0.31524514
-5.02751376,5.82602673,0.81024246,4.43718456,0.04591086,0.08453385,0.85952094,0.00000000,0.47866957,0.31145937
-5.02151076,5.72263039,0.81036867,4.33469534,0.04667516,0.08488495,0.85687588,0.00000000,0.47992193,0.30841376
-5.01550775,5.63191419,0.81139755,4.24243591,0.04755559,0.08524578,0.85586015,0.00000000,0.48184951,0.30616573
-5.00950475,5.55467431,0.81337594,4.16109372,0.04855259,0.08561693,0.85657058,0.00000000,0.48443182,0.30476673
-5.00350175,5.49152620,0.81635114,4.09119136,0.04966623,0.08599934,0.85909339,0.00000000,0.48764033,0.30426202
-4.99749875,5.44290053,0.82036985,4.03308310,0.05089607,0.08639428,0.86350359,0.00000000,0.49143869,0.30469045
-4.99149575,5.40904266,0.82547697,3.98695507,0.05224094,0.08680331,0.86986430,0.00000000,0.49578303,0.30608415
-4.98549275,5.39001569,0.83171428,3.95282903,0.05369880,0.08722827,0.87822609,0.00000000,0.50062277,0.30846802
-4.97948974,5.38570683,0.83911911,3.93056958,0.05526648,0.08767127,0.88862603,0.00000000,0.50590154,0.31185926
-4.97348674,5.39583687,0.84772302,3.91989452,0.05693963,0.08813464,0.90108683,0.00000000,0.51155863,0.31626663
-4.96748374,5.41997219,0.85755057,3.92038795,0.05871261,0.08862092,0.91561573,0.00000000,0.51753050,0.32168965
-4.96148074,5.45753891,0.86861819,3.93151552,0.06057841,0.08913282,0.93220328,0.00000000,0.52375276,0.32811769
-4.95547774,5.50783841,0.88093311,3.95264124,0.06252866,0.08967318,0.95082209,0.00000000,0.53016213,0.33552899
-4.94947474,5.57006367,0.89449249,3.98304527,0.06455370,0.09024491,0.97142536,0.00000000,0.53669856,0.34388962
-4.94347174,5.64331559,0.90928260,4.02194175,0.06664269,0.09085092,0.99394549,0.00000000,0.54330723,0.35315246
-4.93746873,5.72661885,0.92527808,4.06849622,0.06878369,0.09149404,1.01829265,0.00000000,0.54994050,0.36325628
-4.93146573,5.81893657,0.94244136,4.12184178,0.07096390,0.09217684,1.04435344,0.00000000,0.55655944,0.37412502
-4.92546273,5.91918345,0.96072208,4.18109363,0.07316978,0.09290157,1.07198981,0.00000000,0.56313505,0.38566724
-4.91945973,6.02623702,0.98005662,4.24536137,0.07538732,0.09366994,1.10103829,0.00000000,0.56964905,0.39777601
-4.91345673,6.13894701,1.00036770,4.31375894,0.07760224,0.09448296,1.13130968,0.00000000,0.57609402,0.41032913
-4.90745373,6.25614268,1.02156407,4.38541197,0.07980015,0.09534073,1.16258933,0.00000000,0.58247304,0.42318994
-4.90145073,6.37663853,1.04354032,4.45946263,0.08196680,0.09624229,1.19463808,0.00000000,0.58879873,0.43620858
-4.89544772,6.49923860,1.06617687,4.53507221,0.08408824,0.09718541,1.22719402,0.00000000,0.59509167,0.44922392
-4.88944472,6.62273981,1.08934011,4.61142167,0.08615095,0.09816641,1.25997505,0.00000000,0.60137837,0.46206601
-4.88344172,6.74593487,1.11288281,4.68771072,0.08814202,0.09918008,1.29268233,0.00000000,0.60768876,0.47455907
-4.87743872,6.86761537,1.13664481,4.76315588,0.09004923,0.10021952,1.32500444,0.00000000,0.61405336,0.48652498
-4.87143572,6.98657528,1.16045401,4.83698818,0.09186117,0.10127616,1.35662234,0.00000000,0.62050032,0.49778716
-4.86543272,7.10161562,1.18412775,4.90845087,0.09356726,0.10233974,1.38721487,0.00000000,0.62705230,0.50817461
-4.85942971,7.21155039,1.20747447,4.97679792,0.09515789,0.10339840,1.41646467,0.00000000,0.63372356,0.51752612
-4.85342671,7.31521401,1.23029582,5.04129354,0.09662441,0.10443883,1.44406424,0.00000000,0.64051727,0.52569434
-4.84742371,7.41147048,1.25238908,5.10121320,0.09795919,0.10544644,1.46972208,0.00000000,0.64742325,0.53254966
-4.84142071,7.49922404,1.27355000,5.15584637,0.09915569,0.10640568,1.49316843,0.00000000,0.65441621,0.53798355
-4.83541771,7.57743127,1.29357584,5.20450102,0.10020848,0.10730033,1.51416065,0.00000000,0.66145468,0.54191148
-4.82941471,7.64511436,1.31226877,5.24651001,0.10111333,0.10811387,1.53248789,0.00000000,0.66848072,0.54427502
-4.82341171,7.70137522,1.32943949,5.28123917,0.10186724,0.10882990,1.54797496,0.00000000,0.67542035,0.54504330
-4.81740870,7.74541005,1.34491100,5.30809682,0.10246853,0.10943256,1.56048536,0.00000000,0.68218489,0.54421352
-4.81140570,7.77652408,1.35852253,5.32654454,0.10291693,0.10990696,1.56992334,0.00000000,0.68867301,0.54181081
-4.80540270,7.79414596,1.37013344,5.33610873,0.10321366,0.11023967,1.57623509,0.00000000,0.69477364,0.53788721
-4.79939970,7.79784161,1.37962721,5.33639264,0.10336153,0.11041913,1.57940915,0.00000000,0.70036945,0.53252006
-4.79339670,7.78732707,1.38691521,5.32708832,0.10336507,0.11043609,1.57947604,0.00000000,0.70534097,0.52580981
-4.78739370,7.76248015,1.39194034,5.30798817,0.10323058,0.11028398,1.57650743,0.00000000,0.70957101,0.51787742
-4.78139070,7.72335042,1.39468030,5.27899560,0.10296629,0.10995924,1.57061481,0.00000000,0.71294940,0.50886152
-4.77538769,7.67016743,1.39515045,5.24013429,0.10258236,0.10946164,1.56194791,0.00000000,0.71537771,0.49891540
-4.76938469,7.60334664,1.39340608,5.19155575,0.10209101,0.10879447,1.55069296,0.00000000,0.71677382,0.48820405
-4.76338169,7.52349282,1.38954394,5.13354465,0.10150650,0.10796469,1.53707084,0.00000000,0.71707611,0.47690132
-4.75737869,7.43140047,1.38370288,5.06652168,0.10084511,0.10698300,1.52133511,0.00000000,0.71624714,0.46518720
-4.75137569,7.32805093,1.37606350,4.99104354,0.10012507,0.10586374,1.50376992,0.00000000,0.71427657,0.45324541
-4.74537269,7.21460565,1.36684658,4.90779971,0.09936641,0.10462481,1.48468776,0.00000000,0.71118317,0.44126118
-4.73936968,7.09239536,1.35631029,4.81760603,0.09859075,0.10328737,1.46442676,0.00000000,0.70701590,0.42941921
-4.73336668,6.96290468,1.34474606,4.72139468,0.09782097,0.10187546,1.44334751,0.00000000,0.70185381,0.41790180
-4.72736368,6.82775200,1.33247299,4.62020071,0.09708085,0.10041559,1.42182929,0.00000000,0.69580490,0.40688702
-4.72136068,6.68866461,1.31983110,4.51514521,0.09639458,0.09893606,1.40026530,0.00000000,0.68900381,0.39654686
-4.71535768,6.54744903,1.30717316,4.40741530,0.09578622,0.09746639,1.37905704,0.00000000,0.68160846,0.38704528
-4.70935468,6.40595706,1.29485563,4.29824126,0.09527904,0.09603650,1.35860767,0.00000000,0.67379573,0.37853605
-4.70335168,6.26604801,1.28322868,4.18887149,0.09489486,0.09467591,1.33931427,0.00000000,0.66575629,0.37116045
-4.69734867,6.12954802,1.27262574,4.08054573,0.09465331,0.09341294,1.32155927,0.00000000,0.65768881,0.36504463
-4.69134567,5.99820764,1.26335291,3.97446750,0.09457109,0.09227386,1.30570110,0.00000000,0.64979373,0.36029691
-4.68534267,5.87365891,1.25567861,3.87177654,0.09466122,0.09128205,1.29206440,0.00000000,0.64226679,0.35700479
-4.67933967,5.75737357,1.24982394,3.77352222,0.09493240,0.09045727,1.28093017,0.00000000,0.63529274,0.35523211
-4.67333667,5.65062405,1.24595414,3.68063898,0.09538837,0.08981502,1.27252625,0.00000000,0.62903920,0.35501625
-4.66733367,5.55444886,1.24417164,3.59392464,0.09602743,0.08936597,1.26701870,0.00000000,0.62365119,0.35636561
-4.66133067,5.46962411,1.24451100,3.51402266,0.09684214,0.08911561,1.26450441,0.00000000,0.61924643,0.35925764
-4.65532766,5.39664265,1.24693609,3.44140897,0.09781909,0.08906404,1.26500569,0.00000000,0.61591162,0.36363752
-4.64932466,5.33570201,1.25133981,3.37638413,0.09893900,0.08920593,1.26846698,0.00000000,0.61369999,0.36941769
-4.64332166,5.28670216,1.25754632,3.31907129,0.10017691,0.08953074,1.27475427,0.00000000,0.61263001,0.37647836
