energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.81390695,6.21823746,0.02884840,1.07164532,0.22357161,0.10905963,4.43066844,2.42560376,0.03738695,2.09941728
-5.80790395,6.04999848,0.02845244,1.01088694,0.23092501,0.11022839,4.32306153,2.32515387,0.03729859,2.09698180
-5.80190095,5.91510505,0.02797604,0.95592850,0.23844529,0.11220712,4.23390348,2.24050340,0.03742893,2.10470838
-5.79589795,5.81130635,0.02742019,0.90667033,0.24597831,0.11492347,4.16186683,2.17094038,0.03773453,2.12135762
-5.78989495,5.73545776,0.02678792,0.86285176,0.25335615,0.11828217,4.10499470,2.11536242,0.03817139,2.14542249
-5.78389195,5.68364717,0.02608408,0.82407345,0.26040133,0.12216751,4.06080892,2.07232417,0.03869561,2.17517038
-5.77788894,5.65134607,0.02531494,0.78982355,0.26693177,0.12644663,4.02643283,2.04009566,0.03926402,2.20869343
-5.77188594,5.63357893,0.02448785,0.75950638,0.27276607,0.13097334,3.99872327,2.01672881,0.03983492,2.24396559
-5.76588294,5.62510431,0.02361088,0.73247218,0.27772925,0.13559236,3.97440607,2.00012968,0.04036875,2.27890442
-5.75987994,5.62060063,0.02269248,0.70804666,0.28165839,0.14014401,3.95020969,1.98813330,0.04082883,2.31143536
-5.75387694,5.61484943,0.02174114,0.68555923,0.28440821,0.14446897,3.92299171,1.97857844,0.04118203,2.33955623
-5.74787394,5.60290966,0.02076520,0.66436868,0.28585623,0.14841313,3.88985389,1.96937939,0.04139941,2.36139952
-5.74187094,5.58027651,0.01977258,0.64388556,0.28590729,0.15183220,3.84824190,1.95859231,0.04145680,2.37529019
-5.73586793,5.54301962,0.01877069,0.62359069,0.28449731,0.15459611,3.79602673,1.94447377,0.04133523,2.37979681
-5.72986493,5.48789606,0.01776633,0.60304921,0.28159606,0.15659281,3.73156580,1.92552977,0.04102129,2.37377417
-5.72386193,5.41243495,0.01676564,0.58192009,0.27720887,0.15773148,3.65374267,1.90055370,0.04050734,2.35639579
-5.71785893,5.31499156,0.01577415,0.55996111,0.27137714,0.15794505,3.56198511,1.86865234,0.03979157,2.32717534
-5.71185593,5.19477027,0.01479680,0.53702955,0.26417778,0.15719178,3.45626241,1.82925958,0.03887786,2.28597613
-5.70585293,5.05181692,0.01383801,0.51307889,0.25572137,0.15545605,3.33706328,1.78213788,0.03777558,2.23300883
-5.69984992,4.88698240,0.01290179,0.48815216,0.24614945,0.15274814,3.20535668,1.72736814,0.03649916,2.16881755
-5.69384692,4.70186042,0.01199179,0.46237246,0.23563075,0.14910329,3.06253826,1.66532910,0.03506755,2.09425542
-5.68784392,4.49870325,0.01111143,0.43593139,0.22435677,0.14457978,2.91036569,1.59666758,0.03350357,2.01045078
-5.68184092,4.28032008,0.01026389,0.40907606,0.21253678,0.13925640,2.75088609,1.52226145,0.03183320,1.91876580
-5.67583792,4.04996295,0.00945223,0.38209536,0.20039246,0.13322934,2.58635902,1.44317710,0.03008475,1.82074937
-5.66983492,3.81120547,0.00867937,0.35530619,0.18815243,0.12660859,2.41917846,1.36062368,0.02828810,1.71808640
-5.66383192,3.56781940,0.00794810,0.32904005,0.17604677,0.11951415,2.25179658,1.27590581,0.02647378,1.61254559
-5.65782891,3.32365402,0.00726111,0.30363073,0.16430184,0.11207209,2.08665218,1.19037698,0.02467226,1.50592777
-5.65182591,3.08252238,0.00662088,0.27940315,0.15313537,0.10441068,1.92610578,1.10539516,0.02291315,1.40001655
-5.64582291,2.84809810,0.00602970,0.25666386,0.14275211,0.09665681,1.77238318,1.02228211,0.02122455,1.29653310
-5.63981991,2.62382548,0.00548960,0.23569324,0.13333991,0.08893267,1.62752843,0.94228763,0.01963241,1.19709610
-5.63381691,2.41284470,0.00500225,0.21673940,0.12506644,0.08135297,1.49336678,0.86655947,0.01816009,1.10318801
-5.62781391,2.21793331,0.00456897,0.20001389,0.11807648,0.07402266,1.37147771,0.79611945,0.01682789,1.01612806
-5.62181091,2.04146408,0.00419062,0.18568890,0.11248970,0.06703527,1.26317749,0.73184589,0.01565281,0.93705238
-5.61580790,1.88537879,0.00386755,0.17389598,0.10839907,0.06047174,1.16951062,0.67446238,0.01464829,0.86690094
-5.60980490,1.75117696,0.00359960,0.16472601,0.10586964,0.05440000,1.09124907,0.62453241,0.01382411,0.80641122
-5.60380190,1.63991796,0.00338602,0.15823017,0.10493781,0.04887493,1.02889816,0.58245939,0.01318633,0.75611779
-5.59779890,1.55223485,0.00322549,0.15442183,0.10561099,0.04393890,0.98270782,0.54849149,0.01273735,0.71635737
-5.59179590,1.48835806,0.00311609,0.15327907,0.10786765,0.03962263,0.95268813,0.52273055,0.01247598,0.68727838
-5.58579290,1.44814705,0.00305528,0.15474774,0.11165772,0.03594640,0.93862790,0.50514432,0.01239755,0.66885441
-5.57978989,1.43112825,0.00304000,0.15874493,0.11690347,0.03292144,0.94011541,0.49558144,0.01249419,0.66090070
-5.57378689,1.43653770,0.00306661,0.16516279,0.12350068,0.03055148,0.95656059,0.49378850,0.01275495,0.66309305
-5.56778389,1.46336692,0.00313101,0.17387251,0.13132041,0.02883425,0.98721785,0.49942849,0.01316619,0.67498849
-5.56178089,1.51041100,0.00322866,0.18472863,0.14021118,0.02776300,1.03120940,0.51210032,0.01371178,0.69604722
-5.55577789,1.57631767,0.00335467,0.19757346,0.15000173,0.02732786,1.08754836,0.53135878,0.01437353,0.72565533
-5.54977489,1.65963654,0.00350390,0.21224156,0.16050432,0.02751704,1.15516189,0.55673464,0.01513152,0.76314780
-5.54377189,1.75886765,0.00367104,0.22856445,0.17151862,0.02831777,1.23291373,0.58775429,0.01596455,0.80783151
-5.53776888,1.87250834,0.00385076,0.24637514,0.18283602,0.02971706,1.31962629,0.62395867,0.01685055,0.85900764
-5.53176588,1.99909749,0.00403781,0.26551268,0.19424450,0.03170219,1.41410189,0.66492094,0.01776705,0.91599314
-5.52576288,2.13725621,0.00422714,0.28582641,0.20553373,0.03426087,1.51514304,0.71026235,0.01869169,0.97814069
-5.51975988,2.28572362,0.00441409,0.30717977,0.21650044,0.03738128,1.62157119,0.75966585,0.01960267,1.04485656
-5.51375688,2.44338675,0.00459448,0.32945370,0.22695371,0.04105175,1.73224390,0.81288685,0.02047927,1.11561580
-5.50775388,2.60930308,0.00476474,0.35254908,0.23672015,0.04526036,1.84606963,0.86976055,0.02130229,1.18997408
-5.50175088,2.78271481,0.00492210,0.37638844,0.24564861,0.04999431,1.96202004,0.93020544,0.02205449,1.26757560
-5.49574787,2.96305372,0.00506463,0.40091654,0.25361429,0.05523915,2.07913913,0.99422240,0.02272097,1.34815652
-5.48974487,3.14993585,0.00519139,0.42609976,0.26052205,0.06097802,2.19654906,1.06188917,0.02328952,1.43154340
-5.48374187,3.34314581,0.00530250,0.45192440,0.26630874,0.06719070,2.31345245,1.13335012,0.02375081,1.51764651
-5.47773887,3.54261065,0.00539916,0.47839365,0.27094434,0.07385285,2.42913106,1.20880128,0.02409864,1.60644784
-5.47173587,3.74836412,0.00548373,0.50552356,0.27443205,0.08093509,2.54294101,1.28847105,0.02432993,1.69798406
-5.46573287,3.96050229,0.00555973,0.53333805,0.27680701,0.08840235,2.65430507,1.37259719,0.02444476,1.79232500
-5.45972986,4.17913254,0.00563179,0.56186315,0.27813401,0.09621324,2.76270236,1.46140083,0.02444627,1.88954825
-5.45372686,4.40431806,0.00570561,0.59112089,0.27850403,0.10431961,2.86765645,1.55505866,0.02434042,1.98971113
-5.44772386,4.63602057,0.00578793,0.62112302,0.27802994,0.11266631,2.96872246,1.65367460,0.02413577,2.09282128
-5.44172086,4.87404443,0.00588639,0.65186500,0.27684147,0.12119118,3.06547454,1.75725226,0.02384314,2.19880730
-5.43571786,5.11798499,0.00600943,0.68332058,0.27507972,0.12982523,3.15749427,1.86566972,0.02347524,2.30749115
-5.42971486,5.36718460,0.00616618,0.71543724,0.27289153,0.13849318,3.24436127,1.97865807,0.02304623,2.41856395
-5.42371186,5.62069880,0.00636628,0.74813285,0.27042379,0.14711413,3.32564673,2.09578508,0.02257133,2.53156666
-5.41770885,5.87727534,0.00661976,0.78129370,0.26781823,0.15560259,3.40091047,2.21644510,0.02206638,2.64587727
-5.41170585,6.13534775,0.00693681,0.81477396,0.26520657,0.16386972,3.46970197,2.33985606,0.02154740,2.76070539
-5.40570285,6.39304440,0.00732762,0.84839673,0.26270653,0.17182476,3.53156558,2.46506412,0.02103021,2.87509524
-5.39969985,6.64821356,0.00780216,0.88195654,0.26041865,0.17937674,3.58604967,2.59095619,0.02053009,2.98793733
-5.39369685,6.89846351,0.00836994,0.91522313,0.25842407,0.18643622,3.63271940,2.71627987,0.02006141,3.09798887
-5.38769385,7.14121652,0.00903979,0.94794631,0.25678334,0.19291726,3.67117227,2.83967030,0.01963738,3.20390221
-5.38169085,7.37377417,0.00981957,0.97986167,0.25553616,0.19873936,3.70105578,2.95968286,0.01926981,3.30426045
-5.37568784,7.59339132,0.01071589,1.01069676,0.25470207,0.20382935,3.72208592,3.07483030,0.01896891,3.39761874
-5.36968484,7.79735529,0.01173383,1.04017736,0.25428198,0.20812329,3.73406553,3.18362280,0.01874315,3.48254951
-5.36368184,7.98306653,0.01287659,1.06803373,0.25426033,0.21156816,3.73690121,3.28460908,0.01859911,3.55768968
-5.35767884,8.14811723,0.01414520,1.09400636,0.25460781,0.21412332,3.73061790,3.37641702,0.01854148,3.62178752
-5.35167584,8.29036427,0.01553821,1.11785114,0.25528448,0.21576172,3.71537004,3.45779181,0.01857296,3.67374727
-5.34567284,8.40799343,0.01705141,1.13934375,0.25624302,0.21647079,3.69144860,3.52763027,0.01869428,3.71266920
-5.33966983,8.49957231,0.01867755,1.15828328,0.25743213,0.21625291,3.65928355,3.58501002,0.01890426,3.73788336
-5.33366683,8.56409004,0.02040614,1.17449498,0.25879976,0.21512551,3.61944153,3.62921236,0.01919982,3.74897560
-5.32766383,8.60098282,0.02222336,1.18783237,0.26029617,0.21312078,3.57261870,3.65973854,0.01957612,3.74580461
-5.32166083,8.61014480,0.02411199,1.19817877,0.26187670,0.21028495,3.51962921,3.67631881,0.02002672,3.72850931
-5.31565783,8.59192500,0.02605146,1.20544845,0.26350408,0.20667717,3.46138974,3.67891472,0.02054369,3.69750665
-5.30965483,8.54711117,0.02801810,1.20958757,0.26515038,0.20236804,3.39890091,3.66771488,0.02111787,3.65347977
-5.30365183,8.47690246,0.02998540,1.21057513,0.26679845,0.19743789,3.33322631,3.64312497,0.02173909,3.59735756
-5.29764882,8.38287278,0.03192449,1.20842400,0.26844276,0.19197475,3.26547012,3.60575296,0.02239645,3.53028657
-5.29164582,8.26692729,0.03380471,1.20318220,0.27008990,0.18607219,3.19675419,3.55639055,0.02307860,3.45359670
-5.28564282,8.13125402,0.03559436,1.19493435,0.27175839,0.17982708,3.12819536,3.49599184,0.02377409,3.36876231
-5.27963982,7.97827306,0.03726142,1.18380328,0.27347806,0.17333727,3.06088371,3.42565039,0.02447163,3.27736038
-5.27363682,7.81058490,0.03877454,1.16995160,0.27528899,0.16669944,2.99586234,3.34657544,0.02516046,3.18102759
-5.26763382,7.63091968,0.04010388,1.15358311,0.27723989,0.16000693,2.93410904,3.26006811,0.02583060,3.08141778
-5.26163082,7.44208827,0.04122210,1.13494358,0.27938616,0.15334789,2.87652008,3.16749825,0.02647316,2.98016137
-5.25562781,7.24693608,0.04210523,1.11432085,0.28178756,0.14680361,2.82389626,3.07028216,0.02708051,2.87882812
-5.24962481,7.04829982,0.04273352,1.09204377,0.28450557,0.14044712,2.77693119,2.96986153,0.02764647,2.77889403
-5.24362181,6.84896746,0.04309217,1.06847972,0.28760062,0.13434216,2.73620176,2.86768360,0.02816644,2.68171351
-5.23761881,6.65164119,0.04317189,1.04403058,0.29112911,0.12854239,2.70216080,2.76518260,0.02863739,2.58849707
-5.23161581,6.45890327,0.04296926,1.01912689,0.29514052,0.12309103,2.67513174,2.66376223,0.02905790,2.50029508
-5.22561281,6.27318475,0.04248700,0.99422027,0.29967465,0.11802075,2.65530542,2.56477925,0.02942799,2.41798747
-5.21960980,6.09673688,0.04173391,0.96977406,0.30475901,0.11335389,2.64273902,2.46952808,0.02974901,2.34227955
-5.21360680,5.93160545,0.04072465,0.94625253,0.31040671,0.10910302,2.63735728,2.37922639,0.03002346,2.27370343
-5.20760380,5.77960845,0.03947934,0.92410886,0.31661473,0.10527167,2.63895625,2.29500182,0.03025471,2.21262481
-5.20160080,5.64231747,0.03802293,0.90377226,0.32336283,0.10185539,2.64720963,2.21788014,0.03044674,2.15925470
-5.19559780,5.52104346,0.03638449,0.88563494,0.33061313,0.09884286,2.66167806,2.14877492,0.03060393,2.11366522
-5.18959480,5.41682762,0.03459626,0.87003923,0.33831028,0.09621728,2.68182132,2.08847929,0.03073075,2.07580916
-5.18359180,5.33043801,0.03269276,0.85726562,0.34638240,0.09395773,2.70701356,2.03765997,0.03083154,2.04554221
-5.17758879,5.26237228,0.03070977,0.84752210,0.35474269,0.09204066,2.73656123,1.99685404,0.03091033,2.02264722
-5.17158579,5.21286701,0.02868333,0.84093555,0.36329157,0.09044130,2.76972363,1.96646859,0.03097069,2.00685958
-5.16558279,5.18191331,0.02664879,0.83754534,0.37191931,0.08913506,2.80573518,1.94678343,0.03101560,1.99789273
-5.15957979,5.16927859,0.02463995,0.83729970,0.38050903,0.08809877,2.84382896,1.93795693,0.03104738,1.99546286
-5.15357679,5.17453357,0.02268832,0.84005501,0.38893982,0.08731185,2.88326049,1.94003466,0.03106776,1.99931183
-5.14757379,5.19708341,0.02082242,0.84557802,0.39708999,0.08675719,2.92333071,1.95296072,0.03107779,2.00922744
-5.14157079,5.23620178,0.01906736,0.85355110,0.40484006,0.08642184,2.96340715,1.97659096,0.03107802,2.02506006
-5.13556778,5.29106602,0.01744446,0.86358029,0.41207559,0.08629748,3.00294228,2.01070772,0.03106847,2.04673508
-5.12956478,5.36079194,0.01597107,0.87520581,0.41868954,0.08638060,3.04148793,2.05503517,0.03104880,2.07426033
-5.12356178,5.44446647,0.01466055,0.88791482,0.42458421,0.08667235,3.07870534,2.10925453,0.03101836,2.10772841
-5.11755878,5.54117675,0.01352232,0.90115574,0.42967264,0.08717827,3.11436997,2.17301837,0.03097626,2.14731346
-5.11155578,5.65003426,0.01256212,0.91435386,0.43387956,0.08790758,3.14837114,2.24596310,0.03092146,2.19326268
-5.10555278,5.77019319,0.01178227,0.92692758,0.43714176,0.08887246,3.18070645,2.32771929,0.03085282,2.24588286
-5.09954977,5.90086236,0.01118207,0.93830466,0.43940822,0.09008702,3.21147143,2.41791897,0.03076907,2.30552247
-5.09354677,6.04131067,0.01075827,0.94793816,0.44063983,0.09156616,3.24084501,2.51619980,0.03066889,2.37255016
-5.08754377,6.19086608,0.01050554,0.95532142,0.44080899,0.09332447,3.26907195,2.62220589,0.03055085,2.44733062
-5.08154077,6.34890901,0.01041698,0.96000158,0.43989917,0.09537495,3.29644304,2.73558526,0.03041344,2.53019880
-5.07553777,6.51486080,0.01048461,0.96159144,0.43790443,0.09772794,3.32327445,2.85598425,0.03025504,2.62143385
-5.06953477,6.68816834,0.01069994,0.95977920,0.43482920,0.10039004,3.34988727,2.98303923,0.03007393,2.72123371
-5.06353177,6.86828617,0.01105441,0.95433585,0.43068814,0.10336321,3.37658830,3.11636618,0.02986835,2.82969146
-5.05752876,7.05465710,0.01153982,0.94512010,0.42550622,0.10664409,3.40365311,3.25554873,0.02963647,2.94677457
-5.05152576,7.24669260,0.01214879,0.93208072,0.41931901,0.11022350,3.43131189,3.40012539,0.02937652,3.07230758
-5.04552276,7.44375389,0.01287508,0.91525632,0.41217307,0.11408615,3.45973858,3.54957669,0.02908685,3.20595898
-5.03951976,7.64513454,0.01371386,0.89477266,0.40412636,0.11821070,3.48904347,3.70331295,0.02876607,3.34723254
-5.03351676,7.85004532,0.01466197,0.87083759,0.39524863,0.12256989,3.51926906,3.86066333,0.02841314,3.49546338
-5.02751376,8.05760157,0.01571801,0.84373389,0.38562151,0.12713105,3.55038893,4.02086679,0.02802750,3.64981853
-5.02151076,8.26681353,0.01688244,0.81381029,0.37533843,0.13185664,3.58230904,4.18306544,0.02760922,3.80930186
-5.01550775,8.47657960,0.01815750,0.78147098,0.36450403,0.13670507,3.61487095,4.34630073,0.02715908,3.97276310
-5.00950475,8.68568273,0.01954712,0.74716399,0.35323315,0.14163156,3.64785625,4.50951289,0.02667865,4.13891026
-5.00350175,8.89279003,0.02105666,0.71136887,0.34164927,0.14658908,3.68099161,4.67154366,0.02617033,4.30632523
-4.99749875,9.09645542,0.02269267,0.67458403,0.32988247,0.15152934,3.71395406,4.83114276,0.02563736,4.47348183
-4.99149575,9.29512583,0.02446243,0.63731421,0.31806692,0.15640372,3.74637602,4.98697788,0.02508374,4.63876604
-4.98549275,9.48715089,0.02637357,0.60005843,0.30633797,0.16116422,3.77785010,5.13764842,0.02451420,4.80049801
-4.97948974,9.67079648,0.02843349,0.56329874,0.29482897,0.16576432,3.80793354,5.28170282,0.02393399,4.95695547
-4.97348674,9.84426251,0.03064889,0.52749020,0.28366805,0.17015968,3.83615270,5.41765929,0.02334874,5.10639844
-4.96748374,10.00570522,0.03302512,0.49305225,0.27297487,0.17430890,3.86200771,5.54402982,0.02276429,5.24709508
-4.96148074,10.15326416,0.03556568,0.46036163,0.26285766,0.17817396,3.88497801,5.65934703,0.02218642,5.37734848
-4.95547774,10.28509407,0.03827165,0.42974708,0.25341052,0.18172079,3.90452901,5.76219344,0.02162069,5.49552442
-4.94947474,10.39940138,0.04114124,0.40148569,0.24471138,0.18491954,3.92012032,5.85123260,0.02107219,5.60007981
-4.94347174,10.49448490,0.04416933,0.37580108,0.23682043,0.18774493,3.93121605,5.92524146,0.02054543,5.68959163
-4.93746873,10.56877995,0.04734719,0.35286310,0.22977936,0.19017638,3.93729699,5.98314285,0.02004413,5.76278595
-4.93146573,10.62090466,0.05066223,0.33278896,0.22361117,0.19219823,3.93787485,6.02403748,0.01957117,5.81856648
-4.92546273,10.64970691,0.05409797,0.31564573,0.21832082,0.19379977,3.93250813,6.04723397,0.01912853,5.85604203
-4.91945973,10.65431010,0.05763401,0.30145367,0.21389640,0.19497532,3.92081900,6.05227601,0.01871730,5.87455185
-4.91345673,10.63415544,0.06124623,0.29019050,0.21031091,0.19572420,3.90251058,6.03896530,0.01833773,5.87368805
-4.90745373,10.58903876,0.06490710,0.28179602,0.20752446,0.19605074,3.87738356,6.00737910,0.01798937,5.85331391
-4.90145073,10.51913937,0.06858605,0.27617712,0.20548675,0.19596416,3.84535107,5.95788127,0.01767116,5.81357706
-4.89544772,10.42503898,0.07225001,0.27321272,0.20413975,0.19547845,3.80645093,5.89112587,0.01738163,5.75491644
-4.88944472,10.30772895,0.07586396,0.27275870,0.20342032,0.19461221,3.76085408,5.80805269,0.01711909,5.67806229
-4.88344172,10.16860449,0.07939164,0.27465244,0.20326277,0.19338840,3.70886846,5.70987409,0.01688185,5.58402835
-4.87743872,10.00944509,0.08279620,0.27871709,0.20360121,0.19183407,3.65093761,5.59805340,0.01666835,5.47409610
-4.87143572,9.83238126,0.08604090,0.28476539,0.20437150,0.18997997,3.58763377,5.47427494,0.01647741,5.34979082
-4.86543272,9.63984811,0.08908981,0.29260300,0.20551291,0.18786017,3.51964531,5.34040654,0.01630835,5.21285007
-4.85942971,9.43452737,0.09190849,0.30203154,0.20696936,0.18551161,3.44775888,5.19845571,0.01616110,5.06518520
-4.85342671,9.21927973,0.09446455,0.31285114,0.20869024,0.18297358,3.37283707,5.05052075,0.01603632,4.90883716
-4.84742371,8.99707036,0.09672823,0.32486284,0.21063086,0.18028721,3.29579225,4.89873879,0.01593545,4.74592803
-4.84142071,8.77089054,0.09867285,0.33787061,0.21275263,0.17749488,3.21755811,4.74523249,0.01586070,4.57861004
-4.83541771,8.54367872,0.10027521,0.35168333,0.21502293,0.17463971,3.13906010,4.59205751,0.01581505,4.40901405
-4.82941471,8.31824447,0.10151589,0.36611663,0.21741477,0.17176501,3.06118628,4.44115285,0.01580218,4.23919936
-4.82341171,8.09719840,0.10237944,0.38099459,0.21990644,0.16891368,2.98475999,4.29429579,0.01582640,4.07110697
-4.81740870,7.88289096,0.10285461,0.39615153,0.22248097,0.16612777,2.91051581,4.15306325,0.01589252,3.90651789
-4.81140570,7.67736243,0.10293434,0.41143353,0.22512573,0.16344797,2.83907970,4.01880070,0.01600576,3.74701803
-4.80540270,7.48230583,0.10261586,0.42670001,0.22783197,0.16091313,2.77095452,3.89259988,0.01617156,3.59397106
-4.79939970,7.29904362,0.10190061,0.44182500,0.23059445,0.15855982,2.70651112,3.77528543,0.01639543,3.44849963
-4.79339670,7.12851847,0.10079423,0.45669826,0.23341120,0.15642194,2.64598556,3.66741089,0.01668281,3.31147562
-4.78739370,6.97129752,0.09930640,0.47122599,0.23628323,0.15453030,2.58948206,3.56926342,0.01703890,3.18351911
-4.78139070,6.82758893,0.09745075,0.48533119,0.23921434,0.15291220,2.53698134,3.48087658,0.01746844,3.06500551
-4.77538769,6.69726896,0.09524470,0.49895354,0.24221085,0.15159108,2.48835356,3.40205005,0.01797558,2.95608014
-4.76938469,6.57991738,0.09270922,0.51204872,0.24528128,0.15058612,2.44337500,3.33237494,0.01856372,2.85667881
-4.76338169,6.47485898,0.08986867,0.52458731,0.24843597,0.14991187,2.40174714,3.27126325,0.01923529,2.76655321
-4.75737869,6.38120851,0.08675049,0.53655309,0.25168651,0.14957794,2.36311729,3.21797979,0.01999167,2.68529954
-4.75137569,6.29791693,0.08338492,0.54794098,0.25504501,0.14958869,2.32709936,3.17167527,0.02083299,2.61238887
-4.74537269,6.22381692,0.07980462,0.55875462,0.25852331,0.14994310,2.29329391,3.13141899,0.02175809,2.54719788
-4.73936968,6.15766584,0.07604433,0.56900378,0.26213190,0.15063461,2.26130653,3.09623011,0.02276440,2.48903875
-4.73336668,6.09818522,0.07214038,0.57870172,0.26587897,0.15165126,2.23076390,3.06510654,0.02384792,2.43718718
-4.72736368,6.04409590,0.06813021,0.58786274,0.26976925,0.15297589,2.20132712,3.03705084,0.02500328,2.39090795
-4.72136068,5.99414891,0.06405192,0.59650011,0.27380304,0.15458670,2.17270225,3.01109281,0.02622377,2.34947742
-4.71535768,5.94715203,0.05994363,0.60462456,0.27797538,0.15645790,2.14464784,2.98630868,0.02750156,2.31220294
-4.70935468,5.90199307,0.05584303,0.61224341,0.28227547,0.15856083,2.11698010,2.96183712,0.02882789,2.27843935
-4.70335168,5.85766030,0.05178679,0.61936069,0.28668645,0.16086517,2.08957578,2.93689232,0.03019344,2.24760261
-4.69734867,5.81326131,0.04781008,0.62597809,0.29118557,0.16334056,2.06237343,2.91077467,0.03158865,2.21918117
-4.69134567,5.76804089,0.04394607,0.63209690,0.29574487,0.16595842,2.03537360,2.88287950,0.03300426,2.19274549
-4.68534267,5.72139868,0.04022554,0.63772087,0.30033236,0.16869392,2.00863825,2.85270431,0.03443179,2.16795598
-4.67933967,5.67290693,0.03667657,0.64285985,0.30491359,0.17152812,1.98228999,2.81985479,0.03586409,2.14456988
-4.67333667,5.62232816,0.03332425,0.64753395,0.30945372,0.17445011,1.95651120,2.78405003,0.03729596,2.12244713
-4.66733367,5.56963232,0.03019053,0.65177807,0.31391982,0.17745904,1.93154317,2.74512675,0.03872468,2.10155512
-4.66133067,5.51501230,0.02729417,0.65564638,0.31828339,0.18056597,1.90768511,2.70304258,0.04015053,2.08197236
-4.65532766,5.45889656,0.02465072,0.65921643,0.32252283,0.18379534,1.88529270,2.65787799,0.04157719,2.06389039
-4.64932466,5.40195701,0.02227263,0.66259253,0.32662578,0.18718595,1.86477572,2.60983662,0.04301213,2.04761347
-4.64332166,5.34511050,0.02016940,0.66590788,0.33059108,0.19079131,1.84659429,2.55924320,0.04446665,2.03355542
