energy_ev,total_up,Ag_p_up,Ag_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.63381691,2.65301271,0.79591430,2.26111566,0.07810989,0.00151908,0.01307674,0.19159761
-5.62781391,2.65682804,0.82305298,2.25198247,0.08125148,0.00141268,0.01308947,0.19666216
-5.62181091,2.67118111,0.85244739,2.25155108,0.08446277,0.00132232,0.01317696,0.20287459
-5.61580790,2.69476032,0.88350495,2.25878948,0.08765908,0.00124621,0.01332371,0.21010030
-5.60980490,2.72626015,0.91559979,2.27269979,0.09075647,0.00118258,0.01351377,0.21818553
-5.60380190,2.76439581,0.94808831,2.29232586,0.09367411,0.00112979,0.01373118,0.22696070
-5.59779890,2.80791343,0.98032470,2.31675607,0.09633649,0.00108627,0.01396032,0.23624417
-5.59179590,2.85559643,1.01167617,2.34512222,0.09867560,0.00105058,0.01418633,0.24584608
-5.58579290,2.90626890,1.04153733,2.37659536,0.10063269,0.00102141,0.01439541,0.25557240
-5.57978989,2.95879686,1.06934342,2.41037984,0.10215986,0.00099754,0.01457516,0.26522910
-5.57378689,3.01208845,1.09458192,2.44570658,0.10322117,0.00097790,0.01471480,0.27462617
-5.56778389,3.06509399,1.11680244,2.48182672,0.10379330,0.00096152,0.01480539,0.28358169
-5.56178089,3.11680653,1.13562452,2.51800656,0.10386583,0.00094755,0.01483998,0.29192565
-5.55577789,3.16626370,1.15074332,2.55352445,0.10344099,0.00093524,0.01481367,0.29950353
-5.54977489,3.21255101,1.16193296,2.58767015,0.10253295,0.00092393,0.01472364,0.30617954
-5.54377189,3.25480682,1.16904776,2.61974688,0.10116673,0.00091304,0.01456913,0.31183931
-5.53776888,3.29222885,1.17202113,2.64907591,0.09937677,0.00090210,0.01435130,0.31639217
-5.53176588,3.32408170,1.17086245,2.67500341,0.09720520,0.00089069,0.01407311,0.31977264
-5.52576288,3.34970507,1.16565214,2.69690904,0.09469995,0.00087846,0.01373910,0.32194135
-5.51975988,3.36852184,1.15653492,2.71421561,0.09191271,0.00086514,0.01335519,0.32288506
-5.51375688,3.38004546,1.14371184,2.72639905,0.08889695,0.00085052,0.01292840,0.32261602
-5.50775388,3.38388592,1.12743115,2.73299797,0.08570602,0.00083443,0.01246657,0.32117045
-5.50175088,3.37975382,1.10797858,2.73362210,0.08239137,0.00081678,0.01197810,0.31860633
-5.49574787,3.36746210,1.08566709,2.72795907,0.07900108,0.00079751,0.01147167,0.31500053
-5.48974487,3.34692522,1.06082684,2.71577913,0.07557860,0.00077662,0.01095594,0.31044534
-5.48374187,3.31815584,1.03379533,2.69693753,0.07216193,0.00075417,0.01043934,0.30504461
-5.47773887,3.28125922,1.00490832,2.67137462,0.06878301,0.00073023,0.00992983,0.29890967
-5.47173587,3.23642555,0.97449177,2.63911373,0.06546754,0.00070494,0.00943475,0.29215505
-5.46573287,3.18392098,0.94285484,2.60025715,0.06223511,0.00067844,0.00896062,0.28489446
-5.45972986,3.12407777,0.91028450,2.55498069,0.05909956,0.00065092,0.00851313,0.27723696
-5.45372686,3.05728426,0.87704148,2.50352718,0.05606966,0.00062259,0.00809702,0.26928359
-5.44772386,2.98397527,0.84335793,2.44619943,0.05314990,0.00059366,0.00771612,0.26112465
-5.44172086,2.90462341,0.80943653,2.38335318,0.05034150,0.00056437,0.00737341,0.25283760
-5.43571786,2.81973180,0.77545113,2.31539034,0.04764335,0.00053494,0.00707109,0.24448580
-5.42971486,2.72982832,0.74154865,2.24275283,0.04505310,0.00050561,0.00681076,0.23611802
-5.42371186,2.63546156,0.70785209,2.16591722,0.04256816,0.00047660,0.00659358,0.22776870
-5.41770885,2.53719836,0.67446437,2.08539022,0.04018657,0.00044813,0.00642050,0.21945901
-5.41170585,2.43562273,0.64147281,2.00170490,0.03790780,0.00042040,0.00629246,0.21119845
-5.40570285,2.33133568,0.60895375,1.91541759,0.03573341,0.00039359,0.00621069,0.20298697
-5.39969985,2.22495572,0.57697730,1.82710507,0.03366751,0.00036789,0.00617691,0.19481747
-5.39369685,2.11711929,0.54561174,1.73736198,0.03171707,0.00034345,0.00619358,0.18667843
-5.38769385,2.00848092,0.51492745,1.64679793,0.02989206,0.00032041,0.00626414,0.17855659
-5.38169085,1.89971238,0.48500006,1.55603423,0.02820545,0.00029889,0.00639314,0.17043954
-5.37568784,1.79150068,0.45591291,1.46569993,0.02667299,0.00027902,0.00658637,0.16231796
-5.36968484,1.68454449,0.42775841,1.37642691,0.02531295,0.00026089,0.00685095,0.15418754
-5.36368184,1.57954899,0.40063858,1.28884419,0.02414570,0.00024459,0.00719528,0.14605045
-5.35767884,1.47721894,0.37466454,1.20357112,0.02319315,0.00023020,0.00762897,0.13791627
-5.35167584,1.37825026,0.34995528,1.12120980,0.02247824,0.00021781,0.00816265,0.12980245
-5.34567284,1.28332020,0.32663557,1.04233673,0.02202420,0.00020746,0.00880767,0.12173421
-5.33966983,1.19307654,0.30483337,0.96749401,0.02185397,0.00019923,0.00957579,0.11374410
-5.33366683,1.10812611,0.28467685,0.89718025,0.02198940,0.00019316,0.01047870,0.10587108
-5.32766383,1.02902325,0.26629113,0.83184166,0.02245061,0.00018929,0.01152748,0.09815938
-5.32166083,0.95625846,0.24979512,0.77186348,0.02325527,0.00018763,0.01273207,0.09065715
-5.31565783,0.89024804,0.23529847,0.71756229,0.02441795,0.00018820,0.01410063,0.08341507
-5.30965483,0.83132490,0.22289898,0.66917928,0.02594953,0.00019097,0.01563890,0.07648498
-5.30365183,0.77973124,0.21268042,0.62687509,0.02785666,0.00019591,0.01734955,0.06991857
-5.29764882,0.73561324,0.20471109,0.59072616,0.03014134,0.00020295,0.01923169,0.06376631
-5.29164582,0.69901824,0.19904305,0.56072309,0.03280062,0.00021201,0.02128025,0.05807664
-5.28564282,0.66989457,0.19571215,0.53677102,0.03582645,0.00022293,0.02348566,0.05289538
-5.27963982,0.64809411,0.19473883,0.51869207,0.03920561,0.00023558,0.02583356,0.04826549
-5.27363682,0.63337760,0.19612957,0.50623009,0.04291995,0.00024975,0.02830471,0.04422705
-5.26763382,0.62542272,0.19987900,0.49905742,0.04694669,0.00026522,0.03087504,0.04081755
-5.26163082,0.62383448,0.20597251,0.49678360,0.05125894,0.00028172,0.03351598,0.03807232
-5.25562781,0.62815783,0.21438907,0.49896599,0.05582640,0.00029898,0.03619495,0.03602513
-5.24962481,0.63789200,0.22510417,0.50512162,0.06061617,0.00031668,0.03887600,0.03470884
-5.24362181,0.65250592,0.23809258,0.51474035,0.06559372,0.00033452,0.04152074,0.03415599
-5.23761881,0.67145426,0.25333076,0.52729855,0.07072389,0.00035217,0.04408938,0.03439934
-5.23161581,0.69419338,0.27079852,0.54227294,0.07597189,0.00036931,0.04654185,0.03547216
-5.22561281,0.72019651,0.29047985,0.55915413,0.08130440,0.00038564,0.04883910,0.03740829
-5.21960980,0.74896735,0.31236271,0.57745922,0.08669035,0.00040088,0.05094432,0.04024191
-5.21360680,0.78005165,0.33643754,0.59674292,0.09210179,0.00041478,0.05282425,0.04400685
-5.20760380,0.81304591,0.36269450,0.61660681,0.09751432,0.00042712,0.05445029,0.04873558
-5.20160080,0.84760290,0.39111941,0.63670624,0.10290747,0.00043774,0.05579950,0.05445780
-5.19559780,0.88343365,0.42168846,0.65675455,0.10826465,0.00044654,0.05685547,0.06119861
-5.18959480,0.92030559,0.45436187,0.67652437,0.11357286,0.00045346,0.05760887,0.06897633
-5.18359180,0.95803700,0.48907674,0.69584605,0.11882208,0.00045850,0.05805771,0.07780016
-5.17758879,0.99648800,0.52573948,0.71460317,0.12400438,0.00046171,0.05820741,0.08766751
-5.17158579,1.03554843,0.56421818,0.73272545,0.12911283,0.00046320,0.05807045,0.09856134
-5.16558279,1.07512341,0.60433538,0.75017937,0.13414017,0.00046312,0.05766580,0.11044757
-5.15957979,1.11511720,0.64586181,0.76695719,0.13907746,0.00046166,0.05701807,0.12327270
-5.15357679,1.15541652,0.68851151,0.78306476,0.14391268,0.00045903,0.05615643,0.13696170
-5.14757379,1.19587426,0.73193878,0.79850907,0.14862939,0.00045546,0.05511333,0.15141649
-5.14157079,1.23629462,0.77573751,0.81328611,0.15320567,0.00045118,0.05392319,0.16651507
-5.13556778,1.27642081,0.81944304,0.82736991,0.15761323,0.00044642,0.05262095,0.18211132
-5.12956478,1.31592614,0.86253680,0.84070335,0.16181695,0.00044139,0.05124069,0.19803579
-5.12356178,1.35440934,0.90445393,0.85319145,0.16577478,0.00043626,0.04981436,0.21409735
-5.11755878,1.39139463,0.94459357,0.86469742,0.16943815,0.00043119,0.04837064,0.23008589
-5.11155578,1.42633680,0.98233180,0.87504201,0.17275276,0.00042627,0.04693398,0.24577585
-5.10555278,1.45863140,1.01703673,0.88400601,0.17565991,0.00042155,0.04552396,0.26093082
-5.09954977,1.48762960,1.04808529,0.89133597,0.17809819,0.00041706,0.04415484,0.27530877
-5.09354677,1.51265730,1.07488101,0.89675286,0.18000546,0.00041276,0.04283543,0.28866805
-5.08754377,1.53303748,1.09687219,0.89996311,0.18132122,0.00040856,0.04156925,0.30077370
-5.08154077,1.54811493,1.11356957,0.90067151,0.18198896,0.00040435,0.04035491,0.31140408
-5.07553777,1.55728191,1.12456284,0.89859520,0.18195863,0.00040000,0.03918673,0.32035733
-5.06953477,1.56000364,1.12953517,0.89347804,0.18118900,0.00039535,0.03805554,0.32745765
-5.06353177,1.55584221,1.12827514,0.88510443,0.17964976,0.00039022,0.03694963,0.33256084
-5.05752876,1.54447766,1.12068548,0.87331198,0.17732335,0.00038445,0.03585570,0.33555912
-5.05152576,1.52572518,1.10678826,0.85800210,0.17420634,0.00037789,0.03475990,0.33638485
-5.04552276,1.49954750,1.08672618,0.83914826,0.17031029,0.00037039,0.03364880,0.33501299
-5.03951976,1.46606187,1.06075999,0.81680113,0.16566214,0.00036185,0.03251025,0.33146224
-5.03351676,1.42554128,1.02926211,0.79109072,0.16030396,0.00035220,0.03133419,0.32579478
-5.02751376,1.37840987,0.99270674,0.76222511,0.15429228,0.00034139,0.03011318,0.31811455
-5.02151076,1.32523285,0.95165692,0.73048624,0.14769679,0.00032944,0.02884287,0.30856425
-5.01550775,1.26670153,0.90674910,0.69622271,0.14059869,0.00031640,0.02752222,0.29732109
-5.00950475,1.20361421,0.85867595,0.65984037,0.13308867,0.00030235,0.02615354,0.28459159
-5.00350175,1.13685395,0.80816816,0.62179093,0.12526464,0.00028742,0.02474242,0.27060556
-4.99749875,1.06736446,0.75597601,0.58255953,0.11722935,0.00027179,0.02329745,0.25560963
-4.99149575,0.99612517,0.70285144,0.54265166,0.10908797,0.00025563,0.02182984,0.23986054
-4.98549275,0.92412676,0.64953134,0.50258037,0.10094578,0.00023917,0.02035300,0.22361851
-4.97948974,0.85234820,0.59672278,0.46285411,0.09290607,0.00022263,0.01888204,0.20714097
-4.97348674,0.78173632,0.54509051,0.42396599,0.08506833,0.00020627,0.01743322,0.19067682
-4.96748374,0.71318858,0.49524719,0.38638468,0.07752677,0.00019033,0.01602353,0.17446157
-4.96148074,0.64753974,0.44774659,0.35054745,0.07036924,0.00017508,0.01467017,0.15871330
-4.95547774,0.58555248,0.40307963,0.31685530,0.06367662,0.00016075,0.01339021,0.14362976
-4.94947474,0.52791229,0.36167337,0.28567042,0.05752255,0.00014760,0.01220030,0.12938639
-4.94347174,0.47522614,0.32389249,0.25731558,0.05197352,0.00013587,0.01111638,0.11613550
-4.93746873,0.42802465,0.29004303,0.23207555,0.04708938,0.00012579,0.01015362,0.10400630
-4.93146573,0.38676713,0.26037777,0.21019977,0.04292395,0.00011759,0.00932629,0.09310579
-4.92546273,0.35184853,0.23510278,0.19190626,0.03952591,0.00011149,0.00864781,0.08352027
-4.91945973,0.32360761,0.21438448,0.17738589,0.03693961,0.00010771,0.00813071,0.07531736
-4.91345673,0.30233528,0.19835665,0.16680674,0.03520590,0.00010644,0.00778674,0.06854819
-4.90745373,0.28828224,0.18712672,0.16031792,0.03436279,0.00010789,0.00762687,0.06324972
-4.90145073,0.28166492,0.18078085,0.15805240,0.03444582,0.00011226,0.00766134,0.05944689
-4.89544772,0.28266923,0.17938742,0.16012841,0.03548806,0.00011974,0.00789958,0.05715437
-4.88944472,0.29145125,0.18299834,0.16664916,0.03751979,0.00013050,0.00835013,0.05637798
-4.88344172,0.30813465,0.19164830,0.17770054,0.04056767,0.00014470,0.00902045,0.05711537
-4.87743872,0.33280466,0.20535160,0.19334688,0.04465347,0.00016248,0.00991666,0.05935624
-4.87143572,0.36549859,0.22409677,0.21362477,0.04979234,0.00018396,0.01104314,0.06308178
-4.86543272,0.40619341,0.24783924,0.23853511,0.05599082,0.00020920,0.01240217,0.06826356
-4.85942971,0.45479084,0.27649244,0.26803385,0.06324441,0.00023823,0.01399337,0.07486190
-4.85342671,0.51110091,0.30991775,0.30202186,0.07153506,0.00027103,0.01581321,0.08282389
-4.84742371,0.57482492,0.34791412,0.34033453,0.08082864,0.00030749,0.01785449,0.09208106
-4.84142071,0.64553913,0.39020805,0.38273192,0.09107252,0.00034745,0.02010580,0.10254723
-4.83541771,0.72268029,0.43644459,0.42889002,0.10219346,0.00039064,0.02255110,0.11411633
-4.82941471,0.80553448,0.48618037,0.47839403,0.11409604,0.00043674,0.02516939,0.12666078
-4.82341171,0.89323034,0.53887927,0.53073439,0.12666167,0.00048529,0.02793454,0.14003047
-4.81740870,0.98473799,0.59391148,0.58530611,0.13974850,0.00053578,0.03081524,0.15405246
-4.81140570,1.07887428,0.65055642,0.64141197,0.15319224,0.00058758,0.03377522,0.16853171
-4.80540270,1.17431523,0.70801001,0.69826999,0.16680795,0.00064000,0.03677365,0.18325293
-4.79939970,1.26961567,0.76539629,0.75502524,0.18039289,0.00069227,0.03976577,0.19798339
-4.79339670,1.36323601,0.82178336,0.81076582,0.19373047,0.00074356,0.04270378,0.21247702
-4.78739370,1.45357570,0.87620339,0.86454288,0.20659496,0.00079302,0.04553785,0.22647936
-4.78139070,1.53901206,0.92767587,0.91539380,0.21875717,0.00083976,0.04821740,0.23973351
-4.77538769,1.61794350,0.97523350,0.96236800,0.22999058,0.00088292,0.05069246,0.25198668
-4.76938469,1.68883509,1.01794963,1.00455414,0.24007793,0.00092168,0.05291509,0.26299717
-4.76338169,1.75026486,1.05496598,1.04110772,0.24881777,0.00095525,0.05484084,0.27254142
-4.75737869,1.80096847,1.08551955,1.07127770,0.25603095,0.00098296,0.05643018,0.28042089
-4.75137569,1.83988037,1.10896734,1.09443110,0.26156640,0.00100422,0.05764978,0.28646838
-4.74537269,1.86616945,1.12480778,1.11007418,0.26530632,0.00101859,0.05847362,0.29055345
-4.73936968,1.87926728,1.13269769,1.11786934,0.26717012,0.00102575,0.05888390,0.29258683
-4.73336668,1.87888765,1.13246404,1.11764676,0.26711730,0.00102555,0.05887164,0.29252333
-4.72736368,1.86503646,1.12410983,1.10941030,0.26514885,0.00101800,0.05843697,0.29036337
-4.72136068,1.83801120,1.10781377,1.09333726,0.26130714,0.00100326,0.05758914,0.28615288
-4.71535768,1.79839037,1.08392380,1.06977205,0.25567448,0.00098164,0.05634618,0.27998157
-4.70935468,1.74701305,1.05294478,1.03921413,0.24837019,0.00095360,0.05473423,0.27197975
-4.70335168,1.68494986,1.01552087,1.00230073,0.23954650,0.00091974,0.05278664,0.26231379
-4.69734867,1.61346663,0.97241362,0.95978524,0.22938335,0.00088073,0.05054279,0.25118042
-4.69134567,1.53398258,0.92447661,0.91251240,0.21808249,0.00083737,0.04804682,0.23880021
-4.68534267,1.44802499,0.87262810,0.86139137,0.20586099,0.00079048,0.04534613,0.22541047
-4.67933967,1.35718245,0.81782269,0.80736790,0.19294464,0.00074094,0.04248991,0.21125799
-4.67333667,1.26305876,0.76102340,0.75139701,0.17956135,0.00068962,0.03952770,0.19659177
-4.66733367,1.16722939,0.70317533,0.69441710,0.16593496,0.00063739,0.03650793,0.18165627
-4.66133067,1.07120223,0.64518176,0.63732665,0.15227969,0.00058508,0.03347672,0.16668526
-4.65532766,0.97638396,0.58788379,0.58096426,0.13879530,0.00053347,0.03047674,0.15189653
-4.64932466,0.88405307,0.53204380,0.52609269,0.12566331,0.00048327,0.02754636,0.13748766
-4.64332166,0.79534013,0.47833338,0.47338712,0.11304411,0.00043510,0.02471896,0.12363295
-4.63731866,0.71121543,0.42732569,0.42342793,0.10107525,0.00038951,0.02202248,0.11048142
-4.63131566,0.63248389,0.37949215,0.37669764,0.08987070,0.00034697,0.01947926,0.09815599
-4.62531266,0.55978653,0.33520318,0.33358191,0.07952101,0.00030785,0.01710604,0.08675373
-4.61930965,0.49360786,0.29473244,0.29437395,0.07009438,0.00027244,0.01491413,0.07634691
-4.61330665,0.43428797,0.25826401,0.25928170,0.06163836,0.00024095,0.01290976,0.06698494
-4.60730365,0.38203820,0.22590180,0.22843725,0.05418209,0.00021355,0.01109462,0.05869676
-4.60130065,0.33695913,0.19768035,0.20190744,0.04773879,0.00019034,0.00946636,0.05149370
-4.59529765,0.29905964,0.17357647,0.17970520,0.04230851,0.00017136,0.00801928,0.04537241
-4.58929465,0.26827584,0.15352084,0.16180075,0.03788084,0.00015665,0.00674494,0.04031794
-4.58329165,0.24448889,0.13740915,0.14813204,0.03443738,0.00014618,0.00563283,0.03630653
-4.57728864,0.22754081,0.12511208,0.13861402,0.03195404,0.00013994,0.00467098,0.03330822
-4.57128564,0.21724757,0.11648392,0.13314621,0.03040292,0.00013790,0.00384653,0.03128899
-4.56528264,0.21340916,0.11136945,0.13161844,0.02975374,0.00014001,0.00314625,0.03021251
-4.55927964,0.21581621,0.10960896,0.13391444,0.02997485,0.00014623,0.00255697,0.03004136
-4.55327664,0.22425343,0.11104152,0.13991357,0.03103373,0.00015651,0.00206593,0.03073781
-4.54727364,0.23849982,0.11550642,0.14949049,0.03289708,0.00017078,0.00166112,0.03226410
-4.54127064,0.25832621,0.12284316,0.16251328,0.03553058,0.00018897,0.00133148,0.03458231
-4.53526763,0.28349070,0.13289026,0.17884025,0.03889823,0.00021100,0.00106706,0.03765398
-4.52926463,0.31373252,0.14548310,0.19831579,0.04296165,0.00023675,0.00085916,0.04143944
-4.52326163,0.34876521,0.16045138,0.22076580,0.04767915,0.00026609,0.00070040,0.04589704
-4.51725863,0.38826981,0.17761651,0.24599326,0.05300485,0.00029884,0.00058475,0.05098240
-4.51125563,0.43188891,0.19678930,0.27377417,0.05888797,0.00033478,0.00050756,0.05664773
-4.50525263,0.47922223,0.21776835,0.30385464,0.06527227,0.00037365,0.00046558,0.06284138
-4.49924962,0.52982444,0.24033955,0.33594925,0.07209583,0.00041515,0.00045690,0.06950767
-4.49324662,0.58320555,0.26427663,0.36974119,0.07929118,0.00045890,0.00048100,0.07658706
-4.48724362,0.63883444,0.28934327,0.40488429,0.08678591,0.00050452,0.00053871,0.08401677
-4.48124062,0.69614548,0.31529654,0.44100703,0.09450359,0.00055156,0.00063219,0.09173170
-4.47523762,0.75454812,0.34189161,0.47771854,0.10236522,0.00059953,0.00076491,0.09966584
-4.46923462,0.81343942,0.36888773,0.51461644,0.11029101,0.00064794,0.00094167,0.10775395
-4.46323162,0.87221858,0.39605493,0.55129610,0.11820241,0.00069626,0.00116851,0.11593346
-4.45722861,0.93030319,0.42318123,0.58736099,0.12602440,0.00074397,0.00145267,0.12414655
-4.45122561,0.98714604,0.45007983,0.62243358,0.13368783,0.00079056,0.00180256,0.13234220
-4.44522261,1.04225165,0.47659580,0.65616621,0.14113166,0.00083554,0.00222760,0.14047810
-4.43921961,1.09519146,0.50261171,0.68825125,0.14830506,0.00087846,0.00273807,0.14852226
-4.43321661,1.14561676,0.52805181,0.71842996,0.15516911,0.00091890,0.00334498,0.15645417
-4.42721361,1.19326834,0.55288416,0.74649960,0.16169805,0.00095652,0.00405973,0.16426537
-4.42121061,1.23798213,0.57712062,0.77231800,0.16788001,0.00099102,0.00489388,0.17195942
-4.41520760,1.27969038,0.60081419,0.79580564,0.17371700,0.00102218,0.00585874,0.17955106
-4.40920460,1.31841793,0.62405391,0.81694465,0.17922433,0.00104984,0.00696498,0.18706461
-4.40320160,1.35427374,0.64695720,0.83577497,0.18442928,0.00107390,0.00822216,0.19453167
-4.39719860,1.38743786,0.66966013,0.85238770,0.18936918,0.00109432,0.00963823,0.20198818
-4.39119560,1.41814454,0.69230584,0.86691595,0.19408895,0.00111111,0.01121901,0.20947089
-4.38519260,1.44666236,0.71503181,0.87952381,0.19863826,0.00112432,0.01296767,0.21701349
-4.37918959,1.47327246,0.73795666,0.89039389,0.20306843,0.00113404,0.01488425,0.22464265
-4.37318659,1.49824619,0.76116727,0.89971433,0.20742922,0.00114038,0.01696521,0.23237407
-4.36718359,1.52182347,0.78470699,0.90766592,0.21176586,0.00114344,0.01920308,0.24020891
-4.36118059,1.54419335,0.80856574,0.91441024,0.21611625,0.00114334,0.02158619,0.24813075
-4.35517759,1.56547782,0.83267275,0.92007942,0.22050873,0.00114020,0.02409859,0.25610344
-4.34917459,1.58572012,0.85689259,0.92476823,0.22496051,0.00113411,0.02672006,0.26406985
-4.34317159,1.60487835,0.88102478,0.92852899,0.22947670,0.00112517,0.02942639,0.27195179
-4.33716858,1.62282484,0.90480745,0.93136959,0.23405028,0.00111344,0.03218979,0.27965122
-4.33116558,1.63935154,0.92792495,0.93325478,0.23866283,0.00109900,0.03497951,0.28705264
-4.32516258,1.65418117,0.95001923,0.93411067,0.24328599,0.00108190,0.03776264,0.29402671
-4.31915958,1.66698372,0.97070470,0.93383212,0.24788370,0.00106221,0.04050517,0.30043495
-4.31315658,1.67739740,0.98958581,0.93229270,0.25241495,0.00103999,0.04317307,0.30613534
-4.30715358,1.68505288,1.00627669,0.92935652,0.25683693,0.00101535,0.04573358,0.31098863
