energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up
-5.85592796,3.26328957,0.08331395,0.15862814,0.85487587,0.34827090,1.45335757,0.63680077,1.62051467,0.00000000
-5.84992496,3.21437798,0.08424158,0.15302080,0.83365793,0.34262903,1.45400674,0.62910622,1.60309001,0.00000000
-5.84392196,3.17242247,0.08550541,0.14778158,0.81515219,0.33761941,1.45837260,0.62313913,1.58917515,0.00000000
-5.83791896,3.13713459,0.08704181,0.14294914,0.79928424,0.33320614,1.46593785,0.61885878,1.57855274,0.00000000
-5.83191596,3.10816336,0.08878361,0.13854971,0.78594416,0.32934285,1.47615617,0.61621701,1.57099988,0.00000000
-5.82591296,3.08511764,0.09066238,0.13459771,0.77499417,0.32597559,1.48846976,0.61516271,1.56629878,0.00000000
-5.81990995,3.06758557,0.09261072,0.13109674,0.76627610,0.32304567,1.50232522,0.61564507,1.56424424,0.00000000
-5.81390695,3.05515014,0.09456444,0.12804096,0.75961843,0.32049242,1.51718751,0.61761551,1.56464812,0.00000000
-5.80790395,3.04740070,0.09646456,0.12541652,0.75484263,0.31825576,1.53255140,0.62102814,1.56734042,0.00000000
-5.80190095,3.04393981,0.09825904,0.12320320,0.75176845,0.31627838,1.54795031,0.62583883,1.57216742,0.00000000
-5.79589795,3.04438567,0.09990429,0.12137599,0.75021824,0.31450762,1.56296223,0.63200293,1.57898705,0.00000000
-5.78989495,3.04837030,0.10136618,0.11990652,0.75001985,0.31289682,1.57721289,0.63947207,1.58766207,0.00000000
-5.78389195,3.05553414,0.10262087,0.11876443,0.75100832,0.31140617,1.59037614,0.64819007,1.59805168,0.00000000
-5.77788894,3.06551779,0.10365501,0.11791837,0.75302632,0.31000306,1.60217192,0.65808858,1.61000232,0.00000000
-5.77188594,3.07795200,0.10446576,0.11733681,0.75592343,0.30866192,1.61236228,0.66908275,1.62333844,0.00000000
-5.76588294,3.09244698,0.10506024,0.11698852,0.75955451,0.30736361,1.62074590,0.68106735,1.63785416,0.00000000
-5.75987994,3.10858236,0.10545471,0.11684286,0.76377745,0.30609440,1.62715172,0.69391377,1.65330643,0.00000000
-5.75387694,3.12589893,0.10567342,0.11686974,0.76845060,0.30484473,1.63143253,0.70746824,1.66941058,0.00000000
-5.74787394,3.14389335,0.10574716,0.11703951,0.77343032,0.30360774,1.63345889,0.72155155,1.68583873,0.00000000
-5.74187094,3.16201668,0.10571164,0.11732272,0.77856888,0.30237781,1.63311423,0.73596038,1.70222150,0.00000000
-5.73586793,3.17967743,0.10560574,0.11768989,0.78371324,0.30114908,1.63029159,0.75047039,1.71815309,0.00000000
-5.72986493,3.19624942,0.10546965,0.11811131,0.78870479,0.29991433,1.62489226,0.76484084,1.73319988,0.00000000
-5.72386193,3.21108450,0.10534310,0.11855701,0.79338045,0.29866396,1.61682669,0.77882076,1.74691201,0.00000000
-5.71785893,3.22352957,0.10526361,0.11899692,0.79757512,0.29738546,1.60601761,0.79215609,1.75883765,0.00000000
-5.71185593,3.23294726,0.10526490,0.11940127,0.80112548,0.29606324,1.59240509,0.80459766,1.76853909,0.00000000
-5.70585293,3.23873918,0.10537548,0.11974119,0.80387513,0.29467887,1.57595338,0.81590934,1.77560985,0.00000000
-5.69984992,3.24037037,0.10561756,0.11998959,0.80568066,0.29321175,1.55665880,0.82587603,1.77969185,0.00000000
-5.69384692,3.23739352,0.10600611,0.12012225,0.80641849,0.29164007,1.53455820,0.83431087,1.78049159,0.00000000
-5.68784392,3.22947145,0.10654832,0.12011900,0.80599197,0.28994213,1.50973710,0.84106137,1.77779437,0.00000000
-5.68184092,3.21639645,0.10724333,0.11996502,0.80433828,0.28809779,1.48233699,0.84601398,1.77147572,0.00000000
-5.67583792,3.19810509,0.10808226,0.11965210,0.80143480,0.28608999,1.45256087,0.84909694,1.76150934,0.00000000
-5.66983492,3.17468763,0.10904861,0.11917981,0.79730418,0.28390632,1.42067664,0.85028119,1.74797083,0.00000000
-5.66383192,3.14639114,0.11011887,0.11855644,0.79201807,0.28154039,1.38701769,0.84957937,1.73103730,0.00000000
-5.65782891,3.11361622,0.11126343,0.11779972,0.78569887,0.27899299,1.35198048,0.84704305,1.71098246,0.00000000
-5.65182591,3.07690704,0.11244771,0.11693710,0.77851936,0.27627300,1.31601902,0.84275839,1.68816764,0.00000000
-5.64582291,3.03693549,0.11363349,0.11600565,0.77070007,0.27339786,1.27963626,0.83684053,1.66302918,0.00000000
-5.63981991,2.99447990,0.11478032,0.11505156,0.76250441,0.27039369,1.24337275,0.82942718,1.63606276,0.00000000
-5.63381691,2.95039940,0.11584711,0.11412910,0.75423152,0.26729497,1.20779296,0.82067180,1.60780553,0.00000000
-5.62781391,2.90560524,0.11679362,0.11329921,0.74620726,0.26414383,1.17346986,0.81073678,1.57881692,0.00000000
-5.62181091,2.86103034,0.11758199,0.11262760,0.73877346,0.26098897,1.14096854,0.79978709,1.54965914,0.00000000
-5.61580790,2.81759835,0.11817817,0.11218263,0.73227603,0.25788416,1.11082948,0.78798464,1.52087813,0.00000000
-5.60980490,2.77619375,0.11855317,0.11203280,0.72705226,0.25488657,1.08355237,0.77548376,1.49298595,0.00000000
-5.60380190,2.73763402,0.11868409,0.11224416,0.72341794,0.25205484,1.05958118,0.76242780,1.46644523,0.00000000
-5.59779890,2.70264505,0.11855494,0.11287760,0.72165471,0.24944704,1.03929114,0.74894705,1.44165637,0.00000000
-5.59179590,2.67184059,0.11815720,0.11398626,0.72199835,0.24711861,1.02297826,0.73515790,1.41894774,0.00000000
-5.58579290,2.64570644,0.11748999,0.11561300,0.72462840,0.24512033,1.01085185,0.72116311,1.39856931,0.00000000
-5.57978989,2.62458971,0.11656006,0.11778826,0.72965953,0.24349646,1.00303032,0.70705302,1.38068963,0.00000000
-5.57378689,2.60869336,0.11538137,0.12052825,0.73713521,0.24228310,0.99954044,0.69290747,1.36539614,0.00000000
-5.56778389,2.59807608,0.11397452,0.12383352,0.74702385,0.24150682,1.00032007,0.67879811,1.35269852,0.00000000
-5.56178089,2.59265711,0.11236588,0.12768826,0.75921766,0.24118368,1.00522423,0.66479098,1.34253488,0.00000000
-5.55577789,2.59222580,0.11058656,0.13205996,0.77353436,0.24131863,1.01403418,0.65094887,1.33478016,0.00000000
-5.54977489,2.59645528,0.10867128,0.13689986,0.78972172,0.24190535,1.02646907,0.63733352,1.32925641,0.00000000
-5.54377189,2.60491960,0.10665715,0.14214393,0.80746478,0.24292657,1.04219964,0.62400731,1.32574434,0.00000000
-5.53776888,2.61711366,0.10458246,0.14771446,0.82639558,0.24435473,1.06086332,0.61103435,1.32399564,0.00000000
-5.53176588,2.63247497,0.10248555,0.15352220,0.84610494,0.24615317,1.08208006,0.59848104,1.32374545,0.00000000
-5.52576288,2.65040663,0.10040375,0.15946899,0.86615600,0.24827757,1.10546813,0.58641588,1.32472461,0.00000000
-5.51975988,2.67030027,0.09837245,0.16545072,0.88609886,0.25067776,1.13065910,0.57490889,1.32667104,0.00000000
-5.51375688,2.69155846,0.09642442,0.17136064,0.90548582,0.25329963,1.15731148,0.56403035,1.32933999,0.00000000
-5.50775388,2.71361531,0.09458923,0.17709268,0.92388655,0.25608726,1.18512210,0.55384925,1.33251258,0.00000000
-5.50175088,2.73595481,0.09289285,0.18254489,0.94090259,0.25898500,1.21383504,0.54443152,1.33600267,0.00000000
-5.49574787,2.75812598,0.09135753,0.18762266,0.95618055,0.26193946,1.24324730,0.53583799,1.33966141,0.00000000
-5.48974487,2.77975421,0.09000169,0.19224169,0.96942345,0.26490131,1.27321129,0.52812240,1.34337977,0.00000000
-5.48374187,2.80054860,0.08884008,0.19633052,0.98039972,0.26782682,1.30363378,0.52132951,1.34708874,0.00000000
-5.47773887,2.82030473,0.08788388,0.19983258,0.98894949,0.27067904,1.33447153,0.51549331,1.35075737,0.00000000
-5.47173587,2.83890306,0.08714104,0.20270758,0.99498783,0.27342861,1.36572371,0.51063549,1.35438885,0.00000000
-5.46573287,2.85630303,0.08661647,0.20493229,0.99850504,0.27605408,1.39742161,0.50676417,1.35801477,0.00000000
-5.45972986,2.87253316,0.08631239,0.20650057,0.99956377,0.27854188,1.42961612,0.50387299,1.36168802,0.00000000
-5.45372686,2.88767795,0.08622851,0.20742275,0.99829335,0.28088585,1.46236366,0.50194047,1.36547465,0.00000000
-5.44772386,2.90186200,0.08636231,0.20772433,0.99488150,0.28308637,1.49571137,0.50092975,1.36944511,0.00000000
-5.44172086,2.91523251,0.08670920,0.20744413,0.98956405,0.28514921,1.52968223,0.50078865,1.37366541,0.00000000
-5.43571786,2.92794090,0.08726257,0.20663192,0.98261296,0.28708414,1.56426107,0.50145007,1.37818867,0.00000000
-5.42971486,2.94012466,0.08801395,0.20534571,0.97432350,0.28890337,1.59938216,0.50283269,1.38304732,0.00000000
-5.42371186,2.95189035,0.08895296,0.20364885,0.96500103,0.29061997,1.63491907,0.50484200,1.38824666,0.00000000
-5.41770885,2.96329858,0.09006733,0.20160698,0.95494804,0.29224619,1.67067750,0.50737166,1.39375984,0.00000000
-5.41170585,2.97435178,0.09134288,0.19928514,0.94445213,0.29379202,1.70639145,0.51030501,1.39952454,0.00000000
-5.40570285,2.98498541,0.09276347,0.19674502,0.93377535,0.29526380,1.74172299,0.51351703,1.40544166,0.00000000
-5.39969985,2.99506288,0.09431098,0.19404257,0.92314531,0.29666313,1.77626589,0.51687631,1.41137592,0.00000000
-5.39369685,3.00437451,0.09596532,0.19122609,0.91274845,0.29798599,1.80955290,0.52024744,1.41715828,0.00000000
-5.38769385,3.01264045,0.09770442,0.18833476,0.90272556,0.29922217,1.84106651,0.52349341,1.42259021,0.00000000
-5.38169085,3.01951742,0.09950434,0.18539776,0.89316964,0.30035503,1.87025275,0.52647819,1.42744944,0.00000000
-5.37568784,3.02460875,0.10133930,0.18243402,0.88412605,0.30136152,1.89653747,0.52906940,1.43149690,0.00000000
-5.36968484,3.02747738,0.10318193,0.17945243,0.87559471,0.30221249,1.91934450,0.53114098,1.43448461,0.00000000
-5.36368184,3.02766099,0.10500336,0.17645265,0.86753414,0.30287330,1.93811476,0.53257584,1.43616406,0.00000000
-5.35767884,3.02468860,0.10677352,0.17342633,0.85986697,0.30330463,1.95232567,0.53326837,1.43629470,0.00000000
-5.35167584,3.01809792,0.10846145,0.17035872,0.85248655,0.30346351,1.96150996,0.53312684,1.43465229,0.00000000
-5.34567284,3.00745259,0.11003558,0.16723045,0.84526424,0.30330446,1.96527302,0.53207548,1.43103664,0.00000000
-5.33966983,2.99235868,0.11146419,0.16401958,0.83805707,0.30278079,1.96330819,0.53005635,1.42527849,0.00000000
-5.33366683,2.97247980,0.11271577,0.16070363,0.83071530,0.30184597,1.95540926,0.52703076,1.41724538,0.00000000
-5.32766383,2.94755016,0.11375952,0.15726146,0.82308960,0.30045501,1.94147961,0.52298035,1.40684618,0.00000000
-5.32166083,2.91738526,0.11456588,0.15367517,0.81503767,0.29856585,1.92153775,0.51790761,1.39403425,0.00000000
-5.31565783,2.88188990,0.11510702,0.14993153,0.80642994,0.29614072,1.89571899,0.51183601,1.37880921,0.00000000
-5.30965483,2.84106318,0.11535740,0.14602329,0.79715440,0.29314741,1.86427313,0.50480955,1.36121717,0.00000000
-5.30365183,2.79500052,0.11529434,0.14195000,0.78712027,0.28956042,1.82755842,0.49689177,1.34134968,0.00000000
-5.29764882,2.74389276,0.11489857,0.13771854,0.77626065,0.28536203,1.78603197,0.48816431,1.31934123,0.00000000
-5.29164582,2.68802235,0.11415474,0.13334316,0.76453417,0.28054311,1.74023709,0.47872491,1.29536571,0.00000000
-5.28564282,2.62775695,0.11305193,0.12884525,0.75192548,0.27510381,1.69078806,0.46868502,1.26963173,0.00000000
-5.27963982,2.56354068,0.11158408,0.12425271,0.73844497,0.26905402,1.63835293,0.45816701,1.24237717,0.00000000
-5.27363682,2.49588341,0.10975030,0.11959902,0.72412760,0.26241353,1.58363509,0.44730099,1.21386298,0.00000000
-5.26763382,2.42534832,0.10755513,0.11492211,0.70903094,0.25521200,1.52735425,0.43622155,1.18436656,0.00000000
-5.26163082,2.35253834,0.10500871,0.11026295,0.69323272,0.24748865,1.47022751,0.42506419,1.15417478,0.00000000
-5.25562781,2.27808174,0.10212672,0.10566417,0.67682777,0.23929170,1.41295129,0.41396184,1.12357699,0.00000000
-5.24962481,2.20261739,0.09893026,0.10116853,0.65992464,0.23067751,1.35618457,0.40304140,1.09285806,0.00000000
-5.24362181,2.12678014,0.09544555,0.09681741,0.64264191,0.22170952,1.30053401,0.39242051,1.06229171,0.00000000
-5.23761881,2.05118660,0.09170355,0.09264951,0.62510441,0.21245702,1.24654154,0.38220459,1.03213437,0.00000000
-5.23161581,1.97642208,0.08773930,0.08869950,0.60743933,0.20299368,1.19467439,0.37248432,1.00261968,0.00000000
-5.22561281,1.90302869,0.08359133,0.08499706,0.58977257,0.19339599,1.14531818,0.36333360,0.97395381,0.00000000
-5.21960980,1.83149531,0.07930079,0.08156602,0.57222514,0.18374166,1.09877287,0.35480819,0.94631180,0.00000000
-5.21360680,1.76224954,0.07491065,0.07842382,0.55491012,0.17410794,1.05525173,0.34694491,0.91983499,0.00000000
-5.20760380,1.69565197,0.07046475,0.07558124,0.53792991,0.16457006,1.01488310,0.33976160,0.89462977,0.00000000
-5.20160080,1.63199300,0.06600690,0.07304237,0.52137420,0.15519970,0.97771492,0.33325784,0.87076751,0.00000000
-5.19559780,1.57149209,0.06157997,0.07080493,0.50531846,0.14606371,0.94372146,0.32741628,0.84828585,0.00000000
-5.18959480,1.51429964,0.05722501,0.06886071,0.48982325,0.13722287,0.91281221,0.32220469,0.82719123,0.00000000
-5.18359180,1.46050124,0.05298050,0.06719636,0.47493415,0.12873107,0.88484214,0.31757858,0.80746260,0.00000000
-5.17758879,1.41012395,0.04888165,0.06579425,0.46068242,0.12063457,0.85962323,0.31348424,0.78905601,0.00000000
-5.17158579,1.36314446,0.04495982,0.06463348,0.44708623,0.11297166,0.83693634,0.30986211,0.77191001,0.00000000
-5.16558279,1.31949836,0.04124211,0.06369096,0.43415249,0.10577244,0.81654326,0.30665031,0.75595149,0.00000000
-5.15957979,1.27909031,0.03775105,0.06294248,0.42187894,0.09905896,0.79819824,0.30378814,0.74110167,0.00000000
-5.15357679,1.24180428,0.03450446,0.06236371,0.41025653,0.09284550,0.78165848,0.30121937,0.72728184,0.00000000
-5.14757379,1.20751339,0.03151537,0.06193119,0.39927184,0.08713903,0.76669330,0.29889522,0.71441873,0.00000000
-5.14157079,1.17608895,0.02879218,0.06162305,0.38890936,0.08193982,0.75309156,0.29677677,0.70244889,0.00000000
-5.13556778,1.14740800,0.02633880,0.06141964,0.37915344,0.07724215,0.74066709,0.29483678,0.69132222,0.00000000
-5.12956478,1.12135923,0.02415498,0.06130394,0.36998999,0.07303503,0.72926199,0.29306086,0.68100417,0.00000000
-5.12356178,1.09784704,0.02223668,0.06126180,0.36140754,0.06930303,0.71874791,0.29144783,0.67147670,0.00000000
-5.11755878,1.07679366,0.02057646,0.06128194,0.35339786,0.06602699,0.70902528,0.29000949,0.66273800,0.00000000
-5.11155578,1.05813951,0.01916398,0.06135583,0.34595613,0.06318479,0.70002088,0.28876965,0.65480109,0.00000000
-5.10555278,1.04184211,0.01798649,0.06147743,0.33908060,0.06075203,0.69168396,0.28776274,0.64769141,0.00000000
-5.09954977,1.02787380,0.01702931,0.06164284,0.33277199,0.05870270,0.68398154,0.28703193,0.64144389,0.00000000
-5.09354677,1.01621899,0.01627639,0.06184991,0.32703272,0.05700983,0.67689325,0.28662712,0.63609960,0.00000000
-5.08754377,1.00687122,0.01571076,0.06209787,0.32186613,0.05564607,0.67040617,0.28660281,0.63170255,0.00000000
-5.08154077,0.99983076,0.01531509,0.06238707,0.31727588,0.05458432,0.66451037,0.28701612,0.62829681,0.00000000
-5.07553777,0.99510307,0.01507213,0.06271871,0.31326565,0.05379832,0.65919541,0.28792504,0.62592439,0.00000000
-5.06953477,0.99269858,0.01496518,0.06309486,0.30983937,0.05326331,0.65444814,0.28938703,0.62462402,0.00000000
-5.06353177,0.99263392,0.01497858,0.06351848,0.30700187,0.05295668,0.65025224,0.29145809,0.62443113,0.00000000
-5.05752876,0.99493471,0.01509807,0.06399374,0.30476022,0.05285865,0.64658929,0.29419220,0.62537879,0.00000000
-5.05152576,0.99963977,0.01531122,0.06452636,0.30312552,0.05295302,0.64344157,0.29764123,0.62749993,0.00000000
-5.04552276,1.00680642,0.01560774,0.06512412,0.30211515,0.05322781,0.64079630,0.30185521,0.63083031,0.00000000
-5.03951976,1.01651644,0.01597981,0.06579749,0.30175535,0.05367599,0.63865097,0.30688277,0.63541214,0.00000000
-5.03351676,1.02888213,0.01642231,0.06656012,0.30208388,0.05429606,0.63701943,0.31277174,0.64129805,0.00000000
-5.02751376,1.04405184,0.01693299,0.06742947,0.30315254,0.05509258,0.63593813,0.31956967,0.64855491,0.00000000
-5.02151076,1.06221420,0.01751259,0.06842720,0.30502938,0.05607648,0.63547206,0.32732418,0.65726711,0.00000000
-5.01550775,1.08360069,0.01816486,0.06957942,0.30780024,0.05726528,0.63571979,0.33608301,0.66753907,0.00000000
-5.00950475,1.10848568,0.01889644,0.07091674,0.31156956,0.05868300,0.63681716,0.34589360,0.67949647,0.00000000
-5.00350175,1.13718389,0.01971675,0.07247401,0.31646005,0.06035983,0.63893911,0.35680233,0.69328607,0.00000000
-4.99749875,1.17004469,0.02063767,0.07428979,0.32261144,0.06233152,0.64229945,0.36885318,0.70907397,0.00000000
-4.99149575,1.20744356,0.02167318,0.07640550,0.33017778,0.06463850,0.64714816,0.38208606,0.72704219,0.00000000
-4.98549275,1.24977053,0.02283888,0.07886427,0.33932379,0.06732466,0.65376641,0.39653469,0.74738377,0.00000000
-4.97948974,1.29741616,0.02415139,0.08170947,0.35021991,0.07043590,0.66245909,0.41222441,0.77029642,0.00000000
-4.97348674,1.35075546,0.02562775,0.08498309,0.36303649,0.07401841,0.67354523,0.42916975,0.79597511,0.00000000
-4.96748374,1.41013039,0.02728464,0.08872388,0.37793711,0.07811675,0.68734657,0.44737222,0.82460381,0.00000000
-4.96148074,1.47583167,0.02913768,0.09296541,0.39507141,0.08277181,0.70417467,0.46681827,0.85634688,0.00000000
-4.95547774,1.54808070,0.03120056,0.09773412,0.41456768,0.08801869,0.72431708,0.48747759,0.89134036,0.00000000
-4.94947474,1.62701234,0.03348429,0.10304749,0.43652549,0.09388460,0.74802313,0.50930207,0.92968363,0.00000000
-4.94347174,1.71265931,0.03599641,0.10891225,0.46100866,0.10038679,0.77548987,0.53222515,0.97143181,0.00000000
-4.93746873,1.80493887,0.03874027,0.11532302,0.48803896,0.10753071,0.80684884,0.55616194,1.01658910,0.00000000
-4.93146573,1.90364247,0.04171438,0.12226109,0.51759069,0.11530842,0.84215413,0.58100990,1.06510347,0.00000000
-4.92546273,2.00842877,0.04491188,0.12969377,0.54958650,0.12369730,0.88137230,0.60665018,1.11686271,0.00000000
-4.91945973,2.11882040,0.04832012,0.13757405,0.58389459,0.13265916,0.92437470,0.63294952,1.17169227,0.00000000
-4.91345673,2.23420478,0.05192045,0.14584081,0.62032745,0.14213985,0.97093241,0.65976249,1.22935460,0.00000000
-4.90745373,2.35383913,0.05568809,0.15441952,0.65864231,0.15206936,1.02071439,0.68693433,1.28955041,0.00000000
-4.90145073,2.47685952,0.05959233,0.16322338,0.69854318,0.16236248,1.07328878,0.71430385,1.35192158,0.00000000
-4.89544772,2.60229413,0.06359680,0.17215502,0.73968466,0.17291995,1.12812764,0.74170672,1.41605588,0.00000000
-4.88944472,2.72908029,0.06766000,0.18110852,0.78167736,0.18363021,1.18461515,0.76897871,1.48149331,0.00000000
-4.88344172,2.85608512,0.07173606,0.18997183,0.82409475,0.19437171,1.24205901,0.79595916,1.54773409,0.00000000
-4.87743872,2.98212925,0.07577564,0.19862952,0.86648148,0.20501555,1.29970497,0.82249434,1.61424813,0.00000000
-4.87143572,3.10601328,0.07972699,0.20696566,0.90836271,0.21542863,1.35675411,0.84844086,1.68048586,0.00000000
-4.86543272,3.22654616,0.08353721,0.21486689,0.94925446,0.22547705,1.41238229,0.87366906,1.74589026,0.00000000
-4.85942971,3.34257489,0.08715351,0.22222541,0.98867452,0.23502973,1.46576140,0.89806623,1.80990980,0.00000000
-4.85342671,3.45301469,0.09052463,0.22894196,1.02615372,0.24396206,1.51608155,0.92153982,1.87201202,0.00000000
-4.84742371,3.55687871,0.09360223,0.23492859,1.06124735,0.25215953,1.56257362,0.94402037,1.93169740,0.00000000
-4.84142071,3.65330629,0.09634222,0.24011115,1.09354614,0.25952116,1.60453126,0.96546422,1.98851306,0.00000000
-4.83541771,3.74158864,0.09870601,0.24443145,1.12268679,0.26596258,1.64133167,0.98585575,2.04206581,0.00000000
-4.82941471,3.82119105,0.10066169,0.24784896,1.14836151,0.27141867,1.67245418,1.00520910,2.09203396,0.00000000
-4.82341171,3.89177030,0.10218492,0.25034207,1.17032638,0.27584564,1.69749606,1.02356909,2.13817737,0.00000000
-4.81740870,3.95318657,0.10325967,0.25190878,1.18840821,0.27922244,1.71618478,1.04101122,2.18034514,0.00000000
-4.81140570,4.00550877,0.10387871,0.25256689,1.20250961,0.28155142,1.72838626,1.05764051,2.21848032,0.00000000
-4.80540270,4.04901279,0.10404378,0.25235361,1.21261213,0.28285825,1.73410858,1.07358903,2.25262134,0.00000000
-4.79939970,4.08417216,0.10376550,0.25132461,1.21877727,0.28319100,1.73350106,1.08901201,2.28289958,0.00000000
-4.79339670,4.11164109,0.10306301,0.24955258,1.22114521,0.28261850,1.72684868,1.10408238,2.30953312,0.00000000
-4.78739370,4.13223011,0.10196334,0.24712528,1.21993136,0.28122794,1.71456189,1.11898391,2.33281645,0.00000000
-4.78139070,4.14687493,0.10050047,0.24414319,1.21542063,0.27912186,1.69716238,1.13390294,2.35310653,0.00000000
-4.77538769,4.15659966,0.09871429,0.24071683,1.20795969,0.27641462,1.67526522,1.14901895,2.37080549,0.00000000
-4.76938469,4.16247560,0.09664930,0.23696376,1.19794738,0.27322850,1.64955831,1.16449445,2.38634082,0.00000000
-4.76338169,4.16557757,0.09435324,0.23300554,1.18582352,0.26968957,1.62077985,1.18046450,2.40014383,0.00000000
-4.75737869,4.16693955,0.09187569,0.22896452,1.17205674,0.26592349,1.58969503,1.19702644,2.41262743,0.00000000
-4.75137569,4.16751205,0.08926656,0.22496073,1.15713146,0.26205151,1.55707283,1.21423053,2.42416458,0.00000000
-4.74537269,4.16812328,0.08657480,0.22110899,1.14153488,0.25818671,1.52366413,1.23207207,2.43506862,0.00000000
-4.73936968,4.16944643,0.08384710,0.21751623,1.12574421,0.25443071,1.49018202,1.25048562,2.44557661,0.00000000
-4.73336668,4.17197500,0.08112678,0.21427921,1.11021490,0.25087101,1.45728536,1.26934201,2.45583714,0.00000000
-4.72736368,4.17600781,0.07845287,0.21148279,1.09537030,0.24757907,1.42556617,1.28844848,2.46590324,0.00000000
-4.72136068,4.18164499,0.07585949,0.20919860,1.08159323,0.24460906,1.39554154,1.30755238,2.47573141,0.00000000
-4.71535768,4.18879547,0.07337535,0.20748444,1.06921982,0.24199766,1.36765024,1.32634853,2.48518703,0.00000000
-4.70935468,4.19719614,0.07102359,0.20638421,1.05853592,0.23976449,1.34225420,1.34449016,2.49405612,0.00000000
-4.70335168,4.20644177,0.06882182,0.20592852,1.04977616,0.23791345,1.31964450,1.36160327,2.50206324,0.00000000
-4.69734867,4.21602460,0.06678241,0.20613584,1.04312576,0.23643479,1.30005154,1.37730364,2.50889458,0.00000000
-4.69134567,4.22538148,0.06491294,0.20701417,1.03872483,0.23530767,1.28365845,1.39121601,2.51422519,0.00000000
-4.68534267,4.23394611,0.06321685,0.20856320,1.03667482,0.23450332,1.27061708,1.40299444,2.51774882,0.00000000
-4.67933967,4.24120351,0.06169415,0.21077676,1.03704689,0.23398830,1.26106515,1.41234274,2.51920876,0.00000000
-4.67333667,4.24674352,0.06034226,0.21364543,1.03989133,0.23372803,1.25514368,1.41903398,2.51842767,0.00000000
-4.66733367,4.25031019,0.05915684,0.21715921,1.04524764,0.23369010,1.25301323,1.42292793,2.51533474,0.00000000
-4.66133067,4.25184404,0.05813261,0.22131010,1.05315447,0.23384733,1.25486793,1.42398533,2.50998818,0.00000000
-4.65532766,4.25151432,0.05726410,0.22609437,1.06365869,0.23418046,1.26094615,1.42227814,2.50259167,0.00000000
-4.64932466,4.24973915,0.05654634,0.23151443,1.07682295,0.23468014,1.27153684,1.41799502,2.49350339,0.00000000
-4.64332166,4.24719193,0.05597536,0.23758013,1.09273122,0.23534833,1.28698105,1.41144153,2.48323674,0.00000000
