energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-6.00000000,1.67495125,0.00739297,0.20525735,0.81163180,0.56688616,0.00797954,0.67472850,0.25864065,0.09505444
-5.99399700,1.73776562,0.00813256,0.20714923,0.83717817,0.58297323,0.00815751,0.71135437,0.27510008,0.10064857
-5.98799400,1.79895333,0.00892715,0.20798640,0.86128180,0.59755797,0.00829870,0.74913517,0.29274863,0.10654977
-5.98199100,1.85867355,0.00977830,0.20779859,0.88414985,0.61065553,0.00839946,0.78813318,0.31163313,0.11277769
-5.97598799,1.91721411,0.01068698,0.20664501,0.90605686,0.62233978,0.00845739,0.82843604,0.33180237,0.11935228
-5.96998499,1.97496727,0.01165344,0.20461190,0.92732843,0.63273720,0.00847132,0.87014564,0.35330183,0.12629150
-5.96398199,2.03239941,0.01267700,0.20180901,0.94832233,0.64201828,0.00844136,0.91336504,0.37616782,0.13360886
-5.95797899,2.09001623,0.01375597,0.19836537,0.96940763,0.65038686,0.00836882,0.95818397,0.40042119,0.14131083
-5.95197599,2.14832491,0.01488749,0.19442429,0.99094293,0.65806800,0.00825612,1.00466390,0.42606109,0.14939440
-5.94597299,2.20779551,0.01606751,0.19013806,1.01325476,0.66529482,0.00810673,1.05282323,0.45305898,0.15784477
-5.93996998,2.26882345,0.01729070,0.18566231,1.03661728,0.67229514,0.00792494,1.10262374,0.48135337,0.16663355
-5.93396698,2.33169525,0.01855051,0.18115051,1.06123427,0.67927849,0.00771574,1.15395901,0.51084570,0.17571731
-5.92796398,2.39655936,0.01983921,0.17674872,1.08722432,0.68642418,0.00748463,1.20664565,0.54139744,0.18503691
-5.92196098,2.46340367,0.02114799,0.17259079,1.11461018,0.69387107,0.00723740,1.26041790,0.57282884,0.19451741
-5.91595798,2.53204099,0.02246718,0.16879421,1.14331249,0.70170951,0.00697993,1.31492609,0.60491939,0.20406886
-5.90995498,2.60210318,0.02378637,0.16545673,1.17314849,0.70997582,0.00671805,1.36973916,0.63741005,0.21358774
-5.90395198,2.67304428,0.02509470,0.16265393,1.20383557,0.71864960,0.00645728,1.42435119,0.67000718,0.22295915
-5.89794897,2.74415232,0.02638108,0.16043764,1.23499947,0.72765388,0.00620275,1.47819182,0.70238800,0.23205973
-5.89194597,2.81456916,0.02763442,0.15883530,1.26618654,0.73685814,0.00595901,1.53063984,0.73420738,0.24076091
-5.88594297,2.88331718,0.02884391,0.15785023,1.29687960,0.74608379,0.00572997,1.58103965,0.76510565,0.24893276
-5.87993997,2.94933129,0.02999918,0.15746276,1.32651633,0.75511200,0.00551876,1.62871937,0.79471694,0.25644783
-5.87393697,3.01149472,0.03109052,0.15763196,1.35450928,0.76369322,0.00532777,1.67301019,0.82267792,0.26318511
-5.86793397,3.06867661,0.03210899,0.15829813,1.38026669,0.77155803,0.00515853,1.71326559,0.84863626,0.26903386
-5.86193097,3.11976977,0.03304650,0.15938562,1.40321292,0.77842864,0.00501180,1.74888002,0.87225872,0.27389700
-5.85592796,3.16372688,0.03389588,0.16080607,1.42280779,0.78403062,0.00488757,1.77930586,0.89323840,0.27769410
-5.84992496,3.19959381,0.03465083,0.16246185,1.43856411,0.78810420,0.00478513,1.80406844,0.91130111,0.28036376
-5.84392196,3.22653877,0.03530590,0.16424960,1.45006263,0.79041485,0.00470312,1.82277829,0.92621047,0.28186529
-5.83791896,3.24387678,0.03585645,0.16606367,1.45696432,0.79076259,0.00463966,1.83514061,0.93777196,0.28217973
-5.83191596,3.25108881,0.03629852,0.16779960,1.45901953,0.78898996,0.00459240,1.84096188,0.94583577,0.28131013
-5.82591296,3.24783557,0.03662880,0.16935730,1.45607421,0.78498825,0.00455869,1.84015343,0.95029857,0.27928113
-5.81990995,3.23396624,0.03684457,0.17064405,1.44807317,0.77870208,0.00453564,1.83273264,0.95110442,0.27613803
-5.81390695,3.20952242,0.03694364,0.17157722,1.43506085,0.77013224,0.00452026,1.81882171,0.94824493,0.27194524
-5.80790395,3.17473794,0.03692441,0.17208665,1.41717971,0.75933695,0.00450956,1.79864460,0.94175883,0.26678444
-5.80190095,3.13003518,0.03678587,0.17211674,1.39466693,0.74643156,0.00450065,1.77252257,0.93173115,0.26075238
-5.79589795,3.07601847,0.03652771,0.17162813,1.36784949,0.73158696,0.00449084,1.74086854,0.91829223,0.25395856
-5.78989495,3.01346514,0.03615048,0.17059905,1.33713830,0.71502684,0.00447772,1.70418076,0.90161640,0.24652282
-5.78389195,2.94331465,0.03565567,0.16902628,1.30302147,0.69702401,0.00445923,1.66303585,0.88192065,0.23857294
-5.77788894,2.86665609,0.03504595,0.16692571,1.26605703,0.67789587,0.00443368,1.61808146,0.85946306,0.23024239
-5.77188594,2.78471413,0.03432529,0.16433250,1.22686521,0.65799927,0.00439986,1.57002853,0.83454101,0.22166811
-5.76588294,2.69883342,0.03349910,0.16130081,1.18612029,0.63772479,0.00435697,1.51964298,0.80748895,0.21298853
-5.75987994,2.61046140,0.03257435,0.15790313,1.14454211,0.61749054,0.00430468,1.46773687,0.77867577,0.20434169
-5.75387694,2.52112918,0.03155964,0.15422915,1.10288699,0.59773561,0.00424311,1.41515873,0.74850146,0.19586350
-5.74787394,2.43243043,0.03046516,0.15038420,1.06193799,0.57891304,0.00417276,1.36278300,0.71739291,0.18768620
-5.74187094,2.34599819,0.02930261,0.14648734,1.02249451,0.56148246,0.00409449,1.31149827,0.68579897,0.17993674
-5.73586793,2.26347932,0.02808510,0.14266898,0.98536091,0.54590244,0.00400946,1.26219444,0.65418443,0.17273541
-5.72986493,2.18650701,0.02682685,0.13906814,0.95133427,0.53262242,0.00391909,1.21574874,0.62302310,0.16619435
-5.72386193,2.11667130,0.02554297,0.13582945,0.92119116,0.52207450,0.00382492,1.17301056,0.59279000,0.16041613
-5.71785893,2.05548825,0.02424910,0.13309981,0.89567362,0.51466493,0.00372861,1.13478562,0.56395280,0.15549243
-5.71185593,2.00436823,0.02296103,0.13102491,0.87547436,0.51076563,0.00363183,1.10181943,0.53696267,0.15150254
-5.70585293,1.96458415,0.02169431,0.12974556,0.86122155,0.51070571,0.00353621,1.07478080,0.51224479,0.14851213
-5.69984992,1.93724049,0.02046385,0.12939408,0.85346348,0.51476326,0.00344329,1.05424553,0.49018885,0.14657194
-5.69384692,1.92324398,0.01928356,0.13009064,0.85265354,0.52315765,0.00335446,1.04068114,0.47113972,0.14571666
-5.68784392,1.92327714,0.01816601,0.13193981,0.85913581,0.53604239,0.00327096,1.03443295,0.45538876,0.14596393
-5.68184092,1.93777548,0.01712210,0.13502744,0.87313207,0.55349908,0.00319384,1.03571216,0.44316597,0.14731363
-5.67583792,1.96690940,0.01616084,0.13941776,0.89473044,0.57553239,0.00312398,1.04458647,0.43463329,0.14974737
-5.66983492,2.01057164,0.01528917,0.14515107,0.92387638,0.60206664,0.00306207,1.06097369,0.42987939,0.15322837
-5.66383192,2.06837103,0.01451189,0.15224194,0.96036648,0.63294392,0.00300870,1.08463867,0.42891608,0.15770162
-5.65782891,2.13963302,0.01383156,0.16067806,1.00384550,0.66792410,0.00296434,1.11519401,0.43167653,0.16309455
-5.65182591,2.22340744,0.01324857,0.17041982,1.05380710,0.70668697,0.00292942,1.15210452,0.43801556,0.16931801
-5.64582291,2.31848369,0.01276121,0.18140062,1.10959846,0.74883632,0.00290434,1.19469575,0.44771183,0.17626778
-5.63981991,2.42341310,0.01236583,0.19352803,1.17042905,0.79390635,0.00288959,1.24216635,0.46047215,0.18382640
-5.63381691,2.53653840,0.01205699,0.20668570,1.23538356,0.84137009,0.00288574,1.29360418,0.47593769,0.19186551
-5.62781391,2.65602946,0.01182771,0.22073610,1.30343895,0.89064984,0.00289353,1.34800583,0.49369212,0.20024846
-5.62181091,2.77992475,0.01166969,0.23552394,1.37348520,0.94112937,0.00291386,1.40429906,0.51327133,0.20883326
-5.61580790,2.90617726,0.01157359,0.25088024,1.44434958,0.99216762,0.00294790,1.46136775,0.53417462,0.21747578
-5.60980490,3.03270377,0.01152929,0.26662694,1.51482356,1.04311348,0.00299705,1.51807854,0.55587704,0.22603310
-5.60380190,3.15743607,0.01152617,0.28258191,1.58369196,1.09332124,0.00306296,1.57330840,0.57784245,0.23436687
-5.59779890,3.27837238,0.01155340,0.29856418,1.64976322,1.14216626,0.00314756,1.62597249,0.59953703,0.24234670
-5.59179590,3.39362766,0.01160018,0.31439917,1.71189992,1.18906019,0.00325303,1.67505126,0.62044276,0.24985331
-5.58579290,3.50148088,0.01165600,0.32992391,1.76904872,1.23346549,0.00338177,1.71961591,0.64007057,0.25678150
-5.57978989,3.60041790,0.01171091,0.34499184,1.82026834,1.27490842,0.00353637,1.75885158,0.65797253,0.26304267
-5.57378689,3.68916830,0.01175570,0.35947716,1.86475503,1.31299027,0.00371953,1.79207716,0.67375291,0.26856692
-5.56778389,3.76673514,0.01178214,0.37327857,1.90186422,1.34739644,0.00393405,1.81876141,0.68707761,0.27330462
-5.56178089,3.83241643,0.01178309,0.38632223,1.93112788,1.37790285,0.00418268,1.83853443,0.69768180,0.27722734
-5.55577789,3.88581774,0.01175269,0.39856381,1.95226671,1.40437972,0.00446810,1.85119448,0.70537526,0.28032813
-5.54977489,3.92685559,0.01168645,0.40998972,1.96519694,1.42679258,0.00479276,1.85670962,0.71004565,0.28262116
-5.54377189,3.95575156,0.01158128,0.42061727,1.97003135,1.44520037,0.00515877,1.85521438,0.71165926,0.28414067
-5.53776888,3.97301753,0.01143554,0.43049401,1.96707463,1.45975104,0.00556780,1.84700150,0.71025953,0.28493937
-5.53176588,3.97943275,0.01124902,0.43969609,1.95681314,1.47067464,0.00602095,1.83250915,0.70596332,0.28508618
-5.52576288,3.97601362,0.01102289,0.44832587,1.93989970,1.47827440,0.00651857,1.81230416,0.69895506,0.28466362
-5.51975988,3.96397752,0.01075954,0.45650875,1.91713368,1.48291606,0.00706019,1.78706196,0.68947925,0.28376468
-5.51375688,3.94470192,0.01046255,0.46438945,1.88943740,1.48501587,0.00764434,1.75754391,0.67783133,0.28248961
-5.50775388,3.91968034,0.01013642,0.47212770,1.85782948,1.48502780,0.00826849,1.72457305,0.66434756,0.28094239
-5.50175088,3.89047657,0.00978644,0.47989356,1.82339597,1.48343018,0.00892892,1.68900889,0.64939406,0.27922733
-5.49574787,3.85867859,0.00941848,0.48786246,1.78726032,1.48071230,0.00962068,1.65172236,0.63335551,0.27744566
-5.48974487,3.82585353,0.00903875,0.49620997,1.75055282,1.47736122,0.01033755,1.61357152,0.61662382,0.27569244
-5.48374187,3.79350482,0.00865358,0.50510648,1.71438052,1.47384909,0.01107209,1.57537889,0.59958711,0.27405372
-5.47773887,3.76303250,0.00826922,0.51471182,1.67979823,1.47062129,0.01181566,1.53791098,0.58261937,0.27260407
-5.47173587,3.73569760,0.00789166,0.52516981,1.64778129,1.46808537,0.01255857,1.50186047,0.56607095,0.27140462
-5.46573287,3.71259100,0.00752640,0.53660301,1.61920076,1.46660117,0.01329022,1.46783151,0.55026012,0.27050159
-5.45972986,3.69460754,0.00717834,0.54910755,1.59480140,1.46647203,0.01399935,1.43632820,0.53546591,0.26992528
-5.45372686,3.68242535,0.00685164,0.56274826,1.57518296,1.46793731,0.01467424,1.40774661,0.52192227,0.26968965
-5.44772386,3.67649084,0.00654961,0.57755423,1.56078507,1.47116619,0.01530307,1.38237007,0.50981362,0.26979235
-5.44172086,3.67700941,0.00627468,0.59351484,1.55187610,1.47625300,0.01587420,1.36036774,0.49927192,0.27021528
-5.43571786,3.68394180,0.00602838,0.61057661,1.54854618,1.48321399,0.01637653,1.34179630,0.49037511,0.27092556
-5.42971486,3.69700631,0.00581129,0.62864090,1.55070464,1.49198578,0.01679985,1.32660443,0.48314703,0.27187688
-5.42371186,3.71568665,0.00562314,0.64756279,1.55808205,1.50242550,0.01713516,1.31463973,0.47755865,0.27301120
-5.41770885,3.73924545,0.00546284,0.66715119,1.57023699,1.51431291,0.01737494,1.30565793,0.47353077,0.27426070
-5.41170585,3.76674331,0.00532857,0.68717056,1.58656745,1.52735434,0.01751346,1.29933379,0.47093777,0.27554998
-5.40570285,3.79706305,0.00521788,0.70734419,1.60632705,1.54118867,0.01754696,1.29527353,0.46961270,0.27679833
-5.39969985,3.82893903,0.00512780,0.72735920,1.62864562,1.55539542,0.01747378,1.29302834,0.46935333,0.27792213
-5.39369685,3.86099094,0.00505500,0.74687330,1.65255406,1.56950471,0.01729443,1.29210864,0.46992911,0.27883729
-5.38769385,3.89176152,0.00499591,0.76552316,1.67701275,1.58300906,0.01701159,1.29199878,0.47108896,0.27946161
-5.38169085,3.91975741,0.00494682,0.78293425,1.70094316,1.59537690,0.01663002,1.29217193,0.47256958,0.27971709
-5.37568784,3.94349230,0.00490410,0.79873185,1.72326145,1.60606730,0.01615640,1.29210469,0.47410420,0.27953208
-5.36968484,3.96153105,0.00486425,0.81255292,1.74291344,1.61454568,0.01559915,1.29129137,0.47543150,0.27884331
-5.36368184,3.97253381,0.00482407,0.82405831,1.75890960,1.62029996,0.01496811,1.28925753,0.47630439,0.27759768
-5.35767884,3.97529865,0.00478076,0.83294484,1.77035890,1.62285667,0.01427424,1.28557263,0.47649855,0.27575382
-5.35167584,3.96880126,0.00473205,0.83895683,1.77650040,1.62179643,0.01352935,1.27986145,0.47582032,0.27328339
-5.34567284,3.95223053,0.00467622,0.84189626,1.77673113,1.61676827,0.01274568,1.27181422,0.47411377,0.27017211
-5.33966983,3.92501855,0.00461222,0.84163144,1.77062934,1.60750222,0.01193558,1.26119511,0.47126673,0.26642048
-5.33366683,3.88686395,0.00453970,0.83810346,1.75797197,1.59381970,0.01111124,1.24784905,0.46721541,0.26204417
-5.32766383,3.83774758,0.00445900,0.83133018,1.73874559,1.57564128,0.01028432,1.23170657,0.46194775,0.25707412
-5.32166083,3.77793991,0.00437120,0.82140758,1.71315032,1.55299149,0.00946576,1.21278656,0.45550495,0.25155628
-5.31565783,3.70799962,0.00427805,0.80850830,1.68159630,1.52600050,0.00866557,1.19119696,0.44798149,0.24555098
-5.30965483,3.62876337,0.00418194,0.79287741,1.64469297,1.49490251,0.00789263,1.16713309,0.43952337,0.23913206
-5.30365183,3.54132700,0.00408583,0.77482562,1.60323131,1.46003103,0.00715462,1.14087374,0.43032465,0.23238556
-5.29764882,3.44701863,0.00399315,0.75472023,1.55815976,1.42181105,0.00645799,1.11277497,0.42062242,0.22540816
-5.29164582,3.34736451,0.00390769,0.73297412,1.51055474,1.38074853,0.00580789,1.08326162,0.41069031,0.21830529
-5.28564282,3.24404879,0.00383348,0.71003339,1.46158672,1.33741752,0.00520826,1.05281680,0.40083071,0.21118897
-5.27963982,3.13886835,0.00377462,0.68636405,1.41248328,1.29244532,0.00466185,1.02196938,0.39136590,0.20417540
-5.27363682,3.03368429,0.00373519,0.66243839,1.36449041,1.24649628,0.00417038,0.99127986,0.38262845,0.19738237
-5.26763382,2.93037139,0.00371904,0.63872146,1.31883337,1.20025468,0.00373459,0.96132487,0.37495099,0.19092649
-5.26163082,2.83076734,0.00372966,0.61565828,1.27667861,1.15440732,0.00335440,0.93268073,0.36865587,0.18492039
-5.25562781,2.73662304,0.00377003,0.59366204,1.23909796,1.10962627,0.00302903,0.90590655,0.36404480,0.17946985
-5.24962481,2.64955558,0.00384249,0.57310380,1.20703620,1.06655231,0.00275715,0.88152728,0.36138893,0.17467105
-5.24362181,2.57100523,0.00394860,0.55430381,1.18128306,1.02577953,0.00253700,0.86001734,0.36091962,0.17060791
-5.23761881,2.50219754,0.00408904,0.53752479,1.16245047,0.98784141,0.00236649,0.84178538,0.36282017,0.16734977
-5.23161581,2.44411178,0.00426352,0.52296705,1.15095559,0.95319890,0.00224331,0.82716065,0.36721876,0.16494926
-5.22561281,2.39745641,0.00447077,0.51076569,1.14701017,0.92223046,0.00216505,0.81638156,0.37418300,0.16344069
-5.21960980,2.36265235,0.00470847,0.50098970,1.15061623,0.89522460,0.00212923,0.80958696,0.38371605,0.16283884
-5.21360680,2.33982436,0.00497326,0.49364283,1.16156828,0.87237482,0.00213335,0.80681035,0.39575466,0.16313831
-5.20760380,2.32880090,0.00526083,0.48866622,1.17946175,0.85377710,0.00217501,0.80797758,0.41016927,0.16431346
-5.20160080,2.32912235,0.00556598,0.48594253,1.20370736,0.83942997,0.00225182,0.81290796,0.42676605,0.16631894
-5.19559780,2.34005736,0.00588271,0.48530144,1.23355088,0.82923706,0.00236152,0.82131907,0.44529109,0.16909082
-5.18959480,2.36062691,0.00620441,0.48652620,1.26809758,0.82301210,0.00250191,0.83283499,0.46543658,0.17254830
-5.18359180,2.38963531,0.00652402,0.48936131,1.30634074,0.82048600,0.00267087,0.84699782,0.48684885,0.17659602
-5.17758879,2.42570733,0.00683422,0.49352075,1.34719312,0.82131615,0.00286635,0.86328209,0.50913804,0.18112674
-5.17158579,2.46733022,0.00712765,0.49869691,1.38952067,0.82509723,0.00308632,0.88111159,0.53188929,0.18602455
-5.16558279,2.51289949,0.00739714,0.50456976,1.43217714,0.83137361,0.00332877,0.89987797,0.55467484,0.19116829
-5.15957979,2.56076695,0.00763592,0.51081612,1.47403883,0.83965274,0.00359169,0.91896050,0.57706686,0.19643518
-5.15357679,2.60928941,0.00783782,0.51711893,1.51403810,0.84941919,0.00387303,0.93774611,0.59865056,0.20170448
-5.14757379,2.65687674,0.00799750,0.52317596,1.55119482,0.86014904,0.00417065,0.95564919,0.61903699,0.20686116
-5.14157079,2.70203745,0.00811060,0.52870816,1.58464456,0.87132410,0.00448238,0.97213012,0.63787514,0.21179929
-5.13556778,2.74342044,0.00817387,0.53346699,1.61366269,0.88244558,0.00480595,0.98671208,0.65486291,0.21642520
-5.12956478,2.77985153,0.00818526,0.53724085,1.63768361,0.89304675,0.00513898,0.99899531,0.66975644,0.22066016
-5.12356178,2.81036354,0.00814402,0.53986021,1.65631441,0.90270443,0.00547906,1.00866850,0.68237746,0.22444258
-5.11755878,2.83421888,0.00805065,0.54120134,1.66934255,0.91104864,0.00582368,1.01551668,0.69261833,0.22772960
-5.11155578,2.85092409,0.00790689,0.54118848,1.67673730,0.91777052,0.00617033,1.01942560,0.70044458,0.23049805
-5.10555278,2.86023557,0.00771566,0.53979441,1.67864488,0.92262792,0.00651650,1.02038224,0.70589470,0.23274470
-5.09954977,2.86215681,0.00748092,0.53703937,1.67537758,0.92544883,0.00685969,1.01847169,0.70907737,0.23448582
-5.09354677,2.85692680,0.00720752,0.53298831,1.66739715,0.92613243,0.00719752,1.01387040,0.71016594,0.23575601
-5.08754377,2.84500058,0.00690103,0.52774664,1.65529321,0.92464776,0.00752773,1.00683629,0.70939061,0.23660646
-5.08154077,2.82702236,0.00656753,0.52145465,1.63975737,0.92103010,0.00784823,0.99769599,0.70702837,0.23710245
-5.07553777,2.80379250,0.00621344,0.51428070,1.62155416,0.91537538,0.00815711,0.98682978,0.70339133,0.23732045
-5.06953477,2.77622949,0.00584528,0.50641353,1.60148979,0.90783256,0.00845273,0.97465496,0.69881362,0.23734472
-5.06353177,2.74532852,0.00546949,0.49805403,1.58037988,0.89859460,0.00873364,0.96160807,0.69363766,0.23726358
-5.05752876,2.71211815,0.00509222,0.48940669,1.55901752,0.88788815,0.00899867,0.94812692,0.68820013,0.23716553
-5.05152576,2.67761694,0.00471923,0.48067116,1.53814277,0.87596255,0.00924684,0.93463295,0.68281843,0.23713525
-5.04552276,2.64279157,0.00435569,0.47203425,1.51841479,0.86307840,0.00947738,0.92151463,0.67777795,0.23724979
-5.03951976,2.60851826,0.00400611,0.46366270,1.50038781,0.84949637,0.00968966,0.90911269,0.67332098,0.23757501
-5.03351676,2.57554915,0.00367426,0.45569702,1.48449167,0.83546654,0.00988317,0.89770752,0.66963751,0.23816237
-5.02751376,2.54448476,0.00336313,0.44824666,1.47101794,0.82121885,0.01005740,0.88750948,0.66685848,0.23904640
-5.02151076,2.51575410,0.00307490,0.44138671,1.46011205,0.80695493,0.01021187,0.87865233,0.66505166,0.24024282
-5.01550775,2.48960296,0.00281101,0.43515628,1.45177176,0.79284184,0.01034601,0.87119021,0.66422055,0.24174748
-5.00950475,2.46609116,0.00257213,0.42955860,1.44585216,0.77900781,0.01045911,0.86509807,0.66430623,0.24353623
-5.00350175,2.44509870,0.00235830,0.42456286,1.44207682,0.76554029,0.01055037,0.86027586,0.66519205,0.24556568
-4.99749875,2.42634082,0.00216895,0.42010762,1.44005475,0.75248628,0.01061878,0.85655594,0.66671118,0.24777498
-4.99149575,2.40939092,0.00200301,0.41610573,1.43930237,0.73985500,0.01066321,0.85371372,0.66865646,0.25008836
-4.98549275,2.39371058,0.00185905,0.41245034,1.43926953,0.72762254,0.01068240,0.85148070,0.67079225,0.25241864
-4.97948974,2.37868501,0.00173530,0.40902190,1.43936828,0.71573847,0.01067503,0.84955966,0.67286753,0.25467122
-4.97348674,2.36366215,0.00162984,0.40569557,1.43900326,0.70413373,0.01063978,0.84764100,0.67462991,0.25674863
-4.96748374,2.34799347,0.00154061,0.40234886,1.43760200,0.69272952,0.01057542,0.84541951,0.67583946,0.25855530
-4.96148074,2.33107425,0.00146557,0.39886891,1.43464384,0.68144652,0.01048090,0.84261081,0.67628202,0.26000236
-4.95547774,2.31238114,0.00140271,0.39515919,1.42968595,0.67021397,0.01035549,0.83896648,0.67578100,0.26101213
-4.94947474,2.29150495,0.00135016,0.39114508,1.42238521,0.65897791,0.01019880,0.83428720,0.67420721,0.26152216
-4.94347174,2.26817679,0.00130621,0.38677820,1.41251468,0.64770818,0.01001095,0.82843316,0.67148609,0.26148854
-4.93746873,2.24228601,0.00126936,0.38203914,1.39997399,0.63640356,0.00979258,0.82133109,0.66760203,0.26088821
-4.93146573,2.21388893,0.00123834,0.37693844,1.38479301,0.62509488,0.00954494,0.81297769,0.66259931,0.25972034
-4.92546273,2.18320766,0.00121208,0.37151578,1.36712860,0.61384571,0.00926989,0.80343911,0.65657990,0.25800639
-4.91945973,2.15061921,0.00118977,0.36583753,1.34725470,0.60275067,0.00896988,0.79284657,0.64969789,0.25578906
-4.91345673,2.11663528,0.00117080,0.35999251,1.32554627,0.59193134,0.00864794,0.78138838,0.64215109,0.25313012
-4.90745373,2.08187397,0.00115473,0.35408660,1.30245792,0.58153016,0.00830761,0.76929878,0.63417016,0.25010712
-4.90145073,2.04702512,0.00114129,0.34823615,1.27849866,0.57170251,0.00795280,0.75684425,0.62600582,0.24680935
-4.89544772,2.01281115,0.00113034,0.34256084,1.25420387,0.56260763,0.00758776,0.74430818,0.61791502,0.24333312
-4.88944472,1.97994591,0.00112181,0.33717621,1.23010639,0.55439885,0.00721688,0.73197458,0.61014672,0.23977667
-4.88344172,1.94909390,0.00111566,0.33218651,1.20670819,0.54721389,0.00684458,0.72011213,0.60292818,0.23623510
-4.87743872,1.92083244,0.00111190,0.32767814,1.18445430,0.54116570,0.00647518,0.70895922,0.59645252,0.23279545
-4.87143572,1.89561893,0.00111050,0.32371411,1.16371049,0.53633464,0.00611278,0.69871102,0.59086833,0.22953239
-4.86543272,1.87376542,0.00111137,0.32032993,1.14474594,0.53276234,0.00576113,0.68950932,0.58627193,0.22650463
-4.85942971,1.85542185,0.00111440,0.31753111,1.12772180,0.53044784,0.00542355,0.68143582,0.58270267,0.22375232
-4.85342671,1.84056903,0.00111937,0.31529246,1.11268645,0.52934609,0.00510285,0.67450915,0.58014164,0.22129564
-4.84742371,1.82902190,0.00112600,0.31355927,1.09957741,0.52936914,0.00480132,0.66868585,0.57851385,0.21913454
-4.84142071,1.82044268,0.00113391,0.31225021,1.08822994,0.53038972,0.00452068,0.66386531,0.57769370,0.21724970
-4.83541771,1.81436322,0.00114268,0.31126190,1.07839172,0.53224721,0.00426212,0.65989820,0.57751341,0.21560462
-4.82941471,1.81021512,0.00115182,0.31047486,1.06974254,0.53475556,0.00402634,0.65659810,0.57777402,0.21414875
-4.82341171,1.80736578,0.00116079,0.30976040,1.06191806,0.53771255,0.00381360,0.65375541,0.57825808,0.21282136
-4.81740870,1.80515816,0.00116906,0.30898821,1.05453592,0.54091003,0.00362382,0.65115278,0.57874350,0.21155597
-4.81140570,1.80295186,0.00117609,0.30803407,1.04722292,0.54414430,0.00345665,0.64858119,0.57901755,0.21028511
-4.80540270,1.80016310,0.00118137,0.30678724,1.03964143,0.54722622,0.00331155,0.64585559,0.57889029,0.20894499
-4.79939970,1.79630111,0.00118444,0.30515729,1.03151364,0.54999014,0.00318792,0.64282926,0.57820653,0.20747992
-4.79339670,1.79099887,0.00118490,0.30307965,1.02264223,0.55230148,0.00308514,0.63940598,0.57685567,0.20584621
-4.78739370,1.78403646,0.00118244,0.30051988,1.01292625,0.55406223,0.00300265,0.63554933,0.57477889,0.20401526
-4.78139070,1.77535568,0.00117683,0.29747625,1.00237138,0.55521428,0.00294003,0.63128852,0.57197312,0.20197568
-4.77538769,1.76506511,0.00116793,0.29398054,0.99109396,0.55574034,0.00289695,0.62672041,0.56849171,0.19973451
-4.76938469,1.75343559,0.00115569,0.29009697,0.97931868,0.55566256,0.00287327,0.62200766,0.56444168,0.19731718
-4.76338169,1.74088631,0.00114017,0.28591945,0.96737002,0.55503884,0.00286893,0.61737296,0.55997781,0.19476653
-4.75737869,1.72796252,0.00112146,0.28156719,0.95565804,0.55395733,0.00288399,0.61308980,0.55529377,0.19214077
-4.75137569,1.71530618,0.00109978,0.27717898,0.94465923,0.55252941,0.00291851,0.60947014,0.55061102,0.18951063
-4.74537269,1.70362135,0.00107535,0.27290641,0.93489351,0.55088157,0.00297252,0.60684974,0.54616590,0.18695582
-4.73936968,1.69363612,0.00104847,0.26890655,0.92689871,0.54914689,0.00304591,0.60557180,0.54219584,0.18456102
-4.73336668,1.68606347,0.00101943,0.26533420,0.92120377,0.54745647,0.00313837,0.60596989,0.53892531,0.18241165
-4.72736368,1.68156293,0.00098855,0.26233445,0.91830209,0.54593140,0.00324928,0.60835098,0.53655245,0.18058959
-4.72136068,1.68070518,0.00095614,0.26003562,0.91862642,0.54467575,0.00337764,0.61297937,0.53523691,0.17916918
-4.71535768,1.68394136,0.00092251,0.25854321,0.92252651,0.54377085,0.00352204,0.62006241,0.53508979,0.17821355
-4.70935468,1.69157851,0.00088793,0.25793485,0.93025047,0.54327120,0.00368054,0.62973863,0.53616601,0.17777165
-4.70335168,1.70376233,0.00085265,0.25825678,0.94193098,0.54320211,0.00385075,0.64206892,0.53845955,0.17787583
-4.69734867,1.72046785,0.00081691,0.25952176,0.95757658,0.54355919,0.00402975,0.65703098,0.54190191,0.17854041
-4.69134567,1.74149833,0.00078090,0.26170857,0.97706866,0.54430950,0.00421416,0.67451748,0.54636359,0.17976096
-4.68534267,1.76649217,0.00074478,0.26476308,1.00016406,0.54539435,0.00440018,0.69433786,0.55165871,0.18151448
-4.67933967,1.79493727,0.00070872,0.26860081,1.02650300,0.54673335,0.00458370,0.71622359,0.55755237,0.18376039
-4.67333667,1.82619189,0.00067285,0.27311077,1.05562195,0.54822953,0.00476038,0.73983670,0.56377031,0.18644225
-4.66733367,1.85951089,0.00063730,0.27816027,1.08697070,0.54977518,0.00492579,0.76478112,0.57001048,0.18949004
-4.66133067,1.89407580,0.00060219,0.28360068,1.11993264,0.55125802,0.00507554,0.79061616,0.57595575,0.19282301
-4.65532766,1.92902730,0.00056765,0.28927356,1.15384737,0.55256735,0.00520542,0.81687163,0.58128724,0.19635279
-4.64932466,1.96349850,0.00053382,0.29501703,1.18803442,0.55360001,0.00531155,0.84306381,0.58569756,0.19998670
-4.64332166,1.99664736,0.00050085,0.30067193,1.22181706,0.55426572,0.00539051,0.86871150,0.58890327,0.20363105
-4.63731866,2.02768704,0.00046892,0.30608766,1.25454490,0.55449167,0.00543946,0.89335154,0.59065612,0.20719440
