energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.04652326,1.81983895,0.00299379,0.55884278,1.46698658,0.62993651,0.58098643,0.00000000,0.68092139,0.00020117
-3.04052026,1.78252204,0.00279802,0.55689184,1.46793642,0.61505927,0.56567542,0.00000000,0.65568684,0.00019875
-3.03451726,1.74501684,0.00260538,0.55564559,1.46899951,0.60077692,0.54903576,0.00000000,0.62900581,0.00019643
-3.02851426,1.70775425,0.00241870,0.55507712,1.47022508,0.58727336,0.53124518,0.00000000,0.60118428,0.00019426
-3.02251126,1.67114491,0.00224052,0.55513898,1.47163650,0.57471331,0.51250413,0.00000000,0.57255068,0.00019226
-3.01650825,1.63555638,0.00207301,0.55575754,1.47321187,0.56323528,0.49302760,0.00000000,0.54344442,0.00019046
-3.01050525,1.60129333,0.00191794,0.55682880,1.47486778,0.55294604,0.47303653,0.00000000,0.51420444,0.00018886
-3.00450225,1.56858190,0.00177672,0.55821594,1.47644776,0.54391692,0.45274943,0.00000000,0.48515847,0.00018748
-2.99849925,1.53755925,0.00165034,0.55974907,1.47771616,0.53618218,0.43237462,0.00000000,0.45661336,0.00018631
-2.99249625,1.50826867,0.00153946,0.56122715,1.47835812,0.52973930,0.41210352,0.00000000,0.42884702,0.00018535
-2.98649325,1.48066069,0.00144437,0.56242226,1.47798568,0.52455138,0.39210530,0.00000000,0.40210212,0.00018457
-2.98049025,1.45459977,0.00136509,0.56308601,1.47614995,0.52055114,0.37252308,0.00000000,0.37658177,0.00018395
-2.97448724,1.42987608,0.00130139,0.56295769,1.47235840,0.51764638,0.35347186,0.00000000,0.35244725,0.00018345
-2.96848424,1.40622152,0.00125283,0.56177398,1.46609645,0.51572634,0.33503812,0.00000000,0.32981765,0.00018305
-2.96248124,1.38332859,0.00121879,0.55927946,1.45685199,0.51466855,0.31728096,0.00000000,0.30877126,0.00018271
-2.95647824,1.36087109,0.00119854,0.55523751,1.44414125,0.51434566,0.30023469,0.00000000,0.28934854,0.00018240
-2.95047524,1.33852504,0.00119129,0.54944083,1.42753465,0.51463173,0.28391248,0.00000000,0.27155614,0.00018208
-2.94447224,1.31598849,0.00119614,0.54172114,1.40668073,0.51540760,0.26831087,0.00000000,0.25537192,0.00018174
-2.93846923,1.29299915,0.00121218,0.53195741,1.38132711,0.51656490,0.25341469,0.00000000,0.24075033,0.00018136
-2.93246623,1.26934864,0.00123847,0.52008220,1.35133699,0.51800866,0.23920222,0.00000000,0.22762808,0.00018094
-2.92646323,1.24489276,0.00127404,0.50608574,1.31670035,0.51965826,0.22565010,0.00000000,0.21592961,0.00018048
-2.92046023,1.21955744,0.00131791,0.49001760,1.27753937,0.52144683,0.21273792,0.00000000,0.20557235,0.00018000
-2.91445723,1.19334017,0.00136907,0.47198578,1.23410772,0.52331928,0.20045213,0.00000000,0.19647135,0.00017953
-2.90845423,1.16630733,0.00142649,0.45215344,1.18678410,0.52522929,0.18878922,0.00000000,0.18854353,0.00017911
-2.90245123,1.13858792,0.00148909,0.43073344,1.13606033,0.52713561,0.17775811,0.00000000,0.18171114,0.00017880
-2.89644822,1.11036453,0.00155576,0.40798090,1.08252501,0.52899811,0.16738163,0.00000000,0.17590484,0.00017867
-2.89044522,1.08186246,0.00162537,0.38418442,1.02684371,0.53077413,0.15769724,0.00000000,0.17106615,0.00017878
-2.88444222,1.05333807,0.00169675,0.35965630,0.96973677,0.53241550,0.14875700,0.00000000,0.16714962,0.00017924
-2.87843922,1.02506732,0.00176871,0.33472228,0.91195625,0.53386668,0.14062693,0.00000000,0.16412469,0.00018012
-2.87243622,0.99733546,0.00184006,0.30971135,0.85426285,0.53506434,0.13338584,0.00000000,0.16197730,0.00018155
-2.86643322,0.97042857,0.00190968,0.28494600,0.79740422,0.53593847,0.12712376,0.00000000,0.16071155,0.00018364
-2.86043022,0.94462739,0.00197647,0.26073351,0.74209547,0.53641517,0.12194010,0.00000000,0.16035110,0.00018653
-2.85442721,0.92020391,0.00203946,0.23735830,0.68900249,0.53642102,0.11794155,0.00000000,0.16094065,0.00019035
-2.84842421,0.89742041,0.00209785,0.21507584,0.63872880,0.53588867,0.11523995,0.00000000,0.16254717,0.00019527
-2.84242121,0.87653087,0.00215099,0.19410808,0.59180580,0.53476341,0.11394990,0.00000000,0.16526097,0.00020145
-2.83641821,0.85778423,0.00219850,0.17464048,0.54868673,0.53301020,0.11418642,0.00000000,0.16919631,0.00020908
-2.83041521,0.84142865,0.00224026,0.15682064,0.50974386,0.53062064,0.11606250,0.00000000,0.17449145,0.00021836
-2.82441221,0.82771626,0.00227644,0.14075825,0.47526857,0.52761921,0.11968654,0.00000000,0.18130800,0.00022948
-2.81840920,0.81690731,0.00230755,0.12652632,0.44547380,0.52406850,0.12515974,0.00000000,0.18982919,0.00024267
-2.81240620,0.80927305,0.00233441,0.11416340,0.42049833,0.52007256,0.13257347,0.00000000,0.20025711,0.00025814
-2.80640320,0.80509670,0.00235816,0.10367651,0.40041210,0.51577829,0.14200653,0.00000000,0.21280857,0.00027613
-2.80040020,0.80467178,0.00238024,0.09504460,0.38522220,0.51137440,0.15352249,0.00000000,0.22770965,0.00029685
-2.79439720,0.80829772,0.00240232,0.08822226,0.37487891,0.50708785,0.16716705,0.00000000,0.24518879,0.00032050
-2.78839420,0.81627241,0.00242628,0.08314347,0.36928144,0.50317780,0.18296561,0.00000000,0.26546862,0.00034728
-2.78239120,0.82888202,0.00245413,0.07972527,0.36828314,0.49992717,0.20092112,0.00000000,0.28875649,0.00037736
-2.77638819,0.84638838,0.00248790,0.07787119,0.37169595,0.49763219,0.22101231,0.00000000,0.31523415,0.00041086
-2.77038519,0.86901443,0.00252961,0.07747429,0.37929416,0.49659043,0.24319238,0.00000000,0.34504674,0.00044788
-2.76438219,0.89692871,0.00258110,0.07841989,0.39081756,0.49708761,0.26738836,0.00000000,0.37829156,0.00048845
-2.75837919,0.93022945,0.00264397,0.08058790,0.40597406,0.49938423,0.29350106,0.00000000,0.41500705,0.00053255
-2.75237619,0.96892946,0.00271950,0.08385474,0.42444215,0.50370223,0.32140576,0.00000000,0.45516258,0.00058012
-2.74637319,1.01294257,0.00280853,0.08809495,0.44587326,0.51021265,0.35095357,0.00000000,0.49864949,0.00063099
-2.74037019,1.06207252,0.00291142,0.09318255,0.46989440,0.51902481,0.38197335,0.00000000,0.54527388,0.00068495
-2.73436718,1.11600509,0.00302796,0.09899206,0.49611120,0.53017751,0.41427427,0.00000000,0.59475178,0.00074173
-2.72836418,1.17430394,0.00315736,0.10539946,0.52411139,0.54363280,0.44764857,0.00000000,0.64670699,0.00080095
-2.72236118,1.23641068,0.00329822,0.11228290,0.55346903,0.55927258,0.48187462,0.00000000,0.70067194,0.00086220
-2.71635818,1.30164931,0.00344853,0.11952343,0.58374921,0.57689829,0.51671988,0.00000000,0.75609190,0.00092499
-2.71035518,1.36923485,0.00360575,0.12700556,0.61451323,0.59623371,0.55194366,0.00000000,0.81233247,0.00098879
-2.70435218,1.43828623,0.00376682,0.13461779,0.64532425,0.61693076,0.58729944,0.00000000,0.86869032,0.00105300
-2.69834917,1.50784266,0.00392829,0.14225308,0.67575292,0.63857824,0.62253673,0.00000000,0.92440709,0.00111701
-2.69234617,1.57688318,0.00408637,0.14980933,0.70538312,0.66071284,0.65740218,0.00000000,0.97868584,0.00118015
-2.68634317,1.64434846,0.00423712,0.15718968,0.73381725,0.68283244,0.69164020,0.00000000,1.03070978,0.00124177
-2.68034017,1.70916429,0.00437652,0.16430286,0.76068110,0.70441066,0.72499284,0.00000000,1.07966244,0.00130117
-2.67433717,1.77026567,0.00450065,0.17106345,0.78562809,0.72491258,0.75719945,0.00000000,1.12474874,0.00135769
-2.66833417,1.82662100,0.00460579,0.17739203,0.80834266,0.74381060,0.78799594,0.00000000,1.16521607,0.00141067
-2.66233117,1.87725534,0.00468862,0.18321536,0.82854283,0.76060015,0.81711425,0.00000000,1.20037458,0.00145948
-2.65632816,1.92127225,0.00474626,0.18846653,0.84598202,0.77481453,0.84428211,0.00000000,1.22961605,0.00150350
-2.65032516,1.95787349,0.00477643,0.19308502,0.86045003,0.78603842,0.86922353,0.00000000,1.25243045,0.00154220
-2.64432216,1.98637620,0.00477750,0.19701693,0.87177344,0.79391955,0.89166016,0.00000000,1.26841970,0.00157505
-2.63831916,2.00622723,0.00474859,0.20021512,0.87981552,0.79817833,0.91131394,0.00000000,1.27730808,0.00160164
-2.63231616,2.01701429,0.00468954,0.20263952,0.88447590,0.79861502,0.92791103,0.00000000,1.27894899,0.00162158
-2.62631316,2.01847392,0.00460096,0.20425751,0.88569005,0.79511440,0.94118709,0.00000000,1.27332786,0.00163460
-2.62031016,2.01049628,0.00448420,0.20504437,0.88342884,0.78764794,0.95089391,0.00000000,1.26056118,0.00164049
-2.61430715,1.99312671,0.00434127,0.20498385,0.87769827,0.77627342,0.95680712,0.00000000,1.24089192,0.00163914
-2.60830415,1.96656433,0.00417479,0.20406880,0.86853930,0.76113223,0.95873462,0.00000000,1.21468137,0.00163055
-2.60230115,1.93115784,0.00398790,0.20230186,0.85602803,0.74244469,0.95652549,0.00000000,1.18239816,0.00161483
-2.59629815,1.88739871,0.00378416,0.19969612,0.84027595,0.72050337,0.95007866,0.00000000,1.14460475,0.00159218
-2.59029515,1.83591202,0.00356741,0.19627571,0.82143019,0.69566519,0.93935103,0.00000000,1.10194202,0.00156294
-2.58429215,1.77744522,0.00334168,0.19207632,0.79967379,0.66834226,0.92436432,0.00000000,1.05511264,0.00152756
-2.57828914,1.71285508,0.00311107,0.18714550,0.77522551,0.63899205,0.90521027,0.00000000,1.00486383,0.00148659
-2.57228614,1.64309302,0.00287966,0.18154272,0.74833923,0.60810714,0.88205376,0.00000000,0.95197007,0.00144072
-2.56628314,1.56918926,0.00265136,0.17533918,0.71930268,0.57620501,0.85513350,0.00000000,0.89721635,0.00139073
-2.56028014,1.49223579,0.00242992,0.16861721,0.68843527,0.54381789,0.82476006,0.00000000,0.84138241,0.00133751
-2.55427714,1.41336873,0.00221875,0.16146946,0.65608499,0.51148313,0.79131131,0.00000000,0.78522841,0.00128203
-2.54827414,1.33375004,0.00202095,0.15399758,0.62262437,0.47973417,0.75522539,0.00000000,0.72948221,0.00122534
-2.54227114,1.25454913,0.00183927,0.14631072,0.58844533,0.44909222,0.71699125,0.00000000,0.67482860,0.00116856
-2.53626813,1.17692444,0.00167604,0.13852357,0.55395318,0.42005862,0.67713751,0.00000000,0.62190041,0.00111284
-2.53026513,1.10200528,0.00153321,0.13075431,0.51955989,0.39310810,0.63621975,0.00000000,0.57127168,0.00105936
-2.52426213,1.03087430,0.00141231,0.12312221,0.48567667,0.36868260,0.59480711,0.00000000,0.52345268,0.00100931
-2.51825913,0.96455066,0.00131450,0.11574523,0.45270633,0.34718589,0.55346854,0.00000000,0.47888669,0.00096384
-2.51225613,0.90397420,0.00124056,0.10873750,0.42103550,0.32897861,0.51275948,0.00000000,0.43794837,0.00092407
-2.50625313,0.84999085,0.00119092,0.10220690,0.39102709,0.31437388,0.47320940,0.00000000,0.40094352,0.00089106
-2.50025013,0.80333941,0.00116566,0.09625268,0.36301325,0.30363321,0.43531072,0.00000000,0.36810991,0.00086576
-2.49424712,0.76463991,0.00116454,0.09096336,0.33728903,0.29696278,0.39950955,0.00000000,0.33961909,0.00084903
-2.48824412,0.73438371,0.00118701,0.08641476,0.31410710,0.29451003,0.36619846,0.00000000,0.31557880,0.00084157
-2.48224112,0.71292546,0.00123219,0.08266844,0.29367350,0.29636045,0.33571149,0.00000000,0.29603595,0.00084397
-2.47623812,0.70047721,0.00129895,0.07977046,0.27614477,0.30253489,0.30832146,0.00000000,0.28097983,0.00085663
-2.47023512,0.69710469,0.00138583,0.07775043,0.26162635,0.31298726,0.28423943,0.00000000,0.27034565,0.00087977
-2.46423212,0.70272590,0.00149108,0.07662111,0.25017246,0.32760286,0.26361633,0.00000000,0.26401807,0.00091344
-2.45822911,0.71711231,0.00161269,0.07637828,0.24178721,0.34619759,0.24654630,0.00000000,0.26183488,0.00095749
-2.45222611,0.73989266,0.00174836,0.07700110,0.23642712,0.36851810,0.23307159,0.00000000,0.26359072,0.00101159
-2.44622311,0.77055947,0.00189552,0.07845284,0.23400472,0.39424322,0.22318857,0.00000000,0.26904090,0.00107521
-2.44022011,0.80847832,0.00205137,0.08068197,0.23439321,0.42298683,0.21685451,0.00000000,0.27790534,0.00114765
-2.43421711,0.85289992,0.00221291,0.08362363,0.23743193,0.45430225,0.21399476,0.00000000,0.28987262,0.00122805
-2.42821411,0.90297473,0.00237697,0.08720139,0.24293250,0.48768839,0.21450987,0.00000000,0.30460439,0.00131540
-2.42221111,0.95777013,0.00254024,0.09132931,0.25068531,0.52259756,0.21828238,0.00000000,0.32173989,0.00140858
-2.41620810,1.01628958,0.00269939,0.09591416,0.26046626,0.55844498,0.22518293,0.00000000,0.34090082,0.00150634
-2.41020510,1.07749350,0.00285107,0.10085783,0.27204329,0.59461979,0.23507534,0.00000000,0.36169653,0.00160741
-2.40420210,1.14032127,0.00299205,0.10605980,0.28518273,0.63049741,0.24782058,0.00000000,0.38372936,0.00171045
-2.39819910,1.20371375,0.00311925,0.11141962,0.29965496,0.66545276,0.26327933,0.00000000,0.40660018,0.00181412
-2.39219610,1.26663543,0.00322984,0.11683933,0.31523939,0.69887410,0.28131306,0.00000000,0.42991401,0.00191711
-2.38619310,1.32809573,0.00332132,0.12222564,0.33172835,0.73017694,0.30178372,0.00000000,0.45328557,0.00201816
-2.38019010,1.38716844,0.00339158,0.12749200,0.34892996,0.75881748,0.32455193,0.00000000,0.47634463,0.00211610
-2.37418709,1.44300868,0.00343899,0.13256024,0.36666962,0.78430522,0.34947383,0.00000000,0.49874092,0.00220985
-2.36818409,1.49486686,0.00346239,0.13736189,0.38479035,0.80621401,0.37639693,0.00000000,0.52014867,0.00229845
-2.36218109,1.54209888,0.00346120,0.14183911,0.40315169,0.82419136,0.40515501,0.00000000,0.54027035,0.00238108
-2.35617809,1.58417254,0.00343535,0.14594509,0.42162753,0.83796542,0.43556257,0.00000000,0.55883973,0.00245705
-2.35017509,1.62066987,0.00338534,0.14964406,0.44010280,0.84734952,0.46740922,0.00000000,0.57562402,0.00252580
-2.34417209,1.65128540,0.00331220,0.15291081,0.45846938,0.85224401,0.50045424,0.00000000,0.59042525,0.00258691
-2.33816908,1.67582092,0.00321744,0.15572985,0.47662148,0.85263545,0.53442209,0.00000000,0.60308061,0.00264006
-2.33216608,1.69417694,0.00310298,0.15809419,0.49445075,0.84859321,0.56899896,0.00000000,0.61346209,0.00268506
-2.32616308,1.70634164,0.00297114,0.16000387,0.51184162,0.84026372,0.60383106,0.00000000,0.62147533,0.00272179
-2.32016008,1.71237816,0.00282450,0.16146428,0.52866709,0.82786259,0.63852476,0.00000000,0.62705793,0.00275019
-2.31415708,1.71241087,0.00266582,0.16248447,0.54478548,0.81166522,0.67264905,0.00000000,0.63017723,0.00277025
-2.30815408,1.70661172,0.00249800,0.16307547,0.56003826,0.79199608,0.70574031,0.00000000,0.63082791,0.00278200
-2.30215108,1.69518734,0.00232394,0.16324871,0.57424946,0.76921745,0.73730956,0.00000000,0.62902940,0.00278546
-2.29614807,1.67836757,0.00214648,0.16301476,0.58722658,0.74371781,0.76685192,0.00000000,0.62482342,0.00278069
-2.29014507,1.65639622,0.00196835,0.16238228,0.59876329,0.71590064,0.79385818,0.00000000,0.61827162,0.00276772
-2.28414207,1.62952409,0.00179203,0.16135746,0.60864371,0.68617378,0.81782798,0.00000000,0.60945352,0.00274658
-2.27813907,1.59800480,0.00161980,0.15994369,0.61664827,0.65493989,0.83828417,0.00000000,0.59846484,0.00271731
-2.27213607,1.56209305,0.00145360,0.15814183,0.62256078,0.62258819,0.85478759,0.00000000,0.58541604,0.00267995
-2.26613307,1.52204539,0.00129509,0.15595066,0.62617645,0.58948764,0.86695178,0.00000000,0.57043130,0.00263456
-2.26013007,1.47812280,0.00114558,0.15336780,0.62731037,0.55598168,0.87445674,0.00000000,0.55364770,0.00258124
-2.25412706,1.43059481,0.00100605,0.15039078,0.62580605,0.52238447,0.87706111,0.00000000,0.53521451,0.00252015
-2.24812406,1.37974427,0.00087717,0.14701837,0.62154346,0.48897864,0.87461221,0.00000000,0.51529258,0.00245148
-2.24212106,1.32587235,0.00075931,0.14325187,0.61444620,0.45601425,0.86705318,0.00000000,0.49405365,0.00237555
-2.23611806,1.26930292,0.00065257,0.13909645,0.60448724,0.42370895,0.85442703,0.00000000,0.47167939,0.00229274
-2.23011506,1.21038584,0.00055680,0.13456229,0.59169294,0.39224899,0.83687728,0.00000000,0.44836022,0.00220354
-2.22411206,1.14949866,0.00047168,0.12966555,0.57614515,0.36179093,0.81464492,0.00000000,0.42429377,0.00210855
-2.21810905,1.08704649,0.00039670,0.12442904,0.55798109,0.33246373,0.78806216,0.00000000,0.39968290,0.00200846
-2.21210605,1.02345966,0.00033124,0.11888245,0.53739109,0.30437120,0.75754286,0.00000000,0.37473333,0.00190407
-2.20610305,0.95918948,0.00027460,0.11306237,0.51461425,0.27759444,0.72357032,0.00000000,0.34965093,0.00179625
-2.20010005,0.89470199,0.00022601,0.10701185,0.48993222,0.25219424,0.68668294,0.00000000,0.32463872,0.00168596
-2.19409705,0.83047025,0.00018468,0.10077955,0.46366136,0.22821341,0.64745825,0.00000000,0.29989371,0.00157417
-2.18809405,0.76696536,0.00014982,0.09441875,0.43614379,0.20567878,0.60649636,0.00000000,0.27560364,0.00146192
-2.18209105,0.70464694,0.00012068,0.08798597,0.40773762,0.18460305,0.56440313,0.00000000,0.25194385,0.00135020
-2.17608804,0.64395344,0.00009650,0.08153949,0.37880690,0.16498647,0.52177415,0.00000000,0.22907437,0.00124003
-2.17008504,0.58529294,0.00007661,0.07513778,0.34971177,0.14681822,0.47917994,0.00000000,0.20713736,0.00113234
-2.16408204,0.52903484,0.00006039,0.06883796,0.32079915,0.13007772,0.43715292,0.00000000,0.18625505,0.00102800
-2.15807904,0.47550296,0.00004726,0.06269425,0.29239446,0.11473588,0.39617676,0.00000000,0.16652823,0.00092781
-2.15207604,0.42497029,0.00003671,0.05675668,0.26479462,0.10075623,0.35667812,0.00000000,0.14803537,0.00083246
-2.14607304,0.37765579,0.00002832,0.05106995,0.23826251,0.08809616,0.31902120,0.00000000,0.13083239,0.00074252
-2.14007004,0.33372308,0.00002169,0.04567255,0.21302317,0.07670813,0.28350494,0.00000000,0.11495309,0.00065845
-2.13406703,0.29328131,0.00001649,0.04059617,0.18926162,0.06654101,0.25036280,0.00000000,0.10041018,0.00058061
-2.12806403,0.25638785,0.00001245,0.03586542,0.16712231,0.05754149,0.21976493,0.00000000,0.08719684,0.00050923
-2.12206103,0.22305275,0.00000933,0.03149781,0.14671016,0.04965553,0.19182240,0.00000000,0.07528880,0.00044444
-2.11605803,0.19324461,0.00000694,0.02750396,0.12809293,0.04282994,0.16659311,0.00000000,0.06464663,0.00038628
-2.11005503,0.16689750,0.00000513,0.02388812,0.11130464,0.03701390,0.14408895,0.00000000,0.05521846,0.00033472
-2.10405203,0.14391865,0.00000376,0.02064883,0.09634994,0.03216054,0.12428380,0.00000000,0.04694262,0.00028965
-2.09804902,0.12419645,0.00000274,0.01777969,0.08320891,0.02822838,0.10712192,0.00000000,0.03975046,0.00025092
-2.09204602,0.10760837,0.00000198,0.01527027,0.07184231,0.02518266,0.09252641,0.00000000,0.03356895,0.00021835
-2.08604302,0.09402847,0.00000142,0.01310705,0.06219671,0.02299652,0.08040717,0.00000000,0.02832320,0.00019176
-2.08004002,0.08333428,0.00000101,0.01127429,0.05420946,0.02165185,0.07066833,0.00000000,0.02393863,0.00017095
-2.07403702,0.07541252,0.00000072,0.00975495,0.04781321,0.02113992,0.06321457,0.00000000,0.02034290,0.00015575
-2.06803402,0.07016373,0.00000051,0.00853144,0.04293980,0.02146156,0.05795642,0.00000000,0.01746745,0.00014599
-2.06203102,0.06750542,0.00000036,0.00758629,0.03952346,0.02262698,0.05481413,0.00000000,0.01524869,0.00014155
-2.05602801,0.06737373,0.00000025,0.00690264,0.03750307,0.02465514,0.05372026,0.00000000,0.01362882,0.00014235
-2.05002501,0.06972354,0.00000018,0.00646466,0.03682358,0.02757264,0.05462069,0.00000000,0.01255624,0.00014831
-2.04402201,0.07452698,0.00000013,0.00625776,0.03743659,0.03141212,0.05747434,0.00000000,0.01198568,0.00015942
-2.03801901,0.08177050,0.00000011,0.00626866,0.03929995,0.03621023,0.06225145,0.00000000,0.01187801,0.00017567
-2.03201601,0.09145055,0.00000009,0.00648530,0.04237661,0.04200514,0.06893066,0.00000000,0.01219972,0.00019708
-2.02601301,0.10356801,0.00000009,0.00689670,0.04663280,0.04883370,0.07749496,0.00000000,0.01292231,0.00022366
-2.02001001,0.11812177,0.00000010,0.00749264,0.05203553,0.05672832,0.08792678,0.00000000,0.01402135,0.00025543
-2.01400700,0.13510155,0.00000012,0.00826328,0.05854976,0.06571360,0.10020245,0.00000000,0.01547563,0.00029236
-2.00800400,0.15448046,0.00000015,0.00919876,0.06613527,0.07580305,0.11428617,0.00000000,0.01726607,0.00033440
-2.00200100,0.17620755,0.00000020,0.01028875,0.07474342,0.08699581,0.13012405,0.00000000,0.01937479,0.00038144
-1.99599800,0.20020081,0.00000026,0.01152203,0.08431413,0.09927367,0.14763822,0.00000000,0.02178415,0.00043328
-1.98999500,0.22634105,0.00000035,0.01288607,0.09477307,0.11259863,0.16672157,0.00000000,0.02447598,0.00048966
-1.98399200,0.25446699,0.00000045,0.01436673,0.10602944,0.12691098,0.18723340,0.00000000,0.02743089,0.00055020
-1.97798899,0.28437200,0.00000059,0.01594803,0.11797440,0.14212830,0.20899616,0.00000000,0.03062790,0.00061443
-1.97198599,0.31580278,0.00000077,0.01761200,0.13048029,0.15814534,0.23179368,0.00000000,0.03404420,0.00068177
-1.96598299,0.34846022,0.00000099,0.01933873,0.14340088,0.17483492,0.25537110,0.00000000,0.03765522,0.00075152
-1.95997999,0.38200265,0.00000127,0.02110645,0.15657255,0.19205006,0.27943659,0.00000000,0.04143490,0.00082291
-1.95397699,0.41605144,0.00000162,0.02289190,0.16981653,0.20962707,0.30366498,0.00000000,0.04535629,0.00089505
-1.94797399,0.45019888,0.00000204,0.02467067,0.18294217,0.22738976,0.32770328,0.00000000,0.04939223,0.00096701
-1.94197099,0.48401818,0.00000256,0.02641778,0.19575107,0.24515453,0.35117795,0.00000000,0.05351634,0.00103778
-1.93596798,0.51707511,0.00000319,0.02810826,0.20804199,0.26273619,0.37370374,0.00000000,0.05770398,0.00110636
-1.92996498,0.54894085,0.00000394,0.02971788,0.21961635,0.27995413,0.39489379,0.00000000,0.06193335,0.00117174
-1.92396198,0.57920555,0.00000484,0.03122387,0.23028404,0.29663874,0.41437055,0.00000000,0.06618646,0.00123294
-1.91795898,0.60749173,0.00000590,0.03260562,0.23986927,0.31263749,0.43177707,0.00000000,0.07045005,0.00128907
-1.91195598,0.63346698,0.00000714,0.03384534,0.24821622,0.32782051,0.44678824,0.00000000,0.07471617,0.00133931
-1.90595298,0.65685520,0.00000858,0.03492869,0.25519417,0.34208522,0.45912134,0.00000000,0.07898266,0.00138299
-1.89994997,0.67744576,0.00001024,0.03584522,0.26070183,0.35535966,0.46854544,0.00000000,0.08325305,0.00141956
-1.89394697,0.69509991,0.00001214,0.03658868,0.26467064,0.36760446,0.47488923,0.00000000,0.08753625,0.00144866
-1.88794397,0.70975420,0.00001429,0.03715717,0.26706692,0.37881296,0.47804682,0.00000000,0.09184572,0.00147009
-1.88194097,0.72142051,0.00001671,0.03755315,0.26789258,0.38900974,0.47798122,0.00000000,0.09619828,0.00148383
-1.87593797,0.73018264,0.00001940,0.03778314,0.26718460,0.39824728,0.47472534,0.00000000,0.10061253,0.00149005
-1.86993497,0.73618971,0.00002239,0.03785739,0.26501295,0.40660118,0.46838050,0.00000000,0.10510700,0.00148906
-1.86393197,0.73964659,0.00002566,0.03778930,0.26147745,0.41416398,0.45911237,0.00000000,0.10969808,0.00148133
-1.85792896,0.74080199,0.00002923,0.03759475,0.25670335,0.42103800,0.44714473,0.00000000,0.11439793,0.00146747
-1.85192596,0.73993483,0.00003309,0.03729137,0.25083618,0.42732772,0.43275127,0.00000000,0.11921237,0.00144817
-1.84592296,0.73733972,0.00003723,0.03689767,0.24403588,0.43313206,0.41624579,0.00000000,0.12413909,0.00142418
-1.83991996,0.73331242,0.00004165,0.03643229,0.23647076,0.43853709,0.39797142,0.00000000,0.12916611,0.00139631
-1.83391696,0.72813612,0.00004633,0.03591325,0.22831135,0.44360977,0.37828927,0.00000000,0.13427089,0.00136535
-1.82791396,0.72206940,0.00005128,0.03535722,0.21972459,0.44839303,0.35756702,0.00000000,0.13941985,0.00133208
-1.82191096,0.71533649,0.00005648,0.03477907,0.21086868,0.45290260,0.33616803,0.00000000,0.14456876,0.00129723
-1.81590795,0.70812042,0.00006193,0.03419138,0.20188862,0.45712592,0.31444140,0.00000000,0.14966377,0.00126145
-1.80990495,0.70055950,0.00006764,0.03360434,0.19291284,0.46102307,0.29271329,0.00000000,0.15464315,0.00122532
-1.80390195,0.69274700,0.00007361,0.03302558,0.18405078,0.46452992,0.27127988,0.00000000,0.15943975,0.00118931
-1.79789895,0.68473425,0.00007988,0.03246041,0.17539175,0.46756315,0.25040202,0.00000000,0.16398396,0.00115379
-1.79189595,0.67653655,0.00008647,0.03191201,0.16700474,0.47002698,0.23030179,0.00000000,0.16820717,0.00111906
-1.78589295,0.66814157,0.00009345,0.03138191,0.15893930,0.47182103,0.21116085,0.00000000,0.17204535,0.00108532
-1.77988994,0.65951944,0.00010088,0.03087043,0.15122728,0.47284894,0.19312044,0.00000000,0.17544278,0.00105269
-1.77388694,0.65063380,0.00010884,0.03037721,0.14388518,0.47302708,0.17628291,0.00000000,0.17835545,0.00102126
-1.76788394,0.64145291,0.00011745,0.02990183,0.13691698,0.47229282,0.16071448,0.00000000,0.18075412,0.00099106
-1.76188094,0.63195999,0.00012681,0.02944422,0.13031723,0.47061163,0.14644889,0.00000000,0.18262670,0.00096210
-1.75587794,0.62216208,0.00013707,0.02900517,0.12407410,0.46798273,0.13349169,0.00000000,0.18397982,0.00093439
-1.74987494,0.61209654,0.00014835,0.02858662,0.11817228,0.46444262,0.12182489,0.00000000,0.18483947,0.00090797
-1.74387194,0.60183497,0.00016081,0.02819183,0.11259553,0.46006635,0.11141159,0.00000000,0.18525052,0.00088285
-1.73786893,0.59148398,0.00017458,0.02782542,0.10732872,0.45496631,0.10220041,0.00000000,0.18527526,0.00085913
-1.73186593,0.58118284,0.00018980,0.02749326,0.10235928,0.44928848,0.09412953,0.00000000,0.18499083,0.00083688
-1.72586293,0.57109810,0.00020658,0.02720218,0.09767814,0.44320651,0.08713016,0.00000000,0.18448575,0.00081623
-1.71985993,0.56141550,0.00022501,0.02695958,0.09327996,0.43691362,0.08112939,0.00000000,0.18385569,0.00079732
-1.71385693,0.55232971,0.00024514,0.02677290,0.08916282,0.43061309,0.07605238,0.00000000,0.18319863,0.00078031
-1.70785393,0.54403250,0.00026699,0.02664903,0.08532754,0.42450764,0.07182387,0.00000000,0.18260976,0.00076532
-1.70185093,0.53670018,0.00029051,0.02659375,0.08177649,0.41878844,0.06836915,0.00000000,0.18217627,0.00075249
-1.69584792,0.53048114,0.00031560,0.02661106,0.07851232,0.41362435,0.06561454,0.00000000,0.18197247,0.00074191
-1.68984492,0.52548416,0.00034211,0.02670266,0.07553645,0.40915204,0.06348746,0.00000000,0.18205536,0.00073363
-1.68384192,0.52176854,0.00036982,0.02686749,0.07284770,0.40546761,0.06191632,0.00000000,0.18246101,0.00072763
