energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.30965483,5.13962098,0.02962270,0.34591786,1.32865323,0.83478617,0.04891491,2.42215408,1.80288676,0.27339186
-5.30365183,5.40894624,0.03243388,0.37414051,1.42337166,0.89255638,0.05304788,2.53207487,1.87411495,0.28494345
-5.29764882,5.67917757,0.03536633,0.40346832,1.52106971,0.95110644,0.05729699,2.64081794,1.94260540,0.29657137
-5.29164582,5.94653213,0.03839275,0.43359944,1.62058692,1.00978559,0.06162068,2.74666646,2.00701496,0.30812611
-5.28564282,6.20719687,0.04148353,0.46420145,1.72068128,1.06791384,0.06597648,2.84793637,2.06606921,0.31945482
-5.27963982,6.45740913,0.04460724,0.49491648,1.82005050,1.12479570,0.07032176,2.94301480,2.11859410,0.33040448
-5.27363682,6.69353787,0.04773111,0.52536757,1.91735637,1.17973487,0.07461450,3.03039697,2.16354441,0.34082501
-5.26763382,6.91216252,0.05082165,0.55516590,2.01125114,1.23204929,0.07881403,3.10872009,2.20002825,0.35057261
-5.26163082,7.11014626,0.05384520,0.58391867,2.10040532,1.28108590,0.08288177,3.17679295,2.22732649,0.35951280
-5.25562781,7.28470074,0.05676852,0.61123742,2.18353581,1.32623455,0.08678180,3.23361997,2.24490655,0.36752326
-5.24962481,7.43344000,0.05955941,0.63674640,2.25943347,1.36694043,0.09048140,3.27841883,2.25242998,0.37449636
-5.24362181,7.55442151,0.06218721,0.66009072,2.32698918,1.40271469,0.09395137,3.31063110,2.24975385,0.38034106
-5.23761881,7.64617330,0.06462329,0.68094397,2.38521746,1.43314271,0.09716628,3.32992570,2.23692607,0.38498446
-5.23161581,7.70770652,0.06684147,0.69901511,2.43327695,1.45788999,0.10010449,3.33619514,2.21417503,0.38837261
-5.22561281,7.73851364,0.06881833,0.71405435,2.47048708,1.47670552,0.10274808,3.32954521,2.18189434,0.39047082
-5.21960980,7.73855341,0.07053350,0.72585791,2.49634049,1.48942258,0.10508258,3.31027879,2.14062354,0.39126337
-5.21360680,7.70822376,0.07196981,0.73427149,2.51051090,1.49595743,0.10709669,3.27887472,2.09102575,0.39075267
-5.20760380,7.64832496,0.07311337,0.73919256,2.51285644,1.49630588,0.10878181,3.23596310,2.03386345,0.38895800
-5.20160080,7.56001514,0.07395368,0.74057121,2.50341847,1.49053843,0.11013162,3.18229821,1.96997338,0.38591382
-5.19559780,7.44476083,0.07448351,0.73840998,2.48241621,1.47879423,0.11114160,3.11873038,1.90024171,0.38166784
-5.18959480,7.30428509,0.07469895,0.73276245,2.45023763,1.46127426,0.11180866,3.04617820,1.82558036,0.37627896
-5.18359180,7.14051554,0.07459927,0.72373091,2.40742715,1.43823443,0.11213076,2.96560213,1.74690522,0.36981503
-5.17758879,6.95553461,0.07418683,0.71146323,2.35467064,1.40997862,0.11210668,2.87798053,1.66511692,0.36235081
-5.17158579,6.75153354,0.07346701,0.69614903,2.29277860,1.37685217,0.11173592,2.78428898,1.58108454,0.35396594
-5.16558279,6.53077177,0.07244808,0.67801538,2.22266793,1.33923598,0.11101873,2.68548323,1.49563242,0.34474322
-5.15957979,6.29554212,0.07114111,0.65732215,2.14534304,1.29754122,0.10995620,2.58248622,1.40953010,0.33476711
-5.15357679,6.04814246,0.06955985,0.63435711,2.06187676,1.25220474,0.10855059,2.47617899,1.32348534,0.32412256
-5.14757379,5.79085335,0.06772063,0.60943082,1.97339161,1.20368504,0.10680567,2.36739546,1.23813983,0.31289412
-5.14157079,5.52592122,0.06564223,0.58287160,1.88104157,1.15245860,0.10472715,2.25692041,1.15406725,0.30116548
-5.13556778,5.25554622,0.06334568,0.55502037,1.78599491,1.09901645,0.10232312,2.14549029,1.07177342,0.28901908
-5.12956478,4.98187340,0.06085411,0.52622558,1.68941785,1.04386064,0.09960455,2.03379596,0.99169787,0.27653618
-5.12356178,4.70698620,0.05819248,0.49683816,1.59245946,0.98750051,0.09658565,1.92248673,0.91421659,0.26379688
-5.11755878,4.43290081,0.05538729,0.46720666,1.49623760,0.93044851,0.09328420,1.81217502,0.83964551,0.25088036
-5.11155578,4.16156040,0.05246629,0.43767233,1.40182577,0.87321546,0.08972172,1.70344069,0.76824439,0.23786509
-5.10555278,3.89482826,0.04945800,0.40856448,1.31024104,0.81630529,0.08592353,1.59683471,0.70022092,0.22482893
-5.09954977,3.63447909,0.04639136,0.38019593,1.22243265,0.76020911,0.08191864,1.49288160,0.63573470,0.21184920
-5.09354677,3.38218823,0.04329524,0.35285873,1.13927142,0.70539895,0.07773943,1.39208022,0.57490123,0.19900250
-5.08754377,3.13951865,0.04019795,0.32682011,1.06153982,0.65232121,0.07342120,1.29490294,0.51779559,0.18636435
-5.08154077,2.90790603,0.03712679,0.30231881,0.98992271,0.60139005,0.06900161,1.20179309,0.46445603,0.17400865
-5.07553777,2.68864255,0.03410754,0.27956183,0.92499883,0.55298112,0.06451991,1.11316085,0.41488742,0.16200686
-5.06953477,2.48286016,0.03116408,0.25872170,0.86723316,0.50742584,0.06001619,1.02937801,0.36906462,0.15042711
-5.06353177,2.29151432,0.02831796,0.23993429,0.81697034,0.46500657,0.05553048,0.95077188,0.32693593,0.13933306
-5.05752876,2.11536939,0.02558811,0.22329739,0.77442937,0.42595296,0.05110187,0.87761893,0.28842655,0.12878284
-5.05152576,1.95498673,0.02299060,0.20886999,0.73969997,0.39043974,0.04676776,0.81013870,0.25344230,0.11882788
-5.04552276,1.81071675,0.02053849,0.19667242,0.71274087,0.35858614,0.04256299,0.74848855,0.22187351,0.10951187
-5.03951976,1.68269583,0.01824172,0.18668732,0.69338033,0.33045716,0.03851929,0.69275976,0.19359921,0.10086992
-5.03351676,1.57084903,0.01610719,0.17886160,0.68131941,0.30606657,0.03466466,0.64297537,0.16849151,0.09292786
-5.02751376,1.47489918,0.01413879,0.17310926,0.67613805,0.28538200,0.03102307,0.59909033,0.14642023,0.08570196
-5.02151076,1.39438272,0.01233765,0.16931523,0.67730435,0.26833162,0.02761420,0.56099403,0.12725767,0.07919890
-5.01550775,1.32867234,0.01070231,0.16733999,0.68418711,0.25481268,0.02445342,0.52851543,0.11088351,0.07341613
-5.00950475,1.27700621,0.00922907,0.16702511,0.69607168,0.24470146,0.02155189,0.50143079,0.09718966,0.06834261
-5.00350175,1.23852316,0.00791228,0.16819946,0.71217893,0.23786444,0.01891682,0.47947384,0.08608498,0.06395997
-4.99749875,1.21230289,0.00674467,0.17068601,0.73168711,0.23417046,0.01655181,0.46234803,0.07749971,0.06024390
-4.99149575,1.19741012,0.00571775,0.17430913,0.75375603,0.23350334,0.01445737,0.44974056,0.07138951,0.05716597
-4.98549275,1.19294102,0.00482214,0.17890204,0.77755307,0.23577468,0.01263141,0.44133754,0.06773891,0.05469553
-4.97948974,1.19807039,0.00404790,0.18431430,0.80228017,0.24093635,0.01106986,0.43683967,0.06656400,0.05280186
-4.97348674,1.21209762,0.00338481,0.19041912,0.82720083,0.24899221,0.00976719,0.43597778,0.06791418,0.05145631
-4.96748374,1.23448945,0.00282269,0.19712008,0.85166624,0.26000853,0.00871706,0.43852743,0.07187292,0.05063443
-4.96148074,1.26491762,0.00235162,0.20435714,0.87513944,0.27412272,0.00791272,0.44432184,0.07855715,0.05031792
-4.95547774,1.30328942,0.00196208,0.21211157,0.89721636,0.29154980,0.00734756,0.45326244,0.08811535,0.05049641
-4.94947474,1.34976937,0.00164518,0.22040964,0.91764293,0.31258625,0.00701538,0.46532639,0.10072408,0.05116877
-4.94347174,1.40479060,0.00139271,0.22932478,0.93632725,0.33761089,0.00691069,0.48057047,0.11658294,0.05234418
-4.93746873,1.46905459,0.00119721,0.23897810,0.95334606,0.36708246,0.00702881,0.49913098,0.13590788,0.05404257
-4.93146573,1.54351873,0.00105205,0.24953703,0.96894516,0.40153376,0.00736594,0.52121930,0.15892286,0.05629463
-4.92546273,1.62937124,0.00095138,0.26121229,0.98353337,0.44156230,0.00791905,0.54711313,0.18585000,0.05914116
-4.91945973,1.72799390,0.00089013,0.27425288,0.99767012,0.48781760,0.00868571,0.57714335,0.21689828,0.06263194
-4.91345673,1.84091332,0.00086398,0.28893952,1.01204699,0.54098528,0.00966379,0.61167706,0.25225116,0.06682397
-4.90745373,1.96974228,0.00086927,0.30557649,1.02746374,0.60176861,0.01085114,0.65109705,0.29205330,0.07177922
-4.90145073,2.11611304,0.00090296,0.32448237,1.04479974,0.67086777,0.01224514,0.69577864,0.33639699,0.07756189
-4.89544772,2.28160512,0.00096253,0.34597972,1.06498183,0.74895787,0.01384227,0.74606464,0.38530853,0.08423528
-4.88944472,2.46767040,0.00104592,0.37038444,1.08894993,0.83666630,0.01563768,0.80223948,0.43873541,0.09185848
-4.88344172,2.67555867,0.00115144,0.39799495,1.11762175,0.93455053,0.01762467,0.86450370,0.49653465,0.10048276
-4.87743872,2.90624690,0.00127770,0.42908178,1.15185812,1.04307710,0.01979436,0.93294993,0.55846311,0.11014807
-4.87143572,3.16037541,0.00142355,0.46387797,1.19243021,1.16260291,0.02213528,1.00754154,0.62417028,0.12087965
-4.86543272,3.43819411,0.00158803,0.50257065,1.23999019,1.29335953,0.02463316,1.08809518,0.69319421,0.13268485
-4.85942971,3.73952126,0.00177027,0.54529419,1.29504643,1.43544115,0.02727072,1.17426809,0.76496103,0.14555053
-4.85342671,4.06371717,0.00196951,0.59212507,1.35794420,1.58879691,0.03002768,1.26555115,0.83878848,0.15944089
-4.84742371,4.40967404,0.00218505,0.64307884,1.42885275,1.75322761,0.03288088,1.36126828,0.91389362,0.17429613
-4.84142071,4.77582285,0.00241618,0.69810893,1.50775901,1.92838694,0.03580445,1.46058247,0.98940488,0.19003179
-4.83541771,5.16015713,0.00266223,0.75710753,1.59446831,2.11378706,0.03877032,1.56250867,1.06437824,0.20653906
-4.82941471,5.56027269,0.00292250,0.81990826,1.68861171,2.30880778,0.04174868,1.66593315,1.13781715,0.22368595
-4.82341171,5.97342153,0.00319627,0.88629032,1.78965963,2.51270889,0.04470869,1.76963892,1.20869583,0.24131934
-4.81740870,6.39657757,0.00348280,0.95598390,1.89694097,2.72464452,0.04761929,1.87233630,1.27598490,0.25926793
-4.81140570,6.82651127,0.00378129,1.02867643,2.00966676,2.94367865,0.05045007,1.97269763,1.33867881,0.27734597
-4.80540270,7.25986961,0.00409088,1.10401925,2.12695722,3.16880089,0.05317225,2.06939466,1.39582369,0.29535757
-4.79939970,7.69325818,0.00441065,1.18163432,2.24787094,3.39894133,0.05575971,2.16113744,1.44654479,0.31310164
-4.79339670,8.12332177,0.00473958,1.26112071,2.37143495,3.63298409,0.05818999,2.24671288,1.49007224,0.33037703
-4.78739370,8.54682030,0.00507653,1.34206048,2.49667441,3.86977881,0.06044528,2.32502172,1.52576410,0.34698792
-4.78139070,8.96069751,0.00542023,1.42402388,2.62264073,4.10815001,0.06251334,2.39511227,1.55312571,0.36274911
-4.77538769,9.36214025,0.00576924,1.50657378,2.74843715,4.34690442,0.06438835,2.45620972,1.57182456,0.37749099
-4.76938469,9.74862704,0.00612192,1.58926932,2.87324106,4.58483678,0.06607160,2.50773993,1.58169993,0.39106422
-4.76338169,10.11796538,0.00647647,1.67166908,2.99632233,4.82073474,0.06757199,2.54934678,1.58276708,0.40334368
-4.75737869,10.46831794,0.00683086,1.75333381,3.11705762,5.05338395,0.06890638,2.58090271,1.57521570,0.41423176
-4.75137569,10.79821839,0.00718284,1.83382925,3.23494030,5.28157416,0.07009970,2.60251206,1.55940283,0.42366086
-4.74537269,11.10657831,0.00753001,1.91272907,3.34958645,5.50410763,0.07118480,2.61450743,1.53584066,0.43159493
-4.73936968,11.39268671,0.00786979,1.98961853,3.46073708,5.71981051,0.07220210,2.61743937,1.50517970,0.43803020
-4.73336668,11.65620388,0.00819952,2.06409884,3.56825725,5.92754792,0.07319888,2.61206000,1.46818828,0.44299498
-4.72736368,11.89715130,0.00851648,2.13579250,3.67213242,6.12624294,0.07422846,2.59930140,1.42572919,0.44654867
-4.72136068,12.11589881,0.00881802,2.20434965,3.77246293,6.31489936,0.07534893,2.58024972,1.37873462,0.44877993
-4.71535768,12.31314994,0.00910161,2.26945516,3.86945681,6.49262742,0.07662181,2.55611599,1.32818031,0.44980428
-4.70935468,12.48992579,0.00936499,2.33083632,3.96342160,6.65867138,0.07811037,2.52820471,1.27506009,0.44976103
-4.70335168,12.64754704,0.00960623,2.38827067,4.05475531,6.81243731,0.07987781,2.49788113,1.22036161,0.44880982
-4.69734867,12.78761343,0.00982386,2.44159344,4.14393672,6.95351915,0.08198522,2.46653826,1.16504424,0.44712679
-4.69134567,12.91197945,0.01001700,2.49070393,4.23151483,7.08172087,0.08448957,2.43556435,1.11001952,0.44490045
-4.68534267,13.02272476,0.01018537,2.53557032,4.31809745,7.19707252,0.08744144,2.40631154,1.05613497,0.44232743
-4.67933967,13.12211781,0.01032943,2.57623216,4.40433834,7.29983827,0.09088295,2.38006634,1.00416116,0.43960818
-4.67333667,13.21257149,0.01045040,2.61280012,4.49092268,7.39051465,0.09484566,2.35802236,0.95478235,0.43694264
-4.66733367,13.29658990,0.01055026,2.64545248,4.57855030,7.46981788,0.09934868,2.34125564,0.90859050,0.43452605
-4.66133067,13.37670594,0.01063173,2.67442824,4.66791653,7.53865987,0.10439701,2.33070313,0.86608235,0.43254491
-4.65532766,13.45541059,0.01069828,2.70001681,4.75969019,7.59811294,0.10998018,2.32714436,0.82765931,0.43117322
-4.64932466,13.53507513,0.01075399,2.72254441,4.85448896,7.64936453,0.11607134,2.33118677,0.79362962,0.43056903
-4.64332166,13.61786879,0.01080350,2.74235782,4.95285233,7.69366344,0.12262679,2.34325492,0.76421230,0.43087145
