energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,20.69691824,5.98455775,13.55439239,0.00336460,3.70404430,0.03486027,3.08552880
-4.29514757,21.21978197,6.24340446,13.85587653,0.00315720,3.82623937,0.03507366,3.13698440
-4.28914457,21.68877793,6.49592289,14.11622872,0.00296134,3.93632242,0.03534201,3.18533915
-4.28314157,22.09521058,6.73788679,14.33066288,0.00277781,4.03248834,0.03565282,3.22930458
-4.27713857,22.43106092,6.96503474,14.49495001,0.00260709,4.11305667,0.03599174,3.26765867
-4.27113557,22.68919022,7.17316996,14.60553077,0.00244936,4.17651835,0.03634306,3.29927019
-4.26513257,22.86353287,7.35826512,14.65961733,0.00230460,4.22158046,0.03669026,3.32312233
-4.25912956,22.94927165,7.51656855,14.65528052,0.00217257,4.24720746,0.03701661,3.33833486
-4.25312656,22.94298889,7.64470825,14.59151896,0.00205292,4.25265699,0.03730568,3.34418444
-4.24712356,22.84278728,7.73978961,14.46830738,0.00194525,4.23750878,0.03754201,3.34012216
-4.24112056,22.64837534,7.79948325,14.28662155,0.00184914,4.20168533,0.03771160,3.32578806
-4.23511756,22.36111334,7.82209918,14.04843857,0.00176421,4.14546322,0.03780250,3.30102184
-4.22911456,21.98401686,7.80664412,13.75671174,0.00169020,4.06947438,0.03780520,3.26586939
-4.22311156,21.52171671,7.75285935,13.41532011,0.00162700,3.97469702,0.03771313,3.22058488
-4.21710855,20.98037553,7.66123718,13.02899408,0.00157470,3.86243644,0.03752289,3.16562786
-4.21110555,20.36756299,7.53301493,12.60321881,0.00153363,3.73429607,0.03723458,3.10165552
-4.20510255,19.69209295,7.37014625,12.14411856,0.00150437,3.59213991,0.03685189,3.02950998
-4.19909955,18.96382786,7.17525074,11.65832527,0.00148779,3.43804763,0.03638222,2.95020073
-4.19309655,18.19345633,6.95154332,11.15283563,0.00148507,3.27426390,0.03583658,2.86488272
-4.18709355,17.39225137,6.70274615,10.63486131,0.00149768,3.10314399,0.03522951,2.77483045
-4.18109055,16.57181722,6.43298636,10.11167677,0.00152739,2.92709750,0.03457886,2.68140888
-4.17508754,15.74383308,6.14668342,9.59046983,0.00157621,2.74853227,0.03390546,2.58604179
-4.16908454,14.91980222,5.84843058,9.07819927,0.00164642,2.56980060,0.03323276,2.49017877
-4.16308154,14.11081437,5.54287475,8.58146390,0.00174048,2.39314939,0.03258632,2.39526167
-4.15707854,13.32732875,5.23459932,8.10638669,0.00186097,2.22067600,0.03199336,2.30269164
-4.15107554,12.57898408,4.92801410,7.65851700,0.00201057,2.05429096,0.03148213,2.21379794
-4.14507254,11.87444052,4.62725616,7.24275318,0.00219192,1.89568862,0.03108128,2.12980933
-4.13906953,11.22125726,4.33610464,6.86328678,0.00240758,1.74632614,0.03081923,2.05182917
-4.13306653,10.62580768,4.05791206,6.52356902,0.00265991,1.60741116,0.03072345,1.98081484
-4.12706353,10.09323269,3.79555353,6.22629891,0.00295097,1.47989782,0.03081979,1.91756222
-4.12106053,9.62743107,3.55139476,5.97343205,0.00328240,1.36449069,0.03113178,1.86269540
-4.11505753,9.23108427,3.32727860,5.76620794,0.00365534,1.26165575,0.03167994,1.81666201
-4.10905453,8.90571221,3.12452920,5.60519333,0.00407028,1.17163735,0.03248115,1.77973388
-4.10305153,8.65175502,2.94397225,5.49033876,0.00452700,1.09447997,0.03354800,1.75201273
-4.09704852,8.46867562,2.78596893,5.42104468,0.00502448,1.03005350,0.03488835,1.73344043
-4.09104552,8.35507717,2.65046117,5.39623403,0.00556077,0.97808063,0.03650476,1.72381311
-4.08504252,8.30882951,2.53702509,5.41442775,0.00613301,0.93816519,0.03839422,1.72279809
-4.07903952,8.32719878,2.44492983,5.47381998,0.00673734,0.90982009,0.04054789,1.72995303
-4.07303652,8.40697501,2.37319874,5.57235024,0.00736893,0.89249402,0.04295098,1.74474602
-4.06703352,8.54459288,2.32067022,5.70777002,0.00802200,0.88559586,0.04558280,1.76657595
-4.06103052,8.73624178,2.28605577,5.87770186,0.00868988,0.88851613,0.04841697,1.79479201
-4.05502751,8.97796227,2.26799318,6.07968954,0.00936509,0.90064510,0.05142174,1.82871198
-4.04902451,9.26572668,2.26509336,6.31123859,0.01003947,0.92138711,0.05456058,1.86763827
-4.04302151,9.59550292,2.27597949,6.56984670,0.01070436,0.95017098,0.05779276,1.91087169
-4.03701851,9.96330109,2.29931805,6.85302427,0.01135076,0.98645663,0.06107422,1.95772245
-4.03101551,10.36520346,2.33384124,7.15830566,0.01196952,1.02973788,0.06435848,2.00751850
-4.02501251,10.79737894,2.37836124,7.48325212,0.01255159,1.07954177,0.06759765,2.05961120
-4.01900950,11.25608378,2.43177659,7.82544753,0.01308822,1.13542472,0.07074352,2.11337866
-4.01300650,11.73765049,2.49307155,8.18248835,0.01357121,1.19696592,0.07374865,2.16822713
-4.00700350,12.23846739,2.56130943,8.55196928,0.01399310,1.26375832,0.07656747,2.22359079
-4.00100050,12.75495121,2.63562097,8.93146609,0.01434741,1.33539781,0.07915731,2.27893051
-3.99499750,13.28351538,2.71518903,9.31851719,0.01462875,1.41147103,0.08147933,2.33373207
-3.98899450,13.82053649,2.79923077,9.71060538,0.01483305,1.49154244,0.08349934,2.38750415
-3.98299150,14.36232139,2.88697854,10.10514116,0.01495757,1.57514115,0.08518851,2.43977680
-3.97698849,14.90507746,2.97766074,10.49944896,0.01500104,1.66174821,0.08652382,2.49010027
-3.97098549,15.44488804,3.07048372,10.89075745,0.01496365,1.75078498,0.08748839,2.53804483
-3.96498249,15.97769532,3.16461572,11.27619500,0.01484704,1.84160326,0.08807164,2.58320142
-3.95897949,16.49929247,3.25917380,11.65279131,0.01465420,1.93347775,0.08826921,2.62518321
-3.95297649,17.00532640,3.35321458,12.01748582,0.01438942,2.02560168,0.08808277,2.66362802
-3.94697349,17.49131268,3.44572936,12.36714370,0.01405811,2.11708585,0.08751968,2.69820139
-3.94097049,17.95266320,3.53564413,12.69857948,0.01366667,2.20696186,0.08659246,2.72860006
-3.93496748,18.38472702,3.62182472,13.00858861,0.01322226,2.29418974,0.08531828,2.75455557
-3.92896448,18.78284418,3.70308721,13.29398642,0.01273265,2.37767003,0.08371831,2.77583773
-3.92296148,19.14241161,3.77821339,13.55165413,0.01220599,2.45626051,0.08181708,2.79225765
-3.91695848,19.45895981,3.84597089,13.77859059,0.01165057,2.52879709,0.07964180,2.80366998
-3.91095548,19.72823813,3.90513740,13.97196867,0.01107471,2.59411850,0.07722174,2.80997436
-3.90495248,19.94630595,3.95452813,14.12919444,0.01048647,2.65109400,0.07458765,2.81111567
-3.89894947,20.10962671,3.99302539,14.24796714,0.00989358,2.69865313,0.07177119,2.80708329
-3.89294647,20.21516123,4.01960928,14.32633793,0.00930323,2.73581638,0.06880445,2.79790914
-3.88694347,20.26045646,4.03338801,14.36276488,0.00872200,2.76172555,0.06571958,2.78366479
-3.88094047,20.24372592,4.03362664,14.35616222,0.00815571,2.77567244,0.06254841,2.76445772
-3.87493747,20.16391841,4.01977287,14.30594144,0.00760943,2.77712452,0.05932219,2.74042702
-3.86893447,20.02077137,3.99147866,14.21204252,0.00708741,2.76574642,0.05607137,2.71173874
-3.86293147,19.81484666,3.94861668,14.07495373,0.00659305,2.74141597,0.05282538,2.67858138
-3.85692846,19.54754646,3.89129060,13.89571893,0.00612896,2.70423415,0.04961254,2.64116161
-3.85092546,19.22110836,3.81983888,13.67593172,0.00569698,2.65452815,0.04645994,2.59970062
-3.84492246,18.83857929,3.73483160,13.41771653,0.00529825,2.59284730,0.04339329,2.55443141
-3.83891946,18.40376897,3.63706035,13.12369701,0.00493326,2.51995198,0.04043689,2.50559696
-3.83291646,17.92118421,3.52752180,12.79695277,0.00460200,2.43679579,0.03761353,2.45344952
-3.82691346,17.39594644,3.40739516,12.44096578,0.00430398,2.34450174,0.03494437,2.39825101
-3.82091046,16.83369497,3.27801486,12.05955810,0.00403842,2.24433329,0.03244885,2.34027420
-3.81490745,16.24047925,3.14083909,11.65682294,0.00380429,2.13766153,0.03014461,2.27980461
-3.80890445,15.62264356,2.99741578,11.23705093,0.00360048,2.02592980,0.02804729,2.21714282
-3.80290145,14.98670743,2.84934689,10.80465379,0.00342584,1.91061703,0.02617046,2.15260667
-3.79689845,14.33924525,2.69825265,10.36408713,0.00327932,1.79320131,0.02452538,2.08653319
-3.79089545,13.68676818,2.54573657,9.91977447,0.00316000,1.67512491,0.02312089,2.01927956
-3.78489245,13.03561112,2.39335263,9.47603381,0.00306724,1.55776207,0.02196318,1.95122311
-3.77888944,12.39182716,2.24257522,9.03700846,0.00300062,1.44239041,0.02105563,1.88275980
-3.77288644,11.76109167,2.09477296,8.60660312,0.00296005,1.33016689,0.02039859,1.81430108
-3.76688344,11.14861749,1.95118654,8.18842638,0.00294574,1.22210873,0.01998922,1.74626916
-3.76088044,10.55908266,1.81291131,7.78574048,0.00295823,1.11907973,0.01982136,1.67909061
-3.75487744,9.99657157,1.68088453,7.40141897,0.00299829,1.02178199,0.01988539,1.61318866
-3.74887444,9.46453016,1.55587735,7.03791293,0.00306693,0.93075282,0.02016815,1.54897435
-3.74287144,8.96573563,1.43849146,6.69722625,0.00316533,0.84636662,0.02065301,1.48683709
-3.73686843,8.50228084,1.32916007,6.38090022,0.00329472,0.76884110,0.02131986,1.42713509
-3.73086543,8.07557328,1.22815277,6.09000783,0.00345632,0.69824740,0.02214536,1.37018621
-3.72486243,7.68634842,1.13558412,5.82515780,0.00365123,0.63452318,0.02310318,1.31625970
-3.71885943,7.33469687,1.05142508,5.58650821,0.00388030,0.57748822,0.02416436,1.26556944
-3.71285643,7.02010460,0.97551721,5.37378970,0.00414405,0.52686162,0.02529783,1.21826903
-3.70685343,6.74150516,0.90758867,5.18633746,0.00444256,0.48227994,0.02647100,1.17444905
-3.70085043,6.49734255,0.84727188,5.02313155,0.00477532,0.44331577,0.02765039,1.13413672
-3.69484742,6.28564312,0.79412193,4.88284439,0.00514121,0.40949582,0.02880246,1.09729789
-3.68884442,6.10409463,0.74763556,4.76389432,0.00553836,0.38031846,0.02989436,1.06384143
-3.68284142,5.95013026,0.70726989,4.66450375,0.00596414,0.35526986,0.03089482,1.03362565
-3.67683842,5.82101542,0.67246069,4.58276039,0.00641509,0.33383871,0.03177493,1.00646638
-3.67083542,5.71393478,0.64263951,4.51667965,0.00688692,0.31552909,0.03250896,0.98214643
-3.66483242,5.62607723,0.61724952,4.46426671,0.00737457,0.29987144,0.03307510,0.96042573
-3.65882941,5.55471635,0.59575941,4.42357621,0.00787221,0.28643134,0.03345605,0.94105178
-3.65282641,5.49728412,0.57767536,4.39276806,0.00837335,0.27481640,0.03363951,0.92376974
-3.64682341,5.45143599,0.56255067,4.37015762,0.00887094,0.26468093,0.03361853,0.90833183
-3.64082041,5.41510549,0.54999297,4.35425893,0.00935756,0.25572876,0.03339165,0.89450554
-3.63481741,5.38654699,0.53966890,4.34381978,0.00982553,0.24771418,0.03296288,0.88208029
-3.62881441,5.36436567,0.53130634,4.33784754,0.01026716,0.24044123,0.03234148,0.87087240
-3.62281141,5.34753402,0.52469415,4.33562515,0.01067493,0.23376154,0.03154162,0.86072816
-3.61680840,5.33539463,0.51967968,4.33671688,0.01104172,0.22757093,0.03058178,0.85152501
-3.61080540,5.32764941,0.51616422,4.34096349,0.01136100,0.22180489,0.02948412,0.84317096
-3.60480240,5.32433586,0.51409664,4.34846726,0.01162710,0.21643343,0.02827366,0.83560221
-3.59879940,5.32579120,0.51346551,4.35956699,0.01183533,0.21145521,0.02697744,0.82877954
-3.59279640,5.33260566,0.51429018,4.37480400,0.01198220,0.20689145,0.02562364,0.82268334
-3.58679340,5.34556660,0.51661095,4.39488000,0.01206550,0.20277963,0.02424063,0.81730804
-3.58079040,5.36559520,0.52047900,4.42060821,0.01208440,0.19916730,0.02285616,0.81265591
-3.57478739,5.39367802,0.52594623,4.45285932,0.01203949,0.19610618,0.02149650,0.80873078
-3.56878439,5.43079587,0.53305541,4.49250427,0.01193275,0.19364660,0.02018575,0.80553206
-3.56278139,5.47785242,0.54183124,4.54035573,0.01176749,0.19183254,0.01894522,0.80304915
-3.55677839,5.53560545,0.55227220,4.59711074,0.01154823,0.19069736,0.01779297,0.80125680
-3.55077539,5.60460322,0.56434397,4.66329662,0.01128053,0.19026024,0.01674342,0.80011144
-3.54477239,5.68512886,0.57797423,4.73922264,0.01097079,0.19052350,0.01580715,0.79954880
-3.53876938,5.77715496,0.59304939,4.82493953,0.01062605,0.19147078,0.01499086,0.79948277
-3.53276638,5.88031062,0.60941304,4.92020882,0.01025370,0.19306612,0.01429739,0.79980586
-3.52676338,5.99386264,0.62686656,5.02448369,0.00986126,0.19525397,0.01372589,0.80039082
-3.52076038,6.11671192,0.64517150,5.13690246,0.00945613,0.19796000,0.01327210,0.80109378
-3.51475738,6.24740570,0.66405399,5.25629542,0.00904535,0.20109278,0.01292873,0.80175837
-3.50875438,6.38416536,0.68321077,5.38120512,0.00863540,0.20454616,0.01268583,0.80222098
-3.50275138,6.52492904,0.70231685,5.50991947,0.00823203,0.20820228,0.01253136,0.80231653
-3.49674837,6.66740747,0.72103430,5.64051677,0.00784012,0.21193509,0.01245161,0.80188478
-3.49074537,6.80915091,0.73902202,5.77092063,0.00746363,0.21561419,0.01243178,0.80077668
-3.48474237,6.94762447,0.75594600,5.89896298,0.00710553,0.21910894,0.01245649,0.79886042
-3.47873937,7.08028875,0.77148967,6.02245238,0.00676781,0.22229256,0.01251027,0.79602699
-3.47273637,7.20468258,0.78536398,6.13924500,0.00645155,0.22504609,0.01257805,0.79219486
-3.46673337,7.31850446,0.79731666,6.24731534,0.00615700,0.22726213,0.01264559,0.78731349
-3.46073037,7.41968949,0.80714044,6.34482410,0.00588368,0.22884809,0.01269983,0.78136565
-3.45472736,7.50647886,0.81467973,6.43018041,0.00563053,0.22972892,0.01272925,0.77436823
-3.44872436,7.57747952,0.81983556,6.50209640,0.00539606,0.22984918,0.01272407,0.76637166
-3.44272136,7.63171193,0.82256848,6.55963225,0.00517852,0.22917437,0.01267647,0.75745786
-3.43671836,7.66864471,0.82289944,6.60223062,0.00497604,0.22769146,0.01258067,0.74773692
-3.43071536,7.68821564,0.82090848,6.62973959,0.00478675,0.22540876,0.01243301,0.73734263
-3.42471236,7.69083878,0.81673140,6.64242413,0.00460896,0.22235489,0.01223186,0.72642720
-3.41870935,7.67739872,0.81055449,6.64096638,0.00444122,0.21857721,0.01197759,0.71515529
-3.41270635,7.64923282,0.80260772,6.62645568,0.00428238,0.21413960,0.01167240,0.70369792
-3.40670335,7.60810325,0.79315662,6.60036935,0.00413170,0.20911981,0.01132012,0.69222633
-3.40070035,7.55616065,0.78249325,6.56454589,0.00398882,0.20360643,0.01092601,0.68090635
-3.39469735,7.49590137,0.77092673,6.52115193,0.00385378,0.19769574,0.01049650,0.66989333
-3.38869435,7.43012058,0.75877379,6.47264468,0.00372698,0.19148849,0.01003889,0.65932812
-3.38269135,7.36186287,0.74634973,6.42173139,0.00360912,0.18508677,0.00956112,0.64933405
-3.37668834,7.29437229,0.73396020,6.37132712,0.00350117,0.17859113,0.00907145,0.64001516
-3.37068534,7.23104317,0.72189415,6.32451192,0.00340428,0.17209804,0.00857825,0.63145572
-3.36468234,7.17537263,0.71041820,6.28448844,0.00331967,0.16569775,0.00808971,0.62372088
-3.35867934,7.13091558,0.69977257,6.25454028,0.00324858,0.15947262,0.00761365,0.61685836
-3.35267634,7.10124224,0.69016866,6.23799155,0.00319217,0.15349598,0.00715734,0.61090110
-3.34667334,7.08989820,0.68178825,6.23816741,0.00315146,0.14783148,0.00672735,0.60587041
-3.34067034,7.10036634,0.67478407,6.25835550,0.00312727,0.14253287,0.00632943,0.60177952
-3.33466733,7.13603014,0.66928166,6.30176777,0.00312013,0.13764425,0.00596844,0.59863711
-3.32866433,7.20013725,0.66538212,6.37150213,0.00313030,0.13320060,0.00564830,0.59645052
-3.32266133,7.29576258,0.66316541,6.47050339,0.00315770,0.12922857,0.00537201,0.59522840
-3.31665833,7.42576997,0.66269384,6.60152292,0.00320196,0.12574751,0.00514161,0.59498253
-3.31065533,7.59277170,0.66401539,6.76707674,0.00326236,0.12277040,0.00495829,0.59572857
-3.30465233,7.79908543,0.66716653,6.96940168,0.00333793,0.12030492,0.00482240,0.59748581
-3.29864932,8.04668830,0.67217419,7.21040972,0.00342742,0.11835428,0.00473353,0.60027563
-3.29264632,8.33716866,0.67905682,7.49164085,0.00352937,0.11691799,0.00469061,0.60411897
-3.28664332,8.67167578,0.68782424,7.81421515,0.00364221,0.11599235,0.00469199,0.60903280
-3.28064032,9.05086887,0.69847644,8.17878493,0.00376421,0.11557070,0.00473551,0.61502594
-3.27463732,9.47486693,0.71100128,8.58548848,0.00389364,0.11564350,0.00481863,0.62209438
-3.26863432,9.94320113,0.72537130,9.03390692,0.00402877,0.11619813,0.00493844,0.63021650
-3.26263132,10.45477216,0.74153996,9.52302604,0.00416792,0.11721853,0.00509181,0.63934859
-3.25662831,11.00781480,0.75943747,10.05120529,0.00430955,0.11868474,0.00527540,0.64942087
-3.25062531,11.59987245,0.77896673,10.61615597,0.00445222,0.12057227,0.00548574,0.66033445
-3.24462231,12.22778379,0.79999958,11.21493076,0.00459471,0.12285161,0.00571929,0.67195953
-3.23861931,12.88768421,0.82237383,11.84392665,0.00473595,0.12548771,0.00597247,0.68413487
-3.23261631,13.57502386,0.84589128,12.49890289,0.00487511,0.12843957,0.00624171,0.69666888
-3.22661331,14.28460369,0.87031714,13.17501529,0.00501152,0.13166010,0.00652349,0.70934219
-3.22061031,15.01063066,0.89538083,13.86686778,0.00514473,0.13509617,0.00681438,0.72191182
-3.21460730,15.74679203,0.92077849,14.56858115,0.00527442,0.13868889,0.00711107,0.73411662
-3.20860430,16.48634827,0.94617699,15.27387871,0.00540045,0.14237424,0.00741045,0.74568390
-3.20260130,17.22224306,0.97121964,15.97618734,0.00552277,0.14608393,0.00770961,0.75633697
-3.19659830,17.94722795,0.99553314,16.66875202,0.00564142,0.14974657,0.00800592,0.76580320
-3.19059530,18.65399873,1.01873581,17.34476091,0.00575647,0.15328910,0.00829710,0.77382226
-3.18459230,19.33533952,1.04044664,17.99747766,0.00586803,0.15663834,0.00858124,0.78015423
-3.17858929,19.98427030,1.06029488,18.62037689,0.00597617,0.15972279,0.00885691,0.78458717
-3.17258629,20.59419292,1.07792977,19.20727856,0.00608091,0.16247445,0.00912317,0.78694390
-3.16658329,21.15903097,1.09303011,19.75247669,0.00618221,0.16483069,0.00937968,0.78708762
-3.16058029,21.67335838,1.10531313,20.25085811,0.00627997,0.16673602,0.00962669,0.78492626
-3.15457729,22.13251239,1.11454249,20.69800699,0.00637395,0.16814379,0.00986511,0.78041532
-3.14857429,22.53268695,1.12053492,21.09029166,0.00646386,0.16901762,0.01009653,0.77355918
-3.14257129,22.87100330,1.12316532,21.42493066,0.00654931,0.16933260,0.01032316,0.76441078
-3.13656828,23.14555555,1.12237014,21.70003607,0.00662981,0.16907613,0.01054788,0.75306981
-3.13056528,23.35543003,1.11814882,21.91463294,0.00670483,0.16824843,0.01077409,0.73967938
-3.12456228,23.50069825,1.11056326,22.06865481,0.00677380,0.16686253,0.01100569,0.72442145
-3.11855928,23.58238448,1.09973537,22.16291597,0.00683613,0.16494398,0.01124694,0.70751115
-3.11255628,23.60240982,1.08584276,22.19906245,0.00689123,0.16252999,0.01150228,0.68919017
-3.10655328,23.56351550,1.06911272,22.17950419,0.00693855,0.15966823,0.01177622,0.66971956
-3.10055028,23.46916894,1.04981486,22.10733135,0.00697758,0.15641527,0.01207307,0.64937210
-3.09454727,23.32345625,1.02825247,21.98621844,0.00700791,0.15283460,0.01239679,0.62842461
-3.08854427,23.13096543,1.00475314,21.82031986,0.00702920,0.14899451,0.01275075,0.60715037
-3.08254127,22.89666415,0.97965895,21.61416037,0.00704121,0.14496577,0.01313752,0.58581190
-3.07653827,22.62577615,0.95331656,21.37252409,0.00704382,0.14081915,0.01355870,0.56465443
-3.07053527,22.32365969,0.92606761,21.10034494,0.00703700,0.13662311,0.01401471,0.54390012
-3.06453227,21.99569101,0.89823981,20.80260118,0.00702085,0.13244151,0.01450466,0.52374328
-3.05852926,21.64715559,0.87013899,20.48421635,0.00699554,0.12833159,0.01502628,0.50434673
-3.05252626,21.28314881,0.84204239,20.14996796,0.00696130,0.12434221,0.01557587,0.48583934
-3.04652326,20.90848786,0.81419344,19.80440547,0.00691844,0.12051259,0.01614827,0.46831477
-3.04052026,20.52763568,0.78679813,19.45177829,0.00686730,0.11687134,0.01673702,0.45183150
-3.03451726,20.14463773,0.76002300,19.09597437,0.00680823,0.11343609,0.01733442,0.43641403
-3.02851426,19.76307205,0.73399481,18.74046996,0.00674161,0.11021359,0.01793180,0.42205513
-3.02251126,19.38601283,0.70880184,18.38829077,0.00666776,0.10720024,0.01851975,0.40871910
-3.01650825,19.01600772,0.68449652,18.04198501,0.00658702,0.10438314,0.01908844,0.39634581
-3.01050525,18.65506898,0.66109939,17.70360857,0.00649967,0.10174149,0.01962799,0.38485536
-3.00450225,18.30467862,0.63860405,17.37472279,0.00640599,0.09924837,0.02012887,0.37415311
-2.99849925,17.96580742,0.61698279,17.05640508,0.00630623,0.09687267,0.02058229,0.36413499
-2.99249625,17.63894781,0.59619274,16.74927276,0.00620066,0.09458129,0.02098062,0.35469273
-2.98649325,17.32416023,0.57618217,16.45351997,0.00608956,0.09234129,0.02131781,0.34571892
-2.98049025,17.02113233,0.55689665,16.16896749,0.00597327,0.09012201,0.02158975,0.33711174
-2.97448724,16.72924995,0.53828492,15.89512474,0.00585221,0.08789706,0.02179464,0.32877908
-2.96848424,16.44767836,0.52030406,15.63126275,0.00572692,0.08564607,0.02193322,0.32064209
-2.96248124,16.17545178,0.50292401,15.37649634,0.00559808,0.08335615,0.02200908,0.31263798
-2.95647824,15.91156849,0.48613107,15.12987312,0.00546657,0.08102296,0.02202875,0.30472206
-2.95047524,15.65508858,0.46993043,14.89046646,0.00533346,0.07865145,0.02200179,0.29686890
-2.94447224,15.40523064,0.45434764,14.65746897,0.00520001,0.07625620,0.02194084,0.28907283
-2.93846923,15.16146372,0.43942894,14.43028278,0.00506777,0.07386128,0.02186146,0.28134762
-2.93246623,14.92359054,0.42524059,14.20860253,0.00493845,0.07149985,0.02178200,0.27372544
-2.92646323,14.69181789,0.41186715,13.99248729,0.00481402,0.06921332,0.02172338,0.26625537
-2.92046023,14.46681077,0.39940897,13.78241755,0.00469662,0.06705027,0.02170871,0.25900122
-2.91445723,14.24972688,0.38797878,13.57933390,0.00458855,0.06506511,0.02176292,0.25203908
-2.90845423,14.04222904,0.37769777,13.38465493,0.00449222,0.06331654,0.02191232,0.24545451
-2.90245123,13.84647392,0.36869115,13.20027238,0.00441010,0.06186588,0.02218407,0.23933957
-2.89644822,13.66507644,0.36108340,13.02852280,0.00434463,0.06077535,0.02260560,0.23378967
-2.89044522,13.50105027,0.35499344,12.87213598,0.00429822,0.06010629,0.02320402,0.22890055
-2.88444222,13.35772617,0.35052981,12.73416144,0.00427312,0.05991747,0.02400549,0.22476520
-2.87843922,13.23865069,0.34778608,12.61787567,0.00427139,0.06026337,0.02503455,0.22147104
-2.87243622,13.14746921,0.34683659,12.52667341,0.00429484,0.06119265,0.02631348,0.21909723
-2.86643322,13.08779768,0.34773277,12.46394736,0.00434497,0.06274674,0.02786160,0.21771235
-2.86043022,13.06308839,0.35050001,12.43296144,0.00442297,0.06495852,0.02969465,0.21737232
-2.85442721,13.07649541,0.35513538,12.43672285,0.00452965,0.06785123,0.03182417,0.21811872
-2.84842421,13.13074541,0.36160605,12.47785856,0.00466549,0.07143756,0.03425692,0.21997751
-2.84242121,13.22801958,0.36984875,12.55850180,0.00483064,0.07571890,0.03699443,0.22295815
-2.83641821,13.36985190,0.37977005,12.68019345,0.00502496,0.08068489,0.04003249,0.22705314
-2.83041521,13.55704828,0.39124758,12.84380302,0.00524809,0.08631307,0.04336091,0.23223801
-2.82441221,13.78963048,0.40413222,13.04947273,0.00549953,0.09256885,0.04696329,0.23847174
-2.81840920,14.06680755,0.41825107,13.29658756,0.00577875,0.09940573,0.05081694,0.24569757
-2.81240620,14.38697637,0.43341122,13.58377286,0.00608531,0.10676574,0.05489298,0.25384423
-2.80640320,14.74775200,0.44940417,13.90892010,0.00641896,0.11458012,0.05915661,0.26282753
-2.80040020,15.14602697,0.46601082,14.26924007,0.00677981,0.12277031,0.06356751,0.27255228
-2.79439720,15.57805796,0.48300679,14.66134213,0.00716846,0.13124919,0.06808045,0.28291453
-2.78839420,16.03957684,0.50016800,15.08133652,0.00758608,0.13992254,0.07264607,0.29380401
-2.78239120,16.52592251,0.51727630,15.52495654,0.00803459,0.14869076,0.07721182,0.30510675
-2.77638819,17.03218898,0.53412498,15.98769604,0.00851672,0.15745077,0.08172309,0.31670788
-2.77038519,17.55338450,0.55052401,16.46495764,0.00903607,0.16609808,0.08612441,0.32849443
-2.76438219,18.08459626,0.56630485,16.95220619,0.00959718,0.17452900,0.09036082,0.34035818
-2.75837919,18.62115483,0.58132465,17.44512212,0.01020552,0.18264290,0.09437924,0.35219836
-2.75237619,19.15879235,0.59546977,17.93974904,0.01086744,0.19034443,0.09812994,0.36392430
-2.74637319,19.69378866,0.60865849,18.43263016,0.01159013,0.19754573,0.10156793,0.37545776
-2.74037019,20.22309991,0.62084284,18.92092820,0.01238150,0.20416848,0.10465430,0.38673505
-2.73436718,20.74446449,0.63200950,19.40252431,0.01324999,0.21014572,0.10735745,0.39770878
-2.72836418,21.25648177,0.64217971,19.87609148,0.01420443,0.21542345,0.10965415,0.40834915
-2.72236118,21.75866013,0.65140828,20.34113932,0.01525378,0.21996183,0.11153035,0.41864484
-2.71635818,22.25143136,0.65978161,20.79802757,0.01640690,0.22373603,0.11298180,0.42860330
-2.71035518,22.73612994,0.66741493,21.24794674,0.01767225,0.22673673,0.11401433,0.43825060
-2.70435218,23.21493658,0.67444867,21.69286562,0.01905760,0.22897001,0.11464381,0.44763061
-2.69834917,23.69078680,0.68104421,22.13544626,0.02056976,0.23045703,0.11489588,0.45680364
-2.69234617,24.16724672,0.68737909,22.57892845,0.02221421,0.23123307,0.11480524,0.46584456
-2.68634317,24.64835907,0.69364172,23.02698664,0.02399491,0.23134633,0.11441473,0.47484038
-2.68034017,25.13846422,0.70002602,23.48356371,0.02591393,0.23085628,0.11377408,0.48388739
-2.67433717,25.64200160,0.70672578,23.95268658,0.02797126,0.22983176,0.11293846,0.49308792
-2.66833417,26.16329800,0.71392932,24.43826983,0.03016458,0.22834891,0.11196679,0.50254683
-2.66233117,26.70635013,0.72181434,24.94391400,0.03248908,0.22648881,0.11091995,0.51236793
-2.65632816,27.27460887,0.73054322,25.47270564,0.03493737,0.22433526,0.10985892,0.52265028
-2.65032516,27.87077336,0.74025900,26.02702651,0.03749940,0.22197239,0.10884289,0.53348474
-2.64432216,28.49660249,0.75108216,26.60837908,0.04016245,0.21948253,0.10792747,0.54495075
-2.63831916,29.15275147,0.76310820,27.21723536,0.04291122,0.21694416,0.10716294,0.55711355
-2.63231616,29.83864015,0.77640631,27.85291517,0.04572792,0.21443016,0.10659279,0.57002196
-2.62631316,30.55235912,0.79101900,28.51349953,0.04859248,0.21200629,0.10625240,0.58370685
-2.62031016,31.29061832,0.80696282,29.19578358,0.05148284,0.20973009,0.10616807,0.59818034
-2.61430715,32.04874168,0.82423001,29.89527210,0.05437522,0.20765004,0.10635629,0.61343582
-2.60830415,32.82070971,0.84279115,30.60621967,0.05724455,0.20580514,0.10682338,0.62944875
-2.60230115,33.59925041,0.86259845,31.32171567,0.06006486,0.20422482,0.10756550,0.64617835
