energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.69984992,0.53364006,0.02035216,0.02659355,0.16220213,0.05838827,0.04572988,0.21849526,0.25640530,0.01490611
-5.69384692,0.54356918,0.01857073,0.02648697,0.15820595,0.05831776,0.05012477,0.22452653,0.24761509,0.01588050
-5.68784392,0.56061561,0.01693781,0.02691753,0.15720684,0.05894065,0.05470101,0.23372666,0.24322784,0.01699652
-5.68184092,0.58460122,0.01547523,0.02787598,0.15916069,0.06027589,0.05940188,0.24599061,0.24321044,0.01824032
-5.67583792,0.61530231,0.01420124,0.02935034,0.16400777,0.06233579,0.06416586,0.26119878,0.24751168,0.01959702
-5.66983492,0.65245538,0.01313050,0.03132606,0.17167382,0.06512607,0.06892783,0.27921983,0.25606545,0.02105095
-5.66383192,0.69576157,0.01227415,0.03378593,0.18207022,0.06864588,0.07362057,0.29991275,0.26879245,0.02258587
-5.65782891,0.74488942,0.01163992,0.03670991,0.19509332,0.07288759,0.07817630,0.32312787,0.28560006,0.02418523
-5.65182591,0.79947600,0.01123225,0.04007473,0.21062303,0.07783670,0.08252843,0.34870703,0.30638071,0.02583244
-5.64582291,0.85912616,0.01105242,0.04385350,0.22852072,0.08347139,0.08661325,0.37648268,0.33100848,0.02751101
-5.63981991,0.92341008,0.01109864,0.04801511,0.24862681,0.08976212,0.09037166,0.40627607,0.35933444,0.02920482
-5.63381691,0.99185935,0.01136615,0.05252377,0.27075813,0.09667108,0.09375070,0.43789474,0.39118080,0.03089819
-5.62781391,1.06396184,0.01184728,0.05733849,0.29470538,0.10415151,0.09670492,0.47112927,0.42633441,0.03257603
-5.62181091,1.13915593,0.01253148,0.06241270,0.32023094,0.11214712,0.09919752,0.50574973,0.46453991,0.03422387
-5.61580790,1.21682467,0.01340534,0.06769398,0.34706734,0.12059146,0.10120110,0.54150208,0.50549330,0.03582789
-5.60980490,1.29629055,0.01445264,0.07312404,0.37491662,0.12940751,0.10269819,0.57810483,0.54883620,0.03737485
-5.60380190,1.37681166,0.01565438,0.07863890,0.40345079,0.13850741,0.10368134,0.61524628,0.59415162,0.03885210
-5.59779890,1.45758003,0.01698886,0.08416933,0.43231367,0.14779251,0.10415290,0.65258291,0.64096162,0.04024744
-5.59179590,1.53772285,0.01843186,0.08964158,0.46112411,0.15715385,0.10412448,0.68973905,0.68872751,0.04154908
-5.58579290,1.61630723,0.01995682,0.09497841,0.48948073,0.16647299,0.10361617,0.72630833,0.73685281,0.04274561
-5.57978989,1.69234898,0.02153520,0.10010037,0.51696818,0.17562339,0.10265551,0.76185704,0.78468938,0.04382590
-5.57378689,1.76482570,0.02313685,0.10492730,0.54316469,0.18447233,0.10127629,0.79592959,0.83154675,0.04477922
-5.56778389,1.83269418,0.02473056,0.10938011,0.56765088,0.19288323,0.09951737,0.82805620,0.87670465,0.04559525
-5.56178089,1.89491188,0.02628466,0.11338259,0.59001946,0.20071851,0.09742136,0.85776249,0.91942838,0.04626427
-5.55577789,1.95046194,0.02776769,0.11686339,0.60988549,0.20784285,0.09503349,0.88458103,0.95898670,0.04677733
-5.54977489,1.99838091,0.02914918,0.11975794,0.62689683,0.21412670,0.09240047,0.90806417,0.99467149,0.04712659
-5.54377189,2.03778804,0.03040042,0.12201030,0.64074437,0.21944993,0.08956956,0.92779793,1.02581853,0.04730557
-5.53776888,2.06791490,0.03149522,0.12357484,0.65117148,0.22370554,0.08658783,0.94341612,1.05182832,0.04730957
-5.53176588,2.08813393,0.03241072,0.12441766,0.65798242,0.22680317,0.08350152,0.95461410,1.07218621,0.04713600
-5.52576288,2.09798429,0.03312802,0.12451778,0.66104907,0.22867226,0.08035565,0.96116153,1.08648060,0.04678473
-5.51975988,2.09719368,0.03363277,0.12386780,0.66031590,0.22926477,0.07719372,0.96291322,1.09441848,0.04625842
-5.51375688,2.08569483,0.03391565,0.12247433,0.65580263,0.22855717,0.07405753,0.95981764,1.09583731,0.04556272
-5.50775388,2.06363532,0.03397262,0.12035783,0.64760457,0.22655182,0.07098710,0.95192236,1.09071273,0.04470646
-5.50175088,2.03138025,0.03380502,0.11755216,0.63589053,0.22327729,0.06802055,0.93937603,1.07916131,0.04370166
-5.49574787,1.98950694,0.03341953,0.11410361,0.62089830,0.21878800,0.06519401,0.92242671,1.06143850,0.04256339
-5.48974487,1.93879190,0.03282789,0.11006958,0.60292779,0.21316281,0.06254148,0.90141639,1.03793131,0.04130961
-5.48374187,1.88019020,0.03204646,0.10551697,0.58233234,0.20650283,0.06009453,0.87677187,1.00914640,0.03996074
-5.47773887,1.81480809,0.03109563,0.10052026,0.55950812,0.19892848,0.05788196,0.84899229,0.97569373,0.03853918
-5.47173587,1.74386994,0.02999912,0.09515945,0.53488251,0.19057589,0.05592938,0.81863379,0.93826672,0.03706872
-5.46573287,1.66868095,0.02878315,0.08951790,0.50890155,0.18159279,0.05425859,0.78629207,0.89761967,0.03557381
-5.45972986,1.59058716,0.02747559,0.08368015,0.48201722,0.17213419,0.05288700,0.75258342,0.85454354,0.03407887
-5.45372686,1.51093474,0.02610509,0.07772983,0.45467498,0.16235787,0.05182694,0.71812527,0.80984106,0.03260748
-5.44772386,1.43103015,0.02470022,0.07174769,0.42730200,0.15242001,0.05108507,0.68351701,0.76430245,0.03118169
-5.44172086,1.35210306,0.02328870,0.06580995,0.40029665,0.14247109,0.05066177,0.64932195,0.71868255,0.02982125
-5.43571786,1.27527357,0.02189674,0.05998675,0.37401958,0.13265223,0.05055073,0.61605135,0.67368056,0.02854307
-5.42971486,1.20152520,0.02054844,0.05434111,0.34878667,0.12309214,0.05073867,0.58415092,0.62992289,0.02736071
-5.42371186,1.13168441,0.01926548,0.04892803,0.32486407,0.11390468,0.05120532,0.55399068,0.58794997,0.02628404
-5.41770885,1.06640774,0.01806680,0.04379413,0.30246550,0.10518733,0.05192364,0.52585828,0.54820719,0.02531905
-5.41170585,1.00617655,0.01696859,0.03897739,0.28175172,0.09702028,0.05286033,0.49995609,0.51104030,0.02446782
-5.40570285,0.95129943,0.01598436,0.03450743,0.26283212,0.08946644,0.05397665,0.47640205,0.47669511,0.02372872
-5.39969985,0.90192183,0.01512520,0.03040585,0.24576826,0.08257209,0.05522947,0.45523408,0.44532119,0.02309663
-5.39369685,0.85804203,0.01440010,0.02668696,0.23057902,0.07636818,0.05657268,0.43641766,0.41697927,0.02256350
-5.38769385,0.81953243,0.01381647,0.02335857,0.21724714,0.07087222,0.05795865,0.41985614,0.39165154,0.02211883
-5.38169085,0.78616487,0.01338062,0.02042297,0.20572664,0.06609048,0.05933998,0.40540313,0.36925436,0.02175038
-5.37568784,0.75763843,0.01309828,0.01787790,0.19595073,0.06202053,0.06067126,0.39287617,0.34965239,0.02144487
-5.36968484,0.73360817,0.01297523,0.01571762,0.18783991,0.05865375,0.06191079,0.38207113,0.33267349,0.02118872
-5.36368184,0.71371340,0.01301768,0.01393385,0.18130964,0.05597794,0.06302226,0.37277636,0.31812353,0.02096877
-5.35767884,0.69760381,0.01323269,0.01251666,0.17627736,0.05397954,0.06397619,0.36478609,0.30580037,0.02077292
-5.35167584,0.68496232,0.01362850,0.01145528,0.17266844,0.05264569,0.06475119,0.35791218,0.29550643,0.02059075
-5.34567284,0.67552337,0.01421455,0.01073863,0.17042076,0.05196571,0.06533475,0.35199391,0.28705916,0.02041394
-5.33966983,0.66908600,0.01500150,0.01035582,0.16948782,0.05193213,0.06572378,0.34690524,0.28029916,0.02023663
-5.33366683,0.66552093,0.01600099,0.01029634,0.16984002,0.05254110,0.06592462,0.34255923,0.27509558,0.02005558
-5.32766383,0.66477161,0.01722518,0.01055016,0.17146436,0.05379222,0.06595266,0.33890960,0.27134877,0.01987020
-5.32166083,0.66684917,0.01868618,0.01110755,0.17436236,0.05568777,0.06583151,0.33594940,0.26899004,0.01968243
-5.31565783,0.67182175,0.02039526,0.01195885,0.17854645,0.05823135,0.06559175,0.33370691,0.26797900,0.01949648
-5.30965483,0.67979894,0.02236197,0.01309398,0.18403504,0.06142615,0.06526934,0.33223917,0.26829849,0.01931837
-5.30365183,0.69091221,0.02459312,0.01450191,0.19084650,0.06527270,0.06490376,0.33162353,0.26994766,0.01915551
-5.29764882,0.70529252,0.02709174,0.01617009,0.19899244,0.06976652,0.06453591,0.33194779,0.27293371,0.01901606
-5.29164582,0.72304662,0.02985600,0.01808375,0.20847072,0.07489557,0.06420596,0.33329949,0.27726282,0.01890837
-5.28564282,0.74423313,0.03287827,0.02022530,0.21925854,0.08063782,0.06395120,0.33575501,0.28293079,0.01884030
-5.27963982,0.76884021,0.03614420,0.02257380,0.23130606,0.08695901,0.06380398,0.33936919,0.28991415,0.01881866
-5.27363682,0.79676592,0.03963210,0.02510445,0.24453101,0.09381077,0.06378991,0.34416595,0.29816212,0.01884864
-5.26763382,0.82780268,0.04331244,0.02778835,0.25881464,0.10112934,0.06392634,0.35013059,0.30759008,0.01893342
-5.26163082,0.86162687,0.04714777,0.03059236,0.27399924,0.10883486,0.06422127,0.35720418,0.31807484,0.01907375
-5.25562781,0.89779430,0.05109285,0.03347916,0.28988769,0.11683142,0.06467263,0.36528037,0.32945219,0.01926782
-5.24962481,0.93574216,0.05509522,0.03640766,0.30624498,0.12500796,0.06526814,0.37420490,0.34151677,0.01951116
-5.24362181,0.97479750,0.05909614,0.03933348,0.32280181,0.13323996,0.06598559,0.38377783,0.35402448,0.01979672
-5.23761881,1.01419214,0.06303178,0.04220979,0.33926026,0.14139192,0.06679365,0.39375840,0.36669724,0.02011509
-5.23161581,1.05308340,0.06683485,0.04498826,0.35530131,0.14932055,0.06765306,0.40387241,0.37923003,0.02045487
-5.22561281,1.09057981,0.07043645,0.04762027,0.37059389,0.15687866,0.06851828,0.41382157,0.39129979,0.02080312
-5.21960980,1.12577066,0.07376813,0.05005815,0.38480515,0.16391938,0.06933937,0.42329465,0.40257579,0.02114590
-5.21360680,1.15775801,0.07676405,0.05225657,0.39761148,0.17030077,0.07006416,0.43197948,0.41273106,0.02146888
-5.20760380,1.18568950,0.07936328,0.05417391,0.40870968,0.17589041,0.07064038,0.43957566,0.42145412,0.02175795
-5.20160080,1.20879064,0.08151189,0.05577354,0.41782798,0.18056988,0.07101797,0.44580693,0.42846064,0.02199986
-5.19559780,1.22639468,0.08316500,0.05702506,0.42473605,0.18423888,0.07115114,0.45043284,0.43350428,0.02218282
-5.18959480,1.23796880,0.08428852,0.05790529,0.42925387,0.18681872,0.07100030,0.45325905,0.43638629,0.02229695
-5.18359180,1.24313528,0.08486059,0.05839905,0.43125875,0.18825514,0.07053362,0.45414573,0.43696336,0.02233475
-5.17758879,1.24168657,0.08487254,0.05849967,0.43069024,0.18852015,0.06972836,0.45301382,0.43515325,0.02229140
-5.17158579,1.23359368,0.08432950,0.05820919,0.42755284,0.18761297,0.06857162,0.44984860,0.43093818,0.02216495
-5.16558279,1.21900738,0.08325046,0.05753827,0.42191612,0.18555988,0.06706081,0.44470072,0.42436550,0.02195634
-5.15957979,1.19825244,0.08166785,0.05650575,0.41391246,0.18241306,0.06520357,0.43768450,0.41554598,0.02166935
-5.15357679,1.17181502,0.07962664,0.05513793,0.40373248,0.17824850,0.06301734,0.42897366,0.40464960,0.02131042
-5.14757379,1.14032417,0.07718301,0.05346764,0.39161835,0.17316304,0.06052850,0.41879481,0.39189917,0.02088826
-5.14157079,1.10452820,0.07440267,0.05153302,0.37785535,0.16727072,0.05777123,0.40741890,0.37756210,0.02041356
-5.13556778,1.06526729,0.07135884,0.04937623,0.36276209,0.16069861,0.05478606,0.39515119,0.36194079,0.01989844
-5.12956478,1.02344346,0.06812997,0.04704201,0.34667978,0.15358236,0.05161830,0.38232020,0.34536198,0.01935598
-5.12356178,0.97998945,0.06479743,0.04457624,0.32996113,0.14606161,0.04831630,0.36926599,0.32816564,0.01879967
-5.11755878,0.93583777,0.06144303,0.04202453,0.31295919,0.13827555,0.04492980,0.35632849,0.31069386,0.01824293
-5.11155578,0.89189116,0.05814666,0.03943092,0.29601675,0.13035875,0.04150825,0.34383613,0.29328017,0.01769856
-5.10555278,0.84899565,0.05498403,0.03683671,0.27945651,0.12243746,0.03809926,0.33209531,0.27623968,0.01717837
-5.09954977,0.80791698,0.05202463,0.03427950,0.26357246,0.11462644,0.03474731,0.32138099,0.25986043,0.01669274
-5.09354677,0.76932119,0.04932984,0.03179237,0.24862266,0.10702660,0.03149262,0.31192865,0.24439605,0.01625035
-5.08754377,0.73375974,0.04695146,0.02940338,0.23482358,0.09972319,0.02837029,0.30392791,0.23006011,0.01585793
-5.08154077,0.70165930,0.04493051,0.02713526,0.22234613,0.09278485,0.02540968,0.29751777,0.21702208,0.01552016
-5.07553777,0.67331632,0.04329635,0.02500528,0.21131334,0.08626333,0.02263412,0.29278361,0.20540492,0.01523957
-5.06953477,0.64889607,0.04206624,0.02302538,0.20179963,0.08019377,0.02006078,0.28975597,0.19528438,0.01501658
-5.06353177,0.62843577,0.04124515,0.02120247,0.19383162,0.07459570,0.01770083,0.28841085,0.18668970,0.01484957
-5.05752876,0.61185151,0.04082600,0.01953882,0.18739025,0.06947430,0.01555976,0.28867168,0.17960573,0.01473503
-5.05152576,0.59894811,0.04079019,0.01803260,0.18241416,0.06482219,0.01363788,0.29041262,0.17397618,0.01466776
-5.04552276,0.58943172,0.04110841,0.01667849,0.17880393,0.06062128,0.01193090,0.29346316,0.16970783,0.01464107
-5.03951976,0.58292428,0.04174178,0.01546835,0.17642724,0.05684485,0.01043063,0.29761376,0.16667557,0.01464707
-5.03351676,0.57897941,0.04264316,0.01439182,0.17512452,0.05345960,0.00912570,0.30262248,0.16472790,0.01467694
-5.02751376,0.57709923,0.04375870,0.01343700,0.17471510,0.05042769,0.00800227,0.30822228,0.16369289,0.01472121
-5.02151076,0.57675154,0.04502953,0.01259102,0.17500345,0.04770854,0.00704478,0.31412895,0.16338431,0.01477006
-5.01550775,0.57738698,0.04639357,0.01184061,0.17578564,0.04526056,0.00623656,0.32004933,0.16360779,0.01481363
-5.00950475,0.57845575,0.04778737,0.01117254,0.17685558,0.04304261,0.00556052,0.32568972,0.16416684,0.01484224
-5.00350175,0.57942353,0.04914802,0.01057403,0.17801102,0.04101523,0.00499962,0.33076429,0.16486861,0.01484673
-4.99749875,0.57978627,0.05041491,0.01003311,0.17905923,0.03914163,0.00453733,0.33500312,0.16552931,0.01481868
-4.99149575,0.57908355,0.05153152,0.00953884,0.17982213,0.03738850,0.00415807,0.33815979,0.16597905,0.01475061
-4.98549275,0.57691022,0.05244692,0.00908155,0.18014080,0.03572650,0.00384745,0.34001830,0.16606618,0.01463620
-4.97948974,0.57292617,0.05311719,0.00865294,0.17987930,0.03413066,0.00359252,0.34039895,0.16566084,0.01447044
-4.97348674,0.56686388,0.05350651,0.00824619,0.17892766,0.03258060,0.00338194,0.33916323,0.16465784,0.01424978
-4.96748374,0.55853380,0.05358801,0.00785600,0.17720405,0.03106053,0.00320608,0.33621729,0.16297874,0.01397217
-4.96148074,0.54782733,0.05334430,0.00747860,0.17465604,0.02955922,0.00305707,0.33151413,0.16057308,0.01363710
-4.95547774,0.53471744,0.05276771,0.00711177,0.17126101,0.02806984,0.00292883,0.32505423,0.15741881,0.01324565
-4.94947474,0.51925700,0.05186017,0.00675480,0.16702562,0.02658974,0.00281707,0.31688480,0.15352194,0.01280038
-4.94347174,0.50157496,0.05063282,0.00640845,0.16198455,0.02512016,0.00271924,0.30709747,0.14891547,0.01230524
-4.93746873,0.48187058,0.04910532,0.00607496,0.15619844,0.02366597,0.00263453,0.29582482,0.14365765,0.01176548
-4.93146573,0.46040605,0.04730494,0.00575796,0.14975126,0.02223534,0.00256380,0.28323564,0.13782973,0.01118746
-4.92546273,0.43749778,0.04526542,0.00546252,0.14274716,0.02083939,0.00250958,0.26952934,0.13153321,0.01057842
-4.91945973,0.41350682,0.04302572,0.00519511,0.13530702,0.01949198,0.00247599,0.25492966,0.12488694,0.00994633
-4.91345673,0.38882883,0.04062870,0.00496360,0.12756480,0.01820933,0.00246880,0.23967800,0.11802394,0.00929963
-4.90745373,0.36388394,0.03811969,0.00477728,0.11966384,0.01700985,0.00249533,0.22402662,0.11108826,0.00864701
-4.90145073,0.33910690,0.03554523,0.00464686,0.11175326,0.01591387,0.00256453,0.20823205,0.10423192,0.00799720
-4.89544772,0.31493798,0.03295172,0.00458454,0.10398466,0.01494346,0.00268692,0.19254886,0.09761207,0.00735874
-4.88944472,0.29181464,0.03038436,0.00460396,0.09650904,0.01412224,0.00287463,0.17722406,0.09138839,0.00673983
-4.88344172,0.27016432,0.02788611,0.00472024,0.08947420,0.01347525,0.00314132,0.16249231,0.08572075,0.00614818
-4.87743872,0.25039840,0.02549690,0.00494994,0.08302249,0.01302873,0.00350220,0.14857194,0.08076727,0.00559083
-4.87143572,0.23290720,0.02325303,0.00531094,0.07728899,0.01280997,0.00397388,0.13566190,0.07668256,0.00507412
-4.86543272,0.21805603,0.02118665,0.00582238,0.07240009,0.01284705,0.00457427,0.12393964,0.07361622,0.00460358
-4.85942971,0.20618199,0.01932558,0.00650441,0.06847232,0.01316855,0.00532232,0.11355971,0.07171144,0.00418391
-4.85342671,0.19759135,0.01769311,0.00737786,0.06561145,0.01380317,0.00623776,0.10465317,0.07110362,0.00381898
-4.84742371,0.19255721,0.01630802,0.00846393,0.06391172,0.01477920,0.00734070,0.09732748,0.07191892,0.00351180
-4.84142071,0.19131702,0.01518465,0.00978362,0.06345499,0.01612394,0.00865114,0.09166677,0.07427263,0.00326458
-4.83541771,0.19406996,0.01433308,0.01135714,0.06430998,0.01786291,0.01018834,0.08773239,0.07826723,0.00307874
-4.82941471,0.20097366,0.01375925,0.01320322,0.06653122,0.02001893,0.01197017,0.08556352,0.08399016,0.00295493
-4.82341171,0.21214043,0.01346518,0.01533823,0.07015789,0.02261116,0.01401227,0.08517767,0.09151123,0.00289307
-4.81740870,0.22763270,0.01344909,0.01777536,0.07521244,0.02565391,0.01632723,0.08657111,0.10087968,0.00289238
-4.81140570,0.24745798,0.01370557,0.02052362,0.08169901,0.02915543,0.01892364,0.08971911,0.11212105,0.00295137
-4.80540270,0.27156336,0.01422564,0.02358692,0.08960173,0.03311668,0.02180517,0.09457591,0.12523388,0.00306789
-4.79939970,0.29983003,0.01499683,0.02696314,0.09888304,0.03753013,0.02496970,0.10107463,0.14018651,0.00323908
-4.79339670,0.33206808,0.01600319,0.03064326,0.10948208,0.04237861,0.02840844,0.10912711,0.15691409,0.00346142
-4.78739370,0.36801218,0.01722536,0.03461070,0.12131336,0.04763437,0.03210530,0.11862378,0.17531617,0.00373066
-4.78139070,0.40731866,0.01864059,0.03884076,0.13426593,0.05325836,0.03603630,0.12943382,0.19525502,0.00404190
-4.77538769,0.44956442,0.02022286,0.04330035,0.14820310,0.05919985,0.04016933,0.14140559,0.21655497,0.00438955
-4.76938469,0.49424832,0.02194297,0.04794804,0.16296297,0.06539642,0.04446413,0.15436771,0.23900296,0.00476737
-4.76338169,0.54079534,0.02376884,0.05273440,0.17835993,0.07177438,0.04887254,0.16813070,0.26235060,0.00516852
-4.75737869,0.58856389,0.02566585,0.05760265,0.19418707,0.07824967,0.05333920,0.18248940,0.28631763,0.00558563
-4.75137569,0.63685635,0.02759726,0.06248979,0.21021974,0.08472927,0.05780244,0.19722619,0.31059705,0.00601090
-4.74537269,0.68493276,0.02952481,0.06732795,0.22622006,0.09111306,0.06219568,0.21211504,0.33486176,0.00643622
-4.73936968,0.73202747,0.03140944,0.07204617,0.24194244,0.09729615,0.06644895,0.22692617,0.35877244,0.00685332
-4.73336668,0.77736828,0.03321205,0.07657233,0.25713987,0.10317159,0.07049086,0.24143147,0.38198670,0.00725394
-4.72736368,0.82019737,0.03489444,0.08083540,0.27157072,0.10863333,0.07425064,0.25541012,0.40416887,0.00763002
-4.72136068,0.85979321,0.03642019,0.08476771,0.28500592,0.11357943,0.07766035,0.26865451,0.42500020,0.00797392
-4.71535768,0.89549253,0.03775563,0.08830728,0.29723608,0.11791524,0.08065713,0.28097598,0.44418887,0.00827858
-4.70935468,0.92671137,0.03887075,0.09140001,0.30807824,0.12155656,0.08318536,0.29221013,0.46147948,0.00853776
-4.70335168,0.95296406,0.03974007,0.09400174,0.31738199,0.12443253,0.08519872,0.30222148,0.47666134,0.00874618
-4.69734867,0.97387932,0.04034337,0.09607995,0.32503449,0.12648812,0.08666189,0.31090703,0.48957525,0.00889971
-4.69134567,0.98921245,0.04066627,0.09761509,0.33096424,0.12768623,0.08755201,0.31819876,0.50011827,0.00899544
-4.68534267,0.99885298,0.04070064,0.09860143,0.33514335,0.12800904,0.08785961,0.32406460,0.50824630,0.00903183
-4.67933967,1.00282744,0.04044484,0.09904740,0.33758806,0.12745881,0.08758918,0.32850803,0.51397415,0.00900870
-4.67333667,1.00129675,0.03990367,0.09897537,0.33835763,0.12605789,0.08675916,0.33156614,0.51737325,0.00892721
-4.66733367,0.99454857,0.03908817,0.09842090,0.33755138,0.12384806,0.08540139,0.33330626,0.51856682,0.00878984
-4.66133067,0.98298472,0.03801518,0.09743141,0.33530428,0.12088908,0.08356018,0.33382142,0.51772305,0.00860024
-4.65532766,0.96710441,0.03670669,0.09606447,0.33178105,0.11725669,0.08129077,0.33322473,0.51504636,0.00836315
-4.64932466,0.94748397,0.03518910,0.09438561,0.32716919,0.11303998,0.07865750,0.33164306,0.51076742,0.00808415
-4.64332166,0.92475413,0.03349226,0.09246583,0.32167125,0.10833839,0.07573162,0.32921040,0.50513227,0.00776951
