energy_ev,total_up,In_p_up,In_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.87993997,4.52245706,0.42380204,0.00956390,1.62875390,2.13850089,1.85718324,0.00000000
-5.87393697,4.81099370,0.45703943,0.00957691,1.69192819,2.29453756,2.01543732,0.00000000
-5.86793397,5.10267791,0.48999363,0.00961264,1.75938028,2.45082509,2.17335488,0.00000000
-5.86193097,5.39357709,0.52222642,0.00966927,1.83033450,2.60525153,2.32881486,0.00000000
-5.85592796,5.67946719,0.55329193,0.00974378,1.90383524,2.75560180,2.47961737,0.00000000
-5.84992496,5.95595035,0.58274953,0.00983217,1.97877413,2.89961880,2.62354283,0.00000000
-5.84392196,6.21858478,0.61017709,0.00992954,2.05392399,3.03506916,2.75841511,0.00000000
-5.83791896,6.46302133,0.63518401,0.01003035,2.12797792,3.15981084,2.88216590,0.00000000
-5.83191596,6.68514090,0.65742334,0.01012862,2.19959199,3.27185966,2.99289772,0.00000000
-5.82591296,6.88118658,0.67660260,0.01021820,2.26742948,3.36945163,3.08894270,0.00000000
-5.81990995,7.04788452,0.69249254,0.01029302,2.33020501,3.45109845,3.16891443,0.00000000
-5.81390695,7.18254815,0.70493364,0.01034730,2.38672646,3.51563350,3.23175057,0.00000000
-5.80790395,7.28316114,0.71383994,0.01037582,2.43593302,3.56224633,3.27674437,0.00000000
-5.80190095,7.34843575,0.71920002,0.01037411,2.47692804,3.59050420,3.30356354,0.00000000
-5.79589795,7.37784434,0.72107526,0.01033860,2.50900525,3.60035989,3.31225613,0.00000000
-5.78989495,7.37162344,0.71959546,0.01026677,2.53166787,3.59214575,3.30324305,0.00000000
-5.78389195,7.33075104,0.71495217,0.01015722,2.54464000,3.56655462,3.27729819,0.00000000
-5.77788894,7.25689926,0.70739002,0.01000969,2.54787046,3.52460907,3.23551730,0.00000000
-5.77188594,7.15236545,0.69719676,0.00982510,2.54152930,3.46762061,3.17927746,0.00000000
-5.76588294,7.01998614,0.68469241,0.00960546,2.52599787,3.39714137,3.11018941,0.00000000
-5.75987994,6.86303819,0.67021812,0.00935377,2.50185304,3.31491072,3.03004509,0.00000000
-5.75387694,6.68513253,0.65412529,0.00907395,2.46984703,3.22279937,2.94076306,0.00000000
-5.74787394,6.49010504,0.63676544,0.00877065,2.43088358,3.12275361,2.84433399,0.00000000
-5.74187094,6.28190944,0.61848119,0.00844908,2.38599184,3.01674188,2.74276855,0.00000000
-5.73586793,6.06451589,0.59959865,0.00811486,2.33629887,2.90670566,2.63804951,0.00000000
-5.72986493,5.84181864,0.58042129,0.00777384,2.28300163,2.79451613,2.53208931,0.00000000
-5.72386193,5.61755477,0.56122551,0.00743186,2.22733926,2.68193758,2.42669409,0.00000000
-5.71785893,5.39523557,0.54225769,0.00709467,2.17056605,2.57059811,2.32353451,0.00000000
-5.71185593,5.17809069,0.52373257,0.00676770,2.11392565,2.46196747,2.22412337,0.00000000
-5.70585293,4.96902509,0.50583288,0.00645594,2.05862658,2.35734194,2.12979955,0.00000000
-5.69984992,4.77058771,0.48870978,0.00616384,2.00581938,2.25783529,2.04171767,0.00000000
-5.69384692,4.58495059,0.47248397,0.00589516,1.95657534,2.16437514,1.96084257,0.00000000
-5.68784392,4.41389716,0.45724722,0.00565297,1.91186720,2.07770366,1.88794770,0.00000000
-5.68184092,4.25881820,0.44306402,0.00543954,1.87255165,1.99838180,1.82361657,0.00000000
-5.67583792,4.12071425,0.42997327,0.00525632,1.83935426,1.92679602,1.76824663,0.00000000
-5.66983492,4.00020356,0.41798996,0.00510397,1.81285692,1.86316711,1.72205493,0.00000000
-5.66383192,3.89753489,0.40710667,0.00498234,1.79348831,1.80756038,1.68508529,0.00000000
-5.65782891,3.81260501,0.39729508,0.00489053,1.78151782,1.75989709,1.65721694,0.00000000
-5.65182591,3.74498072,0.38850744,0.00482696,1.77705344,1.71996702,1.63817462,0.00000000
-5.64582291,3.69392558,0.38067819,0.00478943,1.78004386,1.68744206,1.62754038,0.00000000
-5.63981991,3.65843160,0.37372578,0.00477523,1.79028512,1.66189104,1.62476732,0.00000000
-5.63381691,3.63725579,0.36755481,0.00478120,1.80743190,1.64279578,1.62919539,0.00000000
-5.62781391,3.62896151,0.36205852,0.00480393,1.83101308,1.62956837,1.64006958,0.00000000
-5.62181091,3.63196395,0.35712180,0.00483978,1.86045130,1.62156956,1.65656006,0.00000000
-5.61580790,3.64457898,0.35262440,0.00488507,1.89508562,1.61812798,1.67778440,0.00000000
-5.60980490,3.66507376,0.34844467,0.00493619,1.93419634,1.61855964,1.70283092,0.00000000
-5.60380190,3.69171753,0.34446325,0.00498968,1.97703062,1.62218716,1.73078280,0.00000000
-5.59779890,3.72283044,0.34056696,0.00504235,2.02282769,1.62835795,1.76074171,0.00000000
-5.59179590,3.75682816,0.33665236,0.00509140,2.07084201,1.63646042,1.79185004,0.00000000
-5.58579290,3.79226016,0.33262903,0.00513440,2.12036311,1.64593755,1.82331068,0.00000000
-5.57978989,3.82783966,0.32842214,0.00516945,2.17073090,1.65629687,1.85440314,0.00000000
-5.57378689,3.86246354,0.32397437,0.00519512,2.22134539,1.66711648,1.88449526,0.00000000
-5.56778389,3.89522133,0.31924689,0.00521048,2.27167049,1.67804657,1.91304988,0.00000000
-5.56178089,3.92539289,0.31421941,0.00521509,2.32123153,1.68880649,1.93962596,0.00000000
-5.55577789,3.95243520,0.30888924,0.00520897,2.36960706,1.69917764,1.96387451,0.00000000
-5.54977489,3.97595946,0.30326956,0.00519250,2.41641567,1.70899267,1.98552947,0.00000000
-5.54377189,3.99570054,0.29738678,0.00516642,2.46129913,1.71812202,2.00439451,0.00000000
-5.53776888,4.01148123,0.29127749,0.00513169,2.50390353,1.72645876,2.02032689,0.00000000
-5.53176588,4.02317440,0.28498491,0.00508945,2.54386018,1.73390323,2.03321968,0.00000000
-5.52576288,4.03066611,0.27855536,0.00504091,2.58076828,1.74034871,2.04298392,0.00000000
-5.51975988,4.03382304,0.27203481,0.00498731,2.61418126,1.74566942,2.04953227,0.00000000
-5.51375688,4.03246696,0.26546584,0.00492987,2.64359834,1.74971227,2.05276559,0.00000000
-5.50775388,4.02635866,0.25888522,0.00486970,2.66846283,1.75229297,2.05256364,0.00000000
-5.50175088,4.01519308,0.25232225,0.00480780,2.68816768,1.75319734,2.04878089,0.00000000
-5.49574787,3.99860618,0.24579794,0.00474504,2.70206882,1.75218803,2.04124784,0.00000000
-5.48974487,3.97619370,0.23932515,0.00468219,2.70950574,1.74901625,2.02977807,0.00000000
-5.48374187,3.94754050,0.23290959,0.00461991,2.70982846,1.74343814,2.01418038,0.00000000
-5.47773887,3.91225859,0.22655160,0.00455881,2.70242934,1.73523455,1.99427543,0.00000000
-5.47173587,3.87003116,0.22024857,0.00449948,2.68677790,1.72423317,1.96991551,0.00000000
-5.46573287,3.82065939,0.21399787,0.00444253,2.66245624,1.71033116,1.94100610,0.00000000
-5.45972986,3.76410856,0.20779997,0.00438865,2.62919295,1.69351700,1.90752738,0.00000000
-5.45372686,3.70054989,0.20166160,0.00433865,2.58689288,1.67388966,1.86955424,0.00000000
-5.44772386,3.63039483,0.19559870,0.00429348,2.53566095,1.65167366,1.82727300,0.00000000
-5.44172086,3.55431902,0.18963898,0.00425423,2.47581789,1.62722893,1.78099353,0.00000000
-5.43571786,3.47327371,0.18382386,0.00422219,2.40790686,1.60105429,1.73115576,0.00000000
-5.42971486,3.38848337,0.17820975,0.00419876,2.33269019,1.57378417,1.67832963,0.00000000
-5.42371186,3.30142902,0.17286853,0.00418546,2.25113594,1.54617841,1.62320861,0.00000000
-5.41770885,3.21381789,0.16788720,0.00418386,2.16439505,1.51910553,1.56659648,0.00000000
-5.41170585,3.12754059,0.16336674,0.00419553,2.07376995,1.49352002,1.50938840,0.00000000
-5.40570285,3.04461811,0.15942025,0.00422196,1.98067624,1.47043492,1.45254690,0.00000000
-5.39969985,2.96714115,0.15617042,0.00426450,1.88659948,1.45089089,1.39707415,0.00000000
-5.39369685,2.89720502,0.15374653,0.00432425,1.79304899,1.43592331,1.34398201,0.00000000
-5.38769385,2.83684330,0.15228105,0.00440203,1.70151128,1.42652904,1.29426125,0.00000000
-5.38169085,2.78796348,0.15190607,0.00449832,1.61340491,1.42363434,1.24885154,0.00000000
-5.37568784,2.75228760,0.15274955,0.00461319,1.53003913,1.42806536,1.20861365,0.00000000
-5.36968484,2.73130043,0.15493182,0.00474633,1.45257781,1.44052260,1.17430504,0.00000000
-5.36368184,2.72620735,0.15856208,0.00489699,1.38201017,1.46156004,1.14655994,0.00000000
-5.35767884,2.73790319,0.16373539,0.00506408,1.31912910,1.49156996,1.12587439,0.00000000
-5.35167584,2.76695309,0.17052988,0.00524616,1.26451774,1.53077355,1.11259700,0.00000000
-5.34567284,2.81358530,0.17900455,0.00544154,1.21854425,1.57921749,1.10692518,0.00000000
-5.33966983,2.87769571,0.18919751,0.00564834,1.18136454,1.63677642,1.10890697,0.00000000
-5.33366683,2.95886318,0.20112473,0.00586460,1.15293233,1.70316069,1.11844779,0.00000000
-5.32766383,3.05637443,0.21477947,0.00608842,1.13301561,1.77792888,1.13532181,0.00000000
-5.32166083,3.16925689,0.23013209,0.00631799,1.12121840,1.86050443,1.15918702,0.00000000
-5.31565783,3.29631804,0.24713057,0.00655174,1.11700677,1.95019553,1.18960325,0.00000000
-5.30965483,3.43618936,0.26570149,0.00678843,1.11973773,2.04621749,1.22605235,0.00000000
-5.30365183,3.58737340,0.28575154,0.00702722,1.12868993,2.14771691,1.26795979,0.00000000
-5.29764882,3.74829231,0.30716950,0.00726768,1.14309496,2.25379676,1.31471674,0.00000000
-5.29164582,3.91733657,0.32982870,0.00750988,1.16216832,2.36354203,1.36570218,0.00000000
-5.28564282,4.09291257,0.35358973,0.00775437,1.18513912,2.47604506,1.42030420,0.00000000
-5.27963982,4.27348807,0.37830355,0.00800214,1.21127765,2.59043032,1.47794018,0.00000000
-5.27363682,4.45763460,0.40381470,0.00825459,1.23992033,2.70587803,1.53807528,0.00000000
-5.26763382,4.64406581,0.42996461,0.00851348,1.27049135,2.82164621,1.60023883,0.00000000
-5.26163082,4.83167115,0.45659484,0.00878083,1.30252054,2.93709077,1.66403843,0.00000000
-5.25562781,5.01954404,0.48355017,0.00905880,1.33565718,3.05168317,1.72917130,0.00000000
-5.24962481,5.20700373,0.51068127,0.00934965,1.36967938,3.16502508,1.79543274,0.00000000
-5.24362181,5.39361015,0.53784701,0.00965553,1.40449884,3.27685968,1.86272138,0.00000000
-5.23761881,5.57917105,0.56491616,0.00997847,1.44016071,3.38707894,1.93104106,0.00000000
-5.23161581,5.76374061,0.59176838,0.01032021,1.47683870,3.49572630,2.00049909,0.00000000
-5.22561281,5.94760915,0.61829455,0.01068212,1.51482521,3.60299443,2.07130087,0.00000000
-5.21960980,6.13128331,0.64439628,0.01106512,1.55451679,3.70921739,2.14374066,0.00000000
-5.21360680,6.31545668,0.66998466,0.01146962,1.59639506,3.81485704,2.21818858,0.00000000
-5.20760380,6.50097092,0.69497841,0.01189541,1.64100356,3.92048346,2.29507395,0.00000000
-5.20160080,6.68876795,0.71930133,0.01234171,1.68892110,4.02674953,2.37486520,0.00000000
-5.19559780,6.87983407,0.74287938,0.01280704,1.74073219,4.13435994,2.45804668,0.00000000
-5.18959480,7.07513738,0.76563749,0.01328928,1.79699560,4.24403523,2.54509292,0.00000000
-5.18359180,7.27556052,0.78749629,0.01378563,1.85821186,4.35647189,2.63644107,0.00000000
-5.17758879,7.48183078,0.80836903,0.01429264,1.92479096,4.47229975,2.73246216,0.00000000
-5.17158579,7.69445060,0.82815892,0.01480624,1.99702139,4.59203810,2.83343242,0.00000000
-5.16558279,7.91363112,0.84675704,0.01532176,2.07504176,4.71605246,2.93950549,0.00000000
-5.15957979,8.13923237,0.86404111,0.01583397,2.15881632,4.84451395,3.05068685,0.00000000
-5.15357679,8.37071313,0.87987525,0.01633718,2.24811548,4.97736332,3.16681164,0.00000000
-5.14757379,8.60709370,0.89411085,0.01682526,2.34250248,5.11428175,3.28752706,0.00000000
-5.14157079,8.84693451,0.90658860,0.01729179,2.44132709,5.25467042,3.41228056,0.00000000
-5.13556778,9.08833301,0.91714172,0.01773009,2.54372709,5.39764070,3.54031479,0.00000000
-5.12956478,9.32894050,0.92560041,0.01813342,2.64863787,5.54201616,3.67067026,0.00000000
-5.12356178,9.56600015,0.93179716,0.01849503,2.75481039,5.68634771,3.80219612,0.00000000
-5.11755878,9.79640591,0.93557311,0.01880839,2.86083714,5.82894198,3.93356960,0.00000000
-5.11155578,10.01678172,0.93678487,0.01906728,2.96518574,5.96790286,4.06332377,0.00000000
-5.10555278,10.22357877,0.93531176,0.01926601,3.06623903,6.10118539,4.18988333,0.00000000
-5.09954977,10.41318776,0.93106300,0.01939954,3.16234052,6.22666021,4.31160750,0.00000000
-5.09354677,10.58206229,0.92398471,0.01946371,3.25184375,6.34218655,4.42683863,0.00000000
-5.08754377,10.72684839,0.91406606,0.01945532,3.33316346,6.44569080,4.53395494,0.00000000
-5.08154077,10.84451478,0.90134458,0.01937236,3.40482697,6.53524742,4.63142535,0.00000000
-5.07553777,10.93247805,0.88591003,0.01921406,3.46552340,6.60915859,4.71786410,0.00000000
-5.06953477,10.98871677,0.86790679,0.01898099,3.51414879,6.66602868,4.79208275,0.00000000
-5.06353177,11.01186893,0.84753433,0.01867516,3.54984517,6.70483008,4.85313719,0.00000000
-5.05752876,11.00130760,0.82504587,0.01829996,3.57203180,6.72495663,4.90036715,0.00000000
-5.05152576,10.95719037,0.80074493,0.01786017,3.58042706,6.72626183,4.93342624,0.00000000
-5.04552276,10.88047963,0.77497995,0.01736187,3.57506005,6.70907948,4.95230066,0.00000000
-5.03951976,10.77293177,0.74813709,0.01681231,3.55627111,6.67422502,4.95731546,0.00000000
-5.03351676,10.63705495,0.72063129,0.01621974,3.52470132,6.62297718,4.94912745,0.00000000
-5.02751376,10.47603676,0.69289607,0.01559324,3.48127121,6.55704006,4.92870489,0.00000000
-5.02151076,10.29364431,0.66537223,0.01494244,3.42714976,6.47848721,4.89729454,0.00000000
-5.01550775,10.09410118,0.63849603,0.01427733,3.36371485,6.38968982,4.85637733,0.00000000
-5.00950475,9.88194627,0.61268717,0.01360796,3.29250717,6.29323224,4.80761454,0.00000000
-5.00350175,9.66188097,0.58833715,0.01294422,3.21517942,6.19181870,4.75278694,0.00000000
-4.99749875,9.43861157,0.56579840,0.01229558,3.13344327,6.08817536,4.69372968,0.00000000
-4.99149575,9.21669386,0.54537470,0.01167086,3.04901630,5.98495242,4.63226584,0.00000000
-4.98549275,9.00038696,0.52731315,0.01107807,2.96357124,5.88463066,4.57014194,0.00000000
-4.97948974,8.79352282,0.51179826,0.01052423,2.87868956,5.78943684,4.50896822,0.00000000
-4.97348674,8.59939689,0.49894820,0.01001526,2.79582130,5.70127174,4.45016643,0.00000000
-4.96748374,8.42068441,0.48881343,0.00955592,2.71625243,5.62165388,4.39492746,0.00000000
-4.96148074,8.25938543,0.48137791,0.00914977,2.64108088,5.55168135,4.34418049,0.00000000
-4.95547774,8.11679996,0.47656270,0.00879920,2.57120151,5.49201307,4.29857476,0.00000000
-4.94947474,7.99353347,0.47423180,0.00850546,2.50730021,5.44286969,4.25847429,0.00000000
-4.94347174,7.88953112,0.47420018,0.00826877,2.44985653,5.40405362,4.22396547,0.00000000
-4.93746873,7.80413791,0.47624344,0.00808842,2.39915407,5.37498654,4.19487632,0.00000000
-4.93146573,7.73618079,0.48010885,0.00796291,2.35529732,5.35476190,4.17080611,0.00000000
-4.92546273,7.68406782,0.48552729,0.00789004,2.31823365,5.34220941,4.15116336,0.00000000
-4.91945973,7.64589875,0.49222549,0.00786715,2.28777875,5.33596794,4.13520981,0.00000000
-4.91345673,7.61958142,0.49993824,0.00789118,2.26364405,5.33456297,4.12210809,0.00000000
-4.90745373,7.60294801,0.50841990,0.00795881,2.24546450,5.33648475,4.11097039,0.00000000
-4.90145073,7.59386581,0.51745476,0.00806664,2.23282547,5.34026338,4.10090587,0.00000000
-4.89544772,7.59033767,0.52686596,0.00821122,2.22528747,5.34453750,4.09106456,0.00000000
-4.88944472,7.59058794,0.53652233,0.00838915,2.22240807,5.34811361,4.08067592,0.00000000
-4.88344172,7.59313101,0.54634317,0.00859718,2.22376010,5.35001379,4.06908066,0.00000000
-4.87743872,7.59682020,0.55630057,0.00883221,2.22894621,5.34951020,4.05575483,0.00000000
-4.87143572,7.60087620,0.56641923,0.00909133,2.23760949,5.34614557,4.04032560,0.00000000
-4.86543272,7.60489504,0.57677388,0.00937184,2.24944058,5.33973945,4.02257876,0.00000000
-4.85942971,7.60883679,0.58748433,0.00967121,2.26418144,5.33038094,4.00245818,0.00000000
-4.85342671,7.61299674,0.59870842,0.00998713,2.28162656,5.31840894,3.98005810,0.00000000
-4.84742371,7.61796188,0.61063314,0.01031745,2.30162204,5.30438181,3.95560908,0.00000000
-4.84142071,7.62455570,0.62346443,0.01066018,2.32406318,5.28903831,3.92945901,0.00000000
-4.83541771,7.63377489,0.63741595,0.01101347,2.34889127,5.27325253,3.90205038,0.00000000
-4.82941471,7.64672147,0.65269744,0.01137559,2.37608997,5.25798501,3.87389541,0.00000000
-4.82341171,7.66453417,0.66950313,0.01174493,2.40568174,5.24423285,3.84555022,0.00000000
-4.81740870,7.68832223,0.68800076,0.01211999,2.43772474,5.23298108,3.81758963,0.00000000
-4.81140570,7.71910490,0.70832161,0.01249936,2.47231014,5.22515762,3.79058351,0.00000000
-4.80540270,7.75775908,0.73055209,0.01288176,2.50956013,5.22159355,3.76507584,0.00000000
-4.79939970,7.80497723,0.75472719,0.01326603,2.54962647,5.22299043,3.74156724,0.00000000
-4.79339670,7.86123693,0.78082609,0.01365109,2.59268938,5.22989548,3.72050140,0.00000000
-4.78739370,7.92678275,0.80877016,0.01403602,2.63895662,5.24268543,3.70225582,0.00000000
-4.78139070,8.00162050,0.83842335,0.01442001,2.68866234,5.26155900,3.68713683,0.00000000
-4.77538769,8.08552326,0.86959497,0.01480238,2.74206544,5.28653783,3.67537872,0.00000000
-4.76938469,8.17804807,0.90204472,0.01518256,2.79944708,5.31747501,3.66714646,0.00000000
-4.76338169,8.27856139,0.93548962,0.01556007,2.86110684,5.35407023,3.66254167,0.00000000
-4.75737869,8.38627159,0.96961257,0.01593453,2.92735752,5.39589023,3.66161088,0.00000000
-4.75137569,8.50026599,1.00407200,0.01630560,2.99851799,5.44239306,3.66435541,0.00000000
-4.74537269,8.61955019,1.03851221,0.01667295,3.07490436,5.49295460,3.67074220,0.00000000
-4.73936968,8.74308755,1.07257381,0.01703624,3.15681915,5.54689605,3.68071457,0.00000000
-4.73336668,8.86983667,1.10590381,0.01739504,3.24453888,5.60351078,3.69420257,0.00000000
-4.72736368,8.99878544,1.13816488,0.01774884,3.33830035,5.66208975,3.71113213,0.00000000
-4.72136068,9.12898044,1.16904344,0.01809697,3.43828611,5.72194455,3.73143295,0.00000000
-4.71535768,9.25955106,1.19825617,0.01843860,3.54460997,5.78242765,3.75504471,0.00000000
-4.70935468,9.38972837,1.22555496,0.01877268,3.65730315,5.84294961,3.78192194,0.00000000
-4.70335168,9.51885912,1.25073012,0.01909799,3.77630230,5.90299360,3.81203749,0.00000000
-4.69734867,9.64641561,1.27361192,0.01941311,3.90144017,5.96212742,3.84538522,0.00000000
-4.69134567,9.77200278,1.29407080,0.01971644,4.03243994,6.02001361,3.88198202,0.00000000
-4.68534267,9.89536344,1.31201625,0.02000630,4.16891401,6.07641825,3.92186995,0.00000000
-4.67933967,10.01638293,1.32739505,0.02028093,4.31036789,6.13121894,3.96511849,0.00000000
-4.67333667,10.13509407,1.34018899,0.02053861,4.45620960,6.18441230,4.01182741,0.00000000
-4.66733367,10.25168283,1.35041242,0.02077775,4.60576433,6.23612101,4.06213015,0.00000000
-4.66133067,10.36649460,1.35811021,0.02099697,4.75829432,6.28660036,4.11619748,0.00000000
-4.65532766,10.48004049,1.36335604,0.02119522,4.91302277,6.33624340,4.17424114,0.00000000
-4.64932466,10.59300242,1.36625143,0.02137186,5.06916094,6.38558416,4.23651660,0.00000000
-4.64332166,10.70623512,1.36692536,0.02152674,5.22593660,6.43529750,4.30332417,0.00000000
-4.63731866,10.82076310,1.36553461,0.02166028,5.38262225,6.48619431,4.37500742,0.00000000
-4.63131566,10.93777018,1.36226440,0.02177348,5.53856110,6.53921075,4.45194779,0.00000000
-4.62531266,11.05857945,1.35732925,0.02186793,5.69318879,6.59539016,4.53455459,0.00000000
-4.61930965,11.18462171,1.35097365,0.02194576,5.84604924,6.65585675,4.62324944,0.00000000
-4.61330665,11.31739130,1.34347216,0.02200961,5.99680287,6.72178034,4.71844478,0.00000000
-4.60730365,11.45838867,1.33512861,0.02206247,6.14522625,6.79433235,4.82051644,0.00000000
-4.60130065,11.60905044,1.32627401,0.02210755,6.29120259,6.87463361,4.92977056,0.00000000
-4.59529765,11.77066855,1.31726305,0.02214814,6.43470296,6.96369544,5.04640606,0.00000000
-4.58929465,11.94430134,1.30846879,0.02218739,6.57575912,7.06235604,5.17047388,0.00000000
-4.58329165,12.13068047,1.30027580,0.02222811,6.71442911,7.17121503,5.30183522,0.00000000
-4.57728864,12.33011824,1.29307151,0.02227261,6.85075752,7.29056939,5.44012100,0.00000000
-4.57128564,12.54242089,1.28723618,0.02232247,6.98473279,7.42035438,5.58469525,0.00000000
-4.56528264,12.76681320,1.28313172,0.02237840,7.11624417,7.56009326,5.73462516,0.00000000
-4.55927964,13.00188016,1.28108970,0.02244015,7.24504127,7.70885932,5.88866050,0.00000000
-4.55327664,13.24553053,1.28139912,0.02250637,7.37069887,7.86525354,6.04522474,0.00000000
-4.54727364,13.49498656,1.28429439,0.02257463,7.49258970,8.02740047,6.20241988,0.00000000
-4.54127064,13.74680279,1.28994406,0.02264142,7.60986733,8.19296407,6.35804625,0.00000000
-4.53526763,13.99691548,1.29844081,0.02270224,7.72146093,8.35918452,6.50963795,0.00000000
-4.52926463,14.24072252,1.30979320,0.02275176,7.82608287,8.52293548,6.65451348,0.00000000
-4.52326163,14.47319214,1.32391965,0.02278395,7.92224949,8.68080060,6.78984057,0.00000000
-4.51725863,14.68899690,1.34064496,0.02279236,8.00831466,8.82916680,6.91271309,0.00000000
-4.51125563,14.88266829,1.35969968,0.02277033,8.08251492,8.96433088,7.02023728,0.00000000
-4.50525263,15.04876563,1.38072254,0.02271130,8.14302453,9.08261536,7.10962391,0.00000000
-4.49924962,15.18205262,1.40326606,0.02260907,8.18801789,9.18048868,7.17828242,0.00000000
-4.49324662,15.27767398,1.42680522,0.02245806,8.21573688,9.25468499,7.22391296,0.00000000
-4.48724362,15.33132464,1.45074936,0.02225356,8.22455981,9.30231812,7.24459216,0.00000000
-4.48124062,15.33940458,1.47445676,0.02199199,8.21306924,9.32098527,7.23884859,0.00000000
-4.47523762,15.29915270,1.49725197,0.02167099,8.18011540,9.30885594,7.20572458,0.00000000
-4.46923462,15.20875439,1.51844518,0.02128962,8.12487263,9.26474252,7.14482127,0.00000000
-4.46323162,15.06741875,1.53735334,0.02084842,8.04688634,9.18814988,7.05632496,0.00000000
-4.45722861,14.87542271,1.55332237,0.02034937,7.94610849,9.07930216,6.94101333,0.00000000
-4.45122561,14.63412092,1.56574985,0.01979592,7.82292022,8.93914611,6.80024137,0.00000000
-4.44522261,14.34592168,1.57410731,0.01919287,7.67814065,8.76933125,6.63590748,0.00000000
-4.43921961,14.01423061,1.57796159,0.01854621,7.51302148,8.57216803,6.45040122,0.00000000
-4.43321661,13.64336483,1.57699420,0.01786301,7.32922759,8.35056624,6.24653508,0.00000000
-4.42721361,13.23844171,1.57101807,0.01715115,7.12880444,8.10795614,6.02746292,0.00000000
-4.42121061,12.80524654,1.55999090,0.01641913,6.91413316,7.84819595,5.79658861,0.00000000
-4.41520760,12.35008440,1.54402432,0.01567583,6.68787506,7.57546895,5.55746842,0.00000000
-4.40920460,11.87962146,1.52338840,0.01493029,6.45290740,7.29417422,5.31371087,0.00000000
-4.40320160,11.40072106,1.49851112,0.01419148,6.21225234,7.00881470,5.06887795,0.00000000
-4.39719860,10.92027983,1.46997239,0.01346805,5.96900158,6.72388615,4.82639089,0.00000000
-4.39119560,10.44506839,1.43849274,0.01276822,5.72623897,6.44377041,4.58944396,0.00000000
-4.38519260,9.98158134,1.40491676,0.01209956,5.48696355,6.17263599,4.36092877,0.00000000
-4.37918959,9.53589991,1.37019171,0.01146886,5.25401554,5.91434837,4.14337143,0.00000000
-4.37318659,9.11357068,1.33534187,0.01088209,5.03000753,5.67239222,3.93888399,0.00000000
-4.36718359,8.71950265,1.30143942,0.01034425,4.81726314,5.44980691,3.74913130,0.00000000
-4.36118059,8.35788462,1.26957288,0.00985940,4.61776514,5.24913651,3.57531359,0.00000000
-4.35517759,8.03212373,1.24081403,0.00943065,4.43311459,5.07239454,3.41816464,0.00000000
-4.34917459,7.74480591,1.21618455,0.00906013,4.26450244,4.92104366,3.27796464,0.00000000
-4.34317159,7.49767777,1.19662368,0.00874909,4.11269437,4.79598980,3.15456667,0.00000000
-4.33716858,7.29164940,1.18295780,0.00849794,3.97802922,4.69758984,3.04743500,0.00000000
-4.33116558,7.12681651,1.17587324,0.00830629,3.86043103,4.62567174,2.95569320,0.00000000
-4.32516258,7.00250031,1.17589326,0.00817311,3.75943382,4.57956550,2.87817977,0.00000000
-4.31915958,6.91730276,1.18335994,0.00809672,3.67421817,4.55814345,2.81350884,0.00000000
-4.31315658,6.86917469,1.19842167,0.00807494,3.60365769,4.55986781,2.76013335,0.00000000
-4.30715358,6.85549406,1.22102671,0.00810516,3.54637356,4.58284380,2.71640817,0.00000000
