energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.80190095,2.33735006,0.00148690,0.10827640,0.45498197,1.27048054,0.72170713,0.00000000
-5.79589795,2.32450832,0.00139500,0.10288532,0.44772877,1.27973249,0.70502385,0.00000000
-5.78989495,2.30828525,0.00130747,0.09757662,0.44035938,1.28636981,0.68780673,0.00000000
-5.78389195,2.28803655,0.00122449,0.09239598,0.43273813,1.28982631,0.67004019,0.00000000
-5.77788894,2.26312759,0.00114608,0.08737869,0.42472728,1.28956696,0.65169209,0.00000000
-5.77188594,2.23296545,0.00107219,0.08254974,0.41619366,1.28510994,0.63271960,0.00000000
-5.76588294,2.19703002,0.00100264,0.07792436,0.40701500,1.27604693,0.61307571,0.00000000
-5.75987994,2.15490266,0.00093720,0.07350894,0.39708594,1.26206079,0.59271615,0.00000000
-5.75387694,2.10629088,0.00087559,0.06930223,0.38632308,1.24293977,0.57160601,0.00000000
-5.74787394,2.05104786,0.00081750,0.06529685,0.37466917,1.21858770,0.54972584,0.00000000
-5.74187094,1.98918581,0.00076261,0.06148081,0.36209607,1.18902966,0.52707678,0.00000000
-5.73586793,1.92088262,0.00071064,0.05783912,0.34860635,1.15441299,0.50368440,0.00000000
-5.72986493,1.84648152,0.00066129,0.05435532,0.33423369,1.11500370,0.47960119,0.00000000
-5.72386193,1.76648384,0.00061432,0.05101288,0.31904184,1.07117842,0.45490731,0.00000000
-5.71785893,1.68153548,0.00056954,0.04779642,0.30312241,1.02341255,0.42971001,0.00000000
-5.71185593,1.59240782,0.00052679,0.04469260,0.28659161,0.97226505,0.40414138,0.00000000
-5.70585293,1.49997407,0.00048596,0.04169088,0.26958607,0.91836074,0.37835497,0.00000000
-5.69984992,1.40518249,0.00044699,0.03878390,0.25225809,0.86237103,0.35252126,0.00000000
-5.69384692,1.30902766,0.00040986,0.03596766,0.23477040,0.80499379,0.32682241,0.00000000
-5.68784392,1.21252125,0.00037458,0.03324145,0.21729096,0.74693342,0.30144664,0.00000000
-5.68184092,1.11666366,0.00034120,0.03060760,0.19998771,0.68888184,0.27658239,0.00000000
-5.67583792,1.02241759,0.00030979,0.02807104,0.18302376,0.63150116,0.25241276,0.00000000
-5.66983492,0.93068482,0.00028044,0.02563879,0.16655312,0.57540863,0.22911040,0.00000000
-5.66383192,0.84228663,0.00025325,0.02331941,0.15071708,0.52116431,0.20683303,0.00000000
-5.65782891,0.75794873,0.00022835,0.02112238,0.13564140,0.46926170,0.18571992,0.00000000
-5.65182591,0.67829078,0.00020584,0.01905758,0.12143428,0.42012150,0.16588924,0.00000000
-5.64582291,0.60382055,0.00018584,0.01713474,0.10818527,0.37408849,0.14743645,0.00000000
-5.63981991,0.53493257,0.00016847,0.01536304,0.09596485,0.33143114,0.13043370,0.00000000
-5.63381691,0.47191074,0.00015386,0.01375077,0.08482485,0.29234392,0.11493008,0.00000000
-5.62781391,0.41493435,0.00014211,0.01230510,0.07479941,0.25695173,0.10095268,0.00000000
-5.62181091,0.36408685,0.00013336,0.01103191,0.06590639,0.22531594,0.08850838,0.00000000
-5.61580790,0.31936652,0.00012771,0.00993573,0.05814921,0.19744173,0.07758595,0.00000000
-5.60980490,0.28069828,0.00012529,0.00901972,0.05151876,0.17328602,0.06815863,0.00000000
-5.60380190,0.24794594,0.00012619,0.00828572,0.04599549,0.15276564,0.06018666,0.00000000
-5.59779890,0.22092407,0.00013055,0.00773431,0.04155127,0.13576523,0.05361992,0.00000000
-5.59179590,0.19940902,0.00013845,0.00736486,0.03815122,0.12214460,0.04840028,0.00000000
-5.58579290,0.18314855,0.00014998,0.00717562,0.03575509,0.11174508,0.04446370,0.00000000
-5.57978989,0.17186980,0.00016523,0.00716368,0.03431848,0.10439492,0.04174196,0.00000000
-5.57378689,0.16528542,0.00018424,0.00732507,0.03379358,0.09991338,0.04016400,0.00000000
-5.56778389,0.16309776,0.00020702,0.00765460,0.03412959,0.09811368,0.03965677,0.00000000
-5.56178089,0.16500137,0.00023356,0.00814589,0.03527282,0.09880485,0.04014573,0.00000000
-5.55577789,0.17068396,0.00026379,0.00879121,0.03716651,0.10179250,0.04155504,0.00000000
-5.54977489,0.17982621,0.00029757,0.00958137,0.03975042,0.10687899,0.04380744,0.00000000
-5.54377189,0.19210082,0.00033471,0.01050560,0.04296029,0.11386294,0.04682398,0.00000000
-5.53776888,0.20717131,0.00037496,0.01155148,0.04672734,0.12253864,0.05052375,0.00000000
-5.53176588,0.22469101,0.00041797,0.01270485,0.05097782,0.13269550,0.05482365,0.00000000
-5.52576288,0.24430274,0.00046335,0.01394983,0.05563265,0.14411785,0.05963835,0.00000000
-5.51975988,0.26563965,0.00051060,0.01526889,0.06060747,0.15658543,0.06488052,0.00000000
-5.51375688,0.28832737,0.00055919,0.01664302,0.06581292,0.16987465,0.07046148,0.00000000
-5.50775388,0.31198800,0.00060851,0.01805197,0.07115531,0.18376085,0.07629222,0.00000000
-5.50175088,0.33624574,0.00065792,0.01947469,0.07653772,0.19802161,0.08228489,0.00000000
-5.49574787,0.36073439,0.00070675,0.02088969,0.08186154,0.21244108,0.08835476,0.00000000
-5.48974487,0.38510641,0.00075433,0.02227571,0.08702826,0.22681524,0.09442254,0.00000000
-5.48374187,0.40904320,0.00080001,0.02361228,0.09194172,0.24095793,0.10041700,0.00000000
-5.47773887,0.43226632,0.00084319,0.02488040,0.09651051,0.25470733,0.10627790,0.00000000
-5.47173587,0.45454889,0.00088333,0.02606327,0.10065049,0.26793262,0.11195882,0.00000000
-5.46573287,0.47572664,0.00091999,0.02714693,0.10428735,0.28054035,0.11743008,0.00000000
-5.45972986,0.49570795,0.00095285,0.02812092,0.10735901,0.29248027,0.12268120,0.00000000
-5.45372686,0.51448201,0.00098174,0.02897880,0.10981781,0.30374994,0.12772303,0.00000000
-5.44772386,0.53212457,0.00100662,0.02971857,0.11163227,0.31439798,0.13258916,0.00000000
-5.44172086,0.54880062,0.00102765,0.03034296,0.11278838,0.32452543,0.13733662,0.00000000
-5.43571786,0.56476343,0.00104513,0.03085950,0.11329032,0.33428497,0.14204550,0.00000000
-5.42971486,0.58034967,0.00105955,0.03128041,0.11316049,0.34387778,0.14681770,0.00000000
-5.42371186,0.59597045,0.00107153,0.03162233,0.11243897,0.35354796,0.15177443,0.00000000
-5.41770885,0.61209814,0.00108185,0.03190577,0.11118214,0.36357453,0.15705277,0.00000000
-5.41170585,0.62924947,0.00109140,0.03215447,0.10946085,0.37426112,0.16280102,0.00000000
-5.40570285,0.64796507,0.00110114,0.03239448,0.10735789,0.38592369,0.16917320,0.00000000
-5.39969985,0.66878637,0.00111209,0.03265323,0.10496502,0.39887660,0.17632278,0.00000000
-5.39369685,0.69223047,0.00112527,0.03295836,0.10237968,0.41341769,0.18439573,0.00000000
-5.38769385,0.71876423,0.00114165,0.03333663,0.09970142,0.42981278,0.19352335,0.00000000
-5.38169085,0.74877842,0.00116212,0.03381272,0.09702836,0.44828049,0.20381499,0.00000000
-5.37568784,0.78256333,0.00118746,0.03440814,0.09445367,0.46897789,0.21535107,0.00000000
-5.36968484,0.82028692,0.00121825,0.03514020,0.09206226,0.49198786,0.22817668,0.00000000
-5.36368184,0.86197670,0.00125491,0.03602111,0.08992793,0.51730876,0.24229609,0.00000000
-5.35767884,0.90750633,0.00129759,0.03705728,0.08811094,0.54484708,0.25766847,0.00000000
-5.35167584,0.95658787,0.00134623,0.03824882,0.08665621,0.57441358,0.27420505,0.00000000
-5.34567284,1.00877034,0.00140047,0.03958932,0.08559217,0.60572325,0.29176799,0.00000000
-5.33966983,1.06344501,0.00145973,0.04106579,0.08493031,0.63839948,0.31017104,0.00000000
-5.33366683,1.11985749,0.00152316,0.04265898,0.08466542,0.67198226,0.32918210,0.00000000
-5.32766383,1.17712654,0.00158970,0.04434387,0.08477660,0.70594050,0.34852776,0.00000000
-5.32166083,1.23426907,0.00165807,0.04609045,0.08522887,0.73968799,0.36789958,0.00000000
-5.31565783,1.29023047,0.00172687,0.04786467,0.08597535,0.77260255,0.38696202,0.00000000
-5.30965483,1.34391936,0.00179457,0.04962964,0.08695992,0.80404760,0.40536185,0.00000000
-5.30365183,1.39424526,0.00185961,0.05134689,0.08812035,0.83339552,0.42273857,0.00000000
-5.29764882,1.44015789,0.00192044,0.05297776,0.08939146,0.86005157,0.43873555,0.00000000
-5.29164582,1.48068637,0.00197556,0.05448484,0.09070861,0.88347759,0.45301146,0.00000000
-5.28564282,1.51497664,0.00202361,0.05583334,0.09201096,0.90321443,0.46525150,0.00000000
-5.27963982,1.54232565,0.00206342,0.05699245,0.09324465,0.91890198,0.47517807,0.00000000
-5.27363682,1.56221062,0.00209403,0.05793651,0.09436562,0.93029597,0.48256027,0.00000000
-5.26763382,1.57431217,0.00211478,0.05864603,0.09534197,0.93728079,0.48722207,0.00000000
-5.26163082,1.57853012,0.00212528,0.05910850,0.09615582,0.93987754,0.48904857,0.00000000
-5.25562781,1.57499136,0.00212547,0.05931894,0.09680454,0.93824694,0.48799025,0.00000000
-5.24962481,1.56404917,0.00211563,0.05928013,0.09730120,0.93268692,0.48406502,0.00000000
-5.24362181,1.54627399,0.00209633,0.05900263,0.09767445,0.92362472,0.47735791,0.00000000
-5.23761881,1.52243599,0.00206846,0.05850443,0.09796754,0.91160392,0.46801849,0.00000000
-5.23161581,1.49347992,0.00203315,0.05781034,0.09823679,0.89726668,0.45625614,0.00000000
-5.22561281,1.46049350,0.00199176,0.05695113,0.09854931,0.88133192,0.44233335,0.00000000
-5.21960980,1.42467023,0.00194584,0.05596241,0.09898023,0.86457029,0.42655745,0.00000000
-5.21360680,1.38726838,0.00189702,0.05488337,0.09960956,0.84777686,0.40927091,0.00000000
-5.20760380,1.34956774,0.00184700,0.05375530,0.10051861,0.83174250,0.39084088,0.00000000
-5.20160080,1.31282567,0.00179745,0.05262006,0.10178636,0.81722533,0.37164819,0.00000000
-5.19559780,1.27823439,0.00174999,0.05151860,0.10348584,0.80492306,0.35207633,0.00000000
-5.18959480,1.24688101,0.00170607,0.05048936,0.10568056,0.79544752,0.33250084,0.00000000
-5.18359180,1.21971182,0.00166698,0.04956690,0.10842137,0.78930229,0.31327936,0.00000000
-5.17758879,1.19750234,0.00163375,0.04878062,0.11174370,0.78686429,0.29474283,0.00000000
-5.17158579,1.18083386,0.00160719,0.04815370,0.11566540,0.78837020,0.27718797,0.00000000
-5.16558279,1.17007763,0.00158777,0.04770223,0.12018526,0.79390794,0.26087128,0.00000000
-5.15957979,1.16538692,0.00157570,0.04743474,0.12528229,0.80341390,0.24600467,0.00000000
-5.15357679,1.16669714,0.00157088,0.04735186,0.13091574,0.81667563,0.23275274,0.00000000
-5.14757379,1.17373390,0.00157293,0.04744645,0.13702602,0.83334017,0.22123166,0.00000000
-5.14157079,1.18602838,0.00158120,0.04770389,0.14353624,0.85292745,0.21150965,0.00000000
-5.13556778,1.20293942,0.00159484,0.04810274,0.15035456,0.87484823,0.20360879,0.00000000
-5.12956478,1.22368094,0.00161279,0.04861561,0.15737704,0.89842591,0.19750802,0.00000000
-5.12356178,1.24735380,0.00163389,0.04921029,0.16449100,0.92292107,0.19314716,0.00000000
-5.11755878,1.27298043,0.00165687,0.04985097,0.17157864,0.94755800,0.19043167,0.00000000
-5.11155578,1.29954095,0.00168045,0.05049964,0.17852082,0.97155179,0.18923789,0.00000000
-5.10555278,1.32600903,0.00170336,0.05111753,0.18520083,0.99413517,0.18941858,0.00000000
-5.09954977,1.35138644,0.00172442,0.05166648,0.19150785,1.01458375,0.19080859,0.00000000
-5.09354677,1.37473452,0.00174255,0.05211035,0.19734020,1.03223886,0.19323035,0.00000000
-5.08754377,1.39520189,0.00175682,0.05241619,0.20260801,1.04652703,0.19649912,0.00000000
-5.08154077,1.41204714,0.00176651,0.05255538,0.20723531,1.05697545,0.20042789,0.00000000
-5.07553777,1.42465621,0.00177106,0.05250446,0.21116151,1.06322295,0.20483178,0.00000000
-5.06953477,1.43255381,0.00177015,0.05224577,0.21434224,1.06502630,0.20953196,0.00000000
-5.06353177,1.43540920,0.00176367,0.05176787,0.21674944,1.06226180,0.21435900,0.00000000
-5.05752876,1.43303629,0.00175174,0.05106569,0.21837097,1.05492234,0.21915582,0.00000000
-5.05152576,1.42538883,0.00173466,0.05014040,0.21920966,1.04311055,0.22378004,0.00000000
-5.04552276,1.41255128,0.00171293,0.04899919,0.21928194,1.02702841,0.22810600,0.00000000
-5.03951976,1.39472626,0.00168721,0.04765471,0.21861628,1.00696434,0.23202638,0.00000000
-5.03351676,1.37221976,0.00165832,0.04612445,0.21725146,0.98327838,0.23545360,0.00000000
-5.02751376,1.34542481,0.00162721,0.04442995,0.21523481,0.95638647,0.23832090,0.00000000
-5.02151076,1.31480489,0.00159493,0.04259598,0.21262067,0.92674456,0.24058325,0.00000000
-5.01550775,1.28087770,0.00156264,0.04064964,0.20946894,0.89483346,0.24221815,0.00000000
-5.00950475,1.24420021,0.00153156,0.03861950,0.20584402,0.86114478,0.24322616,0.00000000
-5.00350175,1.20535522,0.00150298,0.03653475,0.20181395,0.82616878,0.24363127,0.00000000
-4.99749875,1.16494011,0.00147827,0.03442444,0.19744989,0.79038423,0.24348102,0.00000000
-4.99149575,1.12355740,0.00145882,0.03231676,0.19282589,0.75425041,0.24284626,0.00000000
-4.98549275,1.08180737,0.00144609,0.03023853,0.18801872,0.71820132,0.24182050,0.00000000
-4.97948974,1.04028221,0.00144155,0.02821465,0.18310790,0.68264183,0.24051875,0.00000000
-4.97348674,0.99956128,0.00144671,0.02626777,0.17817563,0.64794551,0.23907568,0.00000000
-4.96748374,0.96020701,0.00146310,0.02441804,0.17330654,0.61445371,0.23764313,0.00000000
-4.96148074,0.92276085,0.00149220,0.02268292,0.16858730,0.58247540,0.23638677,0.00000000
-4.95547774,0.88773869,0.00153547,0.02107710,0.16410576,0.55228749,0.23548206,0.00000000
-4.94947474,0.85562546,0.00159431,0.01961246,0.15994976,0.52413507,0.23510926,0.00000000
-4.94347174,0.82686845,0.00166996,0.01829811,0.15620548,0.49823129,0.23544783,0.00000000
-4.93746873,0.80186931,0.00176350,0.01714043,0.15295538,0.47475671,0.23667013,0.00000000
-4.93146573,0.78097483,0.00187580,0.01614313,0.15027573,0.45385785,0.23893470,0.00000000
-4.92546273,0.76446665,0.00200740,0.01530736,0.14823387,0.43564512,0.24237929,0.00000000
-4.91945973,0.75255040,0.00215852,0.01463179,0.14688536,0.42019011,0.24711396,0.00000000
-4.91345673,0.74534491,0.00232893,0.01411270,0.14627104,0.40752260,0.25321450,0.00000000
-4.90745373,0.74287213,0.00251796,0.01374409,0.14641432,0.39762738,0.26071657,0.00000000
-4.90145073,0.74504857,0.00272440,0.01351778,0.14731879,0.39044155,0.26961085,0.00000000
-4.89544772,0.75167914,0.00294652,0.01342357,0.14896638,0.38585237,0.27983950,0.00000000
-4.88944472,0.76245396,0.00318201,0.01344940,0.15131620,0.38369633,0.29129430,0.00000000
-4.88344172,0.77694898,0.00342801,0.01358152,0.15430421,0.38375954,0.30381661,0.00000000
-4.87743872,0.79463081,0.00368112,0.01380476,0.15784384,0.38577987,0.31719936,0.00000000
-4.87143572,0.81486595,0.00393750,0.01410281,0.16182759,0.38945099,0.33119120,0.00000000
-4.86543272,0.83693468,0.00419287,0.01445859,0.16612959,0.39442825,0.34550257,0.00000000
-4.85942971,0.86004915,0.00444267,0.01485462,0.17060920,0.40033660,0.35981391,0.00000000
-4.85342671,0.88337544,0.00468214,0.01527351,0.17511533,0.40678006,0.37378540,0.00000000
-4.84742371,0.90605870,0.00490648,0.01569843,0.17949158,0.41335275,0.38706821,0.00000000
-4.84142071,0.92725061,0.00511097,0.01611364,0.18358179,0.41965083,0.39931666,0.00000000
-4.83541771,0.94613795,0.00529110,0.01650506,0.18723595,0.42528512,0.41020086,0.00000000
-4.82941471,0.96197129,0.00544278,0.01686077,0.19031609,0.42989363,0.41941938,0.00000000
-4.82341171,0.97409236,0.00556242,0.01717157,0.19270201,0.43315374,0.42671132,0.00000000
-4.81740870,0.98195912,0.00564706,0.01743148,0.19429652,0.43479321,0.43186733,0.00000000
-4.81140570,0.98516729,0.00569449,0.01763811,0.19502998,0.43459978,0.43473902,0.00000000
-4.80540270,0.98346749,0.00570334,0.01779307,0.19486398,0.43242881,0.43524645,0.00000000
-4.79939970,0.97677716,0.00567310,0.01790217,0.19379400,0.42820865,0.43338330,0.00000000
-4.79339670,0.96518682,0.00560414,0.01797562,0.19185080,0.42194352,0.42921949,0.00000000
-4.78739370,0.94896045,0.00549772,0.01802800,0.18910069,0.41371387,0.42290122,0.00000000
-4.78139070,0.92852989,0.00535593,0.01807819,0.18564454,0.40367418,0.41464832,0.00000000
-4.77538769,0.90448373,0.00518163,0.01814910,0.18161554,0.39204825,0.40474910,0.00000000
-4.76938469,0.87755100,0.00497831,0.01826729,0.17717594,0.37912245,0.39355301,0.00000000
-4.76338169,0.84858053,0.00475005,0.01846248,0.17251270,0.36523699,0.38146117,0.00000000
-4.75737869,0.81851678,0.00450132,0.01876686,0.16783240,0.35077576,0.36891544,0.00000000
-4.75137569,0.78837304,0.00423686,0.01921436,0.16335545,0.33615508,0.35638624,0.00000000
-4.74537269,0.75920310,0.00396157,0.01983980,0.15930989,0.32181183,0.34435974,0.00000000
-4.73936968,0.73207223,0.00368035,0.02067786,0.15592487,0.30819131,0.33332465,0.00000000
-4.73336668,0.70802866,0.00339797,0.02176213,0.15342408,0.29573532,0.32375934,0.00000000
-4.72736368,0.68807612,0.00311900,0.02312401,0.15201941,0.28487076,0.31611945,0.00000000
-4.72136068,0.67314845,0.00284766,0.02479163,0.15190476,0.27599895,0.31082648,0.00000000
-4.71535768,0.66408681,0.00258783,0.02678876,0.15325040,0.26948612,0.30825757,0.00000000
-4.70935468,0.66161991,0.00234295,0.02913387,0.15619796,0.26565499,0.30873694,0.00000000
-4.70335168,0.66634790,0.00211600,0.03183911,0.16085610,0.26477783,0.31252881,0.00000000
-4.69734867,0.67872984,0.00190955,0.03490960,0.16729703,0.26707083,0.31983237,0.00000000
-4.69134567,0.69907524,0.00172572,0.03834274,0.17555405,0.27269002,0.33077852,0.00000000
-4.68534267,0.72753947,0.00156626,0.04212782,0.18561999,0.28172865,0.34542857,0.00000000
-4.67933967,0.76412325,0.00143257,0.04624580,0.19744675,0.29421605,0.36377487,0.00000000
-4.67333667,0.80867596,0.00132579,0.05066941,0.21094603,0.31011805,0.38574324,0.00000000
-4.66733367,0.86090264,0.00124685,0.05536345,0.22599099,0.32933882,0.41119708,0.00000000
-4.66133067,0.92037455,0.00119652,0.06028543,0.24241912,0.35172412,0.43994299,0.00000000
-4.65532766,0.98654284,0.00117550,0.06538648,0.26003607,0.37706610,0.47173767,0.00000000
-4.64932466,1.05875513,0.00118449,0.07061247,0.27862046,0.40510936,0.50629585,0.00000000
-4.64332166,1.13627435,0.00122418,0.07590541,0.29792942,0.43555838,0.54329895,0.00000000
-4.63731866,1.21829949,0.00129539,0.08120494,0.31770488,0.46808607,0.58240406,0.00000000
-4.63131566,1.30398756,0.00139899,0.08645006,0.33768029,0.50234348,0.62325308,0.00000000
-4.62531266,1.39247614,0.00153600,0.09158074,0.35758755,0.53797020,0.66548148,0.00000000
-4.61930965,1.48290591,0.00170755,0.09653967,0.37716409,0.57460550,0.70872640,0.00000000
-4.61330665,1.57444221,0.00191489,0.10127378,0.39615958,0.61189965,0.75263393,0.00000000
-4.60730365,1.66629517,0.00215934,0.10573568,0.41434233,0.64952517,0.79686509,0.00000000
-4.60130065,1.75773759,0.00244227,0.10988480,0.43150488,0.68718760,0.84110046,0.00000000
-4.59529765,1.84811991,0.00276506,0.11368829,0.44746884,0.72463536,0.88504334,0.00000000
-4.58929465,1.93688189,0.00312903,0.11712156,0.46208857,0.76166816,0.92842137,0.00000000
-4.58329165,2.02356039,0.00353535,0.12016853,0.47525370,0.79814365,0.97098665,0.00000000
-4.57728864,2.10779318,0.00398502,0.12282148,0.48689047,0.83398178,1.01251463,0.00000000
-4.57128564,2.18931848,0.00447875,0.12508064,0.49696170,0.86916665,1.05280177,0.00000000
-4.56528264,2.26797040,0.00501690,0.12695339,0.50546554,0.90374534,1.09166251,0.00000000
-4.55927964,2.34367040,0.00559940,0.12845335,0.51243305,0.93782385,1.12892558,0.00000000
-4.55327664,2.41641517,0.00622566,0.12959915,0.51792473,0.97155985,1.16443032,0.00000000
-4.54727364,2.48626136,0.00689454,0.13041321,0.52202615,1.00515245,1.19802291,0.00000000
-4.54127064,2.55330778,0.00760422,0.13092039,0.52484292,1.03882917,1.22955327,0.00000000
-4.53526763,2.61767586,0.00835218,0.13114669,0.52649508,1.07283059,1.25887242,0.00000000
-4.52926463,2.67948892,0.00913516,0.13111801,0.52711139,1.10739306,1.28583081,0.00000000
-4.52326163,2.73885136,0.00994909,0.13085904,0.52682339,1.14273025,1.31027755,0.00000000
-4.51725863,2.79582834,0.01078909,0.13039239,0.52575985,1.17901435,1.33206059,0.00000000
-4.51125563,2.85042699,0.01164946,0.12973780,0.52404141,1.21635761,1.35102775,0.00000000
-4.50525263,2.90257992,0.01252367,0.12891162,0.52177598,1.25479537,1.36702866,0.00000000
-4.49924962,2.95213179,0.01340440,0.12792654,0.51905478,1.29427133,1.37991728,0.00000000
-4.49324662,2.99882972,0.01428361,0.12679148,0.51594926,1.33462595,1.38955485,0.00000000
-4.48724362,3.04231812,0.01515257,0.12551162,0.51250907,1.37558896,1.39581319,0.00000000
-4.48124062,3.08213846,0.01600197,0.12408872,0.50876104,1.41677641,1.39857817,0.00000000
-4.47523762,3.11773437,0.01682207,0.12252148,0.50470931,1.45769286,1.39775302,0.00000000
-4.46923462,3.14846220,0.01760279,0.12080604,0.50033653,1.49773903,1.39326165,0.00000000
-4.46323162,3.17360695,0.01833394,0.11893661,0.49560613,1.53622481,1.38505177,0.00000000
-4.45722861,3.19240344,0.01900534,0.11690606,0.49046565,1.57238746,1.37309768,0.00000000
-4.45122561,3.20406207,0.01960710,0.11470669,0.48485082,1.60541442,1.35740301,0.00000000
-4.44522261,3.20779837,0.02012979,0.11233085,0.47869052,1.63447002,1.33800307,0.00000000
-4.43921961,3.20286553,0.02056469,0.10977171,0.47191217,1.65872498,1.31496714,0.00000000
-4.43321661,3.18858835,0.02090403,0.10702389,0.46444746,1.67738753,1.28840043,0.00000000
-4.42721361,3.16439754,0.02114120,0.10408412,0.45623819,1.68973487,1.25844590,0.00000000
-4.42121061,3.12986261,0.02127097,0.10095175,0.44724184,1.69514338,1.22528573,0.00000000
-4.41520760,3.08472186,0.02128969,0.09762929,0.43743680,1.69311631,1.18914241,0.00000000
-4.40920460,3.02890808,0.02119540,0.09412276,0.42682679,1.68330763,1.15027935,0.00000000
-4.40320160,2.96256827,0.02098800,0.09044195,0.41544441,1.66554074,1.10900075,0.00000000
-4.39719860,2.88607650,0.02066930,0.08660059,0.40335348,1.63982122,1.06565071,0.00000000
-4.39119560,2.80003883,0.02024298,0.08261631,0.39065017,1.60634286,1.02061125,0.00000000
-4.38519260,2.70528978,0.01971463,0.07851052,0.37746265,1.56548671,0.97429928,0.00000000
-4.37918959,2.60288018,0.01909160,0.07430809,0.36394930,1.51781308,0.92716223,0.00000000
-4.37318659,2.49405669,0.01838288,0.07003695,0.35029560,1.46404685,0.87967244,0.00000000
-4.36718359,2.38023357,0.01759884,0.06572750,0.33670958,1.40505665,0.83232030,0.00000000
-4.36118059,2.26295783,0.01675107,0.06141192,0.32341617,1.34182906,0.78560611,0.00000000
-4.35517759,2.14386904,0.01585204,0.05712348,0.31065060,1.27543870,0.74003109,0.00000000
-4.34917459,2.02465543,0.01491480,0.05289567,0.29865111,1.20701574,0.69608752,0.00000000
-4.34317159,1.90700816,0.01395269,0.04876140,0.28765124,1.13771215,0.65424854,0.00000000
-4.33716858,1.79257543,0.01297903,0.04475217,0.27787211,1.06866804,0.61495782,0.00000000
-4.33116558,1.68291849,0.01200677,0.04089733,0.26951492,1.00097961,0.57861963,0.00000000
-4.32516258,1.57947112,0.01104825,0.03722337,0.26275408,0.93566973,0.54558961,0.00000000
-4.31915958,1.48350413,0.01011493,0.03375333,0.25773115,0.87366232,0.51616668,0.00000000
-4.31315658,1.39609627,0.00921717,0.03050639,0.25454998,0.81576139,0.49058646,0.00000000
-4.30715358,1.31811234,0.00836406,0.02749754,0.25327321,0.76263512,0.46901649,0.00000000
