energy_ev,total_up,As_p_up,As_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.66383192,4.54277005,1.81984396,0.00000000,1.83967785,2.08098815,0.00840015,0.97053974
-5.65782891,4.68629809,1.90137024,0.00000000,1.91561956,2.15314697,0.00906414,0.98165476
-5.65182591,4.83876688,1.98196575,0.00000000,1.99474436,2.22808538,0.00983908,0.99772890
-5.64582291,4.99901291,2.06075342,0.00000000,2.07642879,2.30516145,0.01072618,1.01881681
-5.63981991,5.16558745,2.13682900,0.00000000,2.15995851,2.38362550,0.01172446,1.04485193
-5.63381691,5.33679007,2.20928134,0.00000000,2.24454034,2.46263804,0.01283064,1.07564937
-5.62781391,5.51070978,2.27721366,0.00000000,2.32931646,2.54129071,0.01403894,1.11091215
-5.62181091,5.68527245,2.33976488,0.00000000,2.41338060,2.61862948,0.01534108,1.15024034
-5.61580790,5.85829257,2.39613043,0.00000000,2.49579564,2.69367928,0.01672620,1.19314283
-5.60980490,6.02752798,2.44558179,0.00000000,2.57561251,2.76546921,0.01818094,1.23905113
-5.60380190,6.19073569,2.48748422,0.00000000,2.65188978,2.83305756,0.01968956,1.28733481
-5.59779890,6.34572739,2.52131213,0.00000000,2.72371382,2.89555583,0.02123415,1.33731817
-5.59179590,6.49042300,2.54666172,0.00000000,2.79021883,2.95215105,0.02279485,1.38829746
-5.58579290,6.62290091,2.56326048,0.00000000,2.85060647,3.00212588,0.02435027,1.43955841
-5.57978989,6.74144336,2.57097332,0.00000000,2.90416442,3.04487566,0.02587787,1.49039334
-5.57378689,6.84457584,2.56980517,0.00000000,2.95028335,3.07992212,0.02735446,1.54011744
-5.56778389,6.93109904,2.55989998,0.00000000,2.98847163,3.10692325,0.02875673,1.58808374
-5.56178089,7.00011245,2.54153607,0.00000000,3.01836707,3.12567892,0.03006182,1.63369632
-5.55577789,7.05102870,2.51511805,0.00000000,3.03974523,3.13613216,0.03124789,1.67642113
-5.54977489,7.08357782,2.48116535,0.00000000,3.05252360,3.13836597,0.03229470,1.71579443
-5.54377189,7.09780134,2.44029782,0.00000000,3.05676125,3.13259561,0.03318413,1.75142817
-5.53776888,7.09403608,2.39321861,0.00000000,3.05265388,3.11915677,0.03390070,1.78301248
-5.53176588,7.07288822,2.34069497,0.00000000,3.04052403,3.09848989,0.03443197,1.81031504
-5.52576288,7.03519855,2.28353741,0.00000000,3.02080683,3.07112118,0.03476884,1.83317763
-5.51975988,6.98200034,2.22257807,0.00000000,2.99403178,3.03764122,0.03490585,1.85150992
-5.51375688,6.91447158,2.15864872,0.00000000,2.96080126,2.99868184,0.03484122,1.86528125
-5.50775388,6.83388388,2.09255946,0.00000000,2.92176680,2.95489239,0.03457689,1.87451061
-5.50175088,6.74155043,2.02507866,0.00000000,2.87760423,2.90691648,0.03411840,1.87925579
-5.49574787,6.63877555,1.95691500,0.00000000,2.82898901,2.85537014,0.03347467,1.87960222
-5.48974487,6.52680854,1.88870221,0.00000000,2.77657291,2.80082259,0.03265769,1.87565232
-5.48374187,6.40680393,1.82098713,0.00000000,2.72096346,2.74378044,0.03168211,1.86751604
-5.47773887,6.27979039,1.75422150,0.00000000,2.66270700,2.68467617,0.03056478,1.85530327
-5.47173587,6.14664973,1.68875774,0.00000000,2.60227639,2.62386125,0.02932425,1.83911845
-5.46573287,6.00810686,1.62484883,0.00000000,2.54006381,2.56160444,0.02798027,1.81905786
-5.45972986,5.86473117,1.56265215,0.00000000,2.47637896,2.49809499,0.02655321,1.79520965
-5.45372686,5.71694861,1.50223706,0.00000000,2.41145262,2.43345064,0.02506362,1.76765649
-5.44772386,5.56506369,1.44359561,0.00000000,2.34544502,2.36772975,0.02353167,1.73648064
-5.44172086,5.40928953,1.38665588,0.00000000,2.27845841,2.30094674,0.02197682,1.70177094
-5.43571786,5.24978374,1.33129714,0.00000000,2.21055287,2.23308992,0.02041735,1.66363118
-5.42971486,5.08668778,1.27736610,0.00000000,2.14176425,2.16414045,0.01887017,1.62218906
-5.42371186,4.92016701,1.22469331,0.00000000,2.07212284,2.09409133,0.01735047,1.57760518
-5.41770885,4.75044874,1.17310897,0.00000000,2.00167188,2.02296526,0.01587167,1.53008110
-5.41170585,4.57785591,1.12245738,0.00000000,1.93048440,1.95083023,0.01444523,1.47986599
-5.40570285,4.40283411,1.07260941,0.00000000,1.85867759,1.87781189,0.01308067,1.42726124
-5.39969985,4.22597035,1.02347250,0.00000000,1.78642379,1.80410212,0.01178561,1.37262247
-5.39369685,4.04800236,0.97499773,0.00000000,1.71395759,1.72996322,0.01056575,1.31635893
-5.38769385,3.86981806,0.92718398,0.00000000,1.64157861,1.65572747,0.00942508,1.25892994
-5.38169085,3.69244503,0.88007898,0.00000000,1.56964997,1.58179236,0.00836596,1.20083862
-5.37568784,3.51703085,0.83377753,0.00000000,1.49859276,1.50861150,0.00738929,1.14262310
-5.36968484,3.34481544,0.78841705,0.00000000,1.42887664,1.43668200,0.00649466,1.08484563
-5.36368184,3.17709688,0.74417106,0.00000000,1.36100749,1.36652904,0.00568057,1.02808005
-5.35767884,3.01519279,0.70124076,0.00000000,1.29551263,1.29868830,0.00494460,0.97289822
-5.35167584,2.86039910,0.65984560,0.00000000,1.23292449,1.23368750,0.00428352,0.91985610
-5.34567284,2.71394861,0.62021306,0.00000000,1.17376362,1.17202775,0.00369356,0.86947993
-5.33966983,2.57697113,0.58256839,0.00000000,1.11852174,1.11416585,0.00317047,0.82225328
-5.33366683,2.45045724,0.54712475,0.00000000,1.06764579,1.06049826,0.00270971,0.77860535
-5.32766383,2.33522723,0.51407409,0.00000000,1.02152345,1.01134761,0.00230657,0.73890110
-5.32166083,2.23190647,0.48357930,0.00000000,0.98047080,0.96695221,0.00195627,0.70343340
-5.31565783,2.14090824,0.45576773,0.00000000,0.94472257,0.92745903,0.00165404,0.67241760
-5.30965483,2.06242441,0.43072636,0.00000000,0.91442514,0.89292044,0.00139525,0.64598854
-5.30365183,1.99642427,0.40849866,0.00000000,0.88963260,0.86329459,0.00117542,0.62420013
-5.29764882,1.94266112,0.38908327,0.00000000,0.87030573,0.83844953,0.00099030,0.60702729
-5.29164582,1.90068628,0.37243414,0.00000000,0.85631391,0.81817053,0.00083590,0.59437036
-5.28564282,1.86986953,0.35846239,0.00000000,0.84743964,0.80217038,0.00070853,0.58606144
-5.27963982,1.84942506,0.34703931,0.00000000,0.84338555,0.79010203,0.00060481,0.58187267
-5.27363682,1.83844154,0.33800068,0.00000000,0.84378335,0.78157298,0.00052168,0.58152589
-5.26763382,1.83591520,0.33115173,0.00000000,0.84820442,0.77616077,0.00045639,0.58470350
-5.26163082,1.84078434,0.32627298,0.00000000,0.85617170,0.77342885,0.00040652,0.59105996
-5.25562781,1.85196397,0.32312621,0.00000000,0.86717220,0.77294218,0.00036996,0.60023361
-5.24962481,1.86837925,0.32146081,0.00000000,0.88066988,0.77428198,0.00034488,0.61185838
-5.24362181,1.88899639,0.32101985,0.00000000,0.89611852,0.77705884,0.00032973,0.62557494
-5.23761881,1.91284996,0.32154608,0.00000000,0.91297393,0.78092398,0.00032324,0.64104085
-5.23161581,1.93906567,0.32278736,0.00000000,0.93070542,0.78557796,0.00032436,0.65793946
-5.22561281,1.96687780,0.32450160,0.00000000,0.94880604,0.79077673,0.00033225,0.67598707
-5.21960980,1.99564068,0.32646108,0.00000000,0.96680141,0.79633478,0.00034627,0.69493811
-5.21360680,2.02483410,0.32845598,0.00000000,0.98425689,0.80212522,0.00036595,0.71458823
-5.20760380,2.05406241,0.33029715,0.00000000,1.00078293,0.80807703,0.00039097,0.73477497
-5.20160080,2.08304759,0.33181818,0.00000000,1.01603868,0.81416953,0.00042113,0.75537614
-5.19559780,2.11161681,0.33287657,0.00000000,1.02973358,0.82042441,0.00045633,0.77630590
-5.18959480,2.13968502,0.33335432,0.00000000,1.04162731,0.82689579,0.00049656,0.79750871
-5.18359180,2.16723373,0.33315769,0.00000000,1.05152805,0.83365871,0.00054188,0.81895149
-5.17758879,2.19428698,0.33221651,0.00000000,1.05928925,0.84079667,0.00059241,0.84061432
-5.17158579,2.22088574,0.33048283,0.00000000,1.06480533,0.84838899,0.00064833,0.86248028
-5.16558279,2.24706228,0.32792929,0.00000000,1.06800649,0.85649835,0.00070982,0.88452480
-5.15957979,2.27281577,0.32454710,0.00000000,1.06885301,0.86515946,0.00077716,0.90670535
-5.15357679,2.29809056,0.32034383,0.00000000,1.06732942,0.87436931,0.00085066,0.92895191
-5.14757379,2.32275844,0.31534115,0.00000000,1.06343891,0.88407953,0.00093068,0.95115894
-5.14157079,2.34660583,0.30957256,0.00000000,1.05719825,0.89419139,0.00101769,0.97317933
-5.13556778,2.36932690,0.30308121,0.00000000,1.04863360,0.90455370,0.00111225,0.99482085
-5.12956478,2.39052304,0.29591790,0.00000000,1.03777737,0.91496378,0.00121507,1.01584527
-5.12356178,2.40970882,0.28813938,0.00000000,1.02466623,0.92517152,0.00132702,1.03597064
-5.11755878,2.42632449,0.27980683,0.00000000,1.00934053,0.93488639,0.00144917,1.05487637
-5.11155578,2.43975415,0.27098464,0.00000000,0.99184477,0.94378707,0.00158282,1.07221131
-5.10555278,2.44934897,0.26173957,0.00000000,0.97222934,0.95153321,0.00172952,1.08760422
-5.09954977,2.45445413,0.25214003,0.00000000,0.95055307,0.95777883,0.00189108,1.10067639
-5.09354677,2.45443812,0.24225564,0.00000000,0.92688641,0.96218663,0.00206959,1.11105567
-5.08754377,2.44872276,0.23215690,0.00000000,0.90131494,0.96444240,0.00226740,1.11839121
-5.08154077,2.43681245,0.22191501,0.00000000,0.87394276,0.96426903,0.00248707,1.12236827
-5.07553777,2.41832093,0.21160161,0.00000000,0.84489559,0.96143915,0.00273134,1.12272222
-5.06953477,2.39299412,0.20128855,0.00000000,0.81432300,0.95578596,0.00300306,1.11925110
-5.06353177,2.36072785,0.19104754,0.00000000,0.78239979,0.94721160,0.00330506,1.11182604
-5.05752876,2.32157952,0.18094959,0.00000000,0.74932611,0.93569269,0.00364004,1.10039896
-5.05152576,2.27577310,0.17106444,0.00000000,0.71532623,0.92128293,0.00401047,1.08500734
-5.04552276,2.22369718,0.16145967,0.00000000,0.68064609,0.90411242,0.00441834,1.06577564
-5.03951976,2.16589636,0.15219976,0.00000000,0.64554951,0.88438412,0.00486510,1.04291342
-5.03351676,2.10305648,0.14334504,0.00000000,0.61031333,0.86236748,0.00535140,1.01671031
-5.02751376,2.03598442,0.13495055,0.00000000,0.57522175,0.83838965,0.00587698,0.98752803
-5.02151076,1.96558382,0.12706498,0.00000000,0.54056001,0.81282498,0.00644051,0.95579005
-5.01550775,1.89282786,0.11972967,0.00000000,0.50660794,0.78608306,0.00703946,0.92196917
-5.00950475,1.81873056,0.11297776,0.00000000,0.47363361,0.75859629,0.00767002,0.88657395
-5.00350175,1.74431808,0.10683365,0.00000000,0.44188744,0.73080727,0.00832705,0.85013433
-4.99749875,1.67060128,0.10131272,0.00000000,0.41159706,0.70315687,0.00900412,0.81318733
-4.99149575,1.59855085,0.09642137,0.00000000,0.38296322,0.67607323,0.00969354,0.77626325
-4.98549275,1.52907584,0.09215746,0.00000000,0.35615691,0.64996237,0.01038651,0.73987297
-4.97948974,1.46300645,0.08851113,0.00000000,0.33131772,0.62520054,0.01107334,0.70449684
-4.97348674,1.40108139,0.08546590,0.00000000,0.30855357,0.60212844,0.01174362,0.67057529
-4.96748374,1.34393992,0.08300014,0.00000000,0.28794173,0.58104756,0.01238658,0.63850156
-4.96148074,1.29211839,0.08108869,0.00000000,0.26953086,0.56221828,0.01299141,0.60861642
-4.95547774,1.24605088,0.07970462,0.00000000,0.25334405,0.54585971,0.01354760,0.58120493
-4.94947474,1.20607315,0.07882109,0.00000000,0.23938251,0.53215095,0.01404530,0.55649505
-4.94347174,1.17242914,0.07841303,0.00000000,0.22762957,0.52123331,0.01447570,0.53465784
-4.93746873,1.14527926,0.07845866,0.00000000,0.21805487,0.51321321,0.01483135,0.51580895
-4.93146573,1.12470924,0.07894079,0.00000000,0.21061824,0.50816539,0.01510645,0.50001117
-4.92546273,1.11073898,0.07984762,0.00000000,0.20527316,0.50613597,0.01529707,0.48727755
-4.91945973,1.10333059,0.08117321,0.00000000,0.20196956,0.50714510,0.01540131,0.47757504
-4.91345673,1.10239490,0.08291733,0.00000000,0.20065569,0.51118905,0.01541941,0.47082810
-4.90745373,1.10779626,0.08508491,0.00000000,0.20127907,0.51824150,0.01535367,0.46692244
-4.90145073,1.11935548,0.08768492,0.00000000,0.20378650,0.52825402,0.01520846,0.46570845
-4.89544772,1.13685071,0.09072882,0.00000000,0.20812308,0.54115588,0.01498993,0.46700458
-4.88944472,1.16001698,0.09422864,0.00000000,0.21423035,0.55685316,0.01470586,0.47060037
-4.88344172,1.18854437,0.09819474,0.00000000,0.22204386,0.57522756,0.01436527,0.47625952
-4.87743872,1.22207570,0.10263348,0.00000000,0.23149019,0.59613504,0.01397811,0.48372288
-4.87143572,1.26020416,0.10754477,0.00000000,0.24248380,0.61940458,0.01355485,0.49271157
-4.86543272,1.30247159,0.11291982,0.00000000,0.25492389,0.64483739,0.01310610,0.50293041
-4.85942971,1.34836801,0.11873912,0.00000000,0.26869161,0.67220678,0.01264219,0.51407158
-4.85342671,1.39733272,0.12497081,0.00000000,0.28364782,0.70125884,0.01217285,0.52581887
-4.84742371,1.44875749,0.13156953,0.00000000,0.29963156,0.73171410,0.01170683,0.53785222
-4.84142071,1.50199190,0.13847592,0.00000000,0.31645955,0.76327020,0.01125173,0.54985274
-4.83541771,1.55635077,0.14561675,0.00000000,0.33392674,0.79560550,0.01081373,0.56150804
-4.82941471,1.61112367,0.15290572,0.00000000,0.35180785,0.82838352,0.01039748,0.57251774
-4.82341171,1.66558584,0.16024492,0.00000000,0.36986020,0.86125804,0.01000611,0.58259891
-4.81740870,1.71901039,0.16752697,0.00000000,0.38782739,0.89387852,0.00964118,0.59149140
-4.81140570,1.77068096,0.17463763,0.00000000,0.40544397,0.92589569,0.00930284,0.59896260
-4.80540270,1.81990429,0.18145888,0.00000000,0.42244076,0.95696702,0.00898992,0.60481169
-4.79939970,1.86602227,0.18787224,0.00000000,0.43855070,0.98676166,0.00870019,0.60887294
-4.79339670,1.90842264,0.19376233,0.00000000,0.45351485,1.01496487,0.00843055,0.61101810
-4.78739370,1.94654831,0.19902029,0.00000000,0.46708847,1.04128166,0.00817729,0.61115766
-4.78139070,1.97990467,0.20354714,0.00000000,0.47904674,1.06543963,0.00793635,0.60924103
-4.77538769,2.00806504,0.20725675,0.00000000,0.48919005,1.08719097,0.00770357,0.60525563
-4.76938469,2.03067413,0.21007842,0.00000000,0.49734856,1.10631384,0.00747490,0.59922499
-4.76338169,2.04744985,0.21195896,0.00000000,0.50338594,1.12261318,0.00724664,0.59120594
-4.75737869,2.05818365,0.21286407,0.00000000,0.50720214,1.13592132,0.00701556,0.58128519
-4.75137569,2.06273998,0.21277922,0.00000000,0.50873519,1.14609851,0.00677903,0.56957541
-4.74537269,2.06105512,0.21170985,0.00000000,0.50796199,1.15303367,0.00653512,0.55621105
-4.73936968,2.05313602,0.20968093,0.00000000,0.50489812,1.15664572,0.00628262,0.54134414
-4.73336668,2.03905943,0.20673608,0.00000000,0.49959678,1.15688545,0.00602104,0.52514024
-4.72736368,2.01897161,0.20293615,0.00000000,0.49214697,1.15373816,0.00575057,0.50777472
-4.72136068,1.99308885,0.19835749,0.00000000,0.48267096,1.14722709,0.00547201,0.48942949
-4.71535768,1.96169872,0.19308988,0.00000000,0.47132126,1.13741740,0.00518669,0.47029022
-4.70935468,1.92516189,0.18723438,0.00000000,0.45827718,1.12442056,0.00489634,0.45054410
-4.70335168,1.88391419,0.18090098,0.00000000,0.44374112,1.10839881,0.00460302,0.43037812
-4.69734867,1.83846838,0.17420630,0.00000000,0.42793459,1.08956926,0.00430897,0.40997776
-4.69134567,1.78941512,0.16727133,0.00000000,0.41109418,1.06820717,0.00401650,0.38952600
-4.68534267,1.73742234,0.16021920,0.00000000,0.39346743,1.04464786,0.00372790,0.36920260
-4.67933967,1.68323259,0.15317311,0.00000000,0.37530869,1.01928684,0.00344539,0.34918334
-4.67333667,1.62765748,0.14625427,0.00000000,0.35687501,0.99257773,0.00317098,0.32963932
-4.66733367,1.57156898,0.13958008,0.00000000,0.33842195,0.96502754,0.00290646,0.31073596
-4.66133067,1.51588707,0.13326221,0.00000000,0.32019955,0.93718916,0.00265337,0.29263186
-4.65532766,1.46156373,0.12740491,0.00000000,0.30244826,0.90965098,0.00241295,0.27547725
-4.64932466,1.40956338,0.12210327,0.00000000,0.28539499,0.88302377,0.00218615,0.25941215
-4.64332166,1.36084009,0.11744157,0.00000000,0.26924926,0.85792500,0.00197366,0.24456421
-4.63731866,1.31631222,0.11349166,0.00000000,0.25419953,0.83496116,0.00177585,0.23104631
-4.63131566,1.27683535,0.11031141,0.00000000,0.24040984,0.81470866,0.00159290,0.21895406
-4.62531266,1.24317457,0.10794337,0.00000000,0.22801671,0.79769395,0.00142473,0.20836325
-4.61930965,1.21597727,0.10641345,0.00000000,0.21712656,0.78437394,0.00127107,0.19932754
-4.61330665,1.19574785,0.10573000,0.00000000,0.20781370,0.77511738,0.00113152,0.19187640
-4.60730365,1.18282551,0.10588306,0.00000000,0.20011897,0.77018833,0.00100553,0.18601364
-4.60130065,1.17736657,0.10684415,0.00000000,0.19404918,0.76973243,0.00089243,0.18171652
-4.59529765,1.17933228,0.10856639,0.00000000,0.18957746,0.77376697,0.00079150,0.17893576
-4.58929465,1.18848327,0.11098530,0.00000000,0.18664452,0.78217526,0.00070196,0.17759636
-4.58329165,1.20438110,0.11402007,0.00000000,0.18516091,0.79470596,0.00062298,0.17759951
-4.57728864,1.22639754,0.11757551,0.00000000,0.18501029,0.81097747,0.00055372,0.17882541
-4.57128564,1.25373134,0.12154460,0.00000000,0.18605357,0.83048761,0.00049334,0.18113706
-4.56528264,1.28543235,0.12581155,0.00000000,0.18813395,0.85262832,0.00044100,0.18438500
-4.55927964,1.32043213,0.13025546,0.00000000,0.19108261,0.87670483,0.00039586,0.18841266
-4.55327664,1.35758003,0.13475423,0.00000000,0.19472500,0.90195877,0.00035712,0.19306237
-4.54727364,1.39568333,0.13918888,0.00000000,0.19888733,0.92759424,0.00032402,0.19818154
-4.54127064,1.43354972,0.14344776,0.00000000,0.20340314,0.95280569,0.00029581,0.20362901
-4.53526763,1.47003042,0.14743086,0.00000000,0.20811970,0.97680649,0.00027181,0.20928099
-4.52926463,1.50406178,0.15105365,0.00000000,0.21290379,0.99885695,0.00025137,0.21503655
-4.52326163,1.53470377,0.15425051,0.00000000,0.21764677,1.01829044,0.00023389,0.22082221
-4.51725863,1.56117324,0.15697753,0.00000000,0.22226862,1.03453644,0.00021883,0.22659540
-4.51125563,1.58287057,0.15921438,0.00000000,0.22672065,1.04713954,0.00020572,0.23234664
-4.50525263,1.59939839,0.16096529,0.00000000,0.23098688,1.05577354,0.00019411,0.23810007
-4.49924962,1.61057152,0.16225898,0.00000000,0.23508381,1.06024989,0.00018364,0.24391256
-4.49324662,1.61641754,0.16314754,0.00000000,0.23905872,1.06052037,0.00017401,0.24987097
-4.48724362,1.61716832,0.16370420,0.00000000,0.24298637,1.05667389,0.00016495,0.25608802
-4.48124062,1.61324275,0.16402021,0.00000000,0.24696433,1.04892767,0.00015627,0.26269659
-4.47523762,1.60522183,0.16420085,0.00000000,0.25110720,1.03761350,0.00014781,0.26984288
-4.46923462,1.59381735,0.16436069,0.00000000,0.25553975,1.02315976,0.00013946,0.27767870
-4.46323162,1.57983609,0.16461851,0.00000000,0.26038962,1.00607038,0.00013116,0.28635319
-4.45722861,1.56414119,0.16509199,0.00000000,0.26577967,0.98690180,0.00012287,0.29600444
-4.45122561,1.54761297,0.16589235,0.00000000,0.27182060,0.96623923,0.00011460,0.30675146
-4.44522261,1.53111114,0.16711945,0.00000000,0.27860400,0.94467345,0.00010635,0.31868684
-4.43921961,1.51544030,0.16885733,0.00000000,0.28619647,0.92277923,0.00009817,0.33187069
-4.43321661,1.50132049,0.17117063,0.00000000,0.29463493,0.90109646,0.00009011,0.34632602
-4.42721361,1.48936407,0.17410189,0.00000000,0.30392344,0.88011472,0.00008222,0.36203598
-4.42121061,1.48005987,0.17767003,0.00000000,0.31403187,0.86026195,0.00007456,0.37894307
-4.41520760,1.47376511,0.18186992,0.00000000,0.32489625,0.84189732,0.00006718,0.39695054
-4.40920460,1.47070511,0.18667321,0.00000000,0.33642101,0.82530857,0.00006014,0.41592563
-4.40320160,1.47098022,0.19203021,0.00000000,0.34848297,0.81071326,0.00005348,0.43570493
-4.39719860,1.47457914,0.19787276,0.00000000,0.36093670,0.79826368,0.00004723,0.45610108
-4.39119560,1.48139722,0.20411794,0.00000000,0.37362117,0.78805459,0.00004144,0.47691087
-4.38519260,1.49125839,0.21067230,0.00000000,0.38636712,0.78013291,0.00003610,0.49792386
-4.37918959,1.50393859,0.21743649,0.00000000,0.39900481,0.77450850,0.00003123,0.51893129
-4.37318659,1.51918932,0.22430978,0.00000000,0.41137159,0.77116508,0.00002683,0.53973453
-4.36718359,1.53675917,0.23119445,0.00000000,0.42331902,0.77007019,0.00002289,0.56015257
-4.36118059,1.55641198,0.23799961,0.00000000,0.43471874,0.77118366,0.00001939,0.58002811
-4.35517759,1.57794019,0.24464423,0.00000000,0.44546717,0.77446372,0.00001631,0.59923167
-4.34917459,1.60117259,0.25105935,0.00000000,0.45548827,0.77987031,0.00001362,0.61766366
-4.34317159,1.62597580,0.25718917,0.00000000,0.46473460,0.78736552,0.00001129,0.63525401
-4.33716858,1.65224955,0.26299110,0.00000000,0.47318632,0.79691097,0.00000930,0.65195956
-4.33116558,1.67991614,0.26843476,0.00000000,0.48084834,0.80846251,0.00000760,0.66775932
-4.32516258,1.70890508,0.27350007,0.00000000,0.48774580,0.82196271,0.00000617,0.68264788
-4.31915958,1.73913396,0.27817458,0.00000000,0.49391813,0.83733164,0.00000497,0.69662751
-4.31315658,1.77048734,0.28245026,0.00000000,0.49941222,0.85445701,0.00000397,0.70969956
-4.30715358,1.80279526,0.28632007,0.00000000,0.50427504,0.87318429,0.00000316,0.72185573
