energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-5.68184092,2.14033489,0.03573016,0.22720509,0.76509976,0.23424765,0.50430877,0.00000000,0.89937409,0.00000000
-5.67583792,2.15403462,0.03490412,0.22934125,0.74316769,0.23880266,0.48873354,0.00000000,0.89967908,0.00000000
-5.66983492,2.16872273,0.03443981,0.23110209,0.72381033,0.24315625,0.47594178,0.00000000,0.90155614,0.00000000
-5.66383192,2.18369586,0.03437915,0.23240950,0.70705781,0.24725374,0.46591029,0.00000000,0.90469210,0.00000000
-5.65782891,2.19829802,0.03476583,0.23319894,0.69292585,0.25105950,0.45857792,0.00000000,0.90876370,0.00000000
-5.65182591,2.21197767,0.03564596,0.23342427,0.68143508,0.25456181,0.45386118,0.00000000,0.91346496,0.00000000
-5.64582291,2.22433983,0.03706839,0.23306195,0.67262875,0.25777682,0.45166986,0.00000000,0.91853362,0.00000000
-5.63981991,2.23519052,0.03908489,0.23211401,0.66658775,0.26075118,0.45192170,0.00000000,0.92377513,0.00000000
-5.63381691,2.24457072,0.04174990,0.23060990,0.66344200,0.26356326,0.45455533,0.00000000,0.92908287,0.00000000
-5.62781391,2.25277786,0.04511994,0.22860700,0.66337740,0.26632271,0.45954058,0.00000000,0.93445345,0.00000000
-5.62181091,2.26037335,0.04925263,0.22618964,0.66663788,0.26916839,0.46688575,0.00000000,0.93999614,0.00000000
-5.61580790,2.26817535,0.05420521,0.22346688,0.67352220,0.27226459,0.47664132,0.00000000,0.94593595,0.00000000
-5.60980490,2.27723687,0.06003282,0.22056891,0.68437574,0.27579565,0.48889986,0.00000000,0.95260985,0.00000000
-5.60380190,2.28880971,0.06678627,0.21764244,0.69957729,0.27995928,0.50379209,0.00000000,0.96045631,0.00000000
-5.59779890,2.30429567,0.07450961,0.21484509,0.71952159,0.28495863,0.52147933,0.00000000,0.96999840,0.00000000
-5.59179590,2.32518706,0.08323744,0.21233924,0.74459818,0.29099360,0.54214257,0.00000000,0.98182119,0.00000000
-5.58579290,2.35299893,0.09299209,0.21028540,0.77516767,0.29825158,0.56596866,0.00000000,0.99654423,0.00000000
-5.57978989,2.38919591,0.10378082,0.20883557,0.81153635,0.30689822,0.59313437,0.00000000,1.01479043,0.00000000
-5.57378689,2.43511687,0.11559309,0.20812680,0.85393029,0.31706834,0.62378903,0.00000000,1.03715261,0.00000000
-5.56778389,2.49190065,0.12839806,0.20827514,0.90247035,0.32885761,0.65803655,0.00000000,1.06415913,0.00000000
-5.56178089,2.56041621,0.14214249,0.20937042,0.95714903,0.34231531,0.69591784,0.00000000,1.09624035,0.00000000
-5.55577789,2.64120032,0.15674913,0.21147188,1.01781052,0.35743843,0.73739435,0.00000000,1.13369722,0.00000000
-5.54977489,2.73440574,0.17211566,0.21460493,1.08413504,0.37416745,0.78233386,0.00000000,1.17667375,0.00000000
-5.54377189,2.83976230,0.18811443,0.21875909,1.15562828,0.39238408,0.83049908,0.00000000,1.22513452,0.00000000
-5.53776888,2.95655309,0.20459291,0.22388729,1.23161686,0.41191105,0.88153993,0.00000000,1.27884858,0.00000000
-5.53176588,3.08360705,0.22137509,0.22990636,1.31125024,0.43251396,0.93498994,0.00000000,1.33738055,0.00000000
-5.52576288,3.21930895,0.23826366,0.23669895,1.39350959,0.45390545,0.99026739,0.00000000,1.40008975,0.00000000
-5.51975988,3.36162686,0.25504312,0.24411655,1.47722337,0.47575126,1.04668109,0.00000000,1.46613767,0.00000000
-5.51375688,3.50815656,0.27148372,0.25198367,1.56108972,0.49767830,1.10344112,0.00000000,1.53450368,0.00000000
-5.50775388,3.65618184,0.28734613,0.26010293,1.64370489,0.51928434,1.15967420,0.00000000,1.60400885,0.00000000
-5.50175088,3.80274857,0.30238677,0.26826099,1.72359707,0.54014909,1.21444324,0.00000000,1.67334703,0.00000000
-5.49574787,3.94475030,0.31636359,0.27623501,1.79926443,0.55984622,1.26677062,0.00000000,1.74112228,0.00000000
-5.48974487,4.07902222,0.32904215,0.28379942,1.86921621,0.57795601,1.31566432,0.00000000,1.80589123,0.00000000
-5.48374187,4.20244016,0.34020186,0.29073294,1.93201536,0.59407808,1.36014596,0.00000000,1.86620881,0.00000000
-5.47773887,4.31202079,0.34964201,0.29682532,1.98632101,0.60784380,1.39927978,0.00000000,1.92067568,0.00000000
-5.47173587,4.40501926,0.35718755,0.30188382,2.03092937,0.61892794,1.43220138,0.00000000,1.96798520,0.00000000
-5.46573287,4.47902029,0.36269419,0.30573912,2.06481117,0.62705897,1.45814512,0.00000000,2.00696833,0.00000000
-5.45972986,4.53201918,0.36605286,0.30825039,2.08714429,0.63202783,1.47646898,0.00000000,2.03663424,0.00000000
-5.45372686,4.56248926,0.36719309,0.30930946,2.09734010,0.63369461,1.48667595,0.00000000,2.05620511,0.00000000
-5.44772386,4.56943306,0.36608534,0.30884385,2.09506246,0.63199304,1.48843100,0.00000000,2.06514357,0.00000000
-5.44172086,4.55241502,0.36274212,0.30681860,2.08023852,0.62693248,1.48157286,0.00000000,2.06317139,0.00000000
-5.43571786,4.51157440,0.35721782,0.30323688,2.05306083,0.61859735,1.46612022,0.00000000,2.05027891,0.00000000
-5.42971486,4.44761783,0.34960729,0.29813926,2.01398072,0.60714413,1.44227195,0.00000000,2.02672455,0.00000000
-5.42371186,4.36179190,0.34004316,0.29160181,1.96369327,0.59279584,1.41040153,0.00000000,1.99302455,0.00000000
-5.41770885,4.25583716,0.32869202,0.28373304,1.90311446,0.57583448,1.37104576,0.00000000,1.94993356,0.00000000
-5.41170585,4.13192553,0.31574972,0.27466981,1.83335156,0.55659150,1.32488841,0.00000000,1.89841687,0.00000000
-5.40570285,3.99258419,0.30143578,0.26457250,1.75566821,0.53543691,1.27273963,0.00000000,1.83961572,0.00000000
-5.39969985,3.84060926,0.28598726,0.25361947,1.67144554,0.51276736,1.21551181,0.00000000,1.77480745,0.00000000
-5.39369685,3.67897340,0.26965237,0.24200121,1.58214113,0.48899371,1.15419334,0.00000000,1.70536223,0.00000000
-5.38769385,3.51073132,0.25268392,0.22991440,1.48924759,0.46452867,1.08982103,0.00000000,1.63269849,0.00000000
-5.38169085,3.33892756,0.23533303,0.21755598,1.39425243,0.43977493,1.02345275,0.00000000,1.55823926,0.00000000
-5.37568784,3.16651047,0.21784318,0.20511775,1.29860078,0.41511433,0.95614117,0.00000000,1.48337113,0.00000000
-5.36968484,2.99625596,0.20044489,0.19278143,1.20366255,0.39089838,0.88890971,0.00000000,1.40940788,0.00000000
-5.36368184,2.83070417,0.18335117,0.18071460,1.11070492,0.36744066,0.82273165,0.00000000,1.33756021,0.00000000
-5.35767884,2.67211129,0.16675386,0.16906747,1.02087122,0.34501112,0.75851299,0.00000000,1.26891265,0.00000000
-5.35167584,2.52241797,0.15082098,0.15797079,0.93516660,0.32383260,0.69707950,0.00000000,1.20440852,0.00000000
-5.34567284,2.38323505,0.13569497,0.14753475,0.85445070,0.30407955,0.63916828,0.00000000,1.14484313,0.00000000
-5.33966983,2.25584608,0.12149204,0.13784899,0.77943700,0.28587890,0.58542366,0.00000000,1.09086510,0.00000000
-5.33366683,2.14122564,0.10830232,0.12898364,0.71069860,0.26931293,0.53639723,0.00000000,1.04298515,0.00000000
-5.32766383,2.04007128,0.09619089,0.12099123,0.64867931,0.25442383,0.49255154,0.00000000,1.00159133,0.00000000
-5.32166083,1.95284654,0.08519949,0.11390946,0.59370941,0.24121970,0.45426673,0.00000000,0.96696943,0.00000000
-5.31565783,1.87983185,0.07534872,0.10776445,0.54602454,0.22968162,0.42184929,0.00000000,0.93932681,0.00000000
-5.30965483,1.82117970,0.06664066,0.10257451,0.50578671,0.21977125,0.39554225,0.00000000,0.91881796,0.00000000
-5.30365183,1.77697056,0.05906168,0.09835394,0.47310590,0.21143867,0.37553565,0.00000000,0.90556987,0.00000000
-5.29764882,1.74726571,0.05258531,0.09511690,0.44806107,0.20462994,0.36197649,0.00000000,0.89970547,0.00000000
-5.29164582,1.73215371,0.04717502,0.09288090,0.43071921,0.19929403,0.35497753,0.00000000,0.90136330,0.00000000
-5.28564282,1.73178747,0.04278679,0.09166986,0.42115138,0.19538877,0.35462388,0.00000000,0.91071207,0.00000000
-5.27963982,1.74640935,0.03937136,0.09151646,0.41944481,0.19288543,0.36097721,0.00000000,0.92795885,0.00000000
-5.27363682,1.77636263,0.03687612,0.09246365,0.42571015,0.19177184,0.37407696,0.00000000,0.95335017,0.00000000
-5.26763382,1.82208820,0.03524654,0.09456516,0.44008359,0.19205380,0.39393853,0.00000000,0.98716548,0.00000000
-5.26163082,1.88410621,0.03442719,0.09788503,0.46272337,0.19375478,0.42054841,0.00000000,1.02970327,0.00000000
-5.25562781,1.96298343,0.03436235,0.10249596,0.49380083,0.19691392,0.45385662,0.00000000,1.08126010,0.00000000
-5.24962481,2.05928751,0.03499619,0.10847660,0.53348617,0.20158235,0.49376679,0.00000000,1.14210362,0.00000000
-5.24362181,2.17353039,0.03627265,0.11590783,0.58192957,0.20781821,0.54012461,0.00000000,1.21244087,0.00000000
-5.23761881,2.30610363,0.03813508,0.12486810,0.63923835,0.21568043,0.59270542,0.00000000,1.29238341,0.00000000
-5.23161581,2.45720891,0.04052565,0.13542799,0.70545128,0.22522162,0.65120164,0.00000000,1.38191136,0.00000000
-5.22561281,2.62678744,0.04338480,0.14764424,0.78051130,0.23648056,0.71521126,0.00000000,1.48083817,0.00000000
-5.21960980,2.81445223,0.04665054,0.16155343,0.86423790,0.24947447,0.78422808,0.00000000,1.58877847,0.00000000
-5.21360680,3.01942701,0.05025801,0.17716569,0.95630090,0.26419163,0.85763464,0.00000000,1.70512092,0.00000000
-5.20760380,3.24049575,0.05413907,0.19445855,1.05619690,0.28058462,0.93469874,0.00000000,1.82900803,0.00000000
-5.20160080,3.47596608,0.05822224,0.21337159,1.16323027,0.29856466,1.01457403,0.00000000,1.95932459,0.00000000
-5.19559780,3.72364970,0.06243284,0.23380176,1.27649980,0.31799729,1.09630533,0.00000000,2.09469602,0.00000000
-5.18959480,3.98086187,0.06669348,0.25560017,1.39489258,0.33869977,1.17883871,0.00000000,2.23349756,0.00000000
-5.18359180,4.24444159,0.07092484,0.27857018,1.51708592,0.36044042,1.26103651,0.00000000,2.37387454,0.00000000
-5.17758879,4.51079293,0.07504675,0.30246737,1.64155822,0.38293993,1.34169696,0.00000000,2.51377374,0.00000000
-5.17158579,4.77594713,0.07897952,0.32700133,1.76660896,0.40587486,1.41957802,0.00000000,2.65098500,0.00000000
-5.16558279,5.03564404,0.08264550,0.35183947,1.89038783,0.42888322,1.49342453,0.00000000,2.78319200,0.00000000
-5.15957979,5.28543055,0.08597075,0.37661282,2.01093244,0.45157201,1.56199794,0.00000000,2.90803032,0.00000000
-5.15357679,5.52077279,0.08888680,0.40092377,2.12621356,0.47352645,1.62410751,0.00000000,3.02315089,0.00000000
-5.14757379,5.73717794,0.09133237,0.42435543,2.23418649,0.49432077,1.67864159,0.00000000,3.12628620,0.00000000
-5.14157079,5.93032131,0.09325500,0.44648248,2.33284673,0.51352986,1.72459808,0.00000000,3.21531674,0.00000000
-5.13556778,6.09617344,0.09461245,0.46688299,2.42028772,0.53074170,1.76111248,0.00000000,3.28833498,0.00000000
-5.12956478,6.23112217,0.09537392,0.48515089,2.49475845,0.54556976,1.78748268,0.00000000,3.34370415,0.00000000
-5.12356178,6.33208477,0.09552085,0.50090843,2.55471829,0.55766503,1.80318917,0.00000000,3.38010938,0.00000000
-5.11755878,6.39660508,0.09504740,0.51381824,2.59888677,0.56672718,1.80791006,0.00000000,3.39659916,0.00000000
-5.11155578,6.42293191,0.09396057,0.52359439,2.62628589,0.57251423,1.80153016,0.00000000,3.39261516,0.00000000
-5.10555278,6.41007507,0.09227986,0.53001189,2.63627316,0.57485049,1.78414373,0.00000000,3.36800944,0.00000000
-5.09954977,6.35783678,0.09003655,0.53291439,2.62856359,0.57363231,1.75605089,0.00000000,3.32304819,0.00000000
-5.09354677,6.26681722,0.08727268,0.53221945,2.60323982,0.56883136,1.71774777,0.00000000,3.25840203,0.00000000
-5.08754377,6.13839394,0.08403963,0.52792134,2.56074958,0.56049547,1.66991088,0.00000000,3.17512346,0.00000000
-5.08154077,5.97467634,0.08039651,0.52009115,2.50189093,0.54874675,1.61337640,0.00000000,3.07461240,0.00000000
-5.07553777,5.77843722,0.07640840,0.50887423,2.42778562,0.53377741,1.54911519,0.00000000,2.95857152,0.00000000
-5.06953477,5.55302457,0.07214443,0.49448507,2.33984209,0.51584314,1.47820460,0.00000000,2.82895336,0.00000000
-5.06353177,5.30225752,0.06767589,0.47719987,2.23970969,0.49525463,1.40179814,0.00000000,2.68790143,0.00000000
-5.05752876,5.03031091,0.06307438,0.45734727,2.12922622,0.47236751,1.32109429,0.00000000,2.53768787,0.00000000
-5.05152576,4.74159339,0.05841011,0.43529740,2.01036121,0.44757118,1.23730547,0.00000000,2.38065007,0.00000000
-5.04552276,4.44062399,0.05375038,0.41145012,1.88515736,0.42127698,1.15162833,0.00000000,2.21912880,0.00000000
-5.03951976,4.13191186,0.04915833,0.38622268,1.75567263,0.39390631,1.06521630,0.00000000,2.05540992,0.00000000
-5.03351676,3.81984381,0.04469191,0.36003744,1.62392524,0.36587904,0.97915529,0.00000000,1.89167185,0.00000000
-5.02751376,3.50858318,0.04040327,0.33331021,1.49184366,0.33760272,0.89444310,0.00000000,1.72994015,0.00000000
-5.02151076,3.20198340,0.03633829,0.30643948,1.36122328,0.30946300,0.81197302,0.00000000,1.57205060,0.00000000
-5.01550775,2.90351820,0.03253657,0.27979711,1.23369100,0.28181548,0.73252190,0.00000000,1.41962122,0.00000000
-5.00950475,2.61623003,0.02903159,0.25372060,1.11067846,0.25497924,0.65674264,0.00000000,1.27403384,0.00000000
-5.00350175,2.34269686,0.02585112,0.22850719,0.99340442,0.22923218,0.58516110,0.00000000,1.13642473,0.00000000
-4.99749875,2.08501712,0.02301785,0.20440985,0.88286590,0.20480811,0.51817698,0.00000000,1.00768389,0.00000000
-4.99149575,1.84481137,0.02055015,0.18163514,0.77983773,0.18189566,0.45606830,0.00000000,0.88846223,0.00000000
-4.98549275,1.62323904,0.01846290,0.16034287,0.68487956,0.16063873,0.39899899,0.00000000,0.77918523,0.00000000
-4.97948974,1.42102763,0.01676838,0.14064727,0.59834913,0.14113842,0.34702889,0.00000000,0.68007206,0.00000000
-4.97348674,1.23851197,0.01547705,0.12261964,0.52042054,0.12345600,0.30012553,0.00000000,0.59115858,0.00000000
-4.96748374,1.07568047,0.01459835,0.10629197,0.45110609,0.10761691,0.25817713,0.00000000,0.51232283,0.00000000
-4.96148074,0.93222568,0.01414126,0.09166142,0.39028020,0.09361520,0.22100614,0.00000000,0.44331167,0.00000000
-4.95547774,0.80759624,0.01411474,0.07869531,0.33770416,0.08141842,0.18838273,0.00000000,0.38376730,0.00000000
-4.94947474,0.70104808,0.01452791,0.06733631,0.29305034,0.07097244,0.16003786,0.00000000,0.33325248,0.00000000
-4.94347174,0.61169238,0.01539003,0.05750764,0.25592502,0.06220621,0.13567537,0.00000000,0.29127362,0.00000000
-4.93746873,0.53853893,0.01671019,0.04911802,0.22588880,0.05503602,0.11498295,0.00000000,0.25730101,0.00000000
-4.93146573,0.48053347,0.01849674,0.04206621,0.20247411,0.04936936,0.09764158,0.00000000,0.23078571,0.00000000
-4.92546273,0.43658833,0.02075653,0.03624508,0.18519948,0.04510807,0.08333352,0.00000000,0.21117285,0.00000000
-4.91945973,0.40560597,0.02349388,0.03154498,0.17358029,0.04215086,0.07174866,0.00000000,0.19791131,0.00000000
-4.91345673,0.38649569,0.02670941,0.02785654,0.16713630,0.04039515,0.06258931,0.00000000,0.19046002,0.00000000
-4.90745373,0.37818381,0.03039877,0.02507281,0.16539600,0.03973828,0.05557355,0.00000000,0.18829101,0.00000000
-4.90145073,0.37961828,0.03455129,0.02309078,0.16789832,0.04007813,0.05043731,0.00000000,0.19088992,0.00000000
-4.89544772,0.38976865,0.03914867,0.02181238,0.17419216,0.04131325,0.04693525,0.00000000,0.19775436,0.00000000
-4.88944472,0.40762265,0.04416383,0.02114501,0.18383432,0.04334272,0.04484079,0.00000000,0.20839082,0.00000000
-4.88344172,0.43218062,0.04955989,0.02100167,0.19638653,0.04606569,0.04394545,0.00000000,0.22231073,0.00000000
-4.87743872,0.46244916,0.05528946,0.02130086,0.21141209,0.04938084,0.04405767,0.00000000,0.23902648,0.00000000
-4.87143572,0.49743513,0.06129429,0.02196628,0.22847276,0.05318597,0.04500139,0.00000000,0.25804778,0.00000000
-4.86543272,0.53614115,0.06750536,0.02292644,0.24712648,0.05737759,0.04661451,0.00000000,0.27887904,0.00000000
-4.85942971,0.57756350,0.07384338,0.02411423,0.26692617,0.06185088,0.04874747,0.00000000,0.30101824,0.00000000
-4.85342671,0.62069310,0.08021986,0.02546659,0.28742011,0.06649990,0.05126196,0.00000000,0.32395742,0.00000000
-4.84742371,0.66451994,0.08653862,0.02692421,0.30815399,0.07121816,0.05402997,0.00000000,0.34718521,0.00000000
-4.84142071,0.70804116,0.09269779,0.02843143,0.32867463,0.07589958,0.05693318,0.00000000,0.37019129,0.00000000
-4.83541771,0.75027265,0.09859227,0.02993625,0.34853542,0.08043986,0.05986269,0.00000000,0.39247262,0.00000000
-4.82941471,0.79026363,0.10411644,0.03139043,0.36730321,0.08473807,0.06271916,0.00000000,0.41354149,0.00000000
-4.82341171,0.82711371,0.10916724,0.03274981,0.38456624,0.08869855,0.06541330,0.00000000,0.43293462,0.00000000
-4.81740870,0.85999162,0.11364728,0.03397466,0.39994291,0.09223302,0.06786660,0.00000000,0.45022327,0.00000000
-4.81140570,0.88815443,0.11746801,0.03503010,0.41309080,0.09526267,0.07001231,0.00000000,0.46502358,0.00000000
-4.80540270,0.91096651,0.12055267,0.03588658,0.42371539,0.09772027,0.07179661,0.00000000,0.47700667,0.00000000
-4.79939970,0.92791700,0.12283907,0.03652028,0.43157813,0.09955211,0.07317978,0.00000000,0.48590797,0.00000000
-4.79339670,0.93863480,0.12428189,0.03691351,0.43650332,0.10071964,0.07413739,0.00000000,0.49153530,0.00000000
-4.78739370,0.94290043,0.12485449,0.03705494,0.43838339,0.10120088,0.07466144,0.00000000,0.49377512,0.00000000
-4.78139070,0.94065381,0.12455016,0.03693978,0.43718222,0.10099127,0.07476134,0.00000000,0.49259675,0.00000000
-4.77538769,0.93199771,0.12338272,0.03656971,0.43293645,0.10010419,0.07446467,0.00000000,0.48805424,0.00000000
-4.76938469,0.91719656,0.12138640,0.03595275,0.42575442,0.09857087,0.07381785,0.00000000,0.48028579,0.00000000
-4.76338169,0.89667066,0.11861520,0.03510287,0.41581305,0.09643994,0.07288646,0.00000000,0.46951075,0.00000000
-4.75737869,0.87098609,0.11514147,0.03403949,0.40335251,0.09377641,0.07175543,0.00000000,0.45602433,0.00000000
-4.75137569,0.84084076,0.11105412,0.03278683,0.38866922,0.09066030,0.07052893,0.00000000,0.44019031,0.00000000
-4.74537269,0.80704727,0.10645626,0.03137313,0.37210720,0.08718496,0.06933012,0.00000000,0.42243205,0.00000000
-4.73936968,0.77051340,0.10146262,0.02982982,0.35404842,0.08345503,0.06830060,0.00000000,0.40322220,0.00000000
-4.73336668,0.73222087,0.09619663,0.02819057,0.33490238,0.07958431,0.06759973,0.00000000,0.38307164,0.00000000
-4.72736368,0.69320344,0.09078751,0.02649044,0.31509550,0.07569347,0.06740361,0.00000000,0.36251790,0.00000000
-4.72136068,0.65452486,0.08536734,0.02476488,0.29506057,0.07190773,0.06790383,0.00000000,0.34211369,0.00000000
-4.71535768,0.61725750,0.08006819,0.02304898,0.27522680,0.06835459,0.06930587,0.00000000,0.32241564,0.00000000
-4.70935468,0.58246199,0.07501949,0.02137662,0.25601056,0.06516161,0.07182709,0.00000000,0.30397369,0.00000000
-4.70335168,0.55116834,0.07034562,0.01977982,0.23780724,0.06245425,0.07569418,0.00000000,0.28732124,0.00000000
-4.69734867,0.52435853,0.06616377,0.01828813,0.22098414,0.06035386,0.08113999,0.00000000,0.27296612,0.00000000
-4.69134567,0.50295072,0.06258200,0.01692820,0.20587467,0.05897568,0.08839972,0.00000000,0.26138242,0.00000000
-4.68534267,0.48778476,0.05969771,0.01572339,0.19277365,0.05842694,0.09770625,0.00000000,0.25300303,0.00000000
-4.67933967,0.47960889,0.05759615,0.01469353,0.18193365,0.05880499,0.10928461,0.00000000,0.24821289,0.00000000
-4.67333667,0.47906722,0.05634927,0.01385473,0.17356240,0.06019536,0.12334563,0.00000000,0.24734261,0.00000000
-4.66733367,0.48668786,0.05601465,0.01321930,0.16782080,0.06266988,0.14007868,0.00000000,0.25066255,0.00000000
-4.66133067,0.50287133,0.05663450,0.01279574,0.16482174,0.06628470,0.15964368,0.00000000,0.25837700,0.00000000
-4.65532766,0.52787933,0.05823486,0.01258871,0.16462929,0.07107828,0.18216259,0.00000000,0.27061861,0.00000000
-4.64932466,0.56182384,0.06082476,0.01259916,0.16725829,0.07706940,0.20771051,0.00000000,0.28744303,0.00000000
-4.64332166,0.60465685,0.06439550,0.01282438,0.17267434,0.08425524,0.23630687,0.00000000,0.30882378,0.00000000
