energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.87393697,1.30204770,0.06558099,0.00403810,0.07213737,0.71912652,0.42579098,0.13313581,0.07804018,0.11024163
-5.86793397,1.31015327,0.07469333,0.00426955,0.07676811,0.72122217,0.42392717,0.14066225,0.07796551,0.11019835
-5.86193097,1.32550146,0.08475829,0.00458582,0.08226247,0.72660045,0.42452778,0.14953499,0.07847770,0.11084923
-5.85592796,1.34823807,0.09575409,0.00497781,0.08861224,0.73539088,0.42753064,0.15975307,0.07957226,0.11219012
-5.84992496,1.37834695,0.10763510,0.00543661,0.09578930,0.74764282,0.43281554,0.17128454,0.08123349,0.11420452
-5.84392196,1.41563399,0.12033005,0.00595328,0.10374471,0.76331628,0.44020455,0.18406375,0.08343408,0.11686225
-5.83791896,1.45971733,0.13374097,0.00651865,0.11240834,0.78227594,0.44946423,0.19798974,0.08613517,0.12011867
-5.83191596,1.51002455,0.14774295,0.00712323,0.12168915,0.80428876,0.46030969,0.21292571,0.08928679,0.12391446
-5.82591296,1.56579728,0.16218478,0.00775710,0.13147616,0.82902540,0.47241055,0.22869995,0.09282872,0.12817598
-5.81990995,1.62610362,0.17689067,0.00840987,0.14164010,0.85606579,0.48539863,0.24510804,0.09669184,0.13281632
-5.81390695,1.68985803,0.19166292,0.00907076,0.15203590,0.88490852,0.49887711,0.26191653,0.10079975,0.13773690
-5.80790395,1.75584822,0.20628571,0.00972867,0.16250575,0.91498402,0.51243091,0.27886793,0.10507073,0.14282966
-5.80190095,1.82276818,0.22052983,0.01037232,0.17288284,0.94567084,0.52563794,0.29568686,0.10942004,0.14797980
-5.79589795,1.88925591,0.23415819,0.01099048,0.18299559,0.97631452,0.53808080,0.31208730,0.11376226,0.15306883
-5.78989495,1.95393446,0.24693213,0.01157214,0.19267225,1.00624822,0.54935855,0.32778054,0.11801378,0.15797792
-5.78389195,2.01545446,0.25861811,0.01210682,0.20174570,1.03481410,0.55909804,0.34248353,0.12209523,0.16259140
-5.77788894,2.07253608,0.26899458,0.01258481,0.21005829,1.06138462,0.56696438,0.35592740,0.12593376,0.16680021
-5.77188594,2.12400871,0.27785888,0.01299741,0.21746639,1.08538258,0.57267024,0.36786565,0.12946502,0.17050508
-5.76588294,2.16884622,0.28503361,0.01333720,0.22384462,1.10629909,0.57598347,0.37808172,0.13263490,0.17361954
-5.75987994,2.20619635,0.29037251,0.01359826,0.22908950,1.12370847,0.57673287,0.38639554,0.13540070,0.17607224
-5.75387694,2.23540267,0.29376530,0.01377630,0.23312225,1.13727960,0.57481178,0.39266880,0.13773188,0.17780888
-5.74787394,2.25601819,0.29514138,0.01386881,0.23589079,1.14678285,0.57017952,0.39680868,0.13961025,0.17879328
-5.74187094,2.26781002,0.29447225,0.01387513,0.23737072,1.15209272,0.56286049,0.39876988,0.14102964,0.17900788
-5.73586793,2.27075504,0.29177240,0.01379638,0.23756521,1.15318581,0.55294114,0.39855476,0.14199499,0.17845342
-5.72986493,2.26502698,0.28709882,0.01363547,0.23650402,1.15013457,0.54056486,0.39621184,0.14252105,0.17714792
-5.72386193,2.25097577,0.28054889,0.01339693,0.23424140,1.14309719,0.52592520,0.39183250,0.14263062,0.17512506
-5.71785893,2.22910062,0.27225704,0.01308673,0.23085329,1.13230433,0.50925756,0.38554625,0.14235256,0.17243202
-5.71185593,2.20001830,0.26239011,0.01271205,0.22643374,1.11804350,0.49082992,0.37751471,0.14171956,0.16912686
-5.70585293,2.16442870,0.25114174,0.01228105,0.22109092,1.10064208,0.47093296,0.36792480,0.14076596,0.16527572
-5.69984992,2.12307943,0.23872608,0.01180253,0.21494279,1.08044999,0.44986995,0.35698123,0.13952559,0.16094986
-5.69384692,2.07673170,0.22537099,0.01128570,0.20811273,1.05782295,0.42794692,0.34489898,0.13802987,0.15622271
-5.68784392,2.02612907,0.21131108,0.01073986,0.20072531,1.03310728,0.40546355,0.33189585,0.13630618,0.15116725
-5.68184092,1.97197073,0.19678101,0.01017417,0.19290241,1.00662699,0.38270495,0.31818562,0.13437673,0.14585354
-5.67583792,1.91489055,0.18200906,0.00959738,0.18475982,0.97867376,0.35993475,0.30397204,0.13225779,0.14034676
-5.66983492,1.85544255,0.16721144,0.00901767,0.17640448,0.94950025,0.33738970,0.28944380,0.12995950,0.13470574
-5.66383192,1.79409331,0.15258738,0.00844250,0.16793245,0.91931668,0.31527576,0.27477074,0.12748612,0.12898200
-5.65782891,1.73122101,0.13831522,0.00787852,0.15942757,0.88829093,0.29376588,0.26010138,0.12483675,0.12321924
-5.65182591,1.66712066,0.12454951,0.00733154,0.15096086,0.85655154,0.27299922,0.24556161,0.12200647,0.11745348
-5.64582291,1.60201455,0.11141923,0.00680656,0.14259065,0.82419328,0.25308188,0.23125461,0.11898772,0.11171346
-5.63981991,1.53606681,0.09902698,0.00630781,0.13436320,0.79128475,0.23408875,0.21726183,0.11577191,0.10602152
-5.63381691,1.46940060,0.08744920,0.00583892,0.12631389,0.75787709,0.21606642,0.20364479,0.11235115,0.10039471
-5.62781391,1.40211652,0.07673718,0.00540306,0.11846864,0.72401325,0.19903675,0.19044756,0.10871988,0.09484600
-5.62181091,1.33431091,0.06691883,0.00500313,0.11084569,0.68973706,0.18300098,0.17769960,0.10487641,0.08938564
-5.61580790,1.26609270,0.05800100,0.00464202,0.10345727,0.65510138,0.16794391,0.16541883,0.10082426,0.08402241
-5.60980490,1.19759762,0.04997215,0.00432288,0.09631137,0.62017488,0.15383816,0.15361467,0.09657315,0.07876480
-5.60380190,1.12899930,0.04280532,0.00404935,0.08941325,0.58504702,0.14064816,0.14229086,0.09213965,0.07362202
-5.59779890,1.06051637,0.03646116,0.00382587,0.08276683,0.54983103,0.12833369,0.13144796,0.08754756,0.06860471
-5.59179590,0.99241574,0.03089091,0.00365800,0.07637569,0.51466477,0.11685297,0.12108542,0.08282776,0.06372554
-5.58579290,0.92501193,0.02603922,0.00355266,0.07024385,0.47970962,0.10616518,0.11120312,0.07801790,0.05899940
-5.57978989,0.85866300,0.02184679,0.00351849,0.06437617,0.44514752,0.09623240,0.10180250,0.07316170,0.05444356
-5.57378689,0.79376361,0.01825266,0.00356604,0.05877855,0.41117667,0.08702095,0.09288707,0.06830806,0.05007742
-5.56778389,0.73073598,0.01519615,0.00370810,0.05345784,0.37800608,0.07850230,0.08446269,0.06351003,0.04592230
-5.56178089,0.67001956,0.01261851,0.00395988,0.04842152,0.34584956,0.07065350,0.07653735,0.05882370,0.04200097
-5.55577789,0.61206023,0.01046419,0.00433922,0.04367736,0.31491963,0.06345735,0.06912078,0.05430714,0.03833718
-5.54977489,0.55729987,0.00868178,0.00486671,0.03923287,0.28542158,0.05690227,0.06222391,0.05001932,0.03495521
-5.54377189,0.50616691,0.00722465,0.00556576,0.03509484,0.25754828,0.05098213,0.05585821,0.04601929,0.03187933
-5.53776888,0.45906834,0.00605131,0.00646260,0.03126885,0.23147589,0.04569597,0.05003515,0.04236544,0.02913340
-5.53176588,0.41638361,0.00512560,0.00758616,0.02775889,0.20736068,0.04104779,0.04476558,0.03911494,0.02674053
-5.52576288,0.37846056,0.00441665,0.00896783,0.02456701,0.18533712,0.03704640,0.04005941,0.03632350,0.02472274
-5.51975988,0.34561325,0.00389865,0.01064116,0.02169317,0.16551723,0.03370539,0.03592527,0.03404515,0.02310074
-5.51375688,0.31812172,0.00355063,0.01264132,0.01913517,0.14799106,0.03104321,0.03237047,0.03233231,0.02189382
-5.50775388,0.29623313,0.00335604,0.01500452,0.01688864,0.13282824,0.02908333,0.02940104,0.03123587,0.02111965
-5.50175088,0.28016412,0.00330233,0.01776718,0.01494723,0.12008038,0.02785452,0.02702184,0.03080535,0.02079426
-5.49574787,0.27010373,0.00338050,0.02096504,0.01330277,0.10978401,0.02739105,0.02523690,0.03108912,0.02093186
-5.48974487,0.26621651,0.00358458,0.02463211,0.01194559,0.10196388,0.02773301,0.02404969,0.03213445,0.02154479
-5.48374187,0.26864541,0.00391114,0.02879949,0.01086483,0.09663642,0.02892636,0.02346346,0.03398752,0.02264330
-5.47773887,0.27751397,0.00435880,0.03349418,0.01004870,0.09381289,0.03102297,0.02348152,0.03669320,0.02423538
-5.47173587,0.29292761,0.00492771,0.03873781,0.00948484,0.09350233,0.03408034,0.02410750,0.04029470,0.02632647
-5.46573287,0.31497373,0.00561904,0.04454540,0.00916061,0.09571388,0.03816115,0.02534549,0.04483293,0.02891920
-5.45972986,0.34372068,0.00643449,0.05092426,0.00906329,0.10045850,0.04333246,0.02720010,0.05034566,0.03201298
-5.45372686,0.37921552,0.00737581,0.05787296,0.00918033,0.10774997,0.04966456,0.02967638,0.05686650,0.03560373
-5.44772386,0.42148087,0.00844433,0.06538060,0.00949951,0.11760513,0.05722961,0.03277966,0.06442361,0.03968350
-5.44172086,0.47051097,0.00964050,0.07342636,0.01000903,0.13004340,0.06609989,0.03651530,0.07303846,0.04424022
-5.43571786,0.52626748,0.01096350,0.08197932,0.01069764,0.14508577,0.07634579,0.04088832,0.08272433,0.04925750
-5.42971486,0.58867531,0.01241085,0.09099885,0.01155466,0.16275308,0.08803361,0.04590307,0.09348506,0.05471458
-5.42371186,0.65761892,0.01397809,0.10043530,0.01257004,0.18306410,0.10122324,0.05156283,0.10531372,0.06058640
-5.41770885,0.73293971,0.01565856,0.11023123,0.01373439,0.20603319,0.11596569,0.05786943,0.11819172,0.06684390
-5.41170585,0.81443458,0.01744322,0.12032315,0.01503903,0.23166804,0.13230075,0.06482295,0.13208805,0.07345445
-5.40570285,0.90185637,0.01932058,0.13064363,0.01647604,0.25996735,0.15025474,0.07242154,0.14695908,0.08038256
-5.39969985,0.99491619,0.02127675,0.14112385,0.01803829,0.29091878,0.16983849,0.08066127,0.16274874,0.08759075
-5.39369685,1.09328784,0.02329564,0.15169652,0.01971960,0.32449733,0.19104566,0.08953619,0.17938933,0.09504058
-5.38769385,1.19661433,0.02535921,0.16229891,0.02151478,0.36066406,0.21385143,0.09903852,0.19680281,0.10269386
-5.38169085,1.30451646,0.02744791,0.17287611,0.02341982,0.39936541,0.23821178,0.10915888,0.21490272,0.11051396
-5.37568784,1.41660299,0.02954125,0.18338413,0.02543202,0.44053311,0.26406319,0.11988683,0.23359661,0.11846712
-5.36968484,1.53248218,0.03161844,0.19379290,0.02755015,0.48408465,0.29132296,0.13121128,0.25278888,0.12652381
-5.36368184,1.65177405,0.03365915,0.20408883,0.02977461,0.52992427,0.31989014,0.14312116,0.27238406,0.13465993
-5.35767884,1.77412279,0.03564438,0.21427695,0.03210761,0.57794451,0.34964692,0.15560601,0.29229017,0.14285786
-5.35167584,1.89920868,0.03755731,0.22438234,0.03455327,0.62802810,0.38046066,0.16865652,0.31242230,0.15110730
-5.34567284,2.02675865,0.03938424,0.23445082,0.03711772,0.68005011,0.41218624,0.18226508,0.33270587,0.15940573
-5.33966983,2.15655501,0.04111541,0.24454879,0.03980916,0.73388037,0.44466889,0.19642610,0.35307975,0.16775858
-5.33366683,2.28844156,0.04274587,0.25476213,0.04263787,0.78938572,0.47774720,0.21113622,0.37349878,0.17617901
-5.32766383,2.42232654,0.04427610,0.26519418,0.04561609,0.84643224,0.51125642,0.22639423,0.39393563,0.18468715
-5.32166083,2.55818220,0.04571265,0.27596288,0.04875789,0.90488724,0.54503167,0.24220079,0.41438185,0.19330908
-5.31565783,2.69604055,0.04706841,0.28719701,0.05207895,0.96462074,0.57891131,0.25855783,0.43484806,0.20207529
-5.30965483,2.83598540,0.04836281,0.29903176,0.05559619,1.02550667,0.61274002,0.27546772,0.45536303,0.21101884
-5.30365183,2.97814087,0.04962167,0.31160380,0.05932733,1.08742340,0.64637177,0.29293215,0.47597186,0.22017327
-5.29764882,3.12265671,0.05087686,0.32504595,0.06329040,1.15025387,0.67967258,0.31095080,0.49673316,0.22957022
-5.29164582,3.26969106,0.05216561,0.33948173,0.06750311,1.21388511,0.71252286,0.32951983,0.51771535,0.23923707
-5.28564282,3.41939137,0.05352963,0.35502003,0.07198211,1.27820747,0.74481958,0.34863034,0.53899224,0.24919454
-5.27963982,3.57187453,0.05501391,0.37175010,0.07674219,1.34311337,0.77647800,0.36826678,0.56063812,0.25945444
-5.27363682,3.72720701,0.05666530,0.38973710,0.08179546,1.40849605,0.80743320,0.38840545,0.58272247,0.27001774
-5.26763382,3.88538627,0.05853095,0.40901840,0.08715038,1.47424819,0.83764127,0.40901326,0.60530469,0.28087292
-5.26163082,4.04632433,0.06065650,0.42960078,0.09281088,1.54026074,0.86708026,0.43004673,0.62842899,0.29199494
-5.25562781,4.20983461,0.06308429,0.45145874,0.09877537,1.60642220,0.89575092,0.45145148,0.65211975,0.30334458
-5.24962481,4.37562272,0.06585148,0.47453388,0.10503585,1.67261838,0.92367726,0.47316214,0.67637757,0.31486857
-5.24362181,4.54328205,0.06898820,0.49873544,0.11157712,1.73873287,0.95090685,0.49510283,0.70117621,0.32650021
-5.23761881,4.71229447,0.07251589,0.52394200,0.11837603,1.80464837,0.97751100,0.51718827,0.72646062,0.33816066
-5.23161581,4.88203636,0.07644577,0.55000414,0.12540094,1.87024884,1.00358466,0.53932545,0.75214612,0.34976079
-5.22561281,5.05178986,0.08077758,0.57674812,0.13261138,1.93542255,1.02924608,0.56141581,0.77811881,0.36120354
-5.21960980,5.22075897,0.08549868,0.60398017,0.13995798,2.00006586,1.05463605,0.58335803,0.80423714,0.37238670
-5.21360680,5.38808986,0.09058348,0.63149142,0.14738259,2.06408751,1.07991682,0.60505109,0.83033475,0.38320586
-5.20760380,5.55289433,0.09599339,0.65906313,0.15481888,2.12741332,1.10527027,0.62639763,0.85622417,0.39355768
-5.20160080,5.71427557,0.10167715,0.68647196,0.16219314,2.18999083,1.13089560,0.64730739,0.88170155,0.40334294
-5.19559780,5.87135470,0.10757165,0.71349524,0.16942547,2.25179350,1.15700613,0.66770057,0.90655196,0.41246961
-5.18959480,6.02329696,0.11360330,0.73991579,0.17643137,2.31282415,1.18382519,0.68751086,0.93055510,0.42085551
-5.18359180,6.16933607,0.11968978,0.76552636,0.18312359,2.37311719,1.21158114,0.70668806,0.95349129,0.42843057
-5.17758879,6.30879562,0.12574219,0.79013342,0.18941427,2.43273916,1.24050132,0.72520005,0.97514735,0.43513859
-5.17158579,6.44110637,0.13166762,0.81356017,0.19521735,2.49178747,1.27080507,0.74303407,0.99532224,0.44093836
-5.16558279,6.56581858,0.13737192,0.83564886,0.20045108,2.55038697,1.30269586,0.76019704,1.01383222,0.44580415
-5.15957979,6.68260882,0.14276266,0.85626230,0.20504066,2.60868427,1.33635271,0.77671516,1.03051531,0.44972560
-5.15357679,6.79128105,0.14775216,0.87528462,0.20892081,2.66684007,1.37192110,0.79263254,1.04523504,0.45270686
-5.14757379,6.89176205,0.15226047,0.89262139,0.21203825,2.72501945,1.40950373,0.80800909,1.05788325,0.45476532
-5.14157079,6.98409162,0.15621813,0.90819913,0.21435390,2.78338084,1.44915146,0.82291778,1.06838198,0.45592979
-5.13556778,7.06840844,0.15956872,0.92196439,0.21584483,2.84206389,1.49085489,0.83744133,1.07668441,0.45623830
-5.12956478,7.14493241,0.16227096,0.93388252,0.21650567,2.90117723,1.53453707,0.85166873,1.08277488,0.45573575
-5.12356178,7.21394494,0.16430030,0.94393617,0.21634962,2.96078662,1.58004774,0.86569163,1.08666800,0.45447140
-5.11755878,7.27576834,0.16565002,0.95212383,0.21540886,3.02090448,1.62715963,0.87960083,1.08840710,0.45249644
-5.11155578,7.33074570,0.16633165,0.95845826,0.21373430,3.08148134,1.67556726,0.89348329,1.08806194,0.44986173
-5.10555278,7.37922248,0.16637472,0.96296517,0.21139471,3.14240015,1.72488847,0.90741948,1.08572587,0.44661587
-5.09954977,7.42153101,0.16582594,0.96568190,0.20847531,3.20347380,1.77466904,0.92148155,1.08151265,0.44280354
-5.09354677,7.45797848,0.16474766,0.96665638,0.20507561,3.26444630,1.82439046,0.93573211,1.07555293,0.43846441
-5.08754377,7.48883916,0.16321576,0.96594621,0.20130683,3.32499776,1.87348073,0.95022379,1.06799056,0.43363247
-5.08154077,7.51435088,0.16131712,0.96361789,0.19728874,3.38475310,1.92132810,0.96499946,1.05897887,0.42833584
-5.07553777,7.53471574,0.15914654,0.95974607,0.19314621,3.44329418,1.96729740,0.98009302,1.04867695,0.42259707
-5.06953477,7.55010444,0.15680344,0.95441290,0.18900545,3.50017477,2.01074837,0.99553060,1.03724603,0.41643378
-5.06353177,7.56066364,0.15438838,0.94770722,0.18499009,3.55493773,2.05105540,1.01133202,1.02484601,0.40985973
-5.05752876,7.56652549,0.15199952,0.93972370,0.18121729,3.60713353,2.08762807,1.02751231,1.01163226,0.40288602
-5.05152576,7.56781829,0.14972911,0.93056179,0.17779395,3.65633920,2.11993153,1.04408317,0.99775268,0.39552256
-5.04552276,7.56467739,0.14766030,0.92032444,0.17481319,3.70217682,2.14750604,1.06105411,0.98334500,0.38777945
-5.03951976,7.55725560,0.14586422,0.90911670,0.17235121,3.74433068,2.16998492,1.07843339,0.96853453,0.37966843
-5.03351676,7.54573229,0.14439750,0.89704410,0.17046465,3.78256245,2.18711004,1.09622855,0.95343230,0.37120410
-5.02751376,7.53032088,0.14330041,0.88421096,0.16918861,3.81672366,2.19874447,1.11444659,0.93813358,0.36240502
-5.02151076,7.51127458,0.14259549,0.87071871,0.16853532,3.84676526,2.20488148,1.13309398,0.92271700,0.35329449
-5.01550775,7.48889034,0.14228699,0.85666436,0.16849356,3.87274395,2.20564991,1.15217653,0.90724419,0.34390109
-5.00950475,7.46351139,0.14236088,0.84213910,0.16902890,3.89482530,2.20131541,1.17169926,0.89175998,0.33425894
-5.00350175,7.43552878,0.14278558,0.82722738,0.17008479,3.91328382,2.19227765,1.19166653,0.87629329,0.32440764
-4.99749875,7.40538237,0.14351338,0.81200639,0.17158429,3.92850022,2.17906365,1.21208241,0.86085862,0.31439198
-4.99149575,7.37356172,0.14448242,0.79654610,0.17343269,3.94095619,2.16231733,1.23295160,0.84545818,0.30426148
-4.98549275,7.34060724,0.14561916,0.78090992,0.17552065,3.95122701,2.14278581,1.25428065,0.83008460,0.29406966
-4.97948974,7.30711167,0.14684136,0.76515594,0.17772798,3.95997225,2.12130269,1.27607974,0.81472413,0.28387331
-4.97348674,7.27372178,0.14806128,0.74933874,0.17992770,3.96792493,2.09876900,1.29836469,0.79936030,0.27373158
-4.96748374,7.24113999,0.14918903,0.73351168,0.18199048,3.97587903,2.07613219,1.32115906,0.78397768,0.26370510
-4.96148074,7.21012510,0.15013605,0.71772949,0.18378910,3.98467566,2.05436377,1.34449609,0.76856588,0.25385508
-4.95547774,7.18149149,0.15081838,0.70205107,0.18520280,3.99518767,2.03443623,1.36842015,0.75312334,0.24424242
-4.94947474,7.15610561,0.15115975,0.68654218,0.18612141,4.00830264,2.01729964,1.39298738,0.73766071,0.23492687
-4.94347174,7.13487904,0.15109427,0.67127790,0.18644911,4.02490429,2.00385860,1.41826518,0.72220389,0.22596624
-4.93746873,7.11875711,0.15056869,0.65634469,0.18610748,4.04585224,1.99495005,1.44433029,0.70679613,0.21741568
-4.93146573,7.10870252,0.14954410,0.64184170,0.18503807,4.07196010,1.99132240,1.47126537,0.69149943,0.20932689
-4.92546273,7.10567365,0.14799705,0.62788137,0.18320400,4.10397240,1.99361668,1.49915383,0.67639485,0.20174756
-4.91945973,7.11059786,0.14591997,0.61458908,0.18059091,4.14254058,2.00235003,1.52807322,0.66158176,0.19472064
-4.91345673,7.12434017,0.14332106,0.60210186,0.17720696,4.18819884,2.01790220,1.55808717,0.64717606,0.18828382
-4.90745373,7.14766868,0.14022356,0.59056617,0.17308200,4.24134070,2.04050537,1.58923645,0.63330739,0.18246887
-4.90145073,7.18121800,0.13666442,0.58013480,0.16826611,4.30219722,2.07023784,1.62152946,0.62011537,0.17730121
-4.89544772,7.22545279,0.13269259,0.57096298,0.16282725,4.37081816,2.10702180,1.65493278,0.60774515,0.17279939
-4.88944472,7.28063334,0.12836689,0.56320396,0.15684857,4.44705701,2.15062548,1.68936252,0.59634240,0.16897468
-4.88344172,7.34678536,0.12375364,0.55700419,0.15042512,4.53056129,2.20066966,1.72467700,0.58604796,0.16583083
-4.87743872,7.42367610,0.11892418,0.55249823,0.14366037,4.62076881,2.25663853,1.76067137,0.57699245,0.16336381
-4.87143572,7.51079841,0.11395225,0.54980388,0.13666260,4.71691074,2.31789458,1.79707482,0.56929108,0.16156180
-4.86543272,7.60736432,0.10891153,0.54901738,0.12954129,4.81802181,2.38369707,1.83355072,0.56303879,0.16040523
-4.85942971,7.71230872,0.10387333,0.55020919,0.12240370,4.92295766,2.45322334,1.86969986,0.55830614,0.15986701
-4.85342671,7.82430361,0.09890448,0.55342028,0.11535172,5.03041902,2.52559233,1.90506697,0.55513588,0.15991289
-4.84742371,7.94178230,0.09406554,0.55865917,0.10847914,5.13898177,2.59988907,1.93915034,0.55354048,0.16050197
-4.84142071,8.06297272,0.08940938,0.56589974,0.10186935,5.24713189,2.67518929,1.97141417,0.55350068,0.16158734
-4.83541771,8.18593817,0.08498010,0.57507989,0.09559358,5.35330379,2.75058304,2.00130321,0.55496500,0.16311674
-4.82941471,8.30862366,0.08081234,0.58610097,0.08970970,5.45592025,2.82519613,2.02825901,0.55785029,0.16503341
-4.82341171,8.42890553,0.07693096,0.59882807,0.08426153,5.55343244,2.89820853,2.05173708,0.56204321,0.16727689
-4.81740870,8.54464210,0.07335109,0.61309098,0.07927868,5.64435803,2.96886893,2.07122412,0.56740250,0.16978390
-4.81140570,8.65372290,0.07007842,0.62868594,0.07477687,5.72731594,3.03650487,2.08625457,0.57376201,0.17248911
-4.80540270,8.75411471,0.06710986,0.64537788,0.07075867,5.80105625,3.10052800,2.09642570,0.58093426,0.17532602
-4.79939970,8.84390234,0.06443437,0.66290336,0.06721458,5.86448420,3.16043462,2.10141060,0.58871451,0.17822765
-4.79339670,8.92132314,0.06203396,0.68097392,0.06412441,5.91667760,3.21580160,2.10096850,0.59688499,0.18112727
-4.78739370,8.98479433,0.05988488,0.69927997,0.06145882,5.95689737,3.26627831,2.09495207,0.60521940,0.18395899
-4.78139070,9.03293283,0.05795880,0.71749508,0.05918104,5.98459120,3.31157528,2.08331144,0.61348738,0.18665840
-4.77538769,9.06456798,0.05622411,0.73528074,0.05724863,5.99939100,3.35145060,2.06609492,0.62145895,0.18916305
-4.76938469,9.07874753,0.05464718,0.75229147,0.05561523,6.00110471,3.38569520,2.04344648,0.62890872,0.19141299
-4.76338169,9.07473805,0.05319358,0.76818034,0.05423228,5.98970374,3.41411822,2.01560026,0.63561999,0.19335128
-4.75737869,9.05202090,0.05182924,0.78260479,0.05305057,5.96530705,3.43653347,1.98287251,0.64138846,0.19492449
-4.75137569,9.01028487,0.05052148,0.79523281,0.05202178,5.92816331,3.45274833,1.94565132,0.64602567,0.19608325
-4.74537269,8.94941698,0.04923995,0.80574923,0.05109971,5.87863226,3.46255575,1.90438478,0.64936201,0.19678278
-4.73936968,8.86949230,0.04795739,0.81386211,0.05024145,5.81716645,3.46573015,1.85956802,0.65124943,0.19698352
-4.73336668,8.77076401,0.04665031,0.81930913,0.04940829,5.74429437,3.46202763,1.81172973,0.65156362,0.19665172
-4.72736368,8.65365399,0.04529941,0.82186371,0.04856644,5.66060567,3.45119065,1.76141866,0.65020577,0.19576006
-4.72136068,8.51874466,0.04388987,0.82134071,0.04768760,5.56673893,3.43295692,1.70919053,0.64710387,0.19428827
-4.71535768,8.36677189,0.04241153,0.81760153,0.04674928,5.46337226,3.40707213,1.65559585,0.64221348,0.19222366
-4.70935468,8.19861892,0.04085884,0.81055842,0.04573499,5.35121669,3.37330576,1.60116885,0.63551801,0.18956168
-4.70335168,8.01531081,0.03923070,0.80017764,0.04463427,5.23101205,3.33146906,1.54641794,0.62702844,0.18630619
-4.69734867,7.81800892,0.03753016,0.78648162,0.04344257,5.10352503,3.28143414,1.49181760,0.61678258,0.18246979
-4.69134567,7.60800483,0.03576401,0.76954956,0.04216095,4.96954865,3.22315299,1.43780210,0.60484378,0.17807384
-4.68534267,7.38671286,0.03394232,0.74951679,0.04079580,4.82990272,3.15667524,1.38476084,0.59129923,0.17314837
-4.67933967,7.15566089,0.03207783,0.72657253,0.03935836,4.68543450,3.08216362,1.33303528,0.57625782,0.16773173
-4.67333667,6.91647886,0.03018541,0.70095628,0.03786423,4.53701893,2.99990598,1.28291755,0.55984766,0.16187005
-4.66733367,6.67088468,0.02828140,0.67295281,0.03633284,4.38555788,2.91032323,1.23465029,0.54221337,0.15561655
-4.66133067,6.42066757,0.02638307,0.64288603,0.03478686,4.23197801,2.81397239,1.18842785,0.52351319,0.14903062
-4.65532766,6.16766877,0.02450806,0.61111176,0.03325166,4.07722687,2.71154454,1.14439846,0.50391599,0.14217674
-4.64932466,5.91376010,0.02267381,0.57800985,0.03175469,3.92226701,2.60385756,1.10266727,0.48359839,0.13512335
-4.64332166,5.66082071,0.02089721,0.54397579,0.03032495,3.76806816,2.49184370,1.06329995,0.46274190,0.12794158
