energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.63381691,1.93525549,0.53018082,1.01330048,0.02028347,0.52213663,0.57843894,0.00000000
-5.62781391,2.02097124,0.55821624,1.07572676,0.02095837,0.53133695,0.62138560,0.00000000
-5.62181091,2.10102125,0.58535326,1.13606754,0.02152577,0.53832599,0.66361457,0.00000000
-5.61580790,2.17461053,0.61139851,1.19365690,0.02197650,0.54309138,0.70463892,0.00000000
-5.60980490,2.24113556,0.63622455,1.24788765,0.02230377,0.54570144,0.74398955,0.00000000
-5.60380190,2.30021445,0.65978237,1.29823304,0.02250339,0.54630786,0.78123039,0.00000000
-5.59779890,2.35171118,0.68211211,1.34426683,0.02257400,0.54514587,0.81597337,0.00000000
-5.59179590,2.39575278,0.70335156,1.38568082,0.02251713,0.54253159,0.84789212,0.00000000
-5.58579290,2.43273842,0.72374172,1.42229886,0.02233722,0.53885691,0.87673407,0.00000000
-5.57978989,2.46333967,0.74362895,1.45408670,0.02204150,0.53458187,0.90232997,0.00000000
-5.57378689,2.48849147,0.76346330,1.48115691,0.02163983,0.53022480,0.92460062,0.00000000
-5.56778389,2.50937362,0.78379262,1.50376854,0.02114441,0.52635054,0.94356015,0.00000000
-5.56178089,2.52738296,0.80525237,1.52232113,0.02056943,0.52355700,0.95931565,0.00000000
-5.55577789,2.54409661,0.82855096,1.53734322,0.01993065,0.52246028,0.97206308,0.00000000
-5.54977489,2.56122718,0.85445090,1.54947534,0.01924494,0.52367895,0.98207951,0.00000000
-5.54377189,2.58057084,0.88374589,1.55944820,0.01852977,0.52781744,0.98971184,0.00000000
-5.53776888,2.60394974,0.91723449,1.56805656,0.01780273,0.53544924,0.99536253,0.00000000
-5.53176588,2.63315035,0.95569090,1.57612965,0.01708095,0.54709992,0.99947293,0.00000000
-5.52576288,2.66985937,0.99983379,1.58449939,0.01638071,0.56323052,1.00250471,0.00000000
-5.51975988,2.71559955,1.05029408,1.59396738,0.01571691,0.58422152,1.00492043,0.00000000
-5.51375688,2.77166711,1.10758283,1.60527199,0.01510275,0.61035779,1.00716390,0.00000000
-5.50775388,2.83907340,1.17206039,1.61905699,0.01454936,0.64181485,1.00964134,0.00000000
-5.50175088,2.91849265,1.24390826,1.63584282,0.01406563,0.67864692,1.01270408,0.00000000
-5.49574787,3.01021818,1.32310476,1.65600190,0.01365799,0.72077713,1.01663370,0.00000000
-5.48974487,3.11412899,1.40940588,1.67973908,0.01333047,0.76799025,1.02163023,0.00000000
-5.48374187,3.22966857,1.50233251,1.70707803,0.01308466,0.81992854,1.02780401,0.00000000
-5.47773887,3.35583740,1.60116505,1.73785464,0.01291991,0.87609103,1.03517162,0.00000000
-5.47173587,3.49120022,1.70494612,1.77171755,0.01283359,0.93583652,1.04365619,0.00000000
-5.46573287,3.63390879,1.81249213,1.80813643,0.01282136,0.99839078,1.05309196,0.00000000
-5.45972986,3.78174008,1.92241368,1.84641758,0.01287764,1.06285796,1.06323324,0.00000000
-5.45372686,3.93214958,2.03314481,1.88572676,0.01299599,1.12823634,1.07376715,0.00000000
-5.44772386,4.08233843,2.14298052,1.92511843,0.01316965,1.19343823,1.08432987,0.00000000
-5.44172086,4.22933275,2.25012149,1.96357044,0.01339206,1.25731370,1.09452558,0.00000000
-5.43571786,4.37007271,2.35272492,2.00002296,0.01365729,1.31867777,1.10394740,0.00000000
-5.42971486,4.50150847,2.44895951,2.03342022,0.01396062,1.37634008,1.11219936,0.00000000
-5.42371186,4.62069956,2.53706281,2.06275337,0.01429890,1.42913639,1.11891849,0.00000000
-5.41770885,4.72491409,2.61539857,2.08710279,0.01467097,1.47596078,1.12379602,0.00000000
-5.41170585,4.81172376,2.68251184,2.10567800,0.01507790,1.51579734,1.12659673,0.00000000
-5.40570285,4.87909092,2.73717948,2.11785364,0.01552319,1.54775027,1.12717550,0.00000000
-5.39969985,4.92544379,2.77845371,2.12319965,0.01601283,1.57107107,1.12549039,0.00000000
-5.39369685,4.94973667,2.80569688,2.12150454,0.01655520,1.58518169,1.12161137,0.00000000
-5.38769385,4.95149218,2.81860562,2.11279039,0.01716089,1.58969282,1.11572445,0.00000000
-5.38169085,4.93082368,2.81722323,2.09731899,0.01784235,1.58441617,1.10813072,0.00000000
-5.37568784,4.88843626,2.80193957,2.07558857,0.01861342,1.56937051,1.09924035,0.00000000
-5.36968484,4.82560647,2.77347831,2.04832120,0.01948874,1.54478101,1.08956163,0.00000000
-5.36368184,4.74414094,2.73287199,2.01644121,0.02048307,1.51107187,1.07968541,0.00000000
-5.35767884,4.64631591,2.68142593,1.98104551,0.02161049,1.46885264,1.07026556,0.00000000
-5.35167584,4.53479987,2.62067246,1.94336692,0.02288362,1.41889880,1.06199614,0.00000000
-5.34567284,4.41256262,2.55231754,1.90473203,0.02431278,1.36212743,1.05558622,0.00000000
-5.33966983,4.28277470,2.47818208,1.86651533,0.02590512,1.29956907,1.05173338,0.00000000
-5.33366683,4.14870124,2.40014047,1.83009148,0.02766394,1.23233689,1.05109693,0.00000000
-5.32766383,4.01359477,2.32005896,1.79678773,0.02958793,1.16159458,1.05427196,0.00000000
-5.32166083,3.88059148,2.23973659,1.76783836,0.03167069,1.08852420,1.06176539,0.00000000
-5.31565783,3.75261490,2.16085081,1.74434310,0.03390031,1.01429510,1.07397487,0.00000000
-5.30965483,3.63229081,2.08491019,1.72723095,0.03625920,0.94003530,1.09117152,0.00000000
-5.30365183,3.52187655,2.01321568,1.71723105,0.03872409,0.86680597,1.11348719,0.00000000
-5.29764882,3.42320695,1.94683175,1.71485132,0.04126630,0.79557996,1.14090673,0.00000000
-5.29164582,3.33765842,1.88656817,1.72036576,0.04385220,0.72722485,1.17326562,0.00000000
-5.28564282,3.26613195,1.83297254,1.73381054,0.04644395,0.66249071,1.21025295,0.00000000
-5.27963982,3.20905462,1.78633333,1.75498886,0.04900039,0.60200270,1.25141967,0.00000000
-5.27363682,3.16639869,1.74669262,1.78348391,0.05147817,0.54625831,1.29619168,0.00000000
-5.26763382,3.13771647,1.71386748,1.81867927,0.05383302,0.49562890,1.34388708,0.00000000
-5.26163082,3.12218858,1.68747832,1.85978545,0.05602109,0.45036502,1.39373695,0.00000000
-5.25562781,3.11868280,1.66698275,1.90587138,0.05800041,0.41060488,1.44490864,0.00000000
-5.24962481,3.12582025,1.65171296,1.95589919,0.05973229,0.37638542,1.49653058,0.00000000
-5.24362181,3.14204585,1.64091476,2.00876075,0.06118271,0.34765507,1.54771765,0.00000000
-5.23761881,3.16569955,1.63378662,2.06331442,0.06232355,0.32428769,1.59759592,0.00000000
-5.23161581,3.19508548,1.62951695,2.11842055,0.06313371,0.30609688,1.64532595,0.00000000
-5.22561281,3.22853604,1.62731813,2.17297418,0.06359992,0.29285016,1.69012365,0.00000000
-5.21960980,3.26446872,1.62645620,2.22593406,0.06371736,0.28428237,1.73127812,0.00000000
-5.21360680,3.30143362,1.62627521,2.27634684,0.06348998,0.28010792,1.76816573,0.00000000
-5.20760380,3.33815042,1.62621561,2.32336596,0.06293046,0.28003151,1.80026037,0.00000000
-5.20160080,3.37353395,1.62582645,2.36626476,0.06205993,0.28375691,1.82713947,0.00000000
-5.19559780,3.40670813,1.62477127,2.40444390,0.06090730,0.29099393,1.84848607,0.00000000
-5.18959480,3.43700870,1.62282801,2.43743313,0.05950837,0.30146306,1.86408710,0.00000000
-5.18359180,3.46397534,1.61988335,2.46488806,0.05790464,0.31489824,1.87382839,0.00000000
-5.17758879,3.48733458,1.61592225,2.48658239,0.05614200,0.33104742,1.87768679,0.00000000
-5.17158579,3.50697500,1.61101349,2.50239661,0.05426915,0.34967143,1.87572041,0.00000000
-5.16558279,3.52291662,1.60529218,2.51230397,0.05233603,0.37054120,1.86805727,0.00000000
-5.15957979,3.53527635,1.59894029,2.51635479,0.05039216,0.39343365,1.85488342,0.00000000
-5.15357679,3.54423175,1.59216622,2.51466003,0.04848511,0.41812678,1.83643101,0.00000000
-5.14757379,3.54998507,1.58518454,2.50737512,0.04665894,0.44439420,1.81296701,0.00000000
-5.14157079,3.55272957,1.57819677,2.49468488,0.04495293,0.47199968,1.78478299,0.00000000
-5.13556778,3.55261979,1.57137430,2.47679028,0.04340044,0.50069214,1.75218646,0.00000000
-5.12956478,3.54974741,1.56484397,2.45389750,0.04202804,0.53020149,1.71549392,0.00000000
-5.12356178,3.54412378,1.55867726,2.42620990,0.04085496,0.56023587,1.67502569,0.00000000
-5.11755878,3.53566988,1.55288326,2.39392281,0.03989273,0.59048047,1.63110264,0.00000000
-5.11155578,3.52421422,1.54740592,2.35722144,0.03914527,0.62059835,1.58404448,0.00000000
-5.10555278,3.50949839,1.54212545,2.31628161,0.03860913,0.65023329,1.53416953,0.00000000
-5.09954977,3.49119007,1.53686386,2.27127293,0.03827406,0.67901482,1.48179551,0.00000000
-5.09354677,3.46890238,1.53139426,2.22236413,0.03812381,0.70656512,1.42724106,0.00000000
-5.08754377,3.44221838,1.52545322,2.16972979,0.03813711,0.73250780,1.37082767,0.00000000
-5.08154077,3.41071930,1.51875563,2.11355795,0.03828880,0.75647789,1.31288141,0.00000000
-5.07553777,3.37401456,1.51101115,2.05405788,0.03855100,0.77813277,1.25373443,0.00000000
-5.06953477,3.33177183,1.50194118,1.99146728,0.03889439,0.79716323,1.19372567,0.00000000
-5.06353177,3.28374516,1.49129545,1.92605832,0.03928939,0.81330424,1.13320069,0.00000000
-5.05752876,3.22979944,1.47886714,1.85814197,0.03970728,0.82634455,1.07251050,0.00000000
-5.05152576,3.16992959,1.46450575,1.78807014,0.04012118,0.83613469,1.01200922,0.00000000
-5.04552276,3.10427314,1.44812662,1.71623532,0.04050691,0.84259261,0.95205069,0.00000000
-5.03951976,3.03311543,1.42971689,1.64306761,0.04084357,0.84570681,0.89298411,0.00000000
-5.03351676,2.95688690,1.40933712,1.56902916,0.04111398,0.84553643,0.83514884,0.00000000
-5.02751376,2.87615258,1.38711870,1.49460621,0.04130489,0.84220833,0.77886871,0.00000000
-5.02151076,2.79159426,1.36325711,1.42029913,0.04140692,0.83591123,0.72444598,0.00000000
-5.01550775,2.70398654,1.33800141,1.34661092,0.04141441,0.82688729,0.67215534,0.00000000
-5.00950475,2.61416796,1.31164071,1.27403486,0.04132503,0.81542130,0.62223825,0.00000000
-5.00350175,2.52300908,1.28448846,1.20304194,0.04113932,0.80182851,0.57489796,0.00000000
-4.99749875,2.43137947,1.25686557,1.13406883,0.04086010,0.78644136,0.53029537,0.00000000
-4.99149575,2.34011551,1.22908350,1.06750711,0.04049188,0.76959625,0.48854608,0.00000000
-4.98549275,2.24999115,1.20142857,1.00369436,0.04004027,0.75162081,0.44971877,0.00000000
-4.97948974,2.16169317,1.17414830,0.94290772,0.03951146,0.73282270,0.41383499,0.00000000
-4.97348674,2.07580264,1.14744100,0.88536025,0.03891174,0.71348025,0.38087047,0.00000000
-4.96748374,1.99278348,1.12144911,0.83120039,0.03824713,0.69383575,0.35075781,0.00000000
-4.96148074,1.91297882,1.09625683,0.78051455,0.03752324,0.67409141,0.32339056,0.00000000
-4.95547774,1.83661519,1.07189225,0.73333264,0.03674508,0.65440838,0.29862845,0.00000000
-4.94947474,1.76381411,1.04833379,0.68963634,0.03591718,0.63490866,0.27630355,0.00000000
-4.94347174,1.69461033,1.02552045,0.64936957,0.03504372,0.61567953,0.25622715,0.00000000
-4.93746873,1.62897514,1.00336531,0.61245057,0.03412874,0.59678036,0.23819698,0.00000000
-4.93146573,1.56684343,0.98177126,0.57878491,0.03317652,0.57825094,0.22200454,0.00000000
-4.92546273,1.50814237,0.96064784,0.54827864,0.03219183,0.56012093,0.20744220,0.00000000
-4.91945973,1.45282006,0.93992810,0.52085095,0.03118035,0.54241952,0.19430985,0.00000000
-4.91345673,1.40087192,0.91958431,0.49644544,0.03014888,0.52518476,0.18242071,0.00000000
-4.90745373,1.35236336,0.89964137,0.47503949,0.02910563,0.50847173,0.17160635,0.00000000
-4.90145073,1.30744704,0.88018692,0.45665111,0.02806031,0.49235911,0.16172043,0.00000000
-4.89544772,1.26637353,0.86137753,0.44134287,0.02702416,0.47695361,0.15264143,0.00000000
-4.88944472,1.22949469,0.84344040,0.42922263,0.02600984,0.46239196,0.14427407,0.00000000
-4.88344172,1.19725930,0.82667035,0.42044102,0.02503120,0.44884022,0.13654954,0.00000000
-4.87743872,1.17020117,0.81142216,0.41518558,0.02410297,0.43649059,0.12942469,0.00000000
-4.87143572,1.14891999,0.79809874,0.41367197,0.02324027,0.42555570,0.12288010,0.00000000
-4.86543272,1.13405619,0.78713558,0.41613241,0.02245810,0.41626079,0.11691742,0.00000000
-4.85942971,1.12626066,0.77898254,0.42280204,0.02177075,0.40883419,0.11155601,0.00000000
-4.85342671,1.12616117,0.77408383,0.43390359,0.02119122,0.40349665,0.10682913,0.00000000
-4.84742371,1.13432695,0.77285732,0.44963125,0.02073061,0.40045006,0.10277991,0.00000000
-4.84142071,1.15123341,0.77567451,0.47013436,0.02039751,0.39986623,0.09945723,0.00000000
-4.83541771,1.17722862,0.78284204,0.49550174,0.02019761,0.40187638,0.09691180,0.00000000
-4.82941471,1.21250350,0.79458599,0.52574744,0.02013320,0.40656177,0.09519257,0.00000000
-4.82341171,1.25706719,0.81103974,0.56079871,0.02020298,0.41394624,0.09434358,0.00000000
-4.81740870,1.31072898,0.83223620,0.60048678,0.02040184,0.42399079,0.09440150,0.00000000
-4.81140570,1.37308796,0.85810467,0.64454112,0.02072094,0.43659074,0.09539382,0.00000000
-4.80540270,1.44353102,0.88847278,0.69258767,0.02114782,0.45157560,0.09733780,0.00000000
-4.79939970,1.52123978,0.92307323,0.74415133,0.02166672,0.46871155,0.10024032,0.00000000
-4.79339670,1.60520617,0.96155509,0.79866282,0.02225903,0.48770671,0.10409844,0.00000000
-4.78739370,1.69425651,1.00349911,0.85546995,0.02290385,0.50821882,0.10890074,0.00000000
-4.78139070,1.78708311,1.04843618,0.91385310,0.02357862,0.52986496,0.11462942,0.00000000
-4.77538769,1.88228223,1.09586800,0.97304431,0.02425994,0.55223310,0.12126294,0.00000000
-4.76938469,1.97839708,1.14528895,1.03224945,0.02492427,0.57489477,0.12877915,0.00000000
-4.76338169,2.07396386,1.19620797,1.09067275,0.02554875,0.59741833,0.13715874,0.00000000
-4.75737869,2.16755915,1.24816935,1.14754251,0.02611199,0.61938243,0.14638884,0.00000000
-4.75137569,2.25784651,1.30077133,1.20213714,0.02659475,0.64038883,0.15646658,0.00000000
-4.74537269,2.34362035,1.35368169,1.25381035,0.02698060,0.66007420,0.16740238,0.00000000
-4.73936968,2.42384515,1.40664945,1.30201422,0.02725639,0.67812041,0.17922287,0.00000000
-4.73336668,2.49768831,1.45951221,1.34631942,0.02741272,0.69426285,0.19197308,0.00000000
-4.72736368,2.56454527,1.51219875,1.38643126,0.02744407,0.70829652,0.20571798,0.00000000
-4.72136068,2.62405582,1.56472704,1.42220100,0.02734900,0.72007970,0.22054294,0.00000000
-4.71535768,2.67611101,1.61719765,1.45363189,0.02712998,0.72953518,0.23655327,0.00000000
-4.70935468,2.72085043,1.66978318,1.48087943,0.02679322,0.73664905,0.25387262,0.00000000
-4.70335168,2.75865027,1.72271445,1.50424598,0.02634832,0.74146726,0.27264031,0.00000000
-4.69734867,2.79010273,1.77626414,1.52416986,0.02580774,0.74409026,0.29300768,0.00000000
-4.69134567,2.81598819,1.83072916,1.54120951,0.02518629,0.74466602,0.31513342,0.00000000
-4.68534267,2.83724133,1.88641256,1.55602345,0.02450045,0.74338188,0.33917830,0.00000000
-4.67933967,2.85491322,1.94360629,1.56934687,0.02376773,0.74045567,0.36529930,0.00000000
-4.67333667,2.87013114,2.00257583,1.58196625,0.02300596,0.73612659,0.39364351,0.00000000
-4.66733367,2.88405811,2.06354754,1.59469285,0.02223262,0.73064623,0.42434214,0.00000000
-4.66133067,2.89785410,2.12669967,1.60833657,0.02146430,0.72427013,0.45750478,0.00000000
-4.65532766,2.91264060,2.19215747,1.62368128,0.02071608,0.71725024,0.49321441,0.00000000
-4.64932466,2.92947001,2.25999292,1.64146255,0.02000114,0.70982854,0.53152326,0.00000000
-4.64332166,2.94930120,2.33022902,1.66234891,0.01933041,0.70223193,0.57244987,0.00000000
-4.63731866,2.97298172,2.40284850,1.68692721,0.01871237,0.69466853,0.61597747,0.00000000
-4.63131566,3.00123734,2.47780657,1.71569243,0.01815291,0.68732534,0.66205384,0.00000000
-4.62531266,3.03466860,2.55504693,1.74904239,0.01765541,0.68036724,0.71059264,0.00000000
-4.61930965,3.07375406,2.63452003,1.78727692,0.01722078,0.67393708,0.76147616,0.00000000
-4.61330665,3.11885936,2.71620268,1.83060156,0.01684778,0.66815678,0.81455938,0.00000000
-4.60730365,3.17025096,2.80011756,1.87913483,0.01653321,0.66312906,0.86967518,0.00000000
-4.60130065,3.22811315,2.88635139,1.93291861,0.01627236,0.65893970,0.92664033,0.00000000
-4.59529765,3.29256687,2.97507046,1.99193075,0.01605936,0.65565993,0.98526205,0.00000000
-4.58929465,3.36368868,3.06653221,2.05609872,0.01588757,0.65334876,1.04534467,0.00000000
-4.58329165,3.44152852,3.16109169,2.12531363,0.01575007,0.65205507,1.10669613,0.00000000
-4.57728864,3.52612465,3.25920210,2.19944345,0.01563996,0.65181923,1.16913397,0.00000000
-4.57128564,3.61751474,3.36140861,2.27834479,0.01555073,0.65267413,1.23249027,0.00000000
-4.56528264,3.71574219,3.46833511,2.36187222,0.01547660,0.65464560,1.29661554,0.00000000
-4.55927964,3.82085708,3.58066392,2.44988496,0.01541265,0.65775210,1.36138105,0.00000000
-4.55327664,3.93291158,3.69910885,2.54225014,0.01535506,0.66200386,1.42667960,0.00000000
-4.54727364,4.05194992,3.82438217,2.63884288,0.01530113,0.66740148,1.49242449,0.00000000
-4.54127064,4.17799356,3.95715679,2.73954282,0.01524929,0.67393412,1.55854680,0.00000000
-4.53526763,4.31102235,4.09802492,2.84422772,0.01519907,0.68157755,1.62499091,0.00000000
-4.52926463,4.45095274,4.24745491,2.95276417,0.01515093,0.69029214,1.69170845,0.00000000
-4.52326163,4.59761454,4.40574824,3.06499621,0.01510613,0.70002110,1.75865086,0.00000000
-4.51725863,4.75072754,4.57299855,3.18073247,0.01506653,0.71068916,1.82576093,0.00000000
-4.51125563,4.90987961,4.74905474,3.29973250,0.01503432,0.72220176,1.89296350,0.00000000
-4.50525263,5.07450766,4.93349017,3.42169322,0.01501187,0.73444512,1.96015582,0.00000000
-4.49924962,5.24388298,5.12557959,3.54623622,0.01500147,0.74728705,2.02719801,0.00000000
-4.49324662,5.41710188,5.32428533,3.67289672,0.01500516,0.76057874,2.09390404,0.00000000
-4.48724362,5.59308269,5.52825390,3.80111491,0.01502454,0.77415744,2.16003373,0.00000000
-4.48124062,5.77056967,5.73582372,3.93023031,0.01506067,0.78784990,2.22528628,0.00000000
-4.47523762,5.94814404,5.94504415,4.05947963,0.01511400,0.80147655,2.28929571,0.00000000
-4.46923462,6.12424190,6.15370572,4.18799855,0.01518428,0.81485614,2.35162878,0.00000000
-4.46323162,6.29717890,6.35938073,4.31482752,0.01527060,0.82781069,2.41178563,0.00000000
-4.45722861,6.46518046,6.55947322,4.43892179,0.01537140,0.84017039,2.46920341,0.00000000
-4.45122561,6.62641676,6.75127655,4.55916530,0.01548452,0.85177827,2.52326321,0.00000000
-4.44522261,6.77904122,6.93203694,4.67438839,0.01560733,0.86249434,2.57330012,0.00000000
-4.43921961,6.92123081,7.09902072,4.78338854,0.01573678,0.87219900,2.61861658,0.00000000
-4.43321661,7.05122693,7.24958296,4.88495383,0.01586952,0.88079546,2.65849842,0.00000000
-4.42721361,7.16737527,7.38123530,4.97788811,0.01600204,0.88821116,2.69223356,0.00000000
-4.42121061,7.26816306,7.49171062,5.06103717,0.01613073,0.89439794,2.71913246,0.00000000
-4.41520760,7.35225272,7.57902233,5.13331506,0.01625202,0.89933119,2.73854988,0.00000000
-4.40920460,7.41851047,7.64151660,5.19372947,0.01636246,0.90300781,2.74990692,0.00000000
-4.40320160,7.46602937,7.67791562,5.24140548,0.01645877,0.90544335,2.75271267,0.00000000
-4.39719860,7.49414596,7.68735100,5.27560672,0.01653797,0.90666841,2.74658441,0.00000000
-4.39119560,7.50245044,7.66938608,5.29575335,0.01659740,0.90672454,2.73126543,0.00000000
-4.38519260,7.49079038,7.62402709,5.30143625,0.01663479,0.90566000,2.70663989,0.00000000
-4.37918959,7.45926818,7.55172285,5.29242707,0.01664831,0.90352557,2.67274360,0.00000000
-4.37318659,7.40823310,7.45335362,5.26868393,0.01663662,0.90037080,2.62977058,0.00000000
-4.36718359,7.33826836,7.33020969,5.23035283,0.01659895,0.89624084,2.57807465,0.00000000
-4.36118059,7.25017454,7.18396085,5.17776491,0.01653510,0.89117419,2.51816620,0.00000000
-4.35517759,7.14495011,7.01661803,5.11142996,0.01644553,0.88520136,2.45070398,0.00000000
-4.34917459,7.02377019,6.83048860,5.03202659,0.01633139,0.87834468,2.37648227,0.00000000
-4.34317159,6.88796452,6.62812686,4.94038980,0.01619459,0.87061922,2.29641394,0.00000000
-4.33716858,6.73899547,6.41228134,4.83749630,0.01603782,0.86203473,2.21151003,0.00000000
-4.33116558,6.57843679,6.18584050,4.72444844,0.01586458,0.85259845,2.12285661,0.00000000
-4.32516258,6.40795349,5.95177812,4.60245708,0.01567922,0.84231873,2.03158986,0.00000000
-4.31915958,6.22928315,5.71309987,4.47282402,0.01548695,0.83120900,1.93887020,0.00000000
-4.31315658,6.04421848,5.47279183,4.33692430,0.01529380,0.81929198,1.84585648,0.00000000
-4.30715358,5.85459105,5.23377210,4.19618843,0.01510658,0.80660376,1.75368096,0.00000000
