energy_ev,total_up,Ge_p_up,Ge_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.57978989,3.74756982,0.19349072,0.00000000,1.44439465,0.67285571,2.48216376,0.00000000
-5.57378689,3.70654324,0.19013329,0.00000000,1.42454621,0.66923674,2.45806697,0.00000000
-5.56778389,3.66286656,0.18659478,0.00000000,1.40472603,0.66499278,2.43220698,0.00000000
-5.56178089,3.61731900,0.18291469,0.00000000,1.38532939,0.66019156,2.40510289,0.00000000
-5.55577789,3.57071389,0.17913120,0.00000000,1.36675572,0.65491143,2.37730142,0.00000000
-5.54977489,3.52390235,0.17528185,0.00000000,1.34941006,0.64924444,2.34937863,0.00000000
-5.54377189,3.47777363,0.17140410,0.00000000,1.33370327,0.64329852,2.32193911,0.00000000
-5.53776888,3.43325109,0.16753591,0.00000000,1.32005050,0.63719855,2.29561218,0.00000000
-5.53176588,3.39128312,0.16371609,0.00000000,1.30886751,0.63108611,2.27104461,0.00000000
-5.52576288,3.35282901,0.15998446,0.00000000,1.30056488,0.62511774,2.24888996,0.00000000
-5.51975988,3.31883973,0.15638177,0.00000000,1.29553985,0.61946181,2.22979448,0.00000000
-5.51375688,3.29023433,0.15294934,0.00000000,1.29416626,0.61429400,2.21438024,0.00000000
-5.50775388,3.26787287,0.14972847,0.00000000,1.29678260,0.60979162,2.20322609,0.00000000
-5.50175088,3.25252715,0.14675957,0.00000000,1.30367902,0.60612703,2.19684725,0.00000000
-5.49574787,3.24485072,0.14408112,0.00000000,1.31508356,0.60346047,2.19567468,0.00000000
-5.48974487,3.24534966,0.14172854,0.00000000,1.33114853,0.60193273,2.20003516,0.00000000
-5.48374187,3.25435593,0.13973298,0.00000000,1.35193772,0.60165805,2.21013337,0.00000000
-5.47773887,3.27200475,0.13812014,0.00000000,1.37741510,0.60271766,2.22603676,0.00000000
-5.47173587,3.29821738,0.13690920,0.00000000,1.40743592,0.60515427,2.24766436,0.00000000
-5.46573287,3.33269061,0.13611203,0.00000000,1.44174066,0.60896801,2.27478017,0.00000000
-5.45972986,3.37489378,0.13573257,0.00000000,1.47995263,0.61411394,2.30699178,0.00000000
-5.45372686,3.42407392,0.13576662,0.00000000,1.52157949,0.62050140,2.34375443,0.00000000
-5.44772386,3.47926928,0.13620204,0.00000000,1.56601900,0.62799529,2.38438084,0.00000000
-5.44172086,3.53933114,0.13701932,0.00000000,1.61256924,0.63641939,2.42805656,0.00000000
-5.43571786,3.60295338,0.13819264,0.00000000,1.66044311,0.64556145,2.47386042,0.00000000
-5.42971486,3.66870915,0.13969134,0.00000000,1.70878696,0.65518013,2.52078984,0.00000000
-5.42371186,3.73509347,0.14148173,0.00000000,1.75670284,0.66501340,2.56778984,0.00000000
-5.41770885,3.80057054,0.14352932,0.00000000,1.80327383,0.67478816,2.61378527,0.00000000
-5.41170585,3.86362419,0.14580124,0.00000000,1.84759159,0.68423059,2.65771500,0.00000000
-5.40570285,3.92280981,0.14826882,0.00000000,1.88878532,0.69307709,2.69856694,0.00000000
-5.39969985,3.97680599,0.15091023,0.00000000,1.92605097,0.70108502,2.73541292,0.00000000
-5.39369685,4.02446400,0.15371299,0.00000000,1.95867969,0.70804314,2.76744199,0.00000000
-5.38769385,4.06485333,0.15667633,0.00000000,1.98608430,0.71378102,2.79399106,0.00000000
-5.38169085,4.09730134,0.15981311,0.00000000,2.00782266,0.71817725,2.81457167,0.00000000
-5.37568784,4.12142548,0.16315132,0.00000000,2.02361686,0.72116591,2.82889177,0.00000000
-5.36968484,4.13715655,0.16673490,0.00000000,2.03336727,0.72274107,2.83687159,0.00000000
-5.36368184,4.14475158,0.17062395,0.00000000,2.03716058,0.72295909,2.83865269,0.00000000
-5.35767884,4.14479548,0.17489400,0.00000000,2.03527135,0.72193847,2.83459962,0.00000000
-5.35167584,4.13819083,0.17963462,0.00000000,2.02815659,0.71985732,2.82529373,0.00000000
-5.34567284,4.12613550,0.18494700,0.00000000,2.01644340,0.71694835,2.81151906,0.00000000
-5.33966983,4.11008841,0.19094084,0.00000000,2.00090985,0.71349159,2.79424032,0.00000000
-5.33366683,4.09172411,0.19773036,0.00000000,1.98245968,0.70980499,2.77457361,0.00000000
-5.32766383,4.07287747,0.20542974,0.00000000,1.96209157,0.70623333,2.75375045,0.00000000
-5.32166083,4.05548003,0.21414801,0.00000000,1.94086426,0.70313572,2.73307641,0.00000000
-5.31565783,4.04149023,0.22398361,0.00000000,1.91985853,0.70087219,2.71388548,0.00000000
-5.30965483,4.03282004,0.23501887,0.00000000,1.90013789,0.69978997,2.69749199,0.00000000
-5.30365183,4.03126069,0.24731459,0.00000000,1.88270928,0.70020982,2.68514177,0.00000000
-5.29764882,4.03841057,0.26090505,0.00000000,1.86848560,0.70241323,2.67796450,0.00000000
-5.29164582,4.05560832,0.27579366,0.00000000,1.85825150,0.70663073,2.67692917,0.00000000
-5.28564282,4.08387390,0.29194942,0.00000000,1.85263403,0.71303208,2.68280463,0.00000000
-5.27963982,4.12386064,0.30930463,0.00000000,1.85207926,0.72171857,2.69612696,0.00000000
-5.27363682,4.17582028,0.32775373,0.00000000,1.85683598,0.73271789,2.71717508,0.00000000
-5.26763382,4.23958307,0.34715372,0.00000000,1.86694710,0.74598176,2.74595606,0.00000000
-5.26163082,4.31455392,0.36732588,0.00000000,1.88224922,0.76138653,2.78220062,0.00000000
-5.25562781,4.39972535,0.38805918,0.00000000,1.90238014,0.77873654,2.82536946,0.00000000
-5.24962481,4.49370669,0.40911493,0.00000000,1.92679418,0.79777040,2.87467013,0.00000000
-5.24362181,4.59476878,0.43023279,0.00000000,1.95478441,0.81816961,2.92908397,0.00000000
-5.23761881,4.70090212,0.45113783,0.00000000,1.98551092,0.83956946,2.98740192,0.00000000
-5.23161581,4.80988635,0.47154832,0.00000000,2.01803368,0.86157141,3.04826775,0.00000000
-5.22561281,4.91936782,0.49118399,0.00000000,2.05134871,0.88375672,3.11022693,0.00000000
-5.21960980,5.02694198,0.50977439,0.00000000,2.08442584,0.90570039,3.17177884,0.00000000
-5.21360680,5.13023696,0.52706693,0.00000000,2.11624639,0.92698511,3.23143017,0.00000000
-5.20760380,5.22699458,0.54283434,0.00000000,2.14583938,0.94721439,3.28774716,0.00000000
-5.20160080,5.31514538,0.55688102,0.00000000,2.17231449,0.96602439,3.33940425,0.00000000
-5.19559780,5.39287433,0.56904825,0.00000000,2.19489077,0.98309399,3.38522734,0.00000000
-5.18959480,5.45867466,0.57921782,0.00000000,2.21291976,0.99815262,3.42422968,0.00000000
-5.18359180,5.51138766,0.58731403,0.00000000,2.22590243,1.01098578,3.45563907,0.00000000
-5.17758879,5.55022713,0.59330400,0.00000000,2.23349939,1.02143786,3.47891556,0.00000000
-5.17158579,5.57478812,0.59719636,0.00000000,2.23553432,1.02941255,3.49375904,0.00000000
-5.16558279,5.58504008,0.59903833,0.00000000,2.23199069,1.03487075,3.50010706,0.00000000
-5.15957979,5.58130569,0.59891160,0.00000000,2.22300237,1.03782648,3.49812320,0.00000000
-5.15357679,5.56422704,0.59692712,0.00000000,2.20883888,1.03834091,3.48817733,0.00000000
-5.14757379,5.53472151,0.59321917,0.00000000,2.18988624,1.03651526,3.47081880,0.00000000
-5.14157079,5.49393018,0.58793911,0.00000000,2.16662457,1.03248276,3.44674460,0.00000000
-5.13556778,5.44316166,0.58124921,0.00000000,2.13960366,1.02640040,3.41676405,0.00000000
-5.12956478,5.38383446,0.57331669,0.00000000,2.10941780,1.01844091,3.38176200,0.00000000
-5.12356178,5.31742063,0.56430857,0.00000000,2.07668097,1.00878525,3.34266250,0.00000000
-5.11755878,5.24539345,0.55438730,0.00000000,2.04200369,0.99761627,3.30039440,0.00000000
-5.11155578,5.16918120,0.54370750,0.00000000,2.00597218,0.98511349,3.25586044,0.00000000
-5.10555278,5.09012865,0.53241386,0.00000000,1.96913091,0.97144933,3.20991096,0.00000000
-5.09954977,5.00946725,0.52064008,0.00000000,1.93196869,0.95678687,3.16332288,0.00000000
-5.09354677,4.92829455,0.50850894,0.00000000,1.89490886,0.94127884,3.11678440,0.00000000
-5.08754377,4.84756247,0.49613325,0.00000000,1.85830352,0.92506802,3.07088543,0.00000000
-5.08154077,4.76807376,0.48361744,0.00000000,1.82243152,0.90828843,3.02611338,0.00000000
-5.07553777,4.69048559,0.47105961,0.00000000,1.78750003,0.89106735,2.98285376,0.00000000
-5.06953477,4.61531863,0.45855372,0.00000000,1.75364894,0.87352758,2.94139462,0.00000000
-5.06353177,4.54296990,0.44619167,0.00000000,1.72095768,0.85578972,2.90193402,0.00000000
-5.05752876,4.47372791,0.43406503,0.00000000,1.68945356,0.83797419,2.86458941,0.00000000
-5.05152576,4.40778803,0.42226614,0.00000000,1.65912106,0.82020257,2.82940777,0.00000000
-5.04552276,4.34526695,0.41088861,0.00000000,1.62991128,0.80259818,2.79637583,0.00000000
-5.03951976,4.28621473,0.40002683,0.00000000,1.60175100,0.78528569,2.76542928,0.00000000
-5.03351676,4.23062383,0.38977479,0.00000000,1.57455085,0.76838970,2.73646057,0.00000000
-5.02751376,4.17843443,0.38022402,0.00000000,1.54821211,0.75203236,2.70932484,0.00000000
-5.02151076,4.12953615,0.37146083,0.00000000,1.52263200,0.73633006,2.68384376,0.00000000
-5.01550775,4.08376632,0.36356306,0.00000000,1.49770732,0.72138946,2.65980759,0.00000000
-5.00950475,4.04090563,0.35659650,0.00000000,1.47333637,0.70730302,2.63697543,0.00000000
-5.00350175,4.00067195,0.35061118,0.00000000,1.44941957,0.69414437,2.61507442,0.00000000
-4.99749875,3.96271357,0.34563788,0.00000000,1.42585867,0.68196376,2.59379826,0.00000000
-4.99149575,3.92660288,0.34168503,0.00000000,1.40255526,0.67078399,2.57280588,0.00000000
-4.98549275,3.89183202,0.33873624,0.00000000,1.37940867,0.66059708,2.55172083,0.00000000
-4.97948974,3.85781130,0.33674870,0.00000000,1.35631386,0.65136192,2.53013203,0.00000000
-4.97348674,3.82387155,0.33565256,0.00000000,1.33315949,0.64300316,2.50759646,0.00000000
-4.96748374,3.78927096,0.33535141,0.00000000,1.30982676,0.63541155,2.48364418,0.00000000
-4.96148074,3.75320683,0.33572385,0.00000000,1.28618900,0.62844564,2.45778584,0.00000000
-4.95547774,3.71483219,0.33662629,0.00000000,1.26211239,0.62193511,2.42952274,0.00000000
-4.94947474,3.67327697,0.33789665,0.00000000,1.23745790,0.61568540,2.39835924,0.00000000
-4.94347174,3.62767301,0.33935898,0.00000000,1.21208428,0.60948370,2.36381711,0.00000000
-4.93746873,3.57718191,0.34082883,0.00000000,1.18585212,0.60310583,2.32545127,0.00000000
-4.93146573,3.52102443,0.34211897,0.00000000,1.15862873,0.59632405,2.28286613,0.00000000
-4.92546273,3.45851007,0.34304543,0.00000000,1.13029361,0.58891514,2.23573186,0.00000000
-4.91945973,3.38906526,0.34343338,0.00000000,1.10074405,0.58066858,2.18379954,0.00000000
-4.91345673,3.31225872,0.34312270,0.00000000,1.06990068,0.57139444,2.12691448,0.00000000
-4.90745373,3.22782262,0.34197302,0.00000000,1.03771248,0.56093047,2.06502688,0.00000000
-4.90145073,3.13566820,0.33986784,0.00000000,1.00416096,0.54914828,1.99819912,0.00000000
-4.89544772,3.03589518,0.33671782,0.00000000,0.96926325,0.53595819,1.92660925,0.00000000
-4.88944472,2.92879419,0.33246288,0.00000000,0.93307380,0.52131248,1.85055034,0.00000000
-4.88344172,2.81484203,0.32707314,0.00000000,0.89568466,0.50520709,1.77042558,0.00000000
-4.87743872,2.69469003,0.32054880,0.00000000,0.85722421,0.48768153,1.68673936,0.00000000
-4.87143572,2.56914592,0.31291882,0.00000000,0.81785438,0.46881717,1.60008450,0.00000000
-4.86543272,2.43915011,0.30423862,0.00000000,0.77776655,0.44873387,1.51112644,0.00000000
-4.85942971,2.30574756,0.29458702,0.00000000,0.73717626,0.42758537,1.42058486,0.00000000
-4.85342671,2.17005645,0.28406243,0.00000000,0.69631714,0.40555343,1.32921368,0.00000000
-4.84742371,2.03323529,0.27277871,0.00000000,0.65543411,0.38284130,1.23778027,0.00000000
-4.84142071,1.89644974,0.26086073,0.00000000,0.61477651,0.35966654,1.14704477,0.00000000
-4.83541771,1.76084069,0.24843995,0.00000000,0.57459121,0.33625382,1.05774046,0.00000000
-4.82941471,1.62749490,0.23565021,0.00000000,0.53511619,0.31282785,0.97055579,0.00000000
-4.82341171,1.49741924,0.22262389,0.00000000,0.49657477,0.28960676,0.88611890,0.00000000
-4.81740870,1.37151933,0.20948849,0.00000000,0.45917074,0.26679619,0.80498495,0.00000000
-4.81140570,1.25058331,0.19636392,0.00000000,0.42308458,0.24458438,0.72762679,0.00000000
-4.80540270,1.13527086,0.18336030,0.00000000,0.38847078,0.22313820,0.65442891,0.00000000
-4.79939970,1.02610757,0.17057652,0.00000000,0.35545632,0.20260039,0.58568482,0.00000000
-4.79339670,0.92348432,0.15809939,0.00000000,0.32414038,0.18308791,0.52159761,0.00000000
-4.78739370,0.82766140,0.14600333,0.00000000,0.29459494,0.16469133,0.46228341,0.00000000
-4.78139070,0.73877643,0.13435065,0.00000000,0.26686646,0.14747533,0.40777735,0.00000000
-4.77538769,0.65685571,0.12319220,0.00000000,0.24097815,0.13147996,0.35804154,0.00000000
-4.76938469,0.58182786,0.11256829,0.00000000,0.21693298,0.11672266,0.31297455,0.00000000
-4.76338169,0.51353918,0.10250995,0.00000000,0.19471697,0.10320085,0.27242194,0.00000000
-4.75737869,0.45176987,0.09304026,0.00000000,0.17430279,0.09089486,0.23618719,0.00000000
-4.75137569,0.39625039,0.08417573,0.00000000,0.15565346,0.07977106,0.20404282,0.00000000
-4.74537269,0.34667743,0.07592772,0.00000000,0.13872594,0.06978511,0.17574104,0.00000000
-4.73936968,0.30272896,0.06830382,0.00000000,0.12347462,0.06088512,0.15102381,0.00000000
-4.73336668,0.26407800,0.06130916,0.00000000,0.10985463,0.05301461,0.12963196,0.00000000
-4.72736368,0.23040492,0.05494759,0.00000000,0.09782479,0.04611534,0.11131328,0.00000000
-4.72136068,0.20140797,0.04922285,0.00000000,0.08735031,0.04012968,0.09582930,0.00000000
-4.71535768,0.17681220,0.04413957,0.00000000,0.07840504,0.03500284,0.08296099,0.00000000
-4.70935468,0.15637652,0.03970423,0.00000000,0.07097351,0.03068460,0.07251306,0.00000000
-4.70335168,0.13989915,0.03592602,0.00000000,0.06505245,0.02713077,0.06431719,0.00000000
-4.69734867,0.12722142,0.03281761,0.00000000,0.06065194,0.02430437,0.05823396,0.00000000
-4.69134567,0.11823002,0.03039587,0.00000000,0.05779614,0.02217634,0.05415383,0.00000000
-4.68534267,0.11285773,0.02868238,0.00000000,0.05652355,0.02072612,0.05199702,0.00000000
-4.67933967,0.11108280,0.02770393,0.00000000,0.05688672,0.01994183,0.05171249,0.00000000
-4.67333667,0.11292683,0.02749280,0.00000000,0.05895148,0.01982021,0.05327601,0.00000000
-4.66733367,0.11845144,0.02808686,0.00000000,0.06279545,0.02036629,0.05668747,0.00000000
-4.66133067,0.12775343,0.02952940,0.00000000,0.06850603,0.02159284,0.06196742,0.00000000
-4.65532766,0.14095879,0.03186878,0.00000000,0.07617768,0.02351949,0.06915294,0.00000000
-4.64932466,0.15821534,0.03515768,0.00000000,0.08590852,0.02617174,0.07829290,0.00000000
-4.64332166,0.17968419,0.03945207,0.00000000,0.09779631,0.02957954,0.08944273,0.00000000
-4.63731866,0.20553019,0.04480982,0.00000000,0.11193383,0.03377588,0.10265878,0.00000000
-4.63131566,0.23591134,0.05128895,0.00000000,0.12840381,0.03879495,0.11799242,0.00000000
-4.62531266,0.27096763,0.05894550,0.00000000,0.14727344,0.04467031,0.13548395,0.00000000
-4.61930965,0.31080944,0.06783117,0.00000000,0.16858868,0.05143281,0.15515671,0.00000000
-4.61330665,0.35550584,0.07799061,0.00000000,0.19236868,0.05910846,0.17701136,0.00000000
-4.60730365,0.40507336,0.08945857,0.00000000,0.21860034,0.06771628,0.20102069,0.00000000
-4.60130065,0.45946547,0.10225691,0.00000000,0.24723337,0.07726623,0.22712518,0.00000000
-4.59529765,0.51856337,0.11639165,0.00000000,0.27817617,0.08775717,0.25522954,0.00000000
-4.58929465,0.58216854,0.13185010,0.00000000,0.31129265,0.09917515,0.28520033,0.00000000
-4.58329165,0.64999751,0.14859824,0.00000000,0.34640034,0.11149192,0.31686515,0.00000000
-4.57728864,0.72167920,0.16657855,0.00000000,0.38326989,0.12466383,0.35001315,0.00000000
-4.57128564,0.79675520,0.18570822,0.00000000,0.42162620,0.13863127,0.38439735,0.00000000
-4.56528264,0.87468329,0.20587815,0.00000000,0.46115128,0.15331849,0.41973847,0.00000000
-4.55927964,0.95484412,0.22695255,0.00000000,0.50148867,0.16863416,0.45573050,0.00000000
-4.55327664,1.03655130,0.24876945,0.00000000,0.54224970,0.18447239,0.49204769,0.00000000
-4.54727364,1.11906441,0.27114210,0.00000000,0.58302117,0.20071448,0.52835289,0.00000000
-4.54127064,1.20160492,0.29386116,0.00000000,0.62337432,0.21723111,0.56430691,0.00000000
-4.53526763,1.28337428,0.31669797,0.00000000,0.66287491,0.23388517,0.59957857,0.00000000
-4.52926463,1.36357386,0.33940849,0.00000000,0.70109393,0.25053498,0.63385506,0.00000000
-4.52326163,1.44142576,0.36173811,0.00000000,0.73761864,0.26703788,0.66685222,0.00000000
-4.51725863,1.51619395,0.38342698,0.00000000,0.77206347,0.28325391,0.69832416,0.00000000
-4.51125563,1.58720475,0.40421597,0.00000000,0.80408041,0.29904970,0.72807196,0.00000000
-4.50525263,1.65386593,0.42385269,0.00000000,0.83336843,0.31430214,0.75595092,0.00000000
-4.49924962,1.71568353,0.44209777,0.00000000,0.85968153,0.32890177,0.78187598,0.00000000
-4.49324662,1.77227570,0.45873088,0.00000000,0.88283516,0.34275580,0.80582509,0.00000000
-4.48724362,1.82338301,0.47355639,0.00000000,0.90271066,0.35579049,0.82784026,0.00000000
-4.48124062,1.86887461,0.48640850,0.00000000,0.91925758,0.36795285,0.84802608,0.00000000
-4.47523762,1.90875000,0.49715547,0.00000000,0.93249381,0.37921154,0.86654597,0.00000000
-4.46923462,1.94313631,0.50570308,0.00000000,0.94250345,0.38955688,0.88361583,0.00000000
-4.46323162,1.97228110,0.51199682,0.00000000,0.94943259,0.39900003,0.89949576,0.00000000
-4.45722861,1.99654098,0.51602309,0.00000000,0.95348318,0.40757136,0.91447971,0.00000000
-4.45122561,2.01636649,0.51780912,0.00000000,0.95490523,0.41531796,0.92888388,0.00000000
-4.44522261,2.03228393,0.51742177,0.00000000,0.95398779,0.42230062,0.94303393,0.00000000
-4.43921961,2.04487490,0.51496518,0.00000000,0.95104897,0.42859024,0.95725187,0.00000000
-4.43321661,2.05475439,0.51057746,0.00000000,0.94642556,0.43426397,0.97184299,0.00000000
-4.42721361,2.06254847,0.50442654,0.00000000,0.94046269,0.43940126,0.98708348,0.00000000
-4.42121061,2.06887247,0.49670534,0.00000000,0.93350388,0.44407998,1.00320916,0.00000000
-4.41520760,2.07431065,0.48762649,0.00000000,0.92588198,0.44837288,1.02040609,0.00000000
-4.40920460,2.07939828,0.47741681,0.00000000,0.91791128,0.45234453,1.03880315,0.00000000
-4.40320160,2.08460667,0.46631174,0.00000000,0.90988116,0.45604894,1.05846718,0.00000000
-4.39719860,2.09033200,0.45454997,0.00000000,0.90205133,0.45952793,1.07940078,0.00000000
-4.39119560,2.09688815,0.44236836,0.00000000,0.89464886,0.46281032,1.10154292,0.00000000
-4.38519260,2.10450369,0.42999733,0.00000000,0.88786701,0.46591203,1.12477232,0.00000000
-4.37918959,2.11332313,0.41765695,0.00000000,0.88186559,0.46883700,1.14891331,0.00000000
-4.37318659,2.12341194,0.40555357,0.00000000,0.87677289,0.47157879,1.17374413,0.00000000
-4.36718359,2.13476501,0.39387719,0.00000000,0.87268871,0.47412285,1.19900702,0.00000000
-4.36118059,2.14731781,0.38279957,0.00000000,0.86968828,0.47644924,1.22441962,0.00000000
-4.35517759,2.16095957,0.37247294,0.00000000,0.86782668,0.47853555,1.24968728,0.00000000
-4.34917459,2.17554739,0.36302932,0.00000000,0.86714332,0.48035993,1.27451549,0.00000000
-4.34317159,2.19092070,0.35458038,0.00000000,0.86766624,0.48190395,1.29862181,0.00000000
-4.33716858,2.20691488,0.34721771,0.00000000,0.86941587,0.48315513,1.32174687,0.00000000
-4.33116558,2.22337355,0.34101347,0.00000000,0.87240791,0.48410901,1.34366372,0.00000000
-4.32516258,2.24015864,0.33602127,0.00000000,0.87665531,0.48477063,1.36418528,0.00000000
-4.31915958,2.25715793,0.33227722,0.00000000,0.88216914,0.48515532,1.38316937,0.00000000
-4.31315658,2.27428975,0.32980123,0.00000000,0.88895842,0.48528881,1.40052137,0.00000000
-4.30715358,2.29150474,0.32859830,0.00000000,0.89702900,0.48520678,1.41619434,0.00000000
