energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.47273637,1.52762579,0.00239475,0.12278982,0.15823114,0.43772432,0.82352021,0.00000000,0.62574598,0.40213312
-3.46673337,1.52646019,0.00222790,0.11622551,0.15125091,0.43937514,0.83300274,0.00000000,0.60427440,0.40479970
-3.46073037,1.52652397,0.00205839,0.11078664,0.14574050,0.44026747,0.84329931,0.00000000,0.58661715,0.40711864
-3.45472736,1.52704620,0.00188870,0.10635609,0.14159572,0.44018241,0.85381398,0.00000000,0.57232349,0.40900939
-3.44872436,1.52729540,0.00172111,0.10281555,0.13870028,0.43893303,0.86397812,0.00000000,0.56093159,0.41039610
-3.44272136,1.52659871,0.00155767,0.10004878,0.13692927,0.43637020,0.87326512,0.00000000,0.55198232,0.41120853
-3.43671836,1.52435761,0.00140017,0.09794421,0.13615236,0.43238715,0.88120273,0.00000000,0.54503094,0.41138273
-3.43071536,1.52005967,0.00125011,0.09639710,0.13623678,0.42692233,0.88738282,0.00000000,0.53965657,0.41086143
-3.42471236,1.51328628,0.00110868,0.09531095,0.13704990,0.41996060,0.89146827,0.00000000,0.53546943,0.40959422
-3.41870935,1.50371658,0.00097676,0.09459836,0.13846147,0.41153277,0.89319707,0.00000000,0.53211586,0.40753760
-3.41270635,1.49112765,0.00085496,0.09418147,0.14034556,0.40171346,0.89238374,0.00000000,0.52928131,0.40465491
-3.40670335,1.47539158,0.00074360,0.09399185,0.14258214,0.39061751,0.88891824,0.00000000,0.52669167,0.40091626
-3.40070035,1.45646985,0.00064274,0.09397011,0.14505840,0.37839510,0.88276272,0.00000000,0.52411298,0.39629855
-3.39469735,1.43440555,0.00055225,0.09406522,0.14766973,0.36522594,0.87394635,0.00000000,0.52135006,0.39078552
-3.38869435,1.40931415,0.00047178,0.09423365,0.15032046,0.35131256,0.86255874,0.00000000,0.51824426,0.38436801
-3.38269135,1.38137327,0.00040086,0.09443847,0.15292434,0.33687337,0.84874219,0.00000000,0.51467049,0.37704437
-3.37668834,1.35081203,0.00033889,0.09464836,0.15540476,0.32213542,0.83268320,0.00000000,0.51053397,0.36882103
-3.37068534,1.31790032,0.00028519,0.09483671,0.15769481,0.30732737,0.81460361,0.00000000,0.50576676,0.35971311
-3.36468234,1.28293841,0.00023902,0.09498074,0.15973705,0.29267281,0.79475155,0.00000000,0.50032420,0.34974517
-3.35867934,1.24624704,0.00019964,0.09506078,0.16148312,0.27838421,0.77339260,0.00000000,0.49418148,0.33895189
-3.35267634,1.20815833,0.00016629,0.09505961,0.16289322,0.26465751,0.75080130,0.00000000,0.48733037,0.32737861
-3.34667334,1.16900732,0.00013825,0.09496193,0.16393540,0.25166763,0.72725319,0.00000000,0.47977608,0.31508172
-3.34067034,1.12912442,0.00011482,0.09475396,0.16458477,0.23956486,0.70301761,0.00000000,0.47153447,0.30212864
-3.33466733,1.08882867,0.00009535,0.09442318,0.16482268,0.22847216,0.67835119,0.00000000,0.46262942,0.28859762
-3.32866433,1.04842181,0.00007926,0.09395808,0.16463586,0.21848339,0.65349242,0.00000000,0.45309055,0.27457692
-3.32266133,1.00818303,0.00006600,0.09334810,0.16401558,0.20966236,0.62865700,0.00000000,0.44295126,0.26016375
-3.31665833,0.96836470,0.00005512,0.09258355,0.16295695,0.20204276,0.60403440,0.00000000,0.43224701,0.24546267
-3.31065533,0.92918867,0.00004619,0.09165570,0.16145827,0.19562872,0.57978528,0.00000000,0.42101401,0.23058370
-3.30465233,0.89084357,0.00003887,0.09055685,0.15952062,0.19039605,0.55604014,0.00000000,0.40928828,0.21564005
-3.29864932,0.85348291,0.00003286,0.08928045,0.15714756,0.18629410,0.53289886,0.00000000,0.39710499,0.20074573
-3.29264632,0.81722406,0.00002791,0.08782131,0.15434498,0.18324794,0.51043134,0.00000000,0.38449825,0.18601299
-3.28664332,0.78214825,0.00002381,0.08617583,0.15112128,0.18116113,0.48867901,0.00000000,0.37150119,0.17154982
-3.28064032,0.74830150,0.00002039,0.08434216,0.14748746,0.17991869,0.46765717,0.00000000,0.35814632,0.15745754
-3.27463732,0.71569656,0.00001752,0.08232049,0.14345755,0.17939043,0.44735810,0.00000000,0.34446623,0.14382866
-3.26863432,0.68431578,0.00001510,0.08011327,0.13904894,0.17943440,0.42775465,0.00000000,0.33049439,0.13074507
-3.26263132,0.65411477,0.00001303,0.07772538,0.13428281,0.17990062,0.40880432,0.00000000,0.31626606,0.11827662
-3.25662831,0.62502691,0.00001126,0.07516428,0.12918444,0.18063481,0.39045346,0.00000000,0.30181929,0.10648012
-3.25062531,0.59696829,0.00000972,0.07244012,0.12378352,0.18148213,0.37264167,0.00000000,0.28719572,0.09539891
-3.24462231,0.56984312,0.00000839,0.06956579,0.11811420,0.18229102,0.35530590,0.00000000,0.27244129,0.08506273
-3.23861931,0.54354926,0.00000723,0.06655678,0.11221500,0.18291672,0.33838443,0.00000000,0.25760670,0.07548820
-3.23261631,0.51798373,0.00000623,0.06343111,0.10612855,0.18322475,0.32182028,0.00000000,0.24274756,0.06667955
-3.22661331,0.49304788,0.00000536,0.06020905,0.09990105,0.18309403,0.30556418,0.00000000,0.22792419,0.05862977
-3.22061031,0.46865212,0.00000461,0.05691278,0.09358157,0.18241968,0.28957684,0.00000000,0.21320113,0.05132194
-3.21460730,0.44472006,0.00000398,0.05356601,0.08722118,0.18111529,0.27383062,0.00000000,0.19864626,0.04473082
-3.20860430,0.42119172,0.00000346,0.05019353,0.08087188,0.17911476,0.25831043,0.00000000,0.18432976,0.03882444
-3.20260130,0.39802605,0.00000306,0.04682066,0.07458553,0.17637352,0.24301404,0.00000000,0.17032273,0.03356589
-3.19659830,0.37520245,0.00000277,0.04347274,0.06841271,0.17286914,0.22795179,0.00000000,0.15669577,0.02891488
-3.19059530,0.35272139,0.00000260,0.04017463,0.06240157,0.16860131,0.21314570,0.00000000,0.14351751,0.02482943
-3.18459230,0.33060428,0.00000256,0.03695017,0.05659687,0.16359118,0.19862823,0.00000000,0.13085318,0.02126734
-3.17858929,0.30889255,0.00000269,0.03382177,0.05103905,0.15788012,0.18444072,0.00000000,0.11876338,0.01818758
-3.17258629,0.28764616,0.00000299,0.03081002,0.04576357,0.15152793,0.17063162,0.00000000,0.10730306,0.01555152
-3.16658329,0.26694167,0.00000352,0.02793342,0.04080044,0.14461059,0.15725467,0.00000000,0.09652080,0.01332404
-3.16058029,0.24687013,0.00000431,0.02520815,0.03617397,0.13721760,0.14436717,0.00000000,0.08645852,0.01147454
-3.15457729,0.22753475,0.00000543,0.02264804,0.03190280,0.12944917,0.13202836,0.00000000,0.07715148,0.00997778
-3.14857429,0.20904879,0.00000696,0.02026455,0.02800013,0.12141317,0.12029805,0.00000000,0.06862876,0.00881467
-3.14257129,0.19153363,0.00000899,0.01806691,0.02447423,0.11322218,0.10923559,0.00000000,0.06091414,0.00797294
-3.13656828,0.17511722,0.00001164,0.01606233,0.02132904,0.10499052,0.09889922,0.00000000,0.05402724,0.00744774
-3.13056528,0.15993295,0.00001505,0.01425631,0.01856502,0.09683167,0.08934575,0.00000000,0.04798504,0.00724220
-3.12456228,0.14611904,0.00001940,0.01265298,0.01618009,0.08885587,0.08063069,0.00000000,0.04280359,0.00736787
-3.11855928,0.13381837,0.00002487,0.01125553,0.01417056,0.08116818,0.07280869,0.00000000,0.03849989,0.00784511
-3.11255628,0.12317880,0.00003169,0.01006658,0.01253217,0.07386696,0.06593429,0.00000000,0.03509375,0.00870334
-3.10655328,0.11435370,0.00004013,0.00908867,0.01126101,0.06704278,0.06006301,0.00000000,0.03260971,0.00998116
-3.10055028,0.10750281,0.00005047,0.00832462,0.01035444,0.06077780,0.05525242,0.00000000,0.03107863,0.01172629
-3.09454727,0.10279291,0.00006304,0.00777789,0.00981183,0.05514553,0.05156345,0.00000000,0.03053918,0.01399527
-3.08854427,0.10039843,0.00007818,0.00745288,0.00963514,0.05021095,0.04906146,0.00000000,0.03103884,0.01685288
-3.08254127,0.10050143,0.00009628,0.00735511,0.00982934,0.04603087,0.04781717,0.00000000,0.03263441,0.02037119
-3.07653827,0.10329102,0.00011772,0.00749135,0.01040259,0.04265454,0.04790734,0.00000000,0.03539203,0.02462825
-3.07053527,0.10896173,0.00014290,0.00786954,0.01136614,0.04012422,0.04941479,0.00000000,0.03938642,0.02970635
-3.06453227,0.11771080,0.00017223,0.00849867,0.01273409,0.03847581,0.05242804,0.00000000,0.04469951,0.03568973
-3.05852926,0.12973413,0.00020609,0.00938849,0.01452276,0.03773933,0.05704012,0.00000000,0.05141821,0.04266194
-3.05252626,0.14522085,0.00024483,0.01054905,0.01674987,0.03793922,0.06334670,0.00000000,0.05963148,0.05070259
-3.04652326,0.16434647,0.00028878,0.01199016,0.01943354,0.03909433,0.07144333,0.00000000,0.06942660,0.05988384
-3.04052026,0.18726470,0.00033816,0.01372071,0.02259099,0.04121761,0.08142197,0.00000000,0.08088475,0.07026636
-3.03451726,0.21409807,0.00039315,0.01574784,0.02623711,0.04431556,0.09336669,0.00000000,0.09407608,0.08189520
-3.02851426,0.24492773,0.00045380,0.01807617,0.03038290,0.04838724,0.10734867,0.00000000,0.10905421,0.09479551
-3.02251126,0.27978268,0.00052004,0.02070680,0.03503390,0.05342308,0.12342077,0.00000000,0.12585059,0.10896829
-3.01650825,0.31862905,0.00059167,0.02363651,0.04018854,0.05940353,0.14161171,0.00000000,0.14446887,0.12438650
-3.01050525,0.36135992,0.00066834,0.02685687,0.04583665,0.06629753,0.16192026,0.00000000,0.16487942,0.14099164
-3.00450225,0.40778632,0.00074952,0.03035349,0.05195812,0.07406100,0.18430959,0.00000000,0.18701453,0.15869102
-2.99849925,0.45763002,0.00083452,0.03410545,0.05852180,0.08263558,0.20870227,0.00000000,0.21076437,0.17735602
-2.99249625,0.51051883,0.00092249,0.03808489,0.06548479,0.09194749,0.23497618,0.00000000,0.23597427,0.19682150
-2.98649325,0.56598492,0.00101241,0.04225686,0.07279206,0.10190689,0.26296162,0.00000000,0.26244326,0.21688649
-2.98049025,0.62346671,0.00110311,0.04657941,0.08037666,0.11240780,0.29244009,0.00000000,0.28992448,0.23731635
-2.97448724,0.68231459,0.00119331,0.05100408,0.08816034,0.12332857,0.32314488,0.00000000,0.31812737,0.25784642
-2.96848424,0.74180081,0.00128162,0.05547661,0.09605482,0.13453311,0.35476366,0.00000000,0.34672187,0.27818715
-2.96248124,0.80113334,0.00136658,0.05993802,0.10396353,0.14587290,0.38694333,0.00000000,0.37534459,0.29803062
-2.95647824,0.85947363,0.00144670,0.06432595,0.11178385,0.15718964,0.41929698,0.00000000,0.40360691,0.31705825
-2.95047524,0.91595770,0.00152053,0.06857630,0.11940989,0.16831867,0.45141284,0.00000000,0.43110473,0.33494958
-2.94447224,0.96971987,0.00158664,0.07262503,0.12673552,0.17909301,0.48286506,0.00000000,0.45742960,0.35139158
-2.93846923,1.01991828,0.00164375,0.07641010,0.13365767,0.18934775,0.51322596,0.00000000,0.48218081,0.36608832
-2.93246623,1.06576116,0.00169068,0.07987351,0.14007974,0.19892483,0.54207908,0.00000000,0.50497797,0.37877052
-2.92646323,1.10653263,0.00172647,0.08296316,0.14591491,0.20767780,0.56903275,0.00000000,0.52547346,0.38920449
-2.92046023,1.14161683,0.00175036,0.08563474,0.15108929,0.21547652,0.59373321,0.00000000,0.54336428,0.39720016
-2.91445723,1.17051923,0.00176185,0.08785325,0.15554458,0.22221138,0.61587695,0.00000000,0.55840250,0.40261775
-2.90845423,1.19288400,0.00176069,0.08959431,0.15924033,0.22779698,0.63522129,0.00000000,0.57040411,0.40537273
-2.90245123,1.20850645,0.00174691,0.09084496,0.16215541,0.23217495,0.65159286,0.00000000,0.57925538,0.40543892
-2.89644822,1.21733984,0.00172082,0.09160414,0.16428881,0.23531581,0.66489330,0.00000000,0.58491668,0.40284944
-2.89044522,1.21949621,0.00168297,0.09188262,0.16565963,0.23721971,0.67510184,0.00000000,0.58742339,0.39769559
-2.88444222,1.21524091,0.00163418,0.09170242,0.16630622,0.23791605,0.68227456,0.00000000,0.58688373,0.39012358
-2.87843922,1.20498118,0.00157548,0.09109588,0.16628453,0.23746185,0.68654025,0.00000000,0.58347372,0.38032941
-2.87243622,1.18924925,0.00150807,0.09010417,0.16566578,0.23593910,0.68809304,0.00000000,0.57742931,0.36855205
-2.86643322,1.16868065,0.00143330,0.08877554,0.16453357,0.23345105,0.68718208,0.00000000,0.56903623,0.35506530
-2.86043022,1.14398905,0.00135262,0.08716321,0.16298050,0.23011779,0.68409891,0.00000000,0.55861788,0.34016876
-2.85442721,1.11593863,0.00126754,0.08532323,0.16110467,0.22607119,0.67916295,0.00000000,0.54652201,0.32417823
-2.84842421,1.08531549,0.00117959,0.08331212,0.15900604,0.22144952,0.67270615,0.00000000,0.53310670,0.30741622
-2.84242121,1.05289958,0.00109026,0.08118466,0.15678311,0.21639210,0.66505739,0.00000000,0.51872648,0.29020268
-2.83641821,1.01943844,0.00100100,0.07899184,0.15452991,0.21103417,0.65652765,0.00000000,0.50371919,0.27284667
-2.83041521,0.98562400,0.00091316,0.07677905,0.15233366,0.20550220,0.64739657,0.00000000,0.48839420,0.25563912
-2.82441221,0.95207362,0.00082796,0.07458461,0.15027315,0.19991007,0.63790137,0.00000000,0.47302260,0.23884697
-2.81840920,0.91931614,0.00074651,0.07243872,0.14841797,0.19435602,0.62822843,0.00000000,0.45782975,0.22270893
-2.81240620,0.88778335,0.00066977,0.07036289,0.14682875,0.18892082,0.61850819,0.00000000,0.44299042,0.20743286
-2.80640320,0.85780726,0.00059856,0.06836973,0.14555826,0.18366686,0.60881341,0.00000000,0.42862679,0.19319482
-2.80040020,0.82962289,0.00053354,0.06646335,0.14465345,0.17863857,0.59916091,0.00000000,0.41480914,0.18013967
-2.79439720,0.80337623,0.00047524,0.06464001,0.14415829,0.17386367,0.58951655,0.00000000,0.40155913,0.16838304
-2.78839420,0.77913651,0.00042407,0.06288923,0.14411724,0.16935554,0.57980310,0.00000000,0.38885538,0.15801441
-2.78239120,0.75691203,0.00038031,0.06119515,0.14457907,0.16511613,0.56991042,0.00000000,0.37664083,0.14910098
-2.77638819,0.73666823,0.00034416,0.05953809,0.14560103,0.16113957,0.55970732,0.00000000,0.36483149,0.14169215
-2.77038519,0.71834692,0.00031574,0.05789616,0.14725274,0.15741593,0.54905433,0.00000000,0.35332594,0.13582400
-2.76438219,0.70188529,0.00029508,0.05624701,0.14961986,0.15393503,0.53781659,0.00000000,0.34201509,0.13152373
-2.75837919,0.68723366,0.00028217,0.05456934,0.15280704,0.15069001,0.52587613,0.00000000,0.33079156,0.12881357
-2.75237619,0.67437073,0.00027698,0.05284435,0.15694000,0.14768048,0.51314283,0.00000000,0.31955821,0.12771398
-2.74637319,0.66331553,0.00027940,0.05105692,0.16216640,0.14491493,0.49956338,0.00000000,0.30823552,0.12824581
-2.74037019,0.65413529,0.00028932,0.04919656,0.16865548,0.14241236,0.48512791,0.00000000,0.29676724,0.13043148
-2.73436718,0.64694884,0.00030659,0.04725798,0.17659605,0.14020301,0.46987389,0.00000000,0.28512442,0.13429492
-2.72836418,0.64192532,0.00033103,0.04524137,0.18619305,0.13832808,0.45388718,0.00000000,0.27330739,0.13986027
-2.72236118,0.63927826,0.00036241,0.04315240,0.19766247,0.13683849,0.43730024,0.00000000,0.26134594,0.14714956
-2.71635818,0.63925550,0.00040047,0.04100189,0.21122473,0.13579279,0.42028779,0.00000000,0.24929777,0.15617931
-2.71035518,0.64212528,0.00044487,0.03880519,0.22709669,0.13525426,0.40306001,0.00000000,0.23724525,0.16695638
-2.70435218,0.64815956,0.00049523,0.03658145,0.24548246,0.13528738,0.38585399,0.00000000,0.22529102,0.17947320
-2.69834917,0.65761520,0.00055106,0.03435264,0.26656337,0.13595391,0.36892377,0.00000000,0.21355256,0.19370282
-2.69234617,0.67071425,0.00061182,0.03214252,0.29048731,0.13730877,0.35252952,0.00000000,0.20215615,0.20959386
-2.68634317,0.68762423,0.00067685,0.02997559,0.31735802,0.13939586,0.33692653,0.00000000,0.19123055,0.22706596
-2.68034017,0.70843960,0.00074539,0.02787605,0.34722458,0.14224425,0.32235448,0.00000000,0.18090081,0.24600575
-2.67433717,0.73316538,0.00081662,0.02586679,0.38007185,0.14586476,0.30902754,0.00000000,0.17128241,0.26626392
-2.66833417,0.76170381,0.00088958,0.02396856,0.41581201,0.15024721,0.29712567,0.00000000,0.16247603,0.28765337
-2.66233117,0.79384483,0.00096326,0.02219926,0.45427803,0.15535855,0.28678760,0.00000000,0.15456328,0.30994894
-2.65632816,0.82926108,0.00103657,0.02057341,0.49521926,0.16114187,0.27810552,0.00000000,0.14760331,0.33288861
-2.65032516,0.86750769,0.00110837,0.01910174,0.53829969,0.16751654,0.27112196,0.00000000,0.14163062,0.35617639
-2.64432216,0.90802715,0.00117750,0.01779110,0.58309915,0.17437938,0.26582857,0.00000000,0.13665395,0.37948693
-2.63831916,0.95015931,0.00124280,0.01664444,0.62911770,0.18160691,0.26216705,0.00000000,0.13265635,0.40247168
-2.63231616,0.99315608,0.00130312,0.01566098,0.67578328,0.18905863,0.26003199,0.00000000,0.12959624,0.42476648
-2.62631316,1.03620067,0.00135738,0.01483659,0.72246271,0.19658123,0.25927545,0.00000000,0.12740951,0.44600038
-2.62031016,1.07843049,0.00140460,0.01416424,0.76847569,0.20401359,0.25971310,0.00000000,0.12601240,0.46580542
-2.61430715,1.11896318,0.00144391,0.01363460,0.81311176,0.21119233,0.26113160,0.00000000,0.12530514,0.48382689
-2.60830415,1.15692461,0.00147459,0.01323668,0.85564947,0.21795786,0.26329692,0.00000000,0.12517607,0.49973388
-2.60230115,1.19147805,0.00149607,0.01295855,0.89537748,0.22416060,0.26596336,0.00000000,0.12550615,0.51322961
-2.59629815,1.22185336,0.00150801,0.01278811,0.93161662,0.22966712,0.26888279,0.00000000,0.12617369,0.52406104
-2.59029515,1.24737508,0.00151023,0.01271377,0.96374240,0.23436612,0.27181402,0.00000000,0.12705914,0.53202766
-2.58429215,1.26748847,0.00150279,0.01272521,0.99120683,0.23817388,0.27453175,0.00000000,0.12804971,0.53698874
-2.57828914,1.28178241,0.00148595,0.01281402,1.01355896,0.24103906,0.27683502,0.00000000,0.12904381,0.53886906
-2.57228614,1.29000838,0.00146017,0.01297430,1.03046315,0.24294662,0.27855483,0.00000000,0.12995509,0.53766267
-2.56628314,1.29209472,0.00142613,0.01320311,1.04171423,0.24392074,0.27956062,0.00000000,0.13071594,0.53343468
-2.56028014,1.28815556,0.00138465,0.01350093,1.04724901,0.24402663,0.27976565,0.00000000,0.13128039,0.52632079
-2.55427714,1.27849412,0.00133673,0.01387182,1.04715341,0.24337106,0.27913092,0.00000000,0.13162636,0.51652488
-2.54827414,1.26360008,0.00128348,0.01432362,1.04166488,0.24210164,0.27766758,0.00000000,0.13175712,0.50431439
-2.54227114,1.24414110,0.00122611,0.01486783,1.03116982,0.24040477,0.27543795,0.00000000,0.13170187,0.49001399
-2.53626813,1.22094865,0.00116588,0.01551948,1.01619601,0.23850229,0.27255482,0.00000000,0.13151555,0.47399753
-2.53026513,1.19499847,0.00110408,0.01629670,0.99740010,0.23664691,0.26917934,0.00000000,0.13127775,0.45667865
-2.52426213,1.16738632,0.00104199,0.01722023,0.97555057,0.23511647,0.26551742,0.00000000,0.13109075,0.43850041
-2.51825913,1.13929962,0.00098085,0.01831269,0.95150662,0.23420707,0.26181478,0.00000000,0.13107678,0.41992422
-2.51225613,1.11198589,0.00092184,0.01959778,0.92619371,0.23422538,0.25835077,0.00000000,0.13137444,0.40141844
-2.50625313,1.08671866,0.00086600,0.02109931,0.90057647,0.23548015,0.25543114,0.00000000,0.13213453,0.38344700
-2.50025013,1.06476223,0.00081430,0.02284010,0.87562992,0.23827322,0.25337992,0.00000000,0.13351522,0.36645844
-2.49424712,1.04733578,0.00076753,0.02484088,0.85230996,0.24289010,0.25253061,0.00000000,0.13567682,0.35087548
-2.48824412,1.03557838,0.00072632,0.02711909,0.83152414,0.24959065,0.25321691,0.00000000,0.13877618,0.33708561
-2.48224112,1.03051543,0.00069116,0.02968771,0.81410364,0.25859980,0.25576314,0.00000000,0.14296101,0.32543272
-2.47623812,1.03302787,0.00066236,0.03255416,0.80077754,0.27009888,0.26047471,0.00000000,0.14836416,0.31621007
-2.47023512,1.04382495,0.00064005,0.03571929,0.79215020,0.28421774,0.26762863,0.00000000,0.15509813,0.30965467
-2.46423212,1.06342134,0.00062420,0.03917652,0.78868257,0.30102791,0.27746459,0.00000000,0.16325003,0.30594308
-2.45822911,1.09211945,0.00061464,0.04291120,0.79067813,0.32053729,0.29017651,0.00000000,0.17287705,0.30518884
-2.45222611,1.12999761,0.00061105,0.04690021,0.79827413,0.34268649,0.30590503,0.00000000,0.18400276,0.30744134
-2.44622311,1.17690445,0.00061299,0.05111184,0.81143828,0.36734716,0.32473103,0.00000000,0.19661431,0.31268621
-2.44022011,1.23246006,0.00061995,0.05550601,0.82997138,0.39432249,0.34667038,0.00000000,0.21066072,0.32084718
-2.43421711,1.29606382,0.00063132,0.06003476,0.85351576,0.42335006,0.37167019,0.00000000,0.22605236,0.33178921
-2.42821411,1.36690912,0.00064648,0.06464315,0.88156938,0.45410704,0.39960668,0.00000000,0.24266168,0.34532286
-2.42221111,1.44400449,0.00066478,0.06927039,0.91350522,0.48621781,0.43028477,0.00000000,0.26032525,0.36120988
-2.41620810,1.52620087,0.00068562,0.07385130,0.94859539,0.51926374,0.46343966,0.00000000,0.27884706,0.37916960
-2.41020510,1.61222410,0.00070845,0.07831801,0.98603916,0.55279507,0.49874030,0.00000000,0.29800311,0.39888623
-2.40420210,1.70071186,0.00073282,0.08260182,1.02499395,0.58634439,0.53579488,0.00000000,0.31754698,0.42001681
-2.39819910,1.79025398,0.00075840,0.08663517,1.06460811,0.61944131,0.57415826,0.00000000,0.33721642,0.44219956
-2.39219610,1.87943460,0.00078502,0.09035364,1.10405435,0.65162789,0.61334127,0.00000000,0.35674071,0.46506257
-2.38619310,1.96687503,0.00081269,0.09369792,1.14256244,0.68247407,0.65282164,0.00000000,0.37584839,0.48823256
-2.38019010,2.05127569,0.00084162,0.09661560,1.17944985,0.71159267,0.69205636,0.00000000,0.39427533,0.51134356
-2.37418709,2.13145555,0.00087226,0.09906277,1.21414901,0.73865306,0.73049505,0.00000000,0.41177268,0.53404527
-2.36818409,2.20638775,0.00090527,0.10100537,1.24623006,0.76339306,0.76759411,0.00000000,0.42811442,0.55601100
-2.36218109,2.27522996,0.00094152,0.10242013,1.27541793,0.78562845,0.80283102,0.00000000,0.44310441,0.57694496
-2.35617809,2.33734823,0.00098214,0.10329521,1.30160298,0.80525956,0.83571835,0.00000000,0.45658237,0.59658875
-2.35017509,2.39233355,0.00102843,0.10363039,1.32484458,0.82227459,0.86581707,0.00000000,0.46842889,0.61472692
-2.34417209,2.44001031,0.00108186,0.10343687,1.34536736,0.83674945,0.89274849,0.00000000,0.47856911,0.63119144
-2.33816908,2.48043631,0.00114407,0.10273675,1.36355020,0.84884403,0.91620447,0.00000000,0.48697487,0.64586507
-2.33216608,2.51389444,0.00121676,0.10156202,1.37990825,0.85879499,0.93595544,0.00000000,0.49366552,0.65868342
-2.32616308,2.54087627,0.00130166,0.09995343,1.39506877,0.86690534,0.95185582,0.00000000,0.49870712,0.66963575
-2.32016008,2.56205822,0.00140051,0.09795900,1.40974179,0.87353125,0.96384671,0.00000000,0.50221017,0.67876449
-2.31415708,2.57827140,0.00151493,0.09563236,1.42468676,0.87906658,0.97195560,0.00000000,0.50432601,0.68616331
-2.30815408,2.59046620,0.00164639,0.09303113,1.44067676,0.88392585,0.97629318,0.00000000,0.50524193,0.69197411
-2.30215108,2.59967323,0.00179611,0.09021509,1.45846180,0.88852637,0.97704733,0.00000000,0.50517529,0.69638256
-2.29614807,2.60696219,0.00196502,0.08724456,1.47873283,0.89327038,0.97447452,0.00000000,0.50436673,0.69961270
-2.29014507,2.61340013,0.00215369,0.08417878,1.50208817,0.89852782,0.96888906,0.00000000,0.50307277,0.70192034
-2.28414207,2.62001099,0.00236226,0.08107453,1.52900372,0.90462070,0.96065058,0.00000000,0.50155812,0.70358574
-2.27813907,2.62773775,0.00259039,0.07798490,1.55980835,0.91180955,0.95015034,0.00000000,0.50008769,0.70490541
-2.27213607,2.63740867,0.00283725,0.07495825,1.59466548,0.92028259,0.93779697,0.00000000,0.49891882,0.70618354
-2.26613307,2.64970872,0.00310148,0.07203754,1.63356161,0.93014811,0.92400210,0.00000000,0.49829375,0.70772296
-2.26013007,2.66515714,0.00338117,0.06925969,1.67630216,0.94143012,0.90916673,0.00000000,0.49843260,0.70981610
-2.25412706,2.68409163,0.00367395,0.06665536,1.72251466,0.95406761,0.89366856,0.00000000,0.49952695,0.71273605
-2.24812406,2.70665952,0.00397691,0.06424880,1.77165902,0.96791718,0.87785103,0.00000000,0.50173435,0.71672792
-2.24212106,2.73281585,0.00428675,0.06205793,1.82304416,0.98275886,0.86201423,0.00000000,0.50517359,0.72200086
-2.23611806,2.76232799,0.00459980,0.06009455,1.87585009,0.99830473,0.84640811,0.00000000,0.50992110,0.72872089
-2.23011506,2.79478629,0.00491211,0.05836466,1.92915437,1.01420997,0.83122793,0.00000000,0.51600837,0.73700464
-2.22411206,2.82961992,0.00521951,0.05686887,1.98196147,1.03008549,0.81661224,0.00000000,0.52342046,0.74691444
-2.21810905,2.86611697,0.00551778,0.05560284,2.03323381,1.04551187,0.80264302,0.00000000,0.53209565,0.75845467
-2.21210605,2.90344777,0.00580269,0.05455776,2.08192305,1.06005365,0.78934802,0.00000000,0.54192627,0.77156959
-2.20610305,2.94069044,0.00607012,0.05372087,2.12700029,1.07327359,0.77670487,0.00000000,0.55276059,0.78614279
-2.20010005,2.97685757,0.00631618,0.05307589,2.16748418,1.08474616,0.76464678,0.00000000,0.56440579,0.80199823
-2.19409705,3.01092317,0.00653727,0.05260353,2.20246578,1.09406993,0.75306927,0.00000000,0.57663200,0.81890295
-2.18809405,3.04184903,0.00673020,0.05228193,2.23112975,1.10087831,0.74183780,0.00000000,0.58917723,0.83657132
-2.18209105,3.06860985,0.00689222,0.05208713,2.25277117,1.10484860,0.73079572,0.00000000,0.60175325,0.85467086
-2.17608804,3.09021667,0.00702111,0.05199346,2.26680799,1.10570890,0.71977226,0.00000000,0.61405219,0.87282946
-2.17008504,3.10573815,0.00711518,0.05197400,2.27278910,1.10324313,0.70859036,0.00000000,0.62575374,0.89064386
-2.16408204,3.11431961,0.00717333,0.05200104,2.27039822,1.09729404,0.69707395,0.00000000,0.63653289,0.90768906
-2.15807904,3.11519967,0.00719502,0.05204655,2.25945423,1.08776439,0.68505451,0.00000000,0.64606792,0.92352871
-2.15207604,3.10772448,0.00718027,0.05208259,2.23990818,1.07461650,0.67237689,0.00000000,0.65404851,0.93772590
-2.14607304,3.09135958,0.00712967,0.05208189,2.21183780,1.05787053,0.65890413,0.00000000,0.66018374,0.94985423
-2.14007004,3.06569948,0.00704427,0.05201833,2.17544006,1.03760148,0.64452137,0.00000000,0.66420978,0.95950882
-2.13406703,3.03047492,0.00692562,0.05186742,2.13102212,1.01393546,0.62913881,0.00000000,0.66589695,0.96631698
-2.12806403,2.98555796,0.00677566,0.05160688,2.07899148,0.98704521,0.61269370,0.00000000,0.66505605,0.96994810
-2.12206103,2.93096473,0.00659670,0.05121708,2.01984536,0.95714534,0.59515148,0.00000000,0.66154369,0.97012260
-2.11605803,2.86685588,0.00639133,0.05068154,1.95415980,0.92448707,0.57650613,0.00000000,0.65526634,0.96661962
-2.11005503,2.79353466,0.00616239,0.04998726,1.88257860,0.88935301,0.55677974,0.00000000,0.64618315,0.95928310
