energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.87993997,3.81554206,0.00349360,0.85939196,2.60197948,1.82048423,0.69732500,0.00000000
-5.87393697,3.85976401,0.00330572,0.88306426,2.61074063,1.86459287,0.68047149,0.00000000
-5.86793397,3.90122335,0.00310876,0.90658774,2.61605338,1.90883749,0.66204819,0.00000000
-5.86193097,3.94036387,0.00290587,0.92993477,2.61821562,1.95330625,0.64235746,0.00000000
-5.85592796,3.97772221,0.00270022,0.95310632,2.61761180,1.99812114,0.62171101,0.00000000
-5.84992496,4.01390518,0.00249483,0.97612921,2.61470293,2.04342848,0.60042179,0.00000000
-5.84392196,4.04956147,0.00229252,0.99905118,2.61001215,2.08938600,0.57879637,0.00000000
-5.83791896,4.08534820,0.00209589,1.02193385,2.60410593,2.13614706,0.55712776,0.00000000
-5.83191596,4.12189339,0.00190718,1.04484387,2.59757153,2.18384235,0.53568888,0.00000000
-5.82591296,4.15975546,0.00172830,1.06784242,2.59099111,2.23255974,0.51472692,0.00000000
-5.81990995,4.19938151,0.00156079,1.09097384,2.58491364,2.28232320,0.49445861,0.00000000
-5.81390695,4.24106619,0.00140580,1.11425364,2.57982577,2.33307180,0.47506643,0.00000000
-5.80790395,4.28491330,0.00126408,1.13765689,2.57612316,2.38464013,0.45669588,0.00000000
-5.80190095,4.33080246,0.00113603,1.16110761,2.57408385,2.43674128,0.43945389,0.00000000
-5.79589795,4.37836311,0.00102169,1.18446985,2.57384543,2.48895395,0.42340822,0.00000000
-5.78989495,4.42695808,0.00092079,1.20754145,2.57538763,2.54071470,0.40858800,0.00000000
-5.78389195,4.47567852,0.00083281,1.23005087,2.57852181,2.59131673,0.39498538,0.00000000
-5.77788894,4.52335191,0.00075699,1.25165784,2.58288873,2.63991588,0.38255814,0.00000000
-5.77188594,4.56856386,0.00069238,1.27195797,2.58796517,2.68554443,0.37123337,0.00000000
-5.76588294,4.60969387,0.00063791,1.29049161,2.59308008,2.72713289,0.36091202,0.00000000
-5.75987994,4.64496469,0.00059242,1.30675678,2.59743986,2.76353930,0.35147421,0.00000000
-5.75387694,4.67250362,0.00055472,1.32022576,2.60016216,2.79358539,0.34278521,0.00000000
-5.74787394,4.69041367,0.00052359,1.33036474,2.60031685,2.81609815,0.33470186,0.00000000
-5.74187094,4.69685162,0.00049788,1.33665569,2.59697240,2.82995526,0.32707915,0.00000000
-5.73586793,4.69010954,0.00047645,1.33861945,2.58924545,2.83413227,0.31977691,0.00000000
-5.72986493,4.66869573,0.00045829,1.33583882,2.57635105,2.82774919,0.31266615,0.00000000
-5.72386193,4.63141128,0.00044247,1.32798055,2.55765091,2.81011438,0.30563487,0.00000000
-5.71785893,4.57741799,0.00042820,1.31481498,2.53269716,2.78076317,0.29859313,0.00000000
-5.71185593,4.50629422,0.00041480,1.29623226,2.50126892,2.73948928,0.29147711,0.00000000
-5.70585293,4.41807554,0.00040172,1.27225427,2.46339981,2.68636723,0.28425202,0.00000000
-5.69984992,4.31327775,0.00038855,1.24304151,2.41939458,2.62176437,0.27691363,0.00000000
-5.69384692,4.19290096,0.00037500,1.20889448,2.36983392,2.54634184,0.26948847,0.00000000
-5.68784392,4.05841431,0.00036090,1.17024953,2.31556680,2.46104412,0.26203265,0.00000000
-5.68184092,3.91172172,0.00034620,1.12766917,2.25769075,2.36707771,0.25462927,0.00000000
-5.67583792,3.75511044,0.00033094,1.08182746,2.19752079,2.26587968,0.24738473,0.00000000
-5.66983492,3.59118464,0.00031524,1.03349094,2.13654847,2.15907776,0.24042392,0.00000000
-5.66383192,3.42278716,0.00029929,0.98349622,2.07639288,2.04844355,0.23388473,0.00000000
-5.65782891,3.25291298,0.00028336,0.93272507,2.01874591,1.93584123,0.22791189,0.00000000
-5.65182591,3.08461833,0.00026773,0.88207821,1.96531428,1.82317377,0.22265078,0.00000000
-5.64582291,2.92092920,0.00025273,0.83244893,1.91776074,1.71232905,0.21824107,0.00000000
-5.63981991,2.76475307,0.00023873,0.78469755,1.87764717,1.60512804,0.21481089,0.00000000
-5.63381691,2.61879716,0.00022609,0.73962773,1.84638161,1.50327686,0.21247145,0.00000000
-5.62781391,2.48549602,0.00021516,0.69796548,1.82517143,1.40832445,0.21131252,0.00000000
-5.62181091,2.36695062,0.00020631,0.66034138,1.81498419,1.32162692,0.21139884,0.00000000
-5.61580790,2.26488061,0.00019989,0.62727659,1.81651731,1.24431958,0.21276754,0.00000000
-5.60980490,2.18059026,0.00019623,0.59917287,1.83017736,1.17729690,0.21542675,0.00000000
-5.60380190,2.11494853,0.00019564,0.57630653,1.85606916,1.12120054,0.21935523,0.00000000
-5.59779890,2.06838264,0.00019840,0.55882635,1.89399453,1.07641506,0.22450303,0.00000000
-5.59179590,2.04088415,0.00020477,0.54675514,1.94346023,1.04307076,0.23079307,0.00000000
-5.58579290,2.03202636,0.00021496,0.53999457,2.00369405,1.02105287,0.23812352,0.00000000
-5.57978989,2.04099132,0.00022916,0.53833280,2.07366812,1.01001608,0.24637074,0.00000000
-5.57378689,2.06660469,0.00024749,0.54145450,2.15212805,1.00940353,0.25539268,0.00000000
-5.56778389,2.10737681,0.00027006,0.54895269,2.23762663,1.01846918,0.26503256,0.00000000
-5.56178089,2.16154809,0.00029688,0.56034190,2.32856069,1.03630265,0.27512253,0.00000000
-5.55577789,2.22713723,0.00032794,0.57507228,2.42320981,1.06185563,0.28548744,0.00000000
-5.54977489,2.30199094,0.00036312,0.59254415,2.51977565,1.09396925,0.29594825,0.00000000
-5.54377189,2.38383383,0.00040226,0.61212273,2.61642092,1.13140154,0.30632536,0.00000000
-5.53776888,2.47031752,0.00044511,0.63315259,2.71130700,1.17285480,0.31644150,0.00000000
-5.53176588,2.55906835,0.00049133,0.65497179,2.80262951,1.21700220,0.32612436,0.00000000
-5.52576288,2.64773286,0.00054050,0.67692524,2.88865131,1.26251350,0.33520888,0.00000000
-5.51975988,2.73402085,0.00059212,0.69837737,2.96773253,1.30807959,0.34353933,0.00000000
-5.51375688,2.81574546,0.00064560,0.71872374,3.03835742,1.35243570,0.35097111,0.00000000
-5.50775388,2.89086026,0.00070029,0.73740168,3.09915794,1.39438314,0.35737239,0.00000000
-5.50175088,2.95749293,0.00075547,0.75389967,3.14893395,1.43280938,0.36262574,0.00000000
-5.49574787,3.01397551,0.00081038,0.76776562,3.18667025,1.46670645,0.36662967,0.00000000
-5.48974487,3.05887095,0.00086422,0.77861371,3.21155042,1.49518731,0.36930018,0.00000000
-5.48374187,3.09099568,0.00091621,0.78613002,3.22296749,1.51750024,0.37057235,0.00000000
-5.47773887,3.10943818,0.00096558,0.79007656,3.22053175,1.53304084,0.37040197,0.00000000
-5.47173587,3.11357297,0.00101162,0.79029410,3.20407548,1.54136164,0.36876713,0.00000000
-5.46573287,3.10307008,0.00105368,0.78670329,3.17365473,1.54217890,0.36566979,0.00000000
-5.45972986,3.07789953,0.00109126,0.77930448,3.12954813,1.53537671,0.36113715,0.00000000
-5.45372686,3.03833070,0.00112400,0.76817596,3.07225264,1.52100782,0.35522290,0.00000000
-5.44772386,2.98492637,0.00115170,0.75347085,3.00247605,1.49929159,0.34800803,0.00000000
-5.44172086,2.91853146,0.00117438,0.73541251,2.92112644,1.47060852,0.33960130,0.00000000
-5.43571786,2.84025638,0.00119230,0.71428874,2.82929815,1.43549177,0.33013917,0.00000000
-5.42971486,2.75145520,0.00120595,0.69044472,2.72825465,1.39461549,0.31978510,0.00000000
-5.42371186,2.65369900,0.00121609,0.66427494,2.61940812,1.34878040,0.30872832,0.00000000
-5.41770885,2.54874472,0.00122375,0.63621417,2.50429601,1.29889658,0.29718178,0.00000000
-5.41170585,2.43850016,0.00123022,0.60672779,2.38455488,1.24596420,0.28537950,0.00000000
-5.40570285,2.32498577,0.00123704,0.57630149,2.26189182,1.19105224,0.27357327,0.00000000
-5.39969985,2.21029417,0.00124599,0.54543081,2.13805400,1.13527596,0.26202875,0.00000000
-5.39369685,2.09654808,0.00125907,0.51461044,2.01479696,1.07977349,0.25102099,0.00000000
-5.38769385,1.98585782,0.00127843,0.48432383,1.89385221,1.02568217,0.24082958,0.00000000
-5.38169085,1.88027914,0.00130636,0.45503300,1.77689502,0.97411514,0.23173352,0.00000000
-5.37568784,1.78177261,0.00134523,0.42716908,1.66551304,0.92613873,0.22400584,0.00000000
-5.36968484,1.69216507,0.00139745,0.40112355,1.56117649,0.88275118,0.21790822,0.00000000
-5.36368184,1.61311448,0.00146536,0.37724048,1.46521082,0.84486317,0.21368566,0.00000000
-5.35767884,1.54607842,0.00155123,0.35580992,1.37877228,0.81328045,0.21156141,0.00000000
-5.35167584,1.49228733,0.00165714,0.33706251,1.30282717,0.78868910,0.21173214,0.00000000
-5.34567284,1.45272264,0.00178494,0.32116552,1.23813521,0.77164351,0.21436363,0.00000000
-5.33966983,1.42810038,0.00193620,0.30822036,1.18523728,0.76255731,0.21958695,0.00000000
-5.33366683,1.41886053,0.00211209,0.29826152,1.14444807,0.76169748,0.22749522,0.00000000
-5.32766383,1.42516206,0.00231340,0.29125715,1.11585345,0.76918150,0.23814113,0.00000000
-5.32166083,1.44688385,0.00254044,0.28711109,1.09931282,0.78497764,0.25153505,0.00000000
-5.31565783,1.48363125,0.00279301,0.28566647,1.09446617,0.80890825,0.26764407,0.00000000
-5.30965483,1.53474802,0.00307038,0.28671060,1.10074580,0.84065585,0.28639164,0.00000000
-5.30365183,1.59933340,0.00337128,0.28998128,1.11739216,0.87977190,0.30765815,0.00000000
-5.29764882,1.67626371,0.00369388,0.29517421,1.14347363,0.92568791,0.33128216,0.00000000
-5.29164582,1.76421804,0.00403582,0.30195145,1.17790958,0.97772864,0.35706240,0.00000000
-5.28564282,1.86170730,0.00439423,0.30995060,1.21949627,1.03512693,0.38476053,0.00000000
-5.27963982,1.96710606,0.00476578,0.31879455,1.26693483,1.09704004,0.41410446,0.00000000
-5.27363682,2.07868628,0.00514670,0.32810160,1.31886077,1.16256679,0.44479231,0.00000000
-5.26763382,2.19465221,0.00553290,0.33749548,1.37387426,1.23076535,0.47649682,0.00000000
-5.26163082,2.31317562,0.00591999,0.34661514,1.43057041,1.30067124,0.50887022,0.00000000
-5.25562781,2.43243061,0.00630340,0.35512401,1.48756890,1.37131497,0.54154947,0.00000000
-5.24962481,2.55062716,0.00667846,0.36271832,1.54354212,1.44173926,0.57416168,0.00000000
-5.24362181,2.66604270,0.00704045,0.36913430,1.59724130,1.51101519,0.60632976,0.00000000
-5.23761881,2.77705113,0.00738474,0.37415408,1.64751985,1.57825723,0.63767815,0.00000000
-5.23161581,2.88214854,0.00770685,0.37760998,1.69335345,1.64263669,0.66783853,0.00000000
-5.22561281,2.97997541,0.00800253,0.37938712,1.73385644,1.70339356,0.69645548,0.00000000
-5.21960980,3.06933472,0.00826784,0.37942421,1.76829409,1.75984637,0.72319202,0.00000000
-5.21360680,3.14920577,0.00849923,0.37771271,1.79609071,1.81140012,0.74773479,0.00000000
-5.20760380,3.21875374,0.00869354,0.37429407,1.81683325,1.85755210,0.76979909,0.00000000
-5.20160080,3.27733472,0.00884815,0.36925560,1.83027074,1.89789563,0.78913334,0.00000000
-5.19559780,3.32449643,0.00896092,0.36272475,1.83630951,1.93212162,0.80552312,0.00000000
-5.18959480,3.35997479,0.00903029,0.35486244,1.83500465,1.96001811,0.81879460,0.00000000
-5.18359180,3.38368663,0.00905528,0.34585541,1.82654800,1.98146781,0.82881725,0.00000000
-5.17758879,3.39571871,0.00903549,0.33590808,1.81125328,1.99644372,0.83550568,0.00000000
-5.17158579,3.39631374,0.00897115,0.32523430,1.78953891,2.00500311,0.83882074,0.00000000
-5.16558279,3.38585365,0.00886305,0.31404912,1.76190914,2.00727994,0.83876946,0.00000000
-5.15957979,3.36484080,0.00871260,0.30256114,1.72893412,2.00347607,0.83540417,0.00000000
-5.15357679,3.33387765,0.00852177,0.29096559,1.69122969,1.99385152,0.82882045,0.00000000
-5.14757379,3.29364573,0.00829306,0.27943834,1.64943750,1.97871409,0.81915417,0.00000000
-5.14157079,3.24488433,0.00802948,0.26813122,1.60420607,1.95840880,0.80657758,0.00000000
-5.13556778,3.18836992,0.00773449,0.25716856,1.55617338,1.93330751,0.79129459,0.00000000
-5.12956478,3.12489677,0.00741194,0.24664517,1.50595153,1.90379913,0.77353536,0.00000000
-5.12356178,3.05525955,0.00706602,0.23662565,1.45411384,1.87028074,0.75355052,0.00000000
-5.11755878,2.98023851,0.00670117,0.22714509,1.40118470,1.83315018,0.73160505,0.00000000
-5.11155578,2.90058756,0.00632202,0.21821093,1.34763240,1.79280009,0.70797218,0.00000000
-5.10555278,2.81702578,0.00593329,0.20980584,1.29386490,1.74961386,0.68292758,0.00000000
-5.09954977,2.73023229,0.00553970,0.20189152,1.24022860,1.70396345,0.65674393,0.00000000
-5.09354677,2.64084461,0.00514591,0.19441300,1.18700986,1.65620895,0.62968616,0.00000000
-5.08754377,2.54946007,0.00475643,0.18730341,1.13443894,1.60669997,0.60200750,0.00000000
-5.08154077,2.45664004,0.00437552,0.18048878,1.08269606,1.55577819,0.57394642,0.00000000
-5.07553777,2.36291611,0.00400716,0.17389285,1.03191889,1.50378099,0.54572450,0.00000000
-5.06953477,2.26879761,0.00365495,0.16744143,0.98221121,1.45104546,0.51754529,0.00000000
-5.06353177,2.17477962,0.00332209,0.16106636,0.93365191,1.39791236,0.48959393,0.00000000
-5.05752876,2.08135048,0.00301133,0.15470878,0.88630394,1.34472935,0.46203764,0.00000000
-5.05152576,1.98899814,0.00272495,0.14832168,0.84022263,1.29185317,0.43502674,0.00000000
-5.04552276,1.89821445,0.00246473,0.14187160,0.79546286,1.23965009,0.40869610,0.00000000
-5.03951976,1.80949691,0.00223197,0.13533957,0.75208484,1.18849460,0.38316687,0.00000000
-5.03351676,1.72334756,0.00202748,0.12872118,0.71015815,1.13876592,0.35854832,0.00000000
-5.02751376,1.64026885,0.00185163,0.12202598,0.66976392,1.09084251,0.33493951,0.00000000
-5.02151076,1.56075659,0.00170431,0.11527620,0.63099518,1.04509468,0.31243093,0.00000000
-5.01550775,1.48529060,0.00158502,0.10850499,0.59395551,1.00187575,0.29110573,0.00000000
-5.00950475,1.41432334,0.00149289,0.10175424,0.55875619,0.96151219,0.27104077,0.00000000
-5.00350175,1.34826772,0.00142669,0.09507214,0.52551215,0.92429335,0.25230733,0.00000000
-4.99749875,1.28748468,0.00138490,0.08851073,0.49433726,0.89046165,0.23497152,0.00000000
-4.99149575,1.23227173,0.00136574,0.08212337,0.46533916,0.86020370,0.21909459,0.00000000
-4.98549275,1.18285331,0.00136720,0.07596243,0.43861426,0.83364322,0.20473308,0.00000000
-4.97948974,1.13937383,0.00138710,0.07007725,0.41424323,0.81083632,0.19193892,0.00000000
-4.97348674,1.10189399,0.00142310,0.06451236,0.39228725,0.79176952,0.18075966,0.00000000
-4.96748374,1.07039091,0.00147279,0.05930615,0.37278544,0.77636095,0.17123872,0.00000000
-4.96148074,1.04476222,0.00153368,0.05448993,0.35575354,0.76446459,0.16341580,0.00000000
-4.95547774,1.02483389,0.00160329,0.05008737,0.34118382,0.75587772,0.15732744,0.00000000
-4.94947474,1.01037151,0.00167916,0.04611440,0.32904634,0.75035093,0.15300762,0.00000000
-4.94347174,1.00109424,0.00175889,0.04257935,0.31929131,0.74760043,0.15048835,0.00000000
-4.93746873,0.99669061,0.00184020,0.03948351,0.31185222,0.74732177,0.14980020,0.00000000
-4.93146573,0.99683507,0.00192099,0.03682180,0.30664964,0.74920429,0.15097246,0.00000000
-4.92546273,1.00120414,0.00199930,0.03458367,0.30359510,0.75294530,0.15403306,0.00000000
-4.91945973,1.00949104,0.00207344,0.03275406,0.30259487,0.75826328,0.15900786,0.00000000
-4.91345673,1.02141774,0.00214194,0.03131436,0.30355317,0.76490917,0.16591934,0.00000000
-4.90745373,1.03674348,0.00220360,0.03024335,0.30637460,0.77267501,0.17478458,0.00000000
-4.90145073,1.05526914,0.00225752,0.02951801,0.31096541,0.78139950,0.18561252,0.00000000
-4.89544772,1.07683707,0.00230306,0.02911424,0.31723366,0.79097009,0.19840051,0.00000000
-4.88944472,1.10132629,0.00233987,0.02900737,0.32508803,0.80132145,0.21313024,0.00000000
-4.88344172,1.12864343,0.00236786,0.02917256,0.33443554,0.81243052,0.22976329,0.00000000
-4.87743872,1.15870992,0.00238715,0.02958498,0.34517818,0.82430852,0.24823644,0.00000000
-4.87143572,1.19144638,0.00239810,0.03021990,0.35720881,0.83699035,0.26845707,0.00000000
-4.86543272,1.22675544,0.00240120,0.03105265,0.37040675,0.85052238,0.29029904,0.00000000
-4.85942971,1.26450418,0.00239707,0.03205845,0.38463333,0.86494929,0.31359923,0.00000000
-4.85342671,1.30450758,0.00238642,0.03321229,0.39972790,0.88030103,0.33815527,0.00000000
-4.84742371,1.34651450,0.00236995,0.03448875,0.41550480,0.89658078,0.36372461,0.00000000
-4.84142071,1.39019720,0.00234838,0.03586186,0.43175156,0.91375481,0.39002531,0.00000000
-4.83541771,1.43514559,0.00232237,0.03730511,0.44822872,0.93174502,0.41673869,0.00000000
-4.82941471,1.48086687,0.00229249,0.03879144,0.46467147,0.95042467,0.44351388,0.00000000
-4.82341171,1.52679095,0.00225921,0.04029347,0.48079326,0.96961763,0.46997432,0.00000000
-4.81740870,1.57228172,0.00222289,0.04178378,0.49629132,0.98910145,0.49572604,0.00000000
-4.81140570,1.61665364,0.00218377,0.04323538,0.51085389,1.00861377,0.52036751,0.00000000
-4.80540270,1.65919303,0.00214198,0.04462220,0.52416898,1.02786204,0.54350059,0.00000000
-4.79939970,1.69918290,0.00209757,0.04591978,0.53593422,1.04653567,0.56474231,0.00000000
-4.79339670,1.73593003,0.00205049,0.04710591,0.54586728,1.06432007,0.58373687,0.00000000
-4.78739370,1.76879272,0.00200069,0.04816135,0.55371641,1.08091153,0.60016725,0.00000000
-4.78139070,1.79720776,0.00194808,0.04907048,0.55927040,1.09603211,0.61376609,0.00000000
-4.77538769,1.82071503,0.00189261,0.04982195,0.56236761,1.10944362,0.62432513,0.00000000
-4.76938469,1.83897833,0.00183429,0.05040917,0.56290340,1.12095979,0.63170287,0.00000000
-4.76338169,1.85180132,0.00177320,0.05083066,0.56083555,1.13045593,0.63583002,0.00000000
-4.75737869,1.85913767,0.00170956,0.05109033,0.55618753,1.13787557,0.63671256,0.00000000
-4.75137569,1.86109491,0.00164371,0.05119742,0.54904918,1.14323370,0.63443215,0.00000000
-4.74537269,1.85793176,0.00157612,0.05116645,0.53957490,1.14661645,0.62914400,0.00000000
-4.73936968,1.85004929,0.00150740,0.05101678,0.52797942,1.14817736,0.62107222,0.00000000
-4.73336668,1.83797618,0.00143831,0.05077219,0.51453123,1.14813044,0.61050300,0.00000000
-4.72736368,1.82234913,0.00136973,0.05046011,0.49954415,1.14674054,0.59777565,0.00000000
-4.72136068,1.80388932,0.00130262,0.05011086,0.48336723,1.14431160,0.58327231,0.00000000
-4.71535768,1.78337614,0.00123802,0.04975672,0.46637364,1.14117339,0.56740628,0.00000000
-4.70935468,1.76161935,0.00117704,0.04943088,0.44894887,1.13766751,0.55060989,0.00000000
-4.70335168,1.73943109,0.00112074,0.04916643,0.43147874,1.13413343,0.53332195,0.00000000
-4.69734867,1.71759867,0.00107020,0.04899526,0.41433788,1.13089501,0.51597545,0.00000000
-4.69134567,1.69685933,0.00102640,0.04894700,0.39787875,1.12824833,0.49898589,0.00000000
-4.68534267,1.67787785,0.00099024,0.04904804,0.38242195,1.12645117,0.48274034,0.00000000
-4.67933967,1.66122751,0.00096248,0.04932059,0.36824779,1.12571449,0.46758788,0.00000000
-4.67333667,1.64737510,0.00094371,0.04978185,0.35558951,1.12619617,0.45383124,0.00000000
-4.66733367,1.63667003,0.00093435,0.05044328,0.34462824,1.12799718,0.44172007,0.00000000
-4.66133067,1.62933782,0.00093462,0.05131012,0.33548980,1.13115993,0.43144588,0.00000000
-4.65532766,1.62547775,0.00094454,0.05238090,0.32824317,1.13566899,0.42313865,0.00000000
-4.64932466,1.62506453,0.00096390,0.05364733,0.32290089,1.14145378,0.41686514,0.00000000
-4.64332166,1.62795367,0.00099232,0.05509423,0.31942094,1.14839294,0.41262899,0.00000000
-4.63731866,1.63389018,0.00102920,0.05669973,0.31771014,1.15632032,0.41037245,0.00000000
-4.63131566,1.64252009,0.00107378,0.05843563,0.31762898,1.16503198,0.40997968,0.00000000
-4.62531266,1.65340443,0.00112513,0.06026806,0.31899737,1.17429405,0.41128162,0.00000000
-4.61930965,1.66603504,0.00118223,0.06215819,0.32160152,1.18385115,0.41406212,0.00000000
-4.61330665,1.67985181,0.00124396,0.06406324,0.32520136,1.19343497,0.41806539,0.00000000
-4.60730365,1.69426073,0.00130913,0.06593754,0.32953850,1.20277275,0.42300431,0.00000000
-4.60130065,1.70865237,0.00137657,0.06773382,0.33434441,1.21159549,0.42856964,0.00000000
-4.59529765,1.72242012,0.00144512,0.06940450,0.33934861,1.21964569,0.43443963,0.00000000
-4.58929465,1.73497786,0.00151370,0.07090306,0.34428660,1.22668420,0.44028997,0.00000000
-4.58329165,1.74577648,0.00158131,0.07218540,0.34890743,1.23249642,0.44580349,0.00000000
-4.57728864,1.75431876,0.00164709,0.07321118,0.35298053,1.23689734,0.45067965,0.00000000
-4.57128564,1.76017240,0.00171033,0.07394498,0.35630175,1.23973560,0.45464317,0.00000000
-4.56528264,1.76298071,0.00177048,0.07435741,0.35869839,1.24089640,0.45745176,0.00000000
-4.55927964,1.76247068,0.00182719,0.07442601,0.36003312,1.24030332,0.45890257,0.00000000
-4.55327664,1.75845844,0.00188026,0.07413585,0.36020666,1.23791891,0.45883722,0.00000000
-4.54727364,1.75085187,0.00192968,0.07347999,0.35915931,1.23374438,0.45714521,0.00000000
-4.54127064,1.73965049,0.00197558,0.07245966,0.35687111,1.22781821,0.45376568,0.00000000
-4.53526763,1.72494274,0.00201825,0.07108414,0.35336100,1.22021399,0.44868757,0.00000000
-4.52926463,1.70690102,0.00205806,0.06937041,0.34868478,1.21103759,0.44194812,0.00000000
-4.52326163,1.68577462,0.00209545,0.06734259,0.34293223,1.20042373,0.43362998,0.00000000
-4.51725863,1.66188120,0.00213094,0.06503119,0.33622351,1.18853240,0.42385707,0.00000000
-4.51125563,1.63559709,0.00216502,0.06247210,0.32870498,1.17554491,0.41278947,0.00000000
-4.50525263,1.60734695,0.00219819,0.05970564,0.32054479,1.16166019,0.40061760,0.00000000
-4.49924962,1.57759326,0.00223089,0.05677530,0.31192823,1.14709108,0.38755594,0.00000000
-4.49324662,1.54682604,0.00226351,0.05372670,0.30305333,1.13206097,0.37383672,0.00000000
-4.48724362,1.51555303,0.00229635,0.05060634,0.29412656,1.11680077,0.35970362,0.00000000
-4.48124062,1.48429076,0.00232967,0.04746055,0.28535896,1.10154624,0.34540589,0.00000000
-4.47523762,1.45355649,0.00236361,0.04433444,0.27696273,1.08653555,0.33119295,0.00000000
-4.46923462,1.42386107,0.00239831,0.04127102,0.26914821,1.07200721,0.31730968,0.00000000
-4.46323162,1.39570276,0.00243381,0.03831040,0.26212139,1.05819800,0.30399233,0.00000000
-4.45722861,1.36956166,0.00247018,0.03548916,0.25608177,1.04534089,0.29146522,0.00000000
-4.45122561,1.34589464,0.00250749,0.03283979,0.25122046,1.03366284,0.27993795,0.00000000
-4.44522261,1.32513053,0.00254583,0.03039041,0.24771848,1.02338209,0.26960331,0.00000000
-4.43921961,1.30766514,0.00258536,0.02816443,0.24574508,1.01470515,0.26063553,0.00000000
-4.43321661,1.29385605,0.00262632,0.02618049,0.24545583,1.00782307,0.25318880,0.00000000
-4.42721361,1.28401684,0.00266904,0.02445240,0.24699065,1.00290720,0.24739606,0.00000000
-4.42121061,1.27841082,0.00271395,0.02298918,0.25047128,1.00010433,0.24336772,0.00000000
-4.41520760,1.27724413,0.00276154,0.02179518,0.25599856,0.99953140,0.24119042,0.00000000
-4.40920460,1.28065852,0.00281239,0.02087028,0.26364927,1.00127003,0.24092564,0.00000000
-4.40320160,1.28872398,0.00286713,0.02021004,0.27347264,1.00536099,0.24260822,0.00000000
-4.39719860,1.30143175,0.00292637,0.01980600,0.28548676,1.01179912,0.24624488,0.00000000
-4.39119560,1.31868809,0.00299070,0.01964592,0.29967497,1.02052904,0.25181270,0.00000000
-4.38519260,1.34030956,0.00306061,0.01971408,0.31598258,1.03144197,0.25925786,0.00000000
-4.37918959,1.36602026,0.00313647,0.01999162,0.33431407,1.04437425,0.26849467,0.00000000
-4.37318659,1.39545180,0.00321845,0.02045688,0.35453114,1.05910775,0.27940520,0.00000000
-4.36718359,1.42814640,0.00330652,0.02108577,0.37645194,1.07537262,0.29183956,0.00000000
-4.36118059,1.46356367,0.00340035,0.02185222,0.39985167,1.09285251,0.30561721,0.00000000
-4.35517759,1.50109122,0.00349936,0.02272864,0.42446480,1.11119237,0.32052927,0.00000000
-4.34917459,1.54005929,0.00360266,0.02368642,0.44998905,1.13000880,0.33634200,0.00000000
-4.34317159,1.57975912,0.00370910,0.02469644,0.47609131,1.14890268,0.35280152,0.00000000
-4.33716858,1.61946467,0.00381725,0.02572971,0.50241521,1.16747380,0.36963971,0.00000000
-4.33116558,1.65845704,0.00392549,0.02675789,0.52859041,1.18533682,0.38658112,0.00000000
-4.32516258,1.69605070,0.00403203,0.02775395,0.55424324,1.20213810,0.40335079,0.00000000
-4.31915958,1.73162030,0.00413500,0.02869277,0.57900830,1.21757239,0.41968266,0.00000000
-4.31315658,1.76462687,0.00423256,0.02955167,0.60254049,1.23139868,0.43532809,0.00000000
-4.30715358,1.79464206,0.00432295,0.03031099,0.62452705,1.24345427,0.45006435,0.00000000
