energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.40570285,2.85100269,0.51610595,1.09555207,0.00276295,0.68448108,0.03227740,0.34818354,1.15711551,0.42344797
-5.39969985,2.78531030,0.51553960,1.09155805,0.00273158,0.65565653,0.03035879,0.34277679,1.11865464,0.40586372
-5.39369685,2.73578333,0.51632939,1.09618639,0.00270706,0.63045632,0.02855818,0.33809897,1.08646146,0.39025842
-5.38769385,2.70335854,0.51853774,1.10950591,0.00269233,0.60932030,0.02689087,0.33420826,1.06135513,0.37685823
-5.38169085,2.68869613,0.52220279,1.13144993,0.00269038,0.59261836,0.02536981,0.33115201,1.04404310,0.36584924
-5.37568784,2.69216588,0.52733703,1.16181490,0.00270417,0.58064391,0.02400552,0.32896600,1.03510571,0.35737423
-5.36968484,2.71383824,0.53392646,1.20026147,0.00273653,0.57360871,0.02280615,0.32767383,1.03498219,0.35153017
-5.36368184,2.75348017,0.54193033,1.24631824,0.00279015,0.57163872,0.02177748,0.32728646,1.04395818,0.34836666
-5.35767884,2.81055606,0.55128152,1.29938818,0.00286742,0.57477116,0.02092300,0.32780174,1.06215501,0.34788500
-5.35167584,2.88423398,0.56188749,1.35875803,0.00297039,0.58295280,0.02024402,0.32920415,1.08952111,0.35003819
-5.34567284,2.97339743,0.57363193,1.42361071,0.00310068,0.59603954,0.01973976,0.33146467,1.12582577,0.35473167
-5.33966983,3.07666298,0.58637702,1.49304056,0.00325943,0.61379742,0.01940753,0.33454091,1.17065593,0.36182491
-5.33366683,3.19240396,0.59996635,1.56607152,0.00344719,0.63590518,0.01924284,0.33837746,1.22341623,0.37113380
-5.32766383,3.31878025,0.61422841,1.64167794,0.00366393,0.66195865,0.01923964,0.34290662,1.28333310,0.38243396
-5.32166083,3.45377420,0.62898064,1.71880753,0.00390893,0.69147693,0.01939048,0.34804956,1.34946312,0.39546494
-5.31565783,3.59523224,0.64403402,1.79640601,0.00418085,0.72391058,0.01968677,0.35371779,1.42070621,0.40993533
-5.30965483,3.74091154,0.65919786,1.87344273,0.00447766,0.75865190,0.02011904,0.35981524,1.49582365,0.42552871
-5.30365183,3.88853071,0.67428504,1.94893639,0.00479670,0.79504703,0.02067721,0.36624060,1.57346119,0.44191047
-5.29764882,4.03582333,0.68911709,2.02197989,0.00513470,0.83241000,0.02135088,0.37289013,1.65217678,0.45873525
-5.29164582,4.18059245,0.70352925,2.09176337,0.00548789,0.87003817,0.02212964,0.37966073,1.73047254,0.47565497
-5.28564282,4.32076435,0.71737515,2.15759430,0.00585204,0.90722889,0.02300336,0.38645313,1.80683030,0.49232719
-5.27963982,4.45443924,0.73053087,2.21891368,0.00622261,0.94329667,0.02396248,0.39317508,1.87974933,0.50842345
-5.27363682,4.57993695,0.74289821,2.27530743,0.00659483,0.97759040,0.02499823,0.39974438,1.94778546,0.52363743
-5.26763382,4.69583521,0.75440692,2.32651235,0.00696383,1.00950990,0.02610287,0.40609157,2.00958965,0.53769253
-5.26163082,4.80099891,0.76501575,2.37241590,0.00732481,1.03852109,0.02726978,0.41216197,2.06394490,0.55034862
-5.25562781,4.89459834,0.77471216,2.41304998,0.00767310,1.06416916,0.02849360,0.41791709,2.10979958,0.56140748
-5.24962481,4.97611568,0.78351063,2.44857837,0.00800434,1.08608902,0.02977012,0.42333519,2.14629595,0.57071698
-5.24362181,5.04533881,0.79144961,2.47927860,0.00831456,1.10401267,0.03109630,0.42841083,2.17279239,0.57817343
-5.23761881,5.10234276,0.79858711,2.50551873,0.00860023,1.11777296,0.03247002,0.43315354,2.18887832,0.58372227
-5.23161581,5.14745941,0.80499521,2.52773027,0.00885841,1.12730367,0.03388987,0.43758550,2.19438113,0.58735684
-5.22561281,5.18123699,0.81075362,2.54637831,0.00908669,1.13263585,0.03535488,0.44173841,2.18936476,0.58911547
-5.21960980,5.20439121,0.81594268,2.56193053,0.00928328,1.13389060,0.03686411,0.44564959,2.17411989,0.58907681
-5.21360680,5.21775088,0.82063613,2.57482657,0.00944695,1.13126876,0.03841638,0.44935774,2.14914648,0.58735390
-5.20760380,5.22220066,0.82489404,2.58544934,0.00957704,1.12503792,0.04000986,0.45289836,2.11512926,0.58408707
-5.20160080,5.21862427,0.82875629,2.59409985,0.00967335,1.11551767,0.04164177,0.45629926,2.07290768,0.57943618
-5.19559780,5.20785119,0.83223705,2.60097695,0.00973614,1.10306361,0.04330809,0.45957647,2.02344157,0.57357252
-5.18959480,5.19060979,0.83532059,2.60616306,0.00976600,1.08805120,0.04500337,0.46273073,1.96777436,0.56667087
-5.18359180,5.16748959,0.83795869,2.60961673,0.00976380,1.07086016,0.04672063,0.46574485,1.90699554,0.55890208
-5.17758879,5.13891442,0.84006980,2.61117246,0.00973059,1.05186008,0.04845128,0.46858214,1.84220402,0.55042650
-5.17158579,5.10512806,0.84154029,2.61054790,0.00966757,1.03139814,0.05018525,0.47118613,1.77447416,0.54138861
-5.16558279,5.06619271,0.84222745,2.60735793,0.00957599,1.00978917,0.05191109,0.47348142,1.70482552,0.53191303
-5.15957979,5.02200028,0.84196445,2.60113498,0.00945711,0.98730863,0.05361625,0.47537590,1.63419779,0.52210206
-5.15357679,4.97229521,0.84056685,2.59135452,0.00931220,0.96418837,0.05528738,0.47676403,1.56343135,0.51203471
-5.14757379,4.91670736,0.83784041,2.57746417,0.00914250,0.94061545,0.05691061,0.47753115,1.49325399,0.50176720
-5.14157079,4.85479255,0.83358981,2.55891507,0.00894924,0.91673352,0.05847199,0.47755847,1.42427385,0.49133480
-5.13556778,4.78607804,0.82762792,2.53519368,0.00873366,0.89264659,0.05995774,0.47672854,1.35697819,0.48075470
-5.12956478,4.71011004,0.81978494,2.50585227,0.00849701,0.86842462,0.06135466,0.47493089,1.29173767,0.47002968
-5.12356178,4.62650033,0.80991723,2.47053669,0.00824061,0.84411043,0.06265032,0.47206740,1.22881501,0.45915230
-5.11755878,4.53496907,0.79791514,2.42900975,0.00796586,0.81972745,0.06383329,0.46805735,1.16837748,0.44810931
-5.11155578,4.43538144,0.78370961,2.38116917,0.00767432,0.79528757,0.06489330,0.46284154,1.11051197,0.43688586
-5.10555278,4.32777614,0.76727713,2.32705933,0.00736766,0.77079881,0.06582126,0.45638563,1.05524167,0.42546949
-5.09954977,4.21238430,0.74864293,2.26687612,0.00704773,0.74627223,0.06660927,0.44868226,1.00254352,0.41385346
-5.09354677,4.08963817,0.72788224,2.20096497,0.00671656,0.72172790,0.06725058,0.43975203,0.95236535,0.40203945
-5.08754377,3.96016944,0.70511950,2.12981230,0.00637632,0.69719960,0.06773950,0.42964331,0.90464213,0.39003940
-5.08154077,3.82479786,0.68052588,2.05403091,0.00602935,0.67273823,0.06807126,0.41843088,0.85931068,0.37787669
-5.07553777,3.68451124,0.65431493,1.97434038,0.00567809,0.64841391,0.06824194,0.40621361,0.81632242,0.36558645
-5.06953477,3.54043837,0.62673698,1.89154340,0.00532503,0.62431689,0.06824836,0.39311130,0.77565386,0.35321522
-5.06353177,3.39381681,0.59807230,1.80649959,0.00497270,0.60055728,0.06808807,0.37926096,0.73731470,0.34082012
-5.05752876,3.24595750,0.56862360,1.72009789,0.00462361,0.57726396,0.06775937,0.36481269,0.70135354,0.32846756
-5.05152576,3.09820826,0.53870813,1.63322913,0.00428018,0.55458280,0.06726132,0.34992540,0.66786115,0.31623168
-5.04552276,2.95191811,0.50864978,1.54675978,0.00394467,0.53267430,0.06659396,0.33476273,0.63697157,0.30419269
-5.03951976,2.80840407,0.47877153,1.46150831,0.00361921,0.51171092,0.06575843,0.31948910,0.60886110,0.29243514
-5.03351676,2.66892178,0.44938856,1.37822475,0.00330567,0.49187423,0.06475725,0.30426639,0.58374529,0.28104632
-5.02751376,2.53464090,0.42080222,1.29757440,0.00300568,0.47335185,0.06359450,0.28925101,0.56187425,0.27011473
-5.02151076,2.40662590,0.39329511,1.22012588,0.00272062,0.45633441,0.06227615,0.27459170,0.54352633,0.25972874
-5.01550775,2.28582234,0.36712734,1.14634393,0.00245154,0.44101231,0.06081023,0.26042792,0.52900033,0.24997535
-5.00950475,2.17304844,0.34253402,1.07658660,0.00219926,0.42757255,0.05920703,0.24688890,0.51860651,0.24093916
-5.00350175,2.06899156,0.31972398,1.01110677,0.00196427,0.41619528,0.05747922,0.23409317,0.51265637,0.23270132
-4.99749875,1.97420875,0.29887962,0.95005748,0.00174682,0.40705028,0.05564184,0.22214864,0.51145161,0.22533860
-4.99149575,1.88913061,0.28015779,0.89350030,0.00154691,0.40029328,0.05371225,0.21115298,0.51527232,0.21892236
-4.98549275,1.81406759,0.26369160,0.84141628,0.00136432,0.39606204,0.05170991,0.20119423,0.52436477,0.21351756
-4.97948974,1.74921787,0.24959278,0.79371860,0.00119865,0.39447241,0.04965610,0.19235164,0.53892903,0.20918160
-4.97348674,1.69467600,0.23795472,0.75026625,0.00104932,0.39561427,0.04757353,0.18469645,0.55910693,0.20596317
-4.96748374,1.65044191,0.22885567,0.71087799,0.00091564,0.39954765,0.04548580,0.17829272,0.58497066,0.20390100
-4.96148074,1.61642956,0.22236215,0.67534611,0.00079681,0.40629912,0.04341688,0.17319804,0.61651256,0.20302265
-4.95547774,1.59247536,0.21853233,0.64344926,0.00069197,0.41585860,0.04139050,0.16946410,0.65363664,0.20334331
-4.94947474,1.57834602,0.21741913,0.61496412,0.00060021,0.42817695,0.03942950,0.16713723,0.69615224,0.20486483
-4.94347174,1.57374597,0.21907310,0.58967547,0.00052060,0.44316445,0.03755529,0.16625870,0.74377044,0.20757495
-4.93746873,1.57832472,0.22354472,0.56738453,0.00045222,0.46069035,0.03578720,0.16686499,0.79610348,0.21144685
-4.93146573,1.59168408,0.23088628,0.54791538,0.00039417,0.48058382,0.03414207,0.16898798,0.85266771,0.21643914
-4.92546273,1.61338573,0.24115300,0.53111948,0.00034558,0.50263612,0.03263381,0.17265508,0.91289010,0.22249630
-4.91945973,1.64295908,0.25440352,0.51687833,0.00030560,0.52660436,0.03127313,0.17788927,0.97611842,0.22954964
-4.91345673,1.67990961,0.27069956,0.50510429,0.00027348,0.55221650,0.03006738,0.18470911,1.04163494,0.23751870
-4.90745373,1.72372754,0.29010472,0.49573975,0.00024849,0.57917766,0.02902051,0.19312873,1.10867325,0.24631319
-4.90145073,1.77389655,0.31268243,0.48875478,0.00022996,0.60717737,0.02813318,0.20315757,1.17643773,0.25583523
-4.89544772,1.82990225,0.33849295,0.48414337,0.00021730,0.63589763,0.02740297,0.21480011,1.24412488,0.26598189
-4.88944472,1.89123985,0.36758939,0.48191849,0.00020995,0.66502122,0.02682468,0.22805520,1.31094572,0.27664792
-4.88344172,1.95742043,0.40001288,0.48210607,0.00020744,0.69423998,0.02639072,0.24291522,1.37614820,0.28772831
-4.87743872,2.02797528,0.43578678,0.48473821,0.00020932,0.72326268,0.02609156,0.25936480,1.43903864,0.29912088
-4.87143572,2.10245777,0.47491019,0.48984565,0.00021518,0.75182189,0.02591619,0.27737908,1.49900118,0.31072832
-4.86543272,2.18044224,0.51735071,0.49744986,0.00022467,0.77967975,0.02585259,0.29692171,1.55551424,0.32245994
-4.85942971,2.26151977,0.56303694,0.50755484,0.00023745,0.80663203,0.02588821,0.31794223,1.60816333,0.33423273
-4.85342671,2.34529085,0.61185069,0.52013909,0.00025321,0.83251069,0.02601032,0.34037328,1.65664935,0.34597183
-4.84742371,2.43135516,0.66361948,0.53514781,0.00027162,0.85718438,0.02620637,0.36412753,1.70079227,0.35761035
-4.84142071,2.51929896,0.71810956,0.55248587,0.00029241,0.88055738,0.02646429,0.38909453,1.74052991,0.36908854
-4.83541771,2.60868122,0.77502008,0.57201171,0.00031527,0.90256675,0.02677262,0.41513776,1.77591207,0.38035253
-4.82941471,2.69901914,0.83397858,0.59353259,0.00033988,0.92317821,0.02712068,0.44209208,1.80709038,0.39135253
-4.82341171,2.78977469,0.89453861,0.61680158,0.00036594,0.94238098,0.02749858,0.46976186,1.83430468,0.40204094
-4.81740870,2.88034326,0.95617960,0.64151647,0.00039312,0.96018198,0.02789721,0.49791999,1.85786654,0.41237034
-4.81140570,2.97004570,1.01830954,0.66732094,0.00042107,0.97659993,0.02830822,0.52630817,1.87814115,0.42229168
-4.80540270,3.05812503,1.08027069,0.69380811,0.00044946,0.99165957,0.02872391,0.55463854,1.89552838,0.43175282
-4.79939970,3.14374868,1.14134847,0.72052665,0.00047794,1.00538673,0.02913716,0.58259688,1.91044417,0.44069752
-4.79339670,3.22601666,1.20078343,0.74698922,0.00050616,1.01780414,0.02954137,0.60984740,1.92330300,0.44906518
-4.78739370,3.30397612,1.25778636,0.77268332,0.00053381,1.02892853,0.02993040,0.63603916,1.93450220,0.45679114
-4.78139070,3.37664171,1.31155590,0.79708399,0.00056057,1.03876900,0.03029859,0.66081391,1.94440877,0.46380778
-4.77538769,3.44302115,1.36129837,0.81966816,0.00058617,1.04732661,0.03064074,0.68381514,1.95334875,0.47004623
-4.76938469,3.50214480,1.40624896,0.83992995,0.00061039,1.05459507,0.03095221,0.70469806,1.96159953,0.47543866
-4.76338169,3.55309762,1.44569361,0.85739632,0.00063307,1.06056241,0.03122899,0.72314007,1.96938470,0.47992088
-4.75737869,3.59505186,1.47899054,0.87164248,0.00065409,1.06521317,0.03146786,0.73885113,1.97687145,0.48343524
-4.75137569,3.62729837,1.50559061,0.88230611,0.00067343,1.06853095,0.03166645,0.75158377,1.98416983,0.48593336
-4.74537269,3.64927483,1.52505552,0.88909999,0.00069113,1.07050085,0.03182342,0.76114202,1.99133374,0.48737873
-4.73936968,3.66058900,1.53707294,0.89182211,0.00070733,1.07111156,0.03193846,0.76738885,1.99836287,0.48774883
-4.73336668,3.66103558,1.54146799,0.89036292,0.00072223,1.07035691,0.03201243,0.77025180,2.00520567,0.48703655
-4.72736368,3.65060566,1.53821031,0.88470930,0.00073613,1.06823658,0.03204727,0.76972635,2.01176263,0.48525101
-4.72136068,3.62948817,1.52741653,0.87494495,0.00074941,1.06475615,0.03204594,0.76587692,2.01789009,0.48241751
-4.71535768,3.59806330,1.50934792,0.86124725,0.00076250,1.05992632,0.03201230,0.75883548,2.02340452,0.47857665
-4.70935468,3.55688834,1.48440337,0.84388060,0.00077591,1.05376160,0.03195091,0.74879767,2.02808729,0.47378287
-4.70335168,3.50667708,1.45310809,0.82318682,0.00079021,1.04627865,0.03186671,0.73601684,2.03169037,0.46810220
-4.69734867,3.44827391,1.41609843,0.79957278,0.00080602,1.03749462,0.03176479,0.72079616,2.03394308,0.46160976
-4.69134567,3.38262456,1.37410382,0.77349612,0.00082398,1.02742565,0.03165006,0.70347931,2.03456024,0.45438690
-4.68534267,3.31074510,1.32792635,0.74544966,0.00084480,1.01608609,0.03152687,0.68444020,2.03325192,0.44651837
-4.67933967,3.23369115,1.27841916,0.71594523,0.00086920,1.00348839,0.03139883,0.66407218,2.02973474,0.43808970
-4.67333667,3.15252894,1.22646441,0.68549773,0.00089796,0.98964404,0.03126845,0.64277733,2.02374473,0.42918486
-4.66733367,3.06830970,1.17295166,0.65461007,0.00093188,0.97456557,0.03113706,0.62095618,2.01505133,0.41988449
-4.66133067,2.98204839,1.11875756,0.62375958,0.00097183,0.95826957,0.03100466,0.59899841,2.00347199,0.41026471
-4.65532766,2.89470752,1.06472727,0.59338644,0.00101870,0.94078047,0.03086997,0.57727459,1.98888672,0.40039657
-4.64932466,2.80718611,1.01165828,0.56388442,0.00107347,0.92213505,0.03073047,0.55612950,1.97125163,0.39034602
-4.64332166,2.72031363,0.96028663,0.53559408,0.00113717,0.90238710,0.03058266,0.53587678,1.95061050,0.38017456
