energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.92046023,16.27072152,0.03973463,0.14256233,0.58854535,5.43007207,1.70840314,9.23370354,1.72953762,0.00000000
-2.91445723,15.95605065,0.03764588,0.14353251,0.56398770,5.34666717,1.66299519,9.05006560,1.69122231,0.00000000
-2.90845423,15.61282683,0.03552482,0.14473480,0.53906468,5.25022570,1.61945551,8.85213037,1.65000606,0.00000000
-2.90245123,15.24631657,0.03339260,0.14623076,0.51414042,5.14224200,1.57873932,8.64284171,1.60652808,0.00000000
-2.89644822,14.86205796,0.03127017,0.14808333,0.48957665,5.02433091,1.54175221,8.42528344,1.56146811,0.00000000
-2.89044522,14.46573875,0.02917781,0.15035475,0.46572558,4.89819621,1.50933110,8.20260646,1.51553137,0.00000000
-2.88444222,14.06307587,0.02713477,0.15310439,0.44292341,4.76559852,1.48222760,7.97795757,1.46943278,0.00000000
-2.87843922,13.65969900,0.02515902,0.15638657,0.42148405,4.62832341,1.46109399,7.75441144,1.42388074,0.00000000
-2.87243622,13.26104044,0.02326695,0.16024847,0.40169361,4.48815038,1.44647200,7.53490693,1.37956110,0.00000000
-2.86643322,12.87223317,0.02147326,0.16472807,0.38380534,4.34682358,1.43878428,7.32218889,1.33712153,0.00000000
-2.86043022,12.49801904,0.01979079,0.16985238,0.36803527,4.20602477,1.43832857,7.11875624,1.29715691,0.00000000
-2.85442721,12.14266824,0.01823053,0.17563572,0.35455849,4.06734902,1.44527449,6.92681699,1.26019595,0.00000000
-2.84842421,11.80991132,0.01680158,0.18207842,0.34350628,3.93228370,1.45966276,6.74825069,1.22668969,0.00000000
-2.84242121,11.50288439,0.01551127,0.18916569,0.33496390,3.80219089,1.48140671,6.58457856,1.19700192,0.00000000
-2.83641821,11.22408812,0.01436517,0.19686695,0.32896929,3.67829337,1.51029595,6.43694154,1.17140201,0.00000000
-2.83041521,10.97536065,0.01336727,0.20513544,0.32551271,3.56166416,1.54600200,6.30608628,1.15006037,0.00000000
-2.82441221,10.75786441,0.01252012,0.21390828,0.32453730,3.45321951,1.58808574,6.19235916,1.13304644,0.00000000
-2.81840920,10.57208662,0.01182494,0.22310701,0.32594063,3.35371497,1.63600654,6.09570807,1.12032965,0.00000000
-2.81240620,10.41785283,0.01128180,0.23263846,0.32957727,3.26374420,1.68913288,6.01569198,1.11178294,0.00000000
-2.80640320,10.29435311,0.01088976,0.24239619,0.33526248,3.18374018,1.74675436,5.95149797,1.10718900,0.00000000
-2.80040020,10.20017960,0.01064692,0.25226225,0.34277674,3.11397823,1.80809491,5.90196546,1.10624888,0.00000000
-2.79439720,10.13337478,0.01055060,0.26210943,0.35187130,3.05458038,1.87232697,5.86561725,1.10859279,0.00000000
-2.78839420,10.09148893,0.01059730,0.27180389,0.36227454,3.00552081,1.93858652,5.84069685,1.11379257,0.00000000
-2.78239120,10.07164545,0.01078279,0.28120803,0.37369890,2.96663173,2.00598854,5.82521149,1.12137563,0.00000000
-2.77638819,10.07061257,0.01110205,0.29018370,0.38584831,2.93760962,2.07364279,5.81697993,1.13083959,0.00000000
-2.77038519,10.08487950,0.01154924,0.29859548,0.39842578,2.91802150,2.14066934,5.81368429,1.14166738,0.00000000
-2.76438219,10.11073545,0.01211762,0.30631407,0.41114099,2.90731110,2.20621368,5.81292462,1.15334204,0.00000000
-2.75837919,10.14434945,0.01279946,0.31321957,0.42371743,2.90480504,2.26946079,5.81227501,1.16536071,0.00000000
-2.75237619,10.18184919,0.01358592,0.31920459,0.43589900,2.90971912,2.32964794,5.80933991,1.17724743,0.00000000
-2.74637319,10.21939690,0.01446696,0.32417703,0.44745561,2.92116490,2.38607568,5.80180917,1.18856404,0.00000000
-2.74037019,10.25326077,0.01543125,0.32806243,0.45818772,2.93815684,2.43811669,5.78751030,1.19891905,0.00000000
-2.73436718,10.27988029,0.01646609,0.33080577,0.46792949,2.95962056,2.48522223,5.76445656,1.20797394,0.00000000
-2.72836418,10.29592428,0.01755744,0.33237267,0.47655049,2.98440242,2.52692602,5.73088954,1.21544693,0.00000000
-2.72236118,10.29834082,0.01868988,0.33274983,0.48395589,3.01128090,2.56284532,5.68531508,1.22111402,0.00000000
-2.71635818,10.28439844,0.01984675,0.33194488,0.49008519,3.03898016,2.59267946,5.62653152,1.22480753,0.00000000
-2.71035518,10.25171848,0.02101027,0.32998540,0.49490955,3.06618602,2.61620590,5.55364974,1.22641222,0.00000000
-2.70435218,10.19829871,0.02216179,0.32691734,0.49842797,3.09156451,2.63327410,5.46610450,1.22585960,0.00000000
-2.69834917,10.12252875,0.02328207,0.32280284,0.50066252,3.11378298,2.64379782,5.36365713,1.22312056,0.00000000
-2.69234617,10.02319791,0.02435162,0.31771757,0.50165297,3.13153356,2.64774619,5.24638973,1.21819717,0.00000000
-2.68634317,9.89949648,0.02535115,0.31174772,0.50145118,3.14355870,2.64513438,5.11469150,1.21111411,0.00000000
-2.68034017,9.75101122,0.02626192,0.30498679,0.50011551,3.14867802,2.63601433,4.96923800,1.20191027,0.00000000
-2.67433717,9.57771613,0.02706630,0.29753238,0.49770570,3.14581584,2.62046627,4.81096434,1.19063121,0.00000000
-2.66833417,9.37995942,0.02774818,0.28948300,0.49427850,3.13402846,2.59859163,4.64103337,1.17732292,0.00000000
-2.66233117,9.15844721,0.02829343,0.28093528,0.48988424,3.11253005,2.57050775,4.46080030,1.16202724,0.00000000
-2.65632816,8.91422475,0.02869031,0.27198148,0.48456466,3.08071622,2.53634466,4.27177490,1.14477928,0.00000000
-2.65032516,8.64865538,0.02892983,0.26270748,0.47835195,3.03818404,2.49624436,4.07558262,1.12560698,0.00000000
-2.64432216,8.36339746,0.02900603,0.25319145,0.47126913,2.98474750,2.45036227,3.87392581,1.10453264,0.00000000
-2.63831916,8.06037940,0.02891616,0.24350293,0.46333164,2.92044772,2.39887094,3.66854609,1.08157645,0.00000000
-2.63231616,7.74177252,0.02866076,0.23370266,0.45454997,2.84555692,2.34196551,3.46118893,1.05676160,0.00000000
-2.62631316,7.40996189,0.02824369,0.22384284,0.44493322,2.76057599,2.27987051,3.25357114,1.03012056,0.00000000
-2.62031016,7.06751472,0.02767200,0.21396791,0.43449309,2.66622536,2.21284733,3.04735192,1.00170201,0.00000000
-2.61430715,6.71714650,0.02695567,0.20411573,0.42324825,2.56342936,2.14120172,2.84410781,0.97157793,0.00000000
-2.60830415,6.36168470,0.02610740,0.19431894,0.41122853,2.45329453,2.06529055,2.64531192,0.93985024,0.00000000
-2.60230115,6.00403032,0.02514216,0.18460654,0.39847872,2.33708245,1.98552729,2.45231743,0.90665642,0.00000000
-2.59629815,5.64711746,0.02407678,0.17500541,0.38506176,2.21617830,1.90238531,2.26634513,0.87217371,0.00000000
-2.59029515,5.29387145,0.02292946,0.16554178,0.37106084,2.09205597,1.81639884,2.08847508,0.83662138,0.00000000
-2.58429215,4.94716594,0.02171926,0.15624247,0.35658050,1.96624112,1.72816089,1.91964160,0.80026090,0.00000000
-2.57828914,4.60977978,0.02046565,0.14713580,0.34174643,1.84027353,1.63831822,1.76063157,0.76339377,0.00000000
-2.57228614,4.28435429,0.01918792,0.13825219,0.32670396,1.71566974,1.54756312,1.61208511,0.72635703,0.00000000
-2.56628314,3.97335174,0.01790480,0.12962435,0.31161535,1.59388754,1.45662236,1.47449839,0.68951656,0.00000000
-2.56028014,3.67901584,0.01663401,0.12128709,0.29665591,1.47629302,1.36624354,1.34822791,0.65325835,0.00000000
-2.55427714,3.40333499,0.01539190,0.11327678,0.28200912,1.36413124,1.27717940,1.23349565,0.61797817,0.00000000
-2.54827414,3.14800915,0.01419315,0.10563040,0.26786104,1.25850122,1.19017073,1.13039483,0.58407001,0.00000000
-2.54227114,2.91442079,0.01305052,0.09838444,0.25439419,1.16033562,1.10592853,1.03889570,0.55191381,0.00000000
-2.53626813,2.70361087,0.01197474,0.09157354,0.24178122,1.07038555,1.02511631,0.95885130,0.52186297,0.00000000
-2.53026513,2.51626028,0.01097433,0.08522906,0.23017869,0.98921040,0.94833316,0.89000294,0.49423231,0.00000000
-2.52426213,2.35267724,0.01005564,0.07937766,0.21972120,0.91717287,0.87609839,0.83198542,0.46928687,0.00000000
-2.51825913,2.21279138,0.00922283,0.07403994,0.21051613,0.85443881,0.80883852,0.78433219,0.44723211,0.00000000
-2.51225613,2.09615465,0.00847795,0.06922925,0.20263935,0.80098164,0.74687685,0.74648048,0.42820594,0.00000000
-2.50625313,2.00194958,0.00782106,0.06495073,0.19613188,0.75659104,0.69042645,0.71777696,0.41227300,0.00000000
-2.50025013,1.92900503,0.00725041,0.06120068,0.19099789,0.72088541,0.63958651,0.69748401,0.39942130,0.00000000
-2.49424712,1.87581969,0.00676260,0.05796624,0.18720396,0.69332764,0.59434236,0.68478720,0.38956153,0.00000000
-2.48824412,1.84059298,0.00635278,0.05522538,0.18467975,0.67324389,0.55456906,0.67880414,0.38252907,0.00000000
-2.48224112,1.82126345,0.00601492,0.05294733,0.18331995,0.65984471,0.52003840,0.67859509,0.37808862,0.00000000
-2.47623812,1.81555390,0.00574199,0.05109326,0.18298757,0.65224810,0.49042902,0.68317548,0.37594129,0.00000000
-2.47023512,1.82102258,0.00552626,0.04961738,0.18351837,0.64950412,0.46533915,0.69153032,0.37573395,0.00000000
-2.46423212,1.83511951,0.00535950,0.04846822,0.18472628,0.65062039,0.44430145,0.70263052,0.37707045,0.00000000
-2.45822911,1.85524653,0.00523322,0.04759013,0.18640952,0.65458797,0.42679950,0.71545077,0.37952433,0.00000000
-2.45222611,1.87881955,0.00513894,0.04692498,0.18835738,0.66040727,0.41228510,0.72898865,0.38265250,0.00000000
-2.44622311,1.90333136,0.00506834,0.04641391,0.19035717,0.66711307,0.40019580,0.74228429,0.38600944,0.00000000
-2.44022011,1.92641297,0.00501351,0.04599905,0.19220119,0.67379848,0.38997216,0.75444016,0.38916129,0.00000000
-2.43421711,1.94589161,0.00496712,0.04562522,0.19369347,0.67963696,0.38107395,0.76463999,0.39169942,0.00000000
-2.42821411,1.95984356,0.00492253,0.04524152,0.19465594,0.68390203,0.37299480,0.77216622,0.39325281,0.00000000
-2.42221111,1.96663980,0.00487398,0.04480269,0.19493387,0.68598417,0.36527502,0.77641528,0.39349904,0.00000000
-2.41620810,1.96498315,0.00481663,0.04427021,0.19440038,0.68540448,0.35751195,0.77690978,0.39217319,0.00000000
-2.41020510,1.95393554,0.00474666,0.04361327,0.19295976,0.68182485,0.34936784,0.77330737,0.38907461,0.00000000
-2.40420210,1.93293467,0.00466132,0.04280925,0.19054975,0.67505443,0.34057502,0.76540560,0.38407130,0.00000000
-2.39819910,1.90179953,0.00455887,0.04184408,0.18714238,0.66505240,0.33093830,0.75314263,0.37710171,0.00000000
-2.39219610,1.86072507,0.00443864,0.04071222,0.18274378,0.65192705,0.32033485,0.73659376,0.36817409,0.00000000
-2.38619310,1.81026648,0.00430092,0.03941632,0.17739265,0.63593160,0.30871162,0.71596400,0.35736359,0.00000000
-2.38019010,1.75131405,0.00414690,0.03796676,0.17115777,0.61745690,0.29608059,0.69157688,0.34480711,0.00000000
-2.37418709,1.68506011,0.00397861,0.03638085,0.16413465,0.59702162,0.28251238,0.66386013,0.33069650,0.00000000
-2.36818409,1.61295963,0.00379877,0.03468196,0.15644133,0.57526034,0.26812840,0.63332889,0.31527022,0.00000000
-2.36218109,1.53668627,0.00361071,0.03289846,0.14821384,0.55291018,0.25309221,0.60056720,0.29880414,0.00000000
-2.35617809,1.45808588,0.00341823,0.03106266,0.13960131,0.53079642,0.23760036,0.56620849,0.28160167,0.00000000
-2.35017509,1.37912920,0.00322549,0.02920970,0.13076099,0.50981758,0.22187329,0.53091597,0.26398386,0.00000000
-2.34417209,1.30186541,0.00303691,0.02737648,0.12185348,0.49093046,0.20614658,0.49536369,0.24627969,0.00000000
-2.33816908,1.22837797,0.00285706,0.02560066,0.11303816,0.47513516,0.19066306,0.46021880,0.22881702,0.00000000
-2.33216608,1.16074375,0.00269061,0.02391977,0.10446923,0.46346051,0.17566585,0.42612579,0.21191445,0.00000000
-2.32616308,1.10099624,0.00254222,0.02237041,0.09629217,0.45694971,0.16139282,0.39369290,0.19587425,0.00000000
-2.32016008,1.05109310,0.00241654,0.02098769,0.08864086,0.45664612,0.14807232,0.36348119,0.18097654,0.00000000
-2.31415708,1.01288797,0.00231818,0.01980470,0.08163544,0.46357896,0.13592053,0.33599619,0.16747478,0.00000000
-2.30815408,0.98810644,0.00225173,0.01885219,0.07538073,0.47874871,0.12514021,0.31168230,0.15559246,0.00000000
-2.30215108,0.97832534,0.00222178,0.01815842,0.06996525,0.50311179,0.11592082,0.29091965,0.14552106,0.00000000
-2.29614807,0.98495496,0.00223301,0.01774902,0.06546094,0.53756432,0.10843995,0.27402326,0.13741896,0.00000000
-2.29014507,1.00922325,0.00229025,0.01764711,0.06192314,0.58292480,0.10286578,0.26124419,0.13141138,0.00000000
-2.28414207,1.05216158,0.00239858,0.01787336,0.05939119,0.63991547,0.09936040,0.25277231,0.12759091,0.00000000
-2.27813907,1.11459135,0.00256352,0.01844620,0.05788917,0.70914272,0.09808368,0.24874034,0.12601870,0.00000000
-2.27213607,1.19711139,0.00279112,0.01938202,0.05742698,0.79107655,0.09919749,0.24922873,0.12672601,0.00000000
-2.26613307,1.30008592,0.00308815,0.02069541,0.05800154,0.88602990,0.10286993,0.25427127,0.12971604,0.00000000
-2.26013007,1.42363337,0.00346225,0.02239942,0.05959814,0.99413823,0.10927937,0.26386080,0.13496596,0.00000000
-2.25412706,1.56761671,0.00392214,0.02450569,0.06219182,1.11534048,0.11861786,0.27795511,0.14242896,0.00000000
-2.24812406,1.73163570,0.00447773,0.02702469,0.06574886,1.24936233,0.13109392,0.29648267,0.15203648,0.00000000
-2.24212106,1.91502224,0.00514034,0.02996579,0.07022825,1.39570276,0.14693416,0.31934793,0.16370045,0.00000000
-2.23611806,2.11683936,0.00592271,0.03333728,0.07558324,1.55362517,0.16638371,0.34643637,0.17731555,0.00000000
-2.23011506,2.33588506,0.00683915,0.03714638,0.08176284,1.72215388,0.18970521,0.37761884,0.19276165,0.00000000
-2.22411206,2.57070139,0.00790551,0.04139909,0.08871344,1.90007695,0.21717616,0.41275541,0.20990625,0.00000000
-2.21810905,2.81958946,0.00913911,0.04609996,0.09638032,2.08595588,0.24908446,0.45169834,0.22860711,0.00000000
-2.21210605,3.08063047,0.01055857,0.05125176,0.10470918,2.27814246,0.28572225,0.49429436,0.24871493,0.00000000
-2.20610305,3.35171248,0.01218353,0.05685512,0.11364760,2.47480284,0.32737779,0.54038602,0.27007605,0.00000000
-2.20010005,3.63056260,0.01403425,0.06290795,0.12314636,2.67394824,0.37432561,0.58981197,0.29253521,0.00000000
-2.19409705,3.91478337,0.01613108,0.06940491,0.13316059,2.87347164,0.42681497,0.64240624,0.31593813,0.00000000
-2.18809405,4.20189247,0.01849382,0.07633667,0.14365063,3.07118936,0.48505696,0.69799635,0.34013395,0.00000000
-2.18209105,4.48936406,0.02114089,0.08368927,0.15458262,3.26488606,0.54921041,0.75640037,0.36497732,0.00000000
-2.17608804,4.77467042,0.02408846,0.09144334,0.16592860,3.45236175,0.61936721,0.81742274,0.39032998,0.00000000
-2.17008504,5.05532224,0.02734947,0.09957340,0.17766624,3.63147897,0.69553748,0.88084932,0.41606189,0.00000000
-2.16408204,5.32890638,0.03093255,0.10804721,0.18977805,3.80020869,0.77763519,0.94644153,0.44205171,0.00000000
-2.15807904,5.59311971,0.03484096,0.11682521,0.20225010,3.95667319,0.86546501,1.01393012,0.46818655,0.00000000
-2.15207604,5.84579857,0.03907159,0.12586016,0.21507030,4.09918482,0.95871106,1.08300885,0.49436117,0.00000000
-2.14607304,6.08494325,0.04361398,0.13509693,0.22822630,4.22627930,1.05692834,1.15332854,0.52047655,0.00000000
-2.14007004,6.30873770,0.04844957,0.14447258,0.24170308,4.33674314,1.15953772,1.22449206,0.54643805,0.00000000
-2.13406703,6.51556496,0.05355112,0.15391681,0.25548046,4.42963456,1.26582495,1.29605079,0.57215324,0.00000000
-2.12806403,6.70401914,0.05888242,0.16335259,0.26953057,4.50429807,1.37494454,1.36750311,0.59752980,0.00000000
-2.12206103,6.87291504,0.06439832,0.17269732,0.28381570,4.56037287,1.48592872,1.43829536,0.62247356,0.00000000
-2.11605803,7.02129675,0.07004515,0.18186422,0.29828641,4.59779573,1.59770194,1.50782586,0.64688705,0.00000000
-2.11005503,7.14844634,0.07576148,0.19076419,0.31288040,4.61679893,1.70910077,1.57545211,0.67066883,0.00000000
-2.10405203,7.25389374,0.08147938,0.19930785,0.32752212,4.61790418,1.81889896,1.64050145,0.69371377,0.00000000
-2.09804902,7.33742849,0.08712597,0.20740797,0.34212335,4.60191310,1.92583721,1.70228498,0.71591448,0.00000000
-2.09204602,7.39911362,0.09262533,0.21498205,0.35658478,4.56989505,2.02865677,1.76011465,0.73716399,0.00000000
-2.08604302,7.43930131,0.09790076,0.22195495,0.37079858,4.52317269,2.12613575,1.81332287,0.75735962,0.00000000
-2.08004002,7.45864959,0.10287718,0.22826160,0.38465202,4.46330544,2.21712686,1.86128400,0.77640796,0.00000000
-2.07403702,7.45813850,0.10748361,0.23384949,0.39803186,4.39207095,2.30059498,1.90343684,0.79423079,0.00000000
-2.06803402,7.43908381,0.11165574,0.23868100,0.41082944,4.31144425,2.37565301,1.93930710,0.81077145,0.00000000
-2.06203102,7.40314617,0.11533826,0.24273533,0.42294609,4.22357401,2.44159418,1.96852863,0.82600148,0.00000000
-2.05602801,7.35233296,0.11848695,0.24600987,0.43429865,4.13075562,2.49791920,1.99086228,0.83992680,0.00000000
-2.05002501,7.28899057,0.12107046,0.24852111,0.44482468,4.03540023,2.54435675,2.00621131,0.85259315,0.00000000
-2.04402201,7.21578487,0.12307153,0.25030472,0.45448706,3.93999944,2.58087600,2.01463220,0.86409008,0.00000000
-2.03801901,7.13566798,0.12448775,0.25141507,0.46327761,3.84708515,2.60769013,2.01634001,0.87455316,0.00000000
-2.03201601,7.05183048,0.12533156,0.25192380,0.47121943,3.75918469,2.62525033,2.01170777,0.88416395,0.00000000
-2.02601301,6.96763858,0.12562983,0.25191782,0.47836776,3.67877145,2.63423018,2.00125944,0.89314740,0.00000000
-2.02001001,6.88655716,0.12542263,0.25149647,0.48480920,3.60821172,2.63550065,1.98565648,0.90176667,0.00000000
-2.01400700,6.81206025,0.12476154,0.25076814,0.49065918,3.54970902,2.63009669,1.96567835,0.91031528,0.00000000
-2.00800400,6.74753179,0.12370744,0.24984636,0.49605786,3.50524738,2.61917670,1.94219758,0.91910678,0.00000000
-2.00200100,6.69616018,0.12232790,0.24884552,0.50116443,3.47653556,2.60397663,1.91615049,0.92846245,0.00000000
-1.99599800,6.66083103,0.12069438,0.24787650,0.50615027,3.46495445,2.58576075,1.88850466,0.93869739,0.00000000
-1.98999500,6.64402294,0.11887919,0.24704220,0.51119114,3.47150995,2.56577148,1.86022468,0.95010574,0.00000000
-1.98399200,6.64771146,0.11695268,0.24643346,0.51645896,3.49679378,2.54518062,1.83223788,0.96294588,0.00000000
-1.97798899,6.67328622,0.11498042,0.24612524,0.52211349,3.54095441,2.52504449,1.80540138,0.97742625,0.00000000
-1.97198599,6.72148588,0.11302091,0.24617358,0.52829449,3.60368017,2.50626507,1.78047235,0.99369274,0.00000000
-1.96598299,6.79235496,0.11112354,0.24661322,0.53511475,3.68419585,2.48955917,1.75808266,1.01181838,0.00000000
-1.95997999,6.88522553,0.10932728,0.24745625,0.54265435,3.78127407,2.47543708,1.73871931,1.03179605,0.00000000
-1.95397699,6.99872559,0.10765983,0.24869167,0.55095668,3.89326144,2.46419175,1.72271136,1.05353460,0.00000000
-1.94797399,7.13081469,0.10613748,0.25028603,0.56002612,4.01811930,2.45589886,1.71022411,1.07685890,0.00000000
-1.94197099,7.27884604,0.10476554,0.25218512,0.56982791,4.15347791,2.45042758,1.70126055,1.10151386,0.00000000
-1.93596798,7.43965258,0.10353939,0.25431657,0.58028987,4.29670223,2.44746139,1.69566997,1.12717225,0.00000000
-1.92996498,7.60965390,0.10244596,0.25659331,0.59130615,4.44496697,2.44652738,1.69316306,1.15344624,0.00000000
-1.92396198,7.78497891,0.10146568,0.25891769,0.60274262,4.59533796,2.44703245,1.69333262,1.17990194,0.00000000
-1.91795898,7.96159930,0.10057465,0.26118611,0.61444371,4.74485663,2.44830417,1.69567874,1.20607639,0.00000000
-1.91195598,8.13546735,0.09974694,0.26329382,0.62624034,4.89062422,2.44963393,1.69963688,1.23149608,0.00000000
-1.90595298,8.30265229,0.09895694,0.26513980,0.63795838,5.02988225,2.45031999,1.70460756,1.25569626,0.00000000
-1.89994997,8.45946896,0.09818150,0.26663137,0.64942740,5.16008619,2.44970807,1.70998590,1.27823998,0.00000000
-1.89394697,8.60259333,0.09740188,0.26768842,0.66048914,5.27896944,2.44722728,1.71518972,1.29873600,0.00000000
-1.88794397,8.72916029,0.09660528,0.26824693,0.67100529,5.38459532,2.44241978,1.71968476,1.31685480,0.00000000
-1.88194097,8.83683985,0.09578598,0.26826176,0.68086428,5.47539559,2.43496265,1.72300593,1.33234183,0.00000000
-1.87593797,8.92388949,0.09494592,0.26770858,0.68998674,5.55019444,2.42468125,1.72477385,1.34502767,0.00000000
-1.86993497,8.98918144,0.09409485,0.26658478,0.69832944,5.60821775,2.41155377,1.72470598,1.35483445,0.00000000
-1.86393197,9.03220505,0.09324987,0.26490951,0.70588746,5.64908833,2.39570721,1.72262235,1.36177858,0.00000000
-1.85792896,9.05304572,0.09243464,0.26272273,0.71269476,5.67280810,2.37740555,1.71844579,1.36596956,0.00000000
-1.85192596,9.05234272,0.09167801,0.26008357,0.71882290,5.67972910,2.35703113,1.71219724,1.36760525,0.00000000
-1.84592296,9.03122931,0.09101248,0.25706780,0.72437823,5.67051528,2.33506093,1.70398654,1.36696368,0.00000000
-1.83991996,8.99125902,0.09047232,0.25376492,0.72949758,5.64609760,2.31203919,1.69399980,1.36439202,0.00000000
-1.83391696,8.93432232,0.09009163,0.25027471,0.73434271,5.60762470,2.28854823,1.68248408,1.36029322,0.00000000
-1.82791396,8.86255783,0.08990235,0.24670365,0.73909369,5.55641169,2.26517920,1.66973038,1.35511075,0.00000000
-1.82191096,8.77826237,0.08993232,0.24316112,0.74394157,5.49388912,2.24250424,1.65605605,1.34931230,0.00000000
-1.81590795,8.68380323,0.09020361,0.23975579,0.74908048,5.42155395,2.22105149,1.64178749,1.34337287,0.00000000
-1.80990495,8.58153601,0.09073103,0.23659210,0.75469958,5.34092422,2.20128399,1.62724378,1.33775782,0.00000000
-1.80390195,8.47373026,0.09152094,0.23376707,0.76097495,5.25349832,2.18358316,1.61272224,1.33290668,0.00000000
-1.79789895,8.36250481,0.09257052,0.23136745,0.76806186,5.16071953,2.16823726,1.59848606,1.32921781,0.00000000
-1.79189595,8.24977389,0.09386731,0.22946732,0.77608749,5.06394635,2.15543495,1.58475456,1.32703471,0.00000000
-1.78589295,8.13720438,0.09538927,0.22812610,0.78514444,4.96442835,2.14526362,1.57169614,1.32663410,0.00000000
-1.77988994,8.02618444,0.09710509,0.22738706,0.79528522,4.86328758,2.13771211,1.55942388,1.32821616,0.00000000
-1.77388694,7.91780291,0.09897494,0.22727633,0.80651786,4.76150500,2.13267706,1.54799383,1.33189722,0.00000000
-1.76788394,7.81283897,0.10095151,0.22780232,0.81880283,4.65991159,2.12997219,1.53740548,1.33770489,0.00000000
-1.76188094,7.71176136,0.10298133,0.22895564,0.83205147,4.55918376,2.12933966,1.52760446,1.34557607,0.00000000
-1.75587794,7.61473619,0.10500621,0.23070945,0.84612590,4.45984258,2.13046271,1.51848679,1.35535753,0.00000000
-1.74987494,7.52164268,0.10696496,0.23302023,0.86084062,4.36225679,2.13297874,1.50990460,1.36680940,0.00000000
-1.74387194,7.43209600,0.10879506,0.23582892,0.87596565,4.26664908,2.13649229,1.50167282,1.37961123,0.00000000
-1.73786893,7.34547649,0.11043446,0.23906246,0.89123134,4.17310590,2.14058738,1.49357659,1.39337072,0.00000000
-1.73186593,7.26096451,0.11182329,0.24263563,0.90633461,4.08159032,2.14483865,1.48537908,1.40763464,0.00000000
-1.72586293,7.17758018,0.11290553,0.24645322,0.92094650,3.99195811,2.14882132,1.47682944,1.42190187,0.00000000
-1.71985993,7.09422719,0.11363050,0.25041247,0.93472083,3.90397665,2.15211958,1.46767081,1.43563806,0.00000000
-1.71385693,7.00973956,0.11395427,0.25440561,0.94730368,3.81734638,2.15433363,1.45764801,1.44829142,0.00000000
-1.70785393,6.92293035,0.11384081,0.25832274,0.95834328,3.73172434,2.15508532,1.44651494,1.45930920,0.00000000
-1.70185093,6.83264085,0.11326294,0.26205459,0.96750014,3.64674900,2.15402260,1.43404148,1.46815432,0.00000000
-1.69584792,6.73778889,0.11220305,0.26549546,0.97445678,3.56206564,2.15082306,1.42001987,1.47432147,0.00000000
-1.68984492,6.63741470,0.11065359,0.26854603,0.97892699,3.47735125,2.14519674,1.40427045,1.47735216,0.00000000
-1.68384192,6.53072266,0.10861722,0.27111605,0.98066401,3.39233789,2.13688854,1.38664670,1.47684828,0.00000000
-1.67783892,6.41711756,0.10610678,0.27312690,0.97946752,3.30683340,2.12568045,1.36703959,1.47248359,0.00000000
-1.67183592,6.29623396,0.10314501,0.27451387,0.97518914,3.22073857,2.11139397,1.34538118,1.46401280,0.00000000
-1.66583292,6.16795771,0.09976393,0.27522817,0.96773621,3.13405981,2.09389273,1.32164748,1.45127811,0.00000000
-1.65982991,6.03243889,0.09600412,0.27523862,0.95707393,3.04691675,2.07308573,1.29586054,1.43421292,0.00000000
-1.65382691,5.89009591,0.09191373,0.27453300,0.94322573,2.95954456,2.04893112,1.26808989,1.41284282,0.00000000
-1.64782391,5.74161108,0.08754733,0.27311902,0.92627205,2.87229078,2.02144069,1.23845324,1.38728397,0.00000000
-1.64182091,5.58791811,0.08296466,0.27102495,0.90634760,2.78560730,1.99068496,1.20711652,1.35773917,0.00000000
-1.63581791,5.43018265,0.07822926,0.26829984,0.88363746,2.70003791,1.95679878,1.17429328,1.32449180,0.00000000
-1.62981491,5.26977716,0.07340710,0.26501343,0.85837212,2.61620252,1.91998724,1.14024353,1.28789820,0.00000000
-1.62381191,5.10825157,0.06856512,0.26125556,0.83082184,2.53477906,1.88053153,1.10527185,1.24837881,0.00000000
-1.61780890,4.94730116,0.06376994,0.25713535,0.80129058,2.45648437,1.83879435,1.06972489,1.20640848,0.00000000
-1.61180590,4.78873334,0.05908651,0.25277985,0.77010971,2.38205526,1.79522449,1.03398816,1.16250637,0.00000000
-1.60580290,4.63443430,0.05457699,0.24833239,0.73763172,2.31223083,1.75035985,0.99848197,1.11722571,0.00000000
-1.59979990,4.48633673,0.05029968,0.24395034,0.70422419,2.24773696,1.70482864,0.96365659,1.07114375,0.00000000
-1.59379690,4.34638912,0.04630818,0.23980261,0.67026392,2.18927361,1.65934786,0.92998628,1.02485193,0.00000000
-1.58779390,4.21652686,0.04265068,0.23606649,0.63613147,2.13750528,1.61471888,0.89796234,0.97894649,0.00000000
-1.58179090,4.09864511,0.03936946,0.23292414,0.60220604,2.09305457,1.57181952,0.86808502,0.93401940,0.00000000
-1.57578789,3.99457292,0.03650052,0.23055853,0.56886057,2.05649851,1.53159241,0.84085418,0.89064971,0.00000000
-1.56978489,3.90604821,0.03407343,0.22914903,0.53645714,2.02836712,1.49502947,0.81675896,0.84939499,0.00000000
-1.56378189,3.83469270,0.03211130,0.22886652,0.50534248,2.00914339,1.46315271,0.79626634,0.81078313,0.00000000
-1.55777889,3.78198636,0.03063085,0.22986834,0.47584352,1.99926384,1.43699142,0.77980895,0.77530397,0.00000000
