energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-4.32516258,4.91203379,0.62080667,2.97388760,0.68422072,0.00116011,0.10117542,0.56738519
-4.31915958,4.92553067,0.62350419,2.96903492,0.70770294,0.00114149,0.09800571,0.57587030
-4.31315658,4.95640241,0.62783322,2.97580341,0.73346523,0.00112167,0.09491470,0.58841913
-4.30715358,5.00341433,0.63356583,2.99359080,0.76126392,0.00110056,0.09189383,0.60485983
-4.30115058,5.06503191,0.64045223,3.02160421,0.79078368,0.00107813,0.08893594,0.62492723
-4.29514757,5.13945035,0.64822636,3.05887540,0.82164226,0.00105437,0.08603615,0.64826266
-4.28914457,5.22463001,0.65661135,3.10427927,0.85339755,0.00102929,0.08319245,0.67441663
-4.28314157,5.31833681,0.66532505,3.15655523,0.88555696,0.00100295,0.08040621,0.70285475
-4.27713857,5.41818696,0.67408521,3.21433124,0.91758862,0.00097546,0.07768230,0.73296687
-4.27113557,5.52169522,0.68261463,3.27615024,0.94893419,0.00094698,0.07502901,0.76407952
-4.26513257,5.62632537,0.69064593,3.34049829,0.97902282,0.00091769,0.07245772,0.79547127
-4.25912956,5.72954200,0.69792596,3.40583400,1.00728568,0.00088784,0.06998235,0.82639073
-4.25312656,5.82886218,0.70422001,3.47061857,1.03317063,0.00085769,0.06761854,0.85607666
-4.24712356,5.92190585,0.70931557,3.53334559,1.05615652,0.00082756,0.06538275,0.88377940
-4.24112056,6.00644343,0.71302571,3.59257004,1.07576657,0.00079775,0.06329124,0.90878284
-4.23511756,6.08043954,0.71519211,3.64693545,1.09158055,0.00076861,0.06135903,0.93042616
-4.22911456,6.14209155,0.71568760,3.69519869,1.10324515,0.00074047,0.05959884,0.94812419
-4.22311156,6.18986186,0.71441824,3.73625147,1.11048253,0.00071365,0.05802025,0.96138579
-4.21710855,6.22250316,0.71132487,3.76913810,1.11309659,0.00068846,0.05662883,0.96982907
-4.21110555,6.23907591,0.70638410,3.79306893,1.11097709,0.00066518,0.05542568,0.97319309
-4.20510255,6.23895774,0.69960866,3.80742921,1.10410144,0.00064405,0.05440705,0.97134520
-4.19909955,6.22184464,0.69104709,3.81178316,1.09253421,0.00062528,0.05356428,0.96428382
-4.19309655,6.18774421,0.68078277,3.80587341,1.07642467,0.00060901,0.05288402,0.95213649
-4.18709355,6.13696137,0.66893220,3.78961603,1.05600233,0.00059536,0.05234866,0.93515324
-4.18109055,6.07007738,0.65564261,3.76309148,1.03157083,0.00058439,0.05193703,0.91369561
-4.17508754,5.98792301,0.64108889,3.72653216,1.00350042,0.00057611,0.05162533,0.88822191
-4.16908454,5.89154714,0.62546987,3.68030724,0.97221921,0.00057047,0.05138811,0.85926930
-4.16308154,5.78218185,0.60900410,3.62490538,0.93820356,0.00056741,0.05119945,0.82743370
-4.15707854,5.66120534,0.59192502,3.56091625,0.90196774,0.00056678,0.05103416,0.79334831
-4.15107554,5.53010396,0.57447595,3.48901146,0.86405318,0.00056845,0.05086898,0.75766177
-4.14507254,5.39043442,0.55690467,3.40992566,0.82501747,0.00057222,0.05068370,0.72101693
-4.13906953,5.24378736,0.53945797,3.32443836,0.78542329,0.00057786,0.05046225,0.68403117
-4.13306653,5.09175313,0.52237622,3.23335679,0.74582758,0.00058515,0.05019359,0.64727888
-4.12706353,4.93589049,0.50588804,3.13750045,0.70677097,0.00059382,0.04987257,0.61127690
-4.12106053,4.77769895,0.49020537,3.03768723,0.66876771,0.00060361,0.04950050,0.57647331
-4.11505753,4.61859511,0.47551891,2.93472140,0.63229639,0.00061425,0.04908568,0.54323981
-4.10905453,4.45989328,0.46199418,2.82938352,0.59779139,0.00062544,0.04864378,0.51186780
-4.10305153,4.30279061,0.44976826,2.72242205,0.56563553,0.00063692,0.04819805,0.48256801
-4.09704852,4.14835675,0.43894729,2.61454679,0.53615389,0.00064841,0.04777953,0.45547354
-4.09104552,3.99752799,0.42960493,2.50642389,0.50960904,0.00065965,0.04742707,0.43064566
-4.08504252,3.85110579,0.42178165,2.39867240,0.48619790,0.00067040,0.04718749,0.40808214
-4.07903952,3.70975951,0.41548512,2.29186221,0.46605016,0.00068042,0.04711549,0.38772734
-4.07303652,3.57403298,0.41069144,2.18651338,0.44922861,0.00068952,0.04727374,0.36948343
-4.06703352,3.44435465,0.40734743,2.08309662,0.43573115,0.00069753,0.04773280,0.35322232
-4.06103052,3.32105080,0.40537367,1.98203508,0.42549454,0.00070432,0.04857104,0.33879744
-4.05502751,3.20436119,0.40466843,1.88370713,0.41839985,0.00070980,0.04987443,0.32605502
-4.04902451,3.09445672,0.40511213,1.78845024,0.41427924,0.00071391,0.05173622,0.31484433
-4.04302151,2.99145804,0.40657226,1.69656571,0.41292398,0.00071667,0.05425632,0.30502653
-4.03701851,2.89545461,0.40890861,1.60832420,0.41409332,0.00071811,0.05754042,0.29648175
-4.03101551,2.80652306,0.41197842,1.52397170,0.41752378,0.00071834,0.06169874,0.28911442
-4.02501251,2.72474417,0.41564140,1.44373598,0.42293860,0.00071751,0.06684429,0.28285645
-4.01900950,2.65021738,0.41976429,1.36783298,0.43005678,0.00071583,0.07309060,0.27766860
-4.01300650,2.58307227,0.42422477,1.29647302,0.43860140,0.00071354,0.08054887,0.27353982
-4.00700350,2.52347607,0.42891448,1.22986648,0.44830680,0.00071094,0.08932462,0.27048490
-4.00100050,2.47163683,0.43374115,1.16822872,0.45892440,0.00070835,0.09951363,0.26854058
-3.99499750,2.42780194,0.43862955,1.11178380,0.47022679,0.00070611,0.11119751,0.26776035
-3.98899450,2.39225188,0.44352141,1.06076712,0.48201008,0.00070461,0.12443880,0.26820830
-3.98299150,2.36528951,0.44837415,1.01542642,0.49409454,0.00070420,0.13927589,0.26995224
-3.97698849,2.34722540,0.45315873,0.97602142,0.50632339,0.00070526,0.15571786,0.27305658
-3.97098549,2.33835990,0.45785661,0.94282179,0.51856027,0.00070814,0.17373960,0.27757515
-3.96498249,2.33896314,0.46245610,0.91610381,0.53068549,0.00071315,0.19327735,0.28354442
-3.95897949,2.34925406,0.46694846,0.89614558,0.54259143,0.00072059,0.21422509,0.29097729
-3.95297649,2.36937988,0.47132382,0.88322134,0.55417773,0.00073067,0.23643195,0.29985794
-3.94697349,2.39939740,0.47556748,0.87759486,0.56534653,0.00074359,0.25970102,0.31013780
-3.94097049,2.43925750,0.47965671,0.87951259,0.57599831,0.00075946,0.28378967,0.32173292
-3.93496748,2.48879411,0.48355838,0.88919663,0.58602882,0.00077832,0.30841173,0.33452290
-3.92896448,2.54771867,0.48722764,0.90683817,0.59532725,0.00080018,0.33324147,0.34835146
-3.92296148,2.61562080,0.49060780,0.93259166,0.60377611,0.00082495,0.35791948,0.36302858
-3.91695848,2.69197573,0.49363149,0.96657010,0.61125276,0.00085252,0.38206040,0.37833427
-3.91095548,2.77615834,0.49622302,1.00884183,0.61763270,0.00088271,0.40526218,0.39402376
-3.90495248,2.86746359,0.49830196,1.05942899,0.62279440,0.00091531,0.42711675,0.40983397
-3.89894947,2.96513249,0.49978764,1.11830784,0.62662540,0.00095010,0.44722162,0.42549087
-3.89294647,3.06838250,0.50060441,1.18541110,0.62902935,0.00098684,0.46519198,0.44071758
-3.88694347,3.17644090,0.50068728,1.26063206,0.62993342,0.00102528,0.48067279,0.45524283
-3.88094047,3.28857939,0.49998759,1.34383051,0.62929555,0.00106523,0.49335033,0.46880923
-3.87493747,3.40414801,0.49847833,1.43483998,0.62711110,0.00110648,0.50296277,0.48118133
-3.86893447,3.52260655,0.49615889,1.53347595,0.62341822,0.00114891,0.50930907,0.49215275
-3.86293147,3.64355128,0.49305860,1.63954435,0.61830145,0.00119241,0.51225598,0.50155230
-3.85692846,3.76673537,0.48923911,1.75284976,0.61189331,0.00123695,0.51174271,0.50924879
-3.85092546,3.89208135,0.48479521,1.87320246,0.60437344,0.00128253,0.50778306,0.51515425
-3.84492246,4.01968429,0.47985393,2.00042355,0.59596527,0.00132922,0.50046494,0.51922554
-3.83891946,4.14980492,0.47457209,2.13434726,0.58693013,0.00137713,0.48994723,0.52146422
-3.83291646,4.28285209,0.46913206,2.27481982,0.57755911,0.00142639,0.47645423,0.52191477
-3.82691346,4.41935493,0.46373619,2.42169419,0.56816292,0.00147716,0.46026801,0.52066133
-3.82091046,4.55992511,0.45859989,2.57482034,0.55906015,0.00152958,0.44171888,0.51782303
-3.81490745,4.70521056,0.45394383,2.73403079,0.55056463,0.00158379,0.42117466,0.51354828
-3.80890445,4.85584221,0.44998549,2.89912178,0.54297237,0.00163986,0.39902908,0.50800831
-3.80290145,5.01237622,0.44693059,3.06983054,0.53654889,0.00169783,0.37568997,0.50139015
-3.79689845,5.17523405,0.44496464,3.24580955,0.53151745,0.00175764,0.35156773,0.49388965
-3.79089545,5.34464356,0.44424521,3.42659918,0.52804890,0.00181912,0.32706449,0.48570466
-3.78489245,5.52058414,0.44489507,3.61160037,0.52625371,0.00188202,0.30256457,0.47702878
-3.77888944,5.70273923,0.44699668,3.80004909,0.52617649,0.00194593,0.27842643,0.46804594
-3.77288644,5.89045917,0.45058821,3.99099491,0.52779342,0.00201035,0.25497638,0.45892612
-3.76688344,6.08273726,0.45566136,4.18328550,0.53101270,0.00207465,0.23250432,0.44982224
-3.76088044,6.27820139,0.46216099,4.37555930,0.53567797,0.00213808,0.21126149,0.44086844
-3.75487744,6.47512282,0.46998659,4.56624788,0.54157464,0.00219981,0.19146011,0.43217975
-3.74887444,6.67144321,0.47899564,4.75358938,0.54843871,0.00225892,0.17327496,0.42385309
-3.74287144,6.86481974,0.48900855,4.93565386,0.55596774,0.00231445,0.15684651,0.41596957
-3.73686843,7.05268750,0.49981507,5.11038048,0.56383343,0.00236544,0.14228549,0.40859777
-3.73086543,7.23233734,0.51118183,5.27562608,0.57169510,0.00241091,0.12967840,0.40179798
-3.72486243,7.40100616,0.52286074,5.42922364,0.57921367,0.00244997,0.11909382,0.39562695
-3.71885943,7.55597624,0.53459779,5.56904873,0.58606520,0.00248178,0.11058900,0.39014292
-3.71285643,7.69467922,0.54614199,5.69309108,0.59195369,0.00250565,0.10421636,0.38541072
-3.70685343,7.81480007,0.55725401,5.79952824,0.59662229,0.00252100,0.10002972,0.38150636
-3.70085043,7.91437610,0.56771423,5.88679774,0.59986275,0.00252746,0.09808963,0.37852111
-3.69484742,7.99188617,0.57732973,5.95366426,0.60152255,0.00252482,0.09846778,0.37656455
-3.68884442,8.04632567,0.58594031,5.99927819,0.60150959,0.00251307,0.10125000,0.37576639
-3.68284142,8.07726320,0.59342286,6.02322242,0.59979427,0.00249241,0.10653772,0.37627699
-3.67683842,8.08487599,0.59969443,6.02554477,0.59640908,0.00246324,0.11444774,0.37826623
-3.67083542,8.06996173,0.60471360,6.00677382,0.59144572,0.00242616,0.12511009,0.38192075
-3.66483242,8.03392593,0.60848025,5.96791718,0.58505004,0.00238191,0.13866399,0.38743963
-3.65882941,7.97874481,0.61103387,5.91044151,0.57741517,0.00233141,0.15525204,0.39502833
-3.65282641,7.90690488,0.61245046,5.83623506,0.56877307,0.00227568,0.17501256,0.40489125
-3.64682341,7.82132158,0.61283812,5.74755382,0.55938508,0.00221585,0.19807041,0.41722301
-3.64082041,7.72524003,0.61233167,5.64695341,0.54953177,0.00215308,0.22452657,0.43219867
-3.63481741,7.62212194,0.61108640,5.53720950,0.53950249,0.00208858,0.25444687,0.44996333
-3.62881441,7.51552307,0.60927125,5.42122971,0.52958512,0.00202354,0.28785022,0.47062143
-3.62281141,7.40896610,0.60706164,5.30196064,0.52005625,0.00195910,0.32469707,0.49422615
-3.61680840,7.30581379,0.60463215,5.18229346,0.51117205,0.00189633,0.36487849,0.52076949
-3.61080540,7.20914742,0.60214939,5.06497183,0.50316025,0.00183622,0.40820668,0.55017341
-3.60480240,7.12165501,0.59976510,4.95250535,0.49621316,0.00177963,0.45440736,0.58228253
-3.59879940,7.04553349,0.59760993,4.84709178,0.49048214,0.00172726,0.50311479,0.61685894
-3.59279640,6.98240853,0.59578789,4.75055071,0.48607332,0.00167971,0.55386984,0.65357943
-3.58679340,6.93327492,0.59437174,4.66427084,0.48304492,0.00163736,0.60612165,0.69203557
-3.58079040,6.89845970,0.59339952,4.58917267,0.48140593,0.00160049,0.65923304,0.73173693
-3.57478739,6.87760961,0.59287227,4.52568766,0.48111632,0.00156916,0.71248998,0.77211750
-3.56878439,6.86970319,0.59275319,4.47375452,0.48208870,0.00154330,0.76511499,0.81254546
-3.56278139,6.87308758,0.59296819,4.43283255,0.48419136,0.00152268,0.81628409,0.85233613
-3.55677839,6.88553858,0.59340798,4.40193151,0.48725266,0.00150693,0.86514716,0.89076776
-3.55077539,6.90434236,0.59393163,4.37965693,0.49106669,0.00149554,0.91085074,0.92709992
-3.54477239,6.92639594,0.59437165,4.36426936,0.49539999,0.00148792,0.95256264,0.96059373
-3.53876938,6.94832299,0.59454038,4.35375526,0.49999932,0.00148336,0.98949738,0.99053335
-3.53276638,6.96660112,0.59423753,4.34590743,0.50460021,0.00148110,1.02094135,1.01624790
-3.52676338,6.97769595,0.59325871,4.33841187,0.50893608,0.00148032,1.04627671,1.03713295
-3.52076038,6.97819724,0.59140458,4.32893823,0.51274770,0.00148020,1.06500289,1.05267071
-3.51475738,6.96495198,0.58849027,4.31523054,0.51579271,0.00147993,1.07675468,1.06244802
-3.50875438,6.93518948,0.58435483,4.29519498,0.51785488,0.00147871,1.08131620,1.06617135
-3.50275138,6.88663366,0.57887005,4.26698157,0.51875277,0.00147583,1.07862994,1.06367819
-3.49674837,6.81759822,0.57194851,4.22905658,0.51834753,0.00147064,1.06880045,1.05494411
-3.49074537,6.72706084,0.56355031,4.18026320,0.51654948,0.00146261,1.05209263,1.04008539
-3.48474237,6.61471366,0.55368818,4.11986799,0.51332318,0.00145134,1.02892438,1.01935681
-3.47873937,6.48098777,0.54243071,4.04759151,0.50869073,0.00143654,0.99985428,0.99314484
-3.47273637,6.32705089,0.52990340,3.96362187,0.50273320,0.00141810,0.96556449,0.96195641
-3.46673337,6.15477809,0.51628748,3.86861081,0.49558987,0.00139605,0.92683989,0.92640372
-3.46073037,5.96669695,0.50181646,3.76365250,0.48745547,0.00137056,0.88454414,0.88718577
-3.45472736,5.76590892,0.48677040,3.65024591,0.47857521,0.00134197,0.83959379,0.84506734
-3.44872436,5.55599027,0.47146821,3.53024238,0.46923787,0.00131075,0.79293135,0.80085624
-3.44272136,5.34087622,0.45625804,3.40578046,0.45976702,0.00127748,0.74549844,0.75537981
-3.43671836,5.12473269,0.44150630,3.27921060,0.45051077,0.00124285,0.69820995,0.70946149
-3.43071536,4.91182069,0.42758562,3.15301283,0.44183024,0.00120762,0.65193004,0.66389831
-3.42471236,4.70635819,0.41486214,3.02971045,0.43408731,0.00117262,0.60745082,0.61944020
-3.41870935,4.51238472,0.40368278,2.91178336,0.42763192,0.00113866,0.56547413,0.57677158
-3.41270635,4.33363354,0.39436289,2.80158414,0.42278956,0.00110659,0.52659696,0.53649591
-3.40670335,4.17341605,0.38717474,2.70126021,0.41984934,0.00107717,0.49130072,0.49912355
-3.40070035,4.03452236,0.38233745,2.61268503,0.41905321,0.00105114,0.45994439,0.46506309
-3.39469735,3.91914168,0.38000862,2.53740072,0.42058666,0.00102912,0.43276163,0.43461630
-3.38869435,3.82880498,0.38027817,2.47657436,0.42457152,0.00101165,0.40986147,0.40797669
-3.38269135,3.76435193,0.38316452,2.43096930,0.43106101,0.00099913,0.39123252,0.38523133
-3.37668834,3.72592290,0.38861342,2.40093244,0.44003737,0.00099182,0.37675022,0.36636587
-3.37068534,3.71297613,0.39649947,2.38639776,0.45141231,0.00098985,0.36618677,0.35127227
-3.36468234,3.72432898,0.40663029,2.38690544,0.46503021,0.00099323,0.35922332,0.33975881
-3.35867934,3.75822137,0.41875317,2.40163567,0.48067395,0.00100183,0.35546395,0.33156199
-3.35267634,3.81239852,0.43256404,2.42945529,0.49807334,0.00101540,0.35445093,0.32635978
-3.34667334,3.88420940,0.44771836,2.46897490,0.51691553,0.00103361,0.35568093,0.32378570
-3.34067034,3.97071664,0.46384342,2.51861378,0.53685715,0.00105605,0.35862163,0.32344328
-3.33466733,4.06881280,0.48055160,2.57666929,0.55753753,0.00108225,0.36272821,0.32492037
-3.32866433,4.17533817,0.49745400,2.64138757,0.57859226,0.00111174,0.36745954,0.32780285
-3.32266133,4.28719454,0.51417377,2.71103196,0.59966659,0.00114401,0.37229335,0.33168734
-3.31665833,4.40145007,0.53035856,2.78394594,0.62042788,0.00117859,0.37674028,0.33619254
-3.31065533,4.51543038,0.54569155,2.85860755,0.64057636,0.00121506,0.38035618,0.34096882
-3.30465233,4.62679202,0.55990051,2.93367263,0.65985387,0.00125303,0.38275268,0.34570596
-3.29864932,4.73357514,0.57276443,3.00800523,0.67804988,0.00129217,0.38360541,0.35013866
-3.29264632,4.83423340,0.58411760,3.08069363,0.69500459,0.00133223,0.38266002,0.35404997
-3.28664332,4.92764040,0.59385082,3.15105196,0.71060908,0.00137301,0.37973564,0.35727247
-3.28064032,5.01307313,0.60190983,3.21860767,0.72480236,0.00141436,0.37472589,0.35968740
-3.27463732,5.09017446,0.60829116,3.28307628,0.73756570,0.00145618,0.36759745,0.36122182
-3.26863432,5.15889765,0.61303574,3.34432558,0.74891475,0.00149839,0.35838630,0.36184422
-3.26263132,5.21943703,0.61622058,3.40233190,0.75888979,0.00154091,0.34719200,0.36155870
-3.25662831,5.27214978,0.61794927,3.45713181,0.76754502,0.00158362,0.33417010,0.36039830
-3.25062531,5.31747415,0.61834188,3.50877264,0.77493760,0.00162640,0.31952321,0.35841773
-3.24462231,5.35584959,0.61752475,3.55726543,0.78111715,0.00166904,0.30349114,0.35568601
-3.23861931,5.38764417,0.61562107,3.60254358,0.78611657,0.00171128,0.28634039,0.35227939
-3.23261631,5.41309379,0.61274264,3.64443009,0.78994472,0.00175275,0.26835365,0.34827492
-3.22661331,5.43225714,0.60898337,3.68261572,0.79258163,0.00179303,0.24981949,0.34374500
-3.22061031,5.44498894,0.60441489,3.71664956,0.79397643,0.00183158,0.23102284,0.33875305
-3.21460730,5.45093298,0.59908443,3.74594264,0.79404828,0.00186781,0.21223640,0.33335061
-3.20860430,5.44953482,0.59301510,3.76978435,0.79269020,0.00190107,0.19371334,0.32757577
-3.20260130,5.44007301,0.58620837,3.78737054,0.78977551,0.00193067,0.17568146,0.32145302
-3.19659830,5.42170613,0.57864858,3.79784144,0.78516650,0.00195590,0.15833882,0.31499429
-3.19059530,5.39353228,0.57030906,3.80032680,0.77872475,0.00197609,0.14185096,0.30820109
-3.18459230,5.35465671,0.56115940,3.79399539,0.77032230,0.00199061,0.12634961,0.30106746
-3.17858929,5.30426281,0.55117329,3.77810558,0.75985310,0.00199890,0.11193278,0.29358343
-3.17258629,5.24168191,0.54033646,3.75205376,0.74724380,0.00200053,0.09866598,0.28573874
-3.16658329,5.16645711,0.52865407,3.71541776,0.73246331,0.00199519,0.08658455,0.27752646
-3.16058029,5.07839722,0.51615717,3.66799238,0.71553043,0.00198274,0.07569667,0.26894632
-3.15457729,4.97761758,0.50290773,3.60981521,0.69651915,0.00196318,0.06598698,0.26000749
-3.14857429,4.86456533,0.48900195,3.54118119,0.67556121,0.00193671,0.05742039,0.25073060
-3.14257129,4.74002789,0.47457169,3.46264511,0.65284588,0.00190368,0.04994615,0.24114892
-3.13656828,4.60512442,0.45978394,3.37501233,0.62861686,0.00186461,0.04350170,0.23130869
-3.13056528,4.46128095,0.44483834,3.27931805,0.60316661,0.00182015,0.03801635,0.22126856
-3.12456228,4.31019100,0.42996302,3.17679672,0.57682839,0.00177110,0.03341457,0.21109816
-3.11855928,4.15376392,0.41540879,3.06884321,0.54996650,0.00171833,0.02961888,0.20087611
-3.11255628,3.99406424,0.40144234,2.95696784,0.52296520,0.00166279,0.02655223,0.19068737
-3.10655328,3.83324498,0.38833845,2.84274778,0.49621696,0.00160543,0.02413988,0.18062032
-3.10055028,3.67347872,0.37637193,2.72777706,0.47011063,0.00154725,0.02231081,0.17076363
-3.09454727,3.51688972,0.36580943,2.61361763,0.44502006,0.00148916,0.02099870,0.16120321
-3.08854427,3.36549025,0.35690172,2.50175377,0.42129368,0.00143203,0.02014245,0.15201923
-3.08254127,3.22112396,0.34987655,2.39355148,0.39924550,0.00137665,0.01968644,0.14328366
-3.07653827,3.08541867,0.34493254,2.29022485,0.37914786,0.00132366,0.01958046,0.13505814
-3.07053527,2.95975020,0.34223426,2.19281017,0.36122614,0.00127360,0.01977949,0.12739248
-3.06453227,2.84521860,0.34190863,2.10214898,0.34565557,0.00122686,0.02024334,0.12032377
-3.05852926,2.74263702,0.34404270,2.01888015,0.33256006,0.00118369,0.02093618,0.11387611
-3.05252626,2.65253355,0.34868291,1.94344102,0.32201315,0.00114420,0.02182609,0.10806099
-3.04652326,2.57516501,0.35583560,1.87607737,0.31404072,0.00110835,0.02288463,0.10287822
-3.04052026,2.51054191,0.36546886,1.81686121,0.30862524,0.00107602,0.02408643,0.09831741
-3.03451726,2.45846288,0.37751537,1.76571548,0.30571145,0.00104697,0.02540889,0.09435982
-3.02851426,2.41855664,0.39187615,1.72244436,0.30521282,0.00102087,0.02683189,0.09098059
-3.02251126,2.39032948,0.40842493,1.68676765,0.30701872,0.00099738,0.02833769,0.08815110
-3.01650825,2.37321573,0.42701296,1.65835751,0.31100173,0.00097609,0.02991077,0.08584140
-3.01050525,2.36662902,0.44747391,1.63687606,0.31702485,0.00095665,0.03153775,0.08402266
-3.00450225,2.37001155,0.46962882,1.62201174,0.32494821,0.00093867,0.03320745,0.08266937
-2.99849925,2.38287938,0.49329072,1.61351311,0.33463503,0.00092187,0.03491078,0.08176125
-2.99249625,2.40486133,0.51826876,1.61121824,0.34595651,0.00090600,0.03664072,0.08128482
-2.98649325,2.43572959,0.54437191,1.61507829,0.35879549,0.00089091,0.03839230,0.08123450
-2.98049025,2.47542065,0.57141178,1.62517417,0.37304872,0.00087654,0.04016235,0.08161311
-2.97448724,2.52404501,0.59920486,1.64172516,0.38862765,0.00086293,0.04194941,0.08243185
-2.96848424,2.58188529,0.62757388,1.66508897,0.40545769,0.00085019,0.04375335,0.08370972
-2.96248124,2.64938219,0.65634848,1.69575284,0.42347606,0.00083855,0.04557505,0.08547229
-2.95647824,2.72710866,0.68536513,1.73431568,0.44262829,0.00082829,0.04741595,0.08774998
-2.95047524,2.81573304,0.71446648,1.78146176,0.46286357,0.00081976,0.04927753,0.09057583
-2.94447224,2.91597236,0.74350013,1.83792658,0.48412921,0.00081332,0.05116075,0.09398291
-2.93846923,3.02853751,0.77231703,1.90445611,0.50636445,0.00080936,0.05306547,0.09800140
-2.93246623,3.15407256,0.80076964,1.98176084,0.52949407,0.00080825,0.05498989,0.10265558
-2.92646323,3.29309055,0.82870992,2.07046631,0.55342204,0.00081032,0.05692999,0.10796073
-2.92046023,3.44590873,0.85598737,2.17106212,0.57802579,0.00081582,0.05887903,0.11392027
-2.91445723,3.61258610,0.88244727,2.28385167,0.60315120,0.00082493,0.06082721,0.12052312
-2.90845423,3.79286651,0.90792928,2.40890466,0.62860905,0.00083771,0.06276136,0.12774154
-2.90245123,3.98613023,0.93226644,2.54601492,0.65417297,0.00085410,0.06466485,0.13552960
-2.89644822,4.19135694,0.95528490,2.69466567,0.67957937,0.00087392,0.06651764,0.14382233
-2.89044522,4.40710275,0.97680442,2.85400432,0.70452939,0.00089686,0.06829656,0.15253572
-2.88444222,4.63149350,0.99663962,3.02282869,0.72869320,0.00092247,0.06997566,0.16156756
-2.87843922,4.86223581,1.01460241,3.19958614,0.75171647,0.00095020,0.07152693,0.17079925
-2.87243622,5.09664691,1.03050521,3.38238676,0.77322898,0.00097940,0.07292101,0.18009848
-2.86643322,5.33170345,1.04416538,3.56903094,0.79285514,0.00100935,0.07412821,0.18932270
-2.86043022,5.56410854,1.05541047,3.75705160,0.81022609,0.00103927,0.07511955,0.19832342
-2.85442721,5.79037541,1.06408438,3.94377000,0.82499288,0.00106837,0.07586794,0.20695099
-2.84842421,6.00692538,1.07005417,4.12636410,0.83684014,0.00109589,0.07634938,0.21505985
-2.84242121,6.21019675,1.07321724,4.30194723,0.84549979,0.00112110,0.07654419,0.22251389
-2.83641821,6.39676059,1.07350860,4.46765452,0.85076380,0.00114337,0.07643813,0.22919185
-2.83041521,6.56343894,1.07090781,4.62073394,0.85249574,0.00116217,0.07602346,0.23499230
-2.82441221,6.70742036,1.06544516,4.75863833,0.85064006,0.00117712,0.07529985,0.23983815
-2.81840920,6.82636774,1.05720678,4.87911467,0.84522883,0.00118800,0.07427503,0.24368036
-2.81240620,6.91851330,1.04633799,4.98028662,0.83638534,0.00119474,0.07296525,0.24650065
-2.80640320,6.98273608,1.03304482,5.06072647,0.82432418,0.00119749,0.07139553,0.24831303
-2.80040020,7.01861792,1.01759306,5.11951322,0.80934774,0.00119654,0.06959952,0.24916419
-2.79439720,7.02647455,1.00030486,5.15627347,0.79183909,0.00119238,0.06761918,0.24913240
-2.78839420,7.00735980,0.98155260,5.17120312,0.77225134,0.00118563,0.06550414,0.24832526
-2.78239120,6.96304179,0.96175016,5.16506814,0.75109404,0.00117708,0.06331085,0.24687608
-2.77638819,6.89595154,0.94134172,5.13918399,0.72891692,0.00116758,0.06110141,0.24493920
-2.77038519,6.80910561,0.92078842,5.09537401,0.70629185,0.00115809,0.05894237,0.24268440
-2.76438219,6.70600566,0.90055342,5.03590829,0.68379369,0.00114959,0.05690322,0.24029057
-2.75837919,6.59051895,0.88108585,4.96342525,0.66198091,0.00114306,0.05505489,0.23793899
-2.75237619,6.46674490,0.86280452,4.88083923,0.64137688,0.00113944,0.05346813,0.23580646
-2.74637319,6.33887321,0.84608198,4.79123793,0.62245258,0.00113959,0.05221194,0.23405861
-2.74037019,6.21103985,0.83122987,4.69777405,0.60561169,0.00114428,0.05135197,0.23284372
-2.73436718,6.08718700,0.81848624,4.60355578,0.59117856,0.00115413,0.05094903,0.23228724
-2.72836418,5.97093301,0.80800561,4.51154083,0.57938970,0.00116961,0.05105770,0.23248735
-2.72236118,5.86545784,0.79985228,4.42443849,0.57038913,0.00119101,0.05172502,0.23351170
-2.71635818,5.77340871,0.79399738,4.34462376,0.56422771,0.00121845,0.05298945,0.23539550
-2.71035518,5.69682950,0.79031994,4.27406691,0.56086655,0.00125186,0.05487985,0.23814097
-2.70435218,5.63711650,0.78861191,4.21428125,0.56018410,0.00129099,0.05741477,0.24171829
-2.69834917,5.59500154,0.78858711,4.16629067,0.56198672,0.00133545,0.06060190,0.24606783
-2.69234617,5.57056232,0.78989368,4.13061785,0.56602200,0.00138468,0.06443770,0.25110361
-2.68634317,5.56325861,0.79212939,4.10729283,0.57199422,0.00143803,0.06890726,0.25671788
-2.68034017,5.57199143,0.79485926,4.09588087,0.57958112,0.00149475,0.07398441,0.26278637
-2.67433717,5.59518173,0.79763448,4.09552745,0.58845119,0.00155401,0.07963203,0.26917420
-2.66833417,5.63086407,0.80001178,4.10501790,0.59828046,0.00161500,0.08580259,0.27574189
-2.66233117,5.67679030,0.80157231,4.12284823,0.60876820,0.00167687,0.09243894,0.28235141
-2.65632816,5.73053818,0.80193910,4.14730355,0.61965055,0.00173883,0.09947526,0.28887180
-2.65032516,5.78961954,0.80079226,4.17654040,0.63071157,0.00180015,0.10683836,0.29518417
-2.64432216,5.85158334,0.79788128,4.20866908,0.64179116,0.00186015,0.11444902,0.30118583
-2.63831916,5.91410924,0.79303371,4.24183252,0.65278950,0.00191829,0.12222365,0.30679338
-2.63231616,5.97508799,0.78616021,4.27427844,0.66366800,0.00197411,0.13007598,0.31194466
-2.62631316,6.03268612,0.77725549,4.30442220,0.67444661,0.00202727,0.13791898,0.31659946
