energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.79589795,1.29003385,0.35032041,0.16327008,0.44687042,0.19489801,0.00019526,0.06296749,0.01297354,0.67454076
-5.78989495,1.27479564,0.34406300,0.16521603,0.44108502,0.19183281,0.00020033,0.06017509,0.01246955,0.66992334
-5.78389195,1.26322104,0.33953385,0.16776150,0.43630609,0.18924055,0.00020655,0.05739982,0.01196638,0.66737863
-5.77788894,1.25565998,0.33683827,0.17096640,0.43262427,0.18718122,0.00021383,0.05466485,0.01146985,0.66707562
-5.77188594,1.25236143,0.33603676,0.17487811,0.43010619,0.18569972,0.00022207,0.05199148,0.01098513,0.66912731
-5.76588294,1.25346788,0.33714412,0.17952913,0.42879237,0.18482521,0.00023112,0.04939880,0.01051658,0.67358788
-5.75987994,1.25901144,0.34012935,0.18493492,0.42869577,0.18457072,0.00024086,0.04690347,0.01006779,0.68045084
-5.75387694,1.26891177,0.34491633,0.19109196,0.42980065,0.18493301,0.00025111,0.04451959,0.00964148,0.68964793
-5.74787394,1.28297563,0.35138528,0.19797605,0.43206215,0.18589268,0.00026169,0.04225871,0.00923955,0.70104901
-5.74187094,1.30089838,0.35937493,0.20554106,0.43540641,0.18741453,0.00027242,0.04012989,0.00886312,0.71446288
-5.73586793,1.32226761,0.36868555,0.21371810,0.43973144,0.18944818,0.00028309,0.03813986,0.00851254,0.72963926
-5.72986493,1.34656906,0.37908270,0.22241537,0.44490872,0.19192895,0.00029348,0.03629329,0.00818754,0.74627207
-5.72386193,1.37319511,0.39030194,0.23151862,0.45078563,0.19477913,0.00030337,0.03459310,0.00788723,0.76400407
-5.71785893,1.40145613,0.40205431,0.24089250,0.45718879,0.19790950,0.00031255,0.03304076,0.00761028,0.78243318
-5.71185593,1.43059465,0.41403267,0.25038256,0.46392826,0.20122135,0.00032079,0.03163672,0.00735500,0.80112033
-5.70585293,1.45980256,0.42591880,0.25981826,0.47080260,0.20460878,0.00032790,0.03038084,0.00711944,0.81959906
-5.69984992,1.48824104,0.43739121,0.26901670,0.47760475,0.20796139,0.00033368,0.02927273,0.00690156,0.83738671
-5.69384692,1.51506291,0.44813336,0.27778712,0.48412853,0.21116734,0.00033797,0.02831222,0.00669930,0.85399698
-5.68784392,1.53943695,0.45784226,0.28593606,0.49017557,0.21411662,0.00034063,0.02749968,0.00651072,0.86895357
-5.68184092,1.56057329,0.46623701,0.29327292,0.49556252,0.21670458,0.00034153,0.02683642,0.00633414,0.88180459
-5.67583792,1.57774913,0.47306711,0.29961587,0.50012803,0.21883540,0.00034061,0.02632489,0.00616819,0.89213705
-5.66983492,1.59033365,0.47812008,0.30479772,0.50373933,0.22042558,0.00033781,0.02596892,0.00601192,0.89959098
-5.66383192,1.59781093,0.48122824,0.30867164,0.50629805,0.22140718,0.00033315,0.02577379,0.00586490,0.90387246
-5.65782891,1.59979988,0.48227414,0.31111632,0.50774475,0.22173060,0.00032664,0.02574624,0.00572725,0.90476494
-5.65182591,1.59606997,0.48119441,0.31204047,0.50806206,0.22136690,0.00031836,0.02589428,0.00559966,0.90213830
-5.64582291,1.58655185,0.47798196,0.31138633,0.50727603,0.22030936,0.00030842,0.02622698,0.00548343,0.89595498
-5.63981991,1.57134213,0.47268607,0.30913205,0.50545547,0.21857429,0.00029697,0.02675398,0.00538044,0.88627290
-5.63381691,1.55070183,0.46541063,0.30529281,0.50270936,0.21620089,0.00028416,0.02748501,0.00529310,0.87324476
-5.62781391,1.52504820,0.45631025,0.29992060,0.49918207,0.21325021,0.00027019,0.02842917,0.00522427,0.85711375
-5.62181091,1.49494033,0.44558464,0.29310265,0.49504689,0.20980323,0.00025528,0.02959421,0.00517718,0.83820564
-5.61580790,1.46105874,0.43347123,0.28495854,0.49049770,0.20595795,0.00023964,0.03098566,0.00515529,0.81691756
-5.60980490,1.42418001,0.42023655,0.27563625,0.48573951,0.20182585,0.00022350,0.03260599,0.00516214,0.79370398
-5.60380190,1.38514735,0.40616652,0.26530713,0.48097810,0.19752759,0.00020708,0.03445372,0.00520121,0.76906030
-5.59779890,1.34483866,0.39155630,0.25416026,0.47640938,0.19318836,0.00019061,0.03652271,0.00527571,0.74350503
-5.59179590,1.30413333,0.37669995,0.24239617,0.47220893,0.18893294,0.00017429,0.03880139,0.00538843,0.71756121
-5.58579290,1.26387959,0.36188051,0.23022058,0.46852246,0.18488081,0.00015830,0.04127234,0.00554154,0.69173790
-5.57978989,1.22486373,0.34736076,0.21783809,0.46545754,0.18114145,0.00014282,0.04391201,0.00573648,0.66651274
-5.57378689,1.18778284,0.33337532,0.20544632,0.46307715,0.17781012,0.00012800,0.04669064,0.00597373,0.64231629
-5.56778389,1.15322225,0.32012406,0.19323067,0.46139552,0.17496427,0.00011394,0.04957259,0.00625280,0.61951876
-5.56178089,1.12163879,0.30776746,0.18135989,0.46037639,0.17266094,0.00010075,0.05251693,0.00657207,0.59841997
-5.55577789,1.09335053,0.29642377,0.16998268,0.45993394,0.17093496,0.00008850,0.05547829,0.00692880,0.57924269
-5.54977489,1.06853348,0.28616821,0.15922536,0.45993633,0.16979841,0.00007722,0.05840811,0.00731915,0.56212974
-5.54377189,1.04722524,0.27703410,0.14919067,0.46021169,0.16924112,0.00006695,0.06125608,0.00773823,0.54714486
-5.53776888,1.02933534,0.26901584,0.13995770,0.46055632,0.16923230,0.00005768,0.06397182,0.00818023,0.53427723
-5.53176588,1.01466163,0.26207354,0.13158286,0.46074465,0.16972324,0.00004939,0.06650673,0.00863857,0.52344931
-5.52576288,1.00291166,0.25613887,0.12410179,0.46054045,0.17065084,0.00004207,0.06881593,0.00910615,0.51452744
-5.51975988,0.99372800,0.25112205,0.11753197,0.45970875,0.17194201,0.00003566,0.07086013,0.00957559,0.50733477
-5.51375688,0.98671612,0.24691934,0.11187599,0.45802783,0.17351847,0.00003011,0.07260753,0.01003947,0.50166555
-5.50775388,0.98147316,0.24342076,0.10712512,0.45530061,0.17530196,0.00002538,0.07403543,0.01049070,0.49730023
-5.50175088,0.97761631,0.24051764,0.10326302,0.45136506,0.17721934,0.00002140,0.07513164,0.01092275,0.49402048
-5.49574787,0.97480919,0.23810960,0.10026940,0.44610282,0.17920762,0.00001812,0.07589555,0.01132998,0.49162327
-5.48974487,0.97278495,0.23611061,0.09812339,0.43944592,0.18121841,0.00001549,0.07633883,0.01170786,0.48993347
-5.48374187,0.97136493,0.23445389,0.09680645,0.43138113,0.18322167,0.00001345,0.07648568,0.01205322,0.48881419
-5.47773887,0.97047196,0.23309541,0.09630475,0.42195177,0.18520864,0.00001197,0.07637267,0.01236440,0.48817449
-5.47173587,0.97013774,0.23201587,0.09661073,0.41125710,0.18719366,0.00001100,0.07604809,0.01264134,0.48797403
-5.46573287,0.97050406,0.23122115,0.09772406,0.39944915,0.18921492,0.00001052,0.07557096,0.01288559,0.48822455
-5.45972986,0.97181776,0.23074118,0.09965172,0.38672750,0.19133396,0.00001051,0.07500958,0.01310031,0.48898814
-5.45372686,0.97442005,0.23062744,0.10240733,0.37333206,0.19363417,0.00001096,0.07443986,0.01329007,0.49037256
-5.44772386,0.97873064,0.23094929,0.10600991,0.35953453,0.19621809,0.00001187,0.07394331,0.01346071,0.49252386
-5.44172086,0.98522781,0.23178924,0.11048194,0.34562878,0.19920390,0.00001326,0.07360495,0.01361904,0.49561681
-5.43571786,0.99442544,0.23323773,0.11584705,0.33192072,0.20272112,0.00001514,0.07351108,0.01377255,0.49984380
-5.42971486,1.00684832,0.23538739,0.12212746,0.31871828,0.20690586,0.00001756,0.07374715,0.01392903,0.50540277
-5.42371186,1.02300719,0.23832753,0.12934124,0.30632173,0.21189568,0.00002054,0.07439563,0.01409626,0.51248497
-5.41770885,1.04337460,0.24213881,0.13749972,0.29501491,0.21782454,0.00002414,0.07553413,0.01428154,0.52126320
-5.41170585,1.06836319,0.24688863,0.14660503,0.28505771,0.22481793,0.00002843,0.07723369,0.01449145,0.53188129
-5.40570285,1.09830715,0.25262742,0.15664819,0.27667990,0.23298838,0.00003347,0.07955742,0.01473145,0.54444527
-5.39969985,1.13344797,0.25938600,0.16760752,0.27007672,0.24243169,0.00003934,0.08255941,0.01500567,0.55901677
-5.39369685,1.17392500,0.26717413,0.17944784,0.26540607,0.25322391,0.00004614,0.08628397,0.01531669,0.57560903
-5.38769385,1.21977122,0.27598037,0.19212023,0.26278739,0.26541925,0.00005394,0.09076525,0.01566544,0.59418556
-5.38169085,1.27091421,0.28577306,0.20556250,0.26230214,0.27904892,0.00006284,0.09602712,0.01605118,0.61466160
-5.37568784,1.32718214,0.29650246,0.21970037,0.26399569,0.29412098,0.00007295,0.10208344,0.01647153,0.63690805
-5.36968484,1.38831415,0.30810382,0.23444918,0.26788036,0.31062111,0.00008436,0.10893850,0.01692263,0.66075778
-5.36368184,1.45397451,0.32050106,0.24971616,0.27393948,0.32851422,0.00009717,0.11658778,0.01739938,0.68601367
-5.35767884,1.52376962,0.33361092,0.26540304,0.28213202,0.34774688,0.00011146,0.12501881,0.01789569,0.71245800
-5.35167584,1.59726674,0.34734729,0.28140895,0.29239771,0.36825024,0.00012731,0.13421228,0.01840487,0.73986249
-5.34567284,1.67401352,0.36162528,0.29763338,0.30466228,0.38994348,0.00014479,0.14414315,0.01891997,0.76799854
-5.33966983,1.75355723,0.37636502,0.31397897,0.31884257,0.41273754,0.00016395,0.15478192,0.01943421,0.79664684
-5.33366683,1.83546270,0.39149475,0.33035426,0.33485145,0.43653896,0.00018481,0.16609584,0.01994140,0.82560614
-5.32766383,1.91932835,0.40695314,0.34667590,0.35260226,0.46125374,0.00020736,0.17805023,0.02043627,0.85470041
-5.32166083,2.00479937,0.42269078,0.36287054,0.37201274,0.48679098,0.00023159,0.19060973,0.02091486,0.88378429
-5.31565783,2.09157795,0.43867070,0.37887606,0.39300831,0.51306642,0.00025741,0.20373949,0.02137479,0.91274656
-5.30965483,2.17943012,0.45486805,0.39464233,0.41552482,0.54000547,0.00028474,0.21740639,0.02181546,0.94151155
-5.30365183,2.26818917,0.47126892,0.41013129,0.43951056,0.56754598,0.00031342,0.23158013,0.02223820,0.97003853
-5.29764882,2.35775599,0.48786860,0.42531650,0.46492771,0.59564049,0.00034327,0.24623429,0.02264630,0.99831939
-5.29164582,2.44809632,0.50466931,0.44018213,0.49175314,0.62425798,0.00037408,0.26134725,0.02304491,1.02637462
-5.28564282,2.53923557,0.52167764,0.45472154,0.51997869,0.65338518,0.00040558,0.27690305,0.02344091,1.05424822
-5.27963982,2.63125138,0.53890188,0.46893545,0.54961082,0.68302725,0.00043747,0.29289199,0.02384263,1.08200164
-5.27363682,2.72426462,0.55634945,0.48282981,0.58066977,0.71320798,0.00046943,0.30931120,0.02425947,1.10970728
-5.26763382,2.81842894,0.57402451,0.49641357,0.61318813,0.74396938,0.00050112,0.32616488,0.02470148,1.13744182
-5.26163082,2.91391953,0.59192583,0.50969631,0.64720877,0.77537068,0.00053215,0.34346433,0.02517885,1.16527960
-5.25562781,3.01092118,0.61004509,0.52268585,0.68278229,0.80748675,0.00056215,0.36122771,0.02570134,1.19328651
-5.24962481,3.10961601,0.62836545,0.53538608,0.71996373,0.84040589,0.00059076,0.37947946,0.02627778,1.22151423
-5.24362181,3.21017099,0.64686050,0.54779479,0.75880876,0.87422705,0.00061761,0.39824943,0.02691544,1.24999525
-5.23761881,3.31272550,0.66549343,0.55990186,0.79936924,0.90905645,0.00064235,0.41757168,0.02761950,1.27873844
-5.23161581,3.41737911,0.68421645,0.57168770,0.84168831,0.94500375,0.00066469,0.43748297,0.02839265,1.30772539
-5.22561281,3.52417974,0.70297029,0.58312203,0.88579515,0.98217770,0.00068435,0.45802095,0.02923463,1.33690746
-5.21960980,3.63311264,0.72168379,0.59416303,0.93169949,1.02068162,0.00070112,0.47922225,0.03014197,1.36620341
-5.21360680,3.74409045,0.74027360,0.60475697,0.97938632,1.06060860,0.00071485,0.50112033,0.03110789,1.39549790
-5.20760380,3.85694484,0.75864391,0.61483834,1.02881088,1.10203678,0.00072545,0.52374339,0.03212223,1.42464062
-5.20160080,3.97142028,0.77668639,0.62433039,1.07989445,1.14502488,0.00073291,0.54711227,0.03317165,1.45344639
-5.19559780,4.08717052,0.79428032,0.63314637,1.13252113,1.18960811,0.00073729,0.57123868,0.03423993,1.48169617
-5.18959480,4.20375827,0.81129314,0.64119125,1.18653606,1.23579470,0.00073874,0.59612358,0.03530842,1.50913929
-5.18359180,4.32065868,0.82758158,0.64836403,1.24174530,1.28356332,0.00073747,0.62175607,0.03635665,1.53549687
-5.17758879,4.43726690,0.84299339,0.65456063,1.29791761,1.33286136,0.00073379,0.64811269,0.03736307,1.56046679
-5.17158579,4.55290995,0.85736992,0.65967727,1.35478818,1.38360442,0.00072808,0.67515728,0.03830583,1.58373002
-5.16558279,4.66686275,0.87054953,0.66361429,1.41206431,1.43567674,0.00072080,0.70284128,0.03916364,1.60495856
-5.15957979,4.77836800,0.88237191,0.66628023,1.46943286,1.48893284,0.00071248,0.73110460,0.03991671,1.62382473
-5.15357679,4.88665925,0.89268313,0.66759616,1.52656910,1.54320018,0.00070373,0.75987684,0.04054758,1.64001161
-5.14757379,4.99098601,0.90134139,0.66749991,1.58314656,1.59828250,0.00069521,0.78907885,0.04104194,1.65322440
-5.14157079,5.09063993,0.90822305,0.66595008,1.63884720,1.65396403,0.00068768,0.81862446,0.04138930,1.66320204
-5.13556778,5.18498035,0.91322883,0.66292963,1.69337130,1.71001383,0.00068191,0.84842216,0.04158362,1.66972874
-5.12956478,5.27345779,0.91628957,0.65844880,1.74644633,1.76619043,0.00067876,0.87837674,0.04162367,1.67264459
-5.12356178,5.35563383,0.91737135,0.65254710,1.79783423,1.82224617,0.00067911,0.90839053,0.04151321,1.67185474
-5.11755878,5.43119587,0.91647944,0.64529427,1.84733628,1.87793118,0.00068388,0.93836432,0.04126103,1.66733647
-5.11155578,5.49996574,0.91366067,0.63679008,1.89479538,1.93299661,0.00069400,0.96819768,0.04088073,1.65914348
-5.10555278,5.56190099,0.90900406,0.62716275,1.94009520,1.98719713,0.00071042,0.99778876,0.04039025,1.64740712
-5.09954977,5.61708884,0.90263945,0.61656614,1.98315640,2.04029252,0.00073405,1.02703357,0.03981133,1.63233416
-5.09354677,5.66573246,0.89473387,0.60517568,2.02392978,2.09204825,0.00076578,1.05582474,0.03916864,1.61420098
-5.08754377,5.70813046,0.88548608,0.59318314,2.06238710,2.14223534,0.00080643,1.08404990,0.03848889,1.59334449
-5.08154077,5.74465032,0.87511904,0.58079050,2.09850986,2.19062939,0.00085673,1.11158989,0.03779982,1.57014986
-5.07553777,5.77569764,0.86387100,0.56820312,2.13227715,2.23700926,0.00091726,1.13831694,0.03712907,1.54503584
-5.06953477,5.80168258,0.85198550,0.55562256,2.16365322,2.28115535,0.00098848,1.16409305,0.03650312,1.51843831
-5.06353177,5.82298593,0.83970078,0.54323935,2.19257585,2.32284795,0.00107062,1.18876877,0.03594620,1.49079286
-5.05752876,5.83992667,0.82723932,0.53122605,2.21894654,2.36186590,0.00116370,1.21218262,0.03547932,1.46251750
-5.05152576,5.85273331,0.81479812,0.51973106,2.24262317,2.39798572,0.00126750,1.23416125,0.03511941,1.43399629
-5.04552276,5.86152065,0.80254014,0.50887324,2.26341611,2.43098150,0.00138150,1.25452051,0.03487864,1.40556498
-5.03951976,5.86627376,0.79058774,0.49873796,2.28108795,2.46062557,0.00150487,1.27306742,0.03476387,1.37749932
-5.03351676,5.86684015,0.77901821,0.48937445,2.29535735,2.48669020,0.00163651,1.28960317,0.03477638,1.35000684
-5.02751376,5.86293082,0.76786198,0.48079487,2.30590684,2.50895018,0.00177496,1.30392686,0.03491181,1.32322243
-5.02151076,5.85413032,0.75710345,0.47297496,2.31239421,2.52718630,0.00191850,1.31584009,0.03516032,1.29720814
-5.01550775,5.83991531,0.74668463,0.46585639,2.31446713,2.54118950,0.00206512,1.32515200,0.03550694,1.27195694
-5.00950475,5.81968090,0.73651117,0.45935061,2.31177997,2.55076576,0.00221256,1.33168474,0.03593221,1.24740052
-5.00350175,5.79277319,0.72646075,0.45334406,2.30401208,2.55574117,0.00235836,1.33527892,0.03641298,1.22342036
-4.99749875,5.75852650,0.71639308,0.44770454,2.29088648,2.55596736,0.00249994,1.33579901,0.03692326,1.19986168
-4.99149575,5.71630338,0.70616130,0.44228837,2.27218782,2.55132673,0.00263464,1.33313828,0.03743538,1.17654929
-4.98549275,5.66553532,0.69562379,0.43694804,2.24777878,2.54173756,0.00275980,1.32722314,0.03792105,1.15330462
-4.97948974,5.60576222,0.68465611,0.43154000,2.21761389,2.52715858,0.00287286,1.31801668,0.03835250,1.12996283
-4.97348674,5.53666867,0.67316211,0.42593229,2.18175002,2.50759315,0.00297140,1.30552137,0.03870366,1.10638917
-4.96748374,5.45811535,0.66108381,0.42001153,2.14035316,2.48309260,0.00305327,1.28978065,0.03895116,1.08249376
-4.96148074,5.37016414,0.64840952,0.41368913,2.09370100,2.45375893,0.00311660,1.27087957,0.03907530,1.05824391
-4.95547774,5.27309575,0.63517960,0.40690631,2.04218129,2.41974665,0.00315993,1.24894437,0.03906083,1.03367335
-4.94947474,5.16741920,0.62148973,0.39963780,1.98628607,2.38126379,0.00318220,1.22414104,0.03889753,1.00888807
-4.94347174,5.05387273,0.60749147,0.39189409,1.92660203,2.33857195,0.00318284,1.19667306,0.03858061,0.98406827
-4.93746873,4.93341600,0.59338999,0.38372204,1.86379760,2.29198544,0.00316173,1.16677824,0.03811088,0.95946642
-4.93146573,4.80721408,0.57943915,0.37520394,1.79860717,2.24186948,0.00311929,1.13472491,0.03749464,0.93540156
-4.92546273,4.67661360,0.56593411,0.36645506,1.73181322,2.18863724,0.00305635,1.10080750,0.03674347,0.91225005
-4.91945973,4.54311214,0.55320175,0.35761981,1.66422704,2.13274593,0.00297422,1.06534167,0.03587365,0.89043311
-4.91345673,4.40832180,0.54158949,0.34886658,1.59666880,2.07469161,0.00287461,1.02865895,0.03490553,0.87040196
-4.90745373,4.27392819,0.53145270,0.34038171,1.52994752,2.01500304,0.00275953,0.99110131,0.03386267,0.85262090
-4.90145073,4.14164639,0.52314153,0.33236266,1.46484172,1.95423413,0.00263129,0.95301533,0.03277096,0.83754928
-4.89544772,4.01317513,0.51698751,0.32501071,1.40208127,1.89295550,0.00249236,0.91474638,0.03165755,0.82562306
-4.88944472,3.89015081,0.51329050,0.31852354,1.34233083,1.83174484,0.00234535,0.87663284,0.03054985,0.81723669
-4.88344172,3.77410271,0.51230656,0.31308796,1.28617544,1.77117651,0.00219286,0.83900026,0.02947454,0.81272609
-4.87743872,3.66641099,0.51423710,0.30887305,1.23410833,1.71181039,0.00203748,0.80215587,0.02845658,0.81235344
-4.87143572,3.56826856,0.51921979,0.30602398,1.18652151,1.65418039,0.00188166,0.76638322,0.02751841,0.81629432
-4.86543272,3.48064820,0.52732150,0.30465670,1.14369889,1.59878284,0.00172767,0.73193737,0.02667920,0.82462766
-4.85942971,3.40427585,0.53853350,0.30485373,1.10581236,1.54606525,0.00157757,0.69904045,0.02595427,0.83732901
-4.85342671,3.33961089,0.55276905,0.30666113,1.07292057,1.49641569,0.00143315,0.66787803,0.02535474,0.85426720
-4.84742371,3.28683397,0.56986345,0.31008671,1.04497058,1.45015334,0.00129588,0.63859605,0.02488722,0.87520456
-4.84142071,3.24584280,0.58957649,0.31509951,1.02180206,1.40752051,0.00116695,0.61129884,0.02455385,0.89980067
-4.83541771,3.21625590,0.61159715,0.32163057,1.00315410,1.36867652,0.00104723,0.58604787,0.02435232,0.92761932
-4.82941471,3.19742419,0.63555043,0.32957475,0.98867425,1.33369367,0.00093731,0.56286171,0.02427619,0.95813864
-4.82341171,3.18844991,0.66100592,0.33879373,0.97792965,1.30255570,0.00083748,0.54171698,0.02431528,0.99076369
-4.81740870,3.18821233,0.68748795,0.34911976,0.97041985,1.27515861,0.00074777,0.52255032,0.02445614,1.02484123
-4.81140570,3.19539921,0.71448691,0.36036022,0.96559114,1.25131411,0.00066800,0.50526148,0.02468267,1.05967608
-4.80540270,3.20854320,0.74147136,0.37230268,0.96285181,1.23075551,0.00059780,0.48971729,0.02497671,1.09454844
-4.79939970,3.22606179,0.76790062,0.38472029,0.96158813,1.21314592,0.00053664,0.47575651,0.02531876,1.12873162
-4.79339670,3.24629974,0.79323748,0.39737739,0.96118049,1.19808850,0.00048387,0.46319539,0.02568862,1.16150971
-4.78739370,3.26757263,0.81696066,0.41003505,0.96101935,1.18513847,0.00043876,0.45183367,0.02606603,1.19219445
-4.78139070,3.28821029,0.83857669,0.42245657,0.96052055,1.17381644,0.00040054,0.44146097,0.02643129,1.22014109
-4.77538769,3.30659895,0.85763102,0.43441258,0.95913953,1.16362261,0.00036840,0.43186328,0.02676579,1.24476262
-4.76938469,3.32122089,0.87371797,0.44568589,0.95638415,1.15405145,0.00034157,0.42282932,0.02705251,1.26554224
-4.76338169,3.33069063,0.88648939,0.45607583,0.95182575,1.14460636,0.00031927,0.41415662,0.02727638,1.28204368
-4.75737869,3.33378692,0.89566184,0.46540211,0.94510809,1.13481373,0.00030078,0.40565703,0.02742466,1.29391929
-4.75137569,3.32947951,0.90102217,0.47350810,0.93595409,1.12423615,0.00028545,0.39716165,0.02748707,1.30091584
-4.74537269,3.31695051,0.90243129,0.48026357,0.92417008,1.11248423,0.00027267,0.38852483,0.02745603,1.30287790
-4.73936968,3.29560958,0.89982626,0.48556680,0.90964765,1.09922669,0.00026192,0.37962731,0.02732666,1.29974900
-4.73336668,3.26510305,0.89322048,0.48934611,0.89236293,1.08419851,0.00025276,0.37037833,0.02709680,1.29157042
-4.72736368,3.22531654,0.88270216,0.49156071,0.87237355,1.06720677,0.00024481,0.36071671,0.02676691,1.27847803
-4.72136068,3.17637144,0.86843096,0.49220094,0.84981331,1.04813423,0.00023778,0.35061084,0.02633993,1.26069699
-4.71535768,3.11861528,0.85063310,0.49128786,0.82488494,1.02694036,0.00023143,0.34005781,0.02582114,1.23853481
-4.70935468,3.05260641,0.82959490,0.48887216,0.79785105,1.00366004,0.00022560,0.32908145,0.02521787,1.21237260
-4.70335168,2.97909351,0.80565499,0.48503243,0.76902382,0.97839990,0.00022018,0.31772973,0.02453924,1.18265515
-4.69734867,2.89899049,0.77919547,0.47987274,0.73875360,0.95133245,0.00021512,0.30607140,0.02379593,1.14987959
-4.69134567,2.81334765,0.75063217,0.47351969,0.70741698,0.92268848,0.00021041,0.29419214,0.02299980,1.11458329
-4.68534267,2.72331985,0.72040433,0.46611880,0.67540462,0.89274771,0.00020607,0.28219036,0.02216359,1.07733101
-4.67933967,2.63013275,0.68896404,0.45783050,0.64310934,0.86182838,0.00020217,0.27017284,0.02130061,1.03870172
-4.67333667,2.53504812,0.65676562,0.44882568,0.61091467,0.83027600,0.00019879,0.25825037,0.02042440,0.99927533
-4.66733367,2.43932936,0.62425549,0.43928097,0.57918449,0.79845177,0.00019602,0.24653353,0.01954841,0.95961971
-4.66133067,2.34420815,0.59186254,0.42937401,0.54825370,0.76672108,0.00019397,0.23512878,0.01868568,0.92027828
-4.65532766,2.25085356,0.55998948,0.41927867,0.51842054,0.73544262,0.00019274,0.22413503,0.01784856,0.88175862
-4.64932466,2.16034424,0.52900535,0.40916055,0.48994038,0.70495829,0.00019242,0.21364076,0.01704847,0.84452222
-4.64332166,2.07364489,0.49923938,0.39917290,0.46302140,0.67558447,0.00019311,0.20372167,0.01629558,0.80897587
