energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Zr_p_up,Zr_d_up
-5.27363682,0.85878741,0.00306320,0.20051088,0.32343569,0.00000000,0.18083916,0.29925163
-5.26763382,0.83700237,0.00287040,0.20183730,0.30810813,0.00000000,0.17200729,0.28441139
-5.26163082,0.81813883,0.00268545,0.20393728,0.29376889,0.00000000,0.16371966,0.27040729
-5.25562781,0.80260073,0.00251071,0.20681240,0.28067555,0.00000000,0.15614589,0.25747667
-5.24962481,0.79069598,0.00234811,0.21044277,0.26904871,0.00000000,0.14943709,0.24582192
-5.24362181,0.78263698,0.00219912,0.21478928,0.25906998,0.00000000,0.14372449,0.23560873
-5.23761881,0.77854537,0.00206468,0.21979666,0.25088156,0.00000000,0.13911904,0.22696593
-5.23161581,0.77846086,0.00194526,0.22539751,0.24458755,0.00000000,0.13571169,0.21998698
-5.22561281,0.78235306,0.00184083,0.23151681,0.24025636,0.00000000,0.13357443,0.21473263
-5.21960980,0.79013555,0.00175094,0.23807684,0.23792433,0.00000000,0.13276174,0.21123462
-5.21360680,0.80168116,0.00167472,0.24500214,0.23759984,0.00000000,0.13331227,0.20950013
-5.20760380,0.81683732,0.00161102,0.25222417,0.23926789,0.00000000,0.13525071,0.20951645
-5.20160080,0.83544058,0.00155837,0.25968553,0.24289458,0.00000000,0.13858946,0.21125578
-5.19559780,0.85732921,0.00151518,0.26734323,0.24843132,0.00000000,0.14333013,0.21467965
-5.18959480,0.88235317,0.00147973,0.27517111,0.25581844,0.00000000,0.14946455,0.21974273
-5.18359180,0.91038089,0.00145027,0.28316096,0.26498801,0.00000000,0.15697544,0.22639590
-5.17758879,0.94130253,0.00142515,0.29132247,0.27586582,0.00000000,0.16583651,0.23458835
-5.17158579,0.97502943,0.00140283,0.29968187,0.28837233,0.00000000,0.17601213,0.24426859
-5.16558279,1.01149026,0.00138195,0.30827944,0.30242276,0.00000000,0.18745654,0.25538449
-5.15957979,1.05062393,0.00136144,0.31716592,0.31792637,0.00000000,0.20011280,0.26788230
-5.15357679,1.09237007,0.00134052,0.32639814,0.33478505,0.00000000,0.21391149,0.28170486
-5.14757379,1.13665791,0.00131879,0.33603410,0.35289151,0.00000000,0.22876947,0.29678919
-5.14157079,1.18339429,0.00129621,0.34612775,0.37212729,0.00000000,0.24458866,0.31306363
-5.13556778,1.23245192,0.00127316,0.35672391,0.39236088,0.00000000,0.26125529,0.33044491
-5.12956478,1.28365881,0.00125046,0.36785349,0.41344613,0.00000000,0.27863945,0.34883537
-5.12356178,1.33678982,0.00122935,0.37952952,0.43522134,0.00000000,0.29659539,0.36812054
-5.11755878,1.39156093,0.00121153,0.39174402,0.45750911,0.00000000,0.31496241,0.38816754
-5.11155578,1.44762706,0.00119914,0.40446605,0.48011720,0.00000000,0.33356662,0.40882425
-5.10555278,1.50458363,0.00119475,0.41764108,0.50284038,0.00000000,0.35222334,0.42991966
-5.09954977,1.56197212,0.00120135,0.43119163,0.52546349,0.00000000,0.37074041,0.45126529
-5.09354677,1.61928938,0.00122230,0.44501927,0.54776536,0.00000000,0.38892205,0.47265786
-5.08754377,1.67600043,0.00126137,0.45900777,0.56952379,0.00000000,0.40657323,0.49388308
-5.08154077,1.73155411,0.00132262,0.47302733,0.59052112,0.00000000,0.42350454,0.51472048
-5.07553777,1.78540067,0.00141039,0.48693951,0.61055028,0.00000000,0.43953706,0.53494902
-5.06953477,1.83701053,0.00152924,0.50060274,0.62942103,0.00000000,0.45450725,0.55435325
-5.06353177,1.88589296,0.00168388,0.51387788,0.64696589,0.00000000,0.46827154,0.57272985
-5.05752876,1.93161376,0.00187902,0.52663374,0.66304568,0.00000000,0.48071037,0.58989390
-5.05152576,1.97381069,0.00211934,0.53875201,0.67755407,0.00000000,0.49173149,0.60568489
-5.04552276,2.01220592,0.00240929,0.55013149,0.69042107,0.00000000,0.50127234,0.61997193
-5.03951976,2.04661455,0.00275297,0.56069123,0.70161508,0.00000000,0.50930138,0.63265789
-5.03351676,2.07694865,0.00315397,0.57037256,0.71114335,0.00000000,0.51581825,0.64368224
-5.02751376,2.10321657,0.00361520,0.57913972,0.71905078,0.00000000,0.52085275,0.65302242
-5.02151076,2.12551746,0.00413869,0.58697925,0.72541709,0.00000000,0.52446265,0.66069364
-5.01550775,2.14403121,0.00472541,0.59389811,0.73035233,0.00000000,0.52673042,0.66674697
-5.00950475,2.15900446,0.00537510,0.59992071,0.73399113,0.00000000,0.52775915,0.67126607
-5.00350175,2.17073342,0.00608612,0.60508504,0.73648572,0.00000000,0.52766757,0.67436243
-4.99749875,2.17954458,0.00685532,0.60943831,0.73799823,0.00000000,0.52658479,0.67616952
-4.99149575,2.18577442,0.00767795,0.61303220,0.73869268,0.00000000,0.52464476,0.67683620
-4.98549275,2.18974945,0.00854761,0.61591835,0.73872694,0.00000000,0.52198078,0.67651958
-4.97948974,2.19176776,0.00945630,0.61814420,0.73824519,0.00000000,0.51872047,0.67537790
-4.97348674,2.19208331,0.01039446,0.61974965,0.73737138,0.00000000,0.51498128,0.67356366
-4.96748374,2.19089398,0.01135120,0.62076473,0.73620376,0.00000000,0.51086691,0.67121747
-4.96148074,2.18833408,0.01231444,0.62120851,0.73481112,0.00000000,0.50646472,0.66846278
-4.95547774,2.18447191,0.01327130,0.62108940,0.73323067,0.00000000,0.50184425,0.66540193
-4.94947474,2.17931250,0.01420840,0.62040675,0.73146777,0.00000000,0.49705695,0.66211353
-4.94347174,2.17280545,0.01511233,0.61915387,0.72949748,0.00000000,0.49213699,0.65865133
-4.93746873,2.16485726,0.01597004,0.61732209,0.72726786,0.00000000,0.48710317,0.65504454
-4.93146573,2.15534754,0.01676941,0.61490577,0.72470469,0.00000000,0.48196175,0.65129960
-4.92546273,2.14414799,0.01749967,0.61190784,0.72171748,0.00000000,0.47670987,0.64740304
-4.91945973,2.13114305,0.01815187,0.60834557,0.71820629,0.00000000,0.47133956,0.64332553
-4.91345673,2.11625085,0.01871932,0.60425618,0.71406903,0.00000000,0.46584187,0.63902651
-4.90745373,2.09944330,0.01919794,0.59970186,0.70920885,0.00000000,0.46021098,0.63445941
-4.90145073,2.08076397,0.01958650,0.59477386,0.70354117,0.00000000,0.45444807,0.62957699
-4.89544772,2.06034283,0.01988684,0.58959540,0.69700014,0.00000000,0.44856459,0.62433660
-4.88944472,2.03840686,0.02010387,0.58432311,0.68954405,0.00000000,0.44258494,0.61870515
-4.88344172,2.01528598,0.02024558,0.57914677,0.68115960,0.00000000,0.43654834,0.61266346
-4.87743872,1.99141399,0.02032278,0.57428755,0.67186486,0.00000000,0.43050976,0.60620998
-4.87143572,1.96732437,0.02034887,0.56999439,0.66171078,0.00000000,0.42454000,0.59936363
-4.86543272,1.94364122,0.02033941,0.56653897,0.65078136,0.00000000,0.41872491,0.59216580
-4.85942971,1.92106581,0.02031163,0.56420933,0.63919243,0.00000000,0.41316371,0.58468136
-4.85342671,1.90035927,0.02028390,0.56330231,0.62708921,0.00000000,0.40796674,0.57699880
-4.84742371,1.88232228,0.02027507,0.56411525,0.61464291,0.00000000,0.40325249,0.56922941
-4.84142071,1.86777259,0.02030392,0.56693716,0.60204633,0.00000000,0.39914426,0.56150562
-4.83541771,1.85752125,0.02038850,0.57203978,0.58950888,0.00000000,0.39576649,0.55397857
-4.82941471,1.85234828,0.02054551,0.57966871,0.57725104,0.00000000,0.39324095,0.54681486
-4.82341171,1.85297879,0.02078982,0.59003503,0.56549853,0.00000000,0.39168288,0.54019267
-4.81740870,1.86005993,0.02113394,0.60330751,0.55447634,0.00000000,0.39119716,0.53429718
-4.81140570,1.87413943,0.02158766,0.61960582,0.54440264,0.00000000,0.39187469,0.52931551
-4.80540270,1.89564608,0.02215772,0.63899455,0.53548290,0.00000000,0.39378898,0.52543114
-4.79939970,1.92487246,0.02284761,0.66147852,0.52790409,0.00000000,0.39699306,0.52281794
-4.79339670,1.96196019,0.02365748,0.68699919,0.52182914,0.00000000,0.40151664,0.52163393
-4.78739370,2.00688785,0.02458408,0.71543225,0.51739182,0.00000000,0.40736376,0.52201487
-4.78139070,2.05946174,0.02562087,0.74658647,0.51469198,0.00000000,0.41451079,0.52406798
-4.77538769,2.11930955,0.02675815,0.78020374,0.51379133,0.00000000,0.42290483,0.52786571
-4.76938469,2.18587725,0.02798330,0.81596040,0.51470984,0.00000000,0.43246272,0.53344014
-4.76338169,2.25842926,0.02928103,0.85346971,0.51742292,0.00000000,0.44307053,0.54077794
-4.75737869,2.33605223,0.03063372,0.89228563,0.52185944,0.00000000,0.45458364,0.54981634
-4.75137569,2.41766271,0.03202180,0.93190794,0.52790086,0.00000000,0.46682754,0.56044033
-4.74537269,2.50201897,0.03342416,0.97178863,0.53538143,0.00000000,0.47959939,0.57248126
-4.73936968,2.58773735,0.03481855,1.01133970,0.54408981,0.00000000,0.49267034,0.58571722
-4.73336668,2.67331317,0.03618210,1.04994233,0.55377199,0.00000000,0.50578877,0.59987522
-4.72736368,2.75714644,0.03749175,1.08695749,0.56413582,0.00000000,0.51868435,0.61463535
-4.72136068,2.83757220,0.03872476,1.12173777,0.57485694,0.00000000,0.53107303,0.62963695
-4.71535768,2.91289522,0.03985925,1.15364046,0.58558618,0.00000000,0.54266285,0.64448675
-4.70935468,2.98142847,0.04087471,1.18204156,0.59595836,0.00000000,0.55316051,0.65876874
-4.70335168,3.04153457,0.04175248,1.20635051,0.60560208,0.00000000,0.56227849,0.67205558
-4.69734867,3.09166906,0.04247633,1.22602513,0.61415050,0.00000000,0.56974261,0.68392122
-4.69134567,3.13042415,0.04303290,1.24058648,0.62125253,0.00000000,0.57529981,0.69395411
-4.68534267,3.15657147,0.04341218,1.24963300,0.62658411,0.00000000,0.57872571,0.70177080
-4.67933967,3.16910194,0.04360789,1.25285339,0.62985916,0.00000000,0.57983191,0.70702896
-4.67333667,3.16726127,0.04361779,1.25003771,0.63083967,0.00000000,0.57847241,0.70943970
-4.66733367,3.15057912,0.04344392,1.24108614,0.62934447,0.00000000,0.57454919,0.70877822
-4.66133067,3.11889066,0.04309273,1.22601484,0.62525625,0.00000000,0.56801633,0.70489257
-4.65532766,3.07234903,0.04257500,1.20495868,0.61852650,0.00000000,0.55888272,0.69770993
-4.64932466,3.01142794,0.04190576,1.17817044,0.60917799,0.00000000,0.54721297,0.68724012
-4.64332166,2.93691388,0.04110394,1.14601646,0.59730466,0.00000000,0.53312659,0.67357619
-4.63731866,2.84988791,0.04019193,1.10896871,0.58306885,0.00000000,0.51679529,0.65689188
-4.63131566,2.75169758,0.03919501,1.06759361,0.56669593,0.00000000,0.49843855,0.63743627
-4.62531266,2.64391994,0.03814060,1.02253795,0.54846648,0.00000000,0.47831761,0.61552560
-4.61930965,2.52831707,0.03705749,0.97451233,0.52870644,0.00000000,0.45672804,0.59153274
-4.61330665,2.40678594,0.03597491,0.92427304,0.50777543,0.00000000,0.43399135,0.56587492
-4.60730365,2.28130473,0.03492159,0.87260276,0.48605411,0.00000000,0.41044578,0.53899994
-4.60130065,2.15387772,0.03392486,0.82029119,0.46393072,0.00000000,0.38643686,0.51137183
-4.59529765,2.02648114,0.03300968,0.76811610,0.44178768,0.00000000,0.36230800,0.48345644
-4.58929465,1.90101205,0.03219784,0.71682570,0.41998884,0.00000000,0.33839150,0.45570748
-4.58329165,1.77924231,0.03150722,0.66712282,0.39886770,0.00000000,0.31500042,0.42855384
-4.57728864,1.66277910,0.03095117,0.61965154,0.37871735,0.00000000,0.29242147,0.40238845
-4.57128564,1.55303347,0.03053814,0.57498647,0.35978243,0.00000000,0.27090926,0.37755915
-4.56528264,1.45119750,0.03027138,0.53362500,0.34225337,0.00000000,0.25068200,0.35436194
-4.55927964,1.35823048,0.03014895,0.49598244,0.32626315,0.00000000,0.23191872,0.33303661
-4.55327664,1.27485392,0.03016385,0.46239006,0.31188668,0.00000000,0.21475805,0.31376480
-4.54727364,1.20155492,0.03030438,0.43309559,0.29914260,0.00000000,0.19929848,0.29667050
-4.54127064,1.13859675,0.03055468,0.40826592,0.28799741,0.00000000,0.18559981,0.28182261
-4.53526763,1.08603552,0.03089540,0.38799154,0.27837168,0.00000000,0.17368585,0.26923933
-4.52926463,1.04374145,0.03130447,0.37229208,0.27014786,0.00000000,0.16354786,0.25889405
-4.52326163,1.01142323,0.03175804,0.36112261,0.26317931,0.00000000,0.15514875,0.25072224
-4.51725863,0.98865377,0.03223133,0.35438010,0.25730020,0.00000000,0.14842744,0.24462886
-4.51125563,0.97489610,0.03269957,0.35190965,0.25233548,0.00000000,0.14330353,0.24049610
-4.50525263,0.96952791,0.03313888,0.35351017,0.24811084,0.00000000,0.13968172,0.23819074
-4.49924962,0.97186393,0.03352704,0.35893932,0.24446189,0.00000000,0.13745597,0.23757099
-4.49324662,0.98117519,0.03384420,0.36791752,0.24124234,0.00000000,0.13651323,0.23849257
-4.48724362,0.99670499,0.03407336,0.38013120,0.23833084,0.00000000,0.13673660,0.24081361
-4.48124062,1.01768126,0.03420081,0.39523530,0.23563614,0.00000000,0.13800795,0.24439852
-4.47523762,1.04332569,0.03421634,0.41285536,0.23310057,0.00000000,0.14020994,0.24912064
-4.46923462,1.07286002,0.03411326,0.43258943,0.23070163,0.00000000,0.14322749,0.25486377
-4.46323162,1.10551018,0.03388836,0.45401028,0.22845178,0.00000000,0.14694884,0.26152266
-4.45722861,1.14050906,0.03354168,0.47666808,0.22639656,0.00000000,0.15126622,0.26900266
-4.45122561,1.17709880,0.03307612,0.50009409,0.22461114,0.00000000,0.15607630,0.27721873
-4.44522261,1.21453332,0.03249709,0.52380549,0.22319565,0.00000000,0.16128053,0.28609397
-4.43921961,1.25208193,0.03181201,0.54731158,0.22226938,0.00000000,0.16678538,0.29555796
-4.43321661,1.28903436,0.03102982,0.57012137,0.22196443,0.00000000,0.17250277,0.30554504
-4.42721361,1.32470774,0.03016047,0.59175254,0.22241882,0.00000000,0.17835054,0.31599276
-4.42121061,1.35845544,0.02921454,0.61174152,0.22376967,0.00000000,0.18425311,0.32684061
-4.41520760,1.38967761,0.02820278,0.62965441,0.22614650,0.00000000,0.19014229,0.33802904
-4.40920460,1.41783309,0.02713578,0.64509817,0.22966512,0.00000000,0.19595830,0.34949900
-4.40320160,1.44245190,0.02602376,0.65773175,0.23442215,0.00000000,0.20165078,0.36119177
-4.39719860,1.46314773,0.02487638,0.66727642,0.24049055,0.00000000,0.20717990,0.37304918
-4.39119560,1.47962942,0.02370263,0.67352479,0.24791614,0.00000000,0.21251739,0.38501411
-4.38519260,1.49171067,0.02251079,0.67634798,0.25671530,0.00000000,0.21764747,0.39703116
-4.37918959,1.49931709,0.02130849,0.67570047,0.26687386,0.00000000,0.22256751,0.40904745
-4.37318659,1.50249015,0.02010275,0.67162225,0.27834715,0.00000000,0.22728850,0.42101339
-4.36718359,1.50138729,0.01890006,0.66423806,0.29106126,0.00000000,0.23183515,0.43288343
-4.36118059,1.49627829,0.01770653,0.65375374,0.30491535,0.00000000,0.23624577,0.44461664
-4.35517759,1.48753768,0.01652792,0.64044961,0.31978498,0.00000000,0.24057176,0.45617726
-4.34917459,1.47563369,0.01536977,0.62467139,0.33552630,0.00000000,0.24487687,0.46753506
-4.34317159,1.46111418,0.01423747,0.60681883,0.35198098,0.00000000,0.24923629,0.47866568
-4.33716858,1.44459031,0.01313627,0.58733280,0.36898176,0.00000000,0.25373550,0.48955098
-4.33116558,1.42671885,0.01207134,0.56668126,0.38635833,0.00000000,0.25846920,0.50017936
-4.32516258,1.40818400,0.01104769,0.54534485,0.40394354,0.00000000,0.26354002,0.51054636
-4.31915958,1.38967962,0.01007024,0.52380280,0.42157961,0.00000000,0.26905749,0.52065529
-4.31315658,1.37189283,0.00914368,0.50251962,0.43912420,0.00000000,0.27513688,0.53051817
-4.30715358,1.35548947,0.00827249,0.48193321,0.45645608,0.00000000,0.28189822,0.54015687
