energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-4.07903952,2.07246898,-1.54156668,0.42679408,-0.24344408,0.63391251,-0.33226226,0.00042317,-0.00180388,0.45947889,-0.08976980,0.02024157,-0.00872033,0.85711309,-1.07849639,0.28151859,-0.36756258,0.21476457,-0.20443269
-4.07303652,2.12289973,-1.51049001,0.44426953,-0.23770976,0.64067340,-0.32607115,0.00040646,-0.00173776,0.47669732,-0.09319759,0.01896485,-0.00842466,0.88718882,-1.05184051,0.29366190,-0.35655820,0.21939877,-0.20043401
-4.06703352,2.17948590,-1.48372938,0.46224209,-0.23280073,0.64996594,-0.32094017,0.00039222,-0.00166762,0.49556932,-0.09747072,0.01774290,-0.00822900,0.91888066,-1.02695883,0.30690871,-0.34614041,0.22455563,-0.19701671
-4.06103052,2.24179441,-1.46174923,0.48046231,-0.22874931,0.66182456,-0.31701795,0.00038047,-0.00159426,0.51607630,-0.10264589,0.01658625,-0.00813717,0.95174032,-1.00411233,0.32109683,-0.33642583,0.23018347,-0.19422804
-4.05502751,2.30927093,-1.44499032,0.49866756,-0.22558554,0.67624093,-0.31444505,0.00037115,-0.00151857,0.53817084,-0.10876956,0.01550287,-0.00815220,0.98527958,-0.98356479,0.33605132,-0.32752874,0.23621782,-0.19211360
-4.04902451,2.38125330,-1.43386675,0.51658869,-0.22333860,0.69316549,-0.31335142,0.00036418,-0.00144148,0.56177495,-0.11587567,0.01449818,-0.00827631,1.01898329,-0.96558455,0.35158743,-0.31956077,0.24258335,-0.19071728
-4.04302151,2.45698839,-1.42876072,0.53395693,-0.22203761,0.71251032,-0.31385349,0.00035941,-0.00136392,0.58677885,-0.12398356,0.01357516,-0.00851083,1.05232396,-0.95044397,0.36751391,-0.31263010,0.24919618,-0.19008090
-4.03701851,2.53565157,-1.43001470,0.55051097,-0.22171188,0.73415297,-0.31605076,0.00035665,-0.00128682,0.61303989,-0.13309613,0.01273449,-0.00885611,1.08477715,-0.93841652,0.38363647,-0.30684014,0.25596650,-0.19024340
-4.03101551,2.61636764,-1.43792184,0.56600371,-0.22239058,0.75794112,-0.32002230,0.00035565,-0.00121106,0.64038212,-0.14319849,0.01197486,-0.00931145,1.11583719,-0.92977144,0.39976141,-0.30228761,0.26280145,-0.19123965
-4.02501251,2.69823245,-1.45271473,0.58020850,-0.22410172,0.78369765,-0.32582310,0.00035616,-0.00113746,0.66859612,-0.15425710,0.01129317,-0.00987505,1.14503221,-0.92476635,0.41569905,-0.29906021,0.26960790,-0.19309910
-4.01900950,2.78033397,-1.47455350,0.59292453,-0.22687084,0.81122591,-0.33348058,0.00035786,-0.00106672,0.69743948,-0.16621960,0.01068495,-0.01054390,1.17193811,-0.92363806,0.43126715,-0.29723384,0.27629523,-0.19584414
-4.01300650,2.86177221,-1.50351389,0.60398122,-0.23071910,0.84031489,-0.34299147,0.00036045,-0.00099942,0.72663802,-0.17901521,0.01014465,-0.01131377,1.19619059,-0.92659222,0.44629387,-0.29686968,0.28277785,-0.19948853
-4.00700350,2.94167719,-1.53957623,0.61324131,-0.23566132,0.87074416,-0.35431921,0.00036361,-0.00093604,0.75588761,-0.19255595,0.00966602,-0.01217915,1.21749485,-0.93379231,0.46062048,-0.29801116,0.28897735,-0.20403579
-4.00100050,3.01922461,-1.58261606,0.62060284,-0.24170378,0.90228826,-0.36739215,0.00036700,-0.00087690,0.78485707,-0.20673853,0.00924242,-0.01313328,1.23563265,-0.94534870,0.47410354,-0.30068106,0.29482441,-0.20947788
-3.99499750,3.09364879,-1.63239726,0.62599965,-0.24884211,0.93472055,-0.38210262,0.00037032,-0.00082220,0.81319199,-0.22144690,0.00886714,-0.01416815,1.25046638,-0.96130843,0.48661663,-0.30487887,0.30026005,-0.21579413
-3.98899450,3.16425297,-1.68856833,0.62940084,-0.25705934,0.96781640,-0.39830718,0.00037326,-0.00077199,0.84051968,-0.23655540,0.00853364,-0.01527454,1.26194012,-0.98164637,0.49805157,-0.31057869,0.30523665,-0.22295063
-3.98299150,3.23041690,-1.75066216,0.63080902,-0.26632428,1.00135568,-0.41582793,0.00037555,-0.00072624,0.86645518,-0.25193236,0.00823582,-0.01644213,1.27007783,-1.00625831,0.50831912,-0.31772765,0.30971832,-0.23090003
-3.97698849,3.29160195,-1.81809983,0.63025770,-0.27659022,1.03512458,-0.43445508,0.00037696,-0.00068479,0.89060848,-0.26744406,0.00796814,-0.01765960,1.27497876,-1.03495651,0.51734929,-0.32624520,0.31368102,-0.23958182
-3.97098549,3.34735410,-1.89019822,0.62780802,-0.28779418,1.06891678,-0.45395075,0.00037726,-0.00064742,0.91259261,-0.28295879,0.00772576,-0.01891474,1.27681055,-1.06746801,0.52509114,-0.33602314,0.31711218,-0.24892320
-3.96498249,3.39730487,-1.96618155,0.62354497,-0.29985667,1.10253398,-0.47405375,0.00037629,-0.00061382,0.93203260,-0.29835094,0.00750458,-0.02019468,1.27580026,-1.10343587,0.53151226,-0.34692669,0.32001004,-0.25884029
-3.95897949,3.44117068,-2.04519618,0.61757348,-0.31268193,1.13578600,-0.49448542,0.00037391,-0.00058368,0.94857495,-0.31350482,0.00730132,-0.02148602,1.27222398,-1.14242345,0.53659796,-0.35879638,0.32238270,-0.26923984
-3.95297649,3.47875075,-2.12632833,0.61001443,-0.32615877,1.16849028,-0.51495621,0.00037005,-0.00055664,0.96189735,-0.32831814,0.00711343,-0.02277505,1.26639528,-1.18392155,0.54035007,-0.37145085,0.32424696,-0.28002116
-3.94697349,3.50992372,-2.20862387,0.60100096,-0.34016183,1.20047109,-0.53517273,0.00036465,-0.00053236,0.97171816,-0.34270486,0.00693904,-0.02404800,1.25865322,-1.22735810,0.54278565,-0.38469057,0.32562703,-0.29107831
-3.94097049,3.53464317,-2.29110932,0.59067498,-0.35455338,1.23155839,-0.55484506,0.00035770,-0.00051049,0.97780535,-0.35659743,0.00677691,-0.02529122,1.24935013,-1.27211010,0.54393538,-0.39830208,0.32655302,-0.30230235
-3.93496748,3.55293192,-2.37281322,0.57918430,-0.36918532,1.26158638,-0.57369407,0.00034923,-0.00049073,0.97998424,-0.36994815,0.00662626,-0.02649147,1.23883982,-1.31751715,0.54384183,-0.41206301,0.32705949,-0.31358347
-3.92896448,3.56487532,-2.45278687,0.56668004,-0.38390162,1.29039202,-0.59145833,0.00033932,-0.00047282,0.97814395,-0.38272973,0.00648668,-0.02763608,1.22746632,-1.36289621,0.54255753,-0.42574727,0.32718383,-0.32481305
-3.92296148,3.57061340,-2.53012373,0.55331471,-0.39854088,1.31781330,-0.60790041,0.00032805,-0.00045652,0.97224182,-0.39493496,0.00635797,-0.02871321,1.21555365,-1.40755668,0.54014300,-0.43913061,0.32696472,-0.33588538
-3.91695848,3.57033203,-2.60397661,0.53924054,-0.41293895,1.34368776,-0.62281242,0.00031555,-0.00044165,0.96230578,-0.40657552,0.00624004,-0.02971201,1.20339673,-1.45081556,0.53666458,-0.45199606,0.32644052,-0.34669906
-3.91095548,3.56425315,-2.67357223,0.52460827,-0.42693172,1.36785099,-0.63602033,0.00030195,-0.00042808,0.94843434,-0.41768013,0.00613274,-0.03062282,1.19125364,-1.49201181,0.53219226,-0.46413925,0.32564781,-0.35715805
-3.90495248,3.55262422,-2.73822260,0.50956615,-0.44035774,1.39013557,-0.64738727,0.00028743,-0.00041569,0.93079417,-0.42829193,0.00603583,-0.03143732,1.17933939,-1.53051971,0.52679747,-0.47537334,0.32461987,-0.36717224
-3.89894947,3.53570733,-2.79733332,0.49425904,-0.45306086,1.41037036,-0.65681544,0.00027216,-0.00040443,0.90961536,-0.43846553,0.00594880,-0.03214859,1.16782124,-1.56576055,0.52055098,-0.48553342,0.32338544,-0.37665775
-3.89294647,3.51376820,-2.85040860,0.47882756,-0.46489273,1.42838045,-0.66424680,0.00025631,-0.00039423,0.88518441,-0.44826376,0.00587089,-0.03275128,1.15681560,-1.59721272,0.51352084,-0.49448033,0.32196746,-0.38553685
-3.88694347,3.48706566,-2.89705355,0.46340718,-0.47571516,1.44398776,-0.66966254,0.00024007,-0.00038507,0.85783549,-0.45775430,0.00580098,-0.03324157,1.14638661,-1.62441974,0.50577061,-0.50210371,0.32038217,-0.39373775
-3.88094047,3.45584210,-2.93697401,0.44812709,-0.48540232,1.45701255,-0.67308151,0.00022362,-0.00037692,0.82794016,-0.46700663,0.00573765,-0.03361726,1.13654630,-1.64699644,0.49735783,-0.50832427,0.31863831,-0.40119419
-3.87493747,3.42031547,-2.96997457,0.43310901,-0.49384286,1.46727579,-0.67455766,0.00020714,-0.00036975,0.79589616,-0.47608922,0.00567912,-0.03387771,1.12725631,-1.66463330,0.48833291,-0.51309537,0.31673675,-0.40784511
-3.86893447,3.38067328,-2.99595553,0.41846572,-0.50094180,1.47460241,-0.67417693,0.00019080,-0.00036351,0.76211579,-0.48506744,0.00562337,-0.03402383,1.11843119,-1.67709902,0.47873841,-0.51640372,0.31467035,-0.41363448
-3.86293147,3.33706913,-3.01490945,0.40429948,-0.50662234,1.47882553,-0.67205354,0.00017476,-0.00035816,0.72701435,-0.49400217,0.00556812,-0.03405800,1.10994303,-1.68424182,0.46860893,-0.51826946,0.31242419,-0.41851133
-3.85692846,3.28962199,-3.02691785,0.39070035,-0.51082753,1.47979142,-0.66832624,0.00015914,-0.00035361,0.69099922,-0.50294934,0.00551096,-0.03398402,1.10162745,-1.68598937,0.45797137,-0.51874558,0.30997622,-0.42243016
-3.85092546,3.23841854,-3.03214873,0.37774454,-0.51352180,1.47736508,-0.66315449,0.00014409,-0.00034977,0.65446010,-0.51196038,0.00544941,-0.03380698,1.09329065,-1.68234798,0.44684584,-0.51791673,0.30729823,-0.42535177
-3.84492246,3.18351828,-3.03085519,0.36549282,-0.51469224,1.47143626,-0.65671491,0.00012971,-0.00034654,0.61776055,-0.52108369,0.00538105,-0.03353322,1.08471746,-1.67340098,0.43524702,-0.51589754,0.30435717,-0.42724444
-3.83891946,3.12496151,-3.02337519,0.35398919,-0.51434979,1.46192562,-0.64919807,0.00011607,-0.00034378,0.58123141,-0.53036695,0.00530358,-0.03317017,1.07568000,-1.65930669,0.42318590,-0.51283058,0.30111681,-0.42808560
-3.83291646,3.06277948,-3.01013257,0.34325990,-0.51253005,1.44879062,-0.64080575,0.00010327,-0.00034136,0.54516599,-0.53986017,0.00521493,-0.03272627,1.06594681,-1.64029587,0.41067190,-0.50888388,0.29753959,-0.42786369
-3.82691346,2.99700634,-2.99163861,0.33331291,-0.50929385,1.43203105,-0.63174864,0.00009134,-0.00033915,0.50981725,-0.54961928,0.00511334,-0.03221088,1.05529216,-1.61666884,0.39771513,-0.50424810,0.29358869,-0.42658036
-3.82091046,2.92769207,-2.96849390,0.32413784,-0.50472732,1.41169365,-0.62224450,0.00008032,-0.00033700,0.47539680,-0.55970992,0.00499748,-0.03163413,1.04350512,-1.58879210,0.38432874,-0.49913340,0.28923014,-0.42425256
-3.81490745,2.85491569,-2.94138938,0.31570666,-0.49894154,1.38787564,-0.61251654,0.00007022,-0.00033481,0.44207554,-0.57021108,0.00486642,-0.03100685,1.03039824,-1.55709429,0.37053115,-0.49376594,0.28443493,-0.42091459
-3.80890445,2.77879789,-2.91110575,0.30797482,-0.49207153,1.36072693,-0.60279199,0.00006105,-0.00033245,0.40998584,-0.58121831,0.00471973,-0.03034041,1.01581544,-1.52206138,0.35634808,-0.48838397,0.27918105,-0.41661974
-3.80290145,2.69951232,-2.87851023,0.30088316,-0.48427458,1.33045074,-0.59330053,0.00005279,-0.00032985,0.37922471,-0.59284589,0.00455750,-0.02964659,0.99963891,-1.48423067,0.34181422,-0.48323356,0.27345522,-0.41144143
-3.79689845,2.61729483,-2.84454962,0.29436032,-0.47572785,1.29730261,-0.58427246,0.00004543,-0.00032697,0.34985787,-0.60522780,0.00438030,-0.02893742,0.98179470,-1.44418363,0.32697439,-0.47856375,0.26725445,-0.40547355
-3.79089545,2.53245007,-2.81023875,0.28832567,-0.46662520,1.26158764,-0.57593630,0.00003893,-0.00032377,0.32192429,-0.61851698,0.00418917,-0.02822502,0.96225694,-1.40253706,0.31188418,-0.47462130,0.26058713,-0.39882999
-3.78489245,2.44535503,-2.77664372,0.28269259,-0.45717313,1.22365620,-0.56851572,0.00003325,-0.00032028,0.29544077,-0.63288263,0.00398560,-0.02752139,0.94105036,-1.35993276,0.29661002,-0.47164485,0.25347382,-0.39164309
-3.77888944,2.35645918,-2.74485959,0.27737204,-0.44758606,1.18389802,-0.56222562,0.00002835,-0.00031655,0.27040654,-0.64850542,0.00377144,-0.02683816,0.91825116,-1.31702537,0.28122861,-0.46985868,0.24594748,-0.38406109
-3.77288644,2.26628127,-2.71598246,0.27227612,-0.43808085,1.14273494,-0.55726735,0.00002417,-0.00031267,0.24680742,-0.66557046,0.00354883,-0.02618635,0.89398622,-1.27446876,0.26582581,-0.46946595,0.23805330,-0.37624451
-3.76688344,2.17540263,-2.69107645,0.26732165,-0.42887074,1.10061263,-0.55382298,0.00002068,-0.00030873,0.22461948,-0.68425817,0.00332016,-0.02557612,0.86843043,-1.23290096,0.25049499,-0.47064183,0.22984809,-0.36836159
-3.76088044,2.08445746,-2.67113646,0.26243335,-0.42015887,1.05799142,-0.55204894,0.00001783,-0.00030487,0.20381208,-0.70473334,0.00308793,-0.02501645,0.84180260,-1.19292816,0.23533496,-0.47352639,0.22139913,-0.36058287
-3.75487744,1.99412029,-2.65704807,0.25754666,-0.41213171,1.01533663,-0.55206912,0.00001556,-0.00030123,0.18435026,-0.72713263,0.00285470,-0.02451490,0.81435963,-1.15510823,0.22044760,-0.47821779,0.21278278,-0.35307523
-3.74887444,1.90509118,-2.64954631,0.25260998,-0.40495239,0.97310872,-0.55396773,0.00001383,-0.00029795,0.16619642,-0.75155123,0.00262299,-0.02407728,0.78638953,-1.11993437,0.20593519,-0.48476588,0.20408258,-0.34599559
-3.74287144,1.81807922,-2.64917533,0.24758617,-0.39875454,0.93175349,-0.55778247,0.00001261,-0.00029519,0.14931146,-0.77802930,0.00239523,-0.02370747,0.75820317,-1.08781969,0.19189779,-0.49316662,0.19538723,-0.33948452
-3.73686843,1.73378491,-2.65625129,0.24245335,-0.39363662,0.89169271,-0.56349829,0.00001186,-0.00029307,0.13365541,-0.80653894,0.00217365,-0.02340715,0.73012517,-1.05908335,0.17843052,-0.50335764,0.18678824,-0.33366027
-3.73086543,1.65288208,-2.67083070,0.23720481,-0.38965736,0.85331538,-0.57104227,0.00001153,-0.00029169,0.11918754,-0.83697264,0.00196029,-0.02317570,0.70248420,-1.03393920,0.16562104,-0.51521538,0.17837748,-0.32861335
-3.72486243,1.57599998,-2.69268664,0.23184825,-0.38683223,0.81696991,-0.58028010,0.00001161,-0.00029113,0.10586634,-0.86913395,0.00175688,-0.02301011,0.67560285,-1.01248746,0.15354726,-0.52855397,0.17024473,-0.32440215
-3.71885943,1.50370627,-2.72129471,0.22640413,-0.38513155,0.78295737,-0.59101463,0.00001207,-0.00029143,0.09364920,-0.90273126,0.00156489,-0.02290496,0.64978761,-0.99471019,0.14227540,-0.54312634,0.16247517,-0.32104972
-3.71285643,1.43649130,-2.75583054,0.22090354,-0.38448011,0.75152605,-0.60298668,0.00001288,-0.00029259,0.08249210,-0.93737539,0.00138545,-0.02285253,0.62531905,-0.98047102,0.13185836,-0.55862753,0.15514706,-0.31854215
-3.70685343,1.37475453,-2.79517989,0.21538545,-0.38475863,0.72286745,-0.61587855,0.00001401,-0.00029456,0.07234927,-0.97258149,0.00121939,-0.02284297,0.60244270,-0.96951936,0.12233461,-0.57470042,0.14832951,-0.31682843
-3.70085043,1.31879335,-2.83796191,0.20989370,-0.38580701,0.69711374,-0.62932014,0.00001545,-0.00029726,0.06317293,-1.00777564,0.00106725,-0.02286460,0.58136087,-0.96149921,0.11372743,-0.59094393,0.14208056,-0.31582210
-3.69484742,1.26879481,-2.88256544,0.20447378,-0.38742933,0.67433695,-0.64289781,0.00001718,-0.00030054,0.05491325,-1.04230614,0.00092927,-0.02290422,0.56222577,-0.95596244,0.10604475,-0.60692329,0.13644557,-0.31540463
-3.68884442,1.22483078,-2.92719737,0.19916966,-0.38940045,0.65454967,-0.65616566,0.00001917,-0.00030425,0.04751834,-1.07545949,0.00080546,-0.02294760,0.54513416,-0.95238614,0.09927930,-0.62218238,0.13145595,-0.31543021
-3.68284142,1.18685648,-2.96994145,0.19402089,-0.39147405,0.63770756,-0.66865891,0.00002140,-0.00030819,0.04093448,-1.10648043,0.00069560,-0.02297992,0.53012383,-0.95019332,0.09340933,-0.63625759,0.12712835,-0.31573209
-3.67683842,1.15471289,-3.00882541,0.18905996,-0.39339165,0.62371337,-0.67990897,0.00002385,-0.00031212,0.03510650,-1.13459542,0.00059928,-0.02298629,0.51717203,-0.94877631,0.08839967,-0.64869263,0.12346427,-0.31612991
-3.67083542,1.12813281,-3.04189337,0.18431033,-0.39489242,0.61242257,-0.68945939,0.00002648,-0.00031581,0.02997826,-1.15903853,0.00051598,-0.02295233,0.50619612,-0.94752170,0.08420317,-0.65905393,0.12045018,-0.31643783
-3.66483242,1.10675060,-3.06728051,0.17978500,-0.39572323,0.60365036,-0.69688220,0.00002925,-0.00031901,0.02549320,-1.17907876,0.00044506,-0.02286468,0.49705625,-0.94583585,0.08076252,-0.66694567,0.11805815,-0.31647300
-3.65882941,1.09011534,-3.08328646,0.17548580,-0.39564847,0.59717990,-0.70179380,0.00003214,-0.00032148,0.02159500,-1.19404733,0.00038582,-0.02271145,0.48956028,-0.94316972,0.07801228,-0.67202404,0.11624690,-0.31606408
-3.65282641,1.07770698,-3.08844391,0.17140343,-0.39445935,0.59277155,-0.70386961,0.00003511,-0.00032300,0.01822821,-1.20336382,0.00033755,-0.02248274,0.48347059,-0.93904188,0.07588117,-0.67400994,0.11496334,-0.31505917
-3.64682341,1.06895503,-3.08157924,0.16751817,-0.39198205,0.59017275,-0.70285683,0.00003810,-0.00032334,0.01533888,-1.20655971,0.00029953,-0.02217093,0.47851274,-0.93305874,0.07429445,-0.67269953,0.11414453,-0.31333299
-3.64082041,1.06325900,-3.06186206,0.16380124,-0.38808455,0.58912827,-0.69858474,0.00004108,-0.00032234,0.01287514,-1.20329832,0.00027108,-0.02177098,0.47438551,-0.92493081,0.07317646,-0.66797217,0.11371993,-0.31079287
-3.63481741,1.06000995,-3.02884148,0.16021669,-0.38268161,0.58939040,-0.69097187,0.00004400,-0.00031987,0.01078775,-1.19338997,0.00025158,-0.02128063,0.47077203,-0.91448450,0.07245307,-0.65979535,0.11361396,-0.30738320
-3.62881441,1.05861217,-2.98246707,0.15672368,-0.37573791,0.59072870,-0.68002985,0.00004681,-0.00031582,0.00903044,-1.17680172,0.00024048,-0.02070040,0.46735152,-0.90166867,0.07205412,-0.64822641,0.11374865,-0.30308821
-3.62281141,1.05850419,-2.92309383,0.15327903,-0.36726907,0.59293884,-0.66586367,0.00004945,-0.00031015,0.00756032,-1.15366118,0.00023730,-0.02003358,0.46381112,-0.88655590,0.07191567,-0.63341086,0.11404638,-0.29793296
-3.61680840,1.05917806,-2.85147081,0.14983987,-0.35734065,0.59585024,-0.64866839,0.00005190,-0.00030286,0.00633807,-1.12425417,0.00024166,-0.01928607,0.45985737,-0.86933821,0.07198201,-0.61557754,0.11443250,-0.29198245
-3.61080540,1.06019622,-2.76871424,0.14636612,-0.34606507,0.59933206,-0.62872242,0.00005410,-0.00029399,0.00532804,-1.08901641,0.00025328,-0.01846613,0.45522675,-0.85031766,0.07220741,-0.59503075,0.11483785,-0.28533899
-3.60480240,1.06120502,-2.67626644,0.14282291,-0.33359684,0.60329719,-0.60637778,0.00005601,-0.00028364,0.00449833,-1.04851967,0.00027195,-0.01758406,0.44969493,-0.82989238,0.07255748,-0.57213976,0.11520087,-0.27813790
-3.59879940,1.06194429,-2.57584275,0.13918248,-0.32012627,0.60770416,-0.58204781,0.00005761,-0.00027192,0.00382069,-1.00345309,0.00029755,-0.01665180,0.44308420,-0.80853852,0.07301005,-0.54732627,0.11546939,-0.27054185
-3.59279640,1.06225263,-2.46936907,0.13542575,-0.30587191,0.61255673,-0.55619282,0.00005887,-0.00025900,0.00327044,-0.95460062,0.00033004,-0.01568251,0.43526890,-0.78678937,0.07355567,-0.52105027,0.11560198,-0.26273410
-3.58679340,1.06206798,-2.35891309,0.13154324,-0.29107234,0.61790112,-0.52930459,0.00005977,-0.00024508,0.00282624,-0.90281560,0.00036942,-0.01469011,0.42617857,-0.76521236,0.07419759,-0.49379506,0.11556867,-0.25491099
-3.58079040,1.06142360,-2.24661237,0.12753552,-0.27597747,0.62382108,-0.50189016,0.00006032,-0.00023036,0.00246991,-0.84899380,0.00041576,-0.01368880,0.41579874,-0.74438531,0.07495117,-0.46605205,0.11535125,-0.24727401
-3.57478739,1.06043965,-2.13460253,0.12341307,-0.26083995,0.63043091,-0.47445576,0.00006051,-0.00021505,0.00218613,-0.79404593,0.00046915,-0.01269266,0.40416935,-0.72487287,0.07584291,-0.43830593,0.11494294,-0.24002190
-3.56878439,1.05931074,-2.02494860,0.11919555,-0.24590695,0.63786684,-0.44749156,0.00006036,-0.00019939,0.00196218,-0.73887095,0.00052971,-0.01171521,0.39138102,-0.70720427,0.07690888,-0.41102085,0.11434761,-0.23334304
-3.56278139,1.05829031,-1.91958226,0.11491069,-0.23141271,0.64627713,-0.42145771,0.00005991,-0.00018359,0.00178764,-0.68433116,0.00059755,-0.01076907,0.37756937,-0.69185336,0.07819286,-0.38462803,0.11357848,-0.22740857
-3.55677839,1.05767244,-1.82024727,0.11059272,-0.21757206,0.65581136,-0.39677223,0.00005918,-0.00016787,0.00165408,-0.63122986,0.00067279,-0.00986562,0.36290767,-0.67922167,0.07974398,-0.35951532,0.11265655,-0.22236640
-3.55077539,1.05777219,-1.72845489,0.10628063,-0.20457528,0.66660963,-0.37380113,0.00005824,-0.00015243,0.00155483,-0.58029248,0.00075552,-0.00901480,0.34759836,-0.66962521,0.08161419,-0.33601879,0.11160864,-0.21833643
-3.54477239,1.05890552,-1.64545028,0.10201616,-0.19258413,0.67879191,-0.35285087,0.00005713,-0.00013743,0.00148463,-0.53215146,0.00084579,-0.00822490,0.33186378,-0.66328530,0.08385546,-0.31441676,0.11046545,-0.21540703
-3.53876938,1.06136962,-1.57219062,0.09784186,-0.18172946,0.69244846,-0.33416346,0.00005595,-0.00012304,0.00143942,-0.48733529,0.00094364,-0.00750246,0.31593657,-0.66032365,0.08651689,-0.29492605,0.10925937,-0.21363294
-3.53276638,1.06542497,-1.50933475,0.09379916,-0.17211000,0.70763154,-0.31791387,0.00005476,-0.00010938,0.00141612,-0.44626168,0.00104905,-0.00685225,0.30005037,-0.66076172,0.08964189,-0.27770058,0.10802259,-0.21303462
-3.52676338,1.07127959,-1.45724381,0.08992663,-0.16379249,0.72434891,-0.30420999,0.00005366,-0.00009654,0.00141235,-0.40923471,0.00116195,-0.00627722,0.28443096,-0.66452402,0.09326540,-0.26283201,0.10678526,-0.21359881
-3.52076038,1.07907664,-1.41599179,0.08625857,-0.15681290,0.74255956,-0.29309456,0.00005275,-0.00008461,0.00142632,-0.37644572,0.00128224,-0.00577865,0.26928847,-0.67144491,0.09741138,-0.25035227,0.10557398,-0.21528045
-3.51475738,1.08888549,-1.38538468,0.08282377,-0.15117846,0.76217173,-0.28454894,0.00005215,-0.00007362,0.00145662,-0.34797750,0.00140979,-0.00535616,0.25481086,-0.68127850,0.10209058,-0.24023764,0.10441061,-0.21800553
-3.50875438,1.10069687,-1.36498643,0.07964479,-0.14687042,0.78304331,-0.27849842,0.00005196,-0.00006360,0.00150207,-0.32381123,0.00154443,-0.00500792,0.24115879,-0.69371070,0.10729880,-0.23241399,0.10331153,-0.22167485
-3.50275138,1.11442203,-1.35415009,0.07673751,-0.14384720,0.80498472,-0.27481849,0.00005233,-0.00005456,0.00156165,-0.30383562,0.00168595,-0.00473077,0.22846215,-0.70837292,0.11301553,-0.22676303,0.10228726,-0.22616835
-3.49674837,1.12989583,-1.35205221,0.07411104,-0.14204775,0.82776384,-0.27334198,0.00005336,-0.00004646,0.00163440,-0.28785772,0.00183415,-0.00452042,0.21681821,-0.72485653,0.11920328,-0.22312891,0.10134246,-0.23134986
-3.49074537,1.14688333,-1.35772885,0.07176797,-0.14139489,0.85111292,-0.27386648,0.00005520,-0.00003929,0.00171933,-0.27561479,0.00198881,-0.00437160,0.20629128,-0.74272739,0.12580738,-0.22132527,0.10047637,-0.23707189
-3.48474237,1.16508945,-1.37011169,0.06970492,-0.14179848,0.87473687,-0.27616186,0.00005798,-0.00003298,0.00181538,-0.26678682,0.00214972,-0.00427832,0.19691389,-0.76153978,0.13275651,-0.22114210,0.09968350,-0.24318046
-3.47873937,1.18417101,-1.38806275,0.06791323,-0.14315829,0.89832266,-0.27997759,0.00006184,-0.00002749,0.00192142,-0.26100912,0.00231667,-0.00423398,0.18868912,-0.78084918,0.13996380,-0.22235240,0.09895456,-0.24951956
-3.47273637,1.20375034,-1.41040683,0.06637983,-0.14536644,0.92154914,-0.28504970,0.00006691,-0.00002275,0.00203620,-0.25788469,0.00248946,-0.00423158,0.18159397,-0.80022346,0.14732853,-0.22471851,0.09827756,-0.25593525
-3.46673337,1.22342967,-1.43596085,0.06508822,-0.14830950,0.94409690,-0.29110718,0.00007332,-0.00001869,0.00215839,-0.25699607,0.00266793,-0.00426390,0.17558345,-0.81925215,0.15473842,-0.22799780,0.09763900,-0.26227913
-3.46073037,1.24280560,-1.46355958,0.06401942,-0.15187004,0.96565757,-0.29787776,0.00008119,-0.00001525,0.00228658,-0.25791646,0.00285188,-0.00432363,0.17059507,-0.83755381,0.16207241,-0.23194784,0.09702499,-0.26841132
-3.45472736,1.26148277,-1.49207763,0.06315282,-0.15592796,0.98594223,-0.30509308,0.00009062,-0.00001235,0.00241932,-0.26021983,0.00304113,-0.00440354,0.16655360,-0.85478121,0.16920379,-0.23633094,0.09642229,-0.27420269
-3.44872436,1.27908619,-1.52044771,0.06246703,-0.16036140,1.00468845,-0.31249318,0.00010172,-0.00000993,0.00255515,-0.26349009,0.00323548,-0.00449661,0.16337558,-0.87062481,0.17600373,-0.24091816,0.09581921,-0.27953652
-3.44272136,1.29527168,-1.54767541,0.06194053,-0.16504761,1.02166575,-0.31983042,0.00011453,-0.00000793,0.00269263,-0.26732915,0.00343467,-0.00459610,0.16097368,-0.88481448,0.18234486,-0.24549272,0.09520627,-0.28430959
-3.43671836,1.30973396,-1.57285089,0.06155214,-0.16986359,1.03667926,-0.32687285,0.00012911,-0.00000628,0.00283040,-0.27136385,0.00363838,-0.00469575,0.15926039,-0.89711995,0.18810504,-0.24985290,0.09457665,-0.28843274
-3.43071536,1.32221241,-1.59515789,0.06128140,-0.17468691,1.04957165,-0.33340719,0.00014545,-0.00000494,0.00296725,-0.27525185,0.00384615,-0.00478975,0.15815123,-0.90735035,0.19317092,-0.25381461,0.09392629,-0.29183103
-3.42471236,1.33249421,-1.61388066,0.06110874,-0.17939661,1.06022325,-0.33924135,0.00016354,-0.00000386,0.00310213,-0.27868641,0.00405744,-0.00487293,0.15756712,-0.91535310,0.19744137,-0.25721348,0.09325387,-0.29444363
-3.41870935,1.34041510,-1.62840913,0.06101549,-0.18387429,1.06855058,-0.34420667,0.00018330,-0.00000300,0.00323423,-0.28140006,0.00427148,-0.00494074,0.15743607,-0.92101266,0.20083056,-0.25990667,0.09256048,-0.29622348
