energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.42971486,4.85988467,0.08780662,0.00819753,0.92952952,0.04747937,1.85329765,2.35880008,1.60105913
-5.42371186,4.88198030,0.08767889,0.00734563,0.95829496,0.04860436,1.83425910,2.38911084,1.62478172
-5.41770885,4.89274939,0.08751450,0.00653915,0.98157072,0.04960787,1.81435470,2.41095367,1.64289448
-5.41170585,4.89068753,0.08724767,0.00578355,0.99882147,0.05045932,1.79327357,2.42330272,1.65482835
-5.40570285,4.87451821,0.08681769,0.00508282,1.00964487,0.05113150,1.77070006,2.42534806,1.66012851
-5.39969985,4.84324029,0.08617122,0.00443952,1.01378353,0.05160129,1.74632930,2.41651721,1.65847004
-5.39369685,4.79616762,0.08526442,0.00385497,1.01113246,0.05185026,1.71988292,2.39648986,1.64966952
-5.38769385,4.73295912,0.08406457,0.00332933,1.00174168,0.05186519,1.69112418,2.36520493,1.63369231
-5.38169085,4.65363821,0.08255137,0.00286188,0.98581382,0.05163839,1.65987202,2.32285974,1.61065515
-5.37568784,4.55860111,0.08071769,0.00245116,0.96369682,0.05116794,1.62601359,2.26990133,1.58082429
-5.36968484,4.44861402,0.07856987,0.00209517,0.93587208,0.05045773,1.58951488,2.20701024,1.54460930
-5.36368184,4.32479987,0.07612754,0.00179160,0.90293866,0.04951731,1.55042920,2.13507777,1.50255306
-5.35767884,4.18861556,0.07342293,0.00153800,0.86559421,0.04836164,1.50890339,2.05517766,1.45531853
-5.35167584,4.04182130,0.07049985,0.00133198,0.82461366,0.04701068,1.46518169,1.96853366,1.40367291
-5.34567284,3.88644361,0.06741225,0.00117131,0.78082643,0.04548882,1.41960730,1.87648447,1.34847013
-5.33966983,3.72473384,0.06422256,0.00105414,0.73509334,0.04382424,1.37262163,1.78044750,1.29063223
-5.33366683,3.55912388,0.06099977,0.00097904,0.68828398,0.04204825,1.32476150,1.68188294,1.23113048
-5.32766383,3.39218081,0.05781744,0.00094513,0.64125549,0.04019448,1.27665415,1.58225962,1.17096686
-5.32166083,3.22656171,0.05475164,0.00095215,0.59483343,0.03829815,1.22901045,1.48302348,1.11115631
-5.31565783,3.06496981,0.05187892,0.00100046,0.54979523,0.03639527,1.18261617,1.38556981,1.05271028
-5.30965483,2.91011267,0.04927433,0.00109111,0.50685658,0.03452194,1.13832151,1.29121962,0.99662170
-5.30365183,2.76466266,0.04700961,0.00122578,0.46666097,0.03271362,1.09702893,1.20120048,0.94385142
-5.29764882,2.63121991,0.04515145,0.00140677,0.42977231,0.03100453,1.05967915,1.11663181,0.89531617
-5.29164582,2.51227732,0.04376004,0.00163695,0.39667038,0.02942703,1.02723565,1.03851433,0.85187776
-5.28564282,2.41018733,0.04288770,0.00191963,0.36774896,0.02801112,1.00066740,0.96772321,0.81433337
-5.27963982,2.32712980,0.04257772,0.00225851,0.34331606,0.02678397,0.98093002,0.90500434,0.78340657
-5.27363682,2.26508042,0.04286344,0.00265751,0.32359589,0.02576956,0.96894555,0.85097296,0.75973883
-5.26763382,2.22577931,0.04376743,0.00312060,0.30873207,0.02498827,0.96558086,0.80611400,0.74388130
-5.26163082,2.21069933,0.04530089,0.00365166,0.29879156,0.02445666,0.97162505,0.77078353,0.73628652
-5.25562781,2.22101421,0.04746324,0.00425426,0.29376898,0.02418715,0.98776621,0.74521066,0.73730019
-5.24962481,2.25756656,0.05024181,0.00493146,0.29359105,0.02418786,1.01456795,0.72949942,0.74715288
-5.24362181,2.32083661,0.05361181,0.00568557,0.29812066,0.02446243,1.05244631,0.72363063,0.76595176
-5.23761881,2.41091230,0.05753643,0.00651795,0.30716082,0.02500988,1.10164773,0.72746331,0.79367283
-5.23161581,2.52746219,0.06196719,0.00742879,0.32045810,0.02582458,1.16222882,0.74073596,0.83015374
-5.22561281,2.66971247,0.06684448,0.00841690,0.33770589,0.02689621,1.23403878,0.76306792,0.87508789
-5.21960980,2.83642999,0.07209839,0.00947951,0.35854745,0.02820981,1.31670540,0.79396109,0.92802027
-5.21360680,3.02591287,0.07764979,0.01061215,0.38257910,0.02974594,1.40962543,0.83280255,0.98834549
-5.20760380,3.23599059,0.08341162,0.01180852,0.40935363,0.03148084,1.51196024,0.87886864,1.05530881
-5.20160080,3.46403518,0.08929053,0.01306045,0.43838432,0.03338681,1.62263762,0.93133098,1.12801045
-5.19559780,3.70698488,0.09518867,0.01435789,0.46914972,0.03543258,1.74036016,0.98926489,1.20541379
-5.18959480,3.96138133,0.10100572,0.01568896,0.50109944,0.03758383,1.86362088,1.05166075,1.28635775
-5.18359180,4.22342075,0.10664114,0.01704015,0.53366104,0.03980383,1.99072620,1.11743842,1.36957345
-5.17758879,4.48901916,0.11199648,0.01839649,0.56624805,0.04205413,2.11982625,1.18546491,1.45370526
-5.17158579,4.75389076,0.11697771,0.01974184,0.59826924,0.04429543,2.24895210,1.25457516,1.53733593
-5.16558279,5.01363823,0.12149759,0.02105927,0.62913886,0.04648837,2.37605926,1.32359562,1.61901537
-5.15957979,5.26385263,0.12547791,0.02233144,0.65828769,0.04859455,2.49907634,1.39137010,1.69729248
-5.15357679,5.50022024,0.12885146,0.02354112,0.68517467,0.05057743,2.61595751,1.45678707,1.77074912
-5.14757379,5.71863283,0.13156385,0.02467160,0.70929867,0.05240328,2.72473707,1.51880759,1.83803512
-5.14157079,5.91529754,0.13357490,0.02570725,0.73020996,0.05404211,2.82358418,1.57649262,1.89790324
-5.13556778,6.08684210,0.13485962,0.02663399,0.74752104,0.05546848,2.91085574,1.62902870,1.94924274
-5.12956478,6.23041126,0.13540881,0.02743974,0.76091624,0.05666221,2.98514521,1.67575057,1.99111022
-5.12356178,6.34374999,0.13522909,0.02811487,0.77015970,0.05760901,3.04532522,1.71615981,2.02275648
-5.11755878,6.42526991,0.13434247,0.02865246,0.77510135,0.05830082,3.09058217,1.74993824,2.04364819
-5.11155578,6.47409538,0.13278545,0.02904862,0.77568057,0.05873608,3.12044095,1.77695530,2.05348335
-5.10555278,6.49008711,0.13060766,0.02930254,0.77192722,0.05891972,3.13477868,1.79726884,2.05219977
-5.09954977,6.47384148,0.12787011,0.02941660,0.76395998,0.05886301,3.13382649,1.81111898,2.03997618
-5.09354677,6.42666547,0.12464304,0.02939621,0.75198208,0.05858312,3.11815927,1.81891518,2.01722557
-5.08754377,6.35052775,0.12100360,0.02924960,0.73627427,0.05810257,3.08867349,1.82121683,1.98458121
-5.08154077,6.24798799,0.11703335,0.02898754,0.71718566,0.05744847,3.04655417,1.81870835,1.94287576
-5.07553777,6.12210743,0.11281565,0.02862291,0.69512246,0.05665165,2.99323242,1.81216982,1.89311426
-5.06953477,5.97634463,0.10843313,0.02817020,0.67053521,0.05574570,2.93033543,1.80244455,1.83644235
-5.06353177,5.81444107,0.10396531,0.02764500,0.64390505,0.05476593,2.85963132,1.79040527,1.77411087
-5.05752876,5.64030188,0.09948637,0.02706346,0.61572954,0.05374837,2.78297128,1.77692062,1.70743849
-5.05152576,5.45787689,0.09506333,0.02644173,0.58650856,0.05272878,2.70223188,1.76282353,1.63777386
-5.04552276,5.27104715,0.09075451,0.02579545,0.55673101,0.05174171,2.61925978,1.74888339,1.56645892
-5.03951976,5.08352176,0.08660845,0.02513933,0.52686257,0.05081979,2.53582156,1.73578290,1.49479468
-5.03351676,4.89874877,0.08266324,0.02448671,0.49733518,0.04999298,2.45356043,1.72410116,1.42401081
-5.02751376,4.71984326,0.07894634,0.02384935,0.46853839,0.04928818,2.37396130,1.71430322,1.35523983
-5.02151076,4.54953450,0.07547478,0.02323722,0.44081291,0.04872879,2.29832539,1.70673658,1.28949681
-5.01550775,4.39013272,0.07225580,0.02265842,0.41444635,0.04833462,2.22775439,1.70163426,1.22766470
-5.00950475,4.24351510,0.06928781,0.02211921,0.38967123,0.04812179,2.16314419,1.69912390,1.17048529
-5.00350175,4.11112938,0.06656164,0.02162415,0.36666502,0.04810280,2.10518716,1.69924166,1.11855563
-4.99749875,3.99401248,0.06406202,0.02117627,0.34555198,0.04828671,2.05438178,1.70194971,1.07232916
-4.99149575,3.89282090,0.06176918,0.02077734,0.32640662,0.04867930,2.01104793,1.70715567,1.03212088
-4.98549275,3.80786929,0.05966043,0.02042812,0.30925825,0.04928332,1.97534603,1.71473229,0.99811554
-4.97948974,3.73917344,0.05771186,0.02012870,0.29409626,0.05009863,1.94729802,1.72453591,0.97037795
-4.97348674,3.68649387,0.05589975,0.01987876,0.28087593,0.05112236,1.92680843,1.73642202,0.94886444
-4.96748374,3.64937706,0.05420200,0.01967782,0.26952414,0.05234902,1.91368386,1.75025692,0.93343455
-4.96148074,3.62719161,0.05259919,0.01952548,0.25994490,0.05377047,1.90764969,1.76592457,0.92386235
-4.95547774,3.61915756,0.05107550,0.01942150,0.25202439,0.05537588,1.90836297,1.78332817,0.91984676
-4.94947474,3.62436815,0.04961929,0.01936596,0.24563522,0.05715161,1.91542140,1.80238661,0.92102067
-4.94347174,3.64180393,0.04822348,0.01935924,0.24064013,0.05908108,1.92836823,1.82302623,0.92695874
-4.93746873,3.67034013,0.04688562,0.01940198,0.23689476,0.06114462,1.94669364,1.84516867,0.93718398
-4.93146573,3.70874883,0.04560772,0.01949496,0.23424984,0.06331936,1.96983361,1.86871620,0.95117345
-4.92546273,3.75569806,0.04439592,0.01963898,0.23255272,0.06557919,1.99716727,1.89353573,0.96836345
-4.91945973,3.80975012,0.04325992,0.01983471,0.23164854,0.06789482,2.02801402,1.91944331,0.98815474
-4.91345673,3.86936152,0.04221231,0.02008246,0.23138108,0.07023401,2.06163181,1.94619030,1.00991813
-4.90745373,3.93288675,0.04126787,0.02038200,0.23159357,0.07256189,2.09721766,1.97345298,1.03300106
-4.90145073,3.99858770,0.04044267,0.02073244,0.23212958,0.07484149,2.13391145,2.00082641,1.05673530
-4.89544772,4.06464994,0.03975332,0.02113206,0.23283408,0.07703443,2.17080362,2.02782362,1.08044609
-4.88944472,4.12920632,0.03921607,0.02157819,0.23355484,0.07910173,2.20694704,2.05388042,1.10346264
-4.88344172,4.19036789,0.03884607,0.02206720,0.23414413,0.08100473,2.24137304,2.07836586,1.12512983
-4.87743872,4.24626104,0.03865659,0.02259442,0.23446085,0.08270614,2.27311100,2.10059798,1.14482088
-4.87143572,4.29506941,0.03865837,0.02315423,0.23437280,0.08417106,2.30121074,2.11986399,1.16195037
-4.86543272,4.33507861,0.03885896,0.02374005,0.23375926,0.08536801,2.32476662,2.13544385,1.17598716
-4.85942971,4.36472115,0.03926221,0.02434448,0.23251357,0.08626987,2.34294202,2.14663580,1.18646649
-4.85342671,4.38261928,0.03986783,0.02495941,0.23054563,0.08685474,2.35499285,2.15278246,1.19300072
-4.84742371,4.38762324,0.04067101,0.02557612,0.22778420,0.08710655,2.36028880,2.15329600,1.19528800
-4.84142071,4.37884262,0.04166217,0.02618544,0.22417874,0.08701555,2.35833112,2.14768085,1.19311850
-4.83541771,4.35566927,0.04282680,0.02677791,0.21970078,0.08657854,2.34876593,2.13555294,1.18637781
-4.82941471,4.31779039,0.04414545,0.02734389,0.21434463,0.08579888,2.33139242,2.11665428,1.17504718
-4.82341171,4.26519133,0.04559385,0.02787371,0.20812743,0.08468624,2.30616569,2.09086235,1.15920086
-4.81740870,4.19814818,0.04714312,0.02835786,0.20108845,0.08325624,2.27319407,2.05819406,1.13900044
-4.81140570,4.11721090,0.04876026,0.02878705,0.19328767,0.08152977,2.23273149,2.01880419,1.11468666
-4.80540270,4.02317819,0.05040864,0.02915244,0.18480377,0.07953232,2.18516539,1.97297879,1.08656911
-4.79939970,3.91706601,0.05204883,0.02944575,0.17573147,0.07729315,2.13100117,1.92112416,1.05501439
-4.79339670,3.80007158,0.05363942,0.02965943,0.16617847,0.07484442,2.07084427,1.86375234,1.02043342
-4.78739370,3.67353519,0.05513807,0.02978687,0.15626215,0.07222034,2.00538094,1.80146410,0.98326846
-4.78139070,3.53890183,0.05650266,0.02982258,0.14610604,0.06945644,1.93535876,1.73493044,0.94398047
-4.77538769,3.39768467,0.05769249,0.02976240,0.13583633,0.06658881,1.86156824,1.66487379,0.90303744
-4.76938469,3.25143203,0.05866952,0.02960369,0.12557859,0.06365359,1.78482592,1.59204978,0.86090405
-4.76338169,3.10169904,0.05939962,0.02934563,0.11545470,0.06068653,1.70596004,1.51723036,0.81803301
-4.75737869,2.95002483,0.05985369,0.02898932,0.10558031,0.05772272,1.62579893,1.44118899,0.77485823
-4.75137569,2.79791543,0.06000875,0.02853805,0.09606265,0.05479646,1.54516230,1.36468820,0.73179000
-4.74537269,2.64683234,0.05984875,0.02799742,0.08699898,0.05194129,1.46485539,1.28846967,0.68921185
-4.73936968,2.49818610,0.05936530,0.02737548,0.07847558,0.04919007,1.38566561,1.21324685,0.64747914
-4.73336668,2.35333386,0.05855801,0.02668275,0.07056723,0.04657516,1.30836112,1.13969984,0.60691894
-4.72736368,2.21357988,0.05743470,0.02593223,0.06333726,0.04412865,1.23369079,1.06847216,0.56783089
-4.72136068,2.08017765,0.05601123,0.02513930,0.05683802,0.04188258,1.16238470,1.00016890,0.53048869
-4.71535768,1.95433218,0.05431108,0.02432158,0.05111167,0.03986905,1.09515461,0.93535573,0.49514184
-4.70935468,1.83720125,0.05236474,0.02349864,0.04619124,0.03812040,1.03269363,0.87455828,0.46201725
-4.70335168,1.72989463,0.05020873,0.02269168,0.04210187,0.03666910,0.97567441,0.81826131,0.43132046
-4.69734867,1.63347015,0.04788459,0.02192311,0.03886201,0.03554764,0.92474563,0.76690739,0.40323629
-4.69134567,1.54892626,0.04543761,0.02121610,0.03648460,0.03478823,0.88052623,0.72089460,0.37792864
-4.68534267,1.47719070,0.04291550,0.02059398,0.03497810,0.03442227,0.84359737,0.68057328,0.35553958
-4.67933967,1.41910524,0.04036705,0.02007971,0.03434723,0.03447977,0.81449212,0.64624166,0.33618756
-4.67333667,1.37540691,0.03784076,0.01969525,0.03459348,0.03498850,0.79368315,0.61814041,0.31996494
-4.66733367,1.34670636,0.03538353,0.01946089,0.03571517,0.03597311,0.78156870,0.59644648,0.30693505
-4.66133067,1.33346408,0.03303950,0.01939469,0.03770729,0.03745405,0.77845736,0.58126640,0.29712879
-4.65532766,1.33596559,0.03084896,0.01951185,0.04056089,0.03944647,0.78455236,0.57262937,0.29054131
-4.64932466,1.35429686,0.02884746,0.01982412,0.04426219,0.04195904,0.79993598,0.57048080,0.28712868
-4.64332166,1.38832113,0.02706505,0.02033937,0.04879142,0.04499288,0.82455487,0.57467653,0.28680518
-4.63731866,1.43765858,0.02552575,0.02106110,0.05412152,0.04854042,0.85820717,0.58497827,0.28944118
-4.63131566,1.50167001,0.02424718,0.02198811,0.06021666,0.05258450,0.90053207,0.60105084,0.29486192
-4.62531266,1.57944597,0.02324035,0.02311432,0.06703085,0.05709758,0.95100271,0.62246134,0.30284746
-4.61930965,1.66980220,0.02250963,0.02442861,0.07450661,0.06204124,1.00892292,0.64868085,0.31313384
-4.61330665,1.77128261,0.02205286,0.02591485,0.08257390,0.06736592,1.07342862,0.67908867,0.32541554
-4.60730365,1.88217019,0.02186164,0.02755206,0.09114942,0.07301099,1.14349413,0.71297946,0.33934938
-4.60130065,2.00050654,0.02192166,0.02931470,0.10013627,0.07890520,1.21794369,0.74957311,0.35455971
-4.59529765,2.12412002,0.02221326,0.03117310,0.10942423,0.08496751,1.29546836,0.78802738,0.37064485
-4.58929465,2.25066223,0.02271198,0.03309405,0.11889055,0.09110831,1.37464819,0.82745310,0.38718470
-4.58329165,2.37765248,0.02338923,0.03504147,0.12840141,0.09723100,1.45397919,0.86693152,0.40374928
-4.57728864,2.50252896,0.02421313,0.03697727,0.13781394,0.10323394,1.53190463,0.90553347,0.41990787
-4.57128564,2.62270569,0.02514923,0.03886225,0.14697893,0.10901272,1.60684988,0.94233976,0.43523874
-4.56528264,2.73563330,0.02616150,0.04065706,0.15574397,0.11446264,1.67725986,0.97646216,0.44933887
-4.55927964,2.83886206,0.02721319,0.04232329,0.16395704,0.11948138,1.74163773,1.00706442,0.46183357
-4.55327664,2.93010483,0.02826783,0.04382452,0.17147051,0.12397177,1.79858386,1.03338248,0.47238554
-4.54727364,3.00729802,0.02929022,0.04512730,0.17814517,0.12784451,1.84683344,1.05474324,0.48070323
-4.54127064,3.06865809,0.03024734,0.04620219,0.18385434,0.13102077,1.88529157,1.07058126,0.48654801
-4.53526763,3.11273165,0.03110935,0.04702461,0.18848781,0.13343460,1.91306438,1.08045273,0.48974011
-4.52926463,3.13843729,0.03185046,0.04757567,0.19195544,0.13503501,1.92948503,1.08404609,0.49016301
-4.52326163,3.14509734,0.03244976,0.04784271,0.19419024,0.13578758,1.93413366,1.08118917,0.48776621
-4.51725863,3.13245849,0.03289187,0.04781982,0.19515084,0.13567573,1.92685032,1.07185230,0.48256627
-4.51125563,3.10070043,0.03316763,0.04750807,0.19482325,0.13470133,1.90774056,1.05614746,0.47464615
-4.50525263,3.05043225,0.03327444,0.04691555,0.19322172,0.13288488,1.87717345,1.03432348,0.46415291
-4.49924962,2.98267676,0.03321664,0.04605726,0.19038880,0.13026501,1.83577200,1.00675745,0.45129389
-4.49324662,2.89884355,0.03300554,0.04495474,0.18639454,0.12689760,1.78439669,0.97394284,0.43633155
