energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.80790395,1.63605988,0.14614503,0.00340223,0.30917028,1.27310090,0.30858214,0.00000000
-5.80190095,1.64197881,0.14468981,0.00343027,0.30997975,1.28087950,0.30879971,0.00000000
-5.79589795,1.65028105,0.14408744,0.00345803,0.31193197,1.29035860,0.30896727,0.00000000
-5.78989495,1.66137929,0.14439320,0.00348625,0.31513652,1.30187511,0.30911352,0.00000000
-5.78389195,1.67571716,0.14565781,0.00351583,0.31971959,1.31578848,0.30927157,0.00000000
-5.77788894,1.69375809,0.14792619,0.00354784,0.32582109,1.33247186,0.30947844,0.00000000
-5.77188594,1.71597309,0.15123629,0.00358346,0.33359116,1.35230248,0.30977462,0.00000000
-5.76588294,1.74282761,0.15561787,0.00362397,0.34318615,1.37565138,0.31020354,0.00000000
-5.75987994,1.77476791,0.16109138,0.00367070,0.35476417,1.40287268,0.31081099,0.00000000
-5.75387694,1.81220711,0.16766692,0.00372498,0.36848017,1.43429264,0.31164443,0.00000000
-5.74787394,1.85551125,0.17534325,0.00378813,0.38448088,1.47019887,0.31275217,0.00000000
-5.74187094,1.90498584,0.18410705,0.00386138,0.40289940,1.51082980,0.31418250,0.00000000
-5.73586793,1.96086308,0.19393221,0.00394584,0.42384978,1.55636485,0.31598267,0.00000000
-5.72986493,2.02329031,0.20477941,0.00404249,0.44742160,1.60691558,0.31819781,0.00000000
-5.72386193,2.09231985,0.21659585,0.00415208,0.47367460,1.66251806,0.32086984,0.00000000
-5.71785893,2.16790083,0.22931522,0.00427516,0.50263365,1.72312687,0.32403629,0.00000000
-5.71185593,2.24987320,0.24285792,0.00441205,0.53428405,1.78861088,0.32772925,0.00000000
-5.70585293,2.33796418,0.25713156,0.00456277,0.56856744,1.85875111,0.33197425,0.00000000
-5.69984992,2.43178751,0.27203169,0.00472708,0.60537844,1.93324079,0.33678925,0.00000000
-5.69384692,2.53084558,0.28744288,0.00490448,0.64456217,2.01168782,0.34218380,0.00000000
-5.68784392,2.63453453,0.30324009,0.00509419,0.68591297,2.09361953,0.34815815,0.00000000
-5.68184092,2.74215243,0.31929031,0.00529520,0.72917429,2.17848992,0.35470266,0.00000000
-5.67583792,2.85291031,0.33545453,0.00550627,0.77404018,2.26568906,0.36179720,0.00000000
-5.66983492,2.96594601,0.35158999,0.00572599,0.82015821,2.35455470,0.36941075,0.00000000
-5.66383192,3.08034060,0.36755275,0.00595279,0.86713416,2.44438566,0.37750118,0.00000000
-5.65782891,3.19513693,0.38320042,0.00618503,0.91453839,2.53445682,0.38601511,0.00000000
-5.65182591,3.30935996,0.39839520,0.00642103,0.96191381,2.62403531,0.39488810,0.00000000
-5.64582291,3.42203840,0.41300702,0.00665910,1.00878553,2.71239743,0.40404488,0.00000000
-5.63981991,3.53222700,0.42691673,0.00689762,1.05467171,2.79884589,0.41339999,0.00000000
-5.63381691,3.63902886,0.44001942,0.00713510,1.09909562,2.88272677,0.42285854,0.00000000
-5.62781391,3.74161716,0.45222748,0.00737018,1.14159830,2.96344569,0.43231736,0.00000000
-5.62181091,3.83925541,0.46347362,0.00760169,1.18175162,3.04048266,0.44166639,0.00000000
-5.61580790,3.93131564,0.47371347,0.00782868,1.21917107,3.11340501,0.45079040,0.00000000
-5.60980490,4.01729372,0.48292783,0.00805042,1.25352796,3.18187780,0.45957098,0.00000000
-5.60380190,4.09682121,0.49112428,0.00826642,1.28456038,3.24567147,0.46788877,0.00000000
-5.59779890,4.16967316,0.49833826,0.00847641,1.31208250,3.30466605,0.47562591,0.00000000
-5.59179590,4.23577139,0.50463333,0.00868032,1.33599178,3.35885189,0.48266866,0.00000000
-5.58579290,4.29518306,0.51010064,0.00887829,1.35627374,3.40832658,0.48890999,0.00000000
-5.57978989,4.34811442,0.51485764,0.00907056,1.37300398,3.45328827,0.49425218,0.00000000
-5.57378689,4.39489981,0.51904584,0.00925749,1.38634741,3.49402530,0.49860923,0.00000000
-5.56778389,4.43598638,0.52282785,0.00943947,1.39655452,3.53090274,0.50190908,0.00000000
-5.56178089,4.47191498,0.52638361,0.00961690,1.40395495,3.56434617,0.50409542,0.00000000
-5.55577789,4.50329805,0.52990604,0.00979009,1.40894847,3.59482339,0.50512905,0.00000000
-5.54977489,4.53079539,0.53359610,0.00995926,1.41199379,3.62282484,0.50498885,0.00000000
-5.54377189,4.55508885,0.53765754,0.01012447,1.41359555,3.64884352,0.50367210,0.00000000
-5.53776888,4.57685699,0.54229144,0.01028559,1.41429004,3.67335541,0.50119435,0.00000000
-5.53176588,4.59675092,0.54769063,0.01044230,1.41463007,3.69680108,0.49758867,0.00000000
-5.52576288,4.61537226,0.55403442,0.01059404,1.41516977,3.71956946,0.49290454,0.00000000
-5.51975988,4.63325418,0.56148348,0.01074006,1.41644953,3.74198453,0.48720618,0.00000000
-5.51375688,4.65084646,0.57017531,0.01087939,1.41898188,3.76429532,0.48057071,0.00000000
-5.50775388,4.66850489,0.58022027,0.01101094,1.42323854,3.78666991,0.47308599,0.00000000
-5.50175088,4.68648572,0.59169835,0.01113349,1.42963919,3.80919351,0.46484835,0.00000000
-5.49574787,4.70494498,0.60465673,0.01124581,1.43854209,3.83187073,0.45596035,0.00000000
-5.48974487,4.72394285,0.61910831,0.01134668,1.45023700,3.85463184,0.44652866,0.00000000
-5.48374187,4.74345258,0.63503110,0.01143499,1.46494024,3.87734288,0.43666200,0.00000000
-5.47773887,4.76337340,0.65236860,0.01150982,1.48279220,3.89981878,0.42646946,0.00000000
-5.47173587,4.78354692,0.67103103,0.01157054,1.50385713,3.92183914,0.41605902,0.00000000
-5.46573287,4.80377582,0.69089761,0.01161683,1.52812511,3.94316581,0.40553638,0.00000000
-5.45972986,4.82384417,0.71181948,0.01164882,1.55551596,3.96356123,0.39500411,0.00000000
-5.45372686,4.84353809,0.73362347,0.01166708,1.58588495,3.98280695,0.38456105,0.00000000
-5.44772386,4.86266579,0.75611641,0.01167270,1.61902994,4.00072112,0.37430189,0.00000000
-5.44172086,4.88107595,0.77908998,0.01166728,1.65469946,4.01717419,0.36431697,0.00000000
-5.43571786,4.89867339,0.80232575,0.01165296,1.69260156,4.03210192,0.35469209,0.00000000
-5.42971486,4.91543112,0.82560040,0.01163236,1.73241285,4.04551509,0.34550834,0.00000000
-5.42371186,4.93139814,0.84869088,0.01160856,1.77378742,4.05750505,0.33684194,0.00000000
-5.41770885,4.94670231,0.87137924,0.01158501,1.81636516,4.06824493,0.32876386,0.00000000
-5.41170585,4.96154797,0.89345705,0.01156548,1.85977927,4.07798609,0.32133935,0.00000000
-5.40570285,4.97620829,0.91472916,0.01155390,1.90366243,4.08704975,0.31462728,0.00000000
-5.39969985,4.99101228,0.93501678,0.01155427,1.94765183,4.09581411,0.30867927,0.00000000
-5.39369685,5.00632721,0.95415955,0.01157054,1.99139242,4.10469712,0.30353873,0.00000000
-5.38769385,5.02253676,0.97201686,0.01160643,2.03453891,4.11413587,0.29923970,0.00000000
-5.38169085,5.04001609,0.98846805,0.01166530,2.07675611,4.12456306,0.29580568,0.00000000
-5.37568784,5.05910485,1.00341191,0.01175005,2.11771827,4.13638181,0.29324848,0.00000000
-5.36968484,5.08007946,1.01676526,0.01186293,2.15710723,4.14993996,0.29156719,0.00000000
-5.36368184,5.10312613,1.02846088,0.01200546,2.19461020,4.16550493,0.29074726,0.00000000
-5.35767884,5.12831593,1.03844504,0.01217833,2.22991709,4.18324066,0.29075996,0.00000000
-5.35167584,5.15558354,1.04667469,0.01238132,2.26271819,4.20318763,0.29156216,0.00000000
-5.34567284,5.18471085,1.05311458,0.01261325,2.29270233,4.22524737,0.29309643,0.00000000
-5.33966983,5.21531652,1.05773454,0.01287195,2.31955599,4.24917218,0.29529178,0.00000000
-5.33366683,5.24685242,1.06050711,0.01315432,2.34296351,4.27456098,0.29806472,0.00000000
-5.32766383,5.27860754,1.06140559,0.01345632,2.36260875,4.30086179,0.30132087,0.00000000
-5.32166083,5.30971936,1.06040285,0.01377307,2.37817808,4.32738089,0.30495700,0.00000000
-5.31565783,5.33919273,1.05747065,0.01409897,2.38936485,4.35329861,0.30886350,0.00000000
-5.30965483,5.36592555,1.05257987,0.01442780,2.39587506,4.37769127,0.31292709,0.00000000
-5.30365183,5.38874037,1.04570131,0.01475291,2.39743400,4.39955851,0.31703377,0.00000000
-5.29764882,5.40642073,1.03680720,0.01506737,2.39379375,4.41785482,0.32107193,0.00000000
-5.29164582,5.41775073,1.02587325,0.01536415,2.38474085,4.43152421,0.32493533,0.00000000
-5.28564282,5.42155621,1.01288110,0.01563634,2.37010405,4.43953647,0.32852599,0.00000000
-5.27963982,5.41674577,0.99782099,0.01587730,2.34976160,4.44092344,0.33175679,0.00000000
-5.27363682,5.40235004,0.98069461,0.01608089,2.32364774,4.43481389,0.33455366,0.00000000
-5.26763382,5.37755728,0.96151781,0.01624158,2.29175806,4.42046549,0.33685729,0.00000000
-5.26163082,5.34174413,0.94032317,0.01635466,2.25415350,4.39729250,0.33862424,0.00000000
-5.25562781,5.29450000,0.91716217,0.01641632,2.21096279,4.36488806,0.33982748,0.00000000
-5.24962481,5.23564424,0.89210694,0.01642379,2.16238311,4.32304023,0.34045623,0.00000000
-5.24362181,5.16523545,0.86525143,0.01637535,2.10867910,4.27174111,0.34051521,0.00000000
-5.23761881,5.08357252,0.83671200,0.01627043,2.05018010,4.21118876,0.34002325,0.00000000
-5.23161581,4.99118757,0.80662735,0.01610956,1.98727572,4.14178195,0.33901144,0.00000000
-5.22561281,4.88883114,0.77515778,0.01589435,1.92040997,4.06410803,0.33752075,0.00000000
-5.21960980,4.77745023,0.74248381,0.01562743,1.85007406,3.97892458,0.33559946,0.00000000
-5.21360680,4.65816035,0.70880416,0.01531237,1.77679803,3.88713559,0.33330029,0.00000000
-5.20760380,4.53221258,0.67433322,0.01495354,1.70114161,3.78976327,0.33067751,0.00000000
-5.20160080,4.40095719,0.63929794,0.01455598,1.62368441,3.68791680,0.32778420,0.00000000
-5.19559780,4.26580510,0.60393436,0.01412526,1.54501580,3.58275910,0.32466962,0.00000000
-5.18959480,4.12818880,0.56848383,0.01366732,1.46572463,3.47547314,0.32137698,0.00000000
-5.18359180,3.98952421,0.53318895,0.01318829,1.38638928,3.36722895,0.31794162,0.00000000
-5.17758879,3.85117467,0.49828951,0.01269436,1.30756796,3.25915268,0.31438970,0.00000000
-5.17158579,3.71441851,0.46401832,0.01219160,1.22978982,3.15229867,0.31073738,0.00000000
-5.16558279,3.58042111,0.43059731,0.01168586,1.15354686,3.04762547,0.30699066,0.00000000
-5.15957979,3.45021223,0.39823376,0.01118260,1.07928695,2.94597655,0.30314566,0.00000000
-5.15357679,3.32466924,0.36711696,0.01068682,1.00740806,2.84806616,0.29918948,0.00000000
-5.14757379,3.20450643,0.33741528,0.01020299,0.93825387,2.75447046,0.29510147,0.00000000
-5.14157079,3.09027048,0.30927376,0.00973494,0.87211078,2.66562405,0.29085488,0.00000000
-5.13556778,2.98234180,0.28281234,0.00928589,0.80920640,2.58182161,0.28641877,0.00000000
-5.12956478,2.88094126,0.25812465,0.00885839,0.74970952,2.50322413,0.28176008,0.00000000
-5.12356178,2.78614162,0.23527749,0.00845432,0.69373142,2.42986916,0.27684571,0.00000000
-5.11755878,2.69788286,0.21431093,0.00807497,0.64132847,2.36168444,0.27164465,0.00000000
-5.11155578,2.61599033,0.19523902,0.00772101,0.59250592,2.29850380,0.26612986,0.00000000
-5.10555278,2.54019492,0.17805104,0.00739260,0.54722262,2.24008465,0.26027997,0.00000000
-5.09954977,2.47015390,0.16271326,0.00708942,0.50539643,2.18612612,0.25408068,0.00000000
-5.09354677,2.40547181,0.14917109,0.00681072,0.46691022,2.13628684,0.24752580,0.00000000
-5.08754377,2.34572019,0.13735153,0.00655543,0.43161817,2.09020182,0.24061792,0.00000000
-5.08154077,2.29045550,0.12716584,0.00632221,0.39935203,2.04749753,0.23336868,0.00000000
-5.07553777,2.23923469,0.11851232,0.00610951,0.36992738,2.00780482,0.22579871,0.00000000
-5.06953477,2.19162772,0.11127909,0.00591564,0.34314941,1.97076926,0.21793709,0.00000000
-5.06353177,2.14722717,0.10534682,0.00573883,0.31881833,1.93605870,0.20982066,0.00000000
-5.05752876,2.10565445,0.10059133,0.00557725,0.29673400,1.90336804,0.20149287,0.00000000
-5.05152576,2.06656316,0.09688596,0.00542910,0.27670004,1.87242137,0.19300259,0.00000000
-5.04552276,2.02963952,0.09410372,0.00529260,0.25852702,1.84297173,0.18440259,0.00000000
-5.03951976,1.99460064,0.09211919,0.00516604,0.24203499,1.81479893,0.17574811,0.00000000
-5.03351676,1.96119091,0.09081010,0.00504780,0.22705524,1.78770588,0.16709522,0.00000000
-5.02751376,1.92917723,0.09005873,0.00493633,0.21343138,1.76151403,0.15849939,0.00000000
-5.02151076,1.89834373,0.08975293,0.00483021,0.20101983,1.73605831,0.15001399,0.00000000
-5.01550775,1.86848642,0.08978705,0.00472812,0.18968982,1.71118235,0.14168906,0.00000000
-5.00950475,1.83940848,0.09006258,0.00462888,0.17932298,1.68673420,0.13357017,0.00000000
-5.00350175,1.81091651,0.09048869,0.00453139,0.16981265,1.66256299,0.12569756,0.00000000
-4.99749875,1.78281804,0.09098257,0.00443470,0.16106299,1.63851689,0.11810543,0.00000000
-4.99149575,1.75492053,0.09146971,0.00433795,0.15298802,1.61444236,0.11082155,0.00000000
-4.98549275,1.72703190,0.09188410,0.00424044,0.14551067,1.59018475,0.10386707,0.00000000
-4.97948974,1.69896233,0.09216835,0.00414156,0.13856181,1.56559017,0.09725657,0.00000000
-4.97348674,1.67052733,0.09227373,0.00404083,0.13207947,1.54050838,0.09099830,0.00000000
-4.96748374,1.64155157,0.09216016,0.00393789,0.12600812,1.51479632,0.08509465,0.00000000
-4.96148074,1.61187317,0.09179616,0.00383250,0.12029811,1.48832207,0.07954271,0.00000000
-4.95547774,1.58134806,0.09115868,0.00372454,0.11490524,1.46096881,0.07433500,0.00000000
-4.94947474,1.54985397,0.09023286,0.00361401,0.10979046,1.43263839,0.06946027,0.00000000
-4.94347174,1.51729387,0.08901172,0.00350099,0.10491965,1.40325434,0.06490430,0.00000000
-4.93746873,1.48359834,0.08749572,0.00338567,0.10026349,1.37276391,0.06065076,0.00000000
-4.93146573,1.44872702,0.08569220,0.00326833,0.09579739,1.34113928,0.05668197,0.00000000
-4.92546273,1.41266891,0.08361477,0.00314932,0.09150140,1.30837768,0.05297976,0.00000000
-4.91945973,1.37544172,0.08128257,0.00302903,0.08736025,1.27450070,0.04952603,0.00000000
-4.91345673,1.33709037,0.07871946,0.00290791,0.08336321,1.23955280,0.04630346,0.00000000
-4.90745373,1.29768491,0.07595319,0.00278640,0.07950415,1.20359949,0.04329593,0.00000000
-4.90145073,1.25731830,0.07301447,0.00266499,0.07578143,1.16672519,0.04048903,0.00000000
-4.89544772,1.21610419,0.06993614,0.00254414,0.07219793,1.12903138,0.03787030,0.00000000
-4.88944472,1.17417516,0.06675233,0.00242429,0.06876099,1.09063511,0.03542952,0.00000000
-4.88344172,1.13168162,0.06349768,0.00230587,0.06548245,1.05166820,0.03315891,0.00000000
-4.87743872,1.08879165,0.06020667,0.00218926,0.06237866,1.01227733,0.03105319,0.00000000
-4.87143572,1.04569171,0.05691303,0.00207481,0.05947059,0.97262500,0.02910971,0.00000000
-4.86543272,1.00258837,0.05364934,0.00196286,0.05678391,0.93289142,0.02732845,0.00000000
-4.85942971,0.95971089,0.05044672,0.00185371,0.05434912,0.89327721,0.02571205,0.00000000
-4.85342671,0.91731434,0.04733463,0.00174763,0.05220170,0.85400660,0.02426576,0.00000000
-4.84742371,0.87568315,0.04434083,0.00164489,0.05038218,0.81533100,0.02299743,0.00000000
-4.84142071,0.83513445,0.04149143,0.00154578,0.04893629,0.77753240,0.02191742,0.00000000
-4.83541771,0.79602112,0.03881104,0.00145056,0.04791487,0.74092644,0.02103851,0.00000000
-4.82941471,0.75873390,0.03632295,0.00135956,0.04737376,0.70586461,0.02037574,0.00000000
-4.82341171,0.72370236,0.03404935,0.00127309,0.04737356,0.67273539,0.01994620,0.00000000
-4.81740870,0.69139428,0.03201159,0.00119154,0.04797913,0.64196390,0.01976883,0.00000000
-4.81140570,0.66231335,0.03023038,0.00111532,0.04925893,0.61400997,0.01986402,0.00000000
-4.80540270,0.63699492,0.02872594,0.00104487,0.05128412,0.58936443,0.02025327,0.00000000
-4.79939970,0.61599978,0.02751817,0.00098070,0.05412747,0.56854354,0.02095868,0.00000000
-4.79339670,0.59990609,0.02662666,0.00092333,0.05786200,0.55208170,0.02200239,0.00000000
-4.78739370,0.58929939,0.02607064,0.00087330,0.06255943,0.54052245,0.02340596,0.00000000
-4.78139070,0.58476120,0.02586892,0.00083118,0.06828846,0.53440803,0.02518970,0.00000000
-4.77538769,0.58685625,0.02603966,0.00079754,0.07511299,0.53426772,0.02737188,0.00000000
-4.76938469,0.59611878,0.02660011,0.00077292,0.08309021,0.54060530,0.02996805,0.00000000
-4.76338169,0.61303841,0.02756632,0.00075784,0.09226870,0.55388595,0.03299023,0.00000000
-4.75737869,0.63804586,0.02895274,0.00075277,0.10268668,0.57452306,0.03644623,0.00000000
-4.75137569,0.67149903,0.03077187,0.00075812,0.11437035,0.60286525,0.04033895,0.00000000
-4.74537269,0.71366998,0.03303381,0.00077419,0.12733248,0.63918406,0.04466588,0.00000000
-4.73936968,0.76473319,0.03574592,0.00080120,0.14157135,0.68366278,0.04941866,0.00000000
-4.73336668,0.82475557,0.03891237,0.00083927,0.15706995,0.73638680,0.05458278,0.00000000
-4.72736368,0.89368871,0.04253389,0.00088837,0.17379569,0.79733585,0.06013750,0.00000000
-4.72136068,0.97136373,0.04660741,0.00094834,0.19170043,0.86637865,0.06605599,0.00000000
-4.71535768,1.05748902,0.05112589,0.00101887,0.21072108,0.94327010,0.07230559,0.00000000
-4.70935468,1.15165133,0.05607816,0.00109951,0.23078048,1.02765156,0.07884842,0.00000000
-4.70335168,1.25332026,0.06144888,0.00118965,0.25178875,1.11905422,0.08564202,0.00000000
-4.69734867,1.36185625,0.06721854,0.00128857,0.27364503,1.21690581,0.09264035,0.00000000
-4.69134567,1.47652216,0.07336361,0.00139538,0.29623936,1.32054071,0.09979483,0.00000000
-4.68534267,1.59649820,0.07985675,0.00150908,0.31945482,1.42921313,0.10705558,0.00000000
-4.67933967,1.72089989,0.08666709,0.00162857,0.34316981,1.54211349,0.11437271,0.00000000
-4.67333667,1.84879861,0.09376062,0.00175268,0.36726023,1.65838715,0.12169765,0.00000000
-4.66733367,1.97924410,0.10110060,0.00188018,0.39160158,1.77715530,0.12898449,0.00000000
-4.66133067,2.11128818,0.10864809,0.00200982,0.41607089,1.89753712,0.13619124,0.00000000
-4.65532766,2.24400868,0.11636238,0.00214034,0.44054833,2.01867235,0.14328095,0.00000000
-4.64932466,2.37653275,0.12420160,0.00227056,0.46491848,2.13974354,0.15022270,0.00000000
-4.64332166,2.50805842,0.13212316,0.00239932,0.48907112,2.25999671,0.15699235,0.00000000
-4.63731866,2.63787335,0.14008421,0.00252562,0.51290171,2.37875971,0.16357300,0.00000000
-4.63131566,2.76536999,0.14804210,0.00264855,0.53631127,2.49545717,0.16995523,0.00000000
-4.62531266,2.89005606,0.15595468,0.00276737,0.55920593,2.60962127,0.17613701,0.00000000
-4.61930965,3.01155997,0.16378052,0.00288152,0.58149608,2.72089766,0.18212327,0.00000000
-4.61330665,3.12963061,0.17147908,0.00299059,0.60309523,2.82904615,0.18792528,0.00000000
-4.60730365,3.24413138,0.17901076,0.00309439,0.62391859,2.93393597,0.19355960,0.00000000
-4.60130065,3.35502889,0.18633684,0.00319289,0.64388170,3.03553576,0.19904698,0.00000000
-4.59529765,3.46237650,0.19341934,0.00328624,0.66289894,3.13389867,0.20441095,0.00000000
-4.58929465,3.56629388,0.20022088,0.00337472,0.68088238,3.22914351,0.20967635,0.00000000
-4.58329165,3.66694354,0.20670448,0.00345877,0.69774087,3.32143277,0.21486782,0.00000000
-4.57728864,3.76450561,0.21283335,0.00353888,0.71337958,3.41094887,0.22000829,0.00000000
-4.57128564,3.85915259,0.21857078,0.00361563,0.72770016,3.49787003,0.22511765,0.00000000
-4.56528264,3.95102536,0.22388013,0.00368962,0.74060155,3.58234725,0.23021149,0.00000000
-4.55927964,4.04021224,0.22872485,0.00376143,0.75198148,3.66448375,0.23530026,0.00000000
-4.55327664,4.12673218,0.23306877,0.00383161,0.76173870,3.74431829,0.24038859,0.00000000
-4.54727364,4.21052344,0.23687646,0.00390062,0.76977596,3.82181348,0.24547508,0.00000000
-4.54127064,4.29143850,0.24011385,0.00396887,0.77600350,3.89684970,0.25055242,0.00000000
-4.53526763,4.36924554,0.24274893,0.00403662,0.78034313,3.96922531,0.25560796,0.00000000
-4.52926463,4.44363657,0.24475264,0.00410403,0.78273251,4.03866305,0.26062457,0.00000000
-4.52326163,4.51424164,0.24609988,0.00417115,0.78312959,4.10482215,0.26558191,0.00000000
-4.51725863,4.58064835,0.24677053,0.00423793,0.78151683,4.16731560,0.27045795,0.00000000
-4.51125563,4.64242528,0.24675053,0.00430420,0.77790511,4.22573119,0.27523067,0.00000000
-4.50525263,4.69914784,0.24603281,0.00436973,0.77233682,4.27965505,0.27987987,0.00000000
-4.49924962,4.75042475,0.24461822,0.00443424,0.76488821,4.32869597,0.28438898,0.00000000
-4.49324662,4.79592336,0.24251612,0.00449743,0.75567050,4.37250895,0.28874670,0.00000000
-4.48724362,4.83539194,0.23974489,0.00455897,0.74482974,4.41081615,0.29294848,0.00000000
-4.48124062,4.86867752,0.23633199,0.00461858,0.73254536,4.44342395,0.29699760,0.00000000
-4.47523762,4.89573780,0.23231388,0.00467602,0.71902722,4.47023479,0.30090584,0.00000000
-4.46923462,4.91664634,0.22773547,0.00473109,0.70451135,4.49125298,0.30469369,0.00000000
-4.46323162,4.93159056,0.22264938,0.00478367,0.68925442,4.50658408,0.30839002,0.00000000
-4.45722861,4.94086258,0.21711481,0.00483371,0.67352715,4.51642777,0.31203117,0.00000000
-4.45122561,4.94484350,0.21119624,0.00488123,0.65760690,4.52106489,0.31565954,0.00000000
-4.44522261,4.94398200,0.20496194,0.00492628,0.64176978,4.52083929,0.31932174,0.00000000
-4.43921961,4.93876878,0.19848229,0.00496901,0.62628258,4.51613590,0.32306629,0.00000000
-4.43321661,4.92970837,0.19182815,0.00500953,0.61139486,4.50735655,0.32694103,0.00000000
-4.42721361,4.91729024,0.18506913,0.00504800,0.59733160,4.49489499,0.33099041,0.00000000
-4.42121061,4.90196098,0.17827208,0.00508455,0.58428675,4.47911302,0.33525273,0.00000000
-4.41520760,4.88409947,0.17149962,0.00511925,0.57241786,4.46031924,0.33975745,0.00000000
-4.40920460,4.86399647,0.16480894,0.00515215,0.56184215,4.43875170,0.34452284,0.00000000
-4.40320160,4.84183989,0.15825082,0.00518320,0.55263420,4.41456573,0.34955396,0.00000000
-4.39719860,4.81770671,0.15186894,0.00521228,0.54482514,4.38782759,0.35484121,0.00000000
-4.39119560,4.79156185,0.14569944,0.00523915,0.53840370,4.35851424,0.36035941,0.00000000
-4.38519260,4.76326402,0.13977079,0.00526353,0.53331870,4.32651920,0.36606759,0.00000000
-4.37918959,4.73257796,0.13410390,0.00528503,0.52948306,4.29166395,0.37190949,0.00000000
-4.37318659,4.69919236,0.12871251,0.00530317,0.52677909,4.25371406,0.37781473,0.00000000
-4.36718359,4.66274210,0.12360367,0.00531745,0.52506470,4.21239901,0.38370061,0.00000000
-4.36118059,4.62283343,0.11877855,0.00532730,0.52418032,4.16743413,0.38947453,0.00000000
-4.35517759,4.57907067,0.11423317,0.00533217,0.52395616,4.11854355,0.39503689,0.00000000
-4.34917459,4.53108256,0.10995936,0.00533148,0.52421951,4.06548258,0.40028429,0.00000000
-4.34317159,4.47854713,0.10594562,0.00532469,0.52480170,4.00805822,0.40511301,0.00000000
-4.33716858,4.42121341,0.10217801,0.00531133,0.52554450,3.94614671,0.40942252,0.00000000
-4.33116558,4.35891927,0.09864102,0.00529097,0.52630560,3.87970714,0.41311885,0.00000000
-4.32516258,4.29160424,0.09531826,0.00526328,0.52696305,3.80879065,0.41611784,0.00000000
-4.31915958,4.21931711,0.09219311,0.00522804,0.52741851,3.73354474,0.41834788,0.00000000
-4.31315658,4.14221814,0.08924930,0.00518512,0.52759911,3.65421276,0.41975229,0.00000000
-4.30715358,4.06057599,0.08647124,0.00513451,0.52745809,3.57112892,0.42029097,0.00000000
