energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90395198,3.65408425,-0.95509304,0.04827271,-0.00159331,0.68207494,-0.18149552,0.72900410,-0.14583534,1.04102805,-0.10362099,0.03470835,-0.00186563,0.69459759,-0.27877889
-5.89794897,3.84759909,-0.94414721,0.05085892,-0.00164428,0.71946806,-0.18058851,0.78007528,-0.14532033,1.09446642,-0.10281422,0.03629982,-0.00186939,0.73020050,-0.27418004
-5.89194597,4.03544351,-0.92929684,0.05346455,-0.00168763,0.75596632,-0.17897938,0.83137565,-0.14428961,1.14633272,-0.10157625,0.03777858,-0.00186772,0.76446018,-0.26839516
-5.88594297,4.21550345,-0.91081274,0.05607288,-0.00172339,0.79115514,-0.17671537,0.88230586,-0.14282871,1.19609646,-0.09992507,0.03912404,-0.00186036,0.79698888,-0.26150893
-5.87993997,4.38566236,-0.88903827,0.05866481,-0.00175190,0.82461529,-0.17385852,0.93223036,-0.14103456,1.24322557,-0.09788719,0.04031712,-0.00184726,0.82740530,-0.25362601
-5.87393697,4.54383920,-0.86438191,0.06121896,-0.00177385,0.85593021,-0.17048423,0.98048882,-0.13901239,1.28719505,-0.09549717,0.04134064,-0.00182858,0.85534180,-0.24486884
-5.86793397,4.68802850,-0.83730738,0.06371194,-0.00179028,0.88469409,-0.16667927,1.02640928,-0.13687246,1.32749643,-0.09279689,0.04217974,-0.00180473,0.88045168,-0.23537486
-5.86193097,4.81634166,-0.80832168,0.06611874,-0.00180252,0.91052007,-0.16253933,1.06932267,-0.13472633,1.36364768,-0.08983455,0.04282222,-0.00177636,0.90241655,-0.22529320
-5.85592796,4.92704889,-0.77796136,0.06841320,-0.00181224,0.93304891,-0.15816611,1.10857840,-0.13268314,1.39520374,-0.08666335,0.04325874,-0.00174438,0.92095337,-0.21478102
-5.84992496,5.01862059,-0.74677757,0.07056874,-0.00182136,0.95195753,-0.15366415,1.14356062,-0.13084578,1.42176717,-0.08333999,0.04348308,-0.00170988,0.93582136,-0.20399955
-5.84392196,5.08976733,-0.71532050,0.07255911,-0.00183199,0.96696740,-0.14913742,1.17370458,-0.12930729,1.44299889,-0.07992304,0.04349214,-0.00167418,0.94682837,-0.19311007
-5.83791896,5.13947700,-0.68412367,0.07435925,-0.00184644,0.97785242,-0.14468591,1.19851263,-0.12814742,1.45862846,-0.07647120,0.04328608,-0.00163872,0.95383652,-0.18226980
-5.83191596,5.16704787,-0.65368877,0.07594622,-0.00186703,0.98444604,-0.14040225,1.21756917,-0.12742967,1.46846368,-0.07304155,0.04286816,-0.00160505,0.95676709,-0.17162809
-5.82591296,5.17211624,-0.62447156,0.07730014,-0.00189613,0.98664731,-0.13636865,1.23055400,-0.12719885,1.47239892,-0.06968787,0.04224468,-0.00157478,0.95560434,-0.16132279
-5.81990995,5.15467713,-0.59686950,0.07840504,-0.00193599,0.98442555,-0.13265415,1.23725353,-0.12747918,1.47042186,-0.06645906,0.04142478,-0.00154946,0.95039799,-0.15147708
-5.81390695,5.11509692,-0.57121141,0.07924971,-0.00198866,0.97782343,-0.12931238,1.23756914,-0.12827323,1.46261812,-0.06339779,0.04042020,-0.00153062,0.94126439,-0.14219681
-5.80790395,5.05411672,-0.54774966,0.07982834,-0.00205594,0.96695805,-0.12637992,1.23152247,-0.12956153,1.44917340,-0.06053935,0.03924499,-0.00151960,0.92838601,-0.13356843
-5.80190095,4.97284559,-0.52665513,0.08014097,-0.00213925,0.95202016,-0.12387535,1.21925716,-0.13130302,1.43037282,-0.05791084,0.03791519,-0.00151758,0.91200928,-0.12565759
-5.79589795,4.87274321,-0.50801511,0.08019372,-0.00223960,0.93327101,-0.12179893,1.20103680,-0.13343626,1.40659708,-0.05553064,0.03644852,-0.00152547,0.89244061,-0.11850835
-5.78989495,4.75559177,-0.49183419,0.07999879,-0.00235745,0.91103719,-0.12013309,1.17723916,-0.13588154,1.37831559,-0.05340822,0.03486393,-0.00154388,0.87004073,-0.11214316
-5.78389195,4.62345749,-0.47803798,0.07957416,-0.00249272,0.88570324,-0.11884356,1.14834669,-0.13854350,1.34607629,-0.05154428,0.03318134,-0.00157311,0.84521723,-0.10656348
-5.77788894,4.47864265,-0.46647965,0.07894299,-0.00264475,0.85770244,-0.11788122,1.11493369,-0.14131452,1.31049260,-0.04993124,0.03142116,-0.00161311,0.81841561,-0.10175096
-5.77188594,4.32362931,-0.45694875,0.07813283,-0.00281225,0.82750577,-0.11718441,1.07765040,-0.14407854,1.27222772,-0.04855396,0.02960401,-0.00166346,0.79010905,-0.09766930
-5.76588294,4.16101673,-0.44918217,0.07717455,-0.00299333,0.79560974,-0.11668184,1.03720485,-0.14671523,1.23197675,-0.04739081,0.02775033,-0.00172338,0.76078712,-0.09426654
-5.75987994,3.99345440,-0.44287664,0.07610110,-0.00318554,0.76252324,-0.11629573,0.99434287,-0.14910435,1.19044748,-0.04641488,0.02588006,-0.00179179,0.73094386,-0.09147777
-5.75387694,3.82357334,-0.43770236,0.07494617,-0.00338591,0.72875399,-0.11594525,0.94982731,-0.15113012,1.14834027,-0.04559537,0.02401235,-0.00186729,0.70106567,-0.08922815
-5.74787394,3.65391820,-0.43331725,0.07374279,-0.00359104,0.69479525,-0.11555003,0.90441711,-0.15268548,1.10632824,-0.04489910,0.02216531,-0.00194824,0.67161941,-0.08743617
-5.74187094,3.48688286,-0.42938131,0.07252194,-0.00379721,0.66111306,-0.11503355,0.85884708,-0.15367604,1.06503820,-0.04429208,0.02035576,-0.00203285,0.64304120,-0.08601707
-5.73586793,3.32465215,-0.42557074,0.07131126,-0.00400050,0.62813475,-0.11432645,0.81380922,-0.15402355,1.02503354,-0.04374110,0.01859908,-0.00211920,0.61572627,-0.08488623
-5.72986493,3.16915196,-0.42159119,0.07013394,-0.00419694,0.59623910,-0.11336949,0.76993628,-0.15366889,0.98679957,-0.04321522,0.01690905,-0.00220540,0.59002047,-0.08396253
-5.72386193,3.02200977,-0.41719007,0.06900779,-0.00438269,0.56574848,-0.11211619,0.72778808,-0.15257436,0.95073205,-0.04268724,0.01529779,-0.00228962,0.56621344,-0.08317167
-5.71785893,2.88452698,-0.41216746,0.06794463,-0.00455416,0.53692332,-0.11053504,0.68784109,-0.15072528,0.91712954,-0.04213505,0.01377570,-0.00237025,0.54453400,-0.08244919
-5.71185593,2.75766402,-0.40638549,0.06694993,-0.00470828,0.50995912,-0.10861120,0.65048150,-0.14813101,0.88618961,-0.04154284,0.01235147,-0.00244599,0.52514773,-0.08174334
-5.70585293,2.64203848,-0.39977617,0.06602286,-0.00484260,0.48498597,-0.10634780,0.61600194,-0.14482511,0.85800927,-0.04090213,0.01103215,-0.00251594,0.50815675,-0.08101763
-5.69984992,2.53793583,-0.39234758,0.06515652,-0.00495552,0.46207054,-0.10376676,0.58460173,-0.14086507,0.83258943,-0.04021272,0.00982320,-0.00257975,0.49360175,-0.08025314
-5.69384692,2.44533182,-0.38418845,0.06433863,-0.00504644,0.44122041,-0.10090921,0.55639040,-0.13633141,0.80984306,-0.03948341,0.00872862,-0.00263768,0.48146596,-0.07945041
-5.68784392,2.36392498,-0.37547141,0.06355233,-0.00511595,0.42239040,-0.09783556,0.53139412,-0.13132644,0.78960657,-0.03873267,0.00775114,-0.00269074,0.47168082,-0.07863116
-5.68184092,2.29317718,-0.36645482,0.06277732,-0.00516595,0.40549043,-0.09462526,0.50956455,-0.12597268,0.77165379,-0.03798911,0.00689230,-0.00274073,0.46413304,-0.07783953
-5.67583792,2.23235997,-0.35748360,0.06199101,-0.00519979,0.39039465,-0.09137642,0.49078948,-0.12041123,0.75571173,-0.03729184,0.00615266,-0.00279031,0.45867253,-0.07714307
-5.66983492,2.18060414,-0.34898898,0.06116991,-0.00522240,0.37695119,-0.08820520,0.47490462,-0.11480001,0.74147735,-0.03669077,0.00553198,-0.00284312,0.45512083,-0.07663345
-5.66383192,2.13694991,-0.34148755,0.06029087,-0.00524033,0.36499206,-0.08524517,0.46170594,-0.10931222,0.72863431,-0.03624682,0.00502931,-0.00290371,0.45327963,-0.07642673
-5.65782891,2.10039521,-0.33557946,0.05933239,-0.00526187,0.35434274,-0.08264666,0.45096184,-0.10413485,0.71686907,-0.03603195,0.00464319,-0.00297764,0.45293882,-0.07666335
-5.65182591,2.06993995,-0.33194597,0.05827571,-0.00529702,0.34483102,-0.08057605,0.44242471,-0.09946758,0.70588537,-0.03612922,0.00437170,-0.00307143,0.45388387,-0.07750777
-5.64582291,2.04462424,-0.33134612,0.05710574,-0.00535758,0.33629461,-0.07921504,0.43584125,-0.09552182,0.69541659,-0.03663262,0.00421254,-0.00319252,0.45590215,-0.07914760
-5.63981991,2.02355915,-0.33461251,0.05581183,-0.00545703,0.32858733,-0.07875992,0.43096129,-0.09252001,0.68523534,-0.03764685,0.00416309,-0.00334921,0.45878804,-0.08179239
-5.63381691,2.00594922,-0.34264579,0.05438820,-0.00561054,0.32158365,-0.07942066,0.42754485,-0.09069512,0.67516010,-0.03928685,0.00422037,-0.00355055,0.46234658,-0.08567175
-5.62781391,1.99110615,-0.35640764,0.05283415,-0.00583486,0.31518144,-0.08141987,0.42536727,-0.09029012,0.66505864,-0.04167714,0.00438100,-0.00380624,0.46639591,-0.09103297
-5.62181091,1.97845389,-0.37691172,0.05115400,-0.00614818,0.30930285,-0.08499138,0.42422238,-0.09155738,0.65484828,-0.04495085,0.00464113,-0.00412644,0.47076825,-0.09813790
-5.61580790,1.96752583,-0.40521226,0.04935681,-0.00656990,0.30389368,-0.09037840,0.42392398,-0.09475782,0.64449329,-0.04924842,0.00499632,-0.00452158,0.47530991,-0.10725898
-5.60980490,1.95795505,-0.44238974,0.04745583,-0.00712048,0.29892111,-0.09783109,0.42430558,-0.10015945,0.63399969,-0.05471585,0.00544146,-0.00500209,0.47988025,-0.11867456
-5.60380190,1.94945908,-0.48953333,0.04546780,-0.00782106,0.29437023,-0.10760340,0.42521899,-0.10803528,0.62340796,-0.06150251,0.00597056,-0.00557820,0.48435007,-0.13266316
-5.59779890,1.94182076,-0.54771969,0.04341217,-0.00869312,0.29023964,-0.11994908,0.42653180,-0.11866036,0.61278433,-0.06975841,0.00657668,-0.00625958,0.48859964,-0.14949688
-5.59179590,1.93486695,-0.61798801,0.04131011,-0.00975806,0.28653645,-0.13511674,0.42812428,-0.13230761,0.60221111,-0.07963091,0.00725181,-0.00705501,0.49251662,-0.16943386
-5.58579290,1.92844677,-0.70131120,0.03918367,-0.01103669,0.28327104,-0.15334388,0.42988607,-0.14924256,0.59177691,-0.09126089,0.00798675,-0.00797208,0.49599424,-0.19270983
-5.57978989,1.92241100,-0.79856357,0.03705482,-0.01254865,0.28045189,-0.17485000,0.43171282,-0.16971670,0.58156711,-0.10477836,0.00877112,-0.00901675,0.49892976,-0.21952907
-5.57378689,1.91659405,-0.91048539,0.03494460,-0.01431177,0.27808090,-0.19982873,0.43350332,-0.19395964,0.57165538,-0.12029760,0.00959330,-0.01019304,0.50122366,-0.25005465
-5.56778389,1.91079964,-1.03764519,0.03287245,-0.01634142,0.27614928,-0.22843916,0.43515708,-0.22217001,0.56209651,-0.13791193,0.01044057,-0.01150266,0.50277938,-0.28439858
-5.56178089,1.90479098,-1.18040092,0.03085552,-0.01864974,0.27463447,-0.26079666,0.43657278,-0.25450538,0.55292097,-0.15768821,0.01129919,-0.01294464,0.50350383,-0.32261190
-5.55577789,1.89828585,-1.33886125,0.02890833,-0.02124494,0.27349805,-0.29696333,0.43764753,-0.29107147,0.54413143,-0.17966133,0.01215462,-0.01451508,0.50330859,-0.36467531
-5.54977489,1.89095686,-1.51284881,0.02704240,-0.02413056,0.27268481,-0.33693867,0.43827699,-0.33191110,0.53570133,-0.20382884,0.01299176,-0.01620687,0.50211169,-0.41049069
-5.54377189,1.88243651,-1.70186708,0.02526621,-0.02730481,0.27212293,-0.38065066,0.43835631,-0.37699323,0.52757543,-0.23014595,0.01379531,-0.01800956,0.49983984,-0.45987399
-5.53776888,1.87232657,-1.90507306,0.02358520,-0.03075993,0.27172538,-0.42794792,0.43778190,-0.42620285,0.51967226,-0.25852129,0.01455008,-0.01990925,0.49643102,-0.51255007
-5.53176588,1.86021125,-2.12125756,0.02200194,-0.03448174,0.27139218,-0.47859339,0.43645374,-0.47933213,0.51188818,-0.28881360,0.01524146,-0.02188866,0.49183717,-0.56814983
-5.52576288,1.84567292,-2.34883519,0.02051647,-0.03844929,0.27101354,-0.53226000,0.43427809,-0.53607363,0.50410278,-0.32082961,0.01585577,-0.02392721,0.48602685,-0.62621010
-5.51975988,1.82830975,-2.58584560,0.01912665,-0.04263469,0.27047370,-0.58852883,0.43117055,-0.59601611,0.49618523,-0.35432350,0.01638074,-0.02600134,0.47898767,-0.68617674
-5.51375688,1.80775401,-2.82996750,0.01782860,-0.04700319,0.26965513,-0.64689025,0.42705914,-0.65864345,0.48800125,-0.38899794,0.01680584,-0.02808483,0.47072839,-0.74741097
-5.50775388,1.78369006,-3.07854615,0.01661720,-0.05151348,0.26844293,-0.70674816,0.42188721,-0.72333733,0.47942025,-0.42450709,0.01712272,-0.03014935,0.46128057,-0.80919928
-5.50175088,1.75587131,-3.32863483,0.01548657,-0.05611823,0.26672923,-0.76742770,0.41561618,-0.78938375,0.47032231,-0.46046141,0.01732547,-0.03216505,0.45069963,-0.87076661
-5.49574787,1.72413507,-3.57704989,0.01443049,-0.06076487,0.26441736,-0.82818643,0.40822780,-0.85598380,0.46060467,-0.49643445,0.01741085,-0.03410123,0.43906542,-0.93129279
-5.48974487,1.68841484,-3.82043833,0.01344287,-0.06539667,0.26142551,-0.88822870,0.39972588,-0.92226841,0.45018742,-0.53197138,0.01737850,-0.03592715,0.42648213,-0.98993174
-5.48374187,1.64874957,-4.05535623,0.01251812,-0.06995395,0.25768996,-0.94672306,0.39013745,-0.98731701,0.43901826,-0.56659920,0.01723091,-0.03761284,0.41307769,-1.04583287
-5.47773887,1.60528942,-4.27835563,0.01165141,-0.07437554,0.25316744,-1.00282224,0.37951330,-1.05017950,0.42707598,-0.59983814,0.01697346,-0.03912991,0.39900261,-1.09816395
-5.47173587,1.55829806,-4.48607686,0.01083893,-0.07860034,0.24783684,-1.05568484,0.36792780,-1.10990088,0.41437284,-0.63121411,0.01661429,-0.04045239,0.38442839,-1.14613474
-5.46573287,1.50815135,-4.67534280,0.01007807,-0.08256897,0.24170005,-1.10449814,0.35547816,-1.16554768,0.40095555,-0.66027146,0.01616403,-0.04155747,0.36954550,-1.18902024
-5.45972986,1.45533265,-4.84325150,0.00936746,-0.08622541,0.23478199,-1.14850114,0.34228299,-1.21623513,0.38690506,-0.68658584,0.01563555,-0.04242620,0.35456099,-1.22618290
-5.45372686,1.40042482,-4.98726305,0.00870705,-0.08951862,0.22712984,-1.18700674,0.32848042,-1.26115395,0.37233512,-0.70977642,0.01504356,-0.04304407,0.33969581,-1.25709250
-5.44772386,1.34409943,-5.10527721,0.00809805,-0.09240397,0.21881161,-1.21942219,0.31422566,-1.29959561,0.35738979,-0.72951706,0.01440423,-0.04340141,0.32518179,-1.28134321
-5.44172086,1.28710336,-5.19569813,0.00754286,-0.09484455,0.20991407,-1.24526701,0.29968819,-1.33097495,0.34224001,-0.74554589,0.01373469,-0.04349370,0.31125843,-1.29866668
-5.43571786,1.23024325,-5.25748333,0.00704500,-0.09681223,0.20054012,-1.26418738,0.28504868,-1.35484901,0.32707930,-0.75767293,0.01305257,-0.04332165,0.29816935,-1.30894088
-5.42971486,1.17436827,-5.29017473,0.00660891,-0.09828835,0.19080584,-1.27596648,0.27049562,-1.37093137,0.31211892,-0.76578538,0.01237551,-0.04289115,0.28615856,-1.31219405
-5.42371186,1.12035161,-5.29391028,0.00623988,-0.09926423,0.18083728,-1.28053033,0.25622196,-1.37910110,0.29758253,-0.76985037,0.01172069,-0.04221303,0.27546639,-1.30860367
-5.41770885,1.06907111,-5.26941571,0.00594381,-0.09974121,0.17076710,-1.27794879,0.24242159,-1.37940609,0.28370050,-0.76991505,0.01110440,-0.04130265,0.26632528,-1.29849054
-5.41170585,1.02138957,-5.21797681,0.00572713,-0.09973045,0.16073117,-1.26843177,0.22928602,-1.37206054,0.27070414,-0.76610406,0.01054159,-0.04017937,0.25895527,-1.28230803
-5.40570285,0.97813509,-5.14139372,0.00559657,-0.09925241,0.15086538,-1.25232093,0.21700125,-1.35743669,0.25881992,-0.75861461,0.01004556,-0.03886589,0.25355942,-1.26062722
-5.39969985,0.94008201,-5.04191939,0.00555902,-0.09833603,0.14130250,-1.23007718,0.20574477,-1.33605138,0.24826375,-0.74770925,0.00962763,-0.03738752,0.25031905,-1.23411851
-5.39369685,0.90793284,-4.92218500,0.00562136,-0.09701768,0.13216948,-1.20226470,0.19568313,-1.30854786,0.23923563,-0.73370687,0.00929687,-0.03577139,0.24938912,-1.20353035
-5.38769385,0.88230170,-4.78511596,0.00579029,-0.09533995,0.12358499,-1.16953225,0.18696981,-1.27567401,0.23191461,-0.71697238,0.00905996,-0.03404563,0.25089370,-1.16966631
-5.38169085,0.86369968,-4.63384202,0.00607218,-0.09335035,0.11565735,-1.13259263,0.17974367,-1.23825772,0.22645431,-0.69790534,0.00892106,-0.03223858,0.25492186,-1.13336111
-5.37568784,0.85252266,-4.47160535,0.00647286,-0.09109990,0.10848294,-1.09220123,0.17412795,-1.19718076,0.22297890,-0.67692832,0.00888172,-0.03037804,0.26152410,-1.09545678
-5.36968484,0.84904195,-4.30167038,0.00699743,-0.08864176,0.10214501,-1.04913450,0.17022997,-1.15335201,0.22157996,-0.65447525,0.00894095,-0.02849058,0.27070953,-1.05677976
-5.36368184,0.85339821,-4.12723849,0.00765009,-0.08602995,0.09671285,-1.00416936,0.16814135,-1.10768143,0.22231394,-0.63098033,0.00909525,-0.02660101,0.28244406,-1.01811966
-5.35767884,0.86559893,-3.95137064,0.00843392,-0.08331809,0.09224147,-0.95806405,0.16793902,-1.06105550,0.22520053,-0.60686785,0.00933877,-0.02473185,0.29664979,-0.98021049
-5.35167584,0.88551974,-3.77692015,0.00935065,-0.08055836,0.08877158,-0.91154124,0.16968675,-1.01431504,0.23022201,-0.58254312,0.00966346,-0.02290300,0.31320576,-0.94371468
-5.34567284,0.91290970,-3.60647706,0.01040047,-0.07780054,0.08632993,-0.86527366,0.17343734,-0.96823613,0.23732341,-0.55838487,0.01005939,-0.02113155,0.33195015,-0.90921035
-5.33966983,0.94740060,-3.44232514,0.01158176,-0.07509129,0.08493000,-0.81987266,0.17923522,-0.92351446,0.24641378,-0.53473906,0.01051499,-0.01943163,0.35268414,-0.87718193
-5.33366683,0.98852009,-3.28641168,0.01289095,-0.07247354,0.08457288,-0.77587966,0.18711947,-0.88075347,0.25736836,-0.51191426,0.01101741,-0.01781443,0.37517721,-0.84801417
-5.32766383,1.03570837,-3.14032965,0.01432229,-0.06998598,0.08524843,-0.73376052,0.19712707,-0.84045631,0.27003181,-0.49017843,0.01155291,-0.01628829,0.39917401,-0.82198943
-5.32166083,1.08833793,-3.00531141,0.01586773,-0.06766281,0.08693651,-0.69390258,0.20929617,-0.80302142,0.28422221,-0.46975707,0.01210725,-0.01485891,0.42440241,-0.79928794
-5.31565783,1.14573574,-2.88223279,0.01751678,-0.06553346,0.08960844,-0.65661415,0.22366921,-0.76874174,0.29973601,-0.45083243,0.01266613,-0.01352960,0.45058261,-0.77999081
-5.30965483,1.20720707,-2.77162594,0.01925647,-0.06362246,0.09322846,-0.62212602,0.24029574,-0.73780683,0.31635360,-0.43354381,0.01321564,-0.01230151,0.47743693,-0.76408536
-5.30365183,1.27205998,-2.67369954,0.02107141,-0.06194936,0.09775522,-0.59059476,0.25923452,-0.71030794,0.33384545,-0.41798856,0.01374267,-0.01117404,0.50469969,-0.75147248
-5.29764882,1.33962947,-2.58836467,0.02294384,-0.06052868,0.10314327,-0.56210716,0.28055497,-0.68624513,0.35197856,-0.40422370,0.01423530,-0.01014508,0.53212701,-0.74197546
-5.29164582,1.40930012,-2.51526501,0.02485381,-0.05936986,0.10934447,-0.53668584,0.30433748,-0.66553638,0.37052306,-0.39226801,0.01468322,-0.00921142,0.55950570,-0.73535015
-5.28564282,1.48052626,-2.45381004,0.02677949,-0.05847728,0.11630933,-0.51429536,0.33067260,-0.64802799,0.38925874,-0.38210441,0.01507800,-0.00836896,0.58666097,-0.73129587
-5.27963982,1.55284848,-2.40321008,0.02869748,-0.05785026,0.12398811,-0.49484886,0.35965886,-0.63350601,0.40798113,-0.37368263,0.01541337,-0.00761311,0.61346233,-0.72946706
-5.27363682,1.62590555,-2.36251242,0.03058328,-0.05748310,0.13233188,-0.47821483,0.39139919,-0.62170831,0.42650700,-0.36692204,0.01568538,-0.00693896,0.63982738,-0.72948511
-5.26763382,1.69944102,-2.33063775,0.03241178,-0.05736514,0.14129319,-0.46422410,0.42599591,-0.61233693,0.44467905,-0.36171476,0.01589252,-0.00634151,0.66572306,-0.73095034
-5.26163082,1.77330396,-2.30641636,0.03415782,-0.05748091,0.15082666,-0.45267674,0.46354426,-0.60507048,0.46236946,-0.35792881,0.01603567,-0.00581592,0.69116419,-0.73345385
-5.25562781,1.84744346,-2.28862369,0.03579680,-0.05781029,0.16088915,-0.44334895,0.50412479,-0.59957632,0.47948217,-0.35541167,0.01611803,-0.00535760,0.71620927,-0.73658905
-5.24962481,1.92189695,-2.27601481,0.03730528,-0.05832885,0.17143975,-0.43599988,0.54779457,-0.59552225,0.49595379,-0.35399390,0.01614491,-0.00496240,0.74095351,-0.73996267
-5.24362181,1.99677275,-2.26735745,0.03866160,-0.05900814,0.18243940,-0.43037831,0.59457769,-0.59258752,0.51175305,-0.35349308,0.01612348,-0.00462667,0.76551938,-0.74320503
-5.23761881,2.07222737,-2.26146312,0.03984645,-0.05981624,0.19385022,-0.42622915,0.64445538,-0.59047287,0.52687867,-0.35371796,0.01606238,-0.00434735,0.79004504,-0.74597950
-5.23161581,2.14843867,-2.25721589,0.04084337,-0.06071832,0.20563469,-0.42329972,0.69735612,-0.58890942,0.54135592,-0.35447279,0.01597133,-0.00412205,0.81467117,-0.74799073
-5.22561281,2.22557608,-2.25359827,0.04163918,-0.06167736,0.21775446,-0.42134566,0.75314626,-0.58766625,0.55523179,-0.35556174,0.01586066,-0.00394905,0.83952682,-0.74899167
-5.21960980,2.30376931,-2.24971361,0.04222431,-0.06265490,0.23016906,-0.42013647,0.81162170,-0.58655626,0.56856917,-0.35679342,0.01574083,-0.00382736,0.86471501,-0.74878898
-5.21360680,2.38307743,-2.24480435,0.04259301,-0.06361194,0.24283453,-0.41946035,0.87250114,-0.58544032,0.58144019,-0.35798519,0.01562198,-0.00375669,0.89029885,-0.74724691
-5.20760380,2.46345971,-2.23826574,0.04274343,-0.06450983,0.25570203,-0.41912840,0.93542129,-0.58422945,0.59391913,-0.35896736,0.01551342,-0.00373744,0.91628898,-0.74428919
-5.20160080,2.54475034,-2.22965431,0.04267759,-0.06531122,0.26871654,-0.41897797,0.99993471,-0.58288492,0.60607524,-0.35958697,0.01542325,-0.00377063,0.94263302,-0.73989915
-5.19559780,2.62663839,-2.21869092,0.04240117,-0.06598101,0.28181570,-0.41887492,1.06551055,-0.58141627,0.61796590,-0.35971108,0.01535802,-0.00385787,0.96920789,-0.73411782
-5.18959480,2.70865454,-2.20525808,0.04192328,-0.06648718,0.29492910,-0.41871486,1.13153851,-0.57987723,0.62963050,-0.35922944,0.01532242,-0.00400123,0.99581529,-0.72704012
-5.18359180,2.79016583,-2.18939160,0.04125606,-0.06680162,0.30797779,-0.41842324,1.19733617,-0.57835973,0.64108538,-0.35805646,0.01531911,-0.00420310,1.02218106,-0.71880931
-5.17758879,2.87037906,-2.17126693,0.04041421,-0.06690086,0.32087439,-0.41795425,1.26215982,-0.57698615,0.65232027,-0.35613231,0.01534865,-0.00446606,1.04795840,-0.70960981
-5.17158579,2.94835327,-2.15118053,0.03941447,-0.06676659,0.33352373,-0.41728859,1.32521856,-0.57590013,0.66329633,-0.35342327,0.01540951,-0.00479269,1.07273519,-0.69965866
-5.16558279,3.02302123,-2.12952723,0.03827513,-0.06638609,0.34582408,-0.41643028,1.38569137,-0.57525636,0.67394606,-0.34992115,0.01549815,-0.00518537,1.09604507,-0.68919603
