energy_ev,total_up,Nb_p_up,Nb_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.76588294,2.21900598,1.17829340,0.91068225,0.10283072,0.00215492,1.37422597,0.00000000
-5.75987994,2.16669651,1.14207807,0.89231333,0.10171901,0.00209500,1.34292986,0.00000000
-5.75387694,2.10967064,1.10433482,0.87169438,0.10045646,0.00202877,1.30881104,0.00000000
-5.74787394,2.04794463,1.06504734,0.84882783,0.09902737,0.00195660,1.27182193,0.00000000
-5.74187094,1.98160157,1.02422665,0.82374646,0.09741453,0.00187894,1.23196231,0.00000000
-5.73586793,1.91080088,0.98191746,0.79651751,0.09560054,0.00179634,1.18928607,0.00000000
-5.72986493,1.83578514,0.93820314,0.76724571,0.09356919,0.00170944,1.14390602,0.00000000
-5.72386193,1.75688361,0.89320896,0.73607473,0.09130687,0.00161897,1.09599633,0.00000000
-5.71785893,1.67451204,0.84710310,0.70318704,0.08880381,0.00152571,1.04579245,0.00000000
-5.71185593,1.58916850,0.80009567,0.66880200,0.08605523,0.00143050,0.99358834,0.00000000
-5.70585293,1.50142547,0.75243526,0.63317232,0.08306220,0.00133423,0.93973103,0.00000000
-5.69984992,1.41191829,0.70440368,0.59657892,0.07983217,0.00123776,0.88461293,0.00000000
-5.69384692,1.32133062,0.65630873,0.55932458,0.07637923,0.00114197,0.82866200,0.00000000
-5.68784392,1.23037766,0.60847573,0.52172646,0.07272398,0.00104770,0.77233050,0.00000000
-5.68184092,1.13978782,0.56123809,0.48410818,0.06889308,0.00095573,0.71608270,0.00000000
-5.67583792,1.05028385,0.51492747,0.44679146,0.06491851,0.00086678,0.66038224,0.00000000
-5.66983492,0.96256431,0.46986416,0.41008806,0.06083656,0.00078150,0.60567973,0.00000000
-5.66383192,0.87728621,0.42634792,0.37429214,0.05668666,0.00070041,0.55240111,0.00000000
-5.65782891,0.79504954,0.38465001,0.33967351,0.05251010,0.00062396,0.50093730,0.00000000
-5.65182591,0.71638439,0.34500649,0.30647195,0.04834864,0.00055248,0.45163553,0.00000000
-5.64582291,0.64174106,0.30761316,0.27489284,0.04424324,0.00048619,0.40479264,0.00000000
-5.63981991,0.57148342,0.27262236,0.24510418,0.04023282,0.00042523,0.36065052,0.00000000
-5.63381691,0.50588559,0.24014139,0.21723508,0.03635318,0.00036961,0.31939374,0.00000000
-5.62781391,0.44513195,0.21023287,0.19137565,0.03263613,0.00031928,0.28114939,0.00000000
-5.62181091,0.38932020,0.18291654,0.16757820,0.02910884,0.00027412,0.24598882,0.00000000
-5.61580790,0.33846702,0.15817253,0.14585967,0.02579338,0.00023391,0.21393128,0.00000000
-5.60980490,0.29251617,0.13594581,0.12620499,0.02270656,0.00019842,0.18494892,0.00000000
-5.60380190,0.25134820,0.11615137,0.10857129,0.01985997,0.00016735,0.15897310,0.00000000
-5.59779890,0.21479158,0.09868012,0.09289257,0.01726022,0.00014041,0.13590144,0.00000000
-5.59179590,0.18263447,0.08340500,0.07908488,0.01490933,0.00011726,0.11560546,0.00000000
-5.58579290,0.15463687,0.07018716,0.06705146,0.01280537,0.00009759,0.09793834,0.00000000
-5.57978989,0.13054258,0.05888197,0.05668804,0.01094303,0.00008108,0.08274271,0.00000000
-5.57378689,0.11009072,0.04934468,0.04788772,0.00931447,0.00006744,0.06985806,0.00000000
-5.56778389,0.09302640,0.04143555,0.04054575,0.00791000,0.00005638,0.05912769,0.00000000
-5.56178089,0.07911039,0.03502441,0.03456368,0.00671892,0.00004767,0.05040502,0.00000000
-5.55577789,0.06812762,0.02999458,0.02985316,0.00573027,0.00004111,0.04355910,0.00000000
-5.54977489,0.05989439,0.02624602,0.02633904,0.00493352,0.00003651,0.03847932,0.00000000
-5.54377189,0.05426415,0.02369785,0.02396197,0.00431923,0.00003376,0.03507925,0.00000000
-5.53776888,0.05113197,0.02229011,0.02268035,0.00387962,0.00003276,0.03329957,0.00000000
-5.53176588,0.05043750,0.02198486,0.02247160,0.00360906,0.00003348,0.03311004,0.00000000
-5.52576288,0.05216658,0.02276663,0.02333284,0.00350446,0.00003589,0.03451058,0.00000000
-5.51975988,0.05635140,0.02464218,0.02528091,0.00356555,0.00004003,0.03753143,0.00000000
-5.51375688,0.06306921,0.02763965,0.02835167,0.00379514,0.00004597,0.04223231,0.00000000
-5.50775388,0.07243960,0.03180712,0.03259873,0.00419917,0.00005381,0.04870069,0.00000000
-5.50175088,0.08462041,0.03721051,0.03809143,0.00478676,0.00006367,0.05704905,0.00000000
-5.49574787,0.09980210,0.04393096,0.04491223,0.00557009,0.00007570,0.06741121,0.00000000
-5.48974487,0.11820082,0.05206155,0.05315336,0.00656426,0.00009005,0.07993773,0.00000000
-5.48374187,0.14005006,0.06170354,0.06291293,0.00778694,0.00010691,0.09479033,0.00000000
-5.47773887,0.16559103,0.07296204,0.07429046,0.00925806,0.00012644,0.11213554,0.00000000
-5.47173587,0.19506189,0.08594127,0.08738186,0.01099925,0.00014881,0.13213745,0.00000000
-5.46573287,0.22868612,0.10073939,0.10227409,0.01303328,0.00017415,0.15494995,0.00000000
-5.45972986,0.26666003,0.11744311,0.11903953,0.01538338,0.00020258,0.18070840,0.00000000
-5.45372686,0.30914006,0.13612213,0.13773021,0.01807243,0.00023420,0.20952104,0.00000000
-5.44772386,0.35622998,0.15682360,0.15837228,0.02112208,0.00026901,0.24146047,0.00000000
-5.44172086,0.40796856,0.17956679,0.18096065,0.02455183,0.00030702,0.27655529,0.00000000
-5.43571786,0.46431812,0.20433814,0.20545427,0.02837801,0.00034813,0.31478246,0.00000000
-5.42971486,0.52515454,0.23108691,0.23177221,0.03261273,0.00039220,0.35606052,0.00000000
-5.42371186,0.59025913,0.25972161,0.25979071,0.03726284,0.00043899,0.40024413,0.00000000
-5.41770885,0.65931286,0.29010753,0.28934153,0.04232887,0.00048822,0.44712016,0.00000000
-5.41170585,0.73189339,0.32206530,0.32021167,0.04780412,0.00053950,0.49640571,0.00000000
-5.40570285,0.80747530,0.35537090,0.35214471,0.05367370,0.00059238,0.54774819,0.00000000
-5.39969985,0.88543363,0.38975701,0.38484370,0.05991386,0.00064636,0.60072771,0.00000000
-5.39369685,0.96505097,0.42491596,0.41797581,0.06649140,0.00070087,0.65486189,0.00000000
-5.38769385,1.04552808,0.46050405,0.45117843,0.07336335,0.00075527,0.70961294,0.00000000
-5.38169085,1.12599786,0.49614741,0.48406686,0.08047688,0.00080893,0.76439714,0.00000000
-5.37568784,1.20554242,0.53144918,0.51624314,0.08776955,0.00086116,0.81859632,0.00000000
-5.36968484,1.28321281,0.56599788,0.54730594,0.09516987,0.00091129,0.87157122,0.00000000
-5.36368184,1.35805084,0.59937667,0.57686101,0.10259814,0.00095865,0.92267627,0.00000000
-5.35767884,1.42911241,0.63117344,0.60453197,0.10996777,0.00100263,0.97127536,0.00000000
-5.35167584,1.49549151,0.66099122,0.62997099,0.11718677,0.00104263,1.01675813,0.00000000
-5.34567284,1.55634421,0.68845872,0.65286888,0.12415969,0.00107817,1.05855630,0.00000000
-5.33966983,1.61091173,0.71324067,0.67296433,0.13078976,0.00110881,1.09615936,0.00000000
-5.33366683,1.65854188,0.73504752,0.69005182,0.13698130,0.00113422,1.12912917,0.00000000
-5.32766383,1.69870805,0.75364430,0.70398794,0.14264216,0.00115419,1.15711297,0.00000000
-5.32166083,1.73102505,0.76885829,0.71469585,0.14768640,0.00116861,1.17985422,0.00000000
-5.31565783,1.75526127,0.78058520,0.72216765,0.15203676,0.00117750,1.19720101,0.00000000
-5.30965483,1.77134657,0.78879360,0.72646462,0.15562713,0.00118100,1.20911150,0.00000000
-5.30365183,1.77937571,0.79352753,0.72771525,0.15840471,0.00117938,1.21565640,0.00000000
-5.29764882,1.77960699,0.79490705,0.72611111,0.16033186,0.00117299,1.21701811,0.00000000
-5.29164582,1.77245611,0.79312665,0.72190077,0.16138755,0.00116233,1.21348665,0.00000000
-5.28564282,1.75848550,0.78845162,0.71538189,0.16156827,0.00114797,1.20545241,0.00000000
-5.27963982,1.73838923,0.78121228,0.70689189,0.16088848,0.00113054,1.19339587,0.00000000
-5.27363682,1.71297404,0.77179629,0.69679736,0.15938033,0.00111077,1.17787460,0.00000000
-5.26763382,1.68313713,0.76063923,0.68548284,0.15709299,0.00108942,1.15950804,0.00000000
-5.26163082,1.64984123,0.74821359,0.67333907,0.15409118,0.00106727,1.13896029,0.00000000
-5.25562781,1.61408793,0.73501650,0.66075138,0.15045339,0.00104510,1.11692164,0.00000000
-5.24962481,1.57688997,0.72155661,0.64808849,0.14626948,0.00102370,1.09408936,0.00000000
-5.24362181,1.53924339,0.70834028,0.63569208,0.14163801,0.00100380,1.07114830,0.00000000
-5.23761881,1.50210051,0.69585769,0.62386758,0.13666325,0.00098608,1.04875192,0.00000000
-5.23161581,1.46634439,0.68456910,0.61287631,0.13145210,0.00097118,1.02750439,0.00000000
-5.22561281,1.43276574,0.67489168,0.60292929,0.12611094,0.00095960,1.00794417,0.00000000
-5.21960980,1.40204274,0.66718738,0.59418288,0.12074264,0.00095179,0.99052970,0.00000000
-5.21360680,1.37472457,0.66175206,0.58673623,0.11544374,0.00094807,0.97562747,0.00000000
-5.20760380,1.35121889,0.65880637,0.58063061,0.11030198,0.00094862,0.96350286,0.00000000
-5.20160080,1.33178365,0.65848847,0.57585063,0.10539425,0.00095352,0.95431400,0.00000000
-5.19559780,1.31652344,0.66084909,0.57232705,0.10078503,0.00096271,0.94810875,0.00000000
-5.18959480,1.30539026,0.66584890,0.56994116,0.09652530,0.00097598,0.94482482,0.00000000
-5.18359180,1.29818881,0.67335846,0.56853047,0.09265209,0.00099303,0.94429304,0.00000000
-5.17758879,1.29458587,0.68316080,0.56789547,0.08918852,0.00101341,0.94624373,0.00000000
-5.17158579,1.29412366,0.69495661,0.56780717,0.08614442,0.00103656,0.95031572,0.00000000
-5.16558279,1.29623651,0.70837205,0.56801526,0.08351736,0.00106183,0.95606809,0.00000000
-5.15957979,1.30027067,0.72296899,0.56825655,0.08129427,0.00108848,0.96299406,0.00000000
-5.15357679,1.30550640,0.73825743,0.56826354,0.07945327,0.00111571,0.97053675,0.00000000
-5.14757379,1.31118195,0.75370992,0.56777285,0.07796587,0.00114266,0.97810641,0.00000000
-5.14157079,1.31651870,0.76877748,0.56653333,0.07679941,0.00116848,0.98509866,0.00000000
-5.13556778,1.32074679,0.78290669,0.56431372,0.07591948,0.00119230,0.99091316,0.00000000
-5.12956478,1.32313051,0.79555729,0.56090968,0.07529248,0.00121328,0.99497233,0.00000000
-5.12356178,1.32299281,0.80621988,0.55615011,0.07488800,0.00123063,0.99673958,0.00000000
-5.11755878,1.31973815,0.81443295,0.54990256,0.07468105,0.00124366,0.99573633,0.00000000
-5.11155578,1.31287307,0.81979879,0.54207775,0.07465402,0.00125177,0.99155763,0.00000000
-5.10555278,1.30202372,0.82199748,0.53263302,0.07479826,0.00125446,0.98388555,0.00000000
-5.09954977,1.28694994,0.82079861,0.52157474,0.07511522,0.00125141,0.97250013,0.00000000
-5.09354677,1.26755518,0.81606998,0.50895947,0.07561715,0.00124243,0.95728742,0.00000000
-5.08754377,1.24389205,0.80778312,0.49489399,0.07632712,0.00122751,0.93824433,0.00000000
-5.08154077,1.21616318,0.79601516,0.47953406,0.07727863,0.00120678,0.91548007,0.00000000
-5.07553777,1.18471723,0.78094701,0.46308200,0.07851450,0.00118056,0.88921416,0.00000000
-5.06953477,1.15004016,0.76285783,0.44578296,0.08008525,0.00114934,0.85977098,0.00000000
-5.06353177,1.11274205,0.74211598,0.42792015,0.08204689,0.00111373,0.82757112,0.00000000
-5.05752876,1.07353969,0.71916669,0.40980887,0.08445829,0.00107451,0.79311969,0.00000000
-5.05152576,1.03323561,0.69451706,0.39178965,0.08737807,0.00103254,0.75699211,0.00000000
-5.04552276,0.99269418,0.66871883,0.37422045,0.09086127,0.00098881,0.71981777,0.00000000
-5.03951976,0.95281553,0.64234971,0.35746823,0.09495583,0.00094433,0.68226216,0.00000000
-5.03351676,0.91450819,0.61599390,0.34190003,0.09969904,0.00090019,0.64500807,0.00000000
-5.02751376,0.87866122,0.59022262,0.32787362,0.10511415,0.00085745,0.60873634,0.00000000
-5.02151076,0.84611690,0.56557545,0.31572818,0.11120729,0.00081718,0.57410700,0.00000000
-5.01550775,0.81764460,0.54254301,0.30577497,0.11796485,0.00078037,0.54174111,0.00000000
-5.00950475,0.79391686,0.52155178,0.29828838,0.12535148,0.00074796,0.51220395,0.00000000
-5.00350175,0.77548820,0.50295148,0.29349756,0.13330886,0.00072074,0.48599000,0.00000000
-4.99749875,0.76277740,0.48700541,0.29157870,0.14175528,0.00069941,0.46350998,0.00000000
-4.99149575,0.75605366,0.47388408,0.29264843,0.15058625,0.00068451,0.44508039,0.00000000
-4.98549275,0.75542709,0.46366212,0.29675829,0.15967599,0.00067641,0.43091563,0.00000000
-4.97948974,0.76084367,0.45631867,0.30389066,0.16887990,0.00067532,0.42112290,0.00000000
-4.97348674,0.77208493,0.45174090,0.31395626,0.17803801,0.00068124,0.41569992,0.00000000
-4.96748374,0.78877228,0.44973052,0.32679329,0.18697909,0.00069401,0.41453557,0.00000000
-4.96148074,0.81037585,0.45001304,0.34216859,0.19552559,0.00071328,0.41741330,0.00000000
-4.95547774,0.83622777,0.45224907,0.35978064,0.20349893,0.00073851,0.42401720,0.00000000
-4.94947474,0.86553935,0.45604758,0.37926464,0.21072512,0.00076900,0.43394079,0.00000000
-4.94347174,0.89742197,0.46098022,0.40019959,0.21704044,0.00080393,0.44669807,0.00000000
-4.93746873,0.93091091,0.46659654,0.42211738,0.22229690,0.00084230,0.46173678,0.00000000
-4.93146573,0.96499175,0.47243928,0.44451355,0.22636732,0.00088304,0.47845347,0.00000000
-4.92546273,0.99862839,0.47805949,0.46685977,0.22914979,0.00092501,0.49621013,0.00000000
-4.91945973,1.03079217,0.48303083,0.48861752,0.23057130,0.00096700,0.51435181,0.00000000
-4.91345673,1.06049103,0.48696276,0.50925264,0.23059045,0.00100779,0.53222497,0.00000000
-4.90745373,1.08679795,0.48951218,0.52825042,0.22919909,0.00104620,0.54919589,0.00000000
-4.90145073,1.10887784,0.49039330,0.54513051,0.22642293,0.00108108,0.56466860,0.00000000
-4.89544772,1.12601189,0.48938541,0.55946131,0.22232096,0.00111139,0.57810195,0.00000000
-4.88944472,1.13761861,0.48633849,0.57087323,0.21698394,0.00113618,0.58902498,0.00000000
-4.88344172,1.14327097,0.48117657,0.57907021,0.21053186,0.00115466,0.59705033,0.00000000
-4.87743872,1.14270878,0.47389878,0.58383922,0.20311066,0.00116620,0.60188499,0.00000000
-4.87143572,1.13584605,0.46457812,0.58505705,0.19488823,0.00117033,0.60333817,0.00000000
-4.86543272,1.12277304,0.45335820,0.58269440,0.18604996,0.00116680,0.60132585,0.00000000
-4.85942971,1.10375274,0.44044799,0.57681680,0.17679401,0.00115553,0.59587186,0.00000000
-4.85342671,1.07921211,0.42611486,0.56758243,0.16732642,0.00113665,0.58710556,0.00000000
-4.84742371,1.04972824,0.41067616,0.55523689,0.15785628,0.00111045,0.57525600,0.00000000
-4.84142071,1.01600995,0.39448955,0.54010505,0.14859103,0.00107741,0.56064298,0.00000000
-4.83541771,0.97887550,0.37794255,0.52258042,0.13973207,0.00103815,0.54366516,0.00000000
-4.82941471,0.93922724,0.36144137,0.50311226,0.13147071,0.00099341,0.52478590,0.00000000
-4.82341171,0.89802392,0.34539949,0.48219115,0.12398455,0.00094403,0.50451719,0.00000000
-4.81740870,0.85625187,0.33022622,0.46033342,0.11743424,0.00089090,0.48340232,0.00000000
-4.81140570,0.81489572,0.31631552,0.43806508,0.11196069,0.00083498,0.46199797,0.00000000
-4.80540270,0.77490983,0.30403528,0.41590585,0.10768271,0.00077721,0.44085633,0.00000000
-4.79939970,0.73719116,0.29371731,0.39435382,0.10469499,0.00071852,0.42050782,0.00000000
-4.79339670,0.70255448,0.28564831,0.37387128,0.10306652,0.00065979,0.40144504,0.00000000
-4.78739370,0.67171058,0.28006194,0.35487214,0.10283927,0.00060184,0.38410842,0.00000000
-4.78139070,0.64524803,0.27713211,0.33771132,0.10402726,0.00054541,0.36887397,0.00000000
-4.77538769,0.62361898,0.27696776,0.32267642,0.10661602,0.00049112,0.35604351,0.00000000
-4.76938469,0.60712926,0.27960914,0.30998177,0.11056232,0.00043951,0.34583754,0.00000000
-4.76338169,0.59593304,0.28502582,0.29976506,0.11579443,0.00039100,0.33839091,0.00000000
-4.75737869,0.59003190,0.29311639,0.29208645,0.12221282,0.00034589,0.33375139,0.00000000
-4.75137569,0.58927854,0.30370996,0.28693020,0.12969132,0.00030439,0.33188094,0.00000000
-4.74537269,0.59338461,0.31656954,0.28420849,0.13807903,0.00026660,0.33265978,0.00000000
-4.73936968,0.60193256,0.33139725,0.28376747,0.14720267,0.00023255,0.33589273,0.00000000
-4.73336668,0.61439104,0.34784113,0.28539499,0.15686977,0.00020216,0.34131786,0.00000000
-4.72736368,0.63013333,0.36550381,0.28882991,0.16687240,0.00017531,0.34861691,0.00000000
-4.72136068,0.64845822,0.38395239,0.29377250,0.17699162,0.00015182,0.35742718,0.00000000
-4.71535768,0.66861270,0.40272969,0.29989569,0.18700242,0.00013148,0.36735440,0.00000000
-4.70935468,0.68981572,0.42136628,0.30685658,0.19667918,0.00011405,0.37798620,0.00000000
-4.70335168,0.71128226,0.43939309,0.31430803,0.20580139,0.00009926,0.38890570,0.00000000
-4.69734867,0.73224694,0.45635417,0.32190979,0.21415949,0.00008686,0.39970469,0.00000000
-4.69134567,0.75198643,0.47181914,0.32933890,0.22156071,0.00007660,0.40999603,0.00000000
-4.68534267,0.76983983,0.48539485,0.33629890,0.22783456,0.00006826,0.41942479,0.00000000
-4.67933967,0.78522654,0.49673602,0.34252778,0.23283777,0.00006161,0.42767782,0.00000000
-4.67333667,0.79766087,0.50555420,0.34780420,0.23645862,0.00005650,0.43449141,0.00000000
-4.66733367,0.80676301,0.51162497,0.35195197,0.23862030,0.00005276,0.43965682,0.00000000
-4.66133067,0.81226620,0.51479291,0.35484270,0.23928321,0.00005030,0.44302360,0.00000000
-4.65532766,0.81401976,0.51497442,0.35639655,0.23844613,0.00004905,0.44450060,0.00000000
-4.64932466,0.81198819,0.51215803,0.35658124,0.23614621,0.00004899,0.44405486,0.00000000
-4.64332166,0.80624648,0.50640253,0.35540934,0.23245764,0.00005015,0.44170840,0.00000000
-4.63731866,0.79697210,0.49783289,0.35293434,0.22748933,0.00005258,0.43753330,0.00000000
-4.63131566,0.78443398,0.48663419,0.34924538,0.22138137,0.00005639,0.43164541,0.00000000
-4.62531266,0.76897939,0.47304410,0.34446139,0.21430075,0.00006172,0.42419696,0.00000000
-4.61930965,0.75101909,0.45734397,0.33872460,0.20643623,0.00006876,0.41536865,0.00000000
-4.61330665,0.73101174,0.43984922,0.33219410,0.19799282,0.00007771,0.40536150,0.00000000
-4.60730365,0.70944809,0.42089932,0.32503944,0.18918587,0.00008882,0.39438903,0.00000000
-4.60130065,0.68683567,0.40084781,0.31743489,0.18023518,0.00010234,0.38266999,0.00000000
-4.59529765,0.66368464,0.38005277,0.30955434,0.17135919,0.00011855,0.37042202,0.00000000
-4.58929465,0.64049510,0.35886817,0.30156713,0.16276957,0.00013772,0.35785653,0.00000000
-4.58329165,0.61774644,0.33763619,0.29363496,0.15466628,0.00016014,0.34517480,0.00000000
-4.57728864,0.59588878,0.31668097,0.28590979,0.14723328,0.00018605,0.33256553,0.00000000
-4.57128564,0.57533672,0.29630380,0.27853285,0.14063503,0.00021571,0.32020361,0.00000000
-4.56528264,0.55646544,0.27677987,0.27163460,0.13501383,0.00024930,0.30825027,0.00000000
-4.55927964,0.53960893,0.25835660,0.26533550,0.13048803,0.00028699,0.29685423,0.00000000
-4.55327664,0.52506036,0.24125356,0.25974758,0.12715119,0.00032886,0.28615369,0.00000000
-4.54727364,0.51307427,0.22566374,0.25497638,0.12507221,0.00037495,0.27627901,0.00000000
-4.54127064,0.50387038,0.21175622,0.25112340,0.12429627,0.00042521,0.26735575,0.00000000
-4.53526763,0.49763880,0.19967995,0.24828863,0.12484682,0.00047952,0.25950788,0.00000000
-4.52926463,0.49454636,0.18956842,0.24657314,0.12672822,0.00053767,0.25286088,0.00000000
-4.52326163,0.49474376,0.18154513,0.24608165,0.12992932,0.00059938,0.24754461,0.00000000
-4.51725863,0.49837342,0.17572949,0.24692476,0.13442753,0.00066430,0.24369576,0.00000000
-4.51125563,0.50557757,0.17224293,0.24922103,0.14019353,0.00073199,0.24145977,0.00000000
-4.50525263,0.51650650,0.17121499,0.25309862,0.14719637,0.00080199,0.24099218,0.00000000
-4.49924962,0.53132651,0.17278901,0.25869651,0.15540864,0.00087378,0.24245925,0.00000000
-4.49324662,0.55022727,0.17712715,0.26616522,0.16481173,0.00094684,0.24603792,0.00000000
-4.48724362,0.57342819,0.18441450,0.27566702,0.17540076,0.00102066,0.25191509,0.00000000
-4.48124062,0.60118332,0.19486176,0.28737539,0.18718888,0.00109474,0.26028612,0.00000000
-4.47523762,0.63378432,0.20870636,0.30147377,0.20021079,0.00116865,0.27135263,0.00000000
-4.46923462,0.67156101,0.22621157,0.31815353,0.21452500,0.00124204,0.28531953,0.00000000
-4.46323162,0.71487891,0.24766342,0.33761081,0.23021469,0.00131466,0.30239130,0.00000000
-4.45722861,0.76413354,0.27336520,0.36004251,0.24738683,0.00138636,0.32276753,0.00000000
-4.45122561,0.81974083,0.30362936,0.38564098,0.26616933,0.00145712,0.34663762,0.00000000
-4.44522261,0.88212377,0.33876690,0.41458765,0.28670623,0.00152703,0.37417481,0.00000000
-4.43921961,0.95169501,0.37907427,0.44704551,0.30915073,0.00159633,0.40552954,0.00000000
-4.43321661,1.02883577,0.42481803,0.48315062,0.33365632,0.00166534,0.44082219,0.00000000
-4.42721361,1.11387158,0.47621792,0.52300271,0.36036606,0.00173448,0.48013555,0.00000000
-4.42121061,1.20704546,0.53342854,0.56665540,0.38940059,0.00180422,0.52350700,0.00000000
-4.41520760,1.30848986,0.59652084,0.61410619,0.42084506,0.00187507,0.57092096,0.00000000
-4.40920460,1.41819832,0.66546395,0.66528686,0.45473589,0.00194752,0.62230178,0.00000000
-4.40320160,1.53599872,0.74010859,0.72005478,0.49104783,0.00202200,0.67750758,0.00000000
-4.39719860,1.66152950,0.82017295,0.77818571,0.52968220,0.00209885,0.73632543,0.00000000
-4.39119560,1.79422067,0.90523225,0.83936874,0.57045706,0.00217826,0.79846839,0.00000000
-4.38519260,1.93328124,0.99471272,0.90320388,0.61310000,0.00226028,0.86357463,0.00000000
-4.37918959,2.07769443,1.08789117,0.96920284,0.65724441,0.00234472,0.93120926,0.00000000
-4.37318659,2.22622201,1.18390052,1.03679338,0.70242951,0.00243120,1.00086891,0.00000000
-4.36718359,2.37741825,1.28174173,1.10532734,0.74810478,0.00251910,1.07198927,0.00000000
-4.36118059,2.52965409,1.38030227,1.17409255,0.79363881,0.00260759,1.14395558,0.00000000
-4.35517759,2.68115093,1.47838072,1.24232828,0.83833255,0.00269560,1.21611585,0.00000000
-4.34917459,2.83002347,1.57471683,1.30924381,0.88143667,0.00278191,1.28779653,0.00000000
-4.34317159,2.97432996,1.66802606,1.37403955,0.92217232,0.00286514,1.35831994,0.00000000
-4.33716858,3.11212811,1.75703724,1.43592991,0.95975481,0.00294382,1.42702297,0.00000000
-4.33116558,3.24153412,1.84053169,1.49416675,0.99341883,0.00301644,1.49327603,0.00000000
-4.32516258,3.36078228,1.91738207,1.54806256,1.02244441,0.00308150,1.55650162,0.00000000
-4.31915958,3.46828228,1.98658907,1.59701214,1.04618226,0.00313760,1.61619129,0.00000000
-4.31315658,3.56267132,2.04731420,1.64051155,1.06407733,0.00318344,1.67192042,0.00000000
-4.30715358,3.64285857,2.09890685,1.67817366,1.07568937,0.00321794,1.72335976,0.00000000
