energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.27463732,7.85875989,1.70749015,0.89801292,0.12328665,1.02693627,1.09826415,2.19395147,0.14885172,2.73638319
-3.26863432,8.04827939,1.73675735,0.91313308,0.11991948,1.04821989,1.14549736,2.24841633,0.15288741,2.81707806
-3.26263132,8.22702891,1.76182811,0.92653913,0.11617952,1.06700250,1.19375178,2.30025691,0.15672605,2.89642421
-3.25662831,8.39177396,1.78207653,0.93791778,0.11212925,1.08279292,1.24246135,2.34856572,0.16026777,2.97339122
-3.25062531,8.53936291,1.79694123,0.94698344,0.10783100,1.09515131,1.29098322,2.39245154,0.16342061,3.04687862
-3.24462231,8.66681874,1.80594456,0.95348721,0.10334513,1.10370462,1.33861088,2.43106615,0.16610335,3.11574240
-3.23861931,8.77142847,1.80870965,0.95722502,0.09872857,1.10815975,1.38458994,2.46363075,0.16824794,3.17882464
-3.23261631,8.85082598,1.80497460,0.95804445,0.09403359,1.10831410,1.42813634,2.48946088,0.16980152,3.23498478
-3.22661331,8.90306441,1.79460294,0.95584976,0.08930712,1.10406285,1.46845619,2.50798840,0.17072776,3.28313144
-3.22061031,8.92667461,1.77758980,0.95060498,0.08459031,1.09540252,1.50476663,2.51877960,0.17100766,3.32225324
-3.21460730,8.92070680,1.75406331,0.94233482,0.07991851,1.08243068,1.53631693,2.52154833,0.17063957,3.35144750
-3.20860430,8.88475352,1.72428113,0.93112334,0.07532153,1.06534176,1.56240928,2.51616359,0.16963858,3.36994566
-3.20260130,8.81895316,1.68862211,0.91711032,0.07082414,1.04441915,1.58241833,2.50265124,0.16803518,3.37713444
-3.19659830,8.72397406,1.64757361,0.90048569,0.06644683,1.02002398,1.59580907,2.48118977,0.16587342,3.37257205
-3.19059530,8.60098062,1.60171478,0.88148209,0.06220657,0.99258114,1.60215223,2.45210062,0.16320844,3.35599913
-3.18459230,8.45158376,1.55169701,0.86036607,0.05811779,0.96256329,1.60113698,2.41583366,0.16010372,3.32734406
-3.17858929,8.27777859,1.49822215,0.83742834,0.05419322,0.93047355,1.59258024,2.37294878,0.15662804,3.28672291
-3.17258629,8.08187341,1.44201987,0.81297364,0.05044486,0.89682803,1.57643257,2.32409497,0.15285238,3.23443430
-3.16658329,7.86641375,1.38382513,0.78731061,0.04688473,0.86213873,1.55278039,2.26998808,0.14884693,3.17094957
-3.16058029,7.63410601,1.32435696,0.76074246,0.04352566,0.82689794,1.52184441,2.21138864,0.14467827,3.09689921
-3.15457729,7.38774448,1.26429937,0.73355855,0.04038194,0.79156470,1.48397460,2.14908124,0.14040698,3.01305602
-3.14857429,7.13014540,1.20428551,0.70602763,0.03746991,0.75655403,1.43964162,2.08385643,0.13608575,2.92031606
-3.14257129,6.86409106,1.14488536,0.67839273,0.03480843,0.72222924,1.38942529,2.01649635,0.13175797,2.81967813
-3.13656828,6.59228595,1.08659759,0.65086808,0.03241932,0.68889765,1.33400038,1.94776454,0.12745705,2.71222254
-3.13056528,6.31732622,1.02984565,0.62363806,0.03032771,0.65680966,1.27412027,1.87840046,0.12320626,2.59908999
-3.12456228,6.04168260,0.97497792,0.59685800,0.02856237,0.62616105,1.21059902,1.80911862,0.11901925,2.48146109
-3.11855928,5.76769616,0.92227160,0.57065681,0.02715595,0.59709805,1.14429247,1.74061207,0.11490110,2.36053699
-3.11255628,5.49758517,0.87193973,0.54514098,0.02614520,0.56972479,1.07607906,1.67355940,0.11084973,2.23752163
-3.10655328,5.23346087,0.82414079,0.52039964,0.02557108,0.54411237,1.00684078,1.60863449,0.10685778,2.11360562
-3.10055028,4.97734927,0.77898977,0.49651030,0.02547877,0.52030892,0.93744506,1.54651779,0.10291458,1.98995207
-3.09454727,4.73121579,0.73657012,0.47354474,0.02591757,0.49834987,0.86872790,1.48790775,0.09900827,1.86768411
-3.08854427,4.49698930,0.69694554,0.45157456,0.02694065,0.47826766,0.80147880,1.43353115,0.09512782,1.74787429
-3.08254127,4.27658259,0.66017089,0.43067610,0.02860446,0.46010034,0.73642778,1.38415099,0.09126487,1.63153540
-3.07653827,4.07190607,0.62630141,0.41093430,0.03096809,0.44389836,0.67423462,1.34057059,0.08741532,1.51961260
-3.07053527,3.88487246,0.59539986,0.39244513,0.03409209,0.42972920,0.61548064,1.30363316,0.08358049,1.41297667
-3.06453227,3.71739050,0.56754104,0.37531659,0.03803717,0.41767949,0.56066279,1.27421571,0.07976792,1.31241792
-3.05852926,3.57134663,0.54281348,0.35966798,0.04286245,0.40785448,0.51019008,1.25321711,0.07599169,1.21864076
-3.05252626,3.44857436,0.52131841,0.34562762,0.04862335,0.40037491,0.46438219,1.24154002,0.07227226,1.13225849
-3.04652326,3.35081180,0.50316598,0.33332896,0.05536925,0.39537149,0.42346998,1.24006702,0.06863588,1.05378838
-3.04052026,3.27964862,0.48846911,0.32290548,0.06314078,0.39297719,0.38759752,1.24963136,0.06511373,0.98364679
-3.03451726,3.23646456,0.47733543,0.31448447,0.07196695,0.39331795,0.35682553,1.27098342,0.06174055,0.92214454
-3.02851426,3.22236206,0.46985781,0.30818008,0.08186220,0.39650216,0.33113580,1.30475417,0.05855319,0.86948239
-3.02251126,3.23809639,0.46610404,0.30408608,0.09282336,0.40260971,0.31043626,1.35141685,0.05558897,0.82574699
-3.01650825,3.28400659,0.46610637,0.30226865,0.10482686,0.41168103,0.29456666,1.41124903,0.05288391,0.79090748
-3.01050525,3.35995133,0.46985154,0.30275962,0.11782619,0.42370695,0.28330440,1.48429655,0.05047110,0.76481304
-3.00450225,3.46525316,0.47727187,0.30555049,0.13174979,0.43861981,0.27637070,1.57034149,0.04837909,0.74719174
-2.99849925,3.59865515,0.48823792,0.31058772,0.14649958,0.45628654,0.27343671,1.66887594,0.04663048,0.73765101
-2.99249625,3.75829295,0.50255328,0.31776940,0.16195029,0.47650398,0.27412978,1.77908349,0.04524080,0.73568026
-2.98649325,3.94168523,0.51995174,0.32694364,0.17794957,0.49899697,0.27803989,1.89982980,0.04421762,0.74065569
-2.98049025,4.14574469,0.54009720,0.33790879,0.19431919,0.52341931,0.28472611,2.02966368,0.04356001,0.75184782
-2.97448724,4.36681081,0.56258627,0.35041564,0.21085723,0.54935779,0.29372340,2.16682950,0.04325831,0.76843178
-2.96848424,4.60070488,0.58695373,0.36417148,0.22734130,0.57633924,0.30454967,2.30929125,0.04329429,0.78950037
-2.96248124,4.84280673,0.61268057,0.37884601,0.24353285,0.60384030,0.31671312,2.45476836,0.04364160,0.81408005
-2.95647824,5.08815159,0.63920446,0.39407892,0.25918235,0.63129987,0.32972003,2.60078243,0.04426658,0.84114929
-2.95047524,5.33154455,0.66593227,0.40948888,0.27403525,0.65813356,0.34308273,2.74471393,0.04512927,0.86965934
-2.94447224,5.56768910,0.69225421,0.42468366,0.28783857,0.68374975,0.35632785,2.88386709,0.04618477,0.89855656
-2.93846923,5.79132568,0.71755912,0.43927097,0.30034781,0.70756673,0.36900460,3.01554094,0.04738470,0.92680599
-2.93246623,5.99737512,0.74125033,0.45286970,0.31133400,0.72903005,0.38069300,3.13710395,0.04867883,0.95341519
-2.92646323,6.18108200,0.76276152,0.46512105,0.32059046,0.74762972,0.39101162,3.24606954,0.05001684,0.97745774
-2.92046023,6.33815224,0.78157214,0.47569929,0.32793923,0.76291623,0.39962485,3.34016966,0.05134997,0.99809552
-2.91445723,6.46487969,0.79722167,0.48432149,0.33323661,0.77451514,0.40624924,3.41742340,0.05263278,1.01459884
-2.90845423,6.55825667,0.80932240,0.49075611,0.33637781,0.78213938,0.41065868,3.47619787,0.05382465,1.02636382
-2.90245123,6.61606393,0.81757017,0.49482997,0.33730028,0.78559892,0.41268828,3.51525907,0.05489124,1.03292621
-2.89644822,6.63693654,0.82175283,0.49643335,0.33598580,0.78480741,0.41223670,3.53381032,0.05580561,1.03397108
-2.89044522,6.62040292,0.82175602,0.49552309,0.33246099,0.77978557,0.40926676,3.53151703,0.05654920,1.02933810
-2.88444222,6.56689558,0.81756632,0.49212349,0.32679642,0.77066117,0.40380440,3.50851657,0.05711236,1.01902202
-2.87843922,6.47773315,0.80927146,0.48632510,0.31910427,0.75766575,0.39593585,3.46541304,0.05749463,1.00316847
-2.87243622,6.35507464,0.79705782,0.47828132,0.30953459,0.74112801,0.38580323,3.40325718,0.05770468,0.98206520
-2.86643322,6.20184783,0.78120521,0.46820307,0.29827051,0.72146442,0.37359869,3.32351250,0.05775986,0.95612908
-2.86043022,6.02165498,0.76207929,0.45635171,0.28552237,0.69916721,0.35955727,3.22800898,0.05768540,0.92588951
-2.85442721,5.81865959,0.74012176,0.44303041,0.27152129,0.67479036,0.34394887,3.11888653,0.05751334,0.89196879
-2.84842421,5.59745892,0.71583875,0.42857447,0.25651226,0.64893397,0.32706950,2.99853046,0.05728119,0.85506038
-2.84242121,5.36294715,0.68978787,0.41334074,0.24074707,0.62222771,0.30923230,2.86950177,0.05703030,0.81590576
-2.83641821,5.12017448,0.66256414,0.39769669,0.22447751,0.59531380,0.29075851,2.73446488,0.05680419,0.77527089
-2.83041521,4.87420717,0.63478546,0.38200946,0.20794883,0.56883013,0.27196876,2.59611569,0.05664666,0.73392307
-2.82441221,4.62999344,0.60707785,0.36663522,0.19139397,0.54339397,0.25317507,2.45711246,0.05659999,0.69260904
-2.81840920,4.39223962,0.58006101,0.35190926,0.17502852,0.51958685,0.23467358,2.32001185,0.05670316,0.65203499
-2.81240620,4.16530015,0.55433448,0.33813705,0.15904664,0.49794089,0.21673837,2.18721223,0.05699019,0.61284918
-2.80640320,3.95308457,0.53046482,0.32558655,0.14361798,0.47892691,0.19961649,2.06090565,0.05748871,0.57562747
-2.80040020,3.75898347,0.50897403,0.31448207,0.12888574,0.46294469,0.18352412,1.94303964,0.05821879,0.54086224
-2.79439720,3.58581480,0.49032956,0.30499961,0.11496567,0.45031538,0.16864407,1.83528941,0.05919207,0.50895479
-2.78839420,3.43579085,0.47493594,0.29726400,0.10194604,0.44127633,0.15512441,1.73904061,0.06041126,0.48021120
-2.78239120,3.31050566,0.46312832,0.29134774,0.08988858,0.43597819,0.14307832,1.65538216,0.06187002,0.45484155
-2.77638819,3.21094152,0.45516788,0.28727151,0.07883002,0.43448444,0.13258481,1.58510861,0.06355319,0.43296239
-2.77038519,3.13749309,0.45123923,0.28500631,0.06878439,0.43677309,0.12369042,1.52873083,0.06543745,0.41460188
-2.76438219,3.09000673,0.45144960,0.28447704,0.05974568,0.44274055,0.11641152,1.48649359,0.06749223,0.39970736
-2.75837919,3.06783235,0.45582993,0.28556742,0.05169084,0.45220738,0.11073724,1.45839876,0.06968105,0.38815490
-2.75237619,3.06988514,0.46433751,0.28812593,0.04458296,0.46492577,0.10663261,1.44423224,0.07196303,0.37976019
-2.74637319,3.09471385,0.47686015,0.29197260,0.03837452,0.48058844,0.10404210,1.44359313,0.07429459,0.37429039
-2.74037019,3.14057287,0.49322155,0.29690643,0.03301049,0.49883876,0.10289303,1.45592349,0.07663130,0.37147642
-2.73436718,3.20549505,0.51318764,0.30271301,0.02843138,0.51928168,0.10309910,1.48053736,0.07892974,0.37102516
-2.72836418,3.28736254,0.53647373,0.30917225,0.02457601,0.54149519,0.10456358,1.51664763,0.08114935,0.37263126
-2.72236118,3.38397345,0.56275193,0.31606584,0.02138400,0.56504196,0.10718243,1.56339002,0.08325410,0.37598805
-2.71635818,3.49310220,0.59165890,0.32318425,0.01879797,0.58948083,0.11084695,1.61984317,0.08521401,0.38079740
-2.71035518,3.61255196,0.62280340,0.33033294,0.01676541,0.61437780,0.11544622,1.68504486,0.08700646,0.38677819
-2.70435218,3.74019839,0.65577362,0.33733781,0.01524022,0.63931615,0.12086912,1.75800397,0.08861705,0.39367324
-2.69834917,3.87402389,0.69014396,0.34404944,0.01418393,0.66390548,0.12700599,1.83770862,0.09004027,0.40125474
-2.69234617,4.01214257,0.72548129,0.35034630,0.01356659,0.68778941,0.13374996,1.92313111,0.09127974,0.40932799
-2.68634317,4.15281633,0.76135053,0.35613665,0.01336734,0.71065169,0.14099797,2.01323028,0.09234803,0.41773364
-2.68034017,4.29446303,0.79731958,0.36135933,0.01357476,0.73222067,0.14865158,2.10695240,0.09326626,0.42634851
-2.67433717,4.43565810,0.83296374,0.36598329,0.01418686,0.75227210,0.15661744,2.20323175,0.09406318,0.43508513
-2.66833417,4.57513109,0.86786964,0.37000607,0.01521082,0.77063016,0.16480777,2.30099181,0.09477418,0.44389029
-2.66233117,4.71175902,0.90163894,0.37345138,0.01666254,0.78716702,0.17314067,2.39914834,0.09543986,0.45274267
-2.65632816,4.84455827,0.93389190,0.37636591,0.01856584,0.80180100,0.18154037,2.49661508,0.09610461,0.46165004
-2.65032516,4.97267662,0.96427111,0.37881552,0.02095149,0.81449350,0.18993758,2.59231298,0.09681496,0.47064605
-2.64432216,5.09538706,0.99244543,0.38088115,0.02385597,0.82524519,0.19826989,2.68518316,0.09761798,0.47978689
-2.63831916,5.21208433,1.01811444,0.38265455,0.02732001,0.83409156,0.20648218,2.77420374,0.09855968,0.48914816
-2.63231616,5.32228500,1.04101319,0.38423405,0.03138695,0.84109816,0.21452728,2.85841031,0.09968354,0.49882182
-2.62631316,5.42563135,1.06091760,0.38572064,0.03610087,0.84635601,0.22236661,2.93691926,0.10102917,0.50891362
-2.62031016,5.52189864,1.07765000,0.38721437,0.04150463,0.84997712,0.22997095,3.00895301,0.10263117,0.51954086
-2.61430715,5.61100517,1.09108502,0.38881129,0.04763773,0.85209061,0.23732122,3.07386594,0.10451829,0.53083047
-2.60830415,5.69302387,1.10115515,0.39060101,0.05453416,0.85283935,0.24440926,3.13116936,0.10671270,0.54291747
-2.60230115,5.76819396,1.10785603,0.39266476,0.06222024,0.85237728,0.25123845,3.18055409,0.10922963,0.55594358
-2.59629815,5.83693092,1.11125069,0.39507418,0.07071251,0.85086739,0.25782423,3.22190903,0.11207718,0.57005589
-2.59029515,5.89983304,1.11147263,0.39789056,0.08001573,0.84848023,0.26419424,3.25533417,0.11525636,0.58540538
-2.58429215,5.95768270,1.10872710,0.40116453,0.09012120,0.84539282,0.27038823,3.28114687,0.11876133,0.60214519
-2.57828914,6.01144110,1.10329043,0.40493622,0.10100520,0.84178780,0.27645749,3.29988048,0.12257971,0.62042836
-2.57228614,6.06223508,1.09550690,0.40923553,0.11262797,0.83785263,0.28246378,3.31227471,0.12669309,0.64040498
-2.56628314,6.11133539,1.08578315,0.41408260,0.12493294,0.83377850,0.28847788,3.31925769,0.13107754,0.66221867
-2.56028014,6.16012634,1.07457998,0.41948828,0.13784655,0.82975887,0.29457750,3.32192010,0.13570415,0.68600227
-2.55427714,6.21006709,1.06240155,0.42545452,0.15127852,0.82598745,0.30084478,3.32148209,0.14053956,0.71187273
-2.54827414,6.26264553,1.04978238,0.43197456,0.16512266,0.82265544,0.30736336,3.31925428,0.14554651,0.73992547
-2.54227114,6.31932640,1.03727224,0.43903299,0.17925817,0.81994794,0.31421506,3.31659440,0.15068427,0.77022804
-2.53626813,6.38149524,1.02541970,0.44660558,0.19355148,0.81803964,0.32147632,3.31486121,0.15590906,0.80281358
-2.53026513,6.45040073,1.01475463,0.45465883,0.20785848,0.81708984,0.32921451,3.31536788,0.16117445,0.83767413
-2.52426213,6.52709771,1.00577047,0.46314944,0.22202718,0.81723678,0.33748420,3.31933660,0.16643167,0.87475424
-2.51825913,6.61239356,0.99890703,0.47202367,0.23590065,0.81859177,0.34632369,3.32785651,0.17162998,0.91394506
-2.51225613,6.70680041,0.99453427,0.48121664,0.24932016,0.82123317,0.35575172,3.34184657,0.17671695,0.95507946
-2.50625313,6.81049565,0.99293803,0.49065174,0.26212849,0.82520060,0.36576469,3.36202506,0.18163891,0.99792829
-2.50025013,6.92329278,0.99430823,0.50024018,0.27417315,0.83048983,0.37633458,3.38888681,0.18634132,1.04219829
-2.49424712,7.04462459,0.99873000,0.50988087,0.28530955,0.83704849,0.38740741,3.42268910,0.19076936,1.08753190
-2.48824412,7.17353964,1.00617836,0.51946062,0.29540402,0.84477319,0.39890274,3.46344678,0.19486852,1.13350915
-2.48224112,7.30871337,1.01651665,0.52885480,0.30433643,0.85350814,0.41071401,3.51093668,0.19858533,1.17965191
-2.47623812,7.44847373,1.02949887,0.53792845,0.31200258,0.86304569,0.42270984,3.56471118,0.20186827,1.22543044
-2.47023512,7.59084141,1.04477604,0.54653807,0.31831610,0.87312890,0.43473646,3.62412036,0.20466868,1.27027248
-2.46423212,7.73358378,1.06190634,0.55453380,0.32320989,0.88345626,0.44662100,3.68834185,0.20694180,1.31357450
-2.45822911,7.87428115,1.08036880,0.56176227,0.32663721,0.89368853,0.45817582,3.75641735,0.20864794,1.35471520
-2.45222611,8.01040366,1.09958005,0.56806990,0.32857214,0.90345769,0.46920362,3.82729446,0.20975361,1.39307074
-2.44622311,8.13939632,1.11891363,0.57330664,0.32900970,0.91237756,0.47950325,3.89987231,0.21023263,1.42803138
-2.44022011,8.25876950,1.13772110,0.57733007,0.32796551,0.92005602,0.48887608,3.97304939,0.21006726,1.45901911
-2.43421711,8.36619171,1.15535422,0.58000968,0.32547506,0.92610810,0.49713260,4.04577189,0.20924918,1.48550558
-2.42821411,8.45958126,1.17118726,0.58123129,0.32159267,0.93016971,0.50409912,4.11708063,0.20778038,1.50702971
-2.42221111,8.53719313,1.18463883,0.58090129,0.31639011,0.93191111,0.50962422,4.18615507,0.20567374,1.52321442
-2.41620810,8.59769762,1.19519197,0.57895067,0.30995500,0.93104977,0.51358472,4.25235236,0.20295358,1.53378167
-2.41020510,8.64024697,1.20241208,0.57533860,0.30238911,0.92736184,0.51589086,4.31523997,0.19965577,1.53856516
-2.40420210,8.66452687,1.20596164,0.57005539,0.29380637,0.92069163,0.51649050,4.37462041,0.19582761,1.53752018
-2.39819910,8.67078990,1.20561135,0.56312463,0.28433089,0.91095880,0.51537203,4.43054655,0.19152748,1.53072990
-2.39219610,8.65986867,1.20124694,0.55460442,0.27409491,0.89816250,0.51256585,4.48332677,0.18682404,1.51840787
-2.38619310,8.63316705,1.19287170,0.54458754,0.26323666,0.88238253,0.50814437,4.53351913,0.18179525,1.50089623
-2.38019010,8.59262890,1.18060425,0.53320051,0.25189827,0.86377723,0.50222038,4.58191422,0.17652698,1.47865977
-2.37418709,8.54068449,1.16467201,0.52060143,0.24022369,0.84257807,0.49494381,4.62950711,0.17111144,1.45227562
-2.36818409,8.48017610,1.14540041,0.50697679,0.22835656,0.81908138,0.48649712,4.67745886,0.16564534,1.42241901
-2.36218109,8.41426495,1.12319851,0.49253706,0.21643824,0.79363735,0.47708935,4.72704897,0.16022786,1.38984543
-2.35617809,8.34632305,1.09854163,0.47751144,0.20460580,0.76663701,0.46694915,4.77962051,0.15495847,1.35536976
-2.35017509,8.27981404,1.07195189,0.46214178,0.19299011,0.73849766,0.45631704,4.83651998,0.14993472,1.31984318
-2.34417209,8.21816802,1.04397740,0.44667590,0.18171406,0.70964758,0.44543738,4.89903481,0.14524993,1.28412858
-2.33816908,8.16465583,1.01517129,0.43136064,0.17089079,0.68051059,0.43455016,4.96833122,0.14099105,1.24907547
-2.33216608,8.12226849,0.98607135,0.41643476,0.16062209,0.65149148,0.42388330,5.04539560,0.13723653,1.21549534
-2.32616308,8.09360728,0.95718132,0.40212213,0.15099702,0.62296264,0.41364550,5.13098262,0.13405445,1.18413834
-2.32016008,8.08078984,0.92895449,0.38862537,0.14209057,0.59525274,0.40402021,5.22557283,0.13150082,1.15567227
-2.31415708,8.08537683,0.90178049,0.37612014,0.13396261,0.56863795,0.39516076,5.32934255,0.12961823,1.13066457
-2.30815408,8.10832273,0.87597551,0.36475053,0.12665706,0.54333576,0.38718703,5.44214791,0.12843478,1.10956809
-2.30215108,8.14995341,0.85177644,0.35462548,0.12020136,0.51950199,0.38018361,5.56352457,0.12796347,1.09271095
-2.29614807,8.20997149,0.82933891,0.34581643,0.11460611,0.49723057,0.37419964,5.69270353,0.12820183,1.08029113
-2.29014507,8.28748924,0.80873913,0.33835647,0.10986520,0.47655631,0.36925009,5.82864286,0.12913211,1.07237556
-2.28414207,8.38108755,0.78997922,0.33224065,0.10595611,0.45746014,0.36531854,5.97007399,0.13072171,1.06890398
-2.27813907,8.48889754,0.77299558,0.32742775,0.10284068,0.43987642,0.36236119,6.11556041,0.13292409,1.06969709
-2.27213607,8.60870103,0.75766962,0.32384321,0.10046615,0.42370192,0.36031177,6.26356606,0.13567999,1.07446872
-2.26613307,8.73804427,0.74384021,0.32138315,0.09876658,0.40880585,0.35908726,6.41252955,0.13891893,1.08284145
-2.26013007,8.87435931,0.73131709,0.31991928,0.09766457,0.39504027,0.35859397,6.56094052,0.14256102,1.09436488
-2.25412706,9.01508665,0.71989448,0.31930449,0.09707326,0.38225044,0.35873369,6.70741369,0.14651891,1.10853597
-2.24812406,9.15779293,0.70936412,0.31937886,0.09689862,0.37028445,0.35940964,6.85075655,0.15069996,1.12482041
-2.24212106,9.30027777,0.69952726,0.31997586,0.09704192,0.35900177,0.36053202,6.99002671,0.15500846,1.14267429
-2.23611806,9.44066448,0.69020488,0.32092852,0.09740223,0.34828029,0.36202271,7.12457563,0.15934784,1.16156519
-2.23011506,9.57747034,0.68124581,0.32207526,0.09787916,0.33802162,0.36381915,7.25407605,0.16362292,1.18099175
-2.22411206,9.70965314,0.67253257,0.32326522,0.09837539,0.32815447,0.36587709,7.37853142,0.16774202,1.20050114
-2.21810905,9.83663238,0.66398461,0.32436286,0.09879919,0.31863616,0.36817221,7.49826663,0.17161890,1.21970354
-2.21210605,9.95828425,0.65555923,0.32525175,0.09906674,0.30945228,0.37070045,7.61390033,0.17517463,1.23828326
-2.20610305,10.07491159,0.64725003,0.32583736,0.09910414,0.30061464,0.37347713,7.72630028,0.17833906,1.25600594
-2.20010005,10.18719071,0.63908339,0.32604874,0.09884913,0.29215787,0.37653497,7.83652399,0.18105222,1.27272161
-2.19409705,10.29609848,0.63111319,0.32583925,0.09825237,0.28413490,0.37992089,7.94574782,0.18326527,1.28836347
-2.18809405,10.40282377,0.62341427,0.32518609,0.09727831,0.27661165,0.38369198,8.05518822,0.18494126,1.30294257
-2.18209105,10.50866826,0.61607494,0.32408897,0.09590557,0.26966139,0.38791068,8.16601931,0.18605554,1.31653851
-2.17608804,10.61494180,0.60918916,0.32256779,0.09412682,0.26335892,0.39263938,8.27929101,0.18659588,1.32928666
-2.17008504,10.72285782,0.60284875,0.32065962,0.09194830,0.25777516,0.39793479,8.39585213,0.18656222,1.34136260
-2.16408204,10.83343418,0.59713610,0.31841507,0.08938876,0.25297218,0.40384216,8.51628209,0.18596624,1.35296437
-2.15807904,10.94740442,0.59211773,0.31589428,0.08647818,0.24899905,0.41038985,8.64083506,0.18483055,1.36429359
-2.15207604,11.06514371,0.58783903,0.31316275,0.08325602,0.24588864,0.41758440,8.76939897,0.18318770,1.37553639
-2.14607304,11.18661328,0.58432050,0.31028712,0.07976938,0.24365551,0.42540636,8.90147172,0.18107897,1.38684506
-2.14007004,11.31132598,0.58155559,0.30733125,0.07607093,0.24229487,0.43380720,9.03615563,0.17855293,1.39832166
-2.13406703,11.43833457,0.57951027,0.30435275,0.07221679,0.24178276,0.44270755,9.17217035,0.17566402,1.41000435
-2.12806403,11.56624358,0.57812440,0.30139994,0.06826445,0.24207720,0.45199682,9.30788387,0.17247083,1.42185746
-2.12206103,11.69324414,0.57731481,0.29850977,0.06427084,0.24312047,0.46153444,9.44136008,0.16903460,1.43376579
-2.11605803,11.81717028,0.57697990,0.29570635,0.06029052,0.24484209,0.47115272,9.57042079,0.16541751,1.44553383
-2.11005503,11.93557436,0.57700574,0.29300045,0.05637414,0.24716266,0.48066126,9.69271953,0.16168119,1.45688988
-2.10405203,12.04581817,0.57727314,0.29038986,0.05256724,0.24999815,0.48985286,9.80582387,0.15788528,1.46749521
-2.09804902,12.14517563,0.57766566,0.28786060,0.04890926,0.25326457,0.49851068,9.90730260,0.15408613,1.47695773
-2.09204602,12.23094260,0.57807790,0.28538878,0.04543300,0.25688277,0.50641635,9.99481414,0.15033572,1.48484966
-2.08604302,12.30054865,0.57842391,0.28294316,0.04216430,0.26078319,0.51335876,10.06619239,0.14668071,1.49072831
-2.08004002,12.35166586,0.57864515,0.28048807,0.03912206,0.26491045,0.51914300,10.11952618,0.14316178,1.49415886
-2.07403702,12.38230946,0.57871763,0.27798664,0.03631852,0.26922738,0.52359922,10.15322927,0.13981313,1.49473793
-2.06803402,12.39092587,0.57865786,0.27540408,0.03375978,0.27371863,0.52659075,10.16609769,0.13666226,1.49211674
-2.06203102,12.37646382,0.57852706,0.27271075,0.03144645,0.27839333,0.52802114,10.15735220,0.13372984,1.48602248
-2.05602801,12.33842536,0.57843367,0.26988493,0.02937446,0.28328710,0.52783991,10.12666412,0.13102991,1.47627679
-2.05002501,12.27689421,0.57853346,0.26691515,0.02753596,0.28846295,0.52604635,10.07416353,0.12857015,1.46281025
-2.04402201,12.19254032,0.57902751,0.26380180,0.02592018,0.29401117,0.52269150,10.00042967,0.12635227,1.44567214
-2.03801901,12.08660024,0.58015770,0.26055805,0.02451431,0.30004820,0.51787791,9.90646420,0.12437259,1.42503487
-2.03201601,11.96083450,0.58219997,0.25721004,0.02330437,0.30671444,0.51175741,9.79364858,0.12262266,1.40119293
-2.02601301,11.81746393,0.58545546,0.25379625,0.02227589,0.31417103,0.50452668,9.66368781,0.12108990,1.37455628
-2.02001001,11.65908822,0.59023975,0.25036618,0.02141462,0.32259579,0.49642119,9.51854307,0.11975835,1.34563870
-2.01400700,11.48859062,0.59687078,0.24697848,0.02070702,0.33217836,0.48770743,9.36035667,0.11860932,1.31504169
-2.00800400,11.30903336,0.60565574,0.24369840,0.02014072,0.34311474,0.47867408,9.19137255,0.11762220,1.28343466
-2.00200100,11.12354891,0.61687770,0.24059514,0.01970475,0.35560144,0.46962242,9.01385624,0.11677508,1.25153264
-1.99599800,10.93523211,0.63078236,0.23773879,0.01938982,0.36982941,0.46085639,8.83001769,0.11604541,1.22007242
-1.98999500,10.74703806,0.64756572,0.23519747,0.01918833,0.38597806,0.45267283,8.64194048,0.11541071,1.18978831
-1.98399200,10.56169028,0.66736322,0.23303447,0.01909444,0.40420940,0.44535228,8.45152041,0.11484907,1.16138872
-1.97798899,10.38160302,0.69024074,0.23130587,0.01910393,0.42466265,0.43915068,8.26041580,0.11433972,1.13553427
-1.97198599,10.20882035,0.71618823,0.23005844,0.01921409,0.44744951,0.43429233,8.07001144,0.11386354,1.11281862
-1.96598299,10.04497426,0.74511592,0.22932818,0.01942349,0.47265001,0.43096433,7.88139712,0.11340348,1.09375224
-1.95997999,9.89126227,0.77685366,0.22913939,0.01973178,0.50030919,0.42931248,7.69536109,0.11294489,1.07874986
-1.95397699,9.74844448,0.81115319,0.22950434,0.02013934,0.53043469,0.42943896,7.51239790,0.11247587,1.06812165
-1.94797399,9.61685862,0.84769341,0.23042353,0.02064699,0.56299496,0.43140148,7.33272946,0.11198745,1.06206816
-1.94197099,9.49645094,0.88608827,0.23188634,0.02125565,0.59791841,0.43521390,7.15633749,0.11147375,1.06067882
-1.93596798,9.38682012,0.92589699,0.23387225,0.02196595,0.63509305,0.44084817,6.98300502,0.11093198,1.06393376
-1.92996498,9.28727071,0.96663607,0.23635215,0.02277791,0.67436682,0.44823733,6.81236433,0.11036235,1.07170846
-1.92396198,9.19687258,1.00779251,0.23928998,0.02369054,0.71554824,0.45727928,6.64394844,0.10976793,1.08378081
-1.91795898,9.11452275,1.04883761,0.24264427,0.02470146,0.75840749,0.46784121,6.47724339,0.10915429,1.09984006
-1.91195598,9.03900624,1.08924087,0.24636968,0.02580664,0.80267772,0.47976432,6.31173856,0.10852909,1.11949726
