energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.60380190,23.00674337,0.01459951,0.06763806,0.05478313,0.11589448,0.16349187,22.19672867
-5.59779890,23.32085963,0.01544442,0.06682658,0.05629912,0.11264729,0.15986704,22.48729993
-5.59179590,23.60476004,0.01639870,0.06595059,0.05765420,0.10981361,0.15676321,22.74788967
-5.58579290,23.85071546,0.01746776,0.06499615,0.05883808,0.10734455,0.15413143,22.97114187
-5.57978989,24.05127889,0.01865706,0.06395410,0.05984450,0.10519131,0.15192352,23.14997901
-5.57378689,24.19945736,0.01997191,0.06282030,0.06067147,0.10330621,0.15009332,23.27776489
-5.56778389,24.28888375,0.02141738,0.06159559,0.06132140,0.10164368,0.14859780,23.34846750
-5.56178089,24.31398316,0.02299805,0.06028558,0.06180110,0.10016105,0.14739792,23.35681668
-5.55577789,24.27012818,0.02471786,0.05890030,0.06212164,0.09881929,0.14645926,23.29845141
-5.54977489,24.15377706,0.02657984,0.05745364,0.06229801,0.09758364,0.14575240,23.17005095
-5.54377189,23.96258878,0.02858596,0.05596269,0.06234871,0.09642397,0.14525301,22.96944413
-5.53776888,23.69550955,0.03073684,0.05444698,0.06229516,0.09531509,0.14494168,22.69569166
-5.53176588,23.35282568,0.03303148,0.05292758,0.06216104,0.09423676,0.14480349,22.34913669
-5.52576288,22.93617920,0.03546707,0.05142626,0.06197142,0.09317365,0.14482732,21.93141999
-5.51975988,22.44854365,0.03803866,0.04996455,0.06175198,0.09211502,0.14500503,21.44545742
-5.51375688,21.89415925,0.04073899,0.04856287,0.06152804,0.09105431,0.14533038,20.89537875
-5.50775388,21.27842853,0.04355817,0.04723969,0.06132363,0.08998854,0.14579789,20.28642894
-5.50175088,20.60777527,0.04648358,0.04601081,0.06116061,0.08891766,0.14640156,19.62483432
-5.49574787,19.88947146,0.04949967,0.04488869,0.06105780,0.08784380,0.14713374,18.91763825
-5.48974487,19.13143884,0.05258794,0.04388201,0.06103024,0.08677039,0.14798388,18.17251227
-5.48374187,18.34203260,0.05572696,0.04299523,0.06108854,0.08570148,0.14893754,17.39754989
-5.47773887,17.52981616,0.05889252,0.04222847,0.06123848,0.08464086,0.14997557,16.60105152
-5.47173587,16.70333620,0.06205787,0.04157743,0.06148068,0.08359147,0.15107357,15.79130905
-5.46573287,15.87090709,0.06519415,0.04103353,0.06181059,0.08255479,0.15220160,14.97639886
-5.45972986,15.04041346,0.06827095,0.04058422,0.06221864,0.08153045,0.15332431,14.16399158
-5.45372686,14.21913846,0.07125693,0.04021341,0.06269065,0.08051597,0.15440142,13.36118565
-5.44772386,13.41362371,0.07412064,0.03990207,0.06320841,0.07950672,0.15538855,12.57437068
-5.44172086,12.62956530,0.07683142,0.03962888,0.06375049,0.07849603,0.15623838,11.80912469
-5.43571786,11.87174801,0.07936033,0.03937104,0.06429315,0.07747549,0.15690218,11.07014749
-5.42971486,11.14401789,0.08168112,0.03910508,0.06481146,0.07643536,0.15733146,10.36123047
-5.42371186,10.44929134,0.08377114,0.03880773,0.06528033,0.07536519,0.15747982,9.68526132
-5.41770885,9.78959688,0.08561225,0.03845676,0.06567568,0.07425441,0.15730485,9.04426018
-5.41170585,9.16614458,0.08719150,0.03803176,0.06597546,0.07309302,0.15676996,8.43944254
-5.40570285,8.57941666,0.08850171,0.03751491,0.06616063,0.07187224,0.15584604,7.87130322
-5.39969985,8.02927249,0.08954174,0.03689155,0.06621587,0.07058509,0.15451279,7.33971478
-5.39369685,7.51506090,0.09031662,0.03615067,0.06613020,0.06922692,0.15275982,6.84403403
-5.38769385,7.03573293,0.09083729,0.03528529,0.06589730,0.06779572,0.15058723,6.38321004
-5.38169085,6.58994917,0.09112015,0.03429256,0.06551553,0.06629232,0.14800574,5.95588812
-5.37568784,6.17617655,0.09118628,0.03317386,0.06498784,0.06472042,0.14503633,5.56050488
-5.36968484,5.79277095,0.09106048,0.03193456,0.06432128,0.06308638,0.14170947,5.19537077
-5.36368184,5.43804334,0.09077006,0.03058378,0.06352638,0.06139896,0.13806384,4.85873776
-5.35767884,5.11030853,0.09034359,0.02913392,0.06261642,0.05966879,0.13414472,4.54885107
-5.35167584,4.80791710,0.08980944,0.02760017,0.06160645,0.05790782,0.13000217,4.26398522
-5.34567284,4.52927189,0.08919451,0.02599981,0.06051236,0.05612867,0.12568893,4.00246549
-5.33966983,4.27283181,0.08852287,0.02435160,0.05934998,0.05434397,0.12125833,3.76267704
-5.33366683,4.03710594,0.08781466,0.02267510,0.05813410,0.05256567,0.11676232,3.54306428
-5.32766383,3.82064129,0.08708518,0.02098994,0.05687780,0.05080453,0.11224950,3.34212353
-5.32166083,3.62200776,0.08634425,0.01931527,0.05559178,0.04906957,0.10776362,3.15839199
-5.31565783,3.43978338,0.08559584,0.01766913,0.05428400,0.04736772,0.10334219,2.99043592
-5.30965483,3.27254243,0.08483805,0.01606800,0.05295944,0.04570365,0.09901570,2.83684035
-5.30365183,3.11884857,0.08406338,0.01452642,0.05162014,0.04407971,0.09480705,2.69620247
-5.29764882,2.97725410,0.08325934,0.01305675,0.05026543,0.04249600,0.09073155,2.56712957
-5.29164582,2.84630597,0.08240927,0.01166894,0.04889228,0.04095065,0.08679719,2.44824254
-5.28564282,2.72455818,0.08149335,0.01037053,0.04749587,0.03944021,0.08300536,2.33818452
-5.27963982,2.61058991,0.08048987,0.00916667,0.04607023,0.03796005,0.07935173,2.23563441
-5.27363682,2.50302774,0.07937644,0.00806024,0.04460890,0.03650496,0.07582745,2.13932383
-5.26763382,2.40057053,0.07813128,0.00705203,0.04310564,0.03506965,0.07242042,2.04805656
-5.26163082,2.30201496,0.07673449,0.00614098,0.04155510,0.03364929,0.06911659,1.96072853
-5.25562781,2.20627984,0.07516912,0.00532448,0.03995337,0.03224005,0.06590125,1.87634712
-5.24962481,2.11242757,0.07342213,0.00459865,0.03829847,0.03083949,0.06276024,1.79404813
-5.24362181,2.01968113,0.07148514,0.00395859,0.03659064,0.02944691,0.05968095,1.71310922
-5.23761881,1.92743571,0.06935489,0.00339876,0.03483259,0.02806357,0.05665314,1.63295896
-5.23161581,1.83526408,0.06703355,0.00291315,0.03302945,0.02669279,0.05366956,1.55318071
-5.22561281,1.74291556,0.06452867,0.00249557,0.03118872,0.02533994,0.05072628,1.47351132
-5.21960980,1.65030869,0.06185300,0.00213983,0.02932003,0.02401231,0.04782283,1.39383459
-5.21360680,1.55751811,0.05902400,0.00183991,0.02743474,0.02271886,0.04496211,1.31416986
-5.20760380,1.46475648,0.05606328,0.00159007,0.02554559,0.02146992,0.04215008,1.23465667
-5.20160080,1.37235249,0.05299581,0.00138497,0.02366615,0.02027672,0.03939534,1.15553600
-5.19559780,1.28072611,0.04984909,0.00121970,0.02181038,0.01915101,0.03670854,1.07712943
-5.18959480,1.19036237,0.04665226,0.00108979,0.01999211,0.01810452,0.03410180,0.99981693
-5.18359180,1.10178481,0.04343517,0.00099124,0.01822457,0.01714850,0.03158794,0.92401459
-5.17758879,1.01552981,0.04022753,0.00092050,0.01652002,0.01629317,0.02917991,0.85015302
-5.17158579,0.93212279,0.03705807,0.00087439,0.01488934,0.01554736,0.02689007,0.77865734
-5.16558279,0.85205701,0.03395384,0.00085011,0.01334183,0.01491804,0.02472970,0.70992944
-5.15957979,0.77577564,0.03093960,0.00084516,0.01188500,0.01440997,0.02270843,0.64433296
-5.15357679,0.70365754,0.02803729,0.00085729,0.01052445,0.01402550,0.02083390,0.58218131
-5.14757379,0.63600688,0.02526573,0.00088447,0.00926390,0.01376433,0.01911152,0.52372896
-5.14157079,0.57304659,0.02264037,0.00092482,0.00810518,0.01362349,0.01754426,0.46916585
-5.13556778,0.51491565,0.02017320,0.00097664,0.00704839,0.01359731,0.01613262,0.41861491
-5.12956478,0.46166973,0.01787274,0.00103832,0.00609203,0.01367759,0.01487478,0.37213240
-5.12356178,0.41328492,0.01574422,0.00110841,0.00523322,0.01385378,0.01376668,0.32971058
-5.11755878,0.36966409,0.01378973,0.00118559,0.00446789,0.01411339,0.01280238,0.29128254
-5.11155578,0.33064534,0.01200855,0.00126874,0.00379104,0.01444232,0.01197439,0.25672862
-5.10555278,0.29601200,0.01039745,0.00135695,0.00319695,0.01482546,0.01127409,0.22588401
-5.09954977,0.26550373,0.00895107,0.00144962,0.00267941,0.01524721,0.01069224,0.19854708
-5.09354677,0.23882828,0.00766228,0.00154654,0.00223194,0.01569217,0.01021953,0.17448814
-5.08754377,0.21567327,0.00652261,0.00164798,0.00184796,0.01614583,0.00984709,0.15345816
-5.08154077,0.19571787,0.00552259,0.00175483,0.00152095,0.01659527,0.00956709,0.13519725
-5.07553777,0.17864380,0.00465211,0.00186866,0.00124460,0.01702989,0.00937332,0.11944254
-5.06953477,0.16414550,0.00390076,0.00199192,0.00101289,0.01744214,0.00926174,0.10593540
-5.06353177,0.15193925,0.00325811,0.00212803,0.00082020,0.01782816,0.00923097,0.09442774
-5.05752876,0.14177097,0.00271395,0.00228149,0.00066138,0.01818842,0.00928281,0.08468732
-5.05152576,0.13342266,0.00225851,0.00245804,0.00053171,0.01852823,0.00942261,0.07650209
-5.04552276,0.12671740,0.00188264,0.00266470,0.00042700,0.01885815,0.00965965,0.06968345
-5.03951976,0.12152276,0.00157791,0.00290988,0.00034354,0.01919428,0.01000731,0.06406852
-5.03351676,0.11775277,0.00133669,0.00320338,0.00027812,0.01955843,0.01048322,0.05952139
-5.02751376,0.11536831,0.00115222,0.00355641,0.00022795,0.01997805,0.01110924,0.05593349
-5.02151076,0.11437600,0.00101862,0.00398150,0.00019070,0.02048608,0.01191131,0.05322310
-5.01550775,0.11482566,0.00093085,0.00449237,0.00016439,0.02112051,0.01291907,0.05133407
-5.00950475,0.11680637,0.00088471,0.00510379,0.00014742,0.02192379,0.01416540,0.05023391
-5.00350175,0.12044117,0.00087671,0.00583122,0.00013846,0.02294206,0.01568569,0.04991119
-4.99749875,0.12588057,0.00090406,0.00669055,0.00013647,0.02422408,0.01751694,0.05037252
-4.99149575,0.13329483,0.00096450,0.00769762,0.00014060,0.02582005,0.01969671,0.05163904
-4.98549275,0.14286531,0.00105624,0.00886769,0.00015020,0.02778019,0.02226183,0.05374253
-4.97948974,0.15477491,0.00117779,0.01021495,0.00016475,0.03015315,0.02524695,0.05672137
-4.97348674,0.16919786,0.00132787,0.01175179,0.00018382,0.03298426,0.02868301,0.06061618
-4.96748374,0.18628904,0.00150529,0.01348818,0.00020708,0.03631373,0.03259555,0.06546549
-4.96148074,0.20617317,0.00170878,0.01543095,0.00023421,0.04017473,0.03700305,0.07130137
-4.95547774,0.22893413,0.00193692,0.01758311,0.00026493,0.04459147,0.04191521,0.07814522
-4.94947474,0.25460481,0.00218801,0.01994320,0.00029895,0.04957740,0.04733144,0.08600376
-4.94347174,0.28315783,0.00246000,0.02250470,0.00033593,0.05513349,0.05323940,0.09486545
-4.93746873,0.31449766,0.00275038,0.02525563,0.00037552,0.06124677,0.05961393,0.10469738
-4.93146573,0.34845444,0.00305617,0.02817815,0.00041730,0.06788922,0.06641628,0.11544280
-4.92546273,0.38478001,0.00337391,0.03124849,0.00046083,0.07501695,0.07359375,0.12701943
-4.91945973,0.42314651,0.00369960,0.03443701,0.00050557,0.08257001,0.08107991,0.13931862
-4.91345673,0.46314780,0.00402879,0.03770853,0.00055096,0.09047259,0.08879529,0.15220551
-4.90745373,0.50430404,0.00435664,0.04102288,0.00059642,0.09863396,0.09664881,0.16552023
-4.90145073,0.54606949,0.00467795,0.04433569,0.00064130,0.10694998,0.10453966,0.17908014
-4.89544772,0.58784343,0.00498735,0.04759952,0.00068500,0.11530520,0.11235992,0.19268322
-4.88944472,0.62898419,0.00527937,0.05076507,0.00072688,0.12357566,0.11999763,0.20611240
-4.88344172,0.66882579,0.00554863,0.05378265,0.00076639,0.13163221,0.12734035,0.21914080
-4.87743872,0.70669687,0.00578997,0.05660380,0.00080302,0.13934426,0.13427911,0.23153778
-4.87143572,0.74194108,0.00599861,0.05918295,0.00083636,0.14658392,0.14071254,0.24307543
-4.86543272,0.77393837,0.00617031,0.06147908,0.00086610,0.15323031,0.14655101,0.25353551
-4.85942971,0.80212621,0.00630152,0.06345734,0.00089210,0.15917390,0.15172073,0.26271629
-4.85342671,0.82601981,0.00638947,0.06509054,0.00091435,0.16432073,0.15616746,0.27043921
-4.84742371,0.84523065,0.00643231,0.06636043,0.00093303,0.16859621,0.15985977,0.27655499
-4.84142071,0.85948207,0.00642914,0.06725865,0.00094849,0.17194853,0.16279159,0.28094891
-4.83541771,0.86862159,0.00638003,0.06778741,0.00096128,0.17435122,0.16498395,0.28354502
-4.82941471,0.87262889,0.00628608,0.06795978,0.00097211,0.17580503,0.16648576,0.28430907
-4.82341171,0.87161930,0.00614930,0.06779956,0.00098189,0.17633873,0.16737357,0.28325006
-4.81740870,0.86584235,0.00597261,0.06734072,0.00099165,0.17600901,0.16775019,0.28042020
-4.81140570,0.85567532,0.00575970,0.06662652,0.00100254,0.17489925,0.16774223,0.27591341
-4.80540270,0.84161206,0.00551491,0.06570810,0.00101583,0.17311728,0.16749659,0.26986233
-4.79939970,0.82424737,0.00524309,0.06464290,0.00103281,0.17079220,0.16717598,0.26243394
-4.79339670,0.80425760,0.00494947,0.06349266,0.00105477,0.16807031,0.16695357,0.25382407
-4.78739370,0.78237812,0.00463944,0.06232130,0.00108297,0.16511029,0.16700702,0.24425093
-4.78139070,0.75937874,0.00431845,0.06119264,0.00111856,0.16207797,0.16751205,0.23394801
-4.77538769,0.73603782,0.00399186,0.06016811,0.00116257,0.15914057,0.16863570,0.22315664
-4.76938469,0.71311636,0.00366477,0.05930447,0.00121580,0.15646102,0.17052974,0.21211842
-4.76338169,0.69133285,0.00334195,0.05865170,0.00127883,0.15419221,0.17332428,0.20106800
-4.75737869,0.67134011,0.00302774,0.05825114,0.00135197,0.15247172,0.17712192,0.19022630
-4.75137569,0.65370479,0.00272599,0.05813390,0.00143522,0.15141701,0.18199272,0.17979454
-4.74537269,0.63889042,0.00244005,0.05831968,0.00152827,0.15112131,0.18797018,0.16994924
-4.73936968,0.62724465,0.00217274,0.05881596,0.00163045,0.15165046,0.19504839,0.16083829
-4.73336668,0.61899100,0.00192642,0.05961770,0.00174082,0.15304079,0.20318056,0.15257837
-4.72736368,0.61422556,0.00170300,0.06070753,0.00185809,0.15529797,0.21227902,0.14525345
-4.72136068,0.61291852,0.00150406,0.06205633,0.00198076,0.15839720,0.22221677,0.13891473
-4.71535768,0.61492058,0.00133092,0.06362441,0.00210708,0.16228443,0.23283049,0.13358163
-4.70935468,0.61997385,0.00118476,0.06536298,0.00223518,0.16687876,0.24392502,0.12924404
-4.70335168,0.62772683,0.00106676,0.06721610,0.00236314,0.17207593,0.25527923,0.12586540
-4.69734867,0.63775293,0.00097821,0.06912284,0.00248903,0.17775266,0.26665297,0.12338669
-4.69134567,0.64957165,0.00092069,0.07101975,0.00261106,0.18377188,0.27779493,0.12173102
-4.68534267,0.66267185,0.00089614,0.07284341,0.00272767,0.18998847,0.28845118,0.12080872
-4.67933967,0.67653607,0.00090709,0.07453299,0.00283762,0.19625550,0.29837401,0.12052257
-4.67333667,0.69066498,0.00095668,0.07603284,0.00294008,0.20243051,0.30733070,0.12077325
-4.66733367,0.70460128,0.00104886,0.07729481,0.00303472,0.20838186,0.31511204,0.12146450
-4.66133067,0.71795187,0.00118842,0.07828039,0.00312184,0.21399469,0.32154001,0.12250812
-4.65532766,0.73040767,0.00138111,0.07896250,0.00320233,0.21917634,0.32647463,0.12382840
-4.64932466,0.74176031,0.00163362,0.07932687,0.00327782,0.22386104,0.32981938,0.12536601
-4.64332166,0.75191497,0.00195365,0.07937301,0.00335063,0.22801360,0.33152522,0.12708118
-4.63731866,0.76089907,0.00234983,0.07911464,0.00342379,0.23163201,0.33159296,0.12895602
-4.63131566,0.76886626,0.00283168,0.07857975,0.00350101,0.23474878,0.33007388,0.13099601
-4.62531266,0.77609570,0.00340947,0.07781002,0.00358662,0.23743088,0.32706860,0.13323056
-4.61930965,0.78298660,0.00409406,0.07686000,0.00368551,0.23977846,0.32272433,0.13571269
-4.61330665,0.79004821,0.00489668,0.07579572,0.00380302,0.24192207,0.31723055,0.13851777
-4.60730365,0.79788565,0.00582869,0.07469308,0.00394481,0.24401879,0.31081335,0.14174145
-4.60130065,0.80718214,0.00690122,0.07363594,0.00411676,0.24624714,0.30372871,0.14549689
-4.59529765,0.81867832,0.00812491,0.07271406,0.00432478,0.24880113,0.29625501,0.14991129
-4.58929465,0.83314946,0.00950945,0.07202092,0.00457472,0.25188362,0.28868502,0.15512195
-4.58329165,0.85138159,0.01106326,0.07165158,0.00487218,0.25569931,0.28131785,0.16127204
-4.57728864,0.87414734,0.01279310,0.07170061,0.00522242,0.26044757,0.27445097,0.16850615
-4.57128564,0.90218269,0.01470363,0.07226011,0.00563017,0.26631559,0.26837285,0.17696585
-4.56528264,0.93616544,0.01679715,0.07341800,0.00609960,0.27347197,0.26335624,0.18678550
-4.55927964,0.97669635,0.01907321,0.07525654,0.00663419,0.28206124,0.25965247,0.19808834
-4.55327664,1.02428363,0.02152847,0.07785106,0.00723669,0.29219939,0.25748687,0.21098310
-4.54727364,1.07933155,0.02415642,0.08126903,0.00790911,0.30397082,0.25705541,0.22556123
-4.54127064,1.14213328,0.02694743,0.08556937,0.00865268,0.31742668,0.25852257,0.24189481
-4.53526763,1.21286837,0.02988865,0.09080201,0.00946790,0.33258481,0.26202044,0.26003523
-4.52926463,1.29160462,0.03296421,0.09700766,0.01035460,0.34943124,0.26764891,0.28001252
-4.52326163,1.37830407,0.03615539,0.10421770,0.01131197,0.36792309,0.27547685,0.30183550
-4.51725863,1.47283252,0.03944096,0.11245422,0.01233870,0.38799284,0.28554403,0.32549242
-4.51125563,1.57497172,0.04279751,0.12173009,0.01343299,0.40955361,0.29786357,0.35095214
-4.50525263,1.68443345,0.04619997,0.13204899,0.01459267,0.43250504,0.31242472,0.37816566
-4.49924962,1.80087420,0.04962204,0.14340545,0.01581527,0.45673970,0.32919562,0.40706775
-4.49324662,1.92390944,0.05303675,0.15578467,0.01709805,0.48214921,0.34812594,0.43757868
-4.48724362,2.05312641,0.05641700,0.16916236,0.01843803,0.50863001,0.36914906,0.46960566
-4.48124062,2.18809434,0.05973600,0.18350431,0.01983199,0.53608810,0.39218368,0.50304400
-4.47523762,2.32837122,0.06296785,0.19876587,0.02127643,0.56444261,0.41713479,0.53777789
-4.46923462,2.47350664,0.06608787,0.21489135,0.02276746,0.59362774,0.44389380,0.57368050
-4.46323162,2.62304014,0.06907299,0.23181329,0.02430076,0.62359292,0.47233801,0.61061373
-4.45722861,2.77649524,0.07190204,0.24945170,0.02587141,0.65430111,0.50232932,0.64842723
-4.45122561,2.93336928,0.07455596,0.26771345,0.02747377,0.68572524,0.53371242,0.68695710
-4.44522261,3.09311966,0.07701790,0.28649164,0.02910132,0.71784288,0.56631261,0.72602418
-4.43921961,3.25514758,0.07927333,0.30566528,0.03074653,0.75062947,0.59993345,0.76543217
-4.43321661,3.41878016,0.08130997,0.32509920,0.03240075,0.78405047,0.63435451,0.80496580
-4.42721361,3.58325248,0.08311779,0.34464437,0.03405412,0.81805275,0.66932950,0.84438916
-4.42121061,3.74769092,0.08468887,0.36413859,0.03569553,0.85255600,0.70458509,0.88344455
-4.41520760,3.91109923,0.08601730,0.38340763,0.03731264,0.88744442,0.73982055,0.92185193
-4.40920460,4.07234890,0.08709903,0.40226701,0.03889197,0.92255953,0.77470853,0.95930923
-4.40320160,4.23017493,0.08793171,0.42052411,0.04041905,0.95769448,0.80889717,0.99549369
-4.39719860,4.38317819,0.08851453,0.43798088,0.04187865,0.99259038,0.84201352,1.03006427
-4.39119560,4.52983503,0.08884811,0.45443705,0.04325504,1.02693510,0.87366840,1.06266527
-4.38519260,4.66851466,0.08893435,0.46969363,0.04453235,1.06036467,0.90346267,1.09293113
-4.37918959,4.79750409,0.08877633,0.48355681,0.04569497,1.09246770,0.93099470,1.12049231
-4.37318659,4.91504059,0.08837821,0.49584208,0.04672796,1.12279248,0.95586893,1.14498224
-4.36718359,5.01935050,0.08774516,0.50637843,0.04761750,1.15085687,0.97770526,1.16604507
-4.36118059,5.10869346,0.08688331,0.51501254,0.04835131,1.17616057,0.99614880,1.18334406
-4.35517759,5.18141055,0.08579969,0.52161283,0.04891906,1.19819935,1.01087992,1.19657034
-4.34917459,5.23597445,0.08450223,0.52607316,0.04931278,1.21648069,1.02162381,1.20545167
-4.34317159,5.27103973,0.08299976,0.52831614,0.04952712,1.23054024,1.02815959,1.20976105
-4.33716858,5.28549130,0.08130198,0.52829588,0.04955966,1.23995834,1.03032817,1.20932468
-4.33116558,5.27848880,0.07941953,0.52600001,0.04941102,1.24437600,1.02803882,1.20402900
-4.32516258,5.24950513,0.07736401,0.52145092,0.04908498,1.24350950,1.02127398,1.19382661
-4.31915958,5.19835729,0.07514801,0.51470621,0.04858843,1.23716318,1.01009212,1.17874067
-4.31315658,5.12522815,0.07278521,0.50585814,0.04793130,1.22523968,0.99462856,1.15886759
-4.30715358,5.03067799,0.07029040,0.49503225,0.04712637,1.20774730,0.97509400,1.13437791
