energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up
-5.67583792,2.89856124,0.59834975,2.05421271,0.02070827,0.02906209,0.15728043,0.03899395,0.56850009
-5.66983492,2.92845074,0.58936063,2.07831228,0.02099820,0.02858250,0.15522067,0.04039313,0.57382512
-5.66383192,2.94741272,0.57939748,2.09437806,0.02116493,0.02815266,0.15266817,0.04161783,0.57699867
-5.65782891,2.95556770,0.56844270,2.10267258,0.02120652,0.02775881,0.14963418,0.04264967,0.57794356
-5.65182591,2.95325593,0.55650473,2.10362560,0.02112331,0.02738815,0.14613770,0.04347345,0.57661949
-5.64582291,2.94102743,0.54361876,2.09782059,0.02091785,0.02702928,0.14220555,0.04407755,0.57302469
-5.63981991,2.91962547,0.52984664,2.08597611,0.02059484,0.02667266,0.13787224,0.04445439,0.56719681
-5.63381691,2.88996430,0.51527597,2.06892286,0.02016087,0.02631095,0.13317960,0.04460072,0.55921262
-5.62781391,2.85310216,0.50001862,2.04757740,0.01962424,0.02593934,0.12817621,0.04451779,0.54918690
-5.62181091,2.81021051,0.48420854,2.02291364,0.01899470,0.02555577,0.12291660,0.04421149,0.53727036
-5.61580790,2.76254103,0.46799907,1.99593336,0.01828317,0.02516110,0.11746032,0.04369232,0.52364668
-5.60980490,2.71139137,0.45155989,1.96763677,0.01750140,0.02475922,0.11187086,0.04297525,0.50852879
-5.60380190,2.65807127,0.43507355,1.93899457,0.01666171,0.02435700,0.10621441,0.04207944,0.49215456
-5.59779890,2.60386991,0.41873181,1.91092224,0.01577667,0.02396421,0.10055859,0.04102794,0.47478182
-5.59179590,2.55002588,0.40273175,1.88425768,0.01485884,0.02359333,0.09497111,0.03984716,0.45668305
-5.58579290,2.49770039,0.38727178,1.85974291,0.01392049,0.02325925,0.08951840,0.03856634,0.43813974
-5.57978989,2.44795469,0.37254769,1.83801022,0.01297339,0.02297889,0.08426428,0.03721691,0.41943657
-5.57378689,2.40173190,0.35874864,1.81957312,0.01202861,0.02277070,0.07926866,0.03583173,0.40085564
-5.56778389,2.35984371,0.34605323,1.80482208,0.01109634,0.02265415,0.07458629,0.03444438,0.38267071
-5.56178089,2.32296188,0.33462580,1.79402497,0.01018582,0.02264912,0.07026567,0.03308839,0.36514177
-5.55577789,2.29161431,0.32461285,1.78733165,0.00930518,0.02277520,0.06634803,0.03179638,0.34850995
-5.54977489,2.26618547,0.31613980,1.78478225,0.00846143,0.02305103,0.06286643,0.03059938,0.33299285
-5.54377189,2.24692054,0.30930799,1.78631843,0.00766042,0.02349362,0.05984513,0.02952601,0.31878061
-5.53776888,2.23393273,0.30419217,1.79179678,0.00690683,0.02411762,0.05729900,0.02860189,0.30603248
-5.53176588,2.22721312,0.30083837,1.80100365,0.00620421,0.02493474,0.05523327,0.02784899,0.29487431
-5.52576288,2.22664231,0.29926232,1.81367043,0.00555501,0.02595311,0.05364341,0.02728518,0.28539677
-5.51975988,2.23200328,0.29944848,1.82948871,0.00496067,0.02717681,0.05251524,0.02692379,0.27765443
-5.51375688,2.24299483,0.30134957,1.84812458,0.00442165,0.02860547,0.05182531,0.02677342,0.27166575
-5.50775388,2.25924504,0.30488694,1.86923145,0.00393756,0.03023401,0.05154151,0.02683773,0.26741394
-5.50175088,2.28032452,0.30995151,1.89246114,0.00350722,0.03205250,0.05162387,0.02711552,0.26484861
-5.49574787,2.30575888,0.31640545,1.91747300,0.00312879,0.03404616,0.05202557,0.02760077,0.26388826
-5.48974487,2.33504057,0.32408460,1.94394079,0.00279985,0.03619555,0.05269421,0.02828297,0.26442347
-5.48374187,2.36763966,0.33280156,1.97155762,0.00251750,0.03847685,0.05357320,0.02914745,0.26632073
-5.47773887,2.40301382,0.34234935,2.00003889,0.00227849,0.04086237,0.05460323,0.03017589,0.26942678
-5.47173587,2.44061733,0.35250579,2.02912360,0.00207927,0.04332109,0.05572390,0.03134686,0.27357332
-5.46573287,2.47990934,0.36303819,2.05857431,0.00191614,0.04581939,0.05687535,0.03263648,0.27858203
-5.45972986,2.52036133,0.37370850,2.08817592,0.00178533,0.04832185,0.05799986,0.03401912,0.28426966
-5.45372686,2.56146382,0.38427869,2.11773379,0.00168306,0.05079207,0.05904342,0.03546814,0.29045312
-5.44772386,2.60273244,0.39451615,2.14707119,0.00160567,0.05319363,0.05995714,0.03695664,0.29695441
-5.44172086,2.64371312,0.40419910,2.17602656,0.00154967,0.05549090,0.06069849,0.03845816,0.30360521
-5.43571786,2.68398653,0.41312170,2.20445046,0.00151184,0.05764994,0.06123237,0.03994744,0.31025107
-5.42971486,2.72317149,0.42109879,2.23220252,0.00148931,0.05963933,0.06153189,0.04140108,0.31675505
-5.42371186,2.76092741,0.42797011,2.25914829,0.00147959,0.06143080,0.06157892,0.04279808,0.32300075
-5.41770885,2.79695542,0.43360384,2.28515620,0.00148070,0.06299985,0.06136435,0.04412043,0.32889460
-5.41170585,2.83099844,0.43789929,2.31009441,0.00149118,0.06432625,0.06088805,0.04535344,0.33436748
-5.40570285,2.86283992,0.44078886,2.33382791,0.00151018,0.06539427,0.06015858,0.04648614,0.33937551
-5.39969985,2.89230148,0.44223898,2.35621568,0.00153747,0.06619288,0.05919267,0.04751141,0.34390013
-5.39369685,2.91923966,0.44225016,2.37710831,0.00157354,0.06671574,0.05801445,0.04842609,0.34794745
-5.38769385,2.94354189,0.44085614,2.39634601,0.00161960,0.06696106,0.05665452,0.04923091,0.35154690
-5.38169085,2.96512222,0.43812223,2.41375752,0.00167760,0.06693136,0.05514889,0.04993037,0.35474925
-5.37568784,2.98391703,0.43414275,2.42915998,0.00175025,0.06663308,0.05353780,0.05053240,0.35762416
-5.36968484,2.99988130,0.42903797,2.44236014,0.00184105,0.06607615,0.05186452,0.05104807,0.36025716
-5.36368184,3.01298563,0.42295036,2.45315708,0.00195419,0.06527349,0.05017414,0.05149100,0.36274641
-5.35767884,3.02321458,0.41604051,2.46134671,0.00209461,0.06424047,0.04851240,0.05187691,0.36519900
-5.35167584,3.03056639,0.40848276,2.46672797,0.00226785,0.06299443,0.04692454,0.05222288,0.36772723
-5.34567284,3.03505430,0.40046062,2.46911095,0.00248001,0.06155419,0.04545434,0.05254676,0.37044467
-5.33966983,3.03670938,0.39216227,2.46832641,0.00273765,0.05993956,0.04414321,0.05286635,0.37346223
-5.33366683,3.03558477,0.38377607,2.46423673,0.00304758,0.05817103,0.04302943,0.05319875,0.37688428
-5.32766383,3.03176089,0.37548624,2.45674752,0.00341676,0.05626938,0.04214754,0.05355959,0.38080492
-5.32166083,3.02535133,0.36746890,2.44581951,0.00385206,0.05425550,0.04152785,0.05396232,0.38530438
-5.31565783,3.01650870,0.35988828,2.43148001,0.00436006,0.05215019,0.04119614,0.05441757,0.39044572
-5.30965483,3.00543001,0.35289344,2.41383311,0.00494677,0.04997403,0.04117343,0.05493258,0.39627195
-5.30365183,2.99236085,0.34661530,2.39306803,0.00561736,0.04774735,0.04147598,0.05551075,0.40280343
-5.29764882,2.97759800,0.34116411,2.36946496,0.00637592,0.04549011,0.04211523,0.05615122,0.41003592
-5.29164582,2.96148982,0.33662741,2.34339765,0.00722513,0.04322194,0.04309805,0.05684873,0.41793913
-5.28564282,2.94443426,0.33306840,2.31533253,0.00816600,0.04096207,0.04442691,0.05759352,0.42645599
-5.27963982,2.92687413,0.33052484,2.28582393,0.00919763,0.03872926,0.04610019,0.05837144,0.43550262
-5.27363682,2.90928987,0.32900841,2.25550538,0.01031693,0.03654174,0.04811255,0.05916423,0.44496913
-5.26763382,2.89218969,0.32850461,2.22507710,0.01151851,0.03441704,0.05045532,0.05994998,0.45472124
-5.26163082,2.87609754,0.32897321,2.19528999,0.01279447,0.03237185,0.05311690,0.06070371,0.46460272
-5.25562781,2.86153926,0.33034921,2.16692653,0.01413444,0.03042180,0.05608323,0.06139814,0.47443873
-5.24962481,2.84902745,0.33254436,2.14077925,0.01552553,0.02858119,0.05933815,0.06200458,0.48403981
-5.24362181,2.83904563,0.33544928,2.11762756,0.01695246,0.02686273,0.06286382,0.06249385,0.49320663
-5.23761881,2.83203223,0.33893600,2.09821361,0.01839781,0.02527726,0.06664113,0.06283735,0.50173530
-5.23161581,2.82836512,0.34286109,2.08321815,0.01984227,0.02383346,0.07064996,0.06300807,0.50942293
-5.22561281,2.82834717,0.34706917,2.07323726,0.02126507,0.02253760,0.07486953,0.06298160,0.51607357
-5.21960980,2.83219343,0.35139684,2.06876078,0.02264442,0.02139333,0.07927860,0.06273712,0.52150395
-5.21360680,2.84002044,0.35567678,2.07015317,0.02395808,0.02040148,0.08385569,0.06225817,0.52554911
-5.20760380,2.85183803,0.35974214,2.07763777,0.02518399,0.01956003,0.08857924,0.06153339,0.52806756
-5.20160080,2.86754416,0.36343094,2.09128486,0.02630084,0.01886407,0.09342776,0.06055702,0.52894578
-5.19559780,2.88692293,0.36659039,2.11100433,0.02728876,0.01830589,0.09837992,0.05932924,0.52810191
-5.18959480,2.90964614,0.36908104,2.13654319,0.02812995,0.01787513,0.10341468,0.05785627,0.52548855
-5.18359180,2.93527864,0.37078070,2.16748843,0.02880930,0.01755909,0.10851144,0.05615027,0.52109447
-5.17758879,2.96328737,0.37158785,2.20327521,0.02931486,0.01734304,0.11365016,0.05422906,0.51494528
-5.17158579,2.99305442,0.37142468,2.24320047,0.02963838,0.01721064,0.11881154,0.05211561,0.50710304
-5.16558279,3.02389366,0.37023949,2.28644184,0.02977564,0.01714445,0.12397724,0.04983744,0.49766482
-5.15957979,3.05507093,0.36800851,2.33208120,0.02972665,0.01712640,0.12913010,0.04742578,0.48676038
-5.15357679,3.08582730,0.36473714,2.37913262,0.02949586,0.01713839,0.13425442,0.04491476,0.47454899
-5.14757379,3.11540479,0.36046048,2.42657360,0.02909209,0.01716275,0.13933616,0.04234042,0.46121568
-5.14157079,3.14307382,0.35524325,2.47337876,0.02852846,0.01718284,0.14436321,0.03973984,0.44696694
-5.13556778,3.16816148,0.34917910,2.51855480,0.02782210,0.01718345,0.14932557,0.03715015,0.43202611
-5.12956478,3.19007949,0.34238941,2.56117540,0.02699388,0.01715126,0.15421539,0.03460772,0.41662866
-5.12356178,3.20835072,0.33502143,2.60041466,0.02606793,0.01707516,0.15902700,0.03214730,0.40101743
-5.11755878,3.22263303,0.32724603,2.63557771,0.02507115,0.01694649,0.16375672,0.02980140,0.38543795
-5.11155578,3.23273914,0.31925498,2.66612710,0.02403269,0.01675920,0.16840252,0.02759968,0.37013405
-5.10555278,3.23865146,0.31125779,2.69170370,0.02298332,0.01650988,0.17296353,0.02556854,0.35534370
-5.09954977,3.24053072,0.30347821,2.71214107,0.02195484,0.01619774,0.17743935,0.02373073,0.34129519
-5.09354677,3.23871784,0.29615029,2.72747240,0.02097948,0.01582442,0.18182921,0.02210524,0.32820370
-5.08754377,3.23372828,0.28951421,2.73792966,0.02008926,0.01539377,0.18613102,0.02070714,0.31626817
-5.08154077,3.22623878,0.28381171,2.74393453,0.01931541,0.01491158,0.19034028,0.01954761,0.30566856
-5.07553777,3.21706673,0.27928123,2.74608156,0.01868781,0.01438517,0.19444908,0.01863402,0.29656331
-5.06953477,3.20714252,0.27615281,2.74511393,0.01823438,0.01382302,0.19844498,0.01797008,0.28908726
-5.06353177,3.19747587,0.27464268,2.74189280,0.01798060,0.01323437,0.20231021,0.01755600,0.28334962
-5.05752876,3.18911732,0.27494775,2.73736134,0.01794893,0.01262876,0.20602090,0.01738877,0.27943231
-5.05152576,3.18311625,0.27723988,2.73250503,0.01815837,0.01201569,0.20954673,0.01746230,0.27738845
-5.04552276,3.18047708,0.28166026,2.72830964,0.01862391,0.01140422,0.21285081,0.01776773,0.27724116
-5.03951976,3.18211554,0.28831381,2.72571884,0.01935613,0.01080268,0.21589004,0.01829359,0.27898250
-5.03351676,3.18881657,0.29726390,2.72559291,0.02036073,0.01021839,0.21861586,0.01902607,0.28257279
-5.02751376,3.20119578,0.30852756,2.72867036,0.02163816,0.00965750,0.22097544,0.01994914,0.28794030
-5.02151076,3.21966594,0.32207134,2.73553393,0.02318329,0.00912486,0.22291325,0.02104479,0.29498126
-5.01550775,3.24441004,0.33780807,2.74658228,0.02498512,0.00862395,0.22437309,0.02229317,0.30356047
-5.00950475,3.27536191,0.35559476,2.76200843,0.02702666,0.00815690,0.22530036,0.02367277,0.31351238
-5.00350175,3.31219543,0.37523184,2.78178571,0.02928486,0.00772454,0.22564453,0.02516055,0.32464291
-4.99749875,3.35432275,0.39646400,2.80566176,0.03173069,0.00732657,0.22536177,0.02673217,0.33673186
-4.99149575,3.40090180,0.41898268,2.83316074,0.03432946,0.00696162,0.22441755,0.02836211,0.34953613
-4.98549275,3.45085292,0.44243038,2.86359355,0.03704120,0.00662751,0.22278907,0.03002398,0.36279371
-4.97948974,3.50288423,0.46640688,2.89607583,0.03982129,0.00632141,0.22046748,0.03169069,0.37622832
-4.97348674,3.55552482,0.49047720,2.92955288,0.04262132,0.00604004,0.21745970,0.03333480,0.38955485
-4.96748374,3.60716501,0.51418132,2.96283085,0.04539007,0.00577988,0.21378979,0.03492882,0.40248528
-4.96148074,3.65610209,0.53704525,2.99461289,0.04807464,0.00553734,0.20949971,0.03644559,0.41473518
-4.95547774,3.70059027,0.55859331,3.02353927,0.05062181,0.00530894,0.20464954,0.03785869,0.42603044
-4.94947474,3.73889309,0.57836116,3.04822996,0.05297937,0.00509144,0.19931699,0.03914289,0.43611408
-4.94347174,3.76933661,0.59590906,3.06732830,0.05509761,0.00488195,0.19359628,0.04027459,0.44475299
-4.93746873,3.79036145,0.61083492,3.07954436,0.05693072,0.00467802,0.18759639,0.04123232,0.45174416
-4.93146573,3.80057191,0.62278660,3.08369633,0.05843815,0.00447768,0.18143867,0.04199713,0.45692042
-4.92546273,3.79878044,0.63147287,3.07874887,0.05958587,0.00427947,0.17525396,0.04255312,0.46015510
-4.91945973,3.78404576,0.63667262,3.06384667,0.06034739,0.00408244,0.16917922,0.04288777,0.46136570
-4.91345673,3.75570323,0.63824182,3.03834240,0.06070463,0.00388611,0.16335384,0.04299226,0.46051617
-4.90745373,3.71338626,0.63611794,3.00181789,0.06064839,0.00369047,0.15791562,0.04286177,0.45761770
-4.90145073,3.65703791,0.63032155,2.95409780,0.06017869,0.00349585,0.15299676,0.04249562,0.45272801
-4.89544772,3.58691232,0.62095508,2.89525527,0.05930463,0.00330295,0.14871968,0.04189731,0.44594902
-4.88944472,3.50356566,0.60819873,2.82560946,0.05804406,0.00311268,0.14519310,0.04107448,0.43742308
-4.88344172,3.40783725,0.59230372,2.74571502,0.05642287,0.00292616,0.14250830,0.04003875,0.42732771
-4.87743872,3.30082142,0.57358321,2.65634403,0.05447411,0.00274458,0.14073576,0.03880542,0.41586936
-4.87143572,3.18383143,0.55240129,2.55846107,0.05223676,0.00256923,0.13992236,0.03739309,0.40327609
-4.86543272,3.05835703,0.52916061,2.45319271,0.04975451,0.00240138,0.14008914,0.03582317,0.38978986
-4.85942971,2.92601743,0.50428919,2.34179241,0.04707423,0.00224224,0.14122982,0.03411937,0.37565851
-4.85342671,2.78851173,0.47822698,2.22560259,0.04424462,0.00209298,0.14331014,0.03230704,0.36112794
-4.84742371,2.64756909,0.45141288,2.10601534,0.04131468,0.00195468,0.14626807,0.03041256,0.34643487
-4.84142071,2.50490062,0.42427270,1.98443341,0.03833242,0.00182832,0.15001497,0.02846272,0.33180047
-4.83541771,2.36215505,0.39720854,1.86223299,0.03534363,0.00171485,0.15443768,0.02648404,0.31742514
-4.82941471,2.22088001,0.37059012,1.74072987,0.03239082,0.00161515,0.15940158,0.02450225,0.30348476
-4.82341171,2.08249030,0.34474814,1.62115006,0.02951243,0.00153013,0.16475447,0.02254172,0.29012853
-4.81740870,1.94824431,0.31997009,1.50460592,0.02674221,0.00146076,0.17033133,0.02062506,0.27747843
-4.81140570,1.81922906,0.29649833,1.39207844,0.02410890,0.00140816,0.17595966,0.01877276,0.26563036
-4.80540270,1.69635416,0.27453046,1.28440602,0.02163605,0.00137363,0.18146537,0.01700292,0.25465682
-4.79939970,1.58035430,0.25422176,1.18227972,0.01934217,0.00135880,0.18667894,0.01533114,0.24461090
-4.79339670,1.47179943,0.23568946,1.08624465,0.01724097,0.00136566,0.19144171,0.01377047,0.23553147
-4.78739370,1.37111165,0.21901839,0.99670690,0.01534182,0.00139667,0.19561202,0.01233142,0.22744900
-4.78139070,1.27858727,0.20426754,0.91394511,0.01365034,0.00145486,0.19907091,0.01102214,0.22039195
-4.77538769,1.19442232,0.19147730,0.83812565,0.01216898,0.00154385,0.20172728,0.00984858,0.21439302
-4.76938469,1.11873990,0.18067661,0.76932028,0.01089779,0.00166797,0.20352213,0.00881473,0.20949521
-4.76338169,1.05161736,0.17188984,0.70752499,0.00983505,0.00183226,0.20443189,0.00792289,0.20575697
-4.75737869,0.99311177,0.16514285,0.65267891,0.00897800,0.00204248,0.20447044,0.00717396,0.20325642
-4.75137569,0.94328194,0.16046794,0.60468218,0.00832340,0.00230513,0.20368992,0.00656773,0.20209407
-4.74537269,0.90220587,0.15790734,0.56341171,0.00786806,0.00262736,0.20218022,0.00610306,0.20239400
-4.73936968,0.86999250,0.15751519,0.52873427,0.00760929,0.00301692,0.20006701,0.00577818,0.20430328
-4.73336668,0.84678701,0.15935767,0.50051609,0.00754517,0.00348198,0.19750860,0.00559078,0.20798947
-4.72736368,0.83276964,0.16351147,0.47862880,0.00767474,0.00403100,0.19469148,0.00553817,0.21363642
-4.72136068,0.82814781,0.17006055,0.46295164,0.00799801,0.00467247,0.19182484,0.00561729,0.22143820
-4.71535768,0.83314214,0.17909128,0.45336989,0.00851593,0.00541467,0.18913415,0.00582472,0.23159157
-4.70935468,0.84796711,0.19068630,0.44977008,0.00923015,0.00626535,0.18685412,0.00615662,0.24428708
-4.70335168,0.87280740,0.20491732,0.45203239,0.01014271,0.00723138,0.18522112,0.00660864,0.25969926
-4.69734867,0.90779122,0.22183717,0.46002093,0.01125566,0.00831844,0.18446541,0.00717572,0.27797616
-4.69134567,0.95296213,0.24147157,0.47357277,0.01257052,0.00953059,0.18480332,0.00785199,0.29922885
-4.68534267,1.00825093,0.26381097,0.49248639,0.01408782,0.01086990,0.18642980,0.00863059,0.32352115
-4.67933967,1.07344924,0.28880293,0.51651067,0.01580644,0.01233616,0.18951132,0.00950349,0.35086023
-4.67333667,1.14818652,0.31634551,0.54533514,0.01772310,0.01392647,0.19417950,0.01046138,0.38118854
-4.66733367,1.23191185,0.34628198,0.57858221,0.01983176,0.01563505,0.20052569,0.01149356,0.41437743
-4.66133067,1.32388198,0.37839736,0.61580234,0.02212313,0.01745301,0.20859657,0.01258796,0.45022306
-4.65532766,1.42315671,0.41241706,0.65647234,0.02458420,0.01936825,0.21839092,0.01373111,0.48844478
-4.64932466,1.52860238,0.44800781,0.69999762,0.02719792,0.02136548,0.22985782,0.01490828,0.52868634
-4.64332166,1.63890408,0.48478117,0.74571819,0.02994297,0.02342630,0.24289625,0.01610369,0.57052014
-4.63731866,1.75258649,0.52229956,0.79291870,0.03279366,0.02552947,0.25735616,0.01730073,0.61345444
-4.63131566,1.86804326,0.56008486,0.84084230,0.03572006,0.02765125,0.27304111,0.01848231,0.65694358
-4.62531266,1.98357401,0.59762930,0.88870774,0.03868822,0.02976588,0.28971239,0.01963130,0.70040088
-4.61930965,2.09742802,0.63440840,0.93572934,0.04166063,0.03184617,0.30709455,0.02073093,0.74321404
-4.61330665,2.20785298,0.66989560,0.98113902,0.04459679,0.03386419,0.32488228,0.02176528,0.78476235
-4.60730365,2.31314717,0.70357794,1.02420938,0.04745404,0.03579202,0.34274846,0.02271981,0.82443523
-4.60130065,2.41171280,0.73497236,1.06427707,0.05018845,0.03760255,0.36035311,0.02358182,0.86165146
-4.59529765,2.50210858,0.76364179,1.10076517,0.05275584,0.03927029,0.37735304,0.02434088,0.89587820
-4.58929465,2.58309895,0.78921046,1.13320372,0.05511298,0.04077219,0.39341188,0.02498926,0.92664913
-4.58329165,2.65369797,0.81137770,1.16124729,0.05721870,0.04208834,0.40821016,0.02552221,0.95358085
-4.57728864,2.71320563,0.82992955,1.18468865,0.05903513,0.04320266,0.42145497,0.02593821,0.97638681
-4.57128564,2.76123474,0.84474763,1.20346792,0.06052878,0.04410345,0.43288907,0.02623904,0.99488807
-4.56528264,2.79772699,0.85581469,1.21767638,0.06167166,0.04478373,0.44229883,0.02642979,1.00902035
-4.55927964,2.82295698,0.86321658,1.22755472,0.06244212,0.04524153,0.44952080,0.02651868,1.01883693
-4.55327664,2.83752381,0.86714030,1.23348557,0.06282562,0.04547991,0.45444668,0.02651682,1.02450717
-4.54727364,2.84233008,0.86786821,1.23598033,0.06281524,0.04550679,0.45702630,0.02643780,1.02631056
-4.54127064,2.83854894,0.86576836,1.23566073,0.06241196,0.04533471,0.45726861,0.02629718,1.02462657
-4.53526763,2.82758031,0.86128147,1.23323580,0.06162469,0.04498026,0.45524054,0.02611193,1.01992044
-4.52926463,2.81099783,0.85490479,1.22947498,0.06047005,0.04446348,0.45106381,0.02589975,1.01272566
-4.52326163,2.79048878,0.84717366,1.22517841,0.05897186,0.04380708,0.44490974,0.02567841,1.00362377
-4.51725863,2.76778935,0.83864145,1.22114578,0.05716050,0.04303560,0.43699242,0.02546499,0.99322230
-4.51125563,2.74461810,0.82985873,1.21814477,0.05507196,0.04217447,0.42756040,0.02527530,0.98213191
-4.50525263,2.72261047,0.82135266,1.21688063,0.05274682,0.04124912,0.41688736,0.02512319,0.97094365
-4.49924962,2.70325731,0.81360741,1.21796819,0.05022908,0.04028407,0.40526211,0.02502000,0.96020752
-4.49324662,2.68785022,0.80704659,1.22190749,0.04756498,0.03930212,0.39297853,0.02497420,0.95041310
