energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Ti_p_up,Ti_d_up
-5.78989495,1.58626409,0.00262387,0.16492634,0.00258908,0.92054830,0.48269358,0.13057969,0.61006258,0.26505945
-5.78389195,1.46794724,0.00239826,0.14678059,0.00224001,0.86054405,0.45564023,0.12137043,0.57355179,0.24038989
-5.77788894,1.35587834,0.00219025,0.12982923,0.00192938,0.80330501,0.42945662,0.11262545,0.53840220,0.21723038
-5.77188594,1.25017356,0.00199875,0.11417739,0.00165498,0.74878701,0.40410733,0.10434508,0.50464168,0.19565972
-5.76588294,1.15084097,0.00182256,0.09989799,0.00141443,0.69691209,0.37955043,0.09652211,0.47227910,0.17572197
-5.75987994,1.05780685,0.00166047,0.08703493,0.00120524,0.64758299,0.35574408,0.08914398,0.44131366,0.15743122
-5.75387694,0.97094128,0.00151127,0.07560700,0.00102491,0.60069619,0.33265213,0.08219477,0.41174338,0.14077675
-5.74787394,0.89008196,0.00137383,0.06561225,0.00087096,0.55615303,0.31024848,0.07565711,0.38357228,0.12572841
-5.74187094,0.81505510,0.00124706,0.05703258,0.00074101,0.51386859,0.28852009,0.06951362,0.35681621,0.11224179
-5.73586793,0.74569311,0.00113001,0.04983836,0.00063280,0.47377813,0.26746870,0.06374824,0.33150694,0.10026327
-5.72986493,0.68184833,0.00102182,0.04399282,0.00054426,0.43584110,0.24711120,0.05834707,0.30769465,0.08973443
-5.72386193,0.62340308,0.00092177,0.03945607,0.00047352,0.40004290,0.22747896,0.05329898,0.28544885,0.08059597
-5.71785893,0.57027595,0.00082923,0.03618869,0.00041892,0.36639466,0.20861617,0.04859586,0.26485783,0.07279096
-5.71185593,0.52242483,0.00074367,0.03415467,0.00037906,0.33493141,0.19057755,0.04423261,0.24602696,0.06626739
-5.70585293,0.47984704,0.00066468,0.03332374,0.00035274,0.30570910,0.17342564,0.04020704,0.22907599,0.06098003
-5.69984992,0.44257725,0.00059191,0.03367304,0.00033904,0.27880082,0.15722798,0.03651942,0.21413570,0.05689165
-5.69384692,0.41068372,0.00052507,0.03518808,0.00033724,0.25429274,0.14205424,0.03317213,0.20134418,0.05397372
-5.68784392,0.38426352,0.00046393,0.03786321,0.00034685,0.23228010,0.12797377,0.03016917,0.19084290,0.05220651
-5.68184092,0.36343719,0.00040829,0.04170135,0.00036759,0.21286355,0.11505351,0.02751569,0.18277289,0.05157886
-5.67583792,0.34834342,0.00035798,0.04671342,0.00039938,0.19614612,0.10335641,0.02521764,0.17727121,0.05208764
-5.66983492,0.33913400,0.00031285,0.05291727,0.00044229,0.18223090,0.09294043,0.02328136,0.17446773,0.05373691
-5.66383192,0.33596938,0.00027278,0.06033635,0.00049658,0.17121953,0.08385813,0.02171347,0.17448247,0.05653698
-5.65782891,0.33901491,0.00023763,0.06899823,0.00056264,0.16321140,0.07615666,0.02052062,0.17742332,0.06050344
-5.65182591,0.34843783,0.00020733,0.07893292,0.00064103,0.15830353,0.06987824,0.01970959,0.18338440,0.06565610
-5.64582291,0.36440490,0.00018179,0.09017134,0.00073243,0.15659086,0.06506079,0.01928721,0.19244477,0.07201798
-5.63981991,0.38708053,0.00016098,0.10274370,0.00083763,0.15816687,0.06173877,0.01926062,0.20466751,0.07961439
-5.63381691,0.41662515,0.00014491,0.11667813,0.00095759,0.16312406,0.05994384,0.01963730,0.22009918,0.08847197
-5.62781391,0.45319353,0.00013362,0.13199935,0.00109338,0.17155432,0.05970544,0.02042532,0.23876929,0.09861790
-5.62181091,0.49693273,0.00012726,0.14872759,0.00124622,0.18354870,0.06105090,0.02163345,0.26068998,0.11007898
-5.61580790,0.54797946,0.00012604,0.16687760,0.00141748,0.19919648,0.06400520,0.02327125,0.28585550,0.12288082
-5.60980490,0.60645632,0.00013026,0.18645780,0.00160867,0.21858337,0.06859012,0.02534911,0.31424156,0.13704685
-5.60380190,0.67246689,0.00014034,0.20746948,0.00182147,0.24178870,0.07482284,0.02787815,0.34580444,0.15259720
-5.59779890,0.74608935,0.00015684,0.22990593,0.00205772,0.26888151,0.08271406,0.03087003,0.38047969,0.16954747
-5.59179590,0.82736852,0.00018043,0.25375157,0.00231943,0.29991565,0.09226549,0.03433661,0.41818055,0.18790712
-5.58579290,0.91630644,0.00021194,0.27898084,0.00260875,0.33492396,0.10346709,0.03828951,0.45879594,0.20767768
-5.57978989,1.01285147,0.00025235,0.30555691,0.00292795,0.37391168,0.11629394,0.04273954,0.50218818,0.22885062
-5.57378689,1.11688628,0.00030280,0.33343013,0.00327944,0.41684942,0.13070314,0.04769595,0.54819048,0.25140494
-5.56778389,1.22821524,0.00036460,0.36253620,0.00366563,0.46366600,0.14663083,0.05316572,0.59660442,0.27530453
-5.56178089,1.34655155,0.00043921,0.39279416,0.00408897,0.51424150,0.16398948,0.05915261,0.64719744,0.30049533
-5.55577789,1.47150511,0.00052822,0.42410426,0.00455182,0.56840105,0.18266592,0.06565635,0.69970090,0.32690254
-5.54977489,1.60257157,0.00063338,0.45634572,0.00505636,0.62590970,0.20252005,0.07267169,0.75380855,0.35442791
-5.54377189,1.73912377,0.00075655,0.48937477,0.00560453,0.68646881,0.22338458,0.08018762,0.80917604,0.38294728
-5.53776888,1.88040611,0.00089966,0.52302293,0.00619786,0.74971445,0.24506586,0.08818658,0.86542155,0.41230875
-5.53176588,2.02553286,0.00106470,0.55709591,0.00683737,0.81521798,0.26734596,0.09664388,0.92212774,0.44233147
-5.52576288,2.17349096,0.00125366,0.59137326,0.00752348,0.88248910,0.28998597,0.10552724,0.97884540,0.47280540
-5.51975988,2.32314789,0.00146851,0.62560899,0.00825580,0.95098155,0.31273046,0.11479656,1.03509863,0.50349220
-5.51375688,2.47326496,0.00171107,0.65953336,0.00903308,1.02010134,0.33531309,0.12440397,1.09039185,0.53412727
-5.50775388,2.62251582,0.00198305,0.69285588,0.00985304,1.08921735,0.35746302,0.13429398,1.14421828,0.56442323
-5.50175088,2.76951016,0.00228589,0.72526963,0.01071232,1.15767406,0.37891204,0.14440406,1.19606997,0.59407464
-5.49574787,2.91282181,0.00262073,0.75645692,0.01160638,1.22480599,0.39940195,0.15466537,1.24544883,0.62276401
-5.48974487,3.05102054,0.00298832,0.78609597,0.01252947,1.28995317,0.41869205,0.16500370,1.29187846,0.65016897
-5.48374187,3.18270615,0.00338896,0.81386864,0.01347463,1.35247723,0.43656615,0.17534068,1.33491614,0.67597030
-5.47773887,3.30654385,0.00382245,0.83946880,0.01443370,1.41177721,0.45283902,0.18559512,1.37416463,0.69986053
-5.47173587,3.42129916,0.00428798,0.86261100,0.01539743,1.46730467,0.46736178,0.19568446,1.40928307,0.72155282
-5.46573287,3.52587095,0.00478414,0.88303906,0.01635556,1.51857720,0.48002594,0.20552635,1.43999652,0.74078967
-5.45972986,3.61932114,0.00530884,0.90053421,0.01729704,1.56518993,0.49076613,0.21504020,1.46610376,0.75735110
-5.45372686,3.70089973,0.00585935,0.91492224,0.01821017,1.60682460,0.49956110,0.22414878,1.48748274,0.77106176
-5.44772386,3.77006397,0.00643228,0.92607945,0.01908287,1.64325567,0.50643314,0.23277970,1.50409361,0.78179683
-5.44172086,3.82649089,0.00702363,0.93393690,0.01990298,1.67435351,0.51144595,0.24086682,1.51597903,0.78948620
-5.43571786,3.87008273,0.00762885,0.93848289,0.02065849,1.70008445,0.51470101,0.24835153,1.52326178,0.79411678
-5.42971486,3.90096496,0.00824295,0.93976328,0.02133786,1.72050801,0.51633281,0.25518384,1.52613987,0.79573282
-5.42371186,3.91947721,0.00886061,0.93787993,0.02193036,1.73577132,0.51650303,0.26132328,1.52487922,0.79443410
-5.41770885,3.92615753,0.00947632,0.93298694,0.02242632,1.74610122,0.51539413,0.26673962,1.51980436,0.79037221
-5.41170585,3.92172088,0.01008456,0.92528521,0.02281741,1.75179454,0.51320257,0.27141330,1.51128766,0.78374494
-5.40570285,3.90703267,0.01067995,0.91501528,0.02309690,1.75320673,0.51013201,0.27533565,1.49973730,0.77478909
-5.39969985,3.88307868,0.01125746,0.90244902,0.02325983,1.75073973,0.50638678,0.27850889,1.48558477,0.76377205
-5.39369685,3.85093254,0.01181259,0.88788031,0.02330319,1.74482912,0.50216585,0.28094578,1.46927214,0.75098252
-5.38769385,3.81172196,0.01234150,0.87161539,0.02322597,1.73593126,0.49765752,0.28266909,1.45123972,0.73672069
-5.38169085,3.76659498,0.01284122,0.85396303,0.02302927,1.72451067,0.49303492,0.28371078,1.43191428,0.72128853
-5.37568784,3.71668731,0.01330968,0.83522517,0.02271621,1.71102788,0.48845248,0.28411092,1.41169840,0.70498031
-5.36968484,3.66309181,0.01374587,0.81568820,0.02229184,1.69592816,0.48404322,0.28391639,1.39096095,0.68807396
-5.36368184,3.60683079,0.01414978,0.79561533,0.02176308,1.67963116,0.47991705,0.28317933,1.37002910,0.67082347
-5.35767884,3.54883205,0.01452245,0.77524023,0.02113846,1.66252173,0.47615984,0.28195547,1.34918174,0.65345264
-5.35167584,3.48990900,0.01486582,0.75476214,0.02042788,1.64494198,0.47283324,0.28030231,1.32864463,0.63615036
-5.34567284,3.43074543,0.01518261,0.73434262,0.01964240,1.62718479,0.46997515,0.27827724,1.30858712,0.61906754
-5.33966983,3.37188511,0.01547617,0.71410387,0.01879392,1.60948882,0.46760080,0.27593564,1.28912061,0.60231572
-5.33366683,3.31372653,0.01575018,0.69412870,0.01789485,1.59203525,0.46570423,0.27332913,1.27029857,0.58596734
-5.32766383,3.25652265,0.01600846,0.67446193,0.01695786,1.57494632,0.46426027,0.27050393,1.25211840,0.57005756
-5.32166083,3.20038591,0.01625463,0.65511328,0.01599553,1.55828583,0.46322681,0.26749953,1.23452474,0.55458751
-5.31565783,3.14529802,0.01649186,0.63606134,0.01502012,1.54206175,0.46254751,0.26434762,1.21741452,0.53952865
-5.30965483,3.09112454,0.01672260,0.61725855,0.01404329,1.52623086,0.46215477,0.26107152,1.20064350,0.52482819
-5.30365183,3.03763353,0.01694836,0.59863690,0.01307590,1.51070558,0.46197299,0.25768597,1.18403422,0.51041509
-5.29764882,2.98451784,0.01716947,0.58011414,0.01212784,1.49536274,0.46192212,0.25419742,1.16738517,0.49620653
-5.29164582,2.93142027,0.01738501,0.56160013,0.01120791,1.48005404,0.46192140,0.25060483,1.15048100,0.48211445
-5.28564282,2.87796050,0.01759273,0.54300321,0.01032371,1.46461793,0.46189321,0.24690085,1.13310337,0.46805193
-5.27963982,2.82376291,0.01778904,0.52423625,0.00948163,1.44889239,0.46176687,0.24307341,1.11504218,0.45393915
-5.27363682,2.76848389,0.01796917,0.50522219,0.00868686,1.43272797,0.46148239,0.23910759,1.09610657,0.43970865
-5.26763382,2.71183761,0.01812728,0.48589886,0.00794341,1.41600046,0.46099374,0.23498772,1.07613539,0.42530973
-5.26163082,2.65361876,0.01825674,0.46622295,0.00725422,1.39862242,0.46027169,0.23069946,1.05500650,0.41071186
-5.25562781,2.59372121,0.01835042,0.44617294,0.00662124,1.38055297,0.45930587,0.22623187,1.03264451,0.39590691
-5.24962481,2.53215158,0.01840101,0.42575100,0.00604559,1.36180498,0.45810596,0.22157924,1.00902651,0.38091016
-5.24362181,2.46903675,0.01840142,0.40498368,0.00552766,1.34244927,0.45670176,0.21674261,0.98418532,0.36576019
-5.23761881,2.40462490,0.01834507,0.38392166,0.00506729,1.32261528,0.45514215,0.21173083,0.95821025,0.35051751
-5.23161581,2.33927990,0.01822632,0.36263829,0.00466392,1.30248808,0.45349275,0.20656116,0.93124502,0.33526228
-5.22561281,2.27346913,0.01804069,0.34122736,0.00431668,1.28230170,0.45183252,0.20125923,0.90348306,0.32009093
-5.21960980,2.20774534,0.01778518,0.31979999,0.00402455,1.26232896,0.45024922,0.19585854,0.87516028,0.30511229
-5.21360680,2.14272344,0.01745840,0.29848098,0.00378645,1.24286835,0.44883399,0.19039936,0.84654577,0.29044301
-5.20760380,2.07905350,0.01706072,0.27740476,0.00360130,1.22422863,0.44767541,0.18492715,0.81793086,0.27620282
-5.20160080,2.01739133,0.01659428,0.25671112,0.00346809,1.20671190,0.44685321,0.17949069,0.78961711,0.26250978
-5.19559780,1.95836834,0.01606290,0.23654101,0.00338593,1.19059630,0.44643212,0.17413982,0.76190402,0.24947560
-5.18959480,1.90256232,0.01547203,0.21703253,0.00335397,1.17611916,0.44645617,0.16892323,0.73507705,0.23720156
-5.18359180,1.85047092,0.01482845,0.19831738,0.00337145,1.16346183,0.44694388,0.16388613,0.70939671,0.22577490
-5.17758879,1.80248914,0.01414011,0.18051782,0.00343760,1.15273693,0.44788464,0.15906818,0.68508935,0.21526605
-5.17158579,1.75889226,0.01341580,0.16374439,0.00355159,1.14397906,0.44923656,0.15450168,0.66234014,0.20572675
-5.16558279,1.71982515,0.01266483,0.14809430,0.00371243,1.13713936,0.45092604,0.15021019,0.64128877,0.19718910
-5.15957979,1.68529850,0.01189671,0.13365074,0.00391887,1.13208448,0.45284907,0.14620759,0.62202795,0.18966558
-5.15357679,1.65519223,0.01112089,0.12048293,0.00416930,1.12860001,0.45487443,0.14249777,0.60460498,0.18315005
-5.14757379,1.62926578,0.01034640,0.10864696,0.00446165,1.12639822,0.45684847,0.13907476,0.58902616,0.17761960
-5.14157079,1.60717484,0.00958167,0.09818731,0.00479330,1.12512978,0.45860138,0.13592348,0.57526383,0.17303715
-5.13556778,1.58849338,0.00883429,0.08913901,0.00516097,1.12439882,0.45995467,0.13302094,0.56326567,0.16935468
-5.12956478,1.57273991,0.00811089,0.08153018,0.00556071,1.12378046,0.46072934,0.13033783,0.55296562,0.16651693
-5.12356178,1.55940648,0.00741699,0.07538490,0.00598780,1.12284003,0.46075452,0.12784046,0.54429587,0.16446528
-5.11755878,1.54798877,0.00675702,0.07072622,0.00643679,1.12115282,0.45987584,0.12549284,0.53719916,0.16314182
-5.11155578,1.53801588,0.00613428,0.06757903,0.00690153,1.11832348,0.45796342,0.12325888,0.53164069,0.16249312
-5.10555278,1.52907800,0.00555099,0.06597281,0.00737521,1.11400400,0.45491879,0.12110448,0.52761889,0.16247384
-5.09954977,1.52085084,0.00500839,0.06594379,0.00785047,1.10790945,0.45068042,0.11899950,0.52517438,0.16304972
-5.09354677,1.51311521,0.00450682,0.06753663,0.00831952,1.09983074,0.44522776,0.11691947,0.52439656,0.16420000
-5.08754377,1.50577118,0.00404588,0.07080524,0.00877435,1.08964386,0.43858334,0.11484689,0.52542728,0.16591898
-5.08154077,1.49884569,0.00362452,0.07581275,0.00920686,1.07731522,0.43081298,0.11277223,0.52846120,0.16821678
-5.07553777,1.49249351,0.00324121,0.08263042,0.00960912,1.06290292,0.42202403,0.11069440,0.53374270,0.17111908
-5.06953477,1.48699129,0.00289406,0.09133544,0.00997356,1.04655412,0.41236179,0.10862078,0.54155921,0.17466589
-5.06353177,1.48272491,0.00258093,0.10200769,0.01029321,1.02849845,0.40200428,0.10656685,0.55223103,0.17890939
-5.05752876,1.48017070,0.00229955,0.11472533,0.01056189,1.00903822,0.39115554,0.10455538,0.56609792,0.18391081
-5.05152576,1.47987126,0.00204760,0.12955944,0.01077443,0.98853560,0.38003787,0.10261521,0.58350296,0.18973648
-5.04552276,1.48240681,0.00182277,0.14656774,0.01092683,0.96739766,0.36888332,0.10077986,0.60477404,0.19645317
-5.03951976,1.48836347,0.00162284,0.16578779,0.01101636,0.94605974,0.35792482,0.09908578,0.63020399,0.20412291
-5.03351676,1.49829961,0.00144570,0.18722969,0.01104170,0.92496812,0.34738726,0.09757051,0.66002988,0.21279748
-5.02751376,1.51271192,0.00128934,0.21086887,0.01100292,0.90456245,0.33747907,0.09627088,0.69441267,0.22251281
-5.02151076,1.53200263,0.00115194,0.23663912,0.01090149,0.88525892,0.32838437,0.09522108,0.73341800,0.23328359
-5.01550775,1.55644952,0.00103178,0.26442650,0.01074025,0.86743464,0.32025631,0.09445101,0.77699928,0.24509825
-5.00950475,1.58618004,0.00092731,0.29406436,0.01052324,0.85141396,0.31321157,0.09398469,0.82498397,0.25791480
-5.00350175,1.62115107,0.00083707,0.32532993,0.01025557,0.83745720,0.30732641,0.09383906,0.87706395,0.27165753
-4.99749875,1.66113533,0.00075975,0.35794296,0.00994328,0.82575209,0.30263432,0.09402300,0.93279089,0.28621510
-4.99149575,1.70571533,0.00069410,0.39156650,0.00959305,0.81640847,0.29912541,0.09453675,0.99157699,0.30143994
-4.98549275,1.75428563,0.00063899,0.42581025,0.00921202,0.80945606,0.29674739,0.09537169,1.05270174,0.31714932
-4.97948974,1.80606331,0.00059334,0.46023641,0.00880754,0.80484567,0.29540834,0.09651053,1.11532449,0.33312806
-4.97348674,1.86010680,0.00055615,0.49436812,0.00838697,0.80245341,0.29498083,0.09792786,1.17850300,0.34913284
-4.96748374,1.91534220,0.00052648,0.52770016,0.00795743,0.80208791,0.29530751,0.09959099,1.24121717,0.36489811
-4.96148074,1.97059633,0.00050342,0.55971179,0.00752561,0.80350003,0.29620769,0.10146120,1.30239726,0.38014330
-4.95547774,2.02463497,0.00048617,0.58988107,0.00709767,0.80639457,0.29748480,0.10349506,1.36095565,0.39458120
-4.94947474,2.07620471,0.00047393,0.61770024,0.00667901,0.81044351,0.29893429,0.10564612,1.41582058,0.40792701
-4.94347174,2.12407660,0.00046600,0.64269141,0.00627429,0.81530005,0.30035177,0.10786645,1.46597061,0.41990782
-4.93746873,2.16708933,0.00046172,0.66442187,0.00588731,0.82061286,0.30154096,0.11010841,1.51046813,0.43027192
-4.93146573,2.20419024,0.00046051,0.68251832,0.00552099,0.82603987,0.30232112,0.11232620,1.54849031,0.43879771
-4.92546273,2.23447194,0.00046186,0.69667923,0.00517742,0.83126106,0.30253377,0.11447731,1.57935611,0.44530153
-4.91945973,2.25720306,0.00046533,0.70668482,0.00485787,0.83598962,0.30204832,0.11652383,1.60254797,0.44964429
-4.91345673,2.27185158,0.00047057,0.71240405,0.00456289,0.83998120,0.30076651,0.11843341,1.61772710,0.45173637
-4.90745373,2.27809991,0.00047729,0.71379835,0.00429236,0.84304092,0.29862542,0.12018004,1.62474182,0.45154065
-4.90145073,2.27585117,0.00048530,0.71092182,0.00404558,0.84502797,0.29559907,0.12174453,1.62362844,0.44907352
-4.89544772,2.26522668,0.00049450,0.70391793,0.00382140,0.84585781,0.29169854,0.12311469,1.61460489,0.44440392
-4.88944472,2.24655508,0.00050484,0.69301299,0.00361828,0.84550219,0.28697072,0.12428529,1.59805749,0.43765031
-4.88344172,2.22035410,0.00051640,0.67850657,0.00343443,0.84398704,0.28149579,0.12525778,1.57452176,0.42897600
-4.87743872,2.18730617,0.00052929,0.66075962,0.00326788,0.84138877,0.27538361,0.12603989,1.54465837,0.41858288
-4.87143572,2.14822943,0.00054373,0.64018076,0.00311656,0.83782919,0.26876931,0.12664501,1.50922559,0.40670408
-4.86543272,2.10404587,0.00056002,0.61721147,0.00297835,0.83346957,0.26180813,0.12709165,1.46904978,0.39359585
-4.85942971,2.05574829,0.00057848,0.59231102,0.00285122,0.82850410,0.25467005,0.12740266,1.42499548,0.37952909
-4.85342671,2.00436768,0.00059955,0.56594179,0.00273320,0.82315318,0.24753413,0.12760463,1.37793647,0.36478094
-4.84742371,1.95094257,0.00062367,0.53855565,0.00262249,0.81765680,0.24058308,0.12772715,1.32872929,0.34962674
-4.84142071,1.89649141,0.00065134,0.51058198,0.00251743,0.81226811,0.23399797,0.12780222,1.27819013,0.33433286
-4.83541771,1.84198892,0.00068308,0.48241782,0.00241661,0.80724737,0.22795348,0.12786360,1.22707603,0.31915032
-4.82941471,1.78834692,0.00071942,0.45442034,0.00231882,0.80285632,0.22261360,0.12794620,1.17607086,0.30430979
-4.82341171,1.73639974,0.00076087,0.42690187,0.00222312,0.79935278,0.21812793,0.12808544,1.12577609,0.29001762
-4.81740870,1.68689407,0.00080791,0.40012738,0.00212882,0.79698566,0.21462866,0.12831662,1.07670649,0.27645335
-4.81140570,1.64048302,0.00086096,0.37431432,0.00203549,0.79599002,0.21222807,0.12867424,1.02928996,0.26376824
-4.80540270,1.59772353,0.00092034,0.34963451,0.00194301,0.79658232,0.21101668,0.12919127,0.98387115,0.25208502
-4.79939970,1.55907668,0.00098628,0.32621769,0.00185151,0.79895567,0.21106188,0.12989839,0.94071795,0.24149854
-4.79339670,1.52491010,0.00105885,0.30415632,0.00176142,0.80327521,0.21240714,0.13082315,0.90002992,0.23207715
-4.78739370,1.49550185,0.00113795,0.28351118,0.00167348,0.80967364,0.21507155,0.13198924,0.86194789,0.22386470
-4.78139070,1.47104513,0.00122331,0.26431733,0.00158870,0.81824713,0.21904989,0.13341568,0.82656381,0.21688287
-4.77538769,1.45165349,0.00131444,0.24658994,0.00150839,0.82905165,0.22431302,0.13511618,0.79393012,0.21113375
-4.76938469,1.43736618,0.00141062,0.23032972,0.00143418,0.84210025,0.23080871,0.13709860,0.76406822,0.20660241
-4.76338169,1.42815365,0.00151092,0.21552770,0.00136797,0.85736120,0.23846283,0.13936459,0.73697542,0.20325952
-4.75737869,1.42392295,0.00161419,0.20216901,0.00131202,0.87475762,0.24718095,0.14190952,0.71263035,0.20106376
-4.75137569,1.42452336,0.00171904,0.19023576,0.00126887,0.89416839,0.25685037,0.14472261,0.69099670,0.19996402
-4.74537269,1.42975228,0.00182391,0.17970886,0.00124142,0.91543081,0.26734248,0.14778739,0.67202540,0.19990142
-4.73936968,1.43936144,0.00192710,0.17056894,0.00123288,0.93834476,0.27851562,0.15108240,0.65565562,0.20081114
-4.73336668,1.45306367,0.00202677,0.16279639,0.00124681,0.96267834,0.29021820,0.15458218,0.64181466,0.20262387
-4.72736368,1.47054012,0.00212101,0.15637085,0.00128707,0.98817483,0.30229216,0.15825840,0.63041744,0.20526722
-4.72136068,1.49144789,0.00220792,0.15127017,0.00135787,1.01456049,0.31457658,0.16208118,0.62136568,0.20866683
-4.71535768,1.51542796,0.00228564,0.14746924,0.00146368,1.04155284,0.32691149,0.16602040,0.61454732,0.21274732
-4.70935468,1.54211301,0.00235240,0.14493873,0.00160923,1.06886892,0.33914154,0.17004701,0.60983652,0.21743304
-4.70335168,1.57113497,0.00240662,0.14364405,0.00179945,1.09623309,0.35111962,0.17413418,0.60709424,0.22264874
-4.69734867,1.60213189,0.00244695,0.14354462,0.00203935,1.12338370,0.36271012,0.17825817,0.60616993,0.22831999
-4.69134567,1.63475373,0.00247230,0.14459361,0.00233395,1.15007846,0.37379182,0.18239898,0.60690402,0.23437351
-4.68534267,1.66866687,0.00248190,0.14673810,0.00268813,1.17609801,0.38426029,0.18654062,0.60913147,0.24073736
-4.67933967,1.70355720,0.00247534,0.14991987,0.00310648,1.20124769,0.39402962,0.19067101,0.61268615,0.24734098
-4.67333667,1.73913158,0.00245256,0.15407657,0.00359311,1.22535734,0.40303366,0.19478150,0.61740584,0.25411523
-4.66733367,1.77511788,0.00241387,0.15914341,0.00415146,1.24827948,0.41122648,0.19886613,0.62313771,0.26099226
-4.66133067,1.81126371,0.00235995,0.16505504,0.00478408,1.26988599,0.41858236,0.20292060,0.62974397,0.26790544
-4.65532766,1.84733430,0.00229182,0.17174771,0.00549238,1.29006392,0.42509512,0.20694106,0.63710738,0.27478937
-4.64932466,1.88310979,0.00221078,0.17916137,0.00627645,1.30871085,0.43077710,0.21092295,0.64513634,0.28157986
-4.64332166,1.91838251,0.00211843,0.18724171,0.00713481,1.32573038,0.43565771,0.21485980,0.65376927,0.28821418
