energy_ev,total_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.48374187,1.42145935,0.60297712,0.96615716,0.00128294,0.06785808,0.43971110,0.00085599
-5.47773887,1.48142504,0.63371808,1.01067381,0.00134699,0.06787143,0.45675211,0.00089990
-5.47173587,1.54885677,0.66622803,1.05960664,0.00141611,0.06831876,0.47716328,0.00094589
-5.46573287,1.62214299,0.69983293,1.11189654,0.00148914,0.06911941,0.50040787,0.00099306
-5.45972986,1.69955996,0.73382779,1.16642346,0.00156487,0.07018797,0.52589110,0.00104047
-5.45372686,1.77931616,0.76749593,1.22203626,0.00164204,0.07143695,0.55297335,0.00108719
-5.44772386,1.85959767,0.80012853,1.27758300,0.00171946,0.07277934,0.58098423,0.00113229
-5.44172086,1.93861346,0.83104410,1.33194078,0.00179597,0.07413098,0.60923746,0.00117491
-5.43571786,2.01463965,0.85960712,1.38404432,0.00187055,0.07541276,0.63704620,0.00121425
-5.42971486,2.08606146,0.88524532,1.43291264,0.00194232,0.07655256,0.66373863,0.00124960
-5.42371186,2.15141182,0.90746512,1.47767284,0.00201059,0.07748688,0.68867341,0.00128036
-5.41770885,2.20940570,0.92586467,1.51758063,0.00207489,0.07816212,0.71125454,0.00130608
-5.41170585,2.25896909,0.94014415,1.55203681,0.00213501,0.07853557,0.73094545,0.00132642
-5.40570285,2.29926195,0.95011302,1.58059932,0.00219097,0.07857600,0.74728161,0.00134119
-5.39969985,2.32969449,0.95569388,1.60299067,0.00224308,0.07826391,0.75988149,0.00135035
-5.39369685,2.34993639,0.95692315,1.61910051,0.00229191,0.07759148,0.76845533,0.00135398
-5.38769385,2.35991883,0.95394823,1.62898351,0.00233828,0.07656214,0.77281145,0.00135230
-5.38169085,2.35982945,0.94702168,1.63285272,0.00238323,0.07518990,0.77285994,0.00134567
-5.37568784,2.35010071,0.93649245,1.63106897,0.00242804,0.07349848,0.76861345,0.00133452
-5.36968484,2.33139219,0.92279473,1.62412677,0.00247413,0.07152012,0.76018514,0.00131939
-5.36368184,2.30456782,0.90643475,1.61263752,0.00252306,0.06929439,0.74778388,0.00130091
-5.35767884,2.27066904,0.88797622,1.59731073,0.00257645,0.06686683,0.73170686,0.00127973
-5.35167584,2.23088504,0.86802489,1.57893427,0.00263597,0.06428756,0.71232999,0.00125658
-5.34567284,2.18652144,0.84721290,1.55835425,0.00270323,0.06160993,0.69009638,0.00123220
-5.33966983,2.13896848,0.82618336,1.53645553,0.00277979,0.05888919,0.66550351,0.00120733
-5.33366683,2.08966993,0.80557585,1.51414342,0.00286704,0.05618131,0.63908949,0.00118274
-5.32766383,2.04009376,0.78601309,1.49232718,0.00296619,0.05354185,0.61141893,0.00115918
-5.32166083,1.99170522,0.76808931,1.47190567,0.00307825,0.05102502,0.58306899,0.00113738
-5.31565783,1.94594302,0.75236040,1.45375538,0.00320392,0.04868283,0.55461599,0.00111809
-5.30965483,1.90419876,0.73933606,1.43872083,0.00334365,0.04656448,0.52662296,0.00110200
-5.30365183,1.86779969,0.72947390,1.42760713,0.00349754,0.04471572,0.49962846,0.00108982
-5.29764882,1.83799459,0.72317544,1.42117443,0.00366541,0.04317846,0.47413680,0.00108222
-5.29164582,1.81594213,0.72078375,1.42013376,0.00384674,0.04199038,0.45060983,0.00107985
-5.28564282,1.80270137,0.72258251,1.42514361,0.00404074,0.04118462,0.42946027,0.00108335
-5.27963982,1.79922342,0.72879617,1.43680686,0.00424632,0.04078942,0.41104643,0.00109332
-5.27363682,1.80634369,0.73959077,1.45566720,0.00446216,0.04082789,0.39566834,0.00111035
-5.26763382,1.82477393,0.75507522,1.48220482,0.00468675,0.04131760,0.38356498,0.00113495
-5.26163082,1.85509364,0.77530266,1.51683073,0.00491842,0.04227027,0.37491242,0.00116761
-5.25562781,1.89774042,0.80027156,1.55987962,0.00515540,0.04369128,0.36982280,0.00120873
-5.24962481,1.95299909,0.82992667,1.61160122,0.00539584,0.04557929,0.36834389,0.00125861
-5.24362181,2.02098996,0.86415936,1.67215031,0.00563792,0.04792574,0.37045917,0.00131746
-5.23761881,2.10165645,0.90280778,1.74157577,0.00587985,0.05071447,0.37608831,0.00138536
-5.23161581,2.19475306,0.94565661,1.81980937,0.00611991,0.05392127,0.38508824,0.00146223
-5.22561281,2.29983444,0.99243693,1.90665487,0.00635651,0.05751369,0.39725470,0.00154783
-5.21960980,2.41624680,1.04282620,2.00177857,0.00658819,0.06145089,0.41232440,0.00164173
-5.21360680,2.54312282,1.09644897,2.10470198,0.00681364,0.06568376,0.42997819,0.00174332
-5.20760380,2.67938128,1.15287835,2.21479776,0.00703174,0.07015523,0.44984503,0.00185179
-5.20160080,2.82373243,1.21163883,2.33128960,0.00724152,0.07480092,0.47150726,0.00196610
-5.19559780,2.97468992,1.27221053,2.45325670,0.00744217,0.07955006,0.49450709,0.00208507
-5.18959480,3.13058989,1.33403504,2.57964338,0.00763301,0.08432672,0.51835449,0.00220732
-5.18359180,3.28961718,1.39652309,2.70927385,0.00781349,0.08905128,0.54253634,0.00233133
-5.17758879,3.44983852,1.45906366,2.84087199,0.00798318,0.09364226,0.56652696,0.00245546
-5.17158579,3.60924179,1.52103467,2.97308567,0.00814168,0.09801827,0.58979954,0.00257800
-5.16558279,3.76578020,1.58181464,3.10451480,0.00828866,0.10210012,0.61183849,0.00269720
-5.15957979,3.91741983,1.64079505,3.23374193,0.00842380,0.10581301,0.63215203,0.00281130
-5.15357679,4.06218862,1.69739281,3.35936438,0.00854679,0.10908862,0.65028482,0.00291864
-5.14757379,4.19822472,1.75106234,3.48002618,0.00865728,0.11186721,0.66583007,0.00301764
-5.14157079,4.32382232,1.80130671,3.59444877,0.00875490,0.11409933,0.67844057,0.00310686
-5.13556778,4.43747265,1.84768731,3.70145878,0.00883924,0.11574734,0.68783823,0.00318506
-5.12956478,4.53789868,1.88983169,3.80001207,0.00890984,0.11678656,0.69382171,0.00325123
-5.12356178,4.62408192,1.92743928,3.88921282,0.00896621,0.11720592,0.69627176,0.00330460
-5.11755878,4.69528042,1.96028478,3.96832730,0.00900784,0.11700824,0.69515402,0.00334465
-5.11155578,4.75103752,1.98821930,4.03679195,0.00903422,0.11620996,0.69051923,0.00337116
-5.10555278,4.79118137,2.01116940,4.09421588,0.00904485,0.11484051,0.68250072,0.00338415
-5.09954977,4.81581576,2.02913419,4.14037829,0.00903929,0.11294122,0.67130950,0.00338390
-5.09354677,4.82530335,2.04218106,4.17522144,0.00901720,0.11056384,0.65722708,0.00337094
-5.08754377,4.82024252,2.05044029,4.19884012,0.00897832,0.10776887,0.64059639,0.00334600
-5.08154077,4.80143958,2.05409907,4.21146859,0.00892259,0.10462362,0.62181140,0.00330998
-5.07553777,4.76987790,2.05339538,4.21346610,0.00885010,0.10120020,0.60130570,0.00326392
-5.06953477,4.72668569,2.04861199,4.20530186,0.00876118,0.09757345,0.57954074,0.00320898
-5.06353177,4.67310391,2.04007096,4.18754035,0.00865637,0.09381901,0.55699423,0.00314638
-5.05752876,4.61045563,2.02812860,4.16082741,0.00853649,0.09001142,0.53414899,0.00307734
-5.05152576,4.54011765,2.01317112,4.12587761,0.00840260,0.08622254,0.51148279,0.00300313
-5.04552276,4.46349505,1.99561063,4.08346284,0.00825603,0.08252010,0.48945951,0.00292494
-5.03951976,4.38199887,1.97588141,4.03440188,0.00809834,0.07896660,0.46852156,0.00284393
-5.03351676,4.29702678,1.95443618,3.97955082,0.00793129,0.07561841,0.44908399,0.00276119
-5.02751376,4.20994633,1.93174203,3.91979359,0.00775679,0.07252521,0.43152995,0.00267770
-5.02151076,4.12208036,1.90827572,3.85603223,0.00757691,0.06972966,0.41620762,0.00259436
-5.01550775,4.03469386,1.88451819,3.78917637,0.00739371,0.06726725,0.40342833,0.00251196
-5.00950475,3.94898171,1.86094814,3.72013161,0.00720930,0.06516640,0.39346556,0.00243119
-5.00350175,3.86605692,1.83803465,3.64978664,0.00702566,0.06344870,0.38655473,0.00235263
-4.99749875,3.78693904,1.81622904,3.57899918,0.00684464,0.06212926,0.38289328,0.00227679
-4.99149575,3.71254272,1.79595627,3.50858115,0.00666789,0.06121713,0.38264105,0.00220405
-4.98549275,3.64366674,1.77760626,3.43928362,0.00649678,0.06071584,0.38592044,0.00213472
-4.97948974,3.58098381,1.76152553,3.37178237,0.00633239,0.06062394,0.39281641,0.00206904
-4.97348674,3.52503195,1.74800995,3.30666493,0.00617547,0.06093553,0.40337612,0.00200717
-4.96748374,3.47620805,1.73729885,3.24442022,0.00602643,0.06164091,0.41760819,0.00194919
-4.96148074,3.43476448,1.72957118,3.18543148,0.00588536,0.06272714,0.43548160,0.00189515
-4.95547774,3.40080935,1.72494401,3.12997351,0.00575205,0.06417869,0.45692433,0.00184502
-4.94947474,3.37431105,1.72347355,3.07821458,0.00562603,0.06597801,0.48182188,0.00179874
-4.94347174,3.35510715,1.72515882,3.03022330,0.00550665,0.06810619,0.51001592,0.00175623
-4.93746873,3.34291783,1.72994775,2.98598032,0.00539313,0.07054357,0.54130315,0.00171735
-4.93146573,3.33736331,1.73774531,2.94539424,0.00528467,0.07327035,0.57543472,0.00168195
-4.92546273,3.33798460,1.74842323,2.90832107,0.00518046,0.07626711,0.61211639,0.00164990
-4.91945973,3.34426656,1.76183046,2.87458581,0.00507983,0.07951540,0.65100949,0.00162101
-4.91345673,3.35566213,1.77780376,2.84400497,0.00498231,0.08299811,0.69173312,0.00159515
-4.90745373,3.37161608,1.79617743,2.81640835,0.00488762,0.08669983,0.73386732,0.00157216
-4.90145073,3.39158710,1.81679146,2.79165860,0.00479581,0.09060707,0.77695759,0.00155192
-4.89544772,3.41506676,1.83949736,2.76966714,0.00470720,0.09470824,0.82052052,0.00153433
-4.88944472,3.44159411,1.86416119,2.75040517,0.00462241,0.09899359,0.86405057,0.00151930
-4.88344172,3.47076498,1.89066331,2.73390892,0.00454238,0.10345484,0.90702784,0.00150678
-4.87743872,3.50223559,1.91889483,2.72027859,0.00446826,0.10808469,0.94892658,0.00149672
-4.87143572,3.53572005,1.94875096,2.70967091,0.00440141,0.11287614,0.98922429,0.00148911
-4.86543272,3.57098222,1.98012149,2.70228578,0.00434329,0.11782168,1.02741112,0.00148392
-4.85942971,3.60782241,2.01287925,2.69834762,0.00429543,0.12291225,1.06299918,0.00148115
-4.85342671,3.64606010,2.04686728,2.69808278,0.00425929,0.12813633,1.09553170,0.00148077
-4.84742371,3.68551394,2.08188568,2.70169437,0.00423619,0.13347879,1.12459146,0.00148274
-4.84142071,3.72598059,2.11767923,2.70933627,0.00422724,0.13892000,1.14980850,0.00148698
-4.83541771,3.76721395,2.15392695,2.72108788,0.00423325,0.14443491,1.17086671,0.00149337
-4.82941471,3.80890653,2.19023435,2.73693158,0.00425467,0.14999241,1.18750918,0.00150176
-4.82341171,3.85067433,2.22612945,2.75673417,0.00429155,0.15555494,1.19954217,0.00151192
-4.81740870,3.89204666,2.26106309,2.78023377,0.00434349,0.16107840,1.20683773,0.00152359
-4.81140570,3.93246156,2.29441397,2.80703308,0.00440968,0.16651244,1.20933473,0.00153644
-4.80540270,3.97126780,2.32549848,2.83659950,0.00448883,0.17180115,1.20703858,0.00155008
-4.79939970,4.00773323,2.35358520,2.86827232,0.00457929,0.17688414,1.20001955,0.00156409
-4.79339670,4.04105951,2.37791344,2.90127665,0.00467902,0.18169799,1.18840999,0.00157801
-4.78739370,4.07040246,2.39771525,2.93474342,0.00478570,0.18617807,1.17240036,0.00159134
-4.78139070,4.09489693,2.41223976,2.96773439,0.00489675,0.19026060,1.15223453,0.00160360
-4.77538769,4.11368510,2.42077883,2.99927088,0.00500944,0.19388496,1.12820425,0.00161429
-4.76938469,4.12594648,2.42269264,3.02836476,0.00512097,0.19699599,1.10064320,0.00162294
-4.76338169,4.13092816,2.41743408,3.05405005,0.00522851,0.19954636,1.06992061,0.00162914
-4.75737869,4.12797360,2.40457067,3.07541359,0.00532933,0.20149871,1.03643468,0.00163252
-4.75137569,4.11654843,2.38380288,3.09162341,0.00542079,0.20282752,1.00060590,0.00163276
-4.74537269,4.09626199,2.35497800,3.10195333,0.00550048,0.20352062,0.96287039,0.00162966
-4.73936968,4.06688337,2.31809886,3.10580286,0.00556622,0.20358012,0.92367326,0.00162308
-4.73336668,4.02835134,2.27332702,3.10271174,0.00561610,0.20302288,0.88346221,0.00161298
-4.72736368,3.98077758,2.22098021,3.09236853,0.00564853,0.20188023,0.84268120,0.00159940
-4.72136068,3.92444331,2.16152431,3.07461331,0.00566224,0.20019714,0.80176447,0.00158251
-4.71535768,3.85978952,2.09556023,3.04943467,0.00565632,0.19803069,0.76113078,0.00156251
-4.70935468,3.78740142,2.02380629,3.01696156,0.00563017,0.19544804,0.72117797,0.00153971
-4.70335168,3.70798814,1.94707710,2.97745069,0.00558355,0.19252390,0.68227788,0.00151446
-4.69734867,3.62235874,1.86625983,2.93127046,0.00551654,0.18933757,0.64477176,0.00148717
-4.69134567,3.53139574,1.78228886,2.87888255,0.00542954,0.18596991,0.60896610,0.00145827
-4.68534267,3.43602765,1.69612017,2.82082212,0.00532324,0.18250008,0.57512900,0.00142821
-4.67933967,3.33720181,1.60870613,2.75767782,0.00519861,0.17900250,0.54348727,0.00139742
-4.67333667,3.23585868,1.52097203,2.69007257,0.00505689,0.17554400,0.51422412,0.00136633
-4.66733367,3.13290874,1.43379488,2.61864600,0.00489954,0.17218144,0.48747761,0.00133531
-4.66133067,3.02921295,1.34798531,2.54403919,0.00472824,0.16895976,0.46333991,0.00130472
-4.65532766,2.92556723,1.26427296,2.46688227,0.00454484,0.16591075,0.44185738,0.00127483
-4.64932466,2.82269155,1.18329564,2.38778510,0.00435135,0.16305238,0.42303145,0.00124588
-4.64332166,2.72122348,1.10559242,2.30733109,0.00414991,0.16038893,0.40682031,0.00121803
-4.63731866,2.62171626,1.03160042,2.22607405,0.00394275,0.15791170,0.39314140,0.00119138
-4.63131566,2.52464070,0.96165518,2.14453760,0.00373213,0.15560039,0.38187457,0.00116597
-4.62531266,2.43039066,0.89599411,2.06321682,0.00352037,0.15342492,0.37286596,0.00114180
-4.61930965,2.33929092,0.83476261,1.98258136,0.00330976,0.15134777,0.36593233,0.00111880
-4.61330665,2.25160691,0.77802233,1.90307938,0.00310254,0.14932644,0.36086598,0.00109689
-4.60730365,2.16755517,0.72576086,1.82514164,0.00290085,0.14731612,0.35743986,0.00107594
-4.60130065,2.08731376,0.67790242,1.74918502,0.00270675,0.14527231,0.35541304,0.00105582
-4.59529765,2.01103175,0.63431898,1.67561483,0.00252210,0.14315326,0.35453625,0.00103638
-4.58929465,1.93883703,0.59484122,1.60482547,0.00234862,0.14092211,0.35455740,0.00101750
-4.58329165,1.87084202,0.55926898,1.53719902,0.00218779,0.13854872,0.35522705,0.00099904
-4.57728864,1.80714677,0.52738097,1.47310162,0.00204089,0.13601091,0.35630363,0.00098090
-4.57128564,1.74783945,0.49894322,1.41287762,0.00190890,0.13329539,0.35755838,0.00096297
-4.56528264,1.69299426,0.47371650,1.35684171,0.00179259,0.13039801,0.35877989,0.00094520
-4.55927964,1.64266695,0.45146233,1.30526937,0.00169239,0.12732368,0.35977822,0.00092754
-4.55327664,1.59688862,0.43194777,1.25838621,0.00160849,0.12408578,0.36038847,0.00090997
-4.54727364,1.55565821,0.41494909,1.21635692,0.00154078,0.12070530,0.36047375,0.00089248
-4.54127064,1.51893467,0.40025449,1.17927450,0.00148884,0.11720959,0.35992762,0.00087508
-4.53526763,1.48662941,0.38766588,1.14715062,0.00145199,0.11363110,0.35867579,0.00085779
-4.52926463,1.45859995,0.37700027,1.11990795,0.00142930,0.11000591,0.35667733,0.00084063
-4.52326163,1.43464561,0.36809062,1.09737515,0.00141958,0.10637241,0.35392507,0.00082362
-4.51725863,1.41450574,0.36078666,1.07928515,0.00142140,0.10276995,0.35044552,0.00080676
-4.51125563,1.39786119,0.35495558,1.06527719,0.00143316,0.09923781,0.34629815,0.00079007
-4.50525263,1.38433915,0.35048291,1.05490291,0.00145309,0.09581429,0.34157405,0.00077353
-4.49924962,1.37352155,0.34727351,1.04763640,0.00147932,0.09253610,0.33639415,0.00075712
-4.49324662,1.36495682,0.34525274,1.04288817,0.00150987,0.08943799,0.33090686,0.00074078
-4.48724362,1.35817450,0.34436770,1.04002239,0.00154277,0.08655264,0.32528530,0.00072448
-4.48124062,1.35270211,0.34458840,1.03837690,0.00157602,0.08391072,0.31972396,0.00070814
-4.47523762,1.34808336,0.34590873,1.03728494,0.00160773,0.08154114,0.31443507,0.00069171
-4.46923462,1.34389666,0.34834690,1.03609781,0.00163609,0.07947136,0.30964435,0.00067512
-4.46323162,1.33977277,0.35194521,1.03420707,0.00165947,0.07772772,0.30558639,0.00065832
-4.45722861,1.33541057,0.35676887,1.03106547,0.00167642,0.07633571,0.30249957,0.00064124
-4.45122561,1.33058964,0.36290360,1.02620529,0.00168574,0.07532008,0.30062045,0.00062388
-4.44522261,1.32517888,0.37045194,1.01925327,0.00168649,0.07470484,0.30017779,0.00060622
-4.43921961,1.31914036,0.37952807,1.00994138,0.00167801,0.07451289,0.30138606,0.00058828
-4.43321661,1.31252787,0.39025124,0.99811277,0.00165994,0.07476551,0.30443871,0.00057011
-4.42721361,1.30548012,0.40273775,0.98372270,0.00163221,0.07548152,0.30950116,0.00055177
-4.42121061,1.29820869,0.41709199,0.96683444,0.00159504,0.07667617,0.31670378,0.00053337
-4.41520760,1.29098129,0.43339647,0.94761051,0.00154896,0.07835988,0.32613500,0.00051503
-4.40920460,1.28410123,0.45170168,0.92629962,0.00149472,0.08053681,0.33783490,0.00049688
-4.40320160,1.27788426,0.47201604,0.90322036,0.00143332,0.08320338,0.35178949,0.00047908
-4.39719860,1.27263406,0.49429661,0.87874240,0.00136597,0.08634683,0.36792617,0.00046178
-4.39119560,1.26861799,0.51844127,0.85326647,0.00129402,0.08994400,0.38611050,0.00044514
-4.38519260,1.26604462,0.54428284,0.82720417,0.00121899,0.09396032,0.40614481,0.00042929
-4.37918959,1.26504455,0.57158582,0.80095875,0.00114247,0.09834924,0.42776883,0.00041438
-4.37318659,1.26565574,0.60004614,0.77490796,0.00106613,0.10305215,0.45066267,0.00040052
-4.36718359,1.26781468,0.62929435,0.74938982,0.00099170,0.10799877,0.47445217,0.00038778
-4.36118059,1.27135384,0.65890224,0.72469197,0.00092094,0.11310829,0.49871676,0.00037624
-4.35517759,1.27600605,0.68839315,0.70104508,0.00085561,0.11829101,0.52299967,0.00036592
-4.34917459,1.28141557,0.71725541,0.67862056,0.00079751,0.12345063,0.54682037,0.00035683
-4.34317159,1.28715549,0.74495876,0.65753228,0.00074844,0.12848704,0.56968866,0.00034897
-4.33716858,1.29275053,0.77097293,0.63784228,0.00071022,0.13329955,0.59112020,0.00034228
-4.33116558,1.29770406,0.79478761,0.61956963,0.00068472,0.13779047,0.61065264,0.00033674
-4.32516258,1.30152776,0.81593302,0.60270188,0.00067387,0.14186873,0.62786179,0.00033230
-4.31915958,1.30377238,0.83399987,0.58720818,0.00067964,0.14545356,0.64237706,0.00032890
-4.31315658,1.30405770,0.84865778,0.57305321,0.00070413,0.14847788,0.65389550,0.00032653
-4.30715358,1.30209998,0.85967121,0.56021087,0.00074951,0.15089137,0.66219357,0.00032515
