energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.70585293,7.14202282,1.08126126,0.81379726,0.06509574,0.04757636,0.17129654,2.29339893,0.35195745,2.78345530
-5.69984992,7.52453591,1.18356347,0.86114231,0.06669441,0.05077948,0.18086760,2.45515430,0.37882569,2.87463675
-5.69384692,7.93897579,1.28939206,0.91063641,0.06875533,0.05424066,0.19094154,2.62450406,0.40722655,2.98209903
-5.68784392,8.37890239,1.39751011,0.96164841,0.07123399,0.05792419,0.20138007,2.79925895,0.43680636,3.10340504
-5.68184092,8.83684664,1.50653205,1.01344016,0.07407519,0.06178556,0.21202152,2.97691447,0.46715630,3.23570664
-5.67583792,9.30447088,1.61494982,1.06518276,0.07721432,0.06577210,0.22268461,3.15470222,0.49781960,3.37581033
-5.66983492,9.77276630,1.72116511,1.11597717,0.08057908,0.06982404,0.23317316,3.32965387,0.52830087,3.52025590
-5.66383192,10.23228154,1.82352695,1.16487863,0.08409130,0.07387575,0.24328152,3.49867564,0.55807750,3.66540567
-5.65782891,10.67337507,1.92037341,1.21092380,0.08766910,0.07785738,0.25280059,3.65863111,0.58661248,3.80754146
-5.65182591,11.08648262,2.01007595,1.25315974,0.09122907,0.08169663,0.26152410,3.80642914,0.61336856,3.94296619
-5.64582291,11.46238962,2.09108483,1.29067353,0.09468855,0.08532072,0.26925506,3.93911370,0.63782299,4.06810620
-5.63981991,11.79249838,2.16197361,1.32262119,0.09796784,0.08865846,0.27581187,4.05395194,0.65948246,4.17961100
-5.63381691,12.06907948,2.22148113,1.34825480,0.10099234,0.09164230,0.28103416,4.14851699,0.67789751,4.27444626
-5.62781391,12.28549716,2.26854899,1.36694666,0.10369443,0.09421030,0.28478785,4.22076197,0.69267597,4.34997683
-5.62181091,12.43639977,2.30235300,1.37820937,0.10601519,0.09630802,0.28696929,4.26908220,0.70349473,4.40403655
-5.61580790,12.51786749,2.32232722,1.38171110,0.10790568,0.09789011,0.28750847,4.29236281,0.71010946,4.43498198
-5.60980490,12.52751147,2.32817954,1.37728534,0.10932792,0.09892162,0.28637092,4.29000997,0.71236174,4.44172844
-5.60380190,12.46452093,2.31989809,1.36493482,0.11025547,0.09937902,0.28355845,4.26196443,0.71018353,4.42376691
-5.59779890,12.32965673,2.29774828,1.34482950,0.11067356,0.09925077,0.27910858,4.20869697,0.70359845,4.38116150
-5.59179590,12.12519281,2.26226074,1.31729887,0.11057885,0.09853752,0.27309285,4.13118618,0.69272025,4.31452811
-5.58579290,11.85480891,2.21421070,1.28281885,0.10997879,0.09725190,0.26561395,4.03087993,0.67774814,4.22499555
-5.57978989,11.52344024,2.15458986,1.24199429,0.10889069,0.09541793,0.25680197,3.90964231,0.65895962,4.11415131
-5.57378689,11.13709174,2.08457216,1.19553755,0.10734047,0.09307001,0.24680980,3.76968877,0.63670081,3.98397469
-5.56778389,10.70262564,2.00547499,1.14424455,0.10536123,0.09025174,0.23580812,3.61351250,0.61137499,3.83676051
-5.56178089,10.22753213,1.91871758,1.08896920,0.10299173,0.08701431,0.22397996,3.44380523,0.58342968,3.67503700
-5.55577789,9.71969322,1.82577846,1.03059727,0.10027477,0.08341489,0.21151521,3.26337611,0.55334296,3.50148139
-5.54977489,9.18714960,1.72815366,0.97002107,0.09725565,0.07951480,0.19860536,3.07507176,0.52160952,3.31883684
-5.54377189,8.63787963,1.62731732,0.90811555,0.09398074,0.07537771,0.18543845,2.88170084,0.48872702,3.12983385
-5.53776888,8.07959848,1.52468608,0.84571702,0.09049615,0.07106787,0.17219465,2.68596563,0.45518333,2.93711899
-5.53176588,7.51958383,1.42158850,0.78360489,0.08684672,0.06664850,0.15904246,2.49040298,0.42144493,2.74319337
-5.52576288,6.96453295,1.31924010,0.72248710,0.08307513,0.06218027,0.14613565,2.29733601,0.38794707,2.55036219
-5.51975988,6.42045395,1.21872476,0.66298943,0.07922139,0.05772008,0.13361108,2.10883779,0.35508572,2.36069658
-5.51375688,5.89259217,1.12098236,0.60564865,0.07532245,0.05332003,0.12158721,1.92670707,0.32321161,2.17600791
-5.50775388,5.38539116,1.02680266,0.55090964,0.07141213,0.04902671,0.11016359,1.75245594,0.29262630,1.99783417
-5.50175088,4.90248565,0.93682495,0.49912587,0.06752124,0.04488065,0.09942090,1.58730856,0.26358030,1.82743771
-5.49574787,4.44672308,0.85154266,0.45056300,0.06367780,0.04091617,0.08942173,1.43220976,0.23627311,1.66581272
-5.48974487,4.02020913,0.77131225,0.40540507,0.05990745,0.03716133,0.08021189,1.28784188,0.21085482,1.51370107
-5.48374187,3.62437192,0.69636532,0.36376252,0.05623383,0.03363814,0.07182208,1.15464814,0.18742924,1.37161443
-5.47773887,3.26003952,0.62682309,0.32568167,0.05267909,0.03036293,0.06426989,1.03286058,0.16605801,1.23986082
-5.47173587,2.92752532,0.56271210,0.29115479,0.04926421,0.02734684,0.05756190,0.92253084,0.14676557,1.11857365
-5.46573287,2.62671614,0.50398051,0.26013043,0.04600940,0.02459637,0.05169585,0.82356179,0.12954453,1.00774147
-5.45972986,2.35715851,0.45051390,0.23252339,0.04293432,0.02211401,0.04666270,0.73573869,0.11436121,0.90723699
-5.45372686,2.11813941,0.40215025,0.20822391,0.04005816,0.01989883,0.04244855,0.65875832,0.10116108,0.81684384
-5.44772386,1.90875836,0.35869339,0.18710593,0.03739965,0.01794706,0.03903630,0.59225520,0.08987380,0.73628045
-5.44172086,1.72798890,0.31992462,0.16903392,0.03497689,0.01625267,0.03640700,0.53582401,0.08041781,0.66522002
-5.43571786,1.57472811,0.28561243,0.15386850,0.03280706,0.01480777,0.03454098,0.48903786,0.07270420,0.60330660
-5.42971486,1.44783388,0.25552007,0.14147053,0.03090603,0.01360306,0.03341851,0.45146214,0.06663983,0.55016691
-5.42371186,1.34615021,0.22941127,0.13170388,0.02928792,0.01262810,0.03302025,0.42266412,0.06212976,0.50541831
-5.41770885,1.26852144,0.20705407,0.12443699,0.02796449,0.01187153,0.03332737,0.40221847,0.05907882,0.46867314
-5.41170585,1.21379696,0.18822305,0.11954326,0.02694462,0.01132126,0.03432140,0.38970936,0.05739260,0.43954004
-5.40570285,1.18082799,0.17270033,0.11690065,0.02623374,0.01096454,0.03598389,0.38472949,0.05697769,0.41762293
-5.39969985,1.16845863,0.16027546,0.11639053,0.02583329,0.01078804,0.03829587,0.38687698,0.05774158,0.40251817
-5.39369685,1.17551305,0.15074464,0.11789610,0.02574025,0.01077786,0.04123728,0.39575059,0.05959210,0.39381081
-5.38769385,1.20078094,0.14390954,0.12130059,0.02594674,0.01091957,0.04478626,0.41094419,0.06243663,0.39107037
-5.38169085,1.24300321,0.13957590,0.12648542,0.02643982,0.01119825,0.04891848,0.43204106,0.06618131,0.39384697
-5.37568784,1.30085943,0.13755222,0.13332843,0.02720134,0.01159856,0.05360654,0.45860861,0.07073023,0.40166819
-5.36968484,1.37295872,0.13764877,0.14170251,0.02820798,0.01210482,0.05881934,0.49019405,0.07598485,0.41403714
-5.36368184,1.45783485,0.13967690,0.15147449,0.02943149,0.01270118,0.06452169,0.52632157,0.08184362,0.43043203
-5.35767884,1.55394665,0.14344904,0.16250460,0.03083908,0.01337187,0.07067392,0.56649103,0.08820211,0.45030749
-5.35167584,1.65968390,0.14877915,0.17464640,0.03239396,0.01410141,0.07723170,0.61017865,0.09495340,0.47309769
-5.34567284,1.77337880,0.15548388,0.18774718,0.03405611,0.01487497,0.08414591,0.65683956,0.10198903,0.49822117
-5.33966983,1.89332278,0.16338438,0.20164896,0.03578315,0.01567875,0.09136273,0.70591221,0.10920035,0.52508733
-5.33366683,2.01778811,0.17230865,0.21618988,0.03753132,0.01650038,0.09882371,0.75682455,0.11648029,0.55310433
-5.32766383,2.14505340,0.18209443,0.23120597,0.03925666,0.01732939,0.10646609,0.80900159,0.12372552,0.58168801
-5.32166083,2.27343205,0.19259254,0.24653326,0.04091612,0.01815760,0.11422303,0.86187429,0.13083887,0.61027160
-5.31565783,2.40130261,0.20367053,0.26201016,0.04246877,0.01897966,0.12202408,0.91488918,0.13773191,0.63831571
-5.30965483,2.52713973,0.21521652,0.27747990,0.04387697,0.01979337,0.12979560,0.96751853,0.14432770,0.66531826
-5.30365183,2.64954468,0.22714300,0.29279314,0.04510750,0.02060012,0.13746129,1.01927068,0.15056342,0.69082384
-5.29764882,2.76727420,0.23939064,0.30781048,0.04613252,0.02140515,0.14494281,1.06970014,0.15639286,0.71443231
-5.29164582,2.87926681,0.25193164,0.32240497,0.04693041,0.02221778,0.15216048,1.11841712,0.16178869,0.73580603
-5.28564282,2.98466546,0.26477268,0.33646449,0.04748646,0.02305158,0.15903401,1.16509632,0.16674430,0.75467572
-5.27963982,3.08283609,0.27795723,0.34989388,0.04779329,0.02392428,0.16548347,1.20948456,0.17127520,0.77084453
-5.27363682,3.17338120,0.29156688,0.36261698,0.04785107,0.02485774,0.17143026,1.25140715,0.17541987,0.78419032
-5.26763382,3.25614815,0.30572185,0.37457825,0.04766747,0.02587764,0.17679830,1.29077266,0.17923992,0.79466597
-5.26163082,3.33123186,0.32058013,0.38574425,0.04725738,0.02701310,0.18151531,1.32757604,0.18281976,0.80229784
-5.25562781,3.39897150,0.33633545,0.39610464,0.04664242,0.02829614,0.18551419,1.36189976,0.18626538,0.80718237
-5.24962481,3.45994126,0.35321371,0.40567281,0.04585022,0.02976094,0.18873456,1.39391291,0.18970259,0.80948097
-5.24362181,3.51493500,0.37146798,0.41448607,0.04491346,0.03144308,0.19112429,1.42386804,0.19327444,0.80941338
-5.23761881,3.56494474,0.39137191,0.42260522,0.04386890,0.03337849,0.19264101,1.45209553,0.19713808,0.80724970
-5.23161581,3.61113324,0.41321164,0.43011357,0.04275616,0.03560240,0.19325360,1.47899548,0.20146091,0.80330124
-5.22561281,3.65480076,0.43727620,0.43711523,0.04161649,0.03814814,0.19294353,1.50502700,0.20641615,0.79791061
-5.21960980,3.69734632,0.46384677,0.44373267,0.04049162,0.04104584,0.19170586,1.53069483,0.21217795,0.79144107
-5.21360680,3.74022416,0.49318474,0.45010349,0.03942243,0.04432113,0.18955013,1.55653347,0.21891605,0.78426557
-5.20760380,3.78489602,0.52551913,0.45637648,0.03844792,0.04799381,0.18650068,1.58308905,0.22679011,0.77675573
-5.20160080,3.83278032,0.56103365,0.46270688,0.03760411,0.05207649,0.18259667,1.61089922,0.23594392,0.76927087
-5.19559780,3.88519962,0.59985394,0.46925103,0.03692315,0.05657344,0.17789159,1.64047166,0.24649952,0.76214763
-5.18959480,3.94332786,0.64203543,0.47616051,0.03643261,0.06147948,0.17245228,1.67226188,0.25855158,0.75569020
-5.18359180,4.00813936,0.68755252,0.48357601,0.03615488,0.06677905,0.16635754,1.70665113,0.27216199,0.75016158
-5.17758879,4.08036155,0.73628959,0.49162108,0.03610681,0.07244560,0.15969622,1.74392538,0.28735515,0.74577616
-5.17158579,4.16043373,0.78803447,0.50039616,0.03629952,0.07844122,0.15256507,1.78425634,0.30411390,0.74269373
-5.16558279,4.24847392,0.84247485,0.50997305,0.03673835,0.08471668,0.14506622,1.82768571,0.32237656,0.74101532
-5.15957979,4.34425601,0.89919819,0.52039025,0.03742305,0.09121174,0.13730451,1.87411353,0.34203509,0.74078098
-5.15357679,4.44719880,0.95769537,0.53164937,0.03834806,0.09785602,0.12938480,1.92329161,0.36293462,0.74196958
-5.14757379,4.55636852,1.01736830,0.54371295,0.03950292,0.10457017,0.12140929,1.97482269,0.38487452,0.74450082
-5.14157079,4.67049546,1.07754150,0.55650375,0.04087283,0.11126753,0.11347502,2.02816587,0.40761106,0.74823931
-5.13556778,4.78800489,1.13747742,0.56990581,0.04243921,0.11785614,0.10567162,2.08264842,0.43086165,0.75300072
-5.12956478,4.90706176,1.19639521,0.58376719,0.04418034,0.12424109,0.09807950,2.13748383,0.45431078,0.75855968
-5.12356178,5.02562769,1.25349214,0.59790430,0.04607204,0.13032715,0.09076833,2.19179545,0.47761729,0.76465928
-5.11755878,5.14152829,1.30796705,0.61210785,0.04808831,0.13602163,0.08379607,2.24464507,0.50042304,0.77102163
-5.11155578,5.25252798,1.35904486,0.62614997,0.05020188,0.14123722,0.07720846,2.29506498,0.52236251,0.77735918
-5.10555278,5.35640907,1.40600093,0.63979222,0.05238485,0.14589495,0.07103895,2.34209228,0.54307315,0.78338619
-5.09954977,5.45105147,1.44818438,0.65279420,0.05460909,0.14992691,0.06530909,2.38480364,0.56220599,0.78882993
-5.09354677,5.53450918,1.48503908,0.66492223,0.05684671,0.15327877,0.06002926,2.42234895,0.57943617,0.79344100
-5.08754377,5.60508002,1.51612136,0.67595765,0.05907032,0.15591193,0.05519974,2.45398201,0.59447294,0.79700237
-5.08154077,5.66136497,1.54111343,0.68570443,0.06125334,0.15780520,0.05081199,2.47908682,0.60706867,0.79933675
-5.07553777,5.70231433,1.55983197,0.69399553,0.06337012,0.15895601,0.04685013,2.49719805,0.61702659,0.80031179
-5.06953477,5.72725844,1.57223112,0.70069790,0.06539606,0.15938089,0.04329241,2.50801467,0.62420678,0.79984320
-5.06353177,5.73592164,1.57840000,0.70571574,0.06730770,0.15911545,0.04011275,2.51140609,0.62853033,0.79789538
-5.05752876,5.72841881,1.57855453,0.70899195,0.06908275,0.15821362,0.03728212,2.50741053,0.62998124,0.79447980
-5.05152576,5.70523518,1.57302421,0.71050776,0.07070009,0.15674628,0.03476993,2.49622595,0.62860631,0.78965127
-5.04552276,5.66719056,1.56223435,0.71028062,0.07213986,0.15479931,0.03254508,2.47819399,0.62451268,0.78350219
-5.03951976,5.61539031,1.54668475,0.70836054,0.07338348,0.15247109,0.03057697,2.45377812,0.61786343,0.77615544
-5.03351676,5.55116593,1.52692598,0.70482518,0.07441376,0.14986950,0.02883621,2.42353721,0.60887128,0.76775605
-5.02751376,5.47600849,1.50353443,0.69977396,0.07521504,0.14710867,0.02729518,2.38809613,0.59779070,0.75846235
-5.02151076,5.39149862,1.47708751,0.69332166,0.07577335,0.14430538,0.02592838,2.34811512,0.58490886,0.74843694
-5.01550775,5.29923673,1.44814021,0.68559186,0.07607666,0.14157540,0.02471259,2.30425955,0.57053566,0.73783809
-5.00950475,5.20077702,1.41720431,0.67671062,0.07611507,0.13902982,0.02362696,2.25717184,0.55499343,0.72681181
-5.00350175,5.09756830,1.38473115,0.66680071,0.07588114,0.13677144,0.02265289,2.20744688,0.53860652,0.71548526
-4.99749875,4.99090448,1.35109881,0.65597683,0.07537013,0.13489148,0.02177392,2.15561219,0.52169136,0.70396142
-4.99149575,4.88188646,1.31660417,0.64434181,0.07458026,0.13346658,0.02097553,2.10211366,0.50454721,0.69231555
-4.98549275,4.77139681,1.28146015,0.63198426,0.07351294,0.13255622,0.02024490,2.04730738,0.48744798,0.68059326
-4.97948974,4.66008770,1.24579787,0.61897736,0.07217292,0.13220072,0.01957073,1.99145758,0.47063537,0.66881039
-4.97348674,4.54838174,1.20967354,0.60537919,0.07056843,0.13241976,0.01894302,1.93474049,0.45431351,0.65695440
-4.96748374,4.43648483,1.17307926,0.59123411,0.06871118,0.13321155,0.01835289,1.87725350,0.43864513,0.64498736
-4.96148074,4.32440951,1.13595697,0.57657531,0.06661629,0.13455275,0.01779250,1.81902863,0.42374950,0.63284990
-4.95547774,4.21200680,1.09821456,0.56142824,0.06430215,0.13639895,0.01725491,1.76004937,0.40970195,0.62046634
-4.94947474,4.09900436,1.05974300,0.54581458,0.06179013,0.13868588,0.01673409,1.70026950,0.39653495,0.60775014
-4.94347174,3.98504850,1.02043335,0.52975671,0.05910426,0.14133134,0.01622490,1.63963279,0.38424065,0.59460988
-4.93746873,3.86974771,0.98019282,0.51328218,0.05627080,0.14423758,0.01572311,1.57809229,0.37277467,0.58095504
-4.93146573,3.75271548,0.93895871,0.49642812,0.05331774,0.14729438,0.01522549,1.51562800,0.36206099,0.56670158
-4.92546273,3.63361042,0.89670974,0.47924531,0.05027422,0.15038246,0.01472990,1.45226227,0.35199763,0.55177698
-4.91945973,3.51217196,0.85347404,0.46180172,0.04717000,0.15337726,0.01423536,1.38807197,0.34246294,0.53612454
-4.91345673,3.38825049,0.80933371,0.44418540,0.04403485,0.15615298,0.01374222,1.32319705,0.33332228,0.51970683
-4.90745373,3.26183100,0.76442576,0.42650656,0.04089794,0.15858666,0.01325224,1.25784538,0.32443467,0.50250830
-4.90145073,3.13304967,0.71893960,0.40889892,0.03778731,0.16056221,0.01276881,1.19229378,0.31565945,0.48453676
-4.89544772,3.00220352,0.67311154,0.39152009,0.03472935,0.16197424,0.01229704,1.12688556,0.30686239,0.46582412
-4.88944472,2.86975309,0.62721679,0.37455121,0.03174835,0.16273156,0.01184394,1.06202493,0.29792137,0.44642603
-4.88344172,2.73631886,0.58155948,0.35819558,0.02886610,0.16276018,0.01141866,0.99816892,0.28873122,0.42642089
-4.87743872,2.60267186,0.53646164,0.34267668,0.02610161,0.16200578,0.01103261,0.93581734,0.27920772,0.40590801
-4.87143572,2.46971943,0.49225157,0.32823520,0.02347092,0.16043539,0.01069972,0.87550149,0.26929056,0.38500527
-4.86543272,2.33848696,0.44925251,0.31512554,0.02098693,0.15803845,0.01043668,0.81777220,0.25894532,0.36384624
-4.85942971,2.21009649,0.40777215,0.30361149,0.01865943,0.15482704,0.01026314,0.76318792,0.24816438,0.34257708
-4.85342671,2.08574299,0.36809339,0.29396139,0.01649510,0.15083530,0.01020197,0.71230307,0.23696673,0.32135308
-4.84742371,1.96666928,0.33046689,0.28644272,0.01449768,0.14611818,0.01027950,0.66565741,0.22539694,0.30033523
-4.84142071,1.85414024,0.29510554,0.28131623,0.01266813,0.14074946,0.01052570,0.62376638,0.21352322,0.27968673
-4.83541771,1.74941705,0.26218099,0.27882977,0.01100491,0.13481926,0.01097442,0.58711277,0.20143474,0.25956964
-4.82941471,1.65373202,0.23182230,0.27921190,0.00950426,0.12843102,0.01166342,0.55613977,0.18923850,0.24014166
-4.82341171,1.56826463,0.20411640,0.28266544,0.00816052,0.12169823,0.01263444,0.53124529,0.17705575,0.22155323
-4.81740870,1.49411915,0.17911032,0.28936122,0.00696647,0.11474094,0.01393309,0.51277762,0.16501821,0.20394492
-4.81140570,1.43230439,0.15681483,0.29943223,0.00591367,0.10768230,0.01560859,0.50103225,0.15326434,0.18744508
-4.80540270,1.38371579,0.13720909,0.31296837,0.00499279,0.10064514,0.01771337,0.49624965,0.14193569,0.17216797
-4.79939970,1.34912024,0.12024607,0.33001220,0.00419393,0.09374886,0.02030246,0.49861402,0.13117357,0.15821220
-4.79339670,1.32914388,0.10585831,0.35055582,0.00350691,0.08710665,0.02343255,0.50825278,0.12111603,0.14565957
-4.78739370,1.32426301,0.09396375,0.37453929,0.00292153,0.08082316,0.02716099,0.52523669,0.11189545,0.13457428
-4.78139070,1.33479831,0.08447131,0.40185074,0.00242779,0.07499258,0.03154432,0.54958063,0.10363642,0.12500249
-4.77538769,1.36091241,0.07728597,0.43232838,0.00201608,0.06969737,0.03663672,0.58124484,0.09645427,0.11697217
-4.76938469,1.40261063,0.07231328,0.46576454,0.00167731,0.06500736,0.04248810,0.62013672,0.09045402,0.11049332
-4.76338169,1.45974508,0.06946301,0.50191175,0.00140304,0.06097944,0.04914209,0.66611310,0.08572965,0.10555838
-4.75737869,1.53202157,0.06865199,0.54049081,0.00118553,0.05765762,0.05663370,0.71898293,0.08236379,0.10214285
-4.75137569,1.61900929,0.06980615,0.58120066,0.00101781,0.05507348,0.06498712,0.77851051,0.08042752,0.10020620
-4.74537269,1.72015280,0.07286163,0.62372964,0.00089364,0.05324691,0.07421326,0.84441910,0.07998032,0.09969280
-4.73936968,1.83478576,0.07776523,0.66776793,0.00080754,0.05218703,0.08430755,0.91639488,0.08106995,0.10053307
-4.73336668,1.96214612,0.08447418,0.71302034,0.00075472,0.05189325,0.09524786,0.99409133,0.08373228,0.10264475
-4.72736368,2.10139193,0.09295531,0.75921918,0.00073104,0.05235632,0.10699266,1.07713367,0.08799090,0.10593420
-4.72136068,2.25161753,0.10318391,0.80613617,0.00073297,0.05355938,0.11947969,1.16512355,0.09385649,0.11029785
-4.71535768,2.41186912,0.11514215,0.85359306,0.00075745,0.05547886,0.13262508,1.25764364,0.10132591,0.11562369
-4.70935468,2.58115967,0.12881752,0.90146996,0.00080192,0.05808529,0.14632310,1.35426207,0.11038112,0.12179293
-4.70335168,2.75848220,0.14420103,0.94971109,0.00086413,0.06134390,0.16044663,1.45453653,0.12098783,0.12868161
-4.69734867,2.94282149,0.16128562,0.99832708,0.00094216,0.06521505,0.17484835,1.55801800,0.13309408,0.13616244
-4.69134567,3.13316360,0.18006455,1.04739385,0.00103433,0.06965454,0.18936272,1.66425386,0.14662881,0.14410661
-4.68534267,3.32850325,0.20053010,1.09704758,0.00113914,0.07461375,0.20380871,1.77279046,0.16150057,0.15238571
-4.67933967,3.52784895,0.22267236,1.14747589,0.00125524,0.08003972,0.21799329,1.88317493,0.17759659,0.16087375
-4.67333667,3.73022612,0.24647840,1.19890553,0.00138141,0.08587519,0.23171558,1.99495649,0.19478217,0.16944906
-4.66733367,3.93467836,0.27193143,1.25158700,0.00151654,0.09205872,0.24477140,2.10768703,0.21290084,0.17799635
-4.66133067,4.14026729,0.29901036,1.30577671,0.00165966,0.09852487,0.25695841,2.22092140,0.23177516,0.18640861
-4.65532766,4.34607159,0.32768932,1.36171756,0.00180994,0.10520454,0.26808129,2.33421726,0.25120839,0.19458890
-4.64932466,4.55118554,0.35793724,1.41961910,0.00196674,0.11202557,0.27795698,2.44713491,0.27098714,0.20245205
-4.64332166,4.75471800,0.38971747,1.47963802,0.00212966,0.11891354,0.28641983,2.55923723,0.29088492,0.20992605
