energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,W_p_up,W_d_up
-5.72386193,9.91544150,0.14471804,6.82412778,0.39283978,0.00094064,5.21720873,4.00840614
-5.71785893,9.60920808,0.14474306,6.60231493,0.38088952,0.00091820,5.07268269,3.87218743
-5.71185593,9.28357374,0.14413272,6.37024753,0.36782313,0.00089284,4.91683099,3.72964656
-5.70585293,8.94234397,0.14290734,6.13056646,0.35377404,0.00086488,4.75146305,3.58252506
-5.69984992,8.58954864,0.14109915,5.88597493,0.33890029,0.00083471,4.57852276,3.43259123
-5.69384692,8.22935992,0.13875131,5.63918660,0.32338054,0.00080276,4.40004703,3.28160583
-5.68784392,7.86600488,0.13591654,5.39287230,0.30740952,0.00076948,4.21812037,3.13128790
-5.68184092,7.50367641,0.13265554,5.14960767,0.29119305,0.00073538,4.03482729,2.98328195
-5.67583792,7.14644587,0.12903522,4.91182373,0.27494288,0.00070093,3.85220497,2.83912755
-5.66983492,6.79818112,0.12512688,4.68176256,0.25887149,0.00066665,3.67219800,2.70023260
-5.66383192,6.46247291,0.12100434,4.46143980,0.24318709,0.00063303,3.49661756,2.56785116
-5.65782891,6.14257239,0.11674220,4.25261549,0.22808896,0.00060053,3.32710653,2.44306649
-5.65182591,5.84134163,0.11241416,4.05677426,0.21376324,0.00056959,3.16511206,2.32677980
-5.64582291,5.56121843,0.10809165,3.87511535,0.20037934,0.00054061,3.01186664,2.21970482
-5.63981991,5.30419578,0.10384256,3.70855251,0.18808694,0.00051394,2.86837791,2.12236812
-5.63381691,5.07181574,0.09973027,3.55772308,0.17701369,0.00048989,2.73542747,2.03511470
-5.62781391,4.86517670,0.09581294,3.42300555,0.16726356,0.00046870,2.61357797,1.95811832
-5.62181091,4.68495245,0.09214295,3.30454394,0.15891588,0.00045056,2.50318778,1.89139571
-5.61580790,4.53142116,0.08876660,3.20227763,0.15202497,0.00043561,2.40443188,1.83482387
-5.60980490,4.40450201,0.08572393,3.11597478,0.14662035,0.00042392,2.31732769,1.78815937
-5.60380190,4.30379726,0.08304862,3.04526756,0.14270749,0.00041551,2.24176416,1.75105893
-5.59779890,4.22863745,0.08076800,2.98968752,0.14026899,0.00041036,2.17753264,1.72310022
-5.59179590,4.17812788,0.07890308,2.94869956,0.13926620,0.00040840,2.12435809,1.70380240
-5.58579290,4.15119450,0.07746855,2.92173318,0.13964123,0.00040950,2.08192914,1.69264557
-5.57978989,4.14662793,0.07647280,2.90821003,0.14131924,0.00041353,2.04992604,1.68908881
-5.57378689,4.16312459,0.07591785,2.90756698,0.14421110,0.00042029,2.02804546,1.69258653
-5.56778389,4.19932403,0.07579926,2.91927432,0.14821631,0.00042959,2.01602150,1.70260283
-5.56178089,4.25384233,0.07610613,2.94284878,0.15322615,0.00044119,2.01364247,1.71862388
-5.55577789,4.32530104,0.07682092,2.97786151,0.15912702,0.00045485,2.02076307,1.74016817
-5.54977489,4.41235167,0.07791950,3.02394092,0.16580405,0.00047033,2.03731193,1.76679464
-5.54377189,4.51369570,0.07937113,3.08077095,0.17314467,0.00048737,2.06329450,1.79810878
-5.53776888,4.62810003,0.08113869,3.14808476,0.18104230,0.00050571,2.09879124,1.83376640
-5.53176588,4.75440776,0.08317897,3.22565452,0.18939996,0.00052512,2.14395151,1.87347518
-5.52576288,4.89154441,0.08544316,3.31327744,0.19813368,0.00054535,2.19898307,1.91699392
-5.51975988,5.03851928,0.08787761,3.41075870,0.20717561,0.00056617,2.26413772,1.96412918
-5.51375688,5.19442213,0.09042473,3.51789170,0.21647676,0.00058738,2.33969320,2.01472950
-5.50775388,5.35841510,0.09302414,3.63443631,0.22600903,0.00060878,2.42593194,2.06867706
-5.50175088,5.52972016,0.09561400,3.76009575,0.23576672,0.00063019,2.52311702,2.12587683
-5.49574787,5.70760261,0.09813257,3.89449302,0.24576706,0.00065146,2.63146620,2.18624369
-5.48974487,5.89135112,0.10051980,4.03714797,0.25604992,0.00067247,2.75112463,2.24968761
-5.48374187,6.08025543,0.10271904,4.18745587,0.26667647,0.00069310,2.88213732,2.31609774
-5.47773887,6.27358287,0.10467882,4.34466900,0.27772685,0.00071327,3.02442232,2.38532598
-5.47173587,6.47055505,0.10635439,4.50788231,0.28929679,0.00073293,3.17774595,2.45717096
-5.46573287,6.67032623,0.10770935,4.67602446,0.30149326,0.00075204,3.34170105,2.53136344
-5.45972986,6.87196506,0.10871689,4.84785533,0.31442925,0.00077059,3.51568964,2.60755397
-5.45372686,7.07444100,0.10936081,5.02197089,0.32821775,0.00078859,3.69891093,2.68530406
-5.44772386,7.27661679,0.10963629,5.19681603,0.34296525,0.00080609,3.89035565,2.76408131
-5.44172086,7.47724788,0.10955011,5.37070561,0.35876479,0.00082312,4.08880746,2.84325961
-5.43571786,7.67498944,0.10912062,5.54185338,0.37568903,0.00083976,4.29285161,2.92212440
-5.42971486,7.86841088,0.10837720,5.70840818,0.39378340,0.00085609,4.50089105,2.99988345
-5.42371186,8.05601758,0.10735928,5.86849614,0.41305980,0.00087221,4.71116959,3.07568267
-5.41770885,8.23627886,0.10611501,6.02026735,0.43349105,0.00088823,4.92180141,3.14862656
-5.41170585,8.40766082,0.10469956,6.16194494,0.45500639,0.00090424,5.13080580,3.21780238
-5.40570285,8.56866223,0.10317313,6.29187428,0.47748832,0.00092034,5.33614597,3.28230684
-5.39969985,8.71785173,0.10159871,6.40857008,0.50077093,0.00093663,5.53577024,3.34127407
-5.39369685,8.85390403,0.10003973,6.51075886,0.52464009,0.00095318,5.72765419,3.39390331
-5.38769385,8.97563329,0.09855774,6.59741472,0.54883535,0.00097004,5.90984183,3.43948489
-5.38169085,9.08202175,0.09721005,6.66778646,0.57305385,0.00098726,6.08048456,3.47742308
-5.37568784,9.17224213,0.09604758,6.72141469,0.59695601,0.00100481,6.23787628,3.50725458
-5.36968484,9.24567273,0.09511306,6.75813799,0.62017309,0.00102267,6.38048358,3.52866165
-5.36368184,9.30190463,0.09443939,6.77808774,0.64231621,0.00104075,6.50697024,3.54147934
-5.35767884,9.34074074,0.09404856,6.78167218,0.66298671,0.00105892,6.61621530,3.54569628
-5.35167584,9.36218735,0.09395094,6.76955030,0.68178746,0.00107704,6.70732478,3.54144942
-5.34567284,9.36643861,0.09414506,6.74259719,0.69833461,0.00109488,6.77963679,3.52901284
-5.33966983,9.35385553,0.09461789,6.70186268,0.71226949,0.00111220,6.83272083,3.50878164
-5.33366683,9.32494061,0.09534553,6.64852541,0.72327006,0.00112873,6.86637141,3.48125180
-5.32766383,9.28030989,0.09629435,6.58384469,0.73106142,0.00114416,6.88059724,3.44699720
-5.32166083,9.22066395,0.09742249,6.50911260,0.73542503,0.00115816,6.87560640,3.40664523
-5.31565783,9.14675954,0.09868162,6.42560844,0.73620616,0.00117041,6.85178875,3.36085220
-5.30965483,9.05938328,0.10001892,6.33455778,0.73331920,0.00118057,6.80969630,3.31027992
-5.30365183,8.95932856,0.10137913,6.23709772,0.72675073,0.00118832,6.75002254,3.25557456
-5.29764882,8.84737678,0.10270673,6.13424967,0.71656012,0.00119337,6.67358138,3.19734873
-5.29164582,8.72428367,0.10394787,6.02690069,0.70287758,0.00119544,6.58128659,3.13616756
-5.28564282,8.59077097,0.10505233,5.91579360,0.68590001,0.00119433,6.47413227,3.07253919
-5.27963982,8.44752385,0.10597520,5.80152610,0.66588457,0.00118986,6.35317489,3.00690991
-5.27363682,8.29519394,0.10667822,5.68455835,0.64314054,0.00118193,6.21951737,2.93966391
-5.26763382,8.13440764,0.10713100,5.56522828,0.61801970,0.00117048,6.07429547,2.87112735
-5.26163082,7.96577933,0.10731169,5.44377351,0.59090576,0.00115554,5.91866678,2.80157627
-5.25562781,7.78992872,0.10720755,5.32035873,0.56220341,0.00113719,5.75380242,2.73124773
-5.24962481,7.60750150,0.10681503,5.19510676,0.53232722,0.00111557,5.58088148,2.66035334
-5.24362181,7.41919231,0.10613966,5.06813200,0.50169127,0.00109092,5.40108803,2.58909435
-5.23761881,7.22576891,0.10519561,4.93957441,0.47069949,0.00106350,5.21561060,2.51767752
-5.23161581,7.02809615,0.10400505,4.80963233,0.43973738,0.00103363,5.02564358,2.44633056
-5.22561281,6.82715857,0.10259730,4.67859268,0.40916528,0.00100168,4.83239025,2.37531664
-5.21960980,6.62407993,0.10100784,4.54685695,0.37931328,0.00096807,4.63706660,2.30494674
-5.21360680,6.42013851,0.09927716,4.41496148,0.35047796,0.00093323,4.44090539,2.23558942
-5.20760380,6.21677656,0.09744956,4.28359119,0.32292088,0.00089760,4.24515961,2.16767721
-5.20160080,6.01560288,0.09557190,4.15358551,0.29686867,0.00086165,4.05110456,2.10170911
-5.19559780,5.81838724,0.09369226,4.02593609,0.27251461,0.00082585,3.86003767,2.03824903
-5.18959480,5.62704618,0.09185867,3.90177606,0.25002140,0.00079066,3.67327559,1.97791980
-5.18359180,5.44361967,0.09011780,3.78236065,0.22952479,0.00075650,3.49214777,1.92139294
-5.17758879,5.27023869,0.08851373,3.66903995,0.21113783,0.00072380,3.31798638,1.86937446
-5.17158579,5.10908438,0.08708677,3.56322445,0.19495530,0.00069295,3.15211225,1.82258687
-5.16558279,4.96233958,0.08587239,3.46634447,0.18105812,0.00066429,2.99581706,1.78174838
-5.15957979,4.83213435,0.08490023,3.37980527,0.16951733,0.00063814,2.85034211,1.74754967
-5.15357679,4.72048709,0.08419330,3.30493917,0.16039737,0.00061474,2.71685429,1.72062946
-5.14757379,4.62924351,0.08376733,3.24295699,0.15375857,0.00059433,2.59641994,1.70154962
-5.14157079,4.56001556,0.08363032,3.19490045,0.14965846,0.00057707,2.48997781,1.69077099
-5.13556778,4.51412281,0.08378231,3.16159780,0.14815203,0.00056305,2.39831196,1.68863078
-5.12956478,4.49253839,0.08421537,3.14362425,0.14929063,0.00055235,2.32202596,1.69532269
-5.12356178,4.49584162,0.08491380,3.14126908,0.15311970,0.00054495,2.26151929,1.71088046
-5.11755878,4.52417917,0.08585467,3.15451061,0.15967537,0.00054083,2.21696721,1.73516554
-5.11155578,4.57723618,0.08700839,3.18300010,0.16897996,0.00053987,2.18830488,1.76785951
-5.10555278,4.65421838,0.08833968,3.22605517,0.18103674,0.00054195,2.17521654,1.80846152
-5.09954977,4.75384579,0.08980852,3.28266298,0.19582398,0.00054686,2.17713034,1.85629089
-5.09354677,4.87435834,0.09137133,3.35149296,0.21328884,0.00055439,2.19321913,1.91049478
-5.08754377,5.01353326,0.09298217,3.43091865,0.23334124,0.00056428,2.22240744,1.97006075
-5.08154077,5.16871373,0.09459394,3.51904774,0.25584819,0.00057624,2.26338457,2.03383378
-5.07553777,5.33684824,0.09615962,3.61375939,0.28062890,0.00058995,2.31462357,2.10053717
-5.06953477,5.51453976,0.09763334,3.71274756,0.30745109,0.00060507,2.37440581,2.16879692
-5.06353177,5.69810368,0.09897142,3.81356908,0.33602886,0.00062124,2.44085064,2.23716861
-5.05752876,5.88363367,0.10013322,3.91369522,0.36602242,0.00063809,2.51194947,2.30416645
-5.05152576,6.06707406,0.10108183,4.01056529,0.39703995,0.00065524,2.58560367,2.36829346
-5.04552276,6.24429781,0.10178462,4.10164125,0.42864172,0.00067231,2.65966558,2.42807245
-5.03951976,6.41118858,0.10221361,4.18446194,0.46034657,0.00068891,2.73198163,2.48207678
-5.03351676,6.56372560,0.10234571,4.25669597,0.49164078,0.00070465,2.80043687,2.52896058
-5.02751376,6.69806973,0.10216280,4.31619218,0.52198895,0.00071916,2.86299994,2.56748763
-5.02151076,6.81064901,0.10165172,4.36102666,0.55084680,0.00073207,2.91776731,2.59655831
-5.01550775,6.89824175,0.10080422,4.38954551,0.57767540,0.00074306,2.96300596,2.61523414
-5.00950475,6.95805495,0.09961680,4.40040231,0.60195633,0.00075180,2.99719336,2.62275925
-5.00350175,6.98779599,0.09809057,4.39258952,0.62320708,0.00075800,3.01905351,2.61857821
-4.99749875,6.98573502,0.09623108,4.36546302,0.64099623,0.00076143,3.02758822,2.60234984
-4.99149575,6.95075597,0.09404812,4.31875900,0.65495760,0.00076189,3.02210237,2.57395633
-4.98549275,6.88239376,0.09155555,4.25260264,0.66480274,0.00075924,3.00222243,2.53350749
-4.97948974,6.78085614,0.08877113,4.16750799,0.67033121,0.00075337,2.96790724,2.48133966
-4.97348674,6.64702828,0.08571630,4.06436885,0.67143816,0.00074427,2.91945079,2.41800918
-4.96748374,6.48245955,0.08241593,3.94444049,0.66811877,0.00073198,2.85747627,2.34428052
-4.96148074,6.28933188,0.07889807,3.80931252,0.66046930,0.00071660,2.78292164,2.26110903
-4.95547774,6.07041025,0.07519359,3.66087317,0.64868475,0.00069829,2.69701670,2.16961878
-4.94947474,5.82897635,0.07133577,3.50126604,0.63305312,0.00067731,2.60125225,2.07107614
-4.94347174,5.56874724,0.06735984,3.33284015,0.61394657,0.00065393,2.49734213,1.96685954
-4.93746873,5.29378148,0.06330237,3.15809466,0.59180975,0.00062852,2.38717913,1.85842654
-4.93146573,5.00837577,0.05920072,2.97961988,0.56714592,0.00060146,2.27278596,1.74727915
-4.92546273,4.71695534,0.05509232,2.80003608,0.54050136,0.00057320,2.15626290,1.63492830
-4.91945973,4.42396193,0.05101397,2.62193208,0.51244868,0.00054418,2.03973340,1.52285884
-4.91345673,4.13374283,0.04700113,2.44780506,0.48356982,0.00051488,1.92528941,1.41249587
-4.90745373,3.85044466,0.04308724,2.28000369,0.45443921,0.00048576,1.81493789,1.30517364
-4.90145073,3.57791515,0.03930305,2.12067572,0.42560786,0.00045728,1.71055004,1.20210775
-4.89544772,3.31961573,0.03567606,1.97172177,0.39758879,0.00042987,1.61381460,1.10437140
-4.88944472,3.07854741,0.03223003,1.83475623,0.37084433,0.00040393,1.52619648,1.01287645
-4.88344172,2.85719162,0.02898461,1.71107623,0.34577557,0.00037981,1.44890180,0.92835933
-4.87743872,2.65746730,0.02595511,1.60163931,0.32271426,0.00035779,1.38285003,0.85137229
-4.87143572,2.48070474,0.02315237,1.50705020,0.30191723,0.00033810,1.32865414,0.78227977
-4.86543272,2.32763634,0.02058280,1.42755662,0.28356337,0.00032090,1.28660891,0.72125989
-4.85942971,2.19840365,0.01824849,1.36305424,0.26775319,0.00030628,1.25668787,0.66831058
-4.85342671,2.09257989,0.01614750,1.31310014,0.25451062,0.00029426,1.23854876,0.62325997
-4.84742371,2.00920667,0.01427421,1.27693458,0.24378712,0.00028477,1.23154735,0.58578061
-4.84142071,1.94684322,0.01261971,1.25351005,0.23546754,0.00027769,1.23475931,0.55540677
-4.83541771,1.90362649,0.01117235,1.24152700,0.22937774,0.00027285,1.24700956,0.53155429
-4.82941471,1.87734003,0.00991822,1.23947511,0.22529339,0.00027001,1.26690828,0.51354232
-4.82341171,1.86548955,0.00884170,1.24567914,0.22294983,0.00026888,1.29289270,0.50061628
-4.81740870,1.86538304,0.00792599,1.25834803,0.22205255,0.00026914,1.32327355,0.49197144
-4.81140570,1.87421319,0.00715365,1.27562602,0.22228798,0.00027047,1.35628478,0.48677648
-4.80540270,1.88913985,0.00650706,1.29564441,0.22333432,0.00027249,1.39013522,0.48419643
-4.79939970,1.90737029,0.00596883,1.31657257,0.22487202,0.00027487,1.42306059,0.48341455
-4.79339670,1.92623518,0.00552221,1.33666670,0.22659379,0.00027724,1.45337415,0.48365245
-4.78739370,1.94325814,0.00515140,1.35431497,0.22821362,0.00027929,1.47951448,0.48418821
-4.78139070,1.95621715,0.00484178,1.36807774,0.22947483,0.00028071,1.50008873,0.48437194
-4.77538769,1.96319597,0.00458013,1.37672160,0.23015686,0.00028125,1.51390985,0.48363853
-4.76938469,1.96262439,0.00435475,1.37924623,0.23008052,0.00028069,1.52002655,0.48151732
-4.76338169,1.95330628,0.00415551,1.37490327,0.22911180,0.00027886,1.51774509,0.47763849
-4.75737869,1.93443479,0.00397390,1.36320673,0.22716401,0.00027563,1.50664193,0.47173620
-4.75137569,1.90559469,0.00380297,1.34393473,0.22419829,0.00027095,1.48656719,0.46364833
-4.74537269,1.86675201,0.00363729,1.31712262,0.22022254,0.00026480,1.45763878,0.45331326
-4.73936968,1.81823187,0.00347281,1.28304807,0.21528878,0.00025720,1.42022769,0.44076355
-4.73336668,1.76068569,0.00330679,1.24220883,0.20948928,0.00024825,1.37493525,0.42611722
-4.72736368,1.69504931,0.00313758,1.19529429,0.20295130,0.00023804,1.32256345,0.40956682
-4.72136068,1.62249398,0.00296451,1.14315198,0.19583107,0.00022674,1.26407980,0.39136687
-4.71535768,1.54437227,0.00278770,1.08675066,0.18830686,0.00021452,1.20057816,0.37182019
-4.70935468,1.46216117,0.00260791,1.02714140,0.18057171,0.00020157,1.13323749,0.35126365
-4.70335168,1.37740459,0.00242636,0.96541826,0.17282594,0.00018809,1.06327997,0.33005394
-4.69734867,1.29165742,0.00224459,0.90268005,0.16526967,0.00017429,0.99193033,0.30855381
-4.69134567,1.20643308,0.00206433,0.83999454,0.15809579,0.00016037,0.92037784,0.28711930
-4.68534267,1.12315634,0.00188734,0.77836625,0.15148334,0.00014652,0.84974231,0.26608837
-4.67933967,1.04312271,0.00171537,0.71870886,0.14559176,0.00013292,0.78104495,0.24577122
-4.67333667,0.96746542,0.00155002,0.66182283,0.14055603,0.00011972,0.71518518,0.22644252
-4.66733367,0.89713075,0.00139270,0.60837865,0.13648287,0.00010707,0.65292342,0.20833576
-4.66133067,0.83286188,0.00124460,0.55890590,0.13344809,0.00009508,0.59487035,0.19163970
-4.65532766,0.77519113,0.00110661,0.51378805,0.13149518,0.00008382,0.54148227,0.17649684
-4.64932466,0.72444046,0.00097938,0.47326259,0.13063512,0.00007337,0.49306229,0.16300398
-4.64332166,0.68072929,0.00086326,0.43742607,0.13084739,0.00006377,0.44976672,0.15121444
-4.63731866,0.64398899,0.00075836,0.40624341,0.13208213,0.00005503,0.41161596,0.14114193
-4.63131566,0.61398293,0.00066454,0.37956067,0.13426343,0.00004715,0.37850902,0.13276563
-4.62531266,0.59033102,0.00058146,0.35712071,0.13729351,0.00004012,0.35024078,0.12603635
-4.61930965,0.57253752,0.00050860,0.33858063,0.14105773,0.00003390,0.32652121,0.12088332
-4.61330665,0.56002105,0.00044531,0.32353056,0.14543020,0.00002846,0.30699548,0.11722141
-4.60730365,0.55214547,0.00039084,0.31151280,0.15027991,0.00002374,0.29126431,0.11495840
-4.60130065,0.54825066,0.00034439,0.30204083,0.15547694,0.00001969,0.27890386,0.11400215
-4.59529765,0.54768209,0.00030510,0.29461752,0.16089876,0.00001626,0.26948438,0.11426715
-4.58929465,0.54981830,0.00027214,0.28875197,0.16643622,0.00001339,0.26258718,0.11568054
-4.58329165,0.55409538,0.00024468,0.28397483,0.17199907,0.00001104,0.25781958,0.11818709
-4.57728864,0.56002780,0.00022197,0.27985150,0.17752072,0.00000915,0.25482736,0.12175309
-4.57128564,0.56722509,0.00020331,0.27599315,0.18296212,0.00000768,0.25330465,0.12636906
-4.56528264,0.57540381,0.00018808,0.27206542,0.18831450,0.00000662,0.25300107,0.13205103
-4.55927964,0.58439473,0.00017577,0.26779473,0.19360092,0.00000592,0.25372618,0.13884041
-4.55327664,0.59414508,0.00016597,0.26297230,0.19887643,0.00000560,0.25535121,0.14680254
-4.54727364,0.60471603,0.00015839,0.25745584,0.20422694,0.00000565,0.25780839,0.15602370
-4.54127064,0.61627564,0.00015283,0.25116928,0.20976677,0.00000609,0.26108798,0.16660699
-4.53526763,0.62908780,0.00014924,0.24410066,0.21563495,0.00000694,0.26523333,0.17866705
-4.52926463,0.64349782,0.00014769,0.23629844,0.22199052,0.00000828,0.27033449,0.19232390
-4.52326163,0.65991533,0.00014835,0.22786661,0.22900695,0.00001015,0.27652044,0.20769611
-4.51725863,0.67879543,0.00015155,0.21895879,0.23686598,0.00001265,0.28395073,0.22489372
-4.51125563,0.70061900,0.00015773,0.20977181,0.24575116,0.00001588,0.29280666,0.24401117
-4.50525263,0.72587295,0.00016745,0.20053890,0.25584135,0.00001997,0.30328264,0.26512047
-4.49924962,0.75503151,0.00018142,0.19152275,0.26730455,0.00002508,0.31557787,0.28826527
-4.49324662,0.78853915,0.00020046,0.18300890,0.28029221,0.00003136,0.32988893,0.31345574
-4.48724362,0.82679575,0.00022552,0.17529921,0.29493438,0.00003901,0.34640327,0.34066485
-4.48124062,0.87014460,0.00025767,0.16870590,0.31133566,0.00004823,0.36529389,0.36982606
-4.47523762,0.91886333,0.00029808,0.16354589,0.32957231,0.00005925,0.38671524,0.40083262
-4.46923462,0.97315776,0.00034803,0.16013562,0.34969029,0.00007229,0.41080023,0.43353843
-4.46323162,1.03315848,0.00040885,0.15878607,0.37170434,0.00008759,0.43765825,0.46776055
-4.45722861,1.09891970,0.00048195,0.15979799,0.39559783,0.00010539,0.46737391,0.50328287
-4.45122561,1.17041972,0.00056875,0.16345705,0.42132338,0.00012591,0.50000625,0.53986111
-4.44522261,1.24756232,0.00067065,0.17002890,0.44880384,0.00014936,0.53558793,0.57722836
-4.43921961,1.33017831,0.00078900,0.17975377,0.47793351,0.00017591,0.57412416,0.61510123
-4.43321661,1.41802647,0.00092504,0.19284064,0.50857929,0.00020571,0.61559101,0.65318580
-4.42721361,1.51079326,0.00107982,0.20946095,0.54058160,0.00023884,0.65993275,0.69118330
-4.42121061,1.60809094,0.00125418,0.22974167,0.57375501,0.00027533,0.70705818,0.72879505
-4.41520760,1.70945378,0.00144867,0.25375808,0.60788826,0.00031512,0.75683578,0.76572635
-4.40920460,1.81433265,0.00166347,0.28152626,0.64274403,0.00035808,0.80908788,0.80168931
-4.40320160,1.92208819,0.00189837,0.31299570,0.67805830,0.00040400,0.86358411,0.83640438
-4.39719860,2.03198358,0.00215267,0.34804243,0.71353967,0.00045253,0.92003458,0.86960089
-4.39119560,2.14317761,0.00242516,0.38646301,0.74886886,0.00050328,0.97808328,0.90101651
-4.38519260,2.25471951,0.00271411,0.42797003,0.78369880,0.00055571,1.03730255,0.93039626
-4.37918959,2.36554669,0.00301721,0.47218952,0.81765557,0.00060921,1.09718911,0.95749118
-4.37318659,2.47448684,0.00333163,0.51866087,0.85034071,0.00066309,1.15716269,0.98205727
-4.36718359,2.58026547,0.00365399,0.56683956,0.88133508,0.00071657,1.21656766,1.00385502
-4.36118059,2.68151995,0.00398047,0.61610321,0.91020457,0.00076884,1.27467844,1.02265010
-4.35517759,2.77682065,0.00430684,0.66576098,0.93650780,0.00081903,1.33070895,1.03821529
-4.34917459,2.86469930,0.00462861,0.71506651,0.95980572,0.00086628,1.38382631,1.05033413
-4.34317159,2.94368433,0.00494110,0.76323409,0.97967305,0.00090973,1.43316869,1.05880624
-4.33716858,3.01234224,0.00523961,0.80945786,0.99571108,0.00094857,1.47786685,1.06345416
-4.33116558,3.06932371,0.00551960,0.85293338,1.00756151,0.00098206,1.51706880,1.06413169
-4.32516258,3.11341257,0.00577679,0.89288098,1.01492061,0.00100956,1.54996658,1.06073306
-4.31915958,3.14357543,0.00600740,0.92856982,1.01755307,0.00103054,1.57582402,1.05320274
-4.31315658,3.15900960,0.00620828,0.95934195,1.01530480,0.00104460,1.59400428,1.04154490
-4.30715358,3.15918659,0.00637703,0.98463501,1.00811389,0.00105150,1.60399566,1.02583229
