energy_ev,total_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,9.70593713,1.76002455,8.04539608,0.10573001,0.46133335,0.74091053,0.00566672
-4.29514757,10.02016013,1.79026139,8.31160317,0.11136363,0.48914514,0.76107552,0.00582686
-4.28914457,10.32309673,1.81897473,8.56800579,0.11683129,0.51710317,0.78126006,0.00597479
-4.28314157,10.61219516,1.84580272,8.81251330,0.12206862,0.54505027,0.80118271,0.00610924
-4.27713857,10.88508634,1.87040209,9.04318285,0.12701722,0.57283696,0.82055524,0.00622901
-4.27113557,11.13961394,1.89245634,9.25824059,0.13162641,0.60032537,0.83908648,0.00633304
-4.26513257,11.37386514,1.91168529,9.45610356,0.13585473,0.62739350,0.85648697,0.00642040
-4.25912956,11.58620254,1.92785586,9.63540294,0.13967123,0.65393941,0.87247428,0.00649027
-4.25312656,11.77529717,1.94079348,9.79500905,0.14305638,0.67988549,0.88677878,0.00654203
-4.24712356,11.94016242,1.95039361,9.93405807,0.14600262,0.70518226,0.89914971,0.00657518
-4.24112056,12.08018782,1.95663288,10.05197994,0.14851451,0.72981184,0.90936121,0.00658946
-4.23511756,12.19517143,1.95957896,10.14852640,0.15060841,0.75379060,0.91721821,0.00658479
-4.22911456,12.28534885,1.95939859,10.22379780,0.15231177,0.77717083,0.92256174,0.00656135
-4.22311156,12.35141681,1.95636298,10.27826669,0.15366204,0.80004137,0.92527359,0.00651953
-4.21710855,12.39454874,1.95084990,10.31279617,0.15470526,0.82252676,0.92527996,0.00646005
-4.21110555,12.41640018,1.94334202,10.32865081,0.15549428,0.84478507,0.92255401,0.00638388
-4.20510255,12.41910161,1.93442089,10.32749796,0.15608694,0.86700415,0.91711709,0.00629227
-4.19909955,12.40523715,1.92475654,10.31139784,0.15654398,0.88939643,0.90903866,0.00618681
-4.19309655,12.37780778,1.91509258,10.28278088,0.15692704,0.91219224,0.89843478,0.00606933
-4.18709355,12.34017893,1.90622712,10.24441170,0.15729666,0.93563207,0.88546526,0.00594192
-4.18109055,12.29601270,1.89899001,10.19933972,0.15771048,0.95995770,0.87032959,0.00580693
-4.17508754,12.24918622,1.89421714,10.15083712,0.15822161,0.98540280,0.85326170,0.00566685
-4.16908454,12.20369829,1.89272277,10.10232562,0.15887728,1.01218322,0.83452394,0.00552434
-4.16308154,12.16356732,1.89527113,10.05729427,0.15971787,1.04048746,0.81440029,0.00538209
-4.15707854,12.13272412,1.90254838,10.01921091,0.16077620,1.07046764,0.79318923,0.00524282
-4.15107554,12.11490351,1.91513637,9.99143052,0.16207720,1.10223148,0.77119645,0.00510916
-4.14507254,12.11353888,1.93348949,9.97710367,0.16363792,1.13583563,0.74872776,0.00498362
-4.13906953,12.13166369,1.95791568,9.97908850,0.16546784,1.17128060,0.72608229,0.00486845
-4.13306653,12.17182375,1.98856270,9.99986939,0.16756945,1.20850768,0.70354630,0.00476565
-4.12706353,12.23600339,2.02541034,10.04148526,0.16993905,1.24739781,0.68138784,0.00467688
-4.12106053,12.32556824,2.06826914,10.10546982,0.17256765,1.28777263,0.65985218,0.00460341
-4.11505753,12.44122630,2.11678565,10.19280576,0.17544203,1.32939763,0.63915830,0.00454608
-4.10905453,12.58300835,2.17045422,10.30389408,0.17854579,1.37198714,0.61949631,0.00450530
-4.10305153,12.75026786,2.22863461,10.43853936,0.18186032,1.41521121,0.60102593,0.00448103
-4.09704852,12.94169993,2.29057488,10.59595094,0.18536574,1.45870382,0.58387585,0.00447279
-4.09104552,13.15537784,2.35543827,10.77475977,0.18904162,1.50207227,0.56814387,0.00447969
-4.08504252,13.38880570,2.42233307,10.97304998,0.19286754,1.54490730,0.55389787,0.00450046
-4.07903952,13.63898479,2.49034404,11.18840410,0.19682342,1.58679362,0.54117726,0.00453352
-4.07303652,13.90249134,2.55856394,11.41796031,0.20088964,1.62732031,0.52999497,0.00457700
-4.06703352,14.17556310,2.62612398,11.65848025,0.20504693,1.66609098,0.52033968,0.00462885
-4.06103052,14.45419208,2.69222177,11.90642531,0.20927598,1.70273310,0.51217829,0.00468688
-4.05502751,14.73422080,2.75614582,12.15803968,0.21355703,1.73690638,0.50545850,0.00474883
-4.04902451,15.01143975,2.81729549,12.40943801,0.21786913,1.76830988,0.50011138,0.00481247
-4.04302151,15.28168336,2.87519602,12.65669552,0.22218953,1.79668774,0.49605390,0.00487566
-4.03701851,15.54092249,2.92950787,12.89593850,0.22649292,1.82183331,0.49319134,0.00493639
-4.03101551,15.78535124,2.98003050,13.12343282,0.23075081,1.84359170,0.49141967,0.00499285
-4.02501251,16.01146602,3.02670052,13.33566832,0.23493102,1.86186061,0.49062775,0.00504348
-4.01900950,16.21613535,3.06958449,13.52943676,0.23899740,1.87658971,0.49069938,0.00508699
-4.01300650,16.39665861,3.10886696,13.70190124,0.24290975,1.88777839,0.49151543,0.00512240
-4.00700350,16.55081254,3.14483439,13.85065517,0.24662417,1.89547215,0.49295565,0.00514904
-4.00100050,16.67688455,3.17785566,13.97376900,0.25009356,1.89975791,0.49490064,0.00516653
-3.99499750,16.77369221,3.20836024,14.06982348,0.25326865,1.90075821,0.49723363,0.00517483
-3.98899450,16.84058871,3.23681485,14.13792860,0.25609922,1.89862481,0.49984226,0.00517413
-3.98299150,16.87745477,3.26369970,14.17772788,0.25853571,1.89353180,0.50262029,0.00516489
-3.97698849,16.88467773,3.28948529,14.18938827,0.26053101,1.88566869,0.50546924,0.00514776
-3.97098549,16.86311925,3.31461081,14.17357671,0.26204245,1.87523357,0.50829993,0.00512358
-3.96498249,16.81407343,3.33946499,14.13142455,0.26303389,1.86242689,0.51103387,0.00509327
-3.95897949,16.73921748,3.36437034,14.06448218,0.26347775,1.84744596,0.51360448,0.00505785
-3.95297649,16.64055758,3.38957144,13.97466578,0.26335700,1.83048061,0.51595809,0.00501836
-3.94697349,16.52037216,3.41522776,13.86419919,0.26266684,1.81171001,0.51805466,0.00497581
-3.94097049,16.38115538,3.44141155,13.73555316,0.26141617,1.79130095,0.51986821,0.00493120
-3.93496748,16.22556280,3.46811080,13.59138478,0.25962862,1.76940760,0.52138690,0.00488543
-3.92896448,16.05636131,3.49523727,13.43447907,0.25734309,1.74617271,0.52261270,0.00483929
-3.92296148,15.87638428,3.52263915,13.26769457,0.25461387,1.72173016,0.52356072,0.00479350
-3.91695848,15.68849302,3.55011790,13.09391425,0.25151017,1.69620866,0.52425816,0.00474865
-3.91095548,15.49554429,3.57744844,12.91600214,0.24811513,1.66973638,0.52474284,0.00470520
-3.90495248,15.30036349,3.60440157,12.73676600,0.24452435,1.64244606,0.52506143,0.00466356
-3.89894947,15.10572239,3.63076756,12.55892526,0.24084395,1.61448040,0.52526740,0.00462400
-3.89294647,14.91431993,3.65637970,12.38508359,0.23718823,1.58599711,0.52541871,0.00458677
-3.88694347,14.72876453,3.68113633,12.21770472,0.23367706,1.55717347,0.52557543,0.00455203
-3.88094047,14.55155608,3.70502023,12.05909033,0.23043302,1.52820979,0.52579728,0.00451995
-3.87493747,14.38506616,3.72811414,11.91135880,0.22757841,1.49933163,0.52614124,0.00449065
-3.86893447,14.23151538,3.75061139,11.77642381,0.22523234,1.47079043,0.52665933,0.00446427
-3.86293147,14.09294702,3.77282091,11.65597213,0.22350776,1.44286241,0.52739666,0.00444095
-3.85692846,13.97119704,3.79516607,11.55144057,0.22250881,1.41584565,0.52838989,0.00442083
-3.85092546,13.86786080,3.81817715,11.46399218,0.22232836,1.39005546,0.52966604,0.00440407
-3.84492246,13.78425778,3.84247772,11.39449274,0.22304582,1.36581805,0.53124184,0.00439082
-3.83891946,13.72139587,3.86876516,11.34348863,0.22472543,1.34346288,0.53312365,0.00438123
-3.83291646,13.67993728,3.89778628,11.31118756,0.22741486,1.32331380,0.53530781,0.00437542
-3.82691346,13.66016841,3.93030912,11.29744405,0.23114427,1.30567962,0.53778152,0.00437346
-3.82091046,13.66197602,3.96709208,11.30175119,0.23592576,1.29084429,0.54052421,0.00437536
-3.81490745,13.68483200,4.00885201,11.32324041,0.24175328,1.27905729,0.54350913,0.00438107
-3.80890445,13.72778863,4.05623280,11.36069050,0.24860286,1.27052468,0.54670536,0.00439042
-3.80290145,13.78948598,4.10977613,11.41254681,0.25643323,1.26540114,0.55007978,0.00440316
-3.79689845,13.86817224,4.16989588,11.47695104,0.26518682,1.26378358,0.55359918,0.00441892
-3.79089545,13.96173749,4.23685778,11.55178144,0.27479097,1.26570651,0.55723220,0.00443723
-3.78489245,14.06776045,4.31076540,11.63470259,0.28515945,1.27113947,0.56095111,0.00445749
-3.77888944,14.18356719,4.39155360,11.72322370,0.29619423,1.27998683,0.56473323,0.00447903
-3.77288644,14.30630009,4.47898981,11.81476334,0.30778736,1.29208974,0.56856211,0.00450105
-3.76688344,14.43299491,4.57268356,11.90671871,0.31982312,1.30723053,0.57242821,0.00452274
-3.76088044,14.56066314,4.67210377,11.99653664,0.33218022,1.32513911,0.57632932,0.00454318
-3.75487744,14.68637648,4.77660319,12.08178386,0.34473411,1.34550130,0.58027046,0.00456149
-3.74887444,14.80735037,4.88544874,12.16021371,0.35735937,1.36796859,0.58426363,0.00457674
-3.74287144,14.92102289,4.99785604,12.22982654,0.36993208,1.39216894,0.58832714,0.00458806
-3.73686843,15.02512586,5.11302633,12.28892148,0.38233217,1.41771810,0.59248486,0.00459462
-3.73086543,15.11774505,5.23018332,12.33613725,0.39444563,1.44423076,0.59676524,0.00459569
-3.72486243,15.19736657,5.34860774,12.37048040,0.40616668,1.47133118,0.60120026,0.00459063
-3.71885943,15.26290749,5.46766713,12.39133967,0.41739960,1.49866248,0.60582438,0.00457889
-3.71285643,15.31372885,5.58683878,12.39848582,0.42806039,1.52589434,0.61067342,0.00456011
-3.70685343,15.34963044,5.70572384,12.39205693,0.43807805,1.55272853,0.61578345,0.00453402
-3.70085043,15.37082730,5.82405127,12.37252990,0.44739551,1.57890212,0.62118960,0.00450054
-3.69484742,15.37790904,5.94167081,12.34067931,0.45597017,1.60418819,0.62692493,0.00445971
-3.68884442,15.37178363,6.05853499,12.29752576,0.46377400,1.62839416,0.63301909,0.00441174
-3.68284142,15.35360865,6.17467073,12.24427613,0.47079321,1.65135778,0.63949703,0.00435697
-3.67683842,15.32471343,6.29014206,12.18225876,0.47702751,1.67294140,0.64637745,0.00429587
-3.67083542,15.28651622,6.40500620,12.11285695,0.48248903,1.69302484,0.65367131,0.00422906
-3.66483242,15.24044098,6.51926557,12.03744417,0.48720087,1.71149757,0.66138010,0.00415724
-3.65882941,15.18783852,6.63281910,11.95732461,0.49119549,1.72825087,0.66949423,0.00408121
-3.65282641,15.12991663,6.74541630,11.87368210,0.49451281,1.74317069,0.67799140,0.00400185
-3.64682341,15.06768329,6.85661744,11.78754046,0.49719837,1.75613185,0.68683517,0.00392013
-3.64082041,15.00190650,6.96576324,11.69973731,0.49930142,1.76699422,0.69597389,0.00383703
-3.63481741,14.93309328,7.07195682,11.61091278,0.50087313,1.77560130,0.70533993,0.00375362
-3.62881441,14.86148907,7.17406001,11.52151362,0.50196497,1.78178145,0.71484963,0.00367098
-3.62281141,14.78709772,7.27070537,11.43181236,0.50262729,1.78535195,0.72440381,0.00359022
-3.61680840,14.70972058,7.36032426,11.34193973,0.50290820,1.78612562,0.73388912,0.00351248
-3.61080540,14.62901229,7.44119020,11.25192841,0.50285265,1.78391983,0.74318016,0.00343891
-3.60480240,14.54454928,7.51147591,11.16176462,0.50250186,1.77856720,0.75214240,0.00337069
-3.59879940,14.45590639,7.56932136,11.07144394,0.50189287,1.76992747,0.76063588,0.00330900
-3.59279640,14.36273630,7.61290948,10.98102732,0.50105841,1.75789959,0.76851943,0.00325503
-3.58679340,14.26484592,7.64054549,10.89069297,0.50002676,1.74243336,0.77565544,0.00320996
-3.58079040,14.16226441,7.65073556,10.80078030,0.49882184,1.72353961,0.78191480,0.00317498
-3.57478739,14.05529769,7.64226050,10.71182231,0.49746319,1.70129823,0.78718173,0.00315123
-3.56878439,13.94456511,7.61424008,10.62456359,0.49596599,1.67586341,0.79135840,0.00313982
-3.56278139,13.83101520,7.56618451,10.53996226,0.49434101,1.64746545,0.79436889,0.00314179
-3.55677839,13.71591872,7.49802978,10.45917474,0.49259443,1.61640904,0.79616228,0.00315808
-3.55077539,13.60083854,7.41015485,10.38352380,0.49072759,1.58306772,0.79671469,0.00318950
-3.54477239,13.48757758,7.30337947,10.31445121,0.48873667,1.54787483,0.79603006,0.00323672
-3.53876938,13.37810725,7.17894242,10.25345737,0.48661228,1.51131114,0.79413961,0.00330018
-3.53276638,13.27448028,7.03846128,10.20203105,0.48433911,1.47388986,0.79109986,0.00338011
-3.52676338,13.17873254,6.88387555,10.16157325,0.48189559,1.43613959,0.78698946,0.00347643
-3.52076038,13.09277945,6.71737598,10.13331939,0.47925372,1.39858615,0.78190479,0.00358881
-3.51475738,13.01831267,6.54132372,10.11826416,0.47637901,1.36173408,0.77595465,0.00371653
-3.50875438,12.95670294,6.35816319,10.11709343,0.47323074,1.32604871,0.76925434,0.00385855
-3.50275138,12.90891436,6.17033307,10.13012691,0.46976248,1.29193971,0.76191935,0.00401347
-3.49674837,12.87543508,5.98017971,10.15727499,0.46592291,1.25974685,0.75405920,0.00417952
-3.49074537,12.85622787,5.78987701,10.19801200,0.46165700,1.22972857,0.74577160,0.00435456
-3.48474237,12.85070356,5.60135653,10.25136766,0.45690743,1.20205397,0.73713738,0.00453616
-3.47873937,12.85771857,5.41625074,10.31593697,0.45161641,1.17679840,0.72821648,0.00472159
-3.47273637,12.87559659,5.23585186,10.38990841,0.44572755,1.15394290,0.71904515,0.00490788
-3.46673337,12.90217341,5.06108764,10.47110883,0.43918802,1.13337733,0.70963469,0.00509188
-3.46073037,12.93486244,4.89251451,10.55706292,0.43195072,1.11490711,0.69997157,0.00527037
-3.45472736,12.97073758,4.73032791,10.64506450,0.42397632,1.09826297,0.69001914,0.00544006
-3.44872436,13.00662945,4.57438830,10.73225610,0.41523533,1.08311345,0.67972065,0.00559776
-3.44272136,13.03923039,4.42426119,10.81571341,0.40570975,1.06907936,0.66900350,0.00574042
-3.43671836,13.06520332,4.27926818,10.89253078,0.39539454,1.05574962,0.65778438,0.00586519
-3.43071536,13.08128974,4.13854639,10.95990432,0.38429863,1.04269767,0.64597503,0.00596955
-3.42471236,13.08441245,4.00111263,11.01520940,0.37244547,1.02949798,0.63348832,0.00605136
-3.41870935,13.07176890,3.86592907,11.05606977,0.35987314,1.01574167,0.62024420,0.00610891
-3.41270635,13.04091207,3.73196719,11.08041629,0.34663390,1.00105098,0.60617523,0.00614098
-3.40670335,12.98981642,3.59826683,11.08653368,0.33279340,0.98509188,0.59123146,0.00614684
-3.40070035,12.91692733,3.46398790,11.07309477,0.31842924,0.96758443,0.57538426,0.00612631
-3.39469735,12.82119361,3.32845268,11.03918198,0.30362938,0.94831074,0.55862906,0.00607975
-3.38869435,12.70208311,3.19117723,10.98429660,0.28849005,0.92712025,0.54098679,0.00600800
-3.38269135,12.55958260,3.05189119,10.90835709,0.27311357,0.90393232,0.52250401,0.00591238
-3.37668834,12.39418346,2.91054576,10.81168749,0.25760592,0.87873629,0.50325185,0.00579467
-3.37068534,12.20685515,2.76731043,10.69499781,0.24207439,0.85158902,0.48332376,0.00565700
-3.36468234,11.99900870,2.62255937,10.55935791,0.22662518,0.82261037,0.46283234,0.00550180
-3.35867934,11.77245258,2.47684906,10.40616651,0.21136116,0.79197675,0.44190537,0.00533175
-3.35267634,11.52934297,2.33088878,10.23711664,0.19637991,0.75991333,0.42068147,0.00514969
-3.34667334,11.27213038,2.18550612,10.05415863,0.18177188,0.72668509,0.39930542,0.00495855
-3.34067034,11.00350409,2.04160942,9.85946135,0.16761897,0.69258722,0.37792358,0.00476127
-3.33466733,10.72633560,1.90014933,9.65537208,0.15399339,0.65793535,0.35667957,0.00456074
-3.32866433,10.44362170,1.76208119,9.44437500,0.14095689,0.62305568,0.33571036,0.00435974
-3.32266133,10.15842763,1.62833003,9.22904824,0.12856024,0.58827573,0.31514307,0.00416090
-3.31665833,9.87383039,1.49975943,9.01201916,0.11684315,0.55391563,0.29509246,0.00396663
-3.31065533,9.59286235,1.37714536,8.79591751,0.10583438,0.52028034,0.27565915,0.00377912
-3.30465233,9.31845507,1.26115561,8.58332659,0.09555212,0.48765298,0.25692873,0.00360029
-3.29864932,9.05338362,1.15233516,8.37673231,0.08600460,0.45628934,0.23897158,0.00343178
-3.29264632,8.80021187,1.05109752,8.17847091,0.07719087,0.42641360,0.22184331,0.00327496
-3.28664332,8.56123960,0.95772178,7.99067626,0.06910167,0.39821539,0.20558587,0.00313090
-3.28064032,8.33845267,0.87235487,7.81522811,0.06172042,0.37184814,0.19022902,0.00300040
-3.27463732,8.13347776,0.79501847,7.65370336,0.05502424,0.34742858,0.17579219,0.00288398
-3.26863432,7.94754376,0.72561973,7.50733233,0.04898498,0.32503750,0.16228645,0.00278193
-3.26263132,7.78145176,0.66396505,7.37696252,0.04357032,0.30472158,0.14971662,0.00269429
-3.25662831,7.63555574,0.60977606,7.26303230,0.03874471,0.28649612,0.13808325,0.00262090
-3.25062531,7.50975607,0.56270707,7.16555667,0.03447039,0.27034873,0.12738458,0.00256139
-3.24462231,7.40350710,0.52236319,7.08412692,0.03070833,0.25624367,0.11761814,0.00251525
-3.23861931,7.31584017,0.48831850,7.01792557,0.02741908,0.24412673,0.10878224,0.00248185
-3.23261631,7.24540200,0.46013366,6.96575688,0.02456360,0.23393058,0.10087709,0.00246042
-3.22661331,7.19050823,0.43737244,6.92609281,0.02210402,0.22558022,0.09390556,0.00245016
-3.22061031,7.14921032,0.41961683,6.89713302,0.02000431,0.21899857,0.08787373,0.00245021
-3.21460730,7.11937381,0.40648029,6.87687681,0.01823096,0.21411177,0.08279102,0.00245968
-3.20860430,7.09876450,0.39761895,6.86320396,0.01675350,0.21085414,0.07867009,0.00247774
-3.20260130,7.08513885,0.39274045,6.85396088,0.01554506,0.20917259,0.07552631,0.00250355
-3.19659830,7.07633441,0.39161045,6.84704775,0.01458274,0.20903019,0.07337709,0.00253638
-3.19059530,7.07035557,0.39405651,6.84050250,0.01384801,0.21040887,0.07224088,0.00257556
-3.18459230,7.06545039,0.39996948,6.83257703,0.01332700,0.21331105,0.07213584,0.00262052
-3.17858929,7.06017438,0.40930240,6.82180176,0.01301066,0.21776011,0.07307849,0.00267077
-3.17258629,7.05343773,0.42206688,6.80703507,0.01289490,0.22379961,0.07508198,0.00272595
-3.16658329,7.04453350,0.43832743,6.78749489,0.01298058,0.23149137,0.07815438,0.00278578
-3.16058029,7.03314514,0.45819356,6.76277088,0.01327343,0.24091238,0.08229677,0.00285006
-3.15457729,7.01933305,0.48181044,6.73281668,0.01378383,0.25215069,0.08750148,0.00291864
-3.14857429,7.00350100,0.50934799,6.69792274,0.01452650,0.26530038,0.09375022,0.00299141
-3.14257129,6.98634439,0.54098929,6.65867169,0.01552004,0.28045595,0.10101253,0.00306827
-3.13656828,6.96878350,0.57691839,6.61587893,0.01678640,0.29770626,0.10924440,0.00314907
-3.13056528,6.95188564,0.61730832,6.57052209,0.01835019,0.31712830,0.11838724,0.00323362
-3.12456228,6.93678087,0.66230949,6.52366371,0.02023786,0.33878119,0.12836734,0.00332163
-3.11855928,6.92457608,0.71203921,6.47637178,0.02247686,0.36270053,0.13909577,0.00341268
-3.11255628,6.91627267,0.76657263,6.42964280,0.02509456,0.38889348,0.15046898,0.00350622
-3.10655328,6.91269231,0.82593539,6.38433194,0.02811723,0.41733477,0.16236994,0.00360155
-3.10055028,6.91441516,0.89009846,6.34109423,0.03156887,0.44796381,0.17466995,0.00369777
-3.09454727,6.92173385,0.95897508,6.30034008,0.03547010,0.48068307,0.18723113,0.00379387
-3.08854427,6.93462560,1.03242012,6.26220747,0.03983696,0.51535775,0.19990943,0.00388865
-3.08254127,6.95274378,1.11023158,6.22655203,0.04467980,0.55181692,0.21255818,0.00398082
-3.07653827,6.97542900,1.19215430,6.19295527,0.05000232,0.58985580,0.22503202,0.00406897
-3.07053527,7.00173867,1.27788537,6.16074994,0.05580065,0.62923941,0.23719105,0.00415164
-3.06453227,7.03049272,1.36708112,6.12906060,0.06206272,0.66970717,0.24890504,0.00422738
-3.05852926,7.06033277,1.45936520,6.09685663,0.06876773,0.71097843,0.26005752,0.00429474
-3.05252626,7.08979057,1.55433729,6.06301411,0.07588605,0.75275861,0.27054957,0.00435240
-3.04652326,7.11736191,1.65158205,6.02638269,0.08337933,0.79474572,0.28030305,0.00439914
-3.04052026,7.14158132,1.75067786,5.98585341,0.09120096,0.83663707,0.28926321,0.00443394
-3.03451726,7.16109354,1.85120506,5.94042336,0.09929690,0.87813588,0.29740046,0.00445600
-3.02851426,7.17471757,1.95275318,5.88925360,0.10760677,0.91895749,0.30471112,0.00446477
-3.02251126,7.18150032,2.05492712,5.83171716,0.11606535,0.95883507,0.31121731,0.00445996
-3.01650825,7.18075695,2.15735203,5.76743477,0.12460420,0.99752460,0.31696568,0.00444159
-3.01050525,7.17209647,2.25967668,5.69629675,0.13315358,1.03480896,0.32202521,0.00440994
-3.00450225,7.15543181,2.36157555,5.61847042,0.14164441,1.07050094,0.32648411,0.00436560
-2.99849925,7.13097450,2.46274943,5.53439339,0.15001026,1.10444530,0.33044589,0.00430939
-2.99249625,7.09921521,2.56292475,5.44475374,0.15818922,1.13651957,0.33402482,0.00424238
-2.98649325,7.06089200,2.66185165,5.35045903,0.16612559,1.16663385,0.33734100,0.00416584
-2.98049025,7.01694866,2.75930102,5.25259659,0.17377123,1.19472941,0.34051521,0.00408121
-2.97448724,6.96848622,2.85506050,5.15238788,0.18108655,1.22077632,0.34366379,0.00399004
-2.96848424,6.91671067,2.94892960,5.05113996,0.18804100,1.24477019,0.34689374,0.00389396
-2.96248124,6.86287987,3.04071409,4.95019700,0.19461304,1.26672810,0.35029831,0.00379465
-2.95647824,6.80825287,3.13021970,4.85089469,0.20078962,1.28668391,0.35395321,0.00369379
-2.95047524,6.75404383,3.21724533,4.75451972,0.20656512,1.30468322,0.35791363,0.00359302
-2.94447224,6.70138287,3.30157588,4.66227623,0.21193983,1.32077807,0.36221209,0.00349393
-2.93846923,6.65128503,3.38297492,4.57526048,0.21691809,1.33502171,0.36685731,0.00339800
-2.93246623,6.60462827,3.46117753,4.49444396,0.22150618,1.34746367,0.37183400,0.00330664
-2.92646323,6.56214063,3.53588355,4.42066507,0.22571005,1.35814525,0.37710366,0.00322110
-2.92046023,6.52439591,3.60675172,4.35462840,0.22953318,1.36709588,0.38260617,0.00314253
-2.91445723,6.49181713,3.67339520,4.29691033,0.23297459,1.37433023,0.38826223,0.00307193
-2.90845423,6.46468603,3.73537889,4.24796935,0.23602721,1.37984652,0.39397645,0.00301016
-2.90245123,6.44315729,3.79221916,4.20815912,0.23867673,1.38362599,0.39964091,0.00295794
-2.89644822,6.42727530,3.84338634,4.17774242,0.24090107,1.38563353,0.40513912,0.00291585
-2.89044522,6.41699196,3.88831046,4.15690404,0.24267045,1.38581959,0.41035009,0.00288433
-2.88444222,6.41218372,3.92639049,4.14576119,0.24394820,1.38412317,0.41515250,0.00286365
-2.87843922,6.41266657,3.95700704,4.14437007,0.24469213,1.38047580,0.41942870,0.00285397
-2.87243622,6.41820794,3.97953848,4.15272808,0.24485659,1.37480634,0.42306845,0.00285526
-2.86643322,6.42853498,3.99338013,4.17077142,0.24439490,1.36704621,0.42597224,0.00286736
-2.86043022,6.44333909,3.99796583,4.19836835,0.24326216,1.35713494,0.42805419,0.00288993
-2.85442721,6.46227702,3.99279104,4.23530924,0.24141818,1.34502569,0.42924429,0.00292250
-2.84842421,6.48496930,3.97743659,4.28129453,0.23883043,1.33069039,0.42949012,0.00296439
-2.84242121,6.51099714,3.95159180,4.33592226,0.23547671,1.31412437,0.42875783,0.00301478
-2.83641821,6.53989898,3.91507583,4.39867717,0.23134746,1.29535019,0.42703261,0.00307269
-2.83041521,6.57116820,3.86785603,4.46892298,0.22644757,1.27442048,0.42431840,0.00313697
-2.82441221,6.60425355,3.81006224,4.54589988,0.22079748,1.25141989,0.42063721,0.00320632
-2.81840920,6.63856332,3.74199620,4.62872843,0.21443363,1.22646590,0.41602782,0.00327932
-2.81240620,6.67347454,3.66413523,4.71642123,0.20740815,1.19970872,0.41054414,0.00335445
-2.80640320,6.70834780,3.57713009,4.80790259,0.19978780,1.17133030,0.40425335,0.00343009
-2.80040020,6.74254781,3.48179672,4.90203638,0.19165229,1.14154263,0.39723376,0.00350459
-2.79439720,6.77546954,3.37910236,4.99766125,0.18309209,1.11058557,0.38957264,0.00357627
-2.78839420,6.80656900,3.27014663,5.09363190,0.17420572,1.07872422,0.38136413,0.00364350
-2.78239120,6.83539731,3.15613835,5.18886457,0.16509691,1.04624621,0.37270726,0.00370472
-2.77638819,6.86163626,3.03836926,5.28238423,0.15587156,1.01345892,0.36370419,0.00375848
-2.77038519,6.88513310,2.91818589,5.37337096,0.14663477,0.98068671,0.35445869,0.00380351
-2.76438219,6.90593216,2.79696071,5.46120242,0.13748811,0.94826823,0.34507502,0.00383874
-2.75837919,6.92430077,2.67606396,5.54548964,0.12852720,0.91655383,0.33565705,0.00386333
-2.75237619,6.94074692,2.55683713,5.62610340,0.11983965,0.88590285,0.32630772,0.00387675
-2.74637319,6.95602672,2.44056911,5.70318890,0.11150354,0.85668079,0.31712872,0.00387874
-2.74037019,6.97113959,2.32847588,5.77716691,0.10358638,0.82925613,0.30822049,0.00386936
-2.73436718,6.98731037,2.22168405,5.84872050,0.09614459,0.80399666,0.29968222,0.00384900
-2.72836418,7.00595772,2.12121871,5.91876684,0.08922342,0.78126521,0.29161204,0.00381836
-2.72236118,7.02864924,2.02799568,5.98841498,0.08285733,0.76141460,0.28410716,0.00377843
-2.71635818,7.05704455,1.94281784,6.05891075,0.07707069,0.74478178,0.27726395,0.00373048
-2.71035518,7.09282847,1.86637547,6.13157134,0.07187878,0.73168126,0.27117791,0.00367601
-2.70435218,7.13763680,1.79925001,6.20771224,0.06728896,0.72239781,0.26594352,0.00361670
-2.69834917,7.19297839,1.74192080,6.28857030,0.06330192,0.71717869,0.26165389,0.00355437
-2.69234617,7.26015712,1.69477415,6.37522669,0.05991305,0.71622579,0.25840026,0.00349092
-2.68634317,7.34019787,1.65811409,6.46853368,0.05711365,0.71968775,0.25627138,0.00342824
-2.68034017,7.43378046,1.63217421,6.56904951,0.05489216,0.72765275,0.25535275,0.00336823
-2.67433717,7.54118537,1.61712986,6.67698462,0.05323521,0.74014224,0.25572572,0.00331265
-2.66833417,7.66225444,1.61311003,6.79216271,0.05212852,0.75710603,0.25746666,0.00326312
-2.66233117,7.79636908,1.62020825,6.91399890,0.05155764,0.77841909,0.26064592,0.00322107
-2.65632816,7.94244776,1.63849178,7.04149661,0.05150853,0.80388046,0.26532690,0.00318770
-2.65032516,8.09896340,1.66800853,7.17326383,0.05196784,0.83321439,0.27156502,0.00316394
-2.64432216,8.26398027,1.70879097,7.30754838,0.05292317,0.86607389,0.27940665,0.00315045
-2.63831916,8.43520908,1.76085653,7.44229098,0.05436300,0.90204654,0.28888793,0.00314761
-2.63231616,8.61007785,1.82420406,7.57519361,0.05627651,0.94066253,0.30003357,0.00315551
-2.62631316,8.78581526,1.89880591,7.70380039,0.05865324,0.98140463,0.31285536,0.00317397
-2.62031016,8.95954268,1.98459578,7.82558710,0.06148252,1.02371958,0.32735058,0.00320256
-2.61430715,9.12837043,2.08145218,7.93805534,0.06475283,1.06703056,0.34350023,0.00324063
-2.60830415,9.28949382,2.18917813,8.03882684,0.06845099,1.11075013,0.36126701,0.00328734
-2.60230115,9.44028446,2.30747774,8.12573371,0.07256125,1.15429309,0.38059322,0.00334168
