energy_ev,total_up,As_p_up,As_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.84392196,7.47776132,0.56874841,0.00000000,4.19385399,2.51693751,0.04205443,5.04460646
-5.83791896,7.68609649,0.58712380,0.00000000,4.30428061,2.59806835,0.04327245,5.18475157
-5.83191596,7.87304266,0.60418755,0.00000000,4.40157125,2.67327043,0.04439468,5.31018434
-5.82591296,8.03661266,0.61979802,0.00000000,4.48481269,2.74163725,0.04541215,5.41951897
-5.81990995,8.17509544,0.63382657,0.00000000,4.55327074,2.80232432,0.04631740,5.51156258
-5.81390695,8.28709596,0.64615926,0.00000000,4.60640437,2.85457362,0.04710459,5.58534592
-5.80790395,8.37157340,0.65669863,0.00000000,4.64387771,2.89773879,0.04776943,5.64015283
-5.80190095,8.42787642,0.66536549,0.00000000,4.66556981,2.93131007,0.04830921,5.67554759
-5.79589795,8.45577414,0.67210070,0.00000000,4.67158157,2.95493770,0.04872274,5.69139879
-5.78989495,8.45548090,0.67686684,0.00000000,4.66223961,2.96845278,0.04901029,5.68789847
-5.78389195,8.42767332,0.67964973,0.00000000,4.63809649,2.97188405,0.04917355,5.66557513
-5.77788894,8.37349746,0.68045966,0.00000000,4.59992669,2.96546960,0.04921549,5.62529896
-5.77188594,8.29456462,0.67933224,0.00000000,4.54871796,2.94966225,0.04914035,5.56827839
-5.76588294,8.19293432,0.67632878,0.00000000,4.48565756,2.92512784,0.04895346,5.49604653
-5.75987994,8.07108341,0.67153607,0.00000000,4.41211312,2.89273574,0.04866121,5.41043710
-5.75387694,7.93186114,0.66506564,0.00000000,4.32960813,2.85354149,0.04827091,5.31354958
-5.74787394,7.77843031,0.65705221,0.00000000,4.23979217,2.80876169,0.04779068,5.20770381
-5.74187094,7.61419582,0.64765160,0.00000000,4.14440647,2.75974174,0.04722935,5.09538511
-5.73586793,7.44272231,0.63703799,0.00000000,4.04524554,2.70791756,0.04659633,4.97918128
-5.72986493,7.26764360,0.62540061,0.00000000,3.94411605,2.65477257,0.04590154,4.86171374
-5.72386193,7.09256724,0.61294009,0.00000000,3.84279421,2.60179178,0.04515526,4.74556499
-5.71785893,6.92097768,0.59986435,0.00000000,3.74298326,2.55041486,0.04436805,4.63320565
-5.71185593,6.75614227,0.58638460,0.00000000,3.64627277,2.50199030,0.04355067,4.52692380
-5.70585293,6.60102412,0.57271117,0.00000000,3.55410139,2.45773275,0.04271394,4.42876000
-5.69984992,6.45820555,0.55904967,0.00000000,3.46772469,2.41868545,0.04186871,4.34045066
-5.69384692,6.32982570,0.54559748,0.00000000,3.38818954,2.38568951,0.04102576,4.26338262
-5.68784392,6.21753509,0.53254072,0.00000000,3.31631606,2.35936143,0.04019578,4.19856072
-5.68184092,6.12246897,0.52005180,0.00000000,3.25268813,2.34007970,0.03938925,4.14659018
-5.67583792,6.04524049,0.50828765,0.00000000,3.19765247,2.32798117,0.03861646,4.10767413
-5.66983492,5.98595364,0.49738852,0.00000000,3.15132655,2.32296690,0.03788747,4.08162653
-5.66383192,5.94423473,0.48747741,0.00000000,3.11361436,2.32471720,0.03721206,4.06789937
-5.65782891,5.91928045,0.47866004,0.00000000,3.08422933,2.33271461,0.03659973,4.06562267
-5.65182591,5.90991940,0.47102518,0.00000000,3.06272276,2.34627370,0.03605967,4.07365501
-5.64582291,5.91468358,0.46464530,0.00000000,3.04851632,2.36457570,0.03560077,4.09064173
-5.63981991,5.93188573,0.45957728,0.00000000,3.04093646,2.38670628,0.03523155,4.11507787
-5.63381691,5.95969839,0.45586313,0.00000000,3.03924918,2.41169441,0.03496016,4.14537251
-5.62781391,5.99623052,0.45353054,0.00000000,3.04269296,2.43855037,0.03479429,4.17991132
-5.62181091,6.03959796,0.45259319,0.00000000,3.05050855,2.46630116,0.03474115,4.21711452
-5.61580790,6.08798465,0.45305070,0.00000000,3.06196401,2.49402180,0.03480736,4.25548768
-5.60980490,6.13969210,0.45488826,0.00000000,3.07637414,2.52086137,0.03499884,4.29366336
-5.60380190,6.19317578,0.45807597,0.00000000,3.09311380,2.54606291,0.03532067,4.33043249
-5.59779890,6.24706788,0.46256793,0.00000000,3.11162497,2.56897705,0.03577701,4.36476470
-5.59179590,6.30018668,0.46830123,0.00000000,3.13141792,2.58906919,0.03637086,4.39581794
-5.58579290,6.35153409,0.47519497,0.00000000,3.15206723,2.60592079,0.03710398,4.42293793
-5.57978989,6.40028300,0.48314954,0.00000000,3.17320377,2.61922558,0.03797670,4.44564893
-5.57378689,6.44575729,0.49204627,0.00000000,3.19450379,2.62878155,0.03898779,4.46363756
-5.56778389,6.48740699,0.50174760,0.00000000,3.21567672,2.63447998,0.04013432,4.47673162
-5.56178089,6.52478169,0.51209805,0.00000000,3.23645287,2.63629272,0.04141163,4.48487613
-5.55577789,6.55750488,0.52292594,0.00000000,3.25657243,2.63425885,0.04281327,4.48810859
-5.54977489,6.58525157,0.53404593,0.00000000,3.27577680,2.62847170,0.04433099,4.48653546
-5.54377189,6.60773105,0.54526245,0.00000000,3.29380307,2.61906726,0.04595486,4.48031131
-5.53776888,6.62467610,0.55637395,0.00000000,3.31038204,2.60621440,0.04767336,4.46962181
-5.53176588,6.63583899,0.56717766,0.00000000,3.32523999,2.59010733,0.04947362,4.45467128
-5.52576288,6.64099433,0.57747496,0.00000000,3.33810380,2.57096031,0.05134159,4.43567492
-5.51975988,6.63994772,0.58707692,0.00000000,3.34870909,2.54900450,0.05326240,4.41285553
-5.51375688,6.63254898,0.59580977,0.00000000,3.35681029,2.52448646,0.05522060,4.38644397
-5.50775388,6.61870822,0.60352028,0.00000000,3.36219200,2.49766787,0.05720058,4.35668251
-5.50175088,6.59841263,0.61008038,0.00000000,3.36468024,2.46882575,0.05918679,4.32382987
-5.49574787,6.57174223,0.61539120,0.00000000,3.36415289,2.43825257,0.06116416,4.28816673
-5.48974487,6.53888255,0.61938606,0.00000000,3.36054815,2.40625571,0.06311829,4.25000056
-5.48374187,6.50013269,0.62203239,0.00000000,3.35387031,2.37315575,0.06503574,4.20966872
-5.47773887,6.45590772,0.62333244,0.00000000,3.34419232,2.33928331,0.06690418,4.16753913
-5.47173587,6.40673462,0.62332274,0.00000000,3.33165490,2.30497429,0.06871248,4.12400790
-5.46573287,6.35324184,0.62207251,0.00000000,3.31646212,2.27056356,0.07045079,4.07949386
-5.45972986,6.29614274,0.61968078,0.00000000,3.29887376,2.23637748,0.07211047,4.03443009
-5.45372686,6.23621392,0.61627278,0.00000000,3.27919496,2.20272539,0.07368406,3.98925296
-5.44772386,6.17426966,0.61199544,0.00000000,3.25776384,2.16989093,0.07516508,3.94438939
-5.44172086,6.11113406,0.60701237,0.00000000,3.23493783,2.13812354,0.07654792,3.90024310
-5.43571786,6.04761259,0.60149856,0.00000000,3.21107968,2.10763083,0.07782762,3.85718098
-5.42971486,5.98446463,0.59563488,0.00000000,3.18654392,2.07857237,0.07899973,3.81552046
-5.42371186,5.92237872,0.58960276,0.00000000,3.16166454,2.05105548,0.08006007,3.77551872
-5.41770885,5.86195170,0.58357906,0.00000000,3.13674459,2.02513316,0.08100465,3.73736462
-5.41170585,5.80367280,0.57773142,0.00000000,3.11204814,2.00080454,0.08182952,3.70117378
-5.40570285,5.74791330,0.57221408,0.00000000,3.08779494,1.97801773,0.08253076,3.66698711
-5.39969985,5.69492198,0.56716431,0.00000000,3.06415780,1.95667506,0.08310443,3.63477292
-5.39369685,5.64482619,0.56269956,0.00000000,3.04126266,1.93664019,0.08354665,3.60443234
-5.38769385,5.59763812,0.55891517,0.00000000,3.01919116,1.91774684,0.08385370,3.57580765
-5.38169085,5.55326540,0.55588282,0.00000000,2.99798522,1.89980849,0.08402212,3.54869299
-5.37568784,5.51152518,0.55364957,0.00000000,2.97765319,1.88262854,0.08404889,3.52284663
-5.36968484,5.47216053,0.55223757,0.00000000,2.95817711,1.86601021,0.08393164,3.49800422
-5.36368184,5.43485817,0.55164426,0.00000000,2.93952048,1.84976582,0.08366876,3.47389202
-5.35767884,5.39926641,0.55184319,0.00000000,2.92163600,1.83372476,0.08325966,3.45023957
-5.35167584,5.36501239,0.55278526,0.00000000,2.90447296,1.81773989,0.08270483,3.42679112
-5.34567284,5.33171801,0.55440046,0.00000000,2.88798368,1.80169214,0.08200605,3.40331523
-5.33966983,5.29901370,0.55660003,0.00000000,2.87212893,1.78549304,0.08116638,3.37961241
-5.33366683,5.26655005,0.55927896,0.00000000,2.85688198,1.76908536,0.08019027,3.35552038
-5.32766383,5.23400675,0.56231886,0.00000000,2.84223120,1.75244188,0.07908353,3.33091707
-5.32166083,5.20109919,0.56559104,0.00000000,2.82818132,1.73556264,0.07785324,3.30572148
-5.31565783,5.16758265,0.56895988,0.00000000,2.81475323,1.71847086,0.07650772,3.27989256
-5.30965483,5.13325450,0.57228617,0.00000000,2.80198263,1.70120808,0.07505638,3.25342651
-5.30365183,5.09795463,0.57543065,0.00000000,2.78991761,1.68382872,0.07350958,3.22635284
-5.29764882,5.06156463,0.57825736,0.00000000,2.77861549,1.66639478,0.07187843,3.19872972
-5.29164582,5.02400605,0.58063687,0.00000000,2.76813912,1.64897067,0.07017467,3.17063888
-5.28564282,4.98523814,0.58244928,0.00000000,2.75855295,1.63161886,0.06841044,3.14218065
-5.27963982,4.94525542,0.58358687,0.00000000,2.74991914,1.61439641,0.06659816,3.11346934
-5.27363682,4.90408546,0.58395631,0.00000000,2.74229414,1.59735261,0.06475035,3.08462936
-5.26763382,4.86178697,0.58348045,0.00000000,2.73572568,1.58052787,0.06287948,3.05579225
-5.26163082,4.81844857,0.58209967,0.00000000,2.73025083,1.56395381,0.06099788,3.02709471
-5.25562781,4.77418817,0.57977265,0.00000000,2.72589495,1.54765462,0.05911762,2.99867775
-5.24962481,4.72915318,0.57647677,0.00000000,2.72267185,1.53164933,0.05725045,2.97068696
-5.24362181,4.68352134,0.57220803,0.00000000,2.72058523,1.51595508,0.05540771,2.94327360
-5.23761881,4.63750225,0.56698064,0.00000000,2.71963134,1.50059094,0.05360031,2.91659657
-5.23161581,4.59133933,0.56082622,0.00000000,2.71980281,1.48558208,0.05183863,2.89082490
-5.22561281,4.54531204,0.55379291,0.00000000,2.72109345,1.47096410,0.05013250,2.86614058
-5.21960980,4.49973811,0.54594409,0.00000000,2.72350396,1.45678716,0.04849114,2.84274140
-5.21360680,4.45497552,0.53735717,0.00000000,2.72704808,1.44311970,0.04692307,2.82084364
-5.20760380,4.41142401,0.52812213,0.00000000,2.73175896,1.43005163,0.04543601,2.80068435
-5.20160080,4.36952573,0.51834011,0.00000000,2.73769549,1.41769668,0.04403681,2.78252300
-5.19559780,4.32976505,0.50812187,0.00000000,2.74494815,1.40619402,0.04273125,2.76664247
-5.18959480,4.29266712,0.49758622,0.00000000,2.75364417,1.39570890,0.04152401,2.75334928
-5.18359180,4.25879537,0.48685837,0.00000000,2.76395164,1.38643257,0.04041840,2.74297308
-5.17758879,4.22874776,0.47606826,0.00000000,2.77608249,1.37858123,0.03941633,2.73586546
-5.17158579,4.20315191,0.46534876,0.00000000,2.79029409,1.37239448,0.03851811,2.73239821
-5.16558279,4.18265934,0.45483373,0.00000000,2.80688944,1.36813306,0.03772239,2.73296116
-5.15957979,4.16793885,0.44465613,0.00000000,2.82621592,1.36607622,0.03702607,2.73795976
-5.15357679,4.15966938,0.43494595,0.00000000,2.84866258,1.36651876,0.03642432,2.74781247
-5.14757379,4.15853245,0.42582819,0.00000000,2.87465598,1.36976780,0.03591061,2.76294800
-5.14157079,4.16520440,0.41742081,0.00000000,2.90465477,1.37613940,0.03547687,2.78380246
-5.13556778,4.18034837,0.40983282,0.00000000,2.93914284,1.38595488,0.03511361,2.81081623
-5.12956478,4.20460618,0.40316243,0.00000000,2.97862114,1.39953697,0.03481028,2.84443030
-5.12356178,4.23858982,0.39749553,0.00000000,3.02359818,1.41720546,0.03455553,2.88508198
-5.11755878,4.28287249,0.39290431,0.00000000,3.07457914,1.43927236,0.03433765,2.93319940
-5.11155578,4.33797883,0.38944627,0.00000000,3.13205344,1.46603634,0.03414498,2.98919453
-5.10555278,4.40437407,0.38716361,0.00000000,3.19648090,1.49777619,0.03396644,3.05345442
-5.09954977,4.48245182,0.38608288,0.00000000,3.26827634,1.53474331,0.03379192,3.12633018
-5.09354677,4.57252041,0.38621509,0.00000000,3.34779278,1.57715309,0.03361283,3.20812378
-5.08754377,4.67478752,0.38755614,0.00000000,3.43530342,1.62517518,0.03342251,3.29907244
-5.08154077,4.78934344,0.39008752,0.00000000,3.53098277,1.67892276,0.03321659,3.39933100
-5.07553777,4.91614318,0.39377733,0.00000000,3.63488736,1.73844120,0.03299336,3.50895269
-5.06953477,5.05498821,0.39858141,0.00000000,3.74693681,1.80369636,0.03275392,3.62786900
-5.06353177,5.20550847,0.40444469,0.00000000,3.86689612,1.87456316,0.03250239,3.75586965
-5.05752876,5.36714593,0.41130254,0.00000000,3.99436008,1.95081498,0.03224584,3.89258386
-5.05152576,5.53914088,0.41908221,0.00000000,4.12874095,2.03211475,0.03199426,4.03746408
-5.04552276,5.72052231,0.42770419,0.00000000,4.26926057,2.11800821,0.03176032,4.18977381
-5.03951976,5.91010364,0.43708350,0.00000000,4.41494787,2.20792042,0.03155905,4.34858049
-5.03351676,6.10648508,0.44713097,0.00000000,4.56464270,2.30115588,0.03140742,4.51275502
-5.02751376,6.30806362,0.45775437,0.00000000,4.71700686,2.39690293,0.03132383,4.68097856
-5.02151076,6.51305124,0.46885947,0.00000000,4.87054246,2.49424277,0.03132751,4.85175745
-5.01550775,6.71950154,0.48035103,0.00000000,5.02361795,2.59216323,0.03143791,5.02344624
-5.00950475,6.92534467,0.49213375,0.00000000,5.17450125,2.68957714,0.03167395,5.19427889
-5.00350175,7.12842974,0.50411314,0.00000000,5.32139933,2.78534489,0.03205333,5.36240704
-4.99749875,7.32657341,0.51619639,0.00000000,5.46250302,2.87830071,0.03259181,5.52594462
-4.99149575,7.51761323,0.52829324,0.00000000,5.59603557,2.96728159,0.03330247,5.68301679
-4.98549275,7.69946337,0.54031682,0.00000000,5.72030309,3.05115792,0.03419508,5.83181162
-4.97948974,7.87017080,0.55218448,0.00000000,5.83374481,3.12886467,0.03527545,5.97063224
-4.97348674,8.02796943,0.56381866,0.00000000,5.93498128,3.19943179,0.03654493,6.09794723
-4.96748374,8.17132975,0.57514768,0.00000000,6.02285810,3.26201258,0.03799998,6.21243710
-4.96148074,8.29900211,0.58610647,0.00000000,6.09648360,3.31590896,0.03963185,6.31303476
-4.95547774,8.41005144,0.59663733,0.00000000,6.15525861,3.36059246,0.04142646,6.39895828
-4.94947474,8.50388231,0.60669045,0.00000000,6.19889706,3.39572022,0.04336439,6.46973445
-4.94347174,8.58025309,0.61622435,0.00000000,6.22743666,3.42114531,0.04542110,6.52521237
-4.93746873,8.63927888,0.62520621,0.00000000,6.24123904,3.43692103,0.04756729,6.56556646
-4.93146573,8.68142337,0.63361186,0.00000000,6.24097959,3.44329930,0.04976943,6.59128901
-4.92546273,8.70748010,0.64142566,0.00000000,6.22762746,3.44072304,0.05199057,6.60317283
-4.91945973,8.71854418,0.64864008,0.00000000,6.20241670,3.42981333,0.05419117,6.60228490
-4.91345673,8.71597586,0.65525499,0.00000000,6.16680969,3.41135171,0.05633017,6.58993232
-4.90745373,8.70135764,0.66127675,0.00000000,6.12245465,3.38625859,0.05836615,6.56762221
-4.90145073,8.67644660,0.66671699,0.00000000,6.07113874,3.35556861,0.06025854,6.53701709
-4.89544772,8.64312387,0.67159122,0.00000000,6.01473867,3.32040391,0.06196881,6.49988771
-4.88944472,8.60334298,0.67591723,0.00000000,5.95517052,3.28194623,0.06346175,6.45806495
-4.88344172,8.55907883,0.67971337,0.00000000,5.89434058,3.24140875,0.06470655,6.41339235
-4.87743872,8.51227865,0.68299685,0.00000000,5.83409854,3.20000844,0.06567779,6.36768087
-4.87143572,8.46481629,0.68578206,0.00000000,5.77619446,3.15893967,0.06635630,6.32266685
-4.86543272,8.41845076,0.68807899,0.00000000,5.72224051,3.11934947,0.06672970,6.27997428
-4.85942971,8.37478982,0.68989203,0.00000000,5.67367822,3.08231506,0.06679280,6.24108188
-4.85342671,8.33525907,0.69121901,0.00000000,5.63175167,3.04882380,0.06654769,6.20729554
-4.84742371,8.30107688,0.69205072,0.00000000,5.59748703,3.01975575,0.06600353,6.17972622
-4.84142071,8.27323511,0.69237093,0.00000000,5.57167817,2.99586896,0.06517613,6.15927320
-4.83541771,8.25248581,0.69215695,0.00000000,5.55487841,2.97778748,0.06408730,6.14661275
-4.82941471,8.23933341,0.69138074,0.00000000,5.54739785,2.96599206,0.06276391,6.14219161
-4.82341171,8.23403248,0.69001060,0.00000000,5.54930604,2.96081350,0.06123691,6.14622524
-4.81740870,8.23659054,0.68801324,0.00000000,5.56043929,2.96242852,0.05954014,6.15870031
-4.81140570,8.24677563,0.68535633,0.00000000,5.58041224,2.97085831,0.05770916,6.17938112
-4.80540270,8.26412846,0.68201122,0.00000000,5.60863312,2.98596948,0.05578005,6.20781965
-4.79939970,8.28797867,0.67795585,0.00000000,5.64432224,3.00747769,0.05378824,6.24336895
-4.79339670,8.31746498,0.67317751,0.00000000,5.68653327,3.03495380,0.05176752,6.28519972
-4.78739370,8.35155881,0.66767546,0.00000000,5.73417700,3.06783268,0.04974918,6.33231986
-4.78139070,8.38909123,0.66146310,0.00000000,5.78604716,3.10542468,0.04776125,6.38359689
-4.77538769,8.42878269,0.65456961,0.00000000,5.84084805,3.14692973,0.04582808,6.43778298
-4.76938469,8.46927519,0.64704098,0.00000000,5.89722376,3.19145404,0.04396999,6.49354258
-4.76338169,8.50916645,0.63894018,0.00000000,5.95378841,3.23802922,0.04220322,6.54948222
-4.75737869,8.54704537,0.63034667,0.00000000,6.00915735,3.28563357,0.04054001,6.60418226
-4.75137569,8.58152821,0.62135500,0.00000000,6.06197861,3.33321516,0.03898890,6.65622993
-4.74537269,8.61129456,0.61207270,0.00000000,6.11096415,3.37971625,0.03755504,6.70425312
-4.73936968,8.63512226,0.60261749,0.00000000,6.15492022,3.42409839,0.03624077,6.74695419
-4.73336668,8.65192020,0.59311391,0.00000000,6.19277617,3.46536744,0.03504608,6.78314263
-4.72736368,8.66075796,0.58368960,0.00000000,6.22361071,3.50259790,0.03396920,6.81176581
-4.72136068,8.66089118,0.57447126,0.00000000,6.24667491,3.53495546,0.03300709,6.83193649
-4.71535768,8.65178166,0.56558062,0.00000000,6.26141097,3.56171715,0.03215596,6.84295619
-4.70935468,8.63311131,0.55713053,0.00000000,6.26746599,3.58228816,0.03141164,6.84433316
-4.70335168,8.60478907,0.54922137,0.00000000,6.26470008,3.59621476,0.03076991,6.83579424
-4.69734867,8.56695052,0.54193790,0.00000000,6.25318816,3.60319265,0.03022666,6.81728978
-4.69134567,8.51994981,0.53534675,0.00000000,6.23321535,3.60307041,0.02977804,6.78899135
-4.68534267,8.46434413,0.52949463,0.00000000,6.20526565,3.59584799,0.02942040,6.75128193
-4.67933967,8.40087120,0.52440728,0.00000000,6.17000444,3.58167021,0.02915029,6.70473901
-4.67333667,8.33042061,0.52008926,0.00000000,6.12825506,3.56081556,0.02896420,6.65011106
-4.66733367,8.25400006,0.51652453,0.00000000,6.08097046,3.53368099,0.02885843,6.58828838
-4.66133067,8.17269804,0.51367778,0.00000000,6.02920082,3.50076316,0.02882885,6.52026952
-4.65532766,8.08764433,0.51149639,0.00000000,5.97405844,3.46263733,0.02887066,6.44712456
-4.64932466,7.99997015,0.50991299,0.00000000,5.91668114,3.41993448,0.02897817,6.36995710
-4.64332166,7.91076940,0.50884837,0.00000000,5.85819554,3.37331806,0.02914465,6.28986628
-4.63731866,7.82106269,0.50821465,0.00000000,5.79968159,3.32346106,0.02936223,6.20791054
-4.63131566,7.73176538,0.50791856,0.00000000,5.74213953,3.27102446,0.02962182,6.12507459
-4.62531266,7.64366086,0.50786461,0.00000000,5.68646024,3.21663789,0.02991320,6.04224066
-4.61930965,7.55737964,0.50795804,0.00000000,5.63340008,3.16088302,0.03022504,5.96016511
-4.61330665,7.47338493,0.50810738,0.00000000,5.58356052,3.10428021,0.03054518,5.87946095
-4.60730365,7.39196463,0.50822662,0.00000000,5.53737326,3.04727876,0.03086082,5.80058664
-4.60130065,7.31322974,0.50823674,0.00000000,5.49509075,2.99025064,0.03115882,5.72384105
-4.59529765,7.23711863,0.50806674,0.00000000,5.45678231,2.93348782,0.03142606,5.64936451
-4.58929465,7.16340657,0.50765406,0.00000000,5.42233552,2.87720275,0.03164978,5.57714518
-4.58329165,7.09171986,0.50694452,0.00000000,5.39146262,2.82153180,0.03181796,5.50703030
-4.57728864,7.02155368,0.50589176,0.00000000,5.36371160,2.76654101,0.03191963,5.43874132
-4.57128564,6.95229291,0.50445637,0.00000000,5.33848148,2.71223394,0.03194525,5.37189224
-4.56528264,6.88323516,0.50260482,0.00000000,5.31504148,2.65856082,0.03188691,5.30601026
-4.55927964,6.81361536,0.50030830,0.00000000,5.29255347,2.60542879,0.03173856,5.24055789
-4.55327664,6.74263142,0.49754161,0.00000000,5.27009740,2.55271265,0.03149620,5.17495602
-4.54727364,6.66947031,0.49428229,0.00000000,5.24669918,2.50026579,0.03115788,5.10860717
-4.54127064,6.59333444,0.49051001,0.00000000,5.22136062,2.44793101,0.03072375,5.04091849
-4.53526763,6.51346768,0.48620641,0.00000000,5.19309064,2.39555097,0.03019598,4.97132404
-4.52926463,6.42918084,0.48135527,0.00000000,5.16093742,2.34297799,0.02957862,4.89930604
-4.52326163,6.33987616,0.47594326,0.00000000,5.12402050,2.29008310,0.02887741,4.82441459
-4.51725863,6.24507025,0.46996095,0.00000000,5.08156209,2.23676421,0.02809957,4.74628561
-4.51125563,6.14441504,0.46340423,0.00000000,5.03291654,2.18295314,0.02725352,4.66465664
-4.50525263,6.03771596,0.45627595,0.00000000,4.97759703,2.12862146,0.02634859,4.57937997
-4.49924962,5.92494671,0.44858761,0.00000000,4.91529831,2.07378499,0.02539475,4.49043281
-4.49324662,5.80625977,0.44036100,0.00000000,4.84591443,2.01850678,0.02440232,4.39792399
-4.48724362,5.68199208,0.43162966,0.00000000,4.76955043,1.96289849,0.02338172,4.30209677
-4.48124062,5.55266500,0.42243997,0.00000000,4.68652723,1.90712006,0.02234317,4.20332748
-4.47523762,5.41897826,0.41285172,0.00000000,4.59737897,1.85137749,0.02129655,4.10211965
-4.46923462,5.28179746,0.40293817,0.00000000,4.50284256,1.79591892,0.02025117,3.99909359
-4.46323162,5.14213520,0.39278546,0.00000000,4.40383936,1.74102889,0.01921564,3.89497135
-4.45722861,5.00112604,0.38249135,0.00000000,4.30144943,1.68702090,0.01819777,3.79055751
-4.45122561,4.85999597,0.37216341,0.00000000,4.19687903,1.63422863,0.01720448,3.68671610
-4.44522261,4.72002734,0.36191661,0.00000000,4.09142255,1.58299592,0.01624179,3.58434450
-4.43921961,4.58252041,0.35187050,0.00000000,3.98642027,1.53366597,0.01531474,3.48434509
-4.43321661,4.44875308,0.34214618,0.00000000,3.88321362,1.48657017,0.01442748,3.38759581
-4.42721361,4.31994050,0.33286300,0.00000000,3.78309990,1.44201699,0.01358324,3.29492074
-4.42121061,4.19719609,0.32413545,0.00000000,3.68728832,1.40028138,0.01278437,3.20706198
-4.41520760,4.08149595,0.31607023,0.00000000,3.59685924,1.36159518,0.01203243,3.12465401
-4.40920460,3.97364798,0.30876357,0.00000000,3.51272852,1.32613896,0.01132821,3.04820172
-4.40320160,3.87426728,0.30229926,0.00000000,3.43561836,1.29403553,0.01067179,2.97806296
-4.39719860,3.78375887,0.29674704,0.00000000,3.36603588,1.26534558,0.01006265,2.91443653
-4.39119560,3.70230834,0.29216175,0.00000000,3.30426034,1.24006544,0.00949966,2.85735609
-4.38519260,3.62988085,0.28858314,0.00000000,3.25033932,1.21812708,0.00898124,2.80669017
-4.37918959,3.56622840,0.28603617,0.00000000,3.20409383,1.19940033,0.00850533,2.76214828
-4.37318659,3.51090479,0.28453197,0.00000000,3.16513189,1.18369712,0.00806954,2.72329273
-4.36718359,3.46328746,0.28406917,0.00000000,3.13286976,1.17077750,0.00767117,2.68955567
-4.36118059,3.42260505,0.28463551,0.00000000,3.10655961,1.16035714,0.00730729,2.66026031
-4.35517759,3.38796925,0.28620971,0.00000000,3.08532211,1.15211592,0.00697484,2.63464551
-4.34917459,3.35840937,0.28876320,0.00000000,3.06818252,1.14570715,0.00667063,2.61189256
-4.34317159,3.33290814,0.29226191,0.00000000,3.05410834,1.14076721,0.00639150,2.59115282
-4.33716858,3.31043695,0.29666769,0.00000000,3.04204703,1.13692498,0.00613432,2.57157539
-4.33116558,3.28998929,0.30193948,0.00000000,3.03096219,1.13381091,0.00589605,2.55233329
-4.32516258,3.27061098,0.30803407,0.00000000,3.01986665,1.13106529,0.00567386,2.53264753
-4.31915958,3.25142618,0.31490652,0.00000000,3.00785154,1.12834572,0.00546512,2.51180804
-4.31315658,3.23165843,0.32251014,0.00000000,2.99411015,1.12533331,0.00526749,2.48919091
-4.30715358,3.21064623,0.33079624,0.00000000,2.97795622,1.12173783,0.00507890,2.46427151
