energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up
-5.17158579,0.52528266,0.29742335,0.05983540,0.04239411,0.00000000,0.26978352,0.00000000
-5.16558279,0.54960023,0.31482577,0.06252087,0.04503399,0.00000000,0.28412063,0.00000000
-5.15957979,0.57288269,0.33172420,0.06504816,0.04785522,0.00000000,0.29782815,0.00000000
-5.15357679,0.59471038,0.34783518,0.06737200,0.05078064,0.00000000,0.31070259,0.00000000
-5.14757379,0.61472010,0.36289208,0.06945285,0.05373842,0.00000000,0.32256220,0.00000000
-5.14157079,0.63261405,0.37665166,0.07125789,0.05666312,0.00000000,0.33325268,0.00000000
-5.13556778,0.64816859,0.38890075,0.07276186,0.05949687,0.00000000,0.34265280,0.00000000
-5.12956478,0.66124206,0.39946265,0.07394790,0.06219063,0.00000000,0.35067968,0.00000000
-5.12356178,0.67178167,0.40820305,0.07480817,0.06470542,0.00000000,0.35729346,0.00000000
-5.11755878,0.67982859,0.41503509,0.07534435,0.06701354,0.00000000,0.36250110,0.00000000
-5.11155578,0.68552122,0.41992327,0.07556793,0.06909951,0.00000000,0.36635910,0.00000000
-5.10555278,0.68909591,0.42288594,0.07550023,0.07096092,0.00000000,0.36897478,0.00000000
-5.09954977,0.69088499,0.42399607,0.07517217,0.07260878,0.00000000,0.37050603,0.00000000
-5.09354677,0.69131175,0.42338030,0.07462373,0.07406763,0.00000000,0.37115934,0.00000000
-5.08754377,0.69088222,0.42121595,0.07390316,0.07537507,0.00000000,0.37118591,0.00000000
-5.08154077,0.69017364,0.41772624,0.07306579,0.07658092,0.00000000,0.37087600,0.00000000
-5.07553777,0.68981978,0.41317358,0.07217265,0.07774582,0.00000000,0.37055133,0.00000000
-5.06953477,0.69049319,0.40785131,0.07128881,0.07893936,0.00000000,0.37055591,0.00000000
-5.06353177,0.69288491,0.40207402,0.07048143,0.08023776,0.00000000,0.37124523,0.00000000
-5.05752876,0.69768185,0.39616681,0.06981772,0.08172121,0.00000000,0.37297439,0.00000000
-5.05152576,0.70554284,0.39045393,0.06936275,0.08347080,0.00000000,0.37608524,0.00000000
-5.04552276,0.71707365,0.38524724,0.06917718,0.08556531,0.00000000,0.38089321,0.00000000
-5.03951976,0.73280225,0.38083486,0.06931507,0.08807791,0.00000000,0.38767410,0.00000000
-5.03351676,0.75315486,0.37747056,0.06982177,0.09107279,0.00000000,0.39665151,0.00000000
-5.02751376,0.77843394,0.37536423,0.07073201,0.09460202,0.00000000,0.40798529,0.00000000
-5.02151076,0.80879902,0.37467390,0.07206823,0.09870262,0.00000000,0.42176156,0.00000000
-5.01550775,0.84425122,0.37549956,0.07383927,0.10339402,0.00000000,0.43798490,0.00000000
-5.00950475,0.88462234,0.37787909,0.07603944,0.10867612,0.00000000,0.45657290,0.00000000
-5.00350175,0.92956919,0.38178635,0.07864807,0.11452776,0.00000000,0.47735370,0.00000000
-4.99749875,0.97857369,0.38713172,0.08162952,0.12090609,0.00000000,0.50006652,0.00000000
-4.99149575,1.03094915,0.39376478,0.08493373,0.12774650,0.00000000,0.52436549,0.00000000
-4.98549275,1.08585273,0.40147928,0.08849725,0.13496342,0.00000000,0.54982676,0.00000000
-4.97948974,1.14230399,0.41002004,0.09224478,0.14245187,0.00000000,0.57595870,0.00000000
-4.97348674,1.19920919,0.41909160,0.09609122,0.15008979,0.00000000,0.60221499,0.00000000
-4.96748374,1.25539054,0.42836824,0.09994398,0.15774099,0.00000000,0.62801020,0.00000000
-4.96148074,1.30961966,0.43750500,0.10370580,0.16525882,0.00000000,0.65273734,0.00000000
-4.95547774,1.36065401,0.44614935,0.10727763,0.17249028,0.00000000,0.67578673,0.00000000
-4.94947474,1.40727510,0.45395301,0.11056176,0.17928050,0.00000000,0.69656555,0.00000000
-4.94347174,1.44832693,0.46058348,0.11346490,0.18547748,0.00000000,0.71451723,0.00000000
-4.93746873,1.48275340,0.46573506,0.11590120,0.19093682,0.00000000,0.72914007,0.00000000
-4.93146573,1.50963307,0.46913872,0.11779501,0.19552640,0.00000000,0.74000426,0.00000000
-4.92546273,1.52820997,0.47057072,0.11908339,0.19913067,0.00000000,0.74676652,0.00000000
-4.91945973,1.53791928,0.46985963,0.11971813,0.20165460,0.00000000,0.74918212,0.00000000
-4.91345673,1.53840682,0.46689150,0.11966737,0.20302685,0.00000000,0.74711339,0.00000000
-4.90745373,1.52954168,0.46161318,0.11891660,0.20320239,0.00000000,0.74053481,0.00000000
-4.90145073,1.51142150,0.45403364,0.11746915,0.20216415,0.00000000,0.72953425,0.00000000
-4.89544772,1.48437034,0.44422336,0.11534603,0.19992382,0.00000000,0.71431053,0.00000000
-4.88944472,1.44892936,0.43231190,0.11258525,0.19652175,0.00000000,0.69516746,0.00000000
-4.88344172,1.40584080,0.41848375,0.10924062,0.19202592,0.00000000,0.67250465,0.00000000
-4.87743872,1.35602601,0.40297274,0.10538004,0.18653004,0.00000000,0.64680555,0.00000000
-4.87143572,1.30055865,0.38605526,0.10108344,0.18015096,0.00000000,0.61862337,0.00000000
-4.86543272,1.24063410,0.36804255,0.09644041,0.17302528,0.00000000,0.58856526,0.00000000
-4.85942971,1.17753638,0.34927236,0.09154761,0.16530559,0.00000000,0.55727572,0.00000000
-4.85342671,1.11260381,0.33010033,0.08650612,0.15715625,0.00000000,0.52541951,0.00000000
-4.84742371,1.04719474,0.31089129,0.08141869,0.14874894,0.00000000,0.49366493,0.00000000
-4.84142071,0.98265422,0.29201088,0.07638717,0.14025825,0.00000000,0.46266781,0.00000000
-4.83541771,0.92028284,0.27381757,0.07151002,0.13185721,0.00000000,0.43305673,0.00000000
-4.82941471,0.86130834,0.25665535,0.06688005,0.12371319,0.00000000,0.40541975,0.00000000
-4.82341171,0.80686056,0.24084717,0.06258242,0.11598401,0.00000000,0.38029285,0.00000000
-4.81740870,0.75795016,0.22668938,0.05869294,0.10881458,0.00000000,0.35815030,0.00000000
-4.81140570,0.71545130,0.21444693,0.05527665,0.10233392,0.00000000,0.33939683,0.00000000
-4.80540270,0.68008818,0.20434966,0.05238671,0.09665282,0.00000000,0.32436174,0.00000000
-4.79939970,0.65242543,0.19658940,0.05006365,0.09186199,0.00000000,0.31329469,0.00000000
-4.79339670,0.63286212,0.19131798,0.04833487,0.08803079,0.00000000,0.30636316,0.00000000
-4.78739370,0.62162910,0.18864606,0.04721439,0.08520656,0.00000000,0.30365135,0.00000000
-4.78139070,0.61878943,0.18864260,0.04670293,0.08341437,0.00000000,0.30516053,0.00000000
-4.77538769,0.62424158,0.19133509,0.04678818,0.08265740,0.00000000,0.31081050,0.00000000
-4.76938469,0.63772529,0.19671026,0.04744534,0.08291765,0.00000000,0.32044232,0.00000000
-4.76338169,0.65882976,0.20471541,0.04863782,0.08415720,0.00000000,0.33382215,0.00000000
-4.75737869,0.68700407,0.21526010,0.05031818,0.08631975,0.00000000,0.35064610,0.00000000
-4.75137569,0.72156980,0.22821836,0.05242927,0.08933256,0.00000000,0.37054620,0.00000000
-4.74537269,0.76173557,0.24343124,0.05490553,0.09310863,0.00000000,0.39309742,0.00000000
-4.73936968,0.80661354,0.26070973,0.05767445,0.09754917,0.00000000,0.41782578,0.00000000
-4.73336668,0.85523762,0.27983806,0.06065820,0.10254624,0.00000000,0.44421738,0.00000000
-4.72736368,0.90658326,0.30057718,0.06377540,0.10798551,0.00000000,0.47172847,0.00000000
-4.72136068,0.95958841,0.32266865,0.06694294,0.11374910,0.00000000,0.49979620,0.00000000
-4.71535768,1.01317546,0.34583859,0.07007791,0.11971840,0.00000000,0.52785012,0.00000000
-4.70935468,1.06627356,0.36980185,0.07309950,0.12577682,0.00000000,0.55532398,0.00000000
-4.70335168,1.11784085,0.39426619,0.07593095,0.13181234,0.00000000,0.58166768,0.00000000
-4.69734867,1.16688604,0.41893650,0.07850124,0.13771989,0.00000000,0.60635896,0.00000000
-4.69134567,1.21248871,0.44351889,0.08074687,0.14340329,0.00000000,0.62891463,0.00000000
-4.68534267,1.25381771,0.46772452,0.08261323,0.14877694,0.00000000,0.64890075,0.00000000
-4.67933967,1.29014711,0.49127327,0.08405581,0.15376699,0.00000000,0.66594173,0.00000000
-4.67333667,1.32086919,0.51389703,0.08504116,0.15831204,0.00000000,0.67972775,0.00000000
-4.66733367,1.34550402,0.53534257,0.08554740,0.16236340,0.00000000,0.69002046,0.00000000
-4.66133067,1.36370555,0.55537404,0.08556455,0.16588482,0.00000000,0.69665670,0.00000000
-4.65532766,1.37526382,0.57377502,0.08509432,0.16885182,0.00000000,0.69955015,0.00000000
-4.64932466,1.38010353,0.59035017,0.08414974,0.17125062,0.00000000,0.69869088,0.00000000
-4.64332166,1.37827911,0.60492649,0.08275438,0.17307676,0.00000000,0.69414285,0.00000000
-4.63731866,1.36996657,0.61735425,0.08094128,0.17433350,0.00000000,0.68603958,0.00000000
-4.63131566,1.35545255,0.62750764,0.07875168,0.17503012,0.00000000,0.67457811,0.00000000
-4.62531266,1.33512125,0.63528523,0.07623360,0.17518022,0.00000000,0.66001156,0.00000000
-4.61930965,1.30943960,0.64061023,0.07344022,0.17480012,0.00000000,0.64264061,0.00000000
-4.61330665,1.27894144,0.64343072,0.07042828,0.17390741,0.00000000,0.62280417,0.00000000
-4.60730365,1.24421124,0.64371973,0.06725641,0.17251986,0.00000000,0.60086965,0.00000000
-4.60130065,1.20586786,0.64147533,0.06398358,0.17065458,0.00000000,0.57722305,0.00000000
-4.59529765,1.16454890,0.63672067,0.06066760,0.16832757,0.00000000,0.55225928,0.00000000
-4.58929465,1.12089601,0.62950386,0.05736377,0.16555363,0.00000000,0.52637288,0.00000000
-4.58329165,1.07554140,0.61989780,0.05412366,0.16234658,0.00000000,0.49994932,0.00000000
-4.57728864,1.02909590,0.60799980,0.05099417,0.15871985,0.00000000,0.47335725,0.00000000
-4.57128564,0.98213849,0.59393089,0.04801666,0.15468719,0.00000000,0.44694156,0.00000000
-4.56528264,0.93520753,0.57783486,0.04522631,0.15026362,0.00000000,0.42101756,0.00000000
-4.55927964,0.88879362,0.55987684,0.04265177,0.14546635,0.00000000,0.39586615,0.00000000
-4.55327664,0.84333393,0.54024149,0.04031480,0.14031574,0.00000000,0.37173020,0.00000000
-4.54727364,0.79920808,0.51913058,0.03823027,0.13483609,0.00000000,0.34881188,0.00000000
-4.54127064,0.75673532,0.49676024,0.03640616,0.12905625,0.00000000,0.32727117,0.00000000
-4.53526763,0.71617306,0.47335761,0.03484382,0.12300995,0.00000000,0.30722529,0.00000000
-4.52926463,0.67771657,0.44915713,0.03353824,0.11673592,0.00000000,0.28874915,0.00000000
-4.52326163,0.64149976,0.42439654,0.03247855,0.11027758,0.00000000,0.27187670,0.00000000
-4.51725863,0.60759714,0.39931262,0.03164852,0.10368252,0.00000000,0.25660310,0.00000000
-4.51125563,0.57602674,0.37413693,0.03102724,0.09700167,0.00000000,0.24288764,0.00000000
-4.50525263,0.54675401,0.34909159,0.03058977,0.09028829,0.00000000,0.23065740,0.00000000
-4.49924962,0.51969673,0.32438535,0.03030799,0.08359667,0.00000000,0.21981143,0.00000000
-4.49324662,0.49473073,0.30021000,0.03015138,0.07698090,0.00000000,0.21022547,0.00000000
-4.48724362,0.47169641,0.27673735,0.03008793,0.07049344,0.00000000,0.20175697,0.00000000
-4.48124062,0.45040587,0.25411682,0.03008499,0.06418387,0.00000000,0.19425041,0.00000000
-4.47523762,0.43065061,0.23247380,0.03011022,0.05809767,0.00000000,0.18754269,0.00000000
-4.46923462,0.41220942,0.21190869,0.03013240,0.05227517,0.00000000,0.18146844,0.00000000
-4.46323162,0.39485638,0.19249676,0.03012230,0.04675077,0.00000000,0.17586518,0.00000000
-4.45722861,0.37836864,0.17428876,0.03005341,0.04155230,0.00000000,0.17057809,0.00000000
-4.45122561,0.36253377,0.15731212,0.02990260,0.03670072,0.00000000,0.16546428,0.00000000
-4.44522261,0.34715640,0.14157285,0.02965066,0.03221004,0.00000000,0.16039646,0.00000000
-4.43921961,0.33206391,0.12705781,0.02928272,0.02808743,0.00000000,0.15526587,0.00000000
-4.43321661,0.31711098,0.11373734,0.02878848,0.02433365,0.00000000,0.14998443,0.00000000
-4.42721361,0.30218291,0.10156812,0.02816234,0.02094357,0.00000000,0.14448599,0.00000000
-4.42121061,0.28719748,0.09049605,0.02740334,0.01790683,0.00000000,0.13872677,0.00000000
-4.41520760,0.27210551,0.08045916,0.02651491,0.01520870,0.00000000,0.13268495,0.00000000
-4.40920460,0.25689000,0.07139023,0.02550458,0.01283085,0.00000000,0.12635950,0.00000000
-4.40320160,0.24156401,0.06321933,0.02438344,0.01075225,0.00000000,0.11976831,0.00000000
-4.39719860,0.22616756,0.05587593,0.02316563,0.00895004,0.00000000,0.11294574,0.00000000
-4.39119560,0.21076352,0.04929072,0.02186766,0.00740027,0.00000000,0.10593984,0.00000000
-4.38519260,0.19543300,0.04339706,0.02050775,0.00607869,0.00000000,0.09880917,0.00000000
-4.37918959,0.18027030,0.03813216,0.01910508,0.00496135,0.00000000,0.09161959,0.00000000
-4.37318659,0.16537782,0.03343782,0.01767920,0.00402520,0.00000000,0.08444105,0.00000000
-4.36718359,0.15086115,0.02926098,0.01624931,0.00324856,0.00000000,0.07734458,0.00000000
-4.36118059,0.13682450,0.02555407,0.01483376,0.00261145,0.00000000,0.07039950,0.00000000
-4.35517759,0.12336684,0.02227514,0.01344956,0.00209595,0.00000000,0.06367114,0.00000000
-4.34917459,0.11057872,0.01938793,0.01211199,0.00168640,0.00000000,0.05721890,0.00000000
-4.34317159,0.09854000,0.01686194,0.01083435,0.00136963,0.00000000,0.05109491,0.00000000
-4.33716858,0.08731854,0.01467242,0.00962783,0.00113510,0.00000000,0.04534318,0.00000000
-4.33116558,0.07696980,0.01280062,0.00850144,0.00097505,0.00000000,0.03999931,0.00000000
-4.32516258,0.06753743,0.01123395,0.00746211,0.00088468,0.00000000,0.03509065,0.00000000
-4.31915958,0.05905467,0.00996649,0.00651481,0.00086231,0.00000000,0.03063700,0.00000000
-4.31315658,0.05154657,0.00899954,0.00566282,0.00090963,0.00000000,0.02665160,0.00000000
-4.30715358,0.04503288,0.00834247,0.00490800,0.00103192,0.00000000,0.02314255,0.00000000
