energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.83641821,7.59476871,0.01924304,0.10199524,1.18305617,5.74749577,0.07499798,0.93927622,0.42087711,0.87929549
-2.83041521,7.59966339,0.02054213,0.10287213,1.21472727,5.74974440,0.07559430,0.95157770,0.42316772,0.86504992
-2.82441221,7.61155607,0.02193937,0.10389470,1.24837830,5.75624911,0.07635713,0.96571579,0.42564999,0.85182974
-2.81840920,7.63253946,0.02343514,0.10506942,1.28396656,5.76861716,0.07731999,0.98184972,0.42840002,0.84000608
-2.81240620,7.66450235,0.02502837,0.10639848,1.32142790,5.78829888,0.07851306,1.00011794,0.43149922,0.82991900
-2.80640320,7.70907311,0.02671633,0.10787955,1.36067100,5.81654262,0.07996221,1.02063265,0.43503189,0.82187218
-2.80040020,7.76757119,0.02849444,0.10950576,1.40157216,5.85435661,0.08168806,1.04347447,0.43908233,0.81612859
-2.79439720,7.84096816,0.03035613,0.11126574,1.44397109,5.90247929,0.08370523,1.06868758,0.44373171,0.81290705
-2.78839420,7.92985940,0.03229278,0.11314399,1.48766797,5.96135877,0.08602166,1.09627533,0.44905478,0.81237964
-2.78239120,8.03444736,0.03429375,0.11512123,1.53242199,6.03114216,0.08863815,1.12619669,0.45511656,0.81467011
-2.77638819,8.15453669,0.03634643,0.11717504,1.57795166,6.11167479,0.09154802,1.15836371,0.46196917,0.81985300
-2.77038519,8.28954105,0.03843644,0.11928047,1.62393695,6.20250909,0.09473707,1.19263993,0.46964895,0.82795370
-2.76438219,8.43850113,0.04054781,0.12141080,1.67002325,6.30292246,0.09818361,1.22884022,0.47817396,0.83894911
-2.75837919,8.60011283,0.04266336,0.12353834,1.71582714,6.41194296,0.10185881,1.26673169,0.48754202,0.85276906
-2.75237619,8.77276404,0.04476497,0.12563523,1.76094370,6.52838165,0.10572719,1.30603601,0.49772931,0.86929822
-2.74637319,8.95457855,0.04683405,0.12767418,1.80495506,6.65086977,0.10974731,1.34643295,0.50868967,0.88837857
-2.74037019,9.14346501,0.04885194,0.12962921,1.84744002,6.77789925,0.11387260,1.38756499,0.52035453,0.90981222
-2.73436718,9.33716894,0.05080036,0.13147630,1.88798405,6.90786461,0.11805238,1.42904306,0.53263357,0.93336460
-2.72836418,9.53332597,0.05266180,0.13319391,1.92618947,7.03910467,0.12223297,1.47045302,0.54541605,0.95876784
-2.72236118,9.72951411,0.05441999,0.13476338,1.96168526,7.16994242,0.12635883,1.51136286,0.55857267,0.98572439
-2.71635818,9.92330378,0.05606023,0.13616927,1.99413603,7.29872180,0.13037385,1.55133029,0.57195812,1.01391085
-2.71035518,10.11230389,0.05756969,0.13739947,2.02324995,7.42384024,0.13422260,1.58991062,0.58541395,1.04298186
-2.70435218,10.29420311,0.05893769,0.13844524,2.04878517,7.54377627,0.13785151,1.62666469,0.59877193,1.07257422
-2.69834917,10.46680567,0.06015586,0.13930117,2.07055453,7.65711184,0.14121013,1.66116660,0.61185763,1.10231114
-2.69234617,10.62806132,0.06121826,0.13996495,2.08842860,7.76254915,0.14425216,1.69301130,0.62449420,1.13180668
-2.68634317,10.77608948,0.06212137,0.14043714,2.10233682,7.85892238,0.14693650,1.72182156,0.63650620,1.16067051
-2.68034017,10.90919801,0.06286411,0.14072086,2.11226691,7.94520463,0.14922804,1.74725460,0.64772352,1.18851284
-2.67433717,11.02589708,0.06344768,0.14082143,2.11826281,8.02051097,0.15109843,1.76900800,0.65798508,1.21494968
-2.66833417,11.12490895,0.06387541,0.14074604,2.12042114,8.08409819,0.15252658,1.78682496,0.66714247,1.23960849
-2.66233117,11.20517443,0.06415257,0.14050341,2.11888670,8.13536231,0.15349900,1.80049890,0.67506329,1.26213395
-2.65632816,11.26585698,0.06428611,0.14010350,2.11384725,8.17383476,0.15401000,1.80987730,0.68163429,1.28219414
-2.65032516,11.30634516,0.06428441,0.13955725,2.10552779,8.19917798,0.15406166,1.81486477,0.68676406,1.29948672
-2.64432216,11.32625428,0.06415695,0.13887644,2.09418492,8.21118139,0.15366365,1.81542544,0.69038548,1.31374530
-2.63831916,11.32542777,0.06391412,0.13807355,2.08010125,8.20975810,0.15283285,1.81158455,0.69245772,1.32474559
-2.63231616,11.30393862,0.06356687,0.13716169,2.06358040,8.19494318,0.15159290,1.80342937,0.69296786,1.33231130
-2.62631316,11.26209132,0.06312653,0.13615467,2.04494262,8.16689339,0.14997351,1.79110932,0.69193207,1.33631957
-2.62031016,11.20042404,0.06260455,0.13506705,2.02452119,8.12588876,0.14800976,1.77483542,0.68939638,1.33670570
-2.61430715,11.11971107,0.06201236,0.13391423,2.00265971,8.07233565,0.14574129,1.75487898,0.68543711,1.33346697
-2.60830415,11.02096500,0.06136115,0.13271263,1.97971018,8.00677119,0.14321143,1.73156962,0.68016074,1.32666533
-2.60230115,10.90543815,0.06066184,0.13147978,1.95603188,7.92986842,0.14046630,1.70529245,0.67370347,1.31642880
-2.59629815,10.77462238,0.05992495,0.13023452,1.93199084,7.84244150,0.13755396,1.67648465,0.66623029,1.30295143
-2.59029515,10.63024656,0.05916060,0.12899704,1.90795977,7.74545027,0.13452351,1.64563120,0.65793369,1.28649163
-2.58429215,10.47427071,0.05837845,0.12778897,1.88431815,7.64000318,0.13142428,1.61325982,0.64903182,1.26736887
-2.57828914,10.30887570,0.05758776,0.12663337,1.86145226,7.52735771,0.12830506,1.57993518,0.63976634,1.24595870
-2.57228614,10.13644788,0.05679742,0.12555465,1.83975498,7.40891724,0.12521338,1.54625226,0.63039965,1.22268614
-2.56628314,9.95955754,0.05601594,0.12457838,1.81962488,7.28622363,0.12219484,1.51282892,0.62121180,1.19801749
-2.56028014,9.78093061,0.05525157,0.12373104,1.80146463,7.16094469,0.11929258,1.48029764,0.61249684,1.17245076
-2.55427714,9.60341338,0.05451229,0.12303965,1.78567836,7.03485600,0.11654666,1.44929652,0.60455873,1.14650491
-2.54827414,9.42992986,0.05380583,0.12253132,1.77266793,6.90981682,0.11399368,1.42045955,0.59770682,1.12070823
-2.54227114,9.26343242,0.05313973,0.12223273,1.76282798,6.78774008,0.11166626,1.39440632,0.59225091,1.09558602
-2.53626813,9.10684605,0.05252126,0.12216946,1.75653988,6.67055674,0.10959275,1.37173123,0.58849603,1.07164805
-2.53026513,8.96300769,0.05195742,0.12236538,1.75416443,6.56017539,0.10779678,1.35299241,0.58673683,1.04937618
-2.52426213,8.83460195,0.05145485,0.12284187,1.75603381,6.45843794,0.10629703,1.33870065,0.58725194,1.02921237
-2.51825913,8.72409522,0.05101974,0.12361714,1.76244262,6.36707289,0.10510693,1.32930851,0.59029822,1.01154770
-2.51225613,8.63367035,0.05065771,0.12470547,1.77363863,6.28764782,0.10423445,1.32519990,0.59610507,0.99671255
-2.50625313,8.56516431,0.05037368,0.12611658,1.78981330,6.22152280,0.10368192,1.32668057,0.60486903,0.98496838
-2.50025013,8.52001126,0.05017166,0.12785494,1.81109270,6.16980684,0.10344597,1.33396971,0.61674873,0.97650149
-2.49424712,8.49919351,0.05005468,0.12991930,1.83752893,6.13331903,0.10351748,1.34719303,0.63186034,0.97141874
-2.48824412,8.50320249,0.05002457,0.13230228,1.86909260,6.11255644,0.10388170,1.36637757,0.65027375,0.96974564
-2.48224112,8.53201183,0.05008184,0.13499005,1.90566668,6.10767009,0.10451838,1.39144858,0.67200948,0.97142680
-2.47623812,8.58506379,0.05022553,0.13796227,1.94704196,6.11845041,0.10540209,1.42222850,0.69703650,0.97632866
-2.47023512,8.66127018,0.05045316,0.14119212,1.99291451,6.14432303,0.10650263,1.45843836,0.72527099,0.98424445
-2.46423212,8.75902801,0.05076061,0.14464650,2.04288524,6.18435522,0.10778548,1.49970145,0.75657620,0.99490127
-2.45822911,8.87624978,0.05114216,0.14828648,2.09646180,6.23727317,0.10921250,1.54554936,0.79076326,1.00796889
-2.45222611,9.01040746,0.05159043,0.15206780,2.15306281,6.30148938,0.11074253,1.59543022,0.82759306,1.02307004
-2.44622311,9.15858897,0.05209653,0.15594167,2.21202459,6.37513952,0.11233225,1.64871896,0.86677918,1.03979181
-2.44022011,9.31756526,0.05265013,0.15985557,2.27261016,6.45612730,0.11393692,1.70472932,0.90799177,1.05769767
-2.43421711,9.48386588,0.05323964,0.16375428,2.33402066,6.54217605,0.11551133,1.76272735,0.95086226,1.07633980
-2.42821411,9.65386070,0.05385244,0.16758098,2.39540874,6.63088502,0.11701059,1.82194592,0.99498901,1.09527120
-2.42221111,9.82384523,0.05447513,0.17127840,2.45589399,6.71978884,0.11839106,1.88160005,1.03994359,1.11405732
-2.41620810,9.99012699,0.05509382,0.17479003,2.51457998,6.80641808,0.11961110,1.94090252,1.08527765,1.13228674
-2.41020510,10.14911058,0.05569450,0.17806140,2.57057254,6.88835926,0.12063194,1.99907936,1.13053041,1.14958066
-2.40420210,10.29737910,0.05626339,0.18104127,2.62299914,6.96331249,0.12141834,2.05538498,1.17523638,1.16560095
-2.39819910,10.43176989,0.05678734,0.18368281,2.67102860,7.02914540,0.12193927,2.10911640,1.21893339,1.18005668
-2.39219610,10.54944278,0.05725421,0.18594474,2.71389089,7.08394184,0.12216844,2.15962635,1.26117068,1.19270883
-2.38619310,10.64793944,0.05765327,0.18779229,2.75089644,7.12604444,0.12208483,2.20633490,1.30151688,1.20337340
-2.38019010,10.72523242,0.05797557,0.18919815,2.78145422,7.15409000,0.12167302,2.24873937,1.33956776,1.21192281
-2.37418709,10.77976314,0.05821428,0.19014311,2.80508820,7.16703712,0.12092351,2.28642226,1.37495355,1.21828562
-2.36818409,10.81046805,0.05836500,0.19061663,2.82145143,7.16418548,0.11983288,2.31905708,1.40734561,1.22244487
-2.36218109,10.81679254,0.05842596,0.19061721,2.83033730,7.14518665,0.11840387,2.34641193,1.43646229,1.22443505
-2.35617809,10.79869251,0.05839820,0.19015242,2.83168722,7.11004614,0.11664539,2.36835070,1.46207387,1.22433792
-2.35017509,10.75662360,0.05828565,0.18923888,2.82559455,7.05911680,0.11457232,2.38483202,1.48400626,1.22227742
-2.34417209,10.69151857,0.05809507,0.18790181,2.81230418,6.99308391,0.11220530,2.39590589,1.50214359,1.21841379
-2.33816908,10.60475325,0.05783590,0.18617455,2.79220772,6.91294216,0.10957031,2.40170815,1.51642927,1.21293723
-2.33216608,10.49810217,0.05752009,0.18409767,2.76583414,6.81996530,0.10669824,2.40245301,1.52686581,1.20606110
-2.32616308,10.37368477,0.05716167,0.18171799,2.73383611,6.71566906,0.10362424,2.39842385,1.53351314,1.19801505
-2.32016008,10.23390385,0.05677637,0.17908744,2.69697225,6.60176848,0.10038702,2.38996260,1.53648559,1.18903815
-2.31415708,10.08137787,0.05638106,0.17626165,2.65608585,6.48013060,0.09702805,2.37745810,1.53594770,1.17937224
-2.30815408,9.91886894,0.05599315,0.17329858,2.61208078,6.35272393,0.09359065,2.36133376,1.53210880,1.16925558
-2.30215108,9.74920871,0.05562999,0.17025701,2.56589535,6.22156611,0.09011908,2.34203504,1.52521683,1.15891702
-2.29614807,9.57522435,0.05530817,0.16719503,2.51847510,6.08867130,0.08665753,2.32001706,1.51555131,1.14857086
-2.29014507,9.39966684,0.05504290,0.16416863,2.47074552,5.95599888,0.08324913,2.29573281,1.50341600,1.13841227
-2.28414207,9.22514379,0.05484735,0.16123029,2.42358582,5.82540498,0.07993496,2.26962230,1.48913122,1.12861374
-2.27813907,9.05405881,0.05473214,0.15842778,2.37780463,5.69859841,0.07675320,2.24210301,1.47302628,1.11932217
-2.27213607,8.88855933,0.05470487,0.15580311,2.33411865,5.57710234,0.07373823,2.21356183,1.45543208,1.11065706
-2.26613307,8.73049427,0.05476972,0.15339175,2.29313510,5.46222269,0.07091996,2.18434872,1.43667420,1.10270951
-2.26013007,8.58138265,0.05492728,0.15122197,2.25533854,5.35502430,0.06832326,2.15477212,1.41706652,1.09554210
-2.25412706,8.44239388,0.05517443,0.14931460,2.22108246,5.25631540,0.06596751,2.12509622,1.39690563,1.08918971
-2.24812406,8.31433980,0.05550441,0.14768295,2.19058608,5.16664042,0.06386642,2.09553998,1.37646601,1.08366100
-2.24212106,8.19767831,0.05590702,0.14633299,2.16393612,5.08628135,0.06202790,2.06627766,1.35599605,1.07894066
-2.23611806,8.09252776,0.05636899,0.14526382,2.14109342,5.01526685,0.06045428,2.03744098,1.33571507,1.07499218
-2.23011506,7.99869100,0.05687442,0.14446838,2.12190402,4.95338874,0.05914249,2.00912231,1.31581113,1.07176110
-2.22411206,7.91568781,0.05740535,0.14393424,2.10611399,4.90022451,0.05808462,1.98137897,1.29643983,1.06917850
-2.21810905,7.84279377,0.05794244,0.14364469,2.09338731,4.85516502,0.05726843,1.95423823,1.27772391,1.06716478
-2.21210605,7.77908406,0.05846565,0.14357978,2.08332587,4.81744579,0.05667810,1.92770280,1.25975369,1.06563342
-2.20610305,7.72348000,0.05895498,0.14371757,2.07549075,4.78618070,0.05629500,1.90175662,1.24258836,1.06449466
-2.20010005,7.67479683,0.05939115,0.14403526,2.06942371,4.76039665,0.05609848,1.87637073,1.22625792,1.06365903
-2.19409705,7.63179066,0.05975636,0.14451037,2.06466802,4.73906785,0.05606675,1.85150905,1.21076581,1.06304055
-2.18809405,7.59320326,0.06003481,0.14512182,2.06078787,4.72114878,0.05617770,1.82713392,1.19609219,1.06255957
-2.18209105,7.55780331,0.06021327,0.14585085,2.05738540,4.70560454,0.05640961,1.80321131,1.18219763,1.06214522
-2.17608804,7.52442287,0.06028151,0.14668186,2.05411502,4.69143801,0.05674193,1.77971553,1.16902728,1.06173721
-2.17008504,7.49198847,0.06023255,0.14760299,2.05069427,4.67771316,0.05715576,1.75663345,1.15651525,1.06128727
-2.16408204,7.45954613,0.06006285,0.14860659,2.04691126,4.66357418,0.05763437,1.73396795,1.14458919,1.06075987
-2.15807904,7.42628012,0.05977235,0.14968938,2.04262833,4.64826024,0.05816350,1.71174082,1.13317475,1.06013252
-2.15207604,7.39152529,0.05936431,0.15085247,2.03778215,4.63111588,0.05873153,1.68999466,1.12219992,1.05939543
-2.14607304,7.35477345,0.05884517,0.15210118,2.03238043,4.61159746,0.05932950,1.66879398,1.11159894,1.05855070
-2.14007004,7.31567382,0.05822415,0.15344457,2.02649571,4.58927567,0.05995098,1.64822539,1.10131569,1.05761105
-2.13406703,7.27402849,0.05751286,0.15489490,2.02025658,4.56383488,0.06059187,1.62839663,1.09130635,1.05659821
-2.12806403,7.22978330,0.05672481,0.15646693,2.01383717,4.53506959,0.06124999,1.60943465,1.08154133,1.05554095
-2.12206103,7.18301515,0.05587490,0.15817706,2.00744527,4.50287879,0.06192468,1.59148269,1.07200617,1.05447300
-2.11605803,7.13391641,0.05497882,0.16004249,2.00131005,4.46725851,0.06261628,1.57469630,1.06270163,1.05343088
-2.11005503,7.08277754,0.05405254,0.16208029,1.99566991,4.42829338,0.06332558,1.55923852,1.05364272,1.05245174
-2.10405203,7.02996872,0.05311178,0.16430658,1.99076113,4.38614745,0.06405333,1.54527434,1.04485700,1.05157140
-2.09804902,6.97592130,0.05217151,0.16673568,1.98680796,4.34105494,0.06479971,1.53296471,1.03638204,1.05082271
-2.09204602,6.92110997,0.05124558,0.16937953,1.98401450,4.29331104,0.06556393,1.52246018,1.02826239,1.05023417
-2.08604302,6.86603636,0.05034636,0.17224714,1.98255886,4.24326319,0.06634382,1.51389473,1.02054611,1.04982907
-2.08004002,6.81121442,0.04948446,0.17534425,1.98258971,4.19130297,0.06713565,1.50737982,1.01328127,1.04962504
-2.07403702,6.75715825,0.04866865,0.17867331,1.98422526,4.13785854,0.06793397,1.50299918,1.00651247,1.04963416
-2.06803402,6.70437241,0.04790573,0.18223348,1.98755466,4.08338788,0.06873164,1.50080457,1.00027780,1.04986338
-2.06203102,6.65334476,0.04720057,0.18602101,1.99264142,4.02837241,0.06951996,1.50081265,0.99460627,1.05031543
-2.05602801,6.60454171,0.04655623,0.19002970,1.99952858,3.97331110,0.07028894,1.50300337,0.98951601,1.05098993
-2.05002501,6.55840555,0.04597410,0.19425149,2.00824505,3.91871469,0.07102762,1.50731978,0.98501333,1.05188470
-2.04402201,6.51535334,0.04545416,0.19867726,2.01881253,3.86509988,0.07172458,1.51366940,0.98109267,1.05299704
-2.03801901,6.47577682,0.04499518,0.20329754,2.03125245,3.81298323,0.07236841,1.52192710,0.97773741,1.05432495
-2.03201601,6.44004269,0.04459506,0.20810326,2.04559220,3.76287452,0.07294823,1.53193928,0.97492148,1.05586799
-2.02601301,6.40849258,0.04425107,0.21308644,2.06187011,3.71526959,0.07345425,1.54352907,0.97261174,1.05762790
-2.02001001,6.38144228,0.04396010,0.21824072,2.08013873,3.67064231,0.07387822,1.55650244,0.97077075,1.05960871
-2.01400700,6.35917945,0.04371895,0.22356166,2.10046590,3.62943599,0.07421387,1.57065464,0.96935979,1.06181634
-2.00800400,6.34195979,0.04352448,0.22904683,2.12293353,3.59205408,0.07445724,1.58577675,0.96834197,1.06425775
-2.00200100,6.33000129,0.04337379,0.23469573,2.14763389,3.55885051,0.07460689,1.60166191,0.96768506,1.06693972
-1.99599800,6.32347683,0.04326428,0.24050927,2.17466366,3.53011998,0.07466401,1.61811097,0.96736385,1.06986719
-1.98999500,6.32250517,0.04319376,0.24648920,2.20411596,3.50608844,0.07463239,1.63493713,0.96736185,1.07304145
-1.98399200,6.32714103,0.04316039,0.25263718,2.23607091,3.48690436,0.07451824,1.65196958,0.96767222,1.07645837
-1.97798899,6.33736479,0.04316267,0.25895378,2.27058518,3.47263115,0.07432998,1.66905580,0.96829776,1.08010660
-1.97198599,6.35307271,0.04319935,0.26543731,2.30768142,3.46324129,0.07407784,1.68606270,0.96925002,1.08396625
-1.96598299,6.37406833,0.04326935,0.27208272,2.34733817,3.45861251,0.07377350,1.70287646,0.97054754,1.08800795
-1.95997999,6.40005623,0.04337167,0.27888050,2.38948108,3.45852647,0.07342954,1.71940143,0.97221339,1.09219261
-1.95397699,6.43063860,0.04350525,0.28581576,2.43397599,3.46267026,0.07305904,1.73555819,0.97427210,1.09647179
-1.94797399,6.46531560,0.04366890,0.29286751,2.48062472,3.47064074,0.07267510,1.75128102,0.97674630,1.10078898
-1.94197099,6.50348986,0.04386125,0.30000826,2.52916369,3.48195199,0.07229040,1.76651526,0.97965321,1.10508148
-1.93596798,6.54447539,0.04408072,0.30720395,2.57926588,3.49604549,0.07191689,1.78121457,0.98300144,1.10928316
-1.92996498,6.58751090,0.04432550,0.31441424,2.63054598,3.51230297,0.07156543,1.79533871,0.98678806,1.11332764
-1.92396198,6.63177727,0.04459358,0.32159312,2.68256877,3.53006148,0.07124571,1.80885172,0.99099647,1.11715199
-1.91795898,6.67641853,0.04488284,0.32869002,2.73486011,3.54863014,0.07096606,1.82172096,0.99559500,1.12070061
-1.91195598,6.72056560,0.04519110,0.33565102,2.78692029,3.56730794,0.07073347,1.83391683,1.00053659,1.12392904
-1.90595298,6.76336167,0.04551625,0.34242048,2.83823875,3.58540195,0.07055365,1.84541343,1.00575936,1.12680754
-1.89994997,6.80398802,0.04585634,0.34894270,2.88830949,3.60224528,0.07043114,1.85618974,1.01118831,1.12932418
-1.89394697,6.84168906,0.04620964,0.35516374,2.93664639,3.61721386,0.07036949,1.86623152,1.01673780,1.13148706
-1.88794397,6.87579519,0.04657474,0.36103316,2.98279736,3.62974162,0.07037142,1.87553336,1.02231492,1.13332567
-1.88194097,6.90574229,0.04695058,0.36650562,3.02635677,3.63933333,0.07043899,1.88410086,1.02782323,1.13489118
-1.87593797,6.93108677,0.04733643,0.37154225,3.06697519,3.64557460,0.07057374,1.89195251,1.03316698,1.13625542
-1.86993497,6.95151528,0.04773183,0.37611177,3.10436621,3.64813869,0.07077685,1.89912115,1.03825518,1.13750882
-1.86393197,6.96684860,0.04813652,0.38019113,3.13830979,3.64678999,0.07104913,1.90565458,1.04300553,1.13875703
-1.85792896,6.97703938,0.04855025,0.38376588,3.16865208,3.64138399,0.07139105,1.91161538,1.04734782,1.14011662
-1.85192596,6.98216395,0.04897264,0.38683001,3.19530191,3.63186400,0.07180267,1.91707970,1.05122659,1.14170991
-1.84592296,6.98240870,0.04940295,0.38938540,3.21822420,3.61825482,0.07228353,1.92213513,1.05460301,1.14365920
-1.83991996,6.97805190,0.04983987,0.39144099,3.23743086,3.60065380,0.07283246,1.92687772,1.05745575,1.14608073
-1.83391696,6.96944205,0.05028132,0.39301150,3.25296991,3.57921998,0.07344741,1.93140831,1.05978094,1.14907873
-1.82791396,6.95697428,0.05072423,0.39411610,3.26491363,3.55416187,0.07412524,1.93582860,1.06159128,1.15273984
-1.82191096,6.94106635,0.05116446,0.39477679,3.27334663,3.52572453,0.07486154,1.94023708,1.06291434,1.15712838
-1.81590795,6.92213568,0.05159666,0.39501690,3.27835471,3.49417702,0.07565048,1.94472534,1.06379034,1.16228260
-1.80990495,6.90057923,0.05201431,0.39485956,3.28001532,3.45980053,0.07648468,1.94937508,1.06426958,1.16821239
-1.80390195,6.87675723,0.05240976,0.39432647,3.27839035,3.42287816,0.07735523,1.95425603,1.06440981,1.17489852
-1.79789895,6.85098222,0.05277438,0.39343682,3.27352168,3.38368674,0.07825170,1.95942507,1.06427364,1.18229348
-1.79189595,6.82351365,0.05309884,0.39220661,3.26542990,3.34249109,0.07916231,1.96492675,1.06392634,1.19032410
-1.78589295,6.79455861,0.05337339,0.39064831,3.25411614,3.29954086,0.08007414,1.97079499,1.06343412,1.19889564
-1.77988994,6.76427822,0.05358821,0.38877092,3.23956685,3.25507011,0.08097346,1.97705603,1.06286295,1.20789724
-1.77388694,6.73279909,0.05373385,0.38658033,3.22176118,3.20929920,0.08184605,1.98373216,1.06227794,1.21720839
-1.76788394,6.70022849,0.05380164,0.38408007,3.20068022,3.16243867,0.08267770,1.99084600,1.06174321,1.22670601
-1.76188094,6.66667178,0.05378408,0.38127224,3.17631738,3.11469466,0.08345455,1.99842467,1.06132218,1.23627164
-1.75587794,6.63225033,0.05367524,0.37815867,3.14868904,3.06627492,0.08416363,2.00650340,1.06107794,1.24579819
-1.74987494,6.59711783,0.05347103,0.37474208,3.11784449,3.01739484,0.08479318,2.01512797,1.06107359,1.25519590
-1.74387194,6.56147320,0.05316948,0.37102723,3.08387435,2.96828267,0.08533303,2.02435548,1.06137222,1.26439680
-1.73786893,6.52556835,0.05277080,0.36702200,3.04691669,2.91918310,0.08577490,2.03425304,1.06203635,1.27335741
-1.73186593,6.48970944,0.05227743,0.36273812,3.00716022,2.87035865,0.08611254,2.04489408,1.06312658,1.28205945
-1.72586293,6.45425074,0.05169394,0.35819175,2.96484422,2.82208841,0.08634181,2.05635220,1.06469931,1.29050816
-1.71985993,6.41958079,0.05102680,0.35340363,2.92025497,2.77466384,0.08646067,2.06869271,1.06680362,1.29872845
-1.71385693,6.38610120,0.05028411,0.34839894,2.87371890,2.72838164,0.08646899,2.08196214,1.06947714,1.30675902
-1.70785393,6.35419908,0.04947514,0.34320680,2.82559277,2.68353391,0.08636837,2.09617636,1.07274132,1.31464458
-1.70185093,6.32421475,0.04860997,0.33785937,2.77625145,2.64039613,0.08616178,2.11130801,1.07659616,1.32242690
-1.69584792,6.29640672,0.04769895,0.33239087,2.72607404,2.59921367,0.08585321,2.12727411,1.08101491,1.33013510
-1.68984492,6.27091659,0.04675228,0.32683620,2.67542940,2.56018761,0.08544729,2.14392490,1.08593909,1.33777594
-1.68384192,6.24773643,0.04577954,0.32122964,2.62466171,2.52346106,0.08494886,2.16103484,1.09127424,1.34532477
-1.67783892,6.22668144,0.04478934,0.31560343,2.57407732,2.48910688,0.08436259,2.17829669,1.09688704,1.35271794
-1.67183592,6.20737032,0.04378901,0.30998650,2.52393361,2.45711784,0.08369270,2.19531950,1.10260393,1.35984715
-1.66583292,6.18921555,0.04278444,0.30440333,2.47443057,2.42740019,0.08294263,2.21163111,1.10821180,1.36655645
-1.65982991,6.17142503,0.04177998,0.29887314,2.42570573,2.39977132,0.08211493,2.22668546,1.11346094,1.37264208
-1.65382691,6.15301601,0.04077855,0.29340932,2.37783282,2.37396201,0.08121115,2.23987469,1.11807020,1.37785557
-1.64782391,6.13284142,0.03978172,0.28801920,2.33082408,2.34962352,0.08023185,2.25054587,1.12173447,1.38190979
-1.64182091,6.10962770,0.03879009,0.28270430,2.28463638,2.32633940,0.07917674,2.25802168,1.12413419,1.38448806
-1.63581791,6.08202286,0.03780359,0.27746078,2.23918054,2.30364165,0.07804485,2.26162414,1.12494656,1.38525569
-1.62981491,6.04865236,0.03682196,0.27228039,2.19433348,2.28103054,0.07683482,2.26070037,1.12385787,1.38387339
-1.62381191,6.00818011,0.03584522,0.26715155,2.14995241,2.25799720,0.07554518,2.25464909,1.12057646,1.38001206
-1.61780890,5.95937154,0.03487415,0.26206077,2.10589038,2.23404778,0.07417475,2.24294639,1.11484561,1.37336779
-1.61180590,5.90115526,0.03391082,0.25699413,2.06201212,2.20872802,0.07272297,2.22516968,1.10645565,1.36367666
-1.60580290,5.83268010,0.03295897,0.25193888,2.01820953,2.18164692,0.07119023,2.20101825,1.09525462,1.35072821
-1.59979990,5.75336447,0.03202441,0.24688502,1.97441580,2.15249811,0.06957826,2.17032965,1.08115690,1.33437706
-1.59379690,5.66293530,0.03111528,0.24182667,1.93061753,2.12107801,0.06789037,2.13309080,1.06414933,1.31455195
-1.58779390,5.56145460,0.03024223,0.23676337,1.88686416,2.08729951,0.06613166,2.08944344,1.04429437,1.29126185
-1.58179090,5.44933217,0.02941840,0.23170108,1.84327421,2.05120055,0.06430924,2.03968357,1.02173024,1.26459873
-1.57578789,5.32732373,0.02865938,0.22665280,1.80003809,2.01294713,0.06243229,1.98425495,0.99666779,1.23473703
-1.56978489,5.19651477,0.02798296,0.22163894,1.75741715,1.97283042,0.06051211,1.92373712,0.96938448,1.20192986
-1.56378189,5.05829074,0.02740874,0.21668721,1.71573916,1.93125818,0.05856207,1.85882848,0.94021552,1.16650209
-1.55777889,4.91429514,0.02695766,0.21183217,1.67539022,1.88874072,0.05659752,1.79032536,0.90954287,1.12884099
-1.55177589,4.76637751,0.02665143,0.20711434,1.63680359,1.84587221,0.05463562,1.71909810,0.87778233,1.08938458
-1.54577289,4.61653370,0.02651179,0.20257905,1.60044561,1.80330803,0.05269513,1.64606526,0.84536966,1.04860861
-1.53976988,4.46684110,0.02655982,0.19827485,1.56679955,1.76173928,0.05079612,1.57216708,0.81274615,1.00701250
-1.53376688,4.31939156,0.02681507,0.19425176,1.53634775,1.72186551,0.04895967,1.49833931,0.78034444,0.96510505
-1.52776388,4.17622471,0.02729481,0.19055929,1.50955290,1.68436691,0.04720750,1.42548845,0.74857514,0.92339035
-1.52176088,4.03926433,0.02801316,0.18724437,1.48683905,1.64987711,0.04556155,1.35446917,0.71781481,0.88235447
-1.51575788,3.91025992,0.02898036,0.18434922,1.46857315,1.61895769,0.04404355,1.28606469,0.68839583,0.84245335
-1.50975488,3.79073551,0.03020202,0.18190936,1.45504781,1.59207549,0.04267452,1.22097051,0.66059839,0.80410215
-1.50375188,3.68194722,0.03167856,0.17995170,1.44646588,1.56958352,0.04147427,1.15978191,0.63464489,0.76766645
-1.49774887,3.58485066,0.03340468,0.17849296,1.44292757,1.55170616,0.04046087,1.10298519,0.61069684,0.73345519
-1.49174587,3.50007891,0.03536905,0.17753830,1.44442052,1.53852928,0.03965010,1.05095267,0.58885415,0.70171567
-1.48574287,3.42793135,0.03755412,0.17708046,1.45081341,1.52999538,0.03905490,1.00394123,0.56915680,0.67263045
-1.47973987,3.36837310,0.03993617,0.17709923,1.46185330,1.52590402,0.03868483,0.96209409,0.55158845,0.64631608
-1.47373687,3.32104491,0.04248549,0.17756147,1.47716696,1.52591738,0.03854560,0.92544542,0.53608186,0.62282360
