energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.92796398,0.42380315,-0.42403342,0.16913782,-0.16926702,0.01723638,-0.01722468,0.00030989,-0.00031043,0.03947955,-0.03949255,0.07032560,-0.07034015,0.06174390,-0.06176948,0.00317828,-0.00317975,0.21586188,-0.21599311
-5.92196098,0.41276197,-0.41297940,0.16254789,-0.16267973,0.01811724,-0.01810068,0.00031491,-0.00031538,0.03864622,-0.03865715,0.06960644,-0.06961498,0.05994303,-0.05996742,0.00308814,-0.00308955,0.21014109,-0.21026628
-5.91595798,0.40271669,-0.40290824,0.15602733,-0.15615721,0.01925320,-0.01923093,0.00032227,-0.00032266,0.03792597,-0.03793354,0.06923828,-0.06923821,0.05824159,-0.05826295,0.00300351,-0.00300478,0.20492145,-0.20503406
-5.90995498,0.39433489,-0.39448764,0.14981573,-0.14993906,0.02069370,-0.02066488,0.00033244,-0.00033275,0.03737923,-0.03738213,0.06935190,-0.06934061,0.05672866,-0.05674515,0.00292882,-0.00292986,0.20054633,-0.20063989
-5.90395198,0.38828847,-0.38838991,0.14415343,-0.14426578,0.02249076,-0.02245458,0.00034585,-0.00034607,0.03706552,-0.03706252,0.07007983,-0.07005476,0.05549250,-0.05550234,0.00286842,-0.00286915,0.19736278,-0.19743106
-5.89794897,0.38524080,-0.38527919,0.13927701,-0.13937420,0.02469842,-0.02465411,0.00036290,-0.00036302,0.03704199,-0.03703191,0.07155375,-0.07151245,0.05461863,-0.05462016,0.00282653,-0.00282687,0.19571531,-0.19575246
-5.89194597,0.38583474,-0.38579940,0.13541519,-0.13549342,0.02737218,-0.02731905,0.00038392,-0.00038395,0.03736194,-0.03734371,0.07390182,-0.07384201,0.05418807,-0.05417978,0.00280709,-0.00280697,0.19594018,-0.19594090
-5.88594297,0.39068168,-0.39056324,0.13278530,-0.13284120,0.03056835,-0.03050580,0.00040917,-0.00040909,0.03807339,-0.03804610,0.07724612,-0.07716576,0.05427574,-0.05425632,0.00281370,-0.00281306,0.19836021,-0.19831987
-5.87993997,0.40035171,-0.40014237,0.13159030,-0.13162100,0.03434347,-0.03427103,0.00043880,-0.00043863,0.03921782,-0.03918071,0.08170008,-0.08159743,0.05494914,-0.05491748,0.00284955,-0.00284835,0.20328023,-0.20319498
-5.87393697,0.41536512,-0.41505886,0.13201625,-0.13201947,0.03875370,-0.03867103,0.00047287,-0.00047261,0.04082900,-0.04078151,0.08736599,-0.08723966,0.05626714,-0.05622242,0.00291733,-0.00291555,0.21098309,-0.21084998
-5.86793397,0.43618506,-0.43577778,0.13423045,-0.13420452,0.04385416,-0.04376110,0.00051131,-0.00051098,0.04293196,-0.04287375,0.09433267,-0.09418167,0.05827920,-0.05822084,0.00301922,-0.00301683,0.22172631,-0.22154336
-5.86193097,0.46321146,-0.46270110,0.13837993,-0.13832381,0.04969837,-0.04959492,0.00055395,-0.00055356,0.04554217,-0.04547311,0.10267320,-0.10249699,0.06102467,-0.06095238,0.00315682,-0.00315384,0.23573927,-0.23550548
-5.85592796,0.49677592,-0.49616256,0.14459029,-0.14450360,0.05633757,-0.05622391,0.00060047,-0.00060004,0.04866483,-0.04858506,0.11244290,-0.11224141,0.06453239,-0.06444617,0.00333117,-0.00332760,0.25322078,-0.25293623
-5.84992496,0.53713762,-0.53642346,0.15296486,-0.15284786,0.06382004,-0.06369660,0.00065044,-0.00064997,0.05229449,-0.05220438,0.12367743,-0.12345111,0.06882050,-0.06872065,0.00354269,-0.00353858,0.27433705,-0.27400285
-5.84392196,0.58447989,-0.58366926,0.16358393,-0.16343750,0.07219049,-0.07205785,0.00070328,-0.00070281,0.05641479,-0.05631495,0.13639116,-0.13614099,0.07389641,-0.07378352,0.00379126,-0.00378665,0.29921980,-0.29883809
-5.83791896,0.63890739,-0.63800666,0.17650403,-0.17632970,0.08148922,-0.08134820,0.00075833,-0.00075788,0.06099844,-0.06088972,0.15057582,-0.15030328,0.07975694,-0.07963184,0.00407616,-0.00407111,0.32796448,-0.32753842
-5.83191596,0.70044359,-0.69946108,0.19175723,-0.19155707,0.09175142,-0.09160302,0.00081481,-0.00081440,0.06600750,-0.06589098,0.16619937,-0.16590647,0.08638854,-0.08625232,0.00439613,-0.00439072,0.36062843,-0.36016212
-5.82591296,0.76902855,-0.76797438,0.20935019,-0.20912681,0.10300617,-0.10285160,0.00087186,-0.00087151,0.07139385,-0.07127081,0.18320528,-0.18289455,0.09376766,-0.09362160,0.00474943,-0.00474374,0.39722889,-0.39672732
-5.81990995,0.84451675,-0.84340263,0.22926308,-0.22901958,0.11527554,-0.11511617,0.00092857,-0.00092831,0.07709991,-0.07697179,0.20151216,-0.20118658,0.10186102,-0.10170662,0.00513382,-0.00512795,0.43774085,-0.43720978
-5.81390695,0.92667497,-0.92551401,0.25144837,-0.25118827,0.12857345,-0.12841080,0.00098396,-0.00098381,0.08305959,-0.08292799,0.22101376,-0.22067675,0.11062610,-0.11046497,0.00554665,-0.00554069,0.48209452,-0.48154041
-5.80790395,1.01518019,-1.01398666,0.27582931,-0.27555652,0.14290447,-0.14274021,0.00103708,-0.00103707,0.08919948,-0.08906610,0.24157944,-0.24123476,0.12001145,-0.11984533,0.00598489,-0.00597894,0.53017272,-0.52960261
-5.80190095,1.10961763,-1.10840667,0.30229844,-0.30201715,0.15826252,-0.15809840,0.00108696,-0.00108711,0.09544017,-0.09530679,0.26305499,-0.26270671,0.12995705,-0.12978775,0.00644517,-0.00643934,0.58180800,-0.58122939
-5.79589795,1.20947896,-1.20826633,0.33071600,-0.33043066,0.17462944,-0.17446731,0.00113270,-0.00113301,0.10169784,-0.10156625,0.28526405,-0.28491645,0.14039465,-0.14022401,0.00692387,-0.00691825,0.63677978,-0.63620050
-5.78989495,1.31416108,-1.31296285,0.36090849,-0.36062373,0.19197363,-0.19181536,0.00117344,-0.00117394,0.10788584,-0.10775782,0.30800982,-0.30766733,0.15124807,-0.15107792,0.00741713,-0.00741183,0.69481160,-0.69423968
-5.78389195,1.42296560,-1.42179789,0.39266753,-0.39238806,0.21024858,-0.21009606,0.00120843,-0.00120912,0.11391650,-0.11379377,0.33107736,-0.33074443,0.16243347,-0.16226559,0.00792094,-0.00791604,0.75556880,-0.75501235
-5.77788894,1.53509953,-1.53397820,0.42574914,-0.42547972,0.22939155,-0.22924665,0.00123704,-0.00123793,0.11970285,-0.11958702,0.35423622,-0.35391725,0.17385970,-0.17369581,0.00843120,-0.00842678,0.81865683,-0.81812389
-5.77188594,1.64967748,-1.64861789,0.45987377,-0.45961912,0.24932246,-0.24918698,0.00125876,-0.00125986,0.12516043,-0.12505298,0.37724354,-0.37694280,0.18542865,-0.18527036,0.00894377,-0.00893990,0.88362055,-0.88311900
-5.76588294,1.76572596,-1.76474266,0.49472711,-0.49449185,0.26994301,-0.26981869,0.00127324,-0.00127454,0.13020899,-0.13011121,0.39984748,-0.39956899,0.19703571,-0.19688452,0.00945457,-0.00945131,0.94994495,-0.94948234
-5.75987994,1.88219002,-1.88129656,0.52996201,-0.52975057,0.29113624,-0.29102466,0.00128027,-0.00128176,0.13477411,-0.13468710,0.42179104,-0.42153847,0.20857045,-0.20842768,0.00995965,-0.00995704,1.01705737,-1.01664084
-5.75387694,1.99794284,-1.99715151,0.56520159,-0.56501815,0.31276653,-0.31266917,0.00127982,-0.00128149,0.13878870,-0.13871333,0.44281603,-0.44259270,0.21991736,-0.21978420,0.01045527,-0.01045335,1.08433179,-1.08396795
-5.74787394,2.11179837,-2.11112001,0.60004361,-0.59989203,0.33468032,-0.33459847,0.00127200,-0.00127383,0.14219427,-0.14213117,0.46266745,-0.46247616,0.23095698,-0.23083446,0.01093803,-0.01093681,1.15109529,-1.15079007
-5.74187094,2.22252739,-2.22197124,0.63406627,-0.63395002,0.35670744,-0.35664218,0.00125708,-0.00125905,0.14494203,-0.14489158,0.48109780,-0.48094086,0.24156726,-0.24145619,0.01140494,-0.01140441,1.21663678,-1.21639541
-5.73586793,2.32887690,-2.32845041,0.66683530,-0.66675739,0.37866321,-0.37861541,0.00123546,-0.00123755,0.14699375,-0.14695608,0.49787166,-0.49775078,0.25162511,-0.25152616,0.01185354,-0.01185370,1.28021825,-1.28004509
-5.72986493,2.42959273,-2.42930145,0.69791235,-0.69787528,0.40035136,-0.40032167,0.00120767,-0.00120986,0.14832236,-0.14829736,0.51277009,-0.51268640,0.26100849,-0.26092212,0.01228203,-0.01228283,1.34108819,-1.34098667
-5.72386193,2.52344499,-2.52329250,0.72686442,-0.72687010,0.42156773,-0.42155654,0.00117436,-0.00117663,0.14891232,-0.14889965,0.52559504,-0.52554905,0.26959854,-0.26952503,0.01268935,-0.01269076,1.39849719,-1.39846978
-5.71785893,2.60925582,-2.60924363,0.75327413,-0.75332388,0.44210465,-0.44211208,0.00113626,-0.00113857,0.14875969,-0.14875881,0.53617347,-0.53616510,0.27728211,-0.27722159,0.01307531,-0.01307725,1.45171525,-1.45176335
-5.71185593,2.68592853,-2.68605608,0.77675057,-0.77684500,0.46175594,-0.46178185,0.00109417,-0.00109650,0.14787204,-0.14788221,0.54436124,-0.54438979,0.28395446,-0.28390686,0.01344063,-0.01344304,1.50005031,-1.50017420
-5.70585293,2.75247735,-2.75274198,0.79694015,-0.79707922,0.48032239,-0.48036635,0.00104894,-0.00105127,0.14626799,-0.14628833,0.55004644,-0.55011066,0.28952200,-0.28948709,0.01378708,-0.01378987,1.54286730,-1.54306614
-5.69984992,2.80805646,-2.80845345,0.81353734,-0.81372028,0.49761742,-0.49767874,0.00100147,-0.00100376,0.14397667,-0.14400616,0.55315235,-0.55325046,0.29390506,-0.29388244,0.01411743,-0.01412050,1.57960719,-1.57987898
-5.69384692,2.85198718,-2.85250984,0.82629452,-0.82651986,0.51347287,-0.51355058,0.00095265,-0.00095489,0.14103689,-0.14107442,0.55363963,-0.55376937,0.29704053,-0.29702966,0.01443552,-0.01443877,1.60980497,-1.61014660
-5.68784392,2.88378213,-2.88442186,0.83503077,-0.83529635,0.52774444,-0.52783730,0.00090338,-0.00090555,0.13749618,-0.13754056,0.55150785,-0.55166654,0.29888428,-0.29888444,0.01474617,-0.01474948,1.63310603,-1.63351324
-5.68184092,2.90316499,-2.90391150,0.83963907,-0.83994205,0.54031669,-0.54042325,0.00085457,-0.00085665,0.13340964,-0.13345966,0.54679618,-0.54698080,0.29941317,-0.29942352,0.01505513,-0.01505839,1.64927987,-1.64974740
-5.67583792,2.91008499,-2.91092639,0.84009147,-0.84042842,0.55110733,-0.55122590,0.00080708,-0.00080906,0.12883872,-0.12889316,0.53958321,-0.53979046,0.29862658,-0.29864613,0.01536891,-0.01537201,1.65823072,-1.65875231
-5.66983492,2.90472497,-2.90564808,0.83644216,-0.83680908,0.56007038,-0.56019911,0.00076176,-0.00076363,0.12384989,-0.12390754,0.52998587,-0.53021224,0.29654739,-0.29657505,0.01569463,-0.01569744,1.66000417,-1.66057274
-5.66383192,2.88750258,-2.88849311,0.82882797,-0.82922040,0.56719834,-0.56733521,0.00071942,-0.00072117,0.11851321,-0.11857291,0.51815740,-0.51839926,0.29322227,-0.29325682,0.01603977,-0.01604218,1.65478964,-1.65539735
-5.65782891,2.85906413,-2.86010703,0.81746640,-0.81787951,0.57252284,-0.57266576,0.00068085,-0.00068247,0.11290094,-0.11296158,0.50428448,-0.50453814,0.28872123,-0.28876139,0.01641190,-0.01641381,1.64291812,-1.64355659
-5.65182591,2.82027111,-2.82135081,0.80265112,-0.80307978,0.57611403,-0.57626084,0.00064678,-0.00064827,0.10708609,-0.10714664,0.48858345,-0.48884523,0.28313653,-0.28318091,0.01681838,-0.01681970,1.62485546,-1.62551594
-5.64582291,2.77217959,-2.77328038,0.78474496,-0.78518391,0.57807850,-0.57822706,0.00061792,-0.00061928,0.10114101,-0.10120054,0.47129580,-0.47156214,0.27658076,-0.27662795,0.01726607,-0.01726672,1.60119106,-1.60186456
-5.63981991,2.71601331,-2.71711963,0.76417087,-0.76461480,0.57855582,-0.57870403,0.00059495,-0.00059617,0.09513608,-0.09519376,0.45268310,-0.45295055,0.26918438,-0.26923293,0.01776097,-0.01776087,1.57262246,-1.57330000
-5.63381691,2.65313119,-2.65422794,0.74140083,-0.74184447,0.57771389,-0.57785977,0.00057848,-0.00057958,0.08913848,-0.08919356,0.43302126,-0.43328661,0.26109257,-0.26114102,0.01830791,-0.01830701,1.53993632,-1.54060913
-5.62781391,2.58499051,-2.58606341,0.71694336,-0.71738165,0.57574325,-0.57588497,0.00056912,-0.00057010,0.08321101,-0.08326289,0.41259467,-0.41285493,0.25246165,-0.25250858,0.01891027,-0.01890855,1.50398658,-1.50464626
-5.62181091,2.51310723,-2.51414308,0.69132999,-0.69175813,0.57285055,-0.57298650,0.00056740,-0.00056826,0.07741119,-0.07745934,0.39169000,-0.39194250,0.24345518,-0.24349920,0.01956973,-0.01956718,1.46567047,-1.46630920
-5.61580790,2.43901475,-2.44000168,0.66510113,-0.66551472,0.56925156,-0.56938035,0.00057382,-0.00057457,0.07179041,-0.07183443,0.37059014,-0.37083251,0.23423976,-0.23427957,0.02028607,-0.02028271,1.42590340,-1.42651406
-5.60980490,2.36422279,-2.36515047,0.63879196,-0.63918703,0.56516390,-0.56528445,0.00058880,-0.00058945,0.06639330,-0.06643288,0.34956829,-0.34979853,0.22498089,-0.22501527,0.02105703,-0.02105291,1.38559357,-1.38616994
-5.60380190,2.29017774,-2.29103756,0.61291863,-0.61329175,0.56079991,-0.56091141,0.00061271,-0.00061326,0.06125735,-0.06129228,0.32888250,-0.32909894,0.21583878,-0.21586663,0.02187826,-0.02187343,1.34561735,-1.34615418
-5.59779890,2.21822606,-2.21901123,0.58796549,-0.58831379,0.55635984,-0.55646181,0.00064582,-0.00064627,0.05641264,-0.05644283,0.30877065,-0.30897200,0.20696448,-0.20698487,0.02274333,-0.02273788,1.30679615,-1.30728924
-5.59179590,2.14958178,-2.15028740,0.56437352,-0.56469472,0.55202572,-0.55211797,0.00068829,-0.00068866,0.05188189,-0.05190728,0.28944619,-0.28963150,0.19849637,-0.19850848,0.02364384,-0.02363787,1.26987567,-1.27032195
-5.58579290,2.08529922,-2.08592227,0.54253051,-0.54282292,0.54795604,-0.54803870,0.00074018,-0.00074047,0.04768054,-0.04770119,0.27109462,-0.27126328,0.19055703,-0.19056023,0.02456958,-0.02456322,1.23550818,-1.23590570
-5.57978989,2.02625169,-2.02679099,0.52276308,-0.52302561,0.54428156,-0.54435503,0.00080140,-0.00080162,0.04381721,-0.04383322,0.25387087,-0.25402260,0.18325074,-0.18324456,0.02550881,-0.02550218,1.20423836,-1.20458626
-5.57378689,1.97311676,-1.97357288,0.50533097,-0.50556311,0.54110221,-0.54116713,0.00087170,-0.00087186,0.04029414,-0.04030566,0.23789755,-0.23803236,0.17666159,-0.17664576,0.02644850,-0.02644175,1.17649298,-1.17679147
-5.56778389,1.92636824,-1.92674333,0.49042359,-0.49062534,0.53848530,-0.53854252,0.00095068,-0.00095078,0.03710786,-0.03711510,0.22326422,-0.22338237,0.17085227,-0.17082668,0.02737473,-0.02736802,1.15257487,-1.15282514
-5.56178089,1.88627501,-1.88657267,0.47815883,-0.47833069,0.53646492,-0.53651547,0.00103772,-0.00103778,0.03424996,-0.03425316,0.21002752,-0.21012951,0.16586350,-0.16582821,0.02827308,-0.02826656,1.13266094,-1.13286506
-5.55577789,1.85290641,-1.85313143,0.46858431,-0.46872719,0.53504266,-0.53508769,0.00113203,-0.00113205,0.03170792,-0.03170734,0.19821221,-0.19829874,0.16171420,-0.16166943,0.02912898,-0.02912279,1.11680449,-1.11696528
-5.54977489,1.82614376,-1.82630194,0.46168073,-0.46179590,0.53418944,-0.53423014,0.00123262,-0.00123261,0.02946596,-0.02946189,0.18781313,-0.18788503,0.15840227,-0.15834840,0.02992813,-0.02992243,1.10494131,-1.10506223
-5.54377189,1.80569739,-1.80579526,0.45736728,-0.45745628,0.53384836,-0.53388597,0.00133828,-0.00133824,0.02750594,-0.02749867,0.17879777,-0.17885600,0.15590604,-0.15584359,0.03065690,-0.03065182,1.09689943,-1.09698441
-5.53776888,1.79112836,-1.79117297,0.45550886,-0.45557346,0.53393850,-0.53397422,0.00144762,-0.00144756,0.02580824,-0.02579805,0.17110962,-0.17115522,0.15418620,-0.15411579,0.03130264,-0.03129830,1.09241197,-1.09246529
-5.53176588,1.78187404,-1.78187269,0.45592474,-0.45596685,0.53435940,-0.53439436,0.00155907,-0.00155899,0.02435254,-0.02433970,0.16467198,-0.16470602,0.15318823,-0.15311057,0.03185403,-0.03185053,1.09113259,-1.09115871
-5.52576288,1.77727643,-1.77723645,0.45839839,-0.45841998,0.53499610,-0.53503133,0.00167090,-0.00167081,0.02311856,-0.02310336,0.15939216,-0.15941574,0.15284515,-0.15276105,0.03230130,-0.03229874,1.09265291,-1.09265633
-5.51975988,1.77661226,-1.77654081,0.46268802,-0.46269108,0.53572450,-0.53576088,0.00178127,-0.00178117,0.02208678,-0.02206945,0.15516598,-0.15518015,0.15308058,-0.15299089,0.03263651,-0.03263494,1.09652126,-1.09650641
-5.51375688,1.77912361,-1.77902747,0.46853746,-0.46852394,0.53641691,-0.53645516,0.00188825,-0.00188815,0.02123889,-0.02121966,0.15188233,-0.15188810,0.15381190,-0.15371748,0.03285361,-0.03285309,1.10226199,-1.10223309
-5.50775388,1.78404819,-1.78393362,0.47568699,-0.47565874,0.53694743,-0.53698809,0.00198987,-0.00198978,0.02055830,-0.02053738,0.14942768,-0.14942599,0.15495340,-0.15485512,0.03294861,-0.03294914,1.10939478,-1.10935573
-5.50175088,1.79064789,-1.79052048,0.48388356,-0.48384231,0.53719717,-0.53724060,0.00208418,-0.00208410,0.02003041,-0.02000795,0.14769041,-0.14768209,0.15641937,-0.15631811,0.03291955,-0.03292115,1.11745295,-1.11740727
-5.49574787,1.79823485,-1.79809943,0.49289014,-0.49283746,0.53705897,-0.53710534,0.00216930,-0.00216924,0.01964281,-0.01961896,0.14656478,-0.14655056,0.15812696,-0.15802353,0.03276654,-0.03276918,1.12600050,-1.12595125
-5.48974487,1.80619397,-1.80605455,0.50249378,-0.50243108,0.53644146,-0.53649079,0.00224345,-0.00224341,0.01938534,-0.01936020,0.14595446,-0.14593494,0.15999867,-0.15989385,0.03249166,-0.03249531,1.13464679,-1.13459652
-5.48374187,1.81400120,-1.81386092,0.51251204,-0.51244053,0.53527245,-0.53532457,0.00230506,-0.00230504,0.01925005,-0.01922370,0.14577538,-0.14575104,0.16196448,-0.16185895,0.03209886,-0.03210347,1.14305876,-1.14300950
-5.47773887,1.82123687,-1.82109806,0.52279757,-0.52271831,0.53350131,-0.53355593,0.00235276,-0.00235276,0.01923108,-0.01920356,0.14595799,-0.14592918,0.16396343,-0.16385782,0.03159381,-0.03159929,1.15096991,-1.15092318
-5.47173587,1.82759386,-1.82745802,0.53324076,-0.53315465,0.53110049,-0.53115719,0.00238546,-0.00238549,0.01932439,-0.01929570,0.14644871,-0.14641564,0.16594468,-0.16583952,0.03098370,-0.03098998,1.15818602,-1.15814283
-5.46573287,1.83288019,-1.83274808,0.54377025,-0.54367805,0.52806591,-0.52812421,0.00240237,-0.00240243,0.01952745,-0.01949758,0.14721055,-0.14717331,0.16786806,-0.16776380,0.03027707,-0.03028405,1.16458721,-1.16454812
-5.45972986,1.83701631,-1.83688808,0.55435153,-0.55425388,0.52441643,-0.52447579,0.00240305,-0.00240314,0.01983892,-0.01980782,0.14822296,-0.14818154,0.16970398,-0.16960097,0.02948353,-0.02949112,1.17012661,-1.17009179
-5.45372686,1.84002730,-1.83990257,0.56498359,-0.56488107,0.52019230,-0.52025216,0.00238740,-0.00238751,0.02025819,-0.02022580,0.14948083,-0.14943512,0.17143291,-0.17133141,0.02861356,-0.02862165,1.17482557,-1.17479484
-5.44772386,1.84203059,-1.84190856,0.57569401,-0.57558716,0.51545272,-0.51551253,0.00235567,-0.00235581,0.02078498,-0.02075123,0.15099281,-0.15094263,0.17304433,-0.17294453,0.02767825,-0.02768673,1.17876593,-1.17873889
-5.44172086,1.84321982,-1.84309945,0.58653271,-0.58642207,0.51027268,-0.51033195,0.00230846,-0.00230863,0.02141891,-0.02138371,0.15277891,-0.15272401,0.17453537,-0.17443737,0.02668900,-0.02669777,1.18207979,-1.18205587
-5.43571786,1.84384600,-1.84372613,0.59756478,-0.59745093,0.50473921,-0.50479750,0.00224671,-0.00224690,0.02215908,-0.02212232,0.15486757,-0.15480768,0.17590918,-0.17581305,0.02565734,-0.02566630,1.18493728,-1.18491585
-5.42971486,1.84419686,-1.84407633,0.60886279,-0.60874636,0.49894728,-0.49900424,0.00217162,-0.00217183,0.02300366,-0.02296524,0.15729233,-0.15722717,0.17717318,-0.17707891,0.02459462,-0.02460368,1.18753319,-1.18751361
-5.42371186,1.84457551,-1.84445329,0.62049898,-0.62038069,0.49299547,-0.49305085,0.00208468,-0.00208490,0.02394961,-0.02390942,0.16008828,-0.16001760,0.17833723,-0.17824479,0.02351183,-0.02352090,1.19007296,-1.19005470
-5.41770885,1.84527962,-1.84515487,0.63253779,-0.63241848,0.48698178,-0.48703545,0.00198754,-0.00198778,0.02499238,-0.02495031,0.16328837,-0.16321193,0.17941201,-0.17932132,0.02241938,-0.02242838,1.19275903,-1.19274167
-5.41170585,1.84658207,-1.84645423,0.64502910,-0.64490970,0.48099965,-0.48105157,0.00188205,-0.00188229,0.02612574,-0.02608169,0.16691981,-0.16683747,0.18040747,-0.18031843,0.02132691,-0.02133577,1.19577793,-1.19576127
-5.40570285,1.84871401,-1.84858285,0.65800243,-0.65788399,0.47513440,-0.47518464,0.00177011,-0.00177036,0.02734169,-0.02729555,0.17100084,-0.17091252,0.18133173,-0.18124421,0.02024319,-0.02025185,1.19928896,-1.19927300
-5.39969985,1.85185107,-1.85171668,0.67146240,-0.67134606,0.46946035,-0.46950905,0.00165368,-0.00165393,0.02863044,-0.02858214,0.17553775,-0.17544348,0.18219021,-0.18210407,0.01917596,-0.01918438,1.20341487,-1.20339982
-5.39369685,1.85610326,-1.85596602,0.68538558,-0.68527257,0.46403851,-0.46408588,0.00153469,-0.00153494,0.02998058,-0.02993003,0.18052257,-0.18042249,0.18298523,-0.18290030,0.01813193,-0.01814006,1.20823475,-1.20822103
-5.38769385,1.86150875,-1.86136928,0.69971882,-0.69961039,0.45891517,-0.45896146,0.00141501,-0.00141524,0.03137922,-0.03132634,0.18593142,-0.18582579,0.18371600,-0.18363206,0.01711671,-0.01712452,1.21377954,-1.21376774
-5.38169085,1.86803166,-1.86789075,0.71437895,-0.71427636,0.45412113,-0.45416658,0.00129636,-0.00129658,0.03281234,-0.03275707,0.19172354,-0.19161274,0.18437895,-0.18429576,0.01613484,-0.01614230,1.22003007,-1.22002091
-5.37568784,1.87556368,-1.87542217,0.72925385,-0.72915834,0.44967173,-0.44971658,0.00118035,-0.00118055,0.03426518,-0.03420745,0.19784119,-0.19772572,0.18496845,-0.18488570,0.01518985,-0.01519695,1.22691756,-1.22691179
-5.36968484,1.88392906,-1.88378776,0.74420475,-0.74411746,0.44556752,-0.44561193,0.00106836,-0.00106854,0.03572271,-0.03566244,0.20421034,-0.20409079,0.18547773,-0.18539505,0.01428435,-0.01429106,1.23432633,-1.23432472
-5.36368184,1.89289256,-1.89275209,0.75906939,-0.75899135,0.44179546,-0.44183952,0.00096160,-0.00096176,0.03717011,-0.03710723,0.21074212,-0.21061917,0.18589999,-0.18581692,0.01342013,-0.01342644,1.24209853,-1.24210174
-5.35767884,1.90216968,-1.90203037,0.77366615,-0.77359821,0.43833056,-0.43837425,0.00086103,-0.00086117,0.03859341,-0.03852783,0.21733504,-0.21720945,0.18622960,-0.18614559,0.01259827,-0.01260417,1.25004029,-1.25004883
-5.35167584,1.91143856,-1.91130032,0.78779854,-0.78774134,0.43513783,-0.43518100,0.00076742,-0.00076753,0.03997998,-0.03991159,0.22387787,-0.22375043,0.18646326,-0.18637764,0.01181934,-0.01182482,1.25792920,-1.25794334
-5.34567284,1.92035283,-1.92021509,0.80126025,-0.80121421,0.43217435,-0.43221669,0.00068128,-0.00068137,0.04131913,-0.04124780,0.23025301,-0.23012453,0.18660104,-0.18651305,0.01108348,-0.01108853,1.26552242,-1.26554213
