energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.68784392,2.24768472,0.09020317,0.10857547,1.17062970,0.38065094,0.97981530,0.00000000
-5.68184092,2.17898451,0.08841248,0.10373668,1.12871234,0.37054954,0.95032297,0.00000000
-5.67583792,2.10312217,0.08626671,0.09884784,1.08319878,0.35932857,0.91721844,0.00000000
-5.66983492,2.02126680,0.08384286,0.09397881,1.03475470,0.34717833,0.88096906,0.00000000
-5.66383192,1.93478597,0.08122540,0.08920419,0.98412793,0.33432737,0.84213387,0.00000000
-5.65782891,1.84519803,0.07850376,0.08460131,0.93212523,0.32103398,0.80134334,0.00000000
-5.65182591,1.75411955,0.07576969,0.08024798,0.87958787,0.30757664,0.75927703,0.00000000
-5.64582291,1.66321063,0.07311451,0.07622045,0.82736688,0.29424373,0.71664010,0.00000000
-5.63981991,1.57411999,0.07062641,0.07259131,0.77629907,0.28132312,0.67413982,0.00000000
-5.63381691,1.48843231,0.06838788,0.06942774,0.72718474,0.26909189,0.63246290,0.00000000
-5.62781391,1.40761972,0.06647335,0.06678987,0.68076787,0.25780675,0.59225469,0.00000000
-5.62181091,1.33299909,0.06494711,0.06472948,0.63771936,0.24769533,0.55410081,0.00000000
-5.61580790,1.26569669,0.06386161,0.06328904,0.59862386,0.23894886,0.51851194,0.00000000
-5.60980490,1.20662097,0.06325618,0.06250103,0.56397043,0.23171626,0.48591205,0.00000000
-5.60380190,1.15644425,0.06315617,0.06238767,0.53414710,0.22609998,0.45663050,0.00000000
-5.59779890,1.11559350,0.06357263,0.06296097,0.50943914,0.22215366,0.43089780,0.00000000
-5.59179590,1.08424996,0.06450234,0.06422304,0.49003099,0.21988151,0.40884515,0.00000000
-5.58579290,1.06235723,0.06592843,0.06616678,0.47601108,0.21923953,0.39050742,0.00000000
-5.57978989,1.04963679,0.06782131,0.06877671,0.46737940,0.22013840,0.37582915,0.00000000
-5.57378689,1.04561019,0.07014001,0.07203002,0.46405679,0.22244784,0.36467319,0.00000000
-5.56778389,1.04962622,0.07283387,0.07589768,0.46589559,0.22600220,0.35683136,0.00000000
-5.56178089,1.06089211,0.07584442,0.08034566,0.47269080,0.23060717,0.35203655,0.00000000
-5.55577789,1.07850683,0.07910742,0.08533598,0.48419107,0.23604710,0.34997574,0.00000000
-5.54977489,1.10149529,0.08255498,0.09082777,0.50010895,0.24209275,0.35030322,0.00000000
-5.54377189,1.12884187,0.08611768,0.09677808,0.52012984,0.24850918,0.35265359,0.00000000
-5.53776888,1.15952189,0.08972655,0.10314243,0.54391919,0.25506332,0.35665398,0.00000000
-5.53176588,1.19253004,0.09331492,0.10987515,0.57112777,0.26153108,0.36193504,0.00000000
-5.52576288,1.22690453,0.09681997,0.11692937,0.60139474,0.26770364,0.36814049,0.00000000
-5.51975988,1.26174664,0.10018402,0.12425674,0.63434868,0.27339275,0.37493481,0.00000000
-5.51375688,1.29623489,0.10335546,0.13180694,0.66960674,0.27843487,0.38200919,0.00000000
-5.50775388,1.32963404,0.10628932,0.13952686,0.70677224,0.28269402,0.38908540,0.00000000
-5.50175088,1.36129894,0.10894753,0.14735983,0.74543133,0.28606336,0.39591799,0.00000000
-5.49574787,1.39067385,0.11129880,0.15524469,0.78514916,0.28846546,0.40229473,0.00000000
-5.48974487,1.41728776,0.11331828,0.16311500,0.82546637,0.28985144,0.40803562,0.00000000
-5.48374187,1.44074690,0.11498695,0.17089848,0.86589651,0.29019903,0.41299081,0.00000000
-5.47773887,1.46072527,0.11629085,0.17851672,0.90592505,0.28950986,0.41703768,0.00000000
-5.47173587,1.47695437,0.11722031,0.18588538,0.94501062,0.28780611,0.42007755,0.00000000
-5.46573287,1.48921325,0.11776907,0.19291482,0.98258879,0.28512684,0.42203217,0.00000000
-5.45972986,1.49731974,0.11793355,0.19951138,1.01807889,0.28152415,0.42284053,0.00000000
-5.45372686,1.50112376,0.11771221,0.20557912,1.05089360,0.27705956,0.42245608,0.00000000
-5.44772386,1.50050321,0.11710514,0.21102221,1.08045149,0.27180062,0.42084465,0.00000000
-5.44172086,1.49536279,0.11611376,0.21574771,1.10619181,0.26581809,0.41798310,0.00000000
-5.43571786,1.48563562,0.11474087,0.21966871,1.12759119,0.25918365,0.41385880,0.00000000
-5.42971486,1.47128759,0.11299073,0.22270773,1.14418118,0.25196826,0.40846992,0.00000000
-5.42371186,1.45232367,0.11086948,0.22480009,1.15556593,0.24424122,0.40182624,0.00000000
-5.41770885,1.42879565,0.10838557,0.22589710,1.16143888,0.23606974,0.39395054,0.00000000
-5.41170585,1.40081020,0.10555030,0.22596893,1.16159740,0.22751905,0.38488013,0.00000000
-5.40570285,1.36853650,0.10237836,0.22500688,1.15595454,0.21865290,0.37466834,0.00000000
-5.39969985,1.33221231,0.09888829,0.22302489,1.14454691,0.20953419,0.36338584,0.00000000
-5.39369685,1.29214774,0.09510288,0.22006025,1.12753815,0.20022572,0.35112134,0.00000000
-5.38769385,1.24872597,0.09104929,0.21617330,1.10521743,0.19079090,0.33798161,0.00000000
-5.38169085,1.20240046,0.08675908,0.21144619,1.07799301,0.18129413,0.32409078,0.00000000
-5.37568784,1.15368839,0.08226796,0.20598058,1.04638087,0.17180100,0.30958859,0.00000000
-5.36968484,1.10316042,0.07761530,0.19989455,1.01098881,0.16237805,0.29462788,0.00000000
-5.36368184,1.05142712,0.07284348,0.19331867,0.97249679,0.15309216,0.27937114,0.00000000
-5.35767884,0.99912260,0.06799699,0.18639154,0.93163435,0.14400957,0.26398651,0.00000000
-5.35167584,0.94688613,0.06312147,0.17925490,0.88915608,0.13519462,0.24864319,0.00000000
-5.34567284,0.89534267,0.05826258,0.17204864,0.84581648,0.12670819,0.23350661,0.00000000
-5.33966983,0.84508344,0.05346492,0.16490586,0.80234518,0.11860611,0.21873361,0.00000000
-5.33366683,0.79664735,0.04877094,0.15794831,0.75942376,0.11093745,0.20446782,0.00000000
-5.32766383,0.75050451,0.04421994,0.15128236,0.71766523,0.10374307,0.19083558,0.00000000
-5.32166083,0.70704249,0.03984722,0.14499569,0.67759699,0.09705424,0.17794248,0.00000000
-5.31565783,0.66655617,0.03568335,0.13915491,0.63964790,0.09089176,0.16587079,0.00000000
-5.30965483,0.62924158,0.03175373,0.13380409,0.60414000,0.08526537,0.15467786,0.00000000
-5.30365183,0.59519402,0.02807828,0.12896440,0.57128500,0.08017363,0.14439557,0.00000000
-5.29764882,0.56441054,0.02467135,0.12463467,0.54118546,0.07560439,0.13503078,0.00000000
-5.29164582,0.53679648,0.02154190,0.12079301,0.51384045,0.07153562,0.12656680,0.00000000
-5.28564282,0.51217576,0.01869381,0.11739923,0.48915507,0.06793675,0.11896571,0.00000000
-5.27963982,0.49030429,0.01612633,0.11439794,0.46695329,0.06477035,0.11217146,0.00000000
-5.27363682,0.47088576,0.01383474,0.11172226,0.44699331,0.06199421,0.10611355,0.00000000
-5.26763382,0.45358904,0.01181097,0.10929784,0.42898447,0.05956350,0.10071099,0.00000000
-5.26163082,0.43806634,0.01004443,0.10704703,0.41260500,0.05743313,0.09587663,0.00000000
-5.25562781,0.42397132,0.00852271,0.10489299,0.39751965,0.05556011,0.09152128,0.00000000
-5.24962481,0.41097629,0.00723238,0.10276359,0.38339650,0.05390577,0.08755784,0.00000000
-5.24362181,0.39878784,0.00615965,0.10059488,0.36992212,0.05243784,0.08390498,0.00000000
-5.23761881,0.38716038,0.00529110,0.09833402,0.35681470,0.05113218,0.08049042,0.00000000
-5.23161581,0.37590703,0.00461413,0.09594163,0.34383472,0.04997428,0.07725368,0.00000000
-5.22561281,0.36490763,0.00411754,0.09339335,0.33079274,0.04896026,0.07414818,0.00000000
-5.21960980,0.35411380,0.00379181,0.09068069,0.31755443,0.04809750,0.07114286,0.00000000
-5.21360680,0.34355081,0.00362939,0.08781116,0.30404283,0.04740483,0.06822305,0.00000000
-5.20760380,0.33331673,0.00362481,0.08480771,0.29023793,0.04691229,0.06539096,0.00000000
-5.20160080,0.32357876,0.00377475,0.08170750,0.27617396,0.04666043,0.06266551,0.00000000
-5.19559780,0.31456734,0.00407790,0.07856018,0.26193483,0.04669925,0.06008196,0.00000000
-5.18959480,0.30656825,0.00453483,0.07542567,0.24764787,0.04708680,0.05769098,0.00000000
-5.18359180,0.29991322,0.00514771,0.07237174,0.23347669,0.04788743,0.05555774,0.00000000
-5.17758879,0.29496940,0.00591994,0.06947122,0.21961332,0.04916987,0.05376061,0.00000000
-5.17158579,0.29212825,0.00685573,0.06679935,0.20627014,0.05100501,0.05238991,0.00000000
-5.16558279,0.29179408,0.00795963,0.06443091,0.19367200,0.05346368,0.05154654,0.00000000
-5.15957979,0.29437262,0.00923598,0.06243772,0.18204877,0.05661429,0.05134060,0.00000000
-5.15357679,0.30025998,0.01068842,0.06088617,0.17162858,0.06052045,0.05188996,0.00000000
-5.14757379,0.30983210,0.01231926,0.05983515,0.16263187,0.06523871,0.05331872,0.00000000
-5.14157079,0.32343493,0.01412901,0.05933419,0.15526628,0.07081638,0.05575561,0.00000000
-5.13556778,0.34137536,0.01611582,0.05942210,0.14972248,0.07728952,0.05933222,0.00000000
-5.12956478,0.36391298,0.01827508,0.06012587,0.14617070,0.08468114,0.06418087,0.00000000
-5.12356178,0.39125265,0.02059903,0.06145999,0.14475801,0.09299970,0.07043225,0.00000000
-5.11755878,0.42353791,0.02307651,0.06342614,0.14560611,0.10223788,0.07821261,0.00000000
-5.11155578,0.46084505,0.02569276,0.06601320,0.14880947,0.11237167,0.08764049,0.00000000
-5.10555278,0.50317799,0.02842945,0.06919758,0.15443375,0.12335986,0.09882300,0.00000000
-5.09954977,0.55046382,0.03126478,0.07294386,0.16251427,0.13514386,0.11185161,0.00000000
-5.09354677,0.60254904,0.03417372,0.07720560,0.17305458,0.14764794,0.12679755,0.00000000
-5.08754377,0.65919663,0.03712840,0.08192640,0.18602498,0.16077977,0.14370685,0.00000000
-5.08154077,0.72008397,0.04009868,0.08704111,0.20136106,0.17443147,0.16259538,0.00000000
-5.07553777,0.78480180,0.04305277,0.09247717,0.21896244,0.18848082,0.18344377,0.00000000
-5.06953477,0.85285447,0.04595796,0.09815601,0.23869159,0.20279302,0.20619277,0.00000000
-5.06353177,0.92366166,0.04878149,0.10399456,0.26037326,0.21722256,0.23073914,0.00000000
-5.05752876,0.99656193,0.05149142,0.10990677,0.28379445,0.23161555,0.25693253,0.00000000
-5.05152576,1.07081821,0.05405746,0.11580513,0.30870526,0.24581213,0.28457343,0.00000000
-5.04552276,1.14562576,0.05645193,0.12160228,0.33482085,0.25964926,0.31341272,0.00000000
-5.03951976,1.22012251,0.05865055,0.12721249,0.36182473,0.27296357,0.34315295,0.00000000
-5.03351676,1.29340214,0.06063316,0.13255323,0.38937335,0.28559440,0.37345148,0.00000000
-5.02751376,1.36452974,0.06238445,0.13754669,0.41710233,0.29738692,0.40392573,0.00000000
-5.02151076,1.43256004,0.06389437,0.14212121,0.44463405,0.30819532,0.43416042,0.00000000
-5.01550775,1.49655789,0.06515859,0.14621274,0.47158666,0.31788590,0.46371672,0.00000000
-5.00950475,1.55562050,0.06617859,0.14976618,0.49758421,0.32634022,0.49214311,0.00000000
-5.00350175,1.60890082,0.06696172,0.15273669,0.52226756,0.33345788,0.51898760,0.00000000
-4.99749875,1.65563131,0.06752100,0.15509080,0.54530566,0.33915923,0.54381087,0.00000000
-4.99149575,1.69514716,0.06787471,0.15680746,0.56640675,0.34338761,0.56619976,0.00000000
-4.98549275,1.72690791,0.06804585,0.15787882,0.58532884,0.34611120,0.58578054,0.00000000
-4.97948974,1.75051647,0.06806139,0.15831081,0.60188896,0.34732427,0.60223142,0.00000000
-4.97348674,1.76573448,0.06795136,0.15812342,0.61597058,0.34704782,0.61529351,0.00000000
-4.96748374,1.77249312,0.06774779,0.15735065,0.62752878,0.34532955,0.62477988,0.00000000
-4.96148074,1.77089845,0.06748362,0.15604004,0.63659262,0.34224291,0.63058202,0.00000000
-4.95547774,1.76123098,0.06719144,0.15425190,0.64326451,0.33788555,0.63267352,0.00000000
-4.94947474,1.74393883,0.06690228,0.15205797,0.64771647,0.33237681,0.63111063,0.00000000
-4.94347174,1.71962481,0.06664438,0.14953979,0.65018313,0.32585451,0.62602960,0.00000000
-4.93746873,1.68902758,0.06644202,0.14678659,0.65095189,0.31847117,0.61764105,0.00000000
-4.93146573,1.65299752,0.06631453,0.14389284,0.65035042,0.31038951,0.60622146,0.00000000
-4.92546273,1.61246847,0.06627536,0.14095549,0.64873216,0.30177772,0.59210235,0.00000000
-4.91945973,1.56842629,0.06633147,0.13807103,0.64646038,0.29280442,0.57565747,0.00000000
-4.91345673,1.52187582,0.06648290,0.13533238,0.64389171,0.28363372,0.55728898,0.00000000
-4.90745373,1.47380772,0.06672269,0.13282585,0.64135981,0.27442044,0.53741294,0.00000000
-4.90145073,1.42516664,0.06703703,0.13062815,0.63916011,0.26530574,0.51644508,0.00000000
-4.89544772,1.37682233,0.06740580,0.12880377,0.63753643,0.25641344,0.49478745,0.00000000
-4.88944472,1.32954488,0.06780337,0.12740260,0.63667016,0.24784709,0.47281651,0.00000000
-4.88344172,1.28398530,0.06819975,0.12645817,0.63667261,0.23968798,0.45087334,0.00000000
-4.87743872,1.24066227,0.06856189,0.12598640,0.63758102,0.23199413,0.42925612,0.00000000
-4.87143572,1.19995540,0.06885530,0.12598505,0.63935835,0.22480034,0.40821538,0.00000000
-4.86543272,1.16210538,0.06904575,0.12643384,0.64189704,0.21811929,0.38795193,0.00000000
-4.85942971,1.12722060,0.06910102,0.12729534,0.64502650,0.21194350,0.36861749,0.00000000
-4.85342671,1.09528988,0.06899265,0.12851651,0.64852389,0.20624824,0.35031775,0.00000000
-4.84742371,1.06620034,0.06869765,0.13003092,0.65212791,0.20099504,0.33311761,0.00000000
-4.84142071,1.03975943,0.06819998,0.13176152,0.65555454,0.19613570,0.31704814,0.00000000
-4.83541771,1.01571992,0.06749180,0.13362389,0.65851426,0.19161667,0.30211473,0.00000000
-4.82941471,0.99380640,0.06657446,0.13552979,0.66072974,0.18738342,0.28830593,0.00000000
-4.82341171,0.97374201,0.06545913,0.13739091,0.66195309,0.18338472,0.27560242,0.00000000
-4.81740870,0.95527406,0.06416703,0.13912264,0.66198190,0.17957660,0.26398566,0.00000000
-4.81140570,0.93819734,0.06272931,0.14064768,0.66067326,0.17592583,0.25344565,0.00000000
-4.80540270,0.92237404,0.06118658,0.14189942,0.65795508,0.17241277,0.24398752,0.00000000
-4.79939970,0.90774940,0.05958804,0.14282481,0.65383415,0.16903342,0.23563651,0.00000000
-4.79339670,0.89436261,0.05799033,0.14338679,0.64840070,0.16580079,0.22844133,0.00000000
-4.78739370,0.88235242,0.05645610,0.14356602,0.64182916,0.16274531,0.22247561,0.00000000
-4.78139070,0.87195752,0.05505245,0.14336189,0.63437521,0.15991448,0.21783745,0.00000000
-4.77538769,0.86351168,0.05384917,0.14279288,0.62636922,0.15737178,0.21464735,0.00000000
-4.76938469,0.85743417,0.05291700,0.14189611,0.61820662,0.15519476,0.21304437,0.00000000
-4.76338169,0.85421587,0.05232588,0.14072627,0.61033543,0.15347266,0.21318106,0.00000000
-4.75737869,0.85440195,0.05214333,0.13935390,0.60324181,0.15230344,0.21521717,0.00000000
-4.75137569,0.85857190,0.05243294,0.13786309,0.59743413,0.15179059,0.21931271,0.00000000
-4.74537269,0.86731779,0.05325309,0.13634885,0.59342643,0.15203958,0.22562050,0.00000000
-4.73936968,0.88122191,0.05465600,0.13491412,0.59172181,0.15315441,0.23427865,0.00000000
-4.73336668,0.90083449,0.05668690,0.13366662,0.59279667,0.15523409,0.24540334,0.00000000
-4.72736368,0.92665264,0.05938363,0.13271567,0.59708620,0.15836943,0.25908211,0.00000000
-4.72136068,0.95910112,0.06277643,0.13216907,0.60497183,0.16264007,0.27536800,0.00000000
-4.71535768,0.99851573,0.06688802,0.13213022,0.61677084,0.16811189,0.29427478,0.00000000
-4.70935468,1.04512971,0.07173389,0.13269541,0.63272857,0.17483486,0.31577346,0.00000000
-4.70335168,1.09906355,0.07732277,0.13395149,0.65301321,0.18284142,0.33979012,0.00000000
-4.69734867,1.16031832,0.08365715,0.13597388,0.67771319,0.19214523,0.36620525,0.00000000
-4.69134567,1.22877240,0.09073388,0.13882489,0.70683697,0.20274047,0.39485445,0.00000000
-4.68534267,1.30418146,0.09854467,0.14255245,0.74031494,0.21460144,0.42553062,0.00000000
-4.67933967,1.38618125,0.10707651,0.14718905,0.77800303,0.22768263,0.45798729,0.00000000
-4.67333667,1.47429273,0.11631183,0.15275098,0.81968754,0.24191897,0.49194308,0.00000000
-4.66733367,1.56792899,0.12622843,0.15923777,0.86509081,0.25722630,0.52708709,0.00000000
-4.66133067,1.66640333,0.13679913,0.16663176,0.91387711,0.27350199,0.56308481,0.00000000
-4.65532766,1.76893803,0.14799104,0.17489774,0.96565846,0.29062565,0.59958450,0.00000000
-4.64932466,1.87467333,0.15976456,0.18398277,1.01999991,0.30845987,0.63622359,0.00000000
-4.64332166,1.98267625,0.17207209,0.19381600,1.07642422,0.32685092,0.67263503,0.00000000
-4.63731866,2.09194904,0.18485655,0.20430866,1.13441564,0.34562966,0.70845324,0.00000000
-4.63131566,2.20143746,0.19804980,0.21535419,1.19342304,0.36461237,0.74331951,0.00000000
-4.62531266,2.31003869,0.21157106,0.22682861,1.25286241,0.38360186,0.77688676,0.00000000
-4.61930965,2.41660962,0.22532551,0.23859123,1.31211913,0.40238881,0.80882358,0.00000000
-4.61330665,2.51997554,0.23920329,0.25048576,1.37055035,0.42075340,0.83881749,0.00000000
-4.60730365,2.61894006,0.25307889,0.26234192,1.42748806,0.43846748,0.86657750,0.00000000
-4.60130065,2.71229661,0.26681123,0.27397763,1.48224312,0.45529723,0.89183602,0.00000000
-4.59529765,2.79884198,0.28024449,0.28520185,1.53411085,0.47100636,0.91435036,0.00000000
-4.58929465,2.87739226,0.29320980,0.29581799,1.58237851,0.48536001,0.93390373,0.00000000
-4.58329165,2.94680127,0.30552779,0.30562803,1.62633478,0.49812920,0.95030616,0.00000000
-4.57728864,3.00598148,0.31701199,0.31443704,1.66528146,0.50909570,0.96339536,0.00000000
-4.57128564,3.05392687,0.32747313,0.32205818,1.69854711,0.51805743,0.97303754,0.00000000
-4.56528264,3.08973732,0.33672397,0.32831792,1.72550239,0.52483388,0.97912850,0.00000000
-4.55927964,3.11264345,0.34458476,0.33306126,1.74557654,0.52927162,0.98159480,0.00000000
-4.55327664,3.12203101,0.35088890,0.33615672,1.75827439,0.53124944,0.98039517,0.00000000
-4.54727364,3.11746342,0.35548859,0.33750089,1.76319295,0.53068294,0.97552189,0.00000000
-4.54127064,3.09870137,0.35826029,0.33702233,1.76003692,0.52752834,0.96700230,0.00000000
-4.53526763,3.06571804,0.35910957,0.33468445,1.74863198,0.52178514,0.95489994,0.00000000
-4.52926463,3.01870903,0.35797524,0.33048741,1.72893529,0.51349760,0.93931547,0.00000000
-4.52326163,2.95809590,0.35483235,0.32446875,1.70104224,0.50275471,0.92038703,0.00000000
-4.51725863,2.88452294,0.34969411,0.31670270,1.66518904,0.48968882,0.89828978,0.00000000
-4.51125563,2.79884670,0.34261240,0.30729829,1.62175076,0.47447266,0.87323479,0.00000000
-4.50525263,2.70211863,0.33367695,0.29639620,1.57123474,0.45731507,0.84546681,0.00000000
-4.49924962,2.59556115,0.32301321,0.28416450,1.51426945,0.43845548,0.81526118,0.00000000
-4.49324662,2.48053819,0.31077889,0.27079357,1.45158933,0.41815742,0.78291973,0.00000000
-4.48724362,2.35852131,0.29715945,0.25649033,1.38401607,0.39670133,0.74876587,0.00000000
-4.48124062,2.23105280,0.28236274,0.24147209,1.31243724,0.37437694,0.71313891,0.00000000
-4.47523762,2.09970744,0.26661289,0.22596029,1.23778321,0.35147569,0.67638789,0.00000000
-4.46923462,1.96605442,0.25014397,0.21017444,1.16100327,0.32828334,0.63886510,0.00000000
-4.46323162,1.83162113,0.23319342,0.19432648,1.08304213,0.30507323,0.60091965,0.00000000
-4.45722861,1.69786012,0.21599582,0.17861575,1.00481761,0.28210031,0.56289113,0.00000000
-4.45122561,1.56612065,0.19877697,0.16322489,0.92720057,0.25959628,0.52510394,0.00000000
-4.44522261,1.43762555,0.18174870,0.14831661,0.85099766,0.23776591,0.48786220,0.00000000
-4.43921961,1.31345429,0.16510454,0.13403156,0.77693756,0.21678458,0.45144563,0.00000000
-4.43321661,1.19453238,0.14901622,0.12048722,0.70566104,0.19679713,0.41610642,0.00000000
-4.42721361,1.08162714,0.13363133,0.10777784,0.63771493,0.17791792,0.38206732,0.00000000
-4.42121061,0.97534956,0.11907196,0.09597528,0.57355010,0.16023197,0.34952071,0.00000000
-4.41520760,0.87616170,0.10543426,0.08513076,0.51352304,0.14379704,0.31862893,0.00000000
-4.40920460,0.78438869,0.09278907,0.07527714,0.45790085,0.12864652,0.28952556,0.00000000
-4.40320160,0.70023460,0.08118326,0.06643190,0.40686900,0.11479283,0.26231754,0.00000000
-4.39719860,0.62380104,0.07064175,0.05860029,0.36054133,0.10223120,0.23708813,0.00000000
-4.39119560,0.55510743,0.06117005,0.05177880,0.31897166,0.09094357,0.21390032,0.00000000
-4.38519260,0.49411193,0.05275719,0.04595850,0.28216631,0.08090248,0.19280055,0.00000000
-4.37918959,0.44073204,0.04537879,0.04112836,0.25009693,0.07207477,0.17382266,0.00000000
-4.37318659,0.39486397,0.03900019,0.03727822,0.22271292,0.06442489,0.15699161,0.00000000
-4.36718359,0.35639993,0.03357948,0.03440136,0.19995304,0.05791780,0.14232705,0.00000000
-4.36118059,0.32524284,0.02907031,0.03249658,0.18175559,0.05252136,0.12984637,0.00000000
-4.35517759,0.30131769,0.02542440,0.03156975,0.16806668,0.04820804,0.11956712,0.00000000
-4.34917459,0.28457934,0.02259362,0.03163466,0.15884654,0.04495612,0.11150872,0.00000000
-4.34317159,0.27501645,0.02053167,0.03271320,0.15407323,0.04275016,0.10569331,0.00000000
-4.33716858,0.27265129,0.01919526,0.03483488,0.15374393,0.04158096,0.10214568,0.00000000
-4.33116558,0.27753556,0.01854480,0.03803563,0.15787354,0.04144477,0.10089223,0.00000000
-4.32516258,0.28974220,0.01854471,0.04235586,0.16649072,0.04234214,0.10195896,0.00000000
-4.31915958,0.30935355,0.01916313,0.04783794,0.17963141,0.04427606,0.10536855,0.00000000
-4.31315658,0.33644620,0.02037139,0.05452308,0.19733021,0.04724985,0.11113661,0.00000000
-4.30715358,0.37107300,0.02214306,0.06244765,0.21960971,0.05126457,0.11926714,0.00000000
