energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.38769385,1.29390610,0.09956962,0.00162760,0.34058252,0.80382999,0.52420159,0.00000000
-5.38169085,1.32868256,0.10621440,0.00172264,0.33446011,0.82961895,0.52978316,0.00000000
-5.37568784,1.36551709,0.11312700,0.00182145,0.32867146,0.85678424,0.53610512,0.00000000
-5.36968484,1.40410421,0.12023340,0.00192214,0.32328122,0.88511469,0.54322808,0.00000000
-5.36368184,1.44402000,0.12744602,0.00202277,0.31833252,0.91432235,0.55116190,0.00000000
-5.35767884,1.48473216,0.13466552,0.00212136,0.31384622,0.94404913,0.55986558,0.00000000
-5.35167584,1.52561642,0.14178325,0.00221596,0.30982178,0.97387755,0.56924984,0.00000000
-5.34567284,1.56597872,0.14868421,0.00230467,0.30623947,1.00334515,0.57918255,0.00000000
-5.33966983,1.60508221,0.15525043,0.00238573,0.30306392,1.03196189,0.58949648,0.00000000
-5.33366683,1.64217763,0.16136469,0.00245754,0.30024861,1.05922977,0.59999905,0.00000000
-5.32766383,1.67653582,0.16691433,0.00251872,0.29774103,1.08466381,0.61048337,0.00000000
-5.32166083,1.70748048,0.17179516,0.00256812,0.29548826,1.10781325,0.62074016,0.00000000
-5.31565783,1.73441976,0.17591510,0.00260492,0.29344245,1.12828199,0.63056964,0.00000000
-5.30965483,1.75687489,0.17919755,0.00262859,0.29156602,1.14574727,0.63979282,0.00000000
-5.30365183,1.77450438,0.18158424,0.00263894,0.28983619,1.15997552,0.64826166,0.00000000
-5.29764882,1.78712268,0.18303751,0.00263614,0.28824855,1.17083467,0.65586733,0.00000000
-5.29164582,1.79471202,0.18354181,0.00262067,0.28681949,1.17830223,0.66254629,0.00000000
-5.28564282,1.79742712,0.18310447,0.00259335,0.28558739,1.18246863,0.66828381,0.00000000
-5.27963982,1.79559217,0.18175561,0.00255529,0.28461234,1.18353576,0.67311470,0.00000000
-5.27363682,1.78969028,0.17954720,0.00250788,0.28397460,1.18181048,0.67712134,0.00000000
-5.26763382,1.78034581,0.17655136,0.00245270,0.28377166,1.17769354,0.68042899,0.00000000
-5.26163082,1.76830034,0.17285794,0.00239151,0.28411413,1.17166435,0.68319878,0.00000000
-5.25562781,1.75438326,0.16857141,0.00232618,0.28512063,1.16426200,0.68561864,0.00000000
-5.24962481,1.73947828,0.16380739,0.00225863,0.28691195,1.15606369,0.68789273,0.00000000
-5.24362181,1.72448722,0.15868866,0.00219077,0.28960451,1.14766116,0.69022980,0.00000000
-5.23761881,1.71029278,0.15334112,0.00212443,0.29330379,1.13963625,0.69283126,0.00000000
-5.23161581,1.69772155,0.14788965,0.00206132,0.29809761,1.13253660,0.69587930,0.00000000
-5.22561281,1.68750903,0.14245408,0.00200298,0.30404980,1.12685239,0.69952581,0.00000000
-5.21960980,1.68026789,0.13714551,0.00195072,0.31119449,1.12299517,0.70388256,0.00000000
-5.21360680,1.67646089,0.13206298,0.00190557,0.31953120,1.12127954,0.70901303,0.00000000
-5.20760380,1.67637934,0.12729068,0.00186830,0.32902105,1.12190844,0.71492638,0.00000000
-5.20160080,1.68012810,0.12289575,0.00183935,0.33958422,1.12496273,0.72157371,0.00000000
-5.19559780,1.68761760,0.11892686,0.00181884,0.35109887,1.13039523,0.72884680,0.00000000
-5.18959480,1.69856332,0.11541335,0.00180658,0.36340154,1.13802985,0.73657942,0.00000000
-5.18359180,1.71249265,0.11236524,0.00180206,0.37628922,1.14756549,0.74455112,0.00000000
-5.17758879,1.72875894,0.10977386,0.00180451,0.38952295,1.15858490,0.75249337,0.00000000
-5.17158579,1.74656239,0.10761316,0.00181289,0.40283297,1.17056803,0.76009783,0.00000000
-5.16558279,1.76497688,0.10584166,0.00182593,0.41592529,1.18290950,0.76702632,0.00000000
-5.15957979,1.78298181,0.10440489,0.00184223,0.42848947,1.19493950,0.77292230,0.00000000
-5.15357679,1.79949793,0.10323822,0.00186022,0.44020740,1.20594745,0.77742330,0.00000000
-5.14757379,1.81342577,0.10227000,0.00187831,0.45076280,1.21520748,0.78017379,0.00000000
-5.14157079,1.82368519,0.10142494,0.00189488,0.45985106,1.22200485,0.78083821,0.00000000
-5.13556778,1.82925475,0.10062747,0.00190834,0.46718912,1.22566224,0.77911339,0.00000000
-5.12956478,1.82920931,0.09980508,0.00191722,0.47252498,1.22556504,0.77474016,0.00000000
-5.12356178,1.82275445,0.09889143,0.00192020,0.47564647,1.22118453,0.76751358,0.00000000
-5.11755878,1.80925647,0.09782926,0.00191612,0.47638893,1.21209822,0.75729137,0.00000000
-5.11155578,1.78826683,0.09657286,0.00190407,0.47464146,1.19800639,0.74400037,0.00000000
-5.10555278,1.75954003,0.09509004,0.00188337,0.47035152,1.17874446,0.72764065,0.00000000
-5.09954977,1.72304453,0.09336371,0.00185364,0.46352757,1.15429050,0.70828722,0.00000000
-5.09354677,1.67896605,0.09139279,0.00181475,0.45423980,1.12476784,0.68608923,0.00000000
-5.08754377,1.62770362,0.08919262,0.00176684,0.44261872,1.09044263,0.66126678,0.00000000
-5.08154077,1.56985826,0.08679480,0.00171031,0.42885188,1.05171660,0.63410540,0.00000000
-5.07553777,1.50621523,0.08424644,0.00164583,0.41317862,1.00911539,0.60494860,0.00000000
-5.06953477,1.43772050,0.08160892,0.00157424,0.39588331,0.96327303,0.57418855,0.00000000
-5.06353177,1.36545251,0.07895627,0.00149658,0.37728714,0.91491323,0.54225558,0.00000000
-5.05752876,1.29059044,0.07637298,0.00141402,0.35773897,0.86482829,0.50960665,0.00000000
-5.05152576,1.21438033,0.07395168,0.00132783,0.33760551,0.81385654,0.47671339,0.00000000
-5.04552276,1.13810025,0.07179035,0.00123934,0.31726119,0.76285906,0.44405007,0.00000000
-5.03951976,1.06302576,0.06998949,0.00114987,0.29707815,0.71269672,0.41208195,0.00000000
-5.03351676,0.99039690,0.06864910,0.00106075,0.27741663,0.66420797,0.38125429,0.00000000
-5.02751376,0.92138760,0.06786559,0.00097323,0.25861605,0.61818840,0.35198249,0.00000000
-5.02151076,0.85707830,0.06772870,0.00088846,0.24098708,0.57537228,0.32464338,0.00000000
-5.01550775,0.79843241,0.06831857,0.00080751,0.22480485,0.53641672,0.29956800,0.00000000
-5.00950475,0.74627699,0.06970283,0.00073128,0.21030343,0.50188847,0.27703592,0.00000000
-5.00350175,0.70128785,0.07193403,0.00066057,0.19767166,0.47225376,0.25727103,0.00000000
-4.99749875,0.66397911,0.07504724,0.00059601,0.18705039,0.44787097,0.24043897,0.00000000
-4.99149575,0.63469717,0.07905809,0.00053809,0.17853106,0.42898625,0.22664592,0.00000000
-4.98549275,0.61361885,0.08396119,0.00048715,0.17215563,0.41573180,0.21593881,0.00000000
-4.97948974,0.60075357,0.08972911,0.00044343,0.16791771,0.40812694,0.20830676,0.00000000
-4.97348674,0.59594916,0.09631186,0.00040704,0.16576489,0.40608146,0.20368366,0.00000000
-4.96748374,0.59890126,0.10363712,0.00037798,0.16560217,0.40940145,0.20195180,0.00000000
-4.96148074,0.60916578,0.11161110,0.00035620,0.16729630,0.41779714,0.20294637,0.00000000
-4.95547774,0.62617444,0.12012019,0.00034157,0.17068097,0.43089287,0.20646083,0.00000000
-4.94947474,0.64925295,0.12903338,0.00033394,0.17556282,0.44823891,0.21225302,0.00000000
-4.94347174,0.67764162,0.13820538,0.00033315,0.18172806,0.46932491,0.22005191,0.00000000
-4.93746873,0.71051814,0.14748053,0.00033902,0.18894950,0.49359506,0.22956500,0.00000000
-4.93146573,0.74702202,0.15669726,0.00035141,0.19699407,0.52046435,0.24048603,0.00000000
-4.92546273,0.78628036,0.16569314,0.00037024,0.20563044,0.54933600,0.25250322,0.00000000
-4.91945973,0.82743428,0.17431021,0.00039546,0.21463664,0.57961937,0.26530754,0.00000000
-4.91345673,0.86966533,0.18240055,0.00042711,0.22380748,0.61074806,0.27860102,0.00000000
-4.90745373,0.91222118,0.18983179,0.00046530,0.23296156,0.64219766,0.29210480,0.00000000
-4.90145073,0.95443957,0.19649232,0.00051024,0.24194756,0.67350244,0.30556666,0.00000000
-4.89544772,0.99576975,0.20229607,0.00056222,0.25064963,0.70427036,0.31876777,0.00000000
-4.88944472,1.03579034,0.20718654,0.00062164,0.25899169,0.73419586,0.33152840,0.00000000
-4.88344172,1.07422293,0.21113992,0.00068897,0.26694036,0.76306959,0.34371221,0.00000000
-4.87743872,1.11094043,0.21416705,0.00076475,0.27450636,0.79078477,0.35522910,0.00000000
-4.87143572,1.14596975,0.21631427,0.00084959,0.28174435,0.81733947,0.36603620,0.00000000
-4.86543272,1.17948833,0.21766285,0.00094412,0.28875111,0.84283475,0.37613705,0.00000000
-4.85942971,1.21181449,0.21832715,0.00104900,0.29566199,0.86746843,0.38557890,0.00000000
-4.85342671,1.24339166,0.21845143,0.00116485,0.30264590,0.89152461,0.39444816,0.00000000
-4.84742371,1.27476711,0.21820551,0.00129225,0.30989883,0.91535926,0.40286424,0.00000000
-4.84142071,1.30656572,0.21777932,0.00143166,0.31763622,0.93938240,0.41097194,0.00000000
-4.83541771,1.33946018,0.21737661,0.00158343,0.32608446,0.96403758,0.41893286,0.00000000
-4.82941471,1.37413840,0.21720806,0.00174772,0.33547187,0.98977957,0.42691613,0.00000000
-4.82341171,1.41127001,0.21748398,0.00192448,0.34601948,1.01705111,0.43508895,0.00000000
-4.81740870,1.45147306,0.21840699,0.00211342,0.35793211,1.04625997,0.44360741,0.00000000
-4.81140570,1.49528263,0.22016486,0.00231395,0.37138994,1.07775717,0.45260815,0.00000000
-4.80540270,1.54312270,0.22292393,0.00252519,0.38654122,1.11181744,0.46220105,0.00000000
-4.79939970,1.59528261,0.22682317,0.00274595,0.40349612,1.14862293,0.47246355,0.00000000
-4.79339670,1.65189905,0.23196929,0.00297469,0.42232222,1.18825066,0.48343672,0.00000000
-4.78739370,1.71294450,0.23843301,0.00320957,0.44304175,1.23066454,0.49512335,0.00000000
-4.78139070,1.77822266,0.24624666,0.00344845,0.46563065,1.27571207,0.50748793,0.00000000
-4.77538769,1.84737082,0.25540314,0.00368892,0.49001957,1.32312605,0.52045876,0.00000000
-4.76938469,1.91986928,0.26585641,0.00392833,0.51609665,1.37253109,0.53393168,0.00000000
-4.76338169,1.99505732,0.27752333,0.00416386,0.54371207,1.42345459,0.54777539,0.00000000
-4.75737869,2.07215486,0.29028696,0.00439259,0.57268397,1.47534184,0.56183797,0.00000000
-4.75137569,2.15028914,0.30400107,0.00461154,0.60280566,1.52757451,0.57595408,0.00000000
-4.74537269,2.22852508,0.31849570,0.00481779,0.63385360,1.57949178,0.58995263,0.00000000
-4.73936968,2.30589824,0.33358371,0.00500852,0.66559592,1.63041334,0.60366435,0.00000000
-4.73336668,2.38144905,0.34906783,0.00518112,0.69780098,1.67966341,0.61692884,0.00000000
-4.72736368,2.45425700,0.36474821,0.00533327,0.73024570,1.72659489,0.62960093,0.00000000
-4.72136068,2.52347366,0.38042996,0.00546302,0.76272312,1.77061286,0.64155588,0.00000000
-4.71535768,2.58835319,0.39593057,0.00556884,0.79504909,1.81119658,0.65269339,0.00000000
-4.70935468,2.64827956,0.41108677,0.00564970,0.82706759,1.84791947,0.66294011,0.00000000
-4.70335168,2.70278940,0.42576073,0.00570512,0.85865468,1.88046633,0.67225086,0.00000000
-4.69734867,2.75158994,0.43984523,0.00573517,0.88972084,1.90864732,0.68060842,0.00000000
-4.69134567,2.79457150,0.45326771,0.00574055,0.92021169,1.93240845,0.68802212,0.00000000
-4.68534267,2.83181422,0.46599294,0.00572252,0.95010729,1.95183811,0.69452536,0.00000000
-4.67933967,2.86358892,0.47802441,0.00568293,0.97941991,1.96716962,0.70017239,0.00000000
-4.67333667,2.89035223,0.48940422,0.00562415,1.00819082,1.97877968,0.70503441,0.00000000
-4.66733367,2.91273619,0.50021161,0.00554905,1.03648607,1.98718271,0.70919546,0.00000000
-4.66133067,2.93153272,0.51056016,0.00546092,1.06439187,1.99302129,0.71274819,0.00000000
-4.65532766,2.94767357,0.52059388,0.00536335,1.09200969,1.99705289,0.71578985,0.00000000
-4.64932466,2.96220640,0.53048227,0.00526020,1.11945152,2.00013318,0.71841851,0.00000000
-4.64332166,2.97626757,0.54041460,0.00515546,1.14683558,2.00319638,0.72072993,0.00000000
-4.63731866,2.99105271,0.55059366,0.00505313,1.17428270,2.00723295,0.72281491,0.00000000
-4.63131566,3.00778555,0.56122910,0.00495715,1.20191342,2.01326538,0.72475729,0.00000000
-4.62531266,3.02768613,0.57253070,0.00487127,1.22984609,2.02232238,0.72663261,0.00000000
-4.61930965,3.05193887,0.58470171,0.00479895,1.25819563,2.03541231,0.72850735,0.00000000
-4.61330665,3.08166144,0.59793236,0.00474327,1.28707310,2.05349626,0.73043863,0.00000000
-4.60730365,3.11787497,0.61239378,0.00470685,1.31658557,2.07746160,0.73247438,0.00000000
-4.60130065,3.16147623,0.62823240,0.00469180,1.34683625,2.10809650,0.73465373,0.00000000
-4.59529765,3.21321234,0.64556487,0.00469965,1.37792430,2.14606608,0.73700752,0.00000000
-4.58929465,3.27365834,0.66447363,0.00473134,1.40994418,2.19189085,0.73955886,0.00000000
-4.58329165,3.34319822,0.68500304,0.00478717,1.44298415,2.24592790,0.74232357,0.00000000
-4.57728864,3.42200956,0.70715632,0.00486687,1.47712366,2.30835551,0.74531044,0.00000000
-4.57128564,3.51005236,0.73089310,0.00496957,1.51242954,2.37916152,0.74852117,0.00000000
-4.56528264,3.60706215,0.75612786,0.00509385,1.54895099,2.45813606,0.75195019,0.00000000
-4.55927964,3.71254789,0.78272919,0.00523785,1.58671342,2.54486896,0.75558405,0.00000000
-4.55327664,3.82579488,0.81052001,0.00539925,1.62571158,2.63875214,0.75940079,0.00000000
-4.54727364,3.94587302,0.83927888,0.00557542,1.66590220,2.73898725,0.76336915,0.00000000
-4.54127064,4.07165055,0.86874248,0.00576351,1.70719686,2.84459877,0.76744779,0.00000000
-4.53526763,4.20181365,0.89860934,0.00596048,1.74945553,2.95445242,0.77158476,0.00000000
-4.52926463,4.33489168,0.92854503,0.00616327,1.79248154,3.06727888,0.77571724,0.00000000
-4.52326163,4.46928821,0.95818862,0.00636882,1.83601861,3.18170253,0.77977183,0.00000000
-4.51725863,4.60331732,0.98716062,0.00657426,1.87975038,3.29627459,0.78366538,0.00000000
-4.51125563,4.73524469,1.01507216,0.00677687,1.92330297,3.40951012,0.78730649,0.00000000
-4.50525263,4.86333271,1.04153526,0.00697429,1.96625089,3.51992788,0.79059787,0.00000000
-4.49924962,4.98588828,1.06617392,0.00716450,2.00812613,3.62609197,0.79343925,0.00000000
-4.49324662,5.10131218,1.08863571,0.00734590,2.04843051,3.72665396,0.79573108,0.00000000
-4.48724362,5.20814801,1.10860328,0.00751736,2.08665072,3.82039403,0.79737862,0.00000000
-4.48124062,5.30512916,1.12580547,0.00767829,2.12227547,3.90625962,0.79829646,0.00000000
-4.47523762,5.39122158,1.14002732,0.00782856,2.15481393,3.98339987,0.79841302,0.00000000
-4.46923462,5.46566051,1.15111851,0.00796862,2.18381449,4.05119447,0.79767486,0.00000000
-4.46323162,5.52797904,1.15899974,0.00809937,2.20888277,4.10927525,0.79605054,0.00000000
-4.45722861,5.57802704,1.16366653,0.00822220,2.22969781,4.15753944,0.79353361,0.00000000
-4.45122561,5.61597880,1.16519018,0.00833893,2.24602544,4.19615355,0.79014460,0.00000000
-4.44522261,5.64232856,1.16371564,0.00845170,2.25772801,4.22554727,0.78593166,0.00000000
-4.43921961,5.65787350,1.15945625,0.00856293,2.26476961,4.24639721,0.78096983,0.00000000
-4.43321661,5.66368424,1.15268556,0.00867522,2.26721657,4.25960087,0.77535869,0.00000000
-4.42721361,5.66106378,1.14372631,0.00879120,2.26523297,4.26624139,0.76921862,0.00000000
-4.42121061,5.65149616,1.13293737,0.00891349,2.25907123,4.26754459,0.76268561,0.00000000
-4.41520760,5.63658688,1.12069892,0.00904449,2.24905847,4.26482964,0.75590489,0.00000000
-4.40920460,5.61799756,1.10739676,0.00918637,2.23557912,4.25945569,0.74902370,0.00000000
-4.40320160,5.59737761,1.09340650,0.00934084,2.21905492,4.25276642,0.74218353,0.00000000
-4.39719860,5.57629608,1.07907840,0.00950915,2.19992333,4.24603512,0.73551228,0.00000000
-4.39119560,5.55617658,1.06472365,0.00969194,2.17861563,4.24041262,0.72911671,0.00000000
-4.38519260,5.53823853,1.05060272,0.00988920,2.15553593,4.23688041,0.72307576,0.00000000
-4.37918959,5.52344715,1.03691643,0.01010022,2.13104231,4.23621092,0.71743492,0.00000000
-4.37318659,5.51247457,1.02380008,0.01032355,2.10543099,4.23893674,0.71220227,0.00000000
-4.36718359,5.50567363,1.01132088,0.01055705,2.07892460,4.24532998,0.70734624,0.00000000
-4.36118059,5.50306542,0.99947876,0.01079789,2.05166484,4.25539245,0.70279534,0.00000000
-4.35517759,5.50434078,0.98821029,0.01104262,2.02371005,4.26885693,0.69843992,0.00000000
-4.34917459,5.50887527,0.97739552,0.01128727,1.99503753,4.28519904,0.69413593,0.00000000
-4.34317159,5.51575665,0.96686711,0.01152746,1.96555041,4.30365893,0.68971044,0.00000000
-4.33716858,5.52382301,0.95642128,0.01175851,1.93508843,4.32327136,0.68496866,0.00000000
-4.33116558,5.53170955,0.94582985,0.01197557,1.90344189,4.34290274,0.67970222,0.00000000
-4.32516258,5.53790152,0.93485263,0.01217380,1.87036795,4.36129294,0.67369810,0.00000000
-4.31915958,5.54079067,0.92324961,0.01234848,1.83560807,4.37710013,0.66674787,0.00000000
-4.31315658,5.53873286,0.91079225,0.01249514,1.79890577,4.38894655,0.65865686,0.00000000
-4.30715358,5.53010407,0.89727335,0.01260972,1.76002361,4.39546340,0.64925253,0.00000000
